country,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE
2008-12,-33.7,-31.3,-41.6,-21.1,-59.3,-34.4,-46.5,-38.9,-54.9,-49.4,35.9,-33.7,-44.0,33.4,-39.8,-27.8,-23.5,-4.1,-45.9,-20.8,-18.1,-17.6,-15.8,-32.9,-15.8,-7.2,-20.4,-1.4
2009-01,-35.5,-38.7,-54.0,-23.4,-59.7,-39.3,-50.5,-39.4,-39.3,-49.5,28.4,-31.5,-45.7,40.6,-46.8,-7.1,-24.8,-3.0,-53.3,-18.0,-16.4,-15.2,-16.0,-29.2,-23.3,-5.3,-17.9,-6.3
2009-02,-37.2,-39.0,-51.2,-26.8,-60.7,-14.8,-23.7,-23.6,-30.2,-29.7,32.3,-31.8,-54.9,34.7,-56.6,-4.2,-28.2,-7.5,-70.5,-22.3,-19.9,-14.7,-22.8,-35.2,-31.0,-3.6,-8.1,2.0
2009-03,-32.0,-35.6,-38.1,-33.0,-52.0,-4.3,-50.0,-27.5,-24.6,-29.7,28.3,-39.7,-60.6,33.2,-57.9,-28.0,-28.4,-5.6,-54.4,-26.7,-20.3,-10.0,-24.2,-30.9,-29.6,-4.7,-10.6,16.1
2009-04,-54.9,-48.3,-53.3,-43.2,-54.1,-18.9,-43.3,-27.5,-38.9,-39.0,20.2,-33.9,-54.6,37.5,-53.8,-10.6,-38.1,-4.8,-49.4,-21.8,-20.9,-19.1,-21.8,-31.2,-35.5,-6.9,-20.6,8.6
2009-05,-45.0,-40.0,-42.2,-37.7,-47.0,0.8,0.7,-5.7,-30.4,-22.8,18.7,-29.0,-56.9,32.3,-55.2,0.5,-19.4,-3.9,-55.8,-22.4,-16.3,-5.8,-20.6,-28.6,-40.3,-0.9,-2.1,11.2
2009-06,-40.9,-37.7,-32.5,-43.0,-50.9,18.1,11.7,1.2,-20.4,-2.6,26.2,-28.5,-50.6,26.6,-62.7,3.7,-10.7,-11.9,-52.2,-20.4,-13.7,-0.6,-20.3,-23.4,-40.6,0.1,-0.1,18.0
2009-07,-16.6,-44.7,-38.4,-50.9,-47.4,21.8,-5.3,-2.3,-40.0,-7.0,23.4,-17.0,-38.2,15.0,-56.2,20.2,-3.8,-0.3,-54.8,-10.0,-6.1,5.3,-13.5,-24.7,-36.8,1.7,4.0,10.3
2009-08,-14.2,-38.9,-27.3,-50.5,-40.7,38.2,50.9,24.8,-4.5,18.0,14.7,-16.1,-32.1,17.4,-52.9,22.0,6.8,-5.2,-58.0,1.1,-2.2,4.1,-11.8,-23.3,-28.6,4.7,13.6,15.4
2009-09,-19.8,-45.3,-35.0,-55.6,-32.3,43.8,48.4,26.0,-6.1,23.7,14.2,-17.5,-36.6,21.8,-49.3,18.4,8.5,-1.3,-41.3,6.5,2.9,8.8,-6.5,-18.3,-30.6,5.6,13.4,19.1
2009-10,-33.2,-42.3,-27.4,-57.2,-32.0,47.7,39.7,25.1,-9.0,19.1,12.1,-11.6,-28.7,25.1,-37.9,28.1,21.4,1.0,-34.4,9.9,9.7,16.3,3.0,-16.8,-31.3,6.7,17.3,21.7
2009-11,-19.6,-42.2,-22.9,-61.5,-26.0,57.0,48.8,31.2,6.3,28.6,12.3,-9.6,-22.6,21.5,-40.6,33.2,12.5,-1.1,-60.3,11.9,12.4,19.0,6.4,-14.9,-31.8,7.0,21.8,26.9
2009-12,-12.8,-41.0,-19.7,-62.3,-27.7,48.0,58.2,30.1,8.1,38.8,15.8,-4.9,-22.0,17.2,-33.2,35.8,26.6,0.5,-42.2,20.9,21.8,32.5,11.9,-7.7,-25.5,6.0,18.1,26.7
2010-01,-7.8,-32.6,-4.0,-61.2,-26.5,84.2,61.2,45.1,9.1,59.7,10.0,-4.7,-11.8,16.9,-41.3,43.9,26.4,3.8,-41.9,24.5,23.5,29.6,16.4,-10.9,-25.6,4.1,14.9,26.6
2010-02,-27.0,-37.3,-7.1,-67.6,-25.9,61.9,45.3,33.3,25.3,48.2,7.2,1.1,-14.1,4.3,-27.5,35.0,30.2,7.3,-24.3,22.4,24.9,32.8,19.5,-5.1,-19.5,6.6,20.3,28.8
2010-03,-27.8,-19.3,23.6,-62.2,24.2,71.0,25.3,27.8,9.9,57.7,13.0,0.8,-10.5,4.4,-24.3,31.2,27.8,5.2,-19.5,25.7,26.5,34.2,19.7,2.3,-16.5,6.5,18.6,29.7
2010-04,-20.5,1.0,48.0,-46.0,30.2,75.8,37.4,34.3,9.6,59.4,10.3,-3.5,-7.2,20.4,-23.9,33.6,36.2,9.3,-17.0,20.7,28.3,38.6,25.7,11.9,-8.4,7.2,20.8,31.1
2010-05,24.8,-5.2,38.1,-48.4,27.4,54.6,51.0,31.5,11.0,41.1,11.2,2.7,11.4,3.1,-18.9,30.0,46.0,13.7,-7.1,34.9,38.0,43.8,35.3,18.3,-0.5,5.7,14.2,32.0
2010-06,29.6,-3.9,29.0,-36.9,29.7,47.4,28.5,23.1,7.1,31.2,6.5,9.5,16.3,-4.9,-11.5,35.3,48.1,20.4,-9.7,35.5,35.2,38.1,31.9,21.2,4.1,7.0,17.8,33.3
2010-07,43.7,-1.5,33.2,-36.1,31.9,52.1,39.4,26.6,11.9,33.9,11.9,2.8,12.3,2.4,-16.3,27.2,53.4,9.7,-9.9,41.3,43.8,48.8,41.4,29.0,9.4,6.4,16.8,35.0
2010-08,32.9,1.0,40.2,-38.2,33.4,40.7,26.4,16.3,7.1,30.7,18.2,8.7,13.8,2.2,-16.7,44.9,39.8,15.9,-13.3,33.2,36.7,43.0,33.8,23.8,6.0,6.6,15.3,32.1
2010-09,53.3,9.8,45.7,-26.1,39.0,45.2,37.2,23.4,14.4,33.4,12.2,15.7,24.1,-3.4,-5.0,48.7,43.9,10.7,-10.1,32.5,38.3,43.6,38.8,25.7,19.1,8.0,18.0,32.8
2010-10,43.8,6.0,44.8,-32.8,37.0,50.2,48.6,28.4,8.1,31.1,13.7,6.5,15.6,9.1,-11.4,40.0,46.3,11.6,-9.9,41.5,40.4,41.2,38.7,15.0,12.0,6.2,13.6,38.2
2010-11,50.7,9.9,46.1,-26.4,36.0,52.7,45.3,27.9,15.3,36.3,14.3,8.8,11.7,9.5,-10.2,46.0,50.9,17.0,-15.1,47.0,47.5,51.9,43.6,31.0,15.5,6.3,15.6,44.1
2010-12,54.3,12.9,48.7,-22.8,36.0,55.0,41.1,24.9,16.1,36.5,21.4,3.8,10.3,14.6,-13.9,40.0,51.6,17.6,-18.7,47.6,44.0,43.5,40.9,25.0,17.9,5.8,12.4,40.8
2011-01,46.3,8.5,42.2,-25.1,38.8,52.9,35.3,20.5,13.4,37.9,26.9,10.2,17.1,7.9,-7.2,45.8,46.0,11.5,-5.8,46.5,44.3,48.3,38.0,27.3,19.1,6.7,13.6,38.7
2011-02,46.2,16.3,47.8,-15.3,42.0,50.4,25.9,16.5,18.3,26.0,26.6,9.3,19.6,10.5,-3.2,41.6,46.3,12.0,-2.3,47.5,46.0,48.0,42.5,23.0,15.6,6.3,11.2,41.6
2011-03,44.0,13.4,47.5,-20.7,43.1,53.6,23.8,16.2,9.1,19.9,28.8,9.9,16.4,1.2,-5.7,36.7,42.1,20.6,-3.9,41.6,39.1,39.9,35.7,22.8,19.0,4.3,10.2,42.5
2011-04,36.9,12.9,43.3,-17.5,37.6,51.3,19.2,13.6,6.0,24.6,29.8,5.2,12.1,4.1,-4.3,24.0,45.6,13.3,1.9,31.6,35.3,42.2,32.1,23.5,13.7,3.4,7.4,42.6
2011-05,43.2,17.4,46.4,-11.6,36.1,43.9,24.7,12.6,3.8,16.1,30.7,11.9,11.1,-3.5,-8.7,41.0,40.1,10.6,4.0,32.1,34.4,39.3,31.6,22.5,18.1,3.0,6.2,42.6
2011-06,38.7,13.3,43.6,-16.9,27.6,36.1,15.0,5.1,3.3,4.2,35.9,9.6,13.1,1.5,-5.1,35.4,32.6,6.9,11.1,32.1,32.3,32.8,31.8,21.5,17.3,2.8,2.6,44.2
2011-07,33.5,10.0,33.3,-13.3,24.8,40.0,4.2,3.4,4.9,15.2,34.1,0.8,17.6,18.1,-9.7,30.2,24.9,7.7,9.2,32.4,30.0,29.8,27.8,21.8,17.8,1.5,-4.7,37.2
2011-08,34.8,1.0,19.7,-17.6,17.4,24.0,3.8,-1.5,4.6,3.8,32.3,-1.5,0.1,1.9,-17.0,14.3,23.2,3.5,-16.7,17.5,21.9,27.4,20.9,15.9,15.9,-3.1,-12.1,32.8
2011-09,17.0,0.6,17.0,-15.8,7.6,7.4,-11.1,-13.3,-12.1,-10.1,36.2,-1.2,-1.4,4.4,-16.4,17.1,6.5,5.4,-7.5,13.9,16.9,19.4,17.4,10.0,8.3,-4.3,-17.0,30.4
2011-10,6.6,-0.8,13.0,-14.6,-0.5,-0.3,-17.7,-17.9,-13.9,-17.9,35.8,-6.2,-11.0,18.4,-17.5,17.2,9.8,-1.7,-14.2,15.4,15.8,15.9,16.2,7.6,7.2,-3.8,-17.3,33.2
2011-11,8.7,-7.3,5.4,-20.0,-6.3,10.2,-21.5,-16.1,-6.8,-11.0,37.1,-12.2,-11.1,10.1,-29.7,3.2,16.0,2.5,-36.1,16.7,19.9,24.7,18.2,10.8,6.1,-4.4,-17.9,27.4
2011-12,17.1,-5.4,11.9,-22.7,-10.1,14.2,-23.9,-15.5,-10.5,-10.1,36.7,-13.2,-13.1,17.2,-27.9,5.4,0.2,0.8,-21.7,12.1,12.7,13.0,13.0,2.9,-0.3,-3.8,-17.1,27.8
2012-01,13.1,-5.8,8.6,-20.1,-11.5,18.0,-21.4,-14.1,-7.1,-10.3,38.9,-15.3,-11.9,18.8,-31.0,4.0,-21.2,0.6,-44.3,7.3,9.1,13.4,6.4,0.3,2.6,-1.2,-11.1,26.5
2012-02,5.6,-12.2,4.8,-29.3,-12.8,23.6,-17.1,-9.3,-8.2,-4.4,34.3,-13.0,-9.0,15.2,-32.0,8.1,-4.8,5.7,-40.2,7.0,9.7,15.4,6.8,0.7,-3.6,-2.2,-13.3,28.1
2012-03,-6.3,-7.6,1.5,-16.7,-10.9,32.9,-0.5,2.5,-5.5,4.8,24.9,-0.8,0.9,4.3,-22.2,24.1,0.4,-4.6,-21.3,21.6,17.6,22.5,8.6,9.4,5.2,0.9,-7.7,30.0
2012-04,-5.2,-3.2,16.2,-22.6,-12.2,25.4,12.9,0.8,-1.1,3.1,35.9,-4.6,2.5,0.9,-29.9,16.9,-5.5,-1.7,-39.5,23.1,21.3,27.0,13.8,6.5,5.5,1.4,-3.7,34.4
2012-05,-8.5,-15.5,-1.0,-30.1,-12.3,43.2,-1.1,3.6,-2.5,10.0,31.2,1.8,1.7,1.4,-23.0,29.9,-1.8,-7.8,-7.5,16.9,15.6,22.8,7.2,8.9,4.7,0.9,-2.3,30.3
2012-06,-17.4,-19.0,-10.9,-27.1,-16.7,33.6,-10.4,-2.4,-9.5,-7.2,30.3,-2.6,-2.9,4.3,-21.4,18.0,11.3,-6.2,-9.9,14.6,14.3,20.7,7.6,3.2,0.3,-0.4,-9.5,29.8
2012-07,-8.1,-19.8,-8.4,-31.1,-17.4,26.5,-7.2,-1.9,-9.9,-5.8,25.0,-4.0,-17.2,3.0,-23.3,14.4,7.0,-8.6,-14.0,5.4,8.5,16.9,3.1,2.6,-0.1,1.1,-7.1,28.8
2012-08,-22.1,-21.5,-11.8,-31.1,-21.1,34.3,-4.1,1.9,1.3,-4.8,24.4,-8.2,-13.8,2.3,-28.6,6.2,4.5,-10.2,-15.7,9.8,12.2,21.3,5.6,2.6,-1.8,0.2,-10.7,26.6
2012-09,-20.4,-25.5,-13.0,-37.9,-24.9,30.5,5.5,4.3,-6.4,1.9,23.2,-7.3,-21.9,-0.3,-28.5,6.4,-0.4,-11.2,-15.7,4.4,8.5,19.0,2.2,-1.1,-1.3,-1.5,-11.3,28.3
2012-10,-26.8,-32.6,-25.3,-40.0,-27.7,30.0,-8.5,-0.5,-4.9,-0.6,23.0,-16.7,-23.5,2.6,-39.1,-8.3,-8.6,-5.6,-34.9,0.8,6.5,17.3,1.3,3.1,-7.0,-2.4,-15.2,19.3
2012-11,-39.3,-38.0,-28.7,-47.4,-32.7,29.4,-6.7,-2.6,-1.2,2.5,30.5,-20.0,-33.6,22.1,-36.5,-1.4,-7.7,-8.2,-36.6,-0.7,0.2,4.7,-3.6,-3.5,-4.9,-1.3,-15.2,11.2
2012-12,-40.9,-36.9,-28.0,-45.7,-30.9,21.3,-9.1,-5.8,-3.0,-2.2,29.7,-18.7,-34.2,11.1,-39.7,-5.3,-17.7,-10.0,-38.4,-5.5,0.2,5.9,0.1,-6.0,-8.0,-4.0,-18.5,13.9
2013-01,-23.7,-29.7,-13.1,-46.4,-24.6,28.1,-1.2,2.1,-4.0,3.5,20.7,-19.3,-31.4,23.7,-36.2,1.9,-3.8,-6.3,-36.6,-1.8,3.9,13.7,-0.2,-9.4,-10.8,0.0,-13.0,8.3
2013-02,-21.4,-31.2,-16.8,-45.7,-20.2,32.9,0.5,1.0,-3.0,9.9,30.5,-10.3,-16.1,8.9,-31.1,9.1,-7.4,-5.6,-28.5,4.0,8.4,17.0,4.2,-0.7,-9.5,-1.0,-9.7,7.6
2013-03,-20.8,-29.8,-8.2,-51.3,-13.2,28.4,0.7,2.1,-4.2,10.2,22.9,-9.0,-22.3,10.0,-27.7,10.8,18.0,-6.2,-2.7,12.9,14.5,23.7,6.7,-2.9,-6.5,1.2,-2.1,10.5
2013-04,-19.6,-33.0,-14.0,-51.9,-15.7,30.7,-14.9,-4.2,-8.8,1.2,28.4,-9.1,-19.9,13.6,-27.8,14.1,15.7,-3.8,-3.8,2.1,8.7,22.1,2.0,0.7,-12.2,1.2,-3.2,16.8
2013-05,-14.4,-26.2,-8.7,-43.8,-15.7,34.1,-19.5,-6.4,-3.7,-1.1,33.7,-10.3,-18.4,12.5,-37.0,18.5,10.1,4.2,-32.4,11.7,15.4,26.2,8.2,-1.0,-5.4,-0.1,-6.3,12.6
2013-06,-13.4,-28.4,-11.1,-45.7,-17.5,33.2,-4.6,-0.3,1.3,2.7,29.4,-6.9,-18.5,8.8,-29.5,17.5,19.5,4.9,-23.4,15.5,16.8,26.5,8.4,3.5,-1.3,-0.5,-5.6,17.5
2013-07,-9.8,-28.2,-9.6,-46.8,-17.6,35.9,0.3,4.4,-1.9,8.6,22.8,-8.5,-16.8,9.2,-28.6,12.4,7.6,3.2,-23.5,21.4,20.3,21.4,18.1,0.3,-4.6,2.6,-2.2,15.5
2013-08,-9.0,-33.7,-19.1,-48.4,-9.6,38.3,9.8,7.9,-5.8,2.9,24.3,-4.4,-16.6,5.9,-26.5,19.3,4.2,7.3,-19.8,18.8,17.3,22.8,10.2,0.9,1.6,1.9,-5.5,14.2
2013-09,0.9,-27.0,-9.3,-44.7,-8.6,37.7,8.2,3.7,0.2,11.4,34.7,-8.8,-13.8,12.3,-32.6,18.4,7.5,4.6,-27.2,23.6,24.7,33.1,17.4,6.0,-3.3,0.5,-3.3,24.3
2013-10,-6.2,-33.6,-18.1,-49.1,-8.3,40.8,7.1,6.3,0.0,7.9,29.0,-8.0,-12.7,11.3,-28.7,16.0,7.8,3.5,-31.1,17.6,20.8,30.4,14.4,3.1,-7.1,1.1,-4.2,17.9
2013-11,4.7,-28.2,-9.8,-46.6,-7.0,34.8,17.9,9.8,-1.1,12.4,23.4,-3.9,-15.9,9.0,-25.0,22.1,13.9,6.2,-22.5,22.5,24.8,30.9,21.2,6.2,-8.3,3.8,0.4,10.9
2013-12,4.7,-19.3,3.2,-41.8,-4.1,41.1,16.5,11.3,1.5,12.0,23.7,-6.6,-15.9,7.7,-28.6,16.6,13.8,7.2,-35.4,21.9,23.8,31.6,17.9,6.2,-4.6,3.3,0.1,15.8
2014-01,8.7,-20.1,9.1,-49.2,-0.4,50.1,24.0,16.2,3.6,17.0,25.4,-4.5,-9.8,10.3,-27.7,24.7,7.1,9.7,-30.1,30.5,29.4,35.5,22.4,15.6,-1.0,2.9,2.7,14.4
2014-02,11.7,-17.6,11.3,-46.5,2.2,43.1,23.7,15.3,-0.9,14.0,21.1,-6.0,-15.2,15.7,-22.5,20.0,13.0,9.1,-20.3,29.2,27.9,34.2,20.4,14.6,-0.4,1.5,1.1,8.4
2014-03,7.6,-14.8,16.4,-46.1,3.0,51.5,27.2,18.8,6.2,15.3,22.3,-4.4,-15.2,8.0,-30.6,25.4,9.0,8.4,-17.2,26.5,27.6,34.1,22.1,13.9,-0.3,1.7,-0.4,8.4
2014-04,9.8,-16.0,11.9,-43.9,9.1,49.6,34.2,19.0,13.9,15.5,26.8,0.5,-4.4,10.2,-17.8,29.6,25.9,8.3,-10.3,21.9,24.2,31.5,19.2,12.2,5.2,1.2,-0.3,11.7
2014-05,11.6,-13.4,16.1,-43.0,9.7,52.7,43.3,24.3,6.3,20.9,23.2,-4.5,-12.2,16.8,-18.0,21.4,24.3,9.4,-4.6,27.2,26.6,30.4,22.2,15.8,6.7,2.0,-1.2,12.0
2014-06,25.2,-11.0,19.0,-41.0,6.6,40.9,38.7,19.1,1.5,11.5,22.3,-1.2,-10.1,5.4,-21.8,23.6,19.5,6.5,-13.2,24.9,24.4,25.5,22.8,10.6,1.4,2.4,-0.9,12.9
2014-07,18.6,-5.7,24.7,-36.2,6.8,48.6,35.4,21.2,4.5,11.5,20.6,-0.1,-2.5,13.3,-16.0,29.0,9.3,6.5,-15.6,19.4,21.6,23.5,21.8,3.0,2.4,2.7,-2.6,2.4
2014-08,8.1,-8.4,23.1,-39.9,6.2,44.7,27.7,17.1,9.4,16.9,21.1,4.2,-7.1,5.0,-15.5,33.2,24.7,8.7,1.8,18.3,22.2,27.1,21.3,11.8,4.7,0.7,-2.0,-2.4
2014-09,7.9,-8.5,19.9,-36.9,7.7,45.5,37.5,19.2,5.6,18.5,25.4,-0.3,-6.4,13.8,-14.2,26.9,20.6,8.3,-9.5,14.8,17.6,19.9,18.3,4.8,-3.6,1.2,-6.3,-2.6
2014-10,17.5,-12.6,15.8,-41.0,0.9,39.7,30.0,16.0,5.8,13.2,21.7,-1.1,-6.8,5.6,-18.2,20.5,32.1,6.6,-15.6,16.8,20.8,24.3,21.4,9.4,1.5,-1.0,-13.9,3.7
2014-11,21.3,-9.1,17.1,-35.2,0.6,42.0,18.9,11.2,-1.4,16.1,27.4,-0.4,-5.5,7.1,-16.2,22.0,18.6,7.0,-17.9,16.9,19.7,22.7,19.4,12.8,6.5,-2.3,-15.8,-4.5
2014-12,13.1,-5.7,21.3,-32.7,2.1,47.2,14.5,11.3,4.5,18.5,27.8,-3.9,-0.3,13.0,-24.7,26.0,16.9,8.3,-29.1,21.8,24.7,29.7,22.7,14.5,4.2,-0.4,-10.8,-6.1
2015-01,1.0,-6.5,22.2,-35.1,3.5,49.5,19.6,15.2,4.5,22.3,23.4,-3.6,0.9,15.4,-19.2,23.9,16.1,4.7,-23.4,27.0,25.6,27.0,22.9,8.8,4.7,-0.4,-11.2,-3.9
2015-02,15.9,-6.8,23.7,-37.4,6.8,49.1,30.7,18.7,0.8,17.5,23.6,-2.9,2.7,13.2,-21.2,25.7,27.5,8.9,-22.9,30.4,26.5,24.5,24.4,12.0,4.0,-1.6,-12.2,4.7
2015-03,20.4,-10.4,12.7,-33.5,13.0,47.0,44.8,21.5,4.2,15.8,27.4,-1.1,5.2,15.4,-16.4,28.3,23.9,9.7,-18.1,28.4,25.7,27.5,21.3,13.6,-1.3,0.0,-10.9,6.9
2015-04,31.2,-7.9,11.3,-27.1,11.4,48.6,44.3,23.4,8.2,22.8,22.8,-8.5,1.6,20.1,-22.9,17.4,17.9,7.1,-19.8,30.6,26.9,26.9,23.3,11.4,5.2,-1.2,-15.5,20.6
2015-05,22.0,-4.3,10.8,-19.4,9.4,50.3,46.8,24.2,8.4,21.6,24.6,0.0,1.7,12.8,-11.5,24.2,13.6,9.3,-7.1,35.8,28.6,21.0,28.9,8.4,6.4,-0.1,-16.8,24.0
2015-06,26.7,-5.0,7.6,-17.6,11.3,50.9,38.9,20.8,5.0,17.3,27.6,1.8,-4.1,13.7,-8.3,27.3,13.8,6.4,-9.6,30.6,26.3,23.3,25.2,10.6,9.0,-0.5,-14.3,18.3
2015-07,21.8,4.4,21.7,-13.0,10.9,46.0,35.0,18.4,7.0,15.9,25.7,0.9,-8.9,9.0,-15.8,27.6,10.2,5.1,-15.3,28.8,27.0,27.8,24.3,11.4,8.4,-0.1,-14.9,16.8
2015-08,28.3,-0.1,13.7,-13.8,10.5,50.2,47.1,25.1,7.3,22.6,21.9,3.9,-7.2,5.5,-10.0,27.1,20.4,6.0,-7.7,27.4,27.1,28.4,25.5,10.7,10.4,0.1,-15.3,18.7
2015-09,28.9,6.3,24.0,-11.3,10.7,51.5,46.4,24.4,2.7,20.2,24.6,4.8,0.9,-4.3,-9.6,19.7,31.5,1.8,-9.5,28.1,26.1,27.0,23.2,12.6,11.9,-2.0,-21.7,24.6
2015-10,40.5,14.7,34.8,-5.3,15.0,51.9,41.8,23.5,4.6,26.3,23.2,5.2,-2.3,4.7,-2.8,23.0,12.1,4.4,-4.1,19.9,25.6,30.4,26.7,15.4,12.1,-3.2,-22.9,23.6
2015-11,34.6,15.9,39.8,-7.9,10.9,49.3,47.4,26.3,5.8,23.7,17.8,0.3,-6.1,0.3,-14.7,15.8,19.0,2.6,-17.9,28.0,27.4,28.3,26.0,15.1,5.2,-4.4,-27.9,23.6
2015-12,29.5,15.0,31.8,-1.8,7.1,46.4,51.9,26.2,8.5,11.9,19.5,5.0,-7.1,-0.3,-9.9,24.6,10.2,4.8,-14.5,23.8,25.5,29.1,23.8,11.7,7.1,-1.9,-21.4,19.2
2016-01,27.1,10.2,30.8,-10.5,9.8,56.2,52.0,29.7,7.7,21.4,19.2,11.0,-2.7,-9.7,0.3,23.1,14.2,3.1,-2.0,28.7,27.6,28.9,25.0,13.5,9.3,-1.9,-17.9,16.0
2016-02,32.7,14.9,33.2,-3.4,17.5,44.4,39.1,17.5,5.5,20.8,31.0,7.4,3.4,4.3,-4.1,30.6,13.3,-1.3,-8.2,19.4,24.4,30.5,23.3,12.8,5.3,-2.4,-20.9,10.0
2016-03,36.6,15.7,35.6,-4.2,18.2,45.2,44.9,19.9,14.5,21.1,30.4,7.6,3.0,1.1,-9.3,33.0,14.7,3.0,-8.9,23.6,24.8,28.2,22.5,12.2,7.0,-0.5,-14.4,13.4
2016-04,39.0,15.4,26.4,4.4,20.9,50.1,35.9,21.1,13.1,17.2,22.7,0.1,-5.7,7.5,-12.0,19.9,19.5,0.5,-13.1,20.7,24.6,28.4,24.7,11.1,0.7,-1.6,-15.8,17.6
2016-05,29.3,12.2,24.2,0.2,18.4,46.1,35.1,20.9,11.0,16.0,18.4,1.3,-1.7,6.0,-2.6,12.6,26.9,0.5,0.0,23.9,24.9,28.2,22.7,6.8,1.5,-1.7,-18.1,18.4
2016-06,38.0,9.8,17.7,2.0,14.8,44.8,36.8,19.2,12.8,20.3,24.1,2.0,2.1,6.0,-8.8,20.8,17.4,5.5,-8.0,24.8,24.6,23.1,26.0,12.0,12.4,-1.2,-16.2,23.9
2016-07,31.2,16.2,21.1,11.3,17.1,46.1,30.9,18.3,7.0,15.8,22.1,-1.8,-5.4,7.0,-13.2,15.0,22.9,3.9,-8.0,24.9,26.2,26.2,27.5,10.7,11.9,-1.6,-18.9,18.4
2016-08,21.2,12.5,18.1,6.9,17.0,45.0,24.2,16.1,5.3,23.5,20.9,-2.2,3.2,14.0,-11.4,18.7,6.0,4.2,-11.0,21.4,26.3,30.5,27.0,19.4,10.8,-2.0,-18.7,22.2
2016-09,21.3,19.1,30.1,8.1,17.3,43.9,14.9,11.8,11.2,14.2,23.3,-3.7,-6.1,11.0,-19.8,19.6,6.8,1.0,-22.0,20.4,26.6,34.7,24.8,18.0,4.5,0.4,-15.1,23.0
2016-10,32.5,16.7,28.9,4.5,12.0,50.5,16.8,15.1,15.2,23.3,21.9,2.0,-2.4,12.0,-12.5,30.5,7.5,3.2,-14.0,23.2,26.3,31.5,24.0,18.9,9.6,1.0,-13.2,30.7
2016-11,35.0,23.9,40.3,7.5,18.0,51.3,15.4,13.9,6.5,9.1,25.0,5.7,3.6,4.0,-11.4,32.4,6.5,5.8,-21.0,21.1,27.6,33.7,28.0,15.0,11.5,1.7,-13.4,33.2
2016-12,39.7,26.1,43.2,8.9,23.7,39.5,15.7,11.9,6.5,12.1,19.7,15.2,6.2,-2.0,2.6,41.1,23.1,9.2,7.0,33.0,31.4,31.7,29.6,20.0,14.1,0.5,-10.4,31.7
2017-01,36.0,24.0,38.3,9.8,23.4,47.8,15.2,12.6,10.4,27.4,25.1,13.4,6.6,-2.0,3.2,35.1,29.2,12.8,0.0,26.1,30.1,33.9,30.1,22.2,16.9,0.7,-11.7,33.7
2017-02,41.2,26.5,39.5,13.6,20.3,49.8,11.4,14.1,15.4,19.9,18.8,11.6,4.1,4.0,6.5,32.4,34.9,11.5,5.0,28.3,29.8,33.8,27.4,20.7,14.6,0.5,-13.5,35.6
2017-03,38.6,27.8,42.3,13.3,18.8,50.2,18.6,15.2,15.5,21.3,23.2,9.3,10.7,1.0,0.0,29.0,28.5,10.1,0.0,27.3,30.4,37.1,26.7,20.7,11.2,1.3,-9.0,30.0
2017-04,46.3,20.8,27.2,14.4,20.4,42.1,22.0,13.2,20.3,17.3,24.5,17.0,13.0,0.0,14.6,36.5,31.1,14.0,19.0,23.5,26.2,28.3,26.8,13.5,8.0,1.0,-11.3,33.2
2017-05,37.3,29.9,31.3,28.5,24.9,44.1,17.0,12.9,11.9,25.9,22.5,15.6,19.4,2.0,11.4,37.3,33.9,17.2,11.0,25.9,29.4,32.3,30.0,16.8,9.5,2.4,-6.4,28.7
2017-06,35.2,25.3,29.8,20.9,21.4,47.7,29.8,19.7,10.7,31.2,18.4,17.8,17.2,-2.0,16.2,35.1,29.5,16.4,25.0,20.8,27.1,32.4,27.9,20.1,11.5,0.5,-11.2,31.0
2017-07,35.5,27.0,31.2,22.7,21.2,54.1,24.9,19.0,12.0,30.8,22.0,15.9,17.6,-2.0,18.8,26.9,31.9,12.4,26.0,26.0,28.4,33.9,25.4,23.5,19.9,0.7,-9.7,33.0
2017-08,29.6,29.3,30.1,28.5,21.0,46.9,26.2,16.2,5.3,26.4,24.6,14.1,16.3,4.0,18.6,27.7,28.2,13.9,17.0,19.4,28.5,36.4,29.9,24.4,13.8,0.1,-9.3,30.9
2017-09,42.4,31.6,33.1,30.1,18.5,44.9,15.9,11.1,6.3,27.2,27.4,20.0,18.0,2.0,14.4,47.6,31.9,20.0,15.0,16.3,24.1,29.8,26.0,21.1,18.4,-0.1,-10.5,28.2
2017-10,21.5,33.8,34.8,32.7,13.8,50.5,21.8,15.9,15.1,28.4,24.6,18.3,20.6,-3.0,17.6,34.2,30.5,10.0,20.0,18.3,26.1,33.6,26.4,23.8,17.6,1.1,-8.0,30.8
2017-11,15.1,32.3,41.3,23.3,7.0,43.3,26.4,15.9,8.5,19.1,22.0,19.6,23.5,0.0,15.6,43.2,32.4,16.8,10.0,18.1,26.5,32.5,28.9,17.1,16.5,2.1,-4.4,25.0
2017-12,23.7,32.2,35.2,29.1,2.5,45.6,34.7,18.1,7.5,22.0,25.9,14.3,18.0,2.0,16.5,28.5,31.1,23.1,19.0,28.0,31.0,37.6,27.6,19.1,21.0,0.9,-5.4,28.1
2018-01,26.8,29.4,33.2,25.6,5.6,41.8,39.2,19.4,8.4,16.5,22.9,13.6,12.5,4.0,17.2,27.6,24.1,17.1,18.0,25.1,29.4,37.0,26.1,22.1,21.9,2.4,-8.5,28.5
