country,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL,POL
2013-01,-19.2,-40.1,-23.0,-57.2,-19.4,-9.2,-12.9,-9.6,-9.6,-11.1,6.6,-20.1,-16.2,4.4,-51.1,-4.9,-9.7,-2.5,-56.2,-9.6,-7.8,-4.4,-9.3,-7.8,-5.3,-18.3,-29.0,29.5
2013-02,-18.2,-39.4,-21.3,-57.5,-19.2,-8.7,-15.3,-10.4,-8.7,-10.2,7.2,-19.7,-11.7,5.6,-50.6,-3.0,-9.6,-0.4,-55.4,-9.6,-7.5,-4.1,-8.6,-5.9,-5.9,-16.1,-23.9,27.7
2013-03,-16.9,-39.3,-21.2,-57.3,-18.0,-7.5,-15.6,-10.1,-9.0,-11.1,7.0,-19.6,-12.0,6.0,-51.1,-1.6,-9.5,-0.6,-54.7,-2.2,-2.0,2.0,-5.6,-10.1,-10.4,-17.3,-30.4,25.2
2013-04,-20.7,-40.0,-22.0,-58.1,-18.1,-10.2,-13.1,-10.1,-9.3,-12.5,6.9,-19.3,-14.5,4.7,-51.2,-2.0,-12.4,-0.9,-53.2,-9.0,-6.4,-2.1,-8.2,-6.5,-5.2,-14.8,-24.3,25.4
2013-05,-14.7,-37.6,-18.3,-56.9,-15.3,-5.6,-7.7,-6.7,-7.8,-8.6,6.8,-16.7,-8.7,6.0,-47.0,2.8,-4.1,0.1,-51.3,-6.4,-3.9,-0.7,-4.6,-4.4,-4.6,-16.7,-27.2,24.6
2013-06,-12.9,-37.3,-18.6,-56.1,-15.4,-7.5,-7.3,-6.9,-8.7,-8.6,6.1,-17.2,-10.2,4.7,-46.9,-0.1,-5.1,-2.4,-50.5,-8.1,-6.2,-4.5,-5.8,-5.8,-5.2,-13.3,-21.4,22.6
2013-07,-11.5,-36.3,-17.5,-55.1,-13.3,-6.2,-5.4,-6.0,-8.0,-8.1,6.5,-17.0,-9.1,2.7,-48.1,-0.1,-3.9,-0.4,-54.6,-8.4,-5.7,-2.4,-6.2,-5.1,-5.6,-11.5,-20.5,23.0
2013-08,-9.7,-34.8,-16.6,-53.0,-12.8,-5.8,-0.7,-4.1,-5.5,-7.3,5.8,-15.7,-7.5,2.1,-46.5,1.4,0.6,-1.4,-50.3,-5.1,-3.2,-0.9,-3.6,-3.1,-3.5,-11.6,-17.9,22.8
2013-09,-8.2,-34.0,-15.8,-52.3,-11.4,-5.1,-2.9,-4.5,-5.3,-7.2,5.5,-14.4,-5.6,1.8,-44.7,3.3,0.1,0.4,-51.3,-4.7,-2.5,0.7,-3.6,-3.9,-3.5,-9.6,-17.0,20.2
2013-10,-7.8,-33.6,-15.5,-51.8,-11.6,-2.3,-0.9,-2.6,-4.6,-4.2,4.6,-14.3,-6.4,2.3,-44.6,4.2,2.9,1.7,-51.6,-3.7,-2.1,0.3,-2.8,-5.0,-3.4,-12.3,-18.8,25.1
2013-11,-7.2,-33.0,-14.7,-51.3,-10.6,-3.0,-2.3,-3.5,-3.3,-6.1,5.3,-14.9,-4.8,5.2,-43.9,4.3,4.8,0.5,-50.0,-3.2,-2.0,1.0,-3.7,-5.3,-2.7,-11.6,-18.9,23.0
2013-12,-5.9,-32.4,-13.7,-51.2,-10.3,-1.4,-2.7,-3.0,-5.2,-3.1,4.9,-14.4,-5.0,2.9,-43.9,3.7,3.0,0.9,-49.0,-1.6,-0.8,1.8,-2.7,-5.7,-3.1,-9.8,-15.5,25.5
2014-01,-4.4,-31.3,-12.4,-50.1,-11.4,1.5,-1.0,-1.7,-3.2,-0.8,5.6,-13.6,-1.2,4.8,-43.9,7.9,4.8,-2.2,-48.6,-1.2,0.9,5.1,-1.4,-1.6,-4.3,-11.1,-13.7,27.0
2014-02,-4.7,-31.3,-12.6,-50.0,-11.0,1.9,1.6,-0.5,-3.5,-0.3,4.9,-13.0,-0.9,5.1,-42.3,8.5,6.3,0.9,-49.7,-1.6,0.8,5.6,-1.7,-0.4,-3.9,-10.7,-15.1,22.4
2014-03,-3.4,-29.9,-11.2,-48.5,-9.5,2.2,2.5,0.0,-2.1,-1.0,4.7,-13.8,1.3,5.1,-42.1,5.7,4.9,-0.8,-47.7,-1.0,1.3,5.6,-0.6,-0.1,-1.7,-8.8,-14.5,18.2
2014-04,-0.2,-29.1,-10.8,-47.4,-8.9,3.4,4.6,1.1,-2.2,1.6,4.9,-12.8,0.4,4.5,-40.7,6.8,5.4,0.0,-47.4,-0.7,1.8,6.0,0.2,0.3,-1.7,-10.0,-16.3,18.9
2014-05,-3.3,-28.8,-10.6,-47.0,-8.9,0.2,5.0,0.1,-1.1,-1.8,4.8,-13.2,-1.5,5.4,-40.3,6.0,4.7,-0.2,-49.8,-2.1,0.2,4.6,-2.0,-1.4,-1.7,-6.5,-11.5,17.0
2014-06,-2.7,-27.8,-9.7,-45.9,-8.4,2.9,2.3,-0.1,-1.0,-0.3,5.5,-12.8,-3.2,5.2,-40.2,7.0,6.1,0.8,-49.2,0.2,1.8,5.2,-0.1,-0.9,-1.8,-6.0,-5.9,16.4
2014-07,-2.9,-27.2,-10.0,-44.4,-7.6,2.1,-1.5,-1.4,-2.9,0.0,4.8,-11.8,-3.3,4.3,-37.9,6.7,3.2,-2.9,-47.3,-0.5,0.8,3.6,-0.8,-1.6,-2.5,-9.1,-11.4,19.6
2014-08,-2.5,-27.0,-9.3,-44.7,-7.0,1.4,-0.2,-1.3,-3.0,-0.7,5.1,-12.8,0.6,5.2,-39.7,6.4,5.3,1.3,-47.7,-0.5,0.6,2.9,-0.4,-0.8,-2.3,-7.4,-14.4,14.8
2014-09,-1.6,-26.4,-9.4,-43.4,-6.9,-0.4,0.6,-1.6,-2.1,-1.3,5.1,-14.0,-2.7,4.4,-42.3,4.8,2.4,-1.3,-50.2,-0.9,0.5,3.6,-1.2,-0.5,-4.1,-8.6,-12.2,11.7
2014-10,-1.9,-26.2,-9.0,-43.5,-6.5,5.1,2.5,0.7,-0.8,3.0,5.6,-12.9,-0.4,4.9,-40.9,7.2,4.6,-1.4,-48.9,-1.4,0.8,4.4,-0.6,0.4,-2.1,-6.5,-9.1,7.9
2014-11,-1.2,-26.0,-8.9,-43.0,-6.4,5.7,3.9,1.4,-0.1,2.6,5.5,-12.3,-1.0,4.2,-38.9,6.2,7.4,0.8,-48.2,-2.1,0.1,2.9,-0.4,-1.3,-3.5,-5.8,-6.4,7.3
2014-12,-2.2,-27.0,-9.6,-44.3,-7.4,3.9,1.5,0.0,-0.1,0.7,5.5,-12.3,-1.1,3.4,-39.4,6.0,2.9,-3.5,-47.2,-1.5,0.4,3.0,-0.3,-3.6,-3.4,-6.1,-8.1,4.3
2015-01,-2.0,-25.5,-8.2,-42.7,-9.7,1.5,1.6,-0.7,-0.7,-0.3,5.3,-12.4,-1.5,3.7,-39.6,6.1,3.5,-6.1,-49.0,-4.3,-1.9,2.3,-3.7,-1.7,-4.3,-8.6,-11.4,5.0
2015-02,-1.5,-25.6,-8.5,-42.6,-8.4,2.8,2.8,0.1,-1.2,-0.3,5.2,-12.7,-0.9,3.5,-41.7,7.0,1.7,-1.1,-47.9,-2.0,-1.2,1.5,-3.1,-0.6,-3.7,-6.3,-8.4,5.9
2015-03,-1.7,-24.9,-8.6,-41.2,-9.1,5.5,1.2,0.6,-0.1,3.9,5.0,-12.3,-1.1,2.9,-41.7,7.8,3.5,0.9,-47.2,-1.7,-0.2,2.5,-1.4,-2.1,-2.0,-6.5,-7.8,4.5
2015-04,-2.4,-24.9,-7.9,-42.0,-8.3,1.1,4.5,0.0,1.2,-0.6,5.6,-11.4,-0.6,3.8,-38.3,7.8,5.9,-1.8,-45.1,-1.6,-0.3,2.7,-1.9,-1.1,-1.9,-3.4,-2.7,2.3
2015-05,-2.3,-25.7,-9.3,-42.0,-8.5,3.5,-0.4,-0.7,-1.4,1.5,5.1,-11.8,-0.6,3.3,-39.4,7.2,3.4,1.1,-46.2,-1.4,0.0,2.4,-1.0,-1.0,-3.2,-3.8,-3.6,5.4
2015-06,-2.8,-25.6,-9.4,-41.7,-7.6,3.4,3.0,0.5,-0.4,2.1,4.9,-12.7,-2.4,3.0,-40.6,5.6,2.6,2.7,-47.8,-1.7,-0.5,2.2,-2.0,-1.7,-2.8,-5.4,-4.1,0.0
2015-07,-2.6,-25.2,-8.0,-42.4,-7.6,4.4,6.1,1.7,0.0,2.1,5.6,-12.3,-2.1,4.2,-39.7,7.0,3.0,0.4,-47.9,-1.2,-0.2,2.2,-1.6,-2.2,-5.4,-6.0,-4.7,-4.0
2015-08,-2.6,-24.9,-8.0,-41.7,-6.6,5.3,6.4,2.2,0.7,4.3,5.2,-10.9,-2.1,3.0,-39.2,9.6,5.1,1.8,-46.1,-1.7,-0.2,2.5,-1.4,-1.4,-4.5,-5.3,-5.1,-2.0
2015-09,-4.0,-25.4,-8.3,-42.6,-7.1,3.5,6.1,1.3,0.5,2.5,5.8,-11.7,-1.0,2.4,-40.1,7.3,2.1,1.9,-47.2,-3.1,-1.0,2.9,-2.7,-1.0,-4.4,-7.4,-7.3,4.2
2015-10,-3.3,-24.6,-8.1,-41.2,-6.6,4.3,6.5,1.8,0.6,2.4,5.3,-11.4,1.7,3.0,-38.0,6.7,3.6,0.6,-47.1,-2.2,-1.0,1.8,-2.6,-2.7,-4.1,-4.8,-3.9,-1.9
2015-11,-3.9,-24.1,-7.3,-40.9,-6.0,4.1,5.0,1.3,1.2,1.8,5.2,-11.5,0.3,3.0,-39.4,7.9,4.3,1.2,-47.3,-1.8,-0.3,2.6,-1.7,-3.5,-3.0,-3.4,-2.2,1.9
2015-12,-3.6,-24.0,-7.2,-40.8,-6.8,3.7,4.6,1.0,0.3,1.1,5.4,-12.4,-0.1,4.5,-39.6,6.8,2.0,0.9,-47.6,-3.7,-1.2,2.0,-1.8,-4.6,-3.8,-2.4,-6.1,1.6
2016-01,-3.7,-24.8,-9.3,-40.3,-9.5,3.8,3.9,0.4,0.3,0.4,6.3,-12.3,1.0,4.4,-38.1,5.5,4.1,-3.6,-44.4,-2.5,-0.9,1.8,-2.0,-0.9,-0.6,-2.9,-6.7,-3.2
2016-02,-3.9,-24.1,-7.5,-40.6,-8.8,5.1,3.6,0.6,0.7,2.0,6.8,-11.4,-1.8,2.9,-38.5,7.1,1.4,-2.0,-45.7,-1.3,-0.5,2.0,-2.4,-0.3,-1.6,-4.0,-8.1,2.6
2016-03,-4.5,-24.7,-8.5,-40.8,-8.5,4.2,7.6,1.6,1.1,0.7,7.1,-10.8,0.3,2.5,-35.4,5.6,3.9,-2.3,-45.2,0.1,0.8,2.6,-0.3,-0.3,-3.9,-2.2,-5.1,1.1
2016-04,-5.7,-24.1,-7.7,-40.5,-8.7,3.9,5.8,1.1,0.9,1.0,6.5,-11.1,-0.4,3.0,-35.0,4.7,-0.8,-2.3,-44.4,0.4,1.2,2.8,0.3,0.8,-3.3,0.0,-1.7,-2.8
2016-05,-4.1,-23.7,-7.1,-40.3,-6.4,5.2,8.0,2.1,0.6,2.5,6.8,-12.4,-2.1,3.0,-38.4,4.1,3.4,1.6,-41.8,1.1,1.7,3.5,0.5,1.0,-3.7,-1.4,-5.9,0.2
2016-06,-4.9,-23.7,-7.2,-40.3,-6.4,3.3,6.1,1.0,0.6,1.4,6.4,-11.6,-1.9,3.5,-36.7,5.3,0.4,0.7,-43.6,-0.6,0.0,2.0,-1.3,0.7,-3.4,-1.3,-4.6,1.0
2016-07,-4.9,-23.2,-7.1,-39.4,-6.7,2.5,8.5,1.5,0.4,1.0,6.6,-11.6,-0.6,3.3,-35.0,3.4,4.9,4.1,-42.6,-1.0,-0.1,1.7,-1.0,-1.3,-3.2,0.2,-3.9,-3.1
2016-08,-5.2,-24.0,-7.4,-40.5,-6.5,2.9,6.3,1.0,1.9,1.3,6.3,-12.7,-0.3,4.0,-38.1,3.9,0.2,2.0,-43.9,-0.7,0.1,2.9,-1.9,-0.3,-1.4,-1.1,-4.4,-0.6
2016-09,-4.7,-22.9,-6.3,-39.5,-5.0,4.1,9.3,2.3,0.3,1.3,6.6,-10.6,-1.4,0.4,-37.1,5.6,2.1,2.4,-43.6,-1.1,-0.5,2.9,-3.2,-0.4,-2.7,-0.1,-2.9,-3.1
2016-10,-4.8,-22.7,-6.1,-39.3,-5.3,4.7,8.0,2.2,1.9,2.0,6.0,-11.0,1.5,2.1,-37.4,6.5,2.7,4.3,-44.6,0.0,0.5,2.9,-1.3,0.2,-2.8,0.1,-2.6,10.4
2016-11,-4.7,-22.8,-6.5,-39.1,-5.1,4.1,7.7,1.8,1.1,2.3,6.4,-12.1,1.7,2.5,-39.1,5.3,-2.7,2.4,-44.8,-1.6,-0.4,2.3,-2.0,-1.5,-1.8,-1.9,-5.4,7.3
2016-12,-3.8,-22.6,-6.5,-38.7,-4.8,3.5,9.7,2.3,1.8,-0.3,6.5,-10.5,0.3,1.4,-36.2,6.0,3.4,3.9,-42.8,-0.5,0.7,3.4,-0.8,-2.4,-1.1,-2.0,-7.6,9.3
2017-01,-4.8,-22.2,-3.5,-40.9,-2.5,8.7,14.5,5.6,3.9,5.0,6.3,-10.4,0.3,1.7,-37.1,7.5,6.1,3.4,-40.7,1.4,2.1,4.5,0.3,1.4,0.6,0.9,-3.2,6.3
2017-02,-4.6,-22.1,-4.1,-40.1,-0.3,6.3,13.1,4.5,4.8,4.3,5.8,-10.3,0.9,2.7,-36.5,8.2,6.9,4.9,-42.0,2.1,2.7,4.7,1.3,2.7,0.0,-1.4,-5.9,8.8
2017-03,-2.8,-20.3,-2.4,-38.1,1.3,8.3,12.1,5.0,4.6,5.5,5.5,-9.3,3.0,2.0,-36.0,10.2,6.7,5.2,-41.4,2.8,3.3,4.8,2.3,4.1,0.2,-1.5,-4.8,8.7
2017-04,0.7,-19.2,-1.7,-36.6,2.0,12.9,14.6,7.3,6.5,9.1,5.5,-8.1,2.8,1.7,-34.1,11.5,12.6,7.1,-40.0,4.0,3.8,3.8,3.6,3.4,-0.2,-0.7,-1.9,1.8
2017-05,-1.2,-18.5,-1.7,-35.3,2.1,7.3,14.7,5.4,3.4,4.8,5.8,-8.9,2.2,1.7,-35.0,9.9,4.7,6.5,-39.8,1.6,1.9,3.0,1.1,2.9,0.1,0.6,1.3,8.3
2017-06,1.7,-16.8,0.0,-33.6,1.8,7.0,16.5,5.9,2.4,3.8,6.0,-8.1,2.7,0.7,-34.2,10.7,9.4,4.7,-40.0,1.5,1.7,2.3,1.4,2.1,0.6,-0.2,-1.7,1.8
2017-07,2.7,-16.2,-0.5,-32.0,3.8,8.4,10.8,4.5,3.4,4.7,5.8,-8.0,3.8,2.1,-33.3,11.4,9.3,6.3,-40.2,0.7,1.4,3.4,0.1,1.7,1.3,-0.8,-1.8,4.8
2017-08,2.8,-14.3,0.9,-29.4,4.7,11.4,11.6,5.7,3.1,5.7,6.0,-7.7,3.3,1.1,-34.3,12.4,7.5,6.6,-40.7,-0.7,0.1,2.9,-1.9,-0.3,-1.4,-0.2,-1.9,11.5
2017-09,4.0,-13.9,1.6,-29.4,5.3,11.8,11.4,5.7,4.7,7.9,6.1,-6.8,3.7,1.2,-32.1,12.9,8.6,7.5,-40.1,1.0,1.6,4.3,-0.5,1.6,-0.5,3.4,4.7,12.7
2017-10,4.6,-12.9,3.1,-28.9,6.5,10.7,16.4,7.1,3.4,7.1,5.8,-6.4,3.3,0.5,-31.0,12.4,10.2,7.1,-39.1,0.9,2.2,6.2,-0.3,0.5,-1.0,2.7,2.5,15.2
2017-11,4.8,-12.3,2.9,-27.4,7.0,11.7,15.2,6.8,5.0,8.0,6.3,-6.7,4.7,2.2,-30.9,13.1,10.2,8.8,-37.9,1.3,2.1,4.4,0.8,2.0,-2.2,1.3,-0.5,18.8
2017-12,4.3,-10.4,3.8,-24.5,7.1,14.0,16.5,8.2,3.4,10.3,5.8,-6.2,4.9,2.3,-29.4,13.1,11.7,6.8,-36.8,1.3,2.9,5.6,1.8,2.7,-1.9,2.2,3.5,21.3
2018-01,6.6,-8.8,4.2,-21.9,7.4,12.8,20.3,8.7,5.5,8.6,7.0,-2.0,10.7,0.9,-25.3,20.1,14.6,9.1,-33.0,7.1,9.1,12.2,8.0,8.8,6.6,3.7,5.9,13.9
2018-02,6.7,-7.7,4.7,-20.0,9.0,12.3,22.1,9.1,4.3,8.6,7.0,-2.6,10.7,-0.4,-23.8,15.7,17.0,9.3,-32.5,7.8,9.6,12.7,8.2,11.3,6.1,3.2,5.1,16.7
2018-03,5.3,-7.7,4.6,-20.0,9.6,11.9,17.2,7.3,2.9,7.8,7.2,-3.4,12.3,2.1,-24.5,16.5,13.7,7.9,-33.3,7.7,8.9,12.6,6.4,10.8,6.3,1.3,3.5,7.3
2018-04,4.3,-7.6,4.2,-19.4,10.0,7.4,17.4,6.0,1.4,4.9,6.9,-4.8,10.4,3.7,-25.9,15.1,9.5,6.5,-34.3,6.0,8.5,12.4,7.1,10.4,3.8,5.1,6.9,10.5
2018-05,6.1,-7.3,3.8,-18.4,9.2,10.2,12.1,5.1,2.3,7.6,7.1,-4.5,7.4,1.5,-25.0,13.1,8.0,6.8,-32.8,4.1,7.1,11.4,5.9,8.8,4.9,4.4,6.5,14.6
2018-06,5.1,-7.6,4.0,-19.2,10.7,7.9,13.3,4.7,2.3,5.1,7.1,-3.7,6.0,1.3,-23.5,13.6,8.3,8.0,-31.7,2.1,5.8,10.9,4.4,8.3,4.9,5.6,6.8,12.8
2018-07,4.6,-8.5,3.1,-20.0,10.9,8.0,12.6,4.5,2.8,5.3,7.0,-3.5,5.3,0.7,-24.0,14.1,10.1,10.5,-31.8,1.8,5.1,10.5,3.0,7.9,3.2,5.2,4.4,14.0
2018-08,5.0,-8.7,3.6,-20.9,12.6,8.7,12.8,4.7,5.3,4.9,7.3,-4.6,5.1,-2.0,-26.7,10.7,6.3,11.3,-34.4,0.6,4.5,10.2,2.8,5.9,2.4,2.0,0.1,15.8
2018-09,4.2,-8.7,3.0,-20.3,11.9,11.4,12.8,5.7,4.3,8.0,7.0,-6.6,3.6,1.7,-29.5,11.4,6.2,10.1,-35.2,1.3,3.7,7.8,2.1,7.3,1.8,3.7,5.8,23.4
2018-10,4.0,-9.1,2.9,-21.1,11.7,13.6,9.3,5.4,4.3,9.8,6.8,-6.7,3.4,1.3,-28.7,9.9,2.3,9.3,-33.5,0.3,3.1,8.0,1.2,9.1,1.7,2.9,3.2,25.8
2018-11,3.9,-8.3,3.7,-20.4,11.8,13.4,14.8,7.3,5.6,9.1,6.4,-4.7,7.5,1.0,-26.8,13.7,8.0,10.9,-34.6,1.3,4.1,9.7,1.3,9.0,1.5,3.1,1.8,25.9
2018-12,4.3,-8.3,3.3,-19.8,14.2,13.5,14.0,7.0,5.7,7.8,6.5,-4.7,6.4,2.4,-24.7,13.1,4.7,9.9,-31.7,0.5,4.1,8.4,3.3,6.3,1.9,1.6,-2.2,22.4
2019-01,3.0,-8.1,2.5,-18.7,13.6,6.3,8.1,2.9,1.5,1.2,5.7,-7.3,4.5,0.9,-29.4,8.3,4.3,14.6,-36.6,-0.2,2.0,5.7,0.7,4.8,-1.6,2.4,2.9,22.7
2019-02,2.7,-7.9,2.3,-18.1,11.5,6.0,6.5,2.2,1.2,2.7,6.0,-6.6,2.5,-0.3,-28.7,8.5,3.0,8.6,-38.3,0.5,2.3,4.7,1.6,6.9,0.7,5.7,8.5,17.9
2019-03,3.5,-7.6,2.3,-17.4,11.8,8.4,7.4,3.3,2.9,4.6,5.8,-6.5,3.2,-0.3,-26.8,7.1,4.1,7.9,-38.6,2.1,3.3,5.6,2.0,7.2,-0.3,5.9,5.4,17.3
2019-04,3.1,-7.7,1.5,-16.9,10.7,8.6,5.1,2.6,1.6,4.5,6.0,-8.0,3.7,0.5,-29.7,6.3,-0.7,5.6,-39.6,0.8,1.1,2.7,-0.2,6.5,-0.9,3.0,2.6,17.1
2019-05,1.9,-9.6,-0.5,-18.7,8.1,3.9,8.1,2.2,0.7,1.5,5.3,-8.4,0.4,0.8,-28.2,3.8,1.0,6.4,-38.0,0.0,0.7,2.5,-0.5,4.9,-1.0,3.1,3.7,20.7
2019-06,2.6,-9.7,-0.1,-19.2,9.2,1.4,6.1,0.6,0.4,-0.3,5.5,-9.2,1.2,0.5,-30.7,3.7,5.1,6.2,-38.9,-0.1,0.8,1.8,0.7,2.9,-0.4,7.2,8.0,18.5
2019-07,1.2,-10.7,-0.9,-20.5,8.8,0.4,2.9,-0.8,0.1,-2.4,5.7,-9.9,1.4,-0.1,-31.1,1.4,-1.2,7.4,-40.1,-1.9,-0.6,1.5,-1.3,2.2,-0.1,6.3,7.6,22.3
2019-08,0.0,-11.4,-0.8,-22.0,9.1,2.5,4.2,0.4,0.6,0.0,5.5,-10.1,0.0,0.4,-31.5,1.6,0.3,9.3,-39.1,-1.1,0.4,2.4,0.0,2.0,-1.3,4.3,2.9,21.1
2019-09,-0.3,-11.3,-0.4,-22.2,10.1,1.5,2.1,-0.8,-0.8,-1.7,6.1,-9.9,-0.9,0.3,-32.7,3.2,-2.3,6.7,-40.3,-2.0,-0.6,1.5,-1.4,1.6,-2.9,5.7,4.2,24.3
2019-10,-1.7,-12.1,-1.9,-22.2,10.6,1.9,4.6,0.1,-1.0,-0.5,6.1,-9.3,-2.5,-1.3,-33.3,4.0,-2.0,9.0,-39.3,-2.1,-1.4,0.0,-2.1,0.0,-1.6,1.6,-1.1,23.7
2019-11,0.0,-11.1,-0.3,-21.9,12.0,4.3,4.0,0.7,0.2,0.2,6.2,-9.8,-0.6,-0.4,-32.3,2.6,-1.4,8.7,-38.6,-2.2,-1.2,0.5,-2.0,1.2,-2.0,2.4,-0.7,22.2
2019-12,-2.2,-11.7,-1.7,-21.6,12.2,4.4,7.3,1.8,1.2,-2.7,6.2,-10.0,-1.8,0.0,-34.1,4.2,-0.2,12.9,-39.9,-2.3,-1.5,0.9,-3.0,-2.0,-1.1,1.6,0.1,23.1
2020-01,-0.7,-10.3,-0.6,-19.9,16.6,4.4,4.5,0.9,0.2,-0.8,6.2,-10.7,-1.5,2.7,-32.7,3.1,-4.9,17.7,-42.1,-2.9,-0.6,2.5,-1.5,2.6,-0.7,2.0,-4.9,24.5
2020-02,-1.6,-10.2,-1.0,-19.5,15.4,0.9,5.9,0.3,-0.9,-3.7,5.9,-10.6,-0.8,1.5,-33.7,3.3,-3.5,14.8,-41.7,-3.5,-1.4,0.3,-0.9,1.9,-0.7,-0.6,-7.8,22.2
2020-03,-3.4,-11.3,-2.7,-20.0,11.0,-2.8,6.3,-0.9,-3.6,-5.7,6.2,-14.6,-3.0,1.5,-35.2,-7.1,-2.5,8.9,-41.1,-3.7,-4.8,-7.8,-3.0,0.5,-2.4,1.1,-4.3,32.7
2020-04,-36.8,-45.5,-45.9,-45.2,-24.9,-67.4,-32.4,-37.6,-36.6,-66.4,13.1,-43.2,-38.8,2.7,-56.0,-70.9,-29.2,-9.2,-59.5,-40.5,-48.8,-65.6,-40.2,-26.6,-13.2,-27.1,-70.3,66.6
2020-05,-48.9,-41.1,-30.3,-52.0,-15.4,-50.0,-57.3,-40.0,-26.9,-50.1,12.7,-38.1,-23.3,5.7,-64.0,-44.7,-53.8,-5.8,-67.5,-54.5,-52.8,-48.8,-55.0,-16.6,-18.3,-23.0,-54.6,50.5
2020-06,-40.5,-35.4,-21.0,-49.8,-8.7,-25.3,-54.3,-30.2,-14.5,-28.6,10.9,-28.8,-13.7,6.6,-61.6,-18.1,-49.8,0.3,-64.1,-49.9,-41.7,-24.3,-51.0,-8.9,-17.6,-15.1,-33.8,43.2
2020-07,-30.9,-30.2,-14.8,-45.7,-3.8,-11.4,-35.1,-18.5,-9.2,-14.4,9.1,-22.2,-7.2,4.5,-55.1,-7.2,-33.8,3.8,-58.5,-39.4,-31.9,-15.9,-40.5,-6.6,-14.2,-9.3,-22.2,39.9
2020-08,-23.7,-27.4,-12.1,-42.7,-1.5,-13.4,-9.6,-10.1,-7.8,-14.7,7.5,-19.1,-4.0,2.1,-48.5,-6.8,-13.8,4.0,-55.8,-24.4,-21.9,-15.9,-25.2,-5.7,-10.9,-11.5,-29.1,45.5
2020-09,-20.2,-25.2,-9.4,-41.0,-0.2,-10.4,0.8,-5.2,-5.7,-10.3,5.8,-18.3,-1.1,1.1,-48.7,-5.1,-4.4,4.2,-52.7,-17.0,-15.5,-12.3,-17.1,-4.0,-8.7,-14.5,-31.8,37.4
2020-10,-16.5,-22.9,-7.2,-38.5,0.0,-15.1,-0.4,-7.0,-7.0,-15.1,5.6,-16.8,-1.0,0.1,-43.7,-6.7,-1.3,6.2,-47.7,-13.1,-14.6,-17.5,-13.1,-5.0,-7.7,-14.8,-35.9,40.0
2020-11,-18.9,-25.5,-9.6,-41.3,-2.7,-40.6,-18.1,-21.7,-14.7,-40.8,6.2,-21.3,-8.2,0.5,-43.2,-20.1,-7.8,2.4,-47.2,-21.7,-24.5,-30.8,-20.9,-7.8,-9.2,-18.5,-48.1,46.1
2020-12,-15.3,-23.0,-6.7,-39.3,-0.2,-18.1,-21.9,-15.3,-7.7,-24.1,6.1,-17.0,-1.1,0.4,-41.8,-8.8,-9.3,8.4,-46.9,-18.8,-18.8,-18.2,-19.5,-6.8,-8.8,-15.2,-39.9,48.8
2021-01,-16.3,-21.7,-6.4,-37.0,2.0,-9.9,-17.6,-11.4,-6.8,-15.2,6.9,-15.1,-2.2,-0.8,-39.5,-6.7,-7.5,8.5,-45.9,-23.9,-21.2,-15.7,-23.9,-8.3,-10.7,-14.9,-38.7,53.7
2021-02,-15.5,-22.4,-7.5,-37.2,4.9,-9.7,-14.3,-9.9,-3.5,-11.8,5.6,-15.2,-1.3,-3.3,-41.3,-7.7,-7.9,14.3,-44.7,-18.4,-15.8,-13.2,-15.9,-4.9,-9.3,-10.4,-32.9,47.2
2021-03,-14.4,-21.5,-6.5,-36.5,7.4,-5.6,-7.8,-6.1,-2.9,-7.1,5.0,-13.3,-0.7,-2.0,-39.1,-2.7,-8.3,17.5,-42.8,-13.9,-12.0,-9.5,-12.5,-4.4,-8.3,-9.7,-34.5,50.2
2021-04,-13.2,-21.7,-7.2,-36.2,9.6,-10.6,-9.6,-8.1,-4.8,-10.2,4.2,-12.8,-3.3,-4.0,-36.9,-5.5,-2.8,19.1,-41.3,-14.6,-13.0,-11.9,-12.4,-2.7,-7.3,-10.7,-36.1,50.0
2021-05,-11.0,-21.4,-7.7,-35.1,15.7,0.5,-11.1,-4.7,-0.2,-2.7,3.5,-12.2,-0.8,-4.6,-37.1,-4.2,-2.4,21.9,-42.2,-11.4,-7.8,-1.6,-10.4,-1.7,-6.9,-3.7,-15.9,49.5
2021-06,-7.8,-20.2,-7.6,-32.7,19.7,-2.4,-0.8,-1.7,-0.4,-2.5,1.9,-11.5,-0.3,-3.7,-35.2,-2.9,-0.2,25.4,-40.6,-4.7,-2.1,1.5,-3.1,-2.2,-4.8,-3.9,-20.2,51.9
2021-07,-7.8,-19.3,-6.7,-31.8,23.1,-5.5,0.1,-2.3,-0.1,-4.7,1.4,-11.5,-0.2,-5.1,-35.3,-4.2,0.9,25.0,-40.5,-1.6,-0.4,1.3,-0.8,-0.6,-2.4,-5.0,-24.1,47.1
2021-08,-8.4,-19.1,-7.5,-30.7,24.3,-5.0,4.2,-0.5,0.0,-3.4,0.7,-12.6,-1.9,-1.0,-35.0,-3.8,-1.4,23.5,-39.8,0.7,0.4,-0.5,0.9,-1.8,-3.0,-5.0,-26.3,52.1
