country,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU
2000-03,-19.9,-41.2,-31.1,-51.2,-12.8,-1.5,-23.6,-19.0,-13.2,-14.3,32.1,-2.3,-4.7,6.7,-10.8,11.98094,10.5,9.3,10.8,-18.2,52.5,43.7,39.8,38.9,,30.0,-4.3,-11.0,44.7
2000-04,-27.8,-40.2,-28.8,-51.5,-15.8,-0.8,-14.9,-13.9,-12.7,-12.9,26.1,-1.2,-3.7,4.0,-10.7,3.80753,11.2,-2.7,12.0,-16.8,42.8,39.4,47.5,28.0,,27.6,-4.8,-10.7,36.6
2000-05,-24.7,-41.1,-29.4,-52.8,-14.1,0.0,-10.1,-11.6,-8.8,-13.0,24.8,0.9,-3.1,3.7,-7.0,22.54879,13.3,18.8,12.4,-14.3,43.0,39.6,48.1,27.6,,27.8,-1.7,-5.7,40.1
2000-06,-27.4,-42.1,-32.5,-51.6,-15.1,-1.1,-23.5,-17.4,-13.5,-20.5,27.5,-0.1,-2.1,5.0,-6.9,0.23127,11.6,-2.4,12.9,-14.3,43.2,39.7,48.7,27.3,,28.1,-5.1,-11.5,47.9
2000-07,-26.9,-44.5,-34.8,-54.2,-17.1,-3.9,-23.7,-18.1,-14.5,-17.8,26.7,0.5,-0.5,4.4,-6.6,5.35861,12.4,4.1,11.8,-13.9,51.8,43.6,58.8,20.2,,30.8,-4.5,-12.2,44.5
2000-08,-21.3,-45.7,-35.8,-55.5,-16.9,-2.9,-18.1,-15.6,-14.0,-9.9,25.7,1.7,0.2,3.3,-3.6,8.68072,12.0,9.5,10.6,-12.5,51.9,43.6,59.4,19.6,,30.8,-3.4,-6.6,44.3
2000-09,-22.7,-45.1,-36.2,-54.0,-17.5,-10.3,-18.0,-18.9,-19.8,-14.4,28.4,1.0,1.5,3.3,-4.0,11.0554,10.2,2.3,13.5,-11.5,51.6,43.6,60.0,19.2,,30.5,-6.4,-13.4,47.7
2000-10,-24.7,-43.4,-33.4,-53.4,-19.0,-8.5,-28.5,-20.8,-18.2,-19.6,25.5,1.9,3.5,2.9,-3.0,7.58183,11.5,4.6,14.3,-10.8,47.3,44.9,51.9,35.5,,34.5,-8.6,-18.2,47.5
2000-11,-16.9,-41.9,-30.8,-53.1,-20.0,-6.8,-27.3,-20.4,-16.1,-19.0,26.9,1.1,3.6,4.3,-1.9,10.47102,9.4,7.9,13.4,-9.7,47.8,45.3,52.1,36.0,,35.1,-6.4,-13.4,50.6
2000-12,-16.2,-42.2,-30.3,-54.1,-20.7,-4.2,-26.5,-18.6,-15.4,-17.4,25.3,-0.8,0.7,4.7,-3.3,-1.15914,5.6,1.6,13.2,-9.8,48.4,45.7,52.2,36.5,,35.7,-6.0,-13.6,49.6
2001-01,-18.0,-41.4,-28.7,-54.2,-19.7,-1.8,-18.4,-15.4,-19.0,-13.7,26.0,-0.9,-1.9,5.4,-3.7,7.36264,6.4,6.2,12.4,-11.1,31.6,32.4,45.2,20.4,,18.7,-4.7,-11.0,47.6
2001-02,-18.0,-42.6,-31.5,-53.6,-16.7,-9.6,-31.8,-23.0,-19.4,-22.9,27.7,-2.9,-3.3,7.1,-4.4,-5.91802,2.9,-1.3,11.1,-11.5,25.5,28.0,45.1,13.4,11.4,10.9,-5.4,-13.6,51.0
2001-03,-29.2,-42.9,-29.7,-56.0,-18.9,-7.5,-27.6,-19.4,-20.1,-19.5,23.2,-5.6,-6.1,9.9,-8.4,-5.63173,1.6,-2.0,8.7,-14.4,19.2,18.7,40.8,-3.8,4.9,6.1,-4.9,-12.4,49.0
2001-04,-27.8,-44.5,-31.9,-57.2,-18.1,-9.3,-31.3,-21.8,-20.0,-19.5,24.6,-8.8,-9.0,10.3,-12.7,-13.4966,-3.4,-9.2,4.8,-17.9,20.9,26.1,32.2,25.1,7.6,6.1,-4.7,-13.1,47.1
2001-05,-27.9,-44.9,-33.1,-56.8,-23.8,-14.7,-30.8,-23.4,-21.6,-18.4,24.8,-9.8,-10.1,11.2,-12.8,-7.68937,-5.4,0.8,3.8,-17.9,20.2,25.6,28.2,28.4,10.6,11.9,-7.0,-17.5,55.9
2001-06,-26.9,-46.1,-35.2,-57.0,-22.7,-11.9,-27.8,-21.3,-18.2,-20.5,24.1,-13.3,-13.2,13.7,-18.2,-15.20374,-7.9,-15.1,0.6,-21.6,22.1,22.7,19.0,27.0,15.4,4.1,-8.5,-20.8,55.9
2001-07,-23.6,-45.3,-34.1,-56.5,-24.0,-16.3,-35.0,-26.1,-21.1,-23.5,27.0,-12.9,-15.6,12.7,-19.4,-13.75786,-6.5,-11.3,3.6,-23.4,22.9,15.3,12.2,11.0,3.9,10.6,-10.4,-26.1,54.0
2001-08,-21.6,-44.2,-32.4,-56.0,-27.3,-16.0,-36.4,-25.9,-19.2,-25.0,25.3,-15.8,-15.6,14.6,-22.3,-14.6806,-10.4,-7.0,0.9,-24.9,19.3,13.7,19.9,1.9,4.9,10.0,-11.9,-29.9,58.6
2001-09,-28.1,-47.0,-35.8,-58.2,-26.5,-19.6,-37.4,-28.2,-22.6,-25.1,27.7,-20.0,-19.0,16.5,-27.1,-24.83637,-16.4,-23.7,-1.0,-27.2,16.6,10.7,12.4,3.2,1.3,6.9,-10.9,-25.9,55.5
2001-10,-25.0,-47.4,-37.6,-57.2,-23.9,-22.5,-39.1,-31.0,-23.9,-21.9,31.3,-23.2,-20.7,18.3,-31.9,-18.85234,-19.5,-16.2,-3.0,-30.0,-7.9,-6.1,-6.3,-4.1,1.2,-2.9,-11.6,-30.7,58.9
2001-11,-23.0,-45.9,-36.1,-55.6,-23.1,-21.3,-35.7,-28.1,-23.4,-24.7,27.4,-23.8,-19.9,19.2,-34.0,-19.91503,-18.1,-20.2,-5.8,-34.2,-18.5,-16.4,-15.7,-15.0,-1.2,-7.8,-13.8,-34.9,57.4
2001-12,-13.8,-45.3,-34.2,-56.5,-21.3,-26.1,-41.3,-30.7,-24.0,-28.3,24.7,-22.0,-22.7,17.4,-35.2,-21.56387,-13.6,-15.7,-5.2,-34.0,-13.5,-14.0,-15.5,-13.0,0.4,-11.0,-14.1,-33.8,56.2
2002-01,-2.4,-51.3,-46.9,-55.7,-24.3,-27.6,-40.4,-31.9,-24.0,-31.9,27.8,-23.4,-25.0,18.4,-34.9,-28.56205,-16.9,-26.2,-4.1,-32.9,-15.6,-8.3,13.6,-23.0,1.0,-7.7,-15.4,-32.3,48.5
2002-02,-22.9,-48.3,-40.3,-56.3,-24.3,-23.2,-43.4,-33.0,-24.8,-30.4,32.3,-20.3,-22.4,16.1,-34.7,-15.49452,-10.1,-26.5,-3.3,-30.9,-14.8,-4.8,25.8,-25.4,1.4,-8.3,-16.1,-30.5,45.3
2002-03,-33.9,-47.9,-34.4,-61.4,-20.9,-20.2,-49.1,-35.2,-23.8,-30.7,36.2,-18.4,-24.0,16.8,-36.5,-10.67436,-1.9,-25.9,-0.8,-31.9,-8.9,-0.3,27.3,-19.4,2.9,-5.7,-15.8,-28.1,38.9
2002-04,-34.9,-49.1,-36.0,-62.1,-17.7,-19.8,-43.9,-33.0,-23.4,-34.0,35.2,-16.8,-21.4,16.7,-34.7,-1.96674,0.9,-7.3,1.8,-31.1,-15.5,-1.2,11.7,0.2,-0.4,-6.0,-15.9,-26.3,35.5
2002-05,-30.7,-49.6,-35.7,-63.5,-20.3,-20.6,-42.9,-33.1,-24.4,-31.9,35.9,-15.4,-21.9,15.3,-32.4,3.77255,1.4,-10.8,2.8,-29.6,-19.3,-7.0,3.8,-5.6,-0.4,-5.0,-16.5,-24.5,30.9
2002-06,-30.1,-49.8,-34.5,-65.1,-20.2,-23.8,-50.1,-36.2,-24.2,-30.7,34.8,-15.6,-21.0,15.0,-33.8,-2.96992,1.9,-13.5,2.6,-27.9,-27.9,-10.7,3.5,-7.8,-5.5,-6.1,-15.6,-21.0,24.8
2002-07,-30.6,-51.9,-37.2,-66.7,-21.8,-28.2,-53.2,-39.5,-29.7,-37.3,37.2,-16.7,-20.1,14.0,-34.1,-3.71655,-2.0,-3.9,0.9,-29.5,-18.7,-11.1,1.9,-16.4,-6.1,-4.2,-15.3,-20.3,23.7
2002-08,-22.0,-47.5,-33.4,-61.6,-21.6,-29.0,-42.7,-35.4,-29.1,-41.4,34.6,-17.6,-20.2,14.2,-35.4,-0.70801,-3.3,-4.8,-0.3,-29.9,-20.6,-12.9,1.4,-19.3,-9.1,-4.5,-16.5,-23.8,27.7
2002-09,-29.9,-44.5,-29.2,-59.7,-18.1,-30.8,-50.9,-37.3,-26.8,-43.2,30.4,-16.8,-19.9,16.0,-35.6,-9.57193,1.3,-20.9,0.4,-29.1,-16.7,-9.5,7.7,-19.5,-4.6,-5.8,-15.1,-19.0,23.0
2002-10,-28.6,-48.5,-36.1,-61.0,-22.7,-31.6,-48.3,-37.4,-30.7,-46.4,32.4,-15.8,-20.6,14.7,-33.1,-4.54347,0.3,-9.5,-0.3,-25.7,-30.6,-19.6,-6.5,-21.6,-9.7,-11.7,-17.7,-23.8,24.5
2002-11,-21.6,-50.8,-41.5,-60.1,-27.4,-29.5,-47.8,-36.4,-30.3,-39.1,32.0,-15.4,-20.8,14.1,-31.3,-5.71547,-0.8,-6.3,-3.2,-26.7,-32.3,-18.2,-5.8,-16.6,-6.2,-17.0,-23.6,-34.6,28.3
2002-12,-11.4,-55.7,-49.5,-61.8,-32.6,-34.3,-54.8,-41.2,-33.6,-39.5,34.6,-18.2,-23.6,14.7,-32.3,-4.57381,-7.7,-2.4,-7.4,-28.7,-35.5,-19.9,-6.8,-17.3,-6.6,-21.3,-24.9,-38.4,25.2
2003-01,-24.4,-53.8,-46.8,-60.8,-30.8,-30.2,-54.8,-40.8,-31.8,-39.7,37.4,-17.9,-22.5,15.4,-32.2,-10.62831,-6.0,-7.9,-3.1,-27.6,-38.8,-16.9,14.7,-26.5,-4.0,-15.3,-23.4,-37.1,27.1
2003-02,-28.8,-52.8,-43.5,-62.0,-28.3,-28.4,-41.4,-33.1,-30.1,-34.0,29.4,-16.1,-20.1,14.2,-29.4,0.02322,-4.8,-7.4,-2.1,-25.5,-38.5,-15.5,12.7,-20.6,-9.7,-9.9,-24.6,-37.8,30.7
2003-03,-34.2,-49.2,-39.8,-58.6,-25.1,-29.5,-45.0,-36.0,-31.5,-32.4,33.5,-17.8,-21.1,14.1,-31.8,-8.27773,-7.5,-15.8,1.1,-27.1,-37.6,-12.2,16.0,-15.2,-5.1,-10.2,-24.4,-39.8,32.2
2003-04,-22.6,-45.9,-34.3,-57.5,-26.4,-24.2,-44.5,-33.4,-28.6,-29.1,31.7,-17.2,-19.7,15.3,-31.1,-9.17958,-5.1,-2.9,-0.1,-28.6,-12.8,-1.5,10.8,-2.4,-4.4,-7.1,-22.5,-36.4,29.0
2003-05,-23.0,-46.7,-35.8,-57.7,-25.9,-20.2,-37.7,-29.6,-26.9,-26.3,31.0,-18.3,-22.5,15.5,-32.0,-13.89243,-7.6,-15.0,-2.0,-30.2,-16.5,-6.0,4.7,-6.3,-12.4,-11.9,-22.4,-41.9,23.6
2003-06,-24.1,-46.7,-36.7,-56.8,-25.6,-18.0,-33.5,-29.1,-26.9,-30.7,35.7,-17.9,-22.3,14.2,-32.4,-4.11443,-7.0,-8.6,-3.4,-29.9,-9.2,1.7,11.7,2.6,-10.6,-10.8,-19.0,-36.1,20.3
2003-07,-24.5,-48.1,-36.8,-59.5,-25.0,-17.5,-40.9,-30.4,-27.7,-26.5,32.6,-19.5,-21.8,14.9,-33.8,-9.05352,-9.9,-11.0,-4.7,-30.1,1.3,6.2,18.2,-0.8,-3.1,-11.1,-17.7,-32.7,21.6
2003-08,-20.1,-45.6,-33.8,-57.4,-21.6,-16.0,-38.8,-29.3,-28.4,-26.4,33.2,-16.6,-19.1,15.2,-31.0,4.77261,-3.6,-1.8,0.0,-29.2,8.5,13.7,22.9,9.8,-0.1,-9.1,-19.0,-33.5,26.0
2003-09,-27.5,-44.2,-31.4,-57.0,-21.6,-6.1,-35.3,-23.5,-24.3,-21.7,29.1,-13.3,-18.3,15.2,-30.7,-8.54973,5.9,-12.5,-0.3,-29.0,11.7,15.8,25.0,10.7,-1.6,-1.0,-19.0,-33.6,28.0
2003-10,-21.6,-46.8,-37.1,-56.5,-22.1,-5.0,-27.6,-20.3,-22.5,-17.0,28.4,-12.0,-17.4,14.4,-28.5,5.34145,7.1,-3.5,-3.0,-27.4,8.4,14.6,23.6,11.7,-1.8,-7.4,-18.3,-31.9,21.7
2003-11,-18.3,-46.3,-35.5,-57.0,-22.9,-9.1,-26.5,-20.7,-19.7,-14.1,26.5,-10.6,-17.0,12.9,-26.2,14.32081,7.4,-1.7,-2.1,-23.6,16.5,18.5,21.4,17.6,-1.2,-3.1,-15.3,-28.6,21.6
2003-12,-6.9,-49.2,-42.5,-55.9,-25.2,-8.6,-34.7,-24.9,-21.3,-20.5,31.5,-12.3,-19.0,13.7,-27.1,6.78741,3.8,3.2,-0.7,-25.7,16.8,18.3,19.3,18.8,-2.6,-7.8,-16.4,-27.5,18.9
2004-01,-16.2,-45.0,-33.8,-56.2,-21.8,-9.6,-33.1,-24.6,-18.5,-25.6,31.2,-9.7,-17.1,12.1,-25.6,11.18197,8.7,3.0,-0.3,-24.7,9.5,8.6,11.5,4.7,-7.0,-9.1,-18.6,-29.8,23.5
2004-02,-18.5,-45.5,-34.6,-56.5,-21.1,-13.8,-35.1,-24.6,-19.9,-28.0,24.9,-9.6,-17.7,12.5,-26.8,8.26683,10.6,-1.3,0.5,-25.9,17.8,17.6,22.4,12.5,-3.6,-8.0,-15.7,-26.6,22.6
2004-03,-26.2,-45.4,-33.4,-57.3,-19.9,-18.2,-39.9,-28.3,-23.0,-31.5,26.7,-9.7,-17.8,10.6,-26.5,8.29282,8.0,-4.8,0.2,-23.2,9.9,10.5,15.2,6.5,-4.7,-3.3,-17.2,-30.8,23.2
2004-04,-26.7,-44.7,-31.3,-58.0,-21.1,-18.3,-29.5,-25.5,-21.3,-30.1,28.8,-6.9,-17.0,9.1,-20.2,15.59214,8.6,10.0,2.2,-17.7,5.2,8.5,12.6,7.7,-5.7,-1.9,-17.6,-31.4,20.4
2004-05,-23.1,-46.5,-33.4,-59.6,-20.9,-17.5,-39.3,-28.2,-19.6,-26.5,27.9,-6.9,-15.3,8.5,-20.5,11.23325,8.3,-1.6,6.4,-18.5,6.7,8.8,14.7,5.0,-1.2,-10.3,-18.5,-33.2,26.8
2004-06,-24.4,-46.6,-32.7,-60.5,-20.8,-21.8,-37.6,-28.9,-22.6,-28.4,27.4,-6.9,-14.9,10.0,-18.0,7.58274,7.2,2.7,6.8,-15.7,2.7,7.1,12.8,6.0,-5.1,-7.4,-16.7,-28.8,25.8
2004-07,-24.8,-47.8,-33.4,-62.2,-23.0,-20.7,-33.7,-27.0,-22.7,-29.1,26.7,-5.8,-14.2,8.5,-14.7,13.8232,5.7,8.5,8.2,-11.1,11.7,10.4,9.2,10.4,-2.2,-0.5,-18.9,-32.3,26.7
2004-08,-23.6,-48.5,-34.1,-62.8,-23.5,-21.2,-39.6,-29.7,-21.0,-31.7,28.4,-5.4,-13.8,7.5,-14.4,7.66778,5.6,2.4,9.1,-11.3,4.7,6.6,12.4,2.7,-3.1,0.1,-17.8,-34.3,26.0
2004-09,-25.0,-48.1,-35.5,-60.6,-20.8,-16.0,-37.7,-26.9,-19.8,-30.6,26.9,-4.1,-11.8,8.0,-12.6,7.34836,8.1,0.7,9.2,-11.0,6.6,9.5,14.2,7.7,-4.5,-1.0,-16.2,-31.5,24.6
2004-10,-24.0,-48.3,-35.8,-60.8,-23.1,-14.8,-40.5,-26.6,-17.7,-29.2,24.4,-4.0,-11.8,8.6,-11.6,4.94096,8.2,-0.7,10.0,-10.5,8.9,9.7,14.3,6.0,0.8,-1.7,-17.1,-33.5,23.4
2004-11,-20.3,-48.6,-36.0,-61.1,-21.2,-22.0,-41.3,-28.9,-22.2,-28.1,23.2,-5.2,-12.1,8.7,-12.9,-0.1924,6.1,-5.8,10.8,-11.6,9.8,11.2,15.4,8.6,-1.3,0.6,-16.3,-32.9,19.6
2004-12,-19.6,-50.9,-40.0,-61.8,-22.7,-17.0,-33.2,-24.2,-19.9,-26.3,22.4,-5.2,-14.1,9.4,-10.1,7.21962,4.0,5.8,14.9,-11.6,4.9,3.8,1.6,5.0,-2.6,1.0,-15.0,-31.0,17.9
2005-01,-20.9,-48.2,-34.6,-61.8,-21.7,-19.2,-33.5,-24.9,-20.3,-30.3,22.2,-4.6,-13.9,8.3,-10.2,7.33171,4.6,0.9,13.5,-10.2,11.7,11.2,13.3,8.7,-2.9,-1.9,-12.8,-26.7,20.7
2005-02,-24.8,-49.8,-37.9,-61.8,-23.3,-15.5,-35.8,-26.5,-18.8,-22.1,28.1,-6.6,-15.0,10.3,-13.7,-0.18,4.3,-1.7,11.5,-10.5,3.3,6.1,12.6,2.5,-0.8,-4.8,-13.7,-29.3,20.9
2005-03,-45.3,-47.6,-36.2,-59.1,-25.7,-24.3,-42.1,-30.5,-21.1,-31.8,25.1,-8.9,-17.0,12.5,-15.2,-6.15708,1.1,-6.2,6.9,-11.0,4.5,4.6,6.3,2.9,-1.4,-4.2,-14.7,-33.3,21.5
2005-04,-25.7,-45.4,-30.9,-60.0,-22.9,-24.8,-35.1,-28.3,-18.5,-34.0,24.9,-9.3,-18.0,12.5,-16.6,-6.28215,1.3,-3.3,3.4,-12.4,2.2,4.7,5.7,6.1,-4.7,-2.3,-15.0,-31.4,21.6
2005-05,-16.7,-42.4,-29.4,-55.5,-22.6,-27.0,-35.0,-28.6,-17.6,-32.8,23.7,-9.8,-16.4,12.7,-17.7,-1.9974,1.1,-5.9,0.0,-11.4,6.2,9.2,9.4,12.1,-2.7,0.7,-14.7,-30.3,22.1
2005-06,-20.1,-45.0,-30.6,-59.3,-24.5,-19.3,-32.6,-25.9,-16.5,-25.8,25.8,-9.8,-15.1,12.7,-18.5,-5.0924,1.7,-4.3,0.3,-14.0,5.4,6.8,7.6,7.4,-3.8,1.8,-15.2,-31.4,23.4
2005-07,-15.0,-43.0,-29.5,-56.5,-24.1,-21.1,-30.4,-26.3,-17.3,-29.2,27.5,-8.9,-14.9,11.6,-17.8,6.01926,2.7,0.8,1.3,-13.7,9.4,9.0,9.5,8.0,0.4,0.8,-16.9,-34.4,31.7
2005-08,-17.7,-41.5,-28.3,-54.8,-20.7,-16.4,-27.5,-22.9,-15.7,-23.4,24.8,-8.9,-15.1,11.3,-17.8,-1.72791,2.5,-5.9,1.1,-14.5,7.7,8.9,7.5,11.4,-4.3,1.3,-14.8,-30.7,26.9
2005-09,-17.5,-37.6,-23.3,-52.0,-17.9,-13.2,-23.5,-20.4,-12.0,-19.4,24.6,-7.2,-13.2,10.1,-14.4,6.67249,2.8,0.3,4.3,-11.9,8.6,8.3,5.6,10.6,-2.7,1.7,-15.0,-29.4,30.8
2005-10,-14.0,-35.1,-22.8,-47.5,-16.7,-10.3,-28.6,-21.8,-14.9,-19.2,26.7,-5.8,-11.8,9.7,-12.6,9.65264,4.8,-0.4,3.1,-10.3,8.7,10.4,12.8,9.8,1.6,-2.3,-13.3,-24.2,28.7
2005-11,-8.1,-35.8,-25.2,-46.5,-16.0,-13.2,-30.8,-23.8,-15.2,-24.3,27.3,-6.7,-13.3,9.6,-14.1,4.22218,3.6,-1.7,6.0,-11.3,10.3,9.0,7.7,9.0,-1.3,-3.9,-12.5,-26.3,33.5
2005-12,-10.2,-37.5,-26.7,-48.3,-15.7,-10.3,-23.3,-20.9,-14.1,-23.4,29.2,-5.7,-11.2,9.9,-11.5,12.66241,4.4,8.1,4.8,-7.5,12.7,12.3,11.5,12.6,1.2,2.2,-10.8,-18.4,32.3
2006-01,-13.0,-32.3,-19.8,-44.8,-11.6,-3.6,-17.5,-16.2,-10.9,-15.3,27.5,-3.0,-10.7,8.5,-9.3,13.27968,8.9,1.7,4.7,-8.4,16.5,15.7,13.7,16.9,5.5,2.9,-7.8,-15.1,27.7
2006-02,-22.1,-28.7,-14.4,-43.0,-12.0,3.0,-11.1,-12.0,-8.5,-11.3,27.8,-1.5,-10.0,7.5,-6.4,15.98591,9.5,6.6,6.0,-6.1,13.9,13.6,14.8,12.3,7.7,4.9,-8.3,-16.2,31.5
2006-03,-27.1,-26.6,-11.6,-41.7,-9.6,8.4,-9.2,-8.4,-8.1,-9.3,24.5,0.3,-7.4,7.1,-3.2,20.19107,11.3,9.2,5.6,-4.0,14.2,15.6,16.1,16.4,7.5,5.4,-8.5,-17.1,33.0
2006-04,-6.0,-21.6,-10.7,-32.5,-5.9,11.6,-13.5,-9.5,-8.7,-9.9,26.7,3.4,-8.6,4.5,2.0,22.02055,12.8,11.7,7.8,0.7,11.7,14.1,15.2,15.3,10.6,6.5,-8.1,-15.4,37.2
2006-05,3.5,-18.9,-9.2,-28.7,-2.5,9.4,-12.7,-9.8,-11.6,-15.5,26.0,4.0,-6.8,4.4,1.6,13.00532,14.7,6.4,7.1,0.0,16.6,19.6,18.6,23.5,8.9,10.5,-5.9,-11.7,44.2
2006-06,6.9,-17.1,-11.0,-23.2,-1.4,10.2,-4.3,-5.1,-7.3,-11.4,21.3,5.8,-5.6,0.8,6.7,27.60681,11.4,19.3,8.4,2.9,14.5,15.7,13.9,18.6,12.5,10.6,-7.2,-15.2,51.7
2006-07,2.6,-14.9,-8.1,-21.7,0.2,6.7,-9.7,-9.9,-5.2,-15.7,26.6,6.0,-5.2,2.3,7.8,11.94136,12.4,10.4,9.7,2.8,13.3,15.8,19.5,14.7,9.1,10.1,-8.5,-17.4,54.1
2006-08,0.0,-13.6,-6.6,-20.6,-0.3,0.9,-11.8,-11.9,-8.4,-14.2,24.7,5.8,-4.4,1.7,7.9,12.11859,11.3,10.4,10.0,3.4,12.0,14.7,15.7,16.4,8.1,12.8,-8.6,-17.6,57.9
2006-09,0.5,-13.5,-6.8,-20.2,-5.3,-3.2,-0.9,-8.2,-4.3,-6.8,20.5,8.1,-2.3,0.8,11.2,17.17516,14.0,14.5,12.4,5.6,9.0,11.6,11.0,14.6,9.1,14.4,-9.4,-20.1,59.3
2006-10,-3.1,-13.4,-4.5,-22.2,-4.1,-4.0,4.2,-6.3,-2.2,-6.1,19.1,9.4,-0.9,-0.9,13.7,17.28717,13.5,11.6,12.2,6.6,14.1,15.6,11.1,21.5,9.0,12.1,-10.2,-21.0,64.4
2006-11,1.7,-13.3,-3.5,-23.1,-3.0,-11.1,6.6,-8.2,-3.4,-8.8,20.1,11.0,0.7,-0.4,14.9,21.08374,17.8,14.4,11.5,7.7,12.8,15.5,17.3,16.4,11.5,10.8,-8.7,-16.7,64.2
2006-12,5.2,-13.2,-1.6,-24.8,-3.3,-7.5,6.2,-6.9,-2.2,-14.8,19.4,11.0,3.0,-2.1,18.0,24.61166,12.9,18.7,12.3,9.9,16.2,16.9,13.5,21.1,9.6,17.3,-7.4,-9.9,65.6
2007-01,2.7,-16.0,-2.3,-29.6,4.3,-5.0,1.1,-8.3,-4.8,-13.4,20.9,10.7,5.7,-1.4,16.0,18.8756,14.6,12.5,15.7,9.1,18.1,18.8,18.6,19.8,10.8,18.9,-8.4,-11.0,54.9
2007-02,-4.7,-21.9,-8.2,-35.7,4.3,-6.2,-14.3,-15.4,-4.5,-15.5,25.7,9.6,5.1,-1.5,16.0,18.66321,11.2,16.9,13.1,8.4,12.3,12.8,11.8,14.4,10.9,15.6,-6.5,-6.4,43.0
2007-03,6.5,-23.0,-8.5,-37.5,2.3,-0.7,-8.5,-11.2,-3.9,-14.2,24.4,10.6,6.9,-0.7,16.8,16.06609,14.5,15.2,13.1,9.9,16.7,18.0,18.0,19.3,12.9,15.1,-5.2,-3.9,37.6
2007-04,-11.6,-26.3,-11.6,-40.9,0.6,4.0,-6.1,-8.0,-3.2,-11.8,21.9,10.2,5.2,1.1,16.8,11.64979,14.8,13.7,12.0,8.2,20.8,21.2,16.4,26.4,9.7,14.3,-3.1,-0.5,34.9
2007-05,-19.2,-25.1,-10.6,-39.6,1.1,4.3,-7.4,-7.7,-4.3,-9.3,19.9,10.9,6.9,0.2,16.2,14.28207,16.9,12.1,11.0,9.1,18.3,19.5,19.0,21.3,9.3,15.6,-1.3,4.1,33.8
2007-06,-16.7,-25.3,-9.4,-41.2,-1.5,3.5,-12.1,-10.1,-5.7,-14.2,21.7,11.9,7.4,-0.8,16.5,14.20326,18.5,14.8,14.9,10.4,19.6,20.6,19.9,22.4,13.7,19.3,-1.5,3.5,31.8
2007-07,-18.9,-25.3,-9.4,-41.3,-5.1,1.7,-3.2,-7.5,-3.4,-14.1,21.1,10.4,7.8,0.2,15.3,7.48164,15.9,11.0,13.3,9.1,18.5,19.9,20.8,20.4,12.9,14.1,-1.2,3.6,29.4
2007-08,-17.4,-24.7,-8.4,-41.0,-9.9,0.8,-5.0,-9.1,-1.6,-12.9,23.0,9.5,7.1,-0.2,15.6,8.47804,12.8,12.3,14.4,9.6,20.5,19.6,18.8,19.6,16.1,13.8,-3.4,-0.8,48.6
2007-09,-16.6,-25.0,-8.8,-41.1,-13.3,-5.1,-7.2,-12.9,-9.2,-18.8,26.4,8.1,5.7,1.5,12.9,5.42329,13.0,9.4,11.7,8.2,13.9,15.0,14.0,17.0,9.1,10.3,-5.0,-4.5,46.7
2007-10,-16.5,-23.2,-5.4,-41.0,-12.8,-5.1,-12.5,-14.4,-7.3,-20.4,25.6,6.4,4.4,3.5,11.1,0.82127,11.7,3.8,12.1,7.5,13.6,16.2,19.5,15.4,10.7,12.6,-4.3,-3.5,44.2
2007-11,-15.0,-23.6,-7.0,-40.2,-12.7,-2.8,-13.7,-13.8,-4.6,-14.4,24.8,6.3,5.2,3.5,10.1,10.79225,12.4,10.0,13.8,6.8,10.9,10.8,10.8,10.6,11.1,13.7,-6.5,-6.5,43.0
2007-12,-18.9,-22.1,-5.4,-38.7,-12.6,-10.1,-23.7,-20.3,-9.0,-19.0,27.0,6.1,7.5,4.3,10.3,1.71139,12.2,4.7,14.5,6.9,9.5,10.7,12.2,10.4,7.3,11.9,-6.6,-9.8,39.5
2008-01,-15.3,-21.9,-6.2,-37.6,-11.8,-11.2,-24.3,-21.2,-11.4,-17.0,28.1,4.4,3.9,4.8,8.1,3.0869,9.9,3.2,15.4,4.7,10.2,12.0,13.1,12.7,7.6,13.3,-8.0,-12.4,44.1
2008-02,-1.2,-25.4,-12.3,-38.6,-12.7,-6.6,-5.7,-12.8,-6.3,-15.8,26.0,5.1,3.3,3.8,9.0,9.43018,9.9,5.1,13.0,4.5,10.5,11.3,11.2,12.2,9.7,15.2,-9.3,-16.7,44.9
2008-03,5.0,-24.2,-11.8,-36.6,-10.3,-3.1,-2.1,-9.2,-3.3,-6.6,22.4,5.8,3.1,3.7,10.6,7.73933,10.3,9.0,14.3,6.0,12.1,12.8,12.3,14.0,8.4,16.7,-9.2,-14.9,47.5
2008-04,-18.7,-27.7,-16.3,-39.0,-11.5,-9.1,-16.7,-17.4,-7.1,-13.6,26.5,3.4,2.0,3.9,5.2,-13.31193,9.0,-0.7,14.5,2.9,8.1,9.8,12.0,9.3,9.7,9.5,-8.7,-15.1,46.6
2008-05,-16.0,-24.2,-9.7,-38.7,-9.5,-10.7,-8.4,-15.2,-3.9,-15.4,26.4,3.7,2.8,3.5,7.4,7.40491,7.2,10.1,13.8,1.9,12.0,12.2,8.9,15.7,7.5,12.3,-11.7,-19.8,48.8
