country,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC
2002-01,11.5,20.7,51.2,-9.8,15.6,30.6,-24.2,-3.2,33.9,0.5,16.1,1.5,3.7,14.9,-12.1,31.6,10.2,7.8,-13.4,-32.6,-2.8,14.6,9.5,-5.8,4.6,-7.4,-8.1,29.4
2002-02,12.1,0.1,31.7,-31.5,25.9,36.7,-13.5,2.7,10.5,15.5,15.3,3.8,3.9,11.7,-10.9,33.9,24.2,8.9,-12.5,-24.5,6.4,32.1,11.5,7.8,-1.4,-9.9,-11.0,20.4
2002-03,13.8,6.3,36.2,-23.6,19.5,34.3,-15.3,0.9,17.5,7.5,16.2,2.3,3.1,12.4,-10.5,29.9,18.3,10.5,-9.7,-25.9,5.3,32.4,9.5,6.3,0.4,-11.7,-16.5,20.6
2002-04,15.6,2.9,23.5,-17.7,23.7,29.1,-2.4,7.7,8.0,20.5,3.5,1.7,4.0,18.8,-5.9,29.7,18.4,9.7,-16.0,-31.4,2.9,29.5,10.5,10.9,-4.0,-20.8,-24.0,30.0
2002-05,17.0,2.7,21.7,-16.2,23.1,34.9,-7.2,7.6,15.7,9.5,4.8,5.5,12.0,11.2,-4.4,32.1,27.3,10.9,-12.3,-28.8,5.6,31.1,14.5,10.7,3.5,-16.3,-17.4,18.2
2002-06,7.2,8.1,27.5,-11.4,9.6,46.0,-7.3,7.1,24.8,10.5,17.5,5.9,5.9,12.5,-0.7,30.8,13.0,10.7,-7.4,-19.4,3.4,21.2,8.5,13.4,-0.7,-17.9,-21.0,23.3
2002-07,0.2,11.2,36.1,-13.7,3.9,38.5,-16.6,3.3,-2.8,-2.5,11.9,3.7,-4.1,14.3,-10.3,35.8,16.7,10.0,-12.7,-22.1,-0.4,9.2,11.5,-0.1,-5.2,-11.5,-17.5,8.7
2002-08,9.5,10.7,37.1,-15.8,6.0,39.6,-20.6,2.2,-3.0,0.4,12.3,3.2,-8.0,14.5,-10.4,34.5,16.2,9.4,-12.5,-25.3,-2.2,11.1,7.5,-1.1,-6.4,-13.1,-19.3,16.1
2002-09,21.2,10.4,38.6,-17.9,8.1,39.7,-24.5,0.4,-3.3,3.5,14.0,2.2,-9.7,14.8,-10.5,31.9,18.7,9.0,-12.3,-29.0,-3.5,14.8,3.5,-0.1,-4.7,-16.6,-22.6,24.5
2002-10,21.3,6.5,29.3,-16.3,16.4,29.3,-14.1,4.5,17.0,16.4,1.6,3.5,-1.3,6.8,-7.4,24.5,15.6,7.9,-22.1,-32.2,-4.8,11.4,6.5,2.5,-6.4,-16.3,-22.8,25.9
2002-11,15.5,13.1,28.2,-2.0,16.3,29.1,-13.7,7.1,21.4,11.5,-6.0,5.0,-7.5,4.5,-11.2,30.8,11.5,8.1,-28.2,-33.6,-4.1,11.9,9.5,4.5,-3.3,-16.8,-25.0,21.5
2002-12,9.0,10.3,39.8,-19.2,22.3,36.3,-20.6,3.4,9.7,3.3,5.4,0.6,-3.3,7.9,-15.9,25.6,12.2,8.9,-27.7,-20.1,0.5,13.1,8.5,5.6,-2.3,-17.0,-24.9,27.7
2003-01,20.0,13.6,41.8,-14.6,17.4,40.2,-29.1,-0.6,7.6,-4.6,12.8,-3.4,-7.2,8.0,-18.9,16.7,9.9,6.8,-28.0,-24.6,1.1,21.3,6.5,11.3,0.4,-18.0,-25.0,36.1
2003-02,16.6,6.9,36.3,-22.5,21.4,35.5,-7.4,5.6,3.8,9.3,11.5,-1.4,-2.7,6.9,-15.3,18.1,14.3,11.4,-27.9,-31.3,-8.4,8.6,-2.5,7.0,-2.9,-19.3,-28.3,36.4
2003-03,23.1,8.3,39.4,-22.9,15.3,31.5,-1.1,7.9,-3.1,7.4,6.8,-2.8,0.5,12.2,-17.2,20.9,-0.1,7.7,-24.5,-38.7,-12.6,6.3,-5.5,-3.2,-0.8,-24.9,-36.9,42.1
2003-04,33.6,6.7,37.8,-24.5,20.1,27.5,-1.2,4.2,2.0,2.1,13.8,-9.0,3.1,14.0,-28.5,15.6,12.6,8.9,-34.4,-45.9,-14.9,13.7,-12.5,7.8,-2.3,-22.1,-29.9,37.3
2003-05,21.2,3.0,26.1,-20.1,14.6,36.1,6.2,11.4,19.1,0.4,8.2,-4.2,-6.1,11.8,-25.7,24.9,8.6,7.2,-37.3,-4.6,2.8,6.4,6.5,2.7,-2.6,-20.3,-29.9,4.5
2003-06,24.8,-0.5,2.6,-3.5,4.0,31.6,33.0,16.8,5.5,1.0,14.0,-0.4,-7.7,10.4,-17.5,26.6,8.2,6.5,-29.5,5.5,6.0,9.0,3.5,7.7,-4.0,-23.2,-33.9,3.2
2003-07,22.3,5.5,10.3,0.6,0.2,31.4,25.5,15.9,8.3,4.4,9.1,0.9,-6.0,11.9,-12.4,26.9,15.0,8.2,-28.3,8.7,9.2,13.3,5.5,5.3,-5.8,-21.9,-31.0,12.3
2003-08,25.3,11.4,25.3,-2.4,-1.7,32.5,20.0,16.1,9.0,5.7,4.3,1.5,-7.7,11.7,-12.7,28.7,15.0,9.1,-26.9,12.5,10.0,12.1,5.5,2.3,-5.8,-21.0,-30.5,16.5
2003-09,31.1,17.7,40.8,-5.5,-3.6,33.9,18.3,18.5,9.7,9.5,-3.1,1.5,-7.1,11.6,-12.9,29.1,21.2,10.2,-25.5,14.7,11.4,13.0,6.5,1.2,-3.4,-24.0,-32.3,10.6
2003-10,30.4,19.0,43.2,-5.2,-6.1,40.2,26.9,22.0,17.9,18.3,1.0,4.0,-0.3,6.2,-13.6,31.9,21.7,12.6,-23.3,10.6,9.6,11.6,6.5,-0.1,-1.9,-22.3,-31.0,13.1
2003-11,32.8,17.8,38.7,-3.0,-1.0,39.9,28.0,22.9,12.4,24.6,-0.9,5.0,-5.4,7.6,-9.7,32.4,14.9,12.5,-18.1,16.3,14.6,16.8,10.5,12.8,7.3,-27.6,-31.3,3.2
2003-12,41.4,7.7,21.5,-6.2,0.5,32.8,27.2,17.7,12.5,14.8,6.9,6.9,-4.1,3.6,-8.2,32.7,26.8,15.3,-15.8,20.2,23.1,29.6,19.5,24.5,10.7,-33.2,-36.8,22.4
2004-01,33.8,4.0,1.1,6.8,2.2,38.2,29.4,16.9,3.1,9.8,16.8,6.4,-2.6,6.1,-1.7,27.0,29.7,15.8,-10.8,26.6,26.7,32.0,21.5,18.2,10.2,-23.3,-20.9,12.0
2004-02,24.3,1.9,6.2,-2.5,1.3,25.1,27.7,14.7,-12.8,6.0,8.7,3.7,6.3,12.5,-3.0,26.5,17.8,12.9,-11.4,23.0,21.4,29.8,11.5,18.8,11.9,-24.6,-21.8,8.9
2004-03,21.7,-3.4,10.4,-17.2,-1.9,48.6,22.9,21.5,2.5,25.2,6.9,4.8,-1.1,9.5,-4.3,28.2,20.5,14.0,-20.8,20.4,17.8,24.5,8.5,14.5,9.3,-14.8,-4.9,3.1
2004-04,30.1,-8.7,16.8,-34.3,-2.7,39.8,28.0,19.3,4.0,17.7,9.9,6.4,4.2,6.5,-2.3,28.1,16.1,12.4,-12.4,25.3,20.2,22.6,12.5,13.0,10.6,-14.6,-0.5,3.5
2004-05,29.7,-10.8,-8.2,-13.3,-4.0,30.2,30.3,18.2,3.7,17.0,5.8,6.3,-3.5,7.7,-4.9,31.5,18.3,12.8,-10.4,22.4,21.5,23.7,18.5,21.8,13.1,-17.7,-7.9,15.6
2004-06,23.2,-15.5,-4.4,-26.6,-0.8,29.9,23.4,17.1,24.5,12.8,1.9,3.0,-3.6,7.5,-4.7,21.3,22.7,12.7,-8.2,24.4,20.0,17.2,18.5,6.0,12.1,-21.5,-14.1,10.3
2004-07,18.6,-25.1,-34.4,-15.9,-10.4,28.8,22.7,15.6,21.1,11.1,4.6,-0.8,-0.6,11.9,-10.3,19.8,16.9,11.1,-13.3,17.5,22.1,28.2,20.6,11.5,9.7,-21.3,-15.5,13.4
2004-08,0.6,-35.5,-49.2,-21.8,-21.1,36.4,23.4,16.2,20.0,13.0,11.2,-1.8,-2.1,11.7,-11.2,17.6,14.3,11.0,-14.1,11.2,13.4,16.3,12.6,-0.4,5.2,-21.2,-19.9,11.9
2004-09,-13.9,-45.6,-63.5,-27.8,-31.8,43.5,25.3,16.9,18.9,15.2,18.2,-3.3,-1.0,11.6,-12.1,13.7,15.7,10.2,-14.8,3.3,4.8,6.6,4.6,-10.2,1.0,-14.1,-10.4,11.1
2004-10,-16.7,-37.0,-37.8,-36.2,-44.0,34.0,13.2,9.2,12.2,14.8,19.6,-3.1,-7.9,11.1,-16.5,18.2,3.3,9.9,-22.3,4.3,0.2,-1.3,-2.4,-12.6,-2.0,-18.2,-15.4,31.7
2004-11,-27.4,-44.4,-35.4,-53.4,-33.7,29.5,12.9,6.5,8.6,3.4,22.9,-3.6,-4.2,12.0,-19.2,20.5,2.6,9.2,-25.8,2.2,1.1,5.5,-4.4,-9.1,-8.3,-21.7,-20.3,22.3
2004-12,-24.2,-47.6,-40.1,-55.1,-32.3,22.2,19.9,4.1,0.5,11.2,29.8,-3.6,-13.8,11.3,-22.6,23.2,3.4,9.0,-28.2,-3.4,2.0,11.7,-2.3,-10.3,-14.2,-23.8,-19.3,20.3
2005-01,-21.9,-39.6,-35.4,-43.7,-20.2,20.0,26.1,9.6,2.0,7.2,17.3,-3.8,-8.6,12.5,-19.2,20.3,6.6,8.3,-18.2,13.1,14.8,19.9,11.5,1.1,-9.8,-21.7,-19.5,19.4
2005-02,-40.6,-48.0,-28.4,-67.6,-21.5,17.9,6.7,1.9,-7.2,0.3,18.8,-3.4,-3.8,12.2,-21.9,23.8,5.6,9.6,-19.4,15.8,12.6,14.2,7.9,-6.7,-8.4,-22.5,-22.2,17.9
2005-03,-43.1,-51.4,-33.4,-69.4,-22.7,37.3,13.7,9.9,-2.8,18.2,21.2,-7.5,-1.6,15.4,-25.0,18.0,7.7,8.2,-19.8,20.8,18.1,16.9,16.5,-6.8,-8.5,-21.4,-19.6,19.7
2005-04,-41.5,-46.1,-26.6,-65.5,-32.0,41.0,12.8,11.7,6.4,19.0,18.6,-6.1,-7.9,17.9,-21.4,20.9,-1.1,7.3,-23.9,18.0,19.3,17.8,22.1,-0.8,-7.8,-23.6,-22.3,17.9
2005-05,-11.5,-26.0,-8.4,-43.6,-32.4,29.8,10.1,6.1,5.3,8.6,21.5,-9.4,-7.4,18.7,-24.7,15.3,4.8,6.9,-21.2,17.5,19.8,20.7,21.1,3.3,-2.7,-21.1,-18.4,10.8
2005-06,-5.5,-34.5,-15.2,-53.8,-37.5,21.8,7.0,5.2,-2.2,-7.3,13.3,-9.7,-9.7,18.2,-29.3,18.6,5.0,5.2,-27.1,12.2,14.6,16.7,15.1,-1.4,-1.0,-28.3,-32.5,34.6
2005-07,-21.8,-46.6,-41.5,-51.6,-17.5,19.3,-6.2,0.2,-14.7,-17.1,12.5,-9.6,-10.8,20.1,-24.3,15.6,5.9,6.6,-20.2,10.7,17.6,22.1,20.0,0.3,-2.4,-25.2,-20.8,28.9
2005-08,-32.7,-45.1,-33.8,-56.5,-17.8,31.3,-6.6,4.2,-7.0,1.0,12.2,-6.6,-9.6,16.0,-21.4,17.5,5.1,6.4,-19.9,12.9,16.1,17.7,17.7,-2.2,-0.7,-27.1,-26.4,32.7
2005-09,-39.2,-43.3,-25.4,-61.2,-18.1,41.8,-7.0,7.3,0.3,18.5,13.0,-4.4,-5.5,11.8,-18.6,17.2,6.3,7.2,-19.7,14.3,15.0,15.5,15.3,-2.5,1.0,-30.9,-22.9,37.4
2005-10,-35.8,-36.6,-15.2,-58.0,-1.1,29.9,2.6,6.8,-6.6,14.9,12.1,-4.0,-5.1,12.7,-16.5,17.2,6.5,8.9,-17.3,12.8,16.2,15.6,20.2,9.1,-2.7,-38.0,-33.2,43.3
2005-11,-14.4,-30.3,-2.8,-57.8,-9.7,27.7,0.6,4.8,-4.5,15.6,14.0,-3.6,-7.5,13.9,-13.7,16.8,7.3,9.3,-13.1,14.8,18.0,23.0,16.0,7.8,-7.0,-33.4,-29.4,36.7
2005-12,-18.0,-31.7,1.4,-64.8,-12.3,34.7,12.1,12.0,23.8,18.7,10.9,0.4,-4.8,11.7,-12.9,25.7,18.8,11.1,-4.2,16.0,14.5,19.5,8.1,9.8,-5.1,-31.3,-29.8,35.3
2006-01,-14.7,-24.6,14.2,-63.4,-12.6,35.2,4.7,10.1,4.9,12.2,9.6,-0.1,-7.4,13.0,-12.1,24.8,22.8,10.9,-4.2,17.1,14.4,14.5,11.7,-0.2,-9.0,-24.2,-20.4,25.8
2006-02,-7.2,-21.5,13.1,-56.1,-14.2,47.9,19.8,19.8,5.8,25.2,8.2,1.4,-9.7,14.4,-12.8,31.4,20.8,12.8,-7.2,11.4,12.6,17.0,9.4,2.4,-3.8,-27.5,-23.7,29.8
2006-03,2.7,-14.4,21.0,-49.9,4.0,52.4,40.0,28.4,3.1,32.2,7.2,3.5,-7.8,12.6,-8.2,31.3,20.1,13.8,-7.2,19.4,17.8,22.4,11.7,7.7,-7.0,-33.9,-27.7,33.8
2006-04,-0.7,-24.9,10.4,-60.2,2.8,48.4,40.5,24.4,7.5,34.5,15.8,2.4,2.5,12.9,-9.4,29.5,18.5,13.2,-7.7,24.2,23.2,24.3,21.0,10.0,-3.9,-29.0,-24.9,36.3
2006-05,5.5,-20.5,12.4,-53.4,5.9,38.2,27.9,14.3,16.2,15.9,23.0,4.5,7.0,11.6,-6.9,31.9,23.4,16.1,-6.6,32.8,34.1,36.0,33.5,12.4,-0.9,-27.8,-27.7,31.3
2006-06,6.5,-18.1,14.0,-50.3,1.0,49.4,41.7,22.9,16.9,24.7,22.3,5.7,2.8,14.8,0.0,31.9,25.1,15.4,-3.7,28.5,31.7,35.8,31.0,13.4,5.7,-24.4,-25.6,31.3
2006-07,20.4,-12.7,16.9,-42.3,-4.9,45.6,38.7,21.3,11.7,11.9,20.4,3.5,2.4,14.2,-4.1,28.7,27.2,15.1,-10.9,31.0,32.7,34.7,32.3,13.9,8.5,-25.9,-25.3,32.3
2006-08,24.0,-5.7,27.5,-38.8,-11.3,46.7,37.5,22.9,18.9,9.9,15.4,3.4,1.2,13.4,0.9,22.8,29.2,16.2,-5.9,23.1,26.1,30.3,24.9,10.7,3.8,-28.0,-27.9,33.8
2006-09,38.8,8.8,48.3,-30.6,-5.0,54.8,35.6,27.8,35.3,23.3,7.0,6.3,2.1,8.1,2.3,24.8,26.8,14.6,-6.2,22.4,22.8,30.4,15.6,8.9,-0.1,-26.0,-24.2,36.5
2006-10,31.5,-3.2,19.9,-26.4,-3.8,56.5,38.3,25.7,14.7,25.5,17.7,4.3,-1.1,11.6,1.4,23.0,20.1,12.9,-2.6,32.4,30.1,27.8,30.1,17.6,3.4,-27.7,-26.0,33.3
2006-11,20.8,-10.2,3.6,-24.1,1.9,48.3,33.5,22.6,25.6,25.4,14.0,2.7,-4.4,10.7,-5.8,24.6,15.6,13.7,-6.3,36.9,33.3,29.3,33.8,8.8,5.2,-27.9,-24.0,34.8
2006-12,13.6,-10.5,22.8,-43.8,6.6,47.6,38.9,24.3,24.9,30.5,13.7,4.0,-4.9,10.8,-3.7,26.4,20.6,12.9,-8.6,39.3,31.7,28.4,27.5,12.8,11.5,-25.3,-21.3,32.3
2007-01,17.1,-9.8,19.4,-39.0,-1.5,54.4,44.8,27.7,15.4,37.3,16.2,5.0,4.4,14.3,-3.1,32.4,16.4,16.0,-10.0,38.5,34.6,27.6,37.7,7.2,8.6,-26.0,-22.3,36.0
2007-02,31.6,-13.0,15.7,-41.7,5.8,60.5,57.5,33.9,3.3,25.8,16.2,2.4,9.7,13.9,-2.0,22.9,18.5,15.1,-10.6,36.0,27.7,29.9,17.2,6.4,2.9,-26.6,-23.6,35.3
2007-03,29.5,-0.6,26.6,-27.8,5.8,66.8,46.8,32.2,8.4,27.5,17.1,4.8,2.2,11.2,0.5,25.0,19.2,15.7,-2.9,39.0,33.5,35.8,25.6,5.7,6.4,-21.9,-17.9,36.1
2007-04,28.9,-4.5,19.2,-28.1,-2.4,64.6,53.6,33.2,11.4,39.4,18.7,8.9,0.7,6.4,2.5,30.7,28.8,16.1,-5.3,41.7,35.1,32.3,31.3,12.7,7.5,-26.6,-24.4,39.4
2007-05,23.3,-0.8,10.7,-12.4,3.5,66.1,54.8,35.5,23.7,39.9,14.4,6.1,-5.0,10.0,-2.0,30.4,26.8,15.5,-5.9,48.3,38.7,25.5,42.4,9.3,3.2,-23.6,-21.3,38.6
2007-06,10.0,-5.3,6.1,-16.6,2.7,58.7,60.3,34.1,24.3,43.3,16.7,4.4,-5.7,11.6,-1.1,26.0,26.2,16.3,-7.5,36.3,31.3,22.2,35.5,8.5,4.8,-26.2,-24.3,38.3
2007-07,-3.7,-17.0,5.3,-39.4,10.4,64.8,58.4,37.0,41.0,36.1,12.2,4.6,-5.2,9.4,0.8,22.4,20.9,17.2,-3.4,36.4,30.0,22.8,30.8,1.7,3.3,-23.6,-21.1,40.4
2007-08,2.2,-15.4,4.8,-35.6,9.1,65.8,58.7,36.5,44.7,33.0,14.9,5.1,-3.1,6.7,1.6,20.5,20.7,16.9,4.4,37.4,31.1,23.1,32.9,11.9,10.5,-29.3,-28.9,37.9
2007-09,0.3,-22.2,-0.8,-43.5,-3.7,62.1,58.0,36.2,22.2,37.7,11.5,6.6,-3.1,6.6,1.4,25.0,12.2,21.5,4.9,34.2,34.7,30.1,40.0,28.8,7.1,-18.7,-15.1,27.6
2007-10,-10.6,-20.1,-1.7,-38.6,6.5,61.8,50.4,32.2,33.5,44.1,15.5,2.2,-2.0,9.6,-6.4,22.6,15.3,23.7,-5.1,30.5,28.3,26.3,28.1,12.3,6.5,-21.1,-19.6,39.8
2007-11,-5.1,-14.9,3.0,-32.8,-1.3,64.2,43.9,28.0,35.5,44.0,24.0,4.4,-1.4,12.6,-3.3,28.9,18.6,25.0,-6.4,31.3,28.4,27.7,26.2,17.1,2.7,-27.9,-27.7,50.7
2007-12,-0.4,-18.7,5.8,-43.2,-1.6,59.9,51.4,30.1,41.1,39.2,20.9,2.7,-2.3,12.7,-4.8,25.6,16.2,24.9,-4.8,26.2,26.9,30.8,23.8,20.7,6.3,-27.9,-27.7,50.7
2008-01,-11.0,-16.6,6.1,-39.4,-2.2,62.1,45.1,27.6,52.6,29.1,24.4,2.9,1.6,10.8,-8.1,27.7,15.3,28.0,-4.3,31.5,31.0,35.9,25.6,28.3,10.1,-26.2,-40.7,53.6
2008-02,5.3,-6.0,14.1,-26.2,-5.8,65.1,56.3,32.7,34.1,39.7,23.4,-0.7,-1.4,13.8,-12.1,23.8,19.9,24.2,-5.6,33.3,36.4,39.3,36.5,26.0,12.4,-30.4,-35.0,44.5
2008-03,9.5,-5.3,18.8,-29.4,3.0,56.4,55.1,32.3,38.8,35.9,14.5,-1.0,-0.3,14.2,-13.0,24.3,17.0,25.6,-13.8,25.2,31.6,38.1,31.4,16.6,14.4,-31.1,-39.9,44.3
2008-04,16.7,1.8,31.1,-27.5,-9.3,58.6,54.3,33.2,40.3,36.9,13.4,0.6,-0.2,14.4,-4.4,20.7,14.5,22.3,-6.6,22.6,27.4,29.2,30.5,10.5,17.0,-32.7,-41.7,44.8
2008-05,13.0,-1.4,28.5,-31.2,-13.5,46.2,39.7,26.0,39.7,32.1,7.9,-1.3,-4.3,14.9,-12.2,23.1,17.5,20.8,-15.4,17.1,21.3,25.1,21.8,17.8,16.8,-35.5,-43.5,57.7
2008-06,18.8,-10.1,13.9,-34.2,1.2,38.0,29.6,20.9,36.7,16.4,5.0,-2.8,1.6,12.4,-16.5,20.4,18.9,19.0,-23.4,18.7,21.2,23.0,21.8,16.3,17.8,-44.2,-56.3,56.0
2008-07,24.7,-0.6,19.5,-20.8,-1.4,29.9,28.4,12.2,36.3,9.0,21.7,-3.6,-5.6,12.2,-15.3,16.7,14.1,17.4,-16.1,18.4,18.5,15.4,21.6,14.4,11.9,-37.1,-61.4,49.5
2008-08,28.3,4.6,25.6,-16.5,-9.5,30.6,18.5,7.1,34.6,7.1,27.7,-3.6,-3.0,9.2,-15.0,13.5,13.8,14.6,-12.9,14.7,15.9,14.0,19.1,13.8,10.5,-39.7,-60.8,50.3
2008-09,6.3,-14.0,-3.7,-24.3,-6.1,20.2,13.5,4.9,48.5,1.9,18.9,-6.3,-2.4,18.6,-17.3,17.0,10.8,10.4,-15.8,10.8,14.7,21.9,11.4,13.4,2.8,-41.8,-56.6,47.3
2008-10,1.6,-13.9,-1.9,-25.8,-26.9,10.0,5.6,-3.5,29.4,-4.1,26.0,-14.4,-11.2,24.0,-24.5,5.4,-7.5,3.6,-28.9,17.4,11.1,-3.2,19.3,-3.3,3.5,-52.0,-63.4,46.4
2008-11,-6.5,-23.1,-16.5,-29.7,-34.5,-7.8,-10.4,-15.4,23.9,-26.6,28.2,-19.8,-18.3,21.4,-35.1,-2.9,-11.5,0.8,-33.0,8.8,2.1,-7.4,4.8,-8.0,-5.6,-50.3,-60.0,42.0
2008-12,7.3,-26.7,-12.4,-41.1,-15.2,-21.1,-24.6,-25.2,19.9,-34.7,29.9,-25.9,-24.5,25.9,-41.5,-10.4,-18.6,-1.9,-41.7,-11.8,-19.3,-25.8,-20.3,-20.6,-9.9,-43.2,-59.9,40.0
2009-01,4.5,-35.0,-31.0,-38.9,-32.2,-22.4,-29.9,-29.3,24.4,-30.7,35.6,-28.7,-31.8,28.3,-47.0,-10.8,-26.6,-6.6,-41.9,-14.5,-23.6,-27.4,-29.0,-19.9,-9.0,-36.1,-48.7,21.6
2009-02,-15.7,-34.6,-24.7,-44.4,-31.4,-19.5,-39.5,-32.1,16.0,-39.0,37.4,-36.3,-37.2,31.0,-61.1,-16.9,-32.1,-7.8,-56.0,-19.5,-24.4,-29.2,-24.6,-20.5,-9.9,-43.7,-58.7,28.1
2009-03,-21.2,-43.7,-40.7,-46.7,-42.6,-22.6,-42.4,-31.8,13.5,-43.1,30.6,-37.2,-37.3,35.3,-56.8,-19.6,-35.3,-9.7,-53.4,-15.0,-22.2,-23.4,-28.2,-18.5,-16.9,-43.1,-61.3,28.0
2009-04,-17.4,-42.3,-41.2,-43.5,-35.6,-11.3,-48.3,-27.6,-10.2,-31.8,23.1,-32.5,-32.6,30.1,-52.9,-14.5,-31.7,-9.8,-50.5,-23.4,-25.6,-22.6,-30.7,-16.9,-19.9,-36.5,-47.6,2.2
2009-05,-3.1,-51.0,-49.6,-52.4,-31.3,1.8,-27.7,-12.5,13.5,-9.4,11.6,-30.0,-23.4,28.6,-58.2,-3.4,-27.5,-8.9,-58.5,-13.0,-16.8,-12.6,-24.9,-19.6,-19.5,-37.4,-47.1,7.2
2009-06,-30.3,-36.6,-28.1,-45.1,-33.4,-3.5,-1.3,-1.5,17.0,-6.2,-0.4,-23.2,-20.9,20.4,-52.3,3.1,-21.2,-7.9,-55.1,-8.7,-10.2,-11.1,-10.9,-18.5,-16.3,-35.6,-44.2,11.2
2009-07,-12.8,-36.7,-29.0,-44.3,-31.1,-8.4,10.5,1.2,24.4,-13.7,-1.5,-23.9,-18.0,23.4,-52.0,3.7,-15.0,-8.9,-49.1,-11.4,-12.5,-13.9,-12.2,-17.0,-13.8,-35.7,-36.5,29.1
2009-08,-1.5,-42.0,-39.8,-44.3,-23.9,-13.7,8.6,-2.1,-0.6,-23.4,1.2,-22.3,-18.9,25.2,-47.6,5.8,-14.4,-7.3,-44.0,-12.9,-10.9,-11.8,-7.9,-16.4,-16.9,-36.4,-41.6,22.2
2009-09,-22.6,-35.3,-28.1,-42.4,-30.0,-6.7,14.0,0.7,14.1,-13.0,5.3,-18.4,-15.7,14.4,-45.9,5.0,-13.1,-7.1,-35.1,-14.9,-15.5,-17.0,-14.4,-17.5,-19.4,-32.9,-32.9,5.4
2009-10,-29.4,-32.9,-24.6,-41.1,-25.3,18.7,3.0,7.9,4.9,3.1,-2.0,-18.9,-10.2,19.3,-44.3,6.8,-13.7,-6.4,-35.1,-17.3,-12.4,-5.8,-14.2,-7.6,-17.1,-23.0,-9.6,-0.6
2009-11,-23.7,-29.6,-21.9,-37.3,-25.2,1.1,3.5,-0.2,-7.9,-10.5,5.1,-21.9,-9.9,21.6,-46.5,2.5,-13.8,-4.5,-42.8,-22.4,-13.2,-6.1,-11.0,-9.4,-17.6,-29.1,-23.8,23.4
2009-12,-20.5,-31.5,-26.8,-36.3,-10.8,-1.2,-12.3,-9.3,14.5,-8.8,14.4,-24.3,-16.3,21.8,-49.8,-1.2,-11.4,-4.8,-49.2,-19.2,-11.0,-9.5,-4.3,-14.0,-15.6,-35.8,-31.9,22.1
2010-01,-19.4,-36.1,-36.4,-35.8,-23.1,-13.2,-27.9,-18.3,11.6,-20.0,13.9,-20.9,-17.5,18.4,-47.3,2.9,-11.6,-1.1,-45.2,-22.7,-15.0,-13.1,-9.1,-22.4,-20.6,-38.5,-33.6,25.2
2010-02,-38.2,-53.6,-43.9,-63.2,-35.5,-24.6,-27.2,-21.4,10.7,-27.3,12.5,-26.3,-20.9,20.5,-48.0,-10.5,-9.1,-1.3,-45.8,-22.3,-23.8,-20.3,-29.0,-28.1,-20.0,-43.9,-39.8,16.7
2010-03,-29.2,-62.1,-46.2,-77.9,-16.1,-50.0,-54.2,-38.0,-30.8,-62.3,9.8,-25.6,-23.8,19.4,-54.9,-2.5,-18.3,1.6,-41.4,-19.1,-25.0,-27.8,-28.1,-26.5,-16.2,-53.5,-50.9,28.3
2010-04,-40.0,-59.5,-46.4,-72.7,-25.4,-35.9,-38.2,-28.1,-2.4,-46.2,10.1,-20.6,-17.2,22.3,-45.8,6.2,-13.1,1.4,-29.3,-22.3,-22.0,-21.8,-21.7,-23.3,-17.3,-54.3,-54.4,34.5
2010-05,-47.9,-59.2,-44.5,-73.8,-22.4,-42.6,-37.3,-30.6,1.0,-49.1,12.0,-26.0,-21.1,24.9,-51.1,-2.0,-15.6,1.5,-35.4,-35.6,-30.0,-22.6,-32.0,-20.6,-18.6,-62.0,-68.1,29.7
2010-06,-32.6,-53.6,-50.5,-56.7,-36.0,-46.5,-61.1,-42.2,-17.1,-50.4,18.9,-23.9,-19.9,16.6,-50.3,-4.8,-15.3,0.4,-26.9,-32.9,-24.8,-18.0,-23.4,-18.8,-25.0,-64.0,-70.9,27.0
2010-07,-43.6,-57.0,-43.2,-70.7,-32.7,-46.1,-70.7,-43.5,-27.9,-59.7,13.7,-21.9,-20.7,12.7,-48.3,-4.7,-12.3,3.2,-24.7,-37.6,-22.1,-16.0,-12.7,-27.2,-32.5,-60.7,-67.4,29.9
2010-08,-41.2,-54.8,-40.4,-69.2,-28.6,-46.3,-60.5,-41.0,-11.2,-56.9,16.1,-21.0,-18.7,13.7,-47.1,-2.1,-2.5,2.1,-24.0,-35.6,-21.4,-15.9,-12.8,-29.7,-33.7,-57.3,-58.6,27.9
2010-09,-48.6,-65.9,-59.1,-72.7,-33.1,-35.4,-61.3,-41.2,10.6,-56.9,26.8,-20.4,-26.9,11.8,-46.1,-3.2,-7.6,3.9,-24.3,-33.3,-15.2,-6.9,-5.4,6.1,-37.8,-62.6,-62.7,38.1
2010-10,-26.6,-44.6,-40.3,-48.9,-33.1,-38.5,-50.3,-37.1,-3.5,-43.6,22.5,-19.7,-21.1,15.2,-44.1,0.1,-17.7,6.0,-20.0,-29.9,-16.5,-2.5,-17.1,-0.6,-32.3,-63.3,-64.4,37.7
2010-11,-32.3,-45.4,-43.6,-47.2,-41.4,-44.9,-57.4,-39.6,-10.3,-44.8,16.6,-22.0,-15.5,15.3,-51.2,0.6,-16.2,3.3,-26.1,-36.6,-26.8,-17.5,-26.4,-15.1,-22.8,-63.3,-66.8,26.1
