country,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN,HUN
2003-11,-3.6,-11.7,0.1,-23.6,6.2,11.5,3.0,-3.4,0.9,0.7,24.7,3.1,-10.5,-6.0,-9.5,12.9,3.0,24.4,-23.2,-1.6,-0.6,-1.3,1.1,-4.8,-7.6,-17.8,-11.9,61.1
2003-12,8.1,-10.8,1.4,-23.1,8.5,-3.5,-1.2,-7.7,-4.7,-2.5,18.6,0.3,-6.5,0.1,-10.4,11.3,2.9,25.3,-20.8,0.5,1.5,8.4,-4.3,-9.8,-12.7,-19.6,-17.8,60.9
2004-01,-3.7,-18.3,-7.8,-28.9,16.2,-10.8,-4.6,-12.3,-7.3,-13.9,21.4,-3.7,-13.5,-0.6,-14.3,2.7,4.4,32.0,-25.9,-0.6,-0.3,-2.2,1.8,-0.7,-4.7,-23.9,-22.1,61.1
2004-02,-12.6,-14.9,-3.2,-26.6,10.5,0.1,-9.0,-8.3,-5.9,-7.6,16.0,-5.1,-4.9,-1.6,-16.2,-0.8,-1.4,27.4,-15.7,6.4,5.8,2.7,8.4,-0.9,-7.3,-26.4,-23.7,60.4
2004-03,-9.0,-13.3,1.0,-27.6,11.9,-3.9,-1.4,-7.3,-4.9,-5.2,16.6,-2.8,-8.4,-3.9,-15.0,2.8,4.5,28.4,-17.8,1.6,3.2,3.5,4.5,-3.7,-5.5,-26.6,-21.1,59.1
2004-04,-8.5,-12.3,0.0,-24.6,13.0,3.6,-4.5,-7.4,-2.3,-2.3,21.2,2.1,-12.1,1.6,-7.2,15.2,11.7,33.5,-14.2,2.5,4.4,5.5,5.4,1.3,-0.7,-21.8,-17.2,55.5
2004-05,-2.4,-11.0,-1.4,-20.7,11.0,1.0,2.9,-5.1,-7.2,-4.9,19.1,-6.0,-15.7,1.9,-17.4,1.3,7.2,31.1,-16.0,-1.4,2.5,4.3,4.7,8.2,-3.4,-17.6,-7.6,55.2
2004-06,1.0,-6.3,4.7,-17.4,11.4,0.8,-6.2,-9.2,-4.8,-8.4,22.3,-1.5,-12.1,-1.4,-18.1,12.2,1.4,28.6,-18.7,-4.3,0.9,6.9,0.1,3.6,-0.8,-16.5,-6.2,52.4
2004-07,-0.8,-12.8,-1.2,-24.4,8.8,-5.1,-17.5,-13.4,-6.3,-5.7,17.6,-8.1,-16.2,4.0,-17.7,-2.6,3.7,23.9,-19.1,-2.8,1.5,8.4,-1.2,-1.3,0.5,-15.5,-4.1,52.3
2004-08,-1.5,-8.2,0.5,-16.8,7.7,-2.7,-8.3,-11.7,-10.0,-7.8,24.0,-4.1,-8.4,2.8,-17.4,8.0,4.6,22.5,-22.1,-7.3,-4.8,2.9,-9.9,2.5,-7.7,-19.3,-11.6,53.7
2004-09,-10.5,-13.6,-0.6,-26.6,5.9,-7.9,-21.5,-16.1,-9.3,-11.9,18.9,-4.2,-4.8,3.2,-19.5,10.2,-1.4,21.8,-24.1,-13.5,-8.6,1.4,-13.8,0.2,-8.7,-15.7,-4.7,52.4
2004-10,-8.5,-18.2,-6.9,-29.5,9.3,-12.2,-32.0,-21.2,-11.5,-20.2,19.4,-6.6,-14.8,1.9,-19.0,1.2,-3.8,24.0,-27.9,-17.1,-10.6,-0.4,-14.3,0.6,-7.6,-15.9,-6.5,51.3
2004-11,-13.2,-20.6,-9.5,-31.6,6.5,-17.6,-28.1,-23.7,-15.2,-27.9,25.3,-11.1,-11.6,7.1,-21.0,-5.2,-8.8,30.2,-25.1,-13.0,-9.5,-3.8,-11.8,-1.5,-1.6,-15.2,-7.3,51.0
2004-12,-13.4,-22.5,-11.7,-33.3,6.5,-16.8,-31.2,-25.9,-15.1,-21.8,29.7,-5.7,-9.0,1.7,-19.5,4.1,-9.1,25.6,-32.7,-4.4,-3.1,0.1,-4.8,-2.2,-0.3,-17.9,-9.0,52.1
2005-01,-12.3,-17.6,-3.1,-32.0,3.1,-13.3,-27.7,-20.6,-12.9,-15.7,20.9,-9.6,-15.8,2.9,-27.9,1.9,-9.4,24.0,-27.5,-9.9,-7.7,0.0,-13.1,-0.8,-9.8,-15.5,-5.5,51.3
2005-02,-16.2,-19.4,-5.0,-33.7,6.5,-15.3,-20.1,-18.8,-13.1,-23.0,21.0,-14.4,-15.7,4.6,-31.7,-6.9,-13.2,26.2,-28.3,-3.8,0.7,7.0,-1.0,-1.2,-6.2,-17.8,-8.7,49.8
2005-03,-22.7,-17.2,-4.0,-30.4,7.5,-20.0,-38.8,-26.8,-16.8,-28.6,21.5,-14.1,-14.0,8.3,-26.3,-7.6,-17.1,18.0,-27.0,-5.2,-3.6,2.6,-8.3,-2.3,-13.8,-16.3,-9.3,46.5
2005-04,-15.8,-17.8,-5.6,-29.9,3.3,-16.2,-36.6,-23.6,-13.0,-18.5,17.8,-14.2,-19.1,4.5,-34.1,-4.0,-22.9,14.6,-29.8,-10.6,-6.3,4.4,-12.8,-5.9,-11.7,-20.7,-16.1,48.2
2005-05,-12.8,-17.4,-7.1,-27.6,3.9,-20.0,-34.7,-26.6,-15.8,-25.0,25.1,-16.9,-23.7,5.1,-32.1,-13.5,-13.8,14.1,-31.6,-10.7,-4.5,2.3,-5.0,-2.0,-7.7,-22.9,-16.6,46.8
2005-06,-17.3,-20.9,-8.5,-33.3,0.2,-20.8,-30.9,-24.3,-14.6,-20.2,21.1,-12.1,-18.1,1.4,-28.8,-6.2,-13.1,11.7,-27.0,-12.7,-8.1,-4.5,-7.1,-7.5,-17.6,-22.8,-17.2,46.6
2005-07,-7.9,-16.4,-6.2,-26.5,-0.9,-14.5,-20.4,-16.7,-12.1,-21.8,15.3,-11.2,-15.7,4.9,-26.4,-2.2,-8.7,11.1,-31.0,-10.4,-3.4,5.7,-5.7,-6.3,-9.3,-16.4,-9.6,47.0
2005-08,-2.9,-14.2,-7.6,-20.8,0.8,-22.9,-28.1,-22.6,-15.4,-22.1,16.7,-9.7,-11.1,5.3,-22.8,-1.0,-4.2,5.4,-30.2,-1.8,0.8,0.9,3.4,-2.3,3.1,-17.0,-7.7,45.2
2005-09,-0.6,-10.0,-4.7,-15.2,4.8,-2.7,-12.7,-12.3,-11.5,-11.4,21.4,-3.5,-9.1,8.0,-16.8,14.2,4.9,16.4,-23.3,-10.9,-3.8,2.9,-3.3,-4.3,-8.3,-15.8,-7.0,46.0
2005-10,7.0,-14.2,-6.5,-21.9,7.5,-5.5,-9.0,-10.5,-12.4,-15.2,16.9,-2.9,-15.8,5.4,-12.0,8.7,0.9,17.6,-23.6,-0.8,2.4,5.9,2.1,-4.7,-12.9,-15.2,-6.6,45.7
2005-11,6.4,-8.2,0.3,-16.6,5.3,-1.9,-8.0,-8.6,-9.2,-8.3,16.0,-3.9,-8.2,0.9,-16.0,5.3,-0.9,14.5,-14.1,-3.7,1.1,6.8,0.1,-2.5,-16.7,-12.3,-4.2,43.4
2005-12,0.3,-13.0,-3.8,-22.1,2.0,-4.6,-12.4,-11.8,-8.9,-11.3,18.5,-1.3,-9.9,2.6,-5.9,4.5,9.0,17.8,-16.3,-11.9,-7.4,-6.2,-4.2,-4.8,-14.9,-9.0,1.0,40.1
2006-01,-4.0,-16.1,-10.4,-21.8,-2.5,-6.4,-7.3,-12.3,-12.7,-15.4,23.3,-5.3,-11.1,3.4,-15.1,2.5,8.3,7.9,-22.8,2.0,6.5,8.0,9.6,-4.6,-12.0,-7.2,1.7,38.3
2006-02,-4.2,-16.5,-2.8,-30.3,2.2,-10.4,-4.3,-12.8,-5.6,-17.7,23.6,-4.3,-3.7,1.8,-17.5,6.4,3.3,-0.9,-18.9,-1.4,2.9,2.5,7.5,-10.9,-6.7,-4.2,7.6,37.7
2006-03,-10.0,-11.8,-1.3,-22.2,2.1,-6.4,-7.6,-10.3,-12.4,-11.0,17.1,-0.8,-3.9,1.4,-5.6,4.7,7.2,6.0,-19.2,-8.3,-4.4,-0.9,-4.0,-10.1,-10.4,-4.4,5.7,36.7
2006-04,-4.0,-10.6,0.4,-21.6,8.5,2.3,-3.1,-4.9,-8.5,-7.3,14.1,1.9,0.4,0.2,-5.5,11.4,4.2,12.8,-10.5,-2.0,-1.6,-2.9,-0.1,0.4,-3.2,-2.6,1.6,39.9
2006-05,6.2,-3.5,3.8,-10.8,11.2,5.8,5.0,-1.5,-6.4,0.3,15.3,-1.3,-0.5,-0.4,-13.5,9.2,4.3,18.6,-5.6,-5.1,-3.0,-1.7,-2.1,-7.3,-10.6,-16.3,-13.3,58.7
2006-06,-1.9,-10.2,-1.6,-18.7,7.5,-2.1,-0.8,-7.0,-12.3,-9.1,18.0,-3.8,-5.4,4.3,-8.5,1.3,6.1,19.5,-11.8,-6.4,-6.5,-9.5,-3.5,-4.9,-8.5,-33.0,-32.1,73.4
2006-07,-1.1,-11.1,-8.5,-13.6,21.2,-32.2,-10.6,-20.7,-13.5,-28.5,19.3,-2.0,-4.4,-3.5,-11.6,2.3,0.0,31.4,-21.2,-10.7,-11.0,-13.6,-8.6,-10.8,-1.5,-38.2,-35.4,73.3
2006-08,-10.8,-14.1,-8.0,-20.2,28.6,-33.4,-13.1,-21.2,-16.9,-36.5,16.9,-3.4,-10.9,2.0,-7.1,-1.0,0.9,34.0,-9.0,-14.5,-15.0,-16.4,-14.0,-12.6,-10.0,-38.3,-35.3,71.9
2006-09,-10.2,-21.4,-16.8,-26.0,24.8,-29.1,-3.9,-17.5,-14.1,-29.2,19.4,0.7,-10.9,-4.3,-4.1,2.1,12.3,27.0,-8.9,-4.2,-6.1,-17.1,3.0,-15.9,-7.0,-44.1,-40.6,70.6
2006-10,-16.0,-22.5,-16.6,-28.4,18.3,-20.0,-13.5,-17.0,-17.3,-23.1,17.5,3.1,0.3,0.5,-3.0,12.9,6.3,32.5,-4.5,-11.3,-8.6,-9.6,-4.9,-10.4,-10.2,-39.5,-35.0,69.4
2006-11,-9.7,-19.8,-12.1,-27.6,17.8,-14.1,-6.9,-11.8,-12.8,-12.5,14.5,1.6,-0.7,8.4,2.5,10.8,8.2,23.5,-1.6,-8.0,-7.2,-7.3,-6.4,-9.0,-10.7,-40.7,-32.3,68.9
2006-12,-20.9,-26.0,-18.0,-34.0,16.5,-14.1,-8.7,-14.3,-17.2,-12.7,20.1,-0.4,-6.2,3.0,-3.6,5.4,-0.2,24.3,-8.6,-5.6,-4.2,-8.0,0.9,-8.5,-11.2,-42.8,-36.8,70.3
2007-01,-13.8,-24.3,-16.5,-32.2,14.4,-18.1,-0.2,-13.3,-10.3,-17.0,21.5,0.9,0.9,4.2,-2.5,9.5,5.6,27.9,-11.5,-5.8,-3.4,-9.2,4.9,-2.6,-7.0,-44.8,-37.1,69.9
2007-02,-15.6,-24.0,-12.3,-35.8,13.5,-23.1,-7.8,-17.9,-12.4,-22.0,22.9,-0.1,-4.7,2.1,-5.7,7.6,11.6,27.1,-12.4,-9.2,-9.5,-13.9,-5.4,-5.8,-11.9,-42.8,-36.0,66.0
2007-03,-18.6,-23.1,-12.8,-33.4,9.4,-12.7,-1.4,-10.5,-12.8,-16.9,17.3,0.9,2.3,2.0,-3.3,8.0,8.8,18.3,-12.3,-5.4,-3.2,-3.2,-0.9,-0.8,-5.5,-39.6,-32.0,62.0
2007-04,-18.3,-22.4,-10.4,-34.5,11.5,-11.9,-2.6,-12.5,-12.7,-16.7,22.9,-0.6,1.5,2.5,-6.0,6.7,0.5,17.4,-11.2,-7.7,-3.9,-4.4,0.3,2.5,-9.0,-39.5,-31.5,61.7
2007-05,-28.8,-32.3,-17.8,-46.8,7.4,-13.9,-7.8,-14.7,-12.5,-21.5,22.6,1.6,-1.1,-2.6,-5.0,7.3,0.5,16.3,-7.8,-13.3,-11.0,-8.1,-11.6,-7.7,-9.8,-40.7,-32.3,59.1
2007-06,-30.3,-35.6,-19.7,-51.6,3.5,-14.2,-7.5,-13.2,-6.6,-17.5,17.8,2.6,-1.6,-2.2,-5.8,11.3,4.0,14.4,-11.5,-14.1,-11.8,-5.3,-15.9,-4.7,-6.0,-40.2,-32.0,61.0
2007-07,-32.3,-32.8,-17.5,-48.1,-0.8,-11.9,-13.6,-16.0,-13.1,-14.2,22.4,0.1,2.0,8.0,-5.0,13.4,4.6,15.8,-9.1,-15.3,-13.1,-7.7,-16.3,-5.2,-8.1,-39.3,-32.2,60.2
2007-08,-32.2,-31.7,-19.8,-43.6,-0.7,-16.0,-19.3,-18.0,-13.7,-23.2,18.8,1.1,-5.5,-0.7,-4.6,7.3,3.6,16.6,-10.9,-13.8,-11.2,-5.1,-14.8,-5.2,-12.1,-40.3,-34.6,63.1
2007-09,-30.2,-28.6,-17.4,-39.9,6.4,-15.8,-24.2,-18.7,-13.8,-21.0,16.0,-2.6,-5.9,0.5,-13.3,6.0,-4.1,18.2,-7.3,-10.4,-5.1,2.5,-7.5,-3.2,-5.1,-43.4,-38.4,63.7
2007-10,-36.7,-29.1,-6.5,-51.7,-0.2,-11.2,-18.0,-16.9,-12.8,-24.0,21.6,-4.9,-8.6,-0.4,-15.3,0.2,-2.9,16.2,-13.7,-23.4,-19.9,-9.9,-26.5,-12.3,-22.0,-44.2,-37.4,63.2
2007-11,-37.5,-34.0,-16.4,-51.5,3.5,-14.6,-25.7,-20.1,-12.8,-19.8,20.0,3.1,-2.8,-1.2,-2.3,10.3,5.0,20.2,-2.0,-5.5,-7.5,-8.2,-8.8,-9.3,-15.0,-43.9,-37.4,64.9
2007-12,-30.1,-31.3,-16.9,-45.6,0.4,-14.4,-23.2,-19.0,-15.9,-14.1,19.5,0.0,-2.4,0.8,-7.2,7.9,3.6,15.5,-3.2,-6.5,-6.5,-2.8,-10.3,-9.2,-13.4,-36.1,-31.4,62.7
2008-01,-29.3,-33.4,-18.9,-47.8,9.5,-21.3,-28.3,-23.4,-12.1,-22.8,20.6,-5.8,-3.5,8.8,-13.3,4.6,0.6,24.0,-16.2,-12.1,-9.3,-7.4,-8.3,-2.8,-13.8,-37.5,-28.8,61.7
2008-02,-27.9,-30.6,-18.7,-42.4,7.6,-22.5,-17.2,-19.1,-11.1,-23.7,17.7,-6.0,3.5,6.7,-15.6,4.2,-1.8,20.8,-17.2,-8.9,-7.8,-0.6,-13.9,-0.5,-16.8,-39.0,-30.9,61.9
2008-03,-22.1,-26.7,-12.1,-41.2,9.8,-13.1,-10.2,-13.7,-7.6,-18.9,17.6,-4.6,-5.0,-1.2,-13.8,-1.3,-5.4,23.7,-17.0,-10.4,-7.1,-3.4,-7.6,-6.9,-9.4,-40.1,-38.1,62.0
2008-04,-27.0,-30.8,-15.5,-46.1,9.9,-22.8,-20.6,-19.8,-8.8,-26.0,15.9,-7.2,-1.4,5.0,-14.6,-1.9,-2.1,20.6,-14.4,-17.6,-13.5,-7.9,-15.1,-6.8,-15.4,-44.4,-45.4,62.2
2008-05,-27.4,-28.4,-14.0,-42.8,7.6,-16.4,-19.5,-16.8,-7.8,-24.0,14.4,-3.0,-8.3,5.4,-10.1,6.6,-1.6,19.8,-13.0,-16.2,-13.0,-12.9,-9.9,-2.4,-12.3,-46.1,-46.0,66.4
2008-06,-27.9,-28.6,-15.7,-41.4,12.9,-17.8,-19.0,-18.0,-9.9,-18.0,17.2,-6.4,-3.8,2.3,-19.4,2.5,-0.1,17.3,-13.3,-14.8,-14.8,-15.5,-14.1,-6.8,-19.6,-40.4,-38.1,62.4
2008-07,-28.9,-34.3,-16.0,-52.6,-13.1,1.3,-14.1,-10.2,-5.2,-3.7,17.8,-5.3,-4.9,-4.5,-19.9,-0.5,-5.3,16.7,-18.9,-16.5,-16.1,-14.5,-17.4,-6.2,-14.0,-36.3,-32.5,62.9
2008-08,-23.4,-30.0,-13.8,-46.3,6.6,-2.5,-15.3,-13.2,-2.8,0.0,21.8,-7.4,-4.0,2.2,-18.0,-2.0,-7.2,12.8,-19.6,-17.1,-13.0,-6.3,-15.7,-6.4,-10.2,-40.3,-35.0,62.9
2008-09,-25.9,-25.3,-10.6,-39.9,10.3,5.9,-9.2,-10.1,-2.3,5.3,27.1,-9.0,0.1,3.8,-21.8,-1.3,-17.7,11.6,-28.0,-12.6,-10.6,-3.9,-15.3,-4.8,-12.6,-39.3,-36.3,60.8
2008-10,-27.0,-31.2,-17.9,-44.5,13.4,-13.6,-24.3,-18.1,-4.9,-14.8,16.5,-14.8,-12.6,4.7,-24.6,-15.0,-19.9,5.8,-32.1,-19.8,-18.4,-13.1,-22.2,-10.0,-8.8,-47.4,-47.5,67.0
2008-11,-32.3,-39.7,-28.1,-51.2,-9.5,-36.8,-28.4,-28.2,-17.6,-40.1,19.3,-23.1,-28.2,-3.8,-37.4,-35.8,-26.5,1.8,-40.7,-31.0,-29.7,-28.2,-29.8,-22.8,-12.0,-48.0,-48.0,62.7
2008-12,-42.6,-39.4,-27.0,-51.9,-5.5,-47.2,-40.1,-35.7,-21.9,-46.6,19.7,-27.9,-36.8,-9.1,-49.5,-43.3,-41.6,-6.7,-53.1,-25.6,-28.8,-33.4,-27.5,-25.6,-19.3,-48.1,-52.0,62.3
2009-01,-40.4,-41.8,-31.1,-52.4,-15.2,-42.9,-31.4,-28.5,-13.5,-42.8,11.2,-32.7,-40.0,-3.4,-58.1,-43.5,-48.9,-14.6,-53.8,-33.0,-33.1,-31.7,-34.6,-22.2,-19.6,-54.1,-60.2,62.8
2009-02,-53.9,-52.1,-40.1,-64.0,-22.3,-46.6,-44.8,-33.4,-20.0,-55.0,8.9,-33.3,-44.4,-9.1,-61.6,-47.3,-56.6,-9.9,-57.8,-40.0,-41.7,-45.4,-39.8,-23.2,-26.3,-55.0,-63.6,63.7
2009-03,-52.9,-55.0,-42.7,-67.3,-17.7,-50.9,-60.3,-41.1,-19.6,-49.0,11.9,-35.1,-47.3,-11.5,-69.1,-47.5,-59.0,-9.7,-62.5,-39.9,-43.3,-47.5,-42.3,-23.0,-27.8,-57.3,-63.8,61.5
2009-04,-55.9,-56.1,-43.8,-68.3,-22.7,-37.2,-59.3,-34.8,-12.8,-40.8,7.8,-31.2,-33.7,-15.4,-64.1,-45.0,-55.5,-15.6,-65.5,-37.5,-42.6,-47.5,-43.0,-28.3,-30.2,-57.2,-65.2,60.7
2009-05,-54.6,-53.3,-37.1,-69.5,-23.0,-24.7,-50.5,-29.4,-16.0,-36.8,13.0,-21.0,-30.9,-18.9,-57.9,-24.2,-48.3,-4.6,-60.1,-35.6,-35.9,-30.9,-41.1,-15.1,-24.3,-56.2,-61.6,59.9
2009-06,-55.8,-49.5,-30.0,-69.0,-17.7,-17.4,-42.7,-24.3,-9.4,-20.9,12.8,-21.0,-27.9,-15.5,-59.4,-19.1,-45.9,-1.6,-60.2,-40.8,-38.9,-29.4,-46.4,-20.8,-29.0,-54.3,-51.8,60.0
2009-07,-48.7,-43.0,-29.2,-56.8,-10.3,-27.8,-40.1,-28.2,-12.3,-30.3,16.8,-14.3,-21.5,-11.0,-50.7,-3.3,-33.2,-1.0,-57.4,-36.2,-37.7,-33.9,-43.1,-16.7,-22.0,-52.2,-50.0,61.7
2009-08,-38.4,-40.9,-25.4,-56.5,-13.2,-15.4,-36.0,-22.3,-14.1,-22.6,15.5,-12.1,-16.1,-13.6,-47.7,-2.3,-26.4,-4.3,-56.8,-36.9,-35.0,-23.9,-44.3,-15.0,-15.2,-50.0,-46.3,54.3
2009-09,-35.6,-42.5,-27.2,-57.8,-14.6,-15.1,-44.6,-24.2,-9.0,-21.8,12.8,-12.1,-12.1,-12.3,-48.7,0.0,-24.0,-2.2,-53.1,-33.2,-30.6,-15.2,-43.3,-10.9,-17.8,-47.6,-42.0,54.4
2009-10,-47.6,-44.9,-28.2,-61.7,-17.0,1.2,-42.3,-19.2,-10.6,-9.5,16.4,-11.0,-13.0,-7.6,-45.0,4.4,-16.5,-6.1,-50.3,-18.8,-19.6,-10.2,-29.9,-8.7,-18.1,-41.5,-34.5,48.2
2009-11,-42.1,-45.3,-31.5,-59.1,-19.5,-14.4,-41.3,-23.0,-11.1,-23.9,13.3,-14.1,-13.6,-9.4,-44.1,-7.6,-20.1,-6.7,-42.4,-21.0,-18.9,-13.1,-22.7,-10.9,-13.8,-43.3,-36.1,49.4
2009-12,-36.7,-43.7,-29.0,-58.5,-20.3,-9.5,-40.9,-17.6,-10.2,-15.0,2.4,-8.9,-13.5,-7.4,-37.5,3.4,-12.0,-4.5,-44.3,-26.7,-26.9,-22.2,-31.7,-11.7,-12.0,-40.7,-31.0,46.4
2010-01,-39.7,-42.5,-25.6,-59.5,-18.7,-20.1,-44.3,-23.8,-11.1,-25.2,7.0,-8.6,-12.2,-6.6,-34.9,2.5,-16.3,-10.0,-39.2,-25.7,-26.1,-19.3,-33.3,-10.8,-16.1,-41.0,-33.0,55.2
2010-02,-40.9,-39.8,-25.1,-54.5,-21.8,-4.4,-31.8,-14.3,-6.2,-14.6,6.8,-11.7,-7.8,-6.2,-40.6,-0.8,-18.3,-8.5,-35.3,-24.3,-25.6,-20.0,-32.5,-10.8,-21.7,-39.6,-28.3,42.9
2010-03,-35.2,-40.7,-26.4,-55.1,-22.8,2.4,-34.9,-12.3,-3.5,-6.5,4.5,-4.4,-11.5,-9.2,-29.5,7.2,-6.8,1.2,-31.7,-20.5,-21.2,-19.7,-23.5,-12.0,-11.8,-35.7,-23.7,41.1
2010-04,-34.3,-37.8,-23.8,-51.8,-14.5,9.0,-25.7,-9.3,-8.5,3.3,11.1,-9.5,-10.6,-4.2,-39.0,6.5,-3.1,2.9,-37.7,-13.8,-13.5,-9.6,-17.2,-6.7,-9.6,-32.0,-15.7,37.3
2010-05,-29.3,-37.7,-24.2,-51.2,-9.2,10.3,-32.9,-8.1,-5.3,-1.8,1.7,-0.7,1.2,-12.0,-26.3,12.3,2.2,5.2,-27.5,-17.5,-15.8,-9.7,-20.3,-17.3,-8.6,-26.1,-8.0,36.1
2010-06,-24.1,-36.7,-22.1,-51.2,-12.7,12.8,-22.6,-6.9,-4.5,-2.2,10.7,-4.0,-4.7,-11.0,-29.1,6.1,-0.3,7.3,-28.7,-15.6,-15.0,-11.7,-17.9,-11.0,-5.6,-21.5,-1.8,34.5
2010-07,-30.3,-35.1,-16.9,-53.2,-13.8,6.3,-15.9,-4.7,-5.8,-3.1,4.4,-1.1,1.3,-6.9,-21.5,11.2,1.0,5.2,-22.6,-11.0,-11.4,-7.1,-16.1,-9.7,-8.9,-24.5,-9.7,37.2
2010-08,-27.3,-35.9,-19.7,-52.1,-14.6,10.1,-10.2,-1.0,-3.5,7.9,2.9,3.0,6.6,-7.9,-15.8,16.9,5.1,11.1,-19.3,-15.0,-14.0,-10.7,-16.2,1.7,-14.8,-19.5,-4.6,38.3
2010-09,-31.8,-34.0,-17.4,-50.6,-12.9,4.5,-15.4,-6.9,-3.5,-5.2,9.8,1.5,8.2,-4.4,-13.1,13.1,8.7,13.3,-18.2,-16.3,-14.8,-8.4,-19.8,-3.6,-9.6,-20.5,-4.8,37.1
2010-10,-25.6,-34.6,-16.4,-52.8,-8.6,14.1,4.0,2.1,-3.2,8.0,12.0,-1.3,8.4,-1.9,-13.0,7.3,11.2,11.1,-16.0,-10.2,-9.9,-4.8,-14.7,-5.9,-5.2,-19.7,-3.7,38.9
2010-11,-28.5,-35.3,-19.2,-51.4,-8.5,8.8,-1.1,0.1,-2.0,2.8,7.3,2.2,-2.7,-4.5,-10.7,12.8,4.3,7.2,-15.2,-11.9,-10.8,-9.1,-11.6,-11.3,-11.1,-19.0,-5.2,39.5
2010-12,-28.9,-36.7,-23.7,-49.7,-16.5,5.7,2.5,0.4,-5.1,1.2,7.1,3.7,1.1,-2.7,-5.6,14.1,10.8,8.1,-7.2,-18.3,-15.7,-9.9,-18.9,-10.7,-10.8,-20.8,-9.0,39.9
2011-01,-37.0,-36.4,-18.9,-53.8,-16.4,6.2,-2.8,-1.0,-2.4,7.5,6.5,2.1,4.1,-2.2,-10.6,14.6,3.4,6.0,-14.3,-12.4,-10.1,1.0,-19.0,-5.5,-15.2,-24.7,-11.4,44.2
2011-02,-30.7,-30.2,-11.0,-49.5,-11.3,16.2,-0.7,1.8,-2.2,8.0,10.2,2.5,3.1,-1.0,-12.0,18.5,5.6,14.8,-9.5,-7.7,-5.9,0.9,-10.8,0.1,-6.0,-26.8,-15.8,44.9
2011-03,-28.0,-35.5,-18.5,-52.5,-8.2,3.7,-3.1,-4.3,-4.3,-0.2,13.4,0.9,2.4,-1.6,-11.4,12.4,8.0,15.4,-12.7,-13.3,-13.0,-12.3,-13.3,-4.3,-11.3,-34.9,-27.1,50.4
2011-04,-32.3,-36.1,-17.2,-55.1,-10.0,3.5,-3.3,-1.6,-4.0,0.9,5.0,5.6,6.4,-3.8,-3.2,16.1,12.7,16.3,-6.3,-15.7,-14.3,-10.3,-16.9,-2.0,-5.7,-34.8,-24.8,50.9
2011-05,-29.1,-37.9,-22.9,-53.0,-9.7,7.6,-0.1,-0.2,-2.4,9.4,7.9,0.3,4.9,2.6,-9.7,13.2,6.8,9.8,-12.7,-13.2,-11.3,-6.1,-14.5,-6.3,-9.4,-34.3,-27.1,50.6
2011-06,-28.4,-41.9,-26.3,-57.6,-15.5,1.1,1.8,-2.7,-3.0,-2.1,11.0,0.7,1.4,1.2,-11.7,15.1,8.0,6.0,-6.8,-10.2,-10.7,-10.1,-11.9,-10.0,-5.4,-35.4,-23.9,49.8
2011-07,-33.9,-42.3,-24.5,-60.2,-13.2,8.3,1.8,0.4,-4.3,5.6,8.7,-2.5,0.2,2.0,-13.0,7.6,-0.4,1.4,-9.8,-13.7,-12.8,-8.9,-15.7,-4.6,-15.0,-37.4,-27.9,51.4
2011-08,-40.7,-42.5,-23.6,-61.3,-16.2,4.3,-8.6,-4.6,-3.6,-2.7,9.4,-3.5,-4.9,1.2,-17.3,8.1,-2.9,3.0,-18.1,-22.2,-20.0,-16.0,-21.8,-14.7,-7.4,-31.5,-23.4,50.6
2011-09,-41.5,-48.2,-31.0,-65.5,-17.0,-2.3,-6.2,-6.6,-6.1,-5.0,11.3,-2.7,-0.3,1.2,-10.6,3.6,-1.7,1.9,-9.5,-17.4,-18.9,-19.9,-19.5,-11.2,-12.3,-36.8,-31.3,54.6
2011-10,-43.1,-46.8,-28.3,-65.3,-16.6,-12.7,-10.1,-11.8,-7.4,-13.4,12.6,-8.0,-14.5,-1.7,-20.7,-5.0,-8.4,3.9,-22.1,-22.5,-24.8,-26.1,-25.8,-14.9,-16.6,-40.5,-33.6,52.6
2011-11,-49.5,-49.3,-32.6,-65.9,-13.6,-17.8,-10.8,-11.4,-9.9,-19.2,5.6,-9.3,-10.9,-4.9,-24.6,-8.4,-13.6,8.4,-24.0,-24.9,-22.6,-16.0,-27.0,-15.2,-15.8,-41.2,-36.3,55.2
2011-12,-42.5,-43.6,-23.9,-63.4,-15.8,-21.2,-15.8,-15.5,-8.4,-20.2,9.5,-8.0,-14.2,-0.4,-16.8,-7.6,-12.3,7.3,-17.6,-28.4,-29.5,-28.0,-32.2,-20.2,-21.7,-44.6,-41.7,55.5
2012-01,-43.5,-43.0,-31.7,-54.2,-17.4,-30.5,-13.1,-19.1,-10.0,-30.9,13.8,-10.2,-11.5,-3.3,-24.7,-9.3,-12.5,15.5,-20.3,-28.3,-31.0,-33.8,-30.9,-23.5,-14.4,-50.2,-50.3,57.3
2012-02,-43.7,-49.1,-36.0,-62.1,-17.5,-18.9,-22.5,-18.1,-5.7,-13.7,12.8,-6.6,-7.4,-3.3,-20.8,-2.2,-11.7,7.8,-15.7,-29.3,-27.6,-20.7,-32.9,-8.9,-20.4,-44.1,-40.8,53.6
