country,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E
1965-09,99.5070044393955,99.7430131487691,3.69450898301995,32.6357247871622,100.564238077718,4.38276241163506,32.948785746706,100.461533823814,32.7974145850596
1965-10,99.6202401021393,99.8131591033048,3.97238489007709,32.7886021222242,100.556289940835,4.46105526509258,33.0618568332197,100.450458475492,32.9135947560521
1965-11,99.7720287620031,99.9110023544944,4.28833122243256,32.9548339722976,100.544486159467,4.51710251670647,33.1744169291221,100.436824618731,33.0301331758106
1965-12,99.9561211665154,100.033101028542,4.6094699046435,33.1325147954874,100.531195501683,4.55066210243555,33.2872306013782,100.422876917941,33.1470593384596
1966-01,100.142999889659,100.15817132254,4.88173073343172,33.3119721730512,100.516082214346,4.55323163842347,33.3998776182372,100.407262688086,33.2644041118754
1966-02,100.281059192242,100.247880965956,5.06973358480024,33.4760234905604,100.496619103168,4.51593685854764,33.5110895986061,100.386103522181,33.3821997495915
1966-03,100.325286028228,100.268658173721,5.16402691019996,33.609452278234,100.468696123938,4.4349798877155,33.6191188806138,100.354141144361,33.5004798977374
1966-04,100.235938513174,100.191669796118,5.13033305875638,33.6986004251461,100.427495124061,4.31991327466571,33.7222299266502,100.306224080823,33.6192795967258
1966-05,99.9909996507283,100.001572579348,4.92634166744005,33.7355985333184,100.366283347659,4.18236569173003,33.8180227386683,100.235301783984,33.7386351283195
1966-06,99.6082932337266,99.7113566589098,4.55821789377126,33.7259574926157,100.276026882372,4.0273501729437,33.9030783125816,100.131412631503,33.8585838565461
1966-07,99.1349935007965,99.3550980869848,4.06329131998288,33.6852420847672,100.146314801841,3.84635085316883,33.9731089164039,99.9821798268316,33.9791640622809
1966-08,98.6302301146976,98.9755132482121,3.49903570239684,33.633317651737,99.9701799833098,3.62828014649304,34.024993299493,99.7788250784328,34.1004148653254
1966-09,98.1736201556396,98.6301932768575,2.94652801414484,33.5973455606351,99.7516035413599,3.37227632792428,34.0599098487807,99.5252629703973,34.2223761407306
1966-10,97.8043840562822,98.3488281267654,2.44719206579691,33.591002191845,99.5160791326123,3.10298203517256,34.087760311249,99.2507571539284,34.3450884292823
1966-11,97.563843836679,98.1635287809211,2.04537208176714,33.6288829459597,99.2960033176922,2.85478255452845,34.1214743961812,98.9929461771259,34.468591666247
1966-12,97.424040814583,98.0550595447168,1.71828032970134,33.7018242799537,99.1174711455012,2.65734239298999,34.171786291601,98.7825903644144,34.5929238801487
1967-01,97.3926779408104,98.029377981273,1.50376713596498,33.8129066629314,98.9861618003978,2.52002697226503,34.2415635429203,98.6273556298965,34.7181198605925
1967-02,97.439624349729,98.0645566517479,1.42204700976648,33.9520682815967,98.8981859532767,2.44337279542535,34.3298904453091,98.5239426715996,34.8442109749278
1967-03,97.5492362364521,98.1482844037026,1.50169238909957,34.1141628651143,98.8472775761358,2.42609746082484,34.434751470128,98.4659573557377,34.9712249744571
1967-04,97.7156232750261,98.2754819968145,1.77689199565204,34.2973881587472,98.8287101940982,2.46772927236394,34.554403265844,98.4478770333828,35.0991857895798
1967-05,97.9235321616999,98.4349904302587,2.25581987576822,34.4966128702424,98.8391885453399,2.57103396024202,34.6874955879618,98.4653798502836,35.2281133132316
1967-06,98.1613227183086,98.6184497022755,2.91154295727214,34.7079032327645,98.8742757181633,2.7402980324264,34.8321237005132,98.5126445870233,35.3580231720848
1967-07,98.4157912588345,98.8160032003463,3.68548886122616,34.9267079296783,98.9261004768933,2.97838375671292,34.9849584740204,98.579928497999,35.4889266071344
1967-08,98.6820187297301,99.0233701639329,4.51349191267346,35.1513547239119,98.9844477607264,3.28222236253662,35.1417692384205,98.6551089543821,35.6208305995283
1967-09,98.9460370657967,99.2291326753218,5.29673214443296,35.3769069626215,99.0390253889974,3.63639361940282,35.2984622372961,98.7266342020058,35.7537381098919
1967-10,99.1671621734364,99.4026636798407,5.94730754695905,35.5887624002998,99.0811539381891,4.00182912571605,35.4518942316888,98.7857825761252,35.8876483104937
1967-11,99.3215758021758,99.5261385554201,6.39119625083801,35.7781708520006,99.10112295388,4.32972445946773,35.5988402190437,98.8237470806191,36.0225565925998
1967-12,99.4098729115986,99.5999167275981,6.65616624217716,35.9450737306738,99.0862310238699,4.57505812688588,35.7351653774369,98.8293493362482,36.158454565814
1968-01,99.4605159351927,99.6448889364176,6.76255338625037,36.0995225274551,99.0201492311936,4.71310638157186,35.8554048594117,98.7879289447683,36.2953300493405
1968-02,99.5211024485473,99.6970268315856,6.79375949451991,36.2586901440635,98.8998602935488,4.74377434141938,35.958422979691,98.6969436301035,36.4331676920574
1968-03,99.6153947344392,99.7741374546636,6.79227886526063,36.4312919394621,98.755483675445,4.70290159961241,36.0541839478392,98.5842547598963,36.5719495832776
1968-04,99.7648427188743,99.8915741543734,6.78750539832608,36.6253252315071,98.6577896019589,4.66618233215378,36.166774726016,98.5157829830274,36.7116553621128
1968-05,99.9840803433793,100.059068422693,6.81162828997622,36.8463939115954,98.6850149640639,4.71552769590923,36.3231940494294,98.5643577735138,36.8522606649502
1968-06,100.273850945156,100.277264809943,6.8777979352452,37.0950426846745,98.8721604577354,4.89192968634394,36.5360867002027,98.7629032546983,36.9937349917512
1968-07,100.613878098741,100.530848650908,6.97833504284691,37.3640106284479,99.1836513241554,5.16931663502432,36.7934417521743,99.0774491555214,37.1360406084131
1968-08,100.955059841022,100.78345865767,7.06606439048521,37.6351720828314,99.5398129945211,5.48101327769122,37.067894276394,99.4333565585361,37.2791340444916
1968-09,101.255110698277,101.004820660298,7.11130965843357,37.8926683643094,99.8659620005228,5.76504324247589,37.3334338492052,99.7607489872257,37.4229686807842
1968-10,101.509551378024,101.192392415664,7.15348017478851,38.1345974630578,100.123166760538,5.99263201149407,37.576395794098,100.023688021279,37.5674967974625
1968-11,101.71184743252,101.342337993919,7.21133226427226,38.3582536302174,100.305498759978,6.16738999231704,37.7943595280939,100.216609629564,37.7126702527609
1968-12,101.84225075825,101.440829954235,7.26334393131061,38.5558880620959,100.425705252506,6.31341560487148,37.9912748848027,100.350870850447,37.8584406521205
1969-01,101.909905532994,101.493861535498,7.28843986973871,38.7306145201315,100.505262893017,6.46660302330564,38.1740315540689,100.445396947332,38.0047595153467
1969-02,101.970533899322,101.543581639147,7.29391476258901,38.9033680972028,100.564313250601,6.64823646113305,38.3490239670753,100.517529450663,38.1515783134105
1969-03,102.019186242033,101.584678342015,7.24893765366236,39.0721735785774,100.614540718243,6.83844264064817,38.519728636666,100.576727882147,38.2988484988321
1969-04,102.050270005274,101.612719269172,7.1247252578202,39.234779029035,100.653610314855,6.96244679028291,38.6848671720764,100.619940719102,38.4465215300334
1969-05,102.025940977667,101.599166313005,6.86650135598655,39.3764520491673,100.671667729227,6.93030453706468,38.8405020146439,100.63727329067,38.594549260552
1969-06,101.925403845148,101.527621978677,6.45314968805079,39.4888413159629,100.658377728489,6.6959364568664,38.9825198494739,100.618527820744,38.7428843313261
1969-07,101.749335739752,101.397837893033,5.90892761740113,39.5718229714409,100.607798775651,6.2910373096617,39.1081309003123,100.557064151476,38.8914804049976
1969-08,101.517531044745,101.22426213273,5.30771797073722,39.6327408747897,100.520976049479,5.79888984331508,39.2174206327185,100.453706423047,39.0402923188915
1969-09,101.239724345698,101.014377097295,4.70393557365544,39.6751150713055,100.407726003082,5.30624964440748,39.3144390500738,100.319380676827,39.1892760749022
1969-10,100.955269514819,100.797689277869,4.14211530534941,39.7141764612085,100.291063116509,4.87838722693382,39.4095178868594,100.180813357747,39.338388825141
1969-11,100.693525166819,100.596057131353,3.658119718224,39.7614444698308,100.19824656631,4.55318874695465,39.5152080531106,100.069945889089,39.4875881085282
1969-12,100.466142905333,100.418672394041,3.28278595657303,39.8215953408304,100.152229443152,4.3458542670755,39.6423203255002,100.013848888598,39.6368310649222
1970-01,100.274019917982,100.267784979307,3.00661738061491,39.8950959079127,100.171381814435,4.25946243357326,39.8000400874948,100.035102602132,39.7860741401853
1970-02,100.104903827495,100.135560131673,2.76016732655945,39.9771661523529,100.263237367757,4.28573178304174,39.9925602757185,100.14345151327,39.9352725229558
1970-03,99.9473450745949,100.013950861836,2.53658804495043,40.0632736624739,100.424019724703,4.41049627002836,40.2186398314112,100.334942858803,40.0843800628951
1970-04,99.7896686306117,99.8944204847134,2.329429247038,40.1487254467481,100.62549760439,4.60138515608444,40.4649069077833,100.575537742838,40.2333488002304
1970-05,99.6324485882148,99.7772442248927,2.17707111415586,40.2337054125091,100.833114616224,4.82524411110203,40.7146510508279,100.823434879242,40.3821305032829
1970-06,99.4806016882458,99.6652280075239,2.10520453905276,40.3201621957659,101.013213666406,5.05057463647014,40.9513611096484,101.037937877349,40.5306778522731
1970-07,99.3344912434356,99.5589251141489,2.11362694508031,40.4082236844248,101.139845561475,5.25212821270913,41.1621400767908,101.187824412956,40.6789456296683
1970-08,99.2008765692605,99.4631329346581,2.18983885065022,40.5006340320434,101.192312704062,5.40368101106793,41.3366049444794,101.248475311405,40.8268912863552
1970-09,99.0886772096349,99.3837424962392,2.33383245273078,40.6010657824979,101.156540485428,5.47691312672288,41.4676567231047,101.203630310782,40.9744755161087
1970-10,99.00011320905,99.3222077618541,2.50871701504908,40.7104927634775,101.031638080626,5.44364549542528,41.5548323320762,101.053385159449,41.1216628384178
1970-11,98.9428528929356,99.2838085905716,2.69283235433889,40.8321535110668,100.828035566105,5.28402320091494,41.6032008145268,100.811224099442,41.2684214343916
1970-12,98.9068780029838,99.2604813753265,2.86380840059677,40.9620095334527,100.571897535587,5.00219898199157,41.6253080692602,100.508478805969,41.4147229803543
1971-01,98.8778824233222,99.2405973416456,3.00560355141015,41.0941843273594,100.315053178686,4.63768645369714,41.6458411551986,100.205239562877,41.5605424794844
1971-02,98.8549044976738,99.2229690851398,3.12958225037864,41.2282844484613,100.113191249484,4.24818491943196,41.6915181902463,99.9656207915206,41.7058563335434
1971-03,98.8436612482401,99.2107798274598,3.25343243632359,41.3667052028619,100.004915782332,3.8850944471479,41.7811719742198,99.8340087498322,41.8506403753821
1971-04,98.855701634785,99.2119492014978,3.40134291831636,41.5143212765254,99.9873820693227,3.58102773189617,41.913966445837,99.8073540381592,41.9948678629553
1971-05,98.8925044685631,99.228423405114,3.57442218545914,41.6718279048061,100.0357647223,3.34957196177858,42.0784175867624,99.8573930746399,42.138510020295
1971-06,98.9469019272784,99.2560869135893,3.76017422244714,41.8362705410999,100.115775145366,3.19121754461328,42.2582081301374,99.9448258985585,42.2815365880255
1971-07,99.0274794316442,99.3014366461176,3.96728992328314,42.0113350708347,100.191436292858,3.09421560187173,42.4357854371111,100.027977269795,42.4239163835669
1971-08,99.123589560717,99.3578383742704,4.17755045608655,42.192568453767,100.232376042112,3.04678252011697,42.5960413983376,100.071474176945,42.5656179732297
1971-09,99.2586716855228,99.4443971088246,4.40616113158862,42.390014162017,100.221550996505,3.04478071940801,42.7302559398001,100.055367501325,42.706610356745
1971-10,99.4496003832725,99.5749588133812,4.66843262846076,42.6110346908548,100.165443449013,3.09589374026485,42.8413257850225,99.9870751818302,42.8468636642426
1971-11,99.6981214258534,99.7523554368242,4.95792715824308,42.8565819392875,100.082029437475,3.20851461114143,42.9380455913634,99.8876319446335,42.9863485152631
1971-12,100.002340758272,99.9751073153356,5.28303009857623,43.1260448260867,99.9921091949742,3.37686903243929,43.0309402071086,99.7818084893594,43.1250353732538
1972-01,100.340154486114,100.226509365829,5.63551821524824,43.4100545705355,99.9128506318483,3.56161615111531,43.12910616005,99.6907563872262,43.2628938961249
1972-02,100.702571177488,100.498414914201,6.00685489613704,43.704807671447,99.8576767981998,3.71381830351047,43.2398654238071,99.6312730233268,43.3998925354324
1972-03,101.088819355149,100.788792601198,6.38997303582014,44.010026511132,99.8355870343723,3.79807668778559,43.3680529268562,99.6142382917809,43.5359981369596
1972-04,101.476608746583,101.08072463364,6.74877145619695,44.3160279410694,99.8488083125902,3.81821287386756,43.5143309086205,99.6408508983553,43.6711755432618
1972-05,101.831408435503,101.349153315903,7.04508453579988,44.6076434083128,99.8969284162274,3.80064024447965,43.6776668598052,99.7084354535033,43.8053878402026
1972-06,102.139756778121,101.584094107187,7.27241010410187,44.8787757071103,99.9786052956753,3.78227612092648,43.856530245375,99.8132248889581,43.9385966079798
1972-07,102.412570668444,101.792768236062,7.43291157558167,45.1340004583711,100.090951328208,3.80130532200502,44.0488992073667,99.9503912156515,44.0707621767356
1972-08,102.66174758718,101.983198344595,7.55065947678057,45.3783856222185,100.232258079108,3.89138151461865,44.2536158792718,100.117125828147,44.2018441033095
1972-09,102.893003316342,102.159024008867,7.6062913709954,45.6143221513863,100.402630968492,4.07330202932971,44.4707883221338,100.313514582626,44.3318016591915
1972-10,103.109188284653,102.321927400718,7.58470957702036,45.8429579199196,100.602648149547,4.34155566677151,44.7013057923622,100.541404059615,44.4605943297323
1972-11,103.29520572544,102.461068899006,7.46880077243557,46.0574546622085,100.830916338762,4.67463424853564,44.9452421762291,100.800794812109,44.588182325354
1972-12,103.438825595012,102.567143539712,7.24883743351355,46.2521817070339,101.079454947271,5.03882536145982,45.1991941355389,101.083914026699,44.7145271042834
1973-01,103.526418206092,102.629218323246,6.93564935297835,46.4208237394844,101.331842961833,5.39340234036653,45.4552323810653,101.372983459891,44.8395921967218
1973-02,103.477372208305,102.583442885803,6.45713761300985,46.5268872462937,101.566926241023,5.69561515156708,45.7026417504027,101.64422232407,44.9633444040624
1973-03,103.381592351317,102.50031709983,5.90852912047864,46.6103717434726,101.76733998625,5.91287517584332,45.9323517626149,101.877747120199,45.085755291018
1973-04,103.249502930638,102.388449259131,5.32487002187405,46.6757988277887,101.925773670354,6.03413228351774,46.1400431979343,102.064381221658,45.2068024570977
1973-05,103.086869750485,102.252861934847,4.74805616377195,46.7256393706746,102.042384347696,6.06141506422378,46.3251515385469,102.203306945497,45.3264702709192
1973-06,102.892913406551,102.094563203447,4.19051528981095,46.7594276649967,102.12140138359,6.00294394642081,46.4892131728499,102.298313392606,45.4447503884362
1973-07,102.655053308223,101.90651402959,3.62770349490493,46.7713281703899,102.170735755155,5.87264829901818,46.6357361374043,102.357452023017,45.5616422797605
1973-08,102.362364112519,101.682357295833,3.03630992340196,46.7562140479455,102.19730205393,5.68133388167986,46.7678115520893,102.387754276503,45.6771533691329
1973-09,101.99604159782,101.409738562797,2.39177160862231,46.7053125580686,102.204766719143,5.4333069109839,46.8870227374093,102.392864100351,45.7912991782879
1973-10,101.572194340709,101.100170835669,1.70767181320139,46.6258051906558,102.193219838113,5.12767170490267,46.9934420011992,102.37307439875,45.9041034736892
1973-11,101.114804639727,100.770975768488,1.02291327319685,46.5285824792449,102.161612466499,4.76480944407124,47.0867973201028,102.327903805289,46.015598452696
1973-12,100.664342619611,100.45095900995,0.389336755123245,46.4322584504658,102.111636526804,4.35698538537025,47.1685164183295,102.260537308536,46.1258249367638
1974-01,100.267303964595,100.172748141853,-0.134430641105179,46.358419928525,102.049825763967,3.93253936772479,47.2427772891415,102.180055271196,46.2348323885267
1974-02,99.9361918909016,99.9431921335006,-0.459474430708781,46.3131080959922,101.983464705492,3.52618438858568,47.3142011689766,102.096388724054,46.3426784828377
1974-03,99.6348477736215,99.7346451164451,-0.709186306458922,46.2798173696783,101.91443008452,3.16094989892337,47.3842503892284,102.012558448235,46.4494284919567
1974-04,99.3220646335636,99.5160139399999,-0.934655466270981,46.2395409226192,101.835387556847,2.836597664725,47.44885058579,101.919649517212,46.555154781784
1974-05,98.955227319616,99.2553627829682,-1.18391742045278,46.1724463863472,101.730227088394,2.53387635473153,47.4989735996756,101.798195631111,46.6599366572264
1974-06,98.4972892578546,98.9250715789872,-1.49337347764751,46.0611347739479,101.577086791916,2.22287823450923,47.5226117738638,101.622516708522,46.7638603265163
1974-07,97.9429151244155,98.5219136618392,-1.85670087165193,45.9029245125671,101.353454973143,1.8700425900931,47.5078442653772,101.367326984883,46.8670188693661
1974-08,97.3258935991594,98.0707690007476,-2.23011387626022,45.7134972304484,101.04160578089,1.44890100434782,47.445430843379,101.013250654411,46.9695119561103
1974-09,96.710203081211,97.618798495057,-2.53166479435465,45.5228906029427,100.639145780628,0.953632882111751,47.3341528036764,100.558103180397,47.0714455688977
1974-10,96.1703952643152,97.2216560874377,-2.70110178883157,45.3663947325939,100.172698178449,0.413396793083822,47.1877113833919,100.031331167227,47.1729315533212
1974-11,95.7826444246184,96.9354141449879,-2.68268117437264,45.2803689563717,99.6813459462104,-0.128207027111864,47.0264287370965,99.476126323638,47.274085225333
1974-12,95.5853191305985,96.7880791918734,-2.47390884031215,45.2835667039031,99.2021802734865,-0.633353511750611,46.8697729631534,98.9335101529351,47.3750227710513
1975-01,95.5806006217059,96.7819129709481,-2.11549298231064,45.377710808227,98.758278143917,-1.08521550028653,46.7300913472338,98.4291652999388,47.4758586084067
1975-02,95.7334392242749,96.89194247803,-1.65459269943373,45.5468147905551,98.3652376731239,-1.47562033050474,46.6160231973113,97.9807752563765,47.5767037720775
1975-03,95.9989700656214,97.0858427867612,-1.1014535946741,45.7700666576513,98.03528617779,-1.79288382217092,46.534705829743,97.602738168947,47.6776642774027
1975-04,96.3506160074846,97.3446780639054,-0.441904862544602,46.0352061428638,97.7778029427038,-2.01633128759445,46.4921245658247,97.3069356420884,47.7788394619997
1975-05,96.7695899907835,97.6546422490175,0.349003676951404,46.333589921974,97.6015160013569,-2.11584800489574,46.493967514421,97.1045451257285,47.8803205907836
1975-06,97.241624341526,98.0058969864966,1.29724471554183,46.6586604107215,97.5114949176359,-2.05997488188099,46.5436579081084,97.0019468613113,47.9821894447689
1975-07,97.7481954424786,98.3845027870472,2.39379806947132,47.0017478333798,97.5049505693809,-1.82692383632666,46.6399121343681,96.9956960513828,48.0845171827634
1975-08,98.2900985731538,98.790310837005,3.60924119632163,47.363407604769,97.5741412914799,-1.40589984085637,46.7783956066584,97.0760624666176,48.1873640298755
1975-09,98.8622344686444,99.2188124551611,4.87326875830577,47.7413434085736,97.7077405759579,-0.805786910800606,46.9527403960461,97.2292042612628,48.2907792496997
1975-10,99.4205081005263,99.6370380681915,6.05726428819088,48.114357159571,97.8866423608764,-0.0746351454509461,47.1524927663659,97.4329714827325,48.3948011117802
1975-11,99.9368502510885,100.023031333696,7.04159793631075,48.4688304823575,98.0908973187218,0.72383242395684,47.3668212761246,97.6646409173248,48.4994577681615
1975-12,100.379364139303,100.352949042861,7.7414186643152,48.7891571885867,98.3033031017192,1.52909011582379,47.586454028842,97.9049090476342,48.6047681283167
1976-01,100.720397681303,100.606836405514,8.11839760007547,49.0616537934513,98.5110948905083,2.29943666452108,47.8046202010363,98.1397891298705,48.7107427322627
1976-02,100.950589245528,100.777701534941,8.19952522610355,49.2814373589933,98.7058245843514,3.00530689878486,48.0169777583992,98.3604062354974,48.8173845514989
1976-03,101.08858708379,100.879724480724,8.05594409940888,49.4572776418539,98.8834274154789,3.62512415768666,48.2216466924854,98.5630095998618,48.9246897880369
