country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
2008-06,99.8259991960803,0.752118263859123,6.05180497873956,88.6545654496144,88.6545654496144,0.759869489751895,4.15426408901207,92.6663725274806,92.6663725274806,5.47177446746905,20.8671223035352,115.765829493097,0.149942737522014,1.93644475374186,90.8985177442683,97.0938429109173,-0.313744481579714,0.753588492375804,2.53352522492018,90.0264974358712,2804.4,2509.9,3641.2,3288.9,6454.6,5806.8,6888.0,6923.0,7857.7,8178.1,14717.7,15070.2,9692.4,9432.9,11499.9,11466.0,21172.3,20879.0,100.014003994957,100.04217864584,-1.42681863148998,91.7208342738883,101.711536906395,0.500956862546979,93.4770613081816,101.929024709873,91.7079914913848,12.5113020644764,11.6802208034671,14.4792483270277,13.7421859350185,13.5784208092863,12.7897791442588,4.80918249958522,4.81828093786574,4.47449046590951,4.65016073813999,4.6115003374687,4.72120632880115,5.85145198140768,5.71101070816111,5.72818943238162,5.73876996883732,5.77393060178055,5.72645233192609,1.1998315562865,8.88801395335514,99.2602421981154,-0.52841725059005,-4.79254119890814,104.203779840494,-0.417555388954456,-1.06465063746986,103.99703902982,-0.79311545002739,-1.58243352282856,106.959336183857,-1.78608508221862,-2.50241281511584,107.741145781155,-0.77573542652688,-1.65543112386771,93.7906266190195,512.143490496817,499.12132194066,1.84030971308664,19.068594396325,577.981713724949,568.638065286936,1.9916754799309,18.9623521899414,-65.8382232281324,-69.516743346276
2008-07,99.6184416257125,0.788228790938857,6.98568501981426,89.35336625897,89.3533662589699,0.399488224730341,4.58715989307364,93.0365637740126,93.0365637740126,1.892857953149,24.2849875738345,117.957112203686,0.163673777911625,2.01223148723474,91.047294782326,97.0354205209625,0.0463515594639267,-0.27903220187125,2.8368670153859,89.7752945178083,2895.5,2530.6,3683.5,3426.8,6571.0,5953.4,6943.2,6890.5,7985.2,8327.0,14924.5,15211.6,9838.7,9421.1,11668.7,11753.8,21496.5,21165.0,99.4651591411929,99.5886408495933,-1.93042255418294,91.2514715568855,101.41159875411,0.0468119177069616,93.1890223649296,101.577111925934,91.7421460386467,12.7403751589436,11.8599376400654,14.3416488546154,14.3301077357554,13.5587631632018,13.1651432337041,4.853273791738,4.79203298927691,4.53278050926935,4.73309930589466,4.67887271304014,4.76463010208701,5.93446537779334,5.70532724540222,5.78089014807486,5.88147219354419,5.85033450583758,5.80687417075114,1.5449479215916,10.019458566177,100.793761246922,-0.714377009032162,-5.20936768672618,103.459371994771,-0.51298162321627,-1.50655203631537,103.463553330908,-0.860535851247515,-2.47770520827644,106.038912749738,-3.46846469596984,-2.79343009848424,104.004182176702,-0.800369362717472,-2.40691861162209,93.0399551784601,528.842436121523,509.783601600603,2.136210013727,20.1278213063649,609.109295508747,586.601024656131,3.15894423285417,21.4820450393288,-80.2668593872242,-76.8174230555283
2008-08,99.1866106033043,0.439225270658559,7.05008766830131,89.7458288237634,89.7458288237634,-0.167520796444719,4.40573686123138,92.8807081813936,92.8807081813936,-3.6136655769759,22.5989932891793,113.694536644386,0.25047140348633,2.04195197165547,91.2753422194036,97.1419195878223,0.111799515328492,-0.302595420297953,2.22617032730616,89.5036385880384,2826.3,2558.9,3386.8,3337.0,6175.1,5894.8,7659.4,7341.4,7874.5,8554.3,15553.9,15888.8,10485.7,9901.3,11261.3,11891.3,21729.0,21784.6,98.7875649655479,99.0248267133408,-2.51879894820296,90.6624524056204,101.014662330321,-0.51494572323673,92.7952639403122,101.111517742603,91.7751666793679,12.7523374617445,11.9570010246815,13.4685627792599,13.9351889043401,13.0473523163726,12.9985204164263,5.34279870371416,5.10905080431838,4.47581446263771,4.86217775493066,4.87297730557555,4.96890993158349,6.33491612752882,5.99730356397105,5.60039598141177,5.94915587779462,5.92854042692663,5.96650246865676,-0.929983123977214,9.64405484181671,99.8563962773038,-0.682630486523728,-6.11958262938888,102.753126780369,-1.41394391178574,-3.79536685167359,102.000636717668,-1.35853706328356,-4.57808152573434,104.59833481853,-2.9829260940548,-8.29845616036296,100.901814287645,-0.150573295202815,-2.9674376559888,92.8998618520927,440.148765818174,486.934706825422,-4.48207723893826,13.2070205025671,522.341499799368,559.160726265524,-4.67784699262882,15.4795189962707,-82.1927339811932,-72.2260194401019
2008-09,98.4742290187889,0.336623843765181,6.89383869783746,90.0479346823689,90.0479346823689,-0.0700119318737603,4.13179285636298,92.8156806032578,92.8156806032578,-1.75662165715432,20.2762590554692,111.69735379069,0.108032242897406,2.00895602892506,91.3739490188155,97.1943912996824,0.401735102779189,-0.0736104665209313,2.0319755305886,89.4377545421206,2668.9,2598.1,3360.3,3441.0,6047.3,6031.2,7046.8,7006.4,8247.5,8810.1,15266.2,15824.4,9715.7,9604.5,11607.8,12251.1,21314.5,21856.6,97.9975541630916,98.364271437432,-3.20423245226333,89.9689325710129,100.524303981479,-1.17821453702289,92.3002747619485,100.536939994402,91.807324518817,12.5542334864917,12.1594818923009,13.9687304314165,14.3566933108944,13.3547312903418,13.3106640497871,4.88614723152003,4.87495972849969,4.67597268686309,5.00718418503004,4.77127091651181,4.94810351719803,5.87126097589941,5.81776829847951,5.79126672875786,6.1280899600691,5.83568871340309,5.98615116227842,-0.112204888796586,9.18197741947292,99.7443525189046,-0.172229151380838,-6.45332770367636,102.576155942098,-2.03120658791758,-5.31963621303502,99.9287930649413,-1.70505433740213,-5.76770709933032,102.814876373857,-2.68859357528232,-11.081922748617,98.1889745913638,-0.857641834027989,-4.0176571623425,92.1031137730949,476.120147156451,465.346503580719,-4.433490351396,5.98710486276557,550.619230758595,537.164211964229,-3.9338446475316,8.95536549838513,-74.4990836021444,-71.8177083835102
2008-10,97.6531743146246,0.373966159046675,6.63655976131135,90.3846834850014,90.3846834850014,-0.650858408717569,3.23385876005545,92.211581941443,92.211581941443,-7.20708880121575,11.9240227059308,103.647226314387,0.0737580728464628,1.85326676898471,91.4413446826955,96.9497155716083,-0.667002455668717,0.500059220181366,2.2393976335136,89.8849962800316,2478.7,2500.7,3441.3,3582.2,5931.0,6061.9,7276.9,7316.8,8520.4,9087.7,15763.3,16406.5,9754.6,9818.5,11962.7,12669.9,21696.3,22468.4,97.1479753660769,97.6516486978614,-3.94856789740861,89.2196329593152,99.9660289092684,-1.90897840655522,91.7320475308124,99.8836511451119,91.838901040515,11.7164765289745,11.7708265372911,14.5586335033877,15.0166807090472,13.2284291467966,13.430287910605,5.02090387230681,5.07873546201261,4.81671143372595,5.15831715524306,4.90119442256297,5.11666080257682,5.87319580979309,5.93933014430538,5.9655117387897,6.33398472083643,5.92052820714929,6.14252187662152,-2.38200600410522,6.16503765059953,97.3684360531484,-0.560224901723941,-6.46825278509449,102.001498773279,-0.568411142306766,-6.05829622217901,99.3607866707875,-1.44249516565269,-7.44374074648559,101.331776752592,-6.37879489897885,-17.0551277711124,91.9257012887703,-2.01174881648221,-5.85374776488542,90.2502304718214,466.403314802361,435.242827260855,-6.46908832197593,-2.69921002672025,539.461297864288,505.060281634834,-5.97655793411888,0.850708779654537,-73.0579830619264,-69.8174543739785
2008-11,96.9128689687267,0.0478867643989023,6.28771341748,90.4279657854346,90.4279657854346,-1.28289098147618,1.44808278073107,91.0286078728398,91.0286078728397,-12.4676356115876,-6.05393326410753,90.7248678159913,-0.0694692632490422,1.71398182333706,91.3778210542394,96.7257926660317,-0.0722404888145512,0.234152861151094,2.1544013300982,90.0954645705668,2517.8,2627.2,3412.3,3587.8,5937.1,6223.0,7454.9,7564.4,9212.1,9519.9,16650.0,17066.4,9972.7,10191.6,12624.4,13107.7,22585.1,23289.4,96.3423793564799,96.9741870589101,-4.64673635680756,88.5099203332376,99.3772565104934,-2.65833605336414,91.1312595682716,99.1956873026722,91.8701831161329,11.9880726891865,12.393826975645,14.6442728080044,15.1382448548931,13.3991154665401,13.8541649069805,5.14752861749166,5.24383171867915,5.2327544388408,5.4043940007788,5.18478961870801,5.32647371484344,6.01390432563501,6.15989233360211,6.33284120843278,6.558724863591,6.18026060039174,6.37498116097377,-3.04474005374706,1.49846696220804,94.4038202809311,-1.87413191860512,-6.68409318503358,100.089856127314,-3.1967529173073,-8.90926879265625,96.1844678242296,-3.98273945024428,-10.946826281737,97.295996104233,-7.53753835409437,-25.3255528817857,84.996766296859,-0.882720765128584,-6.82949250289334,89.4535729468702,385.682630560914,387.774421338041,-10.9061891316051,-15.4776891224875,447.991756808551,452.427590152506,-10.421071186188,-12.7303903853317,-62.309126247637,-64.6531688144652
2008-12,96.371305795814,0.0165014143824586,5.91398248185611,90.4428876787865,90.4428876787865,-0.654904743132216,0.673185494354672,90.4324572022733,90.4324572022732,-7.26111495869211,-12.774194787496,84.1372308677507,-0.0829555489703847,1.52627754736293,91.3020180811467,96.5988253181928,0.0476823032391466,0.0526094783847885,1.84739807783059,90.1428633245258,2397.4,2747.5,3539.2,3704.4,5892.6,6435.9,7554.9,7828.1,10412.0,10194.1,17999.9,18028.2,9951.3,10575.6,13951.2,13899.5,23893.5,24464.1,95.6755321413066,96.411313950161,-5.20864426623891,87.9272089120211,98.801717893241,-3.37093393936408,90.5451709841142,98.5241943184932,91.9014579215074,11.4406672779518,12.8559181897702,15.327297710322,15.670568420563,13.3963541554046,14.2963822163754,5.24029489960579,5.42443351456502,5.9131937607745,5.7890610953038,5.62145496578458,5.63107033878316,6.02658234242938,6.38302019423548,7.0046114451969,6.95905155659874,6.56076674524618,6.69930844351663,-2.30926674147823,-0.688076310588236,92.2237842564986,-2.96118719226104,-8.6381830500615,97.126008126919,-3.86499976935807,-12.5765939015412,92.4669383646648,-4.40041457200316,-15.1674670282932,93.0145689136867,0.297273957385815,-24.2439901734528,85.2494395476796,-1.20010065411938,-7.28590642981807,88.3800400328017,363.765920894627,371.687351504259,-4.14856394557254,-18.3310533971804,419.677322382147,427.087797651364,-5.60085040185132,-17.7469963692748,-55.91140148752,-55.4004461471049
2009-01,96.1054304653488,0.102875007330482,5.18217171832186,90.5359308061159,90.5359308061159,0.0432938808928961,0.503084086694504,90.471608922583,90.4716089225829,0.832713883846268,-12.9282989662544,84.8378532706703,-0.115920251308642,1.40629245880839,91.1961805523372,96.5280076161131,0.0211285166552992,-0.627132794061995,1.04335616988691,89.5775478671112,2596.5,2741.7,3823.6,3772.9,6422.1,6509.7,8473.2,8273.9,11949.6,10800.7,20411.8,19055.6,11070.7,11014.6,15773.2,14572.6,26833.9,25566.3,95.2133452612938,96.0186316237979,-5.56114865093632,87.5324921437158,98.2862083099636,-3.99157200020302,90.0239839687924,97.9234619910588,91.9330078189151,12.5785196418061,12.9247932443713,17.0768806518346,16.1941489588555,14.925863465257,14.6321219207101,5.8961388921207,5.7445573259795,6.79659107692676,6.13268801755465,6.39405526042284,5.94343845722216,6.73601262934339,6.66574020299154,7.95790050751866,7.307718175485,7.4074093690364,7.00243489326398,-0.485796662814841,-1.84985193428052,91.775764190259,-3.05963439107806,-12.7512738106392,94.1543073795866,-4.24682805743524,-16.6905087935099,88.5400264823429,-5.10032495962184,-19.8847561953322,88.2705236392973,-5.31616891367388,-26.9709031972826,80.7174353433647,0.4757118285172,-6.9015559885415,88.800474337286,312.939971655062,334.916060178176,-9.89307039297013,-29.1549577511952,381.717459501857,395.74792362759,-7.33804013978326,-25.36483534112,-68.7774878467948,-60.8318634494141
2009-02,95.9678147138216,-0.25006577926349,4.63756600024945,90.3095314252322,90.3095314252322,0.40363744191588,0.652606663314087,90.8367862104982,90.8367862104982,1.68585169901285,-11.7288987515662,86.2680936614399,0.375246535647063,1.51669361411353,91.5383910605022,96.529917123839,-0.199921988444025,0.0127258510057796,0.732283532412155,89.5889473723874,2811.6,2968.5,4077.6,3981.6,6871.2,6932.1,8730.2,8549.1,12717.8,11471.8,21455.0,20022.0,11541.8,11517.6,16794.4,15454.4,28326.2,26952.1,94.9933756790761,95.8279445703989,-5.65495211678242,87.360770373577,97.872459034354,-4.46939071115646,89.6124334350986,97.4417638307735,91.9651183559525,13.5888659550013,13.9004436256682,18.0104511821474,17.0017435103321,15.8415665615777,15.4960837939479,6.06402501522668,5.9137327506271,7.22805110825346,6.51985574111352,6.71519796302729,6.25214189811438,7.00957825844829,6.94170257325383,8.45682919836562,7.75155847983408,7.80607812713028,7.38464723185572,-0.409832795505786,-2.78768114034256,91.3996370102813,0.940976602549797,-11.3147423220301,95.0402773823213,-2.80387575068711,-18.9486181849279,86.0574741501526,-2.86712562678735,-22.0105133191931,85.7396968351356,9.09070253450354,-19.2429022532017,88.0552172839102,-0.656216301836078,-7.03944805058282,88.217751148577,316.851846250096,329.195318450432,-1.70811209372895,-31.0977684334929,349.68109799675,373.189686717214,-5.7001529417003,-30.2441969401337,-32.8292517466541,-43.9943682667822
2009-03,96.0193068079881,-0.257946954032207,4.05795800750437,90.07658073972,90.07658073972,0.187093205544202,0.145447993041508,91.0067356656328,91.0067356656328,-0.727478650279529,-15.3688375598844,85.6405116980498,0.341122541371482,1.43792230375512,91.8506491464184,96.7592373830243,0.0915914538877476,0.243801852536888,0.790311136262164,89.8073668857496,2855.3,2977.4,4182.4,4129.2,7037.7,7120.6,8841.2,8882.0,13065.5,11993.0,21897.7,20829.0,11695.5,11859.4,17247.9,16122.2,28933.4,27948.6,95.0311869801433,95.8529086361641,-5.46299554347807,87.4268213219283,97.5855593240878,-4.76924186950059,89.3374368314846,97.1079874058069,91.9980314885429,13.7776990112725,14.0009123507728,18.5046738432027,17.780483252215,16.2474084691596,16.0169958220915,6.1337161703783,6.15573837631788,7.44086740972748,6.82241705847772,6.85145120592408,6.50829642170148,7.09402587921407,7.16346802281777,8.7025802108843,8.10114578280308,7.97237801472788,7.66779751428993,-0.44422534010897,-4.6571324792419,90.993616661914,0.053015668244687,-10.2823056234165,95.0906636204771,-1.01325970929293,-19.2780533969433,85.1854884377539,-0.927091495387916,-22.1555801550693,84.9448113976056,2.76362771178313,-16.1479533402787,90.4887356704392,-0.775698769110716,-7.26967251227753,87.5334471387803,349.563961305847,327.008423753287,-0.664315248296805,-33.1595639897807,383.758392607928,369.872678959033,-0.888826212578272,-32.3057624485766,-34.1944313020802,-42.8642552057463
2009-04,96.3423379074223,-0.347043834266137,2.63036582164818,89.7639755201451,89.763975520145,0.197106071337158,-0.088431456135028,91.1861154669555,91.1861154669554,0.641430172321915,-16.8661350146187,86.1898357798119,0.220941578508016,1.5753379400284,92.0535854205124,97.2129489657558,0.512148028202144,0.159503239264522,0.926742777019109,89.9506125450305,2845.9,2992.5,4025.5,4220.2,6906.4,7211.6,8748.9,8913.3,12744.8,12503.3,21446.7,21399.7,11594.8,11906.8,16770.3,16723.5,28353.1,28610.3,95.3109763449172,96.0802227075758,-4.97912234893915,87.7165805402597,97.4196859414902,-4.88283937082705,89.1930385583031,96.915264318357,92.0319819438482,13.615834530514,14.0890177958969,17.6586808613887,18.0919562190658,15.7978546599969,16.1752245953158,6.0485714315468,6.16687557693934,7.2440331765033,7.10618460280525,6.69533697066217,6.68390404017615,7.00399708839338,7.18246086636629,8.43868099400721,8.39213199732386,7.78845164299607,7.84379133248041,0.362604011269947,-5.18237351458576,91.3235631659297,-1.85895504776105,-11.0135725411406,93.3229709291548,0.0651909936078629,-19.1622008789934,85.2410217040762,0.340397568900043,-21.6999895258246,85.2339614705098,2.87831013310326,-15.5660166147558,93.0932821185584,0.447698813168057,-6.93360326312701,87.9253333427457,328.570026613659,326.358794245303,-0.198658340518508,-34.0691302238233,370.235832456923,368.913204142317,-0.259406782738379,-33.52881333958,-41.6658058432637,-42.5544098970144
2009-05,96.7891486476661,-0.100456469967219,1.91043674068977,89.6738017990353,89.6738017990353,0.208913083019502,-0.642535473834704,91.3766151920632,91.3766151920632,2.22428846762541,-19.7276431576764,88.1069463573276,0.0324778165042464,1.45551016449301,92.0834824150708,97.6549123311466,0.258650892816258,-0.174322416240597,0.493173507847732,89.7938084638188,3078.1,3050.7,4377.8,4329.4,7406.9,7364.1,8889.6,9201.9,12587.5,12978.9,21516.2,22177.8,11967.7,12251.6,16965.3,17309.3,28922.1,29541.9,95.7678198026931,96.4551717589673,-4.23506200239697,88.1707336479851,97.3546358234675,-4.81357512619217,89.1579439779718,96.8400914860271,92.0671827234242,14.5765764744542,14.4181815374694,18.7715589086557,18.588154858721,16.6701131040418,16.5716226356472,6.13374181817059,6.36622044652246,7.14259842845915,7.36866434089568,6.7033870260233,6.91478102309443,7.20745045136357,7.39383123046218,8.50165823839865,8.67944825106883,7.91505314447212,8.08994001592236,0.446931164793263,-6.47580475525309,91.7317166305179,-1.03404810907061,-11.8362776991287,92.3579665129334,0.879762822893405,-17.6593088461267,85.9909405228831,1.07766416989684,-20.0918670437471,86.1524973338612,5.63823557764382,-10.3540004318148,98.3421006713633,0.380839168071171,-6.6265733942349,88.260187450772,329.048180073205,337.048148151275,3.27533809244866,-31.2289692163681,358.621110090662,368.780487173154,-0.0359751203460641,-33.8550440654798,-29.5729300174572,-31.7323390218792
2009-06,97.2760760398813,-0.12376589725312,1.02448278824349,89.5628162136377,89.5628162136377,0.518825925371813,-0.88022412427098,91.8507007614069,91.8507007614069,6.44923116610668,-18.9837213519884,93.7891670013092,0.0324936368827965,1.33652998239802,92.1134036874758,97.9835110288354,0.235339364373318,-0.894480033745419,-1.15063530161076,88.9906207755703,3631.9,3222.0,4629.4,4276.3,8230.3,7485.3,9209.4,9298.1,12535.1,13160.3,21763.6,22481.4,12840.3,12519.1,17165.5,17436.6,29993.9,29966.7,96.3338915611734,96.920904956053,-3.26385524479707,88.7271990138684,97.3677443388698,-4.56677589022057,89.2081734094728,96.8561004867884,92.1038251190396,16.3327359275418,15.197898752456,19.1235088200219,18.532262567487,17.7408092142059,16.9306814541959,6.37573038518646,6.4300309303264,7.12530329652695,7.48225156835021,6.78977641665928,7.00693239108492,7.70353768513454,7.55056071930089,8.57706169582511,8.76379329596479,8.17435601971334,8.20878271947049,0.935354789088741,-6.72022192900447,92.5897336351348,-0.841050307100438,-12.1133708468842,91.5811895519446,0.326907794327114,-17.0437423846942,86.2720516098676,0.485157059565049,-19.0622573537121,86.570472256668,0.505685353038014,-8.26215782864204,98.8394022703283,0.390797672623306,-5.52882585047719,88.6051062091826,361.370024810667,351.370821376034,4.24944427178109,-29.602121582414,397.0712609424,384.913420120872,4.37467097876647,-32.3095931105766,-35.7012361317332,-33.5425987448381
2009-07,97.7887447013769,-0.543180863941204,-0.310047775266371,89.0763281347584,89.0763281347584,-0.176458383947535,-1.4488296000355,91.6886224991988,91.6886224991988,-1.44534663707541,-21.6379693404985,92.4335884301148,0.018202123388419,1.1893549425441,92.1301702828723,98.1846430659599,-0.0528743370256663,0.985088804979047,0.102436757236477,89.8672574183118,3635.0,3182.7,4586.8,4379.4,8231.8,7560.2,9570.4,9353.5,12599.4,13153.4,22148.8,22517.8,13205.4,12535.2,17186.2,17533.8,30381.6,30078.0,96.9460715681557,97.4248424894037,-2.10774212744872,89.3281258489642,97.4408173276761,-4.14709693570652,89.3243832740187,96.9420098246112,92.1420789971506,16.1628564360725,15.0454680978805,18.601105657105,19.0262076634152,17.4476499665215,17.1181965498773,6.64159482830376,6.47190888562122,7.15956715333508,7.47820574838657,6.92079185502618,7.02563016467426,7.92699311975752,7.56602565181801,8.56574693283299,8.8150075067767,8.27354672503038,8.24791397170922,-0.424546030092118,-8.52941049510705,92.1966475967139,-0.293029600947549,-11.7403983833652,91.3128295576575,0.753031801963514,-15.9880897220936,86.9217075946963,0.969447490073565,-17.568253709466,87.4097275271051,6.63000351220332,1.33482702958168,105.392458112292,0.440683060442685,-4.34692951836538,88.9955739029337,380.846377148074,365.815911516171,4.11106707254972,-28.2409417706662,414.307039242164,400.415251139135,4.02735529808122,-31.739762750353,-33.4606620940904,-34.599339622964
2009-08,98.26295272062,-0.120423919056588,-0.865522001943947,88.9690589294668,88.9690589294668,0.256067392653276,-1.03067799109777,91.9234071641922,91.9234071641922,1.26600388798678,-17.6708010638896,93.6038012534457,0.180078794470904,1.1183030801511,92.2960771828616,98.4049768089935,0.0556022071491104,0.682841566799757,1.09187719548108,90.480908406907,3437.4,3189.3,4387.0,4314.4,7750.5,7495.6,9791.6,9367.3,12452.2,13335.7,22305.6,22710.2,13228.0,12555.6,16838.2,17650.1,30057.1,30205.8,97.5561357504283,97.9272734594977,-0.808675115621704,89.9292877138038,97.5601957393987,-3.55970839297325,89.4920231415472,97.081787036518,92.1820929273626,15.8025492177062,15.1744856648545,18.3503224118291,18.8840441272771,16.9840949499515,17.0989401908407,6.78591556416468,6.46975157856635,7.09235652884563,7.57472093917938,6.96813147805285,7.07720244845699,7.96655493440832,7.5726194425156,8.44112937202161,8.87376110041837,8.21807861607053,8.28171127233094,0.850774464905934,-6.88525062154721,92.9810331319661,-1.29716457261658,-12.2865116552339,90.1283518823818,0.712511039711395,-14.1759922543205,87.5410343572142,0.906034790598143,-15.6758181457759,88.2016900688678,6.94835595415221,11.7081016298103,112.715501250765,0.988586705451994,-3.25564481670511,89.8753723149788,328.890332598518,366.692766424282,0.239698405811967,-24.6936475703404,379.203046298683,404.892906000877,1.11825282603576,-27.5891730263244,-50.3127137001646,-38.2001395765948
2009-09,98.613627317521,-0.287622683385088,-1.4822893520942,88.7131637347914,88.7131637347914,-0.0201985634492673,-0.981343498066605,91.9048399564714,91.9048399564714,-0.908104316438814,-16.9597327545251,92.7537810939124,0.105498964708582,1.11574423661033,92.3934485887562,98.6883210605243,0.45995036759809,0.663511730685648,1.83759678953391,91.0812598482178,3270.9,3154.7,4267.4,4374.1,7581.4,7520.8,9567.8,9526.3,12691.7,13401.7,22205.4,22937.0,12838.7,12681.0,16959.1,17776.8,29787.8,30457.8,98.1307358687232,98.4007913823516,0.590372635962357,90.5000845297796,97.714895673162,-2.81781490661064,89.6994238608637,97.2625662860086,92.2239945809112,15.6821438626621,15.1293562020003,18.7421006214226,19.2635669958248,17.3989710860043,17.2823972862602,6.58826263295197,6.58201906481994,7.22393974193687,7.62145778188637,6.92709193626928,7.15848746366041,7.73031880464711,7.65836250790386,8.54541337784313,8.95334388163369,8.18045902226367,8.36904584739942,-0.282008717436436,-7.04354064015958,92.7188185129715,0.139893199694606,-12.012265922103,90.2544353176621,1.94660029263996,-10.6912976221042,89.2451083881917,2.17690402620526,-12.3456065993249,90.121756211158,-12.2180962578692,0.768760670109912,98.9438128104064,-1.15770077948498,-3.54844609490972,88.8348844291233,392.831862069407,382.060603905117,4.19093008861089,-17.8976094232446,440.566332198823,426.499941395734,5.33648159170519,-20.6015717547215,-47.7344701294164,-44.4393374906169
2009-10,98.8965386061096,-0.0228769802673466,-1.87179351405583,88.6928688418293,88.6928688418293,0.0182517329627968,-0.314459152416439,91.9216141824402,91.9216141824402,-1.09351939603363,-11.4887066742836,91.7395005070959,0.147715250771499,1.1904714701183,92.5299278030355,98.8404798269784,-0.034807325203951,-0.0969609207696551,1.23263101278547,90.9929466200204,3097.7,3140.1,4326.2,4459.6,7467.9,7605.7,9647.4,9637.6,12710.9,13442.8,22305.3,23082.4,12746.1,12776.7,17036.1,17901.4,29772.2,30688.1,98.6429018946772,98.8240042767136,2.01311335904796,91.0157253093128,97.8913113279153,-1.96207889452321,89.9321923866964,97.4685682130846,92.267891111407,15.1042237400872,15.2209936369835,19.3499731314979,19.7429368978161,17.4108750244292,17.5993986164786,6.62583281584603,6.65886267051259,7.19988711244185,7.63763201916032,6.93472100164082,7.20099665082203,7.67316584220823,7.7264804477277,8.56517130924876,9.01403424720873,8.16710825429736,8.43635451972045,0.0309886276661557,-4.74577331016096,92.7475508024169,-0.95030272899552,-12.3574202036944,89.3967449557989,0.46268781320334,-9.76517232532753,89.658034628584,0.393373715493768,-10.712834205071,90.4762715120341,6.30229969093263,14.4179994764995,105.179548419354,0.447512172718214,-1.12775237906505,89.2324313505638,416.046690156647,392.496594413242,2.73150133812712,-9.82123774827754,455.122519397506,433.429314517283,1.6247066995772,-14.1826569465506,-39.0758292408595,-40.9327201040414
2009-11,99.0977364158511,-0.0175101168490423,-1.93593558515971,88.6773386168583,88.6773386168583,0.0505643720057748,1.03207762757589,91.9680937693891,91.9680937693891,1.83471679211447,2.97359784241501,93.4226605279015,-0.106170543017304,1.1533074545174,92.4316882762335,98.9161253301923,-0.105664231878708,0.0136576306342341,1.00993932862556,91.0053741005729,3038.3,3190.9,4217.9,4419.1,7231.2,7592.0,9409.0,9540.7,12905.1,13427.1,22320.1,22965.8,12446.3,12731.6,17123.0,17845.2,29551.3,30557.8,99.0841870540217,99.1909637586846,3.3425950756025,91.468448571716,98.0778226028414,-1.04591311968202,90.1781057683155,97.6864092443795,92.3138709528358,14.7471225599426,15.3421396389942,19.0422316920533,19.6489179431012,16.9219826658523,17.5582513966697,6.47603633511548,6.58954592081308,7.33462543499861,7.62590354590169,6.93689069540026,7.15739671450534,7.50269073765097,7.68892264687404,8.64370705471818,8.98723857620437,8.10753021703488,8.39253319368428,0.677720119922238,-1.08862190421192,93.37611961494,-0.645027348680926,-11.2596271603939,88.8201115020034,0.907051960816654,-5.93982413559515,90.4712795897122,1.24496352506287,-5.85155426841818,91.6026680911958,0.786663116455694,24.7188119634862,106.006957132823,0.337288386410554,0.0892407412257877,89.533401978421,401.715785550431,398.347299608283,1.49063846115347,2.7265538128481,446.867080598312,439.905883734062,1.494261924575,-2.76767082534114,-45.1512950478807,-41.5585841257783
2009-12,99.352821533162,0.200516717571471,-1.75551247207281,88.8551515054826,88.8551515054826,-0.0125390807795126,1.68535132263152,91.95656181582,91.95656181582,-0.626044457571783,10.3409182618282,92.8377931395505,0.0277366906226316,1.26536927746162,92.457325767648,99.0324761642549,0.16493253208581,-0.3307587081272,0.622902973831961,90.7043659008715,2716.4,3104.0,4159.1,4407.7,6824.5,7489.7,9354.8,9658.3,13424.3,13191.3,22821.1,22851.6,12070.2,12762.3,17584.4,17599.0,29644.6,30342.3,99.4565826564417,99.5036166457378,4.47288794292773,91.8600944379998,98.2677510930219,-0.126925653158066,90.4302459344395,97.9084909986814,92.3620055952628,13.4182594650657,14.9801239272869,19.1099746358256,19.6993831789726,16.2609524039624,17.3864820831232,6.46144803635894,6.67896287383476,7.64720423193779,7.51212537347434,7.12491577510638,7.13442914682794,7.3143086105534,7.71935542660826,8.91205703984842,8.88950999263796,8.18306771573738,8.35004113515458,0.0457318327623394,1.29580235612529,93.4188222258023,-2.34477679103132,-10.6959301483981,86.7374781417363,0.148044790243905,-2.01339072297483,90.6052176058118,-0.00824179169219777,-1.52605182194275,91.5951183901072,-3.55936850103696,19.9231096816197,102.23377889173,0.653878041496789,1.96741390965186,90.1188412337629,398.334894239759,402.705271849369,1.0940132505909,8.34516434836356,439.195337695583,446.310321798552,1.45586551607987,4.50083665534274,-40.860443455824,-43.6050499491833
