country,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL
1976-08,118.029308169051,15.7318495730862,1.40320519165082,1.85077273304545,0.538502962,,3.0985915492958,37.3358348968105,0.974641560659426,0.592549698429731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.1334422657952,0.673327524535238,0.444153295256599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0604273168204,97.8259497047683,31.8584746566215,,,,,,,,,,,,,,,,,,,3.14944672155027,34.3739254676791,0.0408032416351871,0.0407901662807384,716.0,0.713182157164725,1.53909496801466,0.0507482273845005,0.0495975912542388,211.0,0.2113043833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0269617112404122,0.0276504270827746,-22.6294803414488,27.4745680973852,0.0499,0.0511746565018607,0.044684038468579,0.0428084096603654,15.817961785836,15.5946438432947,0.0827,0.0792286373444437,-0.0177223272281668,-0.0151579825775908,-0.0328,-0.028053980842583
1976-09,121.742870299154,14.8425247741537,1.41244109636105,1.86295452990909,0.533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26315789473684,33.4925690021232,0.708765815300251,0.467529784480631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1790987352533,98.1009730211966,32.0093620687289,,,,,,,,,,,,,,,,,,,1.93028452869415,33.1604778774879,0.0412021560087154,0.0415775325496841,730.0,0.727575701613514,-0.228162556133894,0.0492420014575632,0.0494844281222523,214.0,0.2137437203,0.397946081681473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0438550692936058,0.0473361689320703,71.1950733721554,142.305465989943,0.0817,0.0881851303405424,0.0391313898592884,0.0407153203789732,-4.88943480497964,11.0420373385901,0.0729,0.075850790536708,0.0047236794343174,0.00662084855309712,0.0088,0.0123343398038343
1976-10,118.831928563403,13.984524846968,1.42810836741389,1.88361904728571,0.527704486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.9070247933884,0.708765815300251,0.467529784480631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2998430678588,98.3808003564689,32.1611775074711,,,,,,,,,,,,,,,,,,,1.97377050676488,33.6746003144233,0.0420284786395956,0.0423981776245904,745.0,0.741619410855187,0.993193679549426,0.0500530461874525,0.0499759043347237,218.0,0.2155259342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387551825328974,0.0386809460226099,-18.2845868280577,31.7552204182209,0.073,0.0728601666952184,0.0351451107353124,0.04027206330902,-1.08867390905288,6.34810450690034,0.0662,0.0758572255223661,0.00361007179758496,-0.00159111728641017,0.0068,-0.00299705882714775
1976-11,116.980218708176,13.2009948427592,1.4381844812396,1.89690904709091,0.527148129,,3.10880829015542,37.4784110535406,1.05985612334003,0.644357322336155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0549898167006,0.708765815300251,0.467529784480631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4206105624394,98.6606813700685,32.3138727442423,,,,,,,,,,,,,,,,,,,1.64667605155864,33.4593764580534,0.042740825735182,0.0430963382618318,755.0,0.751768585681206,-0.480781037831311,0.0502847732531352,0.0497356296631976,216.0,0.2116798732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0338972498964092,0.0363592544947596,-6.00215808189684,40.905336803057,0.0643,0.0689701987965904,0.0466548462804388,0.0419368043942246,4.1337367604697,6.11106959420548,0.0885,0.0795503036614865,-0.0127575963840296,-0.005577549899465,-0.0242,-0.0105801048648961
1976-12,121.904596623168,11.7540063793536,1.43825340512622,1.896999955,0.527148129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00000000000001,33.1023185483871,0.744204106065264,0.490906273704663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5394962090767,98.93620116452,32.4673946445946,,,,,,,,,,,,,,,,,,,1.83191700457025,32.7944552018181,0.0428832951542992,0.0438858274107974,750.0,0.768977039507948,0.373902641848777,0.0491261379247219,0.0499215924964484,208.0,0.217123268,0.423418679533912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0337374810322544,0.0285326465530576,-21.5257657244597,12.0801288377633,0.064,0.0541264292271811,0.0613073288132998,0.0431943320077578,2.99862526889715,14.4794545714463,0.1163,0.0819396458749716,-0.0275698477810454,-0.0146616854547002,-0.0523,-0.0278132166477905
1977-01,120.085331727421,11.4635040086086,1.44332595643939,1.90369045166667,0.523423188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.25,0.744204106065264,0.490906273704663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6547457773868,99.2032942768473,32.6216857585003,,,,,,,,,,,,,,,,,,,2.64965700902142,32.7424759788378,0.0432537156440042,0.0450486513127546,768.0,0.792063128728417,3.05271730598041,0.04808336612915,0.0514455575900085,207.0,0.2247700209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0240585332346981,0.0352768821886024,23.6369087704627,39.0740169415934,0.0458,0.0671562637870123,0.0329360269392046,0.0441381200388564,2.18498119366464,16.6569811373089,0.0627,0.0840253176724882,-0.0088774937045065,-0.00886123785025404,-0.0169,-0.0168690538854759
1977-02,124.651816977241,11.9110369348408,1.44962605150302,1.9120000305,0.52232959,,2.56097560975613,44.750430292599,1.11977261272483,0.68078455789536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76190476190474,37.5,0.779642396830276,0.514282762928694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7647594151038,99.4582530183608,32.7766849158723,,,,,,,,,,,,,,,,,,,3.40108100201532,33.7827522139982,0.0448493731381176,0.0465807924342168,806.0,0.822069280103664,4.53336617758259,0.0499371826546112,0.0537777730976628,224.0,0.2371559089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0373430956386169,0.0463879206251221,31.4966565840945,106.672070215148,0.0714,0.0886937056500649,0.0332635977957428,0.044288768782775,0.341312098897594,26.1425481801523,0.0636,0.0846801272634732,0.00407949784287412,0.00209915184234709,0.0078,0.00401357838659176
1977-03,123.058605446721,9.86950481480969,1.45152145838487,1.914499998,0.52232959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,37.5,0.779642396830276,0.514282762928694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8681177325081,99.697787925825,32.9323278273825,,,,,,,,,,,,,,,,,,,3.88883667734799,37.1889447875562,0.0471858716116409,0.048392243374998,850.0,0.854834101864039,5.62487799965024,0.0545717239682642,0.056802707225335,247.0,0.2507527909,0.450915589798464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522329590516928,0.0486143457530451,4.79957949811032,76.9755308698374,0.1,0.0930721648469762,0.0467484983512651,0.0451709838171294,1.99196107410777,21.3130169761894,0.0895,0.0864798484275523,0.00548446070042775,0.00344336193591567,0.0105,0.00659231641942383
1977-04,126.930092419391,7.60429095025668,1.45765903183882,1.92259521719048,0.519345625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54545454545456,27.7777777777778,0.815080687595289,0.537659252152726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9636551959137,99.9191978522917,33.0885476913144,,,,,,,,,,,,,,,,,,,3.26988774474537,40.4465588494166,0.0495508639689876,0.0499746154105244,889.0,0.876902138281846,3.88921304493618,0.0589745382162346,0.0590118855246196,262.0,0.2561317177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0418184749868929,0.0386734285984008,-20.4485260485514,23.7106049535573,0.0804,0.074353348855643,0.0425986704157528,0.0479739101532569,6.2051478610138,34.4896056414166,0.0819,0.0922344102105776,-0.000780195428859942,-0.00930048155485608,-0.0015,-0.0178810613549346
1977-05,125.587882589216,6.32990707003433,1.46199802620695,1.92831818095455,0.517732332,,2.15419501133789,35.8974358974359,1.1996612652379,0.729354205307633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.7777777777778,0.815080687595289,0.537659252152726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.050377385785,100.120178211179,33.245275717452,,,,,,,,,,,,,,,,,,,3.45748202203066,41.2250552200829,0.0518873624425109,0.0517024787539223,932.0,0.914708571036073,3.58337999915747,0.0631456253985223,0.0611265056276346,283.0,0.268916389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0528958348302811,0.0480104583383156,24.1432685911401,33.3052620596278,0.102,0.0925794396897349,0.0460504914993036,0.0477277672320094,-0.51307662948714,26.7367047918148,0.0888,0.0920343212898506,0.00684534333097756,0.000282691106306139,0.0132,0.000545118399884284
1977-06,124.023448835109,5.56132462213528,1.47116503132655,1.94040910195455,0.513478819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.7777777777778,0.815080687595289,0.537659252152726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.127467105058,100.298835132425,33.4024416571101,,,,,,,,,,,,,,,,,,,2.40188744279842,39.3805404039439,0.0531695872145664,0.0529443140987283,934.0,0.919934610932785,2.06681571869764,0.0649994419239835,0.0623898778542371,278.0,0.2669834945,0.461711922663074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0408676705959182,0.036069912710768,-24.8707178411129,-4.96080075727509,0.0793,0.0699903869306804,0.081013843854708,0.0538814779763972,12.8933555899944,58.2877886467646,0.1572,0.104552110292165,-0.0401461732587898,-0.0178115652656292,-0.0779,-0.0345617233614844
1977-07,126.459434239172,6.03756570199018,1.4810179714143,1.95340474433333,0.509035378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34782608695652,26.3157894736842,0.850518978360301,0.561035741376757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.19439604105,100.453944241127,33.5599743399152,,,,,,,,,,,,,,,,,,,1.36727070463032,35.71520492143,0.0539959098454466,0.0536682061951676,961.0,0.939793109797631,0.82649389118591,0.0654628960553488,0.0629055263834207,287.0,0.2733455688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0445376209166994,0.0407058047741225,12.8525181098387,13.9016500202773,0.087,0.0795149121676772,0.0478651443185218,0.0522712872420215,-2.98839377620831,41.4197349615167,0.0935,0.102106980490975,-0.00332752340182237,-0.011565482467899,-0.0065,-0.0225920683232979
1977-08,124.760247898388,7.21843573319487,1.50449465661499,1.98436957334783,0.48816207,,0.979325353645257,26.775956284153,1.23561115886878,0.751210546643156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.3157894736842,0.850518978360301,0.561035741376757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.250804147537,100.58467112317,33.717802076865,,,,,,,,,,,,,,,,,,,1.6721193043233,33.7714640722305,0.0545087997542687,0.0545656026312411,952.0,0.95103147715897,1.21267289602783,0.0646518513254595,0.0636683646519761,271.0,0.2735359186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0535182565921075,0.0523666537077881,28.6466487970744,89.3882273536779,0.1062,0.103914794275777,0.0492347803111949,0.0513528513636489,-1.75705617143144,19.959727004749,0.0977,0.101903035750679,0.00428347628091256,0.00101380234413918,0.0085,0.0020117585250985
1977-09,125.915736754393,10.8795898675327,1.56610889476561,2.06563634218182,0.479961603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16666666666667,25.0,0.885957269125314,0.584412230600789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.296509557329,100.690594297812,33.8758530691,,,,,,,,,,,,,,,,,,,2.55988672404287,34.5977426198115,0.0552496407336786,0.0559624202488922,987.0,0.988196077374071,2.99609721256036,0.0648835783911421,0.0655759307505967,289.0,0.2897306698,0.53104462277799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03432356342313,0.0366848671443481,-29.9461307016983,-22.5014022638954,0.0709,0.0757775947814773,0.0475398297341519,0.0495680343911802,-3.47559468476204,21.7429555504095,0.0982,0.10238953324894,-0.0132162663110219,-0.0128831672468321,-0.0273,-0.0266119384674628
1977-10,127.006007249648,11.0678495999971,1.58616925364423,2.09209517047619,0.475511175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,30.0,0.921395559890326,0.60778871982482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.331656524627,100.772048076965,34.0340558228624,,,,,,,,,,,,,,,,,,,3.60643889299636,36.7527426569917,0.0572727064851438,0.0579806707382103,1023.0,1.02096853390935,4.5399248822194,0.0683594843763819,0.06855302874749,301.0,0.2991077986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393863535286708,0.0400116209306389,9.068463498043,3.44013020584148,0.0824,0.0837081189119137,0.0395297504468577,0.0485431267706045,-2.06767856172664,20.5379679658278,0.0827,0.101556841076595,-0.000143396918186908,-0.00853150583996556,-0.0003,-0.0178487221646814
1977-11,128.452486994469,11.4312784726287,1.60258735424023,2.11375000263636,0.471698113,,4.00000000000003,30.6532663316583,1.38473664355984,0.841873888479399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84615384615385,35.0,0.956833850655339,0.631165209048852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.356556562924,100.829754399195,34.1923393888726,,,,,,,,,,,,,,,,,,,3.52260699170875,39.2765704009557,0.0594382416557264,0.0600231018994741,1063.0,1.05897105044608,2.96497975878505,0.0713719362302564,0.0705856121738872,315.0,0.3071896112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0335895919155273,0.0357158563862952,-10.7362922181797,-1.76955803248717,0.071,0.0754943915306912,0.0577173269534412,0.0535349295845484,10.2832329642324,27.6561968844745,0.122,0.113159457550476,-0.0241277350379139,-0.0178190731982532,-0.051,-0.0376650660197852
1977-12,128.540183690639,11.9518852885503,1.61015180226557,2.12372721354545,0.469263257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7037037037037,33.3333333333333,0.992272141420351,0.654541698272884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.371674615433,100.864790779427,34.3506336057884,,,,,,,,,,,,,,,,,,,4.10260669552895,42.3822162721548,0.0610338991498398,0.0624856136968661,1079.0,1.10630027456007,2.9792785039208,0.071951253894463,0.0726885541442448,306.0,0.317171087,0.588737526523248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0577757817564332,0.0488550927002657,36.7882437757039,71.2252405658121,0.1227,0.10375488988784,0.0809896859177385,0.0587676743842016,9.77444976627666,36.0541340786258,0.172,0.124806509366507,-0.0232139041613053,-0.0099125816839359,-0.0493,-0.0210516194786669
1978-01,127.942019116732,12.8860018124949,1.62931296534638,2.14900003777273,0.457456542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57142857142859,38.0952380952381,1.02771043218536,0.677918187496915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.377757730143,100.878888515883,34.5088693481436,,,,,,,,,,,,,,,,,,,3.36373138220488,43.3726871105335,0.0620026911998373,0.0645874618941509,1097.0,1.13180496151519,2.26255085253218,0.0697498467704778,0.0743331696457287,296.0,0.3213160895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0445323398408059,0.062316505031943,27.5537545579237,76.6496956810909,0.0957,0.13391817166751,0.0435086078904426,0.0581253665579812,-1.09296110991437,31.6897196953819,0.0935,0.124911414928655,0.00102373195036335,0.00419113847396183,0.0022,0.00900675673885471
1978-02,116.293096979887,26.5455007899384,1.8344365464559,2.4195500137,0.394632991,,3.16344463971877,39.5957193816884,1.56315463417236,0.950346101033475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44827586206895,36.3636363636364,1.06314872295038,0.701294676720946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.375660066416,100.874027139464,34.6669785979275,,,,,,,,,,,,,,,,,,,2.81015187259638,42.5533233635043,0.0639402752998322,0.0664024676640319,1147.0,1.16919443076232,3.01560111285963,0.071256072697415,0.0765747615367891,319.0,0.3364253134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042776549116142,0.0521315903151487,-16.3438477680569,12.3818218463453,0.1035,0.126134990061221,0.0486867389940244,0.056789129393128,-2.29888815156161,28.2246740063245,0.1178,0.137404138801154,-0.00591018987788242,-0.0046575390779793,-0.0143,-0.0112691487399331
1978-03,113.101560244685,32.7443866216912,1.92681325661522,2.54139127921739,0.392618767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333333,40.9090909090909,1.09858701371539,0.724671165944978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.366299566172,100.852333998399,34.8248945182503,,,,,,,,,,,,,,,,,,,3.21217448927175,41.6248266473049,0.0669036392174715,0.0685354307905828,1201.0,1.20571707699223,3.57489738312472,0.076585795208116,0.0793122306831018,342.0,0.3448296697,0.64474350325841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387189492640039,0.0401242356983243,-23.0327802091532,-17.4642071660277,0.0984,0.101971382688984,0.0541435713285257,0.0551201612419657,-2.9388866654544,22.0255938305763,0.1376,0.140081897089388,-0.0154246220645219,-0.0149959255436414,-0.0392,-0.0381105144004036
1978-04,116.128059410249,32.5656090221871,1.93235457302405,2.5487000587,0.389863548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2258064516129,39.1304347826087,1.1340253044804,0.74804765516901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.35073544237,100.816263839283,34.9825515294943,,,,,,,,,,,,,,,,,,,2.74559443429143,40.9058082497163,0.0700094725542281,0.0704171357638867,1256.0,1.23439986893858,0.563076101483262,0.0800617011933558,0.0797588188996316,349.0,0.3402612974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0495154381031286,0.0433185884075256,7.96115528085868,12.0112438371106,0.1262,0.110406088817062,0.0493192596637342,0.0559800554003995,1.56003563679547,16.688540128512,0.1257,0.142676370485028,0.000196178439394329,-0.0126614669928739,0.0005,-0.0322702816679658
