country,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM
1990-11,99.0808527971025,98.4345143486779,0.0821230954732301,99.354439251431,99.4029020567312,1.68063044634295,39.5066118281373,100.677398417232,3.08388035963252,40.0043870785908,100.606284919624,39.7633081378075
1990-12,98.9243314754451,98.4957451050124,0.0768957200722694,99.1928743661566,99.2791945532032,1.49509970957602,39.5502484905111,100.582533677471,2.93873129403114,40.0732291631862,100.504521148175,39.8720661572089
1991-01,98.7892386660893,98.6306914779575,-0.0618537606838495,99.1356708328164,99.2376840258812,1.4103518348495,39.6351641823275,100.498464794985,2.79897822241422,40.1459585778098,100.413272328823,39.980729286806
1991-02,98.7388881209563,98.923816711896,0.0928296135206742,99.1844925099366,99.278438399495,1.44216669968056,39.7613636936054,100.427551731765,2.672940801739,40.2229563000277,100.335932605581,40.0882866740705
1991-03,98.773823959551,99.306885585234,0.661540831734203,99.3093876710669,99.378609716368,1.55829998597723,39.9181949546677,100.367574242474,2.55387407646904,40.3043120919167,100.269978612442,40.1957920502792
1991-04,98.9008988922022,99.4374157261725,-0.19262390576617,99.4640066116131,99.5031800082519,1.74120209664625,40.0872668806065,100.314892347223,2.45508277518428,40.3886200866396,100.211720277565,40.3032898495022
1991-05,99.0885016837589,99.4196837203115,-0.0750491329044161,99.6158127584441,99.6268089945746,1.97297229302901,40.2555717295796,100.265236045945,2.3814231309764,40.4739285516184,100.15615515986,40.4108249632961
1991-06,99.3286284303123,99.3569072350283,0.0423694644766708,99.7449456358424,99.7321871342572,2.25513678221078,40.4150988110402,100.216993036898,2.33839306479025,40.5595278479831,100.101398220691,40.5184428678634
1991-07,99.5133869024703,99.2711393527927,-0.0812845928275739,99.8280809988274,99.8010513606,2.56726342109732,40.5563455508421,100.174108613318,2.33118408306632,40.6475273803767,100.052522006536,40.6261896903723
1991-08,99.6457321781647,99.1994620092724,-0.0667383911084617,99.848267913776,99.8197223387941,2.88230794910143,40.6723049735147,100.142679296172,2.36378315267451,40.7410722144681,100.017087701661,40.7341116909883
1991-09,99.6640622568652,99.1225846935477,0.0943213844406377,99.8170187973809,99.7966908868206,3.1731488080953,40.7675211491079,100.127432325555,2.43616780128351,40.8425290471149,100.000671483497,40.8422547981143
1991-10,99.5256397163472,98.9213387708509,-0.16973878403736,99.7518742898793,99.7459160649874,3.41694787922523,40.8490553903225,100.128375359633,2.53884458012236,40.9519781899412,100.003207939361,40.9506645174556
1991-11,99.2994142603928,98.650107424231,-0.299543627980003,99.6805104305171,99.6896792373266,3.5983690985735,40.9282055400543,100.1426978555,2.65923021356656,41.0681958265368,100.021456314358,41.059385995604
1991-12,99.130803564899,98.4670935113484,-0.0752000583516196,99.6336902236169,99.6529267759863,3.71024569284663,41.0176598816404,100.165309580978,2.78416802900832,41.1889351977389,100.049725459083,41.1684639900226
1992-01,99.1486232827319,98.436644562775,-0.039955776708081,99.6319451930866,99.6525536646869,3.76143970602496,41.1260169854297,100.187559366214,2.89973711534286,41.3100858390008,100.077870650377,41.2779424367632
1992-02,99.3251152597736,98.5581418420364,0.097736537371356,99.6603120515772,99.6777824109692,3.73577219009715,41.2467576608745,100.200046088653,2.99234542394609,41.4265660922474,100.094764730924,41.3873454856614
1992-03,99.4864190861468,98.744949080748,0.204926677110335,99.6959579441102,99.7110494816514,3.63954566422675,41.3710358883778,100.196998828869,3.0559766104903,41.5360024424647,100.093494488344,41.4972048431197
1992-04,99.5616669818434,98.879391259754,0.0140849199469944,99.709965361623,99.7284572740721,3.49143627016103,41.4868882561923,100.180333129591,3.09759641953808,41.6396965363441,100.077226174891,41.607564605734
1992-05,99.5937434753708,98.9387620183288,0.0511467054386392,99.6753442949496,99.7085430256936,3.29756993041089,41.5830273582492,100.15430008641,3.12821749643822,41.740041066066,100.051709277971,41.7184687470963
1992-06,99.5055872104628,98.896298200571,-0.00820871447161732,99.6055074725404,99.6604696455124,3.09252209595724,41.6649446718745,100.122255673666,3.15417635140435,41.8388468836054,100.021243487228,41.829960741238
1992-07,99.3499984604558,98.7561860431296,-0.129248172029945,99.4954561443507,99.581886962882,2.89503727541671,41.7304668720858,100.083938966295,3.1693680233262,41.9357971154431,99.9850127621975,41.9420830751729
1992-08,99.1436908651402,98.5844636087017,-0.0601550793673834,99.3699321564232,99.4920100308351,2.74781076525014,41.7899029480523,100.036904385872,3.1619486782896,42.0292840088745,99.9391433317398,42.054877205983
1992-09,98.9229767576501,98.438661091614,-0.107513796769802,99.2612100817034,99.4157327994471,2.67204623032251,41.8568481611686,99.9793970780923,3.12341437503911,42.118210470502,99.8810164033425,42.1683839303547
1992-10,99.0221690974649,98.3944205545846,-0.137487393234629,99.1752069639112,99.3614089065033,2.65573730458663,41.9338989928946,99.9127785193172,3.05557019531441,42.2032946299047,99.8123375121624,42.2826432902266
1992-11,99.1469737556042,98.5176488739842,0.251986147849166,99.1229608186872,99.3337359619093,2.68187736614594,42.0258498208028,99.8398453238989,2.9655770328665,42.2861048097812,99.7368031368171,42.3976942110064
1992-12,99.2506883270399,98.6601657520412,0.120489574045577,99.0958907149143,99.3239764105696,2.70991862810932,42.1292050875875,99.7640698055482,2.86406013943296,42.3686110725942,99.6590190549198,42.513574259893
1993-01,99.3185487641618,98.7258679959556,0.00993624504220736,99.0776563826964,99.3179188436829,2.70170636488796,42.23712120395,99.6888767612933,2.76575003509547,42.4526195525909,99.5831612733963,42.6303192324264
1993-02,99.2895483556585,98.7074495003337,-0.0767771896039254,99.0604159347238,99.3097181853155,2.66538198019759,42.3461413069832,99.6186037325392,2.68806551764694,42.5401393305183,99.5142359123834,42.7477927559756
1993-03,99.1928383086495,98.6723161264773,-0.0235877087881072,99.0369655757825,99.2954976362109,2.61657353819947,42.4535394659122,99.5538881369256,2.63709572064663,42.6313465854026,99.4517596728977,42.8663572425661
1993-04,99.0877146730461,98.6363711845019,0.0716607118940519,99.0130981719583,99.2806565238457,2.59061106610552,42.56165217434,99.4966326413821,2.61060305048533,42.7267437243348,99.3971581182225,42.9858806159385
1993-05,99.002138618697,98.5378525431413,-0.139957987422896,98.9761516834767,99.2606699622,2.60206442570717,42.6650445202703,99.449488064897,2.60505083922102,42.8273903561488,99.352768332018,43.1063885537923
1993-06,98.9289087064152,98.413227455882,-0.0707920033919798,98.9529993914248,99.2525675504413,2.66498036917708,42.7753072682085,99.4157212858178,2.6191196749503,42.9346563541063,99.3216249141124,43.2279036828421
1993-07,98.9274097123268,98.3196307008461,-0.115152062605846,98.9610910924899,99.2690187087777,2.80276520269918,42.9000738765005,99.3989836356515,2.65754616383775,43.0502602829594,99.3075382965952,43.3504455164159
1993-08,98.9620994441401,98.3012478129404,0.0243150914558494,99.0100189392359,99.3178115262997,3.00011005650684,43.0436460290013,99.4037577561952,2.72993531314678,43.1766562748955,99.3159722721906,43.4740306992749
1993-09,99.0070934410036,98.3432468845367,0.019087024961,99.0992529313268,99.3984920317993,3.2231544243595,43.2059590145727,99.4332936912046,2.8435825715655,43.3158765628965,99.3513650744515,43.5986727816337
1993-10,99.031205021432,98.4291242837796,0.0875582694898584,99.223603102214,99.5079709045827,3.46022698663334,43.3849070823943,99.4855035943865,2.99497232755124,43.4672716253853,99.4119752176114,43.7243818264711
1993-11,99.0430866815974,98.5646376030273,-0.0247208934993963,99.3754986546725,99.6411662088944,3.69168759862035,43.5773129068521,99.5550304407314,3.17378460107592,43.6281746926289,99.4914859651988,43.8511640160743
1993-12,99.0419450371198,98.8127777014278,0.263037429236142,99.5515466056057,99.7953658214552,3.92267317127032,43.7817961128278,99.634390780866,3.36515253187458,43.7943794608237,99.580158765583,43.9790215276901
1994-01,99.0293300198416,99.0676048673098,0.290698241707218,99.7369346862144,99.9582340035378,4.15463724392009,43.991920372249,99.7154282239953,3.55381476319406,43.9613070136135,99.667529156178,44.1079530974692
1994-02,99.0667256587611,99.1949909668355,0.0105263506783002,99.9051701911483,100.107005930801,4.36853676835361,44.1960480599577,99.7926714769972,3.72982042403039,44.126810135679,99.7486578577522,44.2379988697257
1994-03,99.1700185434763,99.2442303339072,-0.0338976359779299,100.06362492589,100.243974060829,4.57775529312584,44.3969586159322,99.8659781298552,3.89373680928767,44.2912990196935,99.8254851402506,44.3687290449588
1994-04,99.3300928316497,99.3130178571598,0.0765532495109724,100.215066162491,100.368225743187,4.78027889449913,44.5962178503801,99.9334892958076,4.0441498585597,44.4546772702296,99.8970011047761,44.500512306274
1994-05,99.5454909257827,99.4161731845225,0.0905447084877701,100.382510580788,100.48865056794,5.01352417547185,44.8040668417699,99.9959888557714,4.18128446040049,44.6181253739055,99.96591287703,44.6333395952589
1994-06,99.8004055818851,99.5318319228085,0.0699706760986461,100.546982881354,100.597671457082,5.22909560034887,45.0120689786061,100.054040565078,4.30310244765854,44.7821786025736,100.033458748204,44.7672000578284
1994-07,100.074746106406,99.6905750140635,0.0177674339095021,100.699898932606,100.691744491033,5.39923730070642,45.2163506672712,100.10846082508,4.40576936279369,44.9469554611089,100.099937422375,44.9020814782866
1994-08,100.382606980799,99.8726978657693,0.162851505264436,100.830398453997,100.767417638753,5.50213347078374,45.4119648842087,100.158374111933,4.48041703118693,45.111150536133,100.162485698966,45.0379702753308
1994-09,100.660875869649,100.02293007299,0.0625303584739446,100.916362423679,100.812047711778,5.51511452402456,45.5888171354295,100.20056319033,4.5160000836073,45.2720215846921,100.215097143699,45.1748517688671
1994-10,100.82198847517,100.126867014905,0.0686227329264569,100.945988571298,100.81851858214,5.43151264191205,45.7413637952563,100.229494263461,4.50578831913573,45.4258148729289,100.249607981302,45.3127107304014
1994-11,100.862161348729,100.187590257214,-0.0242114724730262,100.909541444191,100.778821771197,5.24956500128688,45.8649322737115,100.239580666725,4.44862729894823,45.569029582038,100.258512358381,45.4515317553767
1994-12,100.827949515215,100.230159735548,0.0210404956948121,100.805195145231,100.690170677891,4.97147810855155,45.9583985221076,100.227968946907,4.35125402620644,45.6999841603649,100.238388837755,45.5912995911521
1995-01,100.745935195587,100.239345727955,0.108798535685779,100.645683444483,100.55947303114,4.62667498695166,46.0272835483915,100.198276106817,4.2301979912789,45.8209573398433,100.194519685275,45.7319995981551
1995-02,100.587029593779,100.14754469637,-0.118001843804801,100.462462218203,100.406945614058,4.27357618609809,46.0847998450445,100.156199966741,4.09735197288153,45.9348408613429,100.135559447983,45.872656141902
1995-03,100.366535520532,100.005354206008,-0.18126582916248,100.278597081019,100.250065548429,3.9151989412356,46.135187869604,100.123440557609,3.96937422299526,46.0493864260109,100.092100638968,46.0070136724484
1995-04,100.362750268144,99.9242232227236,0.0246999594960315,100.124083806622,100.113225740855,3.59501857367224,46.1994601652566,100.091733811252,3.84830375990665,46.1654282870742,100.050329468129,46.1422051606338
1995-05,100.020131920797,99.9040828934371,-0.088829881388791,100.013359391506,100.011187169226,3.30401337319784,46.2843992019584,100.065478579047,3.73727201668793,46.2856260878752,100.016010500394,46.2782167138057
1995-06,99.8020324733042,99.960095017884,0.118792499120193,99.9419449515636,99.9431674413098,3.05699958449822,46.3880877402561,100.045788566038,3.63647221090662,46.4106700828948,99.9905980294293,46.4150340107328
1995-07,99.7213708990398,99.9970121282448,0.0293892432464722,99.9039455417541,99.905146079528,2.85643460366331,46.5079261542448,100.029307087229,3.54124929135468,46.538639202861,99.9699204193737,46.5526420423578
1995-08,99.6161359614722,99.9591829293918,0.0350610108281661,99.8828104790893,99.8833225779992,2.69608089432898,46.6363081931912,100.011010801786,3.44783436885817,46.6665082885051,99.9474912077652,46.6910251819102
1995-09,99.4597180241796,99.8315804541957,-0.230962843346893,99.8606252019811,99.8636654733889,2.5797577054779,46.764898158317,99.9883932181611,3.35918890411558,46.7927943104339,99.9201939661788,46.8301676098351
1995-10,99.2544880909539,99.7368368762526,0.0121954689997837,99.8354104710592,99.8448011973362,2.51715670836684,46.8927456025271,99.9646192419093,3.28790423725217,46.9193721649422,99.8920988511912,46.9700533921485
1995-11,99.0593178923797,99.6903059548387,-0.0552126039001388,99.8148025530627,99.8315836465047,2.52586433063287,47.0234182382821,99.9455735209878,3.24920480288633,47.0496606798462,99.8705063751447,47.1106659889288
1995-12,98.9274627586796,99.6996676040301,0.0527899312690121,99.8030470879606,99.8273278686637,2.61220059884937,47.1589240835237,99.9376301952186,3.25467243266873,47.1873689465663,99.8632453232007,47.2519882503794
1996-01,98.8539646441563,99.7275722781812,-0.00503919038159228,99.8060325974698,99.8359803259214,2.76963912546973,47.3020732019386,99.9444157103498,3.30307420900469,47.3344575640547,99.8743626828597,47.3940021167997
1996-02,98.8362625941168,99.7619424318236,-0.037892410519889,99.8364902571398,99.8657689707169,2.98030505804952,47.4582674658184,99.9681208961769,3.38914818473182,47.4916406865545,99.906696469983,47.5359934464687
1996-03,98.8663722267996,99.8029464135173,0.166434008548767,99.8965633276562,99.9176501671102,3.232152649789,47.6263475668165,100.01984509336,3.50525996059486,47.6635371305015,99.974568671202,47.6756616847812
1996-04,98.9433415185639,99.7658896944399,-0.0744040011330353,99.9825959094787,99.9884085482754,3.48086875433953,47.8076027388226,100.079460277143,3.62908963502045,47.8408130600032,100.05205042994,47.815924665635
1996-05,99.0570058750374,99.7024867910374,-0.127258122183406,100.083320373701,100.069371278383,3.69956163397467,47.9967190773498,100.138652106736,3.74407764314819,48.0185958662225,100.128938109904,47.9567613245992
1996-06,99.2204601162769,99.700466632981,0.0627855253612308,100.189434182055,100.153187535321,3.88910696633507,48.192170092112,100.185124692767,3.83759871695743,48.1917253625273,100.188509608511,48.1010502609904
1996-07,99.3261541897427,99.7366320481242,0.0385215170760445,100.293660352163,100.233823241994,4.04154815525562,48.3875663857794,100.222363667095,3.9147488500332,48.3605100458761,100.237580256235,48.2458873431035
1996-08,99.4221317547976,99.7838606568076,0.0340999733727678,100.366014634961,100.289544670505,4.14283310370655,48.5683726073653,100.250416895667,3.98282262093962,48.5251525370224,100.276700828883,48.3912535373775
1996-09,99.486003739545,99.8228337392226,-0.0192151628412762,100.425810076544,100.334472906121,4.2316108725864,48.7438066733383,100.271293445486,4.047899590547,48.6869196397314,100.308606952235,48.5371306800374
1996-10,99.5607273634746,99.8645924375364,0.0525165626169684,100.474678639872,100.369405236715,4.31163837407637,48.9145912165836,100.286437544173,4.10676123670917,48.8462387535194,100.334276939892,48.6835010360237
1996-11,99.6968003354991,99.8750254669808,0.0510605253845489,100.513423429173,100.39527316614,4.37576862419044,49.0810542195747,100.298336175318,4.15379966366983,49.0040093269235,100.355642671583,48.8303477735584
1996-12,99.8680023278431,99.8298324718415,-0.101364044467036,100.553456399816,100.420552768804,4.43140104226879,49.2487251368838,100.310849575638,4.18486335449643,49.1620958575622,100.376581294177,48.9776551698662
1997-01,100.024833490471,99.7917424856838,-0.0451062275760646,100.599045064776,100.44992898937,4.47679933768484,49.4196921017542,100.32971237536,4.20271082528608,49.3237879361897,100.403821924704,49.1254087649963
1997-02,100.161207391302,99.811247210665,0.0732937840711924,100.649827565738,100.484812759878,4.49856639849091,49.5932091393416,100.361240193248,4.21322980218098,49.4925726455052,100.445584970285,49.2730194763132
1997-03,100.288547407556,99.8747357706572,0.0465027571389121,100.700120612693,100.521364863069,4.4947758645031,49.7670451423942,100.409633317952,4.21451589919424,49.6723244809848,100.508460006741,49.4210382664835
1997-04,100.404915862728,99.9690083230763,0.0549305990963127,100.737312744329,100.550520104538,4.44978021938949,49.934935988859,100.470490856179,4.22205241559094,49.8606772634415,100.587505313955,49.5694540865843
1997-05,100.536838434105,100.090888062159,0.0616508675069382,100.755143596913,100.567023714355,4.36901254843513,50.0937017566763,100.536343396961,4.23727405174048,50.053275368872,100.673832646325,49.7182575185283
1997-06,100.655430970622,100.225232639726,0.0822905896399318,100.753546711532,100.570069726048,4.25597287103578,50.2432157771958,100.599280680715,4.26113661641452,50.2452406180318,100.757607158154,49.8674413130561
1997-07,100.77951444929,100.325987921977,0.117681122533761,100.725276092794,100.554559893323,4.11716439546674,50.3797620408475,100.652669184811,4.28328485257175,50.4319284472975,100.82957344315,50.0170006924922
1997-08,100.835778863181,100.346284861237,-0.0820032114059821,100.659951062951,100.513283463515,3.97303477189569,50.4980109391998,100.690218368466,4.29356889763798,50.6086133938833,100.88041989863,50.1669337268198
1997-09,100.839817819426,100.333944891565,0.016562765902793,100.559550145189,100.447765497047,3.80558030621711,50.5987913805994,100.70469978166,4.27785839469745,50.7696771186593,100.899166813426,50.3172411844966
1997-10,100.800265172491,100.305832893491,-0.0484047520111151,100.42173262762,100.356298625971,3.61073331848406,50.6807666592411,100.68898619353,4.22423978410321,50.9096210039836,100.875197548009,50.4679269448314
1997-11,100.685962025844,100.290069536086,0.0539860271655298,100.254802672417,100.244283418296,3.39626485996459,50.7479768169343,100.637561199696,4.12234509269358,51.024123700635,100.800342673625,50.6189982566259
1997-12,100.549254775521,100.28244351419,-0.141800782488871,100.077592761464,100.124328667844,3.16989974293842,50.8098603483983,100.550342608717,3.96797614285328,51.1128360925169,100.674348645629,50.7704661417109
1998-01,100.414227505571,100.344705723927,0.142963387572664,99.9060043131624,100.007825975738,2.94374255970301,50.8744806110278,100.436514388346,3.76736495471952,51.1819950372379,100.509893281115,50.9223454193585
1998-02,100.313354571224,100.383679987318,0.101508052545795,99.7489717588156,99.9008222172022,2.7271963469904,50.9457133273451,100.310235339187,3.53241908326709,51.2408577264348,100.326848647896,51.0739232987057
1998-03,100.208702626137,100.331024333396,-0.135466613203462,99.5968158686126,99.7962546647199,2.51645093615119,51.0194084157747,100.183066910453,3.27291233533328,51.2980561161697,100.140774032186,51.2259432902746
1998-04,100.0502161574,100.246342042576,0.0132269803629841,99.4380809126349,99.6863327579501,2.31258090329146,51.0897217826082,100.065023503535,3.00868089998771,51.3608259368711,99.9657423655992,51.3784269705436
1998-05,99.8726456144172,100.129629601647,-0.0856700295950514,99.2700560095054,99.5684885628948,2.11911683183023,51.1552458222889,99.962720382516,2.75853868632353,51.4340143336944,99.8110242972358,51.5313961517163
1998-06,99.6958907505021,100.01725248009,-0.09316023295779,99.0987633312626,99.4465510514236,1.94225876373064,51.2190690388084,99.8795439699703,2.53774000151907,51.5203341880552,99.681651780534,51.684872057985
1998-07,99.5168782112544,99.9502078488599,0.0108639939727468,98.9412871004846,99.3326043776646,1.80685257761157,51.2900500698771,99.8166014124436,2.35865148826224,51.621441878179,99.5805598639792,51.838874925679
1998-08,99.2995043097976,99.9149880702501,-0.0104285240258048,98.8144623136816,99.2390044656043,1.74068422164378,51.3770218478624,99.77322075012,2.23139503607629,51.7378914809815,99.5085301572322,51.9934234775964
1998-09,99.0519854413535,99.9028352743003,-0.0602872770886444,98.7394113949749,99.1820322782321,1.76360806120446,51.4911557442597,99.746843869799,2.16458505446906,51.868629961772,99.4632557429064,52.1485342243798
1998-10,98.879090398275,99.9466310633632,-0.0263614589194431,98.7378058334932,99.1790456367672,1.90066928335427,51.6440404237018,99.7334405145394,2.1637919852421,52.0111993029849,99.4397738018256,52.3042212531964
1998-11,98.8485854683479,100.056530428021,0.181684946106729,98.8224515950236,99.2397729644679,2.15727216623852,51.8427487957352,99.7288925482859,2.23153305806011,52.1627438886002,99.4324250302651,52.4604965359368
1998-12,98.9071455222778,100.191610944293,-0.0619154765336223,98.9824597349527,99.3549679695996,2.50366138842594,52.0819672034543,99.729973579941,2.36312469516299,52.3206961446174,99.4361672094408,52.6173701309456
1999-01,99.021308463201,100.359479728824,0.191779074389568,99.2040519750034,99.5138912769603,2.90972842981972,52.35478983689,99.7350517882084,2.54194279184813,52.483012070811,99.447012842536,52.7748502148701
1999-02,99.1404893552236,100.465464625039,0.133296014399518,99.4632300158896,99.6968410094959,3.34315602354746,52.6489080111874,99.7424117868967,2.7460449859514,52.6479547307901,99.4614290982445,52.9330366636762
1999-03,99.2458968726784,100.45577061137,-0.134145781974951,99.74023285547,99.890030716342,3.79165133621621,52.953886496701,99.757218850032,2.96261968606379,52.8178224252354,99.4839520974544,53.0918015535763
1999-04,99.3835995291567,100.433112773644,-0.0450454084016158,100.020754277092,100.084023927226,4.25227710668619,53.2621983258397,99.7842978673238,3.18270967212104,52.9954919116452,99.5199079441062,53.2511464353537
1999-05,99.5784846727467,100.460222966792,0.0552333753397542,100.288965905768,100.269463589077,4.71147134618767,53.5654105712779,99.8287107356164,3.40282112859165,53.1842218407242,99.5752772922686,53.4110707867982
1999-06,99.7703197674362,100.519968164294,0.0784067081578772,100.535003877367,100.4385876135,5.15259866685033,53.8581821072752,99.8940604282617,3.62241575408774,53.3866148902419,99.6547474309382,53.5715721192705
1999-07,99.938736413855,100.567390262745,-0.0160460856070116,100.748530585383,100.583969318235,5.54649763808528,54.1348514855756,99.9797388352884,3.83866343018624,53.6030152896915,99.7587483327854,53.7326461944742
1999-08,100.155028300315,100.628986969556,0.00781494945819626,100.934582437072,100.708845409386,5.87996736318236,54.3979739646918,100.08301963955,4.04856228222596,53.8325322410995,99.8854142401034,53.8942874198804
1999-09,100.389662036804,100.722795491711,0.081585793629969,101.107080784298,100.822251276895,6.14432213633084,54.6549382249068,100.199653028798,4.25013801625334,54.073118322287,100.030762453208,54.056489220085
1999-10,100.574634497291,100.837759083804,-0.0278902939869332,101.276113261338,100.931509996596,6.32619586837672,54.9111435752488,100.323758143125,4.44161625635983,54.321337186354,100.188295839322,54.2192446046515
1999-11,100.719722473675,100.994875856425,0.117608698961138,101.44219348907,101.038173565174,6.41188935535233,55.166848487291,100.449453119086,4.62153434424269,54.5734630123112,100.351061299774,54.3825469361869
1999-12,100.814875493362,101.167045003618,0.0171183771782151,101.591613550408,101.132937687508,6.39874303589663,55.4145584528432,100.57210123501,4.78892368572348,54.8262943548224,100.51314788037,54.5463907070906
2000-01,100.864405306413,101.337092409205,0.206991549467013,101.709314275773,101.205451667753,6.286266793947,55.6459516054471,100.68983606029,4.94476195942112,55.0781720868469,100.671530504796,54.7107725596987
2000-02,100.908767960348,101.384454645406,-0.0144776144457634,101.777248076917,101.243586915376,6.08158947548035,55.8507984597511,100.800435931532,5.08892421660596,55.327169248633,100.823035396167,54.8755242601396
2000-03,100.931060170642,101.396119956648,-0.0932836748996251,101.794191394171,101.248537972254,5.80590918788606,56.0283410581558,100.902636202135,5.21455042533296,55.5720344091622,100.965157989204,55.0408036949781
2000-04,100.926428681151,101.411881174372,0.054480787643075,101.756319876579,101.218438040035,5.47108769089213,56.1762199023433,100.990354684908,5.30727300367832,55.8081073470385,101.089529213318,55.2066151473241
2000-05,100.930967484584,101.416056971962,0.0484298179094066,101.668034110422,101.155302655344,5.09880687005593,56.2966074054599,101.05729269878,5.35210305519208,56.0306962027418,101.18781566611,55.3729674209262
2000-06,100.996393315496,101.385431789703,-0.126741494140535,101.540094470394,101.066137676698,4.7106283784768,56.3952409177522,101.099371445631,5.33805582724175,56.2364221973576,101.254140059878,55.5398743835081
2000-07,101.051339011913,101.371490637886,0.0902342243784368,101.376184561618,100.952325422405,4.32095082311283,56.4739917964325,101.119097018454,5.26660640547437,56.4260751264658,101.290169583332,55.7073557666857
2000-08,101.017024887223,101.318043869106,-0.0195665545650068,101.176908204783,100.813009899946,3.9248996002475,56.5330398273747,101.120822178021,5.14386235546642,56.6016036020437,101.299616461,55.8754372222477
2000-09,100.879034626866,101.221188359706,-0.177687338007449,100.941387462206,100.64761406636,3.50710302045094,56.5717432142181,101.107934934164,4.97745543585587,56.7645836895565,101.285474174645,56.0441506071032
2000-10,100.68285565116,101.154521614514,0.0277398071653682,100.672364681433,100.457443805788,3.06012640417169,56.5914939786276,101.08074469688,4.77490178597037,56.9151276858282,101.248086725576,56.2135340296271
2000-11,100.486463164493,101.065248327742,-0.005138452332535,100.377225677188,100.248124692383,2.59118766925673,56.5963250628112,101.037078838825,4.5414692750776,57.0519000673611,101.185217273707,56.3836315269604
2000-12,100.299983033496,100.914450114861,-0.211046809095806,100.062893567037,100.02425737569,2.1212903295552,56.5900621224691,100.974240752294,4.28100943852621,57.1734131909465,101.094378490148,56.5544929845115
2001-01,100.109360197374,100.774414399944,-0.0662494131198573,99.7529537385538,99.8032763115878,1.689399836996,56.5860342211644,100.891829410712,3.99757941353805,57.2799657555437,100.976254173006,56.7261741135734
2001-02,99.8868304114372,100.670112742933,-0.101813372987703,99.4749483690119,99.6057553845174,1.3393528786626,56.5988377366778,100.789103691022,3.6930091989207,57.3704066984874,100.831014777941,56.8975794053383
2001-03,99.6494241579111,100.617956301598,0.0231134169022291,99.2408024119821,99.4400246693384,1.08570186044318,56.6366417993996,100.667506090907,3.37478586815748,57.4474715730502,100.661568100061,57.0699152192279
2001-04,99.442757355886,100.575967953529,-0.0876473503353415,99.0489171847412,99.3035133063252,0.930290712828882,56.6988220589131,100.530460760265,3.05781994667308,57.5146187853569,100.474057592652,57.2432527991813
2001-05,99.2623710823405,100.535265753523,0.0176686282999777,98.8951138598519,99.1917601390789,0.864456595731274,56.7832671413493,100.381262671958,2.75575191272869,57.574763185064,100.273602546809,57.4176669858726
2001-06,99.1457385307116,100.490169492532,-0.0503127796644513,98.746178281045,99.0822576287855,0.843826746544052,56.8711190443942,100.224073342597,2.47975833498129,57.6309495640918,100.06548342612,57.5932355402467
2001-07,99.0262105276252,100.423410059493,-0.00291386388029131,98.6018812875992,98.9749968422577,0.864739632826704,56.9623447857356,100.06612927298,2.23639857783498,57.6879870681222,99.8579688741318,57.7700385042243
2001-08,98.8170071953547,100.281042909236,-0.0210099348917839,98.4734305236059,98.8790178251067,0.938386764121728,57.0635383904705,99.9158650364631,2.03146204809955,57.751443697835,99.6605352388454,57.9481572715102
2001-09,98.4721960894586,100.066488818681,-0.267398536746355,98.3804333235581,98.8109437572938,1.08625587828454,57.1862571003306,99.781312519421,1.87135793008576,57.8268522279112,99.4824817777132,58.1276735306236
2001-10,98.1842916270154,99.927462686919,-0.0887946195139551,98.3624330469802,98.8019416763278,1.34707695530017,57.3538249526738,99.6684920453876,1.76383515059132,57.9190167139548,99.3317430594089,58.3086684377564
2001-11,98.2012814675914,99.9396792244307,0.0266069696983094,98.4367609144468,98.865196168828,1.73251416320382,57.5768644103773,99.5823776052984,1.71874766226718,58.0324782660479,99.2157048989664,58.4912220551613
2001-12,98.4832798790355,100.072832508691,0.205547476598393,98.5893016814209,98.9892849350396,2.22232889148741,57.8476794227274,99.5259061876624,1.74382713119951,58.170418682003,99.1393434206001,58.6754124800022
2002-01,98.9194418069026,100.202672777563,0.0652826546436974,98.7860861701189,99.1479063890902,2.75819842069166,58.1467893233846,99.497218604677,1.83706458574329,58.3322357211647,99.1011426684091,58.8613149662093
2002-02,99.3982569495773,100.323387480324,-0.00412524598817828,98.9944237549572,99.3143490884834,3.27833058280681,58.4543347437126,99.4922337297251,1.99470407581919,58.5147765392162,99.096784011777,59.0481084958944
2002-03,99.7483902125441,100.448778212363,0.183232177149813,99.1782168464244,99.4591169354457,3.7313153035224,58.7499334822618,99.5048036644741,2.20554417885743,58.7145009382304,99.1184016887369,59.2367309580036
2002-04,99.9335868459654,100.509843114525,-0.0599166927196921,99.2932326246653,99.5485222203093,4.07135628756389,59.0072331157833,99.5250645874321,2.44956631826062,58.923477515199,99.1522945753229,59.4272454990305
2002-05,100.010799392403,100.521143144149,0.102673879151134,99.321184947158,99.5686859063511,4.28248932768676,59.2150044965895,99.5433232397188,2.70797077359436,59.1338709450817,99.1850998359058,59.6197120766266
2002-06,100.023269126412,100.436482548863,-0.123002614899513,99.2672454756736,99.5233584662222,4.40430531545314,59.3758967634241,99.5518102143946,2.96451318767067,59.3394266640992,99.2062731535774,59.8141879316826
2002-07,99.9850487699958,100.315300391077,-0.0995635028042159,99.160634901441,99.4356020223317,4.46729156925644,59.5070188119995,99.5463382874111,3.20480784874734,59.5367762054658,99.2102216911681,60.0107279175305
