country,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA
1995-09,,,,,,,-11.8,6.7,-19.4,96.9496207931624,81.8,-17.0,-27.9,-26.7,14.0,-17.8,,,,,122.11439153164,0.953,0.954,-0.0300000035972585,17.3732451700008,1191.51552382304,26.865695231235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989897447642297,25.6893712258773,1190.58,27.6229021510039,77.47711544,98.4211150140203,0.0176202617561329,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6279661863154,-26.7,98.9908072943988,14.0,99.3983644189521,201381274.0,,,99.8099946074593,9.33848051958727,,,98.3482331558992,98.8543183482631,,,,,,,,,,,,,,,,,,,,9.28319083969466,9.424493949,3.5658883068807,50.349504199113,4.28030418393327,4.32138190207593,198.375606,199.403602158,1.5845727760454,5.71125498084009,5.90532663091402,19.068611,19.2699215581272,21.4128829437083,0.543976060369809,-7.06467404193574,81.9731537525283,80.0409492175283,0.902853015529081,-5.5868438837576,76.2267567733813,73.568648753069,46.7661998354632,48.4589704461859,87.3714064402818,81.8421170776966,74.0059787583955,68.2598971890728,90.3541662188953,85.0089564085211,72.728626180632,71.5258674246239,1.05383734249715,-6.30841121495327,83.4766935501546,79.8383323544344,70.2642488657483,68.4476798020644,65.1874768312334,,,,,9.25185608223872,-12.3170595991014,9.33848051958727,-2.42363017838333,11.0247669198047,18.1353899752348,113.00220670611,109.098932284971,4.166886329,4.02697818955692,0.232270287747318,2.50438605587946,3.971042671537,3.83771021464774,1.197266471,3.687438016,3.691125206467,-9.19531505429138,44.9449443311976,3.514128429248,3.51764232176305,0.995885197,0.479448313,0.335852983089924,0.456914242289,0.320067892884697,0.201381274
1995-10,,,,,,,-23.1,7.8,-20.8,97.0336123923926,81.1,-15.7,-28.8,-31.2,20.9,-19.3,,,,,121.661676643847,0.96,0.962,0.320000005785593,12.3664849341072,1195.32837356821,26.9516654575293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4102370273312,24.207353455548,1207.37,28.0124505451609,77.43180047,98.4249393203738,-0.00399384994518106,,,44.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4360223641252,-31.2,99.1454741511017,20.9,99.5467385449526,118803700.0,,,99.7998389023893,8.92332444340548,,,98.3958795285767,98.8872313052698,,,,,,,,,,,,,,,,,,,,9.10099236641221,9.455155488,2.74034632342671,47.4319097435387,4.4186878134555,4.43980273215069,205.542472,206.464739876255,4.95096425307347,6.01802173164004,6.1976972414378,19.754622,20.7111842185695,21.5973921849945,0.17287444736431,-9.02515175873572,83.3933026881532,80.1793195661532,1.27654497733237,-4.44619540747412,79.428018159389,74.5077856436176,50.2273504706289,49.263306210772,91.642974752756,83.1008231397694,79.2034881808452,70.6548479146864,94.2686830696549,85.6027954350836,76.9910115705031,73.2014104146717,1.07685332124235,-5.88918205804749,86.7724202289871,80.6980740880176,67.9946719412778,65.6617069240647,72.0545226138938,,,,,-4.44564911080563,-8.75059060375108,8.92332444340548,-0.138924529470572,7.94467612962469,18.110195470044,108.075239788169,113.039418079291,4.40519026,4.27959743615213,6.27317146266952,11.3923985776207,4.2289826496,4.10841353870605,1.214689084,4.076040237,3.78593371132734,2.56855293595127,22.8112483011216,3.91299862752,3.63449636287425,1.095885384,0.329150023,0.493663724824789,0.31598402208,0.473917175831798,0.1188037
1995-11,,,,,,,-11.2,8.5,-18.5,97.3009241088467,81.2,-17.5,-24.0,-29.3,16.7,-18.1,,,,,123.223460208085,0.964,0.967,1.07000000016084,8.52250961461398,1208.11838716732,27.2400482779682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47013757174686,22.5892312156659,1225.12,28.4242721053923,77.39935466,98.465068692778,-0.00285974219306066,,,42.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.391439763551,-29.3,99.3017605649923,16.7,99.6671379297263,35199601.0000001,,,99.7881018067308,8.15066727694346,,,98.4998967076023,98.959083846163,,,,,,,,,,,,,,,,,,,,8.4472213740458,9.279517589,3.63148606253092,46.8857902885356,4.58758399933446,4.60103354957261,213.814629,214.142654431199,7.67359178495899,6.4587919383223,6.6732832278134,21.912091,22.3379084065435,21.754683939573,1.74120687081908,-9.01197429846588,83.6000332294151,81.5754073874151,0.647897278831439,-5.34012851761578,77.7311746924888,74.9905195593201,48.5012936264601,48.974106834741,92.1736583923913,84.237155001363,82.0285608699246,73.673246130777,94.0640605979106,86.556536901987,73.9170900314765,73.7509164490423,1.0317371313222,-6.65216039788623,85.0026601493948,81.5306660826456,70.3800436067927,65.6846682389933,71.5627677508668,,,,,-8.65884874367674,-13.7903631917014,8.15066727694346,1.49396565473976,7.22309593349809,18.3807555703727,97.8463300763472,106.825616206824,4.047844579,4.13133749267827,-3.46434321652381,9.4812160610838,3.902122174156,3.98260934294185,1.059243891,4.136940625,3.86736593653682,2.15091524095734,0.743040722411152,3.9880107625,3.7281407628215,1.02404429,-0.089096046,0.263971556141444,-0.0858885883440004,0.254468580120352,0.0351996010000001
1995-12,,,,,,,-7.3,9.8,-16.0,97.6526936395659,81.3,-16.9,-18.5,-25.9,17.5,-19.2,,,,,124.951639186581,0.968,0.973,0.859999998475919,8.41501902206534,1218.50820527854,27.4743126927435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5598471986418,22.4081616590914,1244.23,28.8676473175626,77.6691749,98.5728550112482,0.0237823691955133,,,41.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4730657714309,-25.9,99.4684890524485,17.5,99.7587935017735,-193994352.0,,,99.7831096825126,8.59742310672218,,,98.6580318335879,99.0683197503952,,,,,,,,,,,,,,,,,,,,7.94170992366412,9.894336761,3.78409869353543,46.3826834136785,4.80044689608222,4.77514120001112,225.00055,222.380938789157,7.16581598887877,7.81332016514919,7.15147842433522,28.492903,23.7960029809671,21.9423580048949,1.90486266930965,-12.4589215051052,75.7802257990752,83.1293068700752,1.11189138576778,-9.26373280117634,67.847498828585,75.8243326864428,46.7119781544946,43.7865930271859,79.4981491637255,88.2755036171802,63.5251151632753,73.5515978399522,83.432588696416,91.0103296012057,65.8212385362496,74.0121570227594,2.55300255300255,-9.76657876745776,73.5895135136571,83.6121460692156,58.3528298369799,64.4906798627077,58.0570313173425,,,,,5.48121785123641,-6.7314942749173,8.59742310672218,-0.605901868342953,6.39216492533129,18.2693862289563,98.5440764296708,102.356419626026,3.875041979,3.95881587523912,-4.17592650672802,7.34749050529836,3.751040635672,3.83213376723147,1.008978771,3.932293162,3.86767717130321,0.00804771959768565,-8.41312004492113,3.806459780816,3.74391150182151,1.202973123,-0.057251183,0.0911387039359107,-0.055419145144,0.0882222654099612,-0.193994352
1996-01,,,,,,,0.4,9.5,-13.9,97.980777322242,81.4,-19.1,-13.8,-23.5,17.1,-19.6,,,,,126.04942931125,0.975,0.979,1.27999999500597,9.00698030247715,1234.10511024525,27.8259838938386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3397844449981,21.9745777468222,1260.9,29.2544115659602,79.27907473,98.764537041635,0.141865340096963,,,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6474209906583,-23.5,99.6557966650534,17.1,99.8236884766549,20367538.0,,,99.7858671206271,9.63834671281119,,,98.8606771596472,99.208302219771,,,,,,,,,,,,,,,,,,,,9.40287022900763,9.392645572,2.64044447852451,44.1296161427293,4.97164852951423,4.90122615216856,229.464396,225.668817545843,-0.056243257589824,8.05664516682501,7.14745619990354,23.48182,22.3119611919256,22.2749810110558,0.741417615746146,-6.68591387208488,80.4002039820576,83.7456421950576,-1.1575413821044,-8.83954307675884,68.6172010197563,74.9466346578926,50.9593431637057,49.6519178723136,78.1931893941305,86.7982721971085,65.0937328718524,70.8069082782174,81.2351212824668,90.1735564274131,67.7871185902782,73.7328998577514,-2.13226539668796,-9.58904109589042,73.8965127111374,81.8293132111535,58.9549624904108,64.7126392403506,48.8736505591827,,,,,12.107390704956,23.8566545852565,9.63834671281119,1.30702879328217,6.84911201489704,18.5081723673247,100.963764815839,110.220538818872,3.472938473,3.98207897073976,0.587627619817925,13.833268812976,3.386115011175,3.88252699647127,0.953863061,3.439787016,3.61282843779561,-6.58919351900651,0.878399046608028,3.3537923406,3.52250772685072,0.933495523,0.033151457,0.369250532944158,0.0323226705749998,0.360019269620554,0.020367538
1996-02,,,,,,,-2.5,13.7,-12.9,98.2427899672204,81.8,-16.5,-15.1,-20.9,20.0,-15.6,,,,,126.076873697884,0.981,0.984,0.11000000246885,9.19240343021013,1235.46262589699,27.8565924768088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03021651201522,21.9873980158578,1273.89,29.5557953444056,80.52430495,98.9775231408902,0.109574981630524,,,36.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8838255356766,-20.9,99.8716895749316,20.0,99.8562355105982,111865995.0,,,99.7918311634465,10.5582952927332,,,99.0923485389635,99.3683351817496,,59.6086986184001,98.394495548024,97.715258260412,60.154693573502,,,,,,,,,,,,,,,10.1959694656489,9.828668721,1.96945021912817,41.5787559172952,5.07788872148427,4.99775336136241,234.712106,231.2050556971,-2.38300673684424,7.21995186795275,6.97713183714684,23.095259,22.6972470885053,22.300299603342,-1.34707828376021,-3.65639219024342,78.3778399914525,82.6175228354525,-0.526993793184224,-8.96034297963558,67.2439823377803,74.5516705450451,47.9229290294611,51.5317138165148,72.4948650668992,84.3857522448022,67.0603580587254,74.3042966394307,73.1569819631721,86.2416222666887,67.0097023870941,73.7509164490423,-0.619332006193303,-10.0320384461354,72.7136628620222,81.3225180839886,64.0036131999471,66.8633490719932,56.1052732230528,,,,,9.54467199959983,57.6788880455294,10.5582952927332,0.472540621152463,6.73501155968204,18.5956309999932,99.1240941670189,97.8656059475997,3.404705497,3.88412375869537,-2.45990129186716,6.3535490848455,3.340016092557,3.81032540728016,0.984776455,3.434791032,3.96883432242278,9.85393828566058,-15.1052023508342,3.369530002392,3.89342647029675,0.87291046,-0.030085535,-0.0847105637274141,-0.0295139098349996,-0.0831010630165934,0.111865995
1996-03,,,,,,,-2.7,16.0,-11.7,98.4925410395094,82.2,-15.3,-15.7,-17.3,21.8,-15.3,,,,,125.614771883666,0.9861,0.98729998,-0.0199999970124388,7.62082506413104,1235.21553340872,27.8510211591457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350108722103168,20.5456071364584,1278.35,29.6592727617933,82.46276711,99.1416498934746,0.170389751664206,,,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.156675784593,-17.3,100.104297476232,21.8,99.8529420721034,-123536044.0,,,99.798040772523,9.90313778220789,,,99.3323113197858,99.5340956425063,,59.8447725333121,98.728211358912,98.1550934551878,60.2470351672888,,,,,,,,,,,,,,,11.4106259541985,10.40401229,2.31523052829174,42.0381398481579,5.17583186649721,5.1134628729134,238.417508,236.246500934952,1.66063286160802,7.14301565066189,7.09299638123222,22.985492,23.05939889538,22.5197801502236,1.94413828120451,-4.46704184817093,85.8201394768794,84.2237217238794,-0.164822227454679,-9.11039657020364,73.9263968156762,74.4287928210481,48.8989192868969,47.9438340576308,80.324623684469,84.0972987722438,78.6572034067139,74.6388294391989,79.669314542163,85.6297881181092,73.6490154786545,73.6338086056518,0.166926329846435,-9.80961923847694,80.46990729248,81.4582667787649,69.337890937393,65.1412504523505,65.5243571741806,,,,,-6.20514479241981,66.7744740162861,9.90313778220789,-0.0699004996591156,5.51935921852362,18.5826325610094,87.9192645732956,88.3033132749774,3.408143883,3.64440137120202,-6.17185245337976,-5.56176813287024,3.3607706830263,3.59374419214231,0.932799162,3.876447215,4.12714000872574,3.98871994753169,-11.3310912744472,3.8225645987115,4.06977276260446,1.056335206,-0.468303332,-0.482738637523722,-0.4617939156852,-0.476028570462142,-0.123536044
1996-04,,,,,,,-2.5,21.2,-10.1,98.7887457588911,82.5,-12.3,-16.5,-14.6,23.2,-3.5,,,,,126.724568325655,0.9902,0.9925,0.499999995682522,6.04856278879126,1241.39161102244,27.9902762637389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26021825008802,19.1688761231404,1294.46,30.0330443299808,82.24347534,99.1695761592774,-0.0192428332200768,,,29.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4445047520269,-14.6,100.337341443489,23.2,99.8167120176147,279964608.0,,,99.8088026051776,10.0715023943476,,,99.5661521879536,99.6956272346908,,60.0777275411674,99.0770199428916,98.6148208234116,60.3395091815511,,,,,,,,,,,,,,,10.7729312977099,10.08112613,2.27301771373461,43.4882725342805,5.25779549138255,5.22969278979996,242.204509,241.830312382474,2.61500393738907,7.17109555324608,7.2784785158803,23.276407,23.8937851826011,22.5751645708499,2.34805000972303,1.09698500394788,84.238201422006,86.201336830006,2.60613207547172,-5.31069757318533,73.3666134039154,76.3685054641438,48.6820325630223,49.9140048068416,78.845669278928,86.3262574238312,78.0953104961788,75.7640761293284,77.9077819593212,87.951158858308,73.8902825761944,75.2012520479547,2.7774691700922,-6.09075220789768,79.8378501211971,83.7207450250366,66.1342364351643,67.406766858636,62.0945083134363,,,,,1.70011380072093,52.0429670559621,10.0715023943476,0.408469921760306,3.88481366653861,18.6585370256924,104.849192530057,100.759191309533,4.271322377,4.29111575777116,17.7454215575556,19.4413744253974,4.2294634177054,4.249062823345,1.300644235,4.073777083,4.25878344397268,3.18970122090874,-2.98385683397756,4.0338540675866,4.21704736622175,1.020679627,0.197545294,0.0323323137984757,0.1956093501188,0.0320154571232505,0.279964608
1996-05,,,,,,,-0.5,27.3,-7.9,99.150142521738,82.2,-12.6,-14.5,-11.2,25.4,-12.6,,,,,127.91044548533,0.9953,0.9984,0.669999998623019,6.21737952365121,1249.70893479919,28.1778111143206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21981366747523,17.4859223126861,1310.25,30.3993915094768,80.79680757,99.109260201229,-0.126969426467584,,,25.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7326179737656,-11.2,100.552647685352,25.4,99.7466576687721,12643958.0,,,99.8256555222272,10.98648902949,,,99.7786640448066,99.8424252638997,,60.2983397958473,99.4519782073142,99.1090132946232,60.4320977566604,,,,,,,,,,,,,,,10.5710839694656,9.923579202,2.31605395231915,43.3449994893805,5.33333887191322,5.35081529635227,245.323028,247.319017864912,1.61735876740923,7.13640893389968,7.39619762629089,22.761723,23.818800334643,23.0623892311587,1.13464111761533,3.52860034125327,90.2783285406134,87.1794126416134,0.0229858636938165,6.66748376026473,79.3842850803452,76.3860594247148,50.7243825461749,49.9772671703484,89.0330552135661,87.9695681159819,86.5627244952149,76.7144534013973,88.5125639731971,89.5707198398421,77.830978502679,74.6517460135841,-0.410766403632034,2.77777777777778,86.6550381828917,83.3768483316033,70.8663815191792,66.8097726704932,70.3921650826728,,,,,9.08490709048407,38.586350551411,10.98648902949,1.33653275537322,7.45358041804984,18.9079144847142,106.038745608057,99.387793758772,4.505748028,4.14350547600847,-3.43990444665505,7.00736120725399,4.4845710122684,4.12403100027123,1.224675058,4.249152517,4.16902852886073,-2.10752474956141,-13.4369570050146,4.2291815001701,4.14943409477509,1.2120311,0.256595511,-0.025523052852262,0.2553895120983,-0.0254030945038562,0.012643958
1996-06,,,,,,,2.2,35.6,-5.5,99.532446173774,81.7,-11.1,-14.2,-8.0,26.6,-11.5,,,,,128.695629337448,1.0013,1.0044,0.670000010660666,7.19702854688072,1258.08198479558,28.3666024517904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18984926540736,16.2568833081968,1325.84,30.7610984460406,81.13226177,99.0802170766726,0.0294791725709878,,,29.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.009081302515,-8.0,100.728356401095,26.6,99.6566800653754,-97888610.0,,,99.8452132538434,11.6023929363736,,,99.9588586557478,99.9668993245566,,60.499874165373,99.8439849436072,99.6256755371224,60.5247748713606,,,,,,,,,,,,,,,10.5889465648855,10.27987483,1.76988326951775,42.4392131619667,5.40428137797875,5.44551848106521,248.689457,250.487684541481,0.0635660577299113,7.17311766957753,7.40089909754384,23.513221,23.9241141922554,23.4171660055701,-0.496566619920244,5.27857191192776,84.1932599999926,86.7465087789926,-0.275766976904505,-0.435929792359751,75.3695884241224,76.1754118978628,48.8718084464126,49.9953421313503,83.7523180126051,86.9643514691876,73.3270248248322,75.9161364928595,85.8435752113156,89.2648027655523,73.8098602103477,73.8590159967873,-1.86692716813199,-0.451442413565284,82.1674322667828,81.8202632981684,65.1847195586001,65.9831653330647,59.0874555878002,,,,,5.60601212298521,55.2209844524772,11.6023929363736,0.938680246127737,6.81113994988639,19.0853993429369,92.1303700918711,85.604210292415,3.839945609,3.78290006613509,-8.70290655970744,-1.89114902875383,3.8449375382917,3.78781783622107,1.094954643,4.167947665,4.41905842389423,5.99731791957343,-7.81784295258397,4.1733659969645,4.42480319984529,1.192843253,-0.328002056,-0.636158357759134,-0.3284284586728,-0.636985363624221,-0.09788861
1996-07,,,,,,,5.3,43.6,-2.3,99.8425434864219,81.3,-9.9,-13.0,-5.3,32.7,-8.0,,,,,128.803608059951,1.0069,1.0112,0.519999999138809,6.70870775335514,1264.62401110568,28.5141087842955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11023954624993,14.8378806698934,1340.56,31.1026203258495,81.27838299,99.0975541877833,0.0128371148278961,,,23.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.265022892167,-5.3,100.846954153766,32.7,99.5641407625398,-211670227.0,,,99.8640110055961,12.6002259693759,,,100.10084119007,100.064977410783,,60.6786343452318,100.203772312382,100.099872869883,60.6175069298528,,,,,,,,,,,,,,,9.97447328244275,9.857566125,1.61672080243365,39.5173819286085,5.47747456813811,5.53355731114896,252.013714,255.367162378625,0.847651977080915,7.22666058184382,7.46363296506593,23.107137,24.2234940935464,23.5929719807579,2.61836432015684,14.6747488722597,93.7208414668435,89.0178484138434,5.57667934093789,7.78731913892482,85.183291361556,80.4234703560452,50.905121482737,50.3929912733929,98.0111784283795,91.3873047150826,89.8326290718012,86.9633219033878,99.1707257623106,91.6311613107938,82.2988877163804,77.9397739241619,6.43734100210155,8.37932199572024,93.4902850209087,87.0873126554888,73.4910623161858,68.5395250617787,72.6344542109807,,,,,8.60023478324104,61.4973441028269,12.6002259693759,1.37642834921089,5.90446743846952,19.3480961900532,92.7616158513599,90.7680254171308,4.458942508,3.98083057964673,5.23224272519207,5.63154442658819,4.4897092113052,4.0082983106463,1.094829125,4.806883178,4.38571904737659,-0.754445253254981,10.7236085153806,4.8400506719282,4.41598050880349,1.306499352,-0.34794067,-0.40488846772986,-0.350341460623,-0.407682198157196,-0.211670227
1996-08,,,,,,,6.0,43.4,-3.0,99.9659264929803,82.2,-11.1,-13.8,-3.1,26.9,-7.4,,,,,127.551410425064,1.0134,1.0169,-0.680000007355473,5.38240880763529,1256.02456773714,28.3202128424649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.440114578981913,14.2122808356872,1346.46,31.2395074923489,82.00647884,99.1558032503637,0.0639568340755608,,,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.494533378412,-3.1,100.895463850142,26.9,99.485640113721,-181777823.0,,,99.8801798887594,12.5709766106746,,,100.20265040861,100.1353047462,,60.8332875071693,100.475184024328,100.457591681199,60.7102579214234,,,,,,,,,,,,,,,9.93696183206107,9.724051664,1.87368309856392,35.1016041859253,5.56408440104333,5.63723863923731,256.606576,259.965801311489,1.51705172924815,7.22106825598028,7.5768601380272,23.477144,24.6545383163468,23.6483564013841,1.39285039737787,13.3778587351142,94.2871033842129,90.2577338692129,-2.08447015169705,8.00529673769111,84.6235079497951,78.7470671215146,49.404988309271,48.702982419712,99.2900390025826,89.4817635933334,92.7045261700918,82.7208377608724,99.9180426156374,90.5244613067455,81.2533969603743,77.3902678897914,-1.34053829367143,8.75143184421536,93.0297862246882,85.9198738804126,70.117575527092,66.978155646636,78.1098902548223,,,,,-0.232133604368439,47.0691644750912,12.5709766106746,-0.0489350408068565,4.0503203301732,19.3386281912873,93.9776729436066,89.6578867493553,4.380857474,3.96391851958583,-0.424837473550583,-1.3372971614108,4.4395609641516,4.01703502774828,1.148714855,4.661593905,4.42115988152524,0.808096318204625,8.76413225786238,4.724059263327,4.48040342393768,1.330492678,-0.280736431,-0.457241361939409,-0.284498299175401,-0.463368396189397,-0.181777823
1996-09,,,,,,,8.1,42.7,-2.5,100.00291116026,83.1,-11.0,-14.9,-0.6,27.1,-5.8,,,,,127.34363153365,1.0193,1.0215,-0.579999993720468,4.80263163642948,1248.73962532314,28.155955609757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150023023335266,13.2624435149255,1348.48,31.286373945964,81.79987444,99.2354487738118,-0.0181367869312289,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.692943621343,-0.6,100.92209904505,27.1,99.4326507133689,-183637487.0,,,99.8989882105094,12.9265089941192,,,100.292742178647,100.197537952786,,60.9809905637472,100.631269726525,100.663311587141,60.8029945528106,,,,,,,,,,,,,,,9.35285496183206,9.544679426,1.84238796303763,32.8532996034528,5.69081742733293,5.74109844537432,263.598547,264.861594871217,2.60121428154367,7.5366886055834,7.77395050603015,25.143255,25.49491645313,23.7001012743691,-0.728040030767064,11.9434768224364,91.5097235037818,89.6006214357818,1.20374498439592,8.32736816988787,82.6992524718669,79.6949809923487,49.5586164053488,51.459413972507,95.4708567435679,88.5289930324587,90.2150284136931,82.6752196518131,95.7277302594834,88.9768808132796,80.1364196569489,78.3091140456241,0.547714345902682,8.20675583767852,90.7092334672637,86.3904693556371,69.1757782999308,66.2433935689218,76.2785273166529,,,,,2.82820018249546,38.4219731144283,12.9265089941192,0.40992788920329,7.07187795878276,19.4179026216327,86.6671535792608,84.0469810439886,4.115239467,3.97209092271001,0.206169806059146,-1.36298892775862,4.1946635887131,4.04875227751831,1.028734536,4.748326554,4.72603640650827,6.89584935068779,28.0378242988904,4.8399692564922,4.81724890915388,1.212372023,-0.633087087,-0.753945483798264,-0.6453056677791,-0.76849663163557,-0.183637487
1996-10,,,,,,,8.5,42.8,-3.3,100.025747760461,83.9,-11.9,-16.7,1.9,20.5,-1.4,,,,,127.444298946097,1.025,1.0267,0.10999999284205,4.58324812368129,1250.11323882161,28.1869271589123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300338158519214,12.0228264740718,1352.53,31.3803388653407,83.01999122,99.3635969614613,0.107127480530824,25.78,25.78,23.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.85390428963,1.9,100.970784074198,20.5,99.4135111665612,-261219442.0,,,99.9283438136361,13.3116121577892,99.1240625559781,25.78,100.396521295076,100.269226045819,,61.1371532198768,100.686428548979,100.736010544236,60.89568884582,,,,,,,,,,,,,,,9.19387786259542,9.544422804,1.65646800933706,31.451739110926,5.80908844897433,5.83619790450649,267.417886,268.659399233493,-0.469728422712274,7.4892529651717,7.73743405093575,23.171129,24.4189720734593,23.761024137058,0.633636913245469,12.4583802102504,94.5657402006963,90.1683640476963,0.682819383259896,7.69230769230769,86.4340574222093,80.2391537700497,52.9926562000302,52.1462624905805,101.578068465272,90.1897857532493,97.363554886612,85.3894971408417,101.412676322291,90.0655856953108,83.0941755564193,78.4442384803054,1.1104127383197,8.24268251654142,94.6550760937015,87.3497601320563,72.1555629694736,68.1032600781359,75.8076861661915,,,,,2.97917375716238,49.1777222963892,13.3116121577892,0.23718420204459,7.47514487745228,19.4639588190196,76.1896203236649,80.9279117676682,4.18792736,3.95878509943215,-0.334982847491824,-7.49632042513869,4.292625544,4.05775472691795,1.109481321,5.496716406,4.89174255576645,3.50623937280686,29.2083519880598,5.63413431615,5.01403611966061,1.370700763,-1.308789046,-0.932957456334302,-1.34150877215,-0.95628139274266,-0.261219442
1996-11,,,,,,,8.8,42.4,-2.0,100.126998076442,83.8,-11.5,-16.0,2.7,27.7,-5.1,,,,,126.575895413236,1.0304,1.0332,-0.369999997886062,3.09319294317669,1245.4878198644,28.0826355290202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320140773217616,10.7532323364242,1356.86,31.4808001248225,84.09869898,99.500586038779,0.0946102675746893,25.34,25.34,25.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.970556149778,2.7,101.0813636155,27.7,99.4338667986432,-190132707.0,,,99.9779536648964,13.2587784947505,99.0776174817804,25.34,100.526452262459,100.358979202313,,61.309392804806,100.688344954527,100.738536353863,60.9883184226345,,,,,,,,,,,,,,,8.14534351145038,8.986583708,2.0614045118403,29.4601634013996,5.93985051682045,5.95650555142992,275.55168,275.859620715306,-1.65549877923516,7.37144240605694,7.60934092467838,24.38324,24.6685926379035,23.8999599122289,0.427116910434413,11.0058671829276,91.5906180634061,90.5534883784061,0.623495952745568,7.66619850187265,82.5068269240741,80.7394416463233,51.8811117401728,52.2185623345882,97.6805886200821,91.1600383427638,96.0134510876874,87.5563573211587,96.759739247411,91.0193271622142,78.6441379795726,79.3811012274289,0.673435557397442,7.85880785880785,90.1674701775926,87.938004476087,72.4334703479802,70.5601207754928,76.3593559895413,,,,,-0.396899056346096,62.6710800998691,13.2587784947505,0.242394261686867,6.14981665793608,19.511138338294,82.2504858105515,88.7463955988426,3.911558859,4.10973635444593,3.81307020265986,-0.522860653979917,4.0304702483136,4.23467233962109,0.968377964,4.755666572,4.63087692374915,-5.33277516229446,19.7424034793056,4.9002388357888,4.77165558223112,1.158510671,-0.844107713,-0.521140569303214,-0.8697685874752,-0.536983242610032,-0.190132707
