country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
2016-04,0.2,98.3057080396804,-4.4,97.7680462825057,6.478735,6.4846,-0.900000016591983,5.9,105.010610081537,-0.2,2.3,91.4420257663261,102.0,101.0,96.2961508387507,0.151871494675481,104.7,,,2.9,2.9,99.8823476278987,99.9134434366118,6.21762357287455,105.05849290116,99.7010658748512,99.4402340985837,0.827310246346,13.301105425271,109.715698785751,109.421090072942,144520.959,144695.52170312,2.42884466310739,115.840081051563,117.296444806879,41350.484,42149.213664249,-3.4,65.733706517393,136.361868172731,54.8,444.45,106.0,96.778932023169,2464.6,2691.5917277992,3.32361163207344,-27.9581530359832,81.3103463996212,130.834343847935,134.807323922898,166.157,173.986387434555,-0.468652296448732,-4.64981780371399,1076.487171395,1127.21169779581,126.998,129.063008130081,2.11104140194286,-8.01950983644636,822.78638753,836.165027977642,39.159,44.9233793044737,253.700783865,291.046669818169
2016-05,0.2,98.3416818773843,-3.6,97.2910323979796,6.52882,6.5847,-1.80000000977025,4.7,103.120419089809,-0.5,2.0,91.0834295868503,101.6,99.8,96.451633005756,-0.181969442032987,102.8,,,2.9,2.9,100.002757652982,99.9997097572661,6.22971493745724,105.746635735507,99.6762123942972,99.3953964343716,0.770492332062418,12.5751791966736,110.30374203871,110.264171181613,146169.5107,145872.470733717,1.93838020802397,117.618832129628,119.570095877731,42425.07019,42984.8902266456,-2.8,78.5685725709716,134.914780327869,65.5,463.59,106.0,103.993367571207,2661.1,2721.46998494885,-4.72018617874383,-35.8923663568409,77.4723466669775,134.216311948456,129.574443452215,175.818,173.733201581028,-0.145520495747145,-8.25635488544248,1147.88407476,1134.27280114625,130.996,134.079836233367,3.88711542987572,-3.34551404109073,855.24930472,875.383116397134,44.822,39.6533653476602,292.63477004,258.889684749111
2016-06,0.0,98.3254253734805,-4.2,95.4648875144129,6.595765,6.6445,-0.899999987789447,3.7,102.192335330593,-0.1,1.9,90.9041314971124,101.4,102.9,97.0727548480702,0.470944693915736,102.5,,,2.9,2.9,100.13399468317,100.093732956082,6.37549996794092,106.449748412287,99.6548489629518,99.3568550977167,0.977430919911987,11.9923411607778,112.021995927268,111.341927284327,149049.1828,147535.623104565,2.03497813362259,121.850254497067,122.003321183194,44364.37002,43881.6740626842,-2.6,90.2039184326269,129.412733906437,75.2,490.79,106.2,110.459985644575,2685.7,2755.11212120969,1.33759209674833,-39.3386165074523,78.5086106531605,134.712850046026,132.349466711885,177.076,172.588693957115,-0.658773115039194,-7.76208975253502,1167.95168314,1138.35446699805,131.447,130.40376984127,-2.74169964356115,-9.02713861032185,866.993521955,860.112620987103,45.629,42.1849241158452,300.958161185,278.241846010948
2016-07,-0.2,98.3705131665059,-3.6,94.0143214038413,6.678905,6.6532,-0.0999999899146537,2.8,102.090143005568,0.2,1.8,91.0834295868503,101.6,106.8,97.738258858685,0.589701628136164,109.8,,,2.9,2.9,100.269909210924,100.191107292021,6.65055109407773,107.161701949141,99.6373804011293,99.3253404168025,1.04137027584206,11.069901692482,113.155183381671,112.501409019615,149155.8717,148927.935409864,1.85165228681491,124.473404405524,124.262398469873,44293.44308,44593.3569507865,-1.7,76.2894842063175,140.041903398641,63.6,550.61,106.0,101.185713570328,2682.7,2786.9385007163,3.96842573223558,-21.6037475745462,81.6241665603411,136.706272576505,131.652927870369,180.522,175.605058365759,1.74771842783239,-4.17955409347139,1205.68928841,1172.84950234436,132.051,133.384848484848,2.28603716534213,-7.95694298562923,881.956084155,890.864731469697,48.471,42.2202098809103,323.733204255,281.984770874661
2016-08,0.8,98.5659991686366,-3.2,93.2356702435973,6.64916087,6.6788,0.300000010826321,1.5,102.396413445638,0.1,1.3,91.1730786317192,101.7,105.6,98.0053564707514,-0.180382929843585,108.3,,,2.9,2.9,100.384845585633,100.273452081407,6.96375038713842,107.855272560795,99.62405503515,99.3013003921474,1.019749860439,10.7553394806312,113.932726062666,113.648641981085,151098.2905,150558.809828768,1.70845722009214,126.003723535367,126.385368388391,45454.35987,45393.2321180126,-0.8,56.2574970011995,121.638825509796,46.9,561.72,106.3,106.724236742098,2754.0,2816.29680641575,1.09841846700719,-15.1361554494595,82.5207414793806,136.1714561944,131.721408606348,188.735,176.223155929038,0.351981639385431,-5.76205740714966,1254.92937679945,1171.73611279127,138.601,133.784749034749,0.299809576907057,-3.34222699855464,921.58034574287,889.556318284624,50.134,42.4384068942893,333.34903105658,282.179794506646
2016-09,0.8,98.8465358236246,-2.8,93.5282983988547,6.672636842,6.6704,1.20000000109305,2.7,103.625170408105,0.7,1.9,91.8006219458019,102.4,104.6,98.1605736405003,-0.150590759968555,107.6,,,2.9,2.9,100.480530394417,100.342004316909,7.24457506667776,108.532228247591,99.6150410103869,99.2850383714356,0.954243883398764,11.3484742553875,114.873840326562,114.733127195755,151636.05,151785.769357894,1.49727436940215,127.605072695939,128.277704115945,45434.025,45940.7030848129,0.1,78.2087165133946,127.031061615354,65.2,491.28,106.1,118.782793521141,2797.6,2802.77987634786,-0.544619200982567,-3.11432720829074,82.0713176764907,128.73062321495,129.814417049313,183.445,171.604303086997,-2.6210249258622,-10.0623055901802,1224.06186548069,1145.05319502403,142.503,132.192022263451,-1.19051445160204,-1.29967990266511,950.870767895526,882.069357973586,40.942,39.4122808235464,273.191097585164,262.983837050446
2016-10,2.4,99.22085284986,-2.8,93.150623728312,6.749093333,6.7699,-0.600000036993287,3.0,103.003419347322,-0.1,2.1,91.7109729009329,102.3,107.2,98.5168533602419,0.392126470051606,110.2,,,2.9,2.9,100.567504056979,100.404315556009,7.45719215131131,109.203944645156,99.6108433875108,99.2774655244617,0.91521145011861,11.4418520603413,115.196471325663,115.78317791293,151948.5405,153325.902036298,1.30260103138649,129.135834120208,129.948650812798,46544.66475,46582.9488999705,1.2,97.1611355457817,122.61106397441,81.0,487.58,106.1,115.287414521235,3111.9,2857.40189949508,1.09530198687288,-6.40909981511536,82.9702464496541,137.804080361314,129.174202565328,176.968,175.912524850895,2.51055578816885,-6.18071899423641,1194.37354895434,1187.25004866237,128.42,136.182396606575,3.01861963740245,0.391902955122992,866.71856582386,919.107705009396,48.548,39.7301282443199,327.654983130484,268.142343652974
2016-11,3.4,99.4912205853834,-1.6,93.4392592507808,6.833605,6.8858,0.200000025716555,3.2,103.209426212505,0.1,2.3,91.8006219458019,102.4,108.6,98.895171926172,0.210320299217008,111.5,,,2.9,2.9,100.653863805162,100.466186963504,7.61199005841592,109.879370201092,99.6117835286409,99.2791616141586,0.88758800602371,11.3155747664174,115.730422764295,116.810855513078,153043.2062,154493.903958167,1.21544895799506,132.093349601492,131.528110335031,47540.55415,47065.2808487609,3.3,141.903238704518,132.139170611755,118.3,503.41,106.2,129.739654913394,3095.9,2912.72356287048,4.20265209260312,-10.2683876634565,86.4571972483084,129.620873711634,126.674944763642,193.546,175.950909090909,0.0218200722472719,-2.802903830387,1322.61691333,1202.37901211818,149.317,138.899534883721,1.99521989982,1.58202086983293,1020.373397785,949.18455607907,44.229,37.0513742071881,302.243515545,253.194456039112
2016-12,2.8,99.5574765539601,-2.2,94.1186762681315,6.921971429,6.9498,0.300000008901521,2.2,103.51905450033,0.2,2.1,91.9799200355398,102.6,108.4,99.2124922809874,-0.0299827045010311,111.5,,,2.9,2.9,100.720820561115,100.514157329551,7.7175094331394,110.538132416334,99.6177268201649,99.2898837868174,0.820782885599526,11.2896936111452,116.89084186873,117.769619023652,155006.6668,155852.434322386,0.977729904454883,135.057224867508,132.814100002541,48655.72374,47498.5756472164,5.5,348.940423830468,128.544828988405,290.9,532.89,106.0,162.683685449275,3175.7,2892.28209064303,-1.24155261358498,-11.0038961727491,85.3837856562398,124.146030427949,119.322789380917,209.304,176.777027027027,0.469516151059565,-5.3274472531114,1448.79630797542,1223.64553038464,168.595,148.150263620387,6.66001419256725,5.28702697570076,1167.00977307226,1025.49189197913,40.709,28.6267634066404,281.786534903161,198.153638405508
2017-01,2.6,99.5706224747501,-1.6,94.5395512582003,6.89796875,6.8803,1.69999996350937,2.5,105.278878389061,1.0,2.5,92.9660595290982,103.7,109.2,99.6118786353789,0.119966757173583,112.4,,,2.9,2.9,100.773468710726,100.551876465919,7.78066435747153,111.185769343754,99.6281312046353,99.3086541275028,0.85423764667153,11.285739632619,118.617872155263,118.775651445693,157594.559,157144.999214826,-1.36660671054305,134.653007452179,130.999053599359,47252.645,45772.9648401386,6.9,96.8012794882047,135.693697640944,80.7,465.8,,97.8956505288694,2898.0,2884.69885837764,-0.566790278724421,4.25653996775244,84.8998386595333,137.500947759497,130.986285920085,181.35,182.8125,3.4141726866185,10.4943354701486,1250.9466328125,1261.03491210938,131.89,139.566137566138,-5.79420234866718,12.8022534529271,909.7730984375,962.722855489418,49.46,43.2463624338624,341.173534375,298.312056619957
2017-02,3.2,99.6121894466158,-0.6,93.2016764447975,6.873064706,6.8692,-0.300000000753052,-2.4,104.963041753101,-0.2,0.8,92.7867614393603,103.5,112.6,100.072542800726,0.509247817503115,116.2,,,2.9,2.9,100.836865405259,100.597296268591,7.81516959040368,111.85007638648,99.6416200647235,99.33298910859,0.689270741674692,11.1012841104412,119.864243079656,119.594337259342,158291.3074,158009.834053951,1.36683388317583,133.24487018153,132.789593050595,47652.75952,48773.4426659577,7.8,96.8012794882047,135.063417313075,80.7,465.8,106.3,97.8956505288694,2898.0,2912.5960820648,2.17581264734919,14.7648777372825,86.7471000866665,91.984555984556,114.275291944004,119.12,182.699386503067,-0.0618740496041166,-2.53713603483589,818.71946777872,1255.70470518209,129.5,159.876543209877,14.5525311496954,44.6236178470896,890.061879427,1098.84182645309,-10.38,22.822843293191,-71.34241164828,156.862878729
2017-03,3.6,99.5962990782927,0.0,92.3693380904109,6.897234783,6.891,-1.2999999692986,-2.4,103.598522242536,-0.3,0.9,92.5178143047534,103.2,111.0,100.300991084664,-0.238431829953965,114.2,,,2.9,2.9,100.91180126751,100.650983169802,7.80229387904129,112.53237843067,99.6562008864068,99.3592940756209,0.584358863871387,10.8455373972697,120.76218406043,120.293197369805,159960.96,158986.634417951,3.6613584535875,135.525438971549,137.651496041237,48877.01,49234.6477239263,7.6,82.6469412235106,129.397881927229,68.9,516.89,107.6,113.127423868954,2786.4,2961.32155678468,1.07472015419979,11.4169537164277,87.6793886544817,114.624632305921,131.882723012656,179.25,201.404494382022,10.2381886644381,15.2162594728012,1236.32933485275,1389.13408410421,156.38,152.71484375,-4.47951858108107,20.8237120672918,1078.58957536554,1053.31013219291,22.87,48.6896506320225,157.73975948721,335.823951911303
2017-04,2.4,99.4824753636398,-1.6,91.7130435629351,6.891577778,6.8977,-0.300000006887392,-1.8,103.287726668673,0.1,1.2,92.5178143047534,103.2,113.4,100.505126438047,0.358502489070275,116.4,,,2.9,2.9,100.986886068281,100.704776776232,7.76888359627979,113.220364922657,99.66935260514,99.3830208267731,0.628462776203501,10.6269323919971,121.271365938107,121.04919533758,159633.1868,160002.038860176,1.19683595579603,137.44226218864,139.29895863955,49018.04197,49946.4387313329,6.4,61.655337864854,128.264666773291,51.4,476.72,106.5,104.704461866316,2727.9,2985.72986287989,-0.817696736001742,6.95125652018245,86.9624371553078,125.938228850095,125.141991365269,178.19,187.766069546892,-6.77165863501622,7.91997714046435,1228.01024426182,1294.00447235176,141.49,150.042417815482,-1.74994510611709,16.2551686880382,975.08933980922,1034.02899237457,36.7,37.723651731409,252.9209044526,259.975479977189
2017-05,2.4,99.4611209480409,-1.2,91.4196948198997,6.889865,6.8289,-0.399999983745608,-0.5,102.874575778787,-0.1,1.5,92.6074633496224,103.3,112.0,100.584733671097,-0.208379385008397,114.7,,,2.9,2.9,101.05306545841,100.752190207843,7.71414809121718,113.904087817624,99.6796023457146,99.4015121775174,0.346137329212557,10.1610708969894,121.33780155185,121.468191789354,160136.042,160090.773292127,1.07875567925981,138.51204665198,140.801654067024,49638.978,50304.569326814,5.5,68.8524590163934,123.081914034386,57.4,494.7,106.5,112.833638432477,2945.9,3016.94534602216,-3.59813937512697,8.21075011812759,83.8334074624526,126.991891710782,125.875752037543,189.51,185.068359375,-1.43673997032663,6.52446261901511,1305.69831615,1275.09601186523,149.23,147.024630541872,-2.01128941905065,9.65454215350766,1028.17455395,1012.97985610837,40.28,38.043728833128,277.5237622,262.11615575686
2017-06,3.4,99.5585831488242,-2.0,91.7545207652319,6.807995455,6.782,-0.699999997642744,-1.2,102.15445375076,-0.2,1.5,92.4281652598845,103.1,113.3,100.798943849893,0.193899153497924,116.4,,,2.9,2.9,101.0891082415,100.778012628203,7.61845993692167,114.559579848031,99.6857249807764,99.4125579002443,0.518106112256291,9.6599716687763,122.664019370173,122.097525915462,163128.253,161660.45928483,0.590602575452362,141.326701272216,141.633232262223,51022.8166,50538.5237668412,5.5,91.2834866053578,129.264641503399,76.1,520.3,107.6,121.904263783712,2980.8,3051.67796730073,1.52468680390559,8.41053440533751,85.111604363297,127.34436051055,121.951529074107,195.55,188.209817131858,1.69745804602509,9.05106981029945,1331.30351122525,1281.33157962007,153.56,154.331658291457,4.96993444068157,18.3490772385744,1045.4357820698,1050.68922821085,41.99,33.8781588404003,285.86772915545,230.642351409213
2017-07,2.8,99.658508370862,-1.6,91.7078885043773,6.77148,6.7265,0.0,-0.1,102.15445375076,0.1,1.4,92.3385162150156,103.0,114.6,101.178193875898,0.193524011930743,117.4,,,2.9,2.9,101.065130024257,100.76083372158,7.45675796126906,115.152490690665,99.6863716607373,99.4137245625504,0.822568316890964,9.42250639535268,123.712687216841,123.10186147935,162899.6631,162737.396990511,1.02359582497482,143.305576419128,143.082984114436,51048.45775,51336.7950174962,5.5,65.9736105557777,120.7832495002,55.0,604.74,106.4,110.83389438191,2961.0,3067.67088653374,2.42877682839332,6.80510314785161,87.1787752883466,131.11323198582,127.027912196584,192.33,187.273612463486,-0.497426054941534,6.64477105973981,1302.3587484,1268.11952132425,146.69,147.427135678392,-4.47382130763218,10.5276478948346,993.3084012,998.299900703518,45.64,39.8464767850939,309.0503472,269.819620620728
2017-08,3.4,99.8283446509806,-1.8,92.4659617266696,6.670969565,6.5957,0.899999983108804,0.4,103.073843817262,0.4,1.8,92.7867614393603,103.5,114.1,101.782132838336,-0.0742885001978981,117.6,,,2.9,2.9,100.963340874267,100.687908103916,7.2377588230226,115.661577066659,99.6817370096956,99.4053632818558,0.695899095406817,9.07171793609763,124.239144775009,123.958526219814,164515.6601,163917.941032169,1.13023204389333,144.412718398162,144.700153850256,51811.39298,51689.9512645603,6.3,63.3346661335466,132.528010915634,52.8,594.55,106.0,117.951514274745,3033.0,3089.87485053303,2.02679237846369,7.78588081852551,88.9457080615288,126.360684957668,123.261271930404,198.5,187.264150943396,-0.00505224412837978,6.26534858949178,1324.1874586525,1249.23345155896,157.09,151.924564796905,3.05061147516578,13.558956378088,1047.94260896585,1013.48414793602,41.41,35.339586146491,276.24484968665,235.749303622937
2017-09,4.8,99.9650375888066,-2.0,93.8401057949654,6.568445,6.6481,0.3999999871505,-0.4,103.486139179287,0.5,1.6,93.324655708574,104.1,118.6,102.792488519373,0.669093859978717,121.9,,,2.9,2.9,100.78647720815,100.561196248132,6.96248969301222,116.088773452926,99.6724216410733,99.3885576127509,0.859493626617909,8.96934905209201,125.250976187038,125.023941852323,165566.2068,165544.978801823,0.900566096964071,145.448636134526,146.003274378087,51786.30373,52264.6189653176,6.9,64.7740903638544,114.769240255898,54.0,521.96,106.6,130.534210980231,3087.0,3103.51456134197,2.30303222030655,10.8720548821294,90.9941563767656,116.889780031845,119.559004314209,198.21,188.591817316841,0.708980531915169,9.89923558107507,1301.93148345,1238.75497949572,169.57,157.739534883721,3.82753776164458,19.3260623317763,1113.81121865,1036.1034592093,28.64,30.8522824331202,188.1202648,202.651520286416
2017-10,3.2,99.8795729137641,-2.0,93.9204502948344,6.617525,6.6285,0.0,-0.4,103.486139179287,0.1,1.9,93.4143047534429,104.2,123.9,103.72754515045,0.782806138541302,127.6,,,2.9,2.9,100.56237433191,100.400640425908,6.64918997991993,116.465122390179,99.6589140057162,99.3641887595786,0.834712580450144,8.88242549219304,125.565071627793,126.067532423539,165343.4158,166668.009471942,0.849918111311112,146.552618719237,147.244182650133,52597.71904,52573.4799844797,6.9,95.0019992003199,124.182722471012,79.2,503.81,106.2,124.478224823757,3424.1,3136.37714718934,0.448054890515119,10.1622136315538,91.4018601444946,125.309992706054,118.142359987167,188.98,186.370808678501,-1.17768027793527,5.94516157190678,1250.5798745,1233.3134857002,150.81,157.751046025105,0.00729756265108334,15.8380598050721,997.98894525,1043.92149084728,38.17,28.6197626533964,252.59092925,189.391994852917
2017-11,3.6,99.7538341905199,-2.4,93.8014584658203,6.625385,6.6073,-0.299999982424864,-0.5,103.175680779937,0.0,1.7,93.4143047534429,104.2,121.3,104.066037262253,-0.381035419137853,124.6,,,2.9,2.9,100.324634645686,100.230314674461,6.32483758459322,116.829061905285,99.6417615151693,99.3332442964934,0.860528051657257,8.85322117158869,126.109638982845,127.152378904076,167001.3398,168403.764757168,0.680944824102515,149.037938000547,148.246834290681,53556.50495,52978.5085738037,5.8,127.508996401439,119.375523838465,106.3,519.63,106.1,136.990813640992,3410.8,3187.52721758588,0.294292379567898,6.03032688001778,91.6708488536832,122.695715979003,119.914761401057,217.38,197.080689029918,5.74654390747026,12.0089063751823,1440.2261913,1305.73544088849,177.17,164.350649350649,4.18355598383447,18.3233979064326,1173.81946045,1088.88632694805,40.21,32.7300396792691,266.40673085,216.849113940434
2017-12,3.2,99.5477239017166,-3.0,93.8081264480164,6.59355,6.5116,0.799999999638403,-0.4,104.001086225803,0.3,1.8,93.6832518880497,104.5,122.6,104.23687583459,0.191246426190548,125.9,,,2.9,2.9,100.076004078631,100.052186281853,6.01205237328852,117.183742829659,99.621465652043,99.2966289381828,0.590529430920109,8.60462331794793,126.995071936392,127.903251123619,167676.8536,168646.706913471,0.602894440159247,151.538833351955,149.140606212332,54379.01452,53209.8470549751,4.9,302.758896441423,110.734840471811,252.4,569.86,106.2,165.694986173166,3473.4,3177.56646201497,-2.79099761969061,4.36679160958997,89.1123176442267,130.875378291702,121.367337988459,231.796,198.116239316239,0.525444827404519,12.0712587195789,1528.3585158,1306.28932974359,177.112,163.236866359447,-0.67768700373433,10.1833114369054,1167.7968276,1076.31044018433,54.684,34.8793729567923,360.5616882,229.978889559258
2018-01,2.6,99.2944880692936,-3.4,94.765882671439,6.429014286,6.296,1.49999998497814,-0.5,105.561102503567,0.6,1.5,94.3107952021324,105.2,122.3,104.336423122238,-0.0440495399125448,125.7,,,2.9,2.9,99.8360584027077,99.8802800755013,5.72593500849454,117.552194235072,99.5979330475924,99.2541742399727,0.92465627538546,8.68045343500098,128.922739962084,129.085916561556,172081.446,171520.323094687,-0.315691785212274,152.617378089392,148.669781570104,54324.71257,52643.2806582316,4.3,84.0863654538185,119.684802127149,70.1,522.8,,102.130500826272,3054.1,3048.42912922806,4.76222428005405,9.96021611534139,93.356046071599,111.296088641183,107.432386431846,200.491,193.337512054002,-2.41208256260579,5.75727155090705,1288.95950321443,1242.96962701488,180.142,179.962037962038,10.2459523853896,28.943912255763,1158.13549150861,1156.97851299562,20.349,13.375474091964,130.824011705814,85.991114019259
2018-02,0.6,99.1372406452132,-3.8,96.7010118087996,6.313473333,6.3315,3.09999998608374,3.6,108.833496666488,1.2,2.9,95.4762327854287,106.5,124.0,104.429770613776,0.249724029023747,127.4,,,2.9,2.9,99.6242737165283,99.7285494730456,5.46066373678336,117.957832947281,99.5705106955024,99.2047021263085,1.1493064138139,9.17699974103824,130.907345860963,130.569509279928,172907.0118,172556.268407035,-0.242443804816159,148.861160430993,148.309340895053,51703.59928,52953.2127046303,3.7,84.0863654538185,117.865700727709,70.1,522.8,107.2,102.130500826272,3054.1,3076.56764743616,-5.1716837641838,2.05294068111146,88.5279665940301,124.304294121921,159.20360698265,171.08,269.842271293375,39.5705719115722,47.6974151135668,1080.10901780964,1703.64198392688,137.63,169.495073891626,-5.81620667833309,6.0162238241056,868.92333482079,1070.10262908964,33.45,100.34719740175,211.18568298885,633.539354837234
2018-03,3.0,99.3278204967677,-1.8,95.6313930184674,6.319477273,6.2754,-2.79999996674816,2.0,105.786158796015,-1.1,2.1,94.4004442470013,105.3,122.3,104.342241775212,-0.24910196156894,125.7,,,2.9,2.9,99.4596554211326,99.6106106664859,5.23551895426149,118.424032433089,99.5384446562535,99.1468524300726,0.415948928702433,8.99420301542394,131.63001721471,131.11261175499,173985.9478,172951.505990954,0.139324340956646,146.094338584797,148.515971906833,52354.00746,52790.4022766827,3.1,78.2087165133946,116.871176713315,65.2,528.34,106.0,110.176215620705,2919.4,3104.11979632113,-0.742592110394349,0.218040119875773,87.8705648986103,97.2194304857621,111.691868433074,174.12,197.863636363636,-26.6743363019959,-1.75808292126284,1100.34738277476,1250.39475315314,179.1,177.151335311573,4.51709966794816,16.0013859566763,1131.8183795943,1119.50383738309,-4.98,20.7123010520636,-31.47099681954,130.89091577005
2018-04,2.8,99.5361093402721,-2.0,96.1535162001606,6.299573684,6.3407,-1.2000000132254,1.1,104.516724876472,-0.2,1.8,94.2211461572634,105.1,122.9,104.183427714594,0.0881379041663774,126.5,,,2.9,2.9,99.3201217161417,99.5106434143532,5.03895462523928,118.92548773764,99.501371498369,99.0799694918502,0.475862538680202,8.82891636779019,131.956864368229,131.736527557817,173768.3729,174200.410473623,0.522475400074463,147.275331602689,149.291931325227,52544.77703,53505.6970800571,3.4,53.2586965213914,112.322987788884,44.4,510.78,107.0,102.427624733618,2854.2,3126.73004974182,-3.84385640045397,-2.83972099960518,84.49294656564,116.487037576464,113.954710672628,199.95,206.987577639752,4.61122692567274,10.2369443740525,1259.5997581158,1303.93349701429,171.65,181.640211640212,2.53392181365379,21.0592406365959,1081.3218228586,1144.25589720487,28.3,25.3473659995399,178.2779352572,159.677599809418
2018-05,3.8,99.6769672779748,-1.8,96.596341798507,6.374280952,6.402,-0.799999998929124,0.7,103.68059107858,-0.2,1.8,94.0418480675255,104.9,122.9,103.817332864421,0.0,126.1,,,2.9,2.9,99.1923347127824,99.4190919459468,4.86615621105424,119.446838661606,99.4582622574361,99.002196977647,0.425817944469702,8.9153327984048,132.078453433475,132.29748533158,174306.3792,174429.741145831,0.506445283478595,147.659549301669,150.048013270038,52627.67155,53328.7338583966,4.1,63.9344262295082,117.537248672531,53.3,544.33,106.8,103.789720848194,3035.9,3109.698923957,0.685065075418325,1.47718052836532,85.0717782337531,113.258845437616,111.59490549485,212.87,208.491674828599,0.726660607365348,12.6565748638519,1356.89318625224,1328.98451151052,187.95,186.82902584493,2.85664399851981,27.0732836779497,1198.0461049284,1190.90070072406,24.92,21.662648983669,158.84708132384,138.083810786463
2018-06,3.0,99.6171510055142,-2.0,95.8532397459286,6.465695,6.6248,-0.50000001281928,0.8,103.162188109896,-0.1,1.9,94.0418480675255,104.9,118.2,103.23908897973,-0.689805569683677,121.2,,,2.9,2.9,99.0564679867194,99.3217518569577,4.71800549881547,119.964507124681,99.4086416841956,98.9126774998365,0.380786730357106,8.76654183170554,133.311476598326,132.801256600319,177017.8373,175527.947829014,0.382438956308222,150.256474785534,150.621855325949,54394.47123,53914.273562716,4.7,79.6481407437025,112.781883862455,66.4,555.06,106.0,103.125365145251,3084.2,3152.8112063304,-5.2207973198563,-5.26514719238244,80.6303531157712,123.674427369756,117.051162028629,216.57,210.876338851022,1.14376942119315,12.043219670781,1400.27556615,1363.46208972736,175.113,180.157407407407,-3.57097533820066,16.733928347467,1132.227248535,1164.84284828704,41.457,30.718931443615,268.048317615,198.619241440324
2018-07,2.4,99.4584206194096,-1.6,93.422237459565,6.718966667,6.8309,0.200000029022232,1.0,103.368512516056,0.3,2.1,94.3107952021324,105.2,119.7,102.941049988265,0.221679884370894,122.5,,,2.9,2.9,98.9118760172995,99.2181606718435,4.62450793442083,120.477726759338,99.3528336833434,98.8119954083637,0.872052302380566,8.81992474058798,134.56869638612,133.959353016092,177619.6105,177481.555229894,0.558376172306572,151.709249522204,151.462891876375,53662.42939,53927.5532583011,4.6,59.2562974810076,109.574402183127,49.4,640.02,106.0,102.440978617094,3073.4,3181.57802431491,-5.33838721594978,-12.4488817370821,76.3259926528637,114.958190234433,109.787821869822,215.565,206.282296650718,-2.17854797050048,10.150220277797,1448.37404957186,1386.00387518838,187.516,187.891783567134,4.29312137148842,27.4472183852332,1259.91375352917,1262.43863079075,28.049,18.3905130835834,188.460296042683,123.565244397625
2018-08,2.6,99.2581840933667,-1.2,92.609455941454,6.851795652,6.8314,1.69999996205765,1.9,105.125777189608,0.7,2.3,94.938338516215,105.9,118.7,102.784153031681,-0.147459733992403,121.9,,,2.9,2.9,98.7633975917251,99.1117850817549,4.60900162638512,120.992421034764,99.2913217967335,98.7010230513583,0.776565198707691,8.9070988893783,135.270385398215,134.999634732029,178867.043,178269.2967779,-0.204947371575633,150.920205700244,151.152472660562,53832.46443,53693.2545731872,4.1,49.9000399840064,105.252774554178,41.6,640.49,106.1,108.143086861448,3154.2,3209.34151955343,-2.58413595745428,-16.4056064623123,74.3536252318371,114.067778716216,112.011528435753,216.09,205.018975332068,-0.612423527932938,9.48116566851004,1480.60452244068,1404.74812375776,189.44,183.033816425121,-2.58551334698344,20.4767752139378,1298.00416831488,1254.11030755061,26.65,21.9851589069475,182.6003541258,150.637816207152
2018-09,1.6,98.9338488172665,-3.4,93.2578573824822,6.856544444,6.8814,1.50000000421436,3.6,106.702663851883,0.7,2.5,95.5658818302976,106.6,118.5,102.840707300671,-0.0295354602215614,121.9,,,2.9,2.9,98.6269433060128,99.0140240426906,4.68564541743109,121.528281746375,99.2246510061529,98.5807436194971,0.71908624180169,8.75548836276206,136.236835520629,135.97039853187,180166.558,180039.710661774,0.359528349554281,151.193951257941,151.695908650829,53857.40825,54314.4805724747,3.6,58.7764894042383,107.814925369852,49.0,548.31,105.8,113.110731514609,3200.5,3222.54486547939,-0.777211216672686,-18.9225512338829,73.7757405165325,116.251282051282,119.064720629483,226.69,219.44820909971,7.03799916289228,16.3614690297133,1554.31006001036,1504.65639884836,195.0,184.310018903592,0.697249559341938,16.8445304719945,1337.02616658,1263.72983608696,31.69,35.1381901961179,217.28389343036,240.926562761407
2018-10,0.4,98.5478510722466,-3.8,92.789065722897,6.936347059,6.9717,-0.0999999670893684,3.3,106.595961223147,0.2,2.5,95.7451799200356,106.8,119.1,103.188124429108,0.0886326575937868,122.3,,,2.9,2.9,98.5073475628162,98.9283411045438,4.83114475182354,122.091721038237,99.1537015352598,98.4527451065719,0.738828738475369,8.65207264615807,136.498323913698,136.974986912043,179556.16,180916.58669741,0.264299309036653,151.447194153118,152.09683988923,54012.84,53978.7182708833,3.3,75.0899640143942,99.1748291563374,62.6,533.02,105.9,108.620488195723,3553.4,3254.69190505631,-2.82925040340325,-21.5678543445127,71.6884400803548,119.140781357094,116.136261167681,217.283,210.749757516974,-3.96378335390448,13.0808837560649,1507.1502980207,1461.83346073782,182.375,181.467661691542,-1.54216098992218,15.0342050110168,1265.01629488512,1258.72268147774,34.908,29.2820958254315,242.134003135572,203.110779260088
