country,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL
1971-07,,,,,,,,,,,,,,-5.34,16.28,-19.32,,5.78,21.19,-20.37,,,,,,,95.2893370480901,136.588546824877,1.23127970074294,0.8128893249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608210846426788,4.20859217779337,20.347610687352,20.1656160029256,,,,,,,,,,,,,,,,,,0.395083406496926,6.47113594040969,15.2921647942953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,7.32,7.32,,,,,,,,,,,,,,,,,,,,,13900.0,13011.1474185477,,,,,98.0394643101799,-11.257922152414,98.7377518021919,-5.34,98.9261840943415,5.78,98.7692757650828,-12.4083660305956,,,97.4588775256905,21599.5228096765,97.7537575649894,97.8676952502295,3.88584079293857,37.9915188624578,99.3093684914401,99.3289155355833,38.8645099777366,,,,,,,,,,,,,,,,,,,-19.1962246612485,-46.1759668829937,85.0999328728265,81.1515017627006,3275.0,3133.48231569885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9009240776864,,,,1.89107585082795,1.06367623515951,33.0246051872635,43.7851349087967,,,61.8446065352448,91.1259374514579,32.9607738443755,40.693834259751,35.4240826186287,45.3199464639559,2.67933434661725,0.989243629994353,30.7831028793815,41.2750143897048,25.2854322904597,33.5975813831814,-1.22588394431536,-6.03477383469817,53.5611325293313,51.5260579099892,22364.7186932849,21.5995228096765,2.67706078777716,11.2501801999941,43.4301417891115,43.8502209320935,,,,,,,,0.361639806844639,9.57179429918133,78.6369252780126,96.1439871457758,3023.0,3696.01522585148,1.03684942731686,1.05463858252374,-0.644746132166578,8.08627168411787,1.27665165258218,1.29855507828178,0.918064735643662,1.00952663280266,-1.12272638659046,2.37940614825148,1.13039447296597,1.24300965032928,0.118784691673193,0.045111949721079,0.146257179616211,0.0555454279525006
1971-08,,,,,,,,,,,,,,-6.74,12.97,-25.16,,3.91,14.28,-27.25,,,,,,,95.4148738583075,135.125305336293,1.21808928628975,0.8352376295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377833753148597,4.38313105736489,20.4244908284881,20.241808506715,,,,,,,,,,,,,,,,,,0.787057280279859,7.20930232558141,15.4125228906212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,7.15,7.15,,,,,,,,,,,,,,,,,,,,,13900.0,12319.6002939496,,,,,97.9601912812948,-13.4376324454924,98.5744333766934,-6.74,98.9031391236715,3.91,98.6634178906383,-12.3779693394975,,,97.7981425653835,20772.1748616317,97.7457394686128,97.8600861604401,3.76096017768327,38.1419646099493,99.2763329338336,99.2998254261647,39.0216134404478,,,,,,,,,,,,,,,,,,,76.8469617925897,1.95429354522864,141.486758623676,143.513965316396,5445.0,5541.4682736215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.980903994483,,,,-1.17003266776279,1.39664247107431,38.377217037187,43.2728345267397,,,78.510523231431,89.2737097067754,35.7257921562206,40.2010843074972,41.2918754450273,44.8508488345319,-2.02885340115355,0.621451210011694,35.7162924433849,40.4376048564326,29.5920573517353,32.3257609564546,-3.83039919601447,-16.5849347442752,39.8303006737367,49.552404202067,16631.3411978221,20.7721748616317,-0.63334290687219,8.90911852622761,40.5374773961272,43.5724986681723,,,,,,,,5.25373958965349,14.8854705234435,113.988424270014,101.195141861525,4382.0,3890.19424101166,0.75298752889844,1.00817708757443,-4.40544236852459,4.50516326990362,0.917206041660986,1.22804970905722,0.917830744684315,1.0245813272763,1.4912627348768,10.0610143884821,1.11799979672731,1.2480315376878,-0.164843215785875,-0.0164042397018716,-0.200793755066324,-0.0199818286305788
1971-09,,,,,,,,,,,,,,-6.81,14.53,-30.96,,-5.23,11.83,-35.26,,,,,,,97.2399300875823,131.482738758999,1.18525330999829,0.8578279735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702634880802987,5.14410480349345,20.5680004252755,20.3840345137885,,,,,,,,,,,,,,,,,,1.77874186550976,8.91364902506966,15.686671887808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,7.29,7.29,,12.3339609191758,,,,,,,,,,,,,,,,,,,12500.0,11653.2411312377,,,,,97.9795644945541,-15.6604932665436,98.4717926244401,-6.81,98.9822208563091,-5.23,98.6541816535441,-11.3875652072795,,,98.2637949555211,23092.1412507323,97.858246753177,97.9668543994332,3.73680235823444,38.3394682814918,99.2757898147251,99.2993471719612,39.1785767204613,,,,,,,,,,,,,,,,,,,-41.9431981805542,-40.1092265627573,79.5911738593794,83.3196184269682,3063.0,3217.1992535039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.020781581172,,,,1.18050011034101,3.3118169205977,43.6288362106968,43.7836703860756,,,98.1883525835543,93.27325408196,37.305802620132,39.9298176422879,46.8336797810705,45.5862662214643,2.11792398183194,3.18744301561992,40.7481457986684,41.2940425873654,33.088525223266,32.9369964967149,11.1686253584634,0.11684287928877,49.4397979804697,55.0867265835073,20643.834845735,23.0921412507323,0.652543276861632,10.5102944492089,44.1131319930106,43.8568280787921,,,,,,,,-2.40452239802187,0.881112103816859,112.375625934838,98.7618820097544,4320.0,3796.65364915998,1.18168698889423,1.12149745736894,11.2401254889798,18.5822375273995,1.4005984149688,1.3292585735012,1.01645995858867,1.00787091190566,-1.63095060643543,2.77058881879545,1.20476253039794,1.19458233438718,0.165227030305566,0.113626545463274,0.195835884570859,0.134676239114016
1971-10,,,,,,,,,,,,,,-5.62,14.59,-31.29,,11.6,19.95,-28.2,,,,,,,98.3116022303794,128.743801486626,1.16056311493087,0.865290855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265802807542153,5.23975588491717,20.6226707478611,20.4382158498165,,,,,,,,,,,,,,,,,,0.426257459505527,8.92279241793805,15.7535374968779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,7.21,7.21,,,,,,,,,,,,,,,,,,,,,10500.0,10752.8518273675,,,,,98.10770388217,-11.6849917460505,98.4318871206072,-5.62,99.1939822171958,11.6,98.760019216086,-19.2310096701554,,,98.8104776168574,22171.5063579168,98.0952165400498,98.1917362543011,3.86587887042048,38.5861003538972,99.3001466232184,99.3207950383055,39.3353536644098,,,,,,,,,,,,,,,,,,,28.1628888860009,-7.59457491808478,101.60022520084,106.784829984795,3910.0,4123.25550450945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.398888238592,,,,0.351857070811775,2.89504803971305,44.6387629748333,43.9377263261899,,,99.5939118229917,94.1207503101201,39.2808157000214,40.8143989162416,47.8116452521369,45.2501483194274,-0.0693485493945225,2.24418046241785,41.6361199201891,41.2654057678448,33.7281230046435,32.6833784862126,-3.98678876427839,-19.7338320647236,47.2111730023894,52.8905351574673,19713.2613430127,22.1715063579168,0.585061448046751,8.74735568749951,45.6398159781967,44.1134174722172,,,,,,,,-5.2275892062051,18.0235378341491,88.1056122780776,93.5990165259674,3387.0,3598.1801927995,1.108571672683,1.06211143785216,-5.29524334866482,6.40732109214324,1.28656739357311,1.23264735871742,1.16624303137749,1.13412559041909,12.5268699614225,16.5130957163542,1.35349864526189,1.3162243279396,-0.0576713586944913,-0.0720141525669264,-0.0669312516887746,-0.0835769692221794
1971-11,,,,,,,,,,,,,,-7.52,9.92,-20.96,,10.52,27.49,-14.21,,,,,,,99.310011908461,127.379832724481,1.14826759610212,0.8731571355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347941347030074,5.29381084840052,20.6944255462548,20.5093288533533,,,,,,,,,,,,,,,,,,0.29711375212225,8.64367816091954,15.8003434232269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,7.17,7.17,,,,,,,,,,,,,,,,,,,,,8600.0,10014.4621902637,,,,,98.3239526223293,-11.3608820298962,98.4495266758581,-7.52,99.4389026224056,10.52,98.9935373820904,-3.45798245634022,,,99.4136600428528,23475.6677621087,98.4224930694025,98.5023182653957,4.17427982168862,38.8689079743073,99.3410927050243,99.3568509152543,39.4918953606458,,,,,,,,,,,,,,,,,,,0.200328854534419,-4.61308700550037,93.492994954635,106.99875081152,3598.0,4131.51557503116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.821730762862,,,,0.410775093099287,3.92991051687976,44.436777622006,44.118211562412,,,96.0800137243982,94.9299263622323,39.4563724182338,40.5657264858808,47.7573138370777,45.3144083061328,-0.0472562472593787,3.76553237926554,41.1428009637887,41.2459052856625,34.0692418213782,32.9160937718949,5.88215064479033,-21.4124849830635,46.8891575429786,56.0016361122653,19578.8021778584,23.4756677621087,1.1779238937481,5.71527852895906,44.0729560986636,44.6330399569713,,,,,,,,17.207650694345,37.3527537791266,96.4037198413214,109.705208343098,3706.0,4217.34247172955,1.08158286738196,1.08684521824881,2.3287368457932,8.60722915176256,1.24194655911393,1.24798914609365,1.08590056345934,1.08758562784666,-4.1035986636392,6.78819599220918,1.24690442960939,1.2488393344427,-0.00431769607737313,-0.000740409597850986,-0.0049578704954648,-0.00085018834905529
1971-12,,,,,,,,,,,,,,-7.39,9.27,-29.89,,3.56,22.98,-28.95,,,,,,,99.4191834469595,125.083635312401,1.12756848678356,0.9013547256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4292908445472,5.57146576412391,20.7832648204565,20.5973735243988,,,,,,,,,,,,,,,,,,0.592467202708422,8.9867033470885,15.8939552759248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,7.17,7.17,,12.6991656839428,,,,,,,,,,,,,,,,,,,7400.0,9291.98289599736,,,,,98.609466582824,-7.74487040926267,98.5332363018513,-7.39,99.671896827543,3.56,99.2733756159726,-1.11135082390345,,,99.9662286185458,29467.3074994204,98.7794034789596,98.8410225195629,4.63501699299962,39.1642063039304,99.3918159750283,99.4015162873983,39.648150246496,,,,,,,,,,,,,,,,,,,14.068420605233,17.546101353603,125.038435720318,122.05178511803,4812.0,4712.75456349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.692269070763,,,,-3.14133921442168,-1.70770837437047,40.8010412711146,42.7323088819004,,,87.3454670221802,93.1593184334486,35.1552328220303,39.6684429393221,44.0627776130489,43.9205081314891,-2.61430864400158,-2.43625090363501,37.6402363733463,40.1676100184827,32.1078086251537,32.5264559094122,25.5227659465459,-20.1643137274692,51.7170727761588,70.2948026234351,21594.722323049,29.4673074994204,-8.16001563412782,-6.37068047097936,50.1796920394082,40.990976918496,,,,,,,,7.4361688971227,10.5368591455322,74.8910710801847,117.863072924431,2879.0,4530.95118089745,1.22894956689971,1.13155722209472,4.11392561656162,11.0216979289351,1.38572480348241,1.27590826462635,1.16739216462208,1.12154334051953,3.12230244712778,9.60685975417111,1.3163146165459,1.26461692733178,0.0615574022776238,0.0100138815751956,0.069410186936507,0.0112913372945731
1972-01,,,,,,,,,,,,,,-7.12,10.6,-25.68,,17.16,23.37,-22.38,,,,,,,99.6572634233174,122.152202448596,1.10114303704273,0.9172486462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468557336621455,5.51670551670551,20.8806463325623,20.6938840291987,,,,,,,,,,,,,,,,,,0.883466554480447,7.82374100719426,16.0343730549717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,7.18,7.18,,,,,,,,,,,,,,,,,,,,,7500.0,8654.69086290366,,,,,98.9369691060549,-5.98232153085105,98.6814366765067,-7.12,99.8930885905038,17.16,99.5723743057342,-25.0180259182253,,,100.298207953416,26528.021624088,99.1097558119793,99.1545234362402,5.16952983233236,39.4497108520155,99.4480537134662,99.4510375330844,39.8040642203331,,,,,,,,,,,,,,,,,,,6.82644145800851,-5.55720276382748,109.395638899114,130.383578777567,4210.0,5034.46799483402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.254289847456,,,,4.24965309500089,2.8777587006682,42.1644424026989,44.5482837688655,,,88.6506291730864,95.6335660158253,34.9796761038179,40.1666961324368,46.1273713853002,46.1996844674848,3.960577918359,3.87647626494485,38.676206181787,41.7584795112073,33.4722838920925,35.2416651722559,-9.97473513788212,35.4821427784017,61.3196201089477,63.2830822460504,25604.3139745917,26.528021624088,6.25159207029005,14.9029055874849,39.091145199635,43.5535655810671,,,,,,,,4.15611238209627,152.526730715355,94.9209858880146,122.761594692163,3649.0,4719.26260395346,1.17514633048176,1.26736594723176,12.0019317172162,33.5451394839364,1.29400419931631,1.39555118817932,1.13912651958577,1.21039358691433,7.92214114112141,30.8305606460103,1.25434123535259,1.33281647031189,0.0360198108959929,0.0569723603174279,0.0396629639637184,0.0627347178674252
1972-02,,,,,,,,,,,,,,-3.95,7.17,-23.36,,10.72,23.9,-20.71,,,,,,,99.8966108461541,120.532489543549,1.08654210843359,0.9206371978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535019455252929,5.25432651893964,20.992361852824,20.8046003348024,,,,,,,,,,,,,,,,,,0.792326939115916,7.9017857142857,16.1614177122046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.01,7.01,,,,,,,,,,,,,,,,,,,,,7200.0,8046.83474208089,,,,,99.2885853064507,-3.17356780423035,98.8807618361588,-3.95,100.045943792942,10.72,99.9229508806204,16.181811208954,,,100.46261941189,25531.430397633,99.4129688677857,99.4422694620512,5.73240537741336,39.7250055712598,99.5082490212224,99.5040436942023,39.9595807505679,,,,,,,,,,,,,,,,,,,1.65059598989957,37.535520437977,139.096165089539,132.535684900357,5353.0,5117.56672166953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.493218252454,,,,-1.08120486869365,1.21330545404901,43.1743691668354,44.066625555837,,,97.7867642294294,90.8160049855621,35.6380137971144,38.2609479613835,46.507691290715,45.5246889280941,-1.30929064160495,0.847255921000498,39.9588354684279,41.2117396468906,34.2398012297456,32.979205755143,-3.75674914841749,54.9095104021661,65.7027370097044,60.9056955926796,27434.5063520871,25.531430397633,0.875617592894776,9.47720065537589,39.6134318261461,43.9349282636279,,,,,,,,-13.090123015714,29.4575493755429,83.0070885088119,106.691950930906,3191.0,4101.50532366137,1.18865643038032,1.22174422225032,-3.5997278513825,28.340748304986,1.29152526406858,1.32747654321042,1.20690835253588,1.17535470719454,-2.89483355650611,16.9360416713092,1.31135674605044,1.2770723817125,-0.0182519221555521,0.0463895150557827,-0.0198314819818592,0.0504041614979217
1972-03,,,,,,,,,,,,,,-1.48,7.35,-26.35,,9.24,27.06,-24.24,,,,,,,98.8324404112717,120.777233938369,1.08874836080407,0.9176923851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125786163521981,4.94622463871779,21.0187673394313,20.8307696433997,,,,,,,,,,,,,,,,,,0.0413736036408807,7.41892492225678,16.1681042731116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,6.84,6.84,,13.2801732642539,,,,,,,,,,,,,,,,,,,7700.0,7681.05840241288,,,,,99.6521758201816,-2.52451713213646,99.101698316195,-1.48,100.155895615238,9.24,100.148348532555,7.01625517042122,,,100.5677400726,25306.772346609,99.6679708694908,99.6842637006218,6.26499751279202,39.9814486966315,99.5733540843639,99.5613732369042,40.1146409903185,,,,,,,,,,,,,,,,,,,5.9791270742039,44.2208753986239,159.260301855742,140.460161919216,6129.0,5423.55253906532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.339128044415,,,,1.93593499265573,5.14585571086449,44.2852886073855,44.9197267800551,,,103.308604098648,97.4810910548177,37.0424675428135,40.2637690639308,47.7029824220184,46.2232272381765,2.69784561263184,5.21378589947304,41.1428009637887,42.3235687568435,33.0032455190823,34.0399363476638,-0.879927397428203,22.8880323785354,78.97950390095,60.3697696905654,32978.2867513612,25.306772346609,4.09837400221683,12.2314316583928,47.0861481746889,45.735545941477,,,,,,,,-6.19952508461666,20.1383472955457,121.428106912922,100.077556669678,4668.0,3847.23147227409,1.41393442622951,1.26837955888753,3.81711128957211,27.4358126177659,1.53941878884182,1.38094616561619,1.43670309653916,1.31546114205305,11.9203534048825,30.4052891593586,1.56420814131914,1.43220616211171,-0.022768670309654,-0.0470815831655163,-0.024789352477324,-0.0512599964955163
1972-04,,,,,,,,,,,,,,-4.48,7.26,-23.66,,12.19,26.06,-18.52,,,,,,,98.4602919548143,121.272222602051,1.09321044424999,0.9139004345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347893312717443,4.76618035138328,21.0918902254209,20.9032384979766,,,,,,,,,,,,,,,,,,0.248138957816382,7.01986754966888,16.2082236385535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.07,7.07,,,,,,,,,,,,,,,,,,,,,8600.0,8228.66807267352,,,,,100.026508404437,0.95856934255286,99.3289105842502,-4.48,100.254859045708,12.19,100.266794045435,-8.62984142029286,,,100.699638297828,25326.779898394,99.9045268186359,99.9087528278048,6.74756841144817,40.2307376272968,99.6464010895883,99.6256962127711,40.2691838982738,,,,,,,,,,,,,,,,,,,23.2967277875377,116.784706050975,182.724497087547,173.18278349147,7032.0,6687.06281050546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.244685658842,,,,1.54882140295357,5.83362299862904,46.6081201648995,45.6154531225728,,,103.409001187179,98.2949296441011,39.5880399568931,42.3273736044202,50.47388459004,47.5775762720182,1.74111857489027,5.18364270827146,43.5600638501504,43.0604722740253,36.499713390613,35.2366031522739,0.0790600694192576,26.4768887145188,65.4988711073436,60.417498072391,27349.3811252269,25.326779898394,-2.52473659416116,5.37405479090208,45.1577052460327,44.5808438765531,,,,,,,,27.2919116547156,71.089420110388,170.878584899525,127.390635022164,6569.0,4897.21448683955,1.24489795918367,1.23820319140207,-2.37912754695698,35.0805176452532,1.36093545100508,1.35361666094441,1.18820861678005,1.2024658168744,-8.58978814093263,18.9204535125873,1.29896206981177,1.31454818986069,0.0566893424036281,0.035737374527669,0.0619733811933098,0.0390684710837212
1972-05,,,,,,,,,,,,,,-1.42,11.45,-23.97,,10.09,29.37,-21.68,,,,,,,98.5179658996237,120.90648097833,1.0899134603705,0.9200724392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182973805855176,4.70021156537627,21.1304828596931,20.9414859490034,,,,,,,,,,,,,,,,,,0.206270627062708,6.86317641882976,16.2416564430885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.07,7.07,,,,,,,,,,,,,,,,,,,,,9200.0,8190.47250218998,,,,,100.404030668798,3.40769865075251,99.5808894033684,-1.42,100.363014518924,10.09,100.38134345191,2.20247314268114,,,100.892992743961,26313.7242480455,100.164644617807,100.155601904785,7.19413502442879,40.4897008951167,99.7316226378518,99.7007397217481,40.4231463602862,,,,,,,,,,,,,,,,,,,-22.8985315982651,107.83267090138,148.944371061692,133.526469090921,5732.0,5155.82361984603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.687410790601,,,,0.684239869261746,15.6413027846636,45.8001787535903,45.9275722393819,,,99.1923234688667,98.2632695760034,39.5880399568931,41.8859883437722,49.6589133641513,48.222807655099,1.86680442446586,14.7443652408898,42.5734259373497,43.8643270756327,34.4103606381129,35.0806745888254,3.89684102602464,25.3597057534767,73.6164406740727,62.7718719241736,30738.9128856624,26.3137242480455,1.79040368023153,6.63286096766787,47.5682589068529,45.3790209459972,,,,,,,,-33.6569071396938,-9.86912992096238,106.23658711062,84.5148872880882,4084.0,3248.96355457233,1.35101325994496,1.29959369438342,4.95803139643263,27.5392732244646,1.47248753715304,1.41644466052111,1.29642686560375,1.25821592743676,4.63631562577565,28.1311485686973,1.41299309120746,1.37134647536588,0.0545863943412106,0.0413777669466556,0.0594944459455776,0.0450981851552336
1972-06,,,,,,,,,,,,,,-1.96,5.36,-23.34,,11.28,29.98,-18.79,,,,,,,99.0239512372068,120.829482741758,1.08921935850114,0.9202741387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970873786407753,5.49346133897104,21.3356331787192,21.1448013465665,,,,,,,,,,,,,,,,,,1.56442980650472,8.29675153643547,16.4957457575543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.07,7.07,,13.5872772709898,,,,,,,,,,,,,,,,,,,9100.0,7867.92851419193,,,,,100.781366104878,5.20432975047018,99.8571100418263,-1.96,100.494635221283,11.28,100.510138420871,-3.22173922914904,,,101.114509126628,28335.6821057472,100.447134917123,100.423682250937,7.61554094329338,40.7578948537878,99.8330762589169,99.7900767014002,40.5764633181588,,,,,,,,,,,,,,,,,,,11.7610544254251,48.5911509877878,168.173058184102,149.230589793052,6472.0,5762.20284185505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.806818807245,,,,0.421828789883006,7.32751418127553,44.9922373422811,46.1213079615819,,,96.6823962555857,98.9680181931189,39.4124832386807,41.5877483622017,48.6809478930848,47.5650012876596,-1.30008402635258,7.70207371532515,41.9321112940293,43.2940539660554,33.088525223266,35.2039560839637,7.68404289199716,29.578416036867,86.7634747183614,67.5952894869366,36228.5226860254,28.3356821057472,1.38565975132565,7.72916549371273,49.0949428920391,46.0078197747915,,,,,,,,12.2553641843073,-0.965630771328811,109.045977758991,94.8724945152003,4192.0,3647.13587040059,1.4247024283666,1.32244450120452,1.75830391605166,24.584678884852,1.55181346508048,1.44043215125534,1.37918477889802,1.26851625112754,0.818645151930639,24.2438033532421,1.50223476012583,1.38169245730141,0.0455176494685816,0.0539282500769798,0.049578704954648,0.0587396939539368
