country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
1988-05,,123.073721665286,13.314,13.4703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04994324625309,9.6704650447966,11.7714690674829,12.9693340530698,,,,,,,,10.0,10.0,,98.955257970895,584504.567602668,,,,,,,,,,,,,,,1.33707682095546,16.6161259242241,1.5491325269844,1.54262141247269,1691.57,1684.62634419627,0.76241788332144,2.54772035390399,2.48300904443504,600.69,584.245754720601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0895815961235,10.5782792779741,1.89143903988312,,,,0.546312391358352,7.25827814569536,19.2928730916608,,,,,,,,,,,,,,,,,,,,,
1988-06,,123.575012320798,13.769,14.1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43218197134988,9.35513169869682,11.9400579252304,13.155078517182,,,,,,,,10.0,10.0,,98.9231289389217,589465.223583181,,,,,,,,,,,,,,,0.351455445203984,15.860684411602,1.55787233076297,1.5480430394257,1684.49,1670.15811931413,1.37421375165905,2.583268841289,2.51713089617861,601.98,589.077222459738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0046382259976,33.7408697866261,2.17524262508287,,,,0.913805877994547,7.21595381789556,19.4691725000064,,,,,,,,,,,,,,,,,,,,,
1988-07,,127.022624516014,14.091,14.3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66112956794499,9.80861244005914,12.1383977578562,13.3736014161173,,,,,,,,10.0,10.0,,98.9005751862591,604960.690894654,,,,,,,,,,,,,,,2.08200657019282,16.5478829517945,1.58888617511128,1.58027339721596,1758.78,1754.47317714237,1.72064887013034,2.5895623197203,2.56044188050341,603.62,604.434523270434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.44841031649624,20.8464308430714,2.12198376024152,,,,1.44395496818407,6.96774193548389,19.7502985835846,,,,,,,,,,,,,,,,,,,,,
1988-08,,127.668883913522,14.247,14.3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62636165595669,8.67647058840838,12.2144280270589,13.4573685274084,,,,,,,,10.0,10.0,,98.888222370922,611327.490784294,,,,,,,,,,,,,,,2.79594692167856,17.992914862148,1.62147355329724,1.62445700261953,1755.11,1765.90899262625,1.89314509555438,2.57865075984623,2.60891476038868,596.9,611.672131538894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8578319178338,21.2976881902719,2.18262648943295,,,,0.0723763570566744,4.69459868753157,19.7645931302072,,,,,,,,,,,,,,,,,,,,,
1988-09,,125.652695520628,14.491,14.5654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.757780784656907,8.19529206604052,12.3069866156037,13.5593458802295,,,,,,,,10.0,10.0,,98.8870947647758,611119.393320093,,,,,,,,,,,,,,,0.68987911476933,17.0252604595162,1.62334241313373,1.63566379220901,1762.83,1778.75955849166,0.570277020230238,2.55659136616381,2.62379280174457,593.35,611.369700064302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23530396845059,33.6481198100619,2.29689362065068,,,,-0.120540019286403,4.75347661188369,19.7407688858362,,,,,,,,,,,,,,,,,,,,,
1988-10,,122.93643514167,14.735,14.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12194466837185,9.75750577367116,12.5681340619307,13.8470676972011,,,,,,,,10.0,10.0,,98.8984876506918,615674.13757762,,,,,,,,,,,,,,,0.916697655921597,16.476145951468,1.63821484585723,1.65065788385094,1787.34,1798.40288614454,0.312552593884659,2.57325941825491,2.63199353420458,604.66,615.494780507864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34235152560776,49.2087844826228,2.48850856065462,,,,1.08616944243303,5.7308760414037,19.9551870851755,,,,,,,,,,,,,,,,,,,,,
1988-11,,117.412318624473,14.981,14.9694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598802395077257,9.68644872569449,12.6433923497101,13.92998427022,,,,,,,,10.0,10.0,,98.9232110767612,627236.146081648,,,,,,,,,,,,,,,1.33036447748091,16.7258092839024,1.66408817203801,1.67261764998243,1818.9,1826.34885695689,1.10787933896789,2.63110357325663,2.661152846773,620.28,624.961878161697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94515114648532,62.2704855703298,2.56179889905913,,,,-0.119388729703941,5.20623742454726,19.9313628408044,,,,,,,,,,,,,,,,,,,,,
1988-12,,115.319695519968,15.045,14.9489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.19047619021466,8.7862272001862,12.4928757741514,13.7641511241823,,,,,,,,10.0,10.0,,98.9612612703376,654089.417301095,,,,,,,,,,,,,,,3.0525751617381,18.8689520510077,1.72253964746728,1.72367556091665,1914.01,1909.05115752912,3.29370743980379,2.74638377373721,2.74880343607172,658.33,656.351793762005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.34032505299516,60.4918382210263,2.4762264886265,,,,-0.573750896485753,4.76070528967254,19.8170064678235,,,,,,,,,,,,,,,,,,,,,
1989-01,,116.431679953341,15.113,15.1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.602409638698197,8.00652863329064,12.4176174863373,13.6812345511253,,,,,,,,10.0,10.0,,99.0121130545007,644854.113372786,,,,,,,,,,,,,,,1.61730411287288,19.1443900528836,1.75527007418393,1.75155263665594,1889.83,1886.76163502343,1.53176740951658,2.79219943753916,2.79090871125713,641.61,644.588623401904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.21451980015149,42.4741452760304,2.37186543296674,,,,0.577061793700385,3.95129224652085,19.9313628408044,,,,,,,,,,,,,,,,,,,,,
1989-02,,115.710942536535,15.252,15.3466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.56841230823971,12.4176174863373,13.6812345511253,,,,,,,,10.0,10.0,,99.0763305632045,648147.885554557,,,,,,,,,,,,,,,-0.21963758917746,17.3705054305305,1.74840835917932,1.74770556867161,1899.14,1900.71412582187,-0.569978523150355,2.76541456517112,2.77500113100224,645.86,648.936712785188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12985654599591,57.184535127282,2.422382764153,,,,0.119531436767895,4.12729985082051,19.9551870851755,,,,,,,,,,,,,,,,,,,,,
1989-03,,115.239750386146,15.479,15.6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606060606206337,8.66111365546798,12.4928757741514,13.7641511241823,,,,,,,,10.0,10.0,,99.1539587072602,658909.547970311,,,,,,,,,,,,,,,1.25452568212607,17.5430396356867,1.76921961316101,1.76963098387854,1934.93,1934.27649114753,1.20195012979447,2.82179811767,2.80835526069812,667.86,660.13615285913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09751164901184,66.3609540308578,2.47319252481476,,,,0.382043935052528,4.08516959643476,20.0314246671628,,,,,,,,,,,,,,,,,,,,,
1989-04,,113.83593024102,15.732,15.8876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602409638420272,7.88876276943471,12.5681340619307,13.8470676972011,,,,,,,,10.0,10.0,,99.243997264768,667787.119682001,,,,,,,,,,,,,,,1.76917215301328,18.3063273326609,1.80640300220412,1.80093880245642,1979.72,1968.56171188796,1.4822893708897,2.90206681697985,2.84998321222427,683.23,668.340960729836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8278277892049,75.4773940317929,2.74098555229719,,,,1.16555661274976,5.6121182021356,20.2649022619989,,,,,,,,,,,,,,,,,,,,,
1989-05,,117.852869323449,16.123,16.3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19760479043076,8.04641769528786,12.7186506375242,14.012900843277,,,,,,,,10.0,10.0,,99.3445070209736,681879.584291612,,,,,,,,,,,,,,,1.59148762065871,18.6033401170324,1.84020860013535,1.82960052055315,2008.19,1996.38967800318,1.59746411418572,2.97647162682981,2.89551067129987,702.5,681.358098013883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7647529468211,39.459647513046,2.63779421794514,,,,1.24617916764636,6.34724623363792,20.5174392523318,,,,,,,,,,,,,,,,,,,,,
1989-06,,116.018263261491,16.459,16.5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591715976200514,7.15114621235512,12.7939089253035,14.0958174162958,,,,,,,,10.0,10.0,,99.4525234433721,698823.702206829,,,,,,,,,,,,,,,1.55184227499143,20.0220528483393,1.87158237304477,1.85799303489456,2047.71,2030.09150373915,2.22016294919305,3.04140399985995,2.959795726414,713.46,698.306479157671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49715914419889,24.2925320737825,2.70366413746371,,,,0.998606595448216,6.43661282427804,20.7223277539227,,,,,,,,,,,,,,,,,,,,,
1989-07,,111.343958867472,16.442,16.4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17647058824807,6.64031414293641,12.944425500897,14.2616505623717,,,,,,,,10.0,10.0,,99.5643890544562,710924.590243058,,,,,,,,,,,,,,,1.42662120129001,19.2514890631497,1.89430401708153,1.88449955744885,2057.43,2053.83231220787,2.08710343834405,3.0551508469454,3.02156972478794,708.9,710.153124841646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37142393873122,30.4335842667994,2.76777947604242,,,,0.988733042078631,5.95898673100118,20.9272162555135,,,,,,,,,,,,,,,,,,,,,
1989-08,,113.84641341227,16.609,16.7197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16279069768687,7.2088029622091,13.0949420764904,14.4274837084476,,,,,,,,10.0,10.0,,99.6762924935846,726436.84628938,,,,,,,,,,,,,,,1.47862997489158,17.7232964429468,1.90732604784347,1.91236433278199,2075.93,2090.47762543348,1.98031141899016,3.04443260210847,3.08140621508067,708.47,726.198365527533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.88919411832408,20.6096131168778,2.63245736469157,,,,1.88979963570128,7.88331726133076,21.3226987120726,,,,,,,,,,,,,,,,,,,,,
1989-09,,113.508461821746,16.764,16.6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14942528736853,7.62552252466335,13.2454586520838,14.5933168545234,,,,,,,,10.0,10.0,,99.7843831765255,738273.944361831,,,,,,,,,,,,,,,1.56236150465995,18.7433741700168,1.9266191416123,1.94224237694623,2099.24,2118.58141530737,1.84864923570357,3.05674032613965,3.13837060752468,714.63,736.706225690372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962286162798808,15.7123305040419,2.65778913765357,,,,0.960893854748607,9.05141202027517,21.5275872136635,,,,,,,,,,,,,,,,,,,,,
1989-10,,109.810635298025,16.856,16.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.38922155680023,13.2454586520838,14.5933168545234,,,,,,,,10.0,10.0,,99.8851439600827,753163.467936656,,,,,,,,,,,,,,,1.72830094971122,19.6983451097186,1.96227052703635,1.97581017039268,2153.19,2163.22283280851,1.83380373870296,3.12712847910683,3.19592216505982,741.24,753.025164614944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818330608039369,7.67648872219525,2.67953863966414,,,,0.0,7.87965616045844,21.5275872136635,,,,,,,,,,,,,,,,,,,,,
1989-11,,108.290518075258,16.935,16.9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.76190476195707,13.2454586520838,14.5933168545234,,,,,,,,10.0,10.0,,99.9754569043486,771151.4929557,,,,,,,,,,,,,,,1.63444212490974,20.057542388538,2.00073212391825,2.00810364412583,2182.59,2188.56502764475,2.10478423090635,3.23562117383898,3.26318943082204,765.14,768.061857076381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.40641711562989,2.07896350411333,2.61505776321935,,,,-0.464807436919011,7.50657422902223,21.4275253873052,,,,,,,,,,,,,,,,,,,,,
1989-12,,107.210978939188,16.942,17.0352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.568181818056725,5.42168674689419,13.1702003643045,14.5104002815046,,,,,,,,10.0,10.0,,100.05289719929,779899.487444107,,,,,,,,,,,,,,,1.36842979572474,18.0954919172007,2.03405781710134,2.03558313272108,2225.41,2222.77399453769,1.96836826795938,3.32383726912009,3.32742101610175,782.31,782.965758877965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64858820097923,11.5718461203353,2.76277160748134,,,,-0.533689126084034,7.54989180091368,21.3131690143242,,,,,,,,,,,,,,,,,,,,,
1990-01,,104.617409831868,16.965,16.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.571428571565666,5.45454545445902,13.0949420764904,14.4274837084476,,,,,,,,10.0,10.0,16.5,100.116249061471,784165.554212898,,,,,,,,,,,,,,,1.32151884400641,17.7517423252036,2.06357657358046,2.06248374740541,2246.56,2246.8617040959,0.987811710587933,3.35287748358809,3.36028967055936,778.66,783.38308950123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16695993959562,15.1216730783985,2.73053116959952,,,,0.827185334227606,7.81735596461873,21.4894684226699,,,,82.946860507269,79.8676472984289,1.56451517830828,1.49350228261809,,,26.542,25.3372662246159,1.88616563513115,1.86997155060491,,,31.9988,31.7240673560122,-0.321650456822871,-0.376469267986818,-5.4568,-6.38680113139637
1990-02,,104.077614403486,17.002,17.0654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574712643816835,6.06060606066536,13.1702003643045,14.5104002815046,,,,,,,,10.0,10.0,16.5,100.165316082985,799504.724329291,,,,,,,,,,,,,,,1.29838245948525,19.5431720343749,2.0875025939563,2.08926267461145,2277.26,2280.80696045164,1.18027602143468,3.386278026116,3.39995036379172,797.86,801.452998747402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.14202332507776,2.41591089109621,2.48090537317621,,,,0.487804878048764,8.21394460362941,21.5942950979024,,,,76.9839668770474,73.4132834372695,1.41403364310081,1.41886793899917,-4.9972701406309,,24.0414,24.1235926988639,1.83678978943654,1.93271281785342,3.35519902579392,,31.2291,32.8599833291439,-0.422756146335725,-0.513844878854252,-7.1877,-8.73639063027999
1990-03,,105.904322268299,17.12,17.2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14285714286771,6.62650602401269,13.3207169398979,14.6762334275805,,,,,,,,10.0,10.0,16.5,100.200399811435,802067.531012805,,,,,,,,,,,,,,,1.41942365951169,19.737853972253,2.11654606015602,2.11891816332423,2309.5,2311.12850434479,1.37850400351074,3.45488338485179,3.44681881567397,810.6,805.230118426821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71636954875742,5.04293590830565,2.59791403873018,,,,0.772285966460723,8.63463368220742,21.7610648084996,,,,95.0665699973636,83.131545750831,1.85348714953271,1.56117460155931,10.0295918068682,,31.7317,26.7273091786955,1.94967289719626,1.8779569024719,-2.83311182477404,,33.3784,32.1506221703189,-0.0961857476635516,-0.316782300912582,-1.6467,-5.42331299162341
1990-04,,105.631677306319,17.28,17.2983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69491525412242,7.78443113766171,13.5464918032707,14.9249831466752,,,,,,,,10.0,10.0,16.5,100.22259699364,831003.362420316,,,,,,,,,,,,,,,1.72356612005044,19.6841955961492,2.16254769894614,2.15543911889889,2376.95,2359.95200437745,1.94979604632901,3.57218265349805,3.5140247526661,852.47,832.780042643101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77613933695242,4.0461425497317,2.85188973501069,,,,1.64221589664988,9.14648483423465,22.1184284740651,,,,76.6559829059829,75.5571008894785,1.435,1.47458754550679,-5.54627624392834,,24.8,25.4841610652044,1.872,1.95162007031443,3.92251641907092,,32.34,33.7154877531884,-0.437,-0.477032524807645,-7.54,-8.23132668798403
1990-05,,104.062120364534,17.32,17.4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1111111111225,7.69230769224469,13.6970083788642,15.090816292751,,,,,,,,10.0,10.0,16.5,100.233165244872,828262.098305069,,,,,,,,,,,,,,,1.24248315690901,19.273035965735,2.19909890577295,2.18222008690863,2388.71,2369.16589291132,1.34872584397571,3.67045113071039,3.56141931266902,856.35,827.322384796119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.689575621973592,8.86200492265264,2.87155567138889,,,,0.818612666953892,8.68555503947979,22.2994927312849,,,,83.0188679245283,87.7653786607628,1.496,1.53526376276835,4.11479246833806,,25.97,26.6516042239934,1.802,1.74928176257584,-10.3677099255284,,31.29,30.3745984189778,-0.306,-0.214017999807487,-5.32,-3.72299419498443
1990-06,,104.946340770099,17.431,17.4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64835164849509,8.82352941199617,13.9227832422717,15.339566011884,,,,,,,,10.0,10.0,16.5,100.234776539821,838531.060712341,,,,,,,,,,,,,,,0.749851514915936,18.331094681089,2.21668003164218,2.19858349728912,2415.05,2395.41336657243,0.31939946461833,3.67962285525021,3.5727944668865,856.74,838.082400908458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14748527060339,8.49061707867227,2.93322190646914,,,,1.47435897435898,9.19751667049896,22.6282673036051,,,,80.0242130750605,83.6879219744949,1.322,1.42230282483338,-7.35775445720683,,23.03,24.777332871341,1.652,1.69953177385244,-2.84402374664549,,28.78,29.6080656485916,-0.33,-0.277228949019062,-5.75,-4.83073277725061
1990-07,,103.570952189328,17.416,17.3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16216216218106,9.88372093047273,14.2238163934586,15.6712323040357,,,,,,,,10.0,10.0,16.5,100.230522260953,839846.383594495,,,,,,,,,,,,,,,1.0677145588084,17.9123701353025,2.23250304492449,2.22205809337723,2423.0,2420.03799933079,0.709448510592568,3.64100280671954,3.59814160401835,838.37,839.137574243637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8934748981459,23.8807153035222,3.42874501294542,,,,1.36870920193724,9.60837887067394,22.9379824804285,,,,83.5795454545454,86.2048567644957,1.471,1.51820529770855,6.74276048677606,,25.56,26.3802361722845,1.76,1.76115981708102,3.62617776123591,,30.58,30.6001518217827,-0.289,-0.242954519372472,-5.02,-4.21991564949823
1990-08,,100.329979266431,17.377,17.6269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529100528982974,9.1954022989481,14.2990746812379,15.7541488770545,,,,,,,,10.0,10.0,16.5,100.22383584829,848914.406864788,,,,,,,,,,,,,,,0.86121049932732,17.1949639804353,2.23434883241732,2.24119469097855,2419.05,2436.88453932559,0.599624032731216,3.5774021595008,3.61971692580775,827.13,848.139414961239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9978677975734,54.9933348340755,4.08013345762069,,,,0.49854590776902,8.11173184357542,23.0523388534095,,,,80.1295896328294,78.9839593541912,1.484,1.47461178966594,-2.87138426590956,,25.83,25.6665919993741,1.852,1.86697628445451,6.00833986485514,,32.23,32.4906293995512,-0.368,-0.392364494788569,-6.4,-6.82403740017706
1990-09,,95.9602507236228,17.869,18.0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526315789357402,8.52272727268556,14.3743329690173,15.8370654500733,,,,,,,,10.0,10.0,16.5,100.21779495717,864462.362335529,,,,,,,,,,,,,,,1.14533433832852,16.7137474843534,2.24833067267553,2.26686386336312,2453.3,2475.66600095204,1.2757486720714,3.56981991415524,3.66589541642148,834.84,860.662988027584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.168070232174,79.8718178001131,4.78061363519143,,,,0.392724266225715,7.50332005312084,23.1428709820194,,,,67.490671641791,68.8059951456362,1.447,1.49076025966864,1.09509974868424,,25.82,26.6008499686553,2.144,2.16661390699061,16.0493534401616,,38.25,38.6534430701449,-0.697,-0.67585364732197,-12.43,-12.0525931014896
1990-10,,94.0245603980545,18.051,18.1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0942408377191,10.7954545454367,14.6753661202042,16.1687317422251,,,,,,,,10.0,10.0,16.5,100.21496166629,874926.508183658,,,,,,,,,,,,,,,1.27551041751156,16.1942570441801,2.28197476420113,2.29577794809112,2491.96,2499.54463323235,1.50528935901813,3.64411732676234,3.72107775003761,861.72,873.861835700076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53180459641542,84.7129761083186,4.94945556729599,,,,1.31768581428867,8.91987605135016,23.4478213099686,,,,68.4414327202323,70.4605728952886,1.414,1.42008211085496,-4.74108082471861,,25.59,25.7000715818801,2.066,2.01542799398657,-6.97798128758581,,37.38,36.4650040731936,-0.652,-0.595345883131609,-11.79,-10.7649324913135
1990-11,,94.811875112461,18.087,18.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5384615385962,12.5000000001311,14.9011409836117,16.417481461358,,,,,,,,10.0,10.0,16.5,100.217654608734,892222.868215871,,,,,,,,,,,,,,,1.24414595776418,15.7480483355916,2.31893204427637,2.32434077663154,2533.39,2537.5648829475,1.60544462591325,3.75624004830298,3.78081759280164,887.04,888.509823595251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.53982954657637,82.5677942521884,4.77425327673018,,,,0.975411501727273,10.4958861463198,23.6765340559305,,,,58.8520614389652,63.0030339828771,1.456,1.53116546061902,7.82231878811449,,26.32,27.6787602496516,2.474,2.43030432635222,20.5850238065321,,44.72,43.9301574270296,-1.018,-0.899138865733198,-18.4,-16.2513971773781
1990-12,,96.8258300258668,18.124,18.0732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505050504938723,13.7142857141486,14.976399271391,16.5003980343768,,,,,,,,10.0,10.0,16.5,100.227862079351,896600.889160655,,,,,,,,,,,,,,,1.31479292724283,15.6868028091676,2.35223927958453,2.35490104476771,2564.14,2565.77219288856,1.43384021215218,3.82463061255306,3.83502847579536,893.56,899.131429238626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0421180756016,53.7251425772816,4.24707459268535,,,,0.825115717448176,12.0053655264923,23.8718928597729,,,,70.4674530362604,72.0243310446072,1.613,1.61393319069626,5.40553795171001,,29.2,29.2168934707568,2.289,2.24081663416866,-7.79687095681449,,41.43,40.5579000234196,-0.676,-0.626883443472398,-12.23,-11.3410065526628
1991-01,,98.0623818820249,18.329,18.5827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50753768857384,16.0919540231592,15.2021741347986,16.7491477535097,,,,,,,,10.0,10.0,16.5,100.247589741138,908634.708532605,,,97.7820357005209,,,,,,,,,,,,1.00487529472021,15.3252657905263,2.37549620199422,2.37856486358169,2583.79,2588.84705642888,1.07768073573698,3.85309088190964,3.87635783888903,900.29,907.774889001129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2373931602283,33.3953600555602,3.64240188511657,,,,1.59680638722557,12.860310421286,24.2530807697094,,,,73.6468500443656,70.929521594268,1.66,1.5852566547236,-1.7768105977351,6.14357093212289,30.36,28.993007251451,2.254,2.23497440711868,-0.260718657693696,19.5191662886902,41.23,40.8819852730714,-0.594,-0.649717752395072,-10.87,-11.8889780216205
1991-02,,94.4372959767235,18.854,19.0774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.428571428582,15.2021741347986,16.7491477535097,,,,,,,,10.0,10.0,16.5,100.278346002123,930404.155954458,,,97.9301933677476,,,,,,,,,,,,1.39464557875229,15.4348585554427,2.40657003443605,2.41173741328939,2631.48,2637.66086235068,1.84855869328765,3.92829043135673,3.94801458870275,928.57,932.533153064011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.470169085402,62.1894798876054,4.02376752125815,,,,1.06090373280942,13.5039717563989,24.5103826089166,,,,78.3797729618163,74.6960970448734,1.519,1.52348267103553,-3.89678122492047,7.37311268800334,28.66,28.7445775851734,1.938,2.03957466495245,-8.74281788390298,5.5291115219959,36.57,38.4867107829263,-0.419,-0.516091993916918,-7.91,-9.74213319775289
1991-03,,95.951625166764,19.244,19.6197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.495049505069201,13.5593220337613,15.1269158469845,16.6662311804527,,,,,,,,10.0,10.0,16.5,100.321109336321,920202.254139298,,,98.0804775893852,,,,,,,,,,,,1.41883764211263,15.434191554654,2.44094321202132,2.44595605153805,2658.28,2663.00271814852,1.01838931633365,3.98978609261552,3.98822074748139,928.92,926.51638948915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25667254504176,66.124016803846,4.3157591542496,,,,0.0583203732504031,12.6998029340924,24.5246771555392,,,,92.6059979317477,80.9008630329659,1.791,1.53156742873374,0.530676052436857,-1.89646774909087,34.39,29.4084890419617,1.934,1.89314102633201,-7.17961647282249,0.808544852127728,37.14,36.3553555935733,-0.143,-0.361573597598267,-2.75,-6.94686655161163
1991-04,,96.0583830653407,19.937,20.0761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497512437930836,12.2222222223475,15.2021741347986,16.7491477535097,,,,,,,,10.0,10.0,16.5,100.376888237051,929305.859424322,,,98.2353886852835,,,,,,,,,,,,1.15416019155192,14.7880392860137,2.4828979617334,2.47418630258776,2722.4,2698.83901128489,0.00806284538404839,4.05052997317432,3.98854231155384,956.85,932.683045354239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32188776404659,60.8967046592572,4.58859660414782,,,,0.563435010685817,11.5036622145627,24.6628577728912,,,,96.9638242894057,95.7484736490965,1.501,1.52032301822053,-0.734176654729926,3.10157730906563,29.77,30.1532420069455,1.548,1.58783003036924,-16.1272188239624,-18.6404129307084,30.72,31.5104254088779,-0.047,-0.0675070121487067,-0.95,-1.35718340193239
