country,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL
1980-12,100.254773626539,85.8936511152971,2.64471274303188,73.0324064991334,1.04746364468182,0.9623,,,14.3,14.3,12.99,,42.569,43.4516840233091,2.77898855557758,14.3,98.5696800084417,98.0506917143789,39.1691143435365,2.0030159254786,21.1383656313258,2.77898855557758,2.75625780269279,6.847220434,6.67399098472557,0.597890402407539,5.79253275554986,5.69178092378768,2.983966746,2.82374894488295,2.81550131881184,2.76474686563903,55.3295002211411,51.5888475280975,1251.0,3.42953432894745,5.94600960305558,28.2333426880401,34.7577567166653,5617.0,6.90936964339725,1.33793698748381,53.6649214659686,20.5188854435053,0.496372358735119,0.483936542001949,1.39177775078736,10.6171225283602,0.519932,0.506905934080078,0.489803156992475,0.484766954486377,1.93359624092397,17.8915282846441,0.513051,0.507775760967606,0.00656920174264396,-0.000830412484428003,0.006881,-0.000869826887528241
1981-01,100.818646530163,87.1001839606815,2.74715069775042,72.5870525306243,1.04107617761905,0.9528,,,14.22,14.22,12.81,,46.43,44.2448144010414,3.02626399716768,14.22,98.6267826258767,98.1277806985287,39.245508135719,8.06035367785418,27.3696913052196,3.02626399716768,2.97842192986328,7.720102026,7.66204441684028,0.665681742191424,5.91074770990646,5.72967007020287,2.983966746,2.96007697119168,9.04539636429327,-7.77873444521146,38.7439186200796,56.2552632667849,876.0,-2.5032843778076,7.62865415499036,31.9930970641579,33.8876712227007,6365.0,6.7364084725091,2.76831345826234,55.5770470664088,21.0869125107233,0.366208552453793,0.416129309865105,-14.0115957882286,-0.46380996341338,0.381251,0.433222311309616,0.400095601988135,0.450016613298829,-7.16846329271082,3.25077763416422,0.41653,0.468501575638215,-0.0338870495343418,-0.0338873034337241,-0.035279,-0.0352792643285984
1981-02,101.313224738439,86.5475317389814,4.73198136850041,74.4789827022407,1.06821109166667,0.9232,,,14.8,14.8,12.97,,48.935,46.520827523785,3.30650949763646,14.8,98.6895772585546,98.2126239219072,39.3249211821109,9.08685603158511,37.201396348294,3.30650949763646,3.24906684264312,8.196219258,7.97668588230294,3.43075466457354,6.14717761861965,5.92624099340103,3.222684086,3.02217782228949,-4.18778374864033,-5.40938141439481,48.8721804511278,53.8994144939436,1105.0,8.536157345075,22.1098957885564,33.6819706876547,36.7803761588521,6701.0,7.31143889912944,2.32076253626192,55.8712121212121,21.5762896763265,0.47510366065209,0.460508156145695,10.6646768753146,3.60797638170358,0.507511,0.491919920197798,0.357817853588878,0.37350613662116,-17.001700474303,-23.5735159822279,0.382225,0.398983397944289,0.117285807063212,0.087002019524535,0.125286,0.0929365222535085
1981-03,101.721475736226,85.3698981652245,3.61695954117526,75.5871395873711,1.08410477647619,0.92,,,15.15,15.15,12.88,,47.464,47.0240764868812,3.2405693798791,15.15,98.7578562746436,98.304960466918,39.407310694511,-0.227644948600668,35.9432032187005,3.2405693798791,3.24167050609918,7.402690538,7.626443637289,1.49002432519644,6.14717761861965,6.01454342577247,2.983966746,3.04921402280978,0.00887752897428294,-4.9796473537288,61.3003095975232,53.9041994300823,1386.0,-5.18945198858333,13.5037133718344,38.4972710784581,34.8716761968681,7659.0,6.93201528778452,1.05305791818552,53.0674846625767,21.8035005032137,0.609153298029495,0.521649022649466,13.2768259775246,19.2775602036088,0.660386,0.565522197098422,0.48483874566855,0.477320927102843,27.7946679593596,6.05943801383955,0.525616,0.517465896984235,0.124314552360945,0.0443280955466232,0.13477,0.0480563001141871
1981-04,102.009285698274,87.1817584877896,4.9164404980272,77.1432916238106,1.10642380938095,0.8988,,,15.02,15.02,12.85,,46.676,47.2843382072238,3.17462926212174,15.02,98.831159572384,98.404188187694,39.4926286969818,0.0121330317388672,34.6225430899873,3.17462926212174,3.24206381901056,7.87880777,7.9785790149598,0.706663041993759,6.02896266426305,6.05704598130707,3.103325416,3.06508210459343,12.4130696533883,15.9723089491093,54.4007076514816,60.5953652514398,1230.0,22.161153849433,40.782592345394,40.0353524141426,42.5996420087322,7965.0,8.46822986057666,8.01603206412824,57.4182242990654,23.5512760946537,0.494887217138214,0.491504535704723,-5.7786913491448,15.2530971625987,0.547555,0.543812320722435,0.403011934684852,0.451056753317353,-5.502414056074,7.69604232447139,0.445902,0.49905993125239,0.0918752824533624,0.0404477823873696,0.101653,0.0447523894700452
1981-05,102.204498217452,86.6523806945784,10.3836152891826,79.0269440131876,1.13343999975,0.8735,,,14.3,14.3,12.85,,46.022,47.3975527551378,3.38893464462541,14.3,98.9094922695978,98.5103347093497,39.5808222473428,5.05789573084561,39.8585791472017,3.38893464462541,3.40604402650358,8.434277873,8.41572941181458,0.472903208354973,6.14717761861965,6.08568994608421,3.103325416,3.0781287253646,5.17319555001437,13.3963733199508,67.0499778858912,63.7300819901422,1516.0,-14.1272647947461,8.12309957482506,37.6880191338658,36.5814777805447,7498.0,7.27190060474524,4.78664192949908,59.0985915492958,24.6785913511325,0.50839656278859,0.461825679442605,-6.03836874456594,3.09158887833605,0.576237,0.52345169799197,0.593638834123032,0.610813544846103,35.4183349110279,43.6885104021816,0.672854,0.692320504117663,-0.0852422713344426,-0.148987865403498,-0.096617,-0.168868806125693
1981-06,102.303271148835,85.6543449855589,14.7860542289012,81.033176207819,1.16221428485714,0.8526,,,14.15,14.15,12.9,,46.928,47.179770444819,3.55378493881106,14.15,98.9932654632642,98.6239802065641,39.6718336341446,3.99211825734768,42.9310903345721,3.55378493881106,3.54201733193893,8.672336489,8.63305919483095,2.4351003831222,6.26539257297624,6.23388260527693,3.222684086,3.21467545504975,3.38698233099445,23.004497324769,63.954002653693,65.8886086066766,1446.0,7.4972998514677,22.8954230837516,40.0956693292675,39.3241008598502,7977.0,7.81709679798368,2.54957507082154,60.5321507760532,25.3077905640509,0.539607031311862,0.491068255050755,6.33195097410859,19.37161921651,0.627139,0.570726540859856,0.527408764447724,0.475568870180714,-22.1417281601809,6.02307260131931,0.612962,0.552712934357396,0.0121982668641374,0.0154993848700411,0.014177,0.0180136065024604
1981-07,102.269030896655,87.8761633643726,17.6581704361658,83.1077098992488,1.19196818077273,0.8294,,,15.25,15.25,12.9,,48.455,47.5314585109776,3.66918014488644,15.25,99.0824694041919,98.7451371104844,39.7656005499921,2.60736221101939,43.8652313979263,3.66918014488644,3.63437055335966,8.989747977,8.86025308338084,0.650909019449751,6.26539257297624,6.27445950941659,3.103325416,3.11908915535122,-0.803270627642856,23.2673154857962,66.0769570986289,65.3593447667766,1494.0,0.319125142605977,11.4883951381925,43.5035750338235,39.4495939527977,8655.0,7.8420431192879,-4.52348066298343,47.940074906367,24.1629975516577,0.453679877301278,0.460398012760484,-6.24561697377496,-5.04360054057645,0.540771978,0.548779781701494,0.46812541559479,0.443492003662785,-6.74494663743232,-8.04047038251211,0.5579906,0.528628356793183,-0.0144455382935117,0.0169060090976995,-0.017218622,0.0201514249083121
1981-08,102.127866289048,87.0454130123014,18.67932064959,84.6378587201859,1.21391426385714,0.8314,,,15.8,15.8,13.02,,47.596,46.768785010892,3.76809032152248,15.8,99.1772391784146,98.8740165980142,39.8620563672025,2.34328447792859,44.9631687667619,3.76809032152248,3.71953419440695,9.148453721,9.04297726612186,0.030238023554306,6.26539257297624,6.27635678196095,3.222684086,3.21659066028451,2.22044801387761,20.5215430002116,64.4405130473242,66.8106150395339,1457.0,-2.616491127563,15.334997221896,37.9041547463967,38.4173988271631,7541.0,7.63685675685206,-1.04882459312839,40.8131755018013,23.9095700908989,0.39822662554766,0.44212258155949,-3.96948524851728,2.15395487726885,0.483412981,0.536698908128407,0.473272468332748,0.45819986223684,3.31637514376438,12.0565018959425,0.5745122,0.556215348466677,-0.075045842785089,-0.0160772806773499,-0.091099219,-0.0195164403382698
1981-09,101.870339677552,85.515824709369,19.1572695299365,84.4452918506324,1.21115238314286,0.8186,,,15.9,15.9,12.77,,46.822,46.421318684086,3.76809032152248,15.9,99.2776307286447,99.0107247397579,39.9611303925707,1.72417466255919,43.98801651125,3.76809032152248,3.78366546055214,8.989747977,9.16893604484657,2.51748884095643,6.26539257297624,6.43436336356543,3.103325416,3.27858918770858,1.71537202611862,29.1073964547517,77.7089783281734,67.9566656403999,1757.0,4.23843958149629,19.7833830050805,41.5935393882022,40.0456970652349,8275.0,7.96054031641665,0.29239766081871,39.9286078531362,23.9794811145565,0.404316338567811,0.455982203918489,3.13479178333566,-8.23809710965981,0.489688697,0.552263932946611,0.500756146329163,0.469177800162249,2.39588416107696,-3.98580853611674,0.606492,0.568245810784232,-0.0964398077613514,-0.0131955962437603,-0.116803303,-0.0159818778376212
1981-10,101.460222392039,87.0172161093934,19.2423468205807,84.7527382587615,1.21556191790476,0.8205,,,16.4,16.4,12.57,,43.871,45.7558123678676,3.78457535096182,16.4,99.3826091269247,99.1538811948367,40.0627481022653,2.03037787926629,44.7419434472294,3.78457535096182,3.86048816708863,9.227806593,9.41274792537892,1.01122301313391,6.14717761861965,6.49942912664646,3.103325416,3.28227141365186,7.15434508293619,47.9613679432974,78.1512605042017,72.8185200071712,1767.0,1.46004357380945,17.4332897942223,41.9755465173264,40.630381691823,8351.0,8.076767673747,-4.70116618075801,27.3745737944472,22.8521658580777,0.420259873623341,0.457747323239635,0.387102677687478,3.56402706337033,0.510851898,0.556420214152941,0.494318710671453,0.488192457109786,4.05276143520884,11.2502905902872,0.600875,0.593428159471008,-0.0740588370481127,-0.0304451338701503,-0.090023102,-0.0370079453180671
1981-11,100.959592199531,86.2213717234995,16.4388042202029,83.8824585518628,1.20307997465,0.8415,,,16.25,16.25,12.92,,43.781,46.2202387091745,3.86700049815852,16.25,99.4904125760211,99.3011055204146,40.1668314825591,1.70620698121646,45.3057700001578,3.86700049815852,3.92635608570453,9.386512337,9.48597803397414,0.163310258952635,6.26539257297624,6.51004336118363,3.222684086,3.28930374614618,6.7093933011292,54.8628580400228,82.7067669172932,77.7042009105138,1870.0,-3.20592370717487,17.0287354193552,40.5480461927042,39.3278026528492,8067.0,7.81783266412091,2.02676864244742,15.1488994389296,23.3153263898093,0.479177802097248,0.483282392117844,5.57842014181269,1.25472379038477,0.576489218,0.581427368057927,0.496386784406195,0.497425856973283,1.8913442289053,4.59542672052143,0.597193,0.598443087397671,-0.0172089823089468,-0.0141434648554389,-0.020703782,-0.0170157193397446
1981-12,100.42270334212,85.4874018608005,15.4828548166837,84.3399079665245,1.20964092004545,0.8244,,,15.85,15.85,12.55,,44.289,44.9200068981141,3.96591067479456,15.85,99.5982076085673,99.448536925757,40.2732993537424,0.398488890631113,43.0200823254432,3.96591067479456,3.94200217851268,9.703923825,9.48805724879776,-0.146085592727737,6.62003743505562,6.50053312575261,3.461401425,3.27267128912812,0.201878689472687,50.9261649827913,84.0336134453782,77.8610691329772,1900.0,0.440780788533655,13.6470123014463,31.7618822228459,39.5011520514954,6319.0,7.85229216858407,3.63568215892053,17.7597955706985,24.1629975516577,0.471014608185206,0.454551438199767,-5.94496186632666,-6.07209856081998,0.569758544,0.549844019911948,0.531075784023463,0.531471880902244,6.84444193072769,9.63451117771666,0.642411,0.642890134992876,-0.0600611758382564,-0.0769204427024769,-0.072652456,-0.0930461150809275
1982-01,99.8803694818927,87.4541106318843,17.9620694432388,85.6251893129752,1.2280750036,0.8037,,,16.62,16.62,12.78,,49.339,46.1616460147529,4.03185079255192,16.62,99.7011750726804,99.5895700601132,40.3820676783354,0.841169939667752,33.4653453898604,4.03185079255192,3.97516111585938,9.703923825,9.64558191511477,0.608394454891572,6.7382523884218,6.54008200882808,3.342042755,3.32922643839216,-6.85988694363353,28.9121828004473,48.4741264927023,72.5198878173506,1096.0,2.37722449782177,19.3359757571519,37.5322004364599,40.4401831149854,7467.0,8.03895878165619,3.79746835443038,18.9390799834231,25.0805797371637,0.420120936821908,0.505492967555133,11.2069889289357,21.4749731805714,0.515940021,0.620783277950044,0.402663516927233,0.47278265326104,-11.0427719226783,5.05893322367059,0.494501,0.58061255860557,0.0174574198946752,0.0327103142940921,0.021439021,0.0401707193444743
1982-02,99.3606053107478,87.2836016624666,17.8335011121308,87.7611929107485,1.25871052857895,0.787,,,17.0,17.0,12.78,,49.202,45.872481504698,4.08130588086994,17.0,99.7933731872733,99.7160222769937,40.4930499788743,1.19395367603768,23.8085546697523,4.08130588086994,4.0226226981306,9.941982441,9.71650403695508,1.33969407085704,6.85646734277839,6.62769909972954,3.580760095,3.36111652154775,1.58905635515681,36.6847309848661,66.7846085802742,73.6722697034648,1510.0,-4.78174466983933,4.69288472772676,36.0293039679315,38.5064368144113,7168.0,7.65455629860376,1.56794425087108,18.0639935196436,25.4738292452377,0.49688427386565,0.483362486019021,-4.37799988457767,4.9628501837208,0.625433467,0.608413450272237,0.479427148894424,0.509389934165493,7.74294078937803,36.3806064268652,0.60346,0.641174473286244,0.0174571249712255,-0.0260274481464727,0.021973467,-0.0327610230140078
1982-03,98.9009601912342,86.5418527350833,18.6047722295788,89.6499547424553,1.28580000086957,0.7668,,,17.87,17.87,12.98,,46.984,46.3866580750504,3.94942564535522,17.87,99.868590602567,99.8193039212068,40.6061577431896,-1.69928574092307,21.9823802810991,3.94942564535522,3.95426684421013,9.069100849,9.31656474938598,2.52861797578202,6.97468229713499,6.79528829054604,3.461401425,3.49839965311867,-0.728169827883954,35.6773892149708,86.8199911543565,73.1358104639668,1963.0,6.92559542411208,18.0707133433312,47.9720531626588,41.1732368404188,9544.0,8.18467989935595,-4.4253859348199,11.6633266533066,24.3465139887589,0.502550961707106,0.4083463590231,-15.5196419179639,-21.7200950652412,0.646180027,0.525051748786988,0.536784880644912,0.496700547119336,-2.4910949736267,4.06008178483192,0.690198,0.638657563917958,-0.0342339189378062,-0.088354188096236,-0.044017973,-0.11360581513097
1982-04,98.5382821083014,89.4505524278056,17.9966336826924,91.0264872281189,1.30554284933333,0.7723,,,18.0,18.0,12.92,,46.076,46.6485202037577,3.88348552759786,18.0,99.9216301700887,99.8921972883854,40.7213008183107,-0.0118236051719884,21.9531609503506,3.88348552759786,3.95379930731103,9.624570953,9.71425364204966,-0.734263144217891,6.7382523884218,6.74539299308521,3.342042755,3.31074962240551,1.10248053524915,22.0260299311784,66.9615214506855,73.9421185386288,1514.0,-0.101433447919151,-3.4464341314408,38.6882746430202,41.1314734066717,7697.0,8.17637789633289,-6.35319454414932,-3.19109461966604,22.7997325903345,0.435349496410811,0.45504547161405,11.4361525599663,-7.41784896011141,0.568367422,0.594081361587236,0.527960457484774,0.599208298415447,20.6377367390904,32.8454333093328,0.689275,0.782292109257478,-0.0926109610739632,-0.144162826801397,-0.120907578,-0.188210747670243
1982-05,98.238362569421,88.0394875122035,14.5521592485161,90.5270707552223,1.2983799935,0.7612,,,16.63,16.63,12.97,,45.14,46.6971093544592,4.08130588024671,16.63,99.9463087836175,99.9261317572928,40.8383875485056,3.52883551146599,20.1781993852102,4.08130588024671,4.09332238131952,10.02133531,9.98813102690556,-0.73338515491978,6.7382523884218,6.69592328223292,3.461401425,3.44846236315564,-10.8881185927269,3.39106890268911,68.3768244139761,65.8912129821682,1546.0,-1.02525797911323,11.2851972188335,41.5734337498272,40.7097696936429,8271.0,8.09254892954828,0.651590647757761,-7.0113314447592,22.9482935156069,0.5773469429233,0.506766309771438,11.3660812784125,9.73108086650221,0.74961572,0.657975237987059,0.521678555885727,0.522544016174773,-12.7942624365193,-14.451141337013,0.677337,0.678460696324465,0.0556683870375734,-0.0157777064033345,0.07227872,-0.0204854583374064
1982-06,97.9734892564912,88.048633939028,14.6819510631746,92.930427483587,1.33285001740909,0.7432,,,16.63,16.63,12.99,,47.0,47.4502622716171,4.26264120304073,16.63,99.934767523135,99.9102604462281,40.9573249016405,3.71886490635854,19.8624149176163,4.26264120304073,4.24554751086253,10.49745254,10.4469587112192,2.29359640230846,6.85646734277839,6.84950073773555,3.461401425,3.46577866533075,-3.1079298401984,-3.10409999254811,62.3617868199912,63.8433603118267,1410.0,4.94127862117455,8.63910911148819,43.0964358567306,42.7213528402443,8574.0,8.49242431971214,0.0,-9.3232044198895,22.9482935156069,0.497993221540602,0.459196243544075,-9.38698277887064,-6.49034246845899,0.663750274,0.612039721201909,0.546947511331464,0.511609339976155,-2.09258471251171,7.578391281529,0.728999,0.681898517693871,-0.048954289790862,-0.0524130964320798,-0.065248726,-0.0698587964919618
1982-07,97.7372401336901,90.4415982236018,13.3389009585672,94.193365011643,1.35096363586364,0.7367,,,16.63,16.63,12.97,,48.487,47.8381454132382,4.36155137926128,16.63,99.8785500795423,99.8329873775506,41.0780185846232,1.83276470910734,18.9575565802839,4.36155137926128,4.32335840735,10.49745254,10.3626581399003,0.491136549759591,6.85646734277839,6.88314113933463,3.461401425,3.48242072798502,-5.75768157629678,-7.94359531577166,58.7793011941619,60.1674629174639,1329.0,-18.4670373463924,-11.7050870079181,36.9038992372423,34.8319846563523,7342.0,6.92412514897679,-3.00837776085301,-7.88426763110307,22.2579221569881,0.50714422417596,0.506420445494348,10.284100232571,9.99622749410232,0.685133405,0.68415560632073,0.509550105366035,0.484642517049477,-5.27097940157523,9.27874979635062,0.688383663,0.654734416927267,-0.00240588119007525,0.0217779284448719,-0.003250258,0.0294211893934623
1982-08,97.524231329377,90.0605237572299,12.6142884238372,95.31432233491,1.36704091031818,0.7259,,,16.63,16.63,12.73,,50.474,50.1094245340968,4.36155137926128,16.63,99.7678922360159,99.6810584140406,41.2003729032686,-0.374309305528613,15.7987922519067,4.36155137926128,4.30717567451994,10.49745254,10.3690663789006,-0.0625271703487941,6.85646734277839,6.87883730594909,3.461401425,3.46143415285992,-6.28865034882674,-15.6066120369337,58.0274214949138,56.3837415508246,1312.0,-7.43210878161268,-16.071273302606,32.6716623593129,32.2432336658976,6500.0,6.40951663572984,1.57047506870829,-5.44590643274853,22.6074772752761,0.373256885839091,0.40971939857697,-19.0950124106823,-7.3290042929327,0.510257433,0.560103179605679,0.552634709245214,0.51754087339678,6.7881696693864,12.9509011352053,0.755474256,0.7074995466952,-0.179377823406123,-0.10782147481981,-0.245216823,-0.147396367089522
1982-09,97.3521070750468,89.6703529588976,13.9701647607304,96.2424382548454,1.38035236657143,0.718,,,17.1,17.1,12.94,,51.797,52.0444832646565,4.27912623206458,17.1,99.5940039856596,99.4427835258499,41.3242906097799,-0.372535069096662,13.4119805089363,4.27912623206458,4.29112993464475,10.10068818,10.2854251956393,-1.19726405654865,6.62003743505562,6.7964794593765,3.222684086,3.39928444935776,-12.4461568023371,-27.3564525257746,54.4891640866873,49.3661326663845,1232.0,-9.98242582838869,-27.5213595776746,30.4449629092859,29.0245767805253,6057.0,5.76969139160987,-1.73946656358718,-7.36151603498543,22.2142277672021,0.42273863191135,0.468469881391623,14.3391997105101,2.73863264088403,0.583528271,0.646653509446364,0.468324429077253,0.441123676570211,-14.7654418722562,-5.97942263728928,0.646452734,0.608906110904381,-0.0455857971659034,0.0273462048214112,-0.062924463,0.0377473985419821
1982-10,97.260289325796,91.4707968852937,15.2413539669442,97.670203093457,1.4008300125,0.709,,,17.42,17.42,12.82,,53.287,55.6067115711341,4.19670108486788,17.42,99.355059239495,99.1162920720685,41.4496727384032,-0.360936142527974,10.753912736695,4.19670108486788,4.27564169578778,10.10068818,10.2945168537527,-1.21642449794982,6.38360752733284,6.71380541823452,3.222684086,3.37797869104714,6.83452476646647,-27.5732695136878,54.4891640866873,52.7400732297152,1232.0,3.7228966342155,-25.9048758120786,29.8367673484433,30.1051317725828,5936.0,5.98449103823274,-0.43273013375294,-3.21223709369025,22.1181001096729,0.428085939513664,0.491219074304824,4.85606307189348,7.31227674436147,0.599675632,0.688114421998666,0.428367262012813,0.452604885403552,2.6027187936517,-7.28966029440946,0.600069717,0.634022507277418,-0.000281322499149411,0.0386141889012727,-0.000394085,0.0540919147212472
1982-11,97.2678428308058,91.453245747262,16.8201647657605,97.9916262898569,1.40544000865,0.7177,,,17.13,17.13,13.0,,56.665,59.2767349147311,4.29561126316587,17.13,99.0624315270964,98.7179086856394,41.5764181839201,1.93999166309661,11.0084947236225,4.29561126316587,4.35858878822994,10.57680542,10.6846743556676,0.0931098563250946,6.50182248069902,6.72005663281338,3.342042755,3.40559474933056,1.51130151062834,-31.1013637283302,61.9637328615657,53.5371347531424,1401.0,-4.22684449597778,-26.6863828580628,30.7264418465353,28.8326346672465,6113.0,5.73153590817091,-5.33386013433427,-10.1949025487256,20.9383515854509,0.48051338715531,0.478966654717718,-2.49428823676,-0.89300530507917,0.675332739,0.673158899349531,0.443729502619635,0.412061738916921,-8.95773505636858,-17.1611742453,0.623635196,0.579128053907731,0.0367838845356752,0.0669049158007969,0.051697543,0.0940308454417995
1982-12,97.4410882158027,90.5062061817897,13.748256758643,95.9351750637655,1.37594545959091,0.7325,,,16.43,16.43,12.84,,62.189,62.5478228778079,4.55937173585725,16.43,98.7514455880424,98.2962873381024,41.7044232660589,4.01858087859565,15.0111541937541,4.55937173585725,4.53374220385037,11.37033414,11.1375826201785,1.81213748033006,6.97468229713499,6.841833297756,3.700118765,3.50090636786594,5.98878280256975,-27.1222985965984,59.7523219814242,56.7433574722272,1351.0,5.63186099158792,-22.8973156726825,24.1770301458915,30.4564485719182,4810.0,6.05432804320204,-2.71285475792988,-15.6962025316456,20.3703245182329,0.528846458940564,0.514793302584546,7.47998791021112,13.2530357011661,0.727663884,0.708327507319015,0.437837693929464,0.448040537736751,8.7314097432093,-15.6981669517223,0.602440787,0.616479343611552,0.0910087650111006,0.0667527648477951,0.125223097,0.0918481637074634
1983-01,97.8618438112576,90.0983374155939,11.5746169927173,95.5359770252413,1.37021998165,0.7203,,,15.35,15.35,12.77,,68.501,64.5849669924258,4.75719208829835,15.35,98.4958425092878,97.9511002852459,41.8335812803571,3.57842382930661,18.1330411111417,4.75719208829835,4.69597871523228,11.52903988,11.4655671993838,0.766850695098036,7.09289725149158,6.89429994395729,3.461401425,3.45855730115474,2.71892235984382,-19.6273366375498,38.5227775320655,58.2861653062657,871.0,8.52416271853617,-18.2679126044117,30.9124190015037,33.0526058064758,6150.0,6.57040881711855,4.50450450450451,-15.1219512195122,21.2879067037389,0.36732273776501,0.431944173774057,-16.0936687393835,-14.5499143414006,0.503312955,0.591858537862513,0.410005078398792,0.468259824315329,4.51282526369491,-0.956640205497141,0.561797151,0.641618967880783,-0.0426823406337821,-0.0363156505412723,-0.058484196,-0.0497604300182699
1983-02,98.4299756005987,89.9651629123805,10.2745088523424,96.7782244452846,1.38803685326316,0.7188,,,14.5,14.5,12.95,,73.55,69.9289068314816,4.88907232256661,14.5,98.3740924451839,97.787105634863,41.9637790536308,2.87871529098829,20.0998188275119,4.88907232256661,4.83116257256922,12.00515711,11.7882629502792,-0.215877055805059,7.09289725149158,6.8794167322199,3.700118765,3.48588248259743,1.23935349630946,-19.9040057115568,52.9411764705882,59.0085369338536,1197.0,-1.47312455071958,-15.427906475366,30.7666531232853,32.565699755688,6121.0,6.47361851175094,7.47126436781608,-10.188679245283,22.8783824919493,0.470201096221371,0.454905899381958,5.31590122104815,-5.88721455639453,0.65265645,0.631426153108981,0.404866483680787,0.434883620151836,-7.1277103928988,-14.6265776012471,0.5619696,0.603634491651246,0.065334612540584,0.0200222792301226,0.09068685,0.0277916614577357
1983-03,99.0520015703925,85.2719195722856,16.1830635712239,104.15806391,1.49388183240909,0.6507,,,14.05,14.05,12.69,,72.77,72.6556458567882,4.72422202817321,14.05,98.4313281430914,97.86416663082,42.0948934136019,-2.00617094229782,19.724878956894,4.72422202817321,4.73424119286317,10.73551116,10.99905561595,1.69196980986032,7.21111220584818,6.99581438642354,3.580760095,3.57605512575976,2.12609255168214,-17.601086717769,70.9420610349403,60.2631130424609,1604.0,32.429468051515,4.74421314229743,50.9275820037782,43.1265829537112,10132.0,8.57297855879617,7.41023682200153,0.933237616654692,24.5737248156461,0.564278913975814,0.457663275122502,0.606142005256326,12.0772268466856,0.842966018,0.683694852066348,0.451743494270701,0.420209930132754,-3.37416479699982,-15.399744862412,0.674851399,0.627743980423214,0.112535419705113,0.0374533449897473,0.168114619,0.0559508716431335
1983-04,99.6823198666387,84.290059277967,16.0290935873703,105.61720805521,1.51480953447619,0.6595,,,14.45,14.45,13.95,,73.87,74.9413848876658,4.49343161560697,14.45,98.6312763847395,98.133849880343,42.2267875716437,-3.6391224293889,15.3815862964198,4.49343161560697,4.56195635975232,10.8942169,10.9590045292793,1.15298730585157,7.09289725149158,7.07647523823994,3.580760095,3.56730572676895,5.48494740816982,-14.029359239746,55.8160106147722,63.5685130993658,1262.0,-27.4219539698276,-23.9015074468303,28.2986860127587,31.300431227385,5630.0,6.22210032455989,6.75675675675677,15.0632426216941,26.2341116275141,0.397460795101342,0.421022923347087,-8.00596284803656,-7.47673592845236,0.602077402,0.637769538519205,0.350453360582769,0.402504058813428,-4.2135775596099,-32.8273557162318,0.530870092,0.609716985955946,0.0470074345185733,0.0185188645336587,0.07120731,0.0280525525632591
1983-05,100.310542770613,84.1774238762,15.6038517695251,104.65278068716,1.50097728309091,0.6642,,,15.5,15.5,14.0,,74.93,76.9373356924265,4.62531185195266,15.5,98.9067802876296,98.5066578631507,42.3593142406959,1.55424674021256,13.1809319223533,4.62531185195266,4.63286041776369,11.37033414,11.3403380499711,0.123836267349743,7.09289725149158,7.08523848103491,3.580760095,3.58490119720285,0.120938982857363,-3.40837672885195,69.703670942061,63.6453922125257,1576.0,-15.3604866822242,-34.9234032602234,27.635199946385,26.4925326572238,5498.0,5.26635543285124,6.46235842771486,21.7060167555217,27.9294539512108,0.512832954017052,0.453478729178478,7.70879779499212,-10.5152176783405,0.769750614,0.680661270861831,0.466768889771109,0.451628420584426,12.2046873057168,-13.5712195327539,0.7006095,0.67788399969545,0.0460640642459426,0.00185030859405271,0.069141114,0.002777271166381
1983-06,100.938790223685,83.9433210022896,14.4171572937768,106.328353387675,1.52500910090909,0.6549,,,14.5,14.5,13.59,,76.868,77.412234904922,4.77367711732221,14.5,99.1990800072181,98.9037422605938,42.4923187565702,2.67795024797585,12.045056677346,4.77367711732221,4.75692611480957,11.60839275,11.5561698291773,0.495864717594156,7.09289725149158,7.12037167881977,3.580760095,3.60277099743425,2.1182950854762,1.80164250511091,61.5214506855374,64.9935894278957,1391.0,-6.82096960261859,-42.2174546999444,24.6696182860781,24.6854850577107,4908.0,4.9071389296106,3.62953692115142,26.1233815689261,28.943163794246,0.513474047815981,0.473105547757936,4.32805715386343,3.02905444228144,0.783052596,0.721490266021433,0.425750659857016,0.416246333648225,-7.83433577772074,-18.6398094945598,0.649273631,0.634779447033584,0.0877233879589646,0.0568592141097116,0.133778965,0.0867108189878488
1983-07,101.561078744413,84.3788510453864,13.2021580227317,106.628921907409,1.5293199899,0.6541,,,12.75,12.75,14.02,,79.337,78.5381283439258,4.88907232256661,12.75,99.4907167560433,99.3015212401636,42.6256422061257,2.07728402713821,12.31409759876,4.88907232256661,4.85574098117527,11.92580424,11.8159635509171,0.38521057591859,7.09289725149158,7.14780010357129,3.580760095,3.61258887065895,-0.411667979736085,7.57646823189027,61.5656789031402,64.7260316313399,1392.0,2.84721590410383,-27.1120082167096,26.0116696476068,25.388334114279,5175.0,5.04685576965095,6.82367149758454,38.9085198272477,30.9181502125732,0.438623814133144,0.452616200727589,-4.33081943922385,-10.6244219097903,0.670796167,0.692195003525293,0.461887585766919,0.459035627698132,10.2798008272834,-5.28366547517143,0.706373918,0.702012361515047,-0.0232637716337746,-0.0064194269705425,-0.035577751,-0.00981735798975384
