country,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU
2016-08,-4.5,-13.4,-2.4,-24.5,0.9,20.1,32.4,16.5,15.3,27.4,2.9,0.7,1.8,0.2,-7.7,10.0,5.1,2.1,-6.5,10.5,10.0,9.2,10.3,3.9,3.1,3.9775,-8.7,-13.2,4.2,0.785909091,2.93,1.75,0.51,0.108684046158005,12.9060100397957,112.534261097002,112.534261909321,295.7081698,295.708171560022,25.9585523060891,128.879480352413,128.8794805809,162.1894397,162.189438698854,-0.248756218905458,7.69919427036708,120.289975835347,-2.7892561983471,-4.75708502024291,101.056836148789,95.050505050505,2.21366698748796,3.10679611650485,96.1919840013332,105.035852633314,2.75403608736945,4.44015444015445,97.4,106.925800872931,-1.32158590308369,10.6719367588933,121.5,111.795042422226,118.290142488126,109.807180851064,4.15381882609073,-6.75683389874738,95.0458547817612
2016-09,-4.4,-12.9,-1.4,-24.4,-0.3,-23.2,-3.1,-8.3,-13.7,-4.3,-1.4,1.9,3.1,-0.1,-6.9,12.4,6.5,1.3,-7.1,10.2,9.0,8.7,8.2,4.0,1.4,3.97,-10.7,-15.4,4.9,0.724545455,2.92,1.75,0.449090909,0.314114248465041,12.4804740513532,112.88774723037,112.887748060383,296.0244879,296.024490598151,25.0342660807666,129.824907576255,129.824907814803,164.1487373,164.148736304972,-1.66251039068995,18.063872255489,118.290142488126,5.41976620616367,-0.100704934541782,117.233918615295,100.20202020202,-2.07156308851223,2.76679841897234,107.891009082576,102.859968680458,-2.2181146025878,4.23645320197044,112.8,104.554064069834,0.624999999999983,9.0997095837367,117.4,112.493761437365,114.590450795767,110.505319148936,1.86245227985324,-1.63881815916933,96.8160384710501
2016-10,-3.6,-13.0,-0.8,-25.1,-0.5,11.3,-4.1,2.8,-8.8,-6.5,-1.3,0.4,4.4,0.2,-7.2,8.6,8.6,1.3,-8.4,10.3,9.8,9.5,9.6,4.7,3.3,4.0756,-9.9,-11.2,0.5,0.699047619,2.94,1.75,0.481428571,0.151522377975378,12.0312056342413,113.058797182515,113.058798260687,296.6047759,296.604778960981,25.6522604497599,131.590618770547,131.590619027709,166.6278713,166.62787031034,2.45139475908706,23.1707317073171,121.189900841597,0.907258064516102,-0.595829195630612,122.626279437464,101.111111111111,1.0576923076923,3.34316617502456,108.690942421465,103.947910656886,1.13421550094518,5.00490677134445,111.6,105.739932471383,0.97604259094942,8.07217473884141,116.7,113.591748461155,114.790434130489,111.901595744681,-1.48395553571223,-2.76560374792201,95.3793315087016
2016-11,-4.7,-13.2,-1.1,-25.3,-4.5,-1.0,-7.5,3.7,-6.7,1.3,-19.6,0.6,3.0,-0.6,-7.7,8.8,6.9,1.2,-6.7,10.5,9.6,8.9,9.4,4.3,2.5,4.171,-6.2,-8.0,-2.4,0.774285714,3.56,1.75,0.541904762,0.993542567276908,11.8789053382105,114.182084744357,114.182085547458,301.9125134,301.912514657363,25.8507948458842,134.323086282234,134.323086560301,171.0172842,171.017283202887,-2.22772277227722,13.9423076923077,118.490125822848,-7.59240759240758,-12.488174077578,120.629108762586,93.4343434343434,0.761179828734547,3.82352941176471,110.690775768686,104.739141185197,0.0934579439252092,4.08163265306121,111.9,105.838754838178,1.75746924428823,8.63039399624764,120.6,115.588088504409,118.490125822848,112.79920212766,-0.794116536274878,-5.54030336265903,94.6219084650026
2016-12,-5.6,-12.5,0.0,-25.1,-6.2,-1.3,-21.5,0.2,-16.0,-3.3,-23.3,0.5,3.1,-0.4,-6.4,7.5,8.5,1.3,-7.9,8.9,8.0,9.9,5.4,3.5,0.9,4.282,-7.9,-8.9,-2.0,0.8265,3.73,1.75,0.512,2.92887383728891,10.7961831030186,117.526335973909,117.526334777929,314.1346028,314.134595385418,22.8930419094109,139.634966098113,139.634966402245,179.9802334,179.980232369649,6.66666666666666,24.0431795878312,126.389467544371,-8.97297297297296,-26.334208223972,127.918781725888,85.050505050505,0.0,4.23228346456694,96.3919673360554,104.739141185197,-2.05415499533143,2.44140625000002,91.7,103.664662768673,-0.863557858376524,6.29629629629628,126.5,114.589918482782,125.2895592034,112.79920212766,2.21458890641038,0.246129279619524,96.7173947529024
2017-01,-5.5,-14.4,-2.3,-26.6,-1.3,-1.0,-18.6,-5.7,-20.4,1.8,-2.6,0.8,4.6,0.5,-6.1,9.0,7.4,1.5,-4.6,10.6,9.5,8.5,9.5,2.3,1.1,4.2401,-4.5,-3.6,-7.8,0.8235,3.75,1.75,0.455,1.30272226296163,9.42698336379723,119.05737858874,119.057376505924,309.9379009,309.937897510222,19.9663471120383,142.31183717692,142.311837497582,177.7460795,177.746078490913,2.68987341772152,26.7578125,129.789184234647,9.73871733966744,-0.96463022508038,43.2387451110926,93.3333333333333,1.69971671388101,5.58823529411764,98.5917840179985,106.519409873898,2.95519542421351,5.77864838393732,94.1,106.72815613934,2.17770034843208,6.63636363636364,96.6,117.085343536849,94.4921256561953,114.394946808511,4.0243748710779,12.3540050840036,100.609665283299
2017-02,-6.3,-11.9,0.9,-24.8,6.5,-9.8,-18.8,-0.8,-13.9,-7.1,-26.2,0.9,3.8,0.1,-6.1,8.8,8.0,3.6,-8.0,8.2,8.0,8.8,6.9,4.2,1.4,4.2411,-3.2,-3.2,-5.1,0.8245,3.96,1.75,0.4495,-0.378472767662795,9.49689790936606,118.606777970009,118.606776757955,311.7726538,311.772650949334,20.0738329355424,141.990159023956,141.990159352039,179.1716377,179.171636694736,1.54083204930663,23.639774859287,131.789017581868,3.8961038961039,-3.22580645161291,53.8237496879421,96.969696969697,0.557103064066848,4.94186046511628,104.491292392301,107.112832770131,1.85185185185187,3.87157695939566,104.4,108.704603475253,1.70502983802217,7.28417266187051,99.5,119.081683580103,97.691859011749,116.190159574468,6.52666657486333,23.5835402149012,107.176122678426
2017-03,-5.0,-13.5,-1.1,-25.9,12.1,1.2,-16.1,3.7,-18.3,1.8,-26.0,1.3,2.7,0.2,-7.0,11.1,4.6,4.1,-8.2,7.6,9.1,8.8,10.8,6.0,1.7,4.2563,0.2,1.3,3.6,0.832608696,3.99,1.75,0.452173913,0.755158200270869,10.9662981271818,119.502445952771,119.502445558719,314.6327948,314.632795698864,22.2828085647253,143.30395257697,143.303952923548,181.0485351,181.048534111137,-9.4081942336874,7.47074707470749,119.390050829098,2.91666666666666,3.23928944618598,78.4888075226762,99.7979797979798,3.13942751615882,9.94094488188976,120.689942504791,110.475562515454,3.90909090909089,11.0787172011662,124.5,112.953965247468,1.42497904442579,9.60144927536231,116.3,120.778572616869,113.590534122156,118.085106382979,2.80059359916029,19.0548976750453,110.177690309987
2017-04,-3.0,-11.4,1.9,-24.6,9.7,21.5,28.3,16.8,5.3,11.7,-0.4,0.9,1.7,0.0,-5.7,8.4,4.2,4.4,-7.6,11.6,12.0,12.8,11.6,4.5,3.7,4.2259,-4.5,-6.8,10.1,0.865789474,3.79,1.75,0.498947368,1.09383092053683,11.8399812465733,120.809600202456,120.809600259038,318.6244679,318.624467412699,23.1531647591005,146.066381906514,146.066382279109,186.115499,186.1154980049,7.70519262981572,10.0085543199316,128.589284226314,-10.3238866396761,-18.1146025878004,69.8011150869601,89.4949494949495,0.537153088630256,1.62895927601809,104.491292392301,111.068985411687,0.26246719160104,0.0873362445414619,106.3,113.250432347855,-0.330578512396688,5.60420315236426,118.9,120.379304608218,116.890259145071,117.386968085106,3.36761601054258,23.8311442787569,113.888051848912
2017-05,-3.8,-10.8,0.6,-22.2,12.6,22.3,15.6,13.1,6.6,7.0,-1.4,0.5,2.3,-0.2,-7.9,9.2,6.5,7.4,-9.6,11.1,13.5,16.8,12.6,6.1,2.7,4.1213,-4.9,-8.3,17.0,0.879545455,3.75,1.75,0.526363636,0.964323795959602,10.9819634588468,121.974596006309,121.97459598214,320.7394457,320.739446176691,21.5986467396712,148.622252941519,148.622253334725,187.4731751,187.47317411184,1.16640746500777,10.3477523324851,130.08915923673,1.46726862302484,-11.253701875617,82.0837147374552,90.8080808080808,1.95903829029387,14.8445336008024,117.69019248396,113.244869364543,2.18150087260037,14.9165848871442,123.7,115.720991517747,3.64842454394694,13.947128532361,123.9,124.771252703377,121.289892508958,122.273936170213,2.6716721490161,31.3366084725164,116.930767211216
2017-06,-2.7,-12.6,-1.2,-23.9,10.9,16.6,16.8,10.7,11.7,10.5,1.4,0.5,2.8,-1.3,-8.2,8.5,7.9,8.2,-5.1,10.7,11.8,9.9,14.8,4.5,3.3,4.0714,-4.4,-9.0,14.6,0.8355,3.67,1.75,0.4945,0.402409879043122,9.59905719776391,122.465433496445,122.465433806295,321.1973297,321.197330964019,19.9947888607985,150.251693846245,150.251694250583,190.2113908,190.211389800303,1.46041506533438,6.96920583468398,131.98900091659,2.66963292547274,-6.19918699186992,97.7615045352417,93.2323232323232,-1.22270742358079,9.80582524271844,112.690609115907,111.860215939998,-1.96413321947054,9.96168582375479,117.8,113.448077081446,-1.44,8.26010544815467,121.8,122.974546664449,118.69010915757,120.279255319149,-0.199053547774054,29.9388034351528,116.698012370643
2017-07,-3.8,-12.6,-2.1,-23.2,8.9,11.5,13.2,8.7,9.4,11.8,-1.5,1.2,2.4,-2.2,-7.6,8.9,9.0,7.8,-5.7,12.7,11.9,9.7,13.2,5.6,4.9,3.9704,-6.0,-13.3,16.9,0.87,3.84,1.75,0.54952381,0.561184325650771,9.55466882754668,123.152689805318,123.152690625156,324.3418916,324.341894750592,19.9211167761398,153.359590640724,153.359591065035,195.2854308,195.285429799906,1.28787878787877,10.8623548922056,133.688859261728,5.30877573131095,0.413223140495882,100.457684946326,98.1818181818182,-0.884173297966402,7.8922040423484,110.09082576452,110.871177779609,0.348432055749136,9.40170940170942,114.1,113.843366548629,1.62337662337663,10.3083700440529,130.9,124.970886707703,127.289392550621,122.473404255319,-2.72891107116821,24.3910844716103,113.513427391227
2017-08,-2.0,-12.8,-2.0,-23.6,7.6,11.5,17.5,7.0,11.5,8.3,7.9,1.1,3.2,-1.5,-6.6,8.3,7.4,8.5,-4.2,12.5,10.9,9.2,11.0,4.1,3.7,3.8764,-3.4,-7.8,15.5,0.886818182,3.86,1.75,0.56,1.32260921619928,10.8831366947696,124.781518490443,124.781519461362,329.7352902,329.735292257502,21.5391993436981,156.639088366024,156.639088816343,198.4549962,198.454995200104,-2.16903515332834,8.72817955112218,130.789100908258,-5.0411522633745,-1.91285866099894,99.1595240076558,93.2323232323232,1.87332738626228,7.53295668549908,103.49137571869,112.948157916426,1.82291666666666,8.41035120147872,105.4,115.918636251338,2.87539936102236,15.0,140.4,128.56429878556,136.788600949921,126.363031914894,1.57885486642711,21.3158005979322,115.305639663642
2017-09,-2.6,-12.6,-2.1,-23.1,11.2,16.7,12.2,10.3,17.5,16.9,-1.9,1.1,2.6,-1.3,-6.0,7.9,7.9,9.7,-4.2,10.8,9.2,10.1,6.5,4.0,3.2,3.8576,-5.1,-12.6,21.9,1.059047619,3.89,1.75,0.704285714,1.20030574152899,11.8626966819093,126.279278303823,126.279279203824,332.192818,332.192820780282,22.0294772743423,158.424655912272,158.4246563783,199.7737749,199.773773903693,11.697247706422,23.4995773457312,146.087826014499,-6.71722643553629,-13.2056451612903,99.6588166763751,86.969696969697,-0.0875656742557075,9.71153846153846,115.390384134655,112.849254100387,-1.10826939471441,9.64083175803401,120.7,114.633945482994,0.155279503105596,14.4631765749778,133.8,128.763932789885,131.889009249229,127.759308510638,-4.22498149625599,14.0658092065346,110.433997723713
2017-10,-3.9,-13.8,-4.8,-22.8,16.2,11.9,20.2,10.5,11.1,10.2,0.5,2.7,5.1,-1.8,-4.3,10.5,7.3,13.0,-3.8,12.3,12.0,13.9,9.7,8.6,7.4,3.9035,-12.7,-21.8,27.8,1.824090909,4.17,1.75,1.541363636,1.02403723985799,12.8372386861424,127.572424981715,127.572426049095,336.5136797,336.513682636098,21.4576952476227,159.82693255219,159.826933033135,201.9798699,201.97986890956,-1.02669404517454,19.3069306930693,144.587951004083,1.04529616724738,-13.0869130869131,107.248065240909,87.8787878787879,0.262927256792295,8.84871550903902,120.889925839513,113.145965548504,1.46551724137931,9.99999999999999,125.8,116.313925718521,-0.465116279069767,12.8295254833041,132.6,128.165030776909,132.688942588118,128.257978723404,-0.313636540413324,15.4208512603895,110.087636353812
2017-11,-3.4,-13.7,-4.0,-23.3,13.5,23.6,7.6,10.4,12.2,14.3,0.1,2.6,2.3,-1.6,-4.8,10.9,10.1,15.9,-6.1,11.0,9.7,10.4,7.7,7.4,6.4,3.9473,-12.9,-25.0,32.0,2.024285714,4.43,1.75,1.765714286,1.0768088918898,12.9302698038359,128.946136573749,128.946137276391,339.393511,339.393511869715,19.9260880531989,161.088422574544,161.088423064082,202.9447562,202.944755200072,1.17565698478562,23.4599156118143,146.287809349221,0.574712643678165,-5.4054054054054,113.139718731797,88.3838383838384,0.961538461538458,9.06515580736544,120.489959170069,114.233907524932,0.594732370433321,10.5508870214753,124.1,117.005682286091,1.01246105919002,12.0034542314335,135.2,129.462651805024,136.788600949921,129.953457446809,-2.17744503216081,13.8114209827357,107.690538585003
2017-12,-2.6,-13.6,-5.2,-22.1,13.6,15.1,15.6,10.2,10.0,9.2,0.2,2.8,0.3,-0.9,-4.8,12.3,6.0,14.2,-5.5,9.1,11.1,10.5,13.7,6.5,5.9,3.9186,-14.7,-29.0,32.4,2.131111111,4.4,2.0,1.330555556,2.01183005518771,11.9241186834192,131.540315763247,131.540314421121,350.1117945,350.111786720342,17.8302105349494,164.532174390386,164.532174892172,210.6363574,210.636356371489,3.62269309637731,19.9367088607595,151.587367719357,6.62857142857142,10.8076009501187,137.804776566531,94.2424242424242,4.32900432900433,13.7865911237016,105.091242396467,119.179098326877,3.96959459459456,17.349857006673,101.9,121.650333525488,1.69622205088667,14.8954703832753,143.5,131.658625852604,145.687859345055,132.746010638298,-0.819761764777762,10.4328058032133,106.8077327254
2018-01,-1.9,-10.8,-1.7,-19.9,19.3,12.8,19.8,10.7,3.2,8.4,0.5,2.1,1.2,-1.8,-5.4,9.8,9.4,12.6,-5.8,8.3,9.6,8.5,12.1,5.8,2.3,3.8121,-15.9,-29.7,25.8,1.9915,4.24,2.25,1.1115,1.38511711655915,12.0151524796188,133.362303992157,133.362301831344,348.9439712,348.943967780068,17.1323307632146,166.693171696814,166.693172212876,208.3768103,208.376809292749,-0.19788918205805,16.5639445300462,151.287392717274,5.14469453376206,6.16883116883116,45.5354913872015,99.0909090909091,-3.40248962655601,8.07799442896938,106.691109074244,115.124041869282,-1.54346060113728,12.2222222222222,106.0,119.77270855637,-1.36467020470055,10.9121909633418,108.0,129.861919813675,110.290809099242,131.948138297872,6.46092301865156,13.0194577176772,113.708498114755
2018-02,-1.4,-13.5,-5.6,-21.4,20.8,19.9,11.1,9.6,3.5,14.6,2.3,1.3,-1.1,-2.4,-4.4,5.9,10.7,13.9,-6.6,7.1,9.8,7.5,14.7,9.2,1.2,3.7675,-16.6,-27.8,30.2,2.0485,4.49,2.25,1.2875,0.346230956413756,12.8300144919795,133.824044683096,133.82404340447,352.5321373,352.532134145014,17.3818981416027,166.670743696154,166.67074422171,210.5799806,210.579979595804,-5.88235294117646,8.04248861911988,142.38813432214,0.611620795107049,2.81250000000001,57.1190813014896,99.6969696969697,-0.687285223367705,6.74053554939982,110.790767436047,114.332811340971,-2.55775577557754,7.36363636363636,111.7,116.709215185704,-2.76710222905456,6.03520536462699,104.1,126.268507735818,106.391134072161,128.856382978723,0.296806768558947,6.40988849332847,114.045992633586
2018-03,-3.9,-12.2,-3.0,-21.4,22.9,15.2,6.7,7.1,7.6,10.1,0.7,0.8,-0.3,-1.6,-5.2,5.9,10.8,10.4,-7.3,6.0,8.6,11.1,8.6,6.8,3.8,3.7784,-15.2,-23.6,25.5,2.058181818,4.53,2.25,1.374545455,0.344255159482328,12.369867370233,134.2847400992,134.284739578518,351.3588349,351.35883545348,16.2057415247795,166.527420597458,166.52742112913,208.016542,208.016541010987,11.0252808988764,32.4120603015075,158.086826097825,-9.82776089159069,-9.91902834008097,69.0022468170092,89.8989898989899,0.692041522491357,4.20769919427038,122.189817515207,115.124041869282,0.423370025402186,3.76202974628172,124.5,117.203327019682,1.02766798418973,5.61983471074382,120.4,127.566128763933,123.289725856179,130.851063829787,4.60316920400595,8.27575193240873,119.295722644899
2018-04,-4.9,-13.1,-4.9,-21.4,17.9,10.3,17.5,8.7,11.8,5.6,1.7,0.4,-0.6,-1.2,-6.0,6.0,6.1,11.7,-7.5,5.0,7.2,8.5,8.1,7.1,5.3,3.7912,-13.8,-25.0,27.5,2.19,4.46,2.5,1.796842105,0.357651387165498,11.5515741492486,134.765010891135,134.765010812372,355.0496108,355.049609961916,14.2063466831747,166.817078396263,166.817078933251,211.3080874,211.308086403377,-5.75585072738774,15.8631415241058,148.987584367969,0.674157303370779,1.12866817155756,68.403095614546,90.5050505050505,2.31958762886597,6.05520926090829,108.790934088826,117.794444902332,4.13153456998316,7.76614310645727,112.8,122.045622992671,2.11267605633802,8.2089552238806,126.6,130.261187822326,130.789100908258,134.940159574468,3.05482519301704,7.94810907604571,122.939998434447
2018-05,-2.4,-13.0,-4.9,-21.0,17.7,14.0,16.1,10.0,5.3,14.1,0.3,0.5,1.8,-1.0,-5.7,6.2,8.9,10.0,-7.0,8.1,9.8,9.3,12.0,7.0,3.9,3.9239,-15.1,-28.9,32.6,2.712380952,4.69,2.5,2.558571429,0.752902216714012,11.3179826281324,135.779659617496,135.779659566133,356.6773996,356.677400298068,13.12320730204,168.126259188927,168.126259736804,211.3074026,211.307401612182,6.5771812080537,22.0599538816295,158.786767769353,5.91517857142858,5.56173526140156,86.0780560872098,95.8585858585859,-0.419815281276239,3.58078602620087,118.890092492292,117.299925822138,-0.323886639676138,5.12382578992313,126.0,121.650333525488,1.99233716475095,6.47999999999999,131.7,132.856429878556,137.288559286726,137.333776595745,-3.99169228550052,0.942305277051712,118.032612001144
2018-06,-2.1,-11.7,-4.0,-19.4,13.6,8.6,16.6,6.7,12.0,13.8,5.2,1.0,0.0,-0.8,-4.7,7.0,6.3,10.3,-4.8,8.0,10.5,8.0,15.4,7.0,4.5,3.9911,-17.0,-30.6,30.6,2.969,4.95,2.5,2.95,1.05055405980459,12.0365918999761,137.206097790276,137.206098292094,362.5266849,362.526686962928,13.5227366115838,170.569834552397,170.569835118531,217.4504521,217.45045110041,-6.23425692695214,12.8030303030303,148.887592700608,-4.10958904109589,-1.40845070422535,96.1637679953399,91.9191919191919,1.34907251264755,6.27763041556145,118.790100824931,118.88238687876,1.78716490658002,9.14634146341463,125.3,123.824425594993,-0.375657400450769,7.62987012987014,130.8,132.357344867743,136.68860928256,138.530585106383,-4.40473409730886,-3.31147291865028,112.833589294386
2018-07,-2.7,-11.3,-3.3,-19.2,12.1,15.2,13.0,9.0,11.9,8.9,1.3,0.5,2.3,0.2,-6.0,7.8,9.1,8.2,-6.5,3.8,4.5,5.5,4.1,5.0,-0.8,3.981,-13.0,-24.8,32.3,3.379545455,5.05,2.5,3.069090909,0.511532605454574,11.9812742388919,137.907951127273,137.90795222153,360.3563599,360.35636370417,13.2178926544337,173.630496601335,173.63049718729,219.0009253,219.00092430081,5.30557421087978,17.2774869109948,156.786934422132,-8.9010989010989,-14.7119341563786,84.6800366147957,83.7373737373737,-1.66389351081529,5.44157002676184,118.090159153404,116.904310557982,-3.35195530726256,5.12152777777778,123.4,119.673886189574,-1.13122171945702,4.71246006389776,138.0,130.860089835302,143.888009332556,137.533244680851,-2.4984620976129,-3.0824041165443,110.014484832489
2018-08,-0.9,-9.0,-0.7,-17.3,13.6,14.7,5.7,6.3,13.3,13.0,1.6,0.7,1.2,-1.4,-6.6,7.2,5.6,8.7,-6.6,6.1,5.2,3.5,5.9,1.0,0.8,4.0189,-13.7,-24.8,34.3,3.311363636,4.8,2.5,2.656818182,0.372655111586465,10.9313894014809,138.421872095912,138.421873254768,365.2205452,365.220547602032,11.9655413593203,175.381803173428,175.381803773525,221.8526751,221.852674100939,-4.84693877551021,14.0672782874618,149.187567702691,2.53317249698431,-7.90899241603467,90.272114504452,85.8585858585858,1.94585448392554,5.51663747810857,107.391050745771,119.179098326877,1.07349298100741,4.34782608695652,109.8,120.958576957918,0.0,1.78571428571428,142.5,130.860089835302,148.487626031164,137.433510638298,3.14379156576285,-1.58927936327896,113.47311092777
2018-09,-1.0,-9.0,-0.2,-17.9,10.4,20.8,21.5,13.2,13.5,9.7,2.7,1.6,1.9,-1.9,-6.2,9.3,1.6,7.6,-6.2,5.3,5.1,6.6,3.5,0.5,1.0,3.9848,-10.5,-23.2,30.0,3.1325,4.75,2.5,2.3565,0.813864337919188,10.5077890821875,139.548438525288,139.548439517068,366.2615725,366.261575429466,11.591826201491,176.788966594336,176.788967205982,222.5380828,222.538081801707,-0.804289544235921,1.30047912388775,147.987667694359,-0.117647058823517,-1.39372822299651,96.5632021303154,85.7575757575758,0.331950207468883,5.95968448729186,115.990334138822,119.574713591033,0.980392156862746,6.55172413793103,121.9,122.144445359466,1.67810831426393,3.33333333333333,137.4,133.056063882881,144.087992667278,140.026595744681,1.5324094027498,4.32655334769369,115.21198354922
2018-10,0.4,-7.9,1.6,-17.3,9.4,18.0,14.6,10.2,17.8,11.2,1.9,1.2,-0.4,-0.6,-5.8,8.7,3.2,8.0,-6.6,6.4,7.4,10.2,5.6,3.1,3.3,4.0609,-11.4,-21.9,29.7,3.225652174,4.9,2.5,2.629130435,0.409205850778649,9.83523966403102,140.119478876933,140.119479896242,368.2138127,368.213815246876,10.813263768157,177.109440257907,177.109440874563,222.6582431,222.658242107123,-1.41891891891892,0.899031811894879,145.887842679777,-1.0600706713781,-3.44827586206896,104.152450694849,84.8484848484848,-0.330851943755173,5.33216783216783,125.089575868678,119.179098326877,0.16181229773464,5.18266779949023,131.1,122.342090093058,1.65041260315078,5.52959501557632,141.4,135.252037930461,148.987584367969,141.921542553192,2.49594751247012,7.26691761022198,118.087614186685
2018-11,2.2,-7.4,0.5,-15.3,10.2,13.8,10.1,7.4,15.4,10.0,1.8,0.8,0.1,-0.7,-6.6,8.1,5.7,9.1,-6.6,5.3,6.6,7.9,6.7,0.1,0.7,4.1028,-13.8,-24.8,34.1,3.214285714,4.78,2.5,2.601428571,1.37169344147452,10.1556763253378,142.041489039059,142.041489612207,376.3363256,376.336326192618,11.715789055768,179.961202265646,179.961202903532,229.7064978,229.706496798055,5.48320767649076,5.1948051948052,153.887176068661,2.38095238095238,-1.71428571428571,111.641840725639,86.8686868686869,-0.165975103734432,4.15584415584416,123.489709190901,118.981290694799,-1.6962843295638,2.78716216216215,127.8,120.266820390348,0.959409594095943,5.47417116422515,144.7,136.549658958576,150.787434380468,141.622340425532,0.72963498305848,10.4546641639832,118.94922273045
2018-12,0.7,-7.0,2.6,-16.6,10.5,12.9,20.5,10.6,18.2,8.1,1.6,0.0,1.1,-1.0,-7.3,6.4,7.7,10.1,-8.4,6.3,6.6,8.3,5.2,-0.4,-2.0,4.0868,-13.6,-26.7,31.1,3.048947368,4.6,2.5,2.152105263,1.72741873227055,9.84855977215394,144.495142339056,144.495140911365,381.0753218,381.075313861249,12.3921636813933,184.921270648892,184.921271313366,235.1262641,235.12626307478,-10.3313840155945,-8.97097625329816,137.988500958254,-0.46511627906977,-8.2529474812433,128.917367063327,86.4646464646464,-0.914380714879483,-1.07883817427387,104.291309057579,117.893348718371,-1.06820049301561,-2.19333874898454,101.2,118.982129622004,-0.950292397660821,2.72934040940106,149.3,135.252037930461,154.587117740188,140.026595744681,-5.81390066890839,4.89281086276651,112.033633074463
2019-01,0.7,-8.6,0.6,-17.7,15.9,9.3,10.9,5.2,9.0,6.9,4.5,0.3,-0.5,-0.4,-5.8,6.3,8.0,7.5,-5.9,6.8,8.7,12.0,7.3,5.1,3.0,4.1179,-14.7,-26.7,29.8,2.97,4.69,2.5,2.3535,0.82727809175126,9.24415337402944,145.690519792079,145.69051755577,382.6022304,382.602226755158,11.7698263315765,186.312668414768,186.312669088927,233.2040255,233.20402449458,102.898550724638,85.0627891606081,279.976668610949,8.41121495327102,-5.4026503567788,44.3371889822751,93.7373737373737,-2.01342281879195,0.343642611683833,106.791100741605,115.519657133438,0.415282392026563,-0.247524752475238,105.3,119.476241455983,2.43542435424355,6.68716372021524,116.0,138.54599900183,120.689942504791,144.115691489362,-10.6124180266544,-11.9290490486588,100.144155602153
2019-02,2.4,-6.1,2.4,-14.6,26.1,7.4,-1.2,1.4,11.3,9.2,1.9,0.4,0.6,-0.2,-5.8,6.7,6.9,12.0,-7.6,7.1,10.1,12.7,10.4,5.8,0.2,4.1823,-13.8,-28.0,30.1,3.173,4.79,2.5,3.582,0.508434163798512,9.42073949885357,146.431259371319,146.431257920438,384.9581152,384.958111378999,11.5652821454176,185.946685365002,185.946686044818,234.2063001,234.206299096316,-46.0714285714286,6.03932584269662,150.98741771519,11.7456896551724,5.06585612968592,63.6098859948406,104.747474747475,0.770547945205484,1.81660899653979,112.890592450629,116.409791477788,1.24069478908188,3.64098221845891,115.0,120.958576957918,-0.0720461095101051,9.64426877470354,113.8,138.446181999667,119.790017498542,147.007978723404,5.06924173042073,-7.73835844756623,105.220704928514
2019-03,3.1,-5.6,2.8,-14.1,25.7,15.3,24.4,12.5,11.9,11.2,2.2,1.3,1.1,-1.0,-4.4,7.3,5.0,10.4,-7.9,6.4,8.7,10.1,9.7,4.7,-0.4,4.2042,-12.2,-26.3,36.9,3.159047619,4.8,2.5,2.442857143,0.0635509360895789,9.11464460926304,146.524317085355,146.524316355574,383.0900184,383.090018535094,11.776388353273,186.138336268345,186.138336955987,233.6857744,233.68577341042,-4.76821192052979,-9.044908285895,143.788017665195,2.12150433944071,18.9887640449438,83.7813098111009,106.969696969697,0.424808836023808,1.54639175257733,121.989834180485,116.904310557982,0.571895424836599,3.79426644182124,125.9,121.650333525488,0.648882480173043,9.23317683881063,130.9,139.344535019132,138.888425964503,149.002659574468,4.47073756504517,-7.85516523742718,109.924846509959
2019-04,9.1,-5.3,3.3,-14.0,25.8,13.4,20.1,10.6,11.5,13.5,1.7,0.8,2.5,-0.5,-5.5,7.2,5.8,12.4,-6.0,6.8,7.6,8.2,7.7,4.0,-0.4,4.2296,-11.5,-21.4,33.8,3.359,4.91,2.5,3.42,0.668147513686473,9.45223396124165,147.503315131103,147.50331493225,390.0898069,390.089805862936,13.3698355006509,189.120247259613,189.120247973617,241.7018679,241.701866902962,5.49374130737133,1.81208053691275,151.687359386718,15.9584513692162,37.0535714285714,102.055421486228,124.040404040404,0.676818950930596,-0.0839630562552628,110.490792433964,117.695541086294,0.406173842404553,0.0809716599190072,114.6,122.144445359466,-0.429799426934081,6.51340996168584,135.8,138.745633006155,145.687859345055,148.703457446808,4.55808103087119,-6.51105291153164,114.935310086944
