country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
2004-01,101.903519781474,129.169533650696,6.97525,7.0,0.842076200993926,1.31761442441056,33.3183083511777,47.9687702716416,,,,,,,,,,,,,,,,,,,,,,,,,0.926327977999709,6.42551892551892,28.3631463202772,,,,,,,,,,,,,-0.854700854700856,-2.91896305368443,34.1032770195195,,,,,,,,,,,,,,,,,,,,,0.437281359320337,-1.99926856028282,40.9453066666667,55.2879126814448,-0.0186202383599497,1.29570157524352,31.2912064090033,-1.61711006781431,-13.8616122402375,55.1769774265729,0.375988693432665,-2.82368927843546,59.3931432119591,99.6987935813563,-0.3172308740713,99.92976349,7.60153846153846,7.60153846153846,9.17428571428571,9.17428571428571,8.0,8.0,99.1193685840765,99.9674355413713,99.357410285466,7076265.0,100.770072064397,1.57274725274725,98.7452477031997,20.845267051181,98.7051042667536,98.9480174044986,99.2475008043333,4.83121093058354,71.7875627419371,98.7082695366992,98.4052647405943,72.5507843663711,2.20520306345694,14.1647749750195,28.3655730022355,28.6674224547427,813.8237274,835.2176619,2.61196268958728,29.437004939779,29.255413613325,392.0554674,391.961785005728,-0.317818980916579,35.9083031660298,64.1520384566164,87.010671692552,3292260.0,4465357.0,0.942587832047976,-0.67453625632378,46.853760396804,0.079051383399202,0.396510705789075,51.4548059392541,0.395646019324177,0.217865274938066,46.2861147789791,-0.446871854036763,5.35976569714773,48.3570636423875,60.4768843201458,2784112.0,3473997.0,19495.0,99.2745945064798,109.544380145081,1.46067415730337,-0.441014332965831,79.3206793206793,90.2097902097902,68147331.0,80931582.0,8.89212827988339,7.4820143884892,64.9000868809731,5.54757002447457,11.6549541774545,57.4910534774165,62.043432381797,50351.0,54338.0,34.5630448303597,37.2801547424053,,28621.0,55.0231309815148,62.0554894817018,129038.0,145530.0,29.4629765274068,33.4228882044138,55408.0,62855.0,7.73120630286437,16.1173547852834,20.845267051181,98.7296515120966,109.710930494465,2.77994050392459,3.23347126782376,-4.58040666329697,14.4925785518312,19.39078,22.5542704608877,2.81570983118885,2.94726446421571,3.75006855002459,25.1744390151292,19.64028,20.5579064540206,-0.0357693272642558,0.286206803608052,-0.2495,1.99636400686706
2004-02,102.05258014005,132.068786493614,6.76675,6.65,0.177960301163596,2.42127361791464,33.3776017130621,48.0541356396815,,,,,,,,,,,,,,,,,,,,,,,,,0.186433385917108,6.3318112633181,28.4160246943147,,,,,,,,,,,,,6.51808242220352,3.40885895080627,36.3261567243242,,,,,,,,,,,,,,,,,,,,,0.310983953228004,-1.58652672687332,41.07264,55.4598492179588,3.51768084373418,4.72919110913478,32.3919311826261,0.145811240721098,-13.9815552772401,55.257431661951,0.177654166084769,-2.68793578957643,59.4986576052439,99.4079360072153,-0.318240460993202,99.61174655,7.50666666666667,7.50666666666667,9.4045,9.4045,8.0,8.0,99.1564708876468,100.050571543377,99.4514937608363,9333886.0,100.925715037932,1.89783333333333,98.7448523346069,20.9407963227795,98.7739150616142,99.0897339485259,99.3487129207466,5.41373925661958,72.149151399273,98.7923540150086,98.5030947737482,72.8119337132869,3.98705298116525,17.3904604800091,28.9630558524296,29.8104077763477,842.2091655,869.2646303,3.69292313407201,30.48902419178,30.3357935506199,415.6577205,411.765445450299,32.6658764349637,75.8740702343778,121.314395232352,115.433470192873,6225812.0,5924005.0,1.95246179966045,1.35021097046413,47.7685621702561,0.473933649289096,-0.078554595443826,51.6986675787766,0.840354775806906,0.411830919972979,46.6750823550597,2.63854574428246,11.4723696608678,57.6446854094857,62.0725945776496,3318838.0,3565660.0,18827.0,96.5359850028527,108.66411280463,0.44296788482836,0.110375275938211,87.9120879120879,90.6093906093906,79791724.0,82633024.0,0.66934404283802,19.9362041467304,65.3344917463076,-0.99930067356178,12.1663886572143,55.779486891596,61.4234319441048,48852.0,53795.0,33.5978586151988,36.9896870960074,,28398.0,61.7241686864893,63.2063708540039,144753.0,148229.0,33.2766580834017,34.1582927766308,62580.0,64238.0,0.458277993579659,25.9489349447732,20.9407963227795,112.346841203338,105.959878327062,3.3580345069642,3.51281329362117,8.63907555255351,15.0069939009521,22.72298,23.770329354611,2.98898880555658,3.31522964076865,12.4849731342604,21.6465028405124,20.22574,22.4333301716712,0.369045701407618,0.19758365285252,2.49724,1.33699918293979
2004-03,102.154606981929,137.237657776115,6.64075,6.37,0.109319486198397,2.13299874529486,33.4140899357602,48.1066681738599,,,,,,,,,,,,,,,,,,,,,,,,,0.0429430289149738,6.23195014439883,28.4282273960157,,,,,,,,,,,,,1.83576786419268,-0.959877135726627,36.9930206357656,,,,,,,,,,,,,,,,,,,,,0.471230158730158,-1.69861684057268,41.2661866666667,55.7211927534601,1.01353507170851,2.18224720616794,32.7202347655657,0.172071475843851,-14.0293081903896,55.3525139401252,0.518782049995077,-2.6525097059513,59.8073259608879,99.4853109789512,-0.319256464236754,99.29372961,7.71846153846154,7.71846153846154,9.58318181818182,9.58318181818182,8.0,8.0,99.2276053400877,100.119977302341,99.5450867407979,8873707.0,101.045023398273,1.86472027972028,98.6592013094697,20.9021444226703,98.8611359197351,99.2044995988408,99.4306770586646,5.92124860373998,72.4941645745248,98.8939484262612,98.6212971438042,73.0754803135683,0.476018339241746,17.1167095885859,29.4919664935023,29.9523107843659,844.0654748,843.3313102,0.621682303172471,30.87333051543,30.524385810651,402.2364848,396.958414963251,-17.824495421594,29.1204465774368,97.0218277512526,94.8580365833573,4979126.0,4868081.0,-0.0832639467110773,3.00429184549356,47.728788180106,0.157232704402515,-0.234925606891157,51.7799547919508,0.104316910475527,0.923751307917764,46.7237723589344,-0.114705271955261,8.21559440686928,62.1211813308253,62.0013940392296,3576568.0,3561570.0,20141.0,111.402722308257,106.805770641454,1.65380374862182,3.82882882882882,96.8031968031968,92.1078921078921,87849459.0,83106477.0,5.18617021276595,24.5669291338582,68.7228496959166,-1.68045357375221,7.06463431914334,58.7949954660803,60.3912396868788,51493.0,52891.0,35.4813394075372,36.3983314392151,,27944.0,66.8282998559799,64.3845424848562,156723.0,150992.0,36.0225938830611,34.9266655943124,67744.0,65683.0,-0.184577030946621,35.0127201077468,20.9021444226703,109.280651283243,107.77375188374,3.90286488724918,3.61485574873446,2.90486418104226,22.3467345884648,25.91795,24.0053533134084,3.5714143733765,3.35411515842368,1.17293587077171,19.976199335258,23.71687,22.273840238302,0.33145051387268,0.260740590310781,2.20108,1.73151307510632
2004-04,102.19636251954,139.759642349599,6.58779,6.855,0.0,2.14723926380369,33.4140899357602,48.1066681738599,,,,,,,,,,,,,,,,,,,,,,,,,0.200314780369161,6.10606060606062,28.4851733372869,,,,,,,,,,,,,4.30315952704012,2.45620715917747,38.5848893275934,,,,,,,,,,,,,,,,,,,,,0.111083683041231,-1.81576080377678,41.3120266666667,55.7830899066052,2.43957581343736,4.04631684963422,33.5184696990064,0.171775898520038,-14.0476190476191,55.4475962182992,0.0127084803057046,-2.89309533811289,59.814926563129,100.286283526729,0.786139258809138,100.0743166,7.76954545454545,7.76954545454545,9.85222222222222,9.85222222222222,8.0,8.0,99.3375999727245,100.19257990902,99.6401070092336,7371096.0,101.136581513729,2.08267676767677,98.5149199855541,20.7636192561952,98.9583781319374,99.3086376851842,99.5050511283289,6.31494991867099,72.8342986407113,99.0046309205926,98.7500732545409,73.3413531173406,-0.822660095520649,14.1629879138446,29.6368185903647,29.7059050758566,850.4914351,855.1757869,-2.07512147913671,30.1046433322327,29.8909677243196,395.2937111,394.983442915954,-8.13642994025777,27.2317658840801,77.3621447809048,87.1399788940483,3970198.0,4471993.0,3.41666666666666,6.98275862068965,49.3595217762596,0.784929356357923,0.234192037470731,52.1863908578216,1.53722067582265,2.28608582601503,47.4420198481603,1.60030548325597,-12.0467824317473,57.357715845941,62.9936057477346,3302316.0,3618566.0,19321.0,103.578123726465,107.979460428723,-2.06073752711497,-0.220994475138126,85.5144855144855,90.2097902097902,78238578.0,81467417.0,-2.27560050568898,11.8668596237337,67.1589921807124,0.0926433608742508,8.46582527454516,57.8039082102483,60.4471881609984,50625.0,52940.0,34.8170412027705,36.3410194372352,,27900.0,59.1584579724688,63.0660818686436,138736.0,147900.0,32.1700948767612,34.45713396939,60499.0,64800.0,-0.662731840685735,38.8431299138899,20.7636192561952,87.026879014888,87.3938069405156,3.42050976124011,3.51670672768013,-2.71515733618663,19.3651976726075,22.5336,23.1673254135439,3.93040609976942,4.02397704230206,19.9713442216216,38.0057423333836,25.89269,26.5091157195071,-0.509896338529309,-0.507270314621928,-3.35909,-3.34179030596319
2004-05,102.223664161976,135.972541857277,6.826,6.52,0.150150150150152,1.71911825869958,33.46426124197,48.1789004083552,,,,,,,,,,,,,,,,,,,,,,,,,-0.0285591889190408,5.96337218102014,28.4770382028195,,,,,,,,,,,,,0.39026203307935,11.1751389174727,38.7354715011447,,,,,,,,,,,,,,,,,,,,,0.0123289360128228,-1.8036557317516,41.31712,55.7899673680657,0.204184552602685,8.80307921381,33.5869092364006,0.171481334916253,-14.0172101449275,55.5426784964734,-0.0266391366192225,-3.01125008482513,59.7989923831232,101.389244309319,0.780007425001982,100.8549037,7.7116,7.7116,10.2595238095238,10.2595238095238,8.0,8.0,99.4867893095076,100.286235805276,99.7413794319826,8600690.0,101.1963100291,2.5479238095238,98.3604368292291,19.6327519250292,99.0731486741172,99.426352288924,99.5891213705087,6.5790049929799,73.1872134007598,99.1177423469951,98.8816753625343,73.609472454631,0.00465039564066392,11.9758855786009,29.6626084428144,29.7072865179713,845.5400721,843.4102975,-0.178105349873199,29.6083219927861,29.8377303116738,389.0879731,395.547924146483,21.4263304973867,70.4852549189515,109.070799833534,105.81087876724,5597475.0,5430177.0,0.966962127316673,7.92420327304047,49.8368096580607,0.856697819314643,2.37154150197627,52.6334705302796,0.774790118379432,3.96635532892044,47.8095959299034,25.6913373971899,13.5563302039469,81.027772060503,79.1775055390407,4665097.0,4548224.0,20902.0,111.500529790529,109.544380145081,5.64784053156147,6.95067264573991,94.8051948051948,95.3046953046953,85461366.0,86397934.0,3.751617076326,29.3548387096774,69.6785403996525,2.22138269739328,9.26785930622299,61.0158073469481,61.7899515398676,53438.0,54116.0,36.7513212695911,37.269734378409,,28613.0,71.211797635626,72.7720328861829,167003.0,170662.0,38.833934427755,40.0271722152135,73031.0,75275.0,-5.44638830645349,26.5480778683883,19.6327519250292,100.390351498472,97.2164332569206,3.63389246996777,3.69557020254744,5.08610722240417,26.6207395714195,24.80495,25.2259622025889,3.61976267213595,3.80138427088855,-5.53166106748382,47.347847075706,24.7085,25.9482490330852,0.0141297978318195,-0.105814068341105,0.09645,-0.722286830496384
2004-06,102.299628977383,142.387504515079,6.4185,6.27,-0.531552405615371,1.44564915207117,33.2863811563169,47.9228043042355,,,,,,,,,,,,,,,,,,,,,,,,,0.428510212826749,6.919099756691,28.5990652198292,,,,,,,,,,,,,5.73861532765644,24.7161572052402,40.9583512059494,,,,,,,,,,,,,,,,,,,,,0.0862919132149815,-1.5401406742663,41.3527733333333,55.8381095982896,3.38487608226611,16.3753309033607,34.7237844939159,0.237029233605492,-13.8816608213599,55.6743308816375,0.0385035069648097,-2.95998859691485,59.8220170923203,102.204157595655,0.773970299274612,101.6354907,7.8328,7.8328,10.3842857142857,10.3842857142857,8.0,8.0,99.6733359744242,100.411225445597,99.8482410425526,8534496.0,101.212036598463,2.5514857142857,98.2519805000528,19.702892960542,99.1998297478882,99.5725846514967,99.6935586259166,6.7077801798033,73.5639770302472,99.2264939126272,99.0082048895677,73.879750422991,0.586496486194814,11.4502974510898,29.7397749112621,29.881518709543,854.9036149,865.1379346,1.36823425381183,29.9108643094368,30.2459803583581,403.3086419,405.799763867229,-5.98313830285828,34.9553693805957,106.937269980274,99.4800675511265,5487983.0,5105282.0,2.07501995211494,9.97420464316422,50.870933401963,0.231660231660237,2.68987341772152,52.7554013500409,3.48235626502945,4.89572306999906,49.4744963890537,-6.53842027129711,30.706820868115,73.4520500121148,74.0005474665686,4228932.0,4250842.0,21427.0,109.544380145081,105.729888336458,-2.62054507337526,3.68303571428574,93.7062937062937,92.8071928071928,85300961.0,84111551.0,3.86533665835411,25.0750750750751,72.3718505647263,2.50203267055954,12.4148832684825,60.8730816476635,63.335956314518,53313.0,55470.0,36.5963183551455,38.2088696835791,,29334.0,73.1673152248728,71.9439441032965,171589.0,168720.0,39.9872912731193,39.4262993543276,75200.0,74145.0,0.357265429628156,17.616334283001,19.702892960542,91.2306272493628,84.250832606192,4.00900366129158,3.73057768143785,0.947282204685926,28.6097843026677,25.73179,23.9447128483088,4.3943616109683,4.42794161913561,16.4823470503972,61.7813543169153,28.20521,28.4207432824219,-0.385357949676716,-0.697363937697759,-2.47342,-4.47603043411306
2004-07,102.477372050527,148.77463446413,6.12071,6.245,-0.575500137023842,0.889877641824253,33.094817987152,47.647008499799,,,,,,,,,,,,,,,,,,,,,,,,,3.1574455980657,5.52888112905572,29.5020651457006,,,,,,,,,,,,,-3.01120448179273,15.4888471961643,39.7250114987674,,,,,,,,,,,,,,,,,,,,,0.197068604507942,-0.841053144807431,41.4342666666667,55.9481489816586,-0.355098654634429,10.8262293665678,34.6004808023399,1.89174986862849,-9.68793665579878,56.7275499629507,0.387958424403081,-1.75590386287336,60.0541016472778,102.279121011572,-0.312899458456596,101.3174738,7.89,7.89,10.0631818181818,10.0631818181818,8.0,8.0,99.8927947566792,100.560387621093,99.9608226734596,9142338.0,101.180567539645,2.1731818181818,98.2214473635159,19.4699583077862,99.338709171932,99.7529968746737,99.8224066941497,6.74346352272701,73.9689332803718,99.3216654043101,99.1189343651361,74.1520912632869,0.310765479150327,10.8384308132551,29.9435636063339,29.9743801543381,857.1921845,848.7198756,0.810171932253106,30.0397149445526,30.4910248018563,392.5014755,402.040218194529,8.67801230176904,41.4179675114214,121.398631976184,108.112960051021,6230135.0,5548319.0,3.59655981235339,14.6193771626298,52.700536948867,-0.385208012326647,1.81102362204725,52.5521833171054,1.25495536372263,5.48629554420603,50.0953792351629,21.7782030007232,-5.63155464414579,91.5291698256419,90.1165369154844,5269705.0,5176599.0,22351.0,117.858016138235,115.412829081425,0.968783638320754,3.87596899224805,96.003996003996,93.7062937062937,86003374.0,85105988.0,-0.24009603841537,17.3728813559322,72.1980886185925,1.54497926807283,13.1109683119804,61.7225850098053,64.3144837088129,54057.0,56327.0,37.1772536479415,38.7012318824062,,29712.0,70.2822232037556,70.4685645004195,164823.0,165260.0,38.3080377380061,38.1915853870911,72042.0,71823.0,-1.18223579259282,16.8045560841027,19.4699583077862,97.6016085414775,97.1696132023521,4.06925503740579,3.87434992135905,3.8538867756744,29.0657248527366,24.90673,23.7137723071615,4.16924997263389,3.987203194162,-9.95357353107211,48.3530324630811,25.51877,24.4045144625393,-0.0999949352281026,-0.112853272802957,-0.61204,-0.690742155377788
2004-08,102.724041667382,141.218639733987,6.45778,6.68,-0.192943770672552,0.639244024458048,33.0309635974304,47.5550765649868,,,,,,,,,,,,,,,,,,,,,,,,,-0.0137873983179482,5.49898167006109,29.497997578467,,,,,,,,,,,,,-4.29602888086643,6.40176600441501,38.0184135318529,,,,,,,,,,,,,,,,,,,,,-0.196681007990164,-1.25273656044758,41.3527733333333,55.8381095982896,-2.38717848872794,5.98764716618208,33.77450556763,0.0773594636410485,-9.89087531924772,56.7714340913387,-0.0770579710650457,-1.99044926311161,60.0078251750071,101.894972782809,-0.313881690958621,100.9994568,7.4448,7.4448,9.7252380952381,9.7252380952381,7.68,7.68,100.133551205578,100.715698335771,100.077430015704,10199430.0,101.110043369169,2.2804380952381,98.2796708374286,20.646505157263,99.4989068056247,99.9665418889994,99.9749177717925,6.73369299503378,74.4014905362164,99.3946112143518,99.2038048567929,74.4263922011328,-0.247754042063985,10.5679633757579,30.2741200015326,29.9001174159221,873.8039777,860.8917826,0.154002421308182,30.1785509740682,30.5379817183328,406.9866767,407.0438569999,4.93989260530982,37.3189086844823,120.08447641812,113.453624169963,6162693.0,5822400.0,-1.66037735849055,12.7162629757786,51.8255091655651,0.464037122969835,2.20298977183322,52.796044956628,-0.444262749842964,5.03491855271364,49.8728241258285,0.792431478660019,59.6897545042646,97.0894352577246,90.830648721481,5589832.0,5217620.0,21292.0,112.77202706007,108.859727769174,2.02558635394458,7.89177001127397,96.2037962037962,95.6043956043956,86894014.0,86326355.0,3.00842358604092,14.8993288590604,74.370112945265,-3.17609672093312,10.1889079705021,59.6547750785705,62.2717935006523,52246.0,54538.0,35.9320201503789,37.4729314763376,,28769.0,71.4075199586666,71.5874651009828,167462.0,167884.0,39.072156588531,38.9950534338156,73479.0,73334.0,6.04288325058331,18.2938632926963,20.646505157263,86.5339363731712,90.3636691411032,3.31028774594365,3.2899175699059,-15.0846558342912,5.18702492699483,21.37711,21.2455638845869,3.82542142965539,3.64075252939174,-8.68906468768702,30.3840694620141,24.70373,23.5111788692554,-0.51513368371174,-0.350834959485842,-3.32662,-2.26561498466848
2004-09,103.000798085825,139.013330733497,6.56406,6.45,0.0690417011875121,0.848872808238242,33.0537687366167,47.5879093988483,,,,,,,,,,,,,,,,,,,,,,,,,0.179260893546622,5.41207196749855,29.5508759525045,,,,,,,,,,,,,4.4888721237269,9.81169474727452,39.7250114987674,,,,,,,,,,,,,,,,,,,,,0.024633575563481,-0.551065393093318,41.36296,55.8518645212108,2.52111232726971,7.80417795332006,34.6259987909699,-1.71347590827107,-8.72218234027277,55.7986692454036,-0.11851846346598,-1.25473551545219,59.9367048226503,101.416079214547,-0.314869911260754,100.6814399,7.1204,7.1204,9.30476190476191,9.30476190476191,7.5,7.5,100.369958397754,100.853280178427,100.196759874958,9244349.0,101.002938186882,2.18436190476191,98.4015530645679,21.9660177011995,99.6828344083134,100.190254522489,100.134690431077,6.70438794967016,74.8446692533158,99.4410113672352,99.2577901889993,74.7025442844003,2.07701109369984,12.540727608086,30.9724760234726,30.5211461716801,897.1223821,884.2286994,1.37683254632281,31.222811222619,30.9584385896209,420.1659481,413.179951068921,-6.83257763121737,29.1288732139558,116.920834267227,105.701817223121,6000336.0,5424580.0,3.68380660015349,16.2650602409638,53.7346606927693,0.538876058506533,2.83464566929133,53.0805502027376,-0.854984030831493,6.62627447342191,49.446419443828,-5.22728753722962,61.0043004982952,89.2149154002541,86.0826695408782,5136464.0,4944880.0,20310.0,115.804059010514,109.153150215992,-0.835945663531865,7.2316384180791,97.9020979020979,94.8051948051948,90426147.0,86542804.0,4.08878504672898,23.75,77.4109470026064,3.85786057427848,12.5725415374831,62.485311146782,64.67415247101,54725.0,56642.0,37.850669671205,38.6465249714254,,29670.0,71.6458833106921,70.3184680783927,168021.0,164908.0,39.5166961564077,38.5616805297253,74315.0,72519.0,6.3909728735486,22.0146600676701,21.9660177011995,96.8423223728679,97.0537873267091,4.15590808127896,4.02718000925701,22.4097541560044,29.9391156576286,27.27963,26.4346512115635,4.29141720215842,4.14943107341132,13.9717967621535,38.6563675669125,28.16912,27.2371145317363,-0.135509120879456,-0.122251064154314,-0.88949,-0.802463320172764
2004-10,103.273865762612,140.637550717899,6.36214,6.175,0.676141851800731,1.03863730785209,33.2772591006424,47.9096711706909,,,,,,,,,,,,,,,,,,,,,,,,,0.908465244322096,6.29259098158621,29.8193353899257,,,,,,,,,,,,,2.47292418772564,17.8289746782898,40.7073809166973,,,,,,,,,,,,,,,,,,,,,0.283216352665944,0.505985437492288,41.4801066666667,56.0100461348036,1.77491253486905,12.4309134840154,35.2405799838344,0.340804823699011,-5.25990099009901,55.9888338017518,0.120199221314528,-0.195831772472098,60.0087482751287,101.100233815624,-0.0574299494101698,100.6236186,7.27538461538462,7.27538461538462,9.18285714285714,9.18285714285714,7.5,7.5,100.554008475836,100.948143505237,100.321543880236,9441666.0,100.867240924921,1.90747252747252,98.5486924521131,22.7929598517868,99.8887822826452,100.391035408947,100.278085534262,6.6525980414804,75.2736332617442,99.4659797634626,99.2868402477002,74.9804332180798,2.41476582474722,13.7006830971306,31.598138426335,31.258160378755,909.5777415,903.0323556,1.3413461741918,31.5385470649831,31.3736984212323,415.3511295,418.045897669241,4.82219821626745,43.597107331575,120.383445735866,110.798968367817,6178036.0,5686164.0,0.444115470022202,16.6809974204643,53.9733046336698,0.765696784073516,3.86740331491712,53.4869862686085,0.259277185452318,7.44251771373529,49.5746227284689,-6.06684085356976,46.6237022525698,86.2868427703106,80.8601709773288,4967883.0,4644882.0,20844.0,106.805770641454,105.240850925096,-0.316122233930466,6.65163472378805,103.596403596404,94.5054945054945,93352992.0,86236587.0,2.91806958473625,27.8940027894003,79.6698523023458,0.859786024504784,14.1940513312545,64.9801563702762,65.2302117954227,56910.0,57129.0,39.5101126376221,39.3407817226816,,30203.0,77.0271811685845,72.5451826119833,180641.0,170130.0,42.7800207115026,39.7565135548675,80452.0,74766.0,3.76464301283944,24.376288589197,22.7929598517868,80.150535852859,84.7889477593974,3.72579037870905,3.67122283865038,-8.8388691289788,16.8701067542642,23.704,23.3568336706912,4.64849091657838,4.32983653608733,4.34771561412373,41.9730984896902,29.57435,27.5470262197026,-0.922700537869333,-0.658613697436943,-5.87035,-4.19019254901147
2004-11,103.495498778774,145.478713118954,6.08658,5.785,0.877192982456161,1.21012101210123,33.569164882227,48.329931444118,,,,,,,,,,,,,,,,,,,,,,,,,0.463783931250842,6.80104408352668,29.95763267587,,,,,,,,,,,,,3.10022899418707,22.0137585991245,41.9694029426509,,,,,,,,,,,,,,,,,,,,,0.589390962671912,2.25939333416553,41.7245866666667,56.3401642849105,1.93394560068826,14.8794850180756,35.9221136300888,0.274330502939285,0.208877284595319,56.14242825111,0.4545496702378,1.84269154173221,60.2815178425271,101.003301762262,-0.057462850973247,100.5657974,7.25153846153846,7.25153846153846,8.94090909090909,8.94090909090909,7.5,7.5,100.635921485633,100.980380752732,100.452746132682,10594819.0,100.721202495264,1.68937062937063,98.6901713749256,23.5578311438071,100.116884707071,100.542616713002,100.386342934253,6.57171883790635,75.6683121910961,99.4798245195816,99.3029482497638,75.2599391828943,0.576533157882757,13.0191935387157,31.8864456036161,31.4383740378826,913.6070435,894.532852,0.55115934460202,31.5274304507537,31.5466174918282,419.8714475,417.761330008989,17.7360871054722,42.9117884074523,137.435452961753,130.450369909497,7053139.0,6694667.0,-2.57921886514372,12.7024722932651,52.5812149784167,0.379939209726435,4.42687747035572,53.6902043015439,-0.64640956801342,6.59684551699664,49.2541676238455,50.1117789429312,102.884784095846,138.947772477357,121.380641110364,7999786.0,6972515.0,20105.0,108.566305322357,106.903578123726,-1.26849894291754,4.12486064659977,102.597402597403,93.3066933066933,96099664.0,86838625.0,0.763358778625958,26.7489711934156,80.2780191138141,-0.399096780969385,11.4744142308597,68.1909137013817,64.9698801199276,59722.0,56901.0,41.6957839858544,39.3811606331674,,30234.0,82.1048749001045,72.5400656885052,192549.0,170118.0,45.5876390349344,39.833616709583,85732.0,74911.0,3.3557348277451,25.2526984094397,23.5578311438071,96.7779066908956,101.378989044135,4.52111530613251,4.34323987999187,18.3049918481258,42.0750702796822,27.51813,26.4354769887609,4.67163990286828,4.2841617587063,-1.05488456666536,18.6893430773639,28.43431,26.0758932773066,-0.15052459673577,0.0590781212855647,-0.91618,0.359583711454292
2004-12,103.588635006663,150.352813736116,5.71,5.63,-0.298913043478265,1.29762562120374,33.4688222698073,48.1854669751275,,,,,,,,,,,,,,,,,,,,,,,,,-0.21724372029871,6.36850484874801,29.8925516001315,,,,,,,,,,,,,-3.29745429694175,17.9904106733375,40.5854810619176,,,,,,,,,,,,,,,,,,,,,-0.146484375000021,2.19890054972511,41.6634666666667,56.2576347473838,-1.95451472817155,12.5346594769096,35.2200106285182,0.156331422615926,0.26082420448616,56.2301965078861,-0.0120513516292384,1.86508780257234,60.2742531048445,101.190656368886,-0.0574959891880701,100.5079761,7.27416666666667,7.27416666666667,8.30857142857143,8.30857142857143,7.5,7.5,100.588563057083,100.94461468444,100.590468352087,9981393.0,100.587446336959,1.03440476190476,98.8067947933077,23.9724606177054,100.377460665654,100.638965348327,100.455153879099,6.46898886255729,76.0236170489712,99.4951901510916,99.3208257495151,75.5409366400398,0.584734526211348,12.7396052129155,31.9664066383786,31.6222050653616,914.1497074,913.54334,-0.0271480501319829,31.7593121668404,31.5380532002966,421.4941244,417.818992304064,-16.5039874276047,24.7831834760025,87.3322054677012,108.92085726037,4481858.0,5589780.0,0.378214826021195,13.7103684661525,52.7800849291672,-0.454201362604085,3.95256916996046,53.4463426620214,-0.142071219988822,6.68164126348627,49.184191627007,-33.9034336964496,32.066852533721,80.4472327376656,80.2284359311864,4631673.0,4608593.0,19590.0,111.793952237346,111.011492379167,0.749464668094205,5.73033707865168,82.5174825174825,94.005994005994,78760944.0,85119447.0,1.62337662337663,36.8804664723032,81.5812337098176,1.37080191912269,12.041101744299,89.3931017815022,65.8604884834633,78291.0,57681.0,54.6600193428007,40.6446297677236,,31204.0,71.1388814760619,70.9312196649055,166832.0,166345.0,39.3332438227744,39.8708389222042,73970.0,74981.0,1.76004943480253,23.8929726374985,23.9724606177054,110.425804033419,97.8657535651802,4.99444308231173,4.96753048742249,14.3738459003051,46.591603801863,28.51827,28.3645990831824,4.52289492119089,5.07586188882103,18.4796974228584,78.6812908409213,25.82573,28.9831713851681,0.471548161120841,-0.10833140139854,2.69254,-0.618572301985664
