country,ONM,ONM,ONM,ONM
2013-06,99.4023940236435,99.0219239548099,-0.0221575158890163,99.5550221502154
2013-07,99.5547499492279,99.0476961434185,-0.0231201659367814,99.5320048638959
2013-08,99.7619380310582,99.0895150370186,-0.0818767593517086,99.4505112837956
2013-09,99.9257261993446,99.1282561974322,-0.0412084292392781,99.4095292902251
2013-10,100.01681253809,99.1384963333653,-0.0250055200672355,99.3846714204297
2013-11,100.040552353583,99.156221589516,-0.0170666590583919,99.367709777402
2013-12,99.9706016900784,99.2546411218898,0.213620789385158,99.5799798634225
2014-01,99.8571665556311,99.3460635750549,-0.0173529861587121,99.5626997632999
2014-02,99.8202513867128,99.4842407292834,0.0677217203457242,99.6301253364023
2014-03,99.8580460966746,99.649577076596,0.182367791168231,99.8118185953164
2014-04,99.9249881607274,99.7152464100656,0.0326802238825199,99.8444373210946
2014-05,99.9953340631568,99.7103734950761,-0.0617488738160712,99.7827845054808
2014-06,100.057461807129,99.7239209201252,0.114292228990794,99.8968284740412
2014-07,100.112704742106,99.7086145355854,-0.014865978321775,99.8819778331761
2014-08,100.122062452901,99.6795827753042,-0.0107669655378546,99.8712235750443
2014-09,100.083511776078,99.657566579595,0.0423255426301181,99.9134946123538
2014-10,100.03197309415,99.634604402812,-0.0672521778351445,99.8463006112758
2014-11,99.9303675777764,99.671450998558,0.00251880046151667,99.8488155403564
2014-12,99.7958130319776,99.7664975499664,0.0538509865740215,99.9025851126073
2015-01,99.6881233455611,99.8884204039088,0.112831673902741,100.015306871662
2015-02,99.6164741738291,99.9998682901907,0.134120523630031,100.149447924948
2015-03,99.5781901248094,100.037970991205,-0.0259551451154694,100.123453990407
2015-04,99.5676754896471,100.053834860614,0.0569927225002013,100.180517072698
2015-05,99.5444006622478,100.007237375097,-0.0234167307507701,100.15705807075
2015-06,99.475234832124,99.8727184033526,-0.0453428172362552,100.11164403896
2015-07,99.3854784937528,99.6972691799684,-0.161184306530488,99.9502797797592
2015-08,99.3070333309089,99.5721165900463,-0.0351487882393431,99.9151484675748
2015-09,99.2459846611417,99.5146695575289,-0.124121169960249,99.7911326163293
2015-10,99.2083011708583,99.54262862798,0.0398237604813567,99.8308731979641
2015-11,99.1693007111583,99.6095016023218,0.0901454845911441,99.92086622238
2015-12,99.137854985718,99.6187340598325,-0.00420561950950746,99.916663930936
2016-01,99.1239537210372,99.5475712931868,-0.0220502603545691,99.8946320464017
2016-02,99.1661733723657,99.4146198406124,-0.041666996335508,99.8530089537275
2016-03,99.300347345934,99.2770416823339,-0.110963367559363,99.7422086923831
2016-04,99.3889035730423,99.262935443713,0.0110153938951698,99.7531956895503
2016-05,99.4301478810016,99.371993183546,0.101623779459522,99.8545686571417
2016-06,99.4508587209244,99.5405438041046,0.107672993745542,99.9620850606066
2016-07,99.4489301953894,99.6721388822978,0.0264822542055783,99.9885572740815
2016-08,99.4706649343965,99.7537307619474,0.0112059384965975,99.9997619303132
2016-09,99.5957008048647,99.827983311751,0.0316130016413215,100.031374856694
2016-10,99.7761934546074,99.9299486497507,0.0401853187409238,100.071572783521
2016-11,99.9560445598381,100.050312663111,0.117651415678142,100.189308405592
2016-12,100.083429760443,100.154497596889,0.0854346592403843,100.274904799824
2017-01,100.186685268653,100.252026135693,-0.0156876272028888,100.25917404658
2017-02,100.271800273497,100.388496266497,0.0654605818295477,100.324804285249
2017-03,100.295899297586,100.525866856068,0.0284120095680198,100.353308578241
2017-04,100.278908540603,100.654137647961,0.0884516014596474,100.442072686797
2017-05,100.33139820532,100.729213277236,-0.00118367823951191,100.440883775839
2017-06,100.474474637758,100.796008751201,0.000370215008128003,100.441255623065
2017-07,100.616861673357,100.899421678097,0.0430910008660156,100.484536765395
2017-08,100.797308199389,101.067598134238,0.0380072704050497,100.522728194999
2017-09,100.957440979196,101.326142227336,0.116836748023199,100.640175681646
2017-10,101.003964925022,101.579975382047,0.240247537028128,100.881961224982
2017-11,101.008360611412,101.678707871959,-0.101113090738206,100.77995635599
2017-12,100.959726305347,101.730878193483,0.00810835747997974,100.78812795512
2018-01,100.8817086102,101.779092927251,0.00891166268643542,100.797109853111
2018-02,100.815609589259,101.834694903119,0.0815611784408046,100.879321163742
2018-03,100.820289309643,101.841609463953,-0.00352081265333159,100.875769391838
2018-04,100.846662237939,101.803490330573,-0.0426939529566229,100.832701538309
2018-05,100.863900239009,101.715723145974,-0.0212957691253055,100.811228438986
2018-06,100.814893363008,101.583291566585,-0.166914680461808,100.642959699168
2018-07,100.721959459153,101.501713711581,0.0866508404749226,100.730167669626
2018-08,100.613016904322,101.401650570099,-0.091874474327659,100.63762235759
2018-09,100.442150970585,101.339762338781,0.024984613171635,100.662766278241
2018-10,100.265956087679,101.340189053767,-0.0302714651772843,100.632294184001
2018-11,100.133738983202,101.39859157544,0.0292656762434503,100.661744905413
2018-12,99.9857557327346,101.468330737364,0.00182162838224657,100.663578588328
2019-01,99.8855430100308,101.544253220481,-0.0546956567347888,100.608519982927
2019-02,99.8037458844006,101.648205986358,0.140583856182585,100.749959319967
2019-03,99.7522751451718,101.696524750339,0.0101690278832012,100.760204611423
2019-04,99.6110755163066,101.697397295962,0.00537234663057955,100.76561779888
2019-05,99.3990400028532,101.659507408399,-0.025022555109811,100.740403666634
2019-06,99.180767999098,101.605907073434,0.0194415989951403,100.759989211941
2019-07,99.0003800399593,101.49094734991,-0.0274005628445905,100.732380407775
2019-08,98.8903238799596,101.354323996672,-0.233326033083693,100.497345540539
2019-09,98.8526684939007,101.355972332027,0.105213586978513,100.6030824026
2019-10,98.876443867242,101.448663498134,0.00290988150894676,100.606009833093
2019-11,98.8628091139312,101.604054750645,0.0946874001297584,100.701271048178
2019-12,98.5973321921486,101.705942916951,0.0793875033297469,100.781215273084
2020-01,98.0333289900502,101.561845907809,0.0472763216605945,100.82886092459
2020-02,97.270335044565,100.983907460761,-0.195143205167697,100.632100253648
2020-03,97.1270612515157,100.010111985869,-0.437821485819003,100.191511297107
2020-04,96.8877928250219,98.9253138684968,-1.13686738703832,99.052466680589
2020-05,97.1335347870376,98.4750281928441,0.110856661642487,99.1622729384256
2020-06,97.8261973008714,98.5689135102433,0.273308289554912,99.4332916504774
2020-07,98.5837844868657,98.8921144719401,0.12910775138353,99.5616677374539
2020-08,99.1918681285875,99.2294471080802,0.0205243092397365,99.5821020820246
2020-09,99.6461302464703,99.5563755988397,0.261523281548009,99.842532463224
2020-10,99.9784033494083,99.7465623997367,0.0435726023862924,99.8860364529066
2020-11,100.126862260732,99.8473286376894,-0.0325125337568388,99.8535609715865
2020-12,100.138722360495,99.9592472955768,0.13841920569251,99.991777477539
2021-01,100.089918703456,100.097566946226,-0.0717056117516622,99.9200777617974
2021-02,100.208632277676,100.323447914796,0.218205964894123,100.1381093316
2021-03,100.5748290185,100.52847208698,0.143272590971485,100.28157979539
2021-04,100.934480053892,100.692504106564,0.0621384895961131,100.343893254418
2021-05,101.268169238706,100.828260945746,0.0525262331536496,100.396600121744
2021-06,101.476632758294,100.871332523893,0.258105879405321,100.655729649381
2021-07,101.540704089608,100.677618831194,-0.325577776135247,100.328016963236
2021-08,101.507058857497,100.471126749995,-0.287275264092055,100.039799387547
2021-09,101.427224363487,100.414506428489,0.220002319986863,100.259889267109
2021-10,101.360319291256,100.341580641119,-0.063850488534815,100.195872838008
2021-11,101.340868749962,100.236326268667,-0.16539311478309,100.030155763037
2021-12,101.29882857486,100.126500566844,-0.000270798682708976,100.029884882693
2022-01,101.213507547745,99.8671676627426,-0.0577919989202978,99.9720756127016
2022-02,101.067437809569,99.2313929627222,-0.173155705056517,99.7989682603147
2022-03,100.819436202433,98.1212321610467,-0.649295578015738,99.1509779724952
2022-04,100.600905158872,96.8928295804362,-0.835031995063141,98.3230355830068
2022-05,100.555211801939,96.1277364078282,-0.131608101693015,98.1936345023491
2022-06,100.456205358967,95.7656106832901,-0.167844948589646,98.0288214470003
2022-07,100.264211409413,95.6529069996788,-0.133577992359164,97.8978765153781
2022-08,100.0614539607,95.6889224293561,0.188009447643646,98.0819337722695
2022-09,99.8492044486688,95.7118702129076,-0.0953374140942106,97.9884249929174
2022-10,99.6208569467829,95.7647856258461,0.0325088472065923,98.0202799002785
2022-11,99.4418924722376,95.9076200220984,-0.0357839941398859,97.9852043290631
2022-12,99.4451475851447,96.2274055761998,0.2334197959377,98.2139211930571
2023-01,99.7271329561279,96.6498763052223,0.265661782908129,98.4748380471626
2023-02,100.007759467271,97.082433556553,0.217770100051228,98.6892868005032
2023-03,100.203694805682,97.2357964176071,-0.0810218381095523,98.6093269263202
2023-04,,97.4694718548982,,
