country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
2001,-19173.258397,-19173.258397,,,-96.7742386999999,-96.7742386999999,,,8492.31308,8492.31308,,,28182.994539,28182.994539,,,17405.2749821,17405.2749821,,,1.29948242821371,14.497,,68.0365061,,-53.5395061,,9389.580271,9389.580271,,,39175.474518,39175.474518,,,,,9124.710937,9124.710937,,,232884.53601,232884.53601,,,290574.30173,290574.30173,,,28562.838668,28562.838668,,,39272.248752,39272.248752,,,,,632.3978566,632.3978566,,,204701.54148,204701.54148,,,273169.02674,273169.02674,,,-4855.5721626,,-37355.893061,,6885.398077,,44241.29114,,0.0,,-16879.002838,,-20812.758443,,-3933.7556,,20654.278293,,1248.3488,,19405.929493,,47325.12972,,54052.047653,,41555.884341,,12496.163317,,75.5155075277926,8.27706833333334,8.2768,0.0,0.0,46.6409197563416,0.71913100059929,0.7,63.617740732127,70.9630993003062,2.52118333333333,2.52118333333333,,3.24,3.24,10384.0,6810.0,3.6,3.6,15.1620295865207,15.0987460619775,11.0212536883085,15830.192,15830.192,14.066929638173,15.3553134270312,5987.259,5987.259,11086.31,5070.87826,1790.839774,3740.066043,231.49,2478.22,2245.75,8.33576799738447,8.33576799738447,27.1301553788574,18688.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.28333333333336,-1.28333333333336,83.375563063063,-1.28333333333336,-1.28333333333336,83.375563063063,27.2894442223111,27.2894442223111,22.7503,118.445,109.691666666667,6.1680327488146,313.293333333333,313.293333333333,5.08907397651058,5.08907397651058,53.0236146807537,109.568992256195,109.568992256195,266.668,267.332196492272,7.21985405279018,7.21985405279018,2207.22496491,2212.7260352137,20.1711681688121,243.572,246.085633684475,8.69159855778039,8.69159855778039,2016.05864251,2036.86634941586,18.5958738778462,23.096,21.246562807797,191.1663224,175.859685797838,1.57529429096591
2002,-14945.14812,-14945.14812,,,-303.3154495,-303.3154495,,,12984.44507,12984.44507,,,37685.986717,37685.986717,,,35421.968212,35421.968212,,,2.4087445628733,0.0,,49.6314178,,-49.6314178,,8344.269432,8344.269432,,,46226.997514,46226.997514,,,,,13795.3733,13795.3733,,,286775.31341,286775.31341,,,355141.95369,355141.95369,,,23289.417553,23289.417553,,,46530.31296,46530.31296,,,,,810.9282301,810.9282301,,,249089.32669,249089.32669,,,319719.98543,319719.98543,,,7794.254946,,-46789.569178,,2518.4074506,,49307.976624,,0.0,,4106.615587,,3076.739811,,-1029.875777,,12094.509952,,1752.0249,,10342.485052,,75507.06028,,93196.71749,,50030.125746,,43166.591739,,74.3041987350135,8.2769575,8.2773,-0.6,-0.6,46.3405095461023,-0.731976216060997,-0.8,63.1520740007725,70.4436662912483,2.15205833333333,2.15205833333333,,2.7,2.7,12373.0,7700.0,4.0,4.0,16.7771555126319,16.8043204404772,12.8703065590377,18500.697,18500.697,15.9227922295013,17.8003080802061,7088.219,7088.219,12171.74,5507.63699,1909.535724,4297.797598,133.29,3024.37,2714.96,9.13363757923852,9.13363757923852,29.6081254458465,20395.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.25,-2.25,81.4996128941441,-2.25,-2.25,81.4996128941441,32.5043382646941,32.5043382646941,27.0977833333333,134.2,112.708333333333,6.5498899126792,350.204166666667,350.204166666667,-20.0119417693744,-20.0119417693744,42.4125597868238,110.733424823165,110.733424823165,325.645,324.494586800938,21.3825311947859,21.3825311947859,2695.35434825,2685.82875134375,22.1546782698844,295.31,295.031099268944,19.8896070654925,19.8896070654925,2444.27321499,2441.9617724575,20.103456073389,30.335,29.4634875319939,251.08113326,243.866978886259,2.05122219649532
2003,-10218.488499,-10218.488499,,,-3979.7759977,-3979.7759977,,,17448.942294,17448.942294,,,39800.905068,39800.905068,,,43051.582859,43051.582859,,,2.59302928627914,0.0,,48.0825091,,-48.0825091,,16094.692748,16094.692748,,,51332.1204,51332.1204,,,,,18482.476807,18482.476807,,,396626.13338,396626.13338,,,482535.42336,482535.42336,,,26313.181247,26313.181247,,,55311.8964,55311.8964,,,,,1033.5345132,1033.5345132,,,356825.22832,356825.22832,,,439483.84049,439483.84049,,,8223.722024,,-49444.853747,,11.9933587,,49456.847108,,0.0,,5960.885943,,18004.400749,,12043.5148013,,-2993.4799203,,8443.6359,,-11437.1158163,,106148.306,,121171.22018,,69943.99781,,51227.222385,,69.8788405686254,8.27703666666666,8.2767,3.4,3.4,47.9311680073044,1.12760436642075,1.2,63.8641795446905,71.2379921482152,2.61833333333333,2.61833333333333,,2.7,2.7,13969.0,7907.5,4.2,4.2,19.9201666805828,19.8821278317626,15.4340930779,22122.282,22122.282,18.9518626120842,21.1737980120944,8411.881,8411.881,13742.21,5934.380721,2029.766014,5297.861386,187.23,4014.587471,3718.095986,10.0380470489022,10.0380470489022,32.5802030083985,22443.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35000000000002,2.35000000000002,83.4148537971565,2.35000000000002,2.35000000000002,83.4148537971565,39.4979108356657,39.4979108356657,32.9280916666667,152.558333333333,116.675,6.77974348164535,396.684166666667,396.684166666667,-6.36783367995395,-6.36783367995395,39.7117985201878,105.851779122933,105.851779122933,438.474,436.197203846049,34.4235687092173,34.4235687092173,3629.26208586,3610.41732014807,26.3376087892252,413.095,413.217441487405,40.0589437897612,40.0589437897612,3419.20099753,3420.21336265601,25.0099747366099,25.379,22.9797623586448,210.06108833,190.203957492055,1.3276340526153
2004,-5131.6104646,-5131.6104646,,,-215.8601533,-215.8601533,,,22898.188613,22898.188613,,,51390.242693,51390.242693,,,68940.96069,68940.96069,,,3.52576554459147,0.0,,69.3453084,,-69.3453084,,20557.46196,20557.46196,,,72506.9102,72506.9102,,,,,24326.334877,24326.334877,,,534850.0239,534850.0239,,,652240.731,652240.731,,,25689.072425,25689.072425,,,72722.77035,72722.77035,,,,,1428.1462635,1428.1462635,,,483459.7813,483459.7813,,,583299.7703,583299.7703,,,12966.858293,,-60144.67047,,1963.3725334,,62108.043,,0.0,,-28333.254267,,6137.8888318,,34471.143097,,-6540.16609,,13203.4355,,-19743.6015903,,190060.0,,191621.09528,,109782.6216,,81838.4736755,,68.0168354640617,8.27680083333333,8.2765,9.9,9.9,52.6106496909922,3.82463887517518,3.9,66.3067537828684,73.9625880898101,2.7925,2.7925,,3.33,3.33,15920.0,8237.5,4.25,4.25,16.4132772383307,16.5245627133184,17.9673335639978,25320.77,25320.77,16.634399842746,24.6959322353216,9597.08,9597.08,16184.02,6658.695497,2263.787076,6440.525281,375.07,5448.662327,5025.102198,10.1136471990996,10.1136471990996,35.8752497974184,24712.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0583333333333,6.0583333333333,88.4684036897009,6.0583333333333,6.0583333333333,88.4684036897009,42.4529488204718,42.4529488204718,35.3916083333333,176.170833333333,116.25,7.04279871598152,460.451666666667,460.451666666667,1.38787805186436,1.38787805186436,40.2629498558501,105.183193402379,105.183193402379,593.33,589.655507414564,35.180946190264,35.180946190264,4910.854254,4880.45000156916,30.2368725122394,561.22,561.186726154024,35.8090607535814,35.8090607535814,4645.0980233,4644.82793507511,28.9629930781164,32.11,28.4687812605403,265.7562307,235.622066494046,1.27387943412303
2005,-16113.803102,-16113.803102,,,339.1997501,339.1997501,,,23865.499352,23865.499352,,,124287.59776,124287.59776,,,132378.49376,132378.49376,,,5.7909304327153,4155.147,,53.3545462,,4101.7924533,,39272.833556,39272.833556,,,84309.88117,84309.88117,,,,,27734.855516,27734.855516,,,689029.1243,689029.1243,,,840346.6945,840346.6945,,,55386.636661,55386.636661,,,83970.68143,83970.68143,,,,,3869.3561632,3869.3561632,,,564741.5264,564741.5264,,,707968.2007,707968.2007,,,22921.355466,,-90379.12756,,13729.5663035,,104108.69387,,0.0,,-5577.9649283,,44659.6273131,,50237.592239,,26156.889289,,21447.052114,,4709.837169,,250648.897,,335194.9799,,175793.33823,,159401.64168,,67.0257210975942,8.19431666666666,8.0702,2.9,2.9,54.1010418724508,1.77641358170115,1.8,67.4846359626524,75.2764695500152,1.8575,1.8575,,3.33,3.33,18200.0,8350.0,4.2,4.2,16.028084100821,15.9744243518116,20.8471528983104,29875.55,29875.55,11.7551958940343,27.5989874474417,10727.86,10727.86,18731.9,7523.240631,2637.179174,7423.00333,172.3959515,6855.534046,5834.628709,11.3945881027607,11.3945881027607,39.9630867426707,27528.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.925,4.925,92.8254725714187,4.925,4.925,92.8254725714187,53.4086365453818,53.4086365453818,44.525,199.7825,115.9,7.53469181814372,530.721666666667,530.721666666667,-22.1994023656518,-22.1994023656518,31.3248156130693,115.368155207402,115.368155207402,761.97,758.868124654564,28.6968603044069,28.6968603044069,6236.7365317,6215.25303742529,33.4054797192145,659.98,660.331354798774,17.6669589682238,17.6669589682238,5402.8430432,5407.37167308386,29.0152773286815,101.99,98.5367698557899,833.8934885,807.881364341433,4.39020239053306
2006,-5143.380943,-5143.380943,,,2144.1044531,2144.1044531,,,28067.5015,28067.5015,,,206774.82004,206774.82004,,,231843.04107,231843.04107,,,8.42416527174635,4102.477,,82.3623343,,4020.1146656,,54563.18573,54563.18573,,,102982.28294,102982.28294,,,,,31577.630305,31577.630305,,,888749.1048,888749.1048,,,1077872.2038,1077872.2038,,,59706.57066,59706.57066,,,100838.17851,100838.17851,,,,,3510.1288053,3510.1288053,,,681974.2847,681974.2847,,,846029.1627,846029.1627,,,3628.056083,,-100149.83714,,23932.19847,,124082.03561,,0.0,,-13551.932115,,31940.029719,,45491.96184,,111277.71509,,42861.2,,68416.51509,,284776.466,,451926.40931,,212435.19749,,239491.21182,,68.1960791005727,7.97343833333333,7.8087,2.3,2.3,55.4216031847314,1.64943204174273,1.5,68.5977491714738,76.5181037586658,2.53636363636364,2.53636363636364,,3.33,3.33,20856.0,8385.0,4.15,4.15,16.7810921663173,16.8175778924434,24.3455328402289,34557.79,34557.79,14.2808849149784,31.5403670825102,12602.81,12602.81,21943.85,8411.906808,3077.579391,8527.513487,260.001807,8463.566961,6798.107078,12.7209950270443,12.7209950270443,45.0467890198592,31030.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.975,2.975,95.5870303804184,2.975,2.975,95.5870303804184,52.9983006797281,52.9983006797281,44.1829166666667,229.119166666667,116.790909090909,7.94949875577528,636.75,636.75,39.5211333702333,39.5211333702333,43.7047377694901,121.934621228341,121.934621228341,969.322,964.372260557452,27.0803489073196,27.0803489073196,7720.16896194,7685.13515434318,35.2390649044848,791.794,793.394357507466,20.1509441800233,20.1509441800233,6309.03871824,6323.21906633111,29.0383365825538,177.528,170.977903049986,1411.1302437,1361.91608801207,6.20072832193096
2007,8044.3621566,8044.3621566,,,5189.7644069,5189.7644069,,,37102.286294,37102.286294,,,302846.26438,302846.26438,,,353182.67724,353182.67724,,,9.94789076008576,3314.6988636,,215.6239235,,3099.0749402,,83476.1715,83476.1715,,,135319.69845,135319.69845,,,,,42645.727446,42645.727446,,,1122737.0976,1122737.0976,,,1384178.6949,1384178.6949,,,75431.80935,75431.80935,,,130129.93405,130129.93405,,,,,5543.44115,5543.44115,,,819890.8331,819890.8331,,,1030996.0176,1030996.0176,,,13289.99015,,-139094.5355,,17154.799701,,156249.3352,,0.0,,64405.04918,,154769.194233,,90364.14506,,4521.5434688,,20964.517165,,-16442.973694,,460704.20237,,637149.7398,,267577.99743,,369571.74234,,71.0103272224216,7.6075325,7.3046,12.3,12.3,62.2851797992659,4.81676687420186,4.8,71.9019428300135,80.2038024332807,3.51166666666667,3.51166666666667,,3.33,3.33,24721.0,8357.5,4.05,4.05,17.5276183531646,17.497486574022,28.6127249225086,40340.13,40340.13,20.8581101400616,38.1190915871599,15251.92,15251.92,27009.23,9979.329741,3664.542647,10262.99857,699.4639872,10206.59672,7864.29076,14.2308380208728,14.2308380208728,51.4573245988797,35446.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14166666666666,3.14166666666666,98.5900562515365,3.14166666666666,3.14166666666666,98.5900562515365,60.5869652139144,60.5869652139144,50.5093333333333,265.046666666667,117.463636363636,8.61126754967941,743.416666666666,743.416666666666,160.846121063825,160.846121063825,114.002113192832,127.729669853123,127.729669853123,1218.635,1218.19894530171,26.3204050060017,26.3204050060017,9253.90051245,9261.68969626036,34.6623555073832,955.95,955.460975316581,20.4269940005957,20.4269940005957,7260.69638279,7259.8689623857,27.0754676164075,262.685,262.737969985127,1993.20412966,2001.82073387465,7.58688789097565
2008,28580.030495,28580.030495,,,4364.915848,4364.915848,,,43155.9525,43155.9525,,,344467.61729,344467.61729,,,420568.51615,420568.51615,,,9.1540669379998,3319.8863636,,268.4386865,,3051.4476772,,111787.24642,111787.24642,,,163313.5774,163313.5774,,,,,52565.20085,52565.20085,,,1334555.2056,1334555.2056,,,1662221.2302,1662221.2302,,,83207.21592,83207.21592,,,158948.66154,158948.66154,,,,,9409.248347,9409.248347,,,990087.5883,990087.5883,,,1241652.7141,1241652.7141,,,18844.373421,,-114792.37369,,56742.276625,,171534.65031,,0.0,,112570.01752,,97577.553103,,-14992.46442,,-25197.962853,,9654.432391,,-34852.395245,,479539.08863,,608660.9555,,166196.61829,,442464.33724,,77.1120964871294,6.948655,6.8346,14.3,14.3,71.2772773988979,5.92525371887968,5.9,76.1623153714956,84.9560812196416,4.03333333333333,4.03333333333333,,2.79,2.79,28898.0,8440.0,4.05,4.05,16.5282379937786,16.5662397767703,33.3419041942061,47516.66,47516.66,14.1076938532333,43.49681632791,16621.713,16621.713,31924.45,11533.82563,4240.802087,12495.81195,1024.088425,10985.81718,8563.140355,9.6506595799903,9.6506595799903,56.4232958248882,38867.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.87500000000003,6.87500000000003,105.36812261883,6.87500000000003,6.87500000000003,105.36812261883,66.5175929628149,66.5175929628149,55.4535,282.691833333333,112.645454545455,9.11307708613216,904.064166666667,904.064166666667,-27.3928453662046,-27.3928453662046,82.7736906117137,127.257623071413,127.257623071413,1429.885,1430.66521130351,17.4410154286561,17.4410154286561,9919.28743645,9938.9442663406,31.4316792347827,1132.444,1131.28132798357,18.4016257292696,18.4016257292696,7865.31629214,7862.29301321222,24.9361150845212,297.441,299.383883319938,2053.97114431,2076.65125312839,6.49556415026156
2009,-8532.580533,-8532.580533,,,-15346.305893,-15346.305893,,,31658.747086,31658.747086,,,235476.70727,235476.70727,,,243256.56792,243256.56792,,,4.76815617337758,4204.3055573,,265.00516,,3939.3003973,,108250.8763,108250.8763,,,143573.49797,143573.49797,,,,,42645.198005,42645.198005,,,1119090.6631,1119090.6631,,,1413560.2353,1413560.2353,,,116783.45682,116783.45682,,,158919.80386,158919.80386,,,,,10986.450916,10986.450916,,,883613.9557,883613.9557,,,1170303.6674,1170303.6674,,,-41382.82816,,-87167.06737,,43889.985508,,131057.05287,,0.0,,-80276.392534,,-18414.409762,,61861.982764,,2525.698529,,29613.062321,,-27087.363793,,400343.86387,,428345.13807,,222532.09795,,205813.04017,,79.9579241191316,6.83141605176666,6.8282,0.7,0.7,71.7700589598078,-0.728168746162032,-0.7,75.607725194607,84.3374575882361,1.58583333333333,1.58583333333333,,2.79,2.79,32244.0,9142.5,4.3,4.3,26.1563653654443,26.0201138021252,42.062934475039,60622.501,60622.501,22.3468174463235,53.2169704676707,22000.151,22000.151,34851.77,12666.08946,4643.209314,15291.76657,538.3430948,9107.553288,7603.848884,9.39874162703429,9.39874162703429,61.7263756169267,42520.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.39166666666668,-5.39166666666668,99.6870246742978,-5.39166666666668,-5.39166666666668,99.6870246742978,72.6230507796881,72.6230507796881,60.5434166666667,301.77325,112.333333333333,9.93811089915614,1044.5225,1044.5225,-10.5983143262439,-10.5983143262439,74.0010747012516,121.380361007278,121.380361007278,1201.618,1195.44316091822,-16.4414461557344,-16.4414461557344,8208.30280210264,8166.35148015185,23.5401707752673,1006.015,1002.40581150939,-11.391995367226,-11.391995367226,6871.97573142268,6847.36240573997,19.5683883269527,195.603,193.037349408829,1336.32707067996,1318.98907441189,3.97178244831464
2010,-25899.3390842,-25899.3390842,-176514.56553,-176514.56553,-15062.597774,-15062.597774,-102006.44687,-102006.44687,40685.856973,40685.856973,275129.66634,275129.66634,238086.46948,238086.46948,1607720.3229,1607720.3229,237810.3896,237810.3896,1604328.9768,1604328.9768,3.90673454528252,4815.3869983,32612.027112,184.9354574,1256.1556708,4630.4515393,31355.871441,142424.47456,142424.47456,962958.3051,962958.3051,178338.89737,178338.89737,1206418.6463,1206418.6463,9.6501930927078,8.80089019501196,49520.72767,49520.72767,334940.08459,334940.08459,1478072.7614,1478072.7614,9997180.444,9997180.444,1848356.861,1848356.861,12501497.48,12501497.48,168323.81365,168323.81365,1139472.8707,1139472.8707,193401.49514,193401.49514,1308425.0932,1308425.0932,12.0070190064498,13.4918599718944,8834.870681,8834.870681,59810.41824,59810.41824,1239986.2919,1239986.2919,8389460.12,8389460.12,1610546.4714,1610546.4714,10897168.502,10897168.502,-52935.988448,-355524.131632,-185749.83518,-1256889.3969,57953.599372,390819.1337,243703.43456,1647708.5307,0.0,0.0,-72445.89704,-485603.19493,116262.016847,791657.43064,188707.91389,1277260.6255,7642.5063825,52146.113385,31680.94866,212622.4026,-24038.442271,-160476.28921,471739.02718,3183129.5973,653597.1498,4417752.2745,464092.29709,3137591.5588,189504.85271,1280160.7166,77.9457768569431,6.77026902870939,6.6229,7.2,7.2,77.0419263030971,3.17532591326428,3.3,78.008516885141,87.0154467336236,2.64083333333333,2.64083333333333,,3.25,3.25,36539.0,9107.5,4.15,4.15,20.9142736413096,21.0894318986645,50.8600916927134,72585.18,72585.18,26.672676539794,67.4113608647902,26662.15,26662.15,41211.92,14605.75614,5345.088697,18118.9565,1082.575441,11793.60498,10287.89208,10.6358500044214,10.6358500044214,68.2915003407087,47043.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52832661040352,5.52832661040352,105.198048986486,5.52832661040352,5.52832661040352,105.198048986486,75.9296281487405,75.9296281487405,63.3,343.119166666667,114.35,10.6228684361708,1287.95083333333,1287.95083333333,3.46057781197482,3.46057781197482,76.561939472986,113.086741291316,113.086741291316,1577.759,1573.71721351291,31.6429977569274,31.6429977569274,10671.3492310939,10649.6656254254,26.03504108042,1396.154,1392.65205741345,38.9309640290733,38.9309640290733,9445.40808206619,9423.06629009594,23.0138082376519,181.605,181.065156099463,1225.94114902771,1226.59933532942,3.02123284276809
2011,-70317.566923,-70317.566923,-454738.5781,-454738.5781,-46797.013714,-46797.013714,-302178.5489,-302178.5489,24510.589593,24510.589593,159464.19788,159464.19788,228700.75264,228700.75264,1471026.6156,1471026.6156,136096.761589,136096.761589,873573.686509,873573.686509,1.80223753218075,5620.533969,36339.618992,174.245995,1122.8454515,5446.287974,35216.77354,144267.58841,144267.58841,931400.2907,931400.2907,201047.005,201047.005,1298710.774,1298710.774,9.11112393486314,8.35031627050444,55570.11505,55570.11505,359035.18242,359035.18242,1807805.4435,1807805.4435,11664976.331,11664976.331,2208690.152,2208690.152,14254122.579,14254122.579,214585.15533,214585.15533,1386138.8688,1386138.8688,247844.01872,247844.01872,1600889.3229,1600889.3229,11.9643023312503,13.5727949975062,31059.525443,31059.525443,199570.98453,199570.98453,1579104.6908,1579104.6908,10193949.715,10193949.715,2072593.3903,2072593.3903,13380548.891,13380548.891,-13765.747721,-84229.64203,-231651.57809,-1498340.1689,48420.641061,311541.97944,280072.21916,1809882.1483,0.0,0.0,-8733.42521,-73752.466,183604.10864,1181516.716,192337.53384,1255269.1819,-6247.686772,-39785.78062,13391.4597097,86636.44574,-19639.146479,-126422.226351,387801.45167,2523075.67916,613578.51446,3976348.5934,485801.21275,3151787.7763,127777.30183,824560.8179,79.2970754118784,6.46146132655007,6.3009,11.8,11.8,86.1993214691321,5.55389695691012,5.4,82.3410295305556,91.8481949818041,5.13916666666667,5.13916666666667,,3.25,3.25,41799.0,,,,15.7012061213338,15.727529768607,58.8457395228857,85159.09,85159.09,12.7052382218775,75.9761348512712,28984.77,28984.77,48794.01,17653.19911,6504.715539,21393.68181,1365.62728,13486.73947,12317.89536,9.55082524218186,9.55082524218186,74.8139021935138,51536.17,-10416.202,112290.0,122706.202,-1452971.001,331230.999,1784202.0,-1463387.203,443520.999,1906908.202,0.0,0.0,0.0,46481.9024,294212.2965,247730.3941,0.0,0.0,0.0,0.0,0.0,0.0,-149170.852,223212.93,372383.782,44542.29286,55165.83114,10623.53828,-10731.0,0.0,10731.0,27723.09,276929.0,249205.91,-41154.5667,849520.0577,890674.6244,80914.02759,117984.1286,37070.10101,-297368.06051,88279.81129,385647.8718,-216454.0329,206263.9399,422717.9728,3255785.718,3255785.718,1534789.916,4755090.715,3220300.799,6.04170110607814,6.04170110607814,111.553800675676,6.04170110607814,6.04170110607814,111.553800675676,89.2243102758896,89.2243102758896,74.3833333333333,381.503333333333,113.841666666667,11.7069501961695,1510.21416666667,1510.21416666667,-5.69826444384348,-5.69826444384348,72.1992376984799,108.585176762966,108.585176762966,1898.396,1890.42027412908,20.1245216038031,20.1245216038031,12251.2519662465,12210.8906246808,25.2518911233511,1742.781,1742.598552041,25.1280635938245,25.1280635938245,11252.098921377,11254.6637793869,23.2596292928749,155.615,147.821722088081,999.153044869571,956.226845293914,1.99226183047627
2012,-19886.83134,-19886.83134,-125094.56708,-125094.56708,-79724.87641,-79724.87641,-503412.49209,-503412.49209,3433.7020554,3433.7020554,21682.797012,21682.797012,311569.75312,311569.75312,1967015.4083,1967015.4083,215391.74746,215391.74746,1360191.1462,1360191.1462,2.52446229531898,4549.7857825,28712.918442,277.508808,1752.756436,4272.2769745,26960.162006,167037.0434,167037.0434,1054650.4949,1054650.4949,201575.59956,201575.59956,1272354.3137,1272354.3137,8.42207183330915,7.76785731069358,51167.13053,51167.13053,322967.0977,322967.0977,1973516.4128,1973516.4128,12457407.12,12457407.12,2393296.1864,2393296.1864,15107379.026,15107379.026,186923.87473,186923.87473,1179745.0621,1179745.0621,281300.47595,281300.47595,1775766.8057,1775766.8057,12.9173094977734,14.4769595410197,47733.42847,47733.42847,301284.30068,301284.30068,1661946.6597,1661946.6597,10490391.711,10490391.711,2177904.4388,2177904.4388,13747187.88,13747187.88,-87074.363332,-549530.706078,-176250.48164,-1112147.4796,64963.38652,409960.90551,241213.86816,1522108.385,0.0,0.0,260067.8478,1642367.57505,231680.25771,1461711.5633,-28387.5901,-180656.0117,6390.663054,40579.55512,54169.937624,341879.12592,-47779.274573,-301299.57083,96551.5695097,608700.077405,399585.87669,2520952.1013,266996.215678,1683331.49935,132589.66111,837620.60216,83.4920358175091,6.31233282683186,6.2896,4.8,4.8,90.4389697386759,2.61952580909806,2.6,84.4979740505855,94.2541821545431,4.31083333333333,4.31083333333333,,3.25,3.25,46769.0,,,,17.3260310873262,17.3690380514511,69.0413706461879,97415.95,97415.95,4.90074371056609,79.6995305015262,30867.3,30867.3,53857.98,19853.67833,7318.179334,23775.0606,1063.92894,14191.99662,12728.38586,7.86371979136207,7.86371979136207,80.6970578269954,55588.83,14730.93,140226.93,125496.0,-1530789.9263,411714.0737,1942504.0,-1516058.9963,551941.0037,2068000.0,0.0,0.0,0.0,145951.5966,390596.4463,244644.8497,0.0,0.0,0.0,0.0,0.0,0.0,-90208.1802,277776.3774,367984.5576,17963.85163,45663.01717,27699.16554,-10742.56362,0.0,10742.56362,47187.0822,338711.7398,291524.6576,110151.7869,1052747.581,942595.7941,36571.90146,110800.0,74228.09854,-340453.0269,131973.6432,472426.6701,-303881.1254,242773.6432,546654.7686,3387863.178,3387863.178,1678074.843,5235325.405,3557250.563,-1.72499634690267,-1.72499634690267,109.629501689189,-1.72499634690267,-1.72499634690267,109.629501689189,99.390243902439,99.390243902439,82.8583333333333,427.556666666667,110.033333333333,12.4831481628029,1726.31666666667,1726.31666666667,-16.7947713562925,-16.7947713562925,60.073540806034,112.787087336337,112.787087336337,2048.813,2042.68419097471,8.05450083927907,8.05450083927907,12933.4340337336,12894.2367728851,24.1002456005407,1818.066,1816.29963491899,4.22937817730092,4.22937817730092,11475.8525299983,11464.7429395608,21.4547468703942,230.747,226.384556055725,1457.58150373528,1429.49383332424,2.64549873014649
