country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
1992-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.917269206697,2053.37666666667,2062.0,,,,,,,,,,,,0.975160979779221,4.97322110844558,13.7644764633333,11.4302324858483,,,,13.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48009762710218,35.9870897158306,,,,5.02904959573578,22.1885905019346,2.66086288916869,117.941333333333,116.292141186761,2.03848471807394,1.34259074043859,28.779,28.1438276665898,89262.7430857509,,8391.93139866573,26117.2275105158,,27437.544180476,21889.9854200452,0.502289407966588,6.48009762710218,35.9870897158306,,4.2811415502692,9.14938180522152,31.5895771126038,,7.20095964184634,11.6394237383905,40.9459600183537,,8.25454227571581,6.37322495038226,38.771732718426,,21.136121251008,31.6157628970871,39.1045966245412,,4.21447408980376,9.66379740144286,29.2656781218095,,7.91041314975601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.682512461497709,11.7836749122644,50.7629007622784,49.7690019236117,,,,144.951009641822,426.68100806195,10.117292,9.67852277918438,15.3534325739643,32.6040412938349,20773.7333896,19872.8466375339,22.2633160829966,7.085977,6.8221139777113,0.300252486387189,3.21420573655131,14554.8590202,14010.1700370212,15.6954285211269,3.031315,2.85640880147309,6218.8743694,5862.67660051273,6.56788756186969
1993-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.861793961913,2066.84666666667,2071.0,,,,,,,,,,,,5.39358600847853,9.19388333106793,14.50687534,12.0467319059416,,,,12.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35496095942233,36.678744891604,,,,3.63733936383169,21.492784254745,2.75764750245401,121.159666666667,123.932584827749,3.92352579716493,1.39526763449004,30.592,30.5911752619149,94053.8237349022,,7879.12892028508,24860.5314805603,,22875.7032869829,19789.0298666766,1.92195362624486,7.35496095942233,36.678744891604,,2.78776787625024,17.1160768259522,32.4702211955923,,-7.24305304719654,-0.317444260040364,37.9802224135404,,-13.4473496310904,4.96345699883516,33.5579622617474,,-22.3874881448741,7.82667064439142,30.3500596911212,,2.47911702681237,25.7492556173167,29.9912085311394,,8.15072920440183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.18275231746736,10.1936378816857,49.6495705874104,48.6826678807437,,,,140.285429451292,419.516424314073,8.9029,9.34206983190106,-3.4762840875565,19.3965321005797,18400.967962,19308.1691634327,20.528850818287,6.3502,6.68262456522724,-2.04466552361602,-1.05651358753994,13125.027091,13811.7108088367,14.6849009007503,2.5527,2.65944526667382,5275.940871,5496.45835459596,5.84394991753673
1993-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.181412980337,2076.92386666667,2088.0,,,,,,,,,,,,1.97095434612041,9.44516606862962,14.79279923,12.2841674920073,,,,10.74,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.20184065532809,37.0991399370741,,,,3.51511483194888,17.4515217853418,2.85458197882564,122.473333333333,125.837575798737,5.84366378321872,1.47680238392571,31.342,31.4241932455498,97070.4096749285,,8631.17609034843,24766.1737466375,,23665.4861418083,19564.5751858455,1.14615439190338,7.20184065532809,37.0991399370741,,3.05705163444951,14.0966085169204,33.4628526233615,,-0.216191231263444,1.78039543418482,37.898112503068,,-1.33711109365179,-5.0422034651266,33.1092550255421,,-3.09922023784822,4.9424948687345,29.4094444989749,,-1.97444024565585,10.0326983650818,29.399050039742,,8.40782337357044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.20800566197357,14.2157295154815,53.6788089801282,52.6785440167949,,,,130.178563204691,400.318911353213,9.0567,9.24846262120508,-1.00199647808603,16.2347629635686,18810.1831958,19207.6508700778,19.7873388341522,7.017,6.94549027337409,3.93356989579599,2.60687042590333,14576.3534216,14426.2782520461,14.8616641264389,2.0397,2.30297234783099,4233.8297742,4781.37261803169,4.92567470771336
1993-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.406658989008,2098.6,2108.0,,,,,,,,,,,,1.20379792378212,9.82520699635895,14.97087464,12.43204404523,,,,9.11,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08875008578959,38.3455190881252,,,,5.42199606771192,18.7713882729296,3.00935730146718,132.039,135.447578438119,7.2999458299243,1.58460815796732,34.812,34.4598400083043,100827.705683868,,8700.49625382367,27410.5492398229,,24512.9085984192,21409.2854239307,3.35959041952227,7.08875008578959,38.3455190881252,,9.13163444203617,20.5523233916796,36.5185579988042,,2.67138091887367,1.87194522808654,38.9105154490882,,9.35772054249097,1.09502316572118,36.2075265845329,,6.14780622442182,-3.29616495131404,31.2174801584508,,9.05794533171207,14.1721181399916,32.0619999203845,,8.54764977255568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16022471553841,11.5995350622346,56.95976024277,55.9236607051033,,,,126.77709824964,376.459661261523,9.2382,9.01618438861532,-2.51153345267559,7.45935528337025,19387.559514,18921.1721817319,18.7658462060584,7.3336,7.19771138660379,3.63143713837736,5.82236998079292,15392.2649,15105.9148455126,14.9819087353581,1.9046,1.81847300201153,3995.294614,3815.2573362193,3.7839374707003
1993-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.150112629966,2106.04493333333,2110.0,,,,,,,,,,,,1.32350477019292,10.2040816474798,15.16901488,12.5965827412011,,,,8.82,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1125724698884,39.6263102431477,,,,6.07952363283338,19.9705307720283,3.19231188980627,141.655666666667,142.07450872476,7.45529903077731,1.70274543460987,36.805,35.9525578779183,104503.812164023,,8628.07209557355,30564.4564961912,,25446.7357711791,22856.0793314551,3.34013252520835,10.1125724698884,39.6263102431477,,10.4497853218902,27.6834722052553,40.3346689123292,,-1.81673704282012,-6.69747715220752,38.2036137013724,,10.3064257009835,3.01120329128556,39.9392284101317,,4.11998619199406,-16.8802677021634,32.5036360304674,,6.66170022348994,16.8531755812998,34.1978742407361,,8.75155052899005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.42704776728661,9.63926266861192,55.5657157095752,54.5663667465751,,,,126.964005373887,375.69884878421,9.6252,9.2233948826631,2.29820603834836,-4.70245208804108,20271.08069532,19424.5173768032,18.5873768378092,7.627,7.3670331746953,2.35243925460323,7.98754167350944,16063.80215528,15515.5322516453,14.8468576699318,1.9982,1.8563617079678,4207.27854004,3908.98512515789,3.74051916787743
1994-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.666372452384,2128.70736666667,2143.0,,,,,,,,,,,,3.20767195836956,7.9183955865348,15.6555871166667,13.0006397935034,,,,8.45,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02342601611566,39.9884243005376,,,,6.1963757663726,22.9334956613681,3.39011953013326,148.651,149.759942697877,7.04107844654675,1.82263707640575,37.908,38.0835119779698,106704.409805471,,8123.38896473797,27561.6457690123,,23159.4170005152,23642.3107942523,0.913822294248545,9.02342601611566,39.9884243005376,,-13.0045999652055,8.06611498462455,35.0893065729907,,1.55443975764775,2.15176056413222,38.7974658616047,,-9.72674349040528,7.43930703959774,36.0544421106311,,-10.8151165344092,-4.48674496566926,28.9883299158522,,2.03109692358894,16.342314702471,34.8924662123725,,8.88484522411839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.55058939554824,3.62267854557368,51.4069660828056,50.4462844454723,,,,122.225808678154,363.210843594118,8.4984,8.91122926512721,-3.38449802385293,-4.61183200860511,18094.85596799,18971.3488302143,17.7793484494223,6.9771,7.36484555759513,-0.0296946823544149,10.2088780494687,14858.07652726,15680.2104458698,14.69499758675,1.5213,1.54638370753208,3236.77944073,3291.13838434448,3.08435086267234
1994-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.974467077905,2152.63243333333,2160.0,,,,,,,,,,,,1.68215315957697,7.61275011233962,15.91893807,13.219330466555,,,,9.94,9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7437332967092,41.0849725872863,,,,3.58743213570258,23.0208212813431,3.51173776759599,151.255333333333,154.057128631619,3.8317715838957,1.89247636597701,39.886,39.9113588792047,112168.341049877,,8923.8229856871,31407.7166656693,,27195.7203483171,24147.1204661595,2.74216427861078,10.7437332967092,41.0849725872863,,4.10484666418091,9.16483784121189,36.5296688033363,,3.72740364851255,6.1889401916855,40.2436040196606,,12.8771743800218,22.9180042304342,40.6972354929611,,16.4070081252927,14.7401732178548,33.7444475605327,,2.05360506464033,21.1230281847577,35.6090196656877,,9.15457541886136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4410761103095,7.67637212993692,57.7206387428234,56.7223450881567,,,,127.763533621088,393.680036537581,9.9114,10.0990375954402,13.3293431800853,9.19693368587463,21337.87855354,21740.9823845436,19.3824587054168,7.7757,7.70298212059045,4.5912240840761,10.9062401270683,16740.58721944,16582.1991636723,14.7833149785988,2.1357,2.39605547484977,4597.2913341,5158.78322087133,4.59914372681807
1994-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.997080128715,2171.52146666667,2181.0,,,,,,,,,,,,2.41058765967466,8.89596245170799,16.3026780266667,13.5379940154734,,,,11.55,11.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10417318728979,41.0696511737109,,,,3.48489052768622,20.7790250602495,3.63411798441612,158.909333333333,162.203280463667,4.03515587697382,1.96884073727907,42.195,41.8849036914337,117815.638389893,,9162.22931278891,32531.9394033938,,29522.9602853031,26592.2256394716,-0.0372920136257907,7.10417318728979,41.0696511737109,,10.3218631333089,10.355428660648,40.3002112202678,,-1.39033177160089,1.98807173053746,39.684084406938,,1.61191709215177,14.2117263695404,41.3532411879054,,5.16558488687968,13.6784438197965,35.4875456438806,,9.03410523283032,21.0965506552205,38.8259759746652,,9.42180100683182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30439253163181,10.8654439759302,63.0395931746389,62.0000147283056,,,,128.381348714954,382.959397134416,10.5883,10.327123896921,2.2584954192447,14.5398480310699,22992.47639698,22424.4962146089,19.0335481104796,8.2567,8.09088926863906,5.03580486071393,12.4091927844959,17931.15018354,17569.7663120107,14.9129322321934,2.3316,2.23623462828197,5061.32621344,4854.72990259824,4.12061587828626
1994-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.247970524221,2190.15343333333,2200.0,,,,,,,,,,,,2.03076923594061,9.65608464527176,16.6337477966667,13.8129194331031,,,,12.44,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58912288863907,41.0485472140076,,,,5.16775484670807,19.7216488455153,3.82192029269088,169.487,170.94922430898,6.05587660412724,2.08807130286048,45.374,44.2401039709329,122815.184587119,,9059.21481719792,39333.8904700943,,30951.7005473976,29047.3587310338,-0.051385777819311,3.58912288863907,41.0485472140076,,4.32606348571638,4.23693828730731,42.0436239425343,,-4.76326188146686,-1.07263716778845,37.7938275413732,,7.25670840074276,11.0540365469751,44.3541253151675,,5.77158181172852,15.4816597703327,37.5357383736917,,7.72076431437962,22.2989410920954,41.8236380724267,,9.65573540697756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00210491789459096,13.6207399822754,63.0000202975676,61.9987096789009,,,,123.881631753123,360.817636633399,11.0552,10.6427007007612,3.05580534319216,15.3881063985013,24213.43925731,23309.7079910742,18.9795000263501,8.9791,8.85896159954909,9.4930520664414,20.2514145039872,19669.23441954,19403.8969562361,15.7992653933374,2.0761,1.78373910121213,4544.20483777,3905.81103483805,3.18023463301272
1995-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.797327468922,2209.47666666667,2219.0,,,,,,,,,,,,2.72919179459347,9.1477090531813,17.0877146766667,14.1899004968652,,,,14.13,14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1638700556773,43.2530272977464,,,,6.83749434159079,20.4449570897509,4.08324387644373,179.239,183.157130692028,4.54145756608808,2.18290017502955,44.908,45.3282827040246,129132.547749103,,9822.61197076364,36259.3182031689,,29136.7640160345,30754.2384331714,5.37042169177316,8.1638700556773,43.2530272977464,,3.89320574591559,24.4837045576683,43.6804687256562,,3.98573266101917,1.2957614544401,39.3001884695389,,-2.02032210725764,20.5344655801241,43.4580291159444,,-12.9072910646707,12.772593189817,32.690891368526,,3.64616870573085,24.2348368601435,43.3485984754217,,9.71405729621319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.28833086675036,13.9430568895856,58.4365480643866,57.4800385843866,,,,113.970133296858,338.751331468381,10.175,10.6488589671559,0.0578637562761413,19.499326639801,22482.718352,23528.500824501,18.2204264026568,8.9546,9.43351956915093,6.48561305007898,28.0884914066181,19787.862414,20844.0479616968,16.1415911983675,1.2204,1.21533939800498,2694.855938,2684.45286280411,2.07883520428935
1995-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.071210716499,2231.85523333333,2246.0,,,,,,,,,,,,2.92088655179582,10.4773908870836,17.5868274366667,14.6043713921913,,,,14.74,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42222566241847,44.1343919660575,,,,5.42121005495914,22.5723527175133,4.304605104042,186.675666666667,192.861091399898,1.39681894822775,2.21339133829526,47.045,46.8700504592831,134602.460054615,,9622.12310703423,37577.5950700004,,32009.4473953434,34144.2082015981,2.03769475427436,7.42222566241847,44.1343919660575,,0.556292771135367,20.2405098498004,43.9234600155751,,-2.536978574144,-4.82176723099666,38.3031511084685,,1.6327490169759,8.52724791778858,44.1675896591321,,6.81930073163319,3.48422951703541,34.9201815627973,,8.24948135657152,31.7773796232938,46.9246330249867,,10.0783781447716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6566247832933,14.1614848481029,65.7539327883047,64.7550713933047,,,,108.0942214484,338.88565720609,11.0699,11.2624406336307,5.76194753228723,11.5199396694569,24710.41850551,25138.0576083199,18.6757787325136,10.3185,9.9857716272702,5.85414652581223,29.6351396244027,23037.73920261,22289.4254600441,16.5594488027932,0.7514,1.2766690063605,1672.6793029,2848.63214827582,2.11632992972044
1995-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.345433858683,2261.79333333333,2275.0,,,,,,,,,,,,1.31203650856088,9.29230770667686,17.8175730333333,14.7959860767027,,,,14.02,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88030287244404,44.3060640748556,,,,6.79795207942384,26.4958904085597,4.5972300962232,201.661333333333,205.602249708977,4.13864066670445,2.30499565233526,48.981,48.7567019598688,138124.583140197,,9946.71588039821,42445.5850560234,,34761.7110373358,35849.487704015,0.388975810361577,7.88030287244404,44.3060640748556,,-3.66393604699956,4.99729715980845,42.314132530975,,3.0210399116282,-0.563903185409612,39.4603045908666,,10.8378445937627,18.381057883118,48.9544043871996,,14.3297423812501,12.5018732499901,39.924153619811,,2.90033307712015,24.3641723505805,48.2856036779276,,10.2952199470747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11802274951455,8.74465152983994,68.461077333412,67.4216999647454,,,,105.124002719954,315.375181705299,11.6686,11.4069532393345,1.28313755787758,10.4562446736539,26393.656317,25800.959294196,18.6794839177961,11.114,10.854899059157,8.70365820817781,34.1620024541857,25141.520251,24553.3866459398,17.7762611750423,0.5546,0.552054180177483,1252.136066,1247.57264825616,0.903222742753816
1995-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.08743937986,2291.30666666667,2308.0,,,,,,,,,,,,1.56249998889204,8.7907116977351,18.09597261,15.0271733575076,,,,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4136150702701,44.9126994406724,,,,6.36154753566662,27.9344083819299,4.88968507411842,216.524666666667,218.389352637901,4.7760147952412,2.41508258572046,52.677,51.1907869434404,144556.27393376,,11074.3680814825,44147.5006041987,,34894.0524380198,33302.8231884256,1.36919263419984,9.4136150702701,44.9126994406724,,2.61346052754205,3.27367531778603,43.4199956822439,,5.30341321601682,9.94665082315549,41.5530475996191,,-0.69341124672649,9.60637527167352,48.6149490414108,,-3.05884579925754,3.10956171585168,38.7029353239222,,-8.37474893348605,5.78182013307577,44.2418055988831,,10.4578242491324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.20341565132891,3.08838523802129,64.9175060683878,63.9134686763878,,,,121.712335510532,351.334755305492,12.5047,12.0622558381237,5.74476448741422,13.3382980248703,28658.915372,27645.2723640944,19.1242286562825,10.267,10.300652780094,-5.105955164046,16.2738167938133,23526.115998,23601.8441812583,16.3270977723688,2.2377,1.76160305802972,5132.799374,4043.42818283608,2.79713088391369
1996-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.644313496818,2318.17066666667,2337.0,,,,,,,,,,,,4.4629244900992,10.6267430199208,18.9035822033333,15.6978247574495,,,,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58927427038741,45.670557623663,,,,6.20108378602761,27.1716862055443,5.19289854243738,227.768666666667,234.95693985811,4.86822268466681,2.53265418401194,53.162,53.8610663347896,148095.384980945,,11833.310072706,40705.4297946268,,33663.9336500096,33684.5241618162,1.68740287809183,5.58927427038741,45.670557623663,,9.73853811218876,9.08415110958509,47.6484685100699,,0.589859234900853,6.3561110417204,41.7981520882682,,-3.93394390926779,7.46567473182497,46.7024642146026,,-6.77972843479362,10.3640185455526,36.0789814126665,,1.70332875585621,3.79894755137435,44.9953889957588,,10.6681714805668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.3311696336467,-0.29502202830847,58.2728602546825,57.3104598086825,,,,117.493644819816,346.489178956901,11.2409,11.7847302241511,-2.30077704947567,10.6666006235838,26062.7230576,27321.6529172659,18.4486862441941,9.6174,10.2140607500056,-0.840646043867507,8.27412478590869,22299.7538322,23680.576826711,15.9900842485793,1.6235,1.57066947414552,3762.9692254,3641.07609055496,2.45860199561481
1996-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.953753320044,2344.08333333333,2342.0,,,,,,,,,,,,0.464375741358273,7.98630919490546,18.9913658533333,15.770721647544,,,,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80918219632867,47.1395831262682,,,,7.55427991166191,29.7461903210646,5.58518463386172,243.2,249.331714778416,4.40693349723518,2.64426656961629,56.448,55.9048183862629,155257.265526754,,10966.8057813365,44208.2123566832,,37084.6854250435,39568.5652150101,3.21657010345766,6.80918219632867,47.1395831262682,,-0.558359238279542,7.874969019844,47.3824188842452,,-4.26046841558165,4.47536002175879,40.0173550202508,,6.40401388771275,12.5107729272142,49.6932965088098,,8.84614191065804,12.4581189182257,39.2705793083509,,15.517474794257,10.768127081732,51.9775371417536,,10.8724257141538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2813557164756,0.257886280909838,65.921218132288,64.9220658386214,,,,105.231327319615,330.118801244751,12.2413,12.4563245478716,5.69885191214728,10.6005789781995,28694.84315,29198.0461733529,18.8062349766951,11.6437,11.3223453547353,10.8505777658419,13.3847816408602,27295.0128,26540.9838151716,17.0948417293863,0.5976,1.13397919313627,1399.83035,2657.06235818121,1.71139324730883
1996-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.283391057411,2350.33333333333,2340.0,,,,,,,,,,,,0.435816152662202,7.05236486276336,19.0741332933333,15.8394529998754,,,,13.96,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38716837360674,48.0220882685318,,,,4.78270396344135,27.318772481297,5.85230748071094,256.200666666667,259.517203829219,4.90358281844854,2.77393037079798,59.684,59.4982715046331,161280.495621219,,11399.5411586048,54059.5322429586,,38693.56311435,38903.9489309902,1.87211062070654,8.38716837360674,48.0220882685318,,-0.795808565108076,11.0866340034264,47.005345536409,,1.47055627271453,2.90298862536922,40.6058327446755,,19.4431733020301,21.2459859567392,59.3552502685094,,2.74410996397018,1.06214792250176,40.3482071880602,,-3.66604368288278,3.69968295071624,50.0720179248503,,11.011608517869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67849890544048,-1.12826775896324,67.7019976004982,66.6610026614982,,,,119.340341523194,354.71106686495,12.7214,12.3891447469579,-0.539322820752062,8.61046317115235,29899.9324,29118.8209814143,18.0547690340699,10.6684,10.4789350460439,-7.44907775082669,-3.46354223161475,25072.68035,24628.3257142381,15.2704923303807,2.053,1.910209700914,4827.25205,4490.49526717614,2.78427670368924
1996-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.382941224489,2356.59783333333,2383.0,,,,,,,,,,,,0.907297825831762,6.3617463665027,19.24719249,15.983164012567,,,,12.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3941923760351,49.5810118218063,,,,7.16317921012588,28.2428919976491,6.27151875348186,278.103666666667,283.713461439298,4.62903202664576,2.90233649605907,64.089,62.0941041443198,175618.947978115,,11627.9893765877,56760.3982215846,,40982.1943617149,38061.1770780598,3.24626356221172,10.3941923760351,49.5810118218063,,2.43914058404767,10.8979198165848,48.1518719960594,,-0.342235443543561,-2.61396568840804,40.4668651928772,,-5.1071626873959,15.8571225196765,56.3238810737856,,3.09225427591302,7.47473286445243,41.5958763500872,,-3.52991269660869,9.18297468377363,48.3045194066728,,11.2845637071276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.702984151803849,3.56562982445119,67.2019403356877,66.1923863773543,,,,123.808714736974,364.61533273821,13.6111,13.1111525652388,5.82774544189684,8.69569292171664,32080.4721244,30901.2922862315,17.5956482156369,10.9991,10.7874320158817,2.94397253616196,4.7257124978374,25925.7929461,25424.4428097626,14.4770499439109,2.612,2.32372054935706,6154.6791783,5476.84947646885,3.11859827172599
1997-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.636980505083,2403.26666666667,2419.0,,,,,,,,,,,,2.58014075000643,4.44473927901969,19.7437971466667,16.3955521403956,,,,11.07,11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.20407348064729,48.9606981538931,,,,7.05453687222789,29.3106328577235,6.71394535639493,292.891333333333,298.451977057601,6.82698112226603,3.10047846074966,63.565,64.4814202617878,175599.610825757,,11926.7798766374,50864.6538652818,,36794.4093280062,40031.6630141963,-1.25111135315806,7.20407348064729,48.9606981538931,,2.48397225444351,3.56670986394368,49.3479511364366,,2.85219258880464,-0.423688504372667,41.62105812283,,-0.07548185509823,20.5104863522172,56.2813667634878,,-15.994091838932,-3.14861363248461,34.9429936854457,,4.94967361689559,12.6680679753465,50.6954354595131,,11.3738272003804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.53432742678586,7.95090342388419,62.8147472821881,61.8671591198548,,,,117.228541165934,348.263294634138,12.4047,13.0255872319965,-0.652614885049154,10.529362864009,29810.16806,31300.4060725305,17.8248721197846,10.6609,11.235064494072,4.14957403700232,9.99606100899556,25622.23258,27001.1574178552,15.3765474142467,1.7438,1.7905227379245,4187.93548,4299.24865467529,2.44832470553783
