country,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU
2018-08,3.75,0.0,6.52796942999683,100.36,104.577978464745,0.0300782033286623,9.58919156414762,99.77,180.377858800133,-0.329703267059654,-8.46866685016972,99.76,90.8747238732891,-0.642441276852045,-1.46341463414634,98.98,101.770199640134,0.0399960003999556,0.633675316837644,100.05,100.108396564663,-0.0099512389292235,4.32976845602742,100.48,106.601596689919,0.230230230230227,10.5065666041276,100.13,116.656310679612,-0.0299700299700267,1.5423642820903,100.07,100.596454780015,-0.127889818002981,1.88679245283017,101.52,98.1509680226234,0.0,0.724856538810026,100.05,104.010187904462,0.787244643746888,8.47275847275848,101.14,109.68045112782,-0.307387208725819,0.409467692000399,100.54,101.448812276645,-0.139790314528214,2.28062998568214,100.01,103.71164133187,24.6820954525333,24.7581367463467,-6.28166744130944,35.5810798142684,92.557857947,92.8430127988,9.9375213136,10.7141492465746,-7.06801426028232,-3.4743195552196,37.265704926,40.1780596746548,14.7445741389333,14.0439874997721,55.292153021,52.6649531241452
2018-09,3.75,0.697489039457941,6.86264142962884,101.06,105.307398402223,0.551267916207261,10.387323943662,100.32,181.372224063639,0.0902165196471432,-6.50749063670413,99.85,90.9567078864066,-0.495049504950497,-3.09917355371901,98.49,101.266386770628,0.0399800099950203,2.31012981702955,100.09,100.148419911615,-0.0398089171974699,4.38578258158386,100.44,106.559159748561,-0.459402776390697,10.5847109730389,99.67,116.120388349515,-0.279804137104007,1.47447630669108,99.79,100.314981737761,-1.19188337273441,2.67144319344934,100.31,96.9811229545839,0.399800099950025,0.149551345962119,100.45,104.426020739663,-0.257069408740375,8.51979345955249,100.88,109.398496240601,-0.905112393077393,0.28183190739809,99.63,100.530586504099,-0.219978002199767,2.09740126867201,99.79,103.48349853522,25.9405153685333,26.0664836950667,5.28451297496391,51.5520355145308,97.276932632,97.7493138565,11.3044462357333,12.4315157201928,16.0289579143878,12.6874854947053,42.391673384,46.6181839507228,14.6360691328,13.6349679748739,54.885259248,51.1311299057772
2018-10,3.75,-0.108846229962387,7.05196182396608,100.95,105.192775269191,0.289074960127604,10.7551739321884,100.61,181.896525748034,-0.550826239359034,-5.17570664629487,99.3,90.4556944729111,-0.812265204589299,-3.42066238260011,97.69,100.443835146945,-0.569487461284858,2.70381836945303,99.52,99.5780872175436,-0.408203902827558,4.03536141445656,100.03,106.124181099647,-0.933079161232074,10.361014865318,98.74,115.036893203883,-0.140294618699275,1.37334689725331,99.65,100.174245216634,-0.598145748180652,3.17673841059602,99.71,96.4010344910932,0.0,0.149551345962119,100.45,104.426020739663,-0.287470261697056,8.64024192677394,100.59,109.084008097166,-0.200742748168211,-0.0100563153660376,99.43,100.328778642001,-0.481010121254637,2.13925743083411,99.31,102.985732433437,28.2400024029333,27.9297398968,7.14809186973682,38.6590447031394,105.900009011,104.736524613,12.2897305482667,11.5426042428204,-7.15046738772531,5.66462261086653,46.086489556,43.2847659105766,15.9502718546667,16.3871356539796,59.813519455,61.4517587024234
2018-11,3.75,0.0594353640415982,7.61772853185596,101.01,105.255296978117,-0.0198787396879016,10.8063450099141,100.59,181.860367011179,-0.433031218529705,-5.02401536983669,98.87,90.0639930769056,-0.808680520012274,-2.88634996993385,96.9,99.6315654185588,-0.0803858520900344,4.24572806373834,99.44,99.4980405236388,0.0599820053983961,4.01122311129586,100.09,106.187836511683,0.557018432246321,11.3116591928251,99.29,115.677669902913,-0.140491721023578,1.22062862374123,99.51,100.033508695507,-0.732123157155749,3.03976681240891,98.98,95.6952601938462,0.0,0.149551345962119,100.45,104.426020739663,-0.119296152699084,8.63970588235293,100.47,108.953875072296,-0.20114653525093,0.323526438176129,99.23,100.126970779903,-0.211459067566217,2.63048881524441,99.1,102.767959763907,25.0284599237333,24.7321904192,-11.4485472811952,16.5900170842408,93.856724714,92.745714072,10.3756864877333,10.9640320145601,-5.01249298762207,-2.25231262756284,38.908824329,41.1151200546003,14.652773436,13.7681584046399,54.947900385,51.6305940173997
2018-12,3.75,-0.534600534600542,7.00820108637766,100.47,104.692601597777,-0.0795307684660416,10.6450902686041,100.51,181.71573206376,-0.0101142914938797,-3.75778816199378,98.86,90.0548837421147,-0.877192982456147,-5.21069772031975,96.05,98.757604318396,-0.160901045856792,4.51626486998632,99.28,99.3379471358292,-0.359676291337801,3.66943866943867,99.73,105.805904039466,-0.745291570148058,10.6805929919137,98.55,114.815533980583,0.0401969651291172,1.22013218098627,99.55,100.073719130114,-0.0101030511214376,3.7747719408619,98.97,95.685592052788,0.0,0.149551345962119,100.45,104.426020739663,-0.0398128794664809,7.33140963984185,100.43,108.91049739734,0.282172730021165,0.92292089249494,99.51,100.40950178684,-0.403632694248223,1.91017036654622,98.7,102.353154679088,24.1021581469333,23.6057309869333,-4.55462865671687,11.7691757124405,90.383093051,88.521491201,11.1734927298667,10.7208252765378,-2.21822353035204,-9.25004145375442,41.900597737,40.2030947870167,12.9286654170667,12.8849057103956,48.482495314,48.3183964139833
2019-01,3.75,0.796257589330149,2.06611570247934,101.27,105.526224383466,0.71634663217589,1.55497592295344,101.23,183.017446590532,-1.29476026704431,-2.92479108635096,97.58,88.8888888888889,-3.45653305570016,-9.91839906741792,92.73,95.3440150801131,-0.171232876712332,-1.36345541401275,99.11,99.1678479112816,0.300812192920876,0.0900540324194529,100.03,106.124181099647,-1.57280568239473,-4.25426907511599,97.0,113.009708737864,-0.522350577599183,-1.33506027697519,99.03,99.5509834802131,-1.16196827321411,-2.58912567217686,97.82,94.5737558310976,1.4136386261822,2.57778672842615,101.87,105.902227304624,1.44379169570843,3.18006886773344,101.88,110.482938114517,-0.693397648477553,-1.81818181818184,98.82,99.7132646626025,-1.05369807497468,-3.16311353495289,97.66,101.274661458558,22.081126948,21.678323332,-8.16499881321289,-1.96000975386083,82.804226055,81.293712495,12.2944926893333,11.8954575322894,10.956546958398,10.6892716966413,46.104347585,44.6079657460854,9.78663425866666,9.78286579971056,36.69987847,36.6857467489146
2019-02,3.75,-0.227115631480176,1.50693188667873,101.04,105.286557832581,-0.00987849451743446,1.45334268818282,101.22,182.999367222105,0.0409920065587279,-3.39435922810489,97.62,88.9253262280522,-0.593119810201655,-10.400466562986,92.18,94.7785108388313,-0.232065381898897,-1.337058471363,98.88,98.9377136663054,0.269919024292705,0.410451496646299,100.3,106.41063045381,-0.154639175257738,-3.80413190305922,96.85,112.834951456311,-0.0100979501161365,-1.2367843606623,99.02,99.5409308715612,-0.163565732978934,-2.54465622193394,97.66,94.4190655741667,0.0,2.57778672842615,101.87,105.902227304624,0.353356890459369,3.08529945553538,102.24,110.873337189127,0.222626998583292,-0.950095009500945,99.04,99.9352533109103,-0.174073315584685,-3.23573200992556,97.49,101.09836929751,20.8692338232,21.09097401904,-2.7093853337495,0.795059967631715,78.259626837,79.0911525714,10.9567202141333,11.6932233349257,-1.70009599727285,-2.76940469959324,41.087700803,43.8495875059714,9.91251360906667,9.3977506841143,37.171926034,35.2415650654286
2019-03,3.75,0.128661916072828,2.09910182662227,101.17,105.422021535255,-0.148192056905755,1.24211158970249,101.07,182.728176695694,0.399508297480026,-3.09472018983587,98.01,89.2805902848944,-0.466478628769807,-10.5924770999805,91.75,94.3363893411019,0.222491909385111,-1.24564025909318,99.1,99.1578420745435,-0.269192422731797,0.0199980001999778,100.03,106.124181099647,0.0722767165720336,-3.87781414261628,96.92,112.916504854369,-0.0403958796202743,-1.25698324022346,98.98,99.5007204369534,-0.829408150727023,-2.89753358732705,96.85,93.6359461484543,0.0,2.57778672842615,101.87,105.902227304624,-0.00978090766823054,3.07521677757611,102.23,110.862492770388,-0.131260096930541,-1.0998900109989,98.91,99.8040782005466,-0.10257462303826,-3.21009739614391,97.39,100.994668026306,23.4729129813333,23.58546881032,11.8273095828959,5.68811267823638,88.02342368,88.4455080387,11.9999449581333,12.5013339850614,6.91093145995108,9.44848898621348,44.999793593,46.8800024439803,11.4729680232,11.0841348252586,43.023630087,41.5655055947197
2019-04,3.75,-0.0197687061381811,1.7503269288804,101.15,105.401180965613,-0.0890471950133473,1.22293504410585,100.98,182.565462379848,0.102030405060697,-2.12490023942538,98.11,89.3716836328027,-0.359673024523158,-10.205284353207,91.42,93.9970867963328,0.110998990918263,-1.0571457065922,99.21,99.2679062786625,0.169949015295415,0.825115717448177,100.2,106.304538100416,0.897647544366492,-2.16108054027013,97.79,113.930097087379,-0.212164073550211,-1.49596090555499,98.77,99.2896156552626,0.185854414042347,-2.24662502518638,97.03,93.8099726875015,0.265043683125545,2.08895552223889,102.14,106.182914468384,0.283674068277404,2.99377134820171,102.52,111.176980913823,0.0404408047720217,-0.980686480536379,98.95,99.8444397729662,0.0513399733032196,-2.88049436858368,97.44,101.046518661908,23.6630087602667,23.9955080922667,1.73852504372205,0.104235567888234,88.736282851,89.983155346,14.4534390021333,12.9175167446667,3.32910679854324,9.3756471844772,54.200396258,48.4406877925001,9.20956975813334,11.0779913476,34.535886593,41.5424675534999
2019-05,3.75,0.257043994068209,2.58978249873546,101.41,105.672108370962,0.0297088532382617,1.27331060757971,101.01,182.61970048513,1.33523595963715,-0.390742410580104,99.42,90.565006490401,-0.273463137169104,-10.0355239786856,91.17,93.740039413932,-0.302388872089507,-1.16906474820143,98.91,98.9677311765196,0.0598802395209736,0.360360360360365,100.26,106.368193512453,0.153389917169439,-2.29449321628092,97.94,114.104854368932,0.172117039586911,-1.14896593066242,98.94,99.4605100023456,-0.133979181696379,-2.70107440506074,96.9,93.6842868537452,0.0,2.08895552223889,102.14,106.182914468384,0.253609051892329,3.22386260921966,102.78,111.458935801041,-0.222334512379988,-1.04239751428285,98.73,99.6224511246584,0.0307881773398981,-2.62737262737262,97.47,101.077629043269,23.1220463464,23.2984305650667,-2.90503341091851,-9.88485438606115,86.707673799,87.369114619,14.500299808,14.3843013354146,11.3550043691911,24.3037231850611,54.37612428,53.9411300078047,8.6217465384,8.91412922965207,32.331549519,33.4279846111953
2019-06,3.75,0.128192485948139,1.85575283378474,101.54,105.807572073637,-0.26730026730026,1.06340288924558,100.74,182.13155753759,-0.331925165962591,-1.41279474679137,99.09,90.2643984423038,-0.383898212131202,-9.80236369053531,90.82,93.3801730785708,0.0808816095440322,-1.22729994013171,98.99,99.0477778704244,-0.937562337921423,-0.251079642462584,99.32,105.370925390552,0.581988972840518,-2.17477656405164,98.51,114.768932038835,-0.0909642207398435,-1.23888500349687,98.85,99.3700365244781,2.80701754385965,0.0,99.62,96.3140212215696,0.0,2.08895552223889,102.14,106.182914468384,0.65187779723681,3.51210726435862,103.45,112.185511856564,1.04324926567406,-0.686908909905416,99.76,100.661761614463,0.225710475017952,-2.59248180277197,97.69,101.30577183992,20.5794808618667,21.0200592304,-9.77907644166737,-18.4427107892224,77.173053232,78.825222114,11.5312244682667,12.2819157298862,-14.6158340019775,9.56678795632081,43.242091756,46.0571839870731,9.0482563936,8.73814350051384,33.930961476,32.7680381269269
2019-07,3.75,-0.0295450068938317,1.14587485053807,101.51,105.776311219173,0.0595592614651513,1.06276318427913,100.8,182.240033748154,-0.0504591785245681,-1.04905584973524,99.04,90.2188517683496,0.275269764369088,-8.5826139329452,91.07,93.6372204609716,0.272754823719571,-0.749925007499245,99.26,99.317935462353,1.29883205799436,0.119414867150969,100.61,106.73951674933,0.497411430311634,-0.900900900900913,99.0,115.339805825243,-0.141628730399591,-1.38861138861138,98.71,99.2293000033509,0.471792812688219,-1.53467781603542,100.09,96.768423851304,0.0,2.08895552223889,102.14,106.182914468384,0.0966650555824178,3.18883906327853,103.55,112.293956043956,0.82197273456295,-0.26772434308378,100.58,101.489173849065,0.276384481523178,-2.18671992011983,97.96,101.585765272173,21.840277728,21.9454308129333,4.40232623700235,-16.9287574367361,81.90104148,82.2953655485,14.4483723698667,13.2979031608793,8.27222278134446,15.3428534990847,54.181396387,49.8671368532975,7.39190535813333,8.64752765205401,27.719645093,32.4282286952025
2019-08,3.75,0.768397202246087,1.92307692307693,102.29,106.589093435221,-0.059523809523803,0.972236143129201,100.74,182.13155753759,0.716882067851373,-0.0100240577385715,99.75,90.8656145384983,-0.208630723619195,-8.18347140836533,90.88,93.441864450347,0.413056618980455,-0.379810094952515,99.67,99.728174768615,-0.178908657191114,-0.0497611464968098,100.43,106.548550513222,0.0505050505050562,-1.07859782283032,99.05,115.398058252427,-0.202613716948626,-1.55890876386528,98.51,99.028247830312,-0.0699370566490304,-1.47754137115838,100.02,96.7007468638967,0.0,2.08895552223889,102.14,106.182914468384,0.115886045388688,2.50148309274272,103.67,112.424089068826,0.39769337840525,0.437636761487961,100.98,101.89278957326,0.193956717027371,-1.85981401859814,98.15,101.782797687462,20.4380929173333,20.4934638503467,-6.61626091993128,-17.2253386419691,76.64284844,76.8504894388,12.5757113586667,13.2826472933232,-0.114723858126722,23.9729537795058,47.158917595,49.809927349962,7.86238155866667,7.21081655702346,29.483930845,27.040562088838
2019-09,3.75,0.948284289764378,2.17692459924797,103.26,107.599861062869,0.0397061743101008,0.458532695374817,100.78,182.2038750113,-1.10275689223058,-1.20180270405607,98.65,89.8635877115074,0.0,-7.72667275865571,90.88,93.441864450347,-0.110364201866157,-0.529523428913986,99.56,99.618110564496,-0.577516678283406,-0.58741537236161,99.85,105.933214863539,1.20141342756183,0.571887227851904,100.24,116.784466019417,0.081210029438638,-1.20252530313659,98.59,99.1086686995276,-1.05978804239153,-1.34582793340646,98.96,95.6759239117299,1.23360093988642,2.93678446988552,103.4,107.492787899264,0.376193691521174,3.152260111023,104.06,112.847021399653,-0.534759358288777,0.8130081300813,100.44,101.347908345596,0.234335201222615,-1.4129672311855,98.38,102.021310611233,20.6212895181333,20.72303102832,1.120197052337,-20.4993229207895,77.329835693,77.7113663562,11.7629791842667,12.5812139189606,-5.28082511620404,1.20418299857586,44.111171941,47.1795521961023,8.85831033386667,8.1418171093594,33.218663752,30.5318141600977
2019-10,3.75,0.232423009877974,2.52600297176819,103.5,107.849947898576,0.148839055368134,0.31805983500647,100.93,182.475065537711,-0.0405473897617909,-0.69486404833837,98.61,89.827150372344,0.638204225352116,-6.37731599959054,91.46,94.0382143775169,0.341502611490565,0.381832797427666,99.9,99.9583090135913,0.490736104156247,0.309907027891643,100.34,106.453067395167,-0.27932960893855,1.23556815880089,99.96,116.458252427184,-0.213003347195466,-1.2744606121425,98.38,98.8975639178367,-0.778092158447851,-1.5244208203791,98.19,94.9314770502502,0.0386847195357791,2.97660527625685,103.44,107.534371182784,0.0192196809532941,3.46952977433144,104.08,112.868710237131,-0.925925925925912,0.0804586141003744,99.51,100.40950178684,0.0508233380768506,-0.886114187896489,98.43,102.073161246835,20.4698179277333,20.1853877074667,-2.59442414634515,-27.7279781979661,76.761817229,75.695203903,13.27988966,12.552698457198,-0.226651116071269,8.75100794524616,49.799586225,47.0726192144924,7.18992826773333,7.6326892502687,26.962231004,28.6225846885076
2019-11,3.75,-0.0966183574879121,2.36610236610237,103.4,107.745745050365,0.198157138610897,0.536832687145824,101.13,182.836652906258,0.223101105364565,-0.0404571659755302,98.83,90.0275557377422,-0.47015088563306,-6.05779153766771,91.03,93.5960928797875,0.0400400400400245,0.502815768302494,99.94,99.9983323605436,0.109627267291198,0.359676291337778,100.45,106.5697689839,0.0200080032012894,0.694934031624525,99.98,116.481553398058,0.0406586704614827,-1.09536729976887,98.42,98.9377743524445,0.122212037885741,-0.676904425136384,98.31,95.0474947429483,0.0,2.97660527625685,103.44,107.534371182784,0.115295926210616,3.71255101025183,104.2,112.998843262001,-0.251231032057085,0.0302327925022641,99.26,100.157241959218,-0.132073554810533,-0.807265388496469,98.3,101.938349594269,21.5556777856,21.2769918906667,5.40789307106651,-13.9704509385105,80.833791696,79.78871959,11.7543713410667,12.4505015422041,-0.814142993574903,13.5576905071967,44.078892529,46.6893807832654,9.80130644453333,8.82649034846256,36.754899167,33.0993388067346
2019-12,3.75,0.0290135396518343,2.94615308052156,103.43,107.777005904828,-0.257094828438615,0.358173316087956,100.87,182.366589327146,-0.394617019123738,-0.424843212623911,98.44,89.6722916809,0.483357135010432,-4.76834981780323,91.47,94.0484962728129,0.0700420252151325,0.735294117647056,100.01,100.06837321771,-0.637132901941249,0.0802165847789054,99.81,105.890777922181,0.0500100020003946,1.50177574835108,100.03,116.539805825243,-0.0406421459053106,-1.17528879959819,98.38,98.8975639178367,0.284813345539622,-0.383954733757696,98.59,95.3182026925773,-0.0386697602474822,2.93678446988552,103.4,107.492787899264,-0.191938579654511,3.55471472667528,104.0,112.781954887218,1.01752971992745,0.763742337453505,100.27,101.176371662813,0.223804679552389,-0.182370820668707,98.52,102.166492390919,22.8903312872,22.366688272,5.12147763618473,-5.24890635930398,85.838742327,83.87508102,13.6056095072,12.5344977775608,0.674641379481731,16.9172843903371,51.021035652,47.0043666658531,9.28472178,9.83219049443918,34.817706675,36.8707143541469
2020-01,3.75,-0.23204099390892,1.89592179322604,103.19,107.526919069121,1.64568256171309,1.28420428726663,102.53,185.367764486094,-0.314912637139385,0.563640090182409,98.13,89.3899023023844,-0.743413140920511,-2.09209533052949,90.79,93.3493273926827,-0.0099990000999889,0.897992129956616,100.0,100.058367380972,0.240456868049278,0.019994001799458,100.05,106.145399570326,-0.529841047685691,2.57731958762887,99.5,115.922330097087,-0.498068713153082,-1.15116631323842,97.89,98.4049860938914,1.06501673597727,1.86056021263546,99.64,96.333357503686,0.328820116054144,1.83567291646213,103.74,107.846245809185,0.884615384615394,2.98390263054576,104.92,113.77964141122,0.738007380073808,2.21615057680632,101.01,101.923060752575,-0.152253349573685,0.727012082736022,98.37,102.010940484112,21.9399234194667,21.5093212522667,-3.83323185492167,-0.779590179300743,82.274712823,80.659954696,12.2713800266667,13.1940014521733,5.26150856872061,10.9163007505934,46.0176751,49.4775054456498,9.6685433928,8.31531980009339,36.257037723,31.1824492503502
2020-02,3.75,1.20166682818102,3.35510688836103,104.43,108.81903438694,-0.89729835170195,0.385299347954951,101.61,183.704462590773,-0.173239580148786,0.34828928498257,97.96,89.2350436109403,0.782024452032162,-0.737687133868521,91.5,94.079341958701,-0.0699999999999923,1.0618932038835,99.93,99.9883265238056,-0.269865067466259,-0.518444666001981,99.78,105.858950216163,0.944723618090449,3.7067630356221,100.44,117.017475728155,0.510777403207682,-0.636235104019387,98.39,98.9076165264886,-1.57567242071459,0.419823878763043,98.07,94.815459357552,-0.327742433005576,1.50191420437812,103.4,107.492787899264,-1.32481890964545,1.26173708920189,103.53,112.272267206478,-0.821700821700819,1.15105008077544,100.18,101.085558124869,0.325302429602519,1.23089547645913,98.69,102.342784551967,17.0256309312,16.96075526352,-21.1469526880926,-19.5828734689608,63.846115992,63.6028322382,11.4785031037333,11.5987512434559,-12.0907233071026,-0.807921723239672,43.044386639,43.4953171629596,5.54712782746667,5.36200402006409,20.801729353,20.1075150752404
2020-03,3.75,0.670305467777449,3.91420381536027,105.13,109.548454324418,0.196831020568842,0.732165825665388,101.81,184.066049959321,0.398121682319316,0.346903377206392,98.35,89.5903076677826,-0.262295081967208,-0.534059945504077,91.26,93.8325764715962,0.330231161813277,1.1705348133199,100.26,100.318519136163,0.0400881940268547,-0.209937018894331,99.82,105.901387157521,0.0597371565113656,3.69376805612877,100.5,117.087378640777,-0.0101636345157017,-0.606183067286321,98.38,98.8975639178367,-0.326297542571619,0.92927207021168,97.75,94.5060788436903,0.0,1.50191420437812,103.4,107.492787899264,0.0579542161692199,1.33033356157684,103.59,112.337333718913,0.369335196646041,1.65807299565262,100.55,101.45890266975,0.141858344310463,1.47859123113256,98.83,102.487966331654,12.1472920258667,12.29906957296,-27.4851303384265,-47.8531901491038,45.552345097,46.1215108986,11.5516531288,10.7040024768946,-7.71418187855498,-14.3771177565098,43.318699233,40.1400092883546,0.595638897066668,1.59506709606544,2.233645864,5.9815016102454
2020-04,3.75,2.03557500237802,6.05042016806722,107.27,111.778395276138,0.18662213927905,1.01010101010101,102.0,184.409557959442,-0.0101677681748732,0.234430741005003,98.34,89.5811983329917,-0.32873109796188,-0.503172172391167,90.96,93.5241196127152,0.249351685617389,1.31035177905454,100.51,100.568665054615,0.0500901622921314,-0.329341317365266,99.87,105.954433334217,-3.06467661691543,-0.378361795684634,97.42,113.499029126214,-0.233787355153483,-0.627720967905233,98.15,98.666353918842,-0.0511508951406593,0.69050809028136,97.7,94.4577381383994,-0.0290135396518343,1.20422948893675,103.37,107.461600436624,-0.308910126460092,0.731564572766296,103.27,111.99031231926,0.0895077076081453,1.70793329964628,100.64,101.549716207694,-0.121420621268843,1.30336617405582,98.71,102.363524806208,10.170271564,10.51905018,-14.4727971689293,-56.1624194847114,38.138518365,39.446438175,11.143949096,10.9309680057001,2.12038001014552,-15.3787200607793,41.78980911,40.9911300213754,-0.973677532,-0.411917825700113,-3.651290745,-1.54469184637542
2020-05,3.75,1.10935023771791,6.95197712257174,108.46,113.018409169851,0.0686274509803846,1.04940104940104,102.07,184.536113538434,0.233882448647535,-0.854958760812731,98.57,89.7907130331807,-0.142919964819697,-0.372929691784586,90.83,93.3904549738668,-0.20893443438466,1.40531796582751,100.3,100.358542483115,-0.0100130169219975,-0.398962696987843,99.86,105.943824098878,-3.24368712789981,-3.75740249132121,94.26,109.817475728155,-0.0407539480387231,-0.838892257934099,98.11,98.6261434842342,0.0,0.825593395252839,97.7,94.4577381383994,0.0,1.20422948893675,103.37,107.461600436624,0.0774668345114662,0.554582603619363,103.35,112.077067669173,0.41732909379968,2.35997163982578,101.06,101.9735127181,-0.212744402796068,1.05673540576587,98.5,102.145752136678,9.95606806693333,10.14388422024,-3.56653835983507,-56.4610835398948,37.335255251,38.0395658259,9.84425828293333,9.52307099161615,-12.8798932843806,-33.7953872798114,36.915968561,35.7115162185606,0.111809784,0.620813228623852,0.41928669,2.32804960733944
2020-06,3.75,-0.368799557440531,6.42111483159345,108.06,112.601597777006,0.14695797002058,1.46912844947389,102.22,184.807304064845,-0.557979101146388,-1.07982642042588,98.02,89.2896996196852,-0.660574699988979,-0.64963664391101,90.23,92.7735412561049,0.0398803589232481,1.36377411859784,100.34,100.398565830068,0.0100140196274774,0.553765606121633,99.87,105.954433334217,-0.891152132399753,-5.1669881230332,93.42,108.838834951456,0.101926409132606,-0.64744562468386,98.21,98.7266695707536,-0.35823950870012,-2.27865890383459,97.35,94.1193532013632,0.0,1.20422948893675,103.37,107.461600436624,0.25157232704404,0.154664088931856,103.61,112.359022556391,0.484860478923424,1.79430633520449,101.55,102.46794198024,-0.304568527918771,0.522059576210472,98.2,101.834648323064,11.7819065064,12.2321947325333,20.5868922293745,-41.8070396545664,44.182149399,45.870730247,12.3048014888,12.1814007683962,27.914627320539,-0.818398071608794,46.143005583,45.6802528814856,-0.5228949824,0.0507939641371822,-1.960856184,0.190477365514433
2020-07,3.75,7.37553211178976,14.3040094571963,116.03,120.906564779437,10.9078458227353,12.4702380952381,113.37,204.965799861392,6.64150173433995,5.54321486268175,104.53,95.2198765685136,1.09719605452731,0.164708466015159,91.22,93.7914488904121,7.32509467809447,8.49284706830545,107.69,107.752855832569,2.33303294282567,1.58035980518835,102.2,108.426385168289,13.6908584885464,7.28282828282829,106.21,123.739805825243,10.1822624987272,9.62415155506029,108.21,108.779278222699,5.07447354904984,2.19802178039764,102.29,98.8954148841032,0.0,1.20422948893675,103.37,107.461600436624,7.28694141492133,7.34910671173344,111.16,120.546558704453,3.83062530773018,4.83197454762378,105.44,106.393104898045,5.86558044806515,6.12494895875867,103.96,107.807841544458,13.6225474432,13.70881530456,12.0715914381201,-37.5322570724798,51.084552912,51.4080573921,10.7461890688,11.1712862601334,-8.29226890624468,-15.9921220286982,40.298209008,41.8923234755002,2.8763583744,2.53752904442661,10.786343904,9.5157339165998
2020-08,3.75,0.0861846074291037,13.5301593508652,116.13,121.010767627648,0.441033783187783,13.033551717292,113.87,205.869768282761,0.497464842628898,5.31328320802004,105.05,95.6935619776366,-0.208287656215744,0.165052816901415,91.03,93.5960928797875,0.343578790974096,8.41777866960971,108.06,108.123071791879,0.254403131115454,2.02130837399181,102.46,108.702225287112,0.894454382826461,8.18778394750124,107.16,124.846601941748,-0.184825801681915,9.64369099583798,108.01,108.57822604966,0.0293283800957811,2.29954009198159,102.32,98.9244193072777,0.0,1.20422948893675,103.37,107.461600436624,0.413817920115164,7.66856371177777,111.62,121.045401966455,0.768209408194233,5.21885521885522,106.25,107.210426739542,0.230858022316293,6.16403464085583,104.2,108.056724595349,14.9652587221333,15.0043812710933,9.45060486811275,-26.7845524765228,56.119720208,56.2664297666,10.8638128498667,10.7874244758093,-3.43614670133328,-18.7855836446713,40.739298187,40.4528417842849,4.10144587226667,4.21695679528402,15.380422021,15.8135879823151
2020-09,3.75,0.137776629639201,12.6186325779586,116.29,121.177492184786,0.30736805128656,13.3359793609843,114.22,206.50254617772,-0.409328891004281,6.05169792194627,104.62,95.301860581631,-0.186751620344945,-0.0220070422535187,90.86,93.4213006597549,-0.259115306311301,8.25632784250704,107.78,107.842908363212,0.0390396252195936,2.65398097145718,102.5,108.74466222847,0.802538260544995,7.76137270550679,108.02,125.84854368932,-0.0462920099990896,9.50400649153056,107.96,108.5279630064,0.13682564503519,3.53678253839936,102.46,99.0597732820922,-8.24223662571346,-8.2688588007737,94.85,98.6043610468592,-0.125425550976534,7.13050163367288,111.48,120.893580104106,0.263529411764719,6.06332138590205,106.53,107.492957746479,-0.163147792706337,5.74303720268347,104.03,107.880432434301,14.2333085354667,14.3213405193867,-4.55227536121451,-30.891670722226,53.374907008,53.7050269477,11.1986815237333,11.8957515191724,10.2742507801421,-5.44830096843974,41.995055714,44.6090681968965,3.03462701173333,2.42558900021427,11.379851294,9.0959587508035
2020-10,3.75,0.558947458938856,12.9855072463768,116.94,121.854810698159,0.0700402731570576,13.2468047161399,114.3,206.647181125139,0.277193653221172,6.38880438089443,104.91,95.566031290565,-0.0550297160466591,-0.710693199212765,90.81,93.3698911832748,0.204119502690664,8.1081081081081,108.0,108.06303677145,0.399999999999999,2.56129160853098,102.91,109.179640877384,-0.990557304202919,6.99279711884756,106.95,124.601941747573,1.54686921081884,11.4352510672901,109.63,110.206748651275,-0.117118875658781,4.22649964354823,102.34,98.9437555893941,-0.369003690036895,-8.64269141531322,94.5,98.2405073160589,0.313957660566923,7.44619523443506,111.83,121.273134759977,-0.122031352670617,6.92392724349311,106.4,107.361782636115,0.0672882822262735,5.76043889058212,104.1,107.953023324144,14.9071956642667,14.64550023632,2.26347328655807,-27.4450387152952,55.901983741,54.9206258862,11.4760848493333,11.6462153486056,-2.09769151755272,-7.22142025225342,43.035318185,43.6733075572709,3.43111081493333,2.99928488771443,12.866665556,11.2473183289291
