time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02,100.422706305516,0.1078873486336,1.72989395343446,76.1998476355524,76.1998476355524,0.370306772535582,2.51903068953354,80.6390413888559,80.6390413888559,1.31686249410832,8.43053009389227,69.979593779765,0.295414754531758,2.04080276609189,83.069585250327,100.996451357693,0.0100614576582026,100.60440883541,0.131381611634318,3.10146122163233,77.9046049432334,,,,,11999.4528616,11845.7580347901,,,,,30361.6995952,28835.7013950221,19105.9590149,18615.8447205664,23940.0934419,22026.6147093458,43074.1524568,40684.4594298122,,,,,15.0702524630539,14.4894834808159,,,,,6.03695155310872,5.72631604104686,7.59356474830722,7.37073640124498,7.20667037347592,6.60561621849624,7.38497493141573,6.95078499918625,0.34948300817292,5.94231210980408,49.2833120880148,49.4207984377797,0.800678682523571,42.8840697188172,43.2410140184613,0.354924744289155,4.57897343160643,81.151570384923,-1.04909141537841,5.49637508190466,96.6909018283791,-0.166414413304015,2.32264049755438,92.6837072003353,-0.354031314316311,2.64303165439562,93.0999649781786,-0.64010273748199,-0.39434582247661,109.968879327994,0.0443030048410137,2.84064030940146,90.5900949594288,537.417045337521,562.8044971335,-0.869574242510666,10.1928476203683,575.588480082344,612.746598971707,0.103373060493725,14.1523828984242,-38.1714347448221,-49.9421018382064
2005-03,100.234847607384,0.289392076800535,1.8135102968168,76.4203639571438,76.4203639571438,0.587202179626052,2.60786966840793,81.1125555975208,81.1125555975208,2.35510511292677,9.6030112712473,71.6276867708776,0.461395083399631,2.01889069510471,83.4528642324725,100.859583917668,-0.150128888507424,100.453372554636,0.0748359565569377,3.01397853028056,77.9629055995446,,,,,11634.0695574,11706.0602248101,,,,,29825.7163302,28721.6545997863,18714.295428,18477.0160607594,23488.4904596,21918.698763737,42221.7858876,40428.7148245964,,,,,14.5364410234145,14.2977916025961,,,,,5.917782087401,5.69941525887418,7.41914122746666,7.31419444470561,7.04809686955357,6.57290562847411,7.21989945226309,6.9012817778226,0.3906217366842,5.81704992132421,49.6516858861194,49.6138468189206,0.56501898286979,43.5359940075533,43.485333956051,0.872042990402359,4.73365340672463,81.8592469660661,0.557118979327843,3.8886054824389,97.2295851937483,-0.0447673549144313,2.38357610279334,92.6422151561851,-0.388596594836779,2.29713305737913,92.7381816844792,1.06484622682639,-0.21585686104953,111.139878790201,-0.132590733132844,1.74957753828345,90.4699808883763,614.081314525975,573.41749826207,1.88573495461122,13.2948535597315,655.266764948678,624.316634166476,1.88822511853775,16.528914586461,-41.1854504227024,-50.8991359044056
2005-04,100.04703649148,0.261610449538091,2.23168504681387,76.6202876148307,76.6202876148307,0.451306742121253,2.74032319395282,81.4786220296392,81.4786220296393,3.713111643215,12.2390966774876,74.2873027481326,0.165027855767938,1.87636099009074,83.5905847048922,100.711430152703,-0.143059798898506,100.309664161872,0.230655393856041,2.94436327707522,78.1427312465168,,,,,11424.0523261,11805.0854081872,,,,,28897.1069412,28751.9101531634,18267.5965366,18582.2241361674,22079.5627307,21948.7714251832,40371.1592673,40566.9955613506,,,,,14.2836389247807,14.4572730423871,,,,,5.71983493783256,5.70278173022416,7.22986049640017,7.34861675604185,6.63401611037159,6.5822694024944,6.89823765991863,6.92460481179034,0.493534162871417,5.64946850888964,50.061909802167,49.8587081024866,-0.0490608237031898,43.6434137563437,43.4639996930221,0.548213756571121,4.38556480728572,82.3080106189596,1.55365405478752,5.11885996743319,98.740196586564,0.89293598609256,2.53507330044978,93.469450833628,1.48057407238428,3.01099886081252,94.1112391577002,2.93468826761842,6.17910460253231,114.401487773702,0.663172156822653,2.63012566380882,91.0699526119108,589.842857643911,579.168381761277,1.00291384839778,13.6586952523064,639.380885841294,632.53340091765,1.31612170836108,16.4454052798567,-49.5380281973831,-53.3650191563734
2005-05,99.9600625831305,0.279321237766638,1.87314805875198,76.8343043505768,76.8343043505768,0.0606470872360569,2.38652474262418,81.5280364406203,81.5280364406203,-0.740662303146352,7.82963506456581,73.737084700653,0.123566506712057,1.88608184064948,83.6938746703523,100.657119151519,-0.0681406570916341,100.241312497586,0.194655141206153,2.85579306412159,78.294840090367,,,,,11590.282703,11786.9486214012,,,,,28143.3818996,28829.6108996478,18363.1571878,18663.8452740272,21571.5074148,21915.7142470218,39966.6646026,40618.559521049,,,,,14.2256086773616,14.3892963182365,,,,,5.5460429509937,5.70207401282331,7.20592530664686,7.34664134728956,6.44349391659297,6.56540930823529,6.7836973808572,6.91361640796182,0.548974913863796,5.24227463396475,50.0918391288972,50.1324199023459,0.721811297214409,43.8034865944097,43.7777277530275,-0.182595375029248,3.26490849689843,82.1577199982908,1.35906777649233,6.83849001236753,100.082142780817,-0.449251073430647,1.81248123836153,93.0495383224282,-0.803417940472418,1.92269226010941,93.3551325783063,-6.13185173818417,-3.35726725634099,107.386558157142,-0.574378691252015,2.06653021399664,90.5468662099747,569.647994285812,568.344260066402,-1.86890756397278,10.9284570950363,625.174393851785,620.666074876836,-1.87615800582202,13.9582916953658,-55.5263995659724,-52.3218148104338
2005-06,100.022084079801,-0.532501819152227,1.23623098169196,76.425160282177,76.425160282177,0.00715951760015427,2.20598872415887,81.5338734547384,81.5338734547384,0.915067356958425,7.12146316597408,74.4118286927214,-0.00808672090441728,1.79378899205686,83.6871065802936,100.701449461251,0.209243592024872,100.451061020549,0.114072005122304,2.85560232580083,78.3841525843654,,,,,12062.8907509,11572.3549407858,,,,,27933.6957609,28784.5769854261,18525.6838589,18464.3410249074,21490.8026528,21862.5909013045,40047.5865118,40354.9319262119,,,,,14.3012089419097,14.1447575759865,,,,,5.5043708848152,5.68953846677352,7.2495855338412,7.27832957289091,6.38202644247572,6.53767814538021,6.76614565736874,6.86620308113273,0.660917019230397,5.68329583073824,50.532638927095,50.4637535976325,1.019418839158,44.360687374202,44.2240061570972,0.207298257671163,3.48559659363749,82.3280315203896,0.287415656967258,7.41633674505356,100.369794528998,0.45214151101954,2.51733094000226,93.4702539109959,0.446692208439593,2.7634415984873,93.7721426817121,5.35332128162284,5.00063560036576,113.135305628571,1.30406816597257,3.7651556977064,91.7276590675047,589.941834899888,563.712359567945,-0.814981486382106,8.57747792142886,634.176064787245,611.410685279409,-1.49120275331035,9.77924579032752,-44.2342298873567,-47.6983257114637
2005-07,100.178897752745,-0.155436408791765,1.31580760352581,76.3063677576211,76.3063677576211,0.236383889738143,2.55535890633476,81.7266063962648,81.7266063962648,3.0257325568076,11.1450860455489,76.663331619593,-0.00374423695390798,1.8219138643074,83.6839731367234,100.662887242816,0.0551924079620414,100.506502379949,0.568998585638481,3.23874504238861,78.8301573039352,,,,,12054.5229981,11549.6567582853,,,,,27933.618059,28556.8595365712,18804.2840747,18497.5107064369,21047.8569823,21596.0055884196,39882.1410571,40106.5162948565,,,,,13.9818461597555,14.1166198141006,,,,,5.50886596428597,5.63980706461905,7.34676107967194,7.28073970573045,6.23741546017942,6.45384877021539,6.72349079783861,6.81897318098482,0.712132248199763,6.05578835752818,50.8439218648723,50.8231222606533,0.16740210611428,44.3785068247945,44.2980380748123,0.577413025486593,3.74673106819817,82.8034042980151,0.543702750132628,6.4373684603247,100.915507862154,0.0136704923689563,2.0237283902181,93.4830317549241,0.170821224659843,2.32125719725892,93.9323254042307,0.677601271628858,3.75483582782627,113.901911898171,0.444232223878371,3.57004858374831,92.1351428872919,546.572970762048,559.973052848961,-0.663335947051165,6.73918802537761,595.845651201964,614.780110918008,0.551090407760655,9.12250484107329,-49.2726804399161,-54.8070580690468
2005-08,100.357126565779,-0.173276573482414,1.27351696380853,76.1741466982218,76.1741466982218,0.327901894435744,2.74049928440721,81.9945894868962,81.9945894868962,2.62306966675191,13.7181676285828,78.674264216828,0.150700715460245,1.83011701002137,83.810085482966,100.449113195356,-0.176843758854498,100.328762903248,-0.0397598066188069,2.68017209141471,78.7988145858338,,,,,11652.414791,11448.8311920243,,,,,27649.6082748,28203.0096129409,18667.2102493,18164.8992262058,20809.9128166,21455.9415787593,39505.0230658,39651.8408049652,,,,,13.7963559614505,14.0064351928484,,,,,5.44940212234175,5.56448053310297,7.31789119977785,7.14915413670018,6.16670494346152,6.40791850744022,6.67257079182694,6.73686822266026,0.569979856077016,6.13604460800573,51.0160739723462,51.1128038197685,0.69518897682617,44.5401753530138,44.6059931524586,0.413909417051691,3.7389326487457,83.1461353860439,0.71117375876752,7.10506664466465,101.633192472597,0.0394097651283421,2.90846588607431,93.5198731981735,0.0820256838101216,3.03104668195757,94.0093740364623,-2.921164147652,5.42209170992766,110.574650084311,-0.873441975682049,2.98382804644795,91.3303958749596,539.69004424671,580.062914121348,3.5876478645136,12.0085219905929,617.669139786082,636.360080475936,3.51019318528451,13.5382955851187,-77.9790955393721,-56.2971663545879
2005-09,100.565684737794,0.234968226698813,1.52804062101048,76.3531317399216,76.3531317399216,0.727259394942678,3.2721114671874,82.5909028422844,82.5909028422844,6.30433716734622,21.001146937199,83.6341550969857,0.162138316641514,1.73832913712188,83.9459737447438,100.189922449971,-0.43466554464058,99.892668339543,0.143851623740188,2.68539903030314,78.9121679601036,,,,,11601.2351549,11391.9543781934,,,,,28046.2509253,28622.6795109246,18823.4392057,18417.2687009623,20882.1568745,21562.3651881557,39724.4860802,40015.633889118,,,,,14.1158348350832,13.9136802304955,,,,,5.4959471929947,5.63109123296213,7.33114048078743,7.21199383206434,6.21281835852279,6.42930091447666,6.7037531814622,6.78030968571933,0.630091142634134,6.29191129770794,51.3114435722468,51.4348610693888,0.577717685325313,44.5303797013375,44.8636898636154,0.885527738790008,4.34409184786207,83.8824174786192,0.861269374007685,7.29587555188691,102.50852803319,0.139416097114553,2.41715564570498,93.6502549554129,0.439896318969812,2.87649004119562,94.4229178123353,2.38320419196039,3.62672103909709,113.209869780366,-0.265904066095358,1.47911865397042,91.0875446387471,606.519260407089,587.538429913624,1.28874223989984,11.9079696128868,663.752832614536,646.171025016107,1.5417284712192,13.5513542652224,-57.2335722074469,-58.632595102483
2005-10,100.655993511776,0.199199522562205,0.937087461953429,76.5052268138088,76.5052268138088,0.207583118206636,3.00854070103589,82.7623476137594,82.7623476137594,-0.564297021287824,17.9170683960499,83.1622100509941,0.332218498785278,1.78912468493894,84.2248577985093,100.163911474964,0.0176961694801532,99.9103455154306,0.388938450886584,2.55158448414628,79.2190877237286,,,,,11353.3062523,11404.2268793663,,,,,28216.471108,28648.1235988824,18898.4393657,18668.8172940741,20788.5379947,21345.6331841746,39721.7773603,40052.3504782487,,,,,13.891493815064,13.9182655544757,,,,,5.52253407698265,5.63587435476133,7.34378212981699,7.30304840992901,6.18481535323635,6.36619985825987,6.70054783789754,6.78560796393153,0.678812732381576,6.45586255209294,51.6337229080584,51.7840074552106,0.473192223155128,44.7982768414204,45.0759813550705,0.78982449348022,4.11670710494285,84.5449413575887,0.19099119150115,7.613908623892,102.70431029227,0.406487570880723,2.57803769685464,94.0309316019048,0.651538180457682,3.3970125062783,95.0381191729848,-3.62147528469669,-2.68420775160585,109.110002326433,0.208103504362791,1.84228268719671,91.2771010111784,600.144845173503,581.75348720403,-0.98460669380294,7.3864799694386,662.764763053724,644.149678541553,-0.312819113872072,9.06513059235333,-62.6199178802211,-62.3961913375238
2005-11,100.671373408925,0.0599545103351663,0.874922988627774,76.5510951479258,76.5510951479258,-0.358653868861495,2.56140362320629,82.465517252082,82.465517252082,-4.39459690350196,12.3924314790298,79.5075661432094,0.0619729294050292,1.81977289774213,84.2770544101743,100.394722115499,0.24516276136411,100.155288477385,0.17864619966642,2.56893125789851,79.3606096133575,,,,,11032.0300041,11333.3849665662,,,,,28250.8883238,28482.576256401,18304.9222745,18414.9593244356,20908.0960534,21357.0018985316,39240.9183279,39818.9612229671,,,,,13.5576000947311,13.8188660537062,,,,,5.53457773816325,5.60105524046776,7.1439703149993,7.21599542072927,6.23161371666934,6.36573314747436,6.63107635388859,6.74282261384203,0.440094511770465,6.31596889825264,51.986611581369,52.0119060299958,0.246254884050695,45.065262074963,45.1869831606911,-1.15640060981697,3.18636838394179,83.5672631401602,1.03382914684608,8.3359877386612,103.766097387139,1.37200687074278,3.94409210424461,95.3210424441064,1.2086587916024,4.75665304402106,96.1868057557427,0.793137779719731,-2.52815789244865,109.975394976337,0.800320962431581,2.43990657160899,92.0076107844707,606.493398437018,582.880476570545,0.19372283816152,4.20552149858982,676.154653101211,647.445617827562,0.511672891535282,5.87978211713604,-69.6612546641938,-64.5651412570173
2005-12,100.675850987485,0.494926265191486,1.29427242329668,76.9299666241046,76.9299666241046,-0.036522781343338,2.60440700980746,82.4353985515324,82.4353985515324,-2.06143974412327,12.1938406501765,77.8685655751481,0.0968008147869858,1.79428519330553,84.3586352855218,100.724206923257,0.299372056372317,100.455125424065,-0.0312058822587623,2.43705677283075,79.3358444349617,,,,,10604.3101771,11213.2317112324,,,,,27931.4867738,28080.3401484839,17636.6169259,18259.5461882709,20954.290025,20997.1256713454,38617.7969509,39295.5718597163,,,,,13.1165043162501,13.7114670307779,,,,,5.49294998169621,5.51483370604755,6.93192148392884,7.14436848703912,6.25185597612471,6.26047502197797,6.55176237723668,6.64944335482552,0.550117885184423,6.48326409944238,52.531798644203,52.2980328274921,0.402647510940615,46.1189822526653,45.3689274236568,-0.0206175725096072,3.6735201189589,83.5500335990879,0.928780733037059,8.53785690819462,104.729856907095,0.140940931060138,4.34693544174124,95.4553888088233,-0.0403355042343977,4.6309048712608,96.1480083226341,0.404064984051506,-4.46480233596915,110.419767038509,0.242873362888456,2.0796006078004,92.2310727628963,589.632273524982,599.738292875791,2.89215662264613,5.91433097068616,650.772466335488,661.984218520007,2.24553233385491,8.28243094974764,-61.1401928105055,-62.2459256442156
2006-01,100.683351430012,1.00012140505787,2.07787794840262,77.6993596872161,77.6993596872161,0.357906055612056,2.97344168087906,82.7304398349163,82.7304398349163,3.33450787912633,16.4978379213679,80.4650990296141,-0.123085813779551,1.72640519869809,84.2548017727873,100.953895328596,0.170501648577213,100.626403068993,0.274672961424685,2.25105129084915,79.5537585483425,,,,,11179.8972945,11079.6722487541,,,,,29238.933041,27895.0013111923,18358.8084144,18060.1492651892,22444.9219211,20879.5242947571,40833.8303355,38973.6735599463,,,,,14.0522080569859,13.5735595335975,,,,,5.76286408824864,5.4700934583045,7.2278921412205,7.05257628876795,6.72614948374462,6.21523548497323,6.95229943783772,6.58805784928639,0.588269484321856,6.81643315933961,52.6454163436616,52.6056861955168,0.87304907202549,46.0066272700877,45.7650204235169,0.684755731396266,4.02844597868368,84.1221472427412,-0.618764335022875,6.51458457456791,104.081825904434,0.366032405524891,3.19543356701742,95.8047864646834,0.708354101637205,3.63728004948564,96.82907668323,5.81140359403423,5.56516635323805,116.836705348709,0.935964749101247,2.80987862508826,93.0943230916749,569.321866917246,610.077134357248,1.72389217168056,7.45686358543339,647.462039568486,674.34784007425,1.86766107232657,10.1670633843988,-78.1401726512392,-64.2707057170026
2006-02,100.745291078692,-0.114048630029484,1.85157456370095,77.6107446319512,77.6107446319512,0.170212546434529,2.76815794921934,82.8712574232358,82.8712574232358,-0.536259147067092,14.367050811623,80.0335975758712,0.298244039260276,1.72927485096903,84.5060866968652,101.001304540232,-0.133668481908484,100.491897283612,0.260691886881013,2.38309892041214,79.7611487425869,,,,,11217.6650563,11074.9584122055,,,,,29228.2688211,27735.1072422836,18143.2727107,17853.4527960929,22587.5611668,20917.5128583962,40757.9338774,38809.065654489,,,,,14.0834758008036,13.5457181393186,,,,,5.75006686327165,5.43164275933275,7.1258215828152,6.96194887980213,6.75447120483121,6.22441498008495,6.92838036801472,6.55138210119677,0.512308958523808,6.98975231077804,52.7463481668562,52.8751898385894,0.326002906541119,45.5391146794817,45.9142157202767,0.0162277577944957,3.67735089040096,84.1357983810473,0.624664367584858,8.31628002589518,104.731987983991,-0.0374929482601536,3.3286964003927,95.7688664256634,-0.0998839602402865,3.90160725564984,96.7323599667747,-4.8045032844915,1.14068878614607,111.223282002738,-0.109389728844029,2.65193728489068,92.9924874640757,583.601361025056,610.877243101086,0.131148784109318,8.54164211772151,629.693084013181,670.84473405868,-0.519480571804748,9.48159242082638,-46.091722988125,-59.9674909575934
2006-03,100.812291187996,-0.140416724298195,1.41507073965026,77.5017661666356,77.5017661666356,0.408505176327515,2.5855863947661,83.2097907994974,83.2097907994974,0.825789344621804,12.6582612599169,80.6945064967702,0.469589922401643,1.73757311348572,84.9029187638096,100.960261070209,0.00403683859715875,100.495953979308,0.0092693750739924,2.31602002156932,79.7685421026272,,,,,10879.3930914,11027.6820315713,,,,,28449.2218205,27440.4978782316,17846.3602886,17752.9182433722,21862.3546233,20681.2616664307,39743.6149119,38469.1799098029,,,,,13.6646954718587,13.5012579628393,,,,,5.57203192701538,5.36929258838313,6.99134595617984,6.92240210551197,6.5099570750512,6.14164005660599,6.72932187928301,6.49002157063076,0.724545343702101,7.34562622995023,53.3360210910748,53.2582945645385,0.488193835590752,46.2197332453483,46.138366091083,0.584019966184648,3.38131778488355,84.6271682423015,0.865106525487882,8.64803242326863,105.638031246313,0.5832876557571,3.97794810841336,96.3274744015828,0.429228630001918,4.75465572610789,97.1475629502286,-0.175413410705533,-0.100501585153753,111.028181450279,0.0740512479399568,2.8643409092285,93.0613495615333,683.66310302999,619.165938977306,1.35685131011645,7.97820799921374,727.436416658114,676.693317823896,0.871823757165445,8.38944227833176,-43.773313628124,-57.52737884659
2006-04,100.869258659471,0.0496568026920152,1.20067867082108,77.5402510657438,77.5402510657438,0.65136560235792,2.7898958871606,83.7517907545593,83.7517907545593,4.16724613231876,13.1515643834082,84.0572451977506,0.322091962562816,1.8971030551292,85.1763842411291,100.852868510204,0.0260047006094474,100.522087651265,0.559798687437467,2.65201135759033,80.2150853543057,,,,,10508.0701356,10881.9159046533,,,,,27393.8397046,27306.6585773212,17343.3341757,17643.1462960704,20687.4756646,20512.4281859041,38071.9098402,38189.5744819745,,,,,13.1625395232989,13.3679475206781,,,,,5.3487996230495,5.33536581338984,6.76066961152862,6.87689248033556,6.14813047585207,6.09432090157226,6.42941017701503,6.43779584773202,0.84212067584305,7.71798090771097,53.9572769867651,53.7067936746679,0.426851383915629,46.5504470393454,46.3353083452588,1.09047849141339,3.93886168130708,85.550009309876,0.495564730568405,7.51602664489996,106.161536071237,0.394988410154679,3.46477474592229,96.7079567612638,0.463634050984461,3.7049060295812,97.5979721317674,1.07267125578167,-1.90761412081118,112.219148838513,0.305107283509162,2.49844634811972,93.3452865171774,610.194367259513,634.19807814389,2.42780460298125,9.50150217373137,665.276050938038,695.783107388722,2.82104005788236,9.99942554485052,-55.0816836785253,-61.5850292448322
2006-05,100.853790162198,0.451083319600955,1.37401888729833,77.890022204278,77.890022204278,0.382229048702697,3.12024930082108,84.0719144276319,84.0719144276319,2.15641876358776,16.4541176993256,85.8698714053499,0.156458444021412,1.93057762303195,85.3096498865865,100.677511873432,-0.301499548653813,100.219014010699,0.040911071512821,2.49449658830368,80.2479022052391,,,,,10543.754135,10670.7958044879,,,,,26277.2034215,26874.3557727684,16869.4641456,17291.6723312018,19823.6934108,20226.3792460545,36721.9575565,37544.1515772563,,,,,12.9836353730894,13.1111174154622,,,,,5.10948143296348,5.25311306948609,6.54219354305184,6.72920107640627,5.86776194317896,6.00337553705045,6.16769204008883,6.33148420872215,0.553002051339448,7.72229517464494,53.9846010080189,54.0037933453975,0.965003897910594,46.8101431865071,46.7824458768995,0.676735182200404,4.83367396641902,86.1289563212516,0.898347675614506,7.02732054559909,107.115235762929,0.478006101688729,4.428488789159,97.1702266954011,0.629060724899526,5.20248852987975,98.2119226427468,-1.01729716651942,3.43710472081948,111.077546617087,-0.254292518753009,2.82842502913579,93.1079164369557,675.486036944486,659.701479696113,4.0213621628852,16.0742750562903,745.572472637976,725.059100605697,4.20763207759508,16.8195153488254,-70.0864356934896,-65.3576209095844
2006-06,100.824115265215,0.0353105210687969,1.95271464173815,77.917525576979,77.917525576979,0.118733049194557,3.23529596796858,84.1717355751481,84.1717355751481,0.482566763395824,15.9550200289093,86.2842508645228,0.105557788354178,2.04642549605026,85.3997008662595,100.583288622285,0.0762299929164963,100.295410957981,0.198351053020008,2.58077954947196,80.4070747642896,,,,,11274.3740645,10830.3226786509,,,,,26030.5958491,26861.8735874673,17561.7790245,17510.7928487729,19863.2908891,20180.5034173452,37451.9699136,37694.1962661182,,,,,13.436669164579,13.2791898953098,,,,,5.06050654152336,5.24337115197018,6.78121088681575,6.80728123763462,5.8453937674466,5.98160975387734,6.25824905642384,6.34729681561828,0.743167588884826,7.81031563387545,54.4792505174638,54.4051320343088,0.21880740897522,46.9923101730699,46.8848093345779,0.481965924725159,5.12102250447674,86.5440685420415,-0.042420807926189,6.67531712797662,107.069796614507,0.271841810291523,4.24105201585637,97.4343759987143,0.134189552175563,4.87518997590695,98.343712781924,-0.999555981823172,-2.80022337461857,109.967264355413,0.244817597751136,1.75323555635988,93.3358610012928,683.470811611815,656.265490360827,-0.520840022500653,16.4185030223248,739.064400422506,717.193662066265,-1.08479964362374,17.3014602678255,-55.5935888106906,-60.9281717054386
2006-07,100.840828719634,0.0863654300161556,2.19962196433175,77.9848193830015,77.9848193830015,0.165224059600859,3.16200714967547,84.3108075337018,84.3108075337019,1.449020248681,14.1804370899543,87.5345271309725,0.0366163195812911,2.08761354348284,85.4309710936501,100.556314535095,0.0404656745250477,100.335996172543,0.307522333818631,2.31407273004874,80.6543444771601,,,,,11355.4551211,10832.5090676934,,,,,26229.5402414,26848.1295528988,17824.2322883,17533.324280315,19799.8630742,20125.2143402773,37647.9953625,37684.6386205923,,,,,13.1674004053859,13.2581388377165,,,,,5.10119760743898,5.23294599677747,6.84455526268283,6.78623667213448,5.81239795821276,5.96924058524418,6.26958622830028,6.33602157173398,0.515269473651712,7.59957798601908,54.6707571488426,54.6854650717815,0.0496345924279761,46.9645468744506,46.9080804186018,0.371914319726077,4.90624034391929,86.8659383258229,-0.557653250060077,5.506795406797,106.472718413853,-0.290434651108038,3.92409294492722,97.1513928087231,-0.352980241171327,4.32678897881919,97.9965789073696,0.105107980622411,-3.35294035736851,110.082848726323,-0.0617176497371719,1.24069207297732,93.2782563015208,627.717393209976,643.894496631969,-1.88505931068471,14.9866932624782,701.495179059156,718.560807305255,0.190624277834606,16.8809456493768,-73.7777858491794,-74.6663106732854
2006-08,100.843718698394,0.495148885326132,2.88393601228158,78.3709603469,78.3709603469,0.236330217895829,3.0678487174593,84.510059448856,84.510059448856,0.25655742752361,11.5474092266165,87.7591034619746,0.179137697578552,2.11660049634585,85.5840101682863,100.58255716207,-0.12771656716566,100.2078504826,0.00446926551151885,2.35934329456489,80.6579491339613,,,,,11053.2118437,10828.8326102827,,,,,26288.907345,26727.1175801976,17991.6928701,17380.8880886779,19428.4263186,20159.0621019024,37444.1191887,37554.9501904803,,,,,13.0251572686951,13.2489917503472,,,,,5.11576959974764,5.20270286038414,6.9378199797759,6.72962326075729,5.70435270797781,5.96965358240751,6.25275119984946,6.3070046832991,0.407030564728606,7.4252389336766,54.7611089538951,54.9080516290876,0.113080321282625,46.8371497625428,46.9611242266467,0.193347087581587,4.67581046741579,87.0338910876763,0.33989463284296,5.11783687006535,106.834613469184,0.636144656054084,4.54399996370759,97.7694162023579,0.807117527890216,5.08263402982363,98.7875264724637,-0.828093217822158,-1.26917875047003,109.171260122035,-0.0965387925818771,2.03416475576194,93.1882065991459,619.904509624993,662.520139357658,2.89265443688598,14.2152210094681,714.455957091095,736.059386398001,2.43522592866836,15.6671213328623,-94.551447466102,-73.5392470403423
2006-09,100.813751697514,0.533252722418138,3.19010344580274,78.7888756265351,78.7888756265351,-0.139083936532124,2.18137425203462,84.3925195314089,84.3925195314089,-4.25849841896339,0.463600464564671,84.02188342855,0.258607004256193,2.21495157589662,85.8053364131048,100.727848881811,0.104631737924826,100.312699698097,0.152796922770581,2.36848649127122,80.7811919982079,,,,,11027.6377967,10807.376967184,,,,,25743.5755403,26230.4390319266,17570.9673916,17213.9656629465,19173.2459454,19782.8503361641,36787.213337,37040.8159991106,,,,,13.5517882028623,13.2747097738817,,,,,4.98206129983056,5.10215964598186,6.77837637360949,6.67205849222933,5.65671870907452,5.8495794351436,6.15052071149237,6.21990179472896,0.624108215775506,7.41885200368367,55.0873778210114,55.250737290427,0.0191087412745179,46.5717929006797,46.9700979063747,-0.958573396576601,2.76242620651192,86.1996073617044,0.30064188615735,4.53354966866004,107.155803066187,0.101508553317159,4.50442507489921,97.8686605223316,0.27455611470172,4.90965113346197,99.0587536669564,1.11746474831231,-2.48976464388467,110.391210469187,-0.0194784968597488,2.2862733941967,93.1700549372498,678.665579343253,666.924872265737,0.664845133968109,13.5117020964542,741.766188173125,739.579307088798,0.478211507908661,14.4556593311133,-63.1006088298715,-72.6544348230613
2006-10,100.778773200541,0.125745891101937,3.11445725436636,78.8879494002809,78.8879494002809,-0.207098291117002,1.75852485318746,84.2177440656287,84.2177440656288,-4.6602415444795,-3.67468509863033,80.1062607105586,0.269885371382507,2.15144876798128,86.0369124639493,100.937297441655,0.313400992781229,100.627080694836,0.708702520046328,2.6945559198287,81.3536903416226,,,,,10777.2617474,10788.3784700581,,,,,25447.4208949,25852.8737943994,17158.8541742,16956.7766209314,19113.8284681,19651.5756435261,36308.6826423,36643.2522644575,,,,,13.2134011141232,13.194713894607,,,,,4.90853965893202,5.01544206234656,6.5839918114295,6.54373715751008,5.62547081255462,5.80648804044595,6.05065325439733,6.13553043490557,0.673324510579818,7.41299636763189,55.4334166199858,55.6227540468796,0.406973175753806,46.8871187590481,47.161253605479,-0.400999378281237,1.54829620021594,85.8539474721031,0.373033495031766,4.7234821960421,107.555530103494,0.0799441718491458,4.16455430555566,97.946900812486,0.168066107408385,4.40572553596702,99.2252378582918,-2.01107550561425,-0.860454982426129,108.17115987509,0.392419988032089,2.4744123328688,93.5356728556841,697.023001030345,663.876317022373,-0.457106245416697,14.116431035598,766.741773847458,725.9462040173,-1.84335918282545,12.6983724746934,-69.7187728171135,-62.0698869949271
2006-11,100.808480535648,-0.155621268000228,2.89230065346619,78.7651829731248,78.7651829731248,-0.0273545487515828,2.09686361925431,84.1947066817708,84.1947066817708,-0.24820094788771,0.502933353824453,79.9074362121576,0.0259118135736299,2.11463463051702,86.0592061883115,101.054232784276,-0.0557961746727236,100.570934633124,0.183261857660434,2.69928749652648,81.502780625818,,,,,10400.6460106,10659.3035600937,,,,,25689.3417419,25948.1686587731,16942.0064176,16928.2639592392,19385.9813348,19633.3082597277,36354.9877525,36609.4722188668,,,,,12.7487970948813,13.0311212163997,,,,,4.95951583399734,5.02895524320667,6.50733111166848,6.52665056548213,5.70657995471803,5.79318932744426,6.06090986105024,6.1242777646758,0.577705653626387,7.56016095516205,55.8905708188861,55.9440898417111,0.367150873878192,47.184075072667,47.3344065602234,0.00644845005197834,2.74296476243185,85.8594837210234,0.661593861195021,4.33765325499544,108.267110888034,0.356993264840643,3.12157959156305,98.2965646515067,0.369900710812899,3.54047203869165,99.5922727184354,1.83162762895195,0.160997602801018,110.15245272592,0.333986548478945,2.00033303863521,93.8480694210514,713.254437049382,682.971030982562,2.87624569073843,17.171711600449,772.314634985579,737.941241323914,1.65233143175554,13.9773319958517,-59.0601979361978,-54.9702103413522
