country,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR
2009-Q1,66.4,-14.8,1.5016,6.80773333333333,6.80773333333333,7.32,4.19333333333333,3.63993333333333,-17.8557194101236,-37.9029828261524,151.3,206.1,151.262184453887,206.04848787803,-4.4519719332204,-3.58886718749998,123.266666666667,131.633333333333,123.266666666667,131.633333333333,110.1,97.7333333333334,110.1,97.7333333333333,-12.2977346278317,-17.6542084472805,85.1666666666667,90.3333333333333,85.1666666666667,90.3333333333333,93.7333333333334,98.1,93.7333333333333,98.1,88.2,98.9666666666666,88.1926506124489,98.9584201316556,78.9666666666667,85.1333333333334,78.960086659445,85.1262394800433,-16.6939980321417,-24.1111443083358,76.1333333333333,84.6666666666667,76.1269894175486,84.6596116990251,63.4666666666667,70.5666666666666,63.4613782184818,70.5607866011166,1973.33333333333,-2.321083172147,-2.43431221020092,74.8666666666667,84.1666666666667,74.8666666666666,84.1666666666666,67.5333333333334,75.9,67.527706024498,75.8936755270394,-37.0147241131821,-79.5804208952838,61.0130569205893
2009-Q2,65.5,-43.5,1.4341,7.31046666666667,7.31046666666667,7.20666666666667,2.71666666666667,2.3024,-48.9082969432314,-65.7114946271573,104.4,105.3,104.373906523369,105.273681579605,-6.58394530260827,-11.7886178861788,126.666666666667,122.966666666667,126.666666666667,122.966666666667,83.9333333333333,97.0333333333333,83.9333333333333,97.0333333333333,-2.17712177121771,-21.4983713355049,87.6666666666666,88.3666666666667,87.6666666666666,88.3666666666667,94.7666666666667,100.233333333333,94.7666666666666,100.233333333333,100.833333333333,100.0,100.824931255729,99.9916673610532,86.0,82.5333333333333,85.9928339305058,82.5264561286559,-0.393700787401576,-24.2061114439784,86.7,84.3333333333334,86.6927756020332,84.3263061411549,70.1666666666667,70.1,70.1608199316724,70.0941588200983,2286.33333333333,-3.20792079207922,-7.0368961582351,79.0,81.4666666666667,79.0,81.4666666666666,72.2666666666667,73.8,72.2606449462545,73.7938505124573,22.0775782688766,-70.2739668437058,74.4832623164666
2009-Q3,63.0,-36.2,1.3678,6.7311,6.7311,7.59333333333333,1.84,1.59436666666667,-2.94396961063626,-62.0497586334942,120.7,102.2,120.669832541865,102.174456385904,-7.64434806180536,-18.4928229665072,119.566666666667,113.566666666667,119.566666666667,113.566666666667,90.5666666666667,100.033333333333,90.5666666666666,100.033333333333,-0.754432289701992,-19.6641221374046,89.2333333333333,87.7,89.2333333333333,87.7,96.3666666666666,96.0666666666666,96.3666666666666,96.0666666666666,106.233333333333,100.233333333333,106.224481293226,100.224981251562,85.5666666666666,83.4666666666667,85.5595367052746,83.4597116906924,-1.62055335968378,-23.6971183323115,86.4333333333333,82.9666666666667,86.426131155737,82.9597533538872,70.7,69.9666666666667,70.6941088242646,69.9608365969503,2143.0,-2.78232405891978,-9.1395793499044,83.0333333333333,79.2,83.0333333333333,79.2,76.3,72.9333333333334,76.2936421964836,72.9272560619949,19.2097000782568,-57.8273065979994,88.7912736159611
2009-Q4,63.0,-27.6,1.32326666666667,7.31736666666667,7.31736666666667,6.74,0.873333333333334,0.526,-12.9158512720157,-64.5277002789956,90.8,89.0,90.7773056735816,88.9777555611097,-8.27707660698564,-24.3890636341641,105.133333333333,104.166666666667,105.133333333333,104.166666666667,104.133333333333,95.7,104.133333333333,95.7,1.40630938806537,-13.6569579288026,93.3,88.9333333333334,93.3,88.9333333333334,116.166666666667,105.933333333333,116.166666666667,105.933333333333,103.633333333333,99.3333333333333,103.624697941838,99.3250562453129,88.1,86.9,88.0926589450879,86.8927589367552,1.60707111289675,-17.0547720564119,87.1666666666667,84.3,87.1594033830514,84.2929755853679,75.6333333333334,69.6333333333334,75.6270310807433,69.6275310390801,1921.33333333333,-2.3989898989899,-10.2901353965184,85.4333333333334,77.3,85.4333333333333,77.3,78.7333333333333,72.5666666666666,78.7267727689359,72.5606199483376,7.23375647565943,-1.70802612786997,95.2142181209762
2010-Q1,63.0,-22.4,1.41393333333333,6.2564,6.2564,6.17333333333333,0.27,0.2008,-6.85393258426966,-59.7768073750606,64.6,82.9,64.5838540364909,82.879280179955,-0.127999999999986,-20.9673335021525,94.0,104.033333333333,94.0,104.033333333333,106.733333333333,94.5666666666667,106.733333333333,94.5666666666666,-2.13643178410796,-3.65313653136532,82.3333333333333,87.0333333333333,82.3333333333333,87.0333333333333,95.3333333333334,99.7666666666666,95.3333333333333,99.7666666666666,83.3333333333333,93.3,83.3263894675444,93.2922256478626,77.1666666666666,83.2666666666667,77.1602366469461,83.2597283559703,-3.79596678529063,-4.21259842519683,73.2666666666667,81.1,73.260561619865,81.0932422298142,64.1,70.3,64.0946587784351,70.2941421548204,1052.33333333333,-3.49288486416558,-11.3663366336634,65.6333333333333,74.6,65.6333333333333,74.6,62.2,69.6666666666666,62.1948170985751,69.6608615948671,-5.03610387886207,48.1963627992634,90.4191311889576
2010-Q2,64.5,-16.9,1.54,5.27016666666667,5.27016666666667,6.09333333333333,0.183333333333333,0.1856,-1.80940892641737,-22.6970560303894,91.1,81.4,91.0772306923269,81.3796550862284,-1.18551746235181,-16.400108430469,105.533333333333,102.8,105.533333333333,102.8,81.6666666666667,94.6666666666666,81.6666666666666,94.6666666666666,3.2171581769437,1.65975103734439,88.9666666666667,89.8333333333333,88.9666666666667,89.8333333333333,96.7666666666667,102.266666666667,96.7666666666666,102.266666666667,96.5333333333333,96.1333333333333,96.5252895592034,96.1253228897592,93.1666666666666,89.3,93.1589034247146,89.2925589534205,6.90505548705302,2.80632411067195,89.2333333333333,86.7,89.2258978418465,86.6927756020332,74.7666666666667,74.4333333333334,74.7604366302808,74.4271310724106,1231.66666666667,-0.893655049151034,-9.2471358428805,71.2666666666667,73.9333333333333,71.2666666666667,73.9333333333333,68.6,70.0333333333334,68.5942838096825,70.0274977085243,-7.61302649258659,12.1533834302901,83.5354987771756
2010-Q3,65.1,-10.7,1.51583333333333,5.4326,5.4326,5.98,0.173333333333333,0.172333333333333,-10.1965601965602,-28.4735812133072,78.9,73.1,78.8802799300175,73.0817295676081,-3.21011673151751,-12.3862635749927,104.933333333333,99.5,104.933333333333,99.5,88.4333333333333,97.3333333333333,88.4333333333333,97.3333333333333,2.52319109461966,5.0171037628278,93.1666666666666,92.1,93.1666666666666,92.1,102.133333333333,102.133333333333,102.133333333333,102.133333333333,104.966666666667,99.0333333333333,104.957920173319,99.0250812432297,95.3,93.3666666666667,95.2920589950837,93.3588867594367,2.9988465974625,7.63358778625953,92.3666666666666,89.3,92.3589700858262,89.2925589534206,77.6,77.6333333333333,77.5935338721773,77.6268644279644,1332.0,0.270513976555471,-6.39730639730638,77.9666666666666,74.1333333333334,77.9666666666666,74.1333333333333,74.9,71.7333333333333,74.8937588534289,71.7273560536622,-3.90749131995528,-9.5954442994424,80.2713564133761
2010-Q4,67.1,-8.8,1.4398,5.524,5.524,5.77333333333333,0.173333333333333,0.174633333333333,-10.9439124487004,-26.8539325842697,62.7,65.1,62.6843289177706,65.083729067733,-3.45058626465662,-7.77599999999999,99.3666666666666,96.0666666666666,99.3666666666666,96.0666666666666,103.233333333333,95.0,103.233333333333,95.0,1.01339124140428,4.61019490254872,98.1333333333333,93.0333333333333,98.1333333333333,93.0333333333333,112.1,101.666666666667,112.1,101.666666666667,105.466666666667,100.2,105.457878510124,100.191650695775,95.0,93.1,94.9920839930006,93.0922423131406,1.94102276969019,7.98734677738236,94.6666666666666,91.0333333333333,94.6587784351304,91.0257478543455,86.1666666666667,78.6666666666666,86.1594867094409,78.6601116573619,1599.33333333333,0.0,-4.09659335920654,80.5333333333334,74.1333333333334,80.5333333333333,74.1333333333333,78.8333333333334,73.5333333333333,78.826764436297,73.5272060661612,-5.97622109655914,-20.7322559945715,75.4741626769057
2011-Q1,67.2,-7.9,1.4311,5.13336666666667,5.13336666666667,5.47333333333333,0.183333333333333,0.1856,4.14746543778802,-18.2147165259349,57.0,67.8,56.9857535616096,67.7830542364409,-8.15405968077724,-15.1874399231016,79.9666666666667,88.2333333333333,79.9666666666666,88.2333333333333,115.533333333333,102.466666666667,115.533333333333,102.466666666667,4.04872805446076,11.2217541171965,92.2333333333333,96.8,92.2333333333333,96.8,100.566666666667,104.7,100.566666666667,104.7,88.9,99.2666666666667,88.8925922839763,99.2583951337388,89.2,96.2,89.1925672860595,96.1919840013332,1.68436470157451,14.1389231401562,84.1,92.5666666666666,84.0929922506458,92.5589534205483,71.9333333333333,78.7333333333333,71.9273393883843,78.7267727689359,1318.66666666667,0.404676258992791,-0.223413762287762,67.3666666666666,74.4333333333334,67.3666666666666,74.4333333333333,68.1666666666666,75.4,68.1609865844513,75.3937171902342,16.3726365937174,-2.86206923333825,87.8312730541466
2011-Q2,67.9,-8.8,1.3586,5.2243,5.2243,5.37,0.206666666666667,0.201,-7.37463126843656,-22.8501228501229,70.3,62.8,70.2824293926518,62.784303924019,-1.24669437098601,-15.2399481193256,88.6,87.1333333333333,88.6,87.1333333333333,92.1333333333334,107.0,92.1333333333333,107.0,-0.344352617079886,7.38404452690167,95.2666666666667,96.4666666666667,95.2666666666667,96.4666666666667,106.766666666667,113.133333333333,106.766666666667,113.133333333333,98.0666666666666,97.5333333333333,98.0584951254062,97.5252062328139,101.033333333333,96.9333333333333,101.024914590451,96.9252562286476,-0.972272236226144,5.72856593617838,94.3666666666666,91.6666666666666,94.3588034330473,91.6590284142988,79.5666666666666,79.3333333333333,79.5600366636114,79.3267227731022,1613.33333333333,0.134348410210494,0.811541929666382,73.2666666666667,74.5333333333334,73.2666666666666,74.5333333333333,74.4,75.2333333333333,74.3938005166236,75.2270644112991,3.4885022547734,8.81035048044994,90.8952689950367
2011-Q3,68.7,-7.6,1.3845,4.78093333333333,4.78093333333333,5.32666666666667,0.176666666666667,0.186133333333333,-6.05095541401275,-19.2886456908345,58.8,59.0,58.7853036740815,58.9852536865783,0.91813312930375,-11.6247906197655,93.1666666666666,87.9333333333334,93.1666666666666,87.9333333333333,92.3333333333333,101.4,92.3333333333333,101.4,-0.760193503800976,3.94498733260948,96.7666666666667,95.7333333333333,96.7666666666667,95.7333333333333,110.8,110.866666666667,110.8,110.866666666667,104.5,99.0333333333333,104.491292392301,99.0250812432297,99.7333333333333,97.6333333333334,99.7250229147571,97.625197900175,0.872727272727284,3.54609929078016,95.5333333333334,92.4666666666667,95.5253728855929,92.4589617531872,80.4333333333334,80.6,80.4266311140738,80.5932838930089,1649.33333333333,0.134168157423957,0.674460431654662,77.4666666666667,74.6333333333333,77.4666666666666,74.6333333333333,78.2333333333333,74.8666666666667,78.2268144321307,74.8604282976419,-10.1312668526087,1.76285836767188,81.686426736753
2011-Q4,67.9,-9.8,1.45163333333333,4.85126666666667,4.85126666666667,5.25666666666667,0.213333333333333,0.218,4.91525423728815,-4.91551459293393,68.2,61.9,68.1829542614346,61.884528867783,0.227445034116743,-8.25815405968078,90.4,88.1333333333334,90.4,88.1333333333333,110.233333333333,101.233333333333,110.233333333333,101.233333333333,-1.07938718662951,1.79147259046937,99.4333333333333,94.7,99.4333333333333,94.7,121.333333333333,110.533333333333,121.333333333333,110.533333333333,101.9,97.9,101.891509040913,97.8918423464711,95.5,94.1666666666666,95.4920423298058,94.1588200983251,-1.73035328046143,-0.183083119736355,93.6666666666666,90.8666666666666,93.6588617615199,90.8590950754104,85.7666666666667,79.2666666666667,85.7595200399967,79.2600616615282,1629.0,1.2058954890576,1.88848920863307,78.9666666666667,75.5333333333333,78.9666666666666,75.5333333333333,80.2666666666667,76.4,80.2599783351387,76.3936338638447,-16.055984456404,-9.1465684085157,68.5708667569081
2012-Q1,68.5,-11.2,1.49223333333333,5.15286666666667,5.15286666666667,5.22666666666667,0.183333333333333,0.1642,-5.33117932148626,-13.5693215339233,45.0,58.6,44.988752811797,58.5853536615846,-3.70650529500756,-3.81564034756328,78.5,84.8666666666666,78.5,84.8666666666666,110.266666666667,97.6666666666666,110.266666666667,97.6666666666666,-1.65434706089406,-3.78787878787878,90.2,93.1333333333333,90.2,93.1333333333333,104.4,108.066666666667,104.4,108.066666666667,90.2,97.7666666666666,90.19248395967,97.758520123323,86.7333333333333,92.7333333333333,86.7261061578202,92.7256061994834,-1.87087307410125,-3.67302844796542,82.5,89.1666666666666,82.4931255728689,89.1592367302725,75.8333333333333,81.7,75.8270144154654,81.6931922339805,1443.0,2.11827007943515,3.62740707568294,70.4,77.1333333333333,70.4,77.1333333333333,72.9666666666667,80.6333333333333,72.9605866177819,80.6266144487959,-3.97165154339324,-25.029583906355,65.8474708690393
2012-Q2,66.7,-11.7,1.5251,4.6265,4.6265,5.09666666666667,0.143333333333333,0.147033333333333,2.21843003412969,-4.61783439490446,64.8,59.9,64.7838040489878,59.8850287428143,3.45640219952867,0.76511094108645,88.7666666666666,87.8,88.7666666666666,87.8,84.7666666666667,99.1666666666667,84.7666666666666,99.1666666666666,3.68647100930567,0.103662750518325,94.9666666666667,96.5666666666667,94.9666666666667,96.5666666666667,98.6333333333333,104.433333333333,98.6333333333333,104.433333333333,101.866666666667,100.666666666667,101.858178485126,100.658278476794,100.733333333333,96.8666666666666,100.724939588368,96.8585951170736,5.38317757009345,2.50909090909092,96.8,93.9666666666667,96.7919340054996,93.958836763603,85.3,84.9333333333334,85.2928922589784,84.9262561453212,2009.33333333333,1.03716508210889,4.561717352415,78.4333333333334,77.9333333333334,78.4333333333333,77.9333333333333,81.2666666666667,81.4,81.2598950087493,81.3932172318974,-4.24896548782047,-30.6348556373666,63.0496345572112
2012-Q3,68.0,-0.1,1.5627,4.19943333333333,4.19943333333333,4.31666666666667,0.0933333333333333,0.0538666666666667,-0.500834724540908,1.01694915254239,62.9,59.6,62.8842789302674,59.585103724069,0.835231586940012,0.682335102350254,93.5666666666666,88.5333333333334,93.5666666666666,88.5333333333333,95.1333333333334,104.233333333333,95.1333333333333,104.233333333333,-0.414221608560603,0.452646239554314,97.1333333333333,96.1666666666666,97.1333333333333,96.1666666666666,114.666666666667,114.666666666667,114.666666666667,114.666666666667,105.833333333333,100.933333333333,105.824514623781,100.92492292309,95.1333333333334,93.3,95.1254062161486,93.2922256478627,-2.05746718694572,-0.468637346791639,94.8333333333333,92.0333333333333,94.8254312140655,92.025664527956,80.0333333333333,80.7333333333333,80.0266644446296,80.726606116157,1667.66666666667,0.769888793840891,5.22554711924966,83.2,78.5333333333333,83.2,78.5333333333333,86.9666666666667,82.0333333333333,86.9594200483293,82.0264977918507,4.37068389396303,-19.4415309754294,65.8053347800057
2012-Q4,65.9,-11.0,1.50816666666667,4.104,4.104,3.35,0.0333333333333333,0.0342,6.04026845637584,2.10016155088853,73.3,63.2,73.281679580105,63.1842039490127,-0.790662650602386,-0.340393343419037,88.6333333333334,87.8333333333334,88.6333333333333,87.8333333333333,118.0,107.1,118.0,107.1,-0.727902946273819,0.809574093628997,100.1,95.4666666666667,100.1,95.4666666666667,112.066666666667,102.5,112.066666666667,102.5,97.8666666666666,95.3666666666666,97.8585117906841,95.3587201066577,94.9333333333333,93.8333333333334,94.9254228814266,93.825514540455,-1.01412531691416,0.256786500366837,93.4333333333334,91.1,93.4255478710108,91.0924089659195,87.8666666666667,81.6,87.8593450545788,81.5932005666195,1875.33333333333,0.594227504244474,4.58958517210944,80.9666666666667,79.0,80.9666666666666,79.0,85.3666666666666,82.0,85.3595533705525,81.9931672360637,5.01579441646033,0.780401876241767,69.1059950876343
2013-Q1,67.5,-11.8,1.48203333333333,3.85166666666667,3.85166666666667,3.35333333333333,0.0166666666666667,0.0162666666666667,-6.17088607594937,1.19453924914674,43.5,59.3,43.4891277180705,59.2851787053237,-5.80645161290324,-2.51374705420267,77.3333333333333,82.7333333333333,77.3333333333333,82.7333333333333,115.333333333333,101.5,115.333333333333,101.5,-0.384078212290495,2.11166785969936,91.2,95.1,91.2,95.1,89.9333333333333,93.6,89.9333333333333,93.6,89.2,97.9666666666667,89.1925672860595,97.9585034580451,87.1666666666666,93.9,87.1594033830514,93.892175652029,1.20746432491765,3.40186915887848,84.3,92.2,84.2929755853679,92.1923173068911,75.6666666666667,82.0666666666666,75.6603616365303,82.0598283476377,1432.0,-3.83966244725737,-1.51253241140882,68.3333333333333,75.9666666666666,68.3333333333333,75.9666666666666,72.2333333333333,80.7333333333333,72.2273143904675,80.726606116157,16.0095118084631,21.7503519474425,80.169527531545
2013-Q2,66.3,-10.9,1.49856666666667,4.12546666666667,4.12546666666667,3.41,0.0133333333333333,0.0219,16.1888701517707,15.025041736227,69.2,68.9,69.182704323919,68.8827793051737,1.57131345688961,-4.29005315110098,85.2666666666666,84.0333333333333,85.2666666666666,84.0333333333333,81.6333333333333,95.8333333333333,81.6333333333333,95.8333333333333,-2.66386260077112,-4.1422160856058,90.4,92.5666666666667,90.4,92.5666666666667,86.3,91.5666666666667,86.3,91.5666666666666,100.466666666667,99.3,100.458295142071,99.2917256895258,95.7666666666667,92.4666666666667,95.758686776102,92.4589617531872,-1.40997830802601,-3.26356864136218,93.1333333333333,90.9,93.1255728689276,90.8924256311974,80.5,80.5333333333333,80.4932922256479,80.5266227814349,1790.0,5.79201404124615,3.12232677502138,80.5333333333334,80.3666666666666,80.5333333333333,80.3666666666666,84.5333333333333,84.6666666666667,84.526289475877,84.6596116990251,8.51714290719882,37.9828469592337,86.9976807594328
2013-Q3,67.7,-5.2,1.47636666666667,3.5362,3.5362,3.53666666666667,0.02,0.0264666666666667,15.3846153846154,33.3892617449664,87.1,79.5,87.0782304423894,79.4801299675081,2.10234034113446,-3.08734939759036,90.6666666666667,85.8,90.6666666666666,85.8,100.1,109.633333333333,100.1,109.633333333333,4.21317969031328,0.311958405545939,97.4666666666667,96.4666666666667,97.4666666666667,96.4666666666667,101.366666666667,100.933333333333,101.366666666667,100.933333333333,105.4,99.7333333333333,105.39121739855,99.7250229147571,97.3,95.0,97.2918923423048,94.9920839930006,1.76017601760175,0.507062658457067,95.6,92.5,95.5920339971669,92.4922923089742,82.5666666666667,82.7333333333333,82.559786684443,82.7264394633781,1741.0,2.82040647034425,5.22071307300509,88.8666666666666,82.6333333333334,88.8666666666666,82.6333333333333,92.3,86.1666666666667,92.2923089742522,86.1594867094409,8.83670619384731,43.8871339537266,94.6854102036051
2013-Q4,67.4,-2.7,1.4373,3.2553,3.2553,3.59333333333333,0.0233333333333333,0.0241333333333333,-5.1572327044025,19.3037974683544,84.7,75.4,84.6788302924269,75.3811547113222,-1.32090132090133,-3.60531309297916,83.1333333333333,84.6666666666667,83.1333333333333,84.6666666666666,115.233333333333,105.3,115.233333333333,105.3,1.41672425708363,2.47905027932962,102.733333333333,97.8333333333334,102.733333333333,97.8333333333334,124.833333333333,113.966666666667,124.833333333333,113.966666666667,101.566666666667,99.0,101.558203483043,98.9917506874427,98.7666666666667,97.1333333333334,98.7584367969336,97.1252395633697,1.33333333333334,2.89059641419684,96.3,93.7333333333333,96.2919756686943,93.7255228730939,95.0666666666666,88.2666666666666,95.0587451045746,88.259311724023,1943.0,2.33965308592175,7.04641350210972,87.2,84.5666666666666,87.2,84.5666666666666,90.5666666666667,87.4333333333334,90.5591200733272,87.4260478293476,3.60830094639093,41.9586602170643,98.1019447560759
2014-Q1,68.0,0.6,1.4279,2.13243333333333,2.13243333333333,3.56,0.0333333333333333,0.0377,16.0477453580902,47.5548060708263,78.6,87.5,78.5803549112722,87.4781304673831,4.3700787401575,6.80902497985496,84.0333333333334,88.3666666666666,84.0333333333333,88.3666666666666,119.1,104.666666666667,119.1,104.666666666667,0.20442930153322,3.0844724851034,94.2333333333333,98.0333333333333,94.2333333333333,98.0333333333333,96.1666666666667,100.4,96.1666666666666,100.4,90.7,99.8,90.6924422964753,99.7916840263311,89.4666666666666,96.7,89.4592117323556,96.6919423381385,1.31578947368421,3.000723065799,86.7666666666667,94.9666666666667,86.7594367136072,94.9587534372136,81.5333333333333,88.9666666666667,81.5265394550454,88.9592533955504,1608.66666666667,2.32558139534884,13.9096094778412,77.6,86.5333333333333,77.6,86.5333333333333,80.6333333333334,89.7333333333333,80.6266144487959,89.7258561786518,22.0891526418647,49.398202491284,119.771833077883
2014-Q2,67.7,2.5,1.4274,2.59763333333333,2.59763333333333,3.24333333333333,0.0466666666666667,0.0456333333333333,1.71428571428572,29.1727140783745,80.2,89.0,80.1799550112472,88.9777555611097,0.5658242172765,5.7516858389528,90.7333333333333,88.8666666666667,90.7333333333333,88.8666666666666,84.3666666666666,99.0,84.3666666666666,99.0,-1.29207752465148,4.53727043572199,94.4,96.7666666666667,94.4,96.7666666666667,93.8666666666667,99.5333333333333,93.8666666666666,99.5333333333333,100.0,99.7666666666667,99.9916673610532,99.7583534705441,99.6,96.4666666666667,99.591700691609,96.4586284476294,0.45630045630047,4.95049504950496,97.4333333333334,95.4,97.4252145654529,95.3920506624448,90.1666666666667,90.3333333333333,90.159153403883,90.3258061828181,1976.66666666667,1.5793528505393,9.37370385732064,86.9,87.9,86.9,87.9,89.6666666666666,90.2333333333333,89.6591950670778,90.225814515457,3.70389914980945,42.7716921884712,124.208060984966
2014-Q3,74.1,5.1,1.4764,2.39733333333333,2.39733333333333,3.35,0.0366666666666667,0.0414333333333333,-4.26966292134831,7.16981132075472,79.7,85.2,79.680079980005,85.1787053236691,2.02550637659414,5.67210567210567,94.1666666666667,90.6666666666667,94.1666666666666,90.6666666666666,87.6666666666666,96.3333333333333,87.6666666666666,96.3333333333333,-0.241129865656226,0.0691085003455349,97.0,96.5333333333333,97.0,96.5333333333333,96.8666666666666,96.5333333333333,96.8666666666666,96.5333333333333,103.1,98.0,103.091409049246,97.9918340138322,99.7,97.4333333333334,99.6916923589701,97.4252145654529,1.15303983228511,4.32432432432433,99.3666666666666,96.5,99.3583868010999,96.4919590034164,94.3666666666667,94.4666666666667,94.3588034330473,94.4587951004083,1672.0,2.80621918847174,9.35861234368699,98.0333333333333,90.3666666666666,98.0333333333333,90.3666666666666,101.066666666667,94.0666666666666,101.058245146238,94.0588284309641,-7.34732878377541,21.5415195656688,115.082086368448
2014-Q4,73.8,5.6,1.56503333333333,1.80353333333333,1.80353333333333,3.23666666666667,0.0233333333333333,0.0191333333333333,22.1830985915493,38.0636604774536,128.7,104.1,128.66783304174,104.073981504624,3.45588235294118,10.7874015748032,90.9,93.8,90.9,93.8,111.6,102.333333333333,111.6,102.333333333333,1.89917127071824,0.545144804088583,103.133333333333,98.3666666666666,103.133333333333,98.3666666666666,111.633333333333,102.1,111.633333333333,102.1,101.8,99.6,101.791517373552,99.591700691609,99.1,97.6666666666667,99.0917423548038,97.658528455962,0.621761658031085,3.59174964438123,99.8333333333334,97.1,99.8250145821182,97.0919090075827,104.266666666667,96.9666666666667,104.257978501792,96.9585867844346,1804.66666666667,1.91811139800811,8.90815924320064,95.4333333333334,92.1,95.4333333333333,92.1,96.9666666666667,93.9333333333334,96.9585867844346,93.925506207816,-3.97566393282562,12.6448712533914,110.506809367555
2015-Q1,73.8,6.5,1.74136666666667,1.31603333333333,1.31603333333333,2.65333333333333,0.01,0.0108333333333333,0.192122958693552,19.2,99.6,104.3,99.5751062234441,104.273931517121,3.37597725657428,9.73217653715579,94.0,96.9666666666666,94.0,96.9666666666666,116.9,102.566666666667,116.9,102.566666666667,1.35547272111148,1.70010200612036,96.2666666666667,99.7,96.2666666666667,99.7,95.0,99.2666666666667,95.0,99.2666666666666,90.1333333333334,98.8,90.125822848096,98.7917673527206,90.6,97.4666666666667,90.5924506291142,97.4585451212399,1.47614143494679,3.75570375570376,90.5333333333334,98.5333333333334,90.5257895175402,98.5251229064245,91.4666666666666,99.3666666666666,91.4590450795767,99.3583868010999,1745.0,8.03474484256243,14.9845916795069,88.9,99.5,88.9,99.5,88.4,98.1,88.3926339471711,98.0918256811932,-5.14562428109329,-12.4831427733802,104.820544152476
2015-Q2,73.4,7.2,1.7699,0.9853,0.9853,2.36,0.0133333333333333,0.0169,-9.77948226270373,5.73033707865168,80.1,94.1,80.0799800049988,94.07648087978,2.68133379168098,12.0405101275319,102.733333333333,99.5666666666666,102.733333333333,99.5666666666666,88.6,103.666666666667,88.6,103.666666666667,0.936141758609158,3.99586634516018,98.5,100.633333333333,98.5,100.633333333333,96.0,101.8,96.0,101.8,101.3,100.266666666667,101.291559036747,100.258311807349,104.033333333333,100.966666666667,104.024664611282,100.958253478877,1.2855209742896,4.61215932914048,101.8,99.8,101.791517373552,99.7916840263312,98.1666666666667,98.1666666666666,98.1584867927673,98.1584867927673,2236.66666666667,-1.00502512562814,12.0591581342434,97.4333333333334,98.5,97.4333333333333,98.5,98.7666666666667,99.2333333333333,98.7584367969336,99.2250645779518,-0.694760820045561,-16.1952201371652,104.092292080346
2015-Q3,73.8,6.2,1.75916666666667,0.742533333333334,0.742533333333334,2.36,0.0133333333333333,0.0205333333333333,10.5207226354942,22.0657276995305,108.2,104.0,108.17295676081,103.974006498375,0.468697689989961,10.3308823529412,103.1,100.033333333333,103.1,100.033333333333,89.2333333333333,98.0333333333333,89.2333333333333,98.0333333333333,-1.15932427956276,3.03867403314918,99.7,99.4666666666667,99.7,99.4666666666667,100.9,100.466666666667,100.9,100.466666666667,103.266666666667,98.8,103.258061828181,98.7917673527206,102.7,100.433333333333,102.691442379802,100.424964586284,-0.233800935203762,3.17789291882556,102.1,99.5666666666666,102.091492375635,99.558370135822,98.6666666666667,99.1333333333334,98.6584451295726,99.1250729105908,1900.33333333333,1.35363790186126,10.4758391737366,107.6,99.8333333333334,107.6,99.8333333333333,107.6,100.433333333333,107.591034080493,100.424964586284,-6.01998340338543,-14.9946299550869,97.8259533729061
2015-Q4,73.5,6.2,1.78716666666667,0.737866666666667,0.737866666666667,2.59333333333333,0.01,0.01,-6.05769230769231,-6.14793467819404,112.2,97.7,112.171957010747,97.6755811047238,2.33255581472843,9.13290689410094,100.166666666667,102.366666666667,100.166666666667,102.366666666667,105.266666666667,96.7333333333333,105.266666666667,96.7333333333333,0.871313672922234,1.99932226363943,105.533333333333,100.333333333333,105.533333333333,100.333333333333,108.1,98.4666666666667,108.1,98.4666666666666,105.333333333333,102.433333333333,105.324556286976,102.424797933506,102.7,100.533333333333,102.691442379802,100.524956253646,2.24305323066621,4.84037075180226,105.6,101.8,105.591200733272,101.791517373552,111.733333333333,103.4,111.724022998084,103.391384051329,2203.33333333333,2.07011686143573,10.6406080347449,106.066666666667,101.9,106.066666666667,101.9,105.266666666667,101.366666666667,105.257895175402,101.358220148321,-4.6661880832735,-15.6059152119067,93.2612103942709
2016-Q1,74.3,5.5,1.77456666666667,0.4816,0.4816,2.59,0.00333333333333333,-0.00943333333333333,-3.68474923234392,-9.77948226270373,79.6,94.1,79.5801049737566,94.07648087978,-19.4399218495604,-14.9535922997594,80.0666666666667,82.4666666666666,80.0666666666666,82.4666666666666,110.266666666667,96.6666666666667,110.266666666667,96.6666666666666,0.764119601328908,1.40421263791373,98.7,101.1,98.7,101.1,98.8,103.033333333333,98.8,103.033333333333,95.6333333333333,103.466666666667,95.6253645529539,103.458045162903,94.3666666666666,100.666666666667,94.3588034330472,100.658278476794,0.654878847413252,3.9918809201624,95.5333333333333,102.466666666667,95.5253728855929,102.458128489293,100.3,108.7,100.291642363136,108.690942421465,1960.0,1.50474321229961,3.95309882747066,92.9,103.433333333333,92.9,103.433333333333,90.7666666666667,100.8,90.7591034080494,100.791600699942,1.12725903614457,-10.0247889588637,94.3125058156581
