country,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20
1980-12,98.916846079053,,,,98.7280683874014,100.161694733185,100.060621831411,2.11226009272834,26.5701079809903,100.560955932533,1.3307298659967,26.6628574525299,100.511333668099,26.5272148716821,,,,,,,,,,
1981-01,98.6935069526138,,,,98.6024708370192,100.180391918447,100.069536797912,2.42230869609612,26.6323907718116,100.659135296996,1.60122643414513,26.750988585337,100.626509412797,26.5844346002278,,,,,,,,,,
1981-02,98.5809523668239,,,,98.4719958097701,100.190169080587,100.069679141425,2.75352327983547,26.6923015520909,100.731196613149,1.91241030140322,26.8314713867802,100.712546262683,26.641637395203,,,,,,,,,,
1981-03,98.6040282596708,,,,98.4261973829042,100.1916980635,100.063015685258,3.08544255483569,26.7500467478982,100.771139293097,2.24763189891415,26.9024487547113,100.762516350092,26.6988655396822,,,,,,,,,,
1981-04,98.722620610906,,,,98.5152214911685,100.161387275626,100.030576012207,3.32714262778526,26.7993442231142,100.781844836325,2.57202565011359,26.9647054253641,100.779417600585,26.7561631802955,,,,,,,,,,
1981-05,98.8208686033574,,,,98.6250750148333,100.076921426002,99.9537586902979,3.38841805353855,26.8342018836479,100.770902957047,2.84660518177382,27.0205154271412,100.771769215164,26.8135764982432,,,,,,,,,,
1981-06,98.7849523085895,,,,98.605329606386,99.9503026539372,99.8422132725453,3.24752758491586,26.8577992829721,100.742845353457,3.03481971686534,27.0712290529187,100.744573616973,26.8711535331346,,,,,,,,,,
1981-07,98.6718245290506,,,,98.553101496801,99.8105575481708,99.7196082769013,2.96566706945341,26.8779291030039,100.692904899328,3.11385662311435,27.1152883938888,100.69198569212,26.9289439546833,,,,,,,,,,
1981-08,98.5433963784094,,,,98.4888950853124,99.6688091257382,99.5954901975338,2.61586289769664,26.897620731088,100.611721687762,3.07071879653978,27.1496390484876,100.60265996051,26.9869992097077,,,,,,,,,,
1981-09,98.3118069374697,,,,98.3723417985312,99.5240551154596,99.4676782948342,2.25801409176684,26.9166515650424,100.491562588402,2.90531102412559,27.1716256710659,100.466819371243,27.0453726325921,,,,,,,,,,
1981-10,98.077298434033,,,,98.2076803661633,99.3810015740665,99.3405711204457,1.95210096029137,26.9363454845676,100.334720410739,2.63641483655121,27.1816170160349,100.285925015474,27.1041195579947,,,,,,,,,,
1981-11,97.8998712017759,,,,98.0981354126686,99.242553330719,99.2171852936949,1.71910823475012,26.9575494282216,100.14864816036,2.29550148529514,27.1815973086737,100.067371765481,27.1632969159785,,,,,,,,,,
1981-12,97.8449771579054,,,,98.1711827366929,99.1121800910854,99.1007698776411,1.54746874441775,26.9812720973542,99.9441620213204,1.9202507580743,27.1748511748864,99.8232675566805,27.2229629825093,,,,,,,,,,
1982-01,97.8422346171108,,,,98.3562709941304,98.9807668586861,98.9825331577799,1.39944992576325,27.0050977446967,99.7342641983662,1.55023944779416,27.1656929630618,99.5693904592337,27.283176925929,,,,,,,,,,
1982-02,97.8374213164948,,,,98.4182298968066,98.7699131694126,98.8155975895963,1.18122412561702,27.0075974577066,99.5307427372422,1.21783113970946,27.1582334005706,99.3208062660743,27.3439518078572,,,,,,,,,,
1982-03,97.7993571086657,,,,98.4613832344586,98.5321133571759,98.6308519621928,0.946009081880879,27.0031046195407,99.3395904417072,0.938565391324214,27.1549458281417,99.0861694699437,27.4053845994912,,,,,,,,,,
1982-04,97.7130249049936,,,,98.5707851263081,98.2876518381088,98.4463186635637,0.738261441141848,26.9971934479923,99.1561346124819,0.704467890354922,27.1546631168146,98.8609456515597,27.4675332486931,,,,,,,,,,
1982-05,97.5841401112826,,,,98.6262649207751,98.0623680908795,98.2822926709252,0.606739191234412,26.9970155031309,98.9727210246223,0.498358676283487,27.1551745101489,98.6368555471425,27.5304543717641,,,,,,,,,,
1982-06,97.4940988774857,,,,98.5671094891316,97.8697664877314,98.1499600073574,0.553219896959592,27.006381972491,98.7850370510018,0.310318236702192,27.1552360135693,98.4092060267236,27.5942029307656,,,,,,,,,,
1982-07,97.3899375637442,,,,98.4425202421187,97.7298420008031,98.0623077852328,0.569253693142268,27.0309327070629,98.5982004412053,0.151998836182818,27.1565033166751,98.1838402394263,27.6588318917376,,,,,,,,,,
1982-08,97.2938637080072,,,,98.3820156029352,97.6663862961764,98.0351681991964,0.668425843237454,27.0774113792706,98.4228544611382,0.0469473501172756,27.1623850845873,97.9728806878386,27.7243915804948,,,,,,,,,,
1982-09,97.2789067609245,,,,98.4079336533847,97.697921089488,98.0812294870205,0.871239106500026,27.1511599596374,98.2714038732405,0.0195971931846211,27.17695054704,97.790723267246,27.7909290769533,,,,,,,,,,
1982-10,97.3419656950006,,,,98.4862902928888,97.8255099377434,98.2006162683234,1.17448000159851,27.2527074754453,98.153184730802,0.0802253711079437,27.2034235691591,97.6486018904048,27.8584875180196,,,,,,,,,,
1982-11,97.5171857005416,,,,98.5492713666602,98.0388740952836,98.3871049703516,1.56494384415444,27.3794199385334,98.0755649182882,0.231081479045591,27.2444089457628,97.5554334032807,27.9271056417105,,,,,,,,,,
1982-12,97.8800656606991,,,,98.6319882257877,98.3305377022486,98.6344703668881,2.03159063791135,27.5294210952734,98.042967238578,0.466067250931052,27.3015042567018,97.5164564612889,27.9968174064443,,,,,,,,,,
1983-01,98.3564818405109,,,,98.8249498056467,98.677969209636,98.9255964126564,2.56059382795941,27.6965886107818,98.0535237474486,0.767157692053769,27.3740966662276,97.5289883505753,28.0676516071605,,,,,,,,,,
1983-02,98.8432543481413,,,,99.174126677283,99.0435923802987,99.2307333559644,3.19563169553699,27.8706608022681,98.1027967647138,1.11445655506989,27.4609001129444,97.5874313306998,28.1397919163239,,,,,,,,,,
1983-03,99.1331691882958,,,,99.6186527449665,99.4179444325166,99.5435154367222,3.87279602710654,28.0488797824417,98.187383535419,1.49403906017422,27.5606513255833,97.6874414687331,28.2130956765867,,,,,,,,,,
1983-04,99.3075371274112,,,,99.9867108935813,99.7835670644599,99.8496433691601,4.55291585434577,28.2263529487143,98.3015406022431,1.90362902866284,27.6715871665419,97.8224030157056,28.287576581102,,,,,,,,,,
1983-05,99.5015502193614,,,,100.193270409952,100.118311813744,100.131934889325,5.18496215887981,28.3968005409952,98.4401267587214,2.34572857726001,27.7921611988383,97.9865410142303,28.3632434732053,,,,,,,,,,
1983-06,99.7591174964912,,,,100.266964749676,100.415397973397,100.382343726843,5.74626488873072,28.5582402174928,98.5989154354478,2.82032458049138,27.9211018097504,98.1751161391403,28.4401006159023,,,,,,,,,,
1983-07,100.0537489484,,,,100.278732609953,100.663925066949,100.591532634081,6.20235469669888,28.7074870313809,98.7734465271873,3.3158525492928,28.0569729241999,98.3828719302295,28.5181478988509,,,,,,,,,,
1983-08,100.277451080833,,,,100.253390044097,100.863218638423,100.760042680443,6.5250983741157,28.844239108932,98.9592810279242,3.81368282229512,28.1982722986839,98.6043865933422,28.597381184447,,,,,,,,,,
1983-09,100.472323142726,,,,100.223314772125,101.020698536867,100.893372768764,6.70080575130992,28.9705064477602,99.1514905160022,4.29163072895002,28.3432849079084,98.8335652809314,28.6777926378993,,,,,,,,,,
1983-10,100.688382989939,,,,100.256699602784,101.146427433944,100.997391499807,6.73829915073648,29.0890764318159,99.3431987445883,4.7281221676192,28.4896346692839,99.0620920004369,28.7593711115633,,,,,,,,,,
1983-11,100.89454196548,,,,100.408213322097,101.235308807724,101.068284300414,6.64357319889188,29.1983917435819,99.5269499694198,5.10331362079627,28.6347765783973,99.2811684633775,28.842102708491,,,,,,,,,,
1983-12,100.970497875182,,,,100.624863112,101.283477996285,101.101578751572,6.42152495698798,29.2972297414207,99.6955666851849,5.40177122684067,28.776269058135,99.4824643725328,28.9259712650224,,,,,,,,,,
1984-01,100.811676724508,,,,100.802377044021,101.287937356982,101.095251866716,6.09466080483512,29.3846017411195,99.8431006399904,5.61825606914097,28.9120435135505,99.6590417682915,29.0109587655592,,,,,,,,,,
1984-02,100.708190697362,,,,100.830802449211,101.243834134714,101.046147617138,5.70009493722337,29.4593149276289,99.9648906630262,5.75303695105267,29.0407358435338,99.8052890950046,29.0973916381224,,,,,,,,,,
1984-03,100.651806969954,,,,100.774365520282,101.154176429434,100.957364532328,5.2511055404391,29.5217560627286,100.059419134951,5.8078129022785,29.1613223892225,99.9191763392137,29.1849107024495,,,,,,,,,,
1984-04,100.64436158742,,,,100.643770494826,101.03071764112,100.838256545294,4.7787549794077,29.5752211957562,100.132536960346,5.79821605384477,29.276045575986,100.008715899661,29.2734941276106,,,,,,,,,,
1984-05,100.613203461657,,,,100.536621527612,100.889703811503,100.702953053854,4.322894280185,29.6243642073374,100.19173443095,5.74138643318472,29.3878165713972,100.084109444641,29.3631194147283,,,,,,,,,,
1984-06,100.554721685904,,,,100.473122951818,100.738122210829,100.559935117732,3.89704646000658,29.6711681069287,100.241816139209,5.64950525645104,29.4985059241513,100.151907876189,29.4537633378072,,,,,,,,,,
1984-07,100.407067830472,,,,100.515854994298,100.59484737488,100.426912808623,3.53101275723065,29.7211520607393,100.282661004382,5.52846244707016,29.6080921360989,100.212182334165,29.5454020124705,,,,,,,,,,
1984-08,100.177115872592,,,,100.608153025553,100.468956283532,100.311431491715,3.23378677455801,29.7770002984586,100.311499368359,5.38005101674065,29.7153537341925,100.260957965763,29.638010983637,,,,,,,,,,
1984-09,99.9734275787964,,,,100.664300576638,100.36194357364,100.215836802815,2.99846579017113,29.8391771728356,100.327728066778,5.20928873918834,29.8197684569321,100.296663742395,29.7315656815088,,,,,,,,,,
1984-10,99.8721350872224,,,,100.618703660762,100.287544874019,100.151462009526,2.82830740576568,29.9118049348058,100.337508863753,5.03175419959005,29.9231630582034,100.325626103568,29.8260416808297,,,,,,,,,,
1984-11,99.8236901301646,,,,100.577660556554,100.257402687573,100.125740802257,2.74001877843611,29.9984331603574,100.349854460564,4.86681512544626,30.0283782160525,100.357481698076,29.9214146349273,,,,,,,,,,
1984-12,99.8162269271591,,,,100.571873323909,100.269142117869,100.135314231464,2.73479982993554,30.0984503305649,100.372540933728,4.73129669383552,30.1377597246917,100.400096342521,30.0176601642641,,,,,,,,,,
1985-01,99.7859519725762,,,,100.60966283077,100.300121317082,100.163265112998,2.79239058663209,30.2051345940579,100.407862504316,4.63323415899497,30.2516061896838,100.454436361254,30.1147537983222,,,,,,,,,,
1985-02,99.7400300456236,,,,100.571298922074,100.317272993928,100.182473179567,2.88325974221743,30.3087034952703,100.45637595104,4.57739733191515,30.3700457112042,100.520306549054,30.2128462932846,,,,,,,,,,
1985-03,99.6754227956839,,,,100.516879307411,100.320439359235,100.191716738756,3.00494178951618,30.4088676476566,100.514236127607,4.56018405226348,30.491132362245,100.591834940514,30.3117369121223,,,,,,,,,,
1985-04,99.6527585791102,,,,100.475050340931,100.304083169266,100.184968911398,3.13998375563804,30.503878336997,100.575997589091,4.56647452289985,30.6129287385259,100.662667098292,30.4114023808192,,,,,,,,,,
1985-05,99.6310772847372,,,,100.434340369348,100.26515399246,100.15835990703,3.2687937484812,30.5927235725741,100.634846388949,4.57778300774575,30.7331270447502,100.725314910313,30.5118202629748,,,,,,,,,,
1985-06,99.6301665746184,,,,100.437451721784,100.206373591648,100.114168157575,3.38705335530443,30.6761464018525,100.68373162905,4.57977118191577,30.8494699975613,100.772550606073,30.6129693175616,,,,,,,,,,
1985-07,99.6391243626713,,,,100.428116860282,100.129802873578,100.054972190182,3.47747707840425,30.7546983110892,100.715219182165,4.56449002677153,30.9595505487685,100.796751837588,30.7148295796802,,,,,,,,,,
1985-08,99.6975885090894,,,,100.4289516609,100.049280217221,99.9928966464207,3.5449140039295,30.8325693519888,100.722239987931,4.52858479402412,31.0610387248896,100.790645493967,30.8173824789612,,,,,,,,,,
1985-09,99.8293685421458,,,,100.467320436466,99.9808481667823,99.9400058004192,3.60436234819712,30.9146892398651,100.700171401832,4.46930690490647,31.1525054276049,100.749966820168,30.9206111037336,,,,,,,,,,
1985-10,99.9458620828587,,,,100.538758346953,99.9284085063818,99.8994735423383,3.64566558733852,31.0022893138658,100.649561655298,4.38177784953492,31.234329588968,100.676334414872,31.0245002169588,,,,,,,,,,
1985-11,99.9886843282082,,,,100.64262223097,99.8922481560072,99.8716132357651,3.65706019611987,31.0954939189244,100.573502656158,4.26060856689571,31.3077698708255,100.574170820434,31.1290360292631,,,,,,,,,,
1985-12,99.9345000272411,,,,100.772530698806,99.8704641702626,99.8559136920532,3.63904476562173,31.1937464118526,100.476809417951,4.10408292928347,31.3746383768213,100.449611165547,31.2342058996265,,,,,,,,,,
1986-01,99.8528237676883,,,,100.887920475285,99.8626687788534,99.8509765140626,3.61469639370797,31.2969585049439,100.367312317695,3.92108660776087,31.4377978686201,100.31206052162,31.3399981070516,,,,,,,,,,
1986-02,99.8094839709921,,,,100.942696026358,99.8581264524274,99.8485169586412,3.60653809789181,31.4017984338043,100.253185969496,3.72152723717218,31.5002752342883,100.171283955686,31.4464125749086,,,,,,,,,,
1986-03,99.7667296007605,,,,100.962627616999,99.8506219415254,99.844426476425,3.60890280755561,31.5062941259387,100.141834776931,3.52136920357388,31.5648377070701,100.036159883985,31.5534280241033,,,,,,,,,,
1986-04,99.7134182183645,,,,100.979988446964,99.8372354289266,99.8373542658528,3.62453085967684,31.6095008207197,100.037706138319,3.33248745528516,31.6331007484327,99.9117747755791,31.6610337665272,,,,,,,,,,
1986-05,99.6865517332345,,,,100.994347306171,99.8133814995153,99.8233163621204,3.65187519115081,31.7099316550183,99.943233025966,3.16558246181405,31.7060095244458,99.8010358054474,31.7692188949358,,,,,,,,,,
1986-06,99.5967142679357,,,,101.02116947551,99.7911189898845,99.8081654639266,3.70072039567379,31.8113848083526,99.8581276240732,3.02766437616341,31.7834884109127,99.7036090391835,31.877971837932,,,,,,,,,,
1986-07,99.5673233561943,,,,100.987061838043,99.7770775778734,99.7957184492707,3.77592691366423,31.9159732418339,99.7786160999506,2.92184111363198,31.8641394252981,99.6150324885866,31.987280061319,,,,,,,,,,
1986-08,99.6659119055239,,,,100.917838711668,99.7767017080618,99.7907680731082,3.86892257299913,32.0254575874834,99.6998326718966,2.84945943812976,31.9461104244171,99.529492181109,32.0971299303792,,,,,,,,,,
1986-09,99.7359745816879,,,,100.858582202507,99.7911754376226,99.795358961242,3.96432932555935,32.1402493313066,99.6176996762303,2.80947388900274,32.0277269333636,99.4418084418024,32.207506515841,,,,,,,,,,
1986-10,99.7495417365764,,,,100.83473703596,99.8202903510736,99.810886170916,4.05784526296776,32.2603142422001,99.5311216888924,2.79809738160967,32.1082965473602,99.3499151921866,32.3183935137223,,,,,,,,,,
1986-11,99.7743744981164,,,,100.757258249382,99.8800924361546,99.8509546898048,4.16585563987024,32.3908873060914,99.4428974546561,2.81331663306927,32.1885565680444,99.2561881686415,32.4297730569246,,,,,,,,,,
1986-12,99.8400487918909,,,,100.680974397995,99.9865051782221,99.9303933290151,4.3069139636262,32.5372342318428,99.3612867328345,2.85836682072414,32.2714406303065,99.1697248358309,32.5416256662301,,,,,,,,,,
1987-01,99.9671924580158,,,,100.670045014769,100.146701928647,100.055459907913,4.48885672241162,32.7018341307035,99.3021473904336,2.94298378418063,32.363007161997,99.1090719503157,32.6539301853426,,,,,,,,,,
1987-02,100.081300075227,,,,100.717751913519,100.3419324301,100.213169360894,4.7026424706071,32.8785127434868,99.2825871090601,3.07820292485439,32.4699176278874,99.0949410044049,32.7664735442388,,,,,,,,,,
1987-03,100.254101715439,,,,100.795669111303,100.56252989254,100.393363026087,4.94528828356272,33.0643711979336,99.3124776853416,3.26789796964444,32.596344397621,99.1390653779662,32.8794146619679,,,,,,,,,,
1987-04,100.428552250585,,,,100.881336707142,100.793391688455,100.582226766181,5.20408299421412,33.2544854774867,99.3846088784708,3.49793606305554,32.7396063873748,99.2328079339118,32.9927239478894,,,,,,,,,,
1987-05,100.6000493614,,,,100.937847860306,101.012733620246,100.761971457435,5.46111758050445,33.4416483073965,99.4856547977786,3.74860644892658,32.8945430421764,99.3601656035651,33.1063689783103,,,,,,,,,,
1987-06,100.744964808826,,,,101.011258434429,101.189686199533,100.909323379743,5.67138989978371,33.6155324733548,99.6039170982803,4.00544361932737,33.0565581194673,99.5070581016945,33.220314970707,,,,,,,,,,
1987-07,100.908246595521,,,,101.09141931695,101.297073837649,101.002051095395,5.79937036166032,33.7668987346562,99.7351569753561,4.26782881339723,33.224046348832,99.6685749150234,33.334525327726,,,,,,,,,,
1987-08,101.120982829753,,,,101.125141492913,101.323229745276,101.028230086001,5.82696107208212,33.8915685342623,99.8782128390648,4.54052816771704,33.3966325667278,99.8435546249874,33.4489619206423,,,,,,,,,,
1987-09,101.299096070607,,,,101.0808795592,101.272009721663,100.990092124045,5.75685649372225,33.9905173620345,100.029415903151,4.82437829374363,33.5728656395163,100.027650041796,33.5635852941541,,,,,,,,,,
1987-10,101.424616883836,,,,100.951715657609,101.162709994689,100.904589323969,5.60943720191102,34.0699363107555,100.175669793016,5.10445664323049,33.7472506235001,100.204570293413,33.6783547144439,,,,,,,,,,
1987-11,101.476550745581,,,,100.833832344845,101.038170347675,100.807071763359,5.41254981368809,34.1440602166292,100.301055671189,5.35733952764496,33.9130068324426,100.354443484416,33.7932289343113,,,,,,,,,,
1987-12,101.493263066996,,,,100.884843739368,100.942287865455,100.733635861775,5.19541784731055,34.2276795061452,100.393794387716,5.55797132153121,34.0650780455839,100.462753065663,33.9081669634505,,,,,,,,,,
1988-01,101.421015473395,,,,101.023164331607,100.820410028618,100.664238091015,4.89398776748261,34.3022578928025,100.454114472823,5.68701044226742,34.2034947587316,100.530127689075,34.0231287326304,,,,,,,,,,
1988-02,101.350240162351,,,,101.147304790382,100.746442890168,100.633093011193,4.60597921030778,34.3928902051102,100.488888095061,5.73238378596927,34.331217921306,100.565787435476,34.1380690160987,,,,,,,,,,
1988-03,101.336868386171,,,,101.233305581197,100.71530426836,100.633643837625,4.33576724502657,34.4979653741076,100.507085857098,5.69262714376325,34.4519327466745,100.580914021633,34.2529525425315,,,,,,,,,,
1988-04,101.431180597776,,,,101.26387074911,100.722529816389,100.660373272116,4.09440980272061,34.6160603907213,100.521297440753,5.59434686110336,34.5711735296445,100.591922284737,34.3677431988892,,,,,,,,,,
1988-05,101.5918662469,,,,101.302350729064,100.758980538393,100.705381310483,3.89476105612602,34.7441206021996,100.542389137267,5.46902373579773,34.6935534089353,100.612334177694,34.4824058526085,,,,,,,,,,
1988-06,101.766595818443,,,,101.330514773386,100.81299116314,100.7570704864,3.75613206014937,34.8781762657764,100.577817470787,5.34107947771586,34.8221351612254,100.651008170256,34.5969064734276,,,,,,,,,,
1988-07,101.825883650231,,,,101.367424822519,100.868928785511,100.802097541946,3.68979440129807,35.0128278736595,100.629269236523,5.21721692676878,34.9574169187008,100.709294616862,34.7112121594067,,,,,,,,,,
1988-08,101.801858946877,,,,101.44230589059,100.924554625267,100.840098343548,3.70505647056859,35.1472702872182,100.694992057908,5.09552395110439,35.0983659780277,100.784127059087,34.8252914444063,,,,,,,,,,
1988-09,101.792639390214,,,,101.470566351677,100.968708499067,100.866334297344,3.78651255410437,35.2775725691529,100.770257964267,4.97323436651098,35.2425229313233,100.868392167548,34.9391143984761,,,,,,,,,,
1988-10,101.839769367671,,,,101.430495289048,101.002844640044,100.884688153596,3.9161811635684,35.404176738997,100.847717989546,4.85675059776187,35.3862704198852,100.951760577826,35.0526530863274,,,,,,,,,,
1988-11,101.863037751611,,,,101.365982719485,101.025761390948,100.896356924466,4.04913779247048,35.5266002627446,100.919369206768,4.75606387013882,35.5259310976782,101.02385850945,35.1658822201441,,,,,,,,,,
1988-12,101.834648137693,,,,101.303953782528,101.026237674684,100.893013170535,4.12865905749773,35.6408236962469,100.977356873809,4.67683885049919,35.6582468500726,101.075624739765,35.2787795691397,,,,,,,,,,
1989-01,101.725667587738,,,,101.264941203713,101.00050038816,100.868507941392,4.20718192563976,35.7454162869549,101.013693448928,4.60967733056722,35.7801655028866,101.098686073536,35.3913259336142,,,,,,,,,,
1989-02,101.581296504132,,,,101.13526784123,100.969892777298,100.835513379524,4.22975078272526,35.8476237477627,101.020996302324,4.53659048052158,35.8886846853711,101.08554670451,35.5032799993451,,,,,,,,,,
1989-03,101.401726436443,,,,100.945772661688,100.919012277761,100.783360617513,4.18629318416316,35.9421513472388,101.000170930353,4.44902861713315,35.9847090937295,101.038506675832,35.6148465348774,,,,,,,,,,
1989-04,101.244327125759,,,,100.776185564701,100.846722628533,100.712950897613,4.0803482213947,36.028516195191,100.961761215884,4.34323155419667,36.0726796470401,100.970339692162,35.7260159340043,,,,,,,,,,
1989-05,101.070739852105,,,,100.691589282522,100.758019235369,100.631384225839,3.92673964581697,36.1084317604766,100.920544556705,4.22364575921878,36.1588862062141,100.898808789672,35.8367820591311,,,,,,,,,,
1989-06,100.911240677845,,,,100.697731105788,100.671767520299,100.555476489505,3.75721160708398,36.1886231527734,100.889161456632,4.09700060482464,36.2487982493936,100.839166354786,35.9471419288197,,,,,,,,,,
1989-07,100.780827421285,,,,100.78347028746,100.595921519147,100.492174662867,3.59622271501038,36.2719671428196,100.871537098557,3.96686052673063,36.3441288916134,100.796053416868,36.0570951536198,,,,,,,,,,
1989-08,100.679807596628,,,,100.892974138585,100.535582305503,100.444668359285,3.45140814535516,36.3603460367812,100.866530630696,3.8350367454768,36.444401210347,100.767993070012,36.1666438916035,,,,,,,,,,
1989-09,100.631208513536,,,,101.01293921171,100.491024165384,100.411336901552,3.33453654783253,36.4539161196595,100.87172805533,3.70675842900008,36.5488781206724,100.752802041518,36.2757932088194,,,,,,,,,,
1989-10,100.625759822764,,,,101.008046856775,100.464850807325,100.39187809958,3.24681521785144,36.5536849371138,100.88523975874,3.59216008506232,36.6574019015005,100.749908507286,36.3845510577802,,,,,,,,,,
1989-11,100.621417255412,,,,100.959086956441,100.462987667354,100.390015166485,3.1955928941456,36.6618857762724,100.905511752276,3.50186562535182,36.7700014668739,100.759252441016,36.4929280200831,,,,,,,,,,
1989-12,100.617996149313,,,,100.939060812899,100.480540373713,100.402140582435,3.18734375453343,36.7768192643935,100.930723881523,3.44380315240281,36.886246679187,100.779514727397,36.6009369850233,,,,,,,,,,
1990-01,100.619019640787,,,,100.926623271045,100.507401493764,100.420773019037,3.21562074029457,36.8948533067828,100.959540606235,3.42446403696996,37.0054444029012,100.808669088102,36.708593355756,,,,,,,,,,
1990-02,100.643253822544,,,,100.868232431206,100.528981270267,100.435899707266,3.24025391585566,37.0091777799908,100.990208064733,3.44441551346526,37.1248401082526,100.843157826705,36.8144363071714,,,,,,,,,,
1990-03,100.664084400925,,,,100.812818912068,100.535524825864,100.439171725292,3.28068133731822,37.1212987987184,101.017859385383,3.5088623968848,37.2473630197478,100.876944254416,36.9235639471874,,,,,,,,,,
1990-04,100.641857922705,,,,100.781831307346,100.504783676988,100.411894742248,3.30524500735743,37.2193469279575,101.035898374846,3.58523839341075,37.3659712072779,100.900718659496,37.0324133501711,,,,,,,,,,
1990-05,100.552739165965,,,,100.691641682531,100.42443352431,100.343356210312,3.29622531554562,37.298647029212,101.034831865741,3.64294684270533,37.4761352096208,100.902310106826,37.1410081394018,,,,,,,,,,
1990-06,100.413199484579,,,,100.561120720214,100.272365425828,100.216729912067,3.21152366403625,37.3508293490136,101.006213608977,3.65616832385419,37.5741153287658,100.871800933591,37.2493749303662,,,,,,,,,,
1990-07,100.211059975795,,,,100.340967593606,100.046990753485,100.030487814686,3.04127710012992,37.3750981733008,100.946838236067,3.61780659464213,37.6589891834194,100.806920296215,37.3575435820881,,,,,,,,,,
1990-08,99.9961165831356,,,,99.9556504129374,99.756326681586,99.7917023354741,2.78849757542532,37.3742534044331,100.857268085602,3.5319846712377,37.7316118746208,100.710158933664,37.4655469459382,,,,,,,,,,
1990-09,99.7699043139662,,,,99.541458290589,99.4391392583286,99.5317082087199,2.49292761753371,37.362685862279,100.742431659674,3.40773106308754,37.7943655936005,100.588035809184,37.5734204267558,,,,,,,,,,
1990-10,99.5238950276101,,,,99.2769767175994,99.1335015173707,99.2829297564222,2.19132427952174,37.3546947102007,100.615161068769,3.25960825168497,37.8522895987351,100.454040314977,37.6812017516149,,,,,,,,,,
1990-11,99.2690558346217,,,,99.2355070596917,98.8823587336992,99.0809601942033,1.92215947734259,37.3665856882935,100.490020912346,3.1026319021447,37.9108392628042,100.322604777204,37.788930368182,,,,,,,,,,
1990-12,99.0308052901229,,,,99.3139544808161,98.7264221064068,98.9572875890979,1.73257081831656,37.4140037028734,100.378782599666,2.95000883727163,37.9743942159609,100.205155865533,37.8966470217556,,,,,,,,,,
1991-01,98.8055710420344,,,,99.449637405192,98.6782694197655,98.9200690212638,1.64582420396736,37.5020777325241,100.286191439448,2.80896702205739,38.0449151325445,100.106623752354,38.0043934222182,,,,,,,,,,
1991-02,98.6981459951806,,,,99.7417179200257,98.7346326185017,98.9661065619519,1.67428154949752,37.6288156151819,100.214122788611,2.68755773585477,38.1225916205057,100.030256508981,38.1110605440493,,,,,,,,,,
1991-03,98.7350751931359,,,,100.132309983619,98.871671811725,99.0759141325093,1.79216660850706,37.7865743204331,100.158479951505,2.57630060669608,38.2069670592038,99.9716639027596,38.2177964911807,,,,,,,,,,
1991-04,98.9118276830644,,,,100.267750736207,99.0406492586523,99.2123556040052,1.98184330296042,37.9569760624548,100.113116687693,2.48799994148811,38.2956365490514,99.9243117088851,38.3246438170324,,,,,,,,,,
1991-05,99.1566322730102,,,,100.242014043735,99.2040960292296,99.3465820795035,2.21755761692673,38.1257660174189,100.071234853787,2.42668375486513,38.3855624947039,99.8800922746262,38.4316450060544,,,,,,,,,,
1991-06,99.4723664696167,,,,100.179452737901,99.3401769773938,99.4595058597597,2.4998779935173,38.2845545123058,100.029253158984,2.39790225957002,38.4751058892477,99.8346167782437,38.538842668881,,,,,,,,,,
1991-07,99.7223815627682,,,,100.103528831235,99.4282538383276,99.5332621191531,2.80995349629977,38.4253210511669,99.9902135821035,2.40800435214716,38.5658192819308,99.7918030129363,38.6462796718197,,,,,,,,,,
1991-08,99.9006030773761,,,,100.05196854787,99.4513400261762,99.5536674759399,3.12278488001509,38.5413709387653,99.9600054828297,2.46200260616996,38.6605651423239,99.7589062330477,38.7539986174354,,,,,,,,,,
1991-09,99.9314211118614,,,,99.9896570592654,99.4210795730531,99.529530005963,3.41082337764299,38.637061086185,99.943660134385,2.55946895939892,38.7617006493705,99.7418027228231,38.8620413820744,,,,,,,,,,
1991-10,99.7681564884635,,,,99.7958413506591,99.355677693414,99.4753789827134,3.65324642551011,38.7193537594613,99.9421096589668,2.68794694557448,38.8697390608343,99.7415734298426,38.9704490557039,,,,,,,,,,
1991-11,99.4961477740812,,,,99.521352363694,99.2843940266825,99.41498263374,3.83503803352866,38.7996084612706,99.9538229199532,2.83115714807902,38.9841546984899,99.7566297542802,39.0792619944312,,,,,,,,,,
1991-12,99.2767780863648,,,,99.3285881466763,99.2391655070253,99.3747922193738,3.9459992170468,38.8903599960547,99.9751787748767,2.97351850582294,39.1035698554466,99.7832275451774,39.1885197717645,,,,,,,,,,
1992-01,99.2630493980619,,,,99.2814344302119,99.2409601801114,99.3728534452302,3.99416140929639,38.9999712490009,99.9989702100116,3.101348907981,39.22482069255,99.8131214909827,39.2982606962088,,,,,,,,,,
1992-02,99.4365055158229,,,,99.3984145055676,99.2776034217134,99.4004532428295,3.97143548108126,39.1232197496338,100.016658566932,3.20224254623499,39.3433694691049,99.836247027299,39.4079010786002,,,,,,,,,,
1992-03,99.6159444289138,,,,99.5928343862569,99.3278492161337,99.4410426538806,3.87934062965879,39.2524442506019,100.0229088097,3.27262156650243,39.4573365030898,99.8463266549077,39.5180652358535,,,,,,,,,,
