country,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1955-02,,,,,,,100.6201,100.626,23.25226
1955-03,,,,,,,100.6567,100.6713,23.29758
1955-04,,,,,,,100.7062,100.7326,23.34299
1955-05,,,,,,,100.782,100.8264,23.38849
1955-06,,,,,,,100.8847,100.9535,23.43409
1955-07,,,,,,,100.9873,101.0804,23.47979
1955-08,,,,,,,101.055,101.1642,23.52559
1955-09,,,,,,,101.0661,101.1779,23.57151
1955-10,,,,,,,101.0345,101.1388,23.61756
1955-11,,,,,,,100.9869,101.0798,23.66375
1955-12,,,,,,,100.9426,101.0251,23.71009
1956-01,,,,,,,100.8953,100.9666,23.75661
1956-02,,,,,,,100.8268,100.8818,23.80332
1956-03,,,,,,,100.7216,100.7516,23.85024
1956-04,,,,,,,100.5823,100.5792,23.8974
1956-05,,,,,,,100.4222,100.3812,23.94482
1956-06,,,,,,,100.2604,100.181,23.99252
1956-07,,,,,,,100.1179,100.0047,24.04054
1956-08,,,,,,,100.0157,99.87815,24.08891
1956-09,,,,,,,99.97086,99.8227,24.13764
1956-10,,,,,,,99.99061,99.84713,24.18677
1956-11,,,,,,,100.0721,99.94802,24.23632
1956-12,,,,,,,100.1982,100.104,24.28633
1957-01,,,,,,,100.3277,100.2643,24.33681
1957-02,,,,,,,100.4132,100.37,24.3878
1957-03,,,,,,,100.4178,100.3757,24.43931
1957-04,,,,,,,100.3356,100.274,24.49139
1957-05,,,,,,,100.179,100.0802,24.54406
1957-06,,,,,,,99.97269,99.82497,24.59735
1957-07,,,,,,,99.75191,99.55178,24.6513
1957-08,,,,,,,99.55278,99.3054,24.70593
1957-09,,,,,,,99.40367,99.12089,24.76129
1957-10,,,,,,,99.315,99.01118,24.81739
1957-11,,,,,,,99.28084,98.96891,24.87428
1957-12,,,97.46449,98.19994,,24.29981,99.27573,98.96258,24.93197
1958-01,,,97.51181,98.23352,,24.36868,99.24739,98.92752,24.99049
1958-02,,,97.63669,98.32214,,24.45785,99.14581,98.80183,25.04986
1958-03,,,97.80425,98.44104,,24.55875,98.95361,98.564,25.1101
1958-04,,,97.98584,98.56989,,24.66425,98.72075,98.27587,25.17124
1958-05,,,98.1916,98.7159,,24.77696,98.51835,98.02544,25.23329
1958-06,,,98.45102,98.89998,,24.90443,98.3957,97.87368,25.29626
1958-07,,,98.79619,99.14491,,25.0549,98.34335,97.80891,25.36018
1958-08,,,99.19053,99.42474,,25.21924,98.3222,97.78274,25.42505
1958-09,,,99.59901,99.71458,,25.38864,98.29443,97.74838,25.49086
1958-10,,,99.9697,99.97762,,25.54987,98.25183,97.69566,25.55762
1958-11,,,100.2461,100.1737,,25.68837,98.20493,97.63764,25.62531
1958-12,,,100.3614,100.2556,6.119301,25.78679,98.17324,97.59842,25.69394
1959-01,,,100.3014,100.213,6.042346,25.84112,98.17546,97.60117,25.76348
1959-02,,,100.1465,100.1031,5.781023,25.87177,98.22906,97.66748,25.83391
1959-03,,,99.98193,99.98631,5.463607,25.90054,98.34712,97.81358,25.90522
1959-04,,,99.85777,99.89821,5.174186,25.94042,98.5314,98.0416,25.97737
1959-05,,,99.76373,99.83147,4.890851,25.98877,98.77947,98.34853,26.05032
1959-06,,,99.80254,99.85902,4.690043,26.07246,99.08688,98.72892,26.12404
1959-07,,,100.0455,100.0314,4.611881,26.2104,99.44449,99.17139,26.19849
1959-08,,,100.5819,100.412,4.787036,26.42649,99.84081,99.66179,26.27361
1959-09,,,101.4664,101.0397,5.30594,26.73575,100.2607,100.1813,26.34937
1959-10,,,102.5051,101.7767,6.018919,27.0877,100.6807,100.701,26.4257
1959-11,,,103.4238,102.4286,6.70183,27.40996,101.0713,101.1843,26.50257
1959-12,,,103.9995,102.8372,7.198215,27.64298,101.3991,101.5899,26.57992
1960-01,,,104.0744,102.8903,7.363116,27.74383,101.6306,101.8764,26.6577
1960-02,,,103.7314,102.6469,7.195977,27.73349,101.7409,102.0129,26.73587
1960-03,,,103.1821,102.2571,6.822666,27.66765,101.7285,101.9975,26.81439
1960-04,,,102.5767,101.8275,6.344344,27.58617,101.6385,101.8861,26.89322
1960-05,,,102.0303,101.4398,5.891699,27.51995,101.5303,101.7522,26.97233
1960-06,,,101.5918,101.1287,5.407391,27.4823,101.4516,101.6549,27.05169
1960-07,,,101.2716,100.9014,4.82969,27.47628,101.4136,101.6079,27.13128
1960-08,,,101.0613,100.7522,4.061708,27.49986,101.4089,101.602,27.21107
1960-09,,,100.9162,100.6493,3.012219,27.54109,101.4266,101.624,27.29104
1960-10,,,100.7933,100.5621,1.848118,27.58831,101.4648,101.6713,27.37117
1960-11,,,100.7065,100.5004,0.8589208,27.64539,101.5234,101.7438,27.45145
1960-12,,,100.6878,100.4872,0.2830881,27.72124,101.5959,101.8335,27.53187
1961-01,,,100.72,100.5101,0.2429268,27.81122,101.6597,101.9124,27.61241
1961-02,,,100.7521,100.5328,0.605238,27.90135,101.6854,101.9441,27.69307
1961-03,,,100.6796,100.4814,1.066023,27.96259,101.6468,101.8964,27.77385
1961-04,,,100.4276,100.3026,1.405389,27.97386,101.534,101.7569,27.85475
1961-05,,,100.0006,99.99958,1.511654,27.93596,101.3472,101.5257,27.93578
1961-06,,,99.40553,99.57729,1.339395,27.8504,101.0956,101.2144,28.01695
1961-07,,,98.66547,99.05215,0.899026,27.7233,100.8022,100.8514,28.09828
1961-08,,,97.88773,98.50027,0.3079488,27.58455,100.4942,100.4703,28.17978
1961-09,,,97.23612,98.0379,-0.2204927,27.48036,100.197,100.1025,28.26147
1961-10,,,96.81518,97.7392,-0.5350437,27.4407,99.92939,99.77139,28.34339
1961-11,,,96.64494,97.6184,-0.6277584,27.47184,99.70508,99.49384,28.42554
1961-12,,,96.64588,97.61907,-0.6113905,27.55175,99.53158,99.27916,28.50794
1962-01,,,96.74681,97.69068,-0.5418968,27.66052,99.40654,99.12444,28.59062
1962-02,,,96.90934,97.80602,-0.4083862,27.7874,99.32215,99.02002,28.6736
1962-03,,,97.11779,97.95393,-0.123484,27.92806,99.26601,98.95056,28.75689
1962-04,,,97.35973,98.1256,0.3759884,28.07904,99.21907,98.89247,28.84051
1962-05,,,97.56793,98.27335,1.020362,28.221,99.16063,98.82017,28.92447
1962-06,,,97.72293,98.38333,1.78749,28.34822,99.0727,98.71136,29.00877
1962-07,,,97.8992,98.50842,2.737527,28.48223,98.94505,98.55342,29.09342
1962-08,,,98.12756,98.67046,3.797578,28.63209,98.7768,98.34523,29.17844
1962-09,,,98.37134,98.84344,4.755575,28.78721,98.58067,98.10256,29.26382
1962-10,,,98.62186,99.0212,5.482294,28.94508,98.39008,97.86672,29.34956
1962-11,,,98.84971,99.18288,5.915949,29.09706,98.24879,97.69191,29.43566
1962-12,,,99.04649,99.32253,6.129772,29.24061,98.20072,97.63242,29.52211
1963-01,,,99.24007,99.45989,6.230414,29.38388,98.2763,97.72594,29.60889
1963-02,,,99.48463,99.63342,6.317739,29.54294,98.48767,97.98748,29.69598
1963-03,,,99.79304,99.85226,6.422414,29.72172,98.81456,98.39196,29.78336
1963-04,,,100.1344,100.0945,6.524736,29.91113,99.20376,98.87353,29.87099
1963-05,,,100.4628,100.3275,6.649155,30.09746,99.58648,99.34709,29.95882
1963-06,,,100.7725,100.5473,6.810707,30.27893,99.91548,99.75418,30.04683
1963-07,,,101.1221,100.7954,6.989921,30.47312,100.1822,100.0842,30.13497
1963-08,,,101.4873,101.0545,7.127003,30.6727,100.4069,100.3622,30.2232
1963-09,,,101.8271,101.2956,7.218771,30.86529,100.612,100.616,30.31148
1963-10,,,102.0859,101.4792,7.216338,31.03386,100.7982,100.8464,30.39976
1963-11,,,102.2092,101.5667,7.095117,31.16153,100.9564,101.0421,30.488
1963-12,,,102.2193,101.5739,6.8881,31.25473,101.0807,101.196,30.57616
1964-01,,,102.1395,101.5173,6.589935,31.32026,101.1842,101.324,30.66422
1964-02,,,102.0074,101.4236,6.182536,31.36944,101.2847,101.4483,30.75212
1964-03,,,101.893,101.3424,5.72621,31.42365,101.3928,101.5822,30.83984
1964-04,,,101.8562,101.3163,5.316759,31.50143,101.5001,101.7149,30.92735
1964-05,,,101.8966,101.3449,5.001683,31.60284,101.5903,101.8265,31.01463
1964-06,,,102.0158,101.4295,4.787668,31.72859,101.652,101.9029,31.10165
1964-07,,,102.137,101.5155,4.534368,31.85488,101.6912,101.9514,31.18838
1964-08,,,102.1955,101.5571,4.201682,31.96147,101.7181,101.9847,31.27483
1964-09,,,102.1209,101.5041,3.760878,32.0261,101.7352,102.0059,31.36097
1964-10,,,101.851,101.3126,3.20622,32.02887,101.7269,101.9955,31.4468
1964-11,,,101.415,101.0032,2.621731,31.9785,101.6712,101.9266,31.53232
1964-12,,,100.8825,100.6254,2.053595,31.89658,101.5547,101.7825,31.61754
1965-01,,,100.3672,100.2597,1.591946,31.81886,101.3896,101.5782,31.70246
1965-02,,,99.90825,99.93402,1.238452,31.75793,101.2001,101.3437,31.7871
1965-03,,,99.4752,99.62673,0.8928482,31.70421,101.0121,101.1111,31.87147
1965-04,,,99.075,99.34276,0.5034251,31.66001,100.8455,100.905,31.9556
1965-05,,,98.78515,99.13708,0.1501056,31.65028,100.7133,100.7414,32.03951
1965-06,,,98.63528,99.03073,-0.1378886,31.68484,100.6199,100.6258,32.12323
1965-07,,,98.60421,99.00868,-0.3065027,31.75724,100.5566,100.5475,32.20678
1965-08,,,98.69035,99.0698,-0.2946182,31.86731,100.5093,100.4889,32.2902
1965-09,,,98.89141,99.21248,-0.03584956,32.01462,100.4635,100.4323,32.37351
1965-10,,,99.19142,99.42536,0.5165225,32.19431,100.4089,100.3647,32.45675
1965-11,,,99.5554,99.68365,1.303275,32.39527,100.3393,100.2785,32.53994
1965-12,,,99.95334,99.96602,2.230141,32.60792,100.2532,100.1721,32.62314
1966-01,,,100.3296,100.233,3.128064,32.81417,100.1563,100.0522,32.70637
1966-02,,,100.6237,100.4417,3.892757,32.99419,100.0556,99.9275,32.78967
1966-03,,,100.7597,100.5382,4.474483,33.12281,99.95457,99.80254,32.87309
1966-04,,,100.6293,100.4457,4.750527,33.16403,99.8495,99.67254,32.95664
1966-05,,,100.1398,100.0983,4.538038,33.08658,99.73284,99.52819,33.04039
1966-06,,,99.31845,99.5155,3.830736,32.8986,99.59754,99.36077,33.12436
1966-07,,,98.28035,98.77888,2.771884,32.63752,99.44196,99.16827,33.20859
1966-08,,,97.19972,98.01206,1.548628,32.36081,99.2709,98.95661,33.29311
1966-09,,,96.31441,97.38385,0.4159775,32.14779,99.09798,98.74265,33.37797
1966-10,,,95.7325,96.97093,-0.4943692,32.03515,98.9492,98.55855,33.46319
1966-11,,,95.49762,96.80427,-1.101899,32.03831,98.85241,98.4388,33.5488
1966-12,,,95.58916,96.86922,-1.400466,32.15126,98.82549,98.40548,33.63483
1967-01,,,95.94079,97.11874,-1.406967,32.35249,98.86057,98.44889,33.72131
1967-02,,,96.43328,97.4682,-1.187472,32.6024,98.93706,98.54353,33.80824
1967-03,,,97.03196,97.89302,-0.7040458,32.88961,99.02975,98.65822,33.89565
1967-04,,,97.7197,98.38104,0.1343974,33.2086,99.114,98.76247,33.98353
1967-05,,,98.44034,98.8924,1.37189,33.54049,99.1713,98.83337,34.0719
1967-06,,,99.12558,99.37865,2.928552,33.86205,99.19541,98.8632,34.16076
1967-07,,,99.72028,99.80064,4.64739,34.15431,99.20023,98.86917,34.25011
1967-08,,,100.2319,100.1637,6.361971,34.4196,99.21159,98.88322,34.33995
1967-09,,,100.6514,100.4613,7.797609,34.65455,99.26025,98.94343,34.43029
1967-10,,,100.938,100.6647,8.770805,34.84489,99.37463,99.08497,34.5211
1967-11,,,101.0606,100.7517,9.180106,34.97946,99.57192,99.32907,34.61238
1967-12,,,101.0116,100.717,9.032089,35.05519,99.84426,99.66605,34.70412
1968-01,,,100.8513,100.6032,8.469302,35.09252,100.1385,100.0301,34.79629
1968-02,,,100.6151,100.4356,7.671516,35.10349,100.3905,100.3419,34.88889
1968-03,,,100.3425,100.2421,6.725787,35.1017,100.5579,100.5491,34.98189
1968-04,,,100.1341,100.0943,5.762657,35.1223,100.6564,100.671,35.07527
1968-05,,,100.1052,100.0737,4.965707,35.20602,100.7245,100.7552,35.16903
1968-06,,,100.2274,100.1605,4.374516,35.34335,100.7932,100.8402,35.26315
1968-07,,,100.5032,100.3562,4.044086,35.53554,100.8577,100.92,35.35763
1968-08,,,100.8416,100.5963,3.867578,35.7508,100.8946,100.9657,35.45244
1968-09,,,101.1166,100.7914,3.722299,35.9445,100.8801,100.9477,35.54759
1968-10,,,101.2551,100.8898,3.574549,36.09044,100.8087,100.8594,35.64307
1968-11,,,101.2033,100.853,3.400474,36.16893,100.687,100.7088,35.73887
1968-12,,,100.9565,100.6778,3.202316,36.17776,100.5303,100.5149,35.83501
1969-01,,,100.5683,100.4024,2.97256,36.13567,100.3631,100.308,35.93147
1969-02,,,100.1248,100.0877,2.762501,36.07323,100.21,100.1186,36.02828
1969-03,,,99.67494,99.76846,2.581949,36.008,100.0871,99.96655,36.12543
1969-04,,,99.23315,99.45497,2.34283,35.94516,99.99251,99.84949,36.22293
1969-05,,,98.76301,99.12136,1.890262,35.8715,99.91503,99.75362,36.32079
1969-06,,,98.30283,98.79483,1.294604,35.80091,99.84065,99.66159,36.419
1969-07,,,97.88984,98.50177,0.595055,35.74699,99.75761,99.55883,36.51757
1969-08,,,97.54159,98.25465,-0.09642854,35.71633,99.65672,99.43399,36.61651
1969-09,,,97.23679,98.03837,-0.6766358,35.70129,99.53233,99.2801,36.71582
1969-10,,,97.00114,97.87115,-1.050099,35.71145,99.38456,99.09724,36.81549
1969-11,,,96.88167,97.78638,-1.118479,35.76439,99.22144,98.89541,36.91553
1969-12,,,96.93181,97.82196,-0.8224605,35.88021,99.06285,98.69918,37.01594
1970-01,,,97.10506,97.94489,-0.2586836,36.04219,98.9454,98.55386,37.1167
1970-02,,,97.32028,98.09762,0.4081859,36.22047,98.90614,98.50528,37.21781
1970-03,,,97.50372,98.22778,1.054368,36.38766,98.96358,98.57635,37.31925
1970-04,,,97.60692,98.30101,1.614515,36.5255,99.09297,98.73645,37.42101
1970-05,,,97.6153,98.30696,2.109597,36.62825,99.25119,98.93222,37.52306
1970-06,,,97.56364,98.27031,2.535599,36.70868,99.39611,99.11153,37.62536
1970-07,,,97.45927,98.19624,2.859933,36.76933,99.50392,99.24493,37.7279
1970-08,,,97.33397,98.10733,3.095824,36.82204,99.56228,99.31715,37.83062
1970-09,,,97.24291,98.04272,3.323001,36.88764,99.566,99.32175,37.9335
1970-10,,,97.19171,98.00639,3.519519,36.96832,99.51618,99.2601,38.0365
1970-11,,,97.19488,98.00863,3.649784,37.06971,99.421,99.14233,38.13957
1970-12,,,97.27097,98.06262,3.675574,37.19902,99.30025,98.99292,38.24268
1971-01,,,97.42029,98.16858,3.646746,37.35656,99.19302,98.86024,38.34577
1971-02,,,97.67511,98.3494,3.684207,37.55491,99.14126,98.7962,38.4488
1971-03,,,98.06943,98.6292,3.901867,37.80746,99.17276,98.83517,38.55173
1971-04,,,98.6188,99.01904,4.367053,38.12058,99.28013,98.96803,38.65448
1971-05,,,99.28397,99.49104,5.054136,38.47948,99.43738,99.1626,38.757
1971-06,,,100.0448,100.0309,5.905873,38.87664,99.61064,99.37698,38.85922
1971-07,,,100.8864,100.6281,6.900046,39.30643,99.76537,99.56844,38.96107
1971-08,,,101.731,101.2274,7.920806,39.73865,99.87274,99.70129,39.06247
1971-09,,,102.5439,101.8042,8.870143,40.15963,99.91753,99.75672,39.16336
1971-10,,,103.296,102.3379,9.709522,40.55777,99.90932,99.74655,39.26366
1971-11,,,103.98,102.8233,10.41349,40.92996,99.87171,99.70002,39.36329
1971-12,,,104.591,103.2569,10.95424,41.27389,99.83556,99.65528,39.46217
1972-01,,,105.0959,103.6151,11.29553,41.57618,99.83424,99.65365,39.56023
1972-02,,,105.553,103.9395,11.4623,41.85957,99.89407,99.72768,39.6574
1972-03,,,106.0049,104.2602,11.46152,42.14077,100.0223,99.88639,39.75359
1972-04,,,106.3905,104.5338,11.21346,42.39522,100.1909,100.095,39.8487
1972-05,,,106.5914,104.6763,10.64447,42.57542,100.3635,100.3085,39.94266
1972-06,,,106.5502,104.6471,9.725986,42.65778,100.5202,100.5024,40.03538
1972-07,,,106.3537,104.5076,8.5733,42.6763,100.6817,100.7023,40.12678
1972-08,,,106.1154,104.3386,7.392167,42.67619,100.8903,100.9604,40.21677
1972-09,,,105.8961,104.1829,6.280112,42.68169,101.1902,101.3315,40.30527
1972-10,,,105.7466,104.0769,5.314939,42.71339,101.6052,101.845,40.3922
1972-11,,,105.6154,103.9838,4.447861,42.75047,102.1342,102.4995,40.4775
1972-12,,,105.4501,103.8665,3.628924,42.77169,102.738,103.2466,40.56108
1973-01,,,105.2228,103.7052,2.860756,42.76558,103.3425,103.9946,40.64287
1973-02,,,104.9756,103.5298,2.124896,42.74904,103.8551,104.6288,40.72282
1973-03,,,104.7302,103.3557,1.400325,42.73087,104.2065,105.0637,40.80089
1973-04,,,104.4773,103.1762,0.7359532,42.70723,104.3643,105.2589,40.87704
1973-05,,,104.1928,102.9743,0.2180056,42.66824,104.336,105.2239,40.95125
1973-06,,,103.8339,102.7196,-0.1440302,42.59634,104.15,104.9938,41.02354
1973-07,,,103.3295,102.3617,-0.5018368,42.46213,103.8481,104.6202,41.09392
1973-08,,,102.6244,101.8614,-1.015788,42.24269,103.4685,104.1505,41.16243
1973-09,,,101.7042,101.2084,-1.757059,41.93175,103.0376,103.6173,41.22912
1973-10,,,100.6533,100.4627,-2.691303,41.56384,102.5678,103.036,41.29406
1973-11,,,99.50551,99.64824,-3.737192,41.1528,102.0704,102.4205,41.35731
1973-12,,,98.34895,98.82756,-4.761495,40.73512,101.5702,101.8016,41.41896
1974-01,,97.52335,97.34935,98.11825,-5.579073,40.37965,101.1235,101.2489,41.47911
1974-02,,97.57121,96.63232,97.60944,-6.10548,40.13901,100.7899,100.8362,41.53787
1974-03,,97.65765,96.12858,97.25199,-6.425982,39.985,100.6024,100.6042,41.59533
1974-04,,97.81205,95.77148,96.9986,-6.59579,39.89035,100.5389,100.5255,41.65159
1974-05,,97.96803,95.50912,96.81243,-6.643027,39.83378,100.5458,100.5341,41.70678
1974-06,,98.06091,95.25568,96.63258,-6.612378,39.77971,100.5627,100.555,41.76099
1974-07,,98.12356,94.95248,96.41743,-6.49611,39.70374,100.5406,100.5276,41.81433
1974-08,,98.1934,94.63998,96.19569,-6.201894,39.62284,100.4455,100.41,41.86692
1974-09,,98.24988,94.36433,96.0001,-5.664618,39.55648,100.2652,100.1869,41.91888
1974-10,,98.14453,94.1283,95.8326,-4.951128,39.50596,100.0202,99.88369,41.97034
1974-11,,97.79635,94.00017,95.74168,-4.015798,39.50019,99.74073,99.53795,42.0214
1974-12,,97.29712,94.05804,95.78275,-2.854623,39.57228,99.44896,99.17693,42.0722
1975-01,,96.756,94.341,95.98354,-1.586275,39.73912,99.14317,98.79856,42.12285
1975-02,,96.04342,94.79847,96.30816,-0.3966054,39.97981,98.81343,98.39056,42.17348
1975-03,,95.33215,95.35616,96.70389,0.696207,40.26337,98.45775,97.95045,42.2242
1975-04,,94.80282,95.95326,97.12759,1.689649,40.56436,98.09966,97.50738,42.27512
1975-05,,94.5997,96.54404,97.54681,2.585219,40.86357,97.77512,97.10581,42.32635
1975-06,,94.85657,97.07588,97.92419,3.416552,41.13881,97.51987,96.78997,42.37799
1975-07,,95.39617,97.52007,98.23938,4.216592,41.37789,97.35474,96.58565,42.43013
1975-08,,95.97697,97.91015,98.51618,4.977352,41.59502,97.29103,96.50682,42.48284
1975-09,,96.50891,98.31816,98.80571,5.724312,41.82082,97.32909,96.55392,42.53621
1975-10,,96.97617,98.70638,99.08118,6.412575,42.03931,97.44946,96.70285,42.59027
1975-11,,97.4088,99.15059,99.39639,7.044683,42.28285,97.62418,96.91904,42.64508
1975-12,,97.91911,99.64669,99.74842,7.524258,42.5498,97.82214,97.16399,42.70067
1976-01,,98.52073,100.1493,100.1051,7.755036,42.8209,98.01032,97.39684,42.75706
1976-02,,99.12193,100.583,100.4129,7.714127,43.06391,98.16325,97.58605,42.81428
1976-03,,99.67936,100.9042,100.6407,7.442482,43.25997,98.27303,97.72189,42.87232
1976-04,,100.1004,101.0603,100.7515,6.956968,43.38641,98.36185,97.8318,42.93119
1976-05,,100.1894,101.0088,100.7149,6.267161,43.42456,98.46407,97.95828,42.99088
1976-06,,99.73009,100.7719,100.5469,5.456908,43.38371,98.60957,98.13832,43.05139
1976-07,,98.90009,100.4299,100.3042,4.640517,43.29803,98.80613,98.38153,43.11269
1976-08,,97.9751,100.0358,100.0245,3.835028,43.1902,99.04484,98.67689,43.17474
1976-09,,97.15155,99.66731,99.76305,3.043631,43.09369,99.3017,98.99471,43.23753
1976-10,,96.71632,99.42841,99.59353,2.412479,43.0535,99.53593,99.28454,43.30101
1976-11,,96.8631,99.34807,99.53652,1.891012,43.08242,99.70345,99.49182,43.36514
1976-12,,97.37228,99.39045,99.5666,1.446141,43.16513,99.77203,99.57668,43.42986
1977-01,,97.96772,99.56374,99.68956,1.131432,43.30539,99.74128,99.53863,43.49514
1977-02,,98.3112,99.88491,99.91747,1.037763,43.51081,99.62952,99.40035,43.56094
1977-03,100.8044,98.41405,100.2838,100.2005,1.135073,43.751,99.46759,99.19998,43.6272
1977-04,100.495,98.54556,100.7461,100.5285,1.460055,44.01987,99.29808,98.99023,43.69388
1977-05,100.322,98.87823,101.2409,100.8797,2.025139,44.30396,99.1643,98.82471,43.76093
1977-06,100.2304,99.60815,101.7283,101.2255,2.770709,44.58575,99.09995,98.74509,43.82828
1977-07,100.2535,100.6222,102.2046,101.5635,3.615793,44.8636,99.11644,98.76549,43.89589
1977-08,100.3926,101.7755,102.5938,101.8396,4.43108,45.10399,99.21185,98.88354,43.96368
1977-09,100.5414,102.8842,102.8914,102.0509,5.130747,45.30471,99.37386,99.08401,44.03157
1977-10,100.6655,103.8315,103.0667,102.1752,5.57076,45.45191,99.57687,99.3352,44.09951
1977-11,100.706,104.4657,103.1084,102.2048,5.705081,45.54031,99.79371,99.6035,44.1674
1977-12,100.5085,104.9119,103.0644,102.1736,5.619306,45.59072,100.0046,99.86448,44.23517
1978-01,100.2596,105.1902,102.9803,102.114,5.352002,45.6231,100.2053,100.1127,44.30273
1978-02,99.99553,105.2722,102.8716,102.0368,4.902945,45.64412,100.3998,100.3535,44.37
1978-03,99.79794,105.3068,102.7784,101.9707,4.389704,45.67154,100.5948,100.5948,44.43689
1978-04,99.79207,105.2864,102.7188,101.9284,3.846885,45.71326,100.7935,100.8405,44.50332
1978-05,99.97308,105.2638,102.7211,101.93,3.336126,45.782,100.9952,101.0902,44.56921
1978-06,100.3187,105.121,102.7984,101.9849,2.910778,45.88354,101.1956,101.3381,44.63448
1978-07,100.715,104.8438,102.8801,102.0428,2.502714,45.98641,101.3855,101.5731,44.69905
1978-08,101.036,104.4124,102.9157,102.0681,2.137364,46.06802,101.5551,101.783,44.76286
1978-09,101.2255,103.8268,102.8603,102.0288,1.773009,46.10797,101.6988,101.9607,44.82583
1978-10,101.3471,103.0353,102.6913,101.9089,1.417004,46.09597,101.8209,102.1119,44.8879
1978-11,101.3423,102.0158,102.5009,101.7737,1.170008,46.07314,101.9358,102.254,44.94902
1978-12,101.0681,101.0638,102.3965,101.6996,1.090246,46.08776,102.0677,102.4173,45.00914
1979-01,100.9389,100.5534,102.4153,101.713,1.169679,46.15674,102.2533,102.6469,45.06823
1979-02,101.1927,100.8819,102.5427,101.8034,1.379222,46.27365,102.5166,102.9726,45.12624
1979-03,101.5417,101.7212,102.715,101.9257,1.616637,46.40988,102.8407,103.3737,45.18316
1979-04,101.7158,102.6964,102.7659,101.9618,1.699688,46.49025,103.158,103.7663,45.23897
1979-05,101.5384,103.3022,102.545,101.805,1.451172,46.44637,103.381,104.0422,45.29366
1979-06,101.0714,103.1864,102.0368,101.4444,0.8440949,46.27084,103.4588,104.1385,45.34723
1979-07,100.5258,102.551,101.4125,101.0014,0.1186927,46.04099,103.4098,104.0778,45.39972
1979-08,100.0926,101.7651,100.839,100.5945,-0.5112979,45.83248,103.2946,103.9353,45.45115
1979-09,99.74306,100.9922,100.3877,100.2743,-0.9324997,45.67801,103.1664,103.7767,45.50159
1979-10,99.3445,100.2217,100.0264,100.0178,-1.155935,45.56313,103.0269,103.6041,45.55111
1979-11,98.79713,99.5377,99.67538,99.76878,-1.348696,45.45175,102.8496,103.3847,45.59977
1979-12,98.27368,98.8823,99.32329,99.51894,-1.625147,45.33877,102.6044,103.0813,45.64767
1980-01,97.86328,98.23627,98.96937,99.26779,-2.020883,45.22397,102.2846,102.6856,45.69492
1980-02,97.45775,97.51891,98.60158,99.00681,-2.532125,45.10195,101.8988,102.2083,45.74161
1980-03,96.90146,96.9824,98.19657,98.71942,-3.119507,44.96212,101.4685,101.6757,45.78788
1980-04,96.11276,96.92194,97.7592,98.40907,-3.621054,44.80681,101.0299,101.1331,45.83385
1980-05,95.15512,96.95334,97.3838,98.14268,-3.804379,44.67938,100.6195,100.6253,45.87968
1980-06,94.23753,96.82884,97.0787,97.92619,-3.645829,44.58389,100.2599,100.1804,45.9255
1980-07,93.54082,96.65752,96.84096,97.75749,-3.305295,44.5192,99.94479,99.79044,45.97146
1980-08,93.17968,96.77797,96.69494,97.65388,-2.914293,44.49679,99.65679,99.43409,46.0177
1980-09,93.20712,96.92251,96.69765,97.6558,-2.484477,44.54316,99.38284,99.09512,46.06436
1980-10,93.50058,97.10384,96.82211,97.74412,-2.012381,44.64622,99.12654,98.77798,46.1116
1980-11,93.71944,96.96695,97.0766,97.92471,-1.411682,44.81011,98.90084,98.49872,46.15954
1980-12,94.069,96.86673,97.44564,98.18657,-0.6854235,45.02801,98.71947,98.2743,46.20834
1981-01,94.54546,96.99771,97.90119,98.50983,0.1399303,45.28725,98.58627,98.10948,46.25812
1981-02,94.87798,96.9907,98.3791,98.84895,1.012021,45.55839,98.50124,98.00428,46.30901
1981-03,95.2005,96.78896,98.82835,99.16773,1.90344,45.81795,98.46303,97.95699,46.36114
1981-04,95.59414,96.65522,99.16105,99.40382,2.719249,46.02522,98.46769,97.96275,46.41462
1981-05,96.02253,96.8698,99.30773,99.5079,3.2867,46.14786,98.50934,98.01429,46.46955
1981-06,96.42433,96.85728,99.27621,99.48553,3.600867,46.18929,98.57751,98.09865,46.52604
1981-07,96.79774,96.73432,99.13751,99.38712,3.735929,46.18241,98.65167,98.19041,46.58419
1981-08,97.11651,96.81875,98.93923,99.24641,3.713766,46.14929,98.71001,98.2626,46.64408
1981-09,97.37925,96.99703,98.76449,99.12241,3.559656,46.12874,98.73771,98.29687,46.70579
1981-10,97.50555,96.8917,98.62325,99.02219,3.313353,46.12551,98.73604,98.2948,46.76941
1981-11,97.53647,96.94199,98.51748,98.94714,2.969311,46.14067,98.71523,98.26905,46.835
1981-12,97.45264,96.99842,98.44019,98.8923,2.53851,46.17105,98.68909,98.23671,46.90265
1982-01,97.35049,97.27971,98.4292,98.8845,2.09176,46.23455,98.67083,98.21411,46.97239
1982-02,97.34019,97.56095,98.51694,98.94675,1.730136,46.34661,98.67011,98.21322,47.04431
1982-03,97.41814,98.15128,98.64011,99.03416,1.439889,46.47768,98.68927,98.23693,47.11843
