country,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1959-01,,,97.65434,97.8911,,,,,
1959-02,,,98.04601,98.24327,,,,,
1959-03,,,98.39725,98.55909,,,,,
1959-04,,,98.72176,98.85086,,,,,
1959-05,,,99.0229,99.12163,,,,,
1959-06,,,99.3039,99.37429,,,,,
1959-07,,,99.56799,99.61173,,,,,
1959-08,,,99.81683,99.83549,,,,,
1959-09,,,100.0505,100.0456,,,,,
1959-10,,,100.2679,100.2411,,,,,
1959-11,,,100.4592,100.4131,,,,,
1959-12,,,100.6104,100.549,,,,,
1960-01,,,100.7077,100.6365,,,,,
1960-02,,,100.7501,100.6746,,12.09936,99.30142,99.17869,12.00928
1960-03,,,100.7504,100.6749,,12.19254,99.03069,98.87025,12.10174
1960-04,,,100.7237,100.6509,,12.28316,98.80045,98.60794,12.1949
1960-05,,,100.6965,100.6265,,12.37438,98.66508,98.45372,12.28879
1960-06,,,100.7027,100.632,,12.47041,98.66672,98.45559,12.38339
1960-07,,,100.7601,100.6836,,12.57356,98.80173,98.6094,12.47871
1960-08,,,100.8667,100.7794,,12.68373,99.04368,98.88505,12.57475
1960-09,,,101.0259,100.9226,,12.80151,99.35554,99.24034,12.67151
1960-10,,,101.2264,101.1029,,12.92558,99.69333,99.62518,12.76898
1960-11,,,101.4509,101.3048,,13.05385,100.0151,99.99178,12.86715
1960-12,,,101.6745,101.5058,,13.18315,100.2876,100.3022,12.96603
1961-01,,,101.8898,101.6993,,13.31251,100.4933,100.5365,13.0656
1961-02,,,102.0781,101.8687,11.13135,13.43947,100.6264,100.6882,13.16586
1961-03,,,102.2177,101.9942,11.26325,13.56103,100.6933,100.7644,13.26681
1961-04,,,102.3101,102.0773,11.37323,13.67726,100.7168,100.7912,13.36844
1961-05,,,102.3295,102.0948,11.40672,13.78455,100.7282,100.8042,13.47074
1961-06,,,102.2593,102.0316,11.30854,13.88039,100.7615,100.8421,13.57372
1961-07,,,102.0919,101.8811,11.05092,13.96349,100.8482,100.9409,13.67737
1961-08,,,101.8256,101.6416,10.63373,14.03329,101.0077,101.1226,13.78169
1961-09,,,101.4769,101.3281,10.0716,14.09177,101.2325,101.3788,13.88668
1961-10,,,101.0915,100.9816,9.4272,14.14506,101.4685,101.6476,13.99233
1961-11,,,100.7053,100.6343,8.758521,14.19809,101.6463,101.8501,14.09866
1961-12,,,100.3375,100.3036,8.113318,14.25359,101.7118,101.9248,14.20564
1962-01,,,99.99191,99.9929,7.503132,14.31215,101.6602,101.866,14.31331
1962-02,,,99.65115,99.68651,6.928344,14.37134,101.5114,101.6964,14.42165
1962-03,,,99.32655,99.39465,6.42337,14.43282,101.2935,101.4483,14.53068
1962-04,,,99.02332,99.122,5.991314,14.49742,101.0337,101.1523,14.64041
1962-05,,,98.75324,98.87917,5.670714,14.56695,100.7548,100.8345,14.75085
1962-06,,,98.51435,98.66438,5.476199,14.64123,100.4757,100.5166,14.86202
1962-07,,,98.31676,98.48672,5.426062,14.72189,100.2129,100.2171,14.97394
1962-08,,,98.16982,98.35459,5.53318,14.8105,99.9784,99.94995,15.08661
1962-09,,,98.08273,98.27628,5.791624,14.90864,99.77744,99.721,15.20007
1962-10,,,98.06313,98.25867,6.16411,15.0177,99.60312,99.5224,15.31431
1962-11,,,98.12463,98.31396,6.629163,15.14001,99.44763,99.34526,15.42937
1962-12,,,98.25374,98.43005,7.15256,15.2738,99.31097,99.18958,15.54526
1963-01,,,98.4361,98.59402,7.715025,15.41706,99.20798,99.07224,15.662
1963-02,,,98.6741,98.808,8.33811,15.57037,99.15977,99.01731,15.77959
1963-03,,,98.95159,99.05751,8.992171,15.7314,99.1827,99.04343,15.89807
1963-04,,,99.22374,99.30222,9.621848,15.89311,99.2734,99.14676,16.01744
1963-05,,,99.45665,99.51163,10.17581,16.05004,99.42136,99.31532,16.13772
1963-06,,,99.62704,99.66484,10.6292,16.19829,99.61598,99.53706,16.25892
1963-07,,,99.72224,99.75043,10.95526,16.33556,99.84906,99.8026,16.38106
1963-08,,,99.74525,99.77113,11.14561,16.46209,100.1148,100.1054,16.50414
1963-09,,,99.72453,99.75249,11.22056,16.58237,100.4066,100.4378,16.62817
1963-10,,,99.68137,99.71369,11.19473,16.6998,100.7109,100.7845,16.75318
1963-11,,,99.63285,99.67006,11.07167,16.81719,101.0108,101.1261,16.87917
1963-12,,,99.59219,99.63351,10.88177,16.9368,101.2884,101.4424,17.00615
1964-01,,,99.55638,99.6013,10.63845,17.05813,101.5268,101.714,17.13415
1964-02,,,99.51794,99.56674,10.33144,17.17995,101.7095,101.9221,17.26317
1964-03,,,99.46449,99.51868,9.966011,17.3001,101.8229,102.0513,17.39325
1964-04,,,99.39199,99.45349,9.588113,17.41784,101.8611,102.0948,17.52439
1964-05,,,99.31184,99.38142,9.247556,17.53514,101.8215,102.0497,17.65665
1964-06,,,99.21581,99.29508,8.960147,17.65052,101.7047,101.9167,17.79003
1964-07,,,99.10049,99.19139,8.735183,17.76334,101.5196,101.7058,17.92458
1964-08,,,98.96677,99.07116,8.569664,17.87372,101.2766,101.4289,18.06033
1964-09,,,98.81358,98.93343,8.431169,17.98142,100.9848,101.0965,18.19732
1964-10,,,98.63911,98.77655,8.294481,18.08607,100.654,100.7196,18.3356
1964-11,,,98.46081,98.61623,8.160387,18.19085,100.2939,100.3094,18.47522
1964-12,,,98.29763,98.46951,8.035685,18.2993,99.91586,99.87869,18.61621
1965-01,,,98.14059,98.32832,7.914363,18.40984,99.53678,99.44682,18.75864
1965-02,,,97.97246,98.17714,7.78642,18.51929,99.1753,99.035,18.90255
1965-03,,,97.79166,98.01456,7.664708,18.62735,98.84808,98.66221,19.048
1965-04,,,97.61662,97.85719,7.575471,18.73754,98.56493,98.33961,19.19503
1965-05,,,97.47306,97.7281,7.536498,18.85489,98.33058,98.07263,19.3437
1965-06,,,97.38333,97.64742,7.583066,18.98396,98.14311,97.85905,19.49405
1965-07,,,97.36304,97.62918,7.736973,19.12808,97.9886,97.68303,19.64614
1965-08,,,97.42204,97.68223,8.006848,19.28957,97.85328,97.52885,19.80001
1965-09,,,97.5489,97.7963,8.375883,19.46657,97.73267,97.39144,19.9557
1965-10,,,97.72915,97.95837,8.818349,19.65651,97.6388,97.28451,20.11326
1965-11,,,97.94028,98.14821,9.269487,19.85515,97.59248,97.23174,20.27271
1965-12,,,98.16677,98.35185,9.711506,20.05949,97.6133,97.25546,20.4341
1966-01,,,98.41189,98.57224,10.16969,20.27034,97.70612,97.36121,20.59745
1966-02,,,98.67521,98.80901,10.66811,20.48773,97.86536,97.54262,20.76279
1966-03,,,98.9343,99.04196,11.18421,20.70709,98.07341,97.77965,20.93015
1966-04,,,99.17444,99.25789,11.67839,20.92534,98.29346,98.03035,21.09953
1966-05,,,99.38506,99.44726,12.10537,21.14016,98.48465,98.24816,21.27096
1966-06,,,99.55394,99.59911,12.42134,21.34879,98.61551,98.39725,21.44445
1966-07,,,99.6712,99.70454,12.59404,21.54891,98.67864,98.46917,21.62
1966-08,,,99.74074,99.76707,12.61664,21.74111,98.68119,98.47207,21.79762
1966-09,,,99.78677,99.80846,12.53513,21.93045,98.63943,98.4245,21.97732
1966-10,,,99.82402,99.84195,12.39541,22.12009,98.57702,98.35339,22.15909
1966-11,,,99.84702,99.86263,12.23865,22.30876,98.51814,98.28631,22.34294
1966-12,,,99.85735,99.87192,12.06276,22.49672,98.4818,98.24491,22.52885
1967-01,,,99.86397,99.87787,11.86146,22.68593,98.47552,98.23775,22.71683
1967-02,,,99.85361,99.86856,11.61451,22.87332,98.50111,98.26691,22.90685
1967-03,,,99.82112,99.83934,11.33991,23.05758,98.55767,98.33135,23.0989
1967-04,,,99.76574,99.78954,11.05389,23.23838,98.64171,98.42709,23.29295
1967-05,,,99.69543,99.72633,10.77841,23.41745,98.7466,98.54659,23.48898
1967-06,,,99.6207,99.65913,10.53979,23.59712,98.85953,98.67525,23.68697
1967-07,,,99.55623,99.60117,10.36603,23.78086,98.95631,98.78551,23.88687
1967-08,,,99.5004,99.55096,10.25145,23.96829,99.0125,98.84953,24.08864
1967-09,,,99.45683,99.5118,10.17368,24.1603,99.01497,98.85234,24.29224
1967-10,,,99.44031,99.49693,10.13299,24.36053,98.97552,98.8074,24.49764
1967-11,,,99.44767,99.50356,10.13194,24.56831,98.9183,98.7422,24.70477
1967-12,,,99.47136,99.52486,10.16034,24.78188,98.86978,98.68694,24.91358
1968-01,,,99.50476,99.55489,10.20085,24.99959,98.85005,98.66445,25.12402
1968-02,,,99.51369,99.56292,10.23011,25.2128,98.87316,98.69078,25.33601
1968-03,,,99.4958,99.54683,10.25103,25.42068,98.94523,98.77289,25.5495
1968-04,,,99.4684,99.5222,10.28336,25.62744,99.05901,98.90252,25.7644
1968-05,,,99.42973,99.48743,10.31615,25.83248,99.20686,99.07095,25.98064
1968-06,,,99.39245,99.4539,10.35171,26.03897,99.38998,99.27958,26.19814
1968-07,,,99.40475,99.46497,10.42701,26.25955,99.62485,99.54716,26.41679
1968-08,,,99.49331,99.54459,10.57327,26.50155,99.92504,99.88916,26.63652
1968-09,,,99.62263,99.66087,10.74679,26.75586,100.2789,100.2923,26.85721
1968-10,,,99.7486,99.77414,10.88182,27.0107,100.6217,100.6828,27.07877
1968-11,,,99.84554,99.8613,10.95302,27.25893,100.8761,100.9727,27.3011
1968-12,,,99.90627,99.9159,10.96067,27.49827,100.9933,101.1062,27.52407
1969-01,,,99.95698,99.9615,10.94134,27.73565,100.9986,101.1123,27.74759
1969-02,,,100.0118,100.0108,10.9492,27.97485,100.9505,101.0574,27.97155
1969-03,,,100.0775,100.0698,10.99543,28.21769,100.9066,101.0074,28.19584
1969-04,,,100.1507,100.1357,11.05896,28.4632,100.8944,100.9936,28.42036
1969-05,,,100.22,100.198,11.12722,28.70801,100.9255,101.029,28.64499
1969-06,,,100.2694,100.2424,11.16748,28.94739,101.0063,101.121,28.86961
1969-07,,,100.2963,100.2666,11.12276,29.18034,101.1466,101.2808,29.09413
1969-08,,,100.3262,100.2935,10.99162,29.41405,101.3543,101.5175,29.31842
1969-09,,,100.3702,100.3331,10.82675,29.65175,101.6267,101.8279,29.54238
1969-10,,,100.4322,100.3888,10.68165,29.89453,101.9359,102.1801,29.76588
1969-11,,,100.528,100.4749,10.60247,30.14717,102.2429,102.5298,29.98883
1969-12,,,100.6484,100.5832,10.58679,30.40698,102.5093,102.8333,30.2111
1970-01,,,100.7627,100.686,10.57202,30.66471,102.7079,103.0596,30.4326
1970-02,,,100.8171,100.7349,10.48328,30.9037,102.8226,103.1903,30.65322
1970-03,,,100.7645,100.6876,10.26104,31.10891,102.8518,103.2235,30.87287
1970-04,,,100.5992,100.539,9.901739,31.27778,102.8178,103.1849,31.09146
1970-05,,,100.3349,100.3013,9.435729,31.41376,102.7453,103.1022,31.30892
1970-06,,,100.0169,100.0154,8.931564,31.53047,102.6431,102.9857,31.52515
1970-07,,,99.6572,99.69196,8.405752,31.63129,102.4904,102.8118,31.74009
1970-08,,,99.27361,99.34705,7.850586,31.72157,102.2576,102.5465,31.95369
1970-09,,,98.87859,98.99187,7.267959,31.80515,101.9301,102.1735,32.16587
1970-10,,,98.49901,98.65057,6.683558,31.89061,101.5384,101.7273,32.37658
1970-11,,,98.14687,98.33395,6.093889,31.98194,101.1307,101.2628,32.5858
1970-12,,,97.82954,98.04864,5.517214,32.0817,100.7521,100.8315,32.79346
1971-01,,,97.56469,97.81049,5.004221,32.1959,100.4261,100.46,32.99955
1971-02,,,97.38584,97.64968,4.645556,32.336,100.1608,100.1578,33.20401
1971-03,,,97.31268,97.58391,4.510965,32.50907,99.95264,99.92061,33.40682
1971-04,,,97.3157,97.58662,4.574943,32.7058,99.78493,99.72954,33.60794
1971-05,,,97.37867,97.64323,4.806985,32.92113,99.63873,99.56297,33.80733
1971-06,,,97.47886,97.73331,5.136779,33.14766,99.50041,99.4054,34.00498
1971-07,,,97.58728,97.8308,5.521654,33.37566,99.36829,99.25487,34.20082
1971-08,,,97.66972,97.90493,5.906528,33.59335,99.25129,99.12157,34.39485
1971-09,,,97.73012,97.95924,6.282493,33.80192,99.1677,99.02634,34.58701
1971-10,,,97.80463,98.02623,6.659912,34.01377,99.14339,98.99866,34.77726
1971-11,,,97.92896,98.13803,7.064462,34.24143,99.20203,99.06544,34.96558
1971-12,,,98.13199,98.32057,7.5195,34.49527,99.35159,99.23585,35.15192
1972-01,,,98.42864,98.58731,8.022191,34.78096,99.5653,99.47932,35.33622
1972-02,,,98.80221,98.92319,8.517331,35.093,99.80469,99.75204,35.51844
1972-03,,,99.24227,99.31887,8.96975,35.42803,100.0383,100.0182,35.69853
1972-04,,,99.73492,99.76183,9.39634,35.78134,100.2589,100.2695,35.87644
1972-05,,,100.2584,100.2325,9.788755,36.14527,100.474,100.5146,36.05213
1972-06,,,100.7853,100.7063,10.14115,36.51001,100.6987,100.7705,36.22553
1972-07,,,101.3193,101.1864,10.48963,36.87681,100.9478,101.0544,36.39662
1972-08,,,101.8974,101.7062,10.91287,37.25912,101.2349,101.3814,36.56534
1972-09,,,102.5303,102.2753,11.41832,37.66108,101.5685,101.7615,36.73166
1972-10,,,103.2065,102.8833,11.9524,38.0786,101.9472,102.1929,36.89553
1972-11,,,103.8723,103.4819,12.41576,38.49188,102.3593,102.6624,37.05693
1972-12,,,104.4605,104.0108,12.70291,38.87584,102.7804,103.1422,37.21583
1973-01,,,104.9117,104.4165,12.7337,39.20783,103.1681,103.5839,37.37222
1973-02,,,105.1973,104.6733,12.49883,39.47641,103.4755,103.9341,37.52607
1973-03,,,105.3409,104.8024,12.0389,39.68973,103.6684,104.1539,37.67741
1973-04,,,105.3229,104.7862,11.35172,39.83969,103.7474,104.2439,37.82624
1973-05,,,105.1806,104.6583,10.5071,39.93982,103.7281,104.2219,37.9726
1973-06,,,104.9529,104.4535,9.579553,40.00439,103.6295,104.1096,38.11652
1973-07,,,104.6846,104.2123,8.613667,40.05031,103.4698,103.9276,38.25806
1973-08,,,104.4214,103.9757,7.618237,40.095,103.2544,103.6822,38.3973
1973-09,,,104.127,103.7109,6.545982,40.12461,102.9702,103.3584,38.53431
1973-10,,,103.7667,103.387,5.375716,40.12576,102.5837,102.9181,38.66919
1973-11,,,103.2946,102.9625,4.117191,40.08042,102.0652,102.3274,38.80205
1973-12,,,102.7021,102.4297,2.828275,39.98499,101.4208,101.5932,38.93299
1974-01,,,101.9834,101.7835,1.558448,39.83692,100.7313,100.8077,39.06216
1974-02,,,101.17,101.0522,0.3632096,39.6482,100.1014,100.0901,39.18969
1974-03,,,100.309,100.278,-0.7339679,39.43719,99.61298,99.53364,39.31572
1974-04,,,99.48294,99.53527,-1.626846,39.23646,99.27757,99.1515,39.44039
1974-05,,,98.74021,98.86745,-2.28817,39.06542,99.06816,98.91293,39.56384
1974-06,101.08,,98.1033,98.29478,-2.751022,38.93348,98.93866,98.7654,39.68621
1974-07,100.4753,,97.54974,97.79706,-3.089711,38.83225,98.83403,98.6462,39.80764
1974-08,99.89082,,97.03484,97.33408,-3.395053,38.74432,98.70659,98.50101,39.92825
1974-09,99.36802,,96.5288,96.87908,-3.66373,38.65804,98.53074,98.30067,40.04819
1974-10,98.94943,,96.03613,96.4361,-3.857733,38.5754,98.31937,98.05987,40.16759
1974-11,98.59762,,95.61292,96.05558,-3.874984,38.51918,98.10636,97.81718,40.28658
1974-12,98.27944,,95.30656,95.78012,-3.654814,38.50888,97.93187,97.61839,40.40528
1975-01,97.98363,,95.15454,95.64342,-3.147205,38.56025,97.82828,97.50037,40.52382
1975-02,97.7047,,95.17539,95.66218,-2.356039,38.68147,97.81756,97.48816,40.6423
1975-03,97.45379,,95.3537,95.82249,-1.338891,38.86697,97.90363,97.58622,40.76084
1975-04,97.25258,,95.64532,96.08471,-0.2279162,39.09937,98.05787,97.76194,40.87954
1975-05,97.09914,,96.03633,96.43629,0.8948765,39.37344,98.24009,97.96954,40.99848
1975-06,97.01041,,96.49657,96.85011,1.989498,39.67723,98.41435,98.16808,41.11776
1975-07,97.01674,,97.00934,97.31115,3.068687,40.00418,98.56289,98.3373,41.23745
1975-08,97.09189,,97.54995,97.79724,4.156368,40.34435,98.67915,98.46976,41.35764
1975-09,97.22461,,98.10973,98.30057,5.276169,40.69434,98.76267,98.56491,41.47839
1975-10,97.42152,,98.6544,98.7903,6.385935,41.04002,98.81596,98.62561,41.59978
1975-11,97.65234,,99.161,99.2458,7.395823,41.37183,98.84214,98.65544,41.72187
1975-12,97.89231,,99.62549,99.66344,8.242489,41.68801,98.84464,98.65829,41.84473
1976-01,98.13063,,100.0177,100.0161,8.844165,41.97584,98.82867,98.6401,41.96841
1976-02,98.36979,,100.3464,100.3116,9.18378,42.23877,98.80029,98.60777,42.09297
1976-03,98.61887,,100.6241,100.5613,9.289938,42.48193,98.76669,98.56947,42.21846
1976-04,98.88601,,100.8745,100.7865,9.238696,42.71524,98.73718,98.53587,42.34494
1976-05,99.16095,,101.0959,100.9856,9.045213,42.93789,98.71943,98.51564,42.47243
1976-06,99.42754,,101.2734,101.1452,8.729608,43.14349,98.71512,98.51073,42.60099
1976-07,99.66856,,101.3892,101.2493,8.293839,43.32428,98.71475,98.51031,42.73065
1976-08,99.87877,,101.4557,101.309,7.780686,43.48535,98.70827,98.50292,42.86143
1976-09,100.0395,,101.4925,101.3422,7.222172,43.63506,98.69503,98.48785,42.99337
1976-10,100.1239,,101.5084,101.3564,6.66532,43.777,98.69413,98.48682,43.12649
1976-11,100.1522,,101.4896,101.3396,6.120046,43.90523,98.72868,98.52618,43.2608
1976-12,100.1322,,101.4101,101.268,5.562424,44.00824,98.80921,98.61793,43.39632
1977-01,100.0567,,101.2408,101.1158,4.993437,44.0732,98.91434,98.73769,43.53305
1977-02,99.94906,,100.9435,100.8485,4.363164,44.08303,99.0105,98.84724,43.67099
1977-03,99.82604,,100.5434,100.4888,3.683779,44.04823,99.06967,98.91466,43.81015
1977-04,99.69353,,100.0907,100.0817,2.981904,43.99036,99.08746,98.93493,43.95052
1977-05,99.55715,,99.65466,99.68967,2.330052,43.93981,99.07374,98.9193,44.09208
1977-06,99.42091,,99.28707,99.35916,1.795169,43.91946,99.04596,98.88764,44.23483
1977-07,99.28973,,99.0666,99.16092,1.474187,43.96452,99.0246,98.86332,44.37875
1977-08,99.17184,,99.02005,99.11907,1.380923,44.08751,99.02917,98.86852,44.52382
1977-09,99.0854,,99.08869,99.18079,1.434928,44.26294,99.07362,98.91916,44.67002
1977-10,99.05186,,99.22723,99.30535,1.581118,44.47099,99.1598,99.01733,44.81732
1977-11,99.0578,,99.40977,99.46949,1.806547,44.70029,99.28193,99.15648,44.96569
1977-12,99.09744,,99.62376,99.66188,2.124906,44.94534,99.42789,99.32276,45.11508
1978-01,99.17564,,99.86118,99.87536,2.557834,45.20263,99.57756,99.49329,45.26547
1978-02,99.27718,,100.0996,100.0898,3.122967,45.46205,99.71087,99.64516,45.4168
1978-03,99.39311,,100.3265,100.2938,3.784543,45.71782,99.81529,99.76413,45.56903
1978-04,99.5238,,100.5371,100.4831,4.488348,45.96767,99.89436,99.85419,45.72211
1978-05,99.66747,,100.737,100.6629,5.168692,46.21411,99.9595,99.92841,45.87599
1978-06,99.82794,,100.9455,100.8503,5.790125,46.46586,100.0236,100.0014,46.03063
1978-07,100.0093,,101.1847,101.0654,6.290351,46.73317,100.0953,100.0832,46.18598
1978-08,100.1939,,101.4389,101.294,6.619979,47.0088,100.1806,100.1803,46.34198
1978-09,100.3577,,101.7177,101.5446,6.849889,47.29728,100.2828,100.2967,46.49858
1978-10,100.483,,102.0026,101.8008,7.00881,47.59004,100.4027,100.4334,46.65573
1978-11,100.5918,,102.2728,102.0437,7.103044,47.87733,100.54,100.5898,46.81338
1978-12,100.7136,,102.5443,102.2879,7.163429,48.16657,100.6934,100.7646,46.97148
1979-01,100.8705,,102.8155,102.5317,7.196772,48.45694,100.8597,100.954,47.12997
1979-02,101.049,,103.0931,102.7813,7.233912,48.7515,101.0328,101.1512,47.28882
1979-03,101.2305,,103.3442,103.007,7.254312,49.03471,101.2016,101.3435,47.44798
1979-04,101.4013,,103.5226,103.1675,7.215477,49.28443,101.3478,101.5101,47.60739
1979-05,101.5578,,103.603,103.2398,7.085402,49.4881,101.4509,101.6276,47.76704
1979-06,101.6932,,103.5997,103.2369,6.8589,49.65211,101.4949,101.6776,47.92687
1979-07,101.7969,,103.5054,103.152,6.504988,49.77251,101.4778,101.6582,48.08687
1979-08,101.8757,,103.305,102.9718,6.026965,49.84156,101.4039,101.574,48.24701
1979-09,101.9289,,103.0179,102.7137,5.43645,49.86818,101.2792,101.4319,48.40729
1979-10,101.9487,,102.6492,102.3821,4.758959,49.85432,101.1121,101.2415,48.56769
1979-11,101.9449,,102.2031,101.981,4.020862,49.80171,100.91,101.0113,48.7282
1979-12,101.9226,,101.6933,101.5227,3.219771,49.71664,100.6797,100.749,48.88883
1980-01,101.8825,,101.1538,101.0376,2.392712,49.61553,100.4298,100.4642,49.04958
1980-02,101.8395,,100.6056,100.5447,1.554759,49.50848,100.1742,100.173,49.21046
1980-03,101.8096,,100.0795,100.0716,0.7692856,49.41072,99.93765,99.90353,49.37148
1980-04,101.7991,,99.59887,99.63951,0.1034911,49.33396,99.76089,99.70216,49.53265
1980-05,101.781,,99.18092,99.26371,-0.4029462,49.28695,99.68615,99.617,49.69398
1980-06,101.7095,,98.85612,98.97168,-0.7349823,49.2852,99.7386,99.67676,49.85548
1980-07,101.5435,,98.62361,98.76261,-0.8872621,49.32873,99.90061,99.86133,50.01716
1980-08,101.3224,,98.48941,98.64195,-0.8392544,49.42102,100.1341,100.1273,50.17901
1980-09,101.09,,98.47569,98.6296,-0.5861224,49.5737,100.3943,100.4238,50.34105
1980-10,100.8746,,98.57238,98.71655,-0.1404912,49.78228,100.639,100.7026,50.50328
1980-11,100.6788,,98.75391,98.87977,0.4703808,50.03435,100.8338,100.9245,50.66569
1980-12,100.5035,,99.00714,99.10746,1.223002,50.32365,100.9589,101.067,50.8283
1981-01,100.3521,,99.29711,99.36819,2.050605,50.63272,101.0193,101.1359,50.99113
1981-02,100.2136,,99.59312,99.63434,2.902101,50.94604,101.0287,101.1465,51.15418
1981-03,100.08,,99.85974,99.87407,3.709511,51.24551,100.9972,101.1107,51.31749
1981-04,99.95042,,100.0846,100.0762,4.434447,51.52463,100.924,101.0272,51.48109
1981-05,99.83004,,100.2477,100.2229,5.03649,51.77293,100.8043,100.8908,51.64499
1981-06,99.7337,,100.349,100.314,5.481456,51.99009,100.641,100.7048,51.80925
1981-07,99.67995,,100.4059,100.3652,5.784698,52.18488,100.4581,100.4965,51.9739
1981-08,99.6611,,100.4567,100.4109,5.977663,52.37712,100.2877,100.3024,52.13898
1981-09,99.67682,,100.5144,100.4627,6.048919,52.57362,100.1579,100.1545,52.30455
1981-10,99.7328,,100.5853,100.5264,6.015656,52.77775,100.0807,100.0665,52.47065
1981-11,99.80489,,100.6555,100.5896,5.891368,52.98236,100.0568,100.0393,52.63734
1981-12,99.86417,,100.6958,100.6258,5.660522,53.17208,100.0762,100.0614,52.80465
1982-01,99.88606,,100.6846,100.6157,5.339024,53.3353,100.1156,100.1062,52.97265
1982-02,99.87207,,100.6216,100.5591,4.960331,53.47173,100.1486,100.1438,53.14138
1982-03,99.81561,,100.5163,100.4644,4.57173,53.58611,100.1551,100.1513,53.31088
1982-04,99.70373,100.5832,100.3925,100.3531,4.210534,53.69112,100.1306,100.1234,53.48122
1982-05,99.5612,100.3996,100.285,100.2565,3.93209,53.80537,100.0802,100.0659,53.65245
1982-06,99.41169,100.2294,100.1964,100.1767,3.737039,53.93032,100.0143,99.9908,53.82463
1982-07,99.26952,100.1001,100.1235,100.1112,3.604989,54.06451,99.94666,99.91378,53.99782
1982-08,99.13836,100.0417,100.0651,100.0588,3.495492,54.20735,99.88816,99.84715,54.17206
1982-09,99.02232,100.0334,100.0026,100.0025,3.376292,54.34885,99.84033,99.79266,54.34743
1982-10,98.92606,100.0622,99.92464,99.93242,3.229427,54.48289,99.78861,99.73373,54.52398
1982-11,98.83968,100.1306,99.82364,99.84161,3.06129,54.60529,99.71452,99.64932,54.70176
1982-12,98.75455,100.2286,99.7007,99.73106,2.902799,54.71657,99.60793,99.52789,54.88083
1983-01,98.66924,100.3558,99.5744,99.61751,2.794985,54.82692,99.48063,99.38285,55.06126
1983-02,98.59418,100.5152,99.43161,99.48912,2.724224,54.92909,99.35468,99.23936,55.24309
1983-03,98.55202,100.6766,99.32883,99.39671,2.739209,55.05438,99.25223,99.12264,55.42638
1983-04,98.56786,100.8,99.29102,99.36271,2.841372,55.21692,99.18535,99.04645,55.61119
1983-05,98.62637,100.8564,99.31754,99.38656,2.99466,55.41677,99.15834,99.01568,55.79756
1983-06,98.71846,100.8865,99.39469,99.45592,3.182448,55.64666,99.16746,99.02606,55.98554
1983-07,98.84528,100.945,99.47875,99.5315,3.362373,55.88236,99.19747,99.06026,56.17517
1983-08,98.98859,101.0696,99.57652,99.61942,3.542765,56.12778,99.23104,99.0985,56.36649
1983-09,99.13323,101.2234,99.67547,99.70838,3.729799,56.37597,99.25635,99.12733,56.55952
1983-10,99.27322,101.3519,99.76259,99.78671,3.92162,56.61956,99.27422,99.14769,56.7543
1983-11,99.41641,101.4123,99.81973,99.8381,4.107256,56.84819,99.29227,99.16826,56.95086
1983-12,99.57826,101.4267,99.83292,99.84995,4.270996,57.05373,99.31948,99.19926,57.14922
1984-01,99.77247,101.4221,99.80529,99.82511,4.396585,57.23773,99.36049,99.24598,57.3494
1984-02,99.98288,101.4158,99.74905,99.77454,4.510303,57.40699,99.41584,99.30904,57.55142
1984-03,100.1882,101.4204,99.67854,99.71114,4.567688,57.56964,99.48108,99.38336,57.75529
1984-04,100.3708,101.4495,99.59151,99.63289,4.539761,57.72427,99.54451,99.45563,57.96103
1984-05,100.5297,101.5135,99.47431,99.52751,4.412806,57.86286,99.59187,99.50959,58.16864
1984-06,100.6586,101.5903,99.31385,99.38323,4.187683,57.97757,99.61095,99.53133,58.37814
1984-07,100.7465,101.6529,99.14536,99.23174,3.947379,58.08878,99.597,99.51543,58.58951
1984-08,100.8081,101.6833,98.98363,99.08632,3.700342,58.20511,99.55437,99.46687,58.80277
1984-09,100.8538,101.701,98.85656,98.97206,3.488849,58.34307,99.50023,99.40518,59.01791
1984-10,100.8853,101.7332,98.83094,98.94904,3.396057,58.54245,99.47002,99.37076,59.23494
1984-11,100.9063,101.7966,98.93902,99.04621,3.474162,58.82307,99.50208,99.4073,59.45386
1984-12,100.915,101.8654,99.18365,99.26617,3.740477,59.1875,99.62064,99.54237,59.67466
1985-01,100.9056,101.8991,99.51358,99.56282,4.138385,59.60596,99.81403,99.76269,59.89732
1985-02,100.8831,101.8645,99.80473,99.8246,4.525686,60.00443,100.0537,100.0357,60.12183
1985-03,100.8492,101.7939,100.026,100.0236,4.855042,60.36388,100.3074,100.3248,60.34818
1985-04,100.8023,101.728,100.1184,100.1067,5.06687,60.64809,100.5487,100.5997,60.57635
1985-05,100.7474,101.6954,100.0661,100.0596,5.158517,60.84653,100.7577,100.8378,60.80633
1985-06,100.6872,101.6873,99.89268,99.90369,5.168164,60.97259,100.922,101.025,61.03809
1985-07,100.6197,101.6904,99.64493,99.68092,5.10734,61.05409,101.0402,101.1596,61.27164
