country,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX
2019-10,99.43913,103.366,98.94959,99.38023,-2.466006,104.8014,100.5861,100.8496,105.9139
2019-11,99.24986,103.2341,98.99043,99.40435,-2.26558,104.8346,100.5156,100.7367,105.9038
2019-12,98.99052,103.149,99.06815,99.45029,-2.064744,104.9032,100.4447,100.6231,105.89
2020-01,98.53779,103.0023,99.15282,99.50032,-1.902415,104.9757,100.3762,100.5133,105.8726
2020-02,97.68829,102.1273,99.22276,99.54165,-1.739369,105.0293,100.3085,100.4048,105.852
2020-03,96.15316,99.90393,96.49337,97.92871,-4.306478,102.1173,98.92219,98.18362,105.8283
2020-04,94.31519,96.67032,85.54932,91.46128,-14.9899,90.5126,92.11578,87.27809,105.8017
2020-05,93.34246,94.82003,87.64188,92.69788,-12.66261,92.70086,88.72974,81.85281,105.7723
2020-06,93.45637,94.67857,93.33683,96.06334,-6.673092,98.69485,91.07661,85.61308,105.7405
2020-07,93.96086,95.6222,95.01048,97.05239,-4.684853,100.4322,93.41092,89.35321,105.7064
2020-08,94.49931,96.71423,95.75452,97.49208,-3.694085,101.1841,95.74331,93.09027,105.6703
2020-09,95.04254,97.62576,95.58722,97.39322,-3.724158,100.9709,96.47572,94.26377,105.6322
2020-10,95.48032,98.2464,96.21918,97.76667,-3.05443,101.6003,97.2047,95.43178,105.5926
2020-11,95.82711,98.57586,97.22985,98.36394,-2.105344,102.6275,97.94476,96.61753,105.5514
2020-12,96.16995,98.98532,98.36973,99.03754,-1.062258,103.7889,98.08044,96.83494,105.509
2021-01,96.55962,99.45053,99.25039,99.55798,-0.2865877,104.6749,98.23207,97.07788,105.4654
2021-02,97.07614,100.01,99.54078,99.72958,-0.0879753,104.9369,98.37814,97.31193,105.421
2021-03,97.81396,100.8162,100.0668,100.0405,3.259915,105.4462,98.59481,97.65908,105.3758
2021-04,98.755,101.6476,100.7293,100.4319,17.21918,106.0981,98.75368,97.91363,105.33
2021-05,99.61526,102.3073,100.9989,100.5913,14.70811,106.3354,98.87611,98.10981,105.2837
2021-06,100.2186,102.8382,101.1791,100.6978,7.885955,106.4779,98.83866,98.0498,105.237
2021-07,100.4646,103.0004,101.2791,100.7568,6.07709,106.5355,98.82021,98.02023,105.1901
2021-08,100.5038,102.8867,101.2899,100.7632,5.253018,106.4993,98.83105,98.03759,105.143
2021-09,100.5414,102.9689,101.2613,100.7463,5.398086,106.4214,98.8816,98.11859,105.0958
2021-10,100.6508,103.2504,101.2389,100.7331,4.674964,106.3501,98.97591,98.26971,105.0486
2021-11,100.737,103.5928,101.2617,100.7466,3.604059,106.3262,99.11452,98.4918,105.0014
2021-12,100.6702,103.4131,101.3321,100.7882,2.469839,106.3523,99.2942,98.77969,104.9542
2022-01,100.5406,103.076,101.4513,100.8586,1.676363,106.4296,99.50444,99.11653,104.907
2022-02,100.6277,102.9344,101.5768,100.9328,1.502279,106.5133,99.73321,99.48308,104.8599
2022-03,100.7024,102.9698,101.6445,100.9728,1.033951,106.5365,99.97062,99.86346,104.8129
2022-04,100.7185,102.9852,101.6161,100.956,0.3400343,106.4589,100.2113,100.2491,104.7658
2022-05,100.6411,102.7697,101.4778,100.8743,-0.06494885,106.2663,100.4532,100.6366,104.7188
2022-06,100.4791,102.2411,101.2958,100.7667,,,,,
2022-07,100.2648,101.5325,101.1036,100.6532,,,,,
2022-08,100.0216,100.8754,100.9197,100.5445,,,,,
2022-09,99.73463,,100.8169,100.4837,,,,,
