country,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E,G4E
1983-08,99.91193,99.96068,3.387217,57.31713,99.5841,2.313594,57.00615,99.36983,57.36765
1983-09,100.0011,100.0296,3.582451,57.46579,99.6946,2.583422,57.18097,99.50546,57.46515
1983-10,100.0854,100.0947,3.665891,57.61341,99.80497,2.805937,57.35585,99.63792,57.56428
1983-11,100.163,100.1539,3.661291,57.75906,99.89357,2.955032,57.51641,99.74221,57.66506
1983-12,100.2163,100.1929,3.5782,57.89244,99.94099,3.013547,57.64975,99.79615,57.76751
1984-01,100.2293,100.1997,3.427801,58.00432,99.93858,2.986398,57.75026,99.79025,57.87164
1984-02,100.1994,100.1726,3.235518,58.0932,99.88755,2.891729,57.81907,99.72656,57.9776
1984-03,100.1316,100.1167,3.009022,58.16169,99.8023,2.757103,57.86594,99.62238,58.08528
1984-04,100.0374,100.0419,2.776406,58.21644,99.71547,2.621821,57.91318,99.51624,58.1947
1984-05,99.9369,99.96392,2.554643,58.26908,99.66182,2.521304,57.98475,99.44926,58.30587
1984-06,99.85254,99.8996,2.357788,58.33266,99.66197,2.47195,58.09531,99.44624,58.41881
1984-07,99.80317,99.86286,2.207326,58.41831,99.70364,2.453621,58.23732,99.49397,58.53352
1984-08,99.78918,99.85237,2.109739,58.52637,99.76018,2.433467,58.39337,99.56242,58.65002
1984-09,99.78241,99.84696,2.044041,58.64041,99.80569,2.387305,58.54605,99.62184,58.76829
1984-10,99.76637,99.83573,1.974107,58.75076,99.82902,2.321017,58.68709,99.65825,58.88834
1984-11,99.74958,99.82524,1.910246,58.8624,99.83017,2.258604,58.81548,99.67007,59.01017
1984-12,99.73444,99.81799,1.872959,58.97675,99.81818,2.231755,58.93635,99.66613,59.13378
1985-01,99.71003,99.80593,1.867121,59.08733,99.8102,2.269333,59.0608,99.66526,59.25916
1985-02,99.66687,99.78213,1.885109,59.18832,99.82381,2.389013,59.20037,99.68718,59.38615
1985-03,99.61704,99.75246,1.934759,59.28698,99.86781,2.583921,59.36115,99.74166,59.5149
1985-04,99.5742,99.72594,2.018315,59.39143,99.93282,2.803728,59.53691,99.8181,59.6454
1985-05,99.53982,99.70327,2.116869,59.50256,100.0011,2.985254,59.71575,99.89645,59.77765
1985-06,99.51449,99.68472,2.208163,59.62074,100.0547,3.081776,59.88567,99.95669,59.91162
1985-07,99.50495,99.67616,2.279666,59.75005,100.0836,3.095424,60.04002,99.98785,60.04732
1985-08,99.52215,99.68647,2.342104,59.89712,100.0828,3.052231,60.17567,99.98497,60.18472
1985-09,99.56738,99.71772,2.425673,60.06284,100.0518,2.982972,60.29246,99.94804,60.32381
1985-10,99.63258,99.76389,2.538965,60.24242,99.99557,2.908254,60.39386,99.88304,60.46458
1985-11,99.70253,99.81344,2.657603,60.42673,99.92236,2.839428,60.4855,99.7995,60.60701
1985-12,99.76759,99.85972,2.769181,60.60992,99.84328,2.779984,60.57477,99.70974,60.75111
1986-01,99.83263,99.90652,2.88993,60.79491,99.77272,2.726522,60.67111,99.62933,60.89684
1986-02,99.90229,99.95597,3.034811,60.98457,99.72404,2.673944,60.78336,99.57269,61.04421
1986-03,99.9713,100.0037,3.185603,61.17563,99.70403,2.619605,60.91618,99.5473,61.19319
1986-04,100.0255,100.0393,3.313565,61.35941,99.70657,2.568389,61.06604,99.54729,61.34375
1986-05,100.0471,100.0502,3.398628,61.52483,99.71947,2.528241,61.22551,99.56036,61.49587
1986-06,100.05,100.0471,3.454467,61.68032,99.72952,2.505677,61.38622,99.57291,61.64951
1986-07,100.0384,100.033,3.478365,61.82838,99.72647,2.500662,61.54142,99.57409,61.80465
1986-08,100.0166,100.0106,3.463268,61.97152,99.70168,2.5082,61.685,99.55415,61.96125
1986-09,99.98803,99.98198,3.411445,62.11185,99.64732,2.51865,61.81102,99.50375,62.11928
1986-10,99.96066,99.95283,3.339477,62.2542,99.55715,2.517052,61.914,99.41441,62.27871
1986-11,99.94781,99.93327,3.276963,62.40689,99.43108,2.491662,61.99259,99.28429,62.43948
1986-12,99.97031,99.9391,3.25534,62.58298,99.28215,2.443279,62.05478,99.12658,62.60156
1987-01,100.0479,99.98461,3.289825,62.79496,99.14566,2.396091,62.12484,98.98023,62.7649
1987-02,100.1522,100.0537,3.346054,63.02515,99.06149,2.381318,62.2308,98.8899,62.92938
1987-03,100.2854,100.1462,3.43193,63.27514,99.05506,2.421407,62.3912,98.8845,63.09503
1987-04,100.4218,100.2424,3.535231,63.5286,99.11584,2.511249,62.59957,98.95323,63.26177
1987-05,100.5371,100.3245,3.649583,63.77023,99.21811,2.634562,62.83853,99.06824,63.42954
1987-06,100.6195,100.3847,3.748255,63.99226,99.33649,2.776274,63.09047,99.20157,63.59825
1987-07,100.6519,100.4107,3.809183,64.18353,99.4584,2.932337,63.34602,99.33852,63.76783
1987-08,100.6361,100.4032,3.829769,64.34489,99.57858,3.105678,63.60073,99.47222,63.93819
1987-09,100.5832,100.3693,3.81771,64.48309,99.69341,3.30113,63.85148,99.59795,64.10923
1987-10,100.4997,100.3135,3.771413,64.60207,99.79517,3.519095,64.09281,99.70745,64.28087
1987-11,100.4117,100.2543,3.70391,64.71838,99.87612,3.753626,64.31956,99.79297,64.453
1987-12,100.3514,100.216,3.626642,64.85264,99.93344,3.988744,64.52999,99.85217,64.62553
1988-01,100.3443,100.2179,3.545624,65.02143,99.97527,4.19348,64.73003,99.89458,64.79835
1988-02,100.3924,100.2612,3.492426,65.22625,100.0145,4.335527,64.92884,99.93461,64.97133
1988-03,100.4919,100.3427,3.460573,65.46481,100.0626,4.397311,65.13474,99.98521,65.14437
1988-04,100.631,100.4526,3.464461,65.72953,100.1253,4.396723,65.3519,100.0528,65.31738
1988-05,100.7891,100.5757,3.507583,66.00703,100.2042,4.364933,65.58139,100.1392,65.49023
1988-06,100.9442,100.6964,3.579449,66.28283,100.297,4.3288,65.82153,100.2417,65.66283
1988-07,101.0887,100.8095,3.689846,66.55181,100.397,4.295837,66.06726,100.3527,65.83507
1988-08,101.2182,100.9118,3.832481,66.81089,100.4958,4.263336,66.31225,100.4627,66.00682
1988-09,101.3253,100.9974,3.988522,67.05502,100.5858,4.227161,66.55058,100.563,66.17799
1988-10,101.4012,101.0598,4.14242,67.27815,100.6631,4.190398,66.77856,100.6482,66.34846
1988-11,101.4447,101.0973,4.265741,67.4791,100.7256,4.157722,66.99379,100.7151,66.51814
1988-12,101.4464,101.1025,4.315645,67.65144,100.7724,4.129978,67.19506,100.762,66.6869
1989-01,101.4111,101.0784,4.270298,67.79804,100.8049,4.09865,67.38309,100.7904,66.85466
1989-02,101.3549,101.0378,4.144044,67.92926,100.8253,4.05166,67.55953,100.8033,67.02119
1989-03,101.296,100.995,3.960052,68.05726,100.8373,3.980711,67.72756,100.8053,67.18649
1989-04,101.2564,100.9658,3.753516,68.19669,100.8476,3.887365,67.89236,100.8045,67.35051
1989-05,101.2324,100.9483,3.542292,68.34518,100.8633,3.778803,68.05958,100.8094,67.51314
1989-06,101.22,100.9402,3.344916,68.49993,100.8901,3.665021,68.2339,100.8269,67.67429
1989-07,101.2095,100.9337,3.159234,68.65434,100.9308,3.557205,68.4174,100.8602,67.83389
1989-08,101.1862,100.9186,2.974768,68.79836,100.9856,3.465714,68.61044,100.9098,67.99186
1989-09,101.1432,100.8906,2.791939,68.92715,101.0523,3.397727,68.81179,100.9739,68.14812
1989-10,101.0984,100.8622,2.637817,69.05283,101.1258,3.35381,69.01819,101.0477,68.3026
1989-11,101.0732,100.8484,2.535321,69.18991,101.1992,3.330677,69.22514,101.1247,68.45524
1989-12,101.0686,100.8495,2.494559,69.33905,101.2653,3.322217,69.42743,101.1974,68.60596
1990-01,101.0742,100.8583,2.500444,69.49329,101.3179,3.319008,69.61954,101.2578,68.75473
1990-02,101.0764,100.8643,2.523144,69.64321,101.3526,3.311635,69.79686,101.2994,68.90153
1990-03,101.0863,100.8754,2.555264,69.7963,101.3671,3.290885,69.9564,101.3182,69.04626
1990-04,101.0971,100.8859,2.567967,69.94797,101.3656,3.25248,70.10055,101.3176,69.18889
1990-05,101.0849,100.8788,2.540604,70.08157,101.3541,3.194255,70.23357,101.3042,69.32938
1990-06,101.0243,100.8354,2.451638,70.17931,101.3377,3.115297,70.35959,101.2839,69.46772
1990-07,100.9067,100.7494,2.302263,70.23494,101.3189,3.016418,70.48116,101.2604,69.60387
1990-08,100.728,100.6168,2.103427,70.24548,101.2993,2.900512,70.60049,101.237,69.73782
1990-09,100.4952,100.4424,1.869271,70.21559,101.2821,2.774332,70.72086,101.2184,69.86957
1990-10,100.2367,100.2477,1.610325,70.1648,101.2747,2.651486,70.84819,101.213,69.99911
1990-11,99.98179,100.0544,1.335111,70.11368,101.2831,2.545207,70.98706,101.2272,70.12645
1990-12,99.75657,99.88158,1.069419,70.08057,101.3062,2.460986,71.13602,101.259,70.25159
1991-01,99.58386,99.74529,0.8467165,70.0817,101.3281,2.388157,71.28217,101.2897,70.37456
1991-02,99.49185,99.66625,0.7100123,70.13769,101.3302,2.311816,71.41044,101.2973,70.49591
1991-03,99.48833,99.65182,0.6554906,70.25381,101.297,2.217564,71.50773,101.264,70.61512
1991-04,99.53852,99.67844,0.6545683,70.40582,101.2333,2.107106,71.57764,101.1952,70.73224
1991-05,99.61285,99.72453,0.7012371,70.57301,101.1535,1.990717,71.63173,101.1072,70.84729
1991-06,99.69368,99.77641,0.8031762,70.74297,101.0757,1.882826,71.68433,101.0203,70.96033
1991-07,99.76781,99.82381,0.9560269,70.9064,101.0161,1.798247,71.74859,100.9528,71.07142
1991-08,99.83035,99.86378,1.159322,71.05985,100.9873,1.748006,71.83459,100.9188,71.18061
1991-09,99.87147,99.88981,1.396781,71.19635,100.9949,1.733661,71.94691,100.9243,71.28798
1991-10,99.88523,99.89738,1.634495,71.31165,101.0323,1.739181,72.08037,100.962,71.39358
1991-11,99.87991,99.89172,1.851217,71.41163,101.0854,1.742329,72.22388,101.016,71.4975
1991-12,99.86042,99.87561,2.025229,71.49987,101.1356,1.724561,72.36282,101.0657,71.59981
1992-01,99.83478,99.85413,2.140976,71.58214,101.1616,1.681094,72.48048,101.0877,71.7006
1992-02,99.8007,99.82501,2.166693,71.65736,101.1444,1.613614,72.56272,101.0617,71.80045
1992-03,99.74005,99.77502,2.075656,71.71204,101.0726,1.528242,72.60054,100.9758,71.89893
1992-04,99.63519,99.6924,1.885776,71.73352,100.9543,1.429585,72.60091,100.84,71.99617
1992-05,99.46236,99.56133,1.603536,71.70467,100.805,1.319297,72.57676,100.6721,72.09226
1992-06,99.2102,99.37305,1.235778,71.6172,100.64,1.194605,72.54068,100.4895,72.18733
1992-07,98.89013,99.13401,0.8079215,71.47927,100.4688,1.04761,72.50023,100.3026,72.2815
1992-08,98.52981,98.86266,0.3532127,71.31084,100.2959,0.8690071,72.45885,100.116,72.37489
1992-09,98.17107,98.58901,-0.07597723,71.14226,100.1218,0.6533279,72.41697,99.93008,72.46764
1992-10,97.84634,98.33759,-0.4409939,70.99716,99.94499,0.4063912,72.3733,99.74289,72.55986
1992-11,97.58011,98.12876,-0.7254187,70.8936,99.76408,0.1422562,72.32663,99.55258,72.65169
1992-12,97.38798,97.9761,-0.918439,70.84319,99.58027,-0.1174398,72.27783,99.36018,72.74326
1993-01,97.26871,97.87962,-1.029274,70.84536,99.40054,-0.3428085,72.23202,99.17255,72.83469
1993-02,97.21705,97.83642,-1.061673,70.89658,99.23369,-0.5057096,72.19577,98.99855,72.92609
1993-03,97.22665,97.84167,-1.003293,70.99255,99.08944,-0.5839211,72.17661,98.84825,73.01759
1993-04,97.28358,97.8847,-0.8505875,71.12336,98.97175,-0.5826737,72.17788,98.72597,73.10931
1993-05,97.37639,97.95664,-0.5910527,71.28085,98.88226,-0.5174079,72.20125,98.63373,73.20137
1993-06,97.49712,98.05164,-0.2203159,71.45941,98.82097,-0.4046781,72.24712,98.57186,73.29387
1993-07,97.65817,98.17783,0.2644424,71.6683,98.78492,-0.2576629,72.31342,98.53725,73.38689
1993-08,97.86107,98.33614,0.8385614,71.90883,98.77162,-0.08347528,72.39836,98.52727,73.48053
1993-09,98.09182,98.5159,1.445935,72.17093,98.78075,0.1171251,72.50179,98.54151,73.57487
1993-10,98.34171,98.71081,2.04396,72.44832,98.81409,0.3480983,72.62523,98.58185,73.66998
1993-11,98.61169,98.92255,2.607059,72.74184,98.87427,0.6141225,72.77081,98.65096,73.76594
1993-12,98.91148,99.15856,3.127453,73.05877,98.96158,0.914353,72.93871,98.74892,73.86279
1994-01,99.23891,99.41729,3.602652,73.39767,99.0689,1.233552,73.12304,98.86758,73.96058
1994-02,99.58717,99.69294,4.030135,73.75381,99.18713,1.552309,73.31647,98.99664,74.05956
1994-03,99.94295,99.97475,4.401474,74.11727,99.30901,1.851462,73.51293,99.12804,74.15958
1994-04,100.2903,100.2487,4.714223,74.47627,99.43218,2.12395,73.7109,99.25967,74.26068
1994-05,100.6107,100.4994,4.960915,74.81704,99.55702,2.368281,73.91117,99.39257,74.36288
1994-06,100.8987,100.7229,5.144235,75.13545,99.68422,2.585079,74.11477,99.52806,74.4662
1994-07,101.1486,100.9158,5.244858,75.42719,99.81213,2.77563,74.32058,99.66462,74.57068
1994-08,101.3643,101.082,5.265352,75.69508,99.93685,2.93811,74.52551,99.79805,74.67631
1994-09,101.5293,101.2099,5.204064,75.92675,100.0521,3.065633,74.72443,99.92151,74.78313
1994-10,101.6378,101.2938,5.064776,76.11766,100.1491,3.146302,74.91024,100.0255,74.89113
1994-11,101.6848,101.3287,4.84196,76.26397,100.2194,3.167745,75.076,100.1009,75.00034
1994-12,101.6625,101.3083,4.51788,76.35948,100.2588,3.125017,75.21805,100.1428,75.11077
1995-01,101.5754,101.2362,4.100678,76.40748,100.2729,3.032677,75.34062,100.1571,75.22244
1995-02,101.4464,101.1309,3.621866,76.42508,100.2707,2.911266,75.4509,100.1533,75.33543
1995-03,101.2975,101.0089,3.118529,76.42864,100.2607,2.779124,75.55595,100.1409,75.44968
1995-04,101.1498,100.8862,2.628738,76.43406,100.2469,2.643775,75.65965,100.125,75.56522
1995-05,101.0237,100.7804,2.191725,76.45682,100.2295,2.505633,75.76311,100.1071,75.68207
1995-06,100.8841,100.6639,1.776728,76.47041,100.2063,2.361502,75.86499,100.0854,75.80025
1995-07,100.72,100.5303,1.377762,76.4664,100.1735,2.208285,75.96179,100.0553,75.91978
1995-08,100.5288,100.378,0.9877685,76.44278,100.1273,2.044745,76.04935,100.0114,76.04068
1995-09,100.3145,100.21,0.6265987,76.4025,100.0654,1.873952,76.12473,99.94979,76.16296
1995-10,100.0943,100.0391,0.316492,76.35857,99.98996,1.706498,76.18858,99.87143,76.28667
1995-11,99.87957,99.87433,0.07317361,76.31977,99.90553,1.555922,76.24413,99.78056,76.4118
1995-12,99.67817,99.7213,-0.08829621,76.29206,99.81869,1.434024,76.2967,99.68423,76.53838
1996-01,99.50031,99.58804,-0.1624589,76.28334,99.7376,1.345113,76.35404,99.59252,76.66644
1996-02,99.35926,99.48378,-0.1587076,76.30379,99.66982,1.289191,76.42361,99.5153,76.79585
1996-03,99.25671,99.41011,-0.0963846,76.35497,99.61951,1.262908,76.51015,99.45844,76.92676
1996-04,99.18906,99.364,0.0002901734,76.43428,99.58383,1.258146,76.61156,99.41911,77.05919
1996-05,99.14467,99.33625,0.09949148,76.53289,99.55705,1.266798,76.72289,99.39079,77.19315
1996-06,99.11832,99.32227,0.2307242,76.64684,99.53352,1.284048,76.83913,99.36699,77.32864
1996-07,99.10489,99.31777,0.399978,76.77225,99.50996,1.310738,76.95745,99.34396,77.46565
1996-08,99.10191,99.32052,0.6075993,76.90724,99.48498,1.350794,77.07663,99.32018,77.6042
1996-09,99.09914,99.32256,0.8395105,77.04391,99.45837,1.40797,77.19654,99.29546,77.74428
1996-10,99.09784,99.32452,1.079955,77.1832,99.43044,1.481589,77.31738,99.27011,77.88586
1996-11,99.10381,99.33069,1.323249,77.32967,99.40359,1.56988,77.44106,99.24657,78.02895
1996-12,99.14532,99.36266,1.590378,77.50539,99.38371,1.672124,77.57247,99.23112,78.17353
1997-01,99.23581,99.43071,1.884695,77.72105,99.38161,1.789734,77.72057,99.2352,78.31956
1997-02,99.36689,99.52882,2.183839,77.97014,99.40857,1.924947,77.89473,99.27077,78.46693
1997-03,99.52299,99.64577,2.469661,78.24068,99.46995,2.077154,78.09939,99.34326,78.61568
1997-04,99.69656,99.77544,2.737672,78.5268,99.55773,2.239848,78.32754,99.44358,78.76581
1997-05,99.87091,99.90542,2.982358,78.81537,99.65936,2.405279,78.56828,99.55781,78.91725
1997-06,100.044,100.035,3.206809,79.10476,99.76455,2.568593,78.81282,99.67479,79.06996
1997-07,100.208,100.1574,3.408094,79.38872,99.87123,2.731699,79.05969,99.79274,79.22389
1997-08,100.3588,100.2697,3.584325,79.66385,99.98033,2.89763,79.31003,99.9131,79.37901
1997-09,100.4885,100.3661,3.737927,79.92376,100.0904,3.064891,79.56253,100.0343,79.53522
1997-10,100.578,100.4326,3.847856,80.15311,100.1921,3.221578,79.80822,100.1452,79.69251
1997-11,100.6325,100.4732,3.913368,80.35587,100.2726,3.349557,80.035,100.2307,79.85081
1997-12,100.6676,100.4997,3.920808,80.54423,100.3212,3.42939,80.23273,100.2783,80.01006
1998-01,100.6904,100.5175,3.863389,80.72372,100.3358,3.44729,80.39983,100.2864,80.1702
1998-02,100.7061,100.5313,3.755775,80.89852,100.3186,3.394692,80.53901,100.2585,80.33132
1998-03,100.7002,100.5312,3.599354,81.05684,100.274,3.271794,80.65463,100.2005,80.49324
1998-04,100.6513,100.5004,3.38024,81.1812,100.2087,3.096478,80.75294,100.1203,80.6559
1998-05,100.553,100.4335,3.109565,81.26619,100.1292,2.890838,80.83956,100.0251,80.81926
1998-06,100.4058,100.3298,2.79017,81.31191,100.0404,2.671717,80.91847,99.91999,80.98327
1998-07,100.2199,100.1953,2.440689,81.32635,99.94476,2.443668,80.99165,99.80748,81.14787
1998-08,100.0164,100.0444,2.08692,81.32637,99.84464,2.207668,81.06093,99.68996,81.31303
1998-09,99.82594,99.89947,1.768073,81.33687,99.74441,1.970412,81.13023,99.57235,81.47868
1998-10,99.66869,99.77552,1.52355,81.37428,99.65308,1.754106,81.20815,99.46519,81.64478
1998-11,99.57848,99.69864,1.382042,81.46642,99.58037,1.585533,81.30398,99.37993,81.81126
1998-12,99.55718,99.67133,1.329501,81.61507,99.53208,1.483967,81.42336,99.32333,81.97807
1999-01,99.59875,99.69023,1.352542,81.81554,99.50424,1.44596,81.56238,99.29056,82.14515
1999-02,99.68652,99.74414,1.428699,82.05432,99.49082,1.460004,81.71488,99.27414,82.31236
1999-03,99.8149,99.83084,1.567012,82.32701,99.49053,1.518198,81.87914,99.27189,82.47968
1999-04,99.97736,99.94722,1.782582,82.62832,99.51171,1.621584,82.06241,99.29263,82.64703
1999-05,100.1787,100.0969,2.087188,82.96236,99.56664,1.776819,82.27593,99.34988,82.81433
1999-06,100.4073,100.2709,2.468991,83.3195,99.66425,1.989289,82.52818,99.45371,82.98149
1999-07,100.6346,100.4476,2.889211,83.67604,99.80039,2.252417,82.81592,99.60012,83.14841
1999-08,100.8409,100.6121,3.30672,84.0156,99.96514,2.553375,83.13071,99.77882,83.31499
1999-09,101.0215,100.7592,3.684654,84.33385,100.1473,2.8751,83.46281,99.97807,83.48112
1999-10,101.1747,100.8869,4.000076,84.62931,100.3369,3.195552,83.80319,100.1871,83.64671
1999-11,101.3046,100.9963,4.220908,84.90504,100.5251,3.492684,84.14367,100.3962,83.81163
1999-12,101.4148,101.0892,4.348282,85.16392,100.704,3.749588,84.4764,100.5961,83.97578
2000-01,101.5144,101.1727,4.39731,85.41322,100.8661,3.961385,84.79337,100.7777,84.13907
2000-02,101.6143,101.256,4.396971,85.66222,101.004,4.126026,85.08646,100.9314,84.30131
2000-03,101.7121,101.3372,4.350437,85.9086,101.1126,4.239183,85.35014,101.051,84.46248
2000-04,101.7963,101.4083,4.253099,86.14259,101.1913,4.290959,85.58368,101.1359,84.62248
2000-05,101.8601,101.4636,4.093319,86.35828,101.242,4.270108,85.78921,101.1889,84.78123
2000-06,101.8997,101.4995,3.879957,86.55225,101.2692,4.17242,85.9716,101.2161,84.93864
2000-07,101.9202,101.5189,3.64809,86.72862,101.2824,4.014187,86.1403,101.2288,85.09466
2000-08,101.9159,101.5168,3.412308,86.88248,101.2923,3.819662,86.30603,101.2397,85.2492
2000-09,101.883,101.4899,3.173671,87.01033,101.3084,3.612993,86.47832,101.26,85.40222
2000-10,101.8171,101.4341,2.929169,87.10825,101.3377,3.413005,86.6634,101.2971,85.55367
2000-11,101.7017,101.3381,2.658061,87.16187,101.3821,3.231462,86.86274,101.3526,85.70349
2000-12,101.5269,101.1951,2.346827,87.16257,101.4366,3.071057,87.07072,101.42,85.85167
2001-01,101.2935,101.0076,1.98719,87.11055,101.485,2.922164,87.27118,101.4803,85.99816
2001-02,101.0237,100.7924,1.590503,87.02468,101.5075,2.770832,87.44406,101.5106,86.14284
2001-03,100.7358,100.5637,1.178122,86.92071,101.4904,2.60748,87.57563,101.4948,86.2858
2001-04,100.446,100.3334,0.777715,86.81253,101.4341,2.433172,87.66608,101.4336,86.42706
2001-05,100.1627,100.1079,0.404341,86.70746,101.3458,2.253282,87.72228,101.335,86.56663
2001-06,99.87504,99.87974,0.05075251,86.59618,101.2336,2.071591,87.75258,101.2088,86.70453
2001-07,99.58628,99.6524,-0.284921,86.48151,101.1037,1.8849,87.76396,101.0631,86.84079
2001-08,99.31642,99.44125,-0.5772933,86.38091,100.9608,1.687013,87.76202,100.9044,86.97545
2001-09,99.09038,99.26518,-0.7977509,86.3162,100.8099,1.473091,87.75222,100.7389,87.10857
2001-10,98.95284,99.1583,-0.8972948,86.32663,100.66,1.244803,87.74219,100.5754,87.24017
2001-11,98.93127,99.14131,-0.8321097,86.43659,100.5208,1.010313,87.74033,100.4235,87.37035
2001-12,99.01947,99.20987,-0.5981801,86.64117,100.4013,0.7852924,87.75448,100.2918,87.49914
2002-01,99.17989,99.33477,-0.2325383,86.90798,100.3069,0.5944867,87.78999,100.1865,87.62661
2002-02,99.3687,99.48212,0.199809,87.19856,100.2401,0.4642123,87.84999,100.111,87.75255
2002-03,99.53991,99.61555,0.6353856,87.47298,100.2006,0.4106205,87.93523,100.0659,87.8773
2002-04,99.65097,99.70212,1.015147,87.6938,100.1824,0.4272386,88.04062,100.0451,88.00095
2002-05,99.68178,99.7268,1.309769,87.84313,100.1772,0.4969271,88.1582,100.0393,88.12356
2002-06,99.63514,99.69129,1.532438,87.92322,100.1747,0.5992792,88.27847,100.0377,88.24519
2002-07,99.53575,99.61452,1.704606,87.95568,100.1639,0.7142376,88.39081,100.0282,88.36591
2002-08,99.40058,99.51028,1.822744,87.95541,100.1336,0.8233842,88.48464,99.99867,88.48582
2002-09,99.24195,99.38902,1.873441,87.93329,100.0749,0.910368,88.55109,99.93921,88.60495
2002-10,99.0723,99.26128,1.822945,87.90031,99.9841,0.9617729,88.58607,99.84521,88.7234
2002-11,98.90137,99.13478,1.652786,87.8652,99.86208,0.9680924,88.58974,99.71691,88.84123
2002-12,98.73068,99.01054,1.37138,87.82936,99.71545,0.9272406,88.56818,99.5612,88.95853
2003-01,98.57229,98.89623,1.030543,87.8036,99.56022,0.8512293,88.53728,99.39596,89.07534
2003-02,98.44289,98.80284,0.6931232,87.80296,99.41634,0.7595132,88.51722,99.24371,89.19178
2003-03,98.3665,98.74798,0.4298944,87.84903,99.30046,0.6698632,88.52428,99.12259,89.30788
2003-04,98.36234,98.7467,0.3026795,87.95924,99.22215,0.5981648,88.56725,99.04226,89.42369
2003-05,98.42484,98.79645,0.3253045,88.12888,99.18565,0.5573089,88.64951,99.00628,89.53928
2003-06,98.55015,98.89529,0.4908906,88.35482,99.18966,0.5560292,88.76932,99.01247,89.65469
2003-07,98.71899,99.02838,0.7552634,88.61998,99.22388,0.5955136,88.91719,99.05006,89.76994
2003-08,98.91638,99.18321,1.08654,88.91108,99.27518,0.674062,89.08109,99.10551,89.88509
2003-09,99.12956,99.34885,1.459596,89.21676,99.33138,0.788779,89.24957,99.16602,90.00015
2003-10,99.34167,99.51257,1.844784,89.52189,99.38402,0.9344398,89.41385,99.22179,90.11514
2003-11,99.53095,99.65767,2.209802,89.80685,99.42783,1.10428,89.56802,99.26626,90.23007
2003-12,99.67895,99.76992,2.533937,90.0549,99.46062,1.288558,89.70943,99.29655,90.34496
2004-01,99.7775,99.84447,2.795908,90.25851,99.4837,1.471378,89.84,99.31485,90.45979
2004-02,99.83646,99.88963,2.988261,90.42674,99.49917,1.633342,89.96301,99.32447,90.57487
2004-03,99.86609,99.91354,3.095562,90.56845,99.50732,1.756734,90.07941,99.32684,90.6899
2004-04,99.88042,99.92641,3.111698,90.69626,99.50553,1.828502,90.1867,99.31925,90.80485
2004-05,99.88992,99.93516,3.053188,90.81963,99.49023,1.84041,90.28102,99.29752,90.91972
2004-06,99.90276,99.94508,2.932642,90.94595,99.45975,1.792289,90.36032,99.25945,91.03448
2004-07,99.92327,99.95954,2.774975,91.07916,99.4181,1.699517,90.42835,99.20927,91.1491
2004-08,99.9552,99.9807,2.59989,91.22267,99.37138,1.582898,90.49114,99.15364,91.26356
2004-09,99.994,100.0053,2.41611,91.37233,99.32493,1.461774,90.55419,99.09866,91.37782
2004-10,100.026,100.0235,2.227085,91.51562,99.28088,1.348972,90.62002,99.0471,91.49184
2004-11,100.0353,100.025,2.038903,91.63792,99.24049,1.253116,90.69041,99.00098,91.60557
2004-12,100.0131,100.004,1.861108,91.73092,99.20628,1.180399,90.76836,98.96358,91.71894
2005-01,99.95608,99.95852,1.698523,91.79157,99.18385,1.135147,90.85983,98.94144,91.83192
2005-02,99.86938,99.89208,1.545485,91.82427,99.18011,1.121314,90.97178,98.9422,91.94437
2005-03,99.76882,99.81649,1.407769,91.84344,99.20021,1.143157,91.10916,98.97118,92.05626
2005-04,99.67245,99.74606,1.289309,91.86562,99.24377,1.201932,91.27068,99.02696,92.16751
2005-05,99.6077,99.70113,1.207215,91.91602,99.30756,1.296942,91.45192,99.10477,92.27802
2005-06,99.59907,99.69917,1.177985,92.01728,99.3866,1.423661,91.64674,99.198,92.3877
2005-07,99.6513,99.74301,1.201945,92.17388,99.47375,1.56923,91.84738,99.29831,92.49642
2005-08,99.75187,99.8232,1.262442,92.37431,99.56264,1.719373,92.04703,99.39845,92.60409
2005-09,99.89222,99.93341,1.355239,92.61064,99.64988,1.863994,92.24212,99.49472,92.71056
2005-10,100.0631,100.0663,1.484613,92.87427,99.73737,2.002468,92.43465,99.58942,92.81574
2005-11,100.265,100.2219,1.667261,93.16576,99.82999,2.138477,92.6298,99.68823,92.91949
2005-12,100.4874,100.3922,1.901384,93.47507,99.93336,2.275251,92.83356,99.79778,93.02168
2006-01,100.7041,100.5574,2.163854,93.77781,100.0514,2.410931,93.05039,99.92292,93.12217
2006-02,100.9005,100.7058,2.435092,94.06028,100.1855,2.5398,93.28228,100.0659,93.22085
2006-03,101.0647,100.8281,2.686778,94.31107,100.3335,2.654438,93.5276,100.2251,93.31756
2006-04,101.1983,100.9257,2.901924,94.53149,100.4868,2.747201,93.77807,100.3917,93.41216
2006-05,101.2968,100.9957,3.047421,94.71709,100.6356,2.812795,94.02427,100.5559,93.50452
2006-06,101.3745,101.0495,3.112099,94.88095,100.7747,2.852262,94.26075,100.7119,93.5945
2006-07,101.4538,101.1041,3.113696,95.0439,100.9085,2.878849,94.49152,100.8642,93.68197
2006-08,101.5566,101.1761,3.087491,95.22636,101.0447,2.907664,94.72344,101.0202,93.76682
2006-09,101.6907,101.2714,3.050371,95.43562,101.1877,2.946254,94.9598,101.1837,93.84892
