country,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR
1998-04,106.5264,,94.98937,96.31251,1.830639,45.16026,95.56664,93.53757,47.54243
1998-05,106.2338,,95.38745,96.60536,2.013122,45.54721,95.14617,92.92271,47.74969
1998-06,106.0499,,95.92838,97.00331,2.429573,46.00631,94.9181,92.58919,47.95901
1998-07,105.8915,,96.57516,97.47913,3.14935,46.52082,94.85561,92.49781,48.17058
1998-08,105.5937,,97.2717,97.99156,4.188818,47.06446,94.92576,92.6004,48.38453
1998-09,105.0238,,97.96613,98.50243,5.522621,47.6125,95.0995,92.85446,48.60099
1998-10,104.3457,,98.63924,98.99763,7.068736,48.15571,95.35207,93.22379,48.82003
1998-11,103.7824,,99.33414,99.50886,8.744905,48.71519,95.66763,93.68525,49.04174
1998-12,103.475,98.92616,100.1069,100.0774,10.44804,49.31884,96.03813,94.22704,49.26616
1999-01,103.2385,99.284,100.9715,100.7135,12.04615,49.97414,96.45728,94.83997,49.49329
1999-02,102.7916,99.64835,101.8936,101.3918,13.42021,50.66471,96.91924,95.5155,49.72315
1999-03,101.9271,100.003,102.8125,102.0678,14.48706,51.3607,97.41337,96.23808,49.95571
1999-04,100.8806,100.4075,103.6627,102.6933,15.21026,52.02925,97.91509,96.97176,50.19092
1999-05,99.97871,100.8523,104.4018,103.237,15.59102,52.64849,98.39639,97.67556,50.42873
1999-06,99.46801,101.197,105.0031,103.6794,15.64524,53.2041,98.83537,98.3175,50.66906
1999-07,99.19971,101.4577,105.4353,103.9974,15.38724,53.67909,99.22706,98.89027,50.91185
1999-08,98.99661,101.6419,105.66,104.1627,14.84781,54.0525,99.57378,99.39729,51.157
1999-09,98.7665,101.7713,105.6787,104.1764,14.0951,54.32353,99.87832,99.84262,51.40442
1999-10,98.56137,101.8322,105.52,104.0596,13.18554,54.5053,100.1396,100.2247,51.65401
1999-11,98.50877,101.795,105.2382,103.8523,12.13047,54.62458,100.3542,100.5385,51.90567
1999-12,98.72927,101.6287,104.8474,103.5649,10.88602,54.68769,100.52,100.781,52.15931
2000-01,99.09028,101.3675,104.384,103.2239,9.481956,54.71267,100.6437,100.9618,52.41481
2000-02,99.42813,101.1577,103.8968,102.8655,8.013255,54.72461,100.7354,101.096,52.67209
2000-03,99.62974,100.966,103.455,102.5405,6.618122,54.75982,100.8072,101.2009,52.93103
2000-04,99.73729,100.8048,103.0824,102.2664,5.385226,54.83115,100.8723,101.2962,53.19156
2000-05,99.82414,100.6695,102.7416,102.0156,4.312655,54.91904,100.9383,101.3927,53.45356
2000-06,99.95361,100.6551,102.3857,101.7538,3.372647,54.99849,100.9994,101.482,53.71696
2000-07,100.1696,100.5834,101.9488,101.4324,2.523456,55.03366,101.0292,101.5256,53.98167
2000-08,100.5552,100.1824,101.3873,101.0193,1.75325,55.00018,100.9975,101.4792,54.24759
2000-09,101.1939,99.32117,100.6824,100.5007,1.036602,54.88665,100.8887,101.3201,54.51465
2000-10,101.9718,98.54643,99.86963,99.9028,0.3780447,54.71135,100.7245,101.08,54.78278
2000-11,102.7467,97.88173,99.02848,99.28399,-0.1968265,54.51706,100.5417,100.8127,55.0519
2000-12,103.3896,97.72194,98.2532,98.71364,-0.6072459,54.35561,100.3736,100.5669,55.32196
2001-01,103.8166,98.0789,97.61855,98.24673,-0.8109317,54.26899,100.2341,100.3629,55.5929
2001-02,103.8668,98.57689,97.21286,97.94827,-0.7619771,54.30762,100.1254,100.204,55.86465
2001-03,103.3838,99.05167,97.04775,97.82681,-0.5112982,54.47983,100.0445,100.0856,56.13714
2001-04,102.6862,99.47066,97.0508,97.82906,-0.1540838,54.74666,99.98661,100.001,56.41031
2001-05,102.1646,99.86156,97.15309,97.9043,0.2755207,55.07035,99.94852,99.94528,56.68409
2001-06,102.0947,100.0725,97.32652,98.03189,0.794872,55.43566,99.92984,99.91796,56.95843
2001-07,102.273,100.0384,97.58021,98.21853,1.480317,55.84833,99.93304,99.92265,57.23325
2001-08,102.4194,99.8092,97.91163,98.46234,2.376941,56.3075,99.96318,99.96672,57.50849
2001-09,102.3304,99.49393,98.32668,98.76768,3.517252,56.81715,100.026,100.0585,57.78407
2001-10,102.0646,99.56495,98.85197,99.15413,4.902127,57.39337,100.1239,100.2017,58.05992
2001-11,101.7002,99.96322,99.48304,99.6184,6.451814,58.0344,100.257,100.3964,58.33597
2001-12,101.2683,100.4903,100.1728,100.1258,8.017255,58.71343,100.4213,100.6366,58.61215
2002-01,100.7855,100.9777,100.8559,100.6284,9.440817,59.39242,100.6038,100.9035,58.88838
2002-02,100.2434,101.3275,101.4693,101.0797,10.54417,60.03391,100.7894,101.1748,59.16459
2002-03,99.64878,101.5327,101.9524,101.4351,11.23614,60.60126,100.9657,101.4327,59.44071
2002-04,99.12283,101.5812,102.2354,101.6432,11.51651,61.05156,101.128,101.6701,59.71668
2002-05,98.86531,101.6545,102.3134,101.7006,11.45794,61.38028,101.2733,101.8825,59.99243
2002-06,99.06075,101.7497,102.2288,101.6384,11.13998,61.61118,101.3952,102.0608,60.26791
2002-07,99.50532,101.6666,102.0357,101.4963,10.61308,61.77556,101.4807,102.1858,60.54308
2002-08,99.96457,101.3756,101.7563,101.2908,9.90733,61.88607,101.5116,102.231,60.8179
2002-09,100.2822,100.8613,101.4179,101.0418,9.049036,61.95856,101.4696,102.1695,61.09235
2002-10,100.474,100.2197,101.0176,100.7473,8.010481,61.99086,101.3441,101.9861,61.36639
2002-11,100.5209,99.69428,100.5531,100.4056,6.800436,61.98099,101.1317,101.6755,61.64003
2002-12,100.2878,99.43655,100.0149,100.0097,5.465621,61.92249,100.8406,101.2498,61.91328
2003-01,99.5874,99.25455,99.42561,99.57615,4.102418,61.82895,100.5013,100.7536,62.18614
2003-02,98.9996,99.06488,98.88721,99.18006,2.881193,61.7636,100.1542,100.246,62.45863
2003-03,98.62089,98.8506,98.49316,98.89017,1.954205,61.78553,99.84072,99.78764,62.73079
2003-04,98.43076,98.86585,98.28345,98.73589,1.424361,61.92116,99.59602,99.42981,63.00262
2003-05,98.19098,98.92403,98.26448,98.72193,1.296453,62.17604,99.44789,99.2132,63.27418
2003-06,97.93081,98.92023,98.41782,98.83474,1.507653,62.54006,99.41124,99.15961,63.54546
2003-07,97.81789,98.96732,98.69189,99.03637,1.952485,62.98172,99.47556,99.25365,63.8165
2003-08,97.93896,99.05617,99.02979,99.28495,2.552202,63.46552,99.61794,99.46188,64.0873
2003-09,98.19146,99.14294,99.36205,99.52939,3.2098,63.9473,99.80859,99.74065,64.35787
2003-10,98.45756,99.35905,99.65337,99.74371,3.893061,64.4042,100.0104,100.0358,64.62822
2003-11,98.72045,99.61069,99.8905,99.91816,4.592188,64.82728,100.1875,100.2947,64.89834
2003-12,98.94582,99.73612,100.0701,100.0503,5.315426,65.21393,100.3125,100.4776,65.16824
2004-01,99.15088,99.70215,100.193,100.1407,6.041331,65.56424,100.3766,100.5713,65.43794
2004-02,99.36345,99.58329,100.2591,100.1893,6.660998,65.87767,100.3802,100.5766,65.70744
2004-03,99.49062,99.5061,100.2842,100.2078,7.086962,66.16425,100.3289,100.5015,65.97675
2004-04,99.43816,99.51413,100.294,100.215,7.298795,66.44066,100.2331,100.3615,66.24591
2004-05,99.16778,99.30148,100.2851,100.2084,7.283357,66.70454,100.1043,100.1731,66.51493
2004-06,98.8971,99.01149,100.2672,100.1953,7.071012,66.96228,99.9539,99.95314,66.78384
2004-07,98.8168,98.74723,100.2424,100.177,6.721706,67.21516,99.79524,99.72114,67.05265
2004-08,98.91862,98.57779,100.1981,100.1445,6.285698,67.45477,99.64106,99.49568,67.3214
2004-09,99.00204,98.51865,100.1268,100.092,5.830653,67.67585,99.50179,99.29202,67.59013
2004-10,98.97804,98.44726,100.0273,100.0188,5.39277,67.87737,99.38374,99.11939,67.85883
2004-11,98.8595,98.34136,99.9261,99.94435,5.013213,68.07721,99.292,98.98523,68.12755
2004-12,98.74834,98.41019,99.8484,99.88718,4.720872,68.29259,99.23186,98.89729,68.39629
2005-01,98.84335,98.88665,99.8209,99.86695,4.54187,68.54208,99.20846,98.86307,68.66506
2005-02,99.1457,99.64481,99.85008,99.88843,4.482339,68.83054,99.22569,98.88828,68.93388
2005-03,99.43763,100.1417,99.90258,99.92705,4.490433,69.13531,99.28265,98.97157,69.20273
2005-04,99.53339,100.1976,99.96305,99.97153,4.523265,69.44595,99.36703,99.09495,69.47161
2005-05,99.39306,100.0072,100.0582,100.0416,4.612256,69.78113,99.46249,99.23454,69.74051
2005-06,99.21114,99.76981,100.212,100.1547,4.772204,70.15785,99.55404,99.36842,70.00941
2005-07,99.1143,99.70071,100.4155,100.3044,4.99163,70.5703,99.63252,99.48319,70.27828
2005-08,99.19585,99.79036,100.6478,100.4753,5.261819,71.00412,99.69373,99.5727,70.5471
2005-09,99.35423,100.008,100.8683,100.6375,5.548389,71.43077,99.73839,99.638,70.81585
2005-10,99.50668,100.2569,101.0432,100.7662,5.817353,71.82603,99.77335,99.68913,71.08449
2005-11,99.6521,100.4105,101.1382,100.8361,6.004867,72.16515,99.8063,99.73731,71.35299
2005-12,99.86613,100.437,101.1386,100.8363,6.068257,72.43677,99.84112,99.78822,71.62132
2006-01,100.082,100.3354,101.0438,100.7666,5.978399,72.6398,99.8734,99.83543,71.88943
2006-02,100.2821,100.1985,100.8852,100.6499,5.761234,72.79602,99.8963,99.86892,72.1573
2006-03,100.4299,100.0012,100.6969,100.5114,5.488154,72.92957,99.90643,99.88374,72.42487
2006-04,100.4171,99.72193,100.507,100.3717,5.205122,73.06069,99.91045,99.88961,72.69211
2006-05,100.1742,99.51057,100.3384,100.2477,4.907849,73.20589,99.91806,99.90073,72.95898
2006-06,99.86756,99.39978,100.223,100.1628,4.605144,73.38873,99.93562,99.92641,73.22543
2006-07,99.62611,99.32231,100.1922,100.1401,4.339465,73.63267,99.95944,99.96126,73.49143
2006-08,99.62658,99.3114,100.242,100.1767,4.12835,73.93542,99.98302,99.99573,73.75693
2006-09,99.78168,99.33923,100.3147,100.2302,3.953542,74.25481,100.0036,100.0259,74.02187
2006-10,99.88725,99.35773,100.3637,100.2663,3.801346,74.55639,100.0291,100.0631,74.28622
2006-11,99.83585,99.31555,100.37,100.2709,3.686839,74.82577,100.0714,100.1249,74.54993
2006-12,99.69581,99.19931,100.3588,100.2627,3.650933,75.08138,100.14,100.2253,74.81296
2007-01,99.61491,99.15046,100.3648,100.2671,3.72979,75.34911,100.2343,100.3632,75.07525
2007-02,99.73923,99.23798,100.4267,100.3126,3.931785,75.6582,100.3485,100.5302,75.33676
2007-03,99.88829,99.37279,100.5525,100.4052,4.23093,76.01516,100.4749,100.715,75.59745
2007-04,100.0209,99.57871,100.7456,100.5472,4.60186,76.42284,100.6057,100.9062,75.85728
2007-05,100.0859,99.8577,100.9771,100.7176,4.9915,76.85995,100.735,101.0954,76.1162
2007-06,100.0744,100.1631,101.2012,100.8824,5.318059,77.29158,100.8614,101.2803,76.37418
2007-07,100.0652,100.4493,101.3575,100.9974,5.485038,77.67145,100.9893,101.4673,76.6312
2007-08,100.0516,100.6353,101.3901,101.0214,5.438059,77.95607,101.123,101.6627,76.88723
2007-09,100.0249,100.7066,101.2824,100.9421,5.220826,78.13153,101.2596,101.8625,77.14227
2007-10,100.0243,100.7239,101.0214,100.7501,4.869358,78.18681,101.3826,102.0424,77.39632
2007-11,100.0168,100.6613,100.6289,100.4614,4.426209,78.13771,101.471,102.1716,77.64938
2007-12,99.97071,100.5843,100.1476,100.1073,3.909122,78.01641,101.5093,102.2277,77.90146
2008-01,99.97446,100.3977,99.61826,99.71787,3.324729,77.85427,101.5012,102.2158,78.15261
2008-02,100.0611,100.1026,99.09387,99.33209,2.688722,77.69244,101.4564,102.1503,78.40288
2008-03,100.1676,99.71339,98.60799,98.97465,2.02895,77.55747,101.3823,102.042,78.65232
2008-04,100.2329,99.22507,98.16888,98.6516,1.352216,77.45625,101.2779,101.8893,78.90102
2008-05,100.165,98.53883,97.77575,98.36238,0.6877767,77.38858,101.1315,101.6752,79.14906
2008-06,100.0337,97.90581,97.42313,98.10297,0.07633824,77.35059,100.9217,101.3684,79.39653
2008-07,99.88058,97.59747,97.12833,97.88609,-0.405548,77.35645,100.6211,100.9289,79.64355
2008-08,99.62871,97.92635,96.89639,97.71546,-0.6995003,77.41077,100.2094,100.3269,79.89025
2008-09,99.1623,97.82153,96.72316,97.58801,-0.794483,77.51079,99.69309,99.57176,80.13674
2008-10,98.35714,97.08405,96.64911,97.53354,-0.6358963,77.68962,99.13141,98.7504,80.38317
2008-11,97.28882,96.32726,96.76048,97.61546,-0.1536337,78.01766,98.60282,97.97744,80.62968
2008-12,96.41093,95.92194,97.11518,97.87642,0.6753299,78.54327,98.17573,97.35289,80.87641
2009-01,96.14796,96.06597,97.70931,98.31351,1.812263,79.26519,97.87868,96.91852,81.12347
2009-02,96.37171,96.47269,98.49057,98.88826,3.153839,80.14274,97.71938,96.68555,81.37098
2009-03,96.95924,97.24252,99.32967,99.50556,4.531353,81.07188,97.6934,96.64757,81.619
2009-04,97.64292,98.69532,100.1444,100.1049,5.847902,81.98581,97.78275,96.77822,81.8676
2009-05,98.19749,100.0777,100.8689,100.6379,7.031683,82.8303,97.96398,97.04325,82.11682
2009-06,98.60464,101.008,101.4847,101.0909,8.065818,83.58954,98.20797,97.40004,82.36668
2009-07,98.94106,101.6774,101.9919,101.4641,8.927972,84.26282,98.47281,97.78732,82.61718
2009-08,99.30331,102.2629,102.3793,101.7491,9.597104,84.83997,98.71889,98.14717,82.86829
2009-09,99.58194,102.6016,102.6293,101.933,10.05629,85.3055,98.92262,98.44508,83.12
2009-10,99.72634,102.7556,102.7398,102.0144,10.25479,85.65653,99.09137,98.69186,83.37227
2009-11,99.79803,102.5982,102.7434,102.017,10.12794,85.91924,99.24667,98.91895,83.62505
2009-12,99.97379,102.377,102.6674,101.961,9.640983,86.11562,99.40936,99.15686,83.87827
2010-01,100.2896,102.1995,102.528,101.8585,8.823006,86.25877,99.58569,99.41471,84.13189
2010-02,100.6124,102.0295,102.358,101.7334,7.777237,86.37563,99.77243,99.68778,84.38583
2010-03,100.8404,101.9402,102.1898,101.6097,6.68735,86.49344,99.96095,99.96346,84.64001
2010-04,100.9867,101.925,102.0281,101.4908,5.647707,86.61613,100.1404,100.2259,84.89435
2010-05,101.0241,101.9721,101.8672,101.3724,4.718493,86.73864,100.3004,100.4598,85.14877
2010-06,100.924,102.035,101.6919,101.2434,3.898303,86.84811,100.4341,100.6554,85.40319
2010-07,100.7662,102.0003,101.4875,101.093,3.167298,86.93167,100.5433,100.8151,85.65754
2010-08,100.5808,101.8634,101.2665,100.9305,2.545799,86.99982,100.6324,100.9453,85.91174
2010-09,100.3586,101.7639,101.0474,100.7693,2.066374,87.06823,100.7053,101.0519,86.16572
2010-10,100.1993,101.7783,100.8653,100.6353,1.763607,87.16718,100.763,101.1363,86.41942
2010-11,100.1652,101.8706,100.7595,100.5575,1.643191,87.33106,100.8039,101.1961,86.67278
2010-12,100.2192,101.8027,100.7327,100.5378,1.680362,87.56268,100.825,101.227,86.92575
2011-01,100.3323,101.5058,100.7484,100.5493,1.822356,87.8307,100.8247,101.2266,87.17828
2011-02,100.4669,100.9837,100.7375,100.5413,1.967608,88.07516,100.8019,101.1932,87.43034
2011-03,100.5741,100.3852,100.6481,100.4755,2.031075,88.25018,100.757,101.1275,87.68191
2011-04,100.6068,100.1983,100.4808,100.3525,2.008443,88.35576,100.6949,101.0367,87.93295
2011-05,100.4491,100.2501,100.2444,100.1785,1.914215,88.399,100.6216,100.9296,88.18345
2011-06,100.216,100.2075,99.95559,99.96604,1.780154,88.39414,100.543,100.8145,88.43342
2011-07,100.005,100.0627,99.63499,99.73019,1.642074,88.35915,100.4635,100.6983,88.68285
2011-08,99.83442,99.83292,99.29446,99.47966,1.499394,88.30429,100.3871,100.5866,88.93174
2011-09,99.70665,99.76429,98.96237,99.23535,1.362757,88.25475,100.3171,100.4843,89.18011
2011-10,99.52062,99.88989,98.66814,99.0189,1.227236,88.23692,100.257,100.3964,89.42797
2011-11,99.31024,99.99372,98.45131,98.85938,1.094097,88.28654,100.2091,100.3264,89.67534
2011-12,99.17223,99.85847,98.35754,98.79039,1.007987,88.4453,100.173,100.2735,89.92223
2012-01,99.14452,99.81899,98.38203,98.80841,1.000872,88.70978,100.1432,100.2299,90.16869
2012-02,99.27054,100.0311,98.49286,98.88995,1.109124,89.05202,100.1122,100.1847,90.4147
2012-03,99.40557,100.3171,98.63561,98.99496,1.329382,89.42336,100.0738,100.1285,90.66032
2012-04,99.45964,100.5657,98.77065,99.09431,1.62102,89.78802,100.0253,100.0576,90.90557
2012-05,99.37305,100.536,98.86687,99.1651,1.944164,90.11763,99.9667,99.97186,91.15047
2012-06,99.17305,100.221,98.91707,99.20203,2.275239,90.40532,99.89991,99.87419,91.39507
2012-07,98.91281,99.93755,98.92104,99.20495,2.593369,90.65063,99.82906,99.77059,91.63938
2012-08,98.72393,99.77443,98.91228,99.1985,2.921398,90.88401,99.75947,99.66882,91.88345
2012-09,98.56033,99.68194,98.91334,99.19928,3.253562,91.12618,99.69701,99.57749,92.12729
2012-10,98.46082,99.6947,98.92741,99.20963,3.562301,91.38019,99.64745,99.50503,92.37094
2012-11,98.41776,99.74036,98.96738,99.23904,3.818846,91.65807,99.61617,99.45927,92.61443
2012-12,98.4764,99.82097,99.0475,99.29798,3.988912,91.9733,99.60691,99.44574,92.85777
2013-01,98.63059,99.99721,99.14964,99.37312,4.05763,92.3093,99.61945,99.46408,93.10099
2013-02,98.87465,100.1435,99.28371,99.47176,4.06891,92.67548,99.65133,99.51069,93.34409
2013-03,99.04924,100.2796,99.45074,99.59464,4.081365,93.07306,99.69811,99.5791,93.58709
2013-04,99.18742,100.3348,99.60907,99.71111,4.093139,93.46317,99.75227,99.6583,93.82999
2013-05,99.22944,100.4446,99.73023,99.80025,4.107288,93.81902,99.80605,99.73694,94.07279
2013-06,99.17957,100.5225,99.79249,99.84605,4.108688,94.1198,99.85377,99.80672,94.31551
2013-07,99.06415,100.5237,99.78484,99.84042,4.086071,94.35468,99.89423,99.86589,94.55813
2013-08,98.98138,100.4863,99.73769,99.80574,4.035887,94.55199,99.92859,99.91613,94.80066
2013-09,99.03239,100.4856,99.66555,99.75266,3.949509,94.72521,99.95882,99.96034,95.04309
2013-10,99.10896,100.7011,99.59917,99.70383,3.855647,94.90348,99.98657,100.0009,95.28542
2013-11,99.13744,100.9246,99.56136,99.67601,3.764591,95.10863,100.0128,100.0392,95.52765
2013-12,99.1499,101.0761,99.56097,99.67573,3.670649,95.34932,100.0373,100.0751,95.76978
2014-01,99.21865,101.2051,99.57601,99.68679,3.56998,95.60471,100.0591,100.1069,96.0118
2014-02,99.33312,101.2341,99.58648,99.6945,3.431548,95.85567,100.0755,100.131,96.25371
2014-03,99.40497,101.2028,99.58129,99.69068,3.24306,96.09147,100.0828,100.1417,96.49551
2014-04,99.4117,101.0902,99.55525,99.67152,3.042676,96.30695,100.0764,100.1323,96.73719
2014-05,99.28797,100.9205,99.52184,99.64693,2.873648,96.51505,100.0519,100.0965,96.97877
2014-06,99.10332,100.8754,99.50137,99.63188,2.779073,96.73545,100.0081,100.0324,97.22022
2014-07,98.96452,100.8517,99.51108,99.63903,2.787771,96.98507,99.95015,99.94766,97.46158
2014-08,98.9052,100.8945,99.57079,99.68295,2.888875,97.28347,99.88598,99.85382,97.70283
2014-09,98.914,100.8629,99.67877,99.76239,3.065851,97.62935,99.82337,99.76228,97.94398
2014-10,98.9201,100.6703,99.83015,99.87376,3.282038,98.01825,99.7677,99.68086,98.18502
2014-11,98.96886,100.4359,100.0137,100.0088,3.502177,98.4395,99.7224,99.61462,98.42597
2014-12,99.10507,100.289,100.1951,100.1423,3.681214,98.85933,99.68903,99.56582,98.66682
2015-01,99.28728,100.2897,100.3341,100.2445,3.800282,99.23797,99.66656,99.53296,98.90756
2015-02,99.43601,100.3364,100.4295,100.3147,3.879143,99.57405,99.65425,99.51496,99.14819
2015-03,99.43604,100.3747,100.4824,100.3536,3.930262,99.86812,99.65369,99.51414,99.38869
2015-04,99.28261,100.4402,100.4938,100.362,3.960352,100.121,99.67012,99.53817,99.62904
2015-05,98.93396,100.3664,100.4728,100.3465,3.964488,100.3414,99.7086,99.59444,99.86923
2015-06,98.61229,100.122,100.4323,100.3167,3.934979,100.542,99.7689,99.68262,100.1092
2015-07,98.48844,100.0793,100.3997,100.2928,3.882131,100.7502,99.83882,99.78487,100.349
2015-08,98.48724,100.2131,100.3805,100.2786,3.790834,100.9713,99.90188,99.87707,100.5886
2015-09,98.52203,100.427,100.3751,100.2747,3.663536,101.206,99.94418,99.93893,100.8278
2015-10,98.56953,100.6135,100.369,100.2702,3.490672,101.4398,99.9619,99.96484,101.0668
2015-11,98.5614,100.6052,100.357,100.2613,3.278691,101.667,99.95789,99.95898,101.3054
2015-12,98.48423,100.3608,100.3398,100.2487,3.064251,101.8886,99.94001,99.93284,101.5436
2016-01,98.42451,100.0636,100.3244,100.2374,2.895747,102.1116,99.9211,99.9052,101.7814
2016-02,98.42455,99.88799,100.3304,100.2418,2.79367,102.3558,99.91316,99.89358,102.0188
2016-03,98.54221,99.90775,100.3634,100.266,2.762778,102.6273,99.92166,99.90601,102.2557
2016-04,98.70327,99.95844,100.4152,100.3042,2.793144,102.9176,99.93919,99.93164,102.4921
2016-05,98.76826,99.93119,100.4841,100.3548,2.873949,103.2251,99.95356,99.95265,102.7279
2016-06,98.77702,99.96097,100.5717,100.4193,2.993534,103.5517,99.95523,99.95509,102.9631
2016-07,98.77319,100.0953,100.6746,100.495,3.120214,103.8938,99.94496,99.94008,103.1976
2016-08,98.75844,100.205,100.79,100.5799,3.245807,104.2487,99.92918,99.917,103.4315
2016-09,98.73327,100.178,100.9037,100.6636,3.355043,104.6015,99.91617,99.89797,103.6647
2016-10,98.7486,99.94442,101.008,100.7403,3.454912,104.9444,99.91276,99.89298,103.8971
2016-11,98.8203,99.48855,101.1219,100.8241,3.570465,105.297,99.924,99.90942,104.1288
2016-12,98.91389,99.12723,101.2579,100.9241,3.713478,105.6722,99.95226,99.95074,104.3595
2017-01,99.05717,98.99483,101.3997,101.0285,3.860231,106.0534,99.99517,100.0135,104.5894
2017-02,99.20985,99.15069,101.5258,101.1212,3.968363,106.4177,100.0488,100.0919,104.8183
2017-03,99.34149,99.59189,101.6146,101.1865,4.009778,106.7424,100.1095,100.1807,105.0463
2017-04,99.35267,100.2618,101.652,101.214,3.97864,107.0123,100.1754,100.2771,105.2732
2017-05,99.27521,100.9824,101.6368,101.2029,3.875769,107.2259,100.2438,100.3771,105.4991
2017-06,99.1873,101.4561,101.5789,101.1603,3.709573,107.3931,100.308,100.471,105.7238
2017-07,99.14338,101.5916,101.4743,101.0833,3.480076,107.5094,100.3543,100.5387,105.9474
2017-08,99.15141,101.507,101.3327,100.9791,3.19999,107.5846,100.37,100.5616,106.1697
2017-09,99.17992,101.4103,101.1639,100.8549,2.894392,107.6291,100.3521,100.5355,106.3909
2017-10,99.22373,101.4745,100.9753,100.7162,2.578613,107.6505,100.3189,100.4868,106.6107
2017-11,99.23859,101.6053,100.7625,100.5597,2.228869,107.6439,100.2952,100.4522,106.8293
2017-12,99.20797,101.6015,100.5489,100.4025,1.856666,107.6342,100.2997,100.4588,107.0466
2018-01,99.09135,101.5022,100.3639,100.2664,1.508242,107.6529,100.331,100.5045,107.2626
2018-02,98.9655,101.366,100.2162,100.1578,1.214078,107.7097,100.3776,100.5727,107.4773
2018-03,98.88287,101.2661,100.0903,100.0651,0.9794034,107.7878,100.4267,100.6445,107.6906
2018-04,98.92373,101.1729,99.98235,99.98573,0.8141124,107.8835,100.4709,100.7092,107.9025
2018-05,98.98366,101.0383,99.88029,99.91065,0.7067888,107.9838,100.5067,100.7615,108.1132
2018-06,98.99092,100.7398,99.7692,99.82892,0.6326348,108.0725,100.5323,100.799,108.3225
2018-07,98.88344,100.3496,99.65498,99.74489,0.601454,108.156,100.5472,100.8208,108.5304
2018-08,98.78589,100.0596,99.54604,99.66475,0.6124266,108.2435,100.5508,100.826,108.7371
2018-09,98.71152,99.89964,99.43961,99.58645,0.6530487,108.332,100.5418,100.8128,108.9425
2018-10,98.65968,99.74341,99.3351,99.50956,0.7156638,108.4209,100.5189,100.7793,109.1466
2018-11,98.65327,99.58803,99.24833,99.44572,0.820946,108.5276,100.4826,100.7263,109.3496
2018-12,98.6431,99.5908,99.19125,99.40373,0.9580245,108.6654,100.4383,100.6615,109.5514
2019-01,98.66181,99.71668,99.14818,99.37205,1.081499,108.8172,100.3999,100.6054,109.7521
2019-02,98.72337,99.89985,99.10703,99.34177,1.170045,108.9699,100.3832,100.5809,109.9518
2019-03,98.80441,100.0223,99.04173,99.29373,1.212664,109.0949,100.3982,100.6029,110.1505
2019-04,98.85641,100.0297,98.94366,99.22158,1.204185,109.1826,100.4404,100.6645,110.3483
2019-05,98.83531,99.83823,98.83823,99.14402,1.182782,109.261,100.4985,100.7496,110.5453
2019-06,98.68637,99.61163,98.74346,99.0743,1.182115,109.35,100.5609,100.8408,110.7415
2019-07,98.51286,99.39964,98.6528,99.00761,1.189579,109.4426,100.6199,100.927,110.9371
2019-08,98.42989,99.31989,98.59187,98.96278,1.222987,109.5673,100.6656,100.9939,111.1322
2019-09,98.44284,99.5458,98.57568,98.95087,1.300759,109.7411,100.68,101.0149,111.3268
2019-10,98.4935,99.87852,98.61364,98.9788,1.433321,109.9749,100.6313,100.9437,111.521
2019-11,98.5946,100.1782,98.69349,99.03754,1.592084,110.2555,100.485,100.7298,111.7151
2019-12,98.63166,100.2702,98.78703,99.10635,1.735783,110.5516,100.2189,100.3407,111.909
2020-01,98.52004,99.9744,98.85426,99.15582,1.839213,110.8186,99.84467,99.79343,112.103
2020-02,98.13103,98.95277,98.91048,99.19718,1.930594,111.0737,99.39693,99.13868,112.2972
2020-03,97.4772,97.52855,98.97364,99.24364,2.055303,111.3372,98.92946,98.45509,112.4917
2020-04,96.88012,96.66204,99.06821,99.31321,2.247733,111.6367,98.51106,97.84326,112.6868
2020-05,96.59145,96.70114,99.21551,99.42159,2.50401,111.9969,98.10819,97.25413,112.8824
2020-06,96.72612,97.14252,99.44867,99.59312,2.839887,112.4554,98.1142,97.26291,113.0789
2020-07,97.10844,97.57836,99.75838,99.82096,3.252707,113.0024,98.15215,97.31841,113.2761
2020-08,97.57997,97.86736,100.1239,100.0899,3.694192,113.6149,98.30255,97.53835,113.4743
2020-09,98.05981,98.04248,100.5179,100.3797,4.119641,114.2621,98.51948,97.85557,113.6733
2020-10,98.51571,98.58957,100.9128,100.6702,4.48993,114.9127,98.76997,98.22187,113.8734
2020-11,98.81612,99.01751,101.3003,100.9553,4.808907,115.5576,99.03148,98.60428,114.0743
2020-12,99.01205,99.07368,101.6786,101.2336,5.104201,116.1944,99.28687,98.97775,114.2762
2021-01,99.29474,99.25713,102.0507,101.5074,5.421445,116.8265,99.51869,99.31673,114.4789
2021-02,99.68919,99.56732,102.3934,101.7595,5.72016,117.4273,99.71105,99.59802,114.6825
2021-03,100.1771,99.96308,102.6791,101.9697,5.952806,117.9648,99.85324,99.80595,114.8869
2021-04,100.6345,100.3661,102.8744,102.1133,6.058395,118.4001,99.94609,99.94172,115.092
2021-05,100.823,100.728,102.9272,102.1522,5.960866,118.6729,99.99746,100.0168,115.2978
2021-06,100.7811,100.8965,102.8193,102.0728,5.606916,118.7607,100.0212,100.0515,115.5043
2021-07,100.5989,100.7017,102.5807,101.8972,5.039833,118.6976,100.0389,100.0774,115.7115
2021-08,100.3856,100.5638,102.2616,101.6625,4.335533,118.5407,100.0714,100.125,115.9191
