country,USA,USA,USA,USA,USA,USA,USA,USA,USA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1947-02,,,,,,,102.3002,102.6525,11.38342
1947-03,,,,,,,101.915,102.2011,11.42433
1947-04,,,,,,,101.5387,101.76,11.4654
1947-05,,,,,,,101.1849,101.3453,11.50663
1947-06,,,,,,,100.8728,100.9795,11.54801
1947-07,,,,,,,100.6246,100.6886,11.58957
1947-08,,,,,,,100.4616,100.4975,11.6313
1947-09,,,,,,,100.3956,100.4201,11.67321
1947-10,,,,,,,100.4145,100.4423,11.71533
1947-11,,,,,,,100.4971,100.5392,11.75765
1947-12,,,,,,,100.6212,100.6846,11.80019
1948-01,,,,,,,100.7667,100.8551,11.84295
1948-02,,,,,,,100.9155,101.0296,11.88596
1948-03,,,,,,,101.0497,101.1868,11.92922
1948-04,,,,,,,101.1482,101.3024,11.97274
1948-05,,,,,,,101.1898,101.3511,12.01655
1948-06,,,,,,,101.1564,101.3119,12.06066
1948-07,,,,,,,101.0419,101.1777,12.10508
1948-08,,,,,,,100.8434,100.9451,12.14984
1948-09,,,,,,,100.5587,100.6114,12.19495
1948-10,,,,,,,100.1893,100.1783,12.24045
1948-11,,,,,,,99.73996,99.65167,12.28635
1948-12,,,,,,,99.22504,99.04813,12.33267
1949-01,,,,,,,98.67907,98.40818,12.37945
1949-02,,,,,,,98.14244,97.77917,12.4267
1949-03,,,,,,,97.64964,97.20156,12.47445
1949-04,,,,,,,97.21742,96.69495,12.52272
1949-05,,,,,,,96.85099,96.26544,12.57152
1949-06,,,,,,,96.54566,95.90755,12.62087
1949-07,,,,,,,96.28369,95.60049,12.67078
1949-08,,,,,,,96.05334,95.33049,12.72127
1949-09,,,,,,,95.86436,95.10898,12.77232
1949-10,,,,,,,95.7609,94.98772,12.82395
1949-11,,,,,,,95.79552,95.02831,12.87615
1949-12,,,,,,,95.99734,95.26485,12.9289
1950-01,101.1209,,,,,,96.35571,95.68491,12.98219
1950-02,101.6734,,,,,,96.83136,96.24242,13.036
1950-03,102.41,,,,,,97.38077,96.88641,13.09031
1950-04,103.4594,,,,,,97.97198,97.57938,13.14507
1950-05,104.5173,,,,,,98.58045,98.29259,13.20026
1950-06,105.1397,,,,,,99.18143,98.99701,13.25584
1950-07,105.1632,,,,,,99.74046,99.65226,13.31177
1950-08,104.5078,,,,,,100.2221,100.2168,13.36801
1950-09,103.3548,,,,,,100.6015,100.6615,13.42451
1950-10,102.4219,,,,,,100.8811,100.9893,13.48123
1950-11,102.3922,,,,,,101.077,101.2188,13.53813
1950-12,102.8537,,,,,,101.2118,101.3769,13.59518
1951-01,103.203,,,,,,101.3138,101.4964,13.65232
1951-02,103.0791,,,,,,101.4081,101.607,13.70951
1951-03,102.1706,,,,,,101.5122,101.729,13.76672
1951-04,100.6758,,,,,,101.6302,101.8673,13.82391
1951-05,99.36033,,,,,,101.7556,102.0142,13.88103
1951-06,98.36491,,,,,,101.8722,102.151,13.93806
1951-07,97.89405,,,,,,101.9555,102.2485,13.99495
1951-08,98.04712,,,,,,101.9808,102.2782,14.05167
1951-09,98.52792,,,,,,101.9349,102.2244,14.1082
1951-10,98.82755,,,,,,101.8313,102.103,14.16449
1951-11,98.75102,,,,,,101.6927,101.9406,14.22053
1951-12,98.45365,,,,,,101.538,101.7591,14.27628
1952-01,97.98012,,,,,,101.3721,101.5647,14.33172
1952-02,97.40512,,,,,,101.1952,101.3574,14.38684
1952-03,96.90393,,,,,,101.0123,101.143,14.4416
1952-04,96.67798,,,,,,100.8439,100.9456,14.496
1952-05,97.05312,,,,,,100.7201,100.8006,14.55
1952-06,97.96662,,,,,,100.6738,100.7462,14.6036
1952-07,99.21901,,,,,,100.731,100.8133,14.65678
1952-08,100.4114,,,,,,100.9071,101.0198,14.70952
1952-09,100.8125,,,,,,101.1948,101.3569,14.7618
1952-10,100.8758,,,,,,101.5581,101.7828,14.81361
1952-11,100.875,,,,,,101.9423,102.2331,14.86494
1952-12,100.864,,,,,,102.2922,102.6432,14.91577
1953-01,100.8112,,,,,,102.5702,102.969,14.96609
1953-02,100.3872,,,,,,102.7486,103.1781,15.0159
1953-03,99.82329,,,,,,102.8078,103.2476,15.0652
1953-04,99.44006,,,,,,102.7412,103.1695,15.11397
1953-05,99.11408,,,,,,102.5468,102.9416,15.16224
1953-06,98.79548,,,,,,102.2274,102.5672,15.21001
1953-07,98.34134,,,,,,101.8008,102.0672,15.25728
1953-08,97.74476,,,,,,101.2908,101.4694,15.30409
1953-09,97.09638,,,,,,100.7257,100.8071,15.35043
1953-10,96.55406,,,,,,100.1443,100.1256,15.39634
1953-11,96.25236,,,,,,99.58544,99.47056,15.44184
1953-12,96.21792,,,,,,99.08064,98.87888,15.48695
1954-01,96.55926,,,,,,98.64515,98.36842,15.53169
1954-02,97.21009,,,,,,98.28732,97.94901,15.57608
1954-03,97.99104,,,,,,98.01304,97.62751,15.62014
1954-04,98.69766,,,,,,97.82471,97.40675,15.66389
1954-05,99.21516,,,,,,97.72628,97.29139,15.70734
1954-06,99.48341,,,,,,97.72229,97.28671,15.7505
1954-07,99.51688,,,,,,97.81058,97.3902,15.79338
1954-08,99.58415,,,,,,97.98866,97.59893,15.83599
1954-09,100.0849,,,,,,98.25341,97.90926,15.87833
1954-10,100.7886,,,,,,98.59441,98.30895,15.92039
1954-11,101.4306,,,,,,98.99767,98.78162,15.96217
1954-12,102.0612,,,,,,99.44384,99.30459,16.00367
1955-01,102.5379,,101.4728,101.3044,,16.28118,99.9019,99.84149,16.04488
1955-02,103.014,,101.8313,101.622,,16.38036,100.3386,100.3533,16.08579
1955-03,103.2828,,102.1281,101.8851,,16.46958,100.7271,100.8088,16.12639
1955-04,103.3768,,102.3372,102.0704,,16.54453,101.0578,101.1963,16.16668
1955-05,103.2311,,102.4583,102.1776,,16.60504,101.3279,101.5129,16.20664
1955-06,102.8582,,102.4986,102.2134,,16.6522,101.5364,101.7573,16.24627
1955-07,102.6732,,102.5011,102.2156,,16.69289,101.682,101.928,16.28557
1955-08,102.478,,102.4865,102.2027,,16.73045,101.7614,102.021,16.32454
1955-09,102.296,,102.4603,102.1794,,16.76575,101.7711,102.0324,16.36317
1955-10,102.2536,,102.406,102.1313,,16.79609,101.7151,101.9668,16.40147
1955-11,102.225,,102.2895,102.028,,16.81583,101.6017,101.8338,16.43946
1955-12,102.1656,,102.086,101.8478,,16.82084,101.4452,101.6505,16.47712
1956-01,101.7596,,101.7891,101.5847,3.247728,16.80995,101.2723,101.4477,16.51449
1956-02,101.2864,,101.4448,101.2796,2.505001,16.79069,101.1101,101.2577,16.55156
1956-03,100.8165,,101.1077,100.981,1.83695,16.77212,100.9774,101.1021,16.58836
1956-04,100.2375,,100.7937,100.7027,1.283345,16.75685,100.8735,100.9803,16.62491
1956-05,99.50004,,100.5216,100.4616,0.8616942,16.74813,100.7919,100.8847,16.66121
1956-06,98.90544,,100.3351,100.2963,0.606858,16.75325,100.7306,100.8128,16.6973
1956-07,98.79111,,100.2682,100.2371,0.5103012,16.77807,100.7016,100.7789,16.73319
1956-08,99.34135,,100.3221,100.2849,0.5527695,16.82293,100.7202,100.8006,16.76891
1956-09,99.91805,,100.4419,100.391,0.6739563,16.87874,100.7915,100.8842,16.80447
1956-10,100.1449,,100.5684,100.5031,0.830795,16.93563,100.8947,101.0052,16.83991
1956-11,100.2265,,100.6522,100.5773,1.007859,16.98531,100.9981,101.1264,16.87525
1956-12,100.0942,,100.6453,100.5712,1.181776,17.01962,101.0724,101.2135,16.91051
1957-01,99.83978,,100.5281,100.4674,1.340048,17.03521,101.1039,101.2504,16.94572
1957-02,99.33279,,100.3455,100.3056,1.482437,17.0396,101.0895,101.2335,16.98092
1957-03,98.67634,,100.1023,100.09,1.558681,17.03354,101.0346,101.1692,17.01614
1957-04,98.13197,,99.83667,99.85471,1.591663,17.02357,100.955,101.0759,17.05142
1957-05,97.99251,,99.57804,99.62556,1.591534,17.01468,100.8627,100.9677,17.08678
1957-06,98.14118,,99.3018,99.38078,1.489065,17.00272,100.7545,100.8409,17.12227
1957-07,98.25832,,98.97405,99.09038,1.214808,16.9819,100.6018,100.6618,17.15793
1957-08,98.23238,,98.57361,98.73557,0.7466776,16.94854,100.3652,100.3846,17.19379
1957-09,97.99806,,98.10342,98.31895,0.1444962,16.90313,100.0138,99.97267,17.22991
1957-10,97.4727,,97.60901,97.88087,-0.485095,16.85348,99.54858,99.42735,17.26631
1957-11,96.90247,,97.16116,97.48404,-1.021225,16.81185,98.99331,98.7765,17.30305
1957-12,96.33549,,96.81439,97.17678,-1.362173,16.78779,98.39307,98.07294,17.34018
1958-01,96.03524,,96.63067,97.01399,-1.42647,16.79221,97.81895,97.4,17.37773
1958-02,96.24155,,96.64568,97.02729,-1.220948,16.83156,97.34521,96.84473,17.41574
1958-03,96.70955,,96.85449,97.21231,-0.7533331,16.90523,97.02589,96.47044,17.45425
1958-04,97.35419,,97.23219,97.54698,-0.08485363,17.00912,96.88589,96.30635,17.4933
1958-05,98.36438,,97.76308,98.01738,0.7407665,17.14072,96.92364,96.35059,17.53292
1958-06,99.40168,,98.3972,98.57925,1.698191,17.29146,97.12099,96.58191,17.57312
1958-07,100.2693,,99.06768,99.17334,2.754795,17.44971,97.43967,96.95545,17.61393
1958-08,100.9496,,99.73104,99.76112,3.890195,17.60787,97.83826,97.42264,17.65536
1958-09,101.4753,,100.3677,100.3253,5.084088,17.7625,98.28022,97.94067,17.69742
1958-10,101.8314,,100.9786,100.8665,6.290925,17.91372,98.73631,98.47526,17.74011
1958-11,101.9891,,101.5512,101.3739,7.420053,18.0593,99.18506,99.00126,17.78345
1958-12,102.1096,,102.0731,101.8364,8.39432,18.19701,99.61215,99.50187,17.82743
1959-01,102.476,,102.5446,102.2541,9.138741,18.32681,100.0099,99.96803,17.87205
1959-02,102.88,,102.9206,102.5873,9.559745,18.44061,100.3702,100.3904,17.91731
1959-03,103.1288,,103.159,102.7985,9.615077,18.53068,100.68,100.7535,17.96322
1959-04,103.2009,,103.2342,102.8652,9.30752,18.59225,100.9178,101.0322,18.00977
1959-05,103.0424,,103.1385,102.7804,8.651814,18.6237,101.0621,101.2014,18.05697
1959-06,102.4492,,102.8831,102.554,7.722542,18.6268,101.1049,101.2516,18.10483
1959-07,101.5177,,102.5112,102.2246,6.64479,18.60921,101.0704,101.2112,18.15334
1959-08,100.3865,,102.0991,101.8594,5.547089,18.5846,100.9974,101.1255,18.20251
1959-09,99.51865,,101.7189,101.5225,4.524125,18.5661,100.9259,101.0417,18.25236
1959-10,99.39988,,101.413,101.2514,3.616151,18.5615,100.8874,100.9967,18.30289
1959-11,99.88403,,101.1883,101.0523,2.840181,18.57221,100.8991,101.0103,18.35412
1959-12,100.6252,,101.0113,100.8955,2.171772,18.59221,100.9549,101.0758,18.40606
1960-01,100.7952,101.6443,100.7849,100.6949,1.510337,18.60361,101.014,101.145,18.45873
1960-02,100.0438,101.3824,100.4767,100.4218,0.8663967,18.60038,101.0245,101.1573,18.51214
1960-03,99.06815,101.1561,100.1354,100.1194,0.3279929,18.59146,100.9483,101.068,18.56631
1960-04,98.30358,101.0313,99.81288,99.83364,-0.03136202,18.58642,100.7876,100.8797,18.62126
1960-05,97.89216,101.0628,99.531,99.58387,-0.1840779,18.58942,100.5616,100.6147,18.67702
1960-06,97.88734,101.152,99.28461,99.36555,-0.1461496,18.59958,100.2879,100.2939,18.7336
1960-07,98.06087,101.1708,99.05275,99.16012,0.02054429,18.61303,99.96944,99.92065,18.79103
1960-08,98.31065,101.0283,98.83295,98.96536,0.2408604,18.62936,99.6058,99.49442,18.84934
1960-09,98.33041,100.8074,98.61555,98.77272,0.4345603,18.64678,99.20688,99.02683,18.90856
1960-10,98.23323,100.624,98.42909,98.60751,0.5884275,18.67072,98.80972,98.56131,18.9687
1960-11,98.03918,100.5645,98.30689,98.49923,0.7290391,18.70761,98.46151,98.15318,19.02981
1960-12,97.90681,100.586,98.28458,98.47947,0.926101,18.76439,98.20291,97.85006,19.09189
1961-01,97.94659,100.6353,98.38127,98.56514,1.297108,18.84491,98.04817,97.66869,19.15498
1961-02,98.35323,100.6879,98.6174,98.77436,1.897727,18.95336,97.99816,97.61007,19.21909
1961-03,99.27645,100.7579,98.97904,99.0948,2.667295,19.08735,98.04531,97.66533,19.28423
1961-04,100.347,100.8817,99.41395,99.48016,3.500369,19.23701,98.17047,97.81203,19.35041
1961-05,100.9852,101.0837,99.85768,99.87334,4.306745,19.39002,98.35291,98.02588,19.41765
1961-06,101.2331,101.2888,100.2706,100.2392,5.048999,19.53867,98.57423,98.28529,19.48595
1961-07,101.4076,101.3873,100.626,100.5541,5.720152,19.67772,98.81783,98.57082,19.55531
1961-08,101.6738,101.2974,100.9165,100.8116,6.313894,19.8056,99.07022,98.86665,19.62572
1961-09,101.8922,101.1344,101.1284,100.9993,6.825173,19.91945,99.32037,99.15986,19.69719
1961-10,101.9128,101.0526,101.2592,101.1152,7.219443,20.01865,99.55791,99.43829,19.76971
1961-11,101.8715,101.1614,101.3149,101.1646,7.465381,20.10421,99.77271,99.69006,19.84328
1961-12,101.99,101.3592,101.2826,101.1359,7.508668,20.17335,99.95484,99.90354,19.91788
1962-01,101.9013,101.5004,101.1544,101.0223,7.319836,20.22433,100.0958,100.0687,19.99352
1962-02,101.6951,101.4727,100.9492,100.8405,6.897578,20.26069,100.1886,100.1775,20.07019
1962-03,101.2676,101.3312,100.6694,100.5925,6.262723,20.28273,100.231,100.2272,20.14787
1962-04,100.5726,101.1468,100.3411,100.3016,5.50261,20.29555,100.2309,100.2271,20.22656
1962-05,99.93674,100.968,100.0095,100.0079,4.735301,20.3082,100.1982,100.1888,20.30626
1962-06,99.52359,100.8253,99.72083,99.75207,4.050311,20.33005,100.1395,100.12,20.38696
1962-07,99.3198,100.7591,99.52176,99.57568,3.521926,20.37076,100.054,100.0198,20.46865
1962-08,99.2349,100.8102,99.42119,99.48657,3.164628,20.43237,99.93925,99.88527,20.55133
1962-09,99.34986,100.9345,99.41696,99.48283,2.988136,20.51467,99.79717,99.71873,20.63498
1962-10,99.66614,101.0877,99.49503,99.552,2.978904,20.61498,99.64259,99.53754,20.71961
1962-11,100.1026,101.2365,99.63705,99.67784,3.111225,20.72969,99.49512,99.36469,20.80521
1962-12,100.4482,101.3411,99.80827,99.82955,3.362666,20.85171,99.37204,99.22043,20.89176
1963-01,100.5072,101.3421,99.97755,99.97954,3.709524,20.97456,99.2804,99.11301,20.97927
1963-02,100.5151,101.1918,100.1244,100.1096,4.112524,21.09391,99.22284,99.04555,21.06771
1963-03,100.632,100.9887,100.2401,100.2122,4.561302,21.20789,99.20078,99.01968,21.15709
1963-04,100.9123,100.8603,100.3209,100.2838,5.025801,21.31556,99.21489,99.03622,21.24737
1963-05,101.0976,100.8994,100.3514,100.3108,5.442892,21.41355,99.26369,99.09342,21.33856
1963-06,100.9866,101.0242,100.3314,100.2931,5.762898,21.50165,99.3392,99.18192,21.43062
1963-07,100.7419,101.1275,100.2827,100.2499,5.957727,21.58439,99.41991,99.27654,21.52355
1963-08,100.6429,101.1392,100.2324,100.2053,6.045149,21.66754,99.48351,99.35109,21.61731
1963-09,100.7259,101.1108,100.2047,100.1808,6.052557,21.75633,99.51887,99.39252,21.71189
1963-10,100.7932,101.1232,100.1955,100.1727,5.990342,21.84989,99.53883,99.41593,21.80725
1963-11,100.734,101.2362,100.1998,100.1765,5.872969,21.94714,99.56452,99.44604,21.90339
1963-12,100.6354,101.3957,100.2313,100.2044,5.752202,22.05114,99.61037,99.49978,22.00026
1964-01,100.797,101.5243,100.3018,100.2668,5.673342,22.16451,99.66879,99.56824,22.09784
1964-02,101.0462,101.5654,100.3883,100.3435,5.63373,22.28229,99.72254,99.63126,22.19609
1964-03,101.2703,101.5584,100.4842,100.4285,5.63503,22.40296,99.75601,99.67049,22.295
1964-04,101.3467,101.5573,100.5793,100.5127,5.6704,22.52424,99.76641,99.68268,22.39452
1964-05,101.4336,101.5977,100.6662,100.5897,5.748331,22.64447,99.75637,99.67091,22.49462
1964-06,101.6697,101.6585,100.7442,100.6588,5.868193,22.7634,99.72808,99.63775,22.59526
1964-07,101.9753,101.7051,100.809,100.7163,6.00266,22.88003,99.67869,99.57985,22.69641
1964-08,102.13,101.7121,100.8523,100.7547,6.114249,22.99235,99.60681,99.49561,22.79803
1964-09,102.0936,101.7009,100.8955,100.7929,6.199647,23.10515,99.52037,99.39429,22.90009
1964-10,101.9412,101.7048,100.9444,100.8363,6.269536,23.21978,99.44572,99.30679,23.00253
1964-11,101.8995,101.7518,101.016,100.8997,6.34675,23.34007,99.41293,99.26836,23.10533
1964-12,101.917,101.8333,101.1014,100.9754,6.40745,23.46405,99.44029,99.30043,23.20843
1965-01,101.9524,101.9406,101.177,101.0423,6.414121,23.58617,99.51592,99.38908,23.31179
1965-02,102.0908,102.0672,101.2219,101.0821,6.369129,23.70148,99.61749,99.50812,23.41537
1965-03,102.1953,102.1853,101.2235,101.0835,6.266559,23.80685,99.72817,99.63786,23.51909
1965-04,102.015,102.2551,101.1784,101.0436,6.11373,23.90131,99.85058,99.78133,23.62293
1965-05,101.7069,102.2424,101.1056,100.9791,5.938196,23.98914,99.99753,99.95358,23.72682
1965-06,101.3673,102.1842,101.0381,100.9193,5.775438,24.07809,100.182,100.1698,23.83071
1965-07,101.1832,102.1218,101.0139,100.8978,5.669434,24.1772,100.4052,100.4315,23.93454
1965-08,101.1895,102.0793,101.0529,100.9323,5.649673,24.29134,100.6618,100.7322,24.03825
1965-09,101.3189,102.0455,101.1619,101.029,5.700694,24.4223,100.9419,101.0605,24.14179
1965-10,101.3955,101.9976,101.3293,101.1773,5.803785,24.5674,101.2309,101.3993,24.2451
1965-11,101.655,101.9139,101.5279,101.3532,5.912841,24.72013,101.5101,101.7265,24.34813
1965-12,102.1303,101.8025,101.7182,101.5219,5.995875,24.87093,101.7561,102.0148,24.45082
1966-01,102.5715,101.6688,101.8532,101.6415,6.028766,25.00813,101.9417,102.2324,24.55311
1966-02,102.7318,101.5116,101.8857,101.6703,5.984459,25.11988,102.0423,102.3503,24.65496
1966-03,102.5978,101.3407,101.7898,101.5853,5.84946,25.19943,102.0468,102.3556,24.75633
1966-04,102.162,101.1626,101.5683,101.3891,5.630217,25.24701,101.9747,102.271,24.85717
1966-05,101.6018,100.98,101.2465,101.1039,5.33324,25.26854,101.8568,102.1329,24.95745
1966-06,101.3795,100.7979,100.8864,100.7848,4.988491,25.27922,101.7221,101.9749,25.05713
1966-07,101.3467,100.6271,100.5179,100.4583,4.588029,25.28646,101.5877,101.8174,25.15618
1966-08,101.2583,100.4862,100.1609,100.1421,4.132692,25.29523,101.4617,101.6698,25.25458
1966-09,101.0959,100.3929,99.82027,99.84019,3.621417,25.30674,101.3456,101.5336,25.3523
1966-10,100.7533,100.3892,99.49026,99.54778,3.061805,25.31961,101.2364,101.4057,25.44933
1966-11,100.2438,100.5194,99.1841,99.27649,2.496289,25.33722,101.1282,101.2789,25.54565
1966-12,99.70684,100.7173,98.92252,99.04472,1.986371,25.36496,101.0131,101.144,25.64124
1967-01,99.134,100.9081,98.73075,98.8748,1.604683,25.40943,100.8824,100.9908,25.73609
1967-02,98.61459,101.0414,98.62693,98.78281,1.415755,25.47552,100.7299,100.812,25.83018
1967-03,98.16979,101.1327,98.64214,98.79629,1.476571,25.57151,100.5566,100.6089,25.92352
1967-04,97.9362,101.201,98.78041,98.9188,1.7895,25.6988,100.3774,100.3989,26.01609
1967-05,98.09557,101.2502,99.0281,99.13827,2.317549,25.85415,100.2122,100.2052,26.10789
1967-06,98.54873,101.2721,99.33794,99.41281,2.952021,26.02547,100.0778,100.0477,26.19892
1967-07,99.13677,101.2409,99.67017,99.70719,3.622528,26.20247,99.98019,99.93326,26.28918
1967-08,99.70294,101.136,99.99059,99.9911,4.273299,26.37617,99.92148,99.86444,26.37865
1967-09,100.1091,101.0163,100.2667,100.2357,4.865032,26.53792,99.90562,99.84585,26.46734
1967-10,100.274,100.9621,100.4864,100.4304,5.390244,26.6844,99.94077,99.88705,26.55524
1967-11,100.372,101.0304,100.6453,100.5712,5.82961,26.81428,100.0354,99.99791,26.64236
1967-12,100.4885,101.1465,100.7449,100.6595,6.161386,26.92779,100.1906,100.1798,26.72868
1968-01,100.5448,101.2063,100.7817,100.6921,6.353458,27.02381,100.3887,100.4121,26.8142
1968-02,100.4948,101.1326,100.7864,100.6962,6.417674,27.11045,100.6038,100.6642,26.89892
1968-03,100.4927,100.9864,100.7797,100.6903,6.341866,27.19323,100.8084,100.904,26.98284
1968-04,100.5846,100.8495,100.7733,100.6846,6.134281,27.27524,100.9806,101.1059,27.06595
1968-05,100.4422,100.7785,100.7748,100.686,5.819015,27.35861,101.1039,101.2504,27.14826
1968-06,100.2112,100.7507,100.7989,100.7073,5.463259,27.44731,101.1705,101.3285,27.22976
1968-07,100.049,100.7348,100.8596,100.7611,5.124617,27.54524,101.1877,101.3486,27.31048
1968-08,99.95304,100.7189,100.9688,100.8579,4.85138,27.65578,101.1705,101.3285,27.3904
1968-09,100.0569,100.7263,101.1266,100.9977,4.676728,27.77902,101.1379,101.2903,27.46956
1968-10,100.413,100.803,101.2837,101.1369,4.561473,27.9016,101.1119,101.2598,27.54796
1968-11,100.6874,100.9834,101.3824,101.2243,4.450034,28.00753,101.1101,101.2577,27.62563
1968-12,100.699,101.1846,101.4023,101.2419,4.319903,28.09105,101.1379,101.2902,27.70258
1969-01,100.6602,101.2861,101.3482,101.194,4.179821,28.15335,101.1794,101.3389,27.77885
1969-02,100.7177,101.1877,101.2285,101.088,4.006559,28.19665,101.2104,101.3753,27.85445
1969-03,100.7222,100.9678,101.053,100.9325,3.788781,28.22352,101.2105,101.3753,27.92942
1969-04,100.6415,100.7138,100.8228,100.7285,3.515926,28.23422,101.1757,101.3345,28.00379
1969-05,100.5782,100.475,100.5434,100.481,3.185764,28.23019,101.1084,101.2557,28.0776
1969-06,100.4249,100.249,100.2603,100.2301,2.830394,28.22418,101.0097,101.1399,28.15089
1969-07,100.2638,100.0174,100.0095,100.0078,2.472781,28.22638,100.8737,100.9806,28.22371
1969-08,100.2507,99.76752,99.80029,99.82248,2.110982,28.23958,100.6928,100.7685,28.29609
1969-09,100.2392,99.52118,99.60954,99.65347,1.721843,28.25734,100.4643,100.5007,28.3681
1969-10,100.1743,99.31676,99.40208,99.46964,1.319393,28.26973,100.2017,100.1929,28.43978
1969-11,99.94727,99.18826,99.15817,99.25352,0.9413372,28.27117,99.92472,99.86824,28.51119
1969-12,99.57224,99.10235,98.87361,99.00138,0.6029612,28.26043,99.65271,99.54941,28.58237
1970-01,99.09996,99.02296,98.55696,98.72081,0.3074755,28.23992,99.39924,99.2523,28.6534
1970-02,98.72407,98.93336,98.24306,98.44267,0.0815667,28.21965,99.17341,98.9876,28.72432
1970-03,98.5145,98.85169,97.96246,98.19404,-0.05334172,28.20846,98.98003,98.76094,28.79518
1970-04,98.50231,98.81279,97.74179,97.99852,-0.07096262,28.21418,98.8179,98.57091,28.86604
1970-05,98.77731,98.84211,97.61036,97.88206,0.05405962,28.24545,98.68167,98.41123,28.93694
1970-06,99.07482,98.88688,97.55972,97.83719,0.2688511,28.30006,98.56155,98.27043,29.00794
1970-07,98.99324,98.87458,97.56044,97.83783,0.5076415,28.36967,98.44113,98.12928,29.07907
1970-08,98.5698,98.75597,97.60366,97.87612,0.7515981,28.45183,98.30972,97.97525,29.15037
1970-09,98.00388,98.60519,97.70766,97.96828,1.04289,28.55203,98.17457,97.81684,29.22189
1970-10,97.58783,98.53085,97.90519,98.1433,1.451298,28.68001,98.07373,97.69865,29.29366
1970-11,97.55649,98.61926,98.2346,98.43517,2.037767,28.84727,98.04955,97.6703,29.3657
1970-12,98.12248,98.80125,98.68725,98.83625,2.799537,29.05159,98.11994,97.75281,29.43803
1971-01,98.90312,98.99127,99.18024,99.27307,3.643254,29.26877,98.25906,97.91587,29.51069
1971-02,99.63062,99.13281,99.62036,99.66306,4.435611,29.47136,98.41612,98.09997,29.58367
1971-03,99.93118,99.23595,99.949,99.95425,5.081445,29.64186,98.54391,98.24976,29.65699
1971-04,100.1425,99.31956,100.1626,100.1435,5.546147,29.77898,98.62597,98.34593,29.73064
1971-05,100.2071,99.39207,100.2721,100.2405,5.807182,29.88572,98.66361,98.39006,29.80463
1971-06,100.1999,99.45155,100.31,100.2741,5.906398,29.97157,98.66602,98.39288,29.87896
1971-07,100.1964,99.48914,100.3181,100.2813,5.919037,30.04888,98.64333,98.36629,29.95361
1971-08,100.1906,99.50529,100.341,100.3016,5.901772,30.13099,98.60799,98.32486,30.02858
1971-09,100.2323,99.54813,100.4254,100.3764,5.883636,30.23193,98.57767,98.28932,30.10386
1971-10,100.2543,99.69319,100.6053,100.5357,5.864981,30.36209,98.57925,98.29118,30.17942
1971-11,100.3664,99.9967,100.8942,100.7918,5.818634,30.52579,98.64063,98.36312,30.25525
1971-12,100.8105,100.3464,101.2731,101.1275,5.73421,30.71746,98.78043,98.52699,30.33131
1972-01,101.245,100.5893,101.67,101.4791,5.625837,30.91538,98.99318,98.77636,30.40759
1972-02,101.4863,100.6125,102.0244,101.7932,5.530128,31.10116,99.26086,99.09011,30.48403
1972-03,101.5229,100.5322,102.3021,102.0393,5.472987,31.26415,99.55891,99.43947,30.56061
1972-04,101.4976,100.5017,102.5068,102.2207,5.461323,31.40531,99.85818,99.79025,30.63728
1972-05,101.4921,100.6253,102.6638,102.3597,5.509117,31.53215,100.134,100.1136,30.714
1972-06,101.44,100.8201,102.8024,102.4825,5.612033,31.65359,100.3755,100.3966,30.79072
1972-07,101.6027,100.9566,102.9592,102.6215,5.763789,31.78083,100.5958,100.6548,30.86741
1972-08,101.9946,100.9269,103.1582,102.7978,5.941687,31.92128,100.8193,100.9167,30.94402
1972-09,102.5559,100.7717,103.3781,102.9926,6.07465,32.06841,101.0696,101.2102,31.02051
1972-10,103.1194,100.5303,103.5839,103.175,6.090637,32.21133,101.3579,101.5481,31.09684
1972-11,103.6104,100.2164,103.7482,103.3206,5.947827,32.34141,101.6832,101.9294,31.17298
1972-12,103.908,99.87981,103.8353,103.3977,5.631649,32.44736,102.0312,102.3373,31.24888
1973-01,104.0044,99.56907,103.821,103.3851,5.194974,32.52143,102.3695,102.7338,31.32453
1973-02,103.841,99.31701,103.6951,103.2735,4.691017,32.56012,102.6582,103.0722,31.39988
1973-03,103.5702,99.10015,103.4543,103.0602,4.151772,32.56217,102.8624,103.3115,31.47493
1973-04,103.1595,98.89526,103.1166,102.7609,3.590551,32.53293,102.9669,103.434,31.54966
1973-05,102.6616,98.70063,102.7206,102.4101,3.020068,32.48445,102.9703,103.4381,31.62407
1973-06,102.2005,98.54545,102.3145,102.0502,2.458512,32.43179,102.8854,103.3385,31.69815
1973-07,101.8197,98.48482,101.9365,101.7153,1.908,32.38721,102.7461,103.1752,31.77194
1973-08,101.9878,98.55545,101.6098,101.4259,1.368415,32.3581,102.5879,102.9898,31.84544
1973-09,102.368,98.63668,101.3495,101.1952,0.876344,32.34944,102.4318,102.8069,31.91868
1973-10,102.746,98.55949,101.1389,101.0086,0.449299,32.35606,102.2701,102.6174,31.99171
1973-11,102.8301,98.20483,100.9319,100.8252,0.06791075,32.36338,102.0832,102.3983,32.06456
1973-12,102.4768,97.76041,100.7112,100.6296,-0.2512974,32.36583,101.8567,102.1328,32.13728
