country,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1960-02,,,,,,,99.35648,99.1542,24.7132
1960-03,,,,,,,99.41298,99.21999,24.81707
1960-04,,,,,,,99.47398,99.29103,24.92138
1960-05,,,,,,,99.54626,99.37521,25.02612
1960-06,,,,,,,99.63641,99.48018,25.13129
1960-07,,,,,,,99.74717,99.60918,25.23689
1960-08,,,,,,,99.87854,99.76216,25.34292
1960-09,,,,,,,100.027,99.93501,25.44936
1960-10,,,,,,,100.183,100.1167,25.55621
1960-11,,,,,,,100.333,100.2914,25.66346
1960-12,,,,,,,100.4604,100.4398,25.77111
1961-01,,,,,,,100.5467,100.5403,25.87915
1961-02,,,,,,,100.5765,100.575,25.98758
1961-03,,,,,,,100.545,100.5384,26.09638
1961-04,,,,,,,100.4695,100.4504,26.20556
1961-05,,,,,,,100.3729,100.3379,26.31511
1961-06,,,,,,,100.271,100.2192,26.42503
1961-07,,,,,,,100.1609,100.091,26.53533
1961-08,,,,,,,100.0313,99.94009,26.646
1961-09,,,,,,,99.87289,99.75559,26.75704
1961-10,,,,,,,99.69025,99.54289,26.86845
1961-11,,,,,,,99.49781,99.31879,26.98023
1961-12,,,,,,,99.3176,99.10892,27.09237
1962-01,,,,,,,99.17776,98.94606,27.20489
1962-02,,,,,,,99.10582,98.86229,27.31776
1962-03,,,,,,,99.11929,98.87798,27.43099
1962-04,,,,,,,99.21135,98.98518,27.54456
1962-05,,,,,,,99.36031,99.15866,27.65846
1962-06,,,,,,,99.53307,99.35985,27.77268
1962-07,,,,,,,99.68431,99.53597,27.8872
1962-08,,,,,,,99.76855,99.63407,28.00198
1962-09,,,,,,,99.75371,99.61679,28.11703
1962-10,,,,,,,99.63927,99.48353,28.23231
1962-11,,,,,,,99.44902,99.26196,28.3478
1962-12,,,,,,,99.23053,99.00752,28.46347
1963-01,,,,,,,99.06007,98.809,28.57932
1963-02,,,,,,,99.01231,98.75338,28.69531
1963-03,,,,,,,99.12764,98.8877,28.81141
1963-04,,,,,,,99.37038,99.17038,28.92758
1963-05,,,,,,,99.67238,99.52207,29.04379
1963-06,,,,,,,99.96658,99.8647,29.16
1963-07,,,,,,,100.2165,100.1558,29.27616
1963-08,,,,,,,100.4091,100.38,29.39222
1963-09,,,,,,,100.5501,100.5442,29.50815
1963-10,,,,,,,100.6639,100.6768,29.62391
1963-11,,,,,,,100.7771,100.8086,29.73944
1963-12,,,,,,,100.9038,100.9561,29.85472
1964-01,,,,,,,101.0313,101.1046,29.96971
1964-02,,,,,,,101.1381,101.229,30.08436
1964-03,,,,,,,101.2115,101.3145,30.19863
1964-04,,,,,,,101.2668,101.3789,30.3125
1964-05,,,,,,,101.3296,101.452,30.42594
1964-06,,,,,,,101.4193,101.5565,30.53891
1964-07,,,,,,,101.5333,101.6892,30.6514
1964-08,,,,,,,101.6577,101.8341,30.76337
1964-09,,,,,,,101.778,101.9742,30.87482
1964-10,,,,,,,101.8884,102.1027,30.98572
1964-11,,,,,,,101.9822,102.212,31.09607
1964-12,,,,,,,102.0443,102.2843,31.20586
1965-01,,,,,,,102.044,102.284,31.31509
1965-02,,,,,,,101.95,102.1745,31.42377
1965-03,,,,,,,101.7492,101.9407,31.53191
1965-04,,,,,,,101.4725,101.6184,31.63952
1965-05,,,,,,,101.1716,101.268,31.74663
1965-06,,,,,,,100.9013,100.9532,31.85327
1965-07,,,,,,,100.7047,100.7243,31.95947
1965-08,,,,,,,100.6099,100.6139,32.06526
1965-09,,,,,,,100.6218,100.6277,32.17068
1965-10,,,,,,,100.7063,100.7262,32.27576
1965-11,,,,,,,100.8101,100.8471,32.38055
1965-12,,,,,,,100.8745,100.9221,32.48507
1966-01,,,,,,,100.8488,100.8921,32.58937
1966-02,,,,,,,100.6941,100.7119,32.69351
1966-03,,,,,,,100.3946,100.3632,32.79752
1966-04,,,,,,,99.97707,99.87691,32.90145
1966-05,,,,,,,99.49753,99.31845,33.00537
1966-06,,,,,,,99.03748,98.78269,33.10933
1966-07,,,,,,,98.70433,98.39473,33.2134
1966-08,,,,,,,98.59357,98.26573,33.31761
1966-09,,,,,,,98.74321,98.44,33.42203
1966-10,,,,,,,99.07977,98.83195,33.5267
1966-11,,,,,,,99.47941,99.29735,33.63164
1966-12,,,,,,,99.82306,99.69756,33.73689
1967-01,,,,,,,100.0482,99.9597,33.84249
1967-02,,,,,,,100.1279,100.0526,33.94847
1967-03,,,,,,,100.0583,99.97154,34.05486
1967-04,,,,,,,99.855,99.73476,34.16171
1967-05,,,,,,,99.54547,99.37428,34.26904
1967-06,,,,,,,99.17087,98.93803,34.37691
1967-07,,,,,,,98.79503,98.50035,34.48535
1967-08,,,,,,,98.47913,98.13246,34.59439
1967-09,,,,,,,98.25723,97.87405,34.70406
1967-10,,,,,,,98.10814,97.70042,34.8144
1967-11,,,,,,,97.99927,97.57364,34.92542
1967-12,,,,,,,97.9244,97.48645,35.03712
1968-01,,,,,,,97.93793,97.5022,35.14953
1968-02,,,,,,,98.10738,97.69954,35.26265
1968-03,,,,,,,98.45992,98.11009,35.37647
1968-04,,,,,,,98.91586,98.64106,35.49098
1968-05,,,,,,,99.35118,99.14803,35.60615
1968-06,,,,,,,99.65249,99.49892,35.72196
1968-07,,,,,,,99.77448,99.64098,35.83839
1968-08,,,,,,,99.71501,99.57173,35.9554
1968-09,,,,,,,99.5016,99.3232,36.07297
1968-10,,,,,,,99.1898,98.96009,36.19108
1968-11,,,,,,,98.84656,98.56036,36.3097
1968-12,,,,,,,98.54092,98.20442,36.42879
1969-01,,,,,,,98.33771,97.96777,36.54832
1969-02,,,,,,,98.29152,97.91398,36.66826
1969-03,,,,,,,98.43362,98.07947,36.78855
1969-04,,,,,,,98.7473,98.44476,36.90913
1969-05,,,,,,,99.19035,98.96072,37.02995
1969-06,,,,,,,99.70433,99.55929,37.15092
1969-07,,,,,,,100.2143,100.1532,37.27198
1969-08,,,,,,,100.6493,100.6597,37.39305
1969-09,,,,,,,100.9637,101.0259,37.51405
1969-10,,,,,,,101.1643,101.2595,37.6349
1969-11,,,,,,,101.2827,101.3973,37.75555
1969-12,,,,,,,101.3559,101.4827,37.87592
1970-01,,,101.6477,101.2436,,38.622,101.4127,101.5488,37.99594
1970-02,,,101.4926,101.1264,,38.68445,101.4756,101.6221,38.11555
1970-03,,,101.3149,100.9921,,38.73745,101.5651,101.7263,38.23471
1970-04,,,101.1228,100.847,,38.78397,101.7027,101.8865,38.35335
1970-05,,,100.9235,100.6965,,38.8267,101.9011,102.1175,38.47142
1970-06,,,100.7208,100.5434,,38.86705,102.151,102.4086,38.58889
1970-07,,,100.5055,100.3808,,38.90136,102.4033,102.7024,38.7057
1970-08,,,100.2794,100.2099,,38.93028,102.5919,102.922,38.82182
1970-09,,,100.0315,100.0227,,38.94947,102.658,102.9991,38.93722
1970-10,,,99.77956,99.83237,,38.96581,102.5783,102.9063,39.0519
1970-11,,,99.53269,99.64588,,38.9828,102.3515,102.6421,39.16582
1970-12,,,99.3005,99.47048,,39.00425,101.9951,102.2271,39.279
1971-01,,,99.08344,99.30652,1.057463,39.03041,101.5527,101.7118,39.39146
1971-02,,,98.86169,99.13901,0.9540455,39.05352,101.0771,101.1579,39.50319
1971-03,,,98.66457,98.9901,0.8977368,39.08521,100.6212,100.627,39.61423
1971-04,,,98.49699,98.86352,0.8858655,39.12754,100.2312,100.1729,39.7246
1971-05,,,98.38774,98.78099,0.9411065,39.1921,99.93813,99.83155,39.83434
1971-06,,,98.35656,98.75743,1.080505,39.28701,99.74464,99.60623,39.94345
1971-07,,,98.39289,98.78487,1.30314,39.4083,99.60555,99.44425,40.05198
1971-08,,,98.44345,98.82307,1.552914,39.53484,99.46219,99.2773,40.15995
1971-09,,,98.49211,98.85983,1.824693,39.66018,99.27268,99.0566,40.26737
1971-10,,,98.54457,98.89946,2.106566,39.78665,99.04225,98.78825,40.37427
1971-11,,,98.61902,98.95569,2.408352,39.92164,98.8001,98.50626,40.48067
1971-12,,,98.71511,99.02828,2.719838,40.0651,98.57952,98.24937,40.58659
1972-01,,,98.84074,99.12318,3.048669,40.22032,98.39928,98.03948,40.69205
1972-02,,,99.01891,99.25777,3.439552,40.39679,98.27342,97.89291,40.79704
1972-03,,,99.22854,99.41612,3.839911,40.58604,98.21806,97.82843,40.90158
1972-04,,,99.44898,99.58265,4.222538,40.77971,98.25451,97.87088,41.00566
1972-05,,,99.64134,99.72796,4.515516,40.96183,98.40181,98.04242,41.10927
1972-06,,,99.79478,99.84386,4.685531,41.12781,98.66273,98.34628,41.21239
1972-07,,,99.96792,99.97466,4.804649,41.30173,99.00149,98.74078,41.31499
1972-08,,,100.2002,100.1501,4.970562,41.49994,99.36636,99.1657,41.41703
1972-09,,,100.4899,100.3689,5.198431,41.72189,99.70674,99.5621,41.5185
1972-10,,,100.8056,100.6075,5.448995,41.95462,99.98866,99.8904,41.61933
1972-11,,,101.1318,100.8538,5.686232,42.19168,100.1905,100.1255,41.7195
1972-12,,,101.4355,101.0833,5.875927,42.41929,100.3028,100.2563,41.81896
1973-01,,,101.7351,101.3096,6.028532,42.64501,100.334,100.2925,41.91768
1973-02,,,102.0031,101.512,6.090664,42.85722,100.3007,100.2538,42.01561
1973-03,,,102.2288,101.6825,6.07425,43.05134,100.2253,100.166,42.11272
1973-04,,,102.4305,101.8349,6.02054,43.23487,100.1368,100.0629,42.20897
1973-05,,,102.6463,101.9979,6.010511,43.42384,100.0627,99.97658,42.30433
1973-06,,,102.8466,102.1493,6.024855,43.6057,100.0221,99.92939,42.39876
1973-07,,,102.9782,102.2486,5.946465,43.75772,100.0183,99.92493,42.49221
1973-08,,,103.0105,102.2731,5.703027,43.8667,100.0433,99.95408,42.58467
1973-09,,,102.9972,102.263,5.352791,43.95517,100.0812,99.99819,42.67607
1973-10,,,102.9747,102.2459,4.967078,44.03854,100.1084,100.0299,42.76639
1973-11,,,102.9633,102.2374,4.583446,44.12551,100.106,100.027,42.85558
1973-12,,,102.9804,102.2503,4.253228,44.22348,100.0724,99.98793,42.9436
1974-01,,,102.9973,102.2631,3.928156,44.32018,100.0388,99.94883,43.03042
1974-02,,,102.9829,102.2522,3.60476,44.40212,100.0476,99.95909,43.11599
1974-03,,,102.9004,102.1899,3.256407,44.45327,100.1317,100.0569,43.20029
1974-04,,,102.7286,102.06,2.843535,44.46427,100.2904,100.2418,43.28326
1974-05,,,102.4922,101.8815,2.353047,44.44563,100.5068,100.4938,43.36488
1974-06,,,102.2386,101.69,1.862045,44.41766,100.7584,100.7869,43.44509
1974-07,,,101.9934,101.5047,1.448288,44.39146,101.0251,101.0974,43.52385
1974-08,,,101.7794,101.3431,1.163299,44.377,101.2879,101.4034,43.60115
1974-09,,,101.5851,101.1963,0.9420444,44.36925,101.5282,101.6833,43.67693
1974-10,,,101.4123,101.0657,0.7504967,44.36905,101.7265,101.9143,43.75116
1974-11,,,101.2392,100.9349,0.5470296,44.36689,101.8629,102.0731,43.82384
1974-12,,,101.0604,100.8,0.3096595,44.36042,101.9203,102.1399,43.89494
1975-01,,,100.8562,100.6457,0.04673358,44.34089,101.8928,102.1079,43.96445
1975-02,,,100.5946,100.4481,-0.2430181,44.29421,101.7846,101.9819,44.03238
1975-03,,,100.3062,100.2302,-0.4938081,44.23375,101.6158,101.7853,44.09872
1975-04,,,100.0391,100.0285,-0.6375849,44.18077,101.4328,101.5722,44.16349
1975-05,,,99.79659,99.84523,-0.6949412,44.13676,101.2871,101.4025,44.22672
1975-06,,,99.63205,99.72094,-0.6578398,44.12546,101.2145,101.318,44.28842
1975-07,,,99.55291,99.66116,-0.5431319,44.15036,101.2132,101.3165,44.34864
1975-08,,,99.5699,99.67399,-0.3618919,44.2164,101.2591,101.3699,44.40739
1975-09,,,99.67348,99.75224,-0.112016,44.31955,101.316,101.4362,44.46473
1975-10,,,99.83185,99.87186,0.173032,44.44582,101.3433,101.468,44.52068
1975-11,,,100.0202,100.0142,0.490061,44.58431,101.3101,101.4293,44.57531
1975-12,,,100.2301,100.1727,0.8360839,44.73132,101.2117,101.3147,44.62864
1976-01,,,100.446,100.3358,1.215921,44.88004,101.0911,101.1742,44.68077
1976-02,,,100.6796,100.5123,1.674076,45.03573,101.0032,101.0719,44.73174
1976-03,,,100.8979,100.6772,2.147597,45.18372,100.9814,101.0465,44.78162
1976-04,,,101.0579,100.798,2.544071,45.30476,101.0018,101.0702,44.83049
1976-05,,,101.1307,100.853,2.830082,45.38586,101.0144,101.085,44.87843
1976-06,,,101.1063,100.8346,2.939498,45.42253,100.9716,101.0351,44.92551
1976-07,,,100.9807,100.7397,2.859546,45.41286,100.8562,100.9007,44.97181
1976-08,,,100.7776,100.5863,2.603285,45.36748,100.6672,100.6806,45.01741
1976-09,,,100.5411,100.4076,2.226304,45.30624,100.4105,100.3816,45.06242
1976-10,,,100.3126,100.2351,1.804737,45.24795,100.0944,100.0135,45.10693
1976-11,,,100.1262,100.0942,1.39889,45.208,99.73241,99.592,45.15103
1976-12,,,99.98425,99.98699,1.020291,45.18771,99.35015,99.14682,45.19482
1977-01,,,99.88456,99.91168,0.682122,45.18618,98.99501,98.73325,45.2384
1977-02,,,99.80672,99.85289,0.3521975,45.19434,98.71605,98.40837,45.28186
1977-03,,,99.7223,99.78912,0.0347774,45.19943,98.54214,98.20584,45.3253
1977-04,,,99.6124,99.70609,-0.2468203,45.19294,98.45506,98.10443,45.36879
1977-05,,,99.47739,99.6041,-0.4644058,45.17509,98.4168,98.05988,45.41242
1977-06,,,99.33582,99.49716,-0.5904444,45.15434,98.39011,98.02879,45.45625
1977-07,,,99.23242,99.41906,-0.5764174,45.15109,98.35547,97.98845,45.50034
1977-08,,,99.15182,99.35818,-0.4607193,45.15846,98.31002,97.93552,45.54476
1977-09,,,99.10017,99.31916,-0.2801099,45.17933,98.26703,97.88546,45.58955
1977-10,,,99.09653,99.31641,-0.0562993,45.22248,98.25613,97.87276,45.63477
1977-11,,,99.17525,99.37588,0.2116978,45.3037,98.30852,97.93378,45.68045
1977-12,,,99.34209,99.50191,0.5268731,45.42579,98.44007,98.08698,45.72662
1978-01,,,99.57779,99.67995,0.8716803,45.58006,98.62944,98.30751,45.77332
1978-02,,,99.86049,99.8935,1.244106,45.75661,98.83485,98.54672,45.82054
1978-03,,,100.1453,100.1086,1.627227,45.93493,99.00647,98.74659,45.86829
1978-04,,,100.4105,100.309,2.018331,46.10508,99.09785,98.853,45.9166
1978-05,,,100.6434,100.4849,2.404231,46.2612,99.07911,98.83118,45.96544
1978-06,,,100.8461,100.638,2.767876,46.40415,98.95571,98.68748,46.01483
1978-07,,,101.0385,100.7833,3.08304,46.54312,98.79442,98.49964,46.06475
1978-08,,,101.2246,100.9239,3.369157,46.67992,98.68296,98.36984,46.1152
1978-09,,,101.3867,101.0464,3.601258,46.80635,98.69286,98.38136,46.16618
1978-10,,,101.5176,101.1453,3.751605,46.91905,98.83904,98.5516,46.21765
1978-11,,,101.6315,101.2313,3.798353,47.0245,99.10553,98.86195,46.2696
1978-12,,,101.7394,101.3128,3.746551,47.12769,99.46054,99.27538,46.32198
1979-01,,,101.8396,101.3885,3.615197,47.22786,99.86252,99.74351,46.37475
1979-02,,,101.9265,101.4542,3.421841,47.32233,100.2693,100.2172,46.42788
1979-03,,,102.0247,101.5283,3.238221,47.4224,100.6438,100.6533,46.48132
1979-04,,,102.1243,101.6036,3.076647,47.52357,100.9599,101.0214,46.53503
1979-05,,,102.2132,101.6707,2.93735,47.62005,101.2017,101.3031,46.58897
1979-06,,,102.2892,101.7281,2.815923,47.71086,101.3672,101.4958,46.64311
1979-07,,,102.3137,101.7467,2.652915,47.77787,101.4765,101.6231,46.69741
1979-08,,,102.2862,101.7259,2.443865,47.82071,101.5588,101.7189,46.75186
1979-09,,,102.2072,101.6662,2.207349,47.83953,101.6427,101.8166,46.80643
1979-10,,,102.1012,101.5862,1.97516,47.84577,101.7487,101.9401,46.86111
1979-11,,,101.9698,101.4869,1.734307,47.84005,101.8783,102.0911,46.9159
1979-12,,,101.8298,101.3811,1.490755,47.83025,102.0009,102.2337,46.97079
1980-01,,,101.6908,101.2761,1.255666,47.82089,102.0389,102.278,47.02578
1980-02,,,101.4871,101.1223,0.9693413,47.78104,101.9176,102.1368,47.08089
1980-03,,,101.2197,100.9203,0.608704,47.71106,101.6204,101.7906,47.13613
1980-04,,,100.9047,100.6823,0.1997238,47.61849,101.2532,101.3631,47.19155
1980-05,,,100.5556,100.4186,-0.2317998,47.50967,100.9562,101.0171,47.24718
1980-06,,,100.1588,100.1188,-0.6972979,47.37817,100.8202,100.8588,47.30307
1980-07,,,99.74427,99.80571,-1.129616,47.23816,100.8004,100.8357,47.35927
1980-08,,,99.34077,99.50091,-1.500343,47.10324,100.7966,100.8313,47.41582
1980-09,,,99.0005,99.24387,-1.758501,46.99827,100.7249,100.7478,47.47276
1980-10,,,98.76616,99.06684,-1.885367,46.9437,100.5861,100.5862,47.53015
1980-11,,,98.65145,98.98019,-1.868187,46.9463,100.423,100.3962,47.58805
1980-12,,,98.61259,98.95084,-1.766176,46.98548,100.2813,100.2312,47.64653
1981-01,,,98.60332,98.94384,-1.634301,47.03935,100.1731,100.1052,47.70564
1981-02,,,98.61211,98.95048,-1.420073,47.10252,100.0923,100.0111,47.76545
1981-03,,,98.62379,98.9593,-1.138577,47.16784,100.0271,99.93521,47.82602
1981-04,,,98.63357,98.96668,-0.8094004,47.23307,99.97113,99.87,47.88742
1981-05,,,98.65489,98.98279,-0.4313717,47.30473,99.9185,99.80869,47.9497
1981-06,,,98.7171,99.02979,0.03971355,47.39698,99.85898,99.73938,48.01294
1981-07,,,98.81435,99.10325,0.5694685,47.50717,99.77244,99.6386,48.07719
1981-08,,,98.92391,99.18601,1.10657,47.62447,99.64076,99.48526,48.14252
1981-09,,,99.04441,99.27704,1.5959,47.74832,99.4615,99.2765,48.209
1981-10,,,99.16164,99.36559,1.977331,47.87194,99.26443,99.047,48.27667
1981-11,,,99.25549,99.43648,2.213938,47.98567,99.09268,98.84698,48.34561
1981-12,,,99.30444,99.47346,2.327588,48.07911,98.98526,98.72189,48.41587
1982-01,,,99.29185,99.46396,2.348653,48.14414,98.95796,98.69009,48.4875
1982-02,,,99.22065,99.41016,2.291986,48.1821,99.00822,98.74863,48.56056
1982-03,,,99.12642,99.33898,2.209919,48.21021,99.11387,98.87167,48.63508
1982-04,,,99.04919,99.28065,2.148668,48.24795,99.22585,99.00207,48.7111
1982-05,,,99.00744,99.24911,2.113238,48.30439,99.29386,99.08127,48.78865
1982-06,,,98.98662,99.23338,2.058265,48.37254,99.2914,99.07841,48.86776
1982-07,,,98.9356,99.19484,1.937159,48.42746,99.24368,99.02283,48.94846
1982-08,,,98.87417,99.14844,1.79385,48.47878,99.19247,98.9632,49.03078
1982-09,,,98.86477,99.14133,1.694018,48.55718,99.16396,98.92999,49.11475
1982-10,,,98.96542,99.21737,1.711698,48.69136,99.1367,98.89825,49.20037
