country,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR
subject,BSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,
unit,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,
time,,,,,,,,
1960-02,,,,,,99.31947,99.37755,17.55608
1960-03,,,,,,99.25514,99.32044,17.6197
1960-04,,,,,,99.20005,99.27153,17.68355
1960-05,,,,,,99.16858,99.24359,17.74763
1960-06,,,,,,99.17564,99.24986,17.81194
1960-07,,,,,,99.23022,99.29832,17.87647
1960-08,,,,,,99.33865,99.39457,17.94122
1960-09,,,,,,99.5041,99.54145,18.00619
1960-10,,,,,,99.72226,99.73513,18.07137
1960-11,,,,,,99.98491,99.96829,18.13675
1960-12,,,,,,100.2795,100.2298,18.20233
1961-01,,,,,,100.5852,100.5012,18.26809
1961-02,,,,,,100.879,100.762,18.33404
1961-03,,,,,,101.1401,100.9938,18.40016
1961-04,,,,,,101.3557,101.1852,18.46644
1961-05,,,,,,101.5168,101.3283,18.53289
1961-06,,,,,,101.6174,101.4176,18.5995
1961-07,,,,,,101.657,101.4527,18.66627
1961-08,,,,,,101.6362,101.4342,18.7332
1961-09,,,,,,101.5562,101.3632,18.8003
1961-10,,,,,,101.4229,101.2449,18.86756
1961-11,,,,,,101.2435,101.0856,18.935
1961-12,,,,,,101.027,100.8935,19.00263
1962-01,,,,,,100.7882,100.6814,19.07045
1962-02,,,,,,100.5425,100.4633,19.13848
1962-03,,,,,,100.3031,100.2508,19.20674
1962-04,,,,,,100.0785,100.0514,19.27523
1962-05,,,,,,99.87413,99.86995,19.34398
1962-06,,,,,,99.69338,99.70949,19.41298
1962-07,,,,,,99.53663,99.57033,19.48228
1962-08,,,,,,99.40361,99.45224,19.55187
1962-09,,,,,,99.29385,99.3548,19.62177
1962-10,,,,,,99.20539,99.27627,19.69199
1962-11,,,,,,99.13637,99.21499,19.76256
1962-12,,,,,,99.08499,99.16939,19.83347
1963-01,,,,,,99.04804,99.13658,19.90474
1963-02,,,,,,99.02252,99.11393,19.97639
1963-03,,,,,,99.00619,99.09943,20.04841
1963-04,,,,,,98.99709,99.09135,20.12082
1963-05,,,,,,98.9941,99.0887,20.19362
1963-06,,,,,,98.99678,99.09107,20.26682
1963-07,,,,,,99.00463,99.09805,20.34043
1963-08,,,,,,99.01759,99.10955,20.41443
1963-09,,,,,,99.03591,99.12582,20.48884
1963-10,,,,,,99.05958,99.14683,20.56366
1963-11,,,,,,99.0889,99.17285,20.63887
1963-12,,,,,,99.12449,99.20445,20.71449
1964-01,,,,,,99.16678,99.242,20.79049
1964-02,,,,,,99.2165,99.28613,20.86689
1964-03,,,,,,99.2746,99.33771,20.94367
1964-04,,,,,,99.3414,99.39702,21.02081
1964-05,,,,,,99.41743,99.46451,21.09833
1964-06,,,,,,99.50336,99.54079,21.17619
1964-07,,,,,,99.59917,99.62585,21.25439
1964-08,,,,,,99.70478,99.71961,21.33291
1964-09,,,,,,99.81976,99.82169,21.41175
1964-10,,,,,,99.94218,99.93037,21.49089
1964-11,,,,,,100.069,100.0429,21.57031
1964-12,,,,,,100.1955,100.1552,21.65
1965-01,,,,,,100.3147,100.2611,21.72994
1965-02,,,,,,100.4186,100.3533,21.81012
1965-03,,,,,,100.4994,100.4251,21.89052
1965-04,,,,,,100.5529,100.4726,21.97112
1965-05,,,,,,100.5757,100.4928,22.05192
1965-06,,,,,,100.5651,100.4833,22.13289
1965-07,,,,,,100.521,100.4443,22.21403
1965-08,,,,,,100.4441,100.376,22.29532
1965-09,,,,,,100.3355,100.2796,22.37675
1965-10,,,,,,100.2,100.1593,22.45831
1965-11,,,,,,100.0445,100.0212,22.53999
1965-12,,,,,,99.87878,99.87408,22.62177
1966-01,,,,,,99.71754,99.73093,22.70366
1966-02,,,,,,99.57745,99.60657,22.78562
1966-03,,,,,,99.47365,99.51442,22.86766
1966-04,,,,,,99.41508,99.46243,22.94975
1966-05,,,,,,99.40836,99.45645,23.0319
1966-06,,,,,,99.45845,99.50092,23.11407
1966-07,,,,,,99.56561,99.59606,23.19626
1966-08,,,,,,99.7293,99.74138,23.27844
1966-09,,,,,,99.94792,99.93546,23.3606
1966-10,,,,,,100.2145,100.1721,23.44273
1966-11,,,,,,100.519,100.4425,23.52479
1966-12,,,,,,100.8479,100.7344,23.60677
1967-01,,,,,,101.1795,101.0288,23.68865
1967-02,,,,,,101.4898,101.3042,23.77041
1967-03,,,,,,101.7569,101.5414,23.85204
1967-04,,,,,,101.9678,101.7286,23.93352
1967-05,,,,,,102.113,101.8575,24.01484
1967-06,,,,,,102.1857,101.922,24.09599
1967-07,,,,,,102.1855,101.9219,24.17697
1967-08,,,,,,102.1132,101.8577,24.25777
1967-09,,,,,,101.9707,101.7312,24.33839
1967-10,,,,,,101.7659,101.5494,24.41885
1967-11,,,,,,101.5096,101.3218,24.49915
1967-12,,,,,,101.2157,101.0609,24.5793
1968-01,,,,,,100.9065,100.7865,24.65932
1968-02,,,,,,100.6063,100.5199,24.73922
1968-03,,,,,,100.3362,100.2802,24.81903
1968-04,,,,,,100.1094,100.0788,24.89875
1968-05,,,,,,99.93501,99.924,24.97842
1968-06,,,,,,99.81911,99.82111,25.05805
1968-07,,,,,,99.7623,99.77067,25.13766
1968-08,,,,,,99.76392,99.77211,25.21728
1968-09,,,,,,99.82231,99.82394,25.29692
1968-10,,,,,,99.93073,99.9202,25.37661
1968-11,,,,,,100.0802,100.0529,25.45636
1968-12,,,,,,100.2589,100.2116,25.5362
1969-01,,,,,,100.4481,100.3795,25.61614
1969-02,,,,,,100.6271,100.5384,25.69621
1969-03,,,,,,100.7777,100.6721,25.77643
1969-04,,,,,,100.8884,100.7704,25.85681
1969-05,,,,,,100.9511,100.8261,25.9374
1969-06,,,,,,100.9604,100.8342,26.0182
1969-07,,,,,,100.9154,100.7943,26.09926
1969-08,,,,,,100.8166,100.7066,26.1806
1969-09,,,,,,100.6652,100.5722,26.26226
1969-10,,,,,,100.4672,100.3964,26.34427
1969-11,,,,,,100.2302,100.1861,26.42667
1969-12,,,,,,99.96461,99.95027,26.50949
1970-01,,,,,,99.68654,99.70341,26.59278
1970-02,,,,,,99.41361,99.46112,26.67657
1970-03,,,,,,99.16122,99.23706,26.76091
1970-04,,,,,,98.93873,99.03954,26.84582
1970-05,,,,,,98.75246,98.87418,26.93135
1970-06,,,,,,98.60661,98.74469,27.01754
1970-07,,,,,,98.50125,98.65117,27.10441
1970-08,,,,,,98.43597,98.59321,27.19201
1970-09,,,,,,98.4101,98.57024,27.28035
1970-10,,,,,,98.42018,98.57919,27.36946
1970-11,,,,,,98.4625,98.61677,27.45937
1970-12,,,,,,98.53297,98.67932,27.5501
1971-01,,,,,,98.62429,98.7604,27.64167
1971-02,,,,,,98.72923,98.85355,27.73409
1971-03,,,,,,98.84194,98.95361,27.82737
1971-04,,,,,,98.95816,99.05679,27.92154
1971-05,,,,,,99.07534,99.16081,28.01659
1971-06,,,,,,99.19232,99.26467,28.11253
1971-07,,,,,,99.30856,99.36786,28.20938
1971-08,,,,,,99.42397,99.47031,28.30713
1971-09,,,,,,99.53852,99.57201,28.40578
1971-10,,,,,,99.6516,99.67239,28.50535
1971-11,,,,,,99.76193,99.77035,28.60582
1971-12,,,,,,99.8674,99.86398,28.7072
1972-01,,,,,,99.96467,99.95033,28.8095
1972-02,,,,,,100.0497,100.0258,28.9127
1972-03,,,,,,100.1188,100.0872,29.01681
1972-04,,,,,,100.1698,100.1324,29.12182
1972-05,,,,,,100.201,100.1601,29.22774
1972-06,,,,,,100.2111,100.1691,29.33457
1972-07,,,,,,100.2,100.1592,29.4423
1972-08,,,,,,100.168,100.1309,29.55093
1972-09,,,,,,100.1158,100.0845,29.66047
1972-10,,,,,,100.0457,100.0223,29.77092
1972-11,,,,,,99.96115,99.9472,29.88227
1972-12,,,,,,99.86683,99.86347,29.99454
1973-01,,,,,,99.77008,99.77758,30.10771
1973-02,,,,,,99.67907,99.69678,30.22179
1973-03,,,,,,99.6012,99.62766,30.33679
1973-04,,,,,,99.54089,99.57411,30.45269
1973-05,,,,,,99.50134,99.53901,30.56951
1973-06,,,,,,99.48493,99.52444,30.68722
1973-07,,,,,,99.49178,99.53052,30.80585
1973-08,,,,,,99.52165,99.55704,30.92536
1973-09,,,,,,99.57384,99.60336,31.04577
1973-10,,,,,,99.64526,99.66676,31.16706
1973-11,,102.9362,102.9753,,32.20794,99.73164,99.74345,31.28923
1973-12,,102.7298,102.7661,,32.26974,99.82716,99.82825,31.41226
1974-01,,102.4772,102.5101,,32.31737,99.92263,99.91301,31.53615
1974-02,,102.2068,102.2361,,32.35957,100.0079,99.98869,31.66088
1974-03,,101.931,101.9566,,32.40023,100.0738,100.0472,31.78644
1974-04,,101.6441,101.6658,,32.43748,100.1146,100.0834,31.91282
1974-05,,101.3621,101.38,,32.47641,100.1264,100.0939,32.04001
1974-06,,101.0728,101.0869,,32.51308,100.1061,100.0759,32.16799
1974-07,,100.7931,100.8035,,32.55292,100.0537,100.0294,32.29676
1974-08,,100.5438,100.5508,,32.60264,99.96954,99.95464,32.4263
1974-09,,100.3025,100.3063,,32.65509,99.85495,99.85292,32.5566
1974-10,,100.0324,100.0325,,32.69823,99.71447,99.7282,32.68765
1974-11,,99.66185,99.65703,1.554023,32.70846,99.55462,99.5863,32.81944
1974-12,,99.20867,99.19777,1.306013,32.69118,99.38461,99.43537,32.95195
1975-01,,98.74331,98.72618,1.089246,32.66938,99.21817,99.28761,33.08516
1975-02,,98.38607,98.36414,0.9992924,32.68293,99.07075,99.15674,33.21907
1975-03,,98.17676,98.15203,1.065724,32.74553,98.95641,99.05524,33.35364
1975-04,,98.12247,98.09702,1.302898,32.86011,98.88334,98.99036,33.48887
1975-05,,98.14552,98.12038,1.61581,33.00117,98.85754,98.96747,33.62473
1975-06,,98.21168,98.18742,1.981787,33.15742,98.88353,98.99054,33.76118
1975-07,,98.30366,98.28063,2.366183,33.32318,98.9614,99.05966,33.89821
1975-08,,98.44921,98.42813,2.77681,33.50795,99.09058,99.17435,34.03577
1975-09,,98.66534,98.64716,3.25413,33.71774,99.26979,99.33344,34.17384
1975-10,,98.9716,98.95753,3.857288,33.95949,99.4929,99.53151,34.31236
1975-11,,99.31105,99.30153,4.602766,34.21395,99.75162,99.76118,34.4513
1975-12,,99.64621,99.64118,5.435889,34.46824,100.0346,100.0124,34.59062
1976-01,,99.94605,99.94505,6.250957,34.71153,100.3241,100.2694,34.73027
1976-02,,100.1641,100.166,6.867451,34.92742,100.6001,100.5145,34.8702
1976-03,,100.2707,100.274,7.205849,35.10512,100.8451,100.732,35.01036
1976-04,,100.3286,100.3327,7.322315,35.26623,101.0485,100.9125,35.15072
1976-05,,100.3888,100.3937,7.355094,35.42843,101.2026,101.0493,35.29123
1976-06,,100.4741,100.4802,7.366055,35.59982,101.3026,101.1381,35.43184
1976-07,,100.5695,100.5769,7.358041,35.77512,101.3483,101.1787,35.57252
1976-08,,100.652,100.6605,7.276276,35.94608,101.3404,101.1717,35.71323
1976-09,,100.6791,100.6879,7.057639,36.09741,101.2803,101.1183,35.85393
1976-10,,100.6453,100.6536,6.676678,36.22686,101.1734,101.0234,35.99459
1976-11,,100.5263,100.5331,6.171211,36.32537,101.0263,100.8928,36.13519
1976-12,,100.3213,100.3254,5.581991,36.39226,100.8474,100.7339,36.27569
1977-01,,100.0133,100.0132,4.924505,36.4209,100.6501,100.5588,36.41607
