country,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2019-09,100.915,101.3524,100.4451,100.2063,0.457536,110.0278,101.2721,101.334,109.5402
2019-10,100.7213,100.8931,100.0571,100.0262,0.0225478,109.7136,101.259,101.3173,109.651
2019-11,100.9127,100.6285,99.61736,99.82216,-0.5055461,109.3374,101.2436,101.2976,109.7574
2019-12,101.075,100.5078,99.12653,99.59438,-1.099163,108.8997,101.2253,101.2742,109.8593
2020-01,100.8964,100.4041,98.59808,99.34913,-1.728479,108.4154,101.2029,101.2456,109.9569
2020-02,100.2428,99.92224,98.0505,99.095,-2.34862,107.9048,101.1749,101.2097,110.0503
2020-03,98.7041,98.47449,93.62477,97.04108,-6.75584,103.1178,87.5391,83.7658,110.1394
2020-04,96.66257,96.44442,89.03054,94.90896,-11.32337,98.13338,84.63614,80.05211,110.2244
2020-05,96.14047,95.66813,90.82339,95.741,-9.478697,100.1831,83.18852,78.20022,110.3054
2020-06,97.11449,95.92046,94.82999,97.6004,-5.379558,104.6757,86.55083,82.50153,110.3825
2020-07,98.55135,96.17457,94.84415,97.60698,-5.159799,104.7609,89.90703,86.79502,110.4558
2020-08,99.48765,96.16918,94.79485,97.5841,-4.993177,104.7725,93.25761,91.08132,110.5255
2020-09,99.90343,96.2113,95.19258,97.76868,-4.310317,105.275,93.20571,91.01494,110.5916
2020-10,100.0624,96.32866,95.68103,97.99536,-3.481193,105.8753,93.15334,90.94794,110.6544
2020-11,100.1951,96.62571,96.2993,98.2823,-2.462135,106.6168,93.10124,90.88129,110.714
2020-12,100.3393,97.19461,97.27725,98.73615,-1.014268,107.7545,93.0098,90.76432,110.7705
2021-01,100.5439,97.56237,98.14577,99.13922,0.3485949,108.7691,92.91959,90.64892,110.824
2021-02,100.6845,98.05512,98.80232,99.44392,1.579203,109.547,92.8308,90.53533,110.8749
2021-03,101.0099,99.0324,100.2907,100.1347,7.920628,111.2456,93.11636,90.90063,110.9231
2021-04,101.3688,99.85419,100.7864,100.3647,14.03838,111.8417,93.40299,91.26732,110.969
2021-05,101.6552,100.4908,101.2436,100.5769,12.27789,112.3932,93.69059,91.63523,111.0126
2021-06,101.8243,100.9285,101.6352,100.7586,7.941334,112.87,94.40241,92.54585,111.0541
2021-07,102.0609,101.1867,101.9433,100.9016,8.195871,113.2527,95.11457,93.45689,111.0937
2021-08,102.2144,101.2503,102.1594,101.0019,8.454569,113.5314,95.82701,94.36829,111.1316
2021-09,102.3728,101.0949,102.2746,101.0554,8.04919,113.6965,96.35561,95.04453,111.1679
2021-10,102.5702,100.7379,102.2739,101.055,7.391606,113.7314,96.8849,95.72162,111.2027
2021-11,102.7279,100.1089,102.1514,100.9982,6.431413,113.6294,97.41531,96.40016,111.2363
2021-12,102.9303,99.77676,101.9283,100.8947,4.950408,113.4144,97.24731,96.18524,111.2687
2022-01,103.07,99.47444,101.599,100.7418,3.511962,113.0798,97.08273,95.9747,111.3002
2022-02,103.0008,98.65873,101.1529,100.5348,2.167649,112.6143,96.923,95.77036,111.3307
2022-03,102.5167,97.06838,100.5924,100.2747,0.006816112,112.0203,97.61049,96.64986,111.3606
2022-04,101.9936,96.22222,99.96213,99.98216,-1.067191,111.3476,98.30666,97.54044,111.3898
2022-05,101.7673,95.80671,99.32862,99.68816,-2.015722,110.6705,99.01402,98.44536,111.4185
2022-06,101.5313,95.09076,98.76416,99.42621,-2.809617,110.0695,99.13751,98.60334,111.4468
2022-07,101.0963,94.42159,98.35002,99.23401,-3.386017,109.6355,99.23355,98.72619,111.4748
2022-08,100.8039,94.32011,98.13528,99.13435,-3.69944,109.4233,99.30023,98.8115,111.5025
2022-09,100.6972,94.47281,98.09732,99.11673,-3.758332,109.4079,99.3466,98.87081,111.53
2022-10,100.6562,94.91349,98.19545,99.16227,-3.574401,109.5442,99.40901,98.95066,111.5573
2022-11,100.5826,95.61475,98.38145,99.24859,-3.173928,109.7785,99.4847,99.04749,111.5846
2022-12,100.6781,96.36001,98.60152,99.35072,-2.620396,110.0509,99.57057,99.15734,111.6118
2023-01,100.7874,96.92358,98.81603,99.45028,-1.953264,110.3172,99.66338,99.27605,111.639
2023-02,100.8554,97.17835,98.99717,99.53434,-1.22202,110.5463,99.76012,99.39983,111.6661
2023-03,100.996,97.27132,99.13809,99.59974,,110.7305,99.85845,99.52561,111.6932
2023-04,100.9895,97.62476,99.25579,99.65437,,110.8889,99.95683,99.65147,111.7203
2023-05,100.6552,98.16085,99.35508,99.70044,,111.0268,100.0545,99.77644,111.7475
2023-06,100.1938,99.05713,99.44608,99.74267,,,,,
2023-07,99.77168,100.1534,99.52664,99.78006,,,,,
