country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPOR_GYSA,LORSGPOR_IXOBSA,LORSGPRT,LORSGPTD
measure,,,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,2010=100,,
time,,,,,,,,,,,
1959-01,,,101.7868,101.5011,,,,,,,
1959-02,,,102.0907,101.772,,,,,,,
1959-03,,,102.2951,101.9557,,,,,,,
1959-04,,,102.3922,102.0446,,,,,,,
1959-05,,,102.3762,102.0337,,,,,,,
1959-06,,,102.2656,101.9376,,,,,,,
1959-07,,,102.0967,101.7863,,,,,,,
1959-08,,,101.9287,101.6304,,,,,,,
1959-09,,,101.8167,101.5169,,,,,,,
1959-10,,,101.7691,101.4566,,,,,,,
1959-11,,,101.7575,101.4299,,,,,,,
1959-12,,,101.7319,101.3973,,,,,,,
1960-01,,,101.6095,101.289,,,,,,,
1960-02,,,101.3783,101.0933,,19.97318,100.325,,19.75418,100.2668,19.70162
1960-03,,,101.0954,100.856,,19.99296,100.2573,,19.81555,100.1984,19.77632
1960-04,,,100.8141,100.6211,,20.01329,100.1556,,19.86918,100.0882,19.85167
1960-05,,,100.5691,100.4167,,20.04107,100.0434,,19.92048,99.96391,19.92767
1960-06,,,100.3697,100.2503,,20.0783,99.93917,,19.9737,99.84682,20.00434
1960-07,,,100.2071,100.1141,,20.12328,99.84056,,20.02828,99.73402,20.08169
1960-08,,,100.0778,100.0051,,20.17542,99.7377,,20.08187,99.61378,20.15973
1960-09,,,99.96947,99.91329,,20.23228,99.62542,,20.13326,99.4802,20.23846
1960-10,,,99.8923,99.84857,,20.29602,99.51538,,20.1854,99.34789,20.3179
1960-11,,,99.86549,99.82736,,20.37062,99.42599,,20.24294,99.23955,20.39805
1960-12,,,99.91012,99.86742,,20.46053,99.37223,,20.30972,99.17372,20.47894
1961-01,,,100.0351,99.97691,,20.56777,99.354,,20.3859,99.15057,20.56055
1961-02,,,100.1822,100.1075,3.541361,20.6805,99.3652,3.624086,20.47009,99.16289,20.64289
1961-03,,,100.3749,100.2798,4.059779,20.80463,99.40967,3.777134,20.56401,99.214,20.72693
1961-04,,,100.5801,100.4659,4.59269,20.93244,99.47415,3.998967,20.66374,99.28907,20.8117
1961-05,,,100.7613,100.6334,5.065707,21.0563,99.55892,4.261354,20.76936,99.38822,20.89721
1961-06,,,100.8984,100.7643,5.44706,21.17197,99.66473,4.542848,20.88107,99.5121,20.98345
1961-07,,,100.977,100.8456,5.729773,21.2763,99.78889,4.842847,20.99822,99.65725,21.07044
1961-08,,,101.0,100.8782,5.919728,21.36974,99.92661,5.16754,21.11961,99.81782,21.15815
1961-09,,,100.9764,100.8675,6.038758,21.45406,100.0708,5.514379,21.24349,99.98534,21.2466
1961-10,,,100.9249,100.8283,6.09522,21.5331,100.2105,5.85452,21.36716,100.1471,21.33578
1961-11,,,100.8604,100.7734,6.084203,21.61001,100.3335,6.148711,21.48762,100.2891,21.42567
1961-12,,,100.7692,100.6922,5.968827,21.68178,100.4292,6.363749,21.60218,100.3992,21.51629
1962-01,,,100.613,100.5598,5.699668,21.74007,100.4922,6.492295,21.70941,100.4711,21.60762
1962-02,,,100.4222,100.3962,5.371108,21.79128,100.5201,6.538959,21.80862,100.5022,21.69966
1962-03,,,100.2027,100.2062,4.960231,21.83658,100.5138,6.496265,21.89991,100.4933,21.7924
1962-04,,,99.97369,100.0058,4.527225,21.88009,100.4793,6.392827,21.98474,100.4518,21.88585
1962-05,,,99.7524,99.81122,4.128382,21.92558,100.4227,6.236245,22.06459,100.3848,21.98
1962-06,,,99.55524,99.63782,3.800781,21.97667,100.3463,6.02898,22.13999,100.2951,22.07485
1962-07,,,99.4118,99.51089,3.589421,22.04,100.2462,5.770602,22.20994,100.1783,22.1704
1962-08,,,99.32957,99.43707,3.498495,22.11736,100.1166,5.460805,22.27291,100.0281,22.26665
1962-09,,,99.30783,99.41618,3.517902,22.20879,99.95514,5.10627,22.32824,99.84193,22.36359
1962-10,,,99.33693,99.44048,3.618529,22.31229,99.76728,4.728032,22.37741,99.62685,22.46122
1962-11,,,99.40915,99.50352,3.777158,22.42625,99.56797,4.359233,22.42431,99.40055,22.55955
1962-12,100.9591,,99.50728,99.58978,3.990157,22.54692,99.38182,4.041672,22.47527,99.19107,22.65856
1963-01,100.9745,,99.62384,99.6912,4.289745,22.67266,99.24417,3.822158,22.53918,99.03732,22.75827
1963-02,100.982,,99.75969,99.80721,4.64613,22.80372,99.18899,3.741751,22.62465,98.97627,22.85866
1963-03,101.0676,,99.91546,99.93748,5.054488,22.94031,99.23358,3.818733,22.73621,99.02648,22.95972
1963-04,101.258,,100.0716,100.0659,5.474695,23.07796,99.36611,4.031746,22.87111,99.17461,23.06145
1963-05,101.3919,,100.2,100.1697,5.858868,23.21017,99.55704,4.339472,23.02208,99.38799,23.16385
1963-06,101.3302,,100.2862,100.2373,6.17375,23.33346,99.77239,4.700096,23.18059,99.62916,23.26687
1963-07,101.1744,,100.3401,100.2772,6.397547,23.45002,99.98109,5.082028,23.33866,99.86361,23.37053
1963-08,101.1055,,100.372,100.2992,6.532272,23.56213,100.1607,5.466135,23.49037,100.0664,23.4748
1963-09,101.1425,,100.3907,100.3127,6.587489,23.67179,100.3018,5.844214,23.63315,100.2268,23.57966
1963-10,101.1598,,100.3953,100.3175,6.572326,23.77872,100.4108,6.216407,23.76848,100.3521,23.68509
1963-11,101.0965,,100.3878,100.3159,6.497261,23.88334,100.5006,6.579045,23.89962,100.4562,23.79109
1963-12,101.0209,,100.3802,100.3181,6.393639,23.98849,100.5803,6.912178,24.0288,100.5489,23.89763
1964-01,101.087,,100.3794,100.3295,6.276807,24.09578,100.6458,7.16775,24.15473,100.625,24.00471
1964-02,101.1868,,100.3714,100.3368,6.131107,24.20185,100.6864,7.291816,24.27439,100.6723,24.11229
1964-03,101.2937,,100.3563,100.3383,5.956145,24.30667,100.6931,7.252392,24.38512,100.6802,24.22037
1964-04,101.315,,100.3364,100.3345,5.77529,24.41078,100.6658,7.064414,24.48682,100.6489,24.32894
1964-05,101.3429,,100.3163,100.3283,5.622951,24.51527,100.6093,6.769734,24.58061,100.5837,24.43797
1964-06,101.477,,100.2981,100.3208,5.516538,24.62066,100.5285,6.415972,24.66785,100.4904,24.54747
1964-07,101.6611,,100.2726,100.3048,5.435451,24.72463,100.4276,6.045655,24.74963,100.374,24.65741
1964-08,101.7616,,100.2338,100.2761,5.362675,24.82569,100.311,5.690896,24.82719,100.2398,24.76779
1964-09,101.7399,,100.1871,100.2408,5.294684,24.92514,100.1861,5.371946,24.90271,100.097,24.87859
1964-10,101.6287,,100.1327,100.1998,5.232536,25.02295,100.0676,5.098992,24.98043,99.96252,24.9898
1964-11,101.5761,,100.0871,100.1671,5.19161,25.12327,99.97095,4.875882,25.06494,99.85468,25.10141
1964-12,101.5711,,100.0584,100.1481,5.167755,25.22815,99.90659,4.704454,25.15922,99.78506,25.21342
1965-01,101.6152,,100.0414,100.1363,5.148249,25.33629,99.87383,4.587983,25.26295,99.75179,25.32581
1965-02,101.7478,,100.0188,100.1167,5.129755,25.44334,99.86666,4.530427,25.37413,99.74672,25.43856
1965-03,101.8472,,99.97293,100.0759,5.093566,25.54474,99.87918,4.534701,25.49092,99.76226,25.55166
1965-04,101.7362,,99.90187,100.0132,5.035224,25.63992,99.90899,4.598374,25.61281,99.79625,25.66511
1965-05,101.5249,,99.82518,99.94507,4.970535,25.73381,99.95641,4.717701,25.74025,99.85017,25.77888
1965-06,101.3073,,99.76768,99.89268,4.923287,25.8328,100.0222,4.8887,25.87379,99.92598,25.89296
1965-07,101.2026,,99.75439,99.8778,4.929595,25.94345,100.1039,5.104132,26.01288,100.0214,26.00733
1965-08,101.2166,,99.79787,99.91116,5.008909,26.06919,100.1983,5.354825,26.15664,100.1327,26.12199
1965-09,101.2899,,99.89883,99.99313,5.156323,26.21036,100.3024,5.627643,26.30414,100.2563,26.23691
1965-10,101.3176,,100.0476,100.1149,5.361748,26.36462,100.4134,5.900764,26.45447,100.3886,26.35208
1965-11,101.4725,,100.2244,100.2595,5.586887,26.52688,100.5274,6.149637,26.60634,100.5246,26.46748
1965-12,101.7747,,100.4079,100.4087,5.800597,26.69154,100.6377,6.35295,26.75758,100.6563,26.58311
1966-01,102.0758,,100.567,100.5369,5.97581,26.85034,100.7331,6.497675,26.90445,100.7697,26.69894
1966-02,102.196,,100.6636,100.6125,6.090321,26.99292,100.8009,6.57613,27.04276,100.8495,26.81498
1966-03,102.1161,,100.6668,100.6103,6.130518,27.11077,100.8315,6.584306,27.16932,100.8842,26.9312
1966-04,101.8182,,100.5626,100.5198,6.083673,27.19977,100.8243,6.524633,27.28396,100.8738,27.0476
1966-05,101.4154,,100.3556,100.3462,5.933704,27.26078,100.7823,6.400295,27.3877,100.8228,27.16418
1966-06,101.2057,,100.08,100.1186,5.690307,27.30277,100.7088,6.214385,27.48169,100.7359,27.28094
1966-07,101.1049,,99.76399,99.85956,5.356839,27.3332,100.607,5.973733,27.56682,100.6167,27.39786
1966-08,100.967,,99.4371,99.59212,4.951809,27.36008,100.4803,5.68644,27.64402,100.469,27.51496
1966-09,100.7541,,99.13087,99.34037,4.508586,27.39208,100.3346,5.363494,27.71496,100.2994,27.63224
1966-10,100.4261,,98.85845,99.11437,4.051997,27.43291,100.1823,5.02383,27.78349,100.1218,27.74969
1966-11,100.0179,,98.63844,98.92909,3.622771,27.48789,100.0369,4.688963,27.8539,99.95183,27.86732
1966-12,99.65627,,98.47191,98.78788,3.244352,27.5575,99.90816,4.379152,27.92933,99.80057,27.98514
1967-01,99.29876,,98.37764,98.70561,2.967866,27.64722,99.79665,4.109558,28.0101,99.66889,28.10315
1967-02,98.97118,,98.34982,98.6788,2.825677,27.75566,99.69952,3.892621,28.09543,99.5538,28.22136
1967-03,98.69486,,98.39491,98.71357,2.855363,27.88488,99.61483,3.737762,28.18484,99.45335,28.33976
1967-04,98.58076,,98.51232,98.8094,3.070696,28.03499,99.54536,3.648424,28.27939,99.37112,28.45836
1967-05,98.7331,,98.69236,98.95855,3.458072,28.20347,99.49534,3.625441,28.38063,99.31227,28.57716
1967-06,99.07522,,98.9112,99.14103,3.959124,28.38372,99.46667,3.666586,28.48933,99.27922,28.69616
1967-07,99.52204,,99.14811,99.3394,4.524466,28.56989,99.45482,3.762556,28.60404,99.26665,28.81536
1967-08,99.94992,,99.3854,99.53812,5.10538,28.75692,99.4536,3.902295,28.72277,99.26739,28.93475
1967-09,100.2867,,99.6021,99.71922,5.646312,28.93872,99.45971,4.075542,28.8445,99.27779,29.05433
1967-10,100.4746,,99.77964,99.86809,6.112681,29.1098,99.4763,4.272261,28.97048,99.30209,29.17409
1967-11,100.6054,,99.90707,99.97614,6.471585,29.26679,99.50825,4.483322,29.10268,99.34684,29.29402
1967-12,100.7143,,99.98442,100.0433,6.72055,29.40952,99.55654,4.699473,29.24186,99.41444,29.4141
1968-01,100.7776,,100.0209,100.0761,6.847979,29.5405,99.61156,4.909173,29.38517,99.49493,29.53433
1968-02,100.7923,,100.0431,100.0958,6.888012,29.66747,99.66383,5.103626,29.52932,99.57722,29.6547
1968-03,100.8661,,100.0711,100.119,6.854855,29.79635,99.71398,5.282095,29.67359,99.65884,29.77517
1968-04,101.0136,,100.1227,100.1598,6.768046,29.93241,99.77692,5.452048,29.8212,99.75065,29.89574
1968-05,101.0199,,100.2047,100.2232,6.645811,30.07782,99.87234,5.624498,29.9769,99.86842,30.01639
1968-06,100.984,,100.325,100.3162,6.522445,30.23503,100.0089,5.804205,30.1429,100.0193,30.1371
1968-07,101.004,,100.4899,100.4454,6.427001,30.40607,100.1783,5.98951,30.31728,100.1965,30.25784
1968-08,101.0617,,100.6885,100.6036,6.366589,30.58775,100.3588,6.168787,30.49462,100.3819,30.3786
1968-09,101.2025,,100.8982,100.7736,6.339468,30.77328,100.5286,6.326116,30.66923,100.557,30.49935
1968-10,101.4619,,101.0888,100.9291,6.333426,30.95345,100.672,6.442153,30.8368,100.7078,30.62007
1968-11,101.6459,,101.2286,101.0429,6.326708,31.11842,100.782,6.50223,30.995,100.8271,30.74074
1968-12,101.6762,,101.303,101.1026,6.303922,31.26347,100.858,6.501834,31.14312,100.913,30.86135
1969-01,101.7058,,101.3185,101.1138,6.262194,31.39038,100.9054,6.455637,31.28217,100.9693,30.98187
1969-02,101.8116,,101.2995,101.0959,6.198677,31.50646,100.9309,6.380914,31.41356,101.0008,31.10229
1969-03,101.8942,,101.2492,101.0515,6.095626,31.61262,100.9398,6.284553,31.53844,101.0116,31.22259
1969-04,101.892,,101.1661,100.9793,5.93279,31.70824,100.9346,6.157929,31.65756,101.0044,31.34276
1969-05,101.8629,,101.0367,100.8692,5.688972,31.78894,100.9152,5.984931,31.77099,100.9796,31.46278
1969-06,101.7556,,100.8709,100.7304,5.36692,31.85772,100.8799,5.756903,31.8782,100.9358,31.58266
1969-07,101.6464,,100.6866,100.5778,4.979177,31.92004,100.8258,5.47793,31.97804,100.8696,31.70238
1969-08,101.652,,100.5006,100.4255,4.55567,31.98123,100.7511,5.165076,32.06969,100.7786,31.82192
1969-09,101.6476,,100.3088,100.2694,4.116146,32.03996,100.6576,4.839953,32.15361,100.6647,31.94131
1969-10,101.5853,,100.1104,100.1071,3.690859,32.0959,100.554,4.528173,32.23314,100.5385,32.06051
1969-11,101.4017,,99.90937,99.94094,3.316239,32.15038,100.4519,4.251209,32.31266,100.4137,32.17954
1969-12,101.0997,,99.70763,99.77189,3.008294,32.20397,100.361,4.023178,32.39606,100.3024,32.2984
1970-01,100.712,,99.50395,99.59956,2.758492,32.25628,100.2896,3.850562,32.48671,100.2148,32.41708
1970-02,100.373,,99.30121,99.4274,2.544804,32.30824,100.2419,3.733794,32.58648,100.1564,32.53559
1970-03,100.1135,,99.10078,99.25725,2.365107,32.36029,100.2188,3.669908,32.69587,100.1285,32.65393
1970-04,99.98218,,98.90981,99.09592,2.228331,32.41481,100.2134,3.647417,32.81225,100.1226,32.77208
1970-05,100.051,,98.74453,98.95758,2.164885,32.47714,100.2153,3.652239,32.93135,100.1255,32.89006
1970-06,100.177,,98.61132,98.84729,2.171425,32.54949,100.2092,3.666986,33.04717,100.1191,33.00786
1970-07,100.0828,,98.49812,98.75477,2.217836,32.62798,100.1748,3.670136,33.15168,100.0791,33.12548
1970-08,99.73838,,98.40663,98.68121,2.288866,32.71324,100.0944,3.642562,33.23785,99.98473,33.24292
1970-09,99.2654,,98.35107,98.63831,2.403681,32.81009,99.96269,3.576473,33.30357,99.83033,33.36018
1970-10,98.8794,,98.35203,98.64397,2.584932,32.92555,99.80035,3.486446,33.35694,99.64061,33.47725
1970-11,98.78745,,98.43238,98.71777,2.852619,33.06751,99.63744,3.395607,33.40988,99.45152,33.59414
1970-12,99.10552,,98.58465,98.85339,3.197557,33.23371,99.50019,3.323588,33.47277,99.29382,33.71084
1971-01,99.55128,,98.76709,99.01463,3.577615,33.41029,99.40311,3.276591,33.55116,99.18355,33.82735
1971-02,99.95928,,98.94204,99.16833,3.950432,33.58455,99.34942,3.25144,33.64601,99.1231,33.94366
1971-03,100.0761,,99.08679,99.29391,4.290549,33.74873,99.33435,3.240067,33.75524,99.10591,34.05977
1971-04,100.1634,,99.19918,99.38854,4.587917,33.90197,99.34677,3.237551,33.87456,99.11898,34.17566
1971-05,100.1746,,99.28326,99.45571,4.829233,34.04553,99.37291,3.241271,33.99874,99.1468,34.29131
1971-06,100.1186,,99.34977,99.50517,5.018536,34.18299,99.39898,3.254015,34.12253,99.17403,34.40672
1971-07,100.0287,,99.41309,99.54965,5.183497,34.31925,99.41281,3.286472,34.2412,99.18702,34.52186
1971-08,99.924,,99.48192,99.59809,5.33125,34.45726,99.40726,3.351869,34.35194,99.17783,34.63671
1971-09,99.90588,,99.58459,99.67535,5.47635,34.60689,99.38461,3.459378,34.45567,99.14946,34.75125
1971-10,99.95493,,99.74914,99.80594,5.626118,34.77798,99.36245,3.605277,34.55955,99.12262,34.86545
1971-11,100.1091,,99.99155,100.0041,5.772503,34.97633,99.36371,3.780553,34.67295,99.12425,34.97928
1971-12,100.4906,,100.3079,100.2664,5.918837,35.20076,99.40675,3.975768,34.80358,99.17604,35.09273
1972-01,100.8497,,100.6593,100.5598,6.068702,35.43786,99.49397,4.177031,34.95261,99.28098,35.20574
1972-02,101.0696,,101.0124,100.8547,6.227042,35.67587,99.61907,4.373837,35.11763,99.43183,35.3183
1972-03,101.1389,,101.3506,101.1357,6.400654,35.90887,99.77119,4.559228,35.29422,99.61579,35.43035
1972-04,101.1495,,101.6659,101.3969,6.58363,36.13395,99.93732,4.729784,35.47675,99.81682,35.54186
1972-05,101.179,,101.9541,101.6363,6.767299,36.3495,100.1069,4.887613,35.66047,100.0215,35.65279
1972-06,101.207,,102.2184,101.8573,6.943376,36.55645,100.2765,5.043551,35.84352,100.2249,35.76309
1972-07,101.3781,,102.4801,102.078,7.118963,36.76242,100.4533,5.220384,36.02872,100.4349,35.87273
1972-08,101.7169,,102.7614,102.3168,7.307594,36.97526,100.6502,5.442285,36.22147,100.6665,35.98166
1972-09,102.1777,,103.0551,102.567,7.471083,37.1924,100.8799,5.721673,36.42711,100.9346,36.08983
1972-10,102.6403,,103.3432,102.8128,7.560521,37.40738,101.1468,6.042577,36.64783,101.2449,36.19722
1972-11,103.038,,103.5968,103.0294,7.528559,37.60954,101.4472,6.372398,36.88245,101.594,36.30378
1972-12,103.316,,103.7813,103.1873,7.344861,37.78621,101.7669,6.670675,37.12521,101.9658,36.40947
1973-01,103.475,101.7704,103.8706,103.2636,7.025622,37.92759,102.0778,6.899788,37.36426,102.3278,36.51427
1973-02,103.447,101.4225,103.8278,103.2269,6.570095,38.01981,102.346,7.026646,37.58522,102.6409,36.61816
1973-03,103.315,101.0695,103.6936,103.1102,6.039086,38.07744,102.5439,7.031638,37.77599,102.8727,36.7211
1973-04,103.0865,100.7245,103.4816,102.9242,5.455127,38.1051,102.6625,6.921534,37.93229,103.0123,36.82308
1973-05,102.7802,100.4421,103.215,102.6905,4.846622,38.11122,102.7046,6.714291,38.05481,103.0622,36.92411
1973-06,102.4539,100.2619,102.9207,102.4338,4.237523,38.10554,102.6811,6.42897,38.14789,103.0351,37.02418
1973-07,102.1457,100.1887,102.6188,102.1739,3.626157,38.09549,102.6137,6.083637,38.22058,102.9557,37.12331
1973-08,102.1735,100.2119,102.3238,101.9255,3.005293,38.08648,102.522,5.686751,38.28129,102.8472,37.22153
1973-09,102.3058,100.2183,102.0267,101.6818,2.373604,38.0752,102.4148,5.234277,38.33381,102.7197,37.31886
1973-10,102.4121,100.0471,101.7184,101.4333,1.739998,38.05827,102.2833,4.710915,38.37428,102.563,37.41534
1973-11,102.3897,99.59465,101.3773,101.1595,1.111671,38.02764,102.1133,4.105166,38.39654,102.3607,37.51101
1973-12,102.1466,99.02941,101.0092,100.8632,0.5272791,37.98545,101.8993,3.429193,38.3983,102.1071,37.60593
1974-01,101.8462,98.60002,100.6356,100.56,0.03218997,37.9398,101.6605,2.739898,38.388,101.8245,37.70016
1974-02,101.5778,98.56299,100.2531,100.2455,-0.3429807,37.88941,101.4232,2.107778,38.37743,101.5443,37.79377
1974-03,101.4195,98.7205,99.8461,99.90782,-0.6537102,37.82852,101.2059,1.58523,38.37482,101.288,37.88683
1974-04,101.1415,98.88127,99.40685,99.54194,-0.92102,37.75415,101.0039,1.1757,38.37826,101.0501,37.97942
1974-05,100.7525,98.86194,98.93438,99.14899,-1.168391,37.66593,100.7999,0.8547923,38.3801,100.8102,38.07163
1974-06,100.4715,98.67995,98.42391,98.72633,-1.426281,37.56205,100.5731,0.5851312,38.37111,100.5439,38.16354
1974-07,100.0105,98.42519,97.87743,98.27581,-1.712151,37.44323,100.3079,0.3246399,38.34466,100.2338,38.25523
1974-08,99.36421,98.17542,97.30473,97.80381,-2.03018,37.31325,99.99504,0.04064428,38.29685,99.86973,38.3468
1974-09,98.50796,97.95409,96.72932,97.32822,-2.348096,37.18116,99.63428,-0.2767429,38.22772,99.45205,38.43835
1974-10,97.64168,97.77722,96.20453,96.89264,-2.603113,37.06757,99.24045,-0.6011574,38.14359,98.99722,38.52996
1974-11,96.82556,97.69807,95.78874,96.54497,-2.714763,36.99528,98.83688,-0.8907823,38.05451,98.53133,38.62174
1974-12,96.19579,97.72025,95.53436,96.32935,-2.633899,36.98495,98.45053,-1.109385,37.97232,98.08479,38.71377
1975-01,95.95571,97.87825,95.47574,96.27615,-2.3441,37.05045,98.10807,-1.24761,37.90907,97.68832,38.80614
1975-02,96.00346,98.16041,95.59668,96.3733,-1.856231,37.1861,97.83333,-1.307118,37.8758,97.36974,38.89894
1975-03,96.1611,98.49187,95.86115,96.59165,-1.189845,37.37842,97.64191,-1.289512,37.87997,97.14744,38.99225
1975-04,96.54464,98.7971,96.23584,96.90337,-0.3689127,37.61487,97.53653,-1.185161,37.92342,97.02525,39.08613
1975-05,97.0176,99.00462,96.68156,97.27501,0.5695632,37.88046,97.5117,-0.9795488,38.00415,96.99725,39.18065
1975-06,97.51344,99.13449,97.16806,97.68079,1.601464,38.16359,97.55749,-0.6595063,38.11804,97.0521,39.27586
1975-07,98.0267,99.23363,97.67315,98.10167,2.703928,38.45567,97.65923,-0.2245344,38.25856,97.17252,39.3718
1975-08,98.5714,99.29777,98.18008,98.52287,3.85105,38.7502,97.80243,0.3191532,38.41908,97.3411,39.4685
1975-09,99.0443,99.37176,98.68436,98.94043,5.014094,39.04545,97.97508,0.9583156,38.59407,97.5435,39.566
1975-10,99.37316,99.53144,99.1692,99.34169,6.116456,39.33479,98.16705,1.665705,38.77895,97.76785,39.66432
1975-11,99.60619,99.82533,99.62652,99.72041,7.081097,39.61495,98.36945,2.405046,38.96974,98.0039,39.76346
1975-12,99.90414,100.1897,100.0465,100.0695,7.83292,39.88195,98.57249,3.132955,39.16198,98.24036,39.86343
1976-01,100.2099,100.5107,100.407,100.3711,8.303305,40.12686,98.76236,3.799025,39.34924,98.46117,39.96423
1976-02,100.4614,100.6727,100.6866,100.6068,8.483962,40.34095,98.92506,4.354143,39.52496,98.65001,40.06585
1976-03,100.5908,100.7315,100.8796,100.7708,8.409122,40.52162,99.051,4.764021,39.68458,98.79582,40.16828
1976-04,100.6991,100.7725,100.9961,100.8715,8.129186,40.67265,99.14133,5.023956,39.82867,98.90038,40.2715
1976-05,100.6951,100.8404,101.0425,100.9143,7.6978,40.79642,99.20263,5.147362,39.96036,98.9718,40.3755
1976-06,100.6132,100.8864,101.031,100.9096,7.163903,40.89759,99.24389,5.157179,40.08386,99.02076,40.48026
1976-07,100.4514,100.8642,100.9752,100.8686,6.568275,40.98154,99.27539,5.084434,40.20379,99.05892,40.58574
1976-08,100.2622,100.7574,100.8886,100.8027,5.94395,41.0535,99.30656,4.959181,40.32434,99.0967,40.69191
1976-09,100.0863,100.622,100.7955,100.7321,5.321599,41.12329,99.34447,4.805251,40.44861,99.14178,40.79875
1976-10,99.94895,100.5293,100.7203,100.6764,4.744087,41.20087,99.39223,4.639011,40.57791,99.19741,40.90622
1976-11,99.86732,100.5445,100.6775,100.6478,4.233736,41.29214,99.45027,4.471866,40.71241,99.26402,41.01427
1976-12,99.8913,100.625,100.6565,100.6376,3.788414,41.39284,99.5168,4.313806,40.85135,99.33973,41.12287
1977-01,99.85076,100.7162,100.6397,100.63,3.4113,41.49571,99.58625,4.175516,40.99228,99.41869,41.23196
1977-02,99.82478,100.7499,100.6144,100.6132,3.109902,41.59552,99.65247,4.067187,41.13252,99.49448,41.34151
1977-03,99.83291,100.7113,100.5732,100.5805,2.881026,41.68906,99.71025,3.994386,41.26974,99.56162,41.45145
1977-04,99.75799,100.6351,100.5171,100.5321,2.714364,41.77665,99.75704,3.951843,41.40264,99.6172,41.56174
1977-05,99.69113,100.5981,100.4617,100.4811,2.618581,41.86471,99.79166,3.929106,41.53045,99.65957,41.67231
1977-06,99.56114,100.673,100.4182,100.4373,2.592482,41.95785,99.81385,3.914058,41.65276,99.68802,41.78312
1977-07,99.44147,100.8131,100.4018,100.4143,2.637454,42.06242,99.82462,3.895138,41.76979,99.70326,41.8941
1977-08,99.30694,100.9392,100.4163,100.4172,2.744144,42.18006,99.82665,3.864076,41.88251,99.70792,42.0052
1977-09,99.2434,101.0533,100.4577,100.4431,2.883585,42.30912,99.82538,3.818927,41.99331,99.70788,42.11634
1977-10,99.30656,101.1587,100.5157,100.4842,3.020233,42.44523,99.83175,3.769228,42.10738,99.71561,42.22747
1977-11,99.44743,101.2308,100.577,100.5302,3.125706,42.58281,99.85938,3.730954,42.23137,99.74691,42.33853
1977-12,99.58682,101.2795,100.6429,100.5818,3.211901,42.72234,99.92226,3.723212,42.37233,99.81835,42.44944
1978-01,99.59979,101.2926,100.7206,100.645,3.304258,42.86683,100.0311,3.765853,42.53599,99.94327,42.56013
1978-02,99.59479,101.2569,100.825,100.7313,3.430845,43.02259,100.1907,3.872217,42.72526,100.1282,42.67054
1978-03,99.68777,101.1954,100.9804,100.8603,3.624344,43.20001,100.3937,4.03986,42.93698,100.3655,42.7806
1978-04,99.92314,101.2203,101.1733,101.0203,3.870176,43.39348,100.6203,4.247931,43.16139,100.6322,42.89023
1978-05,100.2001,101.2725,101.3818,101.1919,4.129487,43.59351,100.8436,4.465579,43.38502,100.8969,42.99936
1978-06,100.439,101.2947,101.5882,101.3599,4.372725,43.79255,101.0433,4.668722,43.59742,101.1355,43.10792
1978-07,100.6347,101.3244,101.7767,101.5112,4.567573,43.98365,101.2119,4.846618,43.79421,101.3383,43.21583
1978-08,100.7459,101.3118,101.928,101.6306,4.690045,44.15833,101.3523,4.998937,43.97619,101.5076,43.32304
1978-09,100.8304,101.2924,102.0302,101.7096,4.731966,44.31117,101.4695,5.124957,44.14545,101.6486,43.42949
1978-10,100.9026,101.1406,102.0693,101.7379,4.690185,44.43599,101.5652,5.213142,44.3025,101.7627,43.5351
1978-11,100.938,100.8329,102.0603,101.7272,4.59371,44.53894,101.6397,5.247205,44.44734,101.8504,43.63984
1978-12,100.8904,100.5084,102.0328,101.7017,4.472019,44.63289,101.6961,5.213477,44.5814,101.9151,43.74366
1979-01,100.8619,100.3941,102.0126,101.6821,4.343973,44.72896,101.7451,5.111958,44.71041,101.9703,43.84651
1979-02,100.8735,100.3637,102.0018,101.6696,4.1967,44.82813,101.7987,4.950961,44.84057,102.0301,43.94836
1979-03,100.9244,100.2818,101.978,101.6449,3.982568,44.92048,101.8626,4.746586,44.97502,102.1018,44.04919
1979-04,100.9422,100.1915,101.913,101.5855,3.687287,44.99353,101.9316,4.517369,45.11115,102.1794,44.14896
1979-05,100.879,100.093,101.7988,101.4862,3.326364,45.04359,101.9947,4.283187,45.24329,102.2501,44.24765
1979-06,100.731,99.8992,101.6337,101.347,2.916465,45.06975,102.042,4.057283,45.36629,102.3024,44.34527
1979-07,100.5317,99.68143,101.428,101.1757,2.484572,45.07645,102.0697,3.845478,45.47831,102.3323,44.4418
1979-08,100.3475,99.5629,101.1959,100.9829,2.064261,45.06987,102.0771,3.644971,45.57911,102.3393,44.53726
1979-09,100.2135,99.4386,100.9434,100.773,1.673485,45.05272,102.0627,3.448587,45.66784,102.3217,44.63165
1979-10,100.0712,99.23917,100.6684,100.5434,1.323139,45.02394,102.0215,3.248276,45.74157,102.273,44.72499
1979-11,99.90229,99.06418,100.3714,100.295,0.9987583,44.98378,101.9448,3.032596,45.79525,102.182,44.81732
