country,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2019-02,100.6336,99.31647,99.48203,99.58176,-0.5051021,105.161,101.5255,101.1537,105.7086
2019-03,100.5776,99.59248,99.58653,99.66564,-0.2868651,105.3731,101.6532,101.2624,105.8106
2019-04,100.5476,99.77828,99.67316,99.73518,-0.07029063,105.5642,101.7532,101.3475,105.9104
2019-05,100.6024,100.0067,99.74062,99.78933,0.1525847,105.7331,101.8104,101.3961,106.0081
2019-06,100.4514,100.2035,99.79008,99.82903,0.3917144,105.8808,101.8127,101.3981,106.1035
2019-07,100.2461,100.3912,99.83768,99.86724,0.6703441,106.0244,101.7586,101.3521,106.1967
2019-08,100.1612,100.4919,99.88551,99.90562,0.9805166,106.166,101.6529,101.2621,106.2877
2019-09,100.1171,100.592,99.93136,99.94243,1.281788,106.3035,101.5067,101.1376,106.3765
2019-10,100.1237,100.6021,99.96785,99.97172,1.516626,106.4289,101.342,100.9974,106.4632
2019-11,100.1863,100.5029,99.99104,99.99033,1.665615,106.5381,101.1821,100.8614,106.5477
2019-12,100.3339,100.2282,99.99629,99.99454,1.710021,106.6261,101.045,100.7446,106.6301
2020-01,100.4699,100.0041,100.0059,100.0023,1.665234,106.7167,100.9352,100.6512,106.7104
2020-02,99.94851,99.55922,100.0468,100.0351,1.592209,106.8388,100.8496,100.5784,106.7888
2020-03,98.52589,98.64159,95.88769,96.69667,-2.736631,102.4706,81.84856,84.40517,106.8652
2020-04,96.84656,97.78276,88.33497,90.63428,-10.50838,94.46521,80.35189,83.13126,106.9398
2020-05,96.90031,97.8587,93.55373,94.82326,-5.273061,100.1142,79.59987,82.49115,107.0125
2020-06,97.90629,98.4748,98.2114,98.56185,-0.6535105,105.1683,85.17277,87.23465,107.0836
2020-07,98.8809,98.95401,98.1049,98.47637,-0.8363305,105.1223,90.72553,91.96101,107.153
2020-08,99.49458,99.13051,98.33222,98.65884,-0.6767343,105.4326,96.26499,96.67605,107.2208
2020-09,99.56291,99.05672,98.35785,98.67941,-0.7240933,105.5254,95.95337,96.4108,107.2872
2020-10,99.32975,98.72044,98.64083,98.90655,-0.5036084,105.8931,95.63746,96.14191,107.3522
2020-11,99.12299,98.46439,98.71236,98.96396,-0.4796055,106.0327,95.3196,95.87135,107.4158
2020-12,99.27723,98.6575,98.81405,99.04559,-0.4057162,106.2036,95.2482,95.81059,107.4783
2021-01,99.58169,98.75393,99.04153,99.22818,-0.2081148,106.5089,95.18033,95.75282,107.5396
2021-02,99.97102,98.962,99.27586,99.41628,-0.03344918,106.8207,95.11862,95.70029,107.5999
2021-03,100.4107,99.48273,99.73927,99.78824,4.747934,107.3785,95.41811,95.95521,107.6592
2021-04,100.9904,100.1157,100.1793,100.1414,14.19541,107.9107,95.73151,96.22196,107.7176
2021-05,101.5365,100.9084,100.7344,100.587,8.362769,108.5667,96.05314,96.49572,107.7753
2021-06,101.9114,101.4971,101.152,100.9222,3.646853,109.0744,97.16782,97.44451,107.8322
2021-07,102.1579,101.4846,101.3815,101.1064,3.982746,109.3789,98.30828,98.41524,107.8884
2021-08,102.124,101.234,101.5259,101.2224,3.87629,109.5913,99.4414,99.37971,107.9441
2021-09,102.0272,101.1109,101.5932,101.2764,3.912046,109.72,99.50867,99.43698,107.9993
2021-10,102.0743,100.8286,101.5968,101.2792,3.61505,109.7794,99.53893,99.46273,108.0541
2021-11,102.196,100.5294,101.5428,101.2359,3.481169,109.7763,99.56735,99.48693,108.1084
2021-12,102.2759,100.1889,101.4143,101.1327,3.240857,109.6921,99.58736,99.50395,108.1623
2022-01,102.3049,99.75558,101.2004,100.961,2.783616,109.515,99.60606,99.51987,108.216
2022-02,102.1973,99.0126,100.8995,100.7195,2.231963,109.2433,99.63525,99.54472,108.2694
2022-03,101.8313,97.85137,100.5337,100.4259,1.383363,108.9006,99.68243,99.58488,108.3226
2022-04,101.5357,97.22736,100.1662,100.131,0.5668946,108.5557,99.7411,99.63482,108.3755
2022-05,101.387,96.94311,99.83234,99.86295,-0.3267267,108.2466,99.79832,99.68352,108.4284
2022-06,101.2629,96.75097,99.55273,99.6385,-1.011953,107.9958,99.84142,99.72021,108.481
2022-07,101.0261,96.71722,99.33144,99.46088,-1.460429,107.808,99.86491,99.7402,108.5336
2022-08,100.6477,96.80236,99.15862,99.32217,-1.777568,107.6724,99.86816,99.74297,108.5861
2022-09,100.307,96.76186,99.01083,99.20354,-1.995252,107.5639,99.85464,99.73145,108.6385
2022-10,100.0788,96.85904,98.89127,99.10757,-2.1237,107.4858,99.8325,99.71262,108.6909
2022-11,99.94751,96.97455,98.78391,99.0214,-2.186005,107.4208,99.81107,99.69437,108.7432
2022-12,100.0,96.9082,98.66898,98.92915,-2.186461,107.3475,99.79784,99.68311,108.7956
2023-01,100.1608,96.82208,98.55489,98.83757,-2.106796,107.2749,99.79561,99.68121,108.8479
2023-02,100.2426,96.77487,98.45216,98.75511,-1.935116,107.2146,99.80412,99.68845,108.9002
2023-03,100.1824,96.91434,98.3541,98.6764,,,,,
2023-04,99.94266,97.25864,98.24944,98.59238,,,,,
2023-05,99.88145,97.7429,98.13718,98.50228,,,,,
2023-06,99.94057,98.3007,98.02017,98.40836,,,,,
