country,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU
2007-11,101.6458,100.0757,101.7019,101.4274,1.087907,92.26704,102.9977,103.3502,90.72306
2007-12,101.592,99.97779,101.6037,101.345,0.8582047,92.24793,103.096,103.4625,90.79194
2008-01,101.5176,99.93116,101.4885,101.2483,0.6161818,92.21122,103.1684,103.5453,90.85878
2008-02,101.4623,99.88704,101.3341,101.1187,0.3459534,92.1367,103.2027,103.5845,90.92369
2008-03,101.3905,99.86763,101.1101,100.9307,0.0205627,91.99686,103.1902,103.5702,90.9868
2008-04,101.258,99.79935,100.7933,100.6648,-0.3754246,91.77056,103.1185,103.4883,91.04827
2008-05,101.0842,99.53233,100.3655,100.3058,-0.8519123,91.44128,102.9769,103.3264,91.10828
2008-06,100.8145,99.13859,99.79845,99.82984,-1.417238,90.98327,102.752,103.0693,91.16702
2008-07,100.4829,98.73833,99.09113,99.23618,-2.066512,90.39561,102.4288,102.6999,91.22473
2008-08,100.0594,98.51034,98.2595,98.53818,-2.807551,89.6929,101.9888,102.197,91.28166
2008-09,99.47689,98.40229,97.32967,97.75776,-3.640629,88.89904,101.4154,101.5415,91.33807
2008-10,98.62064,98.20549,96.37022,96.95248,-4.514168,88.07684,100.7074,100.7322,91.39424
2008-11,97.61808,97.98865,95.49298,96.21619,-5.308279,87.32878,99.88171,99.78842,91.45048
2008-12,96.79214,97.71976,94.8113,95.64405,-5.902154,86.75905,98.98498,98.7634,91.50707
2009-01,96.30406,97.55962,94.40569,95.30361,-6.206486,86.44196,98.1128,97.76645,91.56435
2009-02,96.02965,97.45992,94.2924,95.20852,-6.183819,86.39316,97.37035,96.91779,91.62261
2009-03,95.97709,97.41924,94.47243,95.35963,-5.803525,86.61436,96.83358,96.30422,91.68214
2009-04,96.12756,97.54436,94.92304,95.73784,-5.063294,87.08543,96.50253,95.92582,91.74319
2009-05,96.40579,97.7844,95.58768,96.29567,-3.996691,87.75523,96.34132,95.74154,91.80601
2009-06,96.78741,98.15056,96.38504,96.96491,-2.65004,88.54967,96.30097,95.69542,91.87077
2009-07,97.24354,98.64861,97.22612,97.67085,-1.101795,89.38741,96.34638,95.74733,91.93765
2009-08,97.72254,99.16188,98.0263,98.34245,0.5565915,90.19086,96.44869,95.86427,92.00681
2009-09,98.10422,99.54733,98.72053,98.92513,2.239985,90.90022,96.58856,96.02415,92.07833
2009-10,98.4125,99.7164,99.28542,99.39925,3.856302,91.49381,96.75539,96.21485,92.15231
2009-11,98.62127,99.67115,99.73335,99.7752,5.295202,91.98289,96.94736,96.43429,92.22882
2009-12,98.82682,99.60355,100.0947,100.0785,6.453363,92.39527,97.16947,96.68816,92.30788
2010-01,99.08591,99.49988,100.4129,100.3456,7.272537,92.771,97.42948,96.98537,92.3895
2010-02,99.40952,99.53422,100.7173,100.6011,7.753443,93.13702,97.73316,97.3325,92.47368
2010-03,99.80861,99.73125,101.0219,100.8567,7.903681,93.5062,98.07641,97.72485,92.56036
2010-04,100.2518,99.93192,101.3132,101.1012,7.734917,93.86611,98.43386,98.13344,92.64948
2010-05,100.6532,99.96059,101.5707,101.3173,7.294131,94.19765,98.77404,98.52229,92.74098
2010-06,101.0036,100.191,101.8101,101.5183,6.694947,94.51519,99.07345,98.86453,92.83477
2010-07,101.2973,100.6933,102.0459,101.7161,6.05449,94.832,99.33192,99.15997,92.93076
2010-08,101.4984,101.1764,102.2661,101.901,5.452549,95.13694,99.56224,99.42324,93.02882
2010-09,101.6335,101.5205,102.4596,102.0634,4.944464,95.41948,99.78243,99.67494,93.12888
2010-10,101.7322,101.7155,102.6209,102.1988,4.545356,95.67432,100.0097,99.93473,93.2308
2010-11,101.8082,101.8428,102.7411,102.2997,4.22974,95.89287,100.2548,100.2148,93.33447
2010-12,101.8783,101.8421,102.8083,102.356,3.9519,96.0638,100.5154,100.5127,93.43977
2011-01,101.9336,101.7862,102.8125,102.3596,3.656028,96.1776,100.7684,100.8019,93.54659
2011-02,102.021,101.7095,102.7396,102.2984,3.297687,96.22059,100.9843,101.0488,93.65481
2011-03,102.0834,101.5873,102.5837,102.1675,2.857216,96.18689,101.1424,101.2294,93.76431
2011-04,102.1058,101.4887,102.3458,101.9679,2.34974,96.07713,101.248,101.3502,93.875
2011-05,102.0652,101.4503,102.0337,101.706,1.803645,95.89823,101.3165,101.4284,93.98678
2011-06,101.9315,101.4403,101.6543,101.3875,1.209943,95.65626,101.3595,101.4776,94.09957
2011-07,101.7079,101.2817,101.2247,101.0269,0.5715829,95.36713,101.375,101.4953,94.21329
2011-08,101.4128,100.9503,100.7882,100.6605,-0.05711403,95.07134,101.3548,101.4722,94.32788
2011-09,101.1269,100.6946,100.4066,100.3403,-0.6048163,94.82733,101.2946,101.4035,94.44328
2011-10,100.9015,100.5049,100.1228,100.1021,-1.025142,94.67561,101.2065,101.3027,94.55946
2011-11,100.7636,100.4838,99.9474,99.95486,-1.299929,94.62656,101.1083,101.1905,94.67636
2011-12,100.7415,100.5953,99.87547,99.89449,-1.423291,94.67593,101.016,101.085,94.79398
2012-01,100.7683,100.686,99.85739,99.87931,-1.434826,94.77694,100.936,100.9935,94.91229
2012-02,100.7511,100.7182,99.84692,99.87052,-1.366142,94.88582,100.8682,100.9161,95.0313
2012-03,100.6611,100.737,99.80206,99.83287,-1.252437,94.96263,100.8093,100.8487,95.15098
2012-04,100.5511,100.7612,99.69696,99.74466,-1.119595,94.98263,100.7537,100.7852,95.27134
2012-05,100.3638,100.7457,99.53003,99.60455,-0.9760801,94.94408,100.6939,100.7168,95.3924
2012-06,100.1362,100.6719,99.31909,99.42751,-0.8103193,94.8638,100.6206,100.633,95.51417
2012-07,99.8698,100.4869,99.10384,99.24685,-0.5989393,94.7796,100.5227,100.521,95.63666
2012-08,99.62943,100.2729,98.92497,99.09672,-0.3427413,94.73045,100.3908,100.3703,95.7599
2012-09,99.42287,100.1257,98.81435,99.00387,-0.07027694,94.74707,100.2223,100.1777,95.88393
2012-10,99.32394,100.1003,98.79173,98.98489,0.1957287,94.84872,100.0287,99.9564,96.00876
2012-11,99.42108,100.1661,98.86287,99.04459,0.4496543,95.04127,99.82959,99.72884,96.13445
2012-12,99.59985,100.2715,99.00287,99.1621,0.6704417,95.30116,99.64858,99.52194,96.26101
2013-01,99.78571,100.4305,99.1797,99.31052,0.8748889,95.59782,99.50942,99.36287,96.3885
2013-02,99.91769,100.5603,99.35834,99.46045,1.073828,95.89761,99.43153,99.27383,96.51693
2013-03,99.95003,100.6288,99.50763,99.58575,1.278102,96.17048,99.42249,99.2635,96.64634
2013-04,99.95473,100.659,99.64176,99.69833,1.528417,96.43005,99.46595,99.31318,96.77673
2013-05,99.9837,100.6797,99.78994,99.8227,1.856556,96.70456,99.53654,99.39387,96.90813
2013-06,100.0875,100.7144,99.95966,99.96516,2.252917,97.00139,99.61071,99.47865,97.04053
2013-07,100.2393,100.7606,100.1454,100.1211,2.671983,97.31525,99.67566,99.55289,97.17394
2013-08,100.4778,100.8125,100.3426,100.2866,3.067204,97.64177,99.72694,99.6115,97.30836
2013-09,100.6843,100.911,100.5245,100.4393,3.377548,97.95491,99.76665,99.65691,97.44378
2013-10,100.8491,101.034,100.6696,100.561,3.559512,98.23362,99.80255,99.69794,97.58019
2013-11,100.9113,101.1893,100.7772,100.6513,3.605735,98.47704,99.84225,99.74332,97.71761
2013-12,100.9108,101.3498,100.8406,100.7045,3.535467,98.67857,99.88774,99.79531,97.856
2014-01,100.914,101.4893,100.8623,100.7228,3.384782,98.84038,99.92944,99.84297,97.99535
2014-02,100.933,101.5561,100.8308,100.6963,3.178605,98.95098,99.95451,99.87162,98.13566
2014-03,100.9451,101.5639,100.7434,100.623,2.946485,99.00753,99.95528,99.87251,98.2769
2014-04,100.9211,101.5823,100.6075,100.5089,2.681134,99.01691,99.93883,99.85371,98.41906
2014-05,100.8714,101.6137,100.4292,100.3593,2.359267,98.9852,99.91832,99.83027,98.56213
2014-06,100.765,101.5947,100.2266,100.1892,1.991603,98.92971,99.90551,99.81562,98.70607
2014-07,100.6378,101.479,100.0183,100.0144,1.603186,98.86901,99.90355,99.81338,98.85088
2014-08,100.4524,101.2569,99.82095,99.84872,1.215349,98.81928,99.90875,99.81933,98.99654
2014-09,100.2725,101.0902,99.66402,99.71701,0.8846527,98.80991,99.91154,99.82251,99.14301
2014-10,100.1903,101.0547,99.57257,99.64026,0.6570547,98.86587,99.89673,99.80559,99.29027
2014-11,100.2365,101.0967,99.55432,99.62495,0.540357,98.99512,99.85107,99.75339,99.43829
2014-12,100.3342,101.2404,99.59994,99.66323,0.5312093,99.18864,99.7718,99.66279,99.58706
2015-01,100.4748,101.4313,99.69157,99.74014,0.6091543,99.42892,99.67747,99.55495,99.73653
2015-02,100.6206,101.603,99.80492,99.83527,0.7612641,99.69182,99.59356,99.45904,99.88667
2015-03,100.7399,101.7357,99.9191,99.9311,0.9695094,99.95653,99.53944,99.39719,100.0375
2015-04,100.7785,101.7805,100.0094,100.0069,1.202283,100.1983,99.51458,99.36876,100.1889
2015-05,100.7634,101.737,100.0569,100.0467,1.434508,100.3979,99.50913,99.36254,100.3408
2015-06,100.7287,101.6279,100.0581,100.0478,1.645035,100.5517,99.51251,99.3664,100.4933
2015-07,100.6957,101.4851,100.0183,100.0143,1.82,100.6646,99.52028,99.37528,100.6462
2015-08,100.6373,101.3055,99.9446,99.95251,1.949941,100.7436,99.53261,99.38937,100.7995
2015-09,100.5811,101.0785,99.85046,99.87349,2.017948,100.8021,99.55233,99.41191,100.9531
2015-10,100.5156,100.9086,99.75568,99.79395,2.01837,100.8599,99.58263,99.44656,101.107
2015-11,100.4816,100.8971,99.66931,99.72145,1.952348,100.9262,99.62554,99.4956,101.261
2015-12,100.4382,101.0053,99.59257,99.65704,1.830617,101.002,99.67948,99.55726,101.4152
2016-01,100.391,101.0663,99.52875,99.60348,1.674773,101.0907,99.73605,99.62192,101.5693
2016-02,100.3763,101.0788,99.48351,99.56551,1.5153,101.198,99.78416,99.67691,101.7234
2016-03,100.4147,101.1083,99.46857,99.55297,1.385072,101.3359,99.81402,99.71104,101.8773
2016-04,100.491,101.1978,99.47338,99.55701,1.29814,101.4937,99.82172,99.71984,102.031
2016-05,100.5739,101.2805,99.4908,99.57162,1.26609,101.6639,99.80769,99.70382,102.1843
2016-06,100.6338,101.3396,99.5151,99.59202,1.286487,101.8408,99.7768,99.6685,102.3371
2016-07,100.6535,101.3256,99.55175,99.62278,1.359665,102.0299,99.73994,99.62637,102.4893
2016-08,100.6504,101.2891,99.60841,99.67034,1.486195,102.239,99.71099,99.59328,102.6409
2016-09,100.7274,101.2603,99.70019,99.74737,1.66808,102.4835,99.70424,99.58556,102.7917
2016-10,100.8297,101.2857,99.81662,99.84509,1.874782,102.7528,99.73132,99.61652,102.9416
2016-11,100.9253,101.3612,99.94585,99.95356,2.085067,103.0347,99.80052,99.69562,103.0905
2016-12,101.0442,101.4255,100.1026,100.0851,2.312514,103.3442,99.91365,99.82493,103.2382
2017-01,101.1583,101.419,100.2768,100.2314,2.543419,103.6709,100.06,99.99217,103.3847
2017-02,101.3098,101.3726,100.4632,100.3878,2.766498,104.0094,100.2239,100.1796,103.5299
2017-03,101.4962,101.4528,100.6519,100.5462,2.959495,104.3493,100.3908,100.3704,103.6735
2017-04,101.6951,101.6247,100.8285,100.6944,3.118392,104.6755,100.5508,100.5532,103.8154
2017-05,101.8652,101.8017,100.9782,100.8201,3.235576,104.9726,100.6978,100.7213,103.9556
2017-06,102.0171,101.9228,101.1114,100.9318,3.327224,105.2508,100.8289,100.8711,104.0939
2017-07,102.1254,101.9289,101.2282,101.0299,3.388231,105.5104,100.9442,101.0029,104.2302
2017-08,102.1756,101.8525,101.3285,101.1141,3.410514,105.751,101.0429,101.1157,104.3644
2017-09,102.2559,101.8119,101.4157,101.1872,3.381945,105.9758,101.1194,101.2031,104.4964
2017-10,102.3537,101.8378,101.4862,101.2464,3.309767,106.1811,101.1615,101.2513,104.6261
2017-11,102.4285,101.8763,101.5312,101.2841,3.197501,106.3574,101.1572,101.2464,104.7534
2017-12,102.4777,101.935,101.5448,101.2956,3.024468,106.4984,101.1035,101.185,104.8782
2018-01,102.4506,102.0063,101.5177,101.2728,2.791868,106.5941,101.019,101.0884,105.0005
2018-02,102.3392,102.0089,101.4553,101.2205,2.510996,106.65,100.9275,100.9838,105.1202
2018-03,102.241,101.946,101.3593,101.1399,2.194115,106.6679,100.8436,100.8879,105.2373
2018-04,102.2241,101.865,101.2422,101.0416,1.868395,106.6605,100.7592,100.7914,105.3518
2018-05,102.2141,101.7854,101.12,100.939,1.564621,106.6447,100.66,100.6781,105.4635
2018-06,102.1753,101.7042,101.0019,100.8399,1.281706,106.6302,100.5415,100.5426,105.5725
2018-07,102.0857,101.6172,100.8992,100.7537,1.030384,106.629,100.4265,100.4112,105.6787
2018-08,101.9757,101.6003,100.7978,100.6686,0.797002,106.6261,100.3472,100.3205,105.7822
2018-09,101.8533,101.5901,100.6809,100.5705,0.5615028,106.604,100.3277,100.2982,105.883
2018-10,101.6975,101.5544,100.5341,100.4473,0.3129515,106.547,100.364,100.3396,105.9809
2018-11,101.5331,101.5208,100.3676,100.3076,0.07008743,106.4661,100.4373,100.4235,106.0761
2018-12,101.3171,101.4978,100.1773,100.1478,-0.1657801,106.3568,100.5239,100.5225,106.1685
2019-01,101.0917,101.5087,99.97433,99.97746,-0.3745373,106.2309,100.6019,100.6116,106.2581
2019-02,100.848,101.5184,99.7719,99.80756,-0.5486956,106.1024,100.6536,100.6708,106.345
2019-03,100.5764,101.5183,99.56392,99.633,-0.6959816,105.9649,100.6698,100.6892,106.429
2019-04,100.3218,101.4593,99.34289,99.44749,-0.835763,105.8104,100.6544,100.6716,106.5103
2019-05,100.1043,101.3282,99.10686,99.24938,-0.9854121,105.6368,100.6182,100.6303,106.5888
2019-06,99.82134,101.1499,98.86996,99.05054,-1.139885,105.4593,100.574,100.5798,106.6646
2019-07,99.55979,101.0028,98.67751,98.88902,-1.264941,105.3261,100.5338,100.5338,106.7377
2019-08,99.37423,100.91,98.57774,98.80528,-1.299099,105.2891,100.5071,100.5033,106.8082
2019-09,99.19705,100.9097,98.57103,98.79965,-1.225604,105.3489,100.4991,100.4941,106.8761
2019-10,99.14117,100.918,98.63554,98.85379,-1.051882,105.4822,100.5079,100.5042,106.9414
2019-11,99.1849,101.0163,98.73122,98.9341,-0.8274472,105.6466,100.5279,100.527,107.0042
2019-12,99.29807,101.0222,98.80869,98.99912,-0.5970925,105.7891,100.5506,100.553,107.0646
2020-01,99.37496,100.927,98.84007,99.02546,-0.3997091,105.88,100.5667,100.5714,107.1226
2020-02,99.10933,100.5453,98.7992,98.99116,-0.2746393,105.8912,100.5669,100.5717,107.1782
2020-03,98.39818,99.7444,96.24458,96.84702,-2.656006,103.2046,95.14252,94.37125,107.2316
2020-04,97.63088,98.95984,91.06061,92.49603,-7.69599,97.6923,92.20512,91.01363,107.2827
2020-05,97.61485,98.86575,93.20576,94.2965,-5.308897,100.0394,90.75689,89.35821,107.3318
2020-06,98.1506,99.26202,97.2082,97.6558,-1.080219,104.381,93.0556,91.98576,107.3788
2020-07,98.88014,99.66674,98.5383,98.77218,0.4002927,105.8536,95.34871,94.60693,107.4239
2020-08,99.52495,99.95476,98.99751,99.15759,0.9384919,106.3897,97.64107,97.22723,107.4671
2020-09,99.98872,100.0105,99.23326,99.35547,1.158826,106.6842,97.84142,97.45625,107.5085
2020-10,100.3106,99.84243,99.46496,99.54993,1.303281,106.9729,98.04308,97.68675,107.5483
2020-11,100.5059,99.62306,99.6925,99.74092,1.412233,107.2557,98.24672,97.91953,107.5865
2020-12,100.7487,99.47379,99.95799,99.96375,1.578486,107.578,97.81067,97.42109,107.6232
2021-01,101.1062,99.37764,100.2954,100.247,1.86493,107.9766,97.37739,96.92583,107.6585
2021-02,101.6119,99.53928,100.7313,100.6128,2.325535,108.4801,96.93935,96.42513,107.6925
2021-03,102.1314,99.84879,101.2345,101.0352,5.510273,109.0553,97.56021,97.1348,107.7253
2021-04,102.5365,100.1799,101.7256,101.4474,11.99528,109.6165,98.18237,97.84597,107.757
2021-05,102.8538,100.7131,102.1436,101.7981,9.820282,110.0981,98.81039,98.56384,107.7876
2021-06,103.1527,101.1827,102.4497,102.0551,5.636511,110.4585,98.97337,98.75013,107.8173
2021-07,103.3923,101.321,102.6069,102.187,4.388907,110.6576,99.14682,98.94839,107.8461
2021-08,103.521,101.3089,102.6199,102.198,3.902519,110.7003,99.33702,99.16581,107.874
2021-09,103.5419,101.3117,102.5428,102.1332,3.56165,110.645,99.38538,99.22108,107.9013
2021-10,103.4657,101.1268,102.4018,102.0148,3.164371,110.52,99.43828,99.28156,107.9279
2021-11,103.4313,100.8138,102.2295,101.8703,2.743699,110.3607,99.50059,99.35277,107.9538
2021-12,103.4646,100.5341,102.0421,101.713,2.272646,110.1843,99.60261,99.46939,107.9792
2022-01,103.4079,100.3079,101.829,101.5341,1.707236,109.9795,99.72308,99.60709,108.0041
2022-02,103.2146,99.81555,101.5507,101.3005,0.9842781,109.7037,99.83646,99.7367,108.0285
2022-03,102.8888,98.98695,101.1906,100.9983,0.1223074,109.339,99.92368,99.8364,108.0525
2022-04,102.6788,98.30293,100.7908,100.6627,-0.7567887,108.9307,99.98336,99.90461,108.0761
2022-05,102.5467,97.8795,100.374,100.3129,-1.573157,108.5035,100.0216,99.94832,108.0993
2022-06,102.4022,97.46209,99.93886,99.94769,-2.29492,108.056,100.0435,99.97341,108.1221
2022-07,102.1289,96.96387,99.51142,99.58894,-2.865432,107.6163,100.0466,99.97694,108.1447
2022-08,101.7875,96.57658,99.14845,99.28429,-3.236508,107.2459,100.0252,99.95245,108.167
2022-09,101.4792,96.25298,98.89651,99.07284,-3.414456,106.9952,99.97652,99.89679,108.189
2022-10,101.2995,96.30499,98.78802,98.98177,-3.391034,106.8994,99.90856,99.81911,108.2109
2022-11,101.2367,96.71149,98.83168,99.01842,-3.185823,106.9681,99.83372,99.73357,108.2326
2022-12,101.2229,97.27713,98.99258,99.15347,-2.844669,107.1636,99.76387,99.65372,108.2542
2023-01,101.1958,97.83916,99.2009,99.32832,-2.42281,107.4104,99.70592,99.58748,108.2756
2023-02,101.0668,98.29587,99.38811,99.48544,-1.94758,107.6344,99.66375,99.53927,108.297
2023-03,100.8525,98.58117,99.50763,99.58575,,107.785,99.63916,99.51116,108.3184
2023-04,100.5818,98.85953,99.54314,99.61555,,107.8447,99.63175,99.5027,108.3397
2023-05,100.2169,98.99148,99.48985,99.57083,,107.8082,99.63986,99.51197,108.361
2023-06,99.78288,99.00275,99.38036,99.47894,,,,,
2023-07,99.31114,98.99061,99.25365,99.37258,,,,,
