country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2011-07,99.67435,101.5971,99.70016,99.79281,2.582468,92.81876,99.82107,99.68872,93.09791
2011-08,99.47534,101.2775,99.66666,99.7695,2.455495,92.95509,99.81564,99.6823,93.26598
2011-09,99.35963,101.0221,99.72403,99.80943,2.376104,93.17583,99.81963,99.68702,93.43369
2011-10,99.36954,100.9337,99.84714,99.8951,2.312669,93.45792,99.83339,99.70332,93.601
2011-11,99.47903,100.9547,99.99834,100.0003,2.254998,93.76632,99.85526,99.72923,93.76788
2011-12,99.68159,101.0108,100.142,100.1003,2.205482,94.06767,99.88352,99.7627,93.93427
2012-01,99.97874,101.0448,100.2493,100.175,2.169623,94.3347,99.91769,99.8032,94.10014
2012-02,100.2752,101.0161,100.3064,100.2147,2.166269,94.55426,99.9573,99.85011,94.26542
2012-03,100.4407,100.8668,100.3068,100.215,2.208048,94.71981,100.0,99.90073,94.43008
2012-04,100.3723,100.55,100.269,100.1887,2.292649,94.84846,100.0397,99.94776,94.59405
2012-05,100.1873,100.1797,100.2227,100.1565,2.409152,94.96829,100.0695,99.98308,94.75729
2012-06,100.0316,99.90476,100.1902,100.1339,2.529796,95.1003,100.0853,100.0018,94.91974
2012-07,100.0029,99.83819,100.182,100.1282,2.624089,95.25441,100.0899,100.0072,95.08134
2012-08,100.0459,99.88951,100.2012,100.1415,2.666487,95.43372,100.0897,100.007,95.24205
2012-09,100.0784,99.94209,100.2373,100.1666,2.631951,95.62817,100.0922,100.0099,95.4018
2012-10,100.0469,99.9122,100.284,100.1992,2.54023,95.83196,100.1041,100.024,95.56055
2012-11,99.99128,99.80699,100.3342,100.2341,2.422884,96.03817,100.1304,100.0552,95.71825
2012-12,99.9786,99.64386,100.3839,100.2686,2.312363,96.24286,100.1733,100.106,95.87483
2013-01,100.061,99.44516,100.435,100.3042,2.240208,96.44799,100.2299,100.173,96.03024
2013-02,100.1906,99.29089,100.4765,100.3331,2.208793,96.64277,100.2945,100.2496,96.18443
2013-03,100.2998,99.29635,100.5102,100.3566,2.226607,96.82885,100.3608,100.3282,96.33733
2013-04,100.3351,99.54555,100.5366,100.375,2.275448,97.00669,100.423,100.4019,96.48891
2013-05,100.3111,99.86465,100.5585,100.3902,2.327705,97.17887,100.4759,100.4645,96.63911
2013-06,100.2421,100.0148,100.5696,100.3979,2.354243,97.33919,100.5157,100.5116,96.78786
2013-07,100.1343,99.81494,100.5653,100.3949,2.339767,97.48314,100.5414,100.5421,96.93516
2013-08,100.0213,99.43363,100.5442,100.3802,2.2796,97.60923,100.5524,100.5552,97.08093
2013-09,99.94202,99.09167,100.5033,100.3518,2.181701,97.7145,100.5467,100.5484,97.22516
2013-10,99.92275,98.94628,100.4535,100.3171,2.063373,97.80933,100.5207,100.5176,97.36781
2013-11,99.92636,98.9358,100.406,100.284,1.94354,97.90471,100.4715,100.4593,97.50883
2013-12,99.90395,98.98039,100.369,100.2583,1.834577,98.00851,100.4007,100.3755,97.64822
2014-01,99.82399,99.04771,100.3499,100.245,1.742005,98.12812,100.32,100.2799,97.78596
2014-02,99.72725,99.16357,100.3485,100.244,1.676809,98.26328,100.2448,100.1907,97.92202
2014-03,99.67637,99.39993,100.373,100.2611,1.645432,98.4221,100.1883,100.1238,98.05639
2014-04,99.72205,99.81415,100.4305,100.3011,1.654595,98.61176,100.1563,100.0859,98.18905
2014-05,99.82348,100.268,100.5253,100.3671,1.705716,98.83646,100.1505,100.079,98.32
2014-06,99.93312,100.5658,100.6538,100.4565,1.801571,99.09283,100.1704,100.1026,98.44921
2014-07,100.0258,100.5531,100.7931,100.5534,1.923736,99.35846,100.2142,100.1545,98.57668
2014-08,100.1195,100.371,100.9219,100.6431,2.052137,99.6123,100.2786,100.2308,98.70238
2014-09,100.248,100.1933,101.0176,100.7097,2.166976,99.83195,100.3577,100.3245,98.82632
2014-10,100.4322,100.1315,101.061,100.7399,2.238055,99.99836,100.4402,100.4222,98.94849
2014-11,100.6173,100.137,101.0466,100.7299,2.248063,100.1057,100.5112,100.5064,99.06886
2014-12,100.7164,100.1181,100.9768,100.6813,2.191419,100.1563,100.5541,100.5572,99.18744
2015-01,100.6542,99.98907,100.8815,100.615,2.090616,100.1796,100.5531,100.556,99.30421
2015-02,100.4961,99.74521,100.7965,100.5558,1.982223,100.2111,100.4973,100.4899,99.4192
2015-03,100.3145,99.37021,100.7325,100.5113,1.868858,100.2615,100.3887,100.3613,99.53241
2015-04,100.1512,98.85931,100.6781,100.4734,1.731844,100.3196,100.2535,100.201,99.64385
2015-05,100.0037,98.37334,100.6158,100.4301,1.549407,100.3678,100.1253,100.0491,99.75354
2015-06,99.8575,98.14182,100.5332,100.3726,1.313072,100.394,100.0313,99.93776,99.8615
2015-07,99.70341,98.3414,100.4435,100.3102,1.059461,100.4111,99.97752,99.87408,99.96776
2015-08,99.55315,98.71956,100.3626,100.2538,0.8260803,100.4352,99.95829,99.85129,100.0723
2015-09,99.43039,98.94758,100.3025,100.212,0.6474125,100.4783,99.96261,99.85641,100.1752
2015-10,99.35789,98.79475,100.2572,100.1805,0.5360541,100.5344,99.97837,99.87508,100.2765
2015-11,99.31711,98.45278,100.2074,100.1458,0.4780146,100.5842,99.99448,99.89417,100.376
2015-12,99.28817,98.1915,100.1336,100.0945,0.4512257,100.6082,100.0024,99.90352,100.474
2016-01,99.25793,98.20355,100.034,100.0252,0.4241897,100.6046,99.99751,99.89776,100.5703
2016-02,99.21638,98.36856,99.92299,99.94789,0.375629,100.5875,99.97778,99.87439,100.665
2016-03,99.15419,98.51726,99.8222,99.87775,0.3167132,100.579,99.94286,99.83301,100.7582
2016-04,99.07166,98.5427,99.73927,99.82002,0.2663342,100.5867,99.89471,99.77596,100.8497
2016-05,99.00832,98.52776,99.67558,99.7757,0.2434523,100.6122,99.83644,99.70692,100.9397
2016-06,99.0276,98.60926,99.63356,99.74646,0.2628468,100.6579,99.77222,99.63085,101.0281
2016-07,99.18225,98.88233,99.6176,99.73535,0.3158394,100.7283,99.70799,99.55475,101.1149
2016-08,99.39723,99.20853,99.62716,99.742,0.3860454,100.8229,99.65051,99.48666,101.2002
2016-09,99.57607,99.38464,99.65089,99.75851,0.4499517,100.9304,99.60658,99.43461,101.284
2016-10,99.64677,99.25845,99.67148,99.77285,0.4961012,101.0332,99.58181,99.40525,101.3662
2016-11,99.64399,98.99457,99.67149,99.77286,0.5262828,101.1135,99.58052,99.40372,101.4468
2016-12,99.60574,98.81395,99.64504,99.75445,0.5539201,101.1655,99.60436,99.43198,101.5259
2017-01,99.54346,98.87103,99.59587,99.72023,0.5846682,101.1928,99.64933,99.48525,101.6034
2017-02,99.44777,99.04769,99.52961,99.67411,0.6098663,101.201,99.70877,99.55567,101.6792
2017-03,99.28539,99.17234,99.46168,99.62683,0.6231018,101.2057,99.77505,99.63421,101.7535
2017-04,99.02966,99.11951,99.42716,99.60281,0.6521989,101.2428,99.84023,99.71142,101.8261
2017-05,98.75767,98.96143,99.45471,99.62199,0.7246932,101.3413,99.8978,99.77962,101.897
2017-06,98.57973,98.79984,99.55662,99.69291,0.8505577,101.514,99.94473,99.83523,101.9661
2017-07,98.58524,98.70313,99.72452,99.80976,1.016768,101.7524,99.98404,99.8818,102.0335
2017-08,98.69434,98.6469,99.9345,99.9559,1.199475,102.0322,100.0211,99.92565,102.0991
2017-09,98.81554,98.61079,100.158,100.1115,1.381112,102.3243,100.0603,99.97214,102.1629
2017-10,98.89968,98.6346,100.3703,100.2592,1.554151,102.6034,100.1026,100.0223,102.2248
2017-11,98.98194,98.85444,100.5431,100.3795,1.707732,102.8403,100.1465,100.0743,102.2848
2017-12,99.13022,99.53419,100.6542,100.4568,1.825532,103.0123,100.1895,100.1252,102.3428
2018-01,99.39552,100.9008,100.7054,100.4924,1.905724,103.1212,100.229,100.172,102.3989
2018-02,99.69634,102.5201,100.6983,100.4875,1.944076,103.1684,100.265,100.2146,102.453
2018-03,99.91213,103.8077,100.6452,100.4505,1.937186,103.1663,100.3026,100.2592,102.505
2018-04,99.94134,104.2891,100.565,100.3947,1.868312,103.1343,100.3552,100.3215,102.5549
2018-05,99.84445,104.1893,100.481,100.3363,1.731667,103.0962,100.4359,100.4172,102.6027
2018-06,99.68431,103.731,100.3929,100.2749,1.514656,103.0516,100.5482,100.5502,102.6483
2018-07,99.49248,103.0136,100.3002,100.2104,1.226193,103.0001,100.6745,100.6998,102.6918
2018-08,99.29893,102.2499,100.2085,100.1466,0.8968637,102.9473,100.7871,100.8332,102.7332
2018-09,99.12814,101.6552,100.1162,100.0823,0.5544375,102.8917,100.8593,100.9188,102.7723
2018-10,98.99696,101.3823,100.0199,100.0153,0.2204616,102.8296,100.8768,100.9394,102.8091
2018-11,98.88961,101.2877,99.92358,99.9483,-0.07300679,102.7652,100.8357,100.8908,102.8438
2018-12,98.79102,101.2042,99.83141,99.88416,-0.3004388,102.7028,100.7457,100.7842,102.8763
2019-01,98.69633,101.0357,99.75218,99.82902,-0.4554849,102.6515,100.6359,100.6541,102.9065
2019-02,98.61162,100.841,99.6841,99.78163,-0.5417707,102.6094,100.5396,100.54,102.9346
2019-03,98.55074,100.7252,99.6225,99.73876,-0.5761387,102.5719,100.4804,100.4698,102.9606
2019-04,98.52214,100.7592,99.56223,99.69682,-0.5824862,102.5336,100.4575,100.4427,102.9844
2019-05,98.49189,100.8188,99.50222,99.65505,-0.5847148,102.4934,100.4587,100.4441,103.0061
2019-06,98.41228,100.7163,99.44656,99.61632,-0.5783033,102.4557,100.4699,100.4574,103.0258
2019-07,98.25208,100.3067,99.39079,99.5775,-0.5673177,102.4158,100.4843,100.4744,103.0435
2019-08,98.07615,99.75648,99.33914,99.54156,-0.5528677,102.3782,100.4993,100.4922,103.0593
2019-09,97.97729,99.28931,99.29887,99.51353,-0.526066,102.3504,100.5146,100.5103,103.0731
2019-10,98.02382,99.07409,99.26147,99.4875,-0.4919617,102.3237,100.5295,100.528,103.085
2019-11,98.13011,99.02894,99.21503,99.45518,-0.4664543,102.2859,100.5424,100.5433,103.0951
2019-12,98.17315,99.03645,99.15465,99.41315,-0.4585282,102.2319,100.5503,100.5527,103.1035
2020-01,98.04934,98.98882,99.06956,99.35394,-0.4877765,102.1508,100.5485,100.5505,103.1102
2020-02,97.79458,98.78037,98.95463,99.27395,-0.5576022,102.0373,100.5766,100.5838,103.1152
2020-03,97.44708,98.24465,96.26637,97.40302,-3.220394,99.26867,95.65096,94.74819,103.1187
2020-04,97.04121,97.25243,91.4733,94.06722,-8.002822,94.32798,90.74832,88.93981,103.1208
2020-05,96.69397,96.13694,92.4435,94.74245,-6.990057,95.32905,85.83714,83.12131,103.1214
2020-06,96.58682,95.36021,95.61477,96.94953,-3.764539,98.59868,89.10233,86.98974,103.1208
2020-07,96.88886,95.30279,96.73795,97.73122,-2.597935,99.75508,92.36842,90.85922,103.1189
2020-08,97.43989,95.71455,98.10613,98.68343,-1.186965,101.163,95.64147,94.73696,103.1159
2020-09,98.06816,96.32459,98.44572,98.91977,-0.8218902,101.5092,96.30541,95.52355,103.1118
2020-10,98.65916,96.98194,98.80433,99.16934,-0.4394692,101.874,96.97456,96.31633,103.1068
2020-11,99.14713,97.59789,99.1667,99.42155,-0.04304137,102.2418,97.64397,97.10941,103.101
2020-12,99.44598,98.09635,99.43807,99.6104,0.2769585,102.515,97.94119,97.46154,103.0944
2021-01,99.48331,98.40559,99.69177,99.78697,0.6055117,102.7693,98.22292,97.79531,103.0871
2021-02,99.42342,98.56741,99.9253,99.9495,0.9456521,103.0022,98.48279,98.1032,103.0792
2021-03,99.46691,98.59367,100.1368,100.0967,3.972263,103.2119,98.79554,98.47372,103.0708
2021-04,99.74747,98.47018,100.3149,100.2206,9.603343,103.3866,99.07064,98.79965,103.0621
2021-05,100.1253,98.29617,100.455,100.3182,8.594258,103.5219,99.31187,99.08545,103.053
2021-06,100.3958,98.18681,100.5636,100.3937,5.097136,103.6244,99.09503,98.82855,103.0436
2021-07,100.4011,98.22623,100.6542,100.4568,3.962764,103.7081,98.90865,98.60773,103.0341
2021-08,100.2491,98.35595,100.7395,100.5162,2.593172,103.7863,98.78134,98.45691,103.0244
2021-09,100.0793,98.50115,100.8249,100.5756,2.320303,103.8645,98.73564,98.40276,103.0147
2021-10,99.98693,98.60672,100.9123,100.6364,2.032607,103.9447,98.75202,98.42216,103.005
2021-11,99.96432,98.65774,100.995,100.694,1.73924,104.0201,98.79588,98.47413,102.9953
2021-12,99.99306,98.62918,101.063,100.7413,,,,,
2022-01,100.0668,98.49015,101.1127,100.7759,,,,,
2022-02,100.1623,98.28765,101.1423,100.7965,,,,,
2022-03,100.2638,98.06467,101.1581,100.8075,,,,,
2022-04,,,101.1472,100.7999,,,,,
2022-05,,,101.2137,100.8462,,,,,
