country,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1960-02,,,,,,,102.5218,102.1519,14.71045
1960-03,,,,,,,102.8406,102.4293,14.76081
1960-04,,,,,,,103.1186,102.6712,14.81134
1960-05,,,,,,,103.2975,102.8269,14.86204
1960-06,,,,,,,103.3308,102.8559,14.91294
1960-07,,,,,,,103.2186,102.7583,14.96404
1960-08,,,,,,,102.983,102.5533,15.01535
1960-09,,,,,,,102.6535,102.2665,15.06689
1960-10,,,,,,,102.2609,101.9249,15.11869
1960-11,,,,,,,101.8272,101.5475,15.17077
1960-12,,,,,,,101.3588,101.14,15.22316
1961-01,,,,,,,100.8444,100.6924,15.27588
1961-02,,,,,,,100.2678,100.1907,15.32897
1961-03,,,,,,,99.62426,99.63072,15.38246
1961-04,,,,,,,98.94037,99.03565,15.43639
1961-05,,,,,,,98.2606,98.44418,15.49078
1961-06,,,,,,,97.63671,97.90131,15.54566
1961-07,,,,,,,97.11758,97.44961,15.60108
1961-08,,,,,,,96.74677,97.12695,15.65705
1961-09,,,,,,,96.55264,96.95804,15.71361
1961-10,,,,,,,96.54252,96.94923,15.77078
1961-11,,,,,,,96.70403,97.08977,15.82858
1961-12,,,,,,,97.00707,97.35345,15.88702
1962-01,,,,,,,97.39257,97.68888,15.94611
1962-02,,,,,,,97.79493,98.03898,16.00587
1962-03,,,,,,,98.15826,98.35513,16.0663
1962-04,,,,,,,98.45126,98.61007,16.1274
1962-05,,,,,,,98.6624,98.79379,16.18918
1962-06,,,,,,,98.79966,98.91322,16.25164
1962-07,,,,,,,98.89539,98.99651,16.31478
1962-08,,,,,,,98.98715,99.07636,16.37859
1962-09,,,,,,,99.1013,99.17568,16.44308
1962-10,,,,,,,99.23647,99.29329,16.50824
1962-11,,,,,,,99.37214,99.41135,16.57406
1962-12,,,,,,,99.4753,99.50111,16.64054
1963-01,,,,,,,99.50661,99.52835,16.70767
1963-02,,,,,,,99.443,99.47301,16.77544
1963-03,,,,,,,99.30476,99.35271,16.84385
1963-04,,,,,,,99.18824,99.25134,16.91288
1963-05,,,,,,,99.20638,99.26711,16.98252
1963-06,,,,,,,99.42822,99.46014,17.05278
1963-07,,,,,,,99.80831,99.79086,17.12362
1963-08,,,,,,,100.2476,100.1731,17.19504
1963-09,,,,,,,100.6411,100.5155,17.26702
1963-10,,,,,,,100.9222,100.7601,17.33954
1963-11,,,,,,,101.0594,100.8794,17.4126
1963-12,,,,,,,101.0608,100.8807,17.48617
1964-01,,,,,,,100.9883,100.8176,17.56025
1964-02,,,,,,,100.9174,100.7559,17.63482
1964-03,,,,,,,100.9015,100.7421,17.70988
1964-04,,,,,,,100.9384,100.7742,17.78541
1964-05,,,,,,,101.003,100.8304,17.86141
1964-06,,,,,,,101.0769,100.8947,17.93786
1964-07,,,,,,,101.1753,100.9803,18.01477
1964-08,,,,,,,101.3233,101.1091,18.09212
1964-09,,,,,,,101.531,101.2899,18.16991
1964-10,,,,,,,101.7643,101.4929,18.24813
1964-11,,,,,,,101.9726,101.6741,18.32679
1964-12,,,,,,,102.1145,101.7975,18.40588
1965-01,,,,,,,102.1845,101.8585,18.4854
1965-02,,,,,,,102.1906,101.8638,18.56537
1965-03,,,,,,,102.1359,101.8162,18.64578
1965-04,,,,,,,102.0054,101.7026,18.72664
1965-05,,,,,,,101.7769,101.5038,18.80798
1965-06,,,,,,,101.438,101.2089,18.88979
1965-07,,,,,,,101.0084,100.8351,18.97211
1965-08,,,,,,,100.5201,100.4102,19.05495
1965-09,,,,,,,100.0034,99.96061,19.13834
1965-10,,,,,,,99.47784,99.50332,19.22229
1965-11,,,,,,,98.96043,99.05312,19.30683
1965-12,,,,,,,98.47392,98.62979,19.39198
1966-01,,,,,,,98.05466,98.26498,19.47777
1966-02,100.2006,,98.40776,98.1057,,19.2527,97.74358,97.9943,19.56421
1966-03,100.2702,,98.60694,98.34233,,19.37756,97.57274,97.84565,19.65132
1966-04,100.3207,,98.83778,98.61656,,19.5097,97.54433,97.82093,19.73911
1966-05,99.61135,,99.079,98.90313,,19.64499,97.64394,97.9076,19.82761
1966-06,99.64592,,99.28764,99.151,,19.77493,97.84286,98.0807,19.9168
1966-07,99.69859,,99.45819,99.35361,,19.89831,98.09076,98.29639,20.00671
1966-08,99.80427,,99.60708,99.53049,,20.01836,98.34073,98.51389,20.09733
1966-09,99.99524,,99.76337,99.71617,,20.14088,98.57063,98.71393,20.18865
1966-10,100.2288,,99.91837,99.9003,,20.26413,98.80372,98.91676,20.28068
1966-11,100.4508,,100.0229,100.0245,,20.37809,99.07359,99.15157,20.37342
1966-12,100.617,,100.0602,100.0688,,20.47917,99.38818,99.42531,20.46685
1967-01,100.7254,,100.0546,100.0621,,20.57219,99.69066,99.68849,20.56097
1967-02,100.7655,,100.0327,100.0361,7.322754,20.66253,99.90441,99.87449,20.65577
1967-03,100.7248,,100.0104,100.0096,7.100089,20.75339,99.97871,99.93913,20.75123
1967-04,100.6645,,100.0204,100.0215,6.87812,20.8516,99.93975,99.90524,20.84735
1967-05,100.6558,,100.0474,100.0536,6.663507,20.95404,99.84328,99.82129,20.94411
1967-06,100.7363,,100.0779,100.0898,6.487895,21.0579,99.73476,99.72687,21.04151
1967-07,100.8153,,100.109,100.1268,6.353631,21.16258,99.61399,99.62179,21.13953
1967-08,100.7525,,100.12,100.1398,6.220731,21.26365,99.45639,99.48465,21.23817
1967-09,100.4386,,100.1096,100.1275,6.056892,21.36079,99.23476,99.29181,21.3374
1967-10,100.018,,100.0644,100.0738,5.857111,21.45102,98.94323,99.03815,21.43722
1967-11,99.68707,,99.96121,99.95119,5.64897,21.52925,98.59863,98.7383,21.5376
1967-12,99.59872,,99.79877,99.75821,5.448544,21.59499,98.24663,98.43201,21.63853
1968-01,99.67799,,99.61912,99.54479,5.274166,21.6572,97.97147,98.19259,21.74
1968-02,99.84171,,99.49142,99.3931,5.17059,21.7309,97.8588,98.09456,21.84198
1968-03,100.0509,,99.45241,99.34674,5.160086,21.82428,97.9542,98.17757,21.94445
1968-04,100.2783,,99.50452,99.40865,5.210746,21.93813,98.21783,98.40695,22.04737
1968-05,100.5111,,99.61059,99.53465,5.299243,22.06445,98.57401,98.71687,22.1507
1968-06,100.7341,,99.74361,99.6927,5.411092,22.19736,98.95538,99.04871,22.25442
1968-07,100.9092,,99.87357,99.84708,5.517444,22.33021,99.3403,99.38364,22.35848
1968-08,100.9682,,99.9819,99.97577,5.620474,22.45877,99.72385,99.71738,22.46283
1968-09,100.8545,,100.0598,100.0684,5.712095,22.58094,100.088,100.0343,22.56744
1968-10,100.68,,100.1379,100.1612,5.838893,22.70352,100.3716,100.281,22.67225
1968-11,100.5912,,100.2266,100.2665,6.036398,22.82884,100.5073,100.3991,22.77722
1968-12,100.6948,,100.3244,100.3827,6.304868,22.95653,100.4653,100.3626,22.88229
1969-01,100.8984,,100.4097,100.484,6.577107,23.08162,100.3051,100.2232,22.98743
1969-02,101.0795,,100.4955,100.5859,6.792699,23.20701,100.121,100.0629,23.09259
1969-03,101.154,,100.5915,100.7,6.921944,23.33494,99.99567,99.9539,23.19772
1969-04,101.167,,100.6919,100.8193,6.955401,23.46401,99.95672,99.92001,23.30277
1969-05,101.1857,,100.8179,100.9689,6.955543,23.59915,100.0026,99.95993,23.4077
1969-06,101.2523,,100.9682,101.1476,6.950133,23.74011,100.122,100.0638,23.51245
1969-07,101.3325,,101.1277,101.3369,6.955094,23.8833,100.3066,100.2244,23.61698
1969-08,101.3689,,101.2383,101.4683,6.929076,24.01495,100.5515,100.4376,23.72122
1969-09,101.32,,101.2939,101.5344,6.875123,24.13341,100.8508,100.698,23.82514
1969-10,101.2442,,101.2926,101.5328,6.758579,24.23796,101.1885,100.9918,23.92867
1969-11,101.2192,,101.2356,101.4652,6.570054,24.3287,101.5442,101.3013,24.03176
1969-12,101.2881,,101.1225,101.3309,6.310883,24.40529,101.8963,101.6077,24.13437
1970-01,101.3554,,100.944,101.1187,5.994416,24.46523,102.2238,101.8926,24.23644
1970-02,101.273,,100.6709,100.7943,5.576768,24.50121,102.5024,102.135,24.33792
1970-03,100.9281,,100.359,100.4238,5.10643,24.52653,102.7038,102.3103,24.43878
1970-04,100.4812,,100.0418,100.0469,4.625036,24.54923,102.7975,102.3918,24.53897
1970-05,100.152,,99.78305,99.73955,4.177489,24.585,102.7582,102.3576,24.63845
1970-06,100.1089,,99.61346,99.53808,3.797218,24.64157,102.5801,102.2027,24.73719
1970-07,100.2395,,99.52898,99.43771,3.49571,24.71819,102.3014,101.9602,24.83517
1970-08,100.3997,,99.51215,99.41772,3.313628,24.81072,101.9768,101.6777,24.93235
1970-09,100.4899,,99.53089,99.43997,3.22333,24.91131,101.6582,101.4005,25.02872
1970-10,100.5003,,99.5483,99.46066,3.188463,25.01078,101.3794,101.1579,25.12426
1970-11,100.4218,,99.52642,99.43467,3.168394,25.09953,101.1602,100.9672,25.21896
1970-12,100.236,,99.45187,99.3461,3.150025,25.17406,101.0085,100.8352,25.31281
1971-01,99.99504,,99.33658,99.20913,3.155538,25.23723,100.918,100.7564,25.40578
1971-02,99.75063,,99.20036,99.04731,3.235648,25.29399,100.8816,100.7248,25.49788
1971-03,99.53976,,99.06873,98.89093,3.360688,25.35079,100.901,100.7416,25.58909
1971-04,99.37305,,98.94828,98.74784,3.503598,25.40934,100.9917,100.8206,25.67941
1971-05,99.26617,,98.82946,98.60667,3.58836,25.4672,101.1645,100.9709,25.76883
1971-06,99.22719,,98.71513,98.47086,3.585593,25.52512,101.4006,101.1764,25.85735
1971-07,99.18404,,98.59036,98.32263,3.48348,25.57924,101.6223,101.3693,25.94497
1971-08,99.03732,,98.45609,98.16312,3.301255,25.62978,101.7335,101.466,26.03169
1971-09,98.71712,,98.33666,98.02123,3.098062,25.68307,101.6622,101.404,26.1175
1971-10,98.34353,,98.25936,97.92941,2.940927,25.74633,101.4112,101.1855,26.20242
1971-11,98.08976,,98.26209,97.93265,2.908757,25.82962,101.0263,100.8507,26.28645
1971-12,98.0986,,98.35134,98.03867,3.022207,25.93487,100.578,100.4606,26.36962
1972-01,98.27907,,98.53698,98.25922,3.279682,26.06494,100.1524,100.0903,26.45193
1972-02,98.53585,,98.83207,98.60978,3.674926,26.22352,99.82352,99.80411,26.53342
1972-03,98.82713,,99.23061,99.08325,4.175546,26.40932,99.62473,99.63113,26.61409
1972-04,99.14607,,99.6955,99.63552,4.735802,26.61267,99.51452,99.53524,26.69396
1972-05,99.51618,,100.1945,100.2284,5.33205,26.82512,99.42695,99.45904,26.77304
1972-06,99.95899,,100.6908,100.818,5.922566,27.03686,99.31522,99.36182,26.85136
1972-07,100.4106,,101.1776,101.3962,6.516221,27.24604,99.19347,99.25587,26.92893
1972-08,100.7764,,101.6729,101.9846,7.131353,27.45753,99.10686,99.18053,27.00576
1972-09,100.9769,,102.1489,102.5502,7.712366,27.66385,99.10297,99.17713,27.08187
1972-10,101.0793,,102.58,103.0623,8.201612,27.85794,99.20103,99.26246,27.15727
1972-11,101.1645,,102.966,103.5208,8.556252,28.03966,99.39843,99.43422,27.23198
1972-12,101.2919,,103.2834,103.898,8.743798,28.20256,99.66965,99.67021,27.30599
1973-01,101.4815,,103.5332,104.1947,8.754104,28.34669,99.95801,99.92113,27.37931
1973-02,101.7647,,103.7049,104.3986,8.562907,28.46902,100.2039,100.135,27.45196
1973-03,102.1726,,103.8271,104.5439,8.209225,28.57732,100.3718,100.2812,27.52394
1973-04,102.6308,,103.8822,104.6093,7.717709,28.66656,100.4812,100.3764,27.59526
1973-05,103.0426,,103.8708,104.5957,7.126468,28.7368,100.5777,100.4603,27.66592
1973-06,103.3221,,103.7835,104.492,6.466978,28.78533,100.7092,100.5747,27.73595
1973-07,103.4732,,103.621,104.299,5.748139,28.81218,100.9026,100.743,27.80535
1973-08,103.4737,,103.3761,104.0081,4.944575,28.81519,101.1616,100.9684,27.87413
1973-09,103.2871,,103.0347,103.6025,4.07182,28.79027,101.4595,101.2276,27.94231
1973-10,103.0255,,102.6401,103.1337,3.200005,28.7494,101.7276,101.4608,28.0099
1973-11,102.8111,,102.2166,102.6306,2.352465,28.69929,101.882,101.5952,28.07693
1973-12,102.7123,,101.7858,102.1188,1.572317,28.646,101.854,101.5709,28.1434
1974-01,102.6332,,101.3547,101.6066,0.8636348,28.5915,101.628,101.3743,28.20936
1974-02,102.4082,,100.8769,101.039,0.1887777,28.52276,101.2245,101.0232,28.27482
1974-03,101.8779,,100.3174,100.3743,-0.5163526,28.42976,100.6963,100.5635,28.33982
1974-04,101.1101,,99.66587,99.60033,-1.245548,28.3095,100.1371,100.077,28.40441
1974-05,100.1481,,98.92479,98.71993,-1.998424,28.16252,99.6435,99.64747,28.46862
1974-06,98.99577,,98.12727,97.77248,-2.734657,27.99815,99.2792,99.33047,28.53249
1974-07,97.7981,,97.35997,96.86093,-3.370348,27.84111,99.03698,99.11971,28.59605
1974-08,96.74429,,96.71016,96.08895,-3.812857,27.71651,98.87986,98.983,28.65936
1974-09,96.01704,98.72869,96.26477,95.55984,-3.962081,27.64958,98.77263,98.8897,28.72243
1974-10,95.59771,98.78723,96.05383,95.30924,-3.826221,27.64938,98.70706,98.83265,28.7853
1974-11,95.54724,98.92834,96.07637,95.33601,-3.425789,27.71611,98.69439,98.82162,28.848
1974-12,95.97936,99.25864,96.29913,95.60065,-2.811475,27.84062,98.75507,98.87441,28.91056
1975-01,96.66473,99.88084,96.66352,96.03355,-2.046621,28.00634,98.90487,99.00476,28.97302
1975-02,97.37207,100.5635,97.10321,96.55589,-1.151614,28.19429,99.14355,99.21244,29.03539
1975-03,97.95602,101.024,97.55128,97.0882,-0.1568579,28.38517,99.4368,99.46761,29.09769
1975-04,98.42307,101.0386,97.96363,97.57808,0.906525,28.56614,99.69147,99.6892,29.15994
1975-05,98.78284,100.7736,98.31274,97.99281,2.011857,28.72911,99.80219,99.78555,29.22216
1975-06,99.01646,100.4315,98.58637,98.31789,3.115398,28.87041,99.70132,99.69777,29.28438
1975-07,99.15204,100.1766,98.78031,98.54829,4.121768,28.98866,99.41856,99.45174,29.34659
1975-08,99.18725,100.0241,98.92747,98.72311,4.967834,29.09342,99.04021,99.12253,29.40884
1975-09,99.10985,99.9819,99.0567,98.87665,5.582559,29.19313,98.68056,98.80959,29.47113
1975-10,99.01869,100.0902,99.20186,99.04909,5.961761,29.29777,98.46107,98.61861,29.53349
1975-11,99.0436,100.3501,99.37032,99.24922,6.11003,29.40957,98.47878,98.63401,29.59593
1975-12,99.27911,100.7289,99.57703,99.49478,6.078875,29.53302,98.7654,98.8834,29.65847
1976-01,99.60202,101.0131,99.79829,99.75765,5.908707,29.66115,99.22776,99.28571,29.7211
1976-02,99.84872,100.9956,100.0194,100.0204,5.658349,29.78962,99.72682,99.71996,29.78383
1976-03,99.90502,100.8703,100.2121,100.2493,5.37183,29.90997,100.1435,100.0825,29.84666
1976-04,99.87218,100.7976,100.3618,100.4271,5.081763,30.0178,100.4432,100.3433,29.90959
1976-05,99.88637,100.6891,100.4637,100.5482,4.812203,30.11161,100.6383,100.5131,29.97263
1976-06,100.0272,100.6206,100.5406,100.6395,4.59898,30.19815,100.7578,100.617,30.03577
1976-07,100.1792,100.6011,100.5737,100.6788,4.426011,30.2717,100.8245,100.6751,30.09902
1976-08,100.1578,100.6408,100.5461,100.646,4.240423,30.3271,100.851,100.6981,30.16239
1976-09,99.8242,100.6577,100.4484,100.53,4.00199,30.36144,100.8397,100.6883,30.22589
1976-10,99.37295,100.5512,100.2702,100.3183,3.664461,30.37138,100.786,100.6416,30.28952
1976-11,99.07166,100.298,100.0486,100.055,3.259105,30.36806,100.6857,100.5543,30.35331
1976-12,99.11763,100.1721,99.82245,99.78635,2.811156,30.36324,100.5457,100.4325,30.41724
1977-01,99.34476,100.0925,99.61247,99.5369,2.367012,30.36323,100.3979,100.3039,30.48136
1977-02,99.52884,99.9757,99.42468,99.3138,1.948015,30.36993,100.2765,100.1982,30.54566
1977-03,99.5118,99.92794,99.27106,99.13131,1.595034,30.38704,100.1956,100.1278,30.61017
1977-04,99.3688,100.0229,99.15469,98.99306,1.325231,30.41561,100.1259,100.0672,30.6749
1977-05,99.21349,100.123,99.08538,98.91071,1.152718,30.45872,100.0218,99.97664,30.73987
1977-06,99.12904,100.1239,99.06969,98.89207,1.060851,30.51851,99.84742,99.8249,30.80509
1977-07,99.11166,100.0808,99.11243,98.94284,1.073229,30.59658,99.60509,99.61404,30.87058
1977-08,99.15535,100.2075,99.20521,99.05307,1.198199,30.69048,99.31855,99.36472,30.93636
1977-09,99.26987,100.3536,99.32671,99.19741,1.423749,30.79371,99.0209,99.10572,31.00244
1977-10,99.43739,100.5571,99.45265,99.34703,1.736563,30.89879,98.74593,98.86646,31.06885
1977-11,99.65379,100.8978,99.56859,99.48476,2.08509,31.00126,98.52365,98.67306,31.13559
1977-12,99.91683,101.2942,99.65191,99.58375,2.406915,31.09406,98.37435,98.54315,31.20267
1978-01,100.1656,101.6157,99.69145,99.63073,2.668979,31.17362,98.29885,98.47746,31.27011
1978-02,100.3119,101.7383,99.71579,99.65964,2.893987,31.24883,98.29083,98.47047,31.3379
1978-03,100.2861,101.563,99.73492,99.68237,3.079436,31.32279,98.34361,98.5164,31.40604
1978-04,100.1853,101.2327,99.7664,99.71977,3.239836,31.40102,98.45195,98.61067,31.47454
1978-05,100.1324,100.8548,99.80863,99.76994,3.362944,31.48302,98.61266,98.75051,31.54339
1978-06,100.2106,100.3785,99.86362,99.83527,3.443655,31.56946,98.82119,98.93195,31.61257
1978-07,100.3497,99.86004,99.93575,99.92094,3.481209,31.66171,99.06418,99.14338,31.68207
1978-08,100.4499,99.48603,100.0395,100.0443,3.499287,31.76443,99.32789,99.37284,31.75187
1978-09,100.444,99.63918,100.1712,100.2007,3.51609,31.87644,99.60397,99.61308,31.82196
1978-10,100.3997,100.0275,100.3129,100.3691,3.538435,31.99213,99.89362,99.8651,31.89232
1978-11,100.4183,100.3232,100.4466,100.5278,3.562415,32.10566,100.1926,100.1252,31.96292
1978-12,100.5724,100.5669,100.5637,100.6669,3.602782,32.21431,100.4751,100.371,32.03374
1979-01,100.7809,100.7584,100.6626,100.7844,3.669311,32.31748,100.6765,100.5463,32.10476
1979-02,100.9252,100.8395,100.7406,100.8771,3.72949,32.41425,100.73,100.5929,32.17596
1979-03,100.912,100.729,100.7993,100.9468,3.774432,32.50505,100.609,100.4875,32.24731
1979-04,100.7995,100.4677,100.8501,101.0072,3.797727,32.59355,100.3785,100.287,32.3188
1979-05,100.6565,99.87629,100.9121,101.0808,3.820543,32.68585,100.1409,100.0803,32.39042
1979-06,100.5193,99.26937,100.9827,101.1647,3.838119,32.78113,99.98804,99.94726,32.46214
1979-07,100.3804,99.02827,101.0857,101.2871,3.870509,32.88718,99.95605,99.91942,32.53395
1979-08,100.216,99.18938,101.2111,101.4361,3.892128,33.00074,100.044,99.99594,32.60585
1979-09,100.0152,99.45894,101.3509,101.6021,3.89881,33.11924,100.2236,100.1522,32.6778
1979-10,99.83518,99.61777,101.4653,101.7381,3.868317,33.22968,100.4399,100.3405,32.74979
1979-11,99.76673,99.70441,101.5385,101.825,3.80337,33.32675,100.6329,100.5084,32.8218
1979-12,99.88013,99.74313,101.5646,101.856,3.706956,33.40848,100.757,100.6163,32.89381
1980-01,100.0586,99.77046,101.5482,101.8365,3.585347,33.47617,100.8019,100.6554,32.96581
1980-02,100.1502,99.79647,101.4993,101.7785,3.451768,33.53312,100.778,100.6346,33.03778
1980-03,100.0538,99.77742,101.4287,101.6946,3.31548,33.58275,100.7072,100.573,33.10971
1980-04,99.89323,99.70296,101.3747,101.6304,3.203631,33.63772,100.6183,100.4957,33.18158
1980-05,99.84731,99.72833,101.372,101.6272,3.132238,33.70965,100.5412,100.4286,33.2534
1980-06,100.0452,99.79613,101.4394,101.7072,3.122788,33.80482,100.5024,100.3949,33.32515
1980-07,100.3467,99.83729,101.5492,101.8378,3.12291,33.91422,100.5197,100.4099,33.39682
1980-08,100.5579,100.0428,101.6862,102.0005,3.127238,34.03275,100.6018,100.4813,33.46841
1980-09,100.5442,100.3699,101.8299,102.1712,3.123338,34.15367,100.7438,100.6048,33.53992
1980-10,100.4334,100.6759,101.9635,102.3299,3.134533,34.27128,100.9183,100.7567,33.61133
1980-11,100.4091,100.8441,102.051,102.4339,3.140798,34.37348,101.0951,100.9106,33.68264
1980-12,100.6023,101.0437,102.0756,102.4631,3.130845,34.45444,101.2586,101.0528,33.75386
1981-01,100.896,101.2214,102.0516,102.4345,3.11487,34.51891,101.4248,101.1974,33.82497
1981-02,101.1182,101.242,101.9922,102.364,3.095877,34.57126,101.6231,101.37,33.896
1981-03,101.1351,101.0503,101.9141,102.2712,3.079982,34.61709,101.877,101.5909,33.96693
1981-04,101.0145,100.6498,101.7968,102.1319,3.007514,34.64938,102.1827,101.8568,34.0378
1981-05,100.8365,100.1819,101.6167,101.9179,2.819331,34.66003,102.5161,102.1469,34.10859
1981-06,100.6408,99.75996,101.3556,101.6078,2.478573,34.64269,102.8362,102.4255,34.17935
1981-07,100.4319,99.37182,101.0277,101.2182,2.028225,34.60208,103.0859,102.6428,34.25008
1981-08,100.1899,99.18832,100.6674,100.7902,1.519563,34.5499,103.2085,102.7495,34.32083
1981-09,99.89414,99.27242,100.2744,100.3233,0.9730036,34.48598,103.1684,102.7145,34.39162
1981-10,99.58086,99.42326,99.86401,99.83573,0.4212142,34.41563,102.9813,102.5518,34.4625
1981-11,99.29682,99.43148,99.44591,99.33902,-0.09106091,34.34218,102.6888,102.2973,34.53353
1981-12,99.07098,99.26798,99.01363,98.82547,-0.5543944,34.26343,102.3426,101.996,34.60476
1982-01,98.85674,99.07568,98.56241,98.28942,-0.9882765,34.17777,101.9966,101.695,34.67627
1982-02,98.58333,98.99345,98.10667,97.74801,-1.391393,34.09024,101.6916,101.4296,34.74813
1982-03,98.19556,99.00896,97.67157,97.23111,-1.754738,34.00965,101.4395,101.2102,34.82042
1982-04,97.75275,99.04087,97.27382,96.75858,-2.041648,33.94196,101.2055,101.0066,34.89322
1982-05,97.33356,98.92331,96.92735,96.34698,-2.215322,33.8922,100.934,100.7704,34.9666
1982-06,96.99583,98.60034,96.66135,96.03097,-2.228222,33.87078,100.5735,100.4566,35.04066
1982-07,96.7129,98.13034,96.47849,95.81374,-2.089982,33.8789,100.1027,100.047,35.11549
1982-08,96.45782,97.89577,96.36855,95.68312,-1.842747,33.91323,99.52086,99.54075,35.19119
1982-09,96.23307,97.7151,96.3252,95.63162,-1.490961,33.97181,98.84441,98.95215,35.26784
1982-10,96.0721,97.53008,96.33176,95.63941,-1.065384,34.04898,98.11195,98.31483,35.34554
1982-11,96.06459,97.47324,96.39697,95.71688,-0.5653386,34.14803,97.37135,97.67041,35.42438
1982-12,96.31787,97.82653,96.53012,95.87507,0.02646821,34.2725,96.67104,97.06106,35.50446
1983-01,96.76484,98.39915,96.75022,96.13655,0.7362433,34.4294,96.05242,96.52279,35.58586
1983-02,97.36686,98.96648,97.06935,96.51567,1.563781,34.62334,95.55523,96.09017,35.66866
1983-03,98.12299,99.37646,97.49831,97.02528,2.495888,34.85849,95.21703,95.79589,35.75292
1983-04,98.9241,99.5482,98.01073,97.63403,3.487759,35.12578,95.06405,95.66278,35.83871
1983-05,99.63887,99.51466,98.55667,98.28261,4.471023,35.40753,95.11253,95.70497,35.92606
1983-06,100.1547,99.47727,99.08755,98.91329,5.360444,35.6864,95.35625,95.91703,36.01502
1983-07,100.5051,99.61311,99.60571,99.52886,6.152338,35.96325,95.74866,96.25848,36.10561
1983-08,100.6992,99.88596,100.1097,100.1277,6.853716,36.23755,96.22818,96.67572,36.19783
1983-09,100.7179,100.25,100.5741,100.6793,7.442106,36.50003,96.74207,97.12286,36.29168
1983-10,100.6643,100.7164,100.9692,101.1487,7.902949,36.73985,97.26414,97.57713,36.38717
1983-11,100.644,101.329,101.2625,101.4972,8.190399,36.94489,97.78214,98.02785,36.48426
1983-12,100.7166,101.924,101.4345,101.7015,8.272663,37.10775,98.28385,98.4644,36.58295
1984-01,100.8137,102.3099,101.4838,101.76,8.127049,37.2275,98.74281,98.86375,36.6832
1984-02,100.8285,102.3511,101.4305,101.6967,7.76312,37.31119,99.12772,99.19867,36.78498
1984-03,100.6811,102.2616,101.3103,101.5539,7.209445,37.3716,99.41468,99.44836,36.88826
1984-04,100.4647,102.1105,101.1578,101.3727,6.535092,37.42128,99.6042,99.61327,36.99298
1984-05,100.304,101.9119,100.9991,101.1842,5.824344,37.46979,99.70848,99.704,37.09912
1984-06,100.2806,101.7761,100.8859,101.0497,5.183625,37.53625,99.74509,99.73586,37.20664
1984-07,100.3042,101.7683,100.8241,100.9763,4.615185,37.62301,99.7363,99.72821,37.31548
1984-08,100.2418,101.8184,100.79,100.9358,4.094495,37.7213,99.70577,99.70164,37.42562
1984-09,99.99923,101.8418,100.7628,100.9034,3.625438,37.82332,99.67829,99.67773,37.537
1984-10,99.69006,101.8023,100.7166,100.8485,3.210432,37.91936,99.68075,99.67987,37.64958
1984-11,99.48122,101.689,100.6624,100.7842,2.89235,38.01347,99.73896,99.73053,37.76331
1984-12,99.50589,101.5559,100.6082,100.7199,2.696972,38.10853,99.87212,99.84639,37.87814
1985-01,99.67577,101.4082,100.5765,100.6821,2.647372,38.21305,100.083,100.0299,37.99403
1985-02,99.88362,101.1097,100.5825,100.6892,2.738331,38.33289,100.3629,100.2734,38.11091
1985-03,100.0605,100.6437,100.6361,100.753,2.944253,38.47191,100.6907,100.5587,38.22874
1985-04,100.1952,100.0715,100.73,100.8645,3.223043,38.62738,101.0264,100.8507,38.34746
1985-05,100.2823,99.77214,100.8048,100.9534,3.487683,38.77661,101.3226,101.1085,38.46702
1985-06,100.313,99.77016,100.8453,101.0014,3.669208,38.91353,101.5353,101.2935,38.58737
1985-07,100.3135,100.0344,100.838,100.9929,3.747253,39.03284,101.6374,101.3824,38.70846
1985-08,100.3049,100.3672,100.7802,100.9242,3.742998,39.13321,101.615,101.3629,38.83024
1985-09,100.2938,100.4794,100.652,100.7718,3.657309,39.20663,101.4718,101.2383,38.95267
1985-10,100.272,100.3367,100.4644,100.549,3.528118,39.2572,101.2414,101.0378,39.07573
1985-11,100.2127,100.0472,100.2431,100.2861,3.370369,39.29466,100.9639,100.7964,39.19937
1985-12,100.0777,100.118,100.012,100.0116,3.20073,39.32829,100.6696,100.5403,39.32356
1986-01,99.86224,100.2726,99.79465,99.75333,3.02051,39.36728,100.3655,100.2757,39.44828
1986-02,99.53738,100.2861,99.57064,99.4872,2.793142,39.40358,100.0479,99.99933,39.57349
1986-03,99.07385,100.0567,99.34576,99.22004,2.514921,39.43945,99.71603,99.71057,39.69918
1986-04,98.57455,99.59228,99.1311,98.96503,2.205386,39.47927,99.38578,99.42322,39.82531
1986-05,98.18062,99.12633,98.94621,98.74537,1.945046,39.53084,99.08237,99.15922,39.95185
1986-06,98.01318,98.56417,98.80939,98.58283,1.768159,39.60159,98.83309,98.94231,40.07877
1986-07,98.00979,97.94875,98.75101,98.51349,1.719137,39.70387,98.65833,98.79024,40.20604
1986-08,98.11925,97.68327,98.79819,98.56954,1.828844,39.84889,98.57143,98.71463,40.33362
1986-09,98.33244,97.78851,98.95535,98.75624,2.122488,40.03879,98.5732,98.71617,40.46147
