country,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20
2000-11,100.1817,101.4184,100.1595,100.1457,2.498849,54.38961,100.9554,4.356527,54.86751,101.0396,54.303
2000-12,99.99786,101.2598,99.84019,99.90475,2.048986,54.38021,100.8791,4.07632,54.9732,100.9289,54.46725
2001-01,99.82603,101.1163,99.52579,99.66851,1.636328,54.37324,100.7873,3.781155,55.06757,100.7967,54.63231
2001-02,99.62311,100.9971,99.25067,99.46257,1.310665,54.38615,100.6805,3.478798,55.15123,100.6469,54.79676
2001-03,99.41842,100.9255,99.02957,99.2969,1.085755,54.42878,100.558,3.171395,55.22544,100.4791,54.96215
2001-04,99.24587,100.8621,98.85887,99.16692,0.9595912,54.49945,100.4193,2.867226,55.2903,100.2934,55.12854
2001-05,99.10292,100.801,98.73045,99.06495,0.9201198,54.59401,100.2657,2.577591,55.34701,100.0922,55.29602
2001-06,99.02323,100.7435,98.60999,98.96596,0.9239092,54.6937,100.1013,2.314362,55.39842,99.88055,55.46467
2001-07,98.93111,100.68,98.49414,98.86811,0.9690621,54.7968,99.93456,2.085898,55.45012,99.66844,55.63458
2001-08,98.72608,100.538,98.39312,98.7804,1.067958,54.9091,99.77632,1.900645,55.50918,99.46841,55.80584
2001-09,98.37717,100.3105,98.32975,98.72276,1.244002,55.04354,99.63701,1.76706,55.58257,99.29265,55.97853
2001-10,98.09945,100.1647,98.34609,98.72941,1.54015,55.22402,99.52405,1.692803,55.67559,99.15028,56.15274
2001-11,98.17118,100.1756,98.45851,98.81341,1.96846,55.46025,99.44299,1.68613,55.79264,99.04861,56.32855
2001-12,98.51739,100.3084,98.65014,98.96178,2.506577,55.74329,99.39611,1.751325,55.93596,98.99111,56.50604
2002-01,99.00059,100.4315,98.8848,99.14528,3.089577,56.05314,99.3792,1.880844,56.1033,98.97328,56.6853
2002-02,99.53199,100.5457,99.12773,99.33448,3.646554,56.36937,99.38512,2.063765,56.28942,98.98713,56.86539
2002-03,99.91393,100.6632,99.3399,99.49757,4.11918,56.6708,99.40598,2.289877,56.49004,99.02305,57.04737
2002-04,100.1001,100.711,99.47278,99.59727,4.458946,56.92955,99.43142,2.544622,56.69723,99.06684,57.23129
2002-05,100.1653,100.712,99.50626,99.6181,4.652001,57.13372,99.45197,2.81244,56.90361,99.10548,57.41721
2002-06,100.1626,100.6163,99.45066,99.56647,4.744713,57.28876,99.46046,3.07811,57.10364,99.1293,57.60521
2002-07,100.1027,100.49,99.33741,99.46768,4.773237,57.41238,99.45336,3.32677,57.29482,99.13399,57.79533
2002-08,100.0938,100.3686,99.20306,99.35175,4.764959,57.5255,99.42873,3.542659,57.47568,99.11714,57.98763
2002-09,100.1238,100.2537,99.06988,99.23761,4.718896,57.64099,99.38623,3.712201,57.6459,99.07832,58.18216
2002-10,100.1322,100.1193,98.95565,99.14064,4.608959,57.76928,99.32822,3.827899,57.8068,99.01992,58.37896
2002-11,100.0889,100.0285,98.8667,99.06725,4.424726,57.91421,99.25903,3.886677,57.96112,98.94678,58.57808
2002-12,99.94572,99.91072,98.78684,99.00538,4.167635,58.06647,99.18468,3.891797,58.11288,98.86579,58.77956
2003-01,99.66521,99.73884,98.70798,98.9481,3.868127,58.22135,99.11342,3.857934,58.26773,98.78662,58.98343
2003-02,99.38931,99.57367,98.64728,98.90647,3.580395,58.38762,99.05513,3.805045,58.43126,98.72101,59.18827
2003-03,99.29072,99.4908,98.63412,98.90157,3.376454,58.58426,99.01944,3.757143,58.61245,98.68159,59.39553
2003-04,99.43912,99.56174,98.68835,98.94854,3.326659,58.8234,99.01376,3.73981,58.8176,98.6786,59.60521
2003-05,99.68719,99.71435,98.80421,99.04423,3.445121,59.10205,99.04266,3.77357,59.0509,98.71871,59.81734
2003-06,99.8923,99.87956,98.9769,99.18401,3.716177,59.41771,99.10629,3.869289,59.31315,98.80272,60.03189
2003-07,100.1131,100.0018,99.19386,99.35854,4.094615,59.7632,99.19655,4.021289,59.5988,98.921,60.24889
2003-08,100.3834,100.0438,99.44552,99.56043,4.53282,60.13303,99.30247,4.218211,59.90012,99.06036,60.46831
2003-09,100.6275,100.0821,99.72071,99.7803,4.995827,60.52064,99.41306,4.4464,60.20907,99.20734,60.69014
2003-10,100.8992,100.1871,99.9952,99.99924,5.439125,60.91142,99.51875,4.690531,60.51825,99.34975,60.91434
2003-11,101.1787,100.349,100.2413,100.1962,5.826283,61.28846,99.61169,4.93418,60.82103,99.47682,61.14091
2003-12,101.3539,100.5075,100.4359,100.3531,6.149519,61.63728,99.68697,5.162187,61.11277,99.58118,61.3698
2004-01,101.4088,100.6506,100.5688,100.4625,6.40661,61.95137,99.74444,5.362299,61.39222,99.66112,61.60098
2004-02,101.4204,100.6311,100.6403,100.5235,6.577446,62.22803,99.7858,5.52121,61.65737,99.71737,61.83213
2004-03,101.437,100.5654,100.6607,100.5449,6.642128,62.4755,99.81288,5.627152,61.91067,99.75062,62.06545
2004-04,101.4982,100.4916,100.6428,100.5359,6.592564,62.70137,99.83028,5.676191,62.15619,99.76774,62.3009
2004-05,101.5386,100.4192,100.6065,100.511,6.456091,62.91773,99.84164,5.667307,62.3975,99.77464,62.53843
2004-06,101.5063,100.4064,100.5688,100.4818,6.256407,63.13512,99.85027,5.605753,62.6381,99.77712,62.77802
2004-07,101.4808,100.4451,100.5333,100.4507,6.01121,63.35569,99.85914,5.507447,62.88118,99.78037,63.01959
2004-08,101.4735,100.464,100.5045,100.4212,5.736041,63.58228,99.87004,5.389972,63.12872,99.78758,63.2631
2004-09,101.4287,100.493,100.489,100.3998,5.450075,63.81905,99.88385,5.269297,63.38166,99.80026,63.50851
2004-10,101.3265,100.5645,100.4802,100.3839,5.172232,64.0619,99.90063,5.158364,63.64,99.81844,63.75575
2004-11,101.2109,100.6662,100.471,100.3704,4.923832,64.3062,99.91982,5.067181,63.90294,99.84092,64.00476
2004-12,101.1328,100.7741,100.4442,100.3471,4.71083,64.54091,99.94106,5.002408,64.16988,99.86678,64.25549
2005-01,101.0615,100.8497,100.3873,100.3035,4.529896,64.7577,99.96408,4.964708,64.44016,99.89507,64.50785
2005-02,100.9906,100.8407,100.3021,100.2406,4.378923,64.95295,99.98878,4.949068,64.70884,99.92514,64.75731
2005-03,100.9155,100.7257,100.2042,100.17,4.266429,65.14098,100.0167,4.960408,64.98169,99.95921,65.0082
2005-04,100.706,100.5982,100.1171,100.1096,4.203299,65.3369,100.0485,4.991852,65.25894,99.99767,65.26046
2005-05,100.4581,100.5511,100.0615,100.0746,4.19053,65.55431,100.0848,5.038287,65.54127,100.0416,65.51401
2005-06,100.3533,100.5908,100.0518,100.0736,4.225436,65.80286,100.127,5.096203,65.83026,100.0935,65.76877
2005-07,100.4258,100.5447,100.0792,100.0989,4.295232,66.07697,100.1755,5.161448,66.12675,100.1546,66.02467
2005-08,100.6253,100.3357,100.1349,100.145,4.386111,66.37107,100.2293,5.22986,66.43027,100.2243,66.28162
2005-09,100.8806,100.0796,100.2158,100.2115,4.487827,66.68314,100.2879,5.298741,66.74009,100.3014,66.53957
2005-10,100.9683,100.0191,100.3241,100.3007,4.60956,67.01487,100.3515,5.367476,67.05585,100.3854,66.79841
2005-11,100.9482,100.1941,100.456,100.4085,4.754827,67.36385,100.4198,5.435788,67.37657,100.475,67.05807
2005-12,100.888,100.4739,100.5941,100.5204,4.923293,67.71844,100.4914,5.501793,67.70038,100.5673,67.31847
2006-01,100.8253,100.6686,100.7206,100.6216,5.109497,68.06649,100.5614,5.560498,68.02336,100.6567,67.57954
2006-02,100.9209,100.7022,100.8265,100.7044,5.303583,68.39779,100.6238,5.607174,68.33717,100.7371,67.83714
2006-03,101.1512,100.6673,100.9085,100.7656,5.484774,68.71381,100.6724,5.629007,68.63951,100.7993,68.09519
2006-04,101.3296,100.571,100.9635,100.8032,5.625125,69.01218,100.7082,5.626976,68.93105,100.8448,68.35359
2006-05,101.2611,100.4216,100.9925,100.8194,5.703605,69.29327,100.7357,5.605749,69.21535,100.8789,68.61228
2006-06,101.1269,100.3521,101.0091,100.8272,5.719069,69.56617,100.7619,5.572079,69.49837,100.9107,68.87119
2006-07,101.0681,100.3511,101.0323,100.8414,5.70077,69.84386,100.7959,5.537021,69.78821,100.9518,69.13023
2006-08,101.1211,100.4056,101.0861,100.8793,5.683072,70.14299,100.8463,5.51315,70.09267,101.0136,69.38937
2006-09,101.2124,100.5671,101.1827,100.9496,5.682289,70.47227,100.9172,5.507668,70.41592,101.1018,69.64851
2006-10,101.2015,100.7758,101.3168,101.0477,5.690271,70.8282,101.0045,5.516459,70.75497,101.2121,69.90762
2006-11,101.2222,100.8999,101.4801,101.167,5.702314,71.20515,101.1003,5.530967,71.10315,101.3347,70.16663
2006-12,101.2536,100.9572,101.6577,101.2971,5.721463,71.59293,101.1964,5.543403,71.45328,101.4594,70.42549
2007-01,101.2735,100.9523,101.8357,101.4277,5.752079,71.98173,101.289,5.553742,71.8012,101.5803,70.68415
2007-02,101.3555,100.878,102.0233,101.5647,5.813189,72.37388,101.3758,5.565472,72.14046,101.6943,70.93858
2007-03,101.5371,100.8065,102.218,101.7058,5.905558,72.77174,101.4582,5.589274,72.47596,101.8025,71.19269
2007-04,101.6582,100.8139,102.4014,101.8373,6.013379,73.16215,101.5366,5.624746,72.80824,101.906,71.44644
2007-05,101.5867,100.8691,102.5392,101.9339,6.100351,73.52041,101.6108,5.665961,73.13706,102.0045,71.69982
2007-06,101.4519,100.8769,102.6039,101.9755,6.12399,73.82639,101.6808,5.704169,73.46268,102.0984,71.95284
2007-07,101.2989,100.849,102.5858,101.9551,6.054537,74.07259,101.748,5.729032,73.7864,102.1895,72.20546
2007-08,101.2219,100.731,102.5015,101.8855,5.884043,74.27023,101.8138,5.731019,74.10969,102.2799,72.45773
2007-09,101.1764,100.5701,102.3699,101.7828,5.619904,74.43275,101.8776,5.702827,74.43161,102.3683,72.70964
2007-10,101.0873,100.3758,102.2052,101.6582,5.283136,74.57014,101.9349,5.642263,74.74715,102.4478,72.96124
2007-11,101.068,100.16,102.0176,101.5189,4.89367,74.68969,101.9796,5.550266,75.04956,102.5091,73.21256
2007-12,101.0005,99.99199,101.8184,101.3726,4.478959,74.79955,102.0058,5.428257,75.33195,102.5431,73.46368
2008-01,100.9238,99.77942,101.5942,101.2097,4.040023,74.88981,102.0095,5.276261,75.58962,102.5436,73.71464
2008-02,100.9435,99.4761,101.3233,101.0155,3.548421,74.94201,101.9846,5.090809,75.813,102.5009,73.96325
2008-03,101.0476,99.12856,101.0106,100.7931,3.009575,74.96186,101.9274,4.863889,76.00111,102.411,74.21187
2008-04,100.9115,98.71044,100.6366,100.5265,2.42272,74.93465,101.8276,4.582133,76.14441,102.2613,74.46062
2008-05,100.5133,98.32621,100.1778,100.1961,1.798213,74.84246,101.6721,4.230234,76.23093,102.0363,74.70961
2008-06,100.0717,98.03814,99.62189,99.78976,1.150235,74.67557,101.4473,3.791774,76.24822,101.7199,74.95899
2008-07,99.56915,97.95441,98.9642,99.30232,0.4823898,74.4299,101.1429,3.253726,76.18721,101.3008,75.20892
2008-08,98.99272,98.01284,98.22538,98.7478,-0.2017007,74.12043,100.755,2.611762,76.04526,100.7762,75.45955
2008-09,98.10027,97.98223,97.43808,98.14938,-0.888521,73.7714,100.2909,1.879799,75.83078,100.1581,75.71105
2008-10,96.79801,97.66981,96.66698,97.5547,-1.526621,73.43175,99.77787,1.101847,75.57075,99.48281,75.96362
2008-11,95.624,97.33732,96.01561,97.04184,-2.020426,73.18064,99.25414,0.3383597,75.3035,98.80088,76.21744
2008-12,95.0892,97.1036,95.56472,96.67347,-2.297663,73.08091,98.76174,-0.3460824,75.07124,98.16739,76.47269
2009-01,95.19899,96.99418,95.35781,96.48592,-2.299644,73.16761,98.34001,-0.8948303,74.91322,97.63284,76.72954
2009-02,95.6828,96.99568,95.41852,96.49852,-1.982663,73.45616,98.02795,-1.25272,74.86327,97.24633,76.98313
2009-03,96.35346,97.19872,95.71101,96.68925,-1.382057,73.92585,97.83634,-1.398291,74.93839,97.02195,77.2386
2009-04,97.07153,97.59601,96.19688,97.03207,-0.5149297,74.5488,97.75618,-1.333108,75.12933,96.94598,77.49607
2009-05,97.66887,97.99191,96.8101,97.47808,0.578352,75.27531,97.76798,-1.068485,75.41641,96.99156,77.75564
2009-06,98.18034,98.3005,97.48729,97.97895,1.849967,76.05704,97.84906,-0.6193926,75.77594,97.12698,78.0174
2009-07,98.68101,98.51262,98.16338,98.48536,3.243,76.84367,97.97832,-0.002640843,76.1852,97.32222,78.28139
2009-08,99.15935,98.68603,98.78469,98.95629,4.685168,77.59309,98.13917,0.7638617,76.62614,97.55365,78.54769
2009-09,99.54664,98.85972,99.32314,99.36935,6.115435,78.28284,98.31855,1.653518,77.08466,97.80291,78.81631
2009-10,99.87589,98.93854,99.76777,99.71478,7.451647,78.90362,98.50396,2.616463,77.54803,98.05373,79.08728
2009-11,100.1075,98.96791,100.1227,99.99497,8.577828,79.45795,98.68601,3.5904,78.00719,98.29462,79.3606
2009-12,100.3201,99.03797,100.3879,100.2101,9.392728,79.9452,98.8596,4.510759,78.45752,98.51986,79.63625
2010-01,100.455,99.13074,100.5697,100.3633,9.842996,80.36949,99.02544,5.322395,78.9004,98.73137,79.91422
2010-02,100.5281,99.20177,100.6722,100.4549,9.908855,80.73483,99.18378,5.977809,79.33846,98.93102,80.19572
2010-03,100.7823,99.29428,100.721,100.5036,9.650075,81.05975,99.33994,6.455529,79.77606,99.12598,80.47947
2010-04,100.9323,99.33969,100.7147,100.5076,9.113269,81.34263,99.49242,6.765417,80.21214,99.31497,80.7654
2010-05,100.842,99.35241,100.6633,100.4745,8.390207,81.59107,99.63753,6.930682,80.64328,99.49393,81.05347
2010-06,100.6613,99.33242,100.6013,100.4302,7.593899,81.83274,99.77142,6.98161,81.06632,99.65912,81.34361
2010-07,100.6029,99.26061,100.5689,100.4062,6.840508,82.10016,99.89168,6.949942,81.48002,99.80923,81.63576
2010-08,100.7308,99.20719,100.5882,100.4206,6.21016,82.41175,99.99551,6.859521,81.88232,99.942,81.92985
2010-09,100.989,99.13699,100.657,100.4727,5.726859,82.76598,100.0805,6.728186,82.27105,100.055,82.2258
2010-10,101.2346,99.10666,100.7609,100.5522,5.383556,83.15144,100.1474,6.574832,82.64668,100.1492,82.52354
2010-11,101.3758,99.11491,100.8774,100.6433,5.149617,83.54973,100.1977,6.41356,83.01024,100.2261,82.823
2010-12,101.3819,99.09031,100.9789,100.7242,4.994175,83.9378,100.2335,6.252106,83.36276,100.2871,83.12409
2011-01,101.3175,99.05975,101.0492,100.7807,4.893117,84.30206,100.2585,6.092037,83.70704,100.336,83.42674
2011-02,101.2556,99.06613,101.0676,100.7961,4.811856,84.61967,100.2776,5.928297,84.04187,100.3775,83.72584
2011-03,101.2132,99.06441,101.0258,100.7628,4.723147,84.88832,100.2928,5.762029,84.37279,100.4123,84.02634
2011-04,101.0569,99.05943,100.921,100.6791,4.625169,85.10487,100.307,5.597456,84.70197,100.4433,84.32818
2011-05,100.7747,99.09161,100.7636,100.5531,4.518229,85.27754,100.3227,5.440782,85.03091,100.4722,84.63126
2011-06,100.4896,99.04488,100.5663,100.3952,4.379424,85.41654,100.3411,5.297018,85.36042,100.5002,84.93555
2011-07,100.2149,98.81082,100.3463,100.2203,4.185111,85.53614,100.3609,5.165585,85.68894,100.5256,85.24094
2011-08,100.0086,98.50184,100.1256,100.0467,3.935258,85.65486,100.3802,5.046397,86.01443,100.5459,85.54739
2011-09,99.83372,98.30127,99.94161,99.90495,3.671461,85.80471,100.3968,4.939466,86.3348,100.559,85.85484
2011-10,99.65315,98.21065,99.82057,99.81596,3.436101,86.00861,100.4085,4.841702,86.64819,100.5629,86.16321
2011-11,99.55794,98.2825,99.76528,99.78072,3.255246,86.26948,100.4135,4.750092,86.9533,100.5561,86.47245
2011-12,99.63926,98.52029,99.76025,99.78606,3.141191,86.57445,100.4104,4.662186,87.24929,100.5379,86.7825
2012-01,99.82616,98.79535,99.7814,99.81112,3.085186,86.90294,100.3977,4.574203,87.53597,100.5082,87.09333
2012-02,100.0437,98.95565,99.80008,99.83178,3.081374,87.22712,100.3739,4.48279,87.8093,100.4662,87.40185
2012-03,100.1869,98.97191,99.79515,99.83171,3.113581,87.53139,100.3403,4.387739,88.07484,100.4147,87.71106
2012-04,100.0945,98.96368,99.75998,99.80585,3.178173,87.80965,100.2982,4.287836,88.33385,100.3555,88.02091
2012-05,99.76476,98.8912,99.70749,99.76352,3.278051,88.07298,100.25,4.183892,88.58851,100.2911,88.33136
2012-06,99.46513,98.69224,99.65166,99.7162,3.415094,88.3336,100.1974,4.076726,88.84033,100.2233,88.64238
2012-07,99.29483,98.5734,99.61111,99.67961,3.591283,88.60799,100.142,3.969809,89.09063,100.1537,88.95393
2012-08,99.22471,98.61721,99.59534,99.66231,3.794152,88.90474,100.0858,3.868056,89.34152,100.0846,89.26597
2012-09,99.25441,98.79169,99.61122,99.67014,3.992211,89.23021,100.0323,3.778154,89.59666,100.0203,89.57848
2012-10,99.293,99.00651,99.65699,99.70107,4.155947,89.58308,99.98747,3.709242,89.86217,99.96748,89.89141
2012-11,99.3266,99.07919,99.72968,99.75282,4.278949,89.96091,99.95757,3.670354,90.14479,99.93353,90.20476
2012-12,99.364,99.04469,99.82335,99.82201,4.370939,90.35857,99.94695,3.667357,90.44904,99.9233,90.51846
2013-01,99.40981,99.10334,99.92503,99.89954,4.443439,90.76442,99.95444,3.698618,90.77359,99.93513,90.83251
2013-02,99.4484,99.18002,100.0241,99.97709,4.517129,91.16727,99.97626,3.762321,91.11296,99.96449,91.14532
2013-03,99.4557,99.13212,100.1098,100.0459,4.601174,91.55885,100.0087,3.848785,91.46465,100.0068,91.45844
2013-04,99.40777,99.05872,100.1811,100.1063,4.701569,91.93807,100.0481,3.951998,91.82481,100.0577,91.77184
2013-05,99.39722,98.97993,100.2459,100.1636,4.812972,92.31191,100.0916,4.065303,92.1899,100.1134,92.08546
2013-06,99.45615,98.9377,100.303,100.2152,4.91961,92.67927,100.136,4.183041,92.55656,100.1702,92.39931
2013-07,99.61036,98.96675,100.3515,100.26,5.000895,93.03918,100.1783,4.299434,92.92102,100.224,92.71333
2013-08,99.81802,99.009,100.3907,100.2979,5.046143,93.391,100.2146,4.407047,93.27884,100.2702,93.0275
2013-09,99.97862,99.04175,100.4156,100.3246,5.042559,93.7297,100.2415,4.49692,93.62576,100.3042,93.3418
2013-10,100.0635,99.04059,100.4238,100.3381,4.989806,94.0531,100.2569,4.559717,93.95964,100.324,93.65621
2013-11,100.0753,99.05171,100.4173,100.3397,4.893135,94.36282,100.2595,4.58665,94.27942,100.3285,93.9707
2013-12,99.98675,99.1492,100.3922,100.3253,4.754962,94.65508,100.25,4.573514,94.58573,100.3187,94.28526
2014-01,99.84795,99.23696,100.3551,100.2991,4.595839,94.93581,100.2321,4.526172,94.88216,100.2984,94.59986
2014-02,99.79411,99.37394,100.3246,100.2754,4.443736,95.21851,100.211,4.452366,95.16964,100.2731,94.91045
2014-03,99.83265,99.52997,100.3073,100.2597,4.319444,95.51369,100.1915,4.365042,95.45712,100.2479,95.22106
2014-04,99.91504,99.57792,100.2919,100.2445,4.212116,95.81061,100.1778,4.273967,95.74937,100.2278,95.53172
2014-05,99.9884,99.55016,100.2765,100.2294,4.111606,96.10741,100.1731,4.187738,96.05058,100.2172,95.84241
2014-06,100.0349,99.55646,100.2624,100.2163,4.020451,96.40539,100.1781,4.112013,96.3625,100.2178,96.15312
2014-07,100.0682,99.55164,100.2513,100.2062,3.941456,96.70628,100.1898,4.047411,96.68192,100.2261,96.46386
2014-08,100.0546,99.55526,100.2426,100.1984,3.874469,97.00941,100.2035,3.993213,97.00366,100.2367,96.77464
2014-09,100.003,99.58377,100.2359,100.1925,3.82454,97.31443,100.2155,3.949722,97.32372,100.2454,97.08544
2014-10,99.94601,99.61543,100.2299,100.188,3.792666,97.62022,100.2243,3.916806,97.63985,100.2501,97.3963
2014-11,99.83978,99.71902,100.2255,100.1855,3.7777,97.92756,100.2295,3.894873,97.95148,100.25,97.70721
2014-12,99.69635,99.89,100.2176,100.1801,3.778368,98.2315,100.2306,3.882399,98.25793,100.2446,98.0182
2015-01,99.58064,100.0798,100.2032,100.1691,3.784947,98.52908,100.2257,3.872884,98.55684,100.2314,98.32927
2015-02,99.50353,100.2275,100.1902,100.1584,3.787381,98.8248,100.2123,3.859127,98.84236,100.208,98.63718
2015-03,99.45181,100.2523,100.1858,100.1537,3.785207,99.12908,100.1896,3.834271,99.11721,100.1738,98.94521
2015-04,99.4332,100.2308,100.1734,100.1436,3.773001,99.42554,100.1593,3.795562,99.3836,100.1312,99.2534
2015-05,99.41483,100.147,100.1333,100.1141,3.732395,99.69452,100.1239,3.741508,99.64431,100.0829,99.56178
2015-06,99.3548,99.99856,100.0553,100.0575,3.651466,99.9256,100.0852,3.672698,99.9016,100.0313,99.87035
2015-07,99.26308,99.82202,99.93991,99.97188,3.528916,100.119,100.0445,3.593887,100.1566,99.97744,100.1792
2015-08,99.15583,99.70343,99.81072,99.87412,3.390004,100.298,100.0032,3.511991,100.4104,99.92258,100.4882
2015-09,99.06898,99.65659,99.69262,99.78272,3.260905,100.4878,99.96235,3.432651,100.6645,99.86796,100.7976
2015-10,99.02512,99.6998,99.60095,99.70993,3.158759,100.7038,99.92424,3.360677,100.9212,99.81598,101.1073
2015-11,98.99602,99.78603,99.52868,99.65121,3.075483,100.9393,99.89091,3.299273,101.1832,99.76913,101.4173
2015-12,98.98682,99.81522,99.46834,99.6017,3.008575,101.1869,99.86312,3.25025,101.4516,99.72854,101.7277
2016-01,98.98926,99.76125,99.425,99.56528,2.966352,101.4518,99.83923,3.214654,101.7251,99.69284,102.0385
2016-02,99.03572,99.63116,99.40525,99.54678,2.948417,101.7386,99.81714,3.193944,101.9993,99.66003,102.3473
2016-03,99.1562,99.47631,99.42104,99.55427,2.95883,102.0621,99.79468,3.185522,102.2746,99.62801,102.6565
2016-04,99.23187,99.43961,99.45965,99.5779,3.00144,102.4097,99.77193,3.1865,102.5505,99.59631,102.9661
2016-05,99.27622,99.52905,99.51027,99.60973,3.085366,102.7705,99.75053,3.19524,102.8282,99.56616,103.2762
2016-06,99.30582,99.67404,99.56944,99.64747,3.217627,103.1408,99.73283,3.212233,103.1107,99.54033,103.5868
2016-07,99.30456,99.77861,99.63992,99.69451,3.40081,103.5238,99.72121,3.240377,103.402,99.52268,103.8979
2016-08,99.32857,99.83273,99.71682,99.74804,3.605655,103.9144,99.7179,3.282618,103.7065,99.5173,104.2095
2016-09,99.4685,99.8857,99.80214,99.81044,3.808502,104.3148,99.72449,3.34052,104.0272,99.52696,104.5216
2016-10,99.67732,99.9772,99.89516,99.88122,3.992449,104.7244,99.74081,3.410757,104.3634,99.55084,104.8343
2016-11,99.87952,100.0964,99.99186,99.95707,4.160462,105.1388,99.76595,3.488266,104.7127,99.58658,105.1474
2016-12,100.0054,100.1989,100.0857,100.032,4.313415,105.5515,99.79857,3.568894,105.0723,99.63133,105.4611
2017-01,100.1072,100.292,100.1719,100.0999,4.440802,105.9571,99.83678,3.651036,105.4391,99.68225,105.7752
2017-02,100.2135,100.4317,100.2567,100.1636,4.542306,106.3598,99.87845,3.734141,105.8081,99.73665,106.0875
2017-03,100.2581,100.5734,100.3418,100.225,4.606772,106.7639,99.92247,3.818482,106.1799,99.79295,106.4003
2017-04,100.2458,100.7032,100.426,100.2839,4.646295,107.168,99.96827,3.903697,106.5537,99.85033,106.7134
2017-05,100.2959,100.7747,100.5103,100.3421,4.673226,107.5732,100.016,3.988731,106.9297,99.90907,107.027
2017-06,100.4406,100.8296,100.5927,100.3988,4.689117,107.9772,100.066,4.071247,107.3086,99.96973,107.3411
2017-07,100.6,100.9222,100.6652,100.449,4.682754,108.3716,100.118,4.147233,107.6903,100.0324,107.6554
2017-08,100.7949,101.0892,100.7231,100.4918,4.654285,108.7509,100.1715,4.212328,108.075,100.097,107.9702
2017-09,100.9513,101.3529,100.7589,100.5223,4.594101,109.1072,100.2249,4.262285,108.4612,100.1624,108.2853
2017-10,100.9725,101.6138,100.7729,100.5399,4.503072,109.4402,100.2755,4.294313,108.8451,100.2249,108.6008
2017-11,100.9498,101.7074,100.7685,100.5453,4.389197,109.7536,100.3198,4.306394,109.222,100.2805,108.9166
2017-12,100.8887,101.7435,100.7446,100.5373,4.25812,110.046,100.3551,4.297599,109.5878,100.3252,109.2327
2018-01,100.8002,101.7776,100.7053,100.5186,4.119262,110.3217,100.3809,4.269361,109.9407,100.3575,109.5491
2018-02,100.7237,101.8288,100.6547,100.4925,3.97015,110.5825,100.3972,4.22326,110.2767,100.3764,109.8632
2018-03,100.7183,101.832,100.5932,100.4581,3.809521,110.8311,100.404,4.16051,110.5976,100.3812,110.1776
2018-04,100.7402,101.7869,100.5157,100.412,3.633603,111.0621,100.4011,4.081509,110.9027,100.3715,110.4922
2018-05,100.7665,101.6973,100.4248,100.3554,3.443935,111.2779,100.3878,3.985076,111.191,100.3464,110.8072
2018-06,100.7273,101.5795,100.3173,100.2854,3.239317,111.475,100.3638,3.870452,111.4619,100.3055,111.1224
2018-07,100.6352,101.5325,100.1942,100.2027,3.029093,111.6543,100.3308,3.739645,111.7176,100.251,111.4379
2018-08,100.5206,101.4653,100.0581,100.1088,2.820874,111.8186,100.2912,3.596266,111.9616,100.1861,111.7537
2018-09,100.3307,101.4263,99.91549,100.006,2.628549,111.9751,100.2488,3.446863,112.1997,100.1159,112.0698
2018-10,100.1279,101.4515,99.77449,99.89901,2.460413,112.1329,100.2089,3.302919,112.4401,100.0479,112.3863
2018-11,99.97972,101.5366,99.64719,99.79675,2.32512,112.3055,100.1768,3.177233,112.6923,99.99037,112.7031
2018-12,99.81422,101.6241,99.53659,99.70396,2.226923,112.4966,100.1568,3.080168,112.9633,99.94953,113.0204
2019-01,99.71385,101.7074,99.44794,99.62685,2.166937,112.7123,100.1495,3.01434,113.2547,99.92648,113.338
2019-02,99.63832,101.8186,99.38032,99.56657,2.142148,112.9513,100.1527,2.97957,113.5625,99.91801,113.6556
2019-03,99.59617,101.8664,99.32762,99.51921,2.144042,113.2074,100.1645,2.972178,113.8847,99.92194,113.9737
2019-04,99.44932,101.862,99.27387,99.47252,2.161188,113.4623,100.1807,2.986923,114.2153,99.93268,114.2922
2019-05,99.23429,101.8103,99.21683,99.42454,2.188877,113.7136,100.197,3.019646,114.5485,99.94528,114.6112
2019-06,99.01927,101.7383,99.16105,99.37731,2.235119,113.9665,100.2097,3.066278,114.8796,99.95551,114.9308
2019-07,98.83271,101.602,99.11026,99.33379,2.302745,114.2254,100.216,3.122249,115.2057,99.96084,115.2508
2019-08,98.70926,101.4509,99.06835,99.29726,2.393184,114.4947,100.2146,3.184094,115.5266,99.96126,115.5714
2019-09,98.66426,101.4583,99.04361,99.27518,2.508606,114.7841,100.2071,3.249572,115.8457,99.95958,115.8925
2019-10,98.69486,101.5662,99.03948,99.26969,2.644272,115.0979,100.199,3.318252,116.1712,99.96299,116.2142
2019-11,98.68038,101.738,99.05429,99.27889,2.786066,115.4344,100.1968,3.390013,116.5126,99.97946,116.5365
2019-12,98.38152,101.844,99.07443,99.29191,2.916676,115.7778,100.2041,3.462734,116.875,100.0133,116.8594
2020-01,97.75843,101.6963,99.08655,99.29788,3.016673,116.1125,100.2192,3.533113,117.2561,100.0625,117.1829
2020-02,96.96913,101.1201,95.36608,96.75355,-0.7886022,112.0606,96.59981,-3.380867,109.7231,93.37679,117.5057
2020-03,96.9889,100.1782,94.25543,95.8113,-1.896514,111.0604,96.63287,-0.638299,113.1578,96.0355,117.8291
