country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
2021-05,101.8216,97.25723,101.0797,100.4866,19.16064,130.3366,100.2417,100.5044,128.9444
2021-06,102.2137,97.22916,101.5045,100.6779,8.754148,131.4299,100.4138,100.8661,129.4818
2021-07,102.4357,97.11902,101.8545,100.8355,6.340482,132.4343,100.5753,101.2054,130.023
2021-08,102.5562,96.92085,102.0226,100.9111,6.529688,133.2087,100.7129,101.4946,130.5679
2021-09,102.5288,96.59264,102.0081,100.9046,6.589185,133.7491,100.8158,101.7108,131.1161
2021-10,102.0691,95.83382,101.8788,100.8464,6.595793,134.1414,100.8816,101.8492,131.6676
2021-11,102.0605,94.89884,101.682,100.7578,6.583968,134.4462,100.9133,101.9159,132.2222
2021-12,102.0583,94.41751,101.4146,100.6374,6.452995,134.6581,100.9176,101.9248,132.7798
2022-01,101.8161,94.4851,101.0907,100.4916,6.185081,134.7944,100.9061,101.9007,133.3401
2022-02,101.398,94.43162,100.7459,100.3363,5.758368,134.902,100.889,101.8647,133.9032
2022-03,100.9733,94.14598,100.3943,100.178,5.180887,134.9991,100.8695,101.8238,134.4689
2022-04,100.5984,93.48215,100.0716,100.0328,4.547381,135.1338,100.8391,101.7598,135.0371
2022-05,99.98902,92.96552,99.78693,99.90462,3.861992,135.3189,100.7852,101.6466,135.6078
2022-06,99.03708,92.7738,99.55306,99.79932,3.192644,135.5723,100.7005,101.4685,136.1809
2022-07,98.11375,93.35068,99.4008,99.73077,2.685109,135.937,100.5926,101.2418,136.7565
2022-08,97.48587,94.23822,99.33572,99.70148,2.449174,136.4221,100.475,100.9946,137.3343
2022-09,96.92902,94.98884,99.30681,99.68846,2.430117,136.9586,100.3587,100.7502,137.9146
2022-10,96.87093,95.63702,99.30885,99.68938,2.554353,137.5401,100.2456,100.5126,138.4973
2022-11,97.12288,96.01349,99.37836,99.72067,2.81283,138.2177,100.1331,100.2762,139.0823
2022-12,97.39803,96.3269,99.52006,99.78447,3.215785,138.9995,100.0183,100.0348,139.6698
2023-01,97.86993,96.91679,99.70671,99.8685,3.724705,139.8484,99.90214,99.79073,140.2598
2023-02,98.48093,97.61657,99.90914,99.95963,4.277665,140.7242,99.78715,99.54906,140.8522
2023-03,99.29457,98.29636,100.145,100.0658,,,,,
2023-04,99.89761,99.26369,100.3847,100.1737,,,,,
2023-05,100.033,99.80688,100.5712,100.2577,,,,,
2023-06,99.60706,99.62275,100.5324,100.2402,,,,,
