country,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM
2004-04,101.4606,100.3454,100.5625,100.4809,6.570144,65.00311,99.82249,5.457787,64.43331,99.68102,64.6395
2004-05,101.5177,100.2712,100.5373,100.4624,6.437647,65.23119,99.83811,5.479218,64.68728,99.699,64.88258
2004-06,101.5188,100.2544,100.5051,100.4369,6.238782,65.45659,99.84736,5.449239,64.93763,99.70832,65.12759
2004-07,101.5213,100.2931,100.4723,100.4084,5.992646,65.68327,99.85344,5.380932,65.18733,99.71367,65.37452
2004-08,101.5304,100.3148,100.4427,100.3798,5.714985,65.91383,99.85907,5.289829,65.43877,99.71882,65.62329
2004-09,101.5115,100.3334,100.4225,100.357,5.426781,66.15213,99.86608,5.190346,65.69353,99.72628,65.87383
2004-10,101.4267,100.3861,100.4055,100.3372,5.145789,66.39424,99.87521,5.094245,65.9522,99.73702,66.1261
2004-11,101.3078,100.4763,100.3845,100.3171,4.890712,66.63522,99.88634,5.010547,66.21458,99.75079,66.38001
2004-12,101.2066,100.5821,100.3461,100.287,4.66733,66.86616,99.89951,4.945314,66.48055,99.76746,66.63551
2005-01,101.1156,100.6591,100.2811,100.2391,4.473119,67.08054,99.91478,4.89978,66.74993,99.78687,66.8925
2005-02,101.028,100.6606,100.1941,100.1763,4.308083,67.27735,99.93237,4.869589,67.0187,99.80893,67.147
2005-03,100.9427,100.5697,100.1021,100.1108,4.184118,67.47157,99.95403,4.859924,67.29234,99.83614,67.40278
2005-04,100.7341,100.461,100.0287,100.0598,4.116784,67.67915,99.98052,4.870087,67.57127,99.86922,67.65975
2005-05,100.48,100.4163,99.99142,100.0357,4.109742,67.91202,100.0128,4.898991,67.8563,99.90939,67.91785
2005-06,100.3702,100.4524,100.0005,100.0448,4.156521,68.17731,100.0521,4.945254,68.14896,99.95894,68.17696
2005-07,100.4373,100.4158,100.0459,100.0789,4.240258,68.46841,100.0988,5.005148,68.45006,100.0191,68.437
2005-08,100.6338,100.2278,100.1189,100.1329,4.347721,68.77959,100.1522,5.07409,68.75919,100.0892,68.69789
2005-09,100.8948,99.98498,100.2158,100.2056,4.468848,69.10837,100.2116,5.148493,69.07575,100.1685,68.95953
2005-10,100.9902,99.9328,100.3383,100.2989,4.611418,69.45596,100.2769,5.226569,69.39924,100.2563,69.22181
2005-11,100.963,100.1117,100.4841,100.4099,4.780907,69.82098,100.3477,5.306927,69.72855,100.351,69.48463
2005-12,100.9038,100.3877,100.6392,100.5269,4.976445,70.19371,100.4222,5.386867,70.06178,100.45,69.74792
2006-01,100.8631,100.5807,100.7865,100.6362,5.190235,70.56219,100.4961,5.460961,70.39512,100.5479,70.01155
2006-02,100.9762,100.6205,100.9169,100.7305,5.408702,70.91618,100.564,5.524025,70.72083,100.6389,70.27187
2006-03,101.2196,100.6034,101.0255,100.8058,5.608287,71.25558,100.6204,5.564046,71.03651,100.7149,70.53229
2006-04,101.4204,100.5275,101.1087,100.86,5.76015,71.57757,100.6656,5.580829,71.34231,100.7764,70.79269
2006-05,101.4012,100.4005,101.1654,100.8933,5.844394,71.88107,100.703,5.577434,71.64094,100.8275,71.05301
2006-06,101.3239,100.3445,101.2088,100.9169,5.863853,72.17513,100.7382,5.558981,71.93736,100.8753,71.31313
2006-07,101.3021,100.3488,101.2556,100.9435,5.84686,72.47166,100.7789,5.534811,72.23864,100.9301,71.57296
2006-08,101.3631,100.4101,101.3277,100.9886,5.825248,72.78616,100.8328,5.515954,72.55192,101.0016,71.83243
2006-09,101.4635,100.5733,101.4373,101.0613,5.815828,73.12759,100.9042,5.509358,72.88139,101.0958,72.09144
2006-10,101.4686,100.7846,101.5808,101.1585,5.813321,73.49365,100.9905,5.51315,73.22533,101.21,72.34991
2006-11,101.4895,100.9161,101.7492,101.2735,5.810353,73.87783,101.0861,5.521726,73.57877,101.3373,72.60777
2006-12,101.5176,100.9741,101.9274,101.3965,5.806298,74.26937,101.1846,5.529545,73.93587,101.4697,72.86494
2007-01,101.5438,100.9645,102.1015,101.5177,5.804583,74.65803,101.2821,5.536466,74.29252,101.6017,73.12135
2007-02,101.6288,100.8978,102.2773,101.6407,5.821018,75.04423,101.3755,5.544907,74.64223,101.7294,73.37333
2007-03,101.797,100.8446,102.4525,101.7636,5.858373,75.42999,101.4655,5.563675,74.98875,101.8532,73.62437
2007-04,101.9069,100.8733,102.6146,101.8762,5.907478,75.806,101.5524,5.593132,75.33258,101.9738,73.87444
2007-05,101.8525,100.943,102.7353,101.957,5.940233,76.15097,101.6368,5.62955,75.674,102.0918,74.12349
2007-06,101.7379,100.9612,102.7909,101.9886,5.918941,76.44713,101.7193,5.666768,76.01388,102.2084,74.37149
2007-07,101.5975,100.9324,102.7726,101.9653,5.816951,76.68731,101.8014,5.696454,76.35368,102.3255,74.61843
2007-08,101.5133,100.8093,102.6921,101.8972,5.624078,76.87971,101.8842,5.709998,76.69463,102.4449,74.8643
2007-09,101.4446,100.6353,102.5649,101.7978,5.34404,77.03556,101.9663,5.699323,77.03513,102.5643,75.1091
2007-10,101.33,100.4268,102.4007,101.6756,4.991187,77.16186,102.0424,5.658648,77.36889,102.6755,75.35284
2007-11,101.2808,100.1997,102.2062,101.536,4.582637,77.26338,102.1053,5.584095,77.68747,102.7672,75.59557
2007-12,101.1966,100.0211,101.9896,101.3849,4.142815,77.34621,102.1479,5.472876,77.98228,102.8284,75.83732
2008-01,101.1174,99.80188,101.7427,101.2161,3.678031,77.40397,102.1657,5.323499,78.24748,102.8515,76.07814
2008-02,101.1101,99.50112,101.4509,101.0188,3.170097,77.4232,102.1526,5.132224,78.47304,102.8265,76.31593
2008-03,101.172,99.15664,101.1185,100.7958,2.623867,77.40917,102.1042,4.891454,78.65679,102.7482,76.55295
2008-04,101.0256,98.73843,100.7285,100.5331,2.03509,77.34872,102.011,4.588788,78.78943,102.6047,76.78928
2008-05,100.6485,98.3504,100.2569,100.2117,1.407715,77.22296,101.8614,4.209716,78.85966,102.3818,77.02507
2008-06,100.2285,98.06089,99.68415,99.81576,0.7447008,77.01643,101.6432,3.738877,78.85594,102.0651,77.26045
2008-07,99.74529,97.96874,99.00507,99.33976,0.04858511,76.72456,101.347,3.164078,78.76957,101.6439,77.49559
2008-08,99.18311,97.99215,98.23898,98.79562,-0.6736974,76.36178,100.9699,2.48206,78.59824,101.1162,77.73064
2008-09,98.28528,97.88308,97.42004,98.20621,-1.403584,75.9543,100.5189,1.707645,78.35062,100.4936,77.96579
2008-10,96.97031,97.46958,96.61281,97.61704,-2.0858,75.55241,100.0197,0.8851075,78.05369,99.81131,78.20124
2008-11,95.73206,97.02901,95.9164,97.10006,-2.626413,75.23413,99.50803,0.07489745,77.74566,99.11836,78.43719
2008-12,95.0698,96.68699,95.40992,96.71454,-2.952415,75.06263,99.02351,-0.6586676,77.46864,98.46812,78.67383
2009-01,95.01695,96.47887,95.14092,96.49828,-3.006283,75.07699,98.60355,-1.258914,77.26241,97.91039,78.91135
2009-02,95.3303,96.39513,95.13989,96.47556,-2.744063,75.29866,98.28448,-1.672331,77.16071,97.49259,79.1452
2009-03,95.85921,96.5467,95.38889,96.63541,-2.182219,75.71994,98.07843,-1.874602,77.18229,97.2311,79.38025
2009-04,96.4883,96.92662,95.8469,96.95,-1.342814,76.31007,97.9781,-1.865829,77.31936,97.11459,79.61662
2009-05,97.07452,97.34989,96.44479,97.36983,-0.2686993,77.01546,97.96614,-1.656361,77.55346,97.11852,79.85446
2009-06,97.6114,97.71351,97.11607,97.84691,0.9966456,77.78401,98.02166,-1.260735,77.86178,97.21317,80.09386
2009-07,98.14304,97.98594,97.79688,98.33441,2.398802,78.56503,98.1251,-0.6945503,78.22247,97.37046,80.33492
2009-08,98.64832,98.22255,98.43469,98.79339,3.869245,79.31641,98.26066,0.02498085,78.61787,97.56779,80.57769
2009-09,99.06397,98.45328,99.00172,99.20285,5.346789,80.01542,98.41592,0.8724168,79.03416,97.78762,80.82226
2009-10,99.42424,98.59512,99.4851,99.55324,6.748694,80.65122,98.57941,1.80073,79.45922,98.01475,81.06864
2009-11,99.69495,98.69363,99.88408,99.84425,7.959798,81.22261,98.74271,2.751063,79.88449,98.23852,81.31687
2009-12,99.94817,98.83347,100.1969,100.0746,8.879229,81.72762,98.90107,3.661676,80.3053,98.4532,81.56697
2010-01,100.1635,98.99931,100.4286,100.247,9.447164,82.16963,99.05421,4.47708,80.72151,98.65871,81.81893
2010-02,100.328,99.12969,100.5818,100.3608,9.632179,82.55156,99.20129,5.149758,81.1343,98.85499,82.07406
2010-03,100.6392,99.25099,100.6789,100.4324,9.469104,82.88994,99.34606,5.653503,81.54579,99.04626,82.33102
2010-04,100.8446,99.3035,100.7182,100.4598,9.006458,83.1829,99.48682,5.994547,81.9543,99.23056,82.58978
2010-05,100.8228,99.31902,100.7111,100.4512,8.341221,83.43949,99.62037,6.193368,82.35664,99.40412,82.85032
2010-06,100.7017,99.29749,100.6922,100.4315,7.590052,83.68786,99.7438,6.278461,82.7503,99.56409,83.11259
2010-07,100.6889,99.20998,100.6983,100.4296,6.865333,83.95879,99.85604,6.280451,83.1352,99.71053,83.37654
2010-08,100.8398,99.12592,100.7493,100.4613,6.243948,84.26888,99.95573,6.223567,83.5107,99.84287,83.64214
2010-09,101.1056,99.02377,100.8427,100.5262,5.750115,84.61639,100.0414,6.125848,83.87567,99.95992,83.9093
2010-10,101.3595,98.96887,100.9651,100.6149,5.38015,84.99038,100.1133,6.004421,84.23029,100.0621,84.17799
2010-11,101.5118,98.95533,101.0959,100.7129,5.110603,85.37357,100.1718,5.871229,84.57469,100.1499,84.44814
2010-12,101.5512,98.9114,101.2087,100.7997,4.913996,85.74371,100.2179,5.73273,84.90898,100.2234,84.71969
2011-01,101.514,98.88145,101.2847,100.8598,4.764328,86.08447,100.2541,5.591479,85.23504,100.2853,84.99257
2011-02,101.4597,98.89854,101.3028,100.8774,4.629304,86.37312,100.2843,5.444285,85.55148,100.3391,85.26234
2011-03,101.387,98.91183,101.2551,100.8448,4.484112,86.60681,100.31,5.294101,85.86291,100.3853,85.53331
2011-04,101.2086,98.90996,101.1387,100.7602,4.327328,86.7825,100.3337,5.145238,86.17104,100.4261,85.80544
2011-05,100.9263,98.94863,100.9639,100.6314,4.157351,86.90836,100.3569,5.003042,86.47697,100.4627,86.07866
2011-06,100.6411,98.90881,100.7454,100.47,3.953655,86.99659,100.3807,4.871202,86.78123,100.496,86.35291
2011-07,100.3448,98.66405,100.5036,100.2917,3.698941,87.06437,100.4035,4.747982,87.08244,100.5244,86.62814
2011-08,100.1033,98.32243,100.2645,100.1168,3.400139,87.13414,100.4236,4.631991,87.37891,100.5461,86.9043
2011-09,99.9027,98.07565,100.0674,99.97548,3.100659,87.24007,100.4392,4.522616,87.66904,100.5594,87.18134
2011-10,99.72871,97.94678,99.93656,99.88703,2.839556,87.40372,100.4491,4.418254,87.9518,100.5632,87.45921
2011-11,99.63663,97.99313,99.87048,99.85003,2.636232,87.62422,100.4524,4.317955,88.22659,100.557,87.73786
2011-12,99.70161,98.23288,99.84979,99.84953,2.49737,87.88504,100.4483,4.220984,88.49297,100.5405,88.01725
2012-01,99.86346,98.53412,99.84761,99.86389,2.414295,88.1628,100.4356,4.124483,88.75054,100.5133,88.29735
2012-02,100.0523,98.71998,99.8363,99.87091,2.381699,88.43027,100.4126,4.025398,88.99527,100.4742,88.57526
2012-03,100.1521,98.75183,99.79593,99.85535,2.385129,88.6725,100.3801,3.923261,89.23154,100.4251,88.85382
2012-04,100.0194,98.75375,99.72256,99.8137,2.423542,88.88571,100.3391,3.817276,89.46043,100.3674,89.133
2012-05,99.67255,98.68405,99.63004,99.75519,2.501019,89.08195,100.2916,3.708551,89.68401,100.3034,89.41276
2012-06,99.36612,98.47813,99.53634,99.69303,2.621505,89.27721,100.2394,3.598184,89.90378,100.2349,89.69308
2012-07,99.19158,98.34016,99.46165,99.64307,2.785519,89.48956,100.1839,3.489249,90.12096,100.1634,89.97394
2012-08,99.1188,98.35311,99.41584,99.61333,2.976962,89.72809,100.1269,3.386009,90.33757,100.0911,90.25533
2012-09,99.13853,98.4483,99.40509,99.60891,3.162001,89.9986,100.0717,3.294364,90.55718,100.0221,90.53721
2012-10,99.15463,98.60687,99.42797,99.62852,3.313737,90.30006,100.024,3.222563,90.78609,99.96314,90.81957
2012-11,99.17546,98.63963,99.48276,99.67096,3.431653,90.63118,99.98971,3.17896,91.03128,99.92193,91.1024
2012-12,99.21186,98.57505,99.56281,99.7322,3.528585,90.98615,99.97322,3.169223,91.29752,99.90353,91.38567
2013-01,99.24519,98.57935,99.655,99.80293,3.61866,91.35311,99.97359,3.192312,91.58374,99.90659,91.66936
2013-02,99.27828,98.59283,99.74548,99.87344,3.717611,91.71777,99.98777,3.246815,91.88478,99.92711,91.95181
2013-03,99.28319,98.52195,99.82634,99.93713,3.83656,92.07447,100.0122,3.324675,92.1982,99.96048,92.23465
2013-04,99.22929,98.4836,99.89888,99.9957,3.981076,92.42432,100.0437,3.420326,92.52027,100.0026,92.51788
2013-05,99.20895,98.43308,99.96976,100.0541,4.143875,92.7734,100.0793,3.527498,92.84762,100.0497,92.80147
2013-06,99.25713,98.32178,100.0395,100.1112,4.306821,93.12222,100.1164,3.640685,93.1769,100.0983,93.0854
2013-07,99.41539,98.11723,100.1083,100.1663,4.448798,93.47078,100.1513,3.754094,93.50419,100.1441,93.36967
2013-08,99.63612,97.87425,100.1754,100.2187,4.558666,93.81849,100.1804,3.860567,93.82511,100.1824,93.65424
2013-09,99.82527,97.70603,100.2353,100.264,4.624017,94.16015,100.2005,3.951811,94.13583,100.2094,93.93911
2013-10,99.94937,97.69047,100.2831,100.2985,4.641107,94.49097,100.2106,4.01945,94.4352,100.2239,94.22425
2013-11,100.0008,97.79788,100.3184,100.3218,4.611447,94.81059,100.2107,4.055793,94.72332,100.2261,94.50966
2013-12,99.94167,98.04799,100.3367,100.3295,4.537328,95.11448,100.2023,4.057293,95.00172,100.2177,94.79532
2014-01,99.82629,98.31773,100.3414,100.3239,4.436383,95.40588,100.1888,4.029314,95.27393,100.2027,95.08123
2014-02,99.786,98.64907,100.3459,100.3156,4.334116,95.69292,100.1743,3.978011,95.53997,100.1855,95.36309
2014-03,99.82576,98.99041,100.356,100.31,4.247941,95.98574,100.1623,3.915119,95.80786,100.1701,95.6452
2014-04,99.89997,99.20018,100.3642,100.3025,4.168387,96.27692,100.1554,3.848109,96.08055,100.1595,95.92756
2014-05,99.98009,99.31994,100.3688,100.2934,4.086951,96.565,100.1554,3.783335,96.36035,100.1561,96.21017
2014-06,100.0489,99.43849,100.3699,100.2841,4.003109,96.85,100.1625,3.725236,96.64795,100.1606,96.49302
2014-07,100.1079,99.50215,100.3669,100.2739,3.916129,97.13121,100.1743,3.675364,96.94081,100.1702,96.77613
2014-08,100.1222,99.53025,100.3581,100.2616,3.82502,97.40707,100.1876,3.634536,97.23522,100.181,97.0595
2014-09,100.0953,99.52504,100.3434,100.2467,3.735456,97.67745,100.1998,3.603943,97.52843,100.1904,97.34314
2014-10,100.0573,99.45951,100.3216,100.2278,3.651191,97.94102,100.2096,3.583036,97.81885,100.1964,97.62705
2014-11,99.95957,99.44068,100.296,100.2072,3.576053,98.20107,100.2165,3.570962,98.10585,100.1987,97.91126
2014-12,99.8147,99.54104,100.2687,100.1854,3.516972,98.45963,100.2197,3.564954,98.38849,100.1963,98.19578
2015-01,99.68496,99.77999,100.2493,100.1687,3.480102,98.7261,100.2171,3.55863,98.66438,100.1866,98.48061
2015-02,99.58825,100.0583,100.2411,100.1604,3.45698,99.00101,100.2068,3.546701,98.92848,100.1676,98.76291
2015-03,99.52991,100.2434,100.2442,100.1616,3.439837,99.2875,100.1879,3.522478,99.18267,100.1384,99.04558
2015-04,99.50937,100.3304,100.2418,100.1604,3.419231,99.56886,100.1621,3.485375,99.42932,100.1014,99.32863
2015-05,99.48544,100.2927,100.2127,100.1412,3.374947,99.82402,100.132,3.436362,99.67165,100.0598,99.61211
2015-06,99.42051,100.1144,100.1481,100.097,3.297865,100.044,100.0997,3.377358,99.9121,100.0161,99.89601
2015-07,99.33399,99.8528,100.0474,100.0251,3.188089,100.2278,100.0658,3.311585,100.1511,99.97075,100.1804
2015-08,99.25719,99.63322,99.9316,99.94021,3.069052,100.3965,100.0304,3.243185,100.3887,99.92384,100.4653
2015-09,99.20114,99.50273,99.8252,99.86069,2.965964,100.5745,99.99409,3.175477,100.6254,99.87572,100.7506
2015-10,99.17113,99.49784,99.74115,99.79742,2.893606,100.775,99.95884,3.112433,100.8634,99.82859,101.0366
2015-11,99.13399,99.56088,99.66998,99.74431,2.83869,100.9887,99.92683,3.057451,101.1054,99.78515,101.3231
2015-12,99.09864,99.58752,99.60246,99.69495,2.78958,101.2062,99.89925,3.01309,101.353,99.74691,101.6102
2016-01,99.07388,99.54854,99.54469,99.65386,2.742802,101.434,99.87502,2.980801,101.6054,99.71291,101.8979
2016-02,99.10118,99.45027,99.50793,99.62885,2.708299,101.6823,99.85212,2.9623,101.859,99.68095,102.1851
2016-03,99.22058,99.34122,99.50636,99.6297,2.698769,101.967,99.82932,2.955573,102.1141,99.64986,102.4729
2016-04,99.30347,99.34756,99.53078,99.64925,2.722082,102.2792,99.8068,2.957891,102.3703,99.61946,102.7614
2016-05,99.34526,99.47315,99.57011,99.67982,2.788431,102.6075,99.78608,2.967419,102.6293,99.59125,103.0505
2016-06,99.36821,99.65798,99.61955,99.71767,2.902001,102.9473,99.76951,2.984647,102.8941,99.56814,103.3404
2016-07,99.36757,99.81136,99.68053,99.76404,3.065097,103.2999,99.75967,3.013317,103.169,99.55415,103.631
2016-08,99.39104,99.92242,99.75018,99.81693,3.253219,103.6627,99.75892,3.057364,103.458,99.55323,103.9223
2016-09,99.52522,100.0425,99.83026,99.87839,3.443096,104.0374,99.76851,3.118501,103.7634,99.56737,104.2143
2016-10,99.71973,100.2138,99.91914,99.94751,3.619432,104.4225,99.78741,3.192415,104.0834,99.5946,104.507
2016-11,99.90906,100.4003,100.0111,100.0198,3.786053,104.8122,99.81361,3.272507,104.4141,99.63126,104.8005
2016-12,100.0369,100.5317,100.0992,100.089,3.945144,105.199,99.84517,3.353693,104.7521,99.67402,105.0947
2017-01,100.1325,100.5898,100.1794,100.1502,4.086087,105.5786,99.88071,3.435125,105.0956,99.72109,105.3896
2017-02,100.2075,100.6477,100.2586,100.2072,4.203325,105.9563,99.91889,3.516926,105.4414,99.77132,105.683
2017-03,100.2235,100.6965,100.34,100.2629,4.286162,106.3375,99.95956,3.601237,105.7915,99.82478,105.9771
2017-04,100.2079,100.7574,100.4245,100.3181,4.344829,106.7231,100.0021,3.687291,106.145,99.88059,106.2719
2017-05,100.274,100.7916,100.5133,100.3747,4.392306,107.1144,100.046,3.772787,106.5013,99.93804,106.5673
2017-06,100.4396,100.8445,100.605,100.432,4.431984,107.5099,100.0909,3.853952,106.8596,99.99648,106.8634
2017-07,100.607,100.9649,100.6919,100.4849,4.454498,107.9014,100.1365,3.925905,107.2193,100.0553,107.16
2017-08,100.81,101.1583,100.7679,100.5309,4.456542,108.2824,100.1822,3.984236,107.58,100.1142,107.4573
2017-09,100.9857,101.4238,100.8263,100.566,4.429231,108.6455,100.2274,4.02621,107.9412,100.1727,107.7551
2017-10,101.0451,101.647,100.8639,100.5881,4.371142,108.987,100.2709,4.05241,108.3013,100.2293,108.0535
2017-11,101.0558,101.6955,100.8822,100.5972,4.289793,109.3084,100.3109,4.064755,108.6582,100.2822,108.3525
2017-12,101.0035,101.7063,100.8794,100.592,4.190645,109.6075,100.3463,4.064793,109.01,100.3295,108.652
2018-01,100.9159,101.7434,100.8597,100.5762,4.082376,109.8888,100.3764,4.052785,109.3549,100.3698,108.9521
2018-02,100.8425,101.8044,100.8256,100.5525,3.959658,110.1518,100.4004,4.027105,109.6876,100.4007,109.2498
2018-03,100.8439,101.7996,100.776,100.5194,3.818601,110.3981,100.4173,3.985973,110.0083,100.4201,109.5481
2018-04,100.8736,101.7186,100.7085,100.475,3.656278,110.6251,100.4252,3.927616,110.314,100.4253,109.8468
2018-05,100.9001,101.5868,100.6228,100.4189,3.470869,110.8322,100.4221,3.850021,110.6016,100.4135,110.1462
2018-06,100.8588,101.4445,100.5152,100.3483,3.260344,111.0151,100.4073,3.753003,110.8701,100.3839,110.446
2018-07,100.7722,101.4201,100.3868,100.2636,3.033758,111.1749,100.383,3.640759,111.1229,100.3399,110.7465
2018-08,100.6661,101.4019,100.2404,100.1658,2.80014,111.3145,100.3533,3.51923,111.366,100.2868,111.0475
2018-09,100.4916,101.3912,100.0845,100.0588,2.57517,111.4433,100.3226,3.395642,111.6065,100.2311,111.3492
2018-10,100.3107,101.3764,99.92951,99.94849,2.372593,111.5728,100.2955,3.278559,111.852,100.1795,111.6515
2018-11,100.1717,101.386,99.7898,99.84554,2.205505,111.7192,100.2761,3.176311,112.1096,100.1385,111.9545
2018-12,100.0125,101.413,99.67043,99.75548,2.080894,111.8883,100.2669,3.095132,112.384,100.112,112.2583
2019-01,99.89686,101.4831,99.57765,99.68451,2.00076,112.0874,100.2672,3.035978,112.6749,100.0996,112.5628
2019-02,99.79276,101.6128,99.50695,99.63036,1.960127,112.3109,100.2732,2.997643,112.9756,100.0959,112.8674
2019-03,99.70557,101.6915,99.44781,99.5858,1.947339,112.5479,100.2823,2.976725,113.2829,100.0973,113.1729
2019-04,99.52525,101.7176,99.38376,99.53839,1.947789,112.7799,100.2892,2.968235,113.5884,100.0962,113.4792
2019-05,99.28152,101.7023,99.31051,99.48478,1.957653,113.0019,100.2895,2.96798,113.8843,100.086,113.7864
2019-06,99.03711,101.6694,99.23338,99.42811,1.986148,113.22,100.2796,2.971962,114.1651,100.0617,114.0947
2019-07,98.83695,101.5727,99.15789,99.37221,2.037864,113.4405,100.2586,2.976629,114.4306,100.0233,114.4039
2019-08,98.71481,101.4542,99.0889,99.32064,2.115194,113.669,100.2281,2.979994,114.6847,99.9743,114.7142
2019-09,98.67326,101.4688,99.03484,99.28056,2.218266,113.9154,100.1918,2.981957,114.9345,99.92085,115.0256
2019-10,98.6898,101.566,98.99759,99.25334,2.338515,114.182,100.1563,2.985439,115.1912,99.87267,115.3381
2019-11,98.64606,101.7261,98.97301,99.23613,2.456984,114.4641,100.1289,2.994712,115.4669,99.8401,115.6518
2019-12,98.32134,101.8505,98.94675,99.21874,2.553541,114.7454,100.1142,3.012768,115.7699,99.83019,115.9668
2020-01,97.69991,101.7617,98.90596,99.19174,2.608291,115.0109,100.1125,3.042199,116.1027,99.84486,116.2831
2020-02,96.91698,101.2772,95.68544,96.89874,-0.6615367,111.5679,97.15804,-2.482213,110.1713,94.48766,116.5986
2020-03,96.80754,100.4225,93.94206,95.90872,-2.41239,109.8328,96.60517,-1.214171,111.9075,95.71653,116.9155
2020-04,96.64043,99.44436,88.73769,92.7598,-7.757913,104.0305,93.7485,-5.37234,107.486,91.68522,117.2337
2020-05,96.94097,99.0388,92.50161,95.0267,-3.772624,108.7388,92.30651,-7.439817,105.4115,89.67117,117.5534
2020-06,97.66268,99.1153,95.70518,97.08228,-0.3604182,112.8119,94.01457,-5.057076,108.3917,91.95521,117.8744
2020-07,98.44175,99.37742,97.46809,98.26965,1.554811,115.2043,95.70649,-2.685824,111.3572,94.21329,118.1969
2020-08,99.07539,99.63992,98.37981,98.91178,2.579043,116.6006,97.37897,-0.3338283,114.3018,96.44028,118.5209
2020-09,99.55788,99.89424,98.91961,99.24795,3.201419,117.5623,97.67847,0.2011274,115.1657,96.90305,118.8463
2020-10,99.91077,100.1012,99.33278,99.52354,3.674975,118.3781,97.96543,0.7084448,116.0073,97.34341,119.1733
2020-11,100.0499,100.2007,99.63438,99.74548,4.019364,119.0649,98.24604,1.185085,116.8353,97.76867,119.5018
2020-12,100.0136,100.3062,99.92329,99.95417,4.352711,119.74,98.31882,1.300653,117.2757,97.86685,119.8319
2021-01,99.91669,100.4495,100.1489,100.1167,4.635706,120.3425,98.38339,1.374419,117.6985,97.94853,120.1636
2021-02,100.0449,100.7083,100.3763,100.2859,8.409151,120.9498,98.42901,7.181645,118.0834,97.99751,120.4964
2021-03,100.5198,100.9622,100.5896,100.445,10.66203,121.5433,98.40157,5.638525,118.2174,97.83711,120.8308
2021-04,101.0623,101.1743,100.7388,100.5526,17.33299,122.0621,98.35699,10.08337,118.3242,97.65388,121.167
2021-05,101.5976,101.3152,100.8041,100.5926,12.63857,122.4818,98.29522,12.32496,118.4034,97.44756,121.5047
2021-06,101.6877,101.3326,100.8061,100.5847,8.877204,122.8265,98.56709,9.996869,119.2274,97.85234,121.8442
2021-07,101.6806,101.109,100.7397,100.5264,6.844357,123.0892,98.82897,7.793932,120.0363,98.24108,122.1854
2021-08,101.6353,100.895,100.6201,100.4301,5.735494,123.2882,99.08916,5.723825,120.8443,98.62556,122.5284
2021-09,101.608,100.8436,100.4812,100.3211,,,,,,,
2021-10,101.6208,100.763,100.3485,100.2192,,,,,,,
2021-11,101.6546,100.6249,100.2306,100.1298,,,,,,,
2021-12,,100.5104,100.1221,100.0485,,,,,,,
2022-01,,,100.0245,99.97582,,,,,,,
