country,COL,COL,COL,COL,COL,COL,COL,COL,COL
2015-03,100.5839,100.1267,101.9424,101.0545,2.862365,100.2695,100.9238,101.0631,98.35896
2015-04,100.4797,100.1703,101.6808,100.9131,2.365938,100.2711,100.8986,101.0274,98.61362
2015-05,100.4009,100.3897,101.4847,100.807,1.943869,100.333,100.8761,100.9954,98.8651
2015-06,100.297,100.274,101.3129,100.7141,1.573638,100.4147,100.8531,100.9628,99.11346
2015-07,100.208,99.75115,101.1228,100.6113,1.22582,100.4743,100.8158,100.9097,99.3587
2015-08,100.3422,99.45351,100.9,100.4908,0.911482,100.4973,100.7494,100.8153,99.60088
2015-09,100.652,99.55805,100.6072,100.3325,0.5336771,100.4463,100.6494,100.6732,99.84001
2015-10,100.7858,99.66327,100.1744,100.0984,0.03506359,100.2507,100.5344,100.5098,100.0762
2015-11,100.8031,99.33501,99.56071,99.76658,-0.5539497,99.86879,100.4309,100.3628,100.3094
2015-12,100.8731,98.34584,98.78737,99.34839,-1.184179,99.32069,100.3596,100.2614,100.5399
2016-01,101.0073,96.99496,97.92366,98.88132,-1.778547,98.67523,100.3204,100.2057,100.7675
2016-02,101.2689,96.31404,97.21341,98.49725,-2.171621,98.1782,100.3034,100.1815,100.9924
2016-03,101.3958,96.3132,96.75513,98.24943,-2.332726,97.93047,100.2966,100.1719,101.2148
2016-04,101.54,96.70572,96.53281,98.1292,-2.34719,97.91758,100.2928,100.1665,101.4345
2016-05,101.5348,97.02819,96.48762,98.10476,-2.244116,98.08138,100.2875,100.1589,101.6518
2016-06,101.3915,97.24162,96.57201,98.1504,-2.031608,98.37469,100.2774,100.1446,101.8667
2016-07,101.1842,97.47571,96.77216,98.25863,-1.682034,98.78427,100.2592,100.1188,102.0792
2016-08,100.8009,97.97958,97.05614,98.41219,-1.212996,99.2783,100.2289,100.0757,102.2896
2016-09,100.2202,98.3943,97.27847,98.53242,-0.7347336,99.70824,100.1823,100.0095,102.4977
2016-10,99.86833,98.3987,97.34734,98.56966,-0.2705368,99.97949,100.1168,99.91634,102.7039
2016-11,100.0022,97.9113,97.24205,98.51273,0.2013704,100.0699,100.0319,99.79575,102.908
2016-12,100.0201,96.94518,96.98252,98.37239,0.6829583,99.999,99.93231,99.65423,103.1103
2017-01,99.81312,95.89919,96.65307,98.19423,1.19368,99.8531,99.83153,99.51101,103.3108
2017-02,99.48271,95.67911,96.41783,98.06702,1.65369,99.80176,99.74473,99.38767,103.5097
2017-03,99.16207,96.02833,96.28548,97.99545,1.964829,99.85464,99.68185,99.29832,103.7069
2017-04,98.62386,96.56872,96.27184,97.98808,2.15619,100.0289,99.63974,99.23847,103.9025
2017-05,98.37142,96.89162,96.35194,98.03139,2.261231,100.2992,99.60972,99.19582,104.0967
2017-06,98.39617,97.17086,96.53323,98.12943,2.3374,100.6741,99.58365,99.15878,104.2896
2017-07,98.41805,97.27865,96.76804,98.2564,2.348584,101.1043,99.55917,99.12399,104.4811
2017-08,98.49142,97.2205,97.01651,98.39077,2.286696,101.5485,99.53767,99.09343,104.6713
2017-09,98.51139,97.33809,97.2887,98.53796,2.315826,102.0173,99.52219,99.07143,104.8604
2017-10,98.56186,97.47953,97.56242,98.68597,2.508657,102.4876,99.51527,99.06159,105.0483
2017-11,98.81059,97.66004,97.84474,98.83865,2.89502,102.9669,99.51888,99.06672,105.235
2017-12,99.10887,97.87649,98.1692,99.0141,3.491676,103.4906,99.53384,99.08799,105.4207
2018-01,99.42968,98.01178,98.52749,99.20785,4.203314,104.0502,99.55855,99.1231,105.6053
2018-02,99.82809,98.17175,98.95319,99.43805,4.889352,104.6814,99.59107,99.16931,105.7888
2018-03,100.2518,98.63052,99.44556,99.70432,5.537208,105.3838,99.63062,99.22552,105.9713
2018-04,100.5765,99.33456,99.96644,99.98598,6.086553,106.1172,99.6785,99.29356,106.1528
2018-05,100.6697,100.0931,100.3991,100.22,6.439161,106.7577,99.73653,99.37601,106.3332
2018-06,100.7071,100.5186,100.6553,100.3585,6.492792,107.2107,99.80485,99.4731,106.5126
2018-07,100.7314,100.2948,100.6849,100.3745,6.248363,107.4217,99.87912,99.57864,106.691
2018-08,100.6416,99.6716,100.5258,100.2885,5.791953,107.4301,99.95369,99.6846,106.8682
2018-09,100.5752,98.89877,100.2397,100.1338,5.179156,107.3009,100.0243,99.785,107.0444
2018-10,100.5433,98.13594,99.89066,99.945,4.502517,107.1022,100.0911,99.87988,107.2194
2018-11,100.4159,97.4828,99.59345,99.78429,3.874781,106.9567,100.1566,99.97295,107.3933
2018-12,100.3759,97.65417,99.44231,99.70256,3.358254,106.9661,100.2247,100.0697,107.566
2019-01,100.586,98.08875,99.41273,99.68656,2.935685,107.1048,100.2992,100.1756,107.7375
2019-02,100.8226,98.34895,99.44937,99.70638,2.514521,107.3137,100.3829,100.2946,107.9078
2019-03,101.1677,98.45293,99.49906,99.73325,2.041764,107.5355,100.4762,100.427,108.0769
2019-04,101.593,98.22827,99.49759,99.73244,1.492371,107.7008,100.5745,100.5668,108.2447
2019-05,101.9476,98.14591,99.46149,99.71292,1.001996,107.8274,100.6725,100.7061,108.4112
2019-06,102.0422,98.05476,99.38194,99.66991,0.6479295,107.9053,100.767,100.8403,108.5764
2019-07,102.0264,97.89165,99.27843,99.61393,0.4970758,107.9556,100.8603,100.9729,108.7403
2019-08,102.0386,97.59732,99.1771,99.55914,0.5366923,108.0067,100.9562,101.1092,108.9029
2019-09,102.1663,97.45082,99.13247,99.535,0.761435,108.118,101.0563,101.2514,109.0641
2019-10,102.2576,97.42796,99.16168,99.5508,1.126334,108.3085,101.1553,101.3921,109.2241
2019-11,102.3784,97.50043,99.23395,99.58987,1.484938,108.5449,101.2436,101.5176,109.3829
2019-12,102.3274,97.78351,99.2569,99.60229,1.645609,108.7264,101.309,101.6106,109.5404
2020-01,101.3402,97.82042,99.10596,99.52067,1.504254,108.716,101.3395,101.6539,109.6967
2020-02,98.7185,96.98402,98.84606,99.38013,1.184011,108.5843,101.3224,101.6296,109.8519
2020-03,94.7749,95.59338,95.41759,97.52613,-2.390249,104.9651,94.71278,92.23721,110.0061
2020-04,93.06783,94.35575,91.37547,95.34029,-6.538769,100.6585,90.59778,86.38972,110.1593
2020-05,93.76193,94.01659,92.44453,95.9184,-5.425614,101.9771,88.55406,83.48557,110.3116
2020-06,95.27947,94.16589,94.6065,97.08752,-3.150789,104.5054,90.37225,86.06924,110.4633
2020-07,97.34894,94.59042,95.12415,97.36745,-2.53317,105.2209,92.15832,88.60727,110.6143
2020-08,99.12465,95.24926,95.99962,97.84087,-1.548806,106.3339,93.91525,91.1039,110.7649
2020-09,100.005,95.90485,96.65347,98.19445,-0.8459482,107.2033,95.14568,92.85235,110.9152
2020-10,100.073,96.47712,97.39558,98.59576,-0.1254521,108.1726,96.36243,94.58138,111.0652
2020-11,99.93325,96.91529,98.47946,99.18188,0.9021385,109.5241,97.57637,96.3064,111.2152
2020-12,100.0358,97.04184,99.2871,99.61862,1.696906,110.5714,98.13924,97.10625,111.3653
2021-01,100.4439,96.80827,99.96323,99.98425,2.537385,111.4745,98.74406,97.96571,111.5155
2021-02,100.8088,96.61255,100.2041,100.1145,3.048029,111.8939,99.4243,98.93233,111.666
2021-03,100.6976,96.08954,100.4342,100.239,6.990181,112.3024,98.96187,98.27522,111.8168
2021-04,100.2656,95.16705,100.66,100.361,11.96965,112.707,98.582,97.73541,111.968
2021-05,100.576,95.03291,100.8944,100.4878,10.92935,113.1225,98.0482,96.97688,112.1197
2021-06,101.5784,95.89351,101.1364,100.6187,8.652359,113.5476,99.06647,98.42384,112.2717
2021-07,102.63,97.09401,101.3741,100.7472,8.31403,113.969,99.75971,99.40896,112.4242
2021-08,103.1675,97.92305,101.586,100.8618,7.550328,114.3624,100.5583,100.5438,112.5769
2021-09,103.5367,98.46606,101.7497,100.9503,,,,,
2021-10,103.6243,98.67901,101.8542,101.0068,,,,,
2021-11,103.6344,98.5671,101.9109,101.0375,,,,,
2021-12,103.133,98.20768,101.924,101.0446,,,,,
2022-01,,,101.9143,101.0393,,,,,
