country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
2011-11,98.16267,95.8428,99.59507,99.70822,10.97441,73.59351,100.8962,101.5963
2011-12,98.38513,96.24463,99.4973,99.63813,10.65082,74.16071,100.8416,101.4978
2012-01,98.88958,96.8803,99.4658,99.61555,10.41575,74.77545,100.7809,101.3884
2012-02,99.59723,97.14116,99.49429,99.63597,10.25612,75.43411,100.7188,101.2763
2012-03,100.2639,96.95515,99.54852,99.67485,10.13948,76.11151,100.6583,101.1671
2012-04,100.1967,96.92513,99.61217,99.72048,10.07924,76.79546,100.6003,101.0625
2012-05,99.36865,96.70068,99.69202,99.77773,10.08208,77.49125,100.5474,100.967
2012-06,98.65563,96.09674,99.77917,99.84021,10.14205,78.19212,100.5007,100.8829
2012-07,98.20435,95.75327,99.87027,99.90552,10.26278,78.89544,100.4613,100.8117
2012-08,97.9755,95.96151,99.96025,99.97003,10.44518,79.59715,100.4307,100.7566
2012-09,98.11031,96.60832,100.0548,100.0378,10.6618,80.30169,100.4101,100.7194
2012-10,98.39578,97.40334,100.1714,100.1214,10.89201,81.02315,100.3989,100.6993
2012-11,98.63895,97.74009,100.3176,100.2262,11.10763,81.76801,100.3961,100.6942
2012-12,98.72072,97.82383,100.4796,100.3424,11.27916,82.52542,100.4001,100.7013
2013-01,98.69211,97.97208,100.6364,100.4548,11.37098,83.27815,100.4095,100.7183
2013-02,98.69244,98.02283,100.768,100.5491,11.36794,84.00941,100.4243,100.745
2013-03,98.80829,97.47665,100.8824,100.6311,11.31745,84.7254,100.4444,100.7813
2013-04,98.81864,96.78827,100.9747,100.6973,11.23244,85.42146,100.4697,100.8269
2013-05,98.75773,95.88106,101.0647,100.7618,11.12747,86.11407,100.4996,100.8808
2013-06,98.65018,95.23446,101.1535,100.8255,11.01385,86.80408,100.5335,100.9419
2013-07,98.74162,95.08601,101.2367,100.8851,10.89047,87.48753,100.57,101.0079
2013-08,99.01228,95.35234,101.2905,100.9237,10.73723,88.14367,100.6063,101.0733
2013-09,99.25536,95.85014,101.3039,100.9333,10.53591,88.76219,100.6386,101.1316
2013-10,99.40009,96.24753,101.2803,100.9164,10.27152,89.34546,100.6652,101.1795
2013-11,99.35364,96.29191,101.2243,100.8763,9.941319,89.89682,100.6846,101.2145
2013-12,99.11076,96.53726,101.1288,100.8078,9.553345,90.40936,100.6966,101.2362
2014-01,98.80036,96.84855,100.9954,100.7121,9.132864,90.88383,100.7024,101.2468
2014-02,98.58892,97.38986,100.848,100.6065,8.727542,91.34137,100.7034,101.2486
2014-03,98.56677,97.87783,100.7044,100.5035,8.347424,91.79779,100.6999,101.2423
2014-04,98.70501,97.76587,100.5684,100.4061,8.00209,92.25696,100.6907,101.2256
2014-05,98.96246,97.49776,100.4485,100.3201,7.678941,92.72672,100.6753,101.1978
2014-06,99.23233,97.49483,100.3478,100.2479,7.380117,93.21033,100.6537,101.1588
2014-07,99.42403,97.51711,100.2663,100.1895,7.110579,93.70839,100.6259,101.1088
2014-08,99.36305,97.53694,100.1956,100.1388,6.886009,94.21325,100.5922,101.0478
2014-09,99.19309,97.60793,100.1242,100.0876,6.705755,94.71437,100.5539,100.9788
2014-10,98.92801,97.62737,100.0643,100.0446,6.579133,95.22361,100.5107,100.9008
2014-11,98.6218,97.84575,100.0288,100.0191,6.514808,95.75343,100.4632,100.8152
2014-12,98.37914,98.12172,100.0162,100.0101,6.519041,96.30318,100.4125,100.7237
2015-01,98.23746,98.4656,100.0422,100.0287,6.606892,96.88844,100.3584,100.6261
2015-02,98.23989,98.87224,100.1174,100.0827,6.764819,97.52045,100.302,100.5244
2015-03,98.32239,98.94089,100.2629,100.187,6.996964,98.22085,100.245,100.4216
2015-04,98.39623,98.95605,100.4125,100.2942,7.22851,98.92577,100.1894,100.3212
2015-05,98.43513,98.83929,100.4918,100.3511,7.371171,99.56177,100.1359,100.2248
2015-06,98.40144,98.3154,100.4586,100.3273,7.376391,100.0859,100.0846,100.1321
2015-07,98.292,97.86369,100.3118,100.222,7.242457,100.4952,100.0348,100.0423
2015-08,98.17195,97.65999,100.1126,100.0793,7.044307,100.8499,99.98755,99.95707
2015-09,98.11441,97.6438,99.9287,99.9474,6.866292,101.2177,99.94317,99.87701
2015-10,98.06605,97.54784,99.80291,99.85722,6.74129,101.6429,99.9016,99.802
2015-11,97.98944,97.4947,99.73278,99.80695,6.653178,102.1241,99.86279,99.73199
2015-12,97.91145,97.43982,99.69136,99.77725,6.574494,102.6346,99.82617,99.66594
2016-01,97.83017,97.3334,99.67746,99.76729,6.487517,103.1741,99.79149,99.60337
2016-02,97.8777,97.0302,99.70355,99.786,6.394204,103.7561,99.7589,99.54458
2016-03,98.14697,96.50477,99.78783,99.84641,6.291734,104.4006,99.7288,99.49026
2016-04,98.30481,96.29978,99.89413,99.92263,6.211862,105.0709,99.70107,99.44023
2016-05,98.34081,96.45511,100.0143,100.0088,6.224333,105.7588,99.67622,99.39539
2016-06,98.32454,97.07562,100.1456,100.1029,6.370723,106.4621,99.65485,99.35686
2016-07,98.36965,97.74048,100.2822,100.2008,6.646712,107.1748,99.63738,99.32534
2016-08,98.56524,98.00731,100.3989,100.2845,6.961272,107.8704,99.62405,99.3013
2016-09,98.84592,98.16238,100.4964,100.3544,7.243403,108.5493,99.61504,99.28504
2016-10,99.22044,98.5183,100.5845,100.4175,7.456934,109.2224,99.61084,99.27747
2016-11,99.49095,98.89626,100.6708,100.4794,7.61211,109.8979,99.61179,99.27916
2016-12,99.55724,99.21326,100.7366,100.5266,7.71746,110.5554,99.61773,99.28989
2017-01,99.5704,99.61226,100.7873,100.563,7.780047,111.2011,99.62813,99.30865
2017-02,99.61198,100.0725,100.8488,100.6071,7.813748,111.8633,99.64162,99.33299
2017-03,99.59608,100.3007,100.9221,100.6596,7.799933,112.5438,99.6562,99.35929
2017-04,99.4822,100.5046,100.9958,100.7124,7.765625,113.2303,99.66935,99.38302
2017-05,99.46084,100.5842,101.0609,100.7591,7.710124,113.913,99.6796,99.40151
2017-06,99.55835,100.7982,101.0966,100.7847,7.613923,114.568,99.68572,99.41256
2017-07,99.65833,101.177,101.0731,100.7678,7.452046,115.1615,99.68637,99.41373
2017-08,99.82825,101.7804,100.9733,100.6963,7.233351,115.673,99.68174,99.40536
2017-09,99.96502,102.7897,100.7983,100.5708,6.95817,116.1024,99.67242,99.38856
2017-10,99.87951,103.7239,100.5747,100.4105,6.644291,116.4794,99.65891,99.36419
2017-11,99.7537,104.062,100.3356,100.2391,6.31853,116.8418,99.64176,99.33324
2017-12,99.54749,104.2327,100.0837,100.0585,6.003652,117.1928,99.62147,99.29663
2018-01,99.29411,104.3322,99.83959,99.88352,5.715122,117.5564,99.59793,99.25417
2018-02,99.13679,104.4254,99.62364,99.72871,5.447482,117.9571,99.57051,99.2047
2018-03,99.32746,104.338,99.45529,99.60801,5.220203,118.4188,99.53844,99.14685
2018-04,99.53587,104.1793,99.31267,99.50576,5.021847,118.9166,99.50137,99.07997
2018-05,99.6768,103.8136,99.18261,99.41252,4.847713,119.4351,99.45826,99.0022
2018-06,99.61695,103.2359,99.04554,99.31425,4.698742,119.9513,99.40864,98.91267
2018-07,99.45814,102.9382,98.90134,99.21088,4.605156,120.4649,99.35284,98.812
2018-08,99.25779,102.7814,98.75584,99.10656,4.59066,120.9832,99.29132,98.70102
2018-09,98.93329,102.8379,98.62226,99.0108,4.668392,121.5225,99.22465,98.58074
2018-10,98.54708,103.185,98.50347,98.92564,4.814161,122.0869,99.1537,98.45274
2018-11,98.20708,103.776,98.40352,98.85397,4.998297,122.6819,99.07961,98.31908
2018-12,97.94376,104.311,98.3194,98.79367,5.214895,123.3043,99.0039,98.18249
2019-01,97.88055,104.7341,98.25916,98.75049,5.451251,123.9646,98.92748,98.04462
2019-02,97.98809,105.0248,98.22015,98.72251,5.682798,124.6603,98.85097,97.90659
2019-03,98.23226,105.0294,98.19955,98.70775,5.88552,125.3884,98.77463,97.76886
2019-04,98.21218,105.0043,98.17376,98.68925,6.056707,126.119,98.69845,97.63144
2019-05,98.01889,104.9222,98.1377,98.66341,6.204545,126.8455,98.62505,97.499
2019-06,97.9161,104.9328,98.09744,98.63454,6.356326,127.5758,98.55788,97.37782
2019-07,97.93961,104.755,98.04673,98.59819,6.505249,128.3014,98.50148,97.27608
2019-08,98.0001,104.5738,97.97283,98.54521,6.630991,129.0055,98.46284,97.20638
2019-09,98.11414,104.6739,97.87774,98.47704,6.721079,129.6901,98.45018,97.18353
2019-10,98.17402,104.895,97.78429,98.41004,6.796955,130.3851,98.47218,97.22322
2019-11,98.0882,105.1485,97.72524,98.36771,6.88974,131.1344,98.53957,97.34482
2019-12,97.29728,105.2692,97.71352,98.35931,7.016709,131.9562,98.66294,97.56737
2020-01,95.62332,104.8704,97.75997,98.39261,7.180821,132.8663,98.85337,97.91093
2020-02,94.0608,103.9488,83.61855,88.25435,-8.247092,114.3795,85.68124,74.14736
2020-03,96.28085,103.211,88.6761,91.8802,-2.636045,122.0831,99.44612,98.98029
2020-04,98.06207,102.274,92.16007,94.37793,1.257092,127.7044,99.80041,99.61945
2020-05,98.89889,101.6,95.38321,96.68866,4.8778,133.0328,100.155,100.2591
2020-06,99.20243,101.3292,97.12535,97.93763,6.876781,136.3489,100.4874,100.8588
2020-07,99.29395,101.7365,98.80499,99.1418,8.819281,139.6167,100.781,101.3885
2020-08,99.35581,102.3405,100.3636,100.2592,10.65528,142.7514,101.0255,101.8296
2020-09,99.50966,103.1661,100.8155,100.5832,11.29506,144.3387,101.2155,102.1723
2020-10,99.66969,103.8495,101.2136,100.8686,11.87221,145.8647,101.3496,102.4143
2020-11,99.81302,104.3004,101.5363,101.0999,12.32471,147.2963,101.4312,102.5615
2020-12,99.73483,104.4541,101.7475,101.2513,12.59701,148.5787,101.4658,102.624
2021-01,99.49886,104.6548,101.8263,101.3078,12.65294,149.6778,101.4594,102.6125
2021-02,99.34595,104.8126,101.7758,101.2716,31.66201,150.5943,101.4172,102.5363
2021-03,99.42098,104.4569,101.6246,101.1633,23.98674,151.3669,101.3437,102.4037
2021-04,99.33192,104.1023,101.39,100.995,19.0391,152.0182,101.2429,102.2219
2021-05,99.17767,103.8628,101.1036,100.7897,14.70373,152.5936,101.1191,101.9985
2021-06,98.95844,103.5528,100.7895,100.5645,12.30601,153.128,100.977,101.7421
2021-07,98.64514,103.0348,100.4613,100.3293,10.04515,153.6414,100.8218,101.4622
2021-08,98.31383,102.8927,100.1365,100.0964,7.991855,154.1599,100.6605,101.1712
2021-09,98.03474,103.1356,99.83681,99.88153,7.19071,154.7177,100.5001,100.8818
2021-10,97.94913,103.2312,99.59856,99.71072,6.517784,155.3718,100.3471,100.6058
2021-11,98.12418,103.2051,99.44356,99.5996,6.016673,156.1586,100.205,100.3493
2021-12,,103.1823,99.34035,99.52561,5.688699,157.0309,100.0742,100.1135
2022-01,,,99.2521,99.46234,,,,
2022-02,,,99.17109,99.40426,,,,
