country,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR
1993-01,99.04723,98.73219,98.71653,2.441302,59.01217,97.86441,98.08271,59.76994
1993-02,99.03809,98.78146,98.76652,2.53018,59.22185,97.63162,97.87597,59.95239
1993-03,98.99392,98.87138,98.85775,2.712923,59.45894,97.57008,97.82131,60.13766
1993-04,98.95557,98.99117,98.97928,2.975062,59.71714,97.67969,97.91866,60.32573
1993-05,98.95919,99.13508,99.1253,3.296676,59.99313,97.94033,98.15014,60.51655
1993-06,99.05576,99.30195,99.29459,3.657585,60.2863,98.32436,98.4912,60.71009
1993-07,99.28869,99.48819,99.48355,4.048876,60.59456,98.79765,98.91151,60.90628
1993-08,99.57851,99.67152,99.66956,4.437958,60.90436,99.31879,99.37435,61.10508
1993-09,99.8264,99.83357,99.83397,4.781396,61.20436,99.83144,99.82962,61.3064
1993-10,99.96093,99.98828,99.99093,5.084665,61.50296,100.2525,100.2036,61.51017
1993-11,100.0266,100.123,100.1276,5.328909,61.79225,100.5042,100.4271,61.71633
1993-12,100.0802,100.2288,100.235,5.503835,62.06649,100.5518,100.4694,61.92479
1994-01,100.155,100.3052,100.3125,5.614069,62.32515,100.4537,100.3822,62.13549
1994-02,100.2387,100.348,100.3559,5.645734,62.56536,100.2984,100.2443,62.34837
1994-03,100.3031,100.3567,100.3647,5.596468,62.78654,100.153,100.1152,62.56336
1994-04,100.3263,100.3427,100.3506,5.489938,62.99557,100.0152,99.9928,62.7804
1994-05,100.3325,100.3201,100.3276,5.347204,63.20108,99.85887,99.85399,62.9994
1994-06,100.3547,100.2884,100.2954,5.169209,63.40262,99.67816,99.6935,63.22032
1994-07,100.4131,100.2636,100.2702,4.976889,63.61028,99.53159,99.56332,63.44307
1994-08,100.4778,100.248,100.2544,4.796236,63.82547,99.49008,99.52646,63.66758
1994-09,100.5028,100.2575,100.2641,4.66302,64.05833,99.58283,99.60883,63.8938
1994-10,100.4536,100.2822,100.2891,4.551955,64.30255,99.73518,99.74414,64.12161
1994-11,100.3743,100.3032,100.3104,4.456569,64.54607,99.8382,99.83562,64.35095
1994-12,100.3197,100.3176,100.3251,4.382965,64.78685,99.81307,99.81331,64.58172
1995-01,100.3168,100.321,100.3285,4.326897,65.0219,99.67844,99.69375,64.81383
1995-02,100.3021,100.3145,100.3219,4.293708,65.25173,99.50212,99.53716,65.04719
1995-03,100.1771,100.3045,100.3118,4.290717,65.48053,99.3603,99.4112,65.28172
1995-04,99.87651,100.2897,100.2967,4.304331,65.70711,99.30016,99.3578,65.51733
1995-05,99.54655,100.2629,100.2696,4.312726,65.92677,99.34488,99.39751,65.75391
1995-06,99.39437,100.2083,100.2142,4.299838,66.12883,99.49245,99.52857,65.99135
1995-07,99.56729,100.1383,100.1431,4.261641,66.32112,99.70665,99.7188,66.22955
1995-08,99.85419,100.0607,100.0645,4.20412,66.50877,99.93999,99.92603,66.4684
1995-09,99.96389,99.9851,99.98771,4.120438,66.69782,100.1517,100.1141,66.70776
1995-10,99.68968,99.93156,99.93338,4.042063,66.9017,100.3243,100.2673,66.94752
1995-11,99.25096,99.91155,99.91309,4.000355,67.12814,100.4525,100.3812,67.18756
1995-12,98.96313,99.9422,99.94418,4.016145,67.38878,100.5351,100.4546,67.42776
1996-01,99.07196,100.0173,100.0204,4.08754,67.67969,100.57,100.4856,67.66798
1996-02,99.43713,100.1144,100.1189,4.190104,67.98585,100.5596,100.4763,67.90813
1996-03,99.88274,100.2168,100.2228,4.299483,68.29585,100.5204,100.4415,68.14808
1996-04,100.2917,100.3128,100.3202,4.405153,68.60161,100.4949,100.4189,68.38771
1996-05,100.6193,100.3884,100.3969,4.499945,68.89344,100.5227,100.4435,68.62691
1996-06,100.8201,100.4459,100.4552,4.602846,69.17264,100.6093,100.5204,68.86555
1996-07,100.8553,100.498,100.5081,4.714236,69.44765,100.6927,100.5945,69.10353
1996-08,100.8274,100.5637,100.5747,4.845663,69.73157,100.6984,100.5996,69.34072
1996-09,100.8571,100.6494,100.6617,4.994191,70.02884,100.594,100.5069,69.577
1996-10,101.0218,100.7542,100.768,5.13751,70.33878,100.4495,100.3785,69.81228
1996-11,101.2379,100.8629,100.8783,5.247801,70.65089,100.3724,100.31,70.04644
1996-12,101.3829,100.9642,100.9811,5.295006,70.95702,100.4476,100.3768,70.27938
1997-01,101.367,101.062,101.0803,5.289789,71.2598,100.6722,100.5763,70.511
1997-02,101.2744,101.1721,101.192,5.272382,71.57032,100.9952,100.8631,70.74117
1997-03,101.2215,101.2939,101.3156,5.259844,71.88811,101.3458,101.1745,70.9698
1997-04,101.2911,101.4039,101.4272,5.240012,72.19634,101.6545,101.4486,71.19678
1997-05,101.4268,101.4858,101.5103,5.210611,72.48322,101.8671,101.6375,71.422
1997-06,101.548,101.5302,101.5553,5.159579,72.74166,101.962,101.7218,71.64537
1997-07,101.5993,101.5508,101.5762,5.088198,72.98129,101.9743,101.7327,71.86681
1997-08,101.6131,101.5517,101.5771,4.980841,73.20478,101.9603,101.7202,72.08626
1997-09,101.6344,101.5212,101.5462,4.819,73.40353,101.968,101.7271,72.30364
1997-10,101.6816,101.4382,101.462,4.582247,73.56188,102.0104,101.7647,72.51891
1997-11,101.7012,101.2914,101.3131,4.275144,73.67131,102.0782,101.825,72.73203
1997-12,101.5962,101.0757,101.0942,3.904538,73.72756,102.1516,101.8901,72.94294
1998-01,101.283,100.8172,100.8319,3.493727,73.74943,102.2085,101.9407,73.15163
1998-02,100.8727,100.5504,100.5613,3.06207,73.76185,102.2229,101.9535,73.35806
1998-03,100.506,100.3033,100.3106,2.639217,73.78539,102.1628,101.9001,73.56225
1998-04,100.2854,100.0573,100.061,2.230194,73.80646,101.9932,101.7494,73.76418
1998-05,100.1634,99.81016,99.81022,1.849049,73.82346,101.6879,101.4783,73.96387
1998-06,100.0759,99.55219,99.54848,1.495155,73.82925,101.251,101.0904,74.16136
1998-07,99.97667,99.28022,99.27255,1.151226,73.82147,100.7462,100.642,74.35667
1998-08,99.83736,99.00856,98.99693,0.8277703,73.81075,100.2559,100.2066,74.54987
1998-09,99.62537,98.76516,98.74998,0.5647267,73.81805,99.84708,99.84352,74.74099
1998-10,99.32186,98.57702,98.5591,0.4104901,73.86385,99.53657,99.56775,74.93008
1998-11,99.01251,98.46769,98.44818,0.4002527,73.96619,99.31455,99.37057,75.11721
1998-12,98.81958,98.44588,98.42606,0.5487215,74.13213,99.16039,99.23367,75.30241
1999-01,98.8399,98.49709,98.478,0.8160242,74.35124,99.05206,99.13745,75.48573
1999-02,98.96633,98.58965,98.57191,1.136315,74.60002,98.97667,99.07051,75.66719
1999-03,99.06612,98.69907,98.68294,1.456583,74.86014,98.93794,99.03611,75.84685
1999-04,99.05296,98.82735,98.81307,1.797628,75.13322,98.96145,99.05698,76.02473
1999-05,98.98586,98.98753,98.97559,2.175317,75.42936,99.07978,99.16208,76.20087
1999-06,98.95827,99.19164,99.18269,2.612306,75.7579,99.31348,99.36962,76.37529
1999-07,99.04124,99.42411,99.41854,3.096244,76.10716,99.64514,99.66417,76.548
1999-08,99.18699,99.64574,99.64341,3.571945,76.44723,100.0387,100.0137,76.71901
1999-09,99.33112,99.82093,99.82114,3.972737,76.75066,100.4518,100.3806,76.88834
1999-10,99.43204,99.95761,99.95982,4.277437,77.02332,100.8432,100.7281,77.05598
1999-11,99.51201,100.0765,100.0805,4.481635,77.28108,101.172,101.0202,77.22198
1999-12,99.61092,100.189,100.1946,4.587068,77.53262,101.3983,101.2211,77.38631
2000-01,99.76114,100.3016,100.3088,4.615455,77.78289,101.488,101.3008,77.54903
2000-02,99.94324,100.4146,100.4234,4.600949,78.03233,101.4204,101.2407,77.71016
2000-03,100.1318,100.5331,100.5436,4.574777,78.28482,101.2041,101.0487,77.86974
2000-04,100.309,100.6622,100.6747,4.540347,78.54453,100.9053,100.7833,78.02782
2000-05,100.4724,100.8039,100.8184,4.485844,78.813,100.6053,100.5169,78.18448
2000-06,100.6196,100.9503,100.9669,4.390693,79.0842,100.3667,100.305,78.33977
2000-07,100.7485,101.0879,101.1066,4.257838,79.34769,100.1983,100.1555,78.49376
2000-08,100.8716,101.1887,101.2089,4.099766,79.58139,100.084,100.0539,78.64651
2000-09,100.9986,101.2393,101.2601,3.93998,79.77461,100.0042,99.98308,78.7981
2000-10,101.1234,101.2363,101.2571,3.766757,79.92461,99.95475,99.93914,78.94859
2000-11,101.2076,101.1718,101.1917,3.550507,80.02495,99.93774,99.92402,79.09806
2000-12,101.1802,101.0382,101.0561,3.271757,80.06929,99.95091,99.93572,79.24657
2001-01,100.9765,100.852,100.8672,2.941213,80.07065,99.97459,99.95676,79.3942
2001-02,100.6904,100.6473,100.6595,2.593219,80.05588,99.98697,99.96775,79.54102
2001-03,100.4349,100.4454,100.4548,2.244657,80.04205,99.97871,99.96042,79.68709
2001-04,100.2862,100.2652,100.2718,1.909271,80.04417,99.96839,99.95125,79.83249
2001-05,100.1969,100.1039,100.1083,1.582746,80.06041,99.98338,99.96457,79.97729
2001-06,100.0997,99.95071,99.95281,1.261787,80.08208,100.0412,100.0159,80.12157
2001-07,99.95256,99.80499,99.80496,0.9593078,80.10887,100.1289,100.0938,80.2654
2001-08,99.79096,99.66659,99.66455,0.7028913,80.14076,100.2175,100.1725,80.40885
2001-09,99.68009,99.55424,99.55057,0.5243756,80.19293,100.274,100.2227,80.552
2001-10,99.68086,99.47152,99.46664,0.4302224,80.26846,100.2735,100.2222,80.69492
2001-11,99.76549,99.4266,99.42106,0.4363604,80.37415,100.2042,100.1607,80.83768
2001-12,99.91009,99.41159,99.40584,0.5427493,80.50387,100.0769,100.0476,80.98036
2002-01,100.1035,99.41688,99.4112,0.7235708,80.65002,99.93806,99.92432,81.12306
2002-02,100.2959,99.42575,99.4202,0.9284938,80.79919,99.83749,99.835,81.26585
2002-03,100.4171,99.41949,99.41386,1.117172,80.93626,99.79581,99.79798,81.40884
2002-04,100.3956,99.37004,99.36369,1.242028,81.03834,99.76999,99.77505,81.55208
2002-05,100.2484,99.26251,99.25459,1.289969,81.09316,99.69788,99.71101,81.69566
2002-06,99.96911,99.1022,99.09194,1.277223,81.1049,99.54122,99.57188,81.83965
2002-07,99.54015,98.89771,98.88447,1.21282,81.08045,99.33148,99.38561,81.98415
2002-08,99.0784,98.66708,98.65047,1.115221,81.03451,99.12656,99.20361,82.12923
2002-09,98.73422,98.42675,98.40664,0.982181,80.98058,98.97141,99.06583,82.27496
2002-10,98.62351,98.20205,98.17867,0.836031,80.93953,98.85872,98.96575,82.42142
2002-11,98.64218,98.02659,98.00065,0.7031003,80.93925,98.7562,98.87471,82.56868
2002-12,98.66486,97.90675,97.87906,0.5980248,80.9853,98.63042,98.763,82.71677
2003-01,98.61423,97.83165,97.80287,0.5194504,81.06895,98.46967,98.62024,82.86577
2003-02,98.52643,97.79767,97.76839,0.4804942,81.18742,98.27924,98.45112,83.01571
2003-03,98.47334,97.81114,97.78207,0.5065352,81.34623,98.0791,98.27338,83.16663
2003-04,98.52213,97.87639,97.84827,0.6303868,81.54919,97.90366,98.11756,83.31855
2003-05,98.66013,97.98855,97.96206,0.8624033,81.79251,97.789,98.01574,83.4715
2003-06,98.88499,98.14125,98.11698,1.191293,82.0711,97.75855,97.9887,83.62549
2003-07,99.2057,98.32629,98.30471,1.600636,82.37825,97.80434,98.02937,83.7805
2003-08,99.55674,98.52651,98.50786,2.054941,82.69971,97.91159,98.12461,83.93652
2003-09,99.86217,98.73981,98.72427,2.535408,83.03376,98.07761,98.27205,84.09349
2003-10,100.0694,98.96999,98.9578,3.019626,83.3836,98.32611,98.49274,84.2514
2003-11,100.2287,99.20582,99.19707,3.460058,83.7398,98.68154,98.8084,84.41017
2003-12,100.406,99.44033,99.435,3.841599,84.09644,99.13708,99.21297,84.56974
2004-01,100.6439,99.65444,99.65222,4.154836,84.43723,99.61404,99.63655,84.73003
2004-02,100.9046,99.8257,99.82598,4.379436,84.74298,100.0068,99.98531,84.89095
2004-03,101.1269,99.93613,99.93803,4.489268,84.99808,100.2266,100.1806,85.0524
2004-04,101.2596,99.99189,99.99459,4.485877,85.20738,100.2525,100.2036,85.21429
2004-05,101.3344,100.0175,100.0205,4.400109,85.39147,100.1063,100.0737,85.37656
2004-06,101.3859,100.0458,100.0493,4.273342,85.57828,99.84061,99.83776,85.53912
2004-07,101.4301,100.0893,100.0934,4.127452,85.77837,99.53896,99.56988,85.70187
2004-08,101.4663,100.1514,100.1565,3.984372,85.99478,99.28747,99.34653,85.86476
2004-09,101.4801,100.2386,100.2449,3.852878,86.23295,99.15014,99.22456,86.02769
2004-10,101.4556,100.3402,100.348,3.718001,86.4838,99.14117,99.21659,86.19057
2004-11,101.4087,100.4349,100.444,3.569437,86.72884,99.24622,99.30989,86.35331
2004-12,101.3563,100.5159,100.5263,3.407654,86.96215,99.43398,99.47664,86.51579
2005-01,101.3073,100.5858,100.5971,3.254937,87.18562,99.65919,99.67664,86.67789
2005-02,101.2589,100.6354,100.6475,3.125112,87.39129,99.87737,99.87041,86.8395
2005-03,101.2045,100.6709,100.6835,3.042578,87.58421,100.057,100.0299,87.0005
2005-04,101.141,100.6929,100.7058,3.001271,87.76469,100.1921,100.1499,87.16076
2005-05,101.0815,100.7225,100.7359,2.997483,87.95107,100.289,100.236,87.32018
2005-06,101.0506,100.782,100.7963,3.019987,88.16273,100.3557,100.2952,87.47861
2005-07,101.0761,100.883,100.8987,3.067694,88.40979,100.394,100.3292,87.63595
2005-08,101.1515,101.0019,101.0193,3.11286,88.67168,100.4026,100.3369,87.79208
2005-09,101.2785,101.116,101.1351,3.125723,88.92835,100.3822,100.3187,87.94688
2005-10,101.46,101.2166,101.2372,3.108428,89.17209,100.3425,100.2835,88.10023
2005-11,101.6415,101.3038,101.3256,3.082957,89.40266,100.2955,100.2417,88.25204
2005-12,101.7485,101.3836,101.4066,3.062425,89.6253,100.2503,100.2016,88.40216
2006-01,101.725,101.4445,101.4684,3.032644,89.82964,100.2087,100.1647,88.55051
2006-02,101.646,101.4753,101.4996,2.991413,90.00552,100.1718,100.1319,88.69696
2006-03,101.6106,101.4911,101.5156,2.947921,90.16612,100.1465,100.1094,88.84141
2006-04,101.6918,101.4907,101.5152,2.900405,90.31023,100.1524,100.1147,88.98375
2006-05,101.8418,101.4855,101.51,2.838804,90.44783,100.2134,100.1689,89.12386
2006-06,101.9979,101.4862,101.5107,2.751207,90.58827,100.348,100.2884,89.26165
2006-07,102.1199,101.5025,101.5272,2.635869,90.74016,100.5555,100.4727,89.397
2006-08,102.2212,101.5367,101.562,2.519365,90.90564,100.8214,100.7088,89.5298
2006-09,102.3257,101.5974,101.6235,2.433236,91.09219,101.1176,100.9718,89.65994
2006-10,102.4441,101.7009,101.7285,2.402558,91.3145,101.3987,101.2215,89.78733
2006-11,102.5483,101.8283,101.8578,2.408323,91.55576,101.6182,101.4165,89.91187
2006-12,102.5833,101.9491,101.9804,2.413416,91.78833,101.7464,101.5303,90.03345
2007-01,102.4933,102.0499,102.0826,2.41615,92.00006,101.7929,101.5716,90.15202
2007-02,102.3174,102.1315,102.1654,2.428762,92.19154,101.7884,101.5676,90.2675
2007-03,102.0895,102.2058,102.2408,2.448064,92.37345,101.7726,101.5536,90.37984
2007-04,101.8255,102.278,102.314,2.480484,92.55035,101.7862,101.5657,90.48901
2007-05,101.5614,102.343,102.3799,2.509451,92.71758,101.8614,101.6324,90.59496
2007-06,101.3393,102.4125,102.4505,2.536243,92.88581,102.0113,101.7656,90.69769
2007-07,101.1933,102.4902,102.5293,2.554583,93.05819,102.2147,101.9462,90.79716
2007-08,101.0938,102.5525,102.5925,2.538627,93.21339,102.431,102.1383,90.89339
2007-09,101.0109,102.5802,102.6207,2.461076,93.33404,102.611,102.2982,90.98637
2007-10,100.9312,102.5546,102.5946,2.286883,93.40276,102.7083,102.3845,91.07613
2007-11,100.8578,102.4619,102.5006,2.022064,93.40707,102.6871,102.3658,91.16273
2007-12,100.8013,102.3211,102.3577,1.716764,93.36412,102.5383,102.2336,91.2462
2008-01,100.7638,102.1546,102.1888,1.40685,93.29436,102.3019,102.0236,91.32664
2008-02,100.7066,101.9887,102.0205,1.117631,93.22191,102.0358,101.7873,91.40415
2008-03,100.5638,101.834,101.8635,0.8477234,93.15652,101.7897,101.5688,91.47884
2008-04,100.2762,101.6352,101.6618,0.5375484,93.04786,101.5832,101.3854,91.55083
2008-05,99.91006,101.3441,101.3666,0.1447245,92.85175,101.4178,101.2385,91.62025
2008-06,99.53415,100.9149,100.9311,-0.3872309,92.52612,101.2871,101.1224,91.68724
2008-07,99.17422,100.3331,100.3408,-1.075276,92.05756,101.1837,101.0305,91.75196
2008-08,98.77808,99.61594,99.61316,-1.878982,91.46194,101.0978,100.9542,91.81456
2008-09,98.24969,98.82442,98.8101,-2.720226,90.79514,101.0136,100.8795,91.87521
2008-10,97.51947,98.06113,98.0357,-3.48078,90.15161,100.9054,100.7834,91.93409
2008-11,96.74696,97.41373,97.37886,-4.062705,89.61222,100.7461,100.642,91.99137
2008-12,96.17297,96.92747,96.88552,-4.43967,89.21906,100.5192,100.4404,92.04723
2009-01,96.01404,96.61115,96.56458,-4.623735,88.98068,100.2326,100.1859,92.10188
2009-02,96.15836,96.45213,96.40324,-4.651225,88.88595,99.90823,99.89782,92.1555
2009-03,96.51474,96.43739,96.38828,-4.544227,88.92328,99.57458,99.60151,92.20831
2009-04,97.05823,96.53793,96.4903,-4.278977,89.06636,99.26304,99.32483,92.26048
2009-05,97.66376,96.73164,96.68683,-3.830423,89.29514,99.00346,99.09429,92.31224
2009-06,98.20512,96.98288,96.94173,-3.187306,89.57703,98.81845,98.92999,92.36376
2009-07,98.59183,97.26839,97.23141,-2.353675,89.89082,98.71409,98.83731,92.41524
2009-08,98.87019,97.56114,97.52842,-1.366935,90.21171,98.69059,98.81644,92.46685
2009-09,99.08727,97.84232,97.8137,-0.3002811,90.5225,98.74709,98.86662,92.51876
2009-10,99.26315,98.1031,98.07828,0.7360269,90.81516,98.88059,98.98518,92.57113
2009-11,99.42454,98.32511,98.30352,1.629853,91.07277,99.07877,99.16118,92.62412
2009-12,99.58823,98.50306,98.48406,2.321791,91.29054,99.30713,99.36398,92.67787
2010-01,99.75916,98.63998,98.62299,2.79911,91.47134,99.4912,99.52746,92.73252
2010-02,99.92609,98.73389,98.71825,3.068485,91.6134,99.54739,99.57736,92.7882
2010-03,100.0699,98.81046,98.79595,3.168282,91.74062,99.41741,99.46192,92.84504
2010-04,100.1762,98.89871,98.88548,3.159083,91.88004,99.11155,99.19029,92.90317
2010-05,100.27,99.02142,99.00998,3.088493,92.05302,98.68422,98.81078,92.96273
2010-06,100.3868,99.18401,99.17494,3.00048,92.26478,98.22113,98.39951,93.02384
2010-07,100.554,99.38477,99.37862,2.918112,92.51394,97.83521,98.05678,93.08664
2010-08,100.7506,99.60824,99.60535,2.853946,92.7863,97.6284,97.87311,93.15124
2010-09,100.9475,99.84572,99.84629,2.818536,93.07391,97.64898,97.89139,93.21773
2010-10,101.1177,100.0861,100.0901,2.80934,93.36646,97.83522,98.05679,93.28619
2010-11,101.2468,100.3084,100.3157,2.823889,93.64456,98.08134,98.27536,93.35666
2010-12,101.3052,100.4963,100.5064,2.85064,93.89291,98.29036,98.46099,93.4292
2011-01,101.2622,100.6304,100.6424,2.866421,94.0933,98.42324,98.57901,93.50382
2011-02,101.1704,100.7004,100.7134,2.862682,94.236,98.48074,98.63007,93.58057
2011-03,101.0867,100.7087,100.7218,2.81508,94.32319,98.49017,98.63845,93.65946
2011-04,101.0437,100.6652,100.6777,2.70351,94.36403,98.49726,98.64474,93.7405
2011-05,101.0116,100.5882,100.5996,2.523008,94.37552,98.54758,98.68943,93.82368
2011-06,100.9412,100.5106,100.5208,2.301752,94.38848,98.66825,98.7966,93.90902
2011-07,100.7963,100.4473,100.4566,2.056959,94.41691,98.84621,98.95464,93.99647
2011-08,100.6237,100.4046,100.4133,1.811035,94.4667,99.05486,99.13995,94.08601
2011-09,100.493,100.3984,100.4071,1.588962,94.55282,99.27643,99.33672,94.17759
2011-10,100.463,100.4367,100.4459,1.409978,94.68291,99.52182,99.55465,94.27118
2011-11,100.5076,100.5054,100.5156,1.280508,94.84369,99.80857,99.80931,94.36674
2011-12,100.6011,100.5746,100.5858,1.186586,95.00703,100.1365,100.1006,94.4642
2012-01,100.7294,100.6196,100.6315,1.12243,95.14944,100.4601,100.3879,94.56351
2012-02,100.8527,100.6211,100.6329,1.078713,95.25253,100.7141,100.6135,94.66461
2012-03,100.9164,100.5765,100.5877,1.050211,95.31378,100.8401,100.7255,94.76746
2012-04,100.8674,100.5054,100.5156,1.046421,95.35147,100.8179,100.7057,94.87199
2012-05,100.7298,100.4335,100.4426,1.074836,95.3899,100.6544,100.5605,94.97817
2012-06,100.5193,100.3812,100.3896,1.123024,95.44849,100.3825,100.319,95.08598
2012-07,100.2448,100.3574,100.3654,1.184801,95.53556,100.0696,100.0411,95.19538
2012-08,99.98396,100.3487,100.3566,1.240642,95.63869,99.78814,99.79117,95.30635
2012-09,99.84359,100.3445,100.3523,1.263577,95.74757,99.58916,99.61446,95.41886
2012-10,99.90679,100.346,100.3539,1.246876,95.86348,99.4743,99.51245,95.5329
2012-11,100.0591,100.345,100.3528,1.196375,95.97838,99.42285,99.46676,95.64841
2012-12,100.1536,100.3366,100.3444,1.137494,96.08772,99.41219,99.4573,95.76536
2013-01,100.0865,100.3194,100.3268,1.09352,96.18991,99.43349,99.47621,95.88371
2013-02,99.93083,100.2877,100.2948,1.0783,96.27964,99.48658,99.52335,96.0034
2013-03,99.79145,100.2482,100.2546,1.100771,96.36297,99.57252,99.59968,96.12441
2013-04,99.74892,100.2188,100.2248,1.15973,96.45729,99.68383,99.69853,96.24667
2013-05,99.78675,100.2349,100.2411,1.264873,96.59647,99.80744,99.80831,96.37012
2013-06,99.88708,100.3184,100.3259,1.417995,96.80194,99.92577,99.91341,96.4947
2013-07,100.046,100.4509,100.4603,1.591523,97.05604,100.0168,99.99426,96.62035
2013-08,100.2264,100.6266,100.6386,1.792758,97.35326,100.0615,100.034,96.74701
2013-09,100.39,100.8331,100.848,2.019975,97.68164,100.0532,100.0266,96.87461
2013-10,100.508,101.057,101.0753,2.258389,98.02845,100.0099,99.98814,97.0031
2013-11,100.589,101.2738,101.2952,2.491553,98.36973,99.95969,99.94352,97.13242
2013-12,100.6374,101.4398,101.4636,2.679997,98.66287,99.92788,99.91528,97.2625
2014-01,100.6507,101.5203,101.5453,2.790342,98.87394,99.92548,99.91315,97.39328
2014-02,100.6476,101.505,101.5297,2.817603,98.99242,99.95452,99.93893,97.5247
2014-03,100.6422,101.4047,101.428,2.766103,99.02847,100.0114,99.98943,97.65671
2014-04,100.634,101.2455,101.2665,2.643525,99.00716,100.0878,100.0573,97.78922
2014-05,100.6006,101.0593,101.0776,2.44625,98.95946,100.1757,100.1354,97.92216
2014-06,100.4973,100.8718,100.8873,2.178064,98.91035,100.2707,100.2197,98.05549
2014-07,100.2818,100.6972,100.7102,1.872781,98.87368,100.3743,100.3118,98.18913
2014-08,100.0092,100.536,100.5466,1.537436,98.85001,100.4878,100.4126,98.32301
2014-09,99.74501,100.3877,100.3961,1.184585,98.83877,100.605,100.5166,98.45708
2014-10,99.53554,100.239,100.2453,0.8145249,98.82692,100.7039,100.6045,98.59127
2014-11,99.3702,100.0813,100.0853,0.4432864,98.80579,100.761,100.6552,98.72552
2014-12,99.2352,99.91261,99.91416,0.1120216,98.7734,100.7654,100.659,98.85979
2015-01,99.12324,99.74208,99.74115,-0.1367867,98.73869,100.7367,100.6336,98.99401
2015-02,99.01287,99.58558,99.58236,-0.2778584,98.71736,100.7069,100.6071,99.12817
2015-03,98.8812,99.44538,99.44012,-0.3198843,98.71169,100.7041,100.6047,99.26221
2015-04,98.7149,99.31896,99.31185,-0.2908598,98.71919,100.737,100.6338,99.39612
2015-05,98.54269,99.218,99.20943,-0.2101143,98.75153,100.7979,100.6879,99.52985
2015-06,98.40778,99.14816,99.13856,-0.0970116,98.8144,100.8644,100.747,99.66338
2015-07,98.34637,99.11275,99.10265,0.03799389,98.91125,100.8979,100.7767,99.79668
2015-08,98.32884,99.10418,99.09395,0.1867105,99.03457,100.8596,100.7428,99.92976
2015-09,98.32223,99.10867,99.0985,0.3358216,99.17068,100.7295,100.6272,100.0626
2015-10,98.30877,99.11556,99.1055,0.4877742,99.30898,100.5291,100.4492,100.1951
2015-11,98.29366,99.10719,99.097,0.6334898,99.43171,100.2964,100.2426,100.3274
2015-12,98.29541,99.08505,99.07454,0.7764983,99.54037,100.0655,100.0375,100.4595
2016-01,98.33784,99.06039,99.04951,0.9190979,99.64619,99.84806,99.84438,100.5914
2016-02,98.42527,99.04668,99.0356,1.058987,99.76276,99.64381,99.66299,100.723
2016-03,98.57259,99.04512,99.03402,1.195052,99.89134,99.44875,99.48976,100.8544
2016-04,98.79024,99.03809,99.02689,1.311798,100.0142,99.26308,99.32486,100.9856
2016-05,99.00935,99.0197,99.00823,1.391135,100.1253,99.09368,99.17442,101.1165
2016-06,99.13409,99.00086,98.98912,1.438347,100.2357,98.95618,99.05231,101.2473
2016-07,99.09245,99.01139,98.9998,1.480457,100.3756,98.87584,98.98096,101.3778
2016-08,98.98151,99.07087,99.06015,1.545306,100.565,98.87885,98.98363,101.5081
2016-09,98.93144,99.18265,99.17356,1.650369,100.8074,98.97984,99.07332,101.6381
2016-10,99.0388,99.34491,99.33818,1.804636,101.1011,99.16315,99.23611,101.7678
2016-11,99.23888,99.53949,99.5356,2.007615,101.4279,99.40087,99.44724,101.8972
2016-12,99.44695,99.74099,99.74004,2.231741,101.7619,99.66481,99.68164,102.0261
2017-01,99.60657,99.9067,99.90816,2.421658,102.0593,99.93461,99.92125,102.1546
2017-02,99.73008,100.0067,100.0096,2.532676,102.2894,100.1953,100.1528,102.2826
2017-03,99.84039,100.0444,100.0479,2.566933,102.4555,100.4346,100.3652,102.41
2017-04,99.94894,100.0415,100.0449,2.564724,102.5793,100.6402,100.5479,102.5368
2017-05,100.0468,100.0295,100.0327,2.564591,102.6931,100.7993,100.6892,102.6628
2017-06,100.1114,100.0435,100.047,2.591134,102.8329,100.899,100.7778,102.7882
2017-07,100.1245,100.0981,100.1024,2.628306,103.0138,100.9316,100.8066,102.9128
2017-08,100.1222,100.1863,100.1918,2.648557,103.2285,100.8953,100.7744,103.0366
2017-09,100.1542,100.3035,100.3108,2.643889,103.4726,100.8015,100.6911,103.1595
2017-10,100.2572,100.4488,100.4582,2.615135,103.7451,100.6852,100.5879,103.2815
2017-11,100.3948,100.603,100.6146,2.561736,104.0262,100.587,100.5006,103.4027
2017-12,100.5182,100.743,100.7567,2.486495,104.2922,100.5359,100.4552,103.523
2018-01,100.5934,100.8535,100.8688,2.417835,104.5269,100.5317,100.4515,103.6423
2018-02,100.6415,100.9172,100.9333,2.368731,104.7124,100.5602,100.4768,103.7607
2018-03,100.6924,100.9446,100.9612,2.346364,104.8595,100.6054,100.517,103.8782
2018-04,100.7651,100.9311,100.9475,2.323938,104.9632,100.6587,100.5643,103.9948
2018-05,100.8447,100.8867,100.9024,2.279073,105.0335,100.7149,100.6142,104.1104
2018-06,100.9057,100.8283,100.8432,2.193433,105.0885,100.7672,100.6607,104.2252
2018-07,100.9261,100.7825,100.7967,2.078973,105.1554,100.8025,100.692,104.339
2018-08,100.9227,100.7467,100.7604,1.940636,105.2318,100.8054,100.6946,104.4519
2018-09,100.9142,100.7143,100.7276,1.776528,105.3108,100.7643,100.6581,104.5639
2018-10,100.9092,100.6917,100.7046,1.594319,105.3991,100.679,100.5823,104.6751
2018-11,100.8996,100.6522,100.6645,1.386777,105.4688,100.556,100.4731,104.7854
