country,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX
1995-11,,,100.9959,100.5872,6.59428,62.61196,96.47276,94.26147,61.99458
1995-12,,,101.3503,100.7955,8.47385,62.99498,96.78568,94.76388,62.15567
1996-01,,,101.4352,100.8454,10.09376,63.2148,97.08892,95.25072,62.32037
1996-02,,,101.3647,100.8039,11.1301,63.34146,97.36166,95.68861,62.48867
1996-03,,,101.3266,100.7816,11.49708,63.49181,97.59425,96.06204,62.66053
1996-04,,,101.4189,100.8358,11.19929,63.72749,97.79491,96.38421,62.8359
1996-05,,,101.5546,100.9155,10.4086,63.99432,97.98024,96.68176,63.01471
1996-06,,,101.6707,100.9838,9.339571,64.2527,98.16752,96.98244,63.19688
1996-07,,,101.7732,101.044,8.150758,64.50618,98.36784,97.30408,63.38229
1996-08,,,101.8415,101.0842,6.936168,64.74149,98.58428,97.65157,63.57082
1996-09,,,101.9013,101.1193,5.883364,64.97467,98.80879,98.01202,63.76234
1996-10,,,101.9653,101.157,5.08689,65.21364,99.01765,98.34736,63.9567
1996-11,,,101.9944,101.174,4.505898,65.43319,99.18584,98.61739,64.15372
1996-12,,,102.045,101.2038,4.245221,65.66925,99.30242,98.80456,64.35325
1997-01,,,102.0274,101.1935,4.190629,65.8639,99.38844,98.94267,64.55508
1997-02,,,101.9633,101.1558,4.245238,66.03046,99.47767,99.08592,64.75906
1997-03,,,101.8818,101.1079,4.245694,66.18748,99.59905,99.28081,64.96497
1997-04,,,101.781,101.0486,4.089049,66.33334,99.75893,99.53751,65.17263
1997-05,,,101.6838,100.9915,3.888466,66.48272,99.95194,99.84738,65.38181
1997-06,,,101.701,101.0016,3.821379,66.70804,100.1688,100.1956,65.59231
1997-07,,,101.8054,101.063,3.853507,66.99194,100.4017,100.5696,65.80389
1997-08,,,101.955,101.1509,3.962709,67.30701,100.6426,100.9563,66.01636
1997-09,,,102.1322,101.255,4.10457,67.6416,100.8801,101.3376,66.22948
1997-10,,,102.2256,101.31,4.152754,67.9218,101.0957,101.6838,66.44303
1997-11,,,102.1968,101.293,4.107867,68.1211,101.2696,101.9628,66.6568
1997-12,,,102.0982,101.2351,3.965983,68.27368,101.3872,102.1517,66.87057
1998-01,102.4487,,101.952,101.1491,3.840814,68.39361,101.4498,102.2522,67.08416
1998-02,102.1917,,101.7672,101.0405,3.719725,68.48661,101.4652,102.277,67.29736
1998-03,101.8486,,101.5546,100.9156,3.583817,68.55952,101.4427,102.2409,67.50998
1998-04,101.5568,,101.3019,100.7671,3.422444,68.60356,101.3913,102.1584,67.72186
1998-05,101.3836,,101.0261,100.6049,3.229651,68.62988,101.318,102.0406,67.93284
1998-06,100.953,,100.6824,100.4029,2.847807,68.60776,101.2275,101.8953,68.14275
1998-07,99.99976,,100.2971,100.1764,2.332482,68.5545,101.1248,101.7304,68.35146
1998-08,98.46435,,99.92629,99.95849,1.784757,68.50827,101.0149,101.554,68.55881
1998-09,97.07641,,99.66008,99.80202,1.314764,68.53093,100.9044,101.3767,68.76467
1998-10,96.51558,,99.49565,99.70538,1.029551,68.62109,100.8033,101.2143,68.96893
1998-11,96.43937,,99.422,99.66208,0.9550063,68.77166,100.7213,101.0825,69.17147
1998-12,96.69701,,99.41554,99.65829,1.015086,68.96672,100.6635,100.9897,69.37217
1999-01,97.44771,,99.48316,99.69803,1.195634,69.21134,100.6255,100.9288,69.57092
1999-02,98.59312,,99.62912,99.78382,1.492616,69.50885,100.5995,100.8871,69.7676
1999-03,99.63326,,99.77741,99.87098,1.818697,69.8064,100.5794,100.8547,69.96214
1999-04,100.4372,,99.93064,99.96104,2.189662,70.10575,100.5645,100.8309,70.15441
1999-05,100.913,,100.1881,100.1124,2.690903,70.47664,100.5583,100.8209,70.34433
1999-06,101.2513,,100.4744,100.2806,3.292126,70.86641,100.5649,100.8315,70.53181
1999-07,101.4369,,100.7688,100.4537,3.947174,71.26048,100.5869,100.8668,70.71677
1999-08,101.6138,,101.0567,100.6229,4.583453,71.64832,100.6272,100.9316,70.89913
1999-09,101.6441,,101.3413,100.7902,5.108965,72.03215,100.6905,101.0332,71.0788
1999-10,101.451,,101.6643,100.98,5.567519,72.44158,100.7831,101.1818,71.25571
1999-11,101.3172,,101.9809,101.1661,5.922675,72.84478,100.9107,101.3867,71.42979
1999-12,101.5065,,102.2406,101.3188,6.145844,73.20531,101.0747,101.6499,71.601
2000-01,101.8346,,102.4378,101.4347,6.22373,73.51888,101.2651,101.9556,71.76926
2000-02,102.1386,,102.5537,101.5028,6.132603,73.77155,101.4665,102.279,71.93452
2000-03,102.1781,,102.6153,101.539,5.982121,73.98231,101.6616,102.5923,72.09677
2000-04,102.0209,,102.6891,101.5824,5.838672,74.199,101.8347,102.8702,72.25597
2000-05,101.9167,,102.7583,101.6231,5.580343,74.40948,101.9699,103.0872,72.41211
2000-06,101.9995,,102.753,101.6199,5.216176,74.56293,102.0521,103.2192,72.5652
2000-07,102.3282,,102.6329,101.5493,4.728111,74.62975,102.0702,103.2484,72.71526
2000-08,102.5163,,102.449,101.4412,4.1849,74.64673,102.0174,103.1635,72.86234
2000-09,102.3918,,102.1858,101.2866,3.568037,74.60229,101.8955,102.9679,73.00648
2000-10,102.3394,,101.8498,101.0891,2.842703,74.50089,101.7257,102.6952,73.1478
2000-11,102.4538,,101.4542,100.8566,2.06922,74.3521,101.5339,102.3873,73.28636
2000-12,102.3729,,101.0127,100.5971,1.312165,74.16588,101.341,102.0775,73.4223
2001-01,101.8624,,100.5908,100.3491,0.6412356,73.9903,101.1544,101.778,73.55575
2001-02,101.1908,,100.2245,100.1338,0.1094298,73.85228,100.9747,101.4894,73.68684
2001-03,100.4411,,99.9335,99.96272,-0.2915337,73.76662,100.8004,101.2096,73.81571
2001-04,99.32877,105.2661,99.6804,99.81396,-0.6641207,73.70622,100.6342,100.9427,73.94255
2001-05,98.51131,104.5578,99.50777,99.71249,-0.9495436,73.70293,100.4786,100.693,74.0675
2001-06,98.14384,104.4554,99.36799,99.63033,-1.127984,73.72187,100.3327,100.4586,74.19077
2001-07,97.68178,104.9228,99.29762,99.58897,-1.124492,73.79054,100.1867,100.2243,74.3125
2001-08,96.94209,105.0425,99.2486,99.56017,-1.035705,73.8736,100.0292,99.97136,74.43289
2001-09,96.04598,104.2355,99.16443,99.51069,-0.9022335,73.9292,99.85281,99.68822,74.55214
2001-10,95.1917,103.1339,99.09581,99.47036,-0.67869,73.99525,99.66197,99.38184,74.67041
2001-11,94.95747,102.2234,99.07185,99.45628,-0.3474319,74.09377,99.46848,99.07116,74.78792
2001-12,95.23721,101.0624,99.12881,99.48975,0.1164811,74.25227,99.2886,98.78239,74.90483
2002-01,96.12926,99.59338,99.23969,99.55493,0.6225788,74.45095,99.14059,98.54475,75.02134
2002-02,97.29397,99.23571,99.43309,99.66859,1.163644,74.71166,99.04073,98.3844,75.13763
2002-03,98.39886,99.65833,99.62624,99.78213,1.634829,74.97259,98.99736,98.31478,75.25385
2002-04,99.06523,100.2967,99.6784,99.81278,1.928694,75.12779,99.00155,98.3215,75.37018
2002-05,99.20975,100.895,99.59412,99.76324,2.004594,75.18037,99.03671,98.37795,75.48676
2002-06,98.95078,101.3313,99.49586,99.70549,2.035645,75.22259,99.08476,98.45511,75.60374
2002-07,98.70698,101.7093,99.41158,99.65595,2.01263,75.27567,99.13008,98.52787,75.72123
2002-08,98.45587,102.0101,99.38162,99.63835,2.026167,75.37041,99.16063,98.5769,75.83938
2002-09,98.25137,102.1659,99.34195,99.61503,2.06854,75.45845,99.16929,98.59081,75.9583
2002-10,98.14215,102.3134,99.28683,99.58263,2.081577,75.53552,99.15625,98.56989,76.07809
2002-11,97.86996,102.4147,99.21294,99.5392,2.031694,75.59914,99.12493,98.5196,76.19887
2002-12,97.50968,101.95,99.10668,99.47675,1.867509,75.63894,99.07938,98.44646,76.32072
2003-01,97.04951,101.0358,98.90908,99.3606,1.55654,75.60981,99.02297,98.3559,76.44375
2003-02,96.68911,100.1326,98.6513,99.20909,1.102489,75.53535,98.95821,98.25192,76.56802
2003-03,96.5959,99.63443,98.43439,99.0816,0.6939992,75.4929,98.88718,98.13789,76.69362
2003-04,97.06328,100.0198,98.31589,99.01194,0.5311652,75.52685,98.81261,98.01815,76.82059
2003-05,97.57747,100.5281,98.21436,98.95227,0.5248728,75.57497,98.73907,97.90009,76.949
2003-06,97.69059,100.9313,98.21606,98.95327,0.6397787,75.70384,98.67449,97.7964,77.07889
2003-07,97.60374,101.0824,98.31134,99.00928,0.8379637,75.90646,98.63133,97.72711,77.21027
2003-08,97.51826,101.011,98.45684,99.0948,1.033885,76.14965,98.62334,97.71429,77.34318
2003-09,97.56285,100.8051,98.65858,99.21337,1.298541,76.43831,98.66065,97.77419,77.47761
2003-10,97.72243,100.6371,98.89843,99.35435,1.619191,76.75858,98.74228,97.90524,77.61355
2003-11,98.0541,100.3681,99.12711,99.48876,1.948656,77.0723,98.86184,98.0972,77.75098
2003-12,98.74714,100.0598,99.35065,99.62015,2.307197,77.38408,99.00992,98.33495,77.88985
2004-01,99.579,100.0006,99.5806,99.7553,2.768234,77.70287,99.17357,98.59769,78.03012
2004-02,100.0093,100.0584,99.81304,99.89192,3.296775,78.02558,99.33824,98.86208,78.17172
2004-03,100.1273,100.0988,100.0154,100.0108,3.753641,78.32663,99.48856,99.10341,78.3146
2004-04,100.491,100.3343,100.1621,100.0971,4.050157,78.5858,99.60886,99.29655,78.45866
2004-05,100.8495,100.5652,100.2105,100.1256,4.226708,78.76931,99.68725,99.42241,78.60381
2004-06,101.0743,100.5596,100.1723,100.1031,4.203047,78.88571,99.72173,99.47778,78.75
2004-07,101.1693,100.2731,100.0987,100.0598,4.042545,78.97501,99.72911,99.48962,78.89711
2004-08,101.2213,100.09,100.0726,100.0445,3.877612,79.10244,99.73102,99.49269,79.04507
2004-09,101.2397,100.1757,100.1291,100.0777,3.738547,79.296,99.74181,99.51002,79.19376
2004-10,101.2293,100.3558,100.2445,100.1455,3.619813,79.5371,99.75687,99.53418,79.34311
2004-11,101.2748,100.7644,100.3344,100.1984,3.485699,79.75881,99.76305,99.54411,79.49299
2004-12,101.3302,101.3989,100.3131,100.1858,3.241717,79.89265,99.74886,99.52133,79.6433
2005-01,101.4331,102.0735,100.1774,100.1061,2.873249,79.93546,99.715,99.46698,79.79392
2005-02,101.5053,102.4754,99.89645,99.94094,2.353563,79.86196,99.6695,99.39392,79.94475
2005-03,101.4709,102.1412,99.53542,99.72874,1.783455,79.72355,99.62405,99.32095,80.09566
2005-04,101.4025,101.5004,99.27074,99.57317,1.368591,79.66132,99.59135,99.26845,80.24652
2005-05,101.3248,100.991,99.17556,99.51723,1.22521,79.7344,99.58424,99.25704,80.39722
2005-06,101.2205,100.8704,99.35294,99.62149,1.446039,80.02643,99.61401,99.30483,80.54762
2005-07,101.1401,100.897,99.74219,99.85028,1.917724,80.48953,99.68687,99.42181,80.69758
2005-08,101.162,101.054,100.2499,100.1487,2.460797,81.04899,99.80598,99.61303,80.84695
2005-09,101.3484,101.6361,100.7778,100.459,2.937802,81.62556,99.97027,99.87681,80.99559
2005-10,101.6307,102.3319,101.2816,100.7551,3.326939,82.18325,100.17,100.1975,81.14333
2005-11,101.8447,102.8842,101.7395,101.0243,3.692744,82.7041,100.3915,100.553,81.29003
2005-12,102.0511,103.2821,102.0718,101.2196,4.043003,83.12271,100.6189,100.9183,81.43552
2006-01,102.2125,103.5963,102.2957,101.3511,4.399794,83.45245,100.8354,101.2659,81.57966
2006-02,102.2528,103.8857,102.4544,101.4444,4.840979,83.72806,101.0247,101.5697,81.72227
2006-03,102.3152,104.0662,102.5838,101.5205,5.337076,83.97845,101.1737,101.809,81.86324
2006-04,102.3455,104.0451,102.6921,101.5842,5.710071,84.21004,101.2781,101.9765,82.00242
2006-05,102.3902,103.9385,102.7825,101.6373,5.883037,84.4252,101.3376,102.0721,82.13969
2006-06,102.5598,103.9363,102.8201,101.6594,5.709049,84.59518,101.3564,102.1022,82.27494
2006-07,102.8107,104.0729,102.8479,101.6757,5.299403,84.755,101.3453,102.0844,82.40807
2006-08,102.9484,104.1887,102.8821,101.6958,4.773532,84.91788,101.3174,102.0396,82.53901
2006-09,103.0006,104.2798,102.9268,101.7221,4.24084,85.08717,101.2854,101.9883,82.66766
2006-10,102.9525,104.2333,102.9645,101.7442,3.729658,85.24841,101.2608,101.9488,82.79399
2006-11,103.0535,103.8854,102.9929,101.7609,3.259148,85.39955,101.2526,101.9357,82.91794
2006-12,103.474,103.3985,103.0126,101.7725,2.909406,85.54109,101.2662,101.9575,83.03947
2007-01,103.8814,102.8826,103.0393,101.7882,2.676424,85.686,101.3008,102.013,83.15855
2007-02,104.0886,102.6894,103.1662,101.8628,2.608222,85.91187,101.3524,102.0958,83.27518
2007-03,104.0543,102.7505,103.3891,101.9938,2.663872,86.21553,101.4155,102.1971,83.38935
2007-04,103.8575,102.9137,103.6724,102.1603,2.799555,86.56754,101.4836,102.3065,83.50108
2007-05,103.5722,103.0206,103.9462,102.3213,2.943031,86.90986,101.5502,102.4134,83.6104
2007-06,103.353,102.9733,104.1591,102.4464,3.078265,87.19924,101.6092,102.5082,83.71733
2007-07,103.2225,102.8939,104.3264,102.5447,3.177877,87.4484,101.6562,102.5836,83.82195
2007-08,103.1582,102.8046,104.4196,102.5995,3.197835,87.63342,101.6874,102.6338,83.92432
2007-09,103.0552,102.5324,104.4215,102.6006,3.117355,87.73963,101.7009,102.6554,84.02453
2007-10,103.0342,102.26,104.3678,102.5691,2.989645,87.79704,101.6976,102.6501,84.12269
2007-11,102.998,102.0959,104.2519,102.5009,2.810637,87.79982,101.6814,102.6241,84.21893
2007-12,102.8172,102.0566,104.1316,102.4302,2.637091,87.79688,101.6598,102.5894,84.31339
2008-01,102.4438,101.9619,103.928,102.3106,2.375763,87.72169,101.6457,102.5668,84.40622
2008-02,101.6788,101.7144,103.5497,102.0882,1.845107,87.49704,101.6511,102.5754,84.49761
2008-03,100.935,101.244,103.0691,101.8057,1.123102,87.18382,101.6795,102.6211,84.58776
2008-04,100.2548,100.4399,102.5999,101.53,0.3591101,86.87842,101.7179,102.6827,84.67686
2008-05,99.8898,99.52229,102.1057,101.2395,-0.4140135,86.55004,101.7413,102.7203,84.76515
2008-06,99.57633,98.63171,101.553,100.9146,-1.179596,86.17064,101.7168,102.6809,84.85287
2008-07,99.21899,97.95226,100.8087,100.4771,-2.08264,85.62717,101.6089,102.5077,84.94026
2008-08,98.61184,97.56775,99.7746,99.86933,-3.192223,84.83597,101.3819,102.1432,85.02762
2008-09,97.19923,97.21436,98.49736,99.11861,-4.44882,83.83625,101.0082,101.5433,85.11523
2008-10,95.15974,96.856,97.09528,98.29451,-5.773022,82.72849,100.4853,100.7038,85.20341
2008-11,93.4506,96.60947,95.75393,97.50611,-6.980556,81.67091,99.83202,99.65485,85.29248
2008-12,92.24777,96.19106,94.61015,96.83383,-7.991291,80.78078,99.09547,98.4723,85.38279
2009-01,91.68527,95.77122,93.75558,96.33155,-8.646005,80.13728,98.34917,97.27409,85.47466
2009-02,91.59683,95.45783,93.28127,96.05276,-8.774821,79.81934,97.68018,96.2,85.56844
2009-03,92.07962,95.3614,93.28398,96.05435,-8.341701,79.91121,97.16167,95.36753,85.66444
2009-04,92.7794,95.49017,93.74596,96.32589,-7.457676,80.39931,96.84017,94.85135,85.76296
2009-05,93.35726,95.58195,94.52979,96.7866,-6.219245,81.16728,96.73054,94.67534,85.86423
2009-06,94.00397,95.87189,95.54404,97.38274,-4.680094,82.13777,96.81439,94.80997,85.9685
2009-07,94.69912,96.11688,96.6297,98.02086,-2.863883,83.17491,97.04419,95.17891,86.07593
2009-08,95.39225,95.90182,97.67809,98.63707,-0.7667679,84.18547,97.35436,95.67691,86.18665
2009-09,96.08754,95.62804,98.58771,99.17171,1.485898,85.08198,97.68427,96.20658,86.3008
2009-10,96.65828,95.43122,99.28518,99.58167,3.713611,85.8007,97.99593,96.70695,86.41844
2009-11,97.10813,95.46212,99.78255,99.874,5.731024,86.35148,98.26884,97.14511,86.53967
2009-12,97.65639,95.58271,100.1202,100.0725,7.412512,86.76866,98.4959,97.50968,86.6645
2010-01,98.28512,95.81271,100.3518,100.2086,8.686379,87.0983,98.68177,97.80809,86.79298
2010-02,99.22012,96.01317,100.5724,100.3382,9.525677,87.42266,98.83557,98.05502,86.92513
2010-03,100.497,96.23953,100.7713,100.4551,9.78738,87.73242,98.96635,98.26498,87.06094
2010-04,101.6721,96.56252,100.9011,100.5315,9.436503,87.98619,99.08047,98.44821,87.20041
2010-05,102.4735,96.99844,100.9328,100.5501,8.613008,88.15823,99.18143,98.61031,87.34351
2010-06,102.9275,97.37675,100.9001,100.5308,7.47512,88.27767,99.27058,98.75343,87.4902
2010-07,103.1753,97.63885,100.8714,100.514,6.287047,88.40415,99.34858,98.87866,87.64045
2010-08,103.3435,98.00164,100.8963,100.5286,5.22138,88.58112,99.4155,98.9861,87.7942
2010-09,103.4865,98.47885,101.0178,100.6,4.424619,88.84653,99.47134,99.07578,87.95139
2010-10,103.6607,98.80103,101.2025,100.7086,3.928702,89.17156,99.51733,99.1496,88.11197
2010-11,103.8357,98.91514,101.4001,100.8247,3.659829,89.5118,99.55534,99.21063,88.27586
2010-12,103.9647,98.95179,101.5546,100.9156,3.514215,89.8179,99.58795,99.26299,88.44297
2011-01,103.9812,99.01907,101.6692,100.9829,3.437582,90.09238,99.61888,99.31264,88.61324
2011-02,103.8379,99.09943,101.7151,101.0099,3.301923,90.3093,99.65348,99.36819,88.78655
2011-03,103.6082,98.98254,101.6598,100.9774,3.085598,90.43949,99.69923,99.44165,88.96284
2011-04,103.3893,98.78063,101.5338,100.9033,2.867574,90.50925,99.76579,99.54852,89.14201
2011-05,103.2761,98.80798,101.3839,100.8152,2.724505,90.5601,99.86079,99.70104,89.32393
2011-06,103.183,99.05275,101.2685,100.7474,2.680464,90.64392,99.98395,99.89877,89.50852
2011-07,102.9622,99.22155,101.178,100.6942,2.656107,90.75227,100.1189,100.1154,89.69566
2011-08,102.5737,99.15866,101.1289,100.6653,2.617729,90.89993,100.2438,100.316,89.88523
2011-09,102.2892,99.03406,101.1321,100.6672,2.532824,91.09686,100.3412,100.4724,90.07712
2011-10,102.1466,98.96802,101.2526,100.738,2.50122,91.40194,100.4081,100.5797,90.27122
2011-11,102.1551,98.92474,101.4589,100.8593,2.542038,91.78722,100.4491,100.6456,90.46743
2011-12,102.2041,98.98853,101.6697,100.9832,2.629333,92.17951,100.4724,100.683,90.66563
2012-01,102.3517,99.35858,101.8205,101.0718,2.694496,92.51991,100.4864,100.7055,90.86574
2012-02,102.4085,99.72034,101.8559,101.0926,2.711179,92.75774,100.4978,100.7237,91.06764
2012-03,102.2645,99.9702,101.7934,101.0559,2.729552,92.90808,100.5104,100.7441,91.27126
2012-04,101.9924,100.2362,101.6789,100.9886,2.7655,93.01229,100.5242,100.7662,91.4765
2012-05,101.7403,100.3085,101.5231,100.897,2.782227,93.07969,100.537,100.7867,91.68328
2012-06,101.6945,100.2926,101.3709,100.8076,2.76615,93.15127,100.5467,100.8023,91.89151
2012-07,101.8153,100.3652,101.2614,100.7432,2.766485,93.26291,100.5534,100.813,92.10113
2012-08,102.1017,100.325,101.2275,100.7233,2.800082,93.44521,100.5566,100.8182,92.31204
2012-09,102.419,100.1989,101.2843,100.7567,2.871259,93.71248,100.5533,100.8129,92.52421
2012-10,102.743,100.3492,101.4524,100.8555,2.934906,94.0845,100.5359,100.7849,92.73756
2012-11,103.0685,100.6056,101.6973,100.9994,2.98788,94.52972,100.4946,100.7187,92.95202
2012-12,103.3394,100.9485,101.9328,101.1379,3.025435,94.96835,100.4217,100.6015,93.16756
2013-01,103.5206,101.0537,102.0502,101.2069,3.003475,95.29872,100.3161,100.4321,93.38412
2013-02,103.5703,100.8224,102.051,101.2073,2.979504,95.52146,100.1827,100.2179,93.60167
2013-03,103.5369,100.5077,101.9487,101.1472,2.949535,95.64844,100.0323,99.97645,93.82015
2013-04,103.4204,100.1975,101.7711,101.0428,2.895068,95.70506,99.88493,99.73978,94.03955
2013-05,103.2111,99.93966,101.4743,100.8684,2.760863,95.64949,99.76137,99.54141,94.25983
2013-06,102.875,99.83571,101.2081,100.7119,2.652753,95.62234,99.67534,99.40329,94.48093
2013-07,102.5359,100.0504,101.0138,100.5977,2.573335,95.66288,99.62359,99.32021,94.70282
2013-08,102.0817,100.0951,100.8356,100.4929,2.432899,95.71863,99.59573,99.27548,94.92545
2013-09,101.3986,99.7115,100.6526,100.3854,2.195282,95.76974,99.58145,99.25256,95.14876
2013-10,100.823,99.10708,100.4937,100.292,1.869656,95.84355,99.57584,99.24355,95.37268
2013-11,100.5623,98.41959,100.3445,100.2043,1.477637,95.92652,99.57822,99.24736,95.59716
2013-12,100.5947,97.8163,100.1992,100.1189,1.100025,96.01302,99.59021,99.26662,95.82211
2014-01,100.6554,97.41049,100.0637,100.0393,0.849917,96.10868,99.61334,99.30376,96.04746
2014-02,100.7741,97.59233,99.9853,99.99317,0.7720944,96.25897,99.6479,99.35925,96.27313
2014-03,100.8504,98.02209,100.0211,100.0142,0.9105284,96.51935,99.69106,99.42854,96.49902
2014-04,100.8369,98.34341,100.1058,100.064,1.172712,96.8274,99.73407,99.49759,96.72502
2014-05,100.7572,98.4426,100.2116,100.1262,1.575251,97.15621,99.76735,99.55102,96.95106
2014-06,100.7896,98.37178,100.3222,100.1912,1.953295,97.49013,99.78557,99.58027,97.17699
2014-07,100.9922,98.2678,100.4537,100.2685,2.28069,97.84465,99.79333,99.59274,97.40274
2014-08,101.2528,98.39393,100.561,100.3315,2.567106,98.17583,99.79916,99.60208,97.62817
2014-09,101.3635,98.68739,100.644,100.3803,2.833478,98.48335,99.8101,99.61965,97.85318
2014-10,101.275,98.908,100.6265,100.37,2.972025,98.69205,99.82666,99.64625,98.07764
2014-11,100.9217,99.08197,100.4921,100.291,2.979985,98.78512,99.84706,99.67899,98.30141
2014-12,100.432,99.06866,100.3334,100.1978,2.957808,98.8529,99.87106,99.71753,98.52438
2015-01,100.0439,99.02444,100.2586,100.1538,3.010177,99.00172,99.90363,99.76981,98.7464
2015-02,99.70312,99.08332,100.3063,100.1818,3.128523,99.27046,99.95119,99.84618,98.96735
2015-03,99.45264,99.10044,100.4,100.2369,3.174949,99.58379,100.0174,99.95246,99.18708
2015-04,99.3405,98.95116,100.4597,100.272,3.134421,99.86238,100.0978,100.0815,99.40545
2015-05,99.34665,98.86955,100.4552,100.2694,3.00509,100.0758,100.1823,100.2172,99.62231
2015-06,99.30073,98.85703,100.3653,100.2165,2.781924,100.2022,100.2569,100.337,99.83753
2015-07,99.16444,98.63504,100.1949,100.1164,2.454181,100.2459,100.3046,100.4137,100.0509
2015-08,99.06197,98.47379,100.006,100.0053,2.131451,100.2684,100.311,100.4238,100.2624
2015-09,99.19968,98.51884,99.82834,99.90092,1.843954,100.2993,100.2706,100.359,100.4718
2015-10,99.5833,98.69671,99.64882,99.7954,1.655007,100.3254,100.1976,100.2418,100.679
2015-11,99.83031,98.82411,99.4855,99.69941,1.59906,100.3648,100.1134,100.1067,100.8838
2015-12,99.6963,98.81499,99.38946,99.64295,1.634803,100.4689,100.0374,99.98454,101.0861
2016-01,99.24672,98.7176,99.39355,99.64536,1.686713,100.6716,99.97818,99.8895,101.2858
2016-02,98.89032,98.48389,99.46883,99.68961,1.685594,100.9438,99.93915,99.82684,101.4828
2016-03,98.89188,98.24925,99.60804,99.77143,1.701651,101.2784,99.92199,99.7993,101.6769
2016-04,99.17667,98.13922,99.8393,99.90736,1.844395,101.7042,99.92941,99.81121,101.8679
2016-05,99.39616,98.17069,100.0282,100.0184,2.007181,102.0845,99.96418,99.86703,102.0558
2016-06,99.42668,98.08746,100.2101,100.1253,2.248391,102.4552,100.0266,99.96722,102.2404
2016-07,99.31531,97.58199,100.3589,100.2128,2.536921,102.7891,100.11,100.1011,102.4215
2016-08,99.19481,97.05796,100.4774,100.2824,2.812837,103.0888,100.2046,100.253,102.599
2016-09,99.02422,96.65219,100.5594,100.3306,3.039243,103.3477,100.2995,100.4054,102.7728
2016-10,98.75954,96.36397,100.6518,100.3849,3.277529,103.6136,100.3847,100.5422,102.9426
2016-11,98.35741,95.85091,100.7192,100.4246,3.472623,103.85,100.4515,100.6495,103.1084
2016-12,97.73814,94.93626,100.7677,100.453,3.577137,104.0629,100.4939,100.7175,103.2701
2017-01,96.95295,93.80845,100.8449,100.4984,3.605448,104.3013,100.5117,100.746,103.4274
2017-02,96.81806,94.15873,100.9953,100.5868,3.633163,104.6112,100.507,100.7386,103.5803
2017-03,97.42059,95.2066,101.1962,100.7049,3.644461,104.9694,100.4835,100.7009,103.7286
2017-04,98.15372,96.15566,101.4099,100.8305,3.571605,105.3367,100.4463,100.641,103.8722
2017-05,98.78936,96.77619,101.5739,100.9269,3.490797,105.6481,100.4024,100.5706,104.0111
2017-06,99.26433,97.14368,101.7014,101.0018,3.378882,105.917,100.3627,100.5068,104.1451
2017-07,99.55278,97.4289,101.7876,101.0525,3.25806,106.138,100.3435,100.4761,104.2741
2017-08,99.6452,97.66307,101.8172,101.0699,3.110264,106.2951,100.3613,100.5046,104.398
2017-09,99.60093,97.79819,101.7961,101.0575,2.947629,106.394,100.4256,100.6078,104.5167
2017-10,99.52496,97.70847,101.766,101.0398,2.764483,106.478,100.5294,100.7746,104.6302
2017-11,99.52973,97.44387,101.7612,101.037,2.631637,106.583,100.6577,100.9806,104.7383
2017-12,99.57932,96.94993,101.7622,101.0376,2.523181,106.6886,100.7925,101.197,104.8411
2018-01,99.68386,96.41853,101.7316,101.0196,2.352934,106.7554,100.9171,101.397,104.9383
2018-02,99.89886,96.18378,101.6762,100.987,2.083198,106.7905,101.018,101.559,105.03
2018-03,100.1167,96.30121,101.6295,100.9595,1.771422,106.8289,101.0885,101.6721,105.116
2018-04,100.1443,96.84557,101.6167,100.9521,1.481454,106.8972,101.1336,101.7446,105.1965
2018-05,100.0339,97.80592,101.634,100.9622,1.271467,106.9914,101.1619,101.79,105.2713
2018-06,100.0784,99.29875,101.7117,101.0079,1.157981,107.1435,101.1788,101.8171,105.3404
2018-07,100.4991,101.2437,101.8154,101.0689,1.111244,107.3175,101.1817,101.8218,105.4039
2018-08,100.7932,102.2334,101.8747,101.1037,1.076043,107.4389,101.1651,101.7951,105.4618
2018-09,100.6766,102.4065,101.8351,101.0804,0.9929637,107.4504,101.126,101.7323,105.5141
2018-10,100.3966,102.41,101.6576,100.9761,0.7820913,107.3107,101.072,101.6456,105.5609
2018-11,100.1766,102.7207,101.4464,100.852,0.5130172,107.1298,101.0143,101.5531,105.6023
2018-12,100.2317,103.7973,101.2795,100.7539,0.2825196,106.99,100.9628,101.4703,105.6383
2019-01,100.6181,105.0552,101.162,100.6848,0.132538,106.8969,100.9206,101.4025,105.669
2019-02,101.0044,105.9475,101.0288,100.6065,-0.007869137,106.7821,100.888,101.3503,105.6946
2019-03,101.1809,105.7598,100.8447,100.4983,-0.2066045,106.6081,100.8653,101.3139,105.7152
2019-04,101.1149,104.9353,100.5981,100.3534,-0.4994742,106.3633,100.8549,101.2971,105.7309
2019-05,100.8463,104.0118,100.2632,100.1565,-0.9077647,106.0202,100.8572,101.3007,105.7418
2019-06,100.3501,103.3672,99.87839,99.93033,-1.422351,105.6196,100.8658,101.3146,105.7482
2019-07,99.89061,103.2021,99.50918,99.71332,-1.944191,105.231,100.862,101.3085,105.7501
2019-08,99.69629,103.5127,99.23085,99.54973,-2.331112,104.9344,100.8243,101.248,105.7477
2019-09,99.57244,103.8893,99.07589,99.45865,-2.500013,104.7642,100.7397,101.1122,105.7413
