country,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1987-09,100.6973,100.0634,100.3264,100.245,2.968647,61.97001,98.93472,98.91676,61.76837
1987-10,101.0132,100.0262,100.2865,100.215,3.059875,62.1061,99.14755,99.10243,61.92867
1987-11,101.2412,100.0101,100.2788,100.2093,3.155128,62.26314,99.35956,99.28739,62.09004
1987-12,101.4618,100.0831,100.3036,100.2279,3.233481,62.44133,99.54739,99.45127,62.25235
1988-01,101.6101,100.1466,100.3599,100.2701,3.293949,62.64009,99.69794,99.58261,62.41548
1988-02,101.6476,100.258,100.4575,100.3435,3.337961,62.86562,99.80684,99.67761,62.57931
1988-03,101.6761,100.4454,100.6132,100.4603,3.414212,63.12843,99.87958,99.74107,62.74371
1988-04,101.8061,100.7182,100.8223,100.6173,3.563311,63.42583,99.93533,99.78973,62.90855
1988-05,102.0168,101.0925,101.0788,100.8099,3.807981,63.75412,99.9966,99.84318,63.0737
1988-06,102.3059,101.4102,101.3728,101.0307,4.120731,64.10715,100.08,99.91592,63.23902
1988-07,102.6477,101.6345,101.7057,101.2806,4.489475,64.48587,100.1866,100.0089,63.40437
1988-08,102.8718,101.7149,102.0309,101.5248,4.873647,64.86064,100.3101,100.1166,63.56961
1988-09,103.0697,101.6372,102.3351,101.7532,5.249071,65.22286,100.4427,100.2324,63.73461
1988-10,103.3323,101.4645,102.6084,101.9584,5.570922,65.56598,100.5807,100.3528,63.89922
1988-11,103.4411,101.3849,102.8313,102.1257,5.804338,65.8771,100.7218,100.4759,64.06329
1988-12,103.539,101.2749,102.9812,102.2383,5.925694,66.14141,100.8631,100.5992,64.22668
1989-01,103.6114,101.2052,103.0323,102.2767,5.909406,66.34175,100.9985,100.7172,64.38924
1989-02,103.593,101.1246,103.0018,102.2538,5.763001,66.48857,101.1219,100.825,64.55086
1989-03,103.427,101.0514,102.9267,102.1973,5.507538,66.60526,101.2325,100.9214,64.71137
1989-04,103.326,101.0323,102.8411,102.1331,5.183771,66.71368,101.3391,101.0144,64.87065
1989-05,103.4521,101.0628,102.7613,102.0732,4.81555,66.82423,101.4546,101.1152,65.02857
1989-06,103.6256,101.1681,102.7007,102.0277,4.427422,66.94545,101.5908,101.234,65.185
1989-07,103.5162,101.2805,102.645,101.9858,4.004194,67.06802,101.7524,101.375,65.33981
1989-08,103.1991,101.3172,102.5802,101.9372,3.580163,67.18275,101.9367,101.5358,65.49288
1989-09,102.8339,101.2506,102.5042,101.8801,3.166207,67.28795,102.1326,101.7067,65.64412
1989-10,102.5521,101.1325,102.4299,101.8243,2.785145,67.39209,102.3167,101.8673,65.7934
1989-11,102.4297,101.1301,102.3834,101.7894,2.482092,67.51223,102.4627,101.9947,65.94062
1989-12,102.1895,101.1874,102.3587,101.7709,2.272531,67.64449,102.5517,102.0723,66.08571
1990-01,102.0149,101.2406,102.3517,101.7656,2.177043,67.78603,102.5847,102.1011,66.22857
1990-02,101.837,101.2829,102.304,101.7299,2.120267,67.89831,102.5722,102.0903,66.36913
1990-03,101.5839,101.3415,102.234,101.6773,2.083756,67.99314,102.528,102.0517,66.50735
1990-04,101.3025,101.3138,102.1158,101.5886,2.007911,68.05323,102.4658,101.9974,66.64317
1990-05,101.206,101.2739,101.9411,101.4574,1.868321,68.07272,102.3959,101.9364,66.77654
1990-06,101.095,101.2874,101.6779,101.2598,1.620163,68.03008,102.324,101.8737,66.90744
1990-07,100.7725,101.1769,101.3165,100.9884,1.267952,67.9184,102.2498,101.8089,67.03586
1990-08,100.1728,100.8438,100.8793,100.6601,0.8477904,67.75233,102.1688,101.7383,67.16177
1990-09,99.44168,100.2566,100.4145,100.3111,0.4103259,67.56405,102.0744,101.6559,67.28519
1990-10,98.78767,99.84543,99.99918,99.99933,0.01998936,67.40556,101.9606,101.5567,67.40611
1990-11,98.42854,99.59651,99.68273,99.76173,-0.2990695,67.31032,101.8239,101.4374,67.52455
1990-12,98.31031,99.40259,99.48275,99.61158,-0.5230477,67.29068,101.6658,101.2995,67.64055
1991-01,98.24217,99.25085,99.38283,99.53655,-0.6639535,67.33597,101.4988,101.1537,67.75413
1991-02,97.97728,99.44736,99.37173,99.52822,-0.6765311,67.43896,101.3385,101.0139,67.86533
1991-03,97.8604,99.82462,99.42648,99.56932,-0.6012112,67.58436,101.1984,100.8917,67.97421
1991-04,97.93381,99.88011,99.48669,99.61454,-0.4729759,67.73135,101.0835,100.7914,68.08081
1991-05,98.05415,99.73907,99.52198,99.64103,-0.3135754,67.85926,100.9949,100.7141,68.1852
1991-06,98.13678,99.45947,99.51363,99.63477,-0.1099126,67.9553,100.9333,100.6604,68.28743
1991-07,98.09162,99.26436,99.4594,99.59404,0.1464484,68.01787,100.9003,100.6316,68.38757
1991-08,98.09561,99.24282,99.37764,99.53265,0.4533457,68.05948,100.8988,100.6303,68.4857
1991-09,98.09578,99.33192,99.27985,99.45923,0.7754805,68.088,100.931,100.6584,68.58189
1991-10,98.02959,99.30776,99.17155,99.37792,1.041033,68.10728,100.9953,100.7144,68.67622
1991-11,98.06776,99.24458,99.10293,99.32639,1.250234,68.15186,101.0852,100.7929,68.76877
1991-12,98.1758,99.20393,99.08623,99.31386,1.3965,68.23039,101.1878,100.8824,68.85962
1992-01,98.37481,99.29781,99.12167,99.34046,1.49592,68.34326,101.2792,100.9621,68.94886
1992-02,98.63355,99.5162,99.18835,99.39053,1.538144,68.47626,101.3331,101.0092,69.0366
1992-03,98.70679,99.72443,99.24266,99.43131,1.501943,68.59944,101.3313,101.0076,69.12293
1992-04,98.643,99.90176,99.27436,99.45512,1.438645,68.70576,101.2754,100.9589,69.20796
1992-05,98.5803,99.93307,99.27042,99.45216,1.366087,68.78628,101.1756,100.8718,69.29182
1992-06,98.34287,99.79706,99.19564,99.39601,1.267414,68.81657,101.0422,100.7554,69.3746
1992-07,98.06449,99.65672,99.04485,99.28278,1.139636,68.79302,100.8809,100.6147,69.45644
1992-08,97.84644,99.6908,98.82774,99.11978,0.9739165,68.72232,100.6934,100.4511,69.53748
1992-09,97.56851,99.86867,98.5481,98.90981,0.7623322,68.60706,100.4797,100.2646,69.61784
1992-10,97.10706,99.91625,98.20909,98.65528,0.5023962,68.44944,100.2422,100.0575,69.69766
1992-11,96.61292,99.74725,97.83785,98.37655,0.1710103,68.2684,99.98585,99.83379,69.77708
1992-12,96.18775,99.56787,97.47365,98.1031,-0.20366,68.09144,99.71926,99.60121,69.85625
1993-01,95.8173,99.46715,97.16373,97.8704,-0.5728784,67.95174,99.45783,99.37313,69.93529
1993-02,95.53484,99.5354,96.95543,97.714,-0.8667933,67.88271,99.21832,99.16418,70.01435
1993-03,95.30561,99.69085,96.83591,97.62426,-1.054961,67.87574,99.01324,98.98526,70.09357
1993-04,95.08491,99.7332,96.78379,97.58513,-1.149263,67.91615,98.84383,98.83746,70.17307
1993-05,94.80431,99.34048,96.77929,97.58175,-1.15712,67.99033,98.7067,98.71782,70.25298
1993-06,94.46152,99.00128,96.83907,97.62663,-1.026408,68.11024,98.59798,98.62296,70.33343
1993-07,94.38225,98.76284,96.98399,97.73544,-0.730031,68.29082,98.51497,98.55054,70.41452
1993-08,94.64698,98.75297,97.22496,97.91637,-0.2652053,68.54006,98.45803,98.50087,70.49637
1993-09,95.07679,98.96163,97.55055,98.16083,0.3545093,68.85027,98.43053,98.47688,70.57907
1993-10,95.52944,99.1595,97.93679,98.45084,1.103536,69.2048,98.4369,98.48244,70.66273
1993-11,96.08649,99.29836,98.36586,98.77299,1.93779,69.5913,98.48254,98.52225,70.74741
1993-12,96.75018,99.52648,98.83212,99.12306,2.811699,70.00596,98.5712,98.5996,70.83321
1994-01,97.35375,99.74518,99.31468,99.48538,3.653215,70.43416,98.69945,98.71149,70.92019
1994-02,97.90728,99.80708,99.78706,99.84006,4.381812,70.85721,98.86008,98.85163,71.00842
1994-03,98.66707,99.81519,100.2316,100.1738,4.989756,71.26257,99.04256,99.01083,71.09794
1994-04,99.46995,100.061,100.6239,100.4684,5.472635,71.63296,99.23089,99.17514,71.18882
1994-05,100.0391,100.4985,100.943,100.7079,5.828623,71.95324,99.40971,99.33115,71.28109
1994-06,100.4335,100.8337,101.2015,100.9021,6.052122,72.23235,99.56967,99.4707,71.37479
1994-07,100.7972,101.031,101.4232,101.0685,6.144748,72.48711,99.71345,99.59615,71.46997
1994-08,101.2817,101.1914,101.6172,101.2142,6.104416,72.72404,99.84831,99.7138,71.56666
1994-09,101.8141,101.3548,101.7705,101.3293,5.930862,72.93369,99.97963,99.82836,71.66489
1994-10,102.2477,101.3706,101.8691,101.4033,5.637276,73.10607,100.1048,99.93758,71.76469
1994-11,102.4837,101.3432,101.8991,101.4258,5.229921,73.23087,100.2168,100.0353,71.8661
1994-12,102.5805,101.3112,101.8505,101.3893,4.706698,73.30093,100.308,100.1149,71.96914
1995-01,102.573,101.1842,101.7241,101.2944,4.0922,73.31647,100.3746,100.1729,72.07386
1995-02,102.3949,101.0178,101.5325,101.1506,3.428299,73.28641,100.4138,100.2072,72.18027
1995-03,102.1663,100.9276,101.2944,100.9718,2.752546,73.22411,100.4231,100.2153,72.28842
1995-04,101.9799,101.1036,101.0224,100.7676,2.101767,73.13852,100.4005,100.1955,72.39835
1995-05,101.6801,101.5343,100.7032,100.5279,1.482527,73.01997,100.3448,100.147,72.51007
1995-06,101.2368,101.8009,100.3254,100.2443,0.8688812,72.85997,100.2583,100.0715,72.62364
1995-07,100.7834,101.6212,99.90761,99.93057,0.2549115,72.67189,100.1507,99.97765,72.7391
1995-08,100.2938,101.0697,99.48401,99.61252,-0.3348146,72.48055,100.0351,99.87679,72.85648
1995-09,99.82965,100.1486,99.07689,99.30685,-0.8658642,72.30219,99.92426,99.78005,72.97583
1995-10,99.43232,99.33926,98.73237,99.04817,-1.279628,72.17059,99.8278,99.6959,73.09719
1995-11,98.96981,98.8787,98.48107,98.85949,-1.532755,72.10842,99.75165,99.62946,73.22059
1995-12,98.49677,98.68556,98.32858,98.745,-1.610853,72.12016,99.69591,99.58083,73.34608
1996-01,98.23099,98.75983,98.26829,98.69973,-1.520975,72.20134,99.65127,99.54189,73.47369
1996-02,98.16643,98.7364,98.23826,98.67719,-1.336739,72.30676,99.60602,99.50241,73.60345
1996-03,98.13342,98.5417,98.20461,98.65192,-1.10966,72.41158,99.55202,99.45531,73.73541
1996-04,98.08757,98.26492,98.16348,98.62104,-0.8553216,72.51295,99.49045,99.40159,73.86958
1996-05,97.97444,98.13945,98.12163,98.58961,-0.5533931,72.61588,99.42574,99.34513,74.00598
1996-06,97.98112,98.18008,98.07602,98.55537,-0.1946683,72.71813,99.35989,99.28768,74.14466
1996-07,98.05109,98.27807,98.00528,98.50225,0.1815521,72.80383,99.2868,99.22392,74.28562
1996-08,98.25143,98.31273,97.91795,98.43668,0.5500727,72.87924,99.19839,99.14678,74.42889
1996-09,98.53461,98.3276,97.79903,98.34739,0.8726113,72.9331,99.09095,99.05305,74.57446
1996-10,98.81857,98.40436,97.67226,98.25221,1.12572,72.98302,98.97237,98.94959,74.72237
1996-11,99.00265,98.58711,97.56845,98.17427,1.308608,73.05204,98.85728,98.8492,74.8726
1996-12,99.15099,98.83604,97.54121,98.15382,1.470158,73.18044,98.76292,98.76686,75.02515
1997-01,99.36452,98.9665,97.59822,98.19662,1.624672,73.37437,98.70437,98.71579,75.18003
1997-02,99.53917,98.94827,97.73441,98.29887,1.830561,73.63038,98.69317,98.70602,75.33721
1997-03,99.63834,98.83606,97.9075,98.42884,2.078846,73.9169,98.73289,98.74066,75.49667
1997-04,99.68657,98.87907,98.10323,98.5758,2.358694,74.2233,98.81119,98.80898,75.65837
1997-05,99.91334,99.26776,98.3308,98.74666,2.672657,74.55665,98.91084,98.89592,75.82228
1997-06,100.2749,99.96896,98.5885,98.94016,3.022136,74.91577,99.01772,98.98916,75.98835
1997-07,100.6761,100.5199,98.84293,99.13119,3.394762,75.27534,99.12691,99.08443,76.15652
1997-08,101.0765,100.8501,99.07925,99.30862,3.766131,75.62397,99.23857,99.18185,76.32675
1997-09,101.3875,101.0343,99.28859,99.4658,4.143035,75.95474,99.35326,99.2819,76.49896
1997-10,101.5591,101.1157,99.46188,99.59591,4.49073,76.2605,99.46687,99.38102,76.67309
1997-11,101.7353,101.1031,99.61306,99.70942,4.790631,76.55169,99.5737,99.47422,76.84905
1997-12,101.9896,100.9518,99.76262,99.82171,5.006099,76.84393,99.66932,99.55764,77.02678
1998-01,102.1485,100.7272,99.91867,99.93888,5.136687,77.14339,99.75374,99.63129,77.20618
1998-02,102.3599,100.6964,100.0978,100.0734,5.20503,77.46286,99.82848,99.6965,77.38718
1998-03,102.579,100.7903,100.2957,100.222,5.252082,77.79907,99.89426,99.75389,77.56967
1998-04,102.6183,100.818,100.4866,100.3653,5.266029,78.13193,99.94927,99.80188,77.75359
1998-05,102.6956,100.8595,100.6552,100.4919,5.221314,78.44949,99.99046,99.83781,77.93882
1998-06,102.8706,100.9338,100.7702,100.5782,5.087345,78.727,100.0156,99.85971,78.12527
1998-07,102.8187,101.2317,100.8121,100.6097,4.880063,78.94883,100.0259,99.86874,78.31285
1998-08,102.534,101.5233,100.7738,100.5809,4.608228,79.10889,100.0239,99.86697,78.50146
