country,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL
2011-02,102.3945,100.6511,102.7605,102.6067,2.542374,97.14391,100.5384,100.4079,94.53432
2011-03,102.3129,100.458,102.6146,102.4689,2.163612,97.09169,100.5617,100.4284,94.61784
2011-04,101.9766,100.351,102.3397,102.2092,1.748007,96.9173,100.5723,100.4377,94.7016
2011-05,101.4697,100.3708,101.9692,101.8593,1.33946,96.65214,100.5757,100.4408,94.78562
2011-06,100.9506,100.288,101.5275,101.4422,0.8993803,96.3191,100.5769,100.4418,94.86992
2011-07,100.3965,100.1149,101.0617,101.0021,0.4083047,95.96259,100.5782,100.4429,94.95449
2011-08,99.77767,99.87333,100.6181,100.5832,-0.1112664,95.62682,100.5798,100.4444,95.03937
2011-09,99.3758,99.70865,100.2356,100.222,-0.6227172,95.34872,100.5806,100.445,95.12457
2011-10,99.15015,99.67931,99.92419,99.9278,-1.129308,95.13793,100.5778,100.4426,95.21011
2011-11,98.95808,99.54768,99.6801,99.69727,-1.600875,94.99117,100.5682,100.4341,95.29602
2011-12,99.03473,99.41903,99.51115,99.53768,-1.980819,94.91606,100.5485,100.4168,95.38234
2012-01,99.2594,99.22427,99.43008,99.46112,-2.188939,94.925,100.5169,100.3889,95.46909
2012-02,99.58717,99.16324,99.4339,99.46473,-2.191112,95.01537,100.4726,100.35,95.55632
2012-03,99.57009,99.36838,99.4618,99.49107,-2.02117,95.1293,100.4169,100.3009,95.64407
2012-04,99.28182,99.63152,99.44682,99.47693,-1.769045,95.20279,100.3542,100.2457,95.73236
2012-05,98.91724,99.78871,99.39627,99.42919,-1.458204,95.24275,100.289,100.1883,95.82125
2012-06,98.66326,99.87009,99.32652,99.3633,-1.094534,95.26485,100.2226,100.1298,95.9108
2012-07,98.64588,99.82468,99.23176,99.2738,-0.7284781,95.26352,100.15,100.0659,96.00104
2012-08,98.69419,99.65533,99.11122,99.15996,-0.4066386,95.23797,100.064,99.9902,96.09202
2012-09,98.64808,99.42487,98.97446,99.03079,-0.1586994,95.1974,99.95914,99.89786,96.18379
2012-10,98.60038,99.15002,98.83167,98.89592,0.01434933,95.15158,99.83677,99.79012,96.27641
2012-11,98.63442,98.97289,98.717,98.78761,0.1498296,95.1335,99.70358,99.67284,96.36993
2012-12,98.7628,99.04251,98.64407,98.71873,0.2532053,95.15639,99.57121,99.55628,96.46439
2013-01,98.82076,99.27898,98.62502,98.70074,0.3235835,95.23216,99.45667,99.45543,96.55984
2013-02,98.846,99.46115,98.65237,98.72657,0.3561224,95.35374,99.37644,99.3848,96.65632
2013-03,98.7122,99.46214,98.70153,98.77301,0.3871143,95.49756,99.33929,99.35208,96.75388
2013-04,98.63015,99.48018,98.78967,98.85626,0.5015966,95.68032,99.33653,99.34965,96.85255
2013-05,98.73695,99.56567,98.93385,98.99243,0.709711,95.9187,99.35231,99.36354,96.95236
2013-06,98.9785,99.62273,99.12944,99.17716,0.9904699,96.20843,99.37122,99.38019,97.05333
2013-07,99.34748,99.75647,99.38712,99.42054,1.360989,96.56004,99.38448,99.39188,97.15549
2013-08,99.73261,100.1175,99.71412,99.72939,1.82998,96.9808,99.38859,99.39549,97.25885
2013-09,99.96712,100.6305,100.0782,100.0732,2.355231,97.43951,99.38408,99.39152,97.36342
2013-10,100.1152,101.0857,100.4369,100.412,2.883223,97.89501,99.37504,99.38355,97.46921
2013-11,100.3828,101.4715,100.7428,100.701,3.329533,98.301,99.36659,99.37612,97.57623
2013-12,100.5517,101.7354,100.9516,100.8982,3.633614,98.61401,99.36265,99.37264,97.68447
2014-01,100.7289,101.8507,101.0448,100.9862,3.762969,98.81572,99.36348,99.37338,97.79394
2014-02,100.8871,101.7888,101.021,100.9638,3.723496,98.90424,99.36867,99.37795,97.90461
2014-03,100.887,101.5608,100.9125,100.8613,3.574294,98.91093,99.37951,99.38749,98.01649
2014-04,100.7366,101.3386,100.7543,100.7119,3.333414,98.86974,99.40105,99.40646,98.12953
2014-05,100.5371,101.2698,100.5682,100.5361,3.005951,98.80197,99.43927,99.44011,98.24374
2014-06,100.3969,101.248,100.3629,100.3421,2.606366,98.71597,99.49729,99.4912,98.35906
2014-07,100.3049,101.1383,100.1626,100.153,2.149534,98.63564,99.5704,99.55557,98.47549
2014-08,100.3248,100.8192,99.97966,99.98019,1.641664,98.57291,99.65096,99.6265,98.59296
2014-09,100.4151,100.4498,99.82735,99.83633,1.130459,98.54103,99.73217,99.69801,98.71146
2014-10,100.4632,100.0802,99.70947,99.725,0.6627179,98.54379,99.81123,99.76762,98.83092
2014-11,100.3226,99.86423,99.64275,99.66198,0.3019332,98.5978,99.88783,99.83508,98.95131
2014-12,100.0554,99.93723,99.65892,99.67725,0.1223529,98.73466,99.96285,99.90112,99.07259
2015-01,99.92682,100.2384,99.75024,99.76351,0.1327947,98.94694,100.037,99.96642,99.19469
2015-02,99.94722,100.5365,99.89481,99.90006,0.3122846,99.2131,100.1096,100.0304,99.31757
2015-03,100.1273,100.6986,100.0533,100.0498,0.5897185,99.49422,100.1773,100.09,99.44118
2015-04,100.4035,100.7464,100.1684,100.1584,0.8732452,99.73312,100.2329,100.1389,99.56548
2015-05,100.6754,100.7527,100.2124,100.2001,1.113553,99.90218,100.2682,100.17,99.69041
2015-06,100.8019,100.6367,100.2027,100.1909,1.319251,100.0183,100.2788,100.1793,99.81591
2015-07,100.7108,100.4525,100.1584,100.149,1.484897,100.1003,100.2687,100.1704,99.94195
2015-08,100.5987,100.2295,100.0868,100.0813,1.60529,100.1553,100.245,100.1496,100.0685
2015-09,100.5501,100.0982,100.0367,100.0341,1.716227,100.2322,100.2134,100.1218,100.1954
2015-10,100.6316,100.1587,100.0351,100.0326,1.841042,100.358,100.1747,100.0877,100.3228
2015-11,100.6866,100.3368,100.073,100.0683,1.953409,100.5238,100.128,100.0465,100.4505
2015-12,100.5797,100.4811,100.113,100.1061,1.982575,100.6922,100.0745,99.99939,100.5785
2016-01,100.2153,100.4402,100.1109,100.1041,1.891477,100.8185,100.0217,99.95293,100.7068
2016-02,99.9342,100.2923,100.1051,100.0986,1.74186,100.9413,99.97865,99.91503,100.8353
2016-03,100.0794,100.1501,100.1334,100.1254,1.612601,101.0987,99.95058,99.89032,100.964
2016-04,100.4246,100.0331,100.1881,100.1771,1.554028,101.283,99.93334,99.87514,101.0928
2016-05,100.7545,99.99034,100.2525,100.2379,1.576709,101.4773,99.91991,99.86332,101.2217
2016-06,101.0644,100.0798,100.3279,100.3091,1.664433,101.683,99.90614,99.85119,101.3507
2016-07,100.9942,100.2341,100.4086,100.3853,1.792182,101.8942,99.89612,99.84237,101.4796
2016-08,100.7892,100.3478,100.4922,100.4643,1.95027,102.1086,99.89764,99.8437,101.6085
2016-09,100.7534,100.3396,100.5851,100.5521,2.09545,102.3325,99.91725,99.86098,101.7372
2016-10,100.8185,100.3339,100.6711,100.6332,2.183563,102.5494,99.95467,99.89392,101.8658
2016-11,100.9616,100.4521,100.7363,100.6949,2.209821,102.7452,100.0049,99.93813,101.9942
2016-12,101.1579,100.5042,100.77,100.7266,2.201221,102.9086,100.0591,99.98586,102.1223
2017-01,101.1469,100.5781,100.7477,100.7056,2.178271,103.0146,100.1048,100.0261,102.2501
2017-02,101.0165,100.6538,100.6828,100.6443,2.115285,103.0765,100.1291,100.0475,102.3774
2017-03,101.0509,100.7846,100.5921,100.5586,1.990704,103.1112,100.1234,100.0425,102.5044
2017-04,101.1528,100.864,100.4966,100.4685,1.833936,103.1405,100.0885,100.0118,102.6308
2017-05,101.1176,100.889,100.4228,100.3987,1.688753,103.1911,100.0322,99.96222,102.7566
2017-06,100.9312,100.9388,100.4183,100.3945,1.602211,103.3122,99.96766,99.90536,102.8819
2017-07,100.714,101.111,100.4821,100.4547,1.578834,103.503,99.91417,99.85826,103.0064
2017-08,100.6713,101.2753,100.6201,100.5851,1.626935,103.7698,99.89029,99.83723,103.1303
2017-09,100.8393,101.4906,100.8277,100.7812,1.734967,104.108,99.90593,99.851,103.2533
2017-10,101.1269,101.6645,101.0407,100.9823,1.854647,104.4513,99.9526,99.8921,103.3755
2017-11,101.3478,101.6913,101.2137,101.1457,1.954034,104.7529,100.0143,99.94644,103.4968
2017-12,101.4414,101.6131,101.3089,101.2356,2.006366,104.9733,100.0763,100.001,103.6171
2018-01,101.5959,101.5136,101.3235,101.2494,2.0334,105.1093,100.1324,100.0504,103.7364
2018-02,101.6112,101.4199,101.2542,101.184,2.018505,105.1571,100.1824,100.0944,103.8545
2018-03,101.4697,101.3823,101.1254,101.0624,1.969125,105.1416,100.2291,100.1355,103.9715
2018-04,101.3397,101.2527,100.9918,100.9361,1.918817,105.1195,100.2764,100.1772,104.0872
2018-05,101.2988,101.0379,100.8754,100.8262,1.863291,105.1138,100.3292,100.2237,104.2017
2018-06,101.3011,100.7725,100.7521,100.7097,1.729792,105.0993,100.3934,100.2802,104.3148
2018-07,101.3812,100.6555,100.6142,100.5795,1.51185,105.0678,100.4753,100.3523,104.4264
2018-08,101.5432,100.6277,100.4607,100.4345,1.20303,105.0182,100.579,100.4437,104.5366
2018-09,101.5533,100.6846,100.2937,100.2768,0.8112579,104.9526,100.7021,100.5521,104.6452
2018-10,101.3404,100.6688,100.1286,100.1209,0.417122,104.887,100.8299,100.6646,104.7523
2018-11,101.1317,100.4291,99.99863,99.99812,0.09870347,104.8563,100.9445,100.7655,104.8577
2018-12,100.9934,100.0725,99.89911,99.90411,-0.1121889,104.8556,101.0339,100.8442,104.9615
2019-01,101.0399,99.84997,99.85976,99.86696,-0.183765,104.9161,101.1016,100.9038,105.0635
2019-02,101.0273,99.84422,99.85681,99.86417,-0.13683,105.0132,101.1594,100.9547,105.1637
2019-03,100.8513,99.99559,99.85995,99.86713,-0.0254871,105.1148,101.2217,101.0095,105.2622
2019-04,100.5059,100.1275,99.85118,99.85885,0.07860323,105.2022,101.3001,101.0786,105.359
2019-05,100.2043,100.1489,99.82711,99.83611,0.150084,105.2716,101.4043,101.1703,105.4539
2019-06,99.92581,100.0211,99.79272,99.80363,0.2178387,105.3282,101.54,101.2898,105.547
2019-07,99.80871,99.81471,99.75469,99.76772,0.2963968,105.3792,101.7074,101.4371,105.6384
2019-08,99.7021,99.60144,99.72298,99.73775,0.3969232,105.4351,101.9019,101.6084,105.7279
2019-09,99.68263,99.44427,99.68937,99.70602,0.5093252,105.4871,102.1145,101.7956,105.8158
2019-10,99.76168,99.47301,99.69894,99.71506,0.6636949,105.5831,102.329,101.9845,105.902
2019-11,99.86855,99.58911,99.71866,99.73368,0.7934986,105.6883,102.5184,102.1513,105.9865
2019-12,100.0437,99.73194,99.71371,99.729,0.8681008,105.7658,102.64,102.2583,106.0695
2020-01,100.2411,99.80204,99.66367,99.68175,0.8366961,105.794,102.6336,102.2527,106.151
2020-02,100.0079,99.69527,99.56712,99.59055,0.7219111,105.7713,102.4338,102.0768,106.2311
2020-03,98.9948,99.2524,97.0331,97.19718,-1.863607,103.1559,88.56494,89.86533,106.31
2020-04,97.42545,98.83782,91.16426,91.6541,-7.808301,96.98766,86.0333,87.63623,106.3878
2020-05,96.54662,98.95653,94.02007,94.35139,-4.914336,100.0982,84.87643,86.61761,106.4647
2020-06,96.67646,99.23289,96.46086,96.65671,-2.428673,102.7701,88.99702,90.24577,106.5408
2020-07,97.57501,99.27539,98.23814,98.33533,-0.6086109,104.7379,93.12229,93.87805,106.6163
2020-08,98.51407,99.2852,99.25886,99.2994,0.4416391,105.9007,97.21017,97.4774,106.6914
2020-09,99.2663,99.48271,99.44088,99.47132,0.6467849,106.1694,97.06594,97.35041,106.7663
2020-10,99.72884,99.70438,99.60223,99.62371,0.7889604,106.4162,96.69276,97.02182,106.8411
2020-11,100.0424,100.0312,99.76865,99.78089,0.9275496,106.6686,96.5655,96.90977,106.916
2020-12,100.3827,100.4491,100.0081,100.0071,1.166594,106.9997,96.66309,96.9957,106.991
2021-01,100.6832,100.6793,100.168,100.1581,1.372494,107.246,96.94308,97.24224,107.0661
2021-02,101.0757,100.8621,100.3758,100.3544,1.676175,107.5442,97.36115,97.61034,107.1415
2021-03,101.698,101.1493,100.6257,100.5904,4.587423,107.8881,97.87734,98.06484,107.2172
2021-04,102.4292,101.5215,100.876,100.8268,11.59465,108.233,98.45274,98.57147,107.2931
2021-05,102.8656,101.9143,101.0616,101.0021,8.402732,108.5091,99.05233,99.09942,107.3693
2021-06,103.1151,102.219,101.1279,101.0647,5.728702,108.6575,99.64388,99.62028,107.4456
2021-07,103.0513,102.2445,101.05,100.9912,3.736313,108.6512,100.1949,100.1054,107.5222
2021-08,102.7728,102.0414,100.8465,100.799,2.463655,108.5097,100.6795,100.5321,107.5989
2021-09,102.5391,101.6999,100.578,100.5453,2.00491,108.298,101.0883,100.892,107.6757
2021-10,102.5052,101.1988,100.2927,100.2758,1.552173,108.0679,101.4427,101.2041,107.7525
2021-11,102.5376,100.7471,100.0358,100.0332,1.124465,107.8681,101.7743,101.4961,107.8295
2021-12,102.3931,100.3996,99.83248,99.84118,,,,,
2022-01,102.0136,100.1158,99.68599,99.70282,,,,,
