country,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
2013-06,100.0174,100.0124,99.78469,99.7384,2.533573,94.98762,99.98294,99.94508,95.19258
2013-07,100.0711,100.1862,99.83838,99.80329,2.507719,95.24777,100.0017,99.96141,95.40195
2013-08,100.1803,100.5069,99.9312,99.91545,2.576066,95.54555,100.0415,99.99596,95.61133
2013-09,100.3676,100.79,100.0456,100.0536,2.704478,95.86434,100.0944,100.042,95.82069
2013-10,100.5593,100.8459,100.1302,100.156,2.840118,96.1551,100.1517,100.0917,96.03004
2013-11,100.6426,100.7573,100.142,100.1702,2.925181,96.37604,100.2045,100.1376,96.23936
2013-12,100.5188,100.4867,100.0651,100.0773,2.924219,96.51147,100.2446,100.1724,96.44865
2014-01,100.2643,100.1896,99.92666,99.90997,2.850369,96.58703,100.2655,100.1906,96.65792
2014-02,99.96912,99.92438,99.76898,99.71943,2.723139,96.64337,100.2625,100.188,96.86715
2014-03,99.70611,99.72563,99.63828,99.56149,2.583908,96.7252,100.2339,100.1631,97.07634
2014-04,99.54038,99.53291,99.56068,99.46771,2.475137,96.85812,100.1842,100.12,97.28551
2014-05,99.57495,99.27754,99.55762,99.46402,2.440043,97.06335,100.1203,100.0645,97.49464
2014-06,99.89894,99.18741,99.63128,99.55302,2.480179,97.34348,100.0492,100.0026,97.70374
2014-07,100.3355,99.25781,99.76531,99.71499,2.556756,97.68302,99.97624,99.93926,97.91282
2014-08,100.6616,99.34166,99.93539,99.92052,2.630089,98.05848,99.90641,99.87859,98.12187
2014-09,100.7151,99.30318,100.1189,100.1422,2.694901,98.44779,99.84429,99.82462,98.33092
2014-10,100.6126,99.27023,100.3135,100.3774,2.801474,98.84885,99.79479,99.78161,98.53995
2014-11,100.5059,99.22453,100.4854,100.5852,2.959512,99.2283,99.7608,99.75208,98.74896
2014-12,100.4933,99.14676,100.6047,100.7293,3.154922,99.55634,99.74007,99.73405,98.95796
2015-01,100.5369,99.28625,100.6598,100.7959,3.348528,99.82127,99.72091,99.71741,99.16695
2015-02,100.5697,99.56647,100.6509,100.7851,3.49671,100.0227,99.69121,99.6916,99.37591
2015-03,100.5477,99.66962,100.5877,100.7088,3.56155,100.1701,99.64716,99.65333,99.58484
2015-04,100.5117,99.65292,100.4818,100.5808,3.52725,100.2745,99.60275,99.61475,99.79372
2015-05,100.5282,99.62137,100.3587,100.432,3.39767,100.3612,99.578,99.59325,100.0026
2015-06,100.6434,99.40823,100.2346,100.2821,3.187687,100.4465,99.58715,99.6012,100.2114
2015-07,100.7857,99.27895,100.129,100.1545,2.93461,100.5496,99.62568,99.63467,100.4201
2015-08,100.8538,99.35991,100.0459,100.0541,2.668186,100.6749,99.68098,99.68272,100.6287
2015-09,100.7787,99.4314,99.97635,99.97001,2.402782,100.8133,99.74095,99.73483,100.8371
2015-10,100.6596,99.63125,99.91463,99.89542,2.134904,100.9592,99.80122,99.78719,101.0454
2015-11,100.6347,99.82288,99.85582,99.82436,1.893911,101.1076,99.8611,99.83922,101.2536
2015-12,100.7969,99.8438,99.82375,99.78561,1.734032,101.2827,99.91934,99.88982,101.4615
2016-01,101.0142,99.76221,99.82353,99.78535,1.671489,101.4898,99.97011,99.93394,101.6692
2016-02,101.0945,99.74405,99.85574,99.82426,1.706512,101.7296,100.0053,99.96452,101.8766
2016-03,100.8938,99.68626,99.90977,99.88955,1.81833,101.9915,100.0177,99.97525,102.0837
2016-04,100.5625,99.68325,99.97685,99.97063,1.986717,102.2667,100.0047,99.96397,102.2904
2016-05,100.3111,99.86058,100.0485,100.0573,2.177386,102.5465,99.96848,99.93251,102.4967
2016-06,100.3066,99.92965,100.125,100.1496,2.373905,102.831,99.91715,99.88792,102.7027
2016-07,100.4884,99.90691,100.2062,100.2478,2.556683,103.1204,99.8681,99.8453,102.9081
2016-08,100.7908,99.93273,100.2634,100.3169,2.691684,103.3847,99.83864,99.8197,103.1131
2016-09,101.1787,99.95799,100.2914,100.3507,2.782702,103.6186,99.83676,99.81807,103.3176
2016-10,101.5625,99.9423,100.3078,100.3705,2.853493,103.84,99.85043,99.82994,103.5215
2016-11,101.8313,99.8288,100.3278,100.3947,2.924731,104.0647,99.86093,99.83907,103.7247
2016-12,101.8914,99.67191,100.345,100.4154,2.965127,104.2858,99.85513,99.83404,103.9273
2017-01,101.8181,99.63875,100.3551,100.4278,2.965111,104.4991,99.83788,99.81905,104.1292
2017-02,101.6872,99.7178,100.3714,100.4474,2.937518,104.7179,99.82281,99.80595,104.3304
2017-03,101.5395,99.75201,100.3895,100.4693,2.888828,104.9379,99.82417,99.80713,104.5308
2017-04,101.4032,99.69601,100.4111,100.4954,2.830018,105.1609,99.84841,99.82819,104.7303
2017-05,101.3051,99.58183,100.4223,100.5089,2.755384,105.372,99.89626,99.86977,104.9289
2017-06,101.2715,99.46287,100.4162,100.5016,2.657891,105.5641,99.96308,99.92783,105.1266
2017-07,101.2901,99.41605,100.3772,100.4544,2.521458,105.7205,100.0376,99.99259,105.3232
2017-08,101.3572,99.43659,100.3118,100.3753,2.382433,105.8478,100.1084,100.0541,105.5188
2017-09,101.4728,99.59691,100.2287,100.275,2.254872,105.9551,100.1696,100.1072,105.7133
2017-10,101.5871,99.80193,100.1298,100.1554,2.122484,106.044,100.2271,100.1572,105.9066
2017-11,101.6341,99.96503,100.008,100.0082,1.96258,106.1071,100.2918,100.2134,106.0986
2017-12,101.5673,100.1391,99.86219,99.83206,1.780762,106.1429,100.3722,100.2833,106.2894
2018-01,101.4618,100.2415,99.72903,99.67114,1.618414,106.1903,100.4679,100.3665,106.4788
2018-02,101.4184,100.2161,99.6387,99.56199,1.493077,106.2814,100.5721,100.457,106.6668
2018-03,101.5055,100.1549,99.61635,99.53498,1.43472,106.4435,100.674,100.5455,106.8534
2018-04,101.6399,100.0998,99.64269,99.56681,1.421784,106.656,100.7603,100.6205,107.0385
2018-05,101.7029,100.1032,99.69287,99.62745,1.443168,106.8927,100.8177,100.6704,107.222
2018-06,101.6106,100.171,99.73412,99.67729,1.472395,107.1184,100.8365,100.6867,107.404
2018-07,101.4544,100.26,99.73785,99.68181,1.496261,107.3024,100.8165,100.6694,107.5844
2018-08,101.3624,100.2091,99.69173,99.62606,1.495677,107.4309,100.7632,100.623,107.7631
2018-09,101.4241,100.0994,99.60675,99.52338,1.472956,107.5157,100.6862,100.5561,107.9402
2018-10,101.5516,100.0802,99.50934,99.40566,1.453301,107.5852,100.6009,100.482,108.1157
2018-11,101.6219,100.1432,99.43508,99.31593,1.480191,107.6777,100.5239,100.4151,108.2894
2018-12,101.5532,100.1414,99.41669,99.29372,1.588343,107.8288,100.4696,100.3679,108.4615
2019-01,101.4387,100.062,99.45882,99.34462,1.745651,108.044,100.446,100.3474,108.6319
2019-02,101.4107,100.0289,99.55423,99.45991,1.913933,108.3156,100.4571,100.3571,108.8006
2019-03,101.5521,99.93307,99.68238,99.61478,2.046234,108.6216,100.5031,100.3971,108.9677
2019-04,101.7199,99.91463,99.82452,99.78654,2.142849,108.9415,100.5783,100.4624,109.133
2019-05,101.7031,99.89784,99.95785,99.94766,2.205874,109.2506,100.674,100.5455,109.2967
2019-06,101.3539,99.83389,100.0536,100.0633,2.239537,109.5174,100.78,100.6377,109.4588
2019-07,100.9032,99.71761,100.0976,100.1166,2.258877,109.7262,100.8848,100.7286,109.6192
2019-08,100.6718,99.65145,100.0995,100.1189,2.286423,109.8873,100.9769,100.8087,109.778
2019-09,100.8812,99.5135,100.0731,100.0869,2.325059,110.0156,101.0484,100.8708,109.9352
2019-10,101.2469,99.35985,100.0265,100.0306,2.356178,110.1201,101.0979,100.9138,110.0909
2019-11,101.3529,99.33839,99.97453,99.96782,2.358231,110.2169,101.1243,100.9367,110.245
2019-12,100.8708,99.28217,99.92184,99.90414,2.302363,110.3114,101.1223,100.9351,110.3977
2020-01,100.0386,99.17908,99.88702,99.86206,2.202945,110.4241,101.0802,100.8984,110.549
2020-02,99.16357,99.00397,99.87925,99.85267,2.077041,110.5654,100.983,100.814,110.699
2020-03,98.47576,98.5976,98.43958,98.11294,0.4571141,109.1181,98.11277,98.32017,110.8478
2020-04,98.02454,98.17794,97.45723,96.92585,-0.7054589,108.173,94.01795,94.76234,110.9953
2020-05,97.90393,98.2983,97.00919,96.38442,-1.311551,107.8178,92.04675,93.04963,111.1418
2020-06,98.24178,98.47394,97.60436,97.10365,-0.8182537,108.6213,93.04179,93.91419,111.2873
2020-07,98.85809,98.40648,98.09843,97.70069,-0.3765865,109.313,94.03463,94.77682,111.4319
2020-08,99.59333,98.48067,98.65672,98.37534,0.1726678,110.077,95.04351,95.6534,111.5758
2020-09,100.3582,99.15944,99.03283,98.82984,0.5661541,110.6384,96.28981,96.73627,111.7189
2020-10,101.0646,100.0132,99.49445,99.38767,1.067822,111.296,97.65065,97.91865,111.8615
2020-11,101.5945,100.6101,99.98449,99.97985,1.605207,111.9862,99.01655,99.10542,112.0035
2020-12,101.8283,100.8946,100.2318,100.2786,1.897921,112.4051,99.29267,99.34533,112.1452
2021-01,101.8483,100.9272,100.3788,100.4564,2.071722,112.7118,99.47628,99.50487,112.2865
2021-02,101.7053,101.0478,100.4951,100.5969,2.1876,112.9841,99.66293,99.66705,112.4275
2021-03,101.3986,101.2833,100.575,100.6934,3.755073,113.2155,99.77745,99.76654,112.5683
2021-04,101.0187,101.4504,100.6133,100.7397,4.83217,113.4001,99.76704,99.7575,112.7089
2021-05,100.6602,101.257,100.6015,100.7255,5.296382,113.5282,99.60261,99.61463,112.8494
2021-06,100.407,100.9192,100.5415,100.653,4.585146,113.6017,99.2887,99.34188,112.9899
2021-07,100.2969,100.6822,100.4455,100.537,3.953233,113.6344,98.88382,98.9901,113.1303
2021-08,100.4251,100.4861,100.3122,100.3758,3.222777,113.6245,98.45907,98.62105,113.2709
2021-09,100.9048,100.4266,100.1399,100.1677,,,,,
2021-10,101.5896,100.3913,99.94552,99.93275,,,,,
2021-11,102.3414,100.3427,99.74782,99.69385,,,,,
2021-12,,100.242,99.55888,99.46553,,,,,
2022-01,,100.0975,99.38107,99.25067,,,,,
