country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
2016-04,99.9237,100.5884,99.02329,99.47456,4.389677,103.4012,99.74578,99.55654,104.4211
2016-05,99.88521,100.6791,99.10933,99.52039,4.745535,103.9064,99.75368,99.56831,104.8402
2016-06,99.67585,100.7661,99.20741,99.57262,5.131919,104.4248,99.76202,99.58072,105.2591
2016-07,99.28085,100.7978,99.32772,99.63671,5.523084,104.9673,99.77058,99.59348,105.6777
2016-08,98.90118,100.7807,99.45722,99.70569,5.87102,105.5202,99.77949,99.60674,106.096
2016-09,98.82792,100.7823,99.58349,99.77295,6.135548,106.0703,99.78913,99.62109,106.514
2016-10,99.30125,100.8867,99.71136,99.84106,6.298577,106.6227,99.80014,99.63749,106.9314
2016-11,100.063,100.9411,99.83271,99.90569,6.373692,107.1686,99.81322,99.65697,107.3482
2016-12,100.7956,100.9641,99.95789,99.97237,6.388633,107.7189,99.82886,99.68024,107.7643
2017-01,101.2733,101.0199,100.0998,100.0479,6.368795,108.2875,99.84693,99.70715,108.1796
2017-02,101.5413,101.1615,100.2502,100.1281,6.353544,108.8657,99.86713,99.73724,108.594
2017-03,101.6629,101.3675,100.4164,100.2166,6.385143,109.4612,99.8892,99.7701,109.0073
2017-04,101.6762,101.5368,100.5954,100.3119,6.450365,110.071,99.91307,99.80565,109.4195
2017-05,101.6964,101.6123,100.7633,100.4014,6.508194,110.6688,99.93888,99.84409,109.8305
2017-06,101.8569,101.5741,100.9018,100.4751,6.520859,111.2342,99.96688,99.88577,110.2401
2017-07,102.2418,101.5309,101.0046,100.5299,6.470996,111.7597,99.99728,99.93104,110.6481
2017-08,102.6794,101.49,101.037,100.5471,6.336226,112.2062,100.0303,99.98018,111.0546
2017-09,102.9233,101.4781,100.9852,100.5196,6.115787,112.5574,100.066,100.0334,111.4592
2017-10,102.7809,101.4694,100.8735,100.4601,5.830234,112.8391,100.1045,100.0907,111.862
2017-11,102.4354,101.5378,100.7309,100.3841,5.519084,113.0833,100.1455,100.1517,112.2627
2017-12,102.1138,101.6363,100.5657,100.2961,5.179923,113.2986,100.189,100.2165,112.6613
2018-01,101.9579,101.6378,100.3833,100.199,4.805278,113.491,100.235,100.2851,113.0576
2018-02,101.8712,101.5517,100.1794,100.0904,4.39932,113.655,100.2838,100.3577,113.4515
2018-03,101.6867,101.5029,99.96919,99.97839,3.970889,113.8077,100.3356,100.4349,113.8428
2018-04,101.2653,101.5488,99.77056,99.87259,3.5417,113.9694,100.3909,100.5172,114.2315
2018-05,100.6924,101.6602,99.59417,99.77863,3.147508,114.1521,100.4501,100.6053,114.6173
2018-06,100.0771,101.7223,99.44707,99.70028,2.814004,114.3643,100.5133,100.6994,115.0002
2018-07,99.50236,101.6418,99.33562,99.64092,2.553494,114.6135,100.5803,100.7992,115.38
2018-08,99.01854,101.5068,99.24847,99.5945,2.388989,114.8868,100.6505,100.9038,115.7567
2018-09,98.70751,101.4231,99.2037,99.57065,2.352612,115.2054,100.7234,101.0123,116.1301
2018-10,98.65614,101.4039,99.23179,99.58562,2.451405,115.6052,100.7986,101.1242,116.5002
2018-11,98.75693,101.5146,99.33974,99.64312,2.663383,116.0952,100.8755,101.2387,116.8668
2018-12,98.90513,101.6529,99.4875,99.72182,2.939452,116.629,100.9537,101.3553,117.2298
2019-01,99.04369,101.703,99.62942,99.79741,3.227088,117.1535,101.0329,101.4731,117.5892
2019-02,99.16079,101.7182,99.74412,99.85851,3.509014,117.6432,101.1123,101.5913,117.945
2019-03,99.2524,101.7546,99.84451,99.91198,3.782993,118.1131,101.191,101.7086,118.297
2019-04,99.30635,101.8299,99.93959,99.96262,4.039921,118.5736,101.2682,101.8235,118.6453
2019-05,99.31188,101.8443,100.0453,100.0189,4.285171,119.0437,101.3427,101.9344,118.9898
2019-06,99.23711,101.7719,100.1763,100.0887,4.526423,119.5409,101.4133,102.0396,119.3306
2019-07,99.05488,101.6516,100.3072,100.1585,4.730464,120.0352,101.4795,102.1381,119.6675
2019-08,98.84897,101.525,100.4133,100.2149,4.883069,120.4968,101.54,102.2283,120.0008
2019-09,98.72953,101.436,100.4735,100.247,4.943152,120.9002,101.5926,102.3065,120.3304
2019-10,98.7722,101.4348,100.4806,100.2508,4.870992,121.2363,101.6332,102.3671,120.6565
2019-11,98.87075,101.57,100.4261,100.2217,4.650791,121.4945,101.6553,102.3999,120.979
2019-12,98.86707,101.6312,100.299,100.1541,4.314521,121.661,101.648,102.3891,121.2983
2020-01,98.6253,101.4504,100.1127,100.0548,3.924594,121.7513,101.5978,102.3144,121.6143
2020-02,98.2082,101.0018,99.15487,99.54465,2.765636,120.8968,101.489,102.1523,121.9272
2020-03,97.68566,100.2315,97.52536,98.67669,0.9307224,119.2124,99.01721,98.47165,122.2373
2020-04,97.11863,99.20335,94.85735,97.25558,-1.96577,116.2428,96.85018,95.2448,122.5448
2020-05,96.64842,98.57956,94.40768,97.01606,-2.573853,115.9797,95.74037,93.59221,122.8499
2020-06,96.49486,98.47752,94.8326,97.24239,-2.30204,116.789,96.19852,94.27441,123.1528
2020-07,96.85768,98.56686,95.09708,97.38327,-2.19448,117.4011,96.66748,94.97273,123.4539
2020-08,97.50122,98.61928,95.2869,97.48438,-2.137793,117.9208,97.14347,95.68152,123.7534
2020-09,98.15466,98.60035,95.22087,97.44921,-2.297062,118.123,97.4623,96.15628,124.0516
2020-10,98.63152,98.67027,95.26696,97.47375,-2.287324,118.4633,97.78979,96.64393,124.3487
2020-11,98.9394,98.93711,95.50252,97.59922,-2.020888,119.0392,98.11211,97.12389,124.6451
2020-12,99.0868,99.06156,95.65332,97.67955,-1.76786,119.5102,98.26759,97.35542,124.941
2021-01,99.05919,98.9655,95.63793,97.67136,-1.624312,119.7737,98.35198,97.48108,125.2365
2021-02,98.95536,99.04282,95.74355,97.72761,-0.5855856,120.1888,98.30682,97.41383,125.532
2021-03,98.8726,99.38241,95.84817,97.78333,1.166884,120.6035,98.28378,97.37951,125.8276
2021-04,98.86803,99.76362,95.95734,97.84148,4.113774,121.0247,98.25368,97.33471,126.1235
2021-05,98.8989,99.88255,96.00588,97.86734,4.647877,121.3703,98.19415,97.24606,126.4197
2021-06,98.90008,99.57894,96.0998,97.91737,4.268526,121.7742,98.09509,97.09855,126.7164
2021-07,98.82625,98.93868,96.14055,97.93907,4.012424,122.1117,97.96629,96.90676,127.0137
2021-08,98.72365,98.81687,96.19137,97.96614,3.851814,122.4629,97.82461,96.69579,127.3117
2021-09,98.66319,99.4412,96.29692,98.02236,,,,,
2021-10,98.70241,100.3174,96.43031,98.09341,,,,,
2021-11,98.80517,100.9664,96.55881,98.16186,,,,,
2021-12,98.93001,101.3921,96.60831,98.18822,,,,,
2022-01,,,96.66492,98.21838,,,,,
