country,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR
1982-03,97.14478,97.9181,98.54729,99.04855,1.41683,46.43445,98.77785,98.23586,47.11895
1982-04,97.06966,98.70347,98.65233,99.11738,1.201942,46.55928,98.80577,98.27155,47.19532
1982-05,96.93106,99.58695,98.75106,99.18206,1.189151,46.68356,98.83022,98.30278,47.27399
1982-06,96.79708,100.2176,98.89555,99.27672,1.425141,46.83197,98.84376,98.32008,47.35498
1982-07,96.64259,100.4408,99.11567,99.42094,1.857486,47.01883,98.85267,98.33147,47.43834
1982-08,96.48062,100.5087,99.38696,99.59867,2.409405,47.23273,98.87096,98.35485,47.52407
1982-09,96.51492,100.5761,99.69294,99.79913,2.97733,47.46601,98.91457,98.41058,47.61221
1982-10,96.59059,100.9131,100.0223,100.0149,3.533727,47.7134,98.99458,98.51283,47.70276
1982-11,96.55987,101.2774,100.2919,100.1915,3.990357,47.93521,99.11668,98.66885,47.79572
1982-12,96.74163,101.4176,100.5168,100.3389,4.370585,48.1386,99.27771,98.87464,47.8911
1983-01,97.23242,101.5492,100.737,100.4831,4.669101,48.34255,99.45881,99.10607,47.98889
1983-02,97.99203,101.6542,100.9535,100.625,4.854384,48.54763,99.63678,99.3335,48.08909
1983-03,98.81182,101.91,101.1954,100.7835,5.024918,48.76774,99.79375,99.5341,48.19167
1983-04,99.42246,102.0235,101.4469,100.9482,5.232365,48.99543,99.92683,99.70418,48.29663
1983-05,99.85406,102.0968,101.6784,101.0999,5.425418,49.21634,100.0405,99.84937,48.40395
1983-06,100.0723,102.2326,101.8858,101.2358,5.544322,49.42848,100.14,99.97656,48.51362
1983-07,100.1153,102.4614,102.0321,101.3317,5.518897,49.61375,100.2265,100.0872,48.62561
1983-08,100.2865,102.6056,102.0883,101.3684,5.345885,49.75774,100.2973,100.1776,48.73992
1983-09,100.516,102.6112,102.0645,101.3529,5.05452,49.86519,100.3465,100.2404,48.85653
1983-10,100.7829,102.6831,102.0497,101.3431,4.748864,49.97924,100.3672,100.2669,48.97541
1983-11,101.2278,103.0002,102.0325,101.3319,4.504454,50.09443,100.3506,100.2458,49.09656
1983-12,101.5337,103.3628,102.0171,101.3218,4.3087,50.21275,100.2865,100.1638,49.21996
1984-01,101.6004,103.4356,101.9943,101.3069,4.110596,50.32972,100.1666,100.0106,49.3456
1984-02,101.6253,103.226,101.9422,101.2727,3.886288,50.43433,99.98808,99.78244,49.47346
1984-03,101.5475,102.731,101.8252,101.1961,3.570337,50.50891,99.76093,99.49216,49.60354
1984-04,101.3564,102.1464,101.6497,101.0811,3.185733,50.5563,99.51887,99.18282,49.73582
1984-05,101.2821,101.242,101.3948,100.9141,2.742056,50.56588,99.3041,98.90837,49.87029
1984-06,101.2822,100.5058,101.1017,100.7221,2.284858,50.55785,99.15344,98.71584,50.00694
1984-07,101.2662,100.0882,100.8311,100.5448,1.91231,50.56252,99.08251,98.6252,50.14574
1984-08,101.1484,99.97718,100.651,100.4268,1.720955,50.61405,99.09355,98.63931,50.28667
1984-09,101.0992,100.1365,100.533,100.3495,1.671111,50.69849,99.17705,98.746,50.4297
1984-10,101.1255,100.3361,100.4346,100.285,1.631312,50.79456,99.30701,98.91209,50.57479
1984-11,101.1661,100.5534,100.3698,100.2426,1.626965,50.90945,99.45523,99.1015,50.72188
1984-12,101.1907,100.4932,100.3135,100.2057,1.628406,51.03042,99.60176,99.28875,50.87094
1985-01,101.1507,99.93094,100.2525,100.1657,1.631273,51.15073,99.74403,99.47057,51.0219
1985-02,101.2803,99.33302,100.0982,100.0646,1.567642,51.22496,99.88493,99.65063,51.17472
1985-03,101.5321,99.04642,99.94688,99.9655,1.570323,51.30207,100.0208,99.8243,51.32934
1985-04,101.7804,98.80426,99.80477,99.8724,1.639512,51.38517,100.1295,99.96313,51.48569
1985-05,101.8045,98.60051,99.6851,99.794,1.809937,51.48109,100.183,100.0315,51.64371
1985-06,101.7003,98.51208,99.61044,99.74508,2.064339,51.60154,100.1629,100.0058,51.80334
1985-07,101.4092,98.65041,99.58331,99.7273,2.344571,51.74799,100.0781,99.89754,51.96452
1985-08,101.1717,98.88577,99.6077,99.74329,2.585524,51.92269,99.95142,99.73559,52.12719
1985-09,101.1603,99.24112,99.64891,99.77029,2.779541,52.10768,99.80886,99.55341,52.29127
1985-10,101.2378,99.51676,99.69521,99.80062,2.957542,52.29683,99.67351,99.38044,52.45671
1985-11,101.1934,99.66324,99.72304,99.81885,3.080449,52.47769,99.56227,99.23829,52.62344
1985-12,100.9718,99.75781,99.72314,99.81892,3.1644,52.64523,99.48252,99.13638,52.79139
1986-01,100.5903,99.63393,99.69746,99.80209,3.224805,52.80024,99.42684,99.06522,52.96047
1986-02,100.5087,99.43085,99.69338,99.79942,3.402152,52.96771,99.38205,99.00798,53.13062
1986-03,100.2775,99.32547,99.73539,99.82694,3.622895,53.16069,99.33628,98.94949,53.30173
1986-04,99.9642,99.37112,99.81471,99.87891,3.871678,53.37464,99.28514,98.88414,53.47372
1986-05,99.73258,99.46299,99.87775,99.92021,4.078835,53.58092,99.23083,98.81474,53.6465
1986-06,99.50681,99.62854,99.93312,99.95649,4.229373,53.78396,99.18158,98.7518,53.81995
1986-07,99.46641,99.85163,99.9752,99.98406,4.314384,53.98059,99.15125,98.71303,53.99398
1986-08,99.66894,100.0471,100.0203,100.0136,4.346445,54.17948,99.15341,98.7158,54.16847
1986-09,100.0852,100.2016,100.0906,100.0597,4.384917,54.39256,99.19419,98.76791,54.3433
1986-10,100.5664,100.3746,100.2354,100.1545,4.49331,54.64669,99.26262,98.85536,54.51833
1986-11,100.9519,100.5437,100.481,100.3154,4.723571,54.95651,99.34281,98.95784,54.69344
1986-12,101.1954,100.6555,100.8348,100.5472,5.093162,55.32653,99.42401,99.0616,54.86847
1987-01,101.5051,100.9331,101.3129,100.8605,5.616887,55.76598,99.50975,99.17117,55.04329
1987-02,102.072,101.5399,101.7112,101.1214,6.031791,56.16261,99.6117,99.30146,55.21774
1987-03,102.5095,102.0222,102.1236,101.3916,6.40932,56.56792,99.74323,99.46955,55.39165
1987-04,102.8132,102.4106,102.5202,101.6514,6.727093,56.96521,99.91177,99.68491,55.56487
1987-05,103.1651,102.6261,102.8396,101.8607,6.978295,57.31995,100.1189,99.94967,55.73722
1987-06,103.3946,102.7359,103.011,101.973,7.080164,57.59195,100.358,100.2552,55.90855
1987-07,103.5404,102.5975,102.9987,101.9649,7.00199,57.76031,100.6086,100.5755,56.07867
1987-08,103.7882,102.45,102.8318,101.8556,6.756651,57.8402,100.8472,100.8803,56.24739
1987-09,103.9615,102.2952,102.5567,101.6753,6.36913,57.85689,101.0568,101.1482,56.41457
1987-10,104.2717,102.2138,102.2046,101.4446,5.820395,57.82734,101.2384,101.3802,56.58
1987-11,104.4829,102.0437,101.8371,101.2038,5.148496,57.78595,101.3995,101.5861,56.74354
1987-12,104.451,101.9378,101.5042,100.9857,4.400091,57.76095,101.546,101.7734,56.90501
1988-01,104.38,101.8896,101.2442,100.8154,3.601229,57.77423,101.6747,101.9379,57.06427
1988-02,104.2912,101.8675,101.0737,100.7037,2.978653,57.8355,101.7795,102.0717,57.22114
1988-03,104.1368,101.8345,100.999,100.6548,2.440824,57.94865,101.8589,102.1733,57.37549
1988-04,103.997,101.7709,101.0081,100.6608,2.00461,58.10714,101.9259,102.2588,57.52718
1988-05,104.0024,101.8467,101.045,100.6849,1.672811,58.2788,101.9968,102.3494,57.67609
1988-06,103.9384,101.8135,101.0398,100.6816,1.443585,58.42334,102.0821,102.4584,57.82209
1988-07,103.9736,101.6283,100.9762,100.6399,1.334132,58.53091,102.1767,102.5793,57.96507
1988-08,104.057,101.2915,100.857,100.5618,1.31864,58.6029,102.2677,102.6956,58.10492
1988-09,104.0505,100.8632,100.688,100.4511,1.357473,58.64228,102.3416,102.7901,58.24157
1988-10,103.9297,100.4924,100.5068,100.3323,1.458536,58.67078,102.3922,102.8548,58.37494
1988-11,103.7229,100.229,100.3661,100.2401,1.614837,58.7191,102.4176,102.8872,58.50494
1988-12,103.4168,99.89004,100.2768,100.1816,1.788156,58.79381,102.4194,102.8894,58.63153
1989-01,102.8614,99.65974,100.2503,100.1643,1.951543,58.90173,102.4038,102.8696,58.75468
1989-02,102.3439,99.47562,100.2668,100.1751,2.067808,59.03143,102.3774,102.8358,58.87436
1989-03,101.8755,99.09091,100.2964,100.1945,2.099642,59.16536,102.3432,102.7921,58.99054
1989-04,101.4681,98.79089,100.3449,100.2263,2.06505,59.30708,102.2991,102.7357,59.10323
1989-05,101.2545,98.60104,100.3598,100.236,1.967566,59.42548,102.2409,102.6614,59.21244
1989-06,101.1768,98.363,100.3062,100.2009,1.842586,59.49984,102.1666,102.5664,59.3182
1989-07,101.161,98.34459,100.1978,100.1299,1.720701,59.53805,102.0815,102.4576,59.42054
1989-08,100.9407,98.38538,100.0372,100.0247,1.601885,59.54166,101.9948,102.3469,59.51951
1989-09,100.595,98.25125,99.82837,99.88786,1.484556,59.51286,101.9173,102.2479,59.61518
1989-10,100.3385,97.76167,99.61319,99.74688,1.373569,59.47666,101.8588,102.1731,59.70761
1989-11,100.0881,97.62412,99.44822,99.6388,1.27363,59.46696,101.8261,102.1313,59.79691
1989-12,99.92505,97.73878,99.33736,99.56618,1.1779,59.48634,101.8195,102.1228,59.88315
1990-01,99.68961,97.72816,99.25778,99.51404,1.051983,59.52136,101.8279,102.1336,59.96644
1990-02,99.41152,97.18668,99.21128,99.48357,0.9179403,59.5733,101.8337,102.141,60.0469
1990-03,99.22206,96.39152,99.23506,99.49915,0.8440328,59.66474,101.8159,102.1183,60.12466
1990-04,99.27891,96.08785,99.33785,99.5665,0.8332075,59.80123,101.755,102.0405,60.19984
1990-05,99.25356,96.12701,99.44942,99.6396,0.8670846,59.94075,101.6359,101.8882,60.27259
1990-06,99.09405,96.38647,99.50429,99.67554,0.9144877,60.04396,101.4546,101.6566,60.34309
1990-07,98.7144,96.64659,99.4763,99.6572,0.9356212,60.0951,101.2292,101.3685,60.41148
1990-08,98.25253,96.75138,99.369,99.5869,0.9315903,60.09634,100.9857,101.0573,60.47796
1990-09,97.72401,96.88062,99.19856,99.47524,0.9151459,60.05749,100.747,100.7523,60.5427
1990-10,97.17137,97.30496,98.9929,99.3405,0.8724067,59.99554,100.5245,100.468,60.6059
1990-11,96.59162,97.6965,98.7832,99.20311,0.7778757,59.92954,100.3223,100.2095,60.66774
1990-12,95.98763,98.13301,98.64352,99.1116,0.7032392,59.90467,100.14,99.97662,60.72844
1991-01,95.41278,98.06213,98.63474,99.10585,0.7340193,59.95826,99.97584,99.76679,60.78818
1991-02,94.89291,98.30195,98.78542,99.20457,0.8977593,60.10812,99.82716,99.57679,60.84716
1991-03,94.90916,98.92687,99.06737,99.38928,1.127667,60.33756,99.69141,99.40332,60.90559
1991-04,95.14456,99.33598,99.38001,99.59412,1.311774,60.58569,99.56532,99.24218,60.96365
1991-05,95.19389,99.4209,99.68147,99.79162,1.478845,60.82718,99.44646,99.09029,61.02155
1991-06,95.44168,99.3247,99.96478,99.97723,1.688779,61.05797,99.33428,98.94694,61.07948
1991-07,95.84381,99.30102,100.2285,100.15,1.967298,61.27735,99.23049,98.8143,61.13763
1991-08,96.36925,99.67017,100.4595,100.3014,2.298047,61.47738,99.13739,98.69532,61.19617
1991-09,96.94087,100.2546,100.6062,100.3975,2.612758,61.62665,99.05551,98.59069,61.25531
1991-10,97.24959,100.5979,100.6456,100.4232,2.859378,61.71104,98.98058,98.49493,61.3152
1991-11,97.30321,100.445,100.6061,100.3974,3.034397,61.74804,98.90677,98.4006,61.37603
1991-12,97.03876,100.099,100.5384,100.353,3.111666,61.7687,98.82951,98.30189,61.43794
1992-01,96.74486,100.0139,100.5059,100.3317,3.092094,61.81223,98.74808,98.19781,61.5011
1992-02,96.76296,100.4122,100.5317,100.3487,2.969471,61.89302,98.66528,98.092,61.56565
1992-03,97.14847,100.9779,100.5844,100.3832,2.741858,61.99193,98.58741,97.99249,61.63175
1992-04,97.72373,101.3267,100.5942,100.3896,2.443524,62.06611,98.52422,97.91174,61.69952
1992-05,98.18507,101.2244,100.4587,100.3008,2.014328,62.05244,98.48598,97.86288,61.76908
1992-06,97.98654,100.5464,100.1599,100.1051,1.443678,61.93945,98.47956,97.85467,61.84056
1992-07,97.32037,99.49216,99.77288,99.8515,0.8095845,61.77345,98.50241,97.88387,61.91407
1992-08,96.63687,98.39445,99.42082,99.62086,0.2493131,61.63065,98.54794,97.94205,61.98968
1992-09,96.40588,97.4574,99.19368,99.47204,-0.09673224,61.56704,98.60853,98.01948,62.0675
1992-10,96.53425,96.90157,99.12617,99.42781,-0.1725863,61.60453,98.67672,98.10662,62.1476
1992-11,96.64848,96.92066,99.19256,99.47131,-0.0331458,61.72757,98.7462,98.19542,62.23005
1992-12,97.02276,97.45303,99.34985,99.57436,0.2283603,61.90976,98.81203,98.27954,62.3149
1993-01,97.57527,98.13454,99.53668,99.69676,0.4867591,62.1131,98.87051,98.35428,62.40222
1993-02,98.23698,98.35445,99.74448,99.8329,0.7098528,62.33237,98.91969,98.41711,62.49205
1993-03,98.88767,98.39468,99.96027,99.97427,0.9156451,62.55956,98.96003,98.46867,62.58442
1993-04,99.4213,98.42564,100.1732,100.1138,1.162981,62.78793,98.99563,98.51416,62.67937
1993-05,99.65182,98.57793,100.3655,100.2398,1.537282,63.00636,99.03188,98.56049,62.77692
1993-06,99.59582,98.60336,100.5215,100.3419,2.043161,63.20498,99.07329,98.61341,62.87709
1993-07,99.55363,98.87106,100.6701,100.4393,2.636187,63.40191,99.12093,98.67429,62.97989
1993-08,99.83996,99.22165,100.8101,100.531,3.189509,63.59637,99.17516,98.7436,63.08533
1993-09,100.0385,99.25969,100.9001,100.59,3.565547,63.76223,99.23758,98.82336,63.19341
1993-10,100.0005,98.92758,100.9287,100.6088,3.713195,63.89203,99.31225,98.91878,63.30411
1993-11,100.1142,98.57953,100.9002,100.59,3.662397,63.98828,99.40412,99.03619,63.41743
1993-12,100.2678,98.36124,100.8286,100.5431,3.472779,64.05975,99.51628,99.17952,63.53334
1994-01,100.5101,98.36189,100.7243,100.4748,3.219527,64.11285,99.64569,99.34489,63.65184
1994-02,100.689,98.0481,100.5657,100.3709,2.889813,64.13365,99.78654,99.52489,63.77288
1994-03,100.6913,97.46778,100.3791,100.2487,2.524212,64.13869,99.93207,99.71086,63.89645
1994-04,100.7563,97.00366,100.2176,100.1429,2.18814,64.16181,100.0753,99.89388,64.0225
1994-05,101.0851,97.05727,100.1092,100.0718,1.927898,64.22106,100.209,100.0648,64.15101
1994-06,101.4049,97.61667,100.0415,100.0275,1.746141,64.30862,100.3257,100.214,64.28194
1994-07,101.6647,98.25879,99.98887,99.99301,1.586978,64.40808,100.418,100.3319,64.41525
1994-08,102.0984,98.73862,99.94122,99.96179,1.441294,64.51298,100.479,100.4097,64.55092
1994-09,102.2928,98.96331,99.86709,99.91322,1.318493,64.60294,100.5043,100.4421,64.68892
1994-10,102.4523,99.04456,99.76409,99.84575,1.227437,64.67626,100.4965,100.4321,64.8292
1994-11,102.663,98.96191,99.64677,99.76888,1.178309,64.74226,100.4609,100.3867,64.97176
1994-12,102.8528,98.64956,99.53222,99.69384,1.17423,64.81196,100.4047,100.3148,65.11655
1995-01,102.9385,98.72326,99.465,99.6498,1.250247,64.91442,100.3365,100.2277,65.26357
1995-02,103.0228,98.77583,99.44701,99.63801,1.430466,65.05106,100.2654,100.1368,65.4128
1995-03,102.8926,98.67603,99.46611,99.65053,1.676778,65.21416,100.1996,100.0527,65.56419
1995-04,102.6694,98.54405,99.52112,99.68656,1.934521,65.40304,100.1457,99.98383,65.71775
1995-05,102.4961,98.59914,99.60192,99.7395,2.164646,65.61122,100.1074,99.93492,65.87345
1995-06,102.0925,99.23556,99.69282,99.79905,2.363303,65.82843,100.0829,99.9036,66.03127
1995-07,101.7178,99.84708,99.76119,99.84385,2.523028,66.03312,100.0611,99.87572,66.19118
1995-08,101.5255,100.1794,99.80164,99.87035,2.648429,66.22156,100.0283,99.83385,66.35318
1995-09,101.2614,100.4188,99.81163,99.87689,2.769207,66.39192,99.97476,99.76542,66.51722
1995-10,100.9081,100.692,99.79662,99.86706,2.893513,66.54768,99.90122,99.67144,66.6833
1995-11,100.5244,100.8547,99.77085,99.85017,3.021107,66.6982,99.81345,99.55928,66.85138
1995-12,100.25,101.0025,99.75649,99.84077,3.157262,66.85824,99.71777,99.437,67.02145
1996-01,100.2747,101.1123,99.75912,99.84249,3.261507,67.03161,99.61756,99.30894,67.19346
1996-02,100.2523,101.1746,99.788,99.86141,3.341241,67.22458,99.51627,99.1795,67.36739
1996-03,100.1006,101.2236,99.82296,99.88432,3.388038,67.42364,99.42059,99.05722,67.54321
1996-04,99.87329,101.1915,99.84586,99.89932,3.38434,67.6165,99.34349,98.9587,67.72088
1996-05,99.76842,100.9704,99.83495,99.89217,3.318134,67.78828,99.30054,98.90382,67.90035
1996-06,99.98437,100.8377,99.81424,99.8786,3.230638,67.95511,99.30476,98.9092,68.08157
1996-07,100.3696,100.9764,99.80727,99.87404,3.179942,68.13293,99.3589,98.97839,68.2645
1996-08,100.8147,101.2714,99.8268,99.88683,3.184657,68.33049,99.46084,99.10867,68.44904
1996-09,101.1947,101.6194,99.86427,99.91138,3.238452,68.542,99.605,99.29288,68.63515
1996-10,101.4382,101.914,99.90954,99.94104,3.325154,68.76049,99.78024,99.51684,68.82275
1996-11,101.4343,102.1177,99.95011,99.96762,3.417078,68.97733,99.97289,99.76304,69.01175
1996-12,101.0997,102.1634,100.0023,100.0018,3.508113,69.2037,100.1673,100.0115,69.20207
1997-01,100.9187,102.283,100.0844,100.0556,3.611162,69.45222,100.3451,100.2387,69.39363
1997-02,100.9406,102.5975,100.1995,100.131,3.719709,69.72514,100.4892,100.4229,69.58633
1997-03,101.0676,102.7734,100.3272,100.2147,3.833623,70.0084,100.5889,100.5502,69.78009
1997-04,101.0059,102.8843,100.4573,100.2999,3.961006,70.29479,100.6471,100.6246,69.97482
1997-05,100.8314,103.0396,100.5719,100.375,4.10617,70.57178,100.6738,100.6587,70.17045
1997-06,100.7971,103.0489,100.6637,100.4351,4.236342,70.83392,100.6814,100.6685,70.36689
1997-07,100.9961,102.9676,100.7398,100.485,4.334373,71.08607,100.6835,100.6711,70.56406
1997-08,101.1651,102.9749,100.8159,100.5348,4.403217,71.33923,100.6906,100.6802,70.76191
1997-09,101.4033,103.0914,100.8731,100.5723,4.432196,71.57991,100.7073,100.7016,70.96034
1997-10,101.6292,103.1434,100.8933,100.5855,4.413053,71.79493,100.7289,100.7291,71.15929
1997-11,101.5689,102.9831,100.8768,100.5748,4.359507,71.98439,100.7461,100.7512,71.3587
1997-12,101.3824,102.8282,100.8503,100.5574,4.281916,72.16695,100.7512,100.7576,71.55849
1998-01,101.0727,102.6383,100.8219,100.5388,4.170048,72.34842,100.7422,100.7461,71.75862
1998-02,100.8153,102.6339,100.7946,100.5209,4.023901,72.53081,100.7204,100.7183,71.95901
1998-03,100.4209,102.7296,100.7357,100.4823,3.831077,72.69048,100.688,100.6769,72.15963
1998-04,99.86623,102.7911,100.6049,100.3966,3.561152,72.7981,100.6466,100.624,72.36042
1998-05,99.19923,102.6232,100.3803,100.2494,3.210168,72.83726,100.5976,100.5614,72.56133
1998-06,98.59852,102.1326,100.064,100.0423,2.788185,72.8089,100.5426,100.4911,72.76231
1998-07,98.05524,101.5235,99.7023,99.80527,2.335277,72.74612,100.485,100.4175,72.96333
1998-08,97.38086,101.0883,99.37779,99.59267,1.920252,72.70912,100.4279,100.3445,73.16435
1998-09,96.77377,100.9759,99.16769,99.45502,1.641242,72.75471,100.3727,100.274,73.36533
1998-10,96.23079,101.0111,99.10851,99.41624,1.553695,72.9104,100.3174,100.2033,73.56625
1998-11,96.14308,101.2549,99.22968,99.49562,1.687033,73.19879,100.2589,100.1285,73.76704
1998-12,96.50169,101.4651,99.4992,99.6722,1.981962,73.59727,100.1949,100.0468,73.9677
1999-01,96.7491,101.7488,99.88101,99.92235,2.393282,74.07992,100.127,99.95999,74.16817
1999-02,97.04626,102.1286,100.3398,100.2229,2.881958,74.62112,100.0606,99.8751,74.36844
1999-03,97.58791,102.4544,100.7958,100.5217,3.399896,75.16188,100.006,99.80534,74.56846
1999-04,98.40617,102.5839,101.1678,100.7654,3.905716,75.64139,99.97932,99.77124,74.76821
1999-05,99.17639,102.5895,101.4291,100.9366,4.395717,76.03898,99.99676,99.79353,74.96764
1999-06,99.32665,102.6003,101.5797,101.0352,4.869209,76.35412,100.0674,99.88374,75.16673
1999-07,99.43139,102.6286,101.6197,101.0614,5.27862,76.58611,100.1823,100.0307,75.36543
1999-08,99.98588,102.6991,101.5712,101.0297,5.558921,76.75096,100.3248,100.2128,75.56369
1999-09,100.5495,102.7086,101.4419,100.9449,5.634202,76.85386,100.4765,100.4066,75.76147
1999-10,100.781,102.8317,101.2474,100.8175,5.480483,76.90625,100.6219,100.5924,75.95875
1999-11,100.8143,102.9792,101.0504,100.6885,5.13206,76.9554,100.7486,100.7543,76.15546
1999-12,100.8259,103.2352,100.8859,100.5807,4.66151,77.02802,100.8474,100.8806,76.35159
2000-01,100.7042,103.2331,100.7575,100.4966,4.11312,77.12691,100.9149,100.9669,76.5471
2000-02,100.4156,102.9367,100.6653,100.4362,3.526344,77.25251,100.9497,101.0113,76.74195
2000-03,100.0391,102.5576,100.608,100.3987,2.982956,77.40392,100.9518,101.0141,76.93613
2000-04,99.62659,102.3194,100.5531,100.3627,2.531467,77.55622,100.9247,100.9793,77.12963
2000-05,99.39747,102.249,100.5037,100.3303,2.200087,77.71191,100.8722,100.9123,77.32244
2000-06,99.295,102.1905,100.4513,100.296,1.977981,77.86439,100.7993,100.8191,77.51455
2000-07,99.42197,102.1558,100.4071,100.267,1.875246,78.02229,100.7132,100.7091,77.70596
2000-08,99.59349,102.1305,100.3887,100.255,1.8873,78.19949,100.6219,100.5924,77.89669
2000-09,99.93906,102.0254,100.4064,100.2666,2.017139,78.40411,100.5337,100.4797,78.08674
2000-10,100.3039,102.2893,100.4693,100.3078,2.258881,78.64347,100.457,100.3817,78.27613
2000-11,100.6064,102.5579,100.5481,100.3594,2.520329,78.89493,100.3984,100.3068,78.46488
2000-12,100.873,102.8184,100.6033,100.3956,2.725664,79.12754,100.3595,100.2571,78.65302
2001-01,100.5765,102.9169,100.6116,100.401,2.846995,79.32272,100.3335,100.2238,78.84055
2001-02,99.758,102.9419,100.5855,100.3839,2.89655,79.49017,100.31,100.1938,79.0275
2001-03,99.05116,102.9578,100.5364,100.3518,2.88734,79.63884,100.28,100.1554,79.21391
2001-04,98.769,102.8961,100.4787,100.3139,2.867175,79.77989,100.2395,100.1038,79.39978
2001-05,98.72188,102.9037,100.4166,100.2732,2.837119,79.91669,100.1879,100.0377,79.58517
2001-06,98.828,102.9838,100.3303,100.2167,2.785788,80.03352,100.1252,99.95767,79.77008
2001-07,98.77682,102.905,100.2117,100.139,2.693539,80.12386,100.0523,99.86447,79.95455
2001-08,98.37281,102.5692,100.0894,100.0589,2.571386,80.2103,99.97037,99.7598,80.13863
2001-09,97.95678,102.2581,99.98011,99.98727,2.426187,80.30634,99.88241,99.6474,80.32231
2001-10,97.55337,101.9892,99.89939,99.93439,2.264895,80.42466,99.7946,99.53519,80.50565
2001-11,97.16113,102.1623,99.8745,99.91808,2.145239,80.58742,99.71416,99.43239,80.68867
2001-12,97.029,102.5403,99.90089,99.93537,2.102572,80.79125,99.647,99.34657,80.8714
2002-01,97.44804,102.7766,99.9782,99.98602,2.160116,81.03618,99.59513,99.28028,81.05385
2002-02,97.95898,102.905,100.091,100.0599,2.289292,81.30993,99.5586,99.2336,81.23604
2002-03,98.37686,102.9915,100.2206,100.1448,2.459568,81.59761,99.53655,99.20543,81.41798
2002-04,98.80744,103.0341,100.324,100.2126,2.61239,81.86405,99.52705,99.19328,81.59969
2002-05,99.05743,102.932,100.3451,100.2264,2.686162,82.06338,99.52826,99.19482,81.78115
2002-06,99.42005,102.8354,100.2922,100.1917,2.709314,82.20188,99.53873,99.20821,81.96239
2002-07,99.6881,102.8837,100.2058,100.1351,2.731488,82.31243,99.55691,99.23144,82.14337
2002-08,99.70741,103.0495,100.0966,100.0636,2.734481,82.40363,99.58105,99.26229,82.3241
2002-09,99.53646,103.2303,99.95523,99.97097,2.691303,82.46763,99.60863,99.29753,82.50456
2002-10,99.47776,103.1114,99.76215,99.84447,2.565635,82.48806,99.63528,99.33158,82.68473
2002-11,99.35355,102.7407,99.51229,99.68078,2.324209,82.46043,99.65696,99.35929,82.86457
2002-12,98.97958,102.0598,99.22235,99.49082,1.989108,82.39828,99.67217,99.37874,83.04407
2003-01,98.63545,101.3305,98.94614,99.30986,1.616489,82.34612,99.68452,99.39452,83.22318
2003-02,98.21981,100.8913,98.76313,99.18996,1.304104,82.3703,99.69999,99.41428,83.40187
2003-03,97.90452,100.8783,98.70612,99.15261,1.104268,82.49866,99.72441,99.44549,83.58009
2003-04,97.83195,101.1042,98.76328,99.19006,1.047954,82.72195,99.7608,99.492,83.7578
2003-05,97.96496,101.1551,98.88372,99.26897,1.13892,82.99801,99.8099,99.55474,83.93496
2003-06,98.12698,101.2015,99.0362,99.36887,1.336898,83.30083,99.86978,99.63126,84.1115
2003-07,98.14409,101.2189,99.19103,99.47031,1.570946,83.60551,99.9347,99.71423,84.28737
2003-08,98.17551,101.2214,99.34114,99.56865,1.823195,83.90601,99.99728,99.7942,84.4625
2003-09,98.17216,101.2724,99.49089,99.66676,2.107882,84.20595,100.0504,99.86207,84.63684
2003-10,98.48988,101.202,99.63784,99.76303,2.442902,84.50317,100.0892,99.91171,84.81031
2003-11,99.23718,101.1441,99.78494,99.85941,2.837321,84.8001,100.1107,99.9392,84.98286
2003-12,99.9645,101.1589,99.92899,99.95378,3.271522,85.09396,100.1141,99.94347,85.15442
2004-01,100.507,101.2345,100.0387,100.0256,3.657465,85.3579,100.1024,99.92847,85.32491
2004-02,100.5843,101.3004,100.0972,100.064,3.893536,85.57742,100.0794,99.89916,85.49429
2004-03,100.6926,101.3476,100.1027,100.0676,3.941612,85.75044,100.0478,99.85882,85.66245
2004-04,100.8348,101.1949,100.0638,100.0421,3.822666,85.88414,100.0078,99.80759,85.82936
2004-05,101.1962,100.946,100.0039,100.0029,3.614858,85.99828,99.95824,99.74431,85.99493
2004-06,101.2571,100.7777,99.94666,99.96535,3.376057,86.11312,99.89938,99.66909,86.15909
2004-07,101.1938,100.7411,99.91414,99.94405,3.160235,86.24764,99.83516,99.58702,86.32175
2004-08,101.2332,100.7331,99.92821,99.95327,2.997125,86.42078,99.77158,99.50578,86.48286
2004-09,101.0708,100.7858,99.98901,99.99311,2.882069,86.63282,99.71531,99.43386,86.64233
2004-10,100.9524,100.9902,100.0815,100.0537,2.801886,86.87085,99.67237,99.37899,86.80007
2004-11,100.7654,101.2192,100.1704,100.112,2.71711,87.10421,99.64845,99.34842,86.956
2004-12,100.7075,101.3439,100.2293,100.1506,2.60401,87.30981,99.64827,99.34819,87.11002
2005-01,100.7438,101.4801,100.2515,100.1651,2.487864,87.48149,99.67378,99.38079,87.26204
2005-02,100.5184,101.64,100.2382,100.1563,2.386979,87.62013,99.72561,99.44703,87.41195
2005-03,99.91993,101.708,100.1995,100.131,2.313557,87.73433,99.80276,99.54562,87.55965
2005-04,99.24009,101.589,100.142,100.0934,2.265213,87.8296,99.90055,99.67058,87.70502
2005-05,98.77825,101.392,100.0763,100.0503,2.228772,87.91498,100.0135,99.81495,87.84795
2005-06,98.65539,101.2696,100.0262,100.0174,2.204311,88.01132,100.137,99.97279,87.98831
2005-07,98.84462,101.2787,100.0005,100.0006,2.178332,88.1264,100.2679,100.14,88.126
