country,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA
1984-11,99.46651,101.4937,99.63924,99.75426,3.750348,71.74332,99.53159,99.26028,72.00307
1984-12,99.53735,101.6335,99.52859,99.67863,3.493908,71.82007,99.49732,99.21746,72.16024
1985-01,99.59872,101.731,99.33238,99.54451,3.176227,71.83668,99.4927,99.21168,72.3195
1985-02,99.57815,101.4299,99.1039,99.38834,2.85954,71.83132,99.52289,99.24941,72.48083
1985-03,99.43568,101.0452,98.89777,99.24744,2.581577,71.8435,99.58581,99.32806,72.6442
1985-04,99.43367,100.9354,98.77919,99.1664,2.416575,71.92075,99.66801,99.43082,72.80961
1985-05,99.54717,101.0151,98.75075,99.14695,2.314498,72.06535,99.75238,99.53626,72.97702
1985-06,99.62172,101.2866,98.78895,99.17307,2.245183,72.26055,99.82409,99.6259,73.14639
1985-07,99.69593,101.6196,98.87097,99.22913,2.19456,72.48992,99.87643,99.69131,73.3177
1985-08,99.80235,101.7611,98.9805,99.30399,2.174846,72.74166,99.90765,99.73034,73.49091
1985-09,99.94001,101.6779,99.10941,99.39211,2.212279,73.00991,99.91905,99.7446,73.66597
1985-10,99.87451,101.5275,99.24399,99.48409,2.331676,73.28459,99.91447,99.73887,73.84285
1985-11,99.71687,101.4603,99.38074,99.57757,2.536558,73.56313,99.89847,99.71886,74.02151
1985-12,99.50618,101.4317,99.50359,99.66154,2.803543,73.83358,99.87566,99.69036,74.20192
1986-01,99.39837,101.5794,99.62873,99.74708,3.161578,74.10785,99.85067,99.65913,74.38401
1986-02,99.44079,101.7734,99.77908,99.84985,3.580192,74.40302,99.82768,99.63039,74.56776
1986-03,99.55541,102.059,99.94421,99.96272,3.991851,74.71138,99.81008,99.60838,74.75309
1986-04,99.63662,102.2944,100.1076,100.0744,4.310108,75.02061,99.79981,99.59556,74.93997
1986-05,99.81034,102.4559,100.2589,100.1778,4.520226,75.32287,99.79677,99.59175,75.12835
1986-06,99.94792,102.5713,100.3938,100.27,4.641764,75.61472,99.79752,99.59269,75.31815
1986-07,100.0064,102.5867,100.5077,100.3479,4.694144,75.89271,99.79347,99.58763,75.50932
1986-08,100.0623,102.7016,100.6059,100.415,4.700001,76.16052,99.77534,99.56496,75.70181
1986-09,100.1128,102.9306,100.6828,100.4675,4.66211,76.41371,99.73792,99.51818,75.89552
1986-10,100.2226,103.13,100.7128,100.4881,4.568758,76.63279,99.68565,99.45287,76.09041
1986-11,100.3485,103.1625,100.6915,100.4735,4.419002,76.81388,99.62859,99.38153,76.28639
1986-12,100.5102,103.0919,100.6563,100.4495,4.268808,76.98539,99.57914,99.31973,76.4834
1987-01,100.5242,103.0938,100.6561,100.4493,4.151482,77.18443,99.54939,99.28254,76.68134
1987-02,100.4652,103.0487,100.6941,100.4753,4.046543,77.41377,99.54766,99.28038,76.88014
1987-03,100.465,102.9332,100.747,100.5114,3.940606,77.65546,99.57375,99.313,77.0797
1987-04,100.4756,102.7529,100.8001,100.5478,3.835841,77.89828,99.61202,99.36083,77.27994
1987-05,100.6432,102.6017,100.8478,100.5804,3.736925,78.13763,99.64344,99.40009,77.48073
1987-06,100.7836,102.5044,100.8933,100.6114,3.651643,78.37589,99.65659,99.41653,77.68197
1987-07,100.8536,102.455,100.9158,100.6268,3.563044,78.59679,99.65912,99.41969,77.88355
1987-08,100.9811,102.3453,100.9105,100.6232,3.460919,78.79637,99.66745,99.43011,78.08537
1987-09,101.1468,102.1273,100.896,100.6133,3.369827,78.98872,99.69733,99.46745,78.28729
1987-10,101.1962,101.9784,100.8639,100.5913,3.307305,79.16727,99.75389,99.53815,78.4892
1987-11,101.2505,102.0137,100.8346,100.5713,3.298641,79.34769,99.83527,99.63987,78.69097
1987-12,101.3614,102.1246,100.8279,100.5668,3.325631,79.54564,99.93411,99.76342,78.89246
1988-01,101.4722,102.1126,100.8617,100.5898,3.356411,79.77505,100.0374,99.89254,79.09353
1988-02,101.556,102.0854,100.9362,100.6408,3.387846,80.03643,100.1327,100.0117,79.29404
1988-03,101.5831,102.074,101.0451,100.7152,3.437219,80.32465,100.214,100.1133,79.49386
1988-04,101.655,102.1453,101.1838,100.81,3.514786,80.63624,100.2885,100.2063,79.69283
1988-05,101.8528,102.1313,101.3564,100.928,3.630583,80.97448,100.3679,100.3056,79.89082
1988-06,102.0251,102.1775,101.5482,101.0591,3.766068,81.32758,100.4617,100.4228,80.08768
1988-07,102.1199,102.2219,101.7422,101.1917,3.925268,81.68193,100.5684,100.5563,80.28327
1988-08,102.2611,102.3707,101.9379,101.3255,4.112686,82.03702,100.6806,100.6965,80.47745
1988-09,102.5452,102.6577,102.1361,101.4609,4.310148,82.39325,100.7876,100.8302,80.67007
1988-10,102.791,102.9226,102.2918,101.5674,4.48028,82.71418,100.8786,100.944,80.86099
1988-11,102.8935,103.0878,102.3704,101.6211,4.566742,82.9713,100.9448,101.0267,81.0501
1988-12,102.9216,103.0333,102.3588,101.6132,4.535587,83.1535,100.981,101.072,81.23725
1989-01,102.9216,102.7984,102.2772,101.5574,4.389098,83.27645,100.9913,101.0849,81.42233
1989-02,102.8735,102.4102,102.1526,101.4722,4.154849,83.36182,100.9845,101.0763,81.60521
1989-03,102.6913,101.9781,102.0238,101.3841,3.879608,83.44093,100.9721,101.0608,81.78578
1989-04,102.5204,101.66,101.9271,101.3181,3.605381,83.54348,100.9681,101.0558,81.96396
1989-05,102.3274,101.6157,101.8707,101.2795,3.336547,83.67623,100.985,101.077,82.13963
1989-06,102.2273,101.7622,101.8511,101.2661,3.084813,83.83639,101.0303,101.1336,82.31271
1989-07,102.1778,102.0152,101.854,101.2682,2.853079,84.01238,101.1005,101.2214,82.4831
1989-08,102.017,102.2546,101.8406,101.2589,2.602426,84.17197,101.1866,101.3289,82.65073
1989-09,101.7779,102.4665,101.7852,101.2211,2.30686,84.29395,101.2762,101.4409,82.81552
1989-10,101.6465,102.5309,101.7261,101.1807,2.049862,84.40971,101.3563,101.541,82.97741
1989-11,101.6403,102.5172,101.6882,101.1548,1.890436,84.53982,101.4148,101.6141,83.13634
1989-12,101.7086,102.5067,101.6897,101.1558,1.859432,84.69968,101.4433,101.6498,83.29226
1990-01,101.7076,102.5785,101.7286,101.1824,1.934678,84.88759,101.4419,101.648,83.44514
1990-02,101.6432,102.7915,101.7792,101.217,2.063844,85.08228,101.4135,101.6126,83.59494
1990-03,101.6416,103.0003,101.8232,101.247,2.190154,85.26842,101.3616,101.5477,83.74166
1990-04,101.5924,103.2051,101.836,101.2558,2.252676,85.42545,101.2887,101.4566,83.8853
1990-05,101.3218,103.202,101.7819,101.2188,2.207172,85.52311,101.1968,101.3417,84.02585
1990-06,100.9535,102.9977,101.6454,101.1256,2.041835,85.54819,101.0874,101.205,84.16333
1990-07,100.6339,102.6149,101.4385,100.9841,1.783127,85.51043,100.9652,101.0522,84.29777
1990-08,100.4333,102.1285,101.1717,100.8017,1.480845,85.41843,100.839,100.8945,84.4292
1990-09,100.2758,101.513,100.8566,100.5864,1.172163,85.28201,100.7244,100.7513,84.55766
1990-10,100.0623,101.1297,100.5226,100.3581,0.848342,85.12579,100.6469,100.6543,84.6832
1990-11,99.78129,101.0467,100.2103,100.1446,0.5256879,84.98424,100.6286,100.6314,84.80588
1990-12,99.41064,100.9164,99.93243,99.95467,0.1991514,84.86837,100.673,100.687,84.92575
1991-01,99.08974,100.705,99.7151,99.80611,-0.1024947,84.80058,100.7456,100.7777,85.04286
1991-02,99.03841,100.655,99.602,99.72881,-0.3102029,84.81836,100.7995,100.8451,85.15729
1991-03,99.19239,101.0733,99.60675,99.73206,-0.3924726,84.93377,100.8007,100.8466,85.26908
1991-04,99.36378,101.3407,99.68656,99.78661,-0.3684119,85.11073,100.7538,100.7879,85.37834
1991-05,99.42968,101.4071,99.78944,99.85693,-0.2548784,85.30513,100.6834,100.7,85.48513
1991-06,99.47237,101.3832,99.88468,99.92203,-0.0670129,85.49086,100.62,100.6207,85.58956
1991-07,99.54205,101.3618,99.95206,99.96809,0.1639709,85.65064,100.5865,100.5789,85.69172
1991-08,99.45836,101.3852,99.97816,99.98592,0.4150692,85.77297,100.5971,100.5921,85.79171
1991-09,99.25475,101.4104,99.98064,99.98762,0.6929899,85.87301,100.6531,100.6622,85.88963
1991-10,99.10641,101.2859,99.98012,99.98726,0.9899673,85.96851,100.7364,100.7662,85.9856
1991-11,98.97308,101.0918,99.99206,99.99542,1.281,86.07288,100.8209,100.8718,86.07972
1991-12,98.88766,100.9555,100.0247,100.0177,1.561292,86.19341,100.8831,100.9495,86.17211
1992-01,98.94933,100.9357,100.094,100.0651,1.819987,86.34394,100.9118,100.9854,86.26289
1992-02,99.0974,100.9899,100.1561,100.1075,1.967287,86.48698,100.9028,100.9742,86.35219
1992-03,99.2366,101.0788,100.1718,100.1183,1.948489,86.58869,100.8559,100.9156,86.44016
1992-04,99.2915,101.0555,100.1193,100.0824,1.785219,86.63014,100.7749,100.8144,86.52692
1992-05,99.26976,100.9429,99.97941,99.98678,1.511858,86.59483,100.6637,100.6753,86.61266
1992-06,99.09826,100.7036,99.74556,99.82693,1.153402,86.47691,100.5253,100.5023,86.69751
1992-07,98.78496,100.4367,99.42491,99.60776,0.7377977,86.28257,100.3629,100.2994,86.78164
1992-08,98.46584,99.96986,99.02341,99.33333,0.2843955,86.01691,100.1801,100.0709,86.86523
1992-09,98.15744,99.23885,98.58927,99.03658,-0.1760578,85.72182,99.98239,99.82376,86.94843
1992-10,97.99809,98.72629,98.15198,98.73768,-0.6344694,85.42307,99.78043,99.57133,87.03143
1992-11,97.83987,98.58839,97.72816,98.44799,-1.089304,85.13529,99.5857,99.32793,87.11439
1992-12,97.64148,98.52028,97.33781,98.18117,-1.528305,84.87611,99.4062,99.10356,87.19748
1993-01,97.57986,98.40048,96.99401,97.94617,-1.953491,84.65722,99.24188,98.89817,87.28088
1993-02,97.64106,98.19015,96.69334,97.74066,-2.325329,84.47587,99.08955,98.70777,87.36472
1993-03,97.71299,97.9403,96.45815,97.5799,-2.583281,84.35186,98.94658,98.52906,87.44918
1993-04,97.69559,97.91772,96.29758,97.47015,-2.697248,84.29351,98.81371,98.36298,87.53439
1993-05,97.70923,98.20748,96.21555,97.41407,-2.644825,84.30454,98.69527,98.21494,87.6205
1993-06,97.73835,98.3416,96.19912,97.40284,-2.431818,84.37395,98.59868,98.09421,87.70762
1993-07,97.78909,98.50077,96.26574,97.44838,-2.045866,84.51734,98.53277,98.01182,87.79587
1993-08,97.90694,98.53602,96.4154,97.55067,-1.490285,84.73502,98.50622,97.97864,87.88535
1993-09,98.18829,98.48492,96.64943,97.71065,-0.8088506,85.02846,98.52373,98.00052,87.97616
1993-10,98.53799,98.5364,96.94053,97.90961,-0.05751226,85.37394,98.57919,98.06985,88.06837
1993-11,98.90197,98.46264,97.26401,98.13073,0.7219512,85.74992,98.66239,98.17384,88.16203
1993-12,99.13562,98.74963,97.63072,98.38139,1.519896,86.16614,98.76275,98.29928,88.2572
1994-01,99.4342,99.23565,98.03503,98.65774,2.315892,86.61779,98.87104,98.43464,88.35391
1994-02,99.80325,99.75294,98.49569,98.97261,3.13194,87.1216,98.9804,98.57133,88.4522
1994-03,100.1027,100.1483,99.00177,99.31853,3.93146,87.66812,99.08668,98.70417,88.55207
1994-04,100.3786,100.6664,99.5442,99.6893,4.693069,88.24947,99.18856,98.83152,88.65354
1994-05,100.6573,101.1042,100.105,100.0726,5.391482,88.84981,99.28724,98.95486,88.7566
1994-06,101.0124,101.4746,100.6737,100.4614,6.027905,89.45994,99.38625,99.07862,88.86124
1994-07,101.4725,101.5969,101.2158,100.8319,6.545095,90.04909,99.49141,99.21007,88.96745
1994-08,101.8998,101.7119,101.7161,101.1739,6.926099,90.60384,99.60883,99.35683,89.07521
1994-09,102.2936,101.8802,102.1321,101.4582,7.124092,91.08596,99.74235,99.52373,89.18449
1994-10,102.6278,101.9244,102.4726,101.691,7.179319,91.5032,99.89,99.70828,89.29524
1994-11,102.877,101.964,102.7401,101.8738,7.122345,91.85733,100.0452,99.90226,89.40746
1994-12,103.0413,102.1458,102.9069,101.9878,6.913648,92.12336,100.1968,100.0917,89.52108
1995-01,103.0681,102.3515,102.9382,102.0092,6.525151,92.26973,100.3285,100.2564,89.63607
1995-02,103.0614,102.2409,102.8656,101.9595,5.971769,92.3243,100.4248,100.3767,89.75239
1995-03,102.9441,101.8341,102.7468,101.8783,5.327358,92.33852,100.4779,100.4431,89.87
1995-04,102.8535,101.6783,102.6501,101.8123,4.673355,92.37367,100.4976,100.4677,89.98888
1995-05,102.8382,101.707,102.5921,101.7726,4.046023,92.44469,100.5009,100.4719,90.10899
1995-06,102.871,101.8178,102.5466,101.7415,3.42964,92.52809,100.5048,100.4767,90.23029
1995-07,102.8017,101.9277,102.4641,101.6851,2.80968,92.57918,100.5191,100.4946,90.35278
1995-08,102.5425,102.0604,102.3218,101.5879,2.177922,92.57713,100.5473,100.5299,90.47643
1995-09,102.1992,102.2632,102.1129,101.4451,1.56945,92.51551,100.5863,100.5786,90.60122
1995-10,101.8018,102.3347,101.8426,101.2603,0.9788229,92.39886,100.6247,100.6267,90.72713
1995-11,101.4597,102.2123,101.5046,101.0293,0.3960509,92.22113,100.6483,100.6561,90.85415
1995-12,101.2303,101.9014,101.0936,100.7484,-0.1585677,91.97729,100.6448,100.6517,90.98227
1996-01,100.8379,101.5968,100.62,100.4246,-0.6430501,91.67639,100.6103,100.6086,91.11149
1996-02,100.2301,101.4316,100.1287,100.0888,-1.045353,91.35919,100.5454,100.5274,91.24181
1996-03,99.73634,101.3877,99.66689,99.77316,-1.375007,91.06886,100.4538,100.4129,91.37323
1996-04,99.43015,101.4324,99.26948,99.50152,-1.663218,90.8373,100.3429,100.2743,91.50577
1996-05,99.26431,101.6469,98.96066,99.29043,-1.901352,90.68699,100.22,100.1208,91.63944
1996-06,99.17456,101.7878,98.73487,99.1361,-2.06953,90.61319,100.09,99.95829,91.77425
1996-07,99.07425,101.6915,98.57123,99.02425,-2.141011,90.59705,99.95354,99.7877,91.91023
1996-08,98.99069,101.5556,98.4504,98.94166,-2.112948,90.62102,99.81094,99.60947,92.04738
1996-09,98.94744,101.416,98.35406,98.87581,-1.996539,90.6684,99.66632,99.4287,92.18572
1996-10,98.92327,101.2264,98.27779,98.82368,-1.800486,90.73523,99.532,99.2608,92.32526
1996-11,98.91098,101.1391,98.23691,98.79573,-1.502234,90.83575,99.42448,99.12642,92.46602
1996-12,99.11288,101.1593,98.25977,98.81136,-1.066454,90.99639,99.3597,99.04545,92.60799
1997-01,99.45472,101.1762,98.3584,98.87877,-0.4884851,91.22856,99.34631,99.02871,92.75117
1997-02,99.60173,101.0839,98.50229,98.97712,0.1587756,91.50425,99.38807,99.0809,92.89555
1997-03,99.69167,100.8484,98.67867,99.09769,0.8157445,91.81174,99.48238,99.19878,93.04112
1997-04,99.89175,100.488,98.89633,99.24646,1.455429,92.15937,99.61477,99.36426,93.18786
1997-05,100.2309,100.1954,99.14171,99.41418,2.037372,92.53462,99.76817,99.55599,93.33572
1997-06,100.6178,100.1359,99.41406,99.60035,2.56443,92.9369,99.92948,99.75764,93.48466
1997-07,100.9531,100.5149,99.71834,99.80833,3.061788,93.37093,100.0946,99.96397,93.63467
1997-08,101.1481,101.0737,100.0299,100.0213,3.52313,93.81371,100.2603,100.1711,93.78568
1997-09,101.334,101.584,100.3384,100.2321,3.956317,94.25553,100.4163,100.3661,93.93767
1997-10,101.4026,101.8231,100.5923,100.4057,4.312201,94.64791,100.5365,100.5164,94.09059
1997-11,101.4275,102.0209,100.7891,100.5402,4.57127,94.98811,100.5928,100.5867,94.24439
1997-12,101.5181,102.0294,100.9239,100.6324,4.697773,95.27119,100.5708,100.5592,94.39906
1998-01,101.7161,102.0818,101.0048,100.6877,4.687238,95.50466,100.4906,100.459,94.55454
1998-02,101.8587,102.1655,101.0267,100.7027,4.567031,95.68327,100.3847,100.3266,94.71083
1998-03,101.8789,102.2502,100.9662,100.6612,4.327047,95.78448,100.2802,100.196,94.8679
1998-04,101.7722,102.2049,100.8253,100.5649,3.961161,95.80995,100.183,100.0745,95.02575
1998-05,101.5756,102.0224,100.6333,100.4337,3.514935,95.78716,100.0865,99.95392,95.18433
1998-06,101.3819,101.8084,100.4259,100.292,3.026607,95.74974,99.98008,99.82088,95.34364
1998-07,101.1304,101.6545,100.2317,100.1592,2.521126,95.72493,99.8567,99.66666,95.50366
1998-08,100.801,101.655,100.0638,100.0444,2.037721,95.72538,99.71434,99.48872,95.66436
1998-09,100.3544,101.9766,99.92303,99.94823,1.587629,95.75196,99.55808,99.2934,95.82572
1998-10,100.0142,102.464,99.8066,99.86866,1.219434,95.80209,99.40369,99.10042,95.98772
1998-11,99.91994,102.7962,99.72703,99.81427,0.9472358,95.88786,99.26978,98.93305,96.15032
1998-12,99.78099,102.9284,99.68657,99.78661,0.7771749,96.01162,99.16995,98.80827,96.31349
1999-01,99.64132,102.9004,99.68055,99.78249,0.6955951,96.16899,99.1035,98.7252,96.47719
1999-02,99.59755,102.704,99.66872,99.77441,0.6666992,96.32119,99.06458,98.67655,96.64134
1999-03,99.6895,102.396,99.66848,99.77425,0.7313082,96.48496,99.04881,98.65685,96.80589
1999-04,99.81935,102.0129,99.6799,99.78206,0.8876094,96.66037,99.05791,98.66821,96.97077
1999-05,100.127,101.766,99.75388,99.83262,1.15846,96.8968,99.09786,98.71815,97.13588
1999-06,100.4706,101.8062,99.88597,99.9229,1.504375,97.19018,99.17548,98.81517,97.30112
1999-07,100.6958,101.8227,100.0534,100.0374,1.873635,97.51847,99.29258,98.96153,97.46641
1999-08,100.9455,101.8475,100.2585,100.1776,2.25502,97.884,99.44753,99.15522,97.63161
1999-09,101.2484,101.9576,100.4981,100.3413,2.644078,98.28371,99.63391,99.38818,97.79659
1999-10,101.5338,102.2218,100.7372,100.5047,3.007526,98.68336,99.83631,99.64117,97.96124
1999-11,101.7961,102.4221,100.9488,100.6494,3.304419,99.0564,100.0369,99.89188,98.12539
1999-12,102.0276,102.6333,101.1285,100.7722,3.527192,99.39813,100.2207,100.1216,98.28893
2000-01,102.236,102.7978,101.2897,100.8824,3.693969,99.72144,100.3812,100.3222,98.45168
2000-02,102.4475,102.8521,101.4483,100.9908,3.862661,100.0418,100.5172,100.4923,98.61353
2000-03,102.653,102.8719,101.5969,101.0923,4.007508,100.3516,100.6315,100.6351,98.77432
2000-04,102.7845,102.8209,101.7127,101.1715,4.105103,100.6284,100.7306,100.759,98.93392
2000-05,102.8517,102.6713,101.7791,101.2169,4.085107,100.8551,100.8234,100.875,99.0922
2000-06,102.7795,102.6243,101.8118,101.2393,3.968564,101.0472,100.9199,100.9956,99.24902
2000-07,102.699,102.6399,101.8325,101.2534,3.80171,101.2258,101.0312,101.1347,99.40427
2000-08,102.6773,102.6252,101.8344,101.2547,3.575756,101.3841,101.165,101.3019,99.55782
2000-09,102.7042,102.5311,101.7812,101.2184,3.257817,101.4856,101.3203,101.4961,99.70956
2000-10,102.6516,102.62,101.6881,101.1547,2.899974,101.5452,101.481,101.6969,99.85941
2000-11,102.543,102.5754,101.543,101.0556,2.517764,101.5504,101.6231,101.8746,100.0073
2000-12,102.325,102.5385,101.3624,100.9321,2.132265,101.5176,101.7229,101.9993,100.153
2001-01,101.9455,102.4491,101.1343,100.7762,1.717696,101.4344,101.7655,102.0525,100.2967
2001-02,101.5557,102.5047,100.9048,100.6193,1.304541,101.3468,101.7425,102.0238,100.4381
2001-03,101.2508,102.7156,100.6919,100.4738,0.918355,101.2732,101.6535,101.9126,100.5773
2001-04,101.1021,102.9893,100.4985,100.3416,0.5842745,101.2163,101.5126,101.7365,100.7143
2001-05,101.0098,103.3423,100.333,100.2285,0.3269264,101.1849,101.3386,101.5189,100.849
2001-06,100.8205,103.6263,100.1676,100.1154,0.1024886,101.1508,101.1492,101.2822,100.9815
2001-07,100.5911,103.7379,99.98893,99.99328,-0.1237155,101.1006,100.9584,101.0437,101.1118
2001-08,100.3107,103.6161,99.79514,99.86082,-0.3467769,101.0325,100.7765,100.8164,101.2399
2001-09,99.84969,103.2996,99.58508,99.71724,-0.5324116,100.9453,100.6113,100.6099,101.3659
2001-10,99.55168,102.9078,99.42146,99.6054,-0.6327451,100.9026,100.4678,100.4305,101.4898
2001-11,99.5418,102.6199,99.34988,99.55648,-0.5902066,100.951,100.3498,100.283,101.6116
2001-12,99.72878,102.644,99.37637,99.57458,-0.414196,101.0971,100.2598,100.1705,101.7315
2002-01,100.0017,102.7455,99.47385,99.6412,-0.1190721,101.3136,100.1968,100.0918,101.8495
2002-02,100.4171,102.87,99.60769,99.7327,0.2157767,101.5655,100.1588,100.0442,101.9655
2002-03,100.6919,102.8735,99.73596,99.82037,0.5303553,101.8103,100.1418,100.023,102.0798
2002-04,100.7854,102.6787,99.82401,99.88055,0.7866105,102.0125,100.139,100.0195,102.1924
2002-05,100.7642,102.4127,99.87418,99.91485,0.9780284,102.1745,100.143,100.0245,102.3032
2002-06,100.6001,102.1228,99.88949,99.92532,1.135391,102.2992,100.1475,100.0301,102.4124
2002-07,100.4868,101.9025,99.87381,99.9146,1.276063,102.3907,100.1485,100.0313,102.5201
2002-08,100.5841,101.7025,99.83109,99.88539,1.405862,102.4529,100.1424,100.0238,102.6263
2002-09,100.8813,101.523,99.75937,99.83637,1.524065,102.4838,100.1244,100.0013,102.731
2002-10,100.9755,101.332,99.64015,99.75488,1.547681,102.4643,100.0869,99.95441,102.8343
2002-11,100.9119,101.1046,99.48798,99.65087,1.444535,102.4093,100.0225,99.87389,102.9364
2002-12,100.7928,100.7039,99.30544,99.5261,1.211151,102.3215,99.92776,99.75549,103.0372
2003-01,100.7954,100.3903,99.12243,99.40101,0.9062154,102.2317,99.80939,99.60752,103.1368
2003-02,100.776,100.293,98.94888,99.28238,0.5756285,102.1502,99.6786,99.44405,103.2353
2003-03,100.6731,100.2454,98.80489,99.18396,0.2823924,102.0978,99.54754,99.28023,103.3327
2003-04,100.4953,100.2767,98.71539,99.12278,0.08628582,102.1005,99.42654,99.12897,103.4292
2003-05,100.2684,100.3212,98.66886,99.09098,-0.02725788,102.1466,99.32512,99.00221,103.5247
2003-06,100.1044,100.3561,98.66837,99.09065,-0.05843247,102.2395,99.2524,98.91132,103.6193
2003-07,100.0546,100.3011,98.71782,99.12444,-0.00730308,102.3832,99.21606,98.8659,103.713
2003-08,100.3042,100.2923,98.83148,99.20214,0.1366852,102.5929,99.22109,98.87218,103.8059
2003-09,100.5844,100.4001,98.99902,99.31665,0.3651648,102.858,99.26588,98.92816,103.898
2003-10,100.7317,100.4412,99.17091,99.43414,0.6468905,103.1271,99.33541,99.01508,103.9893
2003-11,100.6578,100.4045,99.30475,99.52563,0.9245268,103.3561,99.41066,99.10913,104.0797
2003-12,100.42,100.2424,99.38417,99.57991,1.178978,103.5279,99.47614,99.19099,104.1694
2004-01,100.2638,100.0473,99.40412,99.59355,1.374567,103.6369,99.52728,99.25491,104.2582
2004-02,100.2534,99.93248,99.39474,99.58714,1.53148,103.7146,99.56482,99.30183,104.3461
2004-03,100.3812,99.97412,99.37687,99.57492,1.650049,103.7825,99.59039,99.33379,104.4332
2004-04,100.5781,100.0164,99.37771,99.5755,1.73207,103.869,99.60303,99.34959,104.5194
2004-05,100.6794,100.0239,99.41002,99.59758,1.80215,103.9875,99.60063,99.34658,104.6046
2004-06,100.7571,100.0674,99.4911,99.65301,1.874646,104.1561,99.5824,99.3238,104.6889
2004-07,100.8162,100.0914,99.60813,99.73299,1.932208,104.3615,99.55242,99.28633,104.7721
2004-08,100.8889,100.2079,99.76068,99.83727,1.959503,104.6032,99.51616,99.241,104.8542
2004-09,100.928,100.4199,99.92445,99.94921,1.94237,104.8559,99.47784,99.1931,104.9352
2004-10,100.9369,100.6448,100.0602,100.042,1.891883,105.0782,99.43839,99.1438,105.0149
2004-11,100.8065,100.7841,100.1277,100.0881,1.810718,105.2276,99.39878,99.09429,105.0934
2004-12,100.6168,100.8085,100.1123,100.0776,1.700799,105.2887,99.3634,99.05006,105.1706
2005-01,100.4256,100.8151,100.0127,100.0095,1.565808,105.2597,99.34357,99.02528,105.2463
2005-02,100.2084,100.8907,99.856,99.90243,1.402177,105.1688,99.35211,99.03595,105.3205
2005-03,99.9873,100.9078,99.67173,99.77647,1.218521,105.0471,99.3968,99.0918,105.3931
2005-04,99.79919,100.7872,99.4645,99.63482,0.9917695,104.8991,99.47193,99.18572,105.4639
2005-05,99.72992,100.4245,99.27946,99.50834,0.7548699,104.7724,99.56528,99.3024,105.5328
2005-06,99.80637,100.0358,99.16457,99.42982,0.5391251,104.7176,99.66286,99.42437,105.5998
2005-07,100.0502,99.90098,99.14544,99.41674,0.3835383,104.7618,99.75257,99.53651,105.6647
2005-08,100.3546,99.93676,99.20746,99.45912,0.273591,104.8894,99.82548,99.62763,105.7274
2005-09,100.5834,100.0563,99.32938,99.54246,0.2120063,105.0782,99.8777,99.69291,105.7876
2005-10,100.7336,100.246,99.48749,99.65054,0.2138897,105.3029,99.91372,99.73793,105.8454
2005-11,100.8312,100.3899,99.68136,99.78305,0.318744,105.563,99.94224,99.77357,105.9005
2005-12,100.9526,100.4738,99.90854,99.93833,0.5386774,105.8558,99.97334,99.81245,105.9527
2006-01,101.1112,100.4698,100.1542,100.1062,0.8605308,106.1655,100.0163,99.86621,106.0021
2006-02,101.2763,100.5895,100.3971,100.2723,1.236706,106.4695,100.079,99.94447,106.0483
2006-03,101.495,100.81,100.6429,100.4403,1.643314,106.7733,100.1656,100.0528,106.0913
2006-04,101.7425,100.9796,100.8965,100.6136,2.08124,107.0823,100.2749,100.1894,106.1309
2006-05,101.9212,101.1033,101.1302,100.7734,2.476214,107.3668,100.4035,100.3501,106.1669
2006-06,102.0343,101.0889,101.3306,100.9104,2.764368,107.6124,100.5494,100.5324,106.1993
2006-07,101.9911,101.1866,101.5142,101.0359,2.934832,107.8363,100.7134,100.7374,106.2278
2006-08,101.9147,101.2711,101.6915,101.157,3.012847,108.0496,100.8952,100.9648,106.2524
2006-09,101.8892,101.3352,101.8521,101.2668,3.010006,108.2411,101.0885,101.2063,106.2728
2006-10,101.8804,101.2082,102.0012,101.3688,2.956411,108.4161,101.274,101.4382,106.289
2006-11,101.839,101.2519,102.1526,101.4722,2.866602,108.5891,101.4297,101.6328,106.3008
2006-12,101.8185,101.418,102.3088,101.579,2.745978,108.7626,101.5409,101.7718,106.3082
2007-01,101.7987,101.345,102.4418,101.6699,2.582187,108.9069,101.613,101.8619,106.311
2007-02,101.8773,101.2336,102.5742,101.7604,2.419828,109.0458,101.6601,101.9208,106.3092
2007-03,102.0251,101.1033,102.6969,101.8442,2.244194,109.1695,101.697,101.9669,106.3027
2007-04,102.1319,100.8759,102.7799,101.901,2.02078,109.2462,101.7324,102.0112,106.2915
2007-05,102.0924,100.6463,102.8085,101.9206,1.763502,109.2602,101.7705,102.0588,106.2755
2007-06,101.9331,100.4034,102.7739,101.8969,1.477279,109.2021,101.8122,102.1109,106.2547
2007-07,101.7425,100.2599,102.6817,101.8339,1.151387,109.078,101.8571,102.167,106.2292
2007-08,101.5505,100.1321,102.5596,101.7504,0.8029899,108.9172,101.9057,102.2278,106.1989
2007-09,101.3625,99.99601,102.4281,101.6605,0.4625071,108.7417,101.9624,102.2987,106.164
2007-10,101.2432,99.81831,102.2892,101.5656,0.1269976,108.5538,102.0378,102.393,106.1243
2007-11,101.1768,99.5797,102.1338,101.4594,-0.2259489,108.3437,102.1399,102.5206,106.0802
2007-12,101.1244,99.34008,101.9836,101.3567,-0.5772783,108.1348,102.2644,102.6761,106.0315
2008-01,101.0282,99.16761,101.8838,101.2885,-0.855736,107.9749,102.3825,102.8238,105.9785
