country,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1960-02,,,,,,,101.1348,101.7112,1.690634
1960-03,,,,,,,101.2915,101.9445,1.69991
1960-04,,,,,,,101.4012,102.1079,1.709237
1960-05,,,,,,,101.4043,102.1125,1.718616
1960-06,,,,,,,101.2664,101.9072,1.728047
1960-07,,,,,,,101.023,101.5446,1.737532
1960-08,,,,,,,100.7427,101.1272,1.747073
1960-09,,,,,,,100.4996,100.7652,1.756671
1960-10,,,,,,,100.3477,100.5389,1.76633
1960-11,,,,,,,100.3225,100.5014,1.77605
1960-12,,,,,,,100.4356,100.6699,1.785835
1961-01,,,,,,,100.6599,101.0038,1.795687
1961-02,,,,,,,100.9449,101.4284,1.805608
1961-03,,,,,,,101.2253,101.8459,1.8156
1961-04,,,,,,,101.4225,102.1396,1.825667
1961-05,,,,,,,101.4691,102.209,1.835811
1961-06,,,,,,,101.3372,102.0126,1.846037
1961-07,,,,,,,101.0772,101.6253,1.856347
1961-08,,,,,,,100.7683,101.1654,1.866747
1961-09,,,,,,,100.4792,100.7348,1.877242
1961-10,,,,,,,100.2327,100.3677,1.887836
1961-11,,,,,,,100.0212,100.0527,1.898534
1961-12,,,,,,,99.81831,99.75055,1.909343
1962-01,,,,,,,99.58779,99.40723,1.920267
1962-02,,,,,,,99.30244,98.98227,1.931311
1962-03,,,,,,,98.96471,98.47932,1.942481
1962-04,,,,,,,98.6301,97.98099,1.953783
1962-05,,,,,,,98.37316,97.59834,1.965222
1962-06,,,,,,,98.25465,97.42183,1.976804
1962-07,,,,,,,98.28392,97.46543,1.988534
1962-08,,,,,,,98.44622,97.70713,2.000416
1962-09,,,,,,,98.71764,98.11135,2.012454
1962-10,,,,,,,99.06982,98.63584,2.024653
1962-11,,,,,,,99.46666,99.22684,2.037016
1962-12,,,,,,,99.85462,99.80463,2.049546
1963-01,,,,,,,100.1492,100.2433,2.062248
1963-02,,,,,,,100.2706,100.4241,2.075125
1963-03,,,,,,,100.1862,100.2985,2.08818
1963-04,,,,,,,99.96297,99.96598,2.101418
1963-05,,,,,,,99.70311,99.57899,2.114843
1963-06,,,,,,,99.49047,99.2623,2.128459
1963-07,,,,,,,99.34039,99.03879,2.142271
1963-08,,,,,,,99.23755,98.88564,2.156283
1963-09,,,,,,,99.16761,98.78148,2.1705
1963-10,,,,,,,99.14433,98.74682,2.184924
1963-11,,,,,,,99.18473,98.80698,2.19956
1963-12,,,,,,,99.28077,98.95,2.214412
1964-01,,,,,,,99.36591,99.07679,2.229484
1964-02,,,,,,,99.3698,99.0826,2.244778
1964-03,,,,,,,99.27251,98.93771,2.260298
1964-04,,,,,,,99.16206,98.77322,2.276047
1964-05,,,,,,,99.16195,98.77305,2.29203
1964-06,,,,,,,99.36036,99.06853,2.30825
1964-07,,,,,,,99.73119,99.6208,2.324709
1964-08,,,,,,,100.1917,100.3066,2.34141
1964-09,,,,,,,100.6448,100.9813,2.358356
1964-10,,,,,,,101.0144,101.5319,2.375549
1964-11,,,,,,,101.244,101.8738,2.392992
1964-12,,,,,,,101.2997,101.9568,2.410688
1965-01,,,,,,,101.183,101.7829,2.428641
1965-02,,,,,,,100.9112,101.3781,2.446856
1965-03,,,,,,,100.5101,100.7808,2.465337
1965-04,,,,,,,100.0168,100.0462,2.484089
1965-05,,,,,,,99.47453,99.23857,2.503118
1965-06,,,,,,,98.93435,98.43409,2.522429
1965-07,,,,,,,98.46052,97.72842,2.542029
1965-08,,,,,,,98.11996,97.22124,2.561922
1965-09,,,,,,,97.96827,96.99534,2.582113
1965-10,,,,,,,98.02674,97.08241,2.602607
1965-11,,,,,,,98.29385,97.48021,2.623409
1965-12,,,,,,,98.73978,98.14433,2.64452
1966-01,,,,,,,99.30662,98.98849,2.665944
1966-02,,,,,,,99.90925,99.88597,2.687683
1966-03,,,,,,,100.449,100.6897,2.709739
1966-04,,,,,,,100.8244,101.2489,2.732113
1966-05,,,,,,,100.954,101.4419,2.754809
1966-06,,,,,,,100.8097,101.2269,2.777827
1966-07,,,,,,,100.4637,100.7117,2.801173
1966-08,,,,,,,100.0283,100.0632,2.824848
1966-09,,,,,,,99.60876,99.43847,2.848859
1966-10,,,,,,,99.26604,98.92806,2.873207
1966-11,,,,,,,99.02858,98.57442,2.897897
1966-12,,,,,,,98.89861,98.38087,2.922933
1967-01,,,,,,,98.84981,98.30819,2.948316
1967-02,,,,,,,98.84875,98.30662,2.97405
1967-03,,,,,,,98.86955,98.33759,3.000136
1967-04,,,,,,,98.90437,98.38943,3.026577
1967-05,,,,,,,98.95335,98.46239,3.053374
1967-06,,,,,,,99.01327,98.55162,3.080527
1967-07,,,,,,,99.06448,98.6279,3.108038
1967-08,,,,,,,99.08974,98.6655,3.135906
1967-09,,,,,,,99.09248,98.6696,3.164132
1967-10,,,,,,,99.11614,98.70483,3.192713
1967-11,,,,,,,99.21176,98.84723,3.221651
1967-12,,,,,,,99.40424,99.13389,3.250943
1968-01,,,,,,,99.65271,99.50392,3.280586
1968-02,,,,,,,99.89276,99.86142,3.310579
1968-03,,,,,,,100.0734,100.1304,3.340918
1968-04,,,,,,,100.1935,100.3092,3.3716
1968-05,,,,,,,100.2689,100.4216,3.402622
1968-06,,,,,,,100.3034,100.473,3.43398
1968-07,,,,,,,100.262,100.4114,3.465672
1968-08,,,,,,,100.1067,100.18,3.497692
1968-09,,,,,,,99.83546,99.77608,3.530038
1968-10,,,,,,,99.52819,99.31848,3.562705
1968-11,,,,,,,99.29215,98.96695,3.595691
1968-12,,,,,,,99.21269,98.84862,3.628992
1969-01,,,,,,,99.30033,98.97913,3.662602
1969-02,,,,,,,99.53384,99.3269,3.696515
1969-03,,,,,,,99.88884,99.85558,3.730726
1969-04,,,,,,,100.3547,100.5494,3.765226
1969-05,,,,,,,100.9198,101.3909,3.800009
1969-06,,,,,,,101.5472,102.3253,3.835068
1969-07,,,,,,,102.1421,103.2112,3.870395
1969-08,,,,,,,102.5898,103.878,3.905981
1969-09,,,,,,,102.7974,104.1873,3.941821
1969-10,,,,,,,102.7451,104.1093,3.977908
1969-11,,,,,,,102.4601,103.6848,4.014239
1969-12,,,,,,,102.0077,103.0112,4.05081
1970-01,,,,,,,101.4965,102.2499,4.087619
1970-02,,,,,,,101.0351,101.5627,4.124666
1970-03,,,,,,,100.6964,101.0583,4.161949
1970-04,,,,,,,100.4807,100.737,4.199469
1970-05,,,,,,,100.3622,100.5606,4.237225
1970-06,,,,,,,100.3253,100.5056,4.275216
1970-07,,,,,,,100.3915,100.6041,4.313444
1970-08,,,,,,,100.5894,100.8989,4.351907
1970-09,,,,,,,100.9171,101.3869,4.390606
1970-10,,,,,,,101.2931,101.947,4.429543
1970-11,,,,,,,101.6124,102.4224,4.468716
1970-12,,,,,,,101.7964,102.6965,4.508128
1971-01,,,,,,,101.8486,102.7742,4.547781
1971-02,,,,,,,101.8071,102.7124,4.587677
1971-03,,,,,,,101.707,102.5634,4.627824
1971-04,,,,,,,101.5489,102.3279,4.668226
1971-05,,,,,,,101.3165,101.9818,4.70889
1971-06,,,,,,,100.9979,101.5073,4.749824
1971-07,,,,,,,100.6116,100.9319,4.791036
1971-08,,,,,,,100.1892,100.3029,4.832536
1971-09,,,,,,,99.76403,99.66971,4.874335
1971-10,,,,,,,99.36234,99.07148,4.916444
1971-11,,,,,,,99.00484,98.53906,4.958874
1971-12,,,,,,,98.70643,98.09465,5.001635
1972-01,,,,,,,98.47312,97.74719,5.044738
1972-02,,,,,,,98.30563,97.49775,5.088194
1972-03,,,,,,,98.19817,97.33773,5.132011
1972-04,,,,,,,98.13253,97.23997,5.176199
1972-05,,,,,,,98.09139,97.1787,5.220765
1972-06,,,,,,,98.06836,97.14439,5.265716
1972-07,,,,,,,98.07566,97.15527,5.311058
1972-08,,,,,,,98.13138,97.23825,5.356797
1972-09,,,,,,,98.24434,97.40647,5.402936
1972-10,,,,,,,98.41014,97.6534,5.449479
1972-11,,,,,,,98.61388,97.95683,5.496426
1972-12,,,,,,,98.84305,98.29812,5.543778
1973-01,,,,,,,99.09701,98.67633,5.591537
1973-02,,,,,,,99.38201,99.10078,5.639699
1973-03,,,,,,,99.70383,99.58005,5.688264
1973-04,,,,,,,100.0574,100.1066,5.737229
1973-05,,,,,,,100.429,100.66,5.786591
1973-06,,,,,,,100.7954,101.2057,5.836348
1973-07,,,,,,,101.1211,101.6907,5.886497
1973-08,,,,,,,101.3718,102.0641,5.937034
1973-09,,,,,,,101.531,102.3011,5.987958
1973-10,,,,,,,101.6202,102.434,6.039269
1973-11,,,,,,,101.6696,102.5076,6.090967
1973-12,,,,,,,101.6928,102.5421,6.143052
1974-01,,,,,,,101.6644,102.4998,6.195528
1974-02,,,,,,,101.5449,102.322,6.248395
1974-03,,,,,,,101.3085,101.9699,6.301661
1974-04,,,,,,,100.9757,101.4742,6.355329
1974-05,,,,,,,100.5837,100.8904,6.409408
1974-06,,,,,,,100.1639,100.2652,6.463904
1974-07,,,,,,,99.72466,99.61107,6.518828
1974-08,,,,,,,99.26597,98.92796,6.574187
1974-09,,,,,,,98.79499,98.22654,6.62999
1974-10,,,,,,,98.34261,97.55284,6.686245
1974-11,,,,,,,97.95113,96.96981,6.742961
1974-12,,,,,,,97.66143,96.53837,6.800145
1975-01,,,,,,,97.49693,96.29339,6.857802
1975-02,,,,,,,97.46765,96.24978,6.915936
1975-03,,,,,,,97.56491,96.39463,6.974547
1975-04,,,,,,,97.74573,96.66392,7.033635
1975-05,,,,,,,97.95827,96.98045,7.093197
1975-06,,,,,,,98.16055,97.28169,7.153226
1975-07,,,,,,,98.33649,97.54372,7.213717
1975-08,,,,,,,98.4867,97.76743,7.27466
1975-09,,,,,,,98.62058,97.9668,7.336045
1975-10,,,,,,,98.74976,98.15918,7.39786
1975-11,,,,,,,98.88712,98.36375,7.460093
1975-12,,,,,,,99.04579,98.60005,7.522727
1976-01,,,,,,,99.23709,98.88496,7.585746
1976-02,,,,,,,99.46493,99.22426,7.649133
1976-03,,,,,,,99.71735,99.60019,7.712867
1976-04,,,,,,,99.95499,99.9541,7.776927
1976-05,,,,,,,100.129,100.2132,7.841292
1976-06,,,,,,,100.1997,100.3186,7.905939
1976-07,,,,,,,100.1595,100.2586,7.970844
1976-08,,,,,,,100.0191,100.0495,8.035984
1976-09,,,,,,,99.80215,99.72648,8.101336
1976-10,,,,,,,99.54619,99.34528,8.166874
1976-11,,,,,,,99.29659,98.97356,8.232575
1976-12,,,,,,,99.10413,98.68693,8.298413
1977-01,,,,,,,99.02245,98.56529,8.364359
1977-02,,,,,,,99.10049,98.68153,8.430385
1977-03,,,,,,,99.36745,99.07909,8.496459
1977-04,,,,,,,99.80573,99.7318,8.562548
1977-05,,,,,,,100.3736,100.5775,8.628617
1977-06,,,,,,,101.014,101.5313,8.69463
1977-07,,,,,,,101.6538,102.4842,8.760549
1977-08,,,,,,,102.2165,103.3221,8.826336
1977-09,,,,,,,102.6352,103.9456,8.891955
1977-10,,,,,,,102.8719,104.2982,8.957375
1977-11,,,,,,,102.9142,104.3611,9.022559
1977-12,,,,,,,102.7839,104.1671,9.08748
1978-01,,,,,,,102.5586,103.8316,9.152111
1978-02,,,,,,,102.3298,103.4909,9.21643
1978-03,,,,,,,102.1694,103.252,9.280412
1978-04,,,,,,,102.0983,103.1461,9.344039
1978-05,,,,,,,102.1151,103.1711,9.407292
1978-06,,,,,,,102.2177,103.3239,9.470156
1978-07,,,,,,,102.4182,103.6225,9.532615
1978-08,,,,,,,102.7337,104.0923,9.594657
1978-09,,,,,,,103.1693,104.741,9.656275
1978-10,,,,,,,103.6935,105.5217,9.717461
1978-11,,,,,,,104.253,106.355,9.778211
1978-12,,,,,,,104.7813,107.1418,9.838527
1979-01,,,,,,,105.2049,107.7726,9.898414
1979-02,,,,,,,105.4506,108.1385,9.957883
1979-03,,,,,,,105.4612,108.1543,10.01695
1979-04,,,,,,,105.2234,107.8001,10.07565
1979-05,,,,,,,104.7498,107.0948,10.134
1979-06,,,,,,,104.078,106.0943,10.19205
1979-07,,,,,,,103.2854,104.914,10.24984
1979-08,,,,,,,102.4582,103.6821,10.30742
1979-09,,,,,,,101.6705,102.509,10.36486
1979-10,,,,,,,100.9694,101.4649,10.42221
1979-11,,,,,,,100.3801,100.5872,10.47954
1979-12,,,,,,,99.90549,99.88037,10.53691
1980-01,,,,,,,99.51812,99.30347,10.59439
1980-02,,,,,,,99.18241,98.80351,10.65206
1980-03,,,,,,,98.87026,98.33864,10.70997
1980-04,,,,,,,98.57274,97.89555,10.76821
1980-05,,,,,,,98.28783,97.47125,10.82684
1980-06,,,,,,,98.0076,97.0539,10.88593
1980-07,,,,,,,97.7048,96.60296,10.94557
1980-08,,,,,,,97.35723,96.08534,11.0058
1980-09,,,,,,,96.97277,95.51277,11.06671
1980-10,,,,,,,96.61645,94.98211,11.12835
1980-11,,,,,,,96.36881,94.61331,11.1908
1980-12,,,,,,,96.2839,94.48685,11.25412
1981-01,,,,,,,96.35371,94.59084,11.31837
1981-02,,,,,,,96.53733,94.86429,11.38359
1981-03,,,,,,,96.79045,95.24125,11.44984
1981-04,,,,,,,97.08608,95.68152,11.51716
1981-05,,,,,,,97.40649,96.15871,11.5856
1981-06,,,,,,,97.73162,96.64291,11.6552
1981-07,,,,,,,98.02485,97.0796,11.726
1981-08,,,,,,,98.24577,97.4086,11.79802
1981-09,,,,,,,98.36466,97.58568,11.87131
1981-10,,,,,,,98.38147,97.61071,11.9459
1981-11,,,,,,,98.31286,97.50853,12.02182
1981-12,,,,,,,98.18582,97.31934,12.0991
1982-01,,,,,,,98.03674,97.09731,12.17777
1982-02,,,,,,,97.9008,96.89486,12.25785
1982-03,,,,,,,97.80291,96.74908,12.33938
1982-04,,,,,,,97.74756,96.66665,12.42237
1982-05,,,,,,,97.73143,96.64262,12.50684
1982-06,,,,,,,97.75221,96.67358,12.59281
1982-07,,,,,,,97.81396,96.76553,12.68029
1982-08,,,,,,,97.9258,96.93209,12.76929
1982-09,,,,,,,98.09721,97.18736,12.85983
1982-10,,,,,,,98.32903,97.53261,12.95189
1982-11,,,,,,,98.61694,97.96138,13.0455
1982-12,,,,,,,98.94954,98.45672,13.14064
1983-01,,,,,,,99.30168,98.98114,13.23732
1983-02,,,,,,,99.64523,99.49279,13.33552
1983-03,,,,,,,99.95776,99.95822,13.43524
1983-04,,,,,,,100.2309,100.365,13.53647
1983-05,,,,,,,100.4616,100.7086,13.6392
1983-06,,,,,,,100.6454,100.9823,13.74343
1983-07,,,,,,,100.7716,101.1703,13.84914
1983-08,,,,,,,100.8333,101.2621,13.95634
1983-09,,,,,,,100.8396,101.2715,14.065
1983-10,,,,,,,100.8332,101.2619,14.17514
1983-11,,,,,,,100.8625,101.3056,14.28673
1983-12,,,,,,,100.9566,101.4458,14.39979
1984-01,,,,,,,101.0959,101.6532,14.5143
1984-02,,,,,,,101.2375,101.864,14.63027
1984-03,,,,,,,101.3362,102.0111,14.74769
1984-04,,,,,,,101.3648,102.0536,14.86656
1984-05,,,,,,,101.3085,101.9699,14.98688
1984-06,,,,,,,101.1646,101.7556,15.10867
1984-07,,,,,,,100.9468,101.4311,15.23192
1984-08,,,,,,,100.6777,101.0304,15.35665
1984-09,,,,,,,100.3869,100.5973,15.48286
1984-10,,,,,,,100.1115,100.1872,15.61058
1984-11,,,,,,,99.88585,99.85113,15.73981
1984-12,,,,,,,99.72873,99.61714,15.87057
1985-01,,,,,,,99.62878,99.46828,16.00287
1985-02,,,,,,,99.56072,99.36692,16.13672
1985-03,,,,,,,99.49709,99.27216,16.27213
1985-04,,,,,,,99.41693,99.15278,16.40912
1985-05,,,,,,,99.30867,98.99155,16.54769
1985-06,,,,,,,99.17365,98.79048,16.68785
1985-07,,,,,,,99.03122,98.57836,16.82961
1985-08,,,,,,,98.90609,98.392,16.97298
1985-09,,,,,,,98.81629,98.25828,17.11795
1985-10,,,,,,,98.75991,98.1743,17.26455
1985-11,,,,,,,98.72919,98.12856,17.41275
1985-12,,,,,,,98.72165,98.11732,17.56255
1986-01,,,,,,,98.74863,98.15751,17.71396
1986-02,,,,,,,98.82571,98.27231,17.86695
1986-03,,,,,,,98.96024,98.47265,18.02153
1986-04,,,,,,,99.14595,98.74922,18.17766
1986-05,,,,,,,99.3625,99.07172,18.33533
1986-06,,,,,,,99.58142,99.39776,18.49451
1986-07,,,,,,,99.76928,99.67752,18.65518
1986-08,,,,,,,99.89897,99.87067,18.81731
1986-09,,,,,,,99.96271,99.96559,18.98088
1986-10,,,,,,,99.98811,100.0034,19.14584
1986-11,,,,,,,100.017,100.0464,19.31217
1986-12,,,,,,,100.0865,100.15,19.47983
1987-01,,,,,,,100.2103,100.3344,19.6488
1987-02,,,,,,,100.3831,100.5917,19.81903
1987-03,,,,,,,100.5807,100.886,19.99049
1987-04,,,,,,,100.7561,101.1471,20.16314
1987-05,,,,,,,100.8626,101.3058,20.33693
1987-06,,,,,,,100.8785,101.3295,20.51184
1987-07,,,,,,,100.8353,101.2651,20.68781
1987-08,,,,,,,100.7902,101.1979,20.86482
1987-09,,,,,,,100.8032,101.2173,21.04284
1987-10,,,,,,,100.9151,101.3839,21.22182
1987-11,,,,,,,101.1378,101.7156,21.40174
1987-12,,,,,,,101.4378,102.1624,21.58255
1988-01,,,,,,,101.7105,102.5685,21.76423
1988-02,,,,,,,101.8403,102.7618,21.94674
