country,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE
1991-03,,,98.32616,98.73516,-1.510685,57.51013,101.248,101.355,58.48914
1991-04,,,98.33875,98.74468,-1.321521,57.52466,101.0122,101.0813,58.49643
1991-05,,,98.33302,98.74035,-1.190091,57.52746,100.7747,100.8056,58.50268
1991-06,,,98.31286,98.72511,-1.057049,57.52098,100.5632,100.56,58.50809
1991-07,,,98.27779,98.6986,-0.8566492,57.50513,100.3945,100.3642,58.51284
1991-08,,,98.24032,98.67027,-0.6126887,57.48741,100.2794,100.2306,58.51712
1991-09,,,98.20667,98.64484,-0.3535242,57.47166,100.224,100.1663,58.52114
1991-10,,,98.18174,98.626,-0.1265067,57.46094,100.2278,100.1707,58.52508
1991-11,,,98.17059,98.61757,0.01196919,57.45839,100.2838,100.2357,58.52913
1991-12,,,98.16618,98.61423,0.05466131,57.46009,100.3747,100.3412,58.53349
1992-01,,,98.134,98.5899,0.01016773,57.44603,100.4652,100.4463,58.53836
1992-02,,,98.05952,98.53362,-0.1163142,57.4079,100.5138,100.5027,58.54393
1992-03,,,97.93587,98.44015,-0.2926316,57.34184,100.4844,100.4686,58.55039
1992-04,,,97.7532,98.30206,-0.4909017,57.24227,100.362,100.3265,58.55795
1992-05,,,97.49019,98.10326,-0.7484413,57.0969,100.1432,100.0724,58.56681
1992-06,,,97.14767,97.84435,-1.068485,56.90637,99.83333,99.71271,58.57719
1992-07,,,96.74819,97.54239,-1.427809,56.68407,99.45081,99.26863,58.58928
1992-08,,,96.35159,97.24261,-1.778135,56.46521,99.01786,98.766,58.60329
1992-09,,,96.04926,97.01408,-2.032526,56.30354,98.55664,98.23055,58.61943
1992-10,,,95.95129,96.94003,-2.083344,56.26383,98.08888,97.68752,58.63791
1992-11,,,96.09589,97.04932,-1.89634,56.36879,97.63933,97.16561,58.6589
1992-12,,,96.44993,97.31694,-1.498038,56.59932,97.23931,96.70123,58.68259
1993-01,,,96.93761,97.68557,-0.9309177,56.91126,96.929,96.34097,58.70916
1993-02,,,97.49535,98.10716,-0.2444423,57.26757,96.74721,96.12991,58.73877
1993-03,,,98.08072,98.54964,0.5261798,57.64356,96.71488,96.09239,58.77155
1993-04,,,98.68615,99.00727,1.384828,58.03498,96.80888,96.20152,58.80762
1993-05,,,99.32799,99.49243,2.372694,58.45163,96.98663,96.40788,58.84709
1993-06,,,99.98682,99.99044,3.47222,58.88229,97.2009,96.65662,58.89005
1993-07,,,100.6381,100.4828,4.637262,59.31266,97.40841,96.89753,58.93655
1993-08,,,101.249,100.9445,5.770306,59.72342,97.57732,97.09364,58.98667
1993-09,,,101.8051,101.3648,6.753799,60.10616,97.69511,97.23038,59.04044
1993-10,,,102.2783,101.7225,7.430151,60.44432,97.77867,97.32738,59.09791
1993-11,,,102.6403,101.9962,7.721087,60.72107,97.85699,97.4183,59.1591
1993-12,,,102.8767,102.1749,7.647456,60.92773,97.95567,97.53288,59.22401
1994-01,,,102.9575,102.2359,7.265668,61.04624,98.08147,97.67892,59.29265
1994-02,,,102.8511,102.1555,6.61802,61.05755,98.2315,97.85309,59.36502
1994-03,,,102.5711,101.9438,5.769575,60.96935,98.40014,98.04887,59.44109
1994-04,,,102.162,101.6346,4.777602,60.80766,98.58372,98.262,59.52082
1994-05,,,101.6833,101.2728,3.68834,60.60753,98.78121,98.49126,59.60419
1994-06,,,101.2224,100.9244,2.612904,60.42083,98.99326,98.73744,59.69115
1994-07,,,100.8552,100.6469,1.652707,60.29292,99.22,99.00068,59.78164
1994-08,,,100.6534,100.4943,0.9099079,60.26685,99.46052,99.2799,59.87561
1994-09,,,100.6008,100.4545,0.3778983,60.3333,99.71087,99.57053,59.973
1994-10,,,100.619,100.4683,0.002111218,60.44559,99.96067,99.86054,60.07374
1994-11,,,100.6304,100.4769,-0.2700157,60.55711,100.1961,100.1339,60.17776
1994-12,,,100.5966,100.4513,-0.4646081,60.64465,100.4027,100.3737,60.28501
1995-01,,,100.5203,100.3937,-0.5513791,60.70964,100.5683,100.566,60.3954
1995-02,,,100.4156,100.3145,-0.4867799,60.76033,100.6845,100.7009,60.50887
1995-03,,,100.2719,100.2059,-0.2938667,60.79018,100.7492,100.776,60.62537
1995-04,,,100.1152,100.0874,0.01170279,60.81477,100.7738,100.8046,60.74482
1995-05,,,99.96717,99.97558,0.3954435,60.8472,100.775,100.8059,60.86718
1995-06,,,99.82574,99.86868,0.7700745,60.88611,100.7695,100.7995,60.9924
1995-07,,,99.67297,99.7532,1.040951,60.92054,100.7706,100.8008,61.12042
1995-08,,,99.51747,99.63566,1.142918,60.95565,100.7858,100.8185,61.25121
1995-09,,,99.37006,99.52424,1.10175,60.99802,100.8143,100.8515,61.38471
1995-10,,95.616,99.2142,99.40642,0.9791644,61.03746,100.8428,100.8846,61.52089
1995-11,,95.5926,99.02586,99.26406,0.8288912,61.05907,100.8511,100.8942,61.65972
1995-12,,95.70486,98.8363,99.12077,0.7211203,61.08197,100.8175,100.8552,61.80116
1996-01,99.07018,95.53318,98.63688,98.97002,0.6442813,61.10078,100.7253,100.7482,61.94518
1996-02,98.77519,95.29306,98.42901,98.8129,0.5858494,61.1163,100.5653,100.5625,62.09175
1996-03,98.45508,95.08234,98.24666,98.67506,0.5912132,61.14958,100.3426,100.3039,62.24088
1996-04,98.17161,95.07925,98.11272,98.57383,0.6581088,61.215,100.0871,100.0073,62.39252
1996-05,97.9057,95.16489,98.02367,98.50652,0.7615027,61.31055,99.83692,99.71688,62.54668
1996-06,97.73418,95.38853,97.98931,98.48054,0.9139321,61.44257,99.62389,99.46957,62.70334
1996-07,97.77551,95.50378,98.02986,98.51119,1.154724,61.624,99.4585,99.27756,62.86248
1996-08,97.98011,95.62737,98.15861,98.60851,1.489474,61.86357,99.34022,99.14024,63.02409
1996-09,98.25683,95.53565,98.36545,98.76486,1.897233,62.1553,99.26374,99.05145,63.18814
1996-10,98.46646,95.54947,98.63911,98.97171,2.383717,62.49242,99.22163,99.00256,63.3546
1996-11,98.48051,95.61742,98.94323,99.20159,2.936637,62.85215,99.20759,98.98626,63.52345
1996-12,98.44413,95.63816,99.24722,99.43137,3.49233,63.21516,99.21709,98.9973,63.69464
1997-01,98.51814,95.89675,99.51551,99.63418,4.022723,63.5587,99.24577,99.03059,63.86813
1997-02,98.71725,96.45559,99.72072,99.78929,4.497528,63.86502,99.29021,99.08218,64.04388
1997-03,99.0342,97.10592,99.8801,99.90976,4.898229,64.14482,99.34718,99.14832,64.22183
1997-04,99.28643,97.60744,100.0084,100.0068,5.214986,64.40736,99.41154,99.22303,64.40192
1997-05,99.45468,97.96246,100.1502,100.1139,5.497513,64.68111,99.47983,99.30231,64.5841
1997-06,99.75095,98.16641,100.3175,100.2404,5.747363,64.97389,99.5533,99.38761,64.76829
1997-07,100.0995,98.2732,100.4943,100.374,5.925446,65.2755,99.64027,99.48858,64.95442
1997-08,100.4355,98.44326,100.6432,100.4866,5.977455,65.56144,99.74876,99.61453,65.14243
1997-09,100.6912,98.92086,100.7473,100.5653,5.896765,65.82045,99.87789,99.76443,65.33222
1997-10,100.8115,99.40179,100.7903,100.5978,5.679343,66.04157,100.0075,99.91492,65.52373
1997-11,100.8022,99.69036,100.7901,100.5976,5.383936,66.23607,100.1124,100.0367,65.71686
1997-12,100.7327,99.89082,100.7714,100.5835,5.069685,66.41997,100.1763,100.1108,65.91153
1998-01,100.653,99.99269,100.7429,100.562,4.783106,66.59878,100.207,100.1465,66.10766
1998-02,100.6178,99.88047,100.7222,100.5463,4.570597,66.78403,100.222,100.164,66.30515
1998-03,100.5985,99.77799,100.7219,100.546,4.426196,66.984,100.2359,100.18,66.50393
1998-04,100.6404,99.73038,100.727,100.5499,4.318559,67.18883,100.2483,100.1945,66.70391
1998-05,100.7598,99.66444,100.6974,100.5276,4.159654,67.37162,100.2531,100.2,66.90501
1998-06,100.7651,99.47833,100.5961,100.451,3.898848,67.50713,100.2464,100.1923,67.10712
1998-07,100.5947,99.56974,100.4043,100.306,3.534003,67.58234,100.2357,100.1798,67.31017
1998-08,100.2813,99.5512,100.1325,100.1005,3.114751,67.60352,100.2323,100.1758,67.51408
1998-09,99.93923,99.50343,99.83631,99.87666,2.715659,67.60791,100.2449,100.1905,67.71876
1998-10,99.57503,99.44756,99.57036,99.67564,2.408646,67.63228,100.2721,100.222,67.92411
1998-11,99.18512,99.51894,99.3779,99.53016,2.219562,67.70622,100.3065,100.262,68.13006
1998-12,98.70867,99.47681,99.24406,99.42899,2.107744,67.81993,100.3388,100.2995,68.33651
1999-01,98.18871,99.64133,99.17136,99.37404,2.06704,67.9754,100.3601,100.3242,68.54338
1999-02,97.85217,99.84324,99.14934,99.35739,2.06892,68.16574,100.3641,100.3289,68.75057
1999-03,97.77609,99.97369,99.16832,99.37173,2.090802,68.38451,100.3496,100.3121,68.95802
1999-04,97.94977,100.0764,99.23289,99.42055,2.152458,68.63504,100.3245,100.2829,69.16561
1999-05,98.38125,100.3435,99.32852,99.49283,2.279654,68.90746,100.3015,100.2562,69.37328
1999-06,98.81696,100.7603,99.43989,99.57702,2.49469,69.19122,100.2954,100.2492,69.58095
1999-07,99.17927,101.0488,99.58904,99.68975,2.840067,69.50172,100.3197,100.2773,69.78853
1999-08,99.46617,101.3848,99.79437,99.84496,3.32599,69.852,100.3838,100.3518,69.99593
1999-09,99.69392,101.6058,100.0596,100.0454,3.900438,70.24492,100.4895,100.4745,70.20308
1999-10,99.93024,101.5893,100.3848,100.2913,4.507526,70.68082,100.6231,100.6295,70.40989
1999-11,100.1581,101.7037,100.7711,100.5833,5.102329,71.16081,100.7685,100.7984,70.61628
1999-12,100.4359,102.0687,101.2101,100.9151,5.690461,71.6792,100.9184,100.9724,70.82217
2000-01,100.7759,102.4829,101.6604,101.2555,6.224971,72.20686,101.0841,101.1648,71.0275
2000-02,101.1872,102.8154,102.0581,101.5561,6.649227,72.69823,101.2808,101.3931,71.23218
2000-03,101.5639,102.9694,102.3496,101.7764,6.916928,73.11461,101.5107,101.6601,71.43616
2000-04,101.7316,102.844,102.4975,101.8882,6.984033,73.42853,101.7449,101.932,71.63937
2000-05,101.6802,102.6007,102.5415,101.9215,6.908082,73.66764,101.9407,102.1593,71.84177
2000-06,101.6558,102.4519,102.5225,101.9072,6.748549,73.86063,102.0591,102.2967,72.0433
2000-07,101.7543,102.3169,102.4559,101.8568,6.498367,74.0182,102.0854,102.3272,72.24395
2000-08,101.8089,102.1799,102.3493,101.7762,6.146682,74.14558,102.0195,102.2507,72.44369
2000-09,101.7487,101.8895,102.1947,101.6593,5.682814,74.2368,101.8736,102.0813,72.64252
2000-10,101.6664,101.5893,101.9918,101.506,5.10816,74.29131,101.675,101.8508,72.84046
2000-11,101.4361,101.2102,101.723,101.3028,4.405733,74.29597,101.4538,101.5939,73.03753
2000-12,100.9481,100.7707,101.3741,101.039,3.572632,74.24003,101.2325,101.337,73.23375
2001-01,100.2785,100.2515,100.9321,100.705,2.640677,74.1136,101.0197,101.09,73.42918
2001-02,99.67352,99.86702,100.4133,100.3128,1.691783,73.92813,100.8162,100.8537,73.62385
2001-03,99.12186,99.44993,99.82825,99.87057,0.7884075,73.69105,100.6217,100.6279,73.81783
2001-04,98.62402,99.00381,99.22414,99.41393,0.01145656,73.43694,100.4402,100.4173,74.01117
2001-05,98.11897,98.74202,98.66442,98.99084,-0.6173064,73.21288,100.278,100.229,74.20394
2001-06,97.67698,98.60933,98.19756,98.63795,-1.090395,73.05525,100.1404,100.0692,74.3962
2001-07,97.42545,98.24957,97.85091,98.37593,-1.395768,72.98508,100.0275,99.93813,74.58804
2001-08,97.33521,97.81065,97.62601,98.20592,-1.53931,73.00425,99.93613,99.83205,74.7795
2001-09,97.21291,97.4639,97.50013,98.11077,-1.536022,73.09651,99.85992,99.74358,74.97068
2001-10,97.00467,97.54883,97.46619,98.08511,-1.392004,73.25718,99.78793,99.66,75.16164
2001-11,97.02519,98.07945,97.5312,98.13426,-1.081939,73.49213,99.71177,99.57159,75.35243
2001-12,97.29687,98.95353,97.67773,98.24503,-0.6077538,73.78883,99.63255,99.47961,75.54314
2002-01,97.66653,100.0102,97.8842,98.40108,0.02409803,74.13146,99.56792,99.40459,75.73384
2002-02,98.0979,101.0804,98.11302,98.57405,0.7626051,74.49191,99.53909,99.37111,75.92459
2002-03,98.46955,101.6865,98.30875,98.722,1.543063,74.82815,99.55679,99.39165,76.11546
2002-04,98.72295,101.7796,98.4233,98.80859,2.269184,75.10336,99.60484,99.44744,76.30649
2002-05,98.9482,101.7206,98.44244,98.82305,2.859285,75.30625,99.65581,99.50662,76.49775
2002-06,99.16105,101.7682,98.38254,98.77778,3.276443,75.44887,99.68443,99.53983,76.68929
2002-07,99.07775,101.8845,98.28664,98.70529,3.533363,75.5639,99.68063,99.53544,76.88116
2002-08,98.96939,101.7305,98.19861,98.63875,3.672056,75.68501,99.64449,99.49348,77.07339
2002-09,98.84563,101.4737,98.1391,98.59377,3.737132,75.82822,99.58317,99.42228,77.26607
2002-10,98.59363,101.1438,98.10913,98.57111,3.736666,75.99455,99.51035,99.33775,77.45921
2002-11,98.49812,100.8895,98.11713,98.57716,3.671977,76.19075,99.43814,99.25391,77.65285
2002-12,98.79217,100.5098,98.14778,98.60033,3.5457,76.40517,99.36978,99.17456,77.84706
2003-01,99.38673,100.0451,98.17379,98.61999,3.352395,76.61665,99.29251,99.08485,78.04185
2003-02,100.0188,99.6517,98.18334,98.6272,3.119851,76.81595,99.19131,98.96738,78.23725
2003-03,100.2055,99.26901,98.17815,98.62328,2.908267,77.00435,99.06326,98.8187,78.43329
2003-04,99.95416,99.2225,98.17687,98.62231,2.786958,77.19646,98.93324,98.66776,78.62999
2003-05,99.39199,99.42992,98.18367,98.62746,2.77446,77.39559,98.83544,98.55422,78.82735
2003-06,98.57577,99.826,98.18181,98.62605,2.835971,77.58858,98.79507,98.50736,79.02541
2003-07,98.09957,100.2811,98.16499,98.61333,2.919985,77.77036,98.80799,98.52235,79.22413
2003-08,98.12725,100.6674,98.14732,98.59998,2.995369,77.95205,98.85824,98.58069,79.42352
2003-09,98.27403,100.866,98.13559,98.59111,3.047409,78.13902,98.93156,98.66581,79.62353
2003-10,98.4631,100.5907,98.14941,98.60156,3.095462,78.34694,99.02607,98.77553,79.82415
2003-11,98.64159,100.198,98.21733,98.6529,3.160488,78.59875,99.14401,98.91246,80.02534
2003-12,98.8812,100.1216,98.3594,98.76028,3.279437,78.91082,99.28193,99.07257,80.22704
2004-01,99.1235,100.3413,98.5417,98.89809,3.445262,79.25629,99.41902,99.23173,80.42918
2004-02,99.2452,100.5011,98.7227,99.0349,3.626693,79.60182,99.52976,99.36029,80.63174
2004-03,99.37997,100.3615,98.89429,99.16461,3.813379,79.94082,99.59651,99.43777,80.83461
2004-04,99.70528,100.2705,99.06486,99.29353,3.994299,80.27992,99.62392,99.46959,81.03773
2004-05,100.0637,100.1685,99.22682,99.41596,4.156976,80.61291,99.62663,99.47275,81.24105
2004-06,100.3082,100.1415,99.3791,99.53107,4.317906,80.93877,99.61976,99.46477,81.44446
2004-07,100.5085,100.2708,99.52685,99.64275,4.489134,81.26157,99.6111,99.45471,81.64789
2004-08,100.6143,100.4921,99.65304,99.73813,4.637738,81.56726,99.60269,99.44495,81.85126
2004-09,100.6668,100.6763,99.74954,99.81107,4.747859,81.84895,99.59251,99.43313,82.05447
2004-10,100.5713,100.7867,99.81082,99.8574,4.792611,82.1018,99.57611,99.4141,82.25742
2004-11,100.5477,100.904,99.84057,99.87988,4.745356,82.32854,99.54939,99.38307,82.46001
2004-12,100.4787,101.0329,99.8427,99.8815,4.589097,82.53212,99.51166,99.33926,82.66214
2005-01,100.3606,100.9003,99.81832,99.86307,4.361634,82.71316,99.46958,99.29042,82.8637
2005-02,99.94488,100.6667,99.76189,99.82042,4.101633,82.8668,99.43325,99.24824,83.06458
2005-03,99.39065,100.5126,99.69132,99.76707,3.836354,83.00764,99.41257,99.22423,83.26466
2005-04,99.00901,100.284,99.6265,99.71806,3.577648,83.15205,99.41344,99.22525,83.4638
2005-05,98.90271,100.1505,99.59269,99.69251,3.359516,83.32111,99.43865,99.25451,83.66188
2005-06,98.85985,100.0359,99.60114,99.6989,3.194386,83.52428,99.48723,99.31091,83.85876
2005-07,98.82616,100.0033,99.64056,99.7287,3.064911,83.75217,99.55223,99.38638,84.05429
2005-08,98.91729,100.0757,99.69758,99.7718,2.974579,83.99355,99.62701,99.47318,84.24834
2005-09,99.01044,100.1847,99.75529,99.81543,2.914078,84.23409,99.71041,99.57001,84.44072
2005-10,99.23251,100.4765,99.82399,99.86735,2.899497,84.48234,99.81139,99.68723,84.6313
2005-11,99.40962,100.8661,99.91711,99.93774,2.940727,84.7496,99.94286,99.83987,84.81991
2005-12,99.72929,101.2504,100.0616,100.047,3.061392,85.05875,100.1146,100.0392,85.00638
2006-01,100.0297,101.5383,100.2613,100.1979,3.264281,85.41315,100.3236,100.2819,85.19054
2006-02,100.1205,101.5612,100.4739,100.3587,3.511718,85.77685,100.5605,100.5569,85.37223
2006-03,100.1833,101.6667,100.6816,100.5156,3.76686,86.13441,100.8121,100.849,85.55127
2006-04,100.3002,101.814,100.8677,100.6563,3.99181,86.47132,101.0634,101.1408,85.72749
2006-05,100.452,101.8881,101.0151,100.7677,4.142577,86.77275,101.2995,101.4149,85.90073
2006-06,100.7361,101.6367,101.1361,100.8591,4.219606,87.04867,101.5085,101.6575,86.07084
2006-07,100.8344,101.3525,101.2454,100.9418,4.250017,87.31165,101.6852,101.8626,86.23766
2006-08,100.75,101.2844,101.3721,101.0375,4.277737,87.58657,101.8285,102.0289,86.40107
2006-09,100.7852,101.4171,101.5091,101.1411,4.313173,87.86726,101.9415,102.1601,86.56093
2006-10,100.9403,101.5817,101.6504,101.2479,4.339318,88.14829,102.0341,102.2676,86.71712
2006-11,101.0608,101.5323,101.7734,101.3409,4.31921,88.41011,102.1167,102.3636,86.86957
2006-12,100.957,101.4125,101.8799,101.4214,4.226846,88.65405,102.1968,102.4566,87.01817
2007-01,100.9089,101.3003,101.9957,101.5089,4.085146,88.9024,102.275,102.5474,87.16286
2007-02,101.0222,101.4959,102.1301,101.6105,3.947945,89.16327,102.3495,102.6339,87.3036
2007-03,101.3227,101.7932,102.2623,101.7104,3.812723,89.41848,102.4201,102.7158,87.44034
2007-04,101.6428,102.2093,102.373,101.7941,3.677299,89.65113,102.4932,102.8006,87.57305
2007-05,101.6869,102.1824,102.4174,101.8277,3.513864,89.82183,102.5768,102.8977,87.70175
2007-06,101.6413,101.963,102.3692,101.7912,3.283846,89.90721,102.6767,103.0137,87.82646
2007-07,101.4138,101.6319,102.2353,101.69,2.979471,89.91308,102.7909,103.1463,87.9472
2007-08,101.0142,101.236,102.0397,101.5422,2.595941,89.86027,102.9104,103.285,88.06405
2007-09,100.7214,100.9931,101.8227,101.3782,2.181729,89.78428,103.0184,103.4104,88.17707
2007-10,100.6286,100.8895,101.6014,101.2109,1.760525,89.70016,103.0903,103.4938,88.28637
2007-11,100.5708,100.6286,101.3643,101.0316,1.343587,89.59798,103.1017,103.5071,88.39207
2007-12,100.5222,100.1968,101.1094,100.839,0.9271975,89.47605,103.0404,103.4359,88.49431
2008-01,100.3644,99.62,100.8347,100.6314,0.4841278,89.3328,102.9215,103.2978,88.59328
2008-02,100.2553,99.1436,100.5512,100.417,0.01655927,89.17804,102.7677,103.1193,88.68917
2008-03,100.2527,98.96854,100.2499,100.1893,-0.4634078,89.00411,102.5933,102.9169,88.78221
2008-04,100.1497,98.59325,99.88968,99.91701,-0.9777253,88.77459,102.391,102.682,88.87263
2008-05,99.81264,97.95522,99.43967,99.57685,-1.513657,88.46223,102.1374,102.3876,88.96071
2008-06,99.29871,97.13389,98.90686,99.1741,-2.039779,88.0733,101.8012,101.9972,89.04671
2008-07,98.87347,96.52644,98.31875,98.72955,-2.536522,87.63241,101.3545,101.4787,89.13093
2008-08,98.48779,96.36651,97.70587,98.2663,-2.997163,87.16701,100.7805,100.8123,89.21368
2008-09,98.0049,96.3651,97.08454,97.79664,-3.444204,86.69193,100.0877,100.008,89.29529
2008-10,97.25075,96.29072,96.47525,97.33608,-3.873302,86.22581,99.3335,99.13244,89.37609
2008-11,96.34435,96.43304,95.92147,96.91748,-4.230066,85.80792,98.59273,98.27245,89.45643
2008-12,95.58295,96.66879,95.46118,96.56956,-4.474175,85.47273,97.93172,97.50506,89.53664
2009-01,95.22023,97.03372,95.12669,96.31672,-4.570636,85.24973,97.38309,96.86814,89.61703
2009-02,94.96224,97.31885,94.93291,96.17024,-4.51365,85.15285,96.95901,96.3758,89.69793
2009-03,94.71129,97.41987,94.89038,96.13809,-4.282846,85.1922,96.65583,96.02384,89.77959
2009-04,94.80869,97.72436,95.01121,96.22942,-3.824679,85.37925,96.44961,95.78442,89.8623
2009-05,95.23375,98.67461,95.30481,96.45136,-3.096389,85.7231,96.31381,95.62677,89.94624
2009-06,95.78076,99.74876,95.72991,96.77269,-2.141487,86.18723,96.22993,95.52939,90.03165
2009-07,96.47251,100.7377,96.23843,97.15707,-1.031117,86.72882,96.19287,95.48637,90.1187
2009-08,96.93703,101.5534,96.75523,97.54771,0.1301789,87.28048,96.21031,95.50661,90.2075
2009-09,97.25568,102.1223,97.27782,97.94273,1.324457,87.84012,96.29864,95.60916,90.2982
2009-10,97.74256,102.4942,97.80477,98.34105,2.529146,88.40659,96.47501,95.81393,90.39088
2009-11,98.33624,102.6517,98.33232,98.73981,3.692702,88.97655,96.75426,96.13811,90.48557
2009-12,98.9971,102.6003,98.8496,99.13082,4.758838,89.54025,97.13919,96.58498,90.5823
2010-01,99.60152,102.5891,99.3452,99.50544,5.674591,90.0873,97.60294,97.12337,90.68108
2010-02,100.1196,102.8263,99.8256,99.86857,6.424538,90.62353,98.10709,97.70866,90.78185
2010-03,100.3613,103.0698,100.2718,100.2059,6.971804,91.13163,98.61407,98.29723,90.88459
2010-04,100.4343,103.2308,100.6743,100.5101,7.289227,91.60274,99.09671,98.85754,90.9892
2010-05,100.7765,103.2558,101.0424,100.7883,7.375036,92.04521,99.53726,99.36899,91.09563
2010-06,101.1532,103.3865,101.3565,101.0257,7.255959,92.44093,99.92783,99.82242,91.20379
2010-07,101.3362,103.4202,101.6088,101.2165,6.980178,92.78265,100.2737,100.224,91.31358
2010-08,101.6723,103.3352,101.7994,101.3605,6.633239,93.07,100.583,100.583,91.42491
2010-09,101.9402,103.2155,101.9432,101.4692,6.234457,93.31647,100.8592,100.9036,91.53771
2010-10,101.8524,102.9991,102.0287,101.5339,5.774044,93.51122,101.0959,101.1784,91.65188
2010-11,101.8093,102.8925,102.0627,101.5596,5.263937,93.66022,101.2827,101.3954,91.76733
2010-12,101.843,102.8723,102.0425,101.5443,4.713491,93.76071,101.4137,101.5474,91.88402
2011-01,102.0878,102.8758,101.9777,101.4953,4.144979,93.8214,101.4988,101.6462,92.00185
2011-02,102.2279,102.6535,101.8515,101.4,3.534321,93.82645,101.5549,101.7113,92.1208
2011-03,102.2436,102.2697,101.6705,101.2631,2.907982,93.78172,101.5983,101.7617,92.24081
2011-04,102.0884,101.9041,101.4422,101.0905,2.282875,93.69391,101.6407,101.811,92.36187
2011-05,101.9477,101.5642,101.1545,100.873,1.636611,93.55163,101.6845,101.8618,92.48394
2011-06,101.5399,101.1556,100.8076,100.6108,0.9887216,93.35492,101.7179,101.9006,92.60703
2011-07,100.8675,100.4029,100.4265,100.3228,0.3707494,93.12663,101.7103,101.8918,92.73115
2011-08,100.2279,99.29935,100.0523,100.0399,-0.1774715,92.90483,101.6294,101.7978,92.8563
2011-09,99.69711,98.43963,99.70798,99.77966,-0.6488486,92.71099,101.461,101.6024,92.98252
2011-10,99.17433,98.06454,99.42374,99.56481,-1.002994,92.57331,101.2339,101.3387,93.10986
2011-11,98.68436,97.99608,99.21701,99.40854,-1.229859,92.50833,100.9929,101.0589,93.23838
2011-12,98.41236,98.22263,99.08556,99.30918,-1.329283,92.51437,100.7764,100.8076,93.36816
2012-01,98.35535,98.63131,99.03386,99.2701,-1.306158,92.59594,100.5956,100.5976,93.49928
2012-02,98.68564,98.99151,99.05489,99.286,-1.150619,92.74687,100.4451,100.423,93.6318
2012-03,99.2895,99.5127,99.13084,99.34341,-0.8859717,92.95084,100.3122,100.2687,93.76582
2012-04,99.57407,99.8539,99.20528,99.39967,-0.5750027,93.15517,100.1825,100.118,93.90143
2012-05,99.63209,99.9052,99.23503,99.42216,-0.2482987,93.31934,100.0431,99.95626,94.03871
2012-06,99.45412,99.86676,99.20321,99.39811,0.07760276,93.42737,99.88593,99.77377,94.17776
2012-07,99.16029,99.90335,99.11792,99.33365,0.3866629,93.48672,99.71049,99.5701,94.31869
2012-08,98.73604,99.7626,98.99861,99.24346,0.6574537,93.51563,99.52397,99.35356,94.46156
2012-09,98.29554,99.4527,98.85849,99.13754,0.8796743,93.52655,99.34194,99.14224,94.60649
2012-10,97.81984,99.21516,98.70881,99.0244,1.033555,93.53011,99.18993,98.96577,94.75356
2012-11,97.5821,99.12032,98.58032,98.92728,1.132009,93.55553,99.09202,98.8521,94.90285
2012-12,97.63234,99.09472,98.52064,98.88216,1.225614,93.64824,99.05735,98.81184,95.05444
2013-01,97.82169,99.35216,98.52621,98.88638,1.305986,93.80523,99.06258,98.81792,95.2084
2013-02,98.17909,99.57887,98.58057,98.92747,1.36313,94.01113,99.07339,98.83047,95.36477
2013-03,98.37123,99.85265,98.64246,98.97424,1.372753,94.22683,99.06277,98.81813,95.52361
2013-04,98.39716,99.99599,98.68476,99.00623,1.364712,94.42647,99.02872,98.77861,95.68495
2013-05,98.30463,100.0166,98.72441,99.03619,1.400421,94.62621,98.98281,98.72531,95.84884
2013-06,98.42342,100.1742,98.7896,99.08546,1.526068,94.85313,98.94012,98.67576,96.0153
2013-07,98.61928,100.5397,98.88013,99.1539,1.733394,95.10722,98.91005,98.64084,96.18436
2013-08,98.8307,100.7956,98.98321,99.23182,1.989645,95.37627,98.89809,98.62696,96.356
2013-09,98.96458,100.963,99.09976,99.31992,2.282446,95.66124,98.90668,98.63693,96.53025
2013-10,99.34041,101.2716,99.23885,99.42505,2.609728,95.97099,98.93445,98.66917,96.70708
2013-11,99.77876,101.6146,99.3745,99.5276,2.91261,96.28044,98.97845,98.72025,96.88647
2013-12,99.97254,101.6597,99.46381,99.59509,3.096339,96.5479,99.03487,98.78575,97.06838
2014-01,99.94823,101.3473,99.48688,99.61253,3.143248,96.75376,99.0984,98.85951,97.25278
2014-02,99.76527,100.9706,99.45513,99.58854,3.082166,96.90871,99.16378,98.9354,97.43963
2014-03,99.66241,100.7324,99.40431,99.55013,2.993257,97.04728,99.2267,99.00845,97.62884
2014-04,99.67657,100.7008,99.35831,99.51536,2.929471,97.19267,99.28448,99.07552,97.82037
2014-05,99.57794,100.838,99.32832,99.49268,2.884579,97.35577,99.33614,99.1355,98.01411
2014-06,99.72491,100.9476,99.32151,99.48753,2.836536,97.54368,99.3828,99.18967,98.21002
2014-07,100.0497,100.9154,99.33228,99.49567,2.779684,97.75089,99.42829,99.24249,98.40798
2014-08,100.3382,100.8103,99.36185,99.51802,2.728531,97.97864,99.4785,99.30077,98.60791
2014-09,100.4239,100.6637,99.40082,99.54749,2.672354,98.21765,99.54066,99.37293,98.8097
2014-10,100.5695,100.3232,99.45518,99.58858,2.607882,98.47379,99.62213,99.46752,99.01324
2014-11,100.6807,100.0193,99.50754,99.62815,2.54399,98.72981,99.72906,99.59166,99.21842
2014-12,100.6327,99.94897,99.54622,99.65739,2.512794,98.97395,99.8634,99.74761,99.42513
2015-01,100.4793,99.78164,99.56041,99.66811,2.523401,99.19524,100.018,99.92714,99.63322
