country,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU
1984-09,100.0266,99.86235,100.6266,100.5044,1.461946,58.54437,100.2797,100.2458,58.17982
1984-10,100.0374,100.0461,100.6327,100.5094,1.348155,58.64658,100.3861,100.3731,58.27784
1984-11,100.0872,100.2181,100.6324,100.5091,1.23908,58.74664,100.4133,100.4057,58.37749
1984-12,100.2004,100.2112,100.6296,100.5068,1.174344,58.84692,100.3722,100.3566,58.47876
1985-01,100.2312,100.0398,100.6199,100.4991,1.183183,58.94484,100.2996,100.2697,58.58167
1985-02,100.1834,99.90672,100.6002,100.4833,1.277832,59.03848,100.239,100.1972,58.68621
1985-03,100.1572,99.83794,100.5761,100.4639,1.445859,59.1311,100.2248,100.1803,58.7924
1985-04,100.2027,99.83801,100.5539,100.446,1.641251,59.22648,100.2649,100.2282,58.90024
1985-05,100.2802,99.86941,100.5383,100.4335,1.822918,59.3274,100.3507,100.3308,59.00972
1985-06,100.3063,99.89716,100.5297,100.4266,1.96177,59.43406,100.4634,100.4657,59.12087
1985-07,100.3624,99.99164,100.5315,100.4281,2.045151,59.54854,100.5766,100.6011,59.23369
1985-08,100.4996,100.0772,100.531,100.4276,2.085937,59.66331,100.6624,100.7038,59.34818
1985-09,100.6302,100.1506,100.5206,100.4193,2.100242,59.77394,100.6986,100.747,59.46436
1985-10,100.7292,100.263,100.4869,100.3922,2.090057,59.87233,100.6761,100.7202,59.58223
1985-11,100.7422,100.4014,100.4208,100.3391,2.053572,59.95304,100.5975,100.6261,59.70184
1985-12,100.6688,100.5776,100.333,100.2685,1.997508,60.0224,100.4779,100.483,59.82318
1986-01,100.5368,100.8238,100.2395,100.1934,1.942601,60.0899,100.3511,100.3314,59.94631
1986-02,100.371,101.084,100.1469,100.119,1.898767,60.15948,100.2537,100.2148,60.07125
1986-03,100.2347,101.2581,100.0623,100.051,1.867805,60.23555,100.2106,100.1632,60.19803
1986-04,100.187,101.3891,99.9882,99.99149,1.845609,60.31957,100.218,100.1721,60.32669
1986-05,100.1982,101.5112,99.90598,99.92543,1.808622,60.40041,100.2571,100.2189,60.45725
1986-06,100.2623,101.6758,99.82211,99.85804,1.763151,60.48197,100.3035,100.2744,60.58975
1986-07,100.295,101.8066,99.71958,99.77566,1.688385,60.55395,100.334,100.3108,60.72423
1986-08,100.2384,101.8706,99.59077,99.67216,1.589512,60.61166,100.325,100.3001,60.86072
1986-09,100.1198,101.8143,99.44675,99.55645,1.48533,60.66179,100.2522,100.213,60.99926
1986-10,99.97748,101.7906,99.2931,99.43299,1.395227,60.70769,100.0918,100.0211,61.13988
1986-11,99.86325,101.8127,99.14052,99.31039,1.339183,60.75593,99.83296,99.71145,61.28264
1986-12,99.69787,101.7773,99.01099,99.20632,1.328924,60.82005,99.49464,99.30669,61.42757
1987-01,99.47663,101.6218,98.92234,99.13509,1.366718,60.91116,99.14938,98.89365,61.57473
1987-02,99.34359,101.4267,98.90917,99.12451,1.481682,61.05085,98.88239,98.57423,61.72415
1987-03,99.34462,101.3249,98.9621,99.16704,1.65705,61.23368,98.7521,98.41835,61.87589
1987-04,99.39132,101.2722,99.05766,99.24381,1.866486,61.44543,98.74555,98.41052,62.02996
1987-05,99.44209,101.2384,99.1747,99.33785,2.107202,61.67317,98.8178,98.49696,62.1864
1987-06,99.52051,101.1481,99.29482,99.43437,2.353729,61.90555,98.92094,98.62035,62.3452
1987-07,99.65146,101.0266,99.38229,99.50465,2.586646,62.12026,99.02718,98.74746,62.50637
1987-08,99.80884,100.9332,99.43655,99.54825,2.813228,62.31681,99.12006,98.85857,62.66992
1987-09,99.91459,100.9265,99.45238,99.56097,3.016644,62.49173,99.18512,98.9364,62.83583
1987-10,99.94149,100.7778,99.42645,99.54013,3.187508,62.64275,99.20139,98.95587,63.00411
1987-11,99.88547,100.5139,99.38783,99.5091,3.344639,62.78799,99.15272,98.89764,63.17473
1987-12,99.82969,100.2532,99.38802,99.50925,3.51849,62.96,99.04217,98.76538,63.34767
1988-01,99.89658,100.0896,99.46816,99.57365,3.733157,63.18507,98.91058,98.60795,63.52291
1988-02,100.0825,100.1065,99.62131,99.69669,3.944816,63.45919,98.81007,98.48771,63.70042
1988-03,100.2948,100.228,99.81887,99.85544,4.133004,63.76447,98.77916,98.45073,63.88018
1988-04,100.4782,100.3359,100.0299,100.025,4.289781,64.0813,98.81576,98.49451,64.06212
1988-05,100.6627,100.3716,100.2231,100.1803,4.404499,64.38956,98.89842,98.59341,64.2462
1988-06,100.8579,100.3852,100.3794,100.3058,4.476607,64.67682,99.0022,98.71756,64.43236
1988-07,100.9861,100.41,100.4902,100.3948,4.534764,64.93727,99.11081,98.8475,64.62051
1988-08,101.1027,100.5386,100.5775,100.465,4.602375,65.18486,99.21445,98.9715,64.81059
1988-09,101.2032,100.6968,100.6367,100.5126,4.680068,65.41639,99.30698,99.08219,65.00251
1988-10,101.2757,100.8947,100.673,100.5417,4.776577,65.63493,99.38326,99.17345,65.19617
1988-11,101.3307,101.0245,100.7015,100.5646,4.87712,65.85023,99.43827,99.23926,65.3915
1988-12,101.3932,101.0425,100.7093,100.5709,4.913608,66.0536,99.4671,99.27375,65.58838
1989-01,101.4739,100.9507,100.6976,100.5615,4.843783,66.24562,99.46642,99.27294,65.78671
1989-02,101.5592,100.9137,100.6896,100.5551,4.699469,66.44144,99.43519,99.23557,65.98637
1989-03,101.6337,100.9473,100.6931,100.5578,4.519005,66.646,99.37735,99.16637,66.18726
1989-04,101.6996,101.0455,100.708,100.5698,4.335088,66.85928,99.30659,99.08173,66.38926
1989-05,101.7927,101.2136,100.7281,100.586,4.17384,67.07708,99.24036,99.00249,66.59224
1989-06,101.8263,101.4371,100.7493,100.603,4.050495,67.29655,99.19471,98.94788,66.79607
1989-07,101.7963,101.5588,100.7565,100.6088,3.95794,67.50745,99.17893,98.929,67.0006
1989-08,101.7612,101.5243,100.7557,100.6082,3.879329,67.71359,99.19878,98.95274,67.2057
1989-09,101.7681,101.4842,100.7622,100.6134,3.834875,67.92503,99.25744,99.02292,67.41122
1989-10,101.8354,101.4933,100.7889,100.6349,3.832572,68.15044,99.35394,99.13837,67.61699
1989-11,101.9201,101.6177,100.8496,100.6836,3.870659,68.39908,99.48365,99.29355,67.82285
1989-12,101.9804,101.7913,100.9413,100.7573,3.959458,68.66897,99.63604,99.47586,68.0286
1990-01,102.0211,101.8706,101.0497,100.8444,4.082915,68.95037,99.78994,99.65997,68.2341
1990-02,102.0598,101.7965,101.1706,100.9415,4.212484,69.24027,99.92559,99.82227,68.43913
1990-03,102.1244,101.6715,101.3051,101.0496,4.341396,69.53936,100.0366,99.95504,68.64352
1990-04,102.1501,101.6771,101.4436,101.1609,4.459589,69.84093,100.143,100.0824,68.84707
1990-05,102.1353,101.7295,101.5698,101.2623,4.556659,70.13355,100.2756,100.241,69.04959
1990-06,102.1555,101.7644,101.6656,101.3393,4.618096,70.40437,100.46,100.4617,69.25089
1990-07,102.2607,101.7519,101.7213,101.384,4.649488,70.6462,100.6999,100.7486,69.45078
1990-08,102.3642,101.5498,101.7084,101.3736,4.615523,70.83893,100.9873,101.0924,69.64905
1990-09,102.4627,101.1843,101.6036,101.2894,4.476287,70.96555,101.3107,101.4794,69.84551
1990-10,102.4546,100.9625,101.4122,101.1357,4.224006,71.02911,101.6583,101.8952,70.03998
1990-11,102.3278,100.9214,101.1542,100.9283,3.865231,71.04286,102.0132,102.3197,70.23225
1990-12,102.0116,100.8262,100.852,100.6855,3.426835,71.02214,102.3469,102.7189,70.42217
1991-01,101.4906,100.5683,100.532,100.4285,2.95119,70.98523,102.6122,103.0364,70.60956
1991-02,101.0035,100.2616,100.2376,100.1919,2.487283,70.96248,102.7605,103.2138,70.79425
1991-03,100.576,100.0077,100.0068,100.0065,2.073085,70.98097,102.7644,103.2185,70.97612
1991-04,100.2866,99.95672,99.8557,99.88503,1.734559,71.05236,102.6487,103.08,71.15504
1991-05,100.0957,99.89053,99.76746,99.81413,1.470754,71.16505,102.4628,102.8577,71.33092
1991-06,99.92696,99.54188,99.71902,99.77521,1.276014,71.30274,102.2624,102.6179,71.50365
1991-07,99.71504,98.99609,99.69151,99.75311,1.140739,71.45209,102.0958,102.4186,71.67319
1991-08,99.48353,98.70428,99.68546,99.74825,1.093444,71.61352,101.9995,102.3033,71.83948
1991-09,99.28349,98.73206,99.6937,99.75486,1.150365,71.78191,101.9912,102.2934,72.00246
1991-10,99.16499,98.87245,99.70412,99.76324,1.294495,71.94858,102.0583,102.3737,72.16209
1991-11,99.1039,98.99821,99.69195,99.75346,1.48183,72.0956,102.1711,102.5087,72.31837
1991-12,99.12044,99.10046,99.64902,99.71897,1.682257,72.21691,102.2906,102.6516,72.47127
1992-01,99.17117,99.1181,99.57233,99.65735,1.866575,72.31022,102.3729,102.7501,72.6208
1992-02,99.11942,99.05921,99.45637,99.56417,1.985428,72.37138,102.3797,102.7582,72.76697
1992-03,98.99678,98.7375,99.29153,99.43173,1.989702,72.39328,102.29,102.6509,72.90982
1992-04,98.84672,98.30071,99.07849,99.26055,1.863245,72.37624,102.1189,102.4462,73.0494
1992-05,98.70409,98.08278,98.82072,99.05344,1.626749,72.32272,101.8957,102.1792,73.18578
1992-06,98.5372,98.21313,98.51879,98.81084,1.304725,72.23305,101.6481,101.883,73.31905
1992-07,98.26022,98.47681,98.16593,98.52733,0.9098525,72.1022,101.3913,101.5758,73.44931
1992-08,97.79616,98.542,97.76636,98.20628,0.4464271,71.93322,101.1308,101.2641,73.57665
1992-09,97.22364,98.30004,97.35401,97.87497,-0.04294398,71.75108,100.8665,100.9479,73.7012
1992-10,96.65579,97.86744,96.97208,97.56808,-0.5014688,71.58778,100.5978,100.6265,73.82309
1992-11,96.30539,97.33576,96.67153,97.32661,-0.8520793,71.48129,100.3255,100.3007,73.94243
1992-12,96.24632,96.91354,96.48192,97.17426,-1.056552,71.4539,100.0545,99.97648,74.05937
1993-01,96.30875,96.76468,96.38489,97.09629,-1.130747,71.49258,99.79717,99.66863,74.17405
1993-02,96.30724,96.8045,96.36161,97.07759,-1.088294,71.58377,99.56873,99.39533,74.28661
1993-03,96.26453,96.87095,96.40608,97.11332,-0.9253181,71.72341,99.38202,99.17196,74.39719
1993-04,96.20489,96.97552,96.50664,97.19411,-0.6536525,71.90315,99.24056,99.00272,74.50591
1993-05,96.18383,96.94611,96.6517,97.31067,-0.2876674,72.11467,99.14268,98.88563,74.61294
1993-06,96.2177,96.81435,96.83491,97.45787,0.1667131,72.35347,99.08246,98.81358,74.71838
1993-07,96.27871,96.75565,97.05257,97.63277,0.714014,72.61702,99.04768,98.77198,74.82235
1993-08,96.45615,96.84076,97.30029,97.8318,1.347089,72.90222,99.0276,98.74795,74.92498
1993-09,96.66132,96.87083,97.55946,98.04004,2.012852,73.19533,99.01886,98.7375,75.02637
1993-10,96.90523,96.71721,97.83115,98.25834,2.667309,73.49725,99.03059,98.75153,75.12663
1993-11,97.14557,96.64915,98.1382,98.50505,3.279215,73.82531,99.07512,98.8048,75.22586
1993-12,97.39392,96.63769,98.49788,98.79404,3.83294,74.19269,99.15742,98.90326,75.32415
1994-01,97.73556,96.71436,98.91856,99.13205,4.354804,74.60593,99.26214,99.02854,75.42158
1994-02,98.10712,96.98272,99.39838,99.51758,4.861612,75.0639,99.36745,99.15454,75.51823
1994-03,98.44926,97.51923,99.9053,99.92488,5.324833,75.54256,99.45731,99.26204,75.61417
1994-04,98.76425,98.12734,100.4033,100.325,5.718348,76.01482,99.5337,99.35342,75.70948
1994-05,99.00806,98.7626,100.8643,100.6955,6.02477,76.45942,99.60745,99.44166,75.80421
1994-06,99.21747,99.32706,101.2777,101.0276,6.23983,76.8682,99.69006,99.54048,75.89844
1994-07,99.46151,99.72724,101.6406,101.3191,6.364768,77.23892,99.78564,99.65482,75.99221
1994-08,99.78803,99.9807,101.9631,101.5783,6.415474,77.57925,99.89154,99.78152,76.0856
1994-09,100.1618,100.1959,102.2404,101.8011,6.407548,77.88535,99.99806,99.90897,76.17865
1994-10,100.5151,100.4084,102.4399,101.9614,6.30647,78.13233,100.0874,100.0158,76.27142
1994-11,100.7775,100.41,102.5304,102.0341,6.056143,78.29627,100.142,100.0812,76.36395
1994-12,100.951,100.2746,102.493,102.0041,5.620116,78.3624,100.1545,100.0961,76.45631
1995-01,101.0439,100.2001,102.3342,101.8764,4.998773,78.33532,100.1393,100.078,76.54855
1995-02,101.0523,100.1738,102.0927,101.6825,4.237349,78.24461,100.1186,100.0531,76.64072
1995-03,100.9328,100.2709,101.8005,101.4476,3.404579,78.11447,100.1086,100.0412,76.73289
1995-04,100.7238,100.2332,101.4895,101.1978,2.57138,77.96946,100.1077,100.0402,76.82512
1995-05,100.5226,100.1103,101.2599,101.0133,1.866549,77.88657,100.1046,100.0365,76.91746
1995-06,100.2904,99.98406,101.0383,100.8352,1.224636,77.80956,100.0856,100.0136,77.00996
1995-07,100.067,99.86771,100.8298,100.6677,0.6520137,77.74253,100.042,99.96152,77.1027
1995-08,99.87787,99.67586,100.6158,100.4957,0.118358,77.67107,99.96873,99.87388,77.19571
1995-09,99.69701,99.51955,100.3895,100.3139,-0.3790987,77.59009,99.86369,99.7482,77.28908
1995-10,99.5584,99.40617,100.1527,100.1237,-0.8079785,77.50104,99.72977,99.588,77.38284
1995-11,99.37249,99.2616,99.91435,99.93216,-1.13104,77.41071,99.57571,99.40369,77.47707
1995-12,99.09084,98.99886,99.67768,99.74199,-1.327958,77.32178,99.41883,99.216,77.57182
1996-01,98.74901,98.66264,99.45883,99.56615,-1.389528,77.24683,99.28919,99.06091,77.66714
1996-02,98.40999,98.40137,99.2862,99.42745,-1.324815,77.20802,99.21716,98.97474,77.76308
1996-03,98.15486,98.24432,99.1784,99.34083,-1.14506,77.22001,99.219,98.97694,77.85971
1996-04,98.03162,97.98273,99.13764,99.30808,-0.878149,77.28477,99.27835,99.04794,77.95704
1996-05,97.98509,97.68459,99.15057,99.31847,-0.6348906,77.39207,99.3655,99.1522,78.0551
1996-06,97.99323,97.46433,99.20715,99.36394,-0.3537875,77.53428,99.45229,99.25603,78.15392
1996-07,98.10058,97.40073,99.30564,99.44307,-0.04164613,77.71015,99.52502,99.34304,78.25352
1996-08,98.24111,97.44407,99.43055,99.54343,0.3046837,77.90771,99.57786,99.40625,78.3539
1996-09,98.39098,97.50214,99.57033,99.65574,0.6803907,78.118,99.60728,99.44144,78.4551
1996-10,98.51903,97.55342,99.70958,99.76762,1.068287,78.32897,99.60775,99.44202,78.55711
1996-11,98.61904,97.63378,99.83611,99.86929,1.447248,78.53104,99.57651,99.40463,78.65994
1996-12,98.77677,97.74039,99.96285,99.97112,1.82686,78.73434,99.52023,99.33732,78.7636
1997-01,99.01794,97.86324,100.0989,100.0804,2.199729,78.94604,99.46397,99.27001,78.86809
1997-02,99.25451,97.85616,100.2292,100.1851,2.520946,79.15439,99.43656,99.23721,78.9734
1997-03,99.45978,97.85069,100.3552,100.2864,2.771821,79.36041,99.45618,99.26067,79.07952
1997-04,99.6269,97.83823,100.4728,100.3809,2.94504,79.56084,99.51372,99.32951,79.18645
1997-05,99.75871,97.78737,100.5679,100.4572,3.039535,79.74443,99.58905,99.41965,79.29416
1997-06,99.94774,97.65633,100.66,100.5312,3.085557,79.92664,99.66431,99.50967,79.40263
1997-07,100.1664,97.62273,100.7465,100.6007,3.082232,80.10536,99.73579,99.5952,79.51183
1997-08,100.351,97.74494,100.8327,100.67,3.051068,80.28474,99.80735,99.68081,79.62173
1997-09,100.4953,97.97341,100.9147,100.736,3.00016,80.46167,99.88376,99.77222,79.73232
1997-10,100.5702,98.27441,100.9771,100.786,2.929589,80.62369,99.96415,99.86839,79.84354
1997-11,100.6523,98.53574,101.0179,100.8189,2.850098,80.76925,100.0425,99.96213,79.95537
1997-12,100.7839,98.78008,101.048,100.843,2.759327,80.90688,100.1078,100.0403,80.06776
1998-01,100.9041,98.99316,101.0632,100.8552,2.643732,81.03317,100.1443,100.084,80.18069
1998-02,100.9901,99.17011,101.0592,100.8521,2.514356,81.14462,100.1374,100.0757,80.2941
1998-03,101.0675,99.30367,101.0256,100.825,2.359136,81.23264,100.0812,100.0084,80.40797
1998-04,101.046,99.36374,100.9406,100.7567,2.160363,81.27964,99.98957,99.8988,80.52226
1998-05,100.9539,99.47695,100.7971,100.6414,1.925225,81.27969,99.88272,99.77098,80.63694
1998-06,100.8301,99.73241,100.6013,100.4841,1.640067,81.2375,99.77663,99.64405,80.75197
1998-07,100.6597,100.0461,100.359,100.2895,1.313645,81.15766,99.67343,99.52059,80.86731
1998-08,100.4199,100.1962,100.0887,100.0723,0.9591247,81.05476,99.57053,99.39748,80.98293
1998-09,100.0945,100.3367,99.82875,99.86337,0.619194,80.95988,99.46937,99.27646,81.09876
1998-10,99.73101,100.5569,99.60821,99.68617,0.3384985,80.8966,99.38415,99.17451,81.21479
1998-11,99.45473,100.7629,99.45695,99.56464,0.1486169,80.88928,99.33187,99.11197,81.33095
1998-12,99.23325,100.9047,99.37663,99.50011,0.04026876,80.93946,99.32139,99.09943,81.44717
1999-01,99.02295,101.0165,99.35581,99.48338,0.005956643,81.03799,99.34006,99.12176,81.56342
1999-02,98.84729,101.0301,99.3751,99.49888,0.03027001,81.16917,99.36893,99.1563,81.67959
1999-03,98.74707,100.7744,99.42786,99.54127,0.1169561,81.32764,99.39567,99.18829,81.79562
1999-04,98.72189,100.4546,99.51362,99.61017,0.2871574,81.51304,99.42683,99.22556,81.91145
1999-05,98.75233,100.1918,99.64587,99.71644,0.5619898,81.73648,99.47743,99.28611,82.02695
1999-06,98.83822,100.0072,99.81609,99.8532,0.9275407,81.991,99.56042,99.3854,82.14207
1999-07,98.95508,99.88414,100.0,100.001,1.354195,82.25669,99.67456,99.52195,82.2567
1999-08,99.11137,99.79561,100.2049,100.1656,1.831782,82.53951,99.81304,99.68761,82.37073
1999-09,99.27065,99.7606,100.4243,100.3419,2.314906,82.83403,99.96983,99.87518,82.48405
1999-10,99.44241,99.82066,100.656,100.5281,2.77124,83.13844,100.1443,100.0839,82.59657
1999-11,99.65287,99.98551,100.8935,100.7189,3.16219,83.44716,100.3369,100.3143,82.70818
1999-12,99.89027,100.24,101.1298,100.9088,3.477922,83.75447,100.544,100.5621,82.81876
2000-01,100.1285,100.4913,101.3599,101.0936,3.72414,84.05596,100.7509,100.8097,82.92822
2000-02,100.402,100.7164,101.5829,101.2728,3.919789,84.35084,100.9375,101.0329,83.03643
2000-03,100.6454,100.8234,101.7824,101.4331,4.054697,84.62523,101.0841,101.2082,83.1433
2000-04,100.8362,100.8954,101.9624,101.5777,4.133492,84.88238,101.1786,101.3213,83.24873
2000-05,100.9726,100.9719,102.1165,101.7016,4.135677,85.11684,101.2154,101.3654,83.35265
2000-06,101.0261,100.8651,102.2295,101.7923,4.054781,85.31556,101.197,101.3433,83.45496
2000-07,101.0776,100.7767,102.3083,101.8557,3.923882,85.48435,101.1404,101.2756,83.5556
2000-08,101.1342,100.6441,102.3307,101.8736,3.713041,85.60424,101.0707,101.1922,83.65452
2000-09,101.156,100.3634,102.2809,101.8336,3.413967,85.66196,101.0169,101.1279,83.75166
2000-10,101.1549,100.1674,102.1557,101.733,3.026268,85.65443,101.0097,101.1192,83.84697
2000-11,101.0824,100.2359,101.9667,101.5812,2.5694,85.59125,101.0715,101.1932,83.94042
2000-12,100.9476,100.3995,101.7072,101.3727,2.04424,85.46661,101.2047,101.3525,84.03198
2001-01,100.7852,100.5629,101.3772,101.1075,1.456383,85.28014,101.3736,101.5546,84.12162
2001-02,100.5439,100.6311,100.9811,100.7893,0.8116857,85.0355,101.5287,101.7402,84.20931
2001-03,100.2349,100.6365,100.5368,100.4323,0.1445603,84.74756,101.6283,101.8594,84.29505
2001-04,99.914,100.5141,100.0691,100.0565,-0.524498,84.43717,101.6618,101.8993,84.37884
2001-05,99.63877,100.2082,99.61065,99.68813,-1.157223,84.13184,101.6347,101.8669,84.46069
2001-06,99.37347,99.83928,99.17864,99.34103,-1.722199,83.84625,101.5598,101.7773,84.54063
2001-07,99.13419,99.49553,98.80226,99.03861,-2.19823,83.60521,101.4514,101.6476,84.61871
2001-08,98.79886,99.26654,98.50115,98.79668,-2.545084,83.42554,101.3215,101.4923,84.69498
2001-09,98.3986,99.16199,98.28328,98.62161,-2.740665,83.31425,101.1792,101.322,84.7695
2001-10,98.07584,99.00525,98.18056,98.53908,-2.750282,83.29869,101.0304,101.144,84.84235
2001-11,97.93832,98.76151,98.20172,98.55609,-2.575762,83.38662,100.8808,100.965,84.9136
2001-12,97.96555,98.53802,98.33379,98.6622,-2.222236,83.56734,100.7391,100.7955,84.98335
2002-01,98.06835,98.33585,98.54138,98.82899,-1.722598,83.8111,100.6198,100.6528,85.05169
2002-02,98.29575,98.20621,98.79379,99.03181,-1.109519,84.09202,100.5383,100.5553,85.11872
2002-03,98.55005,98.162,99.01881,99.2126,-0.4706031,84.34874,100.5037,100.5139,85.18456
2002-04,98.76266,98.15081,99.1636,99.32894,0.1173832,84.53629,100.5096,100.521,85.24931
2002-05,98.88692,98.16628,99.2179,99.37256,0.6109286,84.64583,100.5409,100.5584,85.31306
2002-06,98.89362,98.23693,99.18504,99.34616,0.9945899,84.68018,100.5773,100.602,85.37597
2002-07,98.82884,98.27645,99.08323,99.26437,1.255476,84.65485,100.596,100.6244,85.43812
2002-08,98.78119,98.2144,98.93578,99.14589,1.395501,84.58974,100.574,100.598,85.49965
2002-09,98.80356,98.0237,98.76183,99.00613,1.424782,84.5013,100.4925,100.5005,85.56068
2002-10,98.8437,97.5144,98.58447,98.86361,1.333337,84.40934,100.3441,100.3229,85.62135
2002-11,98.8259,96.83739,98.44122,98.74853,1.150752,84.34619,100.1312,100.0682,85.68178
2002-12,98.74091,96.41228,98.35967,98.683,0.9194142,84.33568,99.86999,99.75574,85.74213
2003-01,98.71577,96.285,98.34856,98.67406,0.6854033,84.38555,99.59795,99.4303,85.80254
2003-02,98.73463,96.26214,98.38713,98.70506,0.4593357,84.47828,99.35838,99.14368,85.86314
2003-03,98.70286,96.37373,98.45155,98.75682,0.2902867,84.59359,99.18581,98.93723,85.92408
2003-04,98.66238,96.62766,98.5512,98.83688,0.2406751,84.73974,99.08947,98.82197,85.9855
2003-05,98.60226,96.94291,98.71156,98.96574,0.3461692,84.93884,99.06404,98.79155,86.04752
2003-06,98.5773,97.32047,98.95586,99.16203,0.6270002,85.21113,99.09475,98.82829,86.11024
2003-07,98.62499,97.55045,99.25706,99.40403,1.037983,85.53355,99.15714,98.90293,86.17377
2003-08,98.84256,97.59491,99.58404,99.66676,1.524734,85.87951,99.22556,98.98479,86.23823
2003-09,99.13116,97.64857,99.89448,99.91619,2.025209,86.21262,99.27933,99.0491,86.30369
2003-10,99.3555,97.80364,100.1639,100.1326,2.490774,86.51179,99.30847,99.08397,86.37025
2003-11,99.48445,97.99622,100.3637,100.2932,2.852687,86.75233,99.31077,99.08672,86.43798
2003-12,99.53584,98.00763,100.4814,100.3878,3.068418,86.92345,99.29039,99.06234,86.50697
2004-01,99.62955,97.9429,100.5424,100.4368,3.153838,87.04694,99.25836,99.02402,86.5773
2004-02,99.71507,97.97325,100.5778,100.4652,3.162191,87.14964,99.2259,98.98518,86.64902
2004-03,99.81588,97.90885,100.5896,100.4747,3.120677,87.23348,99.19842,98.95231,86.72219
2004-04,99.95702,97.81704,100.5885,100.4738,3.030398,87.30769,99.16959,98.91782,86.79688
2004-05,100.0512,97.75123,100.5724,100.4609,2.862726,87.37041,99.12822,98.86832,86.87311
2004-06,100.122,97.7533,100.5426,100.4369,2.595439,87.42273,99.06515,98.79287,86.95094
2004-07,100.2095,97.71812,100.508,100.4091,2.266897,87.47251,98.98091,98.6921,87.03039
2004-08,100.2994,97.79401,100.4671,100.3763,1.908392,87.51842,98.88125,98.57286,87.11149
2004-09,100.3792,97.92598,100.4163,100.3354,1.559622,87.55721,98.77401,98.44457,87.19426
2004-10,100.3993,98.02575,100.3462,100.2791,1.235757,87.58086,98.66715,98.31673,87.2787
2004-11,100.3635,98.19766,100.2575,100.2078,0.9652957,87.58974,98.56871,98.19896,87.36481
2004-12,100.3209,98.4376,100.1506,100.1219,0.7602144,87.58425,98.48672,98.10087,87.45259
2005-01,100.2461,98.64002,100.0117,100.0103,0.580468,87.55222,98.42841,98.03111,87.542
2005-02,100.0815,98.6487,99.84559,99.87691,0.3993657,87.49769,98.40025,97.99743,87.633
2005-03,99.89046,98.54636,99.68179,99.7453,0.244077,87.4464,98.40624,98.00459,87.72555
2005-04,99.76176,98.44466,99.55921,99.6468,0.1429225,87.43247,98.44383,98.04956,87.81957
2005-05,99.70128,98.36294,99.50267,99.60138,0.1228745,87.47777,98.50761,98.12587,87.91499
2005-06,99.70874,98.26279,99.5224,99.61723,0.1929126,87.59138,98.59052,98.22504,88.01172
2005-07,99.77322,98.19692,99.61797,99.69402,0.3435681,87.77304,98.68308,98.33578,88.10964
2005-08,99.86558,98.29745,99.77164,99.81749,0.5585002,88.00722,98.77783,98.44913,88.20865
2005-09,99.99116,98.46162,99.98232,99.98676,0.8403299,88.29298,98.87289,98.56286,88.3086
2005-10,100.0974,98.72089,100.2321,100.1875,1.18032,88.6146,98.97536,98.68545,88.40936
2005-11,100.1692,99.03201,100.4968,100.4002,1.553607,88.95055,99.09712,98.83112,88.51079
2005-12,100.3051,99.39796,100.7706,100.6201,1.953863,89.29553,99.25006,99.01409,88.61271
2006-01,100.5283,99.73581,101.0326,100.8306,2.374346,89.631,99.43977,99.24105,88.71497
2006-02,100.7806,99.89079,101.2587,101.0123,2.785955,89.93533,99.66686,99.51273,88.81739
2006-03,101.0508,99.96948,101.4369,101.1555,3.146019,90.19748,99.92548,99.82212,88.91978
2006-04,101.3171,100.073,101.5599,101.2543,3.406244,90.41064,100.199,100.1494,89.02197
2006-05,101.5111,100.1734,101.6251,101.3067,3.537292,90.57211,100.4688,100.4721,89.12375
2006-06,101.6548,100.1,101.645,101.3227,3.540618,90.69266,100.7218,100.7748,89.22494
2006-07,101.7447,99.9306,101.6363,101.3157,3.433784,90.78697,100.9585,101.058,89.32535
2006-08,101.8422,99.77433,101.6291,101.3099,3.266063,90.88159,101.1836,101.3273,89.4248
2006-09,102.0096,99.65028,101.6478,101.3249,3.063992,90.99827,101.3976,101.5833,89.52312
2006-10,102.1868,99.62144,101.7052,101.3711,2.859288,91.14835,101.5891,101.8124,89.62014
2006-11,102.3227,99.73979,101.798,101.4456,2.673681,91.3288,101.7437,101.9973,89.7157
2006-12,102.3676,99.89629,101.9027,101.5298,2.489409,91.51846,101.8539,102.1292,89.80965
2007-01,102.3448,100.0379,102.0042,101.6113,2.312502,91.70373,101.9325,102.2233,89.90188
2007-02,102.3062,100.302,102.0995,101.6879,2.164108,91.88164,101.9996,102.3035,89.99224
2007-03,102.3157,100.6508,102.1898,101.7605,2.057454,92.05325,102.0721,102.3902,90.08065
2007-04,102.345,101.0324,102.2642,101.8202,1.988597,92.20854,102.1545,102.4889,90.16702
2007-05,102.3939,101.3227,102.3129,101.8594,1.950505,92.33873,102.2449,102.597,90.25127
2007-06,102.4095,101.4132,102.3115,101.8582,1.906181,92.42142,102.3398,102.7104,90.33335
2007-07,102.3277,101.3238,102.2488,101.8078,1.82785,92.44643,102.439,102.8292,90.41322
2007-08,102.188,101.0671,102.1468,101.7259,1.707624,92.4335,102.5441,102.9549,90.49085
2007-09,102.0206,100.8046,102.0326,101.6341,1.548153,92.40707,102.6551,103.0877,90.56625
2007-10,101.868,100.6124,101.9252,101.5478,1.356101,92.38441,102.7683,103.2232,90.63943
2007-11,101.7715,100.385,101.8164,101.4604,1.127042,92.35811,102.877,103.3532,90.71043
