country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1979-11,99.88467,99.04524,100.3667,100.2911,0.9844387,44.97652,101.9311,3.037081,45.78894,102.1796,44.8122
1979-12,99.73546,98.8737,100.0527,100.0316,0.6650572,44.92733,101.81,2.79082,45.81696,102.0339,44.90366
1980-01,99.65983,98.71866,99.72552,99.76169,0.3252309,44.87067,101.634,2.488629,45.81422,101.8226,44.99417
1980-02,99.44004,98.46091,99.37398,99.47208,-0.04922275,44.80157,101.3994,2.112417,45.77903,101.5421,45.08381
1980-03,98.81746,98.09097,99.01964,99.18161,-0.4142915,44.72975,101.1157,1.666722,45.71668,101.2044,45.17261
1980-04,97.98291,97.85617,98.72897,98.94728,-0.6756189,44.68536,100.8172,1.200067,45.64564,100.8506,45.26064
1980-05,97.25607,97.84599,98.56789,98.8233,-0.7572111,44.69855,100.5472,0.7774709,45.58905,100.5316,45.34798
1980-06,97.02101,98.03822,98.56978,98.83772,-0.6224976,44.78489,100.3428,0.4553736,45.56703,100.2912,45.4347
1980-07,97.26098,98.32829,98.7032,98.96373,-0.3116319,44.93056,100.2194,0.2544279,45.58801,100.1475,45.52088
1980-08,97.81186,98.68002,98.90624,99.1477,0.0972634,45.10775,100.1785,0.1758905,45.65303,100.1019,45.60658
1980-09,98.33564,98.95428,99.11683,99.33487,0.5370927,45.28833,100.21,0.2089881,45.75684,100.1422,45.69187
1980-10,98.68652,99.02854,99.27798,99.47621,0.9532866,45.44633,100.2957,0.3379441,45.88966,100.2464,45.77684
1980-11,98.75353,98.87014,99.36922,99.55356,1.324616,45.57228,100.411,0.5441981,46.03813,100.385,45.86157
1980-12,98.54546,98.5811,99.40688,99.58165,1.661086,45.67361,100.53,0.8103998,46.18826,100.527,45.94612
1981-01,98.29419,98.42952,99.42143,99.58746,1.991473,45.76426,100.6294,1.119691,46.3272,100.6444,46.03058
1981-02,98.16853,98.27814,99.42747,99.58529,2.342399,45.851,100.6911,1.455361,46.44527,100.7161,46.11502
1981-03,98.19751,98.22976,99.42617,99.57734,2.693251,45.93444,100.7084,1.798265,46.53879,100.7343,46.19954
1981-04,98.33026,98.33977,99.39454,99.54523,2.950902,46.00399,100.6868,2.115112,46.6111,100.7062,46.28422
1981-05,98.43966,98.47333,99.31031,99.47053,3.02199,46.04934,100.6385,2.369062,46.66909,100.6469,46.36914
1981-06,98.39717,98.46044,99.187,99.36409,2.884585,46.07674,100.5721,2.525303,46.71774,100.5668,46.45442
1981-07,98.26867,98.40997,99.05331,99.24909,2.601739,46.09954,100.4851,2.560855,46.75545,100.4627,46.54013
1981-08,98.12493,98.33838,98.91851,99.13331,2.24878,46.12212,100.3695,2.463169,46.77754,100.3242,46.62638
1981-09,97.86998,98.20441,98.78049,99.01382,1.888503,46.1436,100.219,2.236743,46.78031,100.1435,46.71328
1981-10,97.61445,98.01903,98.6445,98.89525,1.584725,46.16653,100.0384,1.910041,46.76617,99.92576,46.80091
1981-11,97.42631,97.89693,98.51482,98.78155,1.362064,46.193,99.83743,1.525895,46.74062,99.6827,46.8894
1981-12,97.36983,97.9839,98.3962,98.67705,1.208111,46.2254,99.62777,1.130319,46.71033,99.42845,46.97884
1982-01,97.37001,98.19628,98.27833,98.5723,1.080966,46.25896,99.42075,0.7659203,46.68203,99.17716,47.06934
1982-02,97.36813,98.26823,98.14496,98.45392,0.9493824,46.2863,99.22487,0.4648233,46.66116,98.93981,47.16116
1982-03,97.33141,98.31608,97.99813,98.32581,0.8138775,46.30828,99.0433,0.2383736,46.64972,98.72069,47.25425
1982-04,97.24746,98.43595,97.85423,98.20396,0.714561,46.33271,98.87021,0.07190219,46.64462,98.51295,47.34871
1982-05,97.1214,98.49818,97.7319,98.10446,0.693143,46.36853,98.69791,-0.05902797,46.64154,98.30733,47.44462
1982-06,97.04753,98.43744,97.64561,98.03866,0.7509497,46.42276,98.52303,-0.1695693,46.63852,98.09944,47.54208
1982-07,96.95731,98.3047,97.60712,98.01449,0.8712445,46.50118,98.35232,-0.2485715,46.63923,97.8969,47.64117
1982-08,96.87286,98.23949,97.63009,98.04176,1.058934,46.61053,98.1983,-0.2712333,46.65067,97.71417,47.74197
1982-09,96.8729,98.27269,97.727,98.12967,1.329395,46.75704,98.07448,-0.2132808,46.68053,97.5671,47.84454
1982-10,96.96355,98.36882,97.89791,98.27774,1.677631,46.94103,97.98922,-0.06906442,46.73387,97.46586,47.94896
1982-11,97.16887,98.44778,98.13734,98.48251,2.093741,47.16017,97.94836,0.1578255,46.81439,97.41779,48.05527
1982-12,97.57164,98.54284,98.43652,98.73711,2.563774,47.41051,97.95473,0.4577638,46.92416,97.42673,48.16353
1983-01,98.08482,98.76015,98.77814,99.0273,3.080426,47.68393,98.00512,0.8131467,47.06163,97.48902,48.27377
1983-02,98.59863,99.15132,99.1305,99.32608,3.627088,47.96515,98.09335,1.205165,47.22351,97.59774,48.38586
1983-03,98.89492,99.64562,99.49044,99.63081,4.199124,48.25283,98.21437,1.623493,47.40708,97.74663,48.49996
1983-04,99.07028,100.0461,99.84154,99.92804,4.76192,48.53904,98.35997,2.064558,47.60762,97.92566,48.61608
1983-05,99.27529,100.2634,100.1684,100.2049,5.278908,48.81628,98.52271,2.528266,47.82076,98.12565,48.73421
1983-06,99.5481,100.3342,100.4598,100.4511,5.721871,49.07901,98.6971,3.011822,48.04319,98.33961,48.85436
1983-07,99.8628,100.3398,100.7006,100.6541,6.061032,49.31963,98.87959,3.50233,48.27269,98.56297,48.9765
1983-08,100.1001,100.3072,100.8903,100.8141,6.280221,49.53777,99.06759,3.980448,48.50757,98.7922,49.10061
1983-09,100.3073,100.2695,101.0337,100.9358,6.370189,49.73555,99.25788,4.424202,48.74578,99.02309,49.22667
1983-10,100.5394,100.3023,101.1387,101.0242,6.339041,49.91665,99.44431,4.813848,48.98357,99.24812,49.35466
1983-11,100.7619,100.4643,101.2042,101.0784,6.192173,50.08041,99.61939,5.130995,49.21643,99.45824,49.48452
1983-12,100.8417,100.6949,101.2218,101.0917,5.93108,50.22247,99.77592,5.361571,49.44003,99.64485,49.61624
1984-01,100.666,100.8791,101.1885,101.0621,5.572344,50.34104,99.90899,5.503068,49.65146,99.80242,49.74975
1984-02,100.5526,100.8984,101.1032,100.9886,5.150325,50.43551,100.0164,5.560929,49.84958,99.92864,49.88517
1984-03,100.4992,100.8266,100.9685,100.8737,4.671147,50.50679,100.0978,5.541413,50.0341,100.0236,50.02231
1984-04,100.4935,100.6778,100.7931,100.7245,4.16142,50.55895,100.1589,5.463203,50.20852,100.0945,50.16113
1984-05,100.4505,100.5613,100.5952,100.5562,3.65596,50.60099,100.2063,5.345251,50.3769,100.1498,50.30157
1984-06,100.3759,100.4945,100.3914,100.3822,3.182704,50.64105,100.2443,5.200861,50.54185,100.1948,50.44359
1984-07,100.2163,100.5488,100.2078,100.2245,2.783196,50.69229,100.2722,5.03418,50.70282,100.2287,50.58715
1984-08,99.9794,100.6611,100.0556,100.0922,2.468142,50.76043,100.2873,4.845717,50.85811,100.2482,50.73221
1984-09,99.77527,100.7384,99.93599,99.98824,2.232985,50.84613,100.2889,4.638885,51.00703,100.2522,50.8787
1984-10,99.68003,100.7098,99.85751,99.92123,2.077948,50.95389,100.2826,4.428147,51.15263,100.247,51.02659
1984-11,99.64088,100.6893,99.82339,99.89352,2.006871,51.08546,100.2766,4.232909,51.29972,100.2421,51.17583
1984-12,99.64053,100.6993,99.82639,99.89876,2.020621,51.23727,100.2793,4.071974,51.45321,100.2471,51.32638
1985-01,99.61274,100.7439,99.85129,99.92403,2.106812,51.40163,100.296,3.957127,51.61623,100.2682,51.47819
1985-02,99.56028,100.7073,99.86877,99.94372,2.236814,51.56366,100.3296,3.894614,51.79102,100.3091,51.63141
1985-03,99.47175,100.6714,99.88078,99.95814,2.410116,51.72406,100.3802,3.883711,51.97728,100.3698,51.7858
1985-04,99.43416,100.6685,99.88051,99.96034,2.611372,51.87924,100.4436,3.911671,52.17251,100.4451,51.9413
1985-05,99.42042,100.674,99.86259,99.94562,2.816753,52.02629,100.5132,3.961754,52.37271,100.5275,52.09787
1985-06,99.43214,100.7146,99.82841,99.91547,3.010916,52.16581,100.5811,4.018418,52.57283,100.6073,52.25547
1985-07,99.44485,100.7045,99.78156,99.87325,3.170628,52.29956,100.6374,4.070929,52.7669,100.6732,52.41405
1985-08,99.50561,100.6741,99.73722,99.83186,3.299767,52.43541,100.6725,4.111182,52.94898,100.7141,52.57356
1985-09,99.64098,100.6705,99.7047,99.79971,3.406584,52.57825,100.6794,4.131878,53.11459,100.7217,52.73398
1985-10,99.75484,100.7195,99.6862,99.77914,3.484287,52.72927,100.6568,4.125533,53.26295,100.6951,52.89525
1985-11,99.79319,100.8351,99.67957,99.76904,3.527211,52.88735,100.6069,4.084725,53.39518,100.6367,53.05736
1985-12,99.72865,100.9764,99.68541,99.77046,3.543437,53.05283,100.5337,4.004257,53.51353,100.5511,53.22025
1986-01,99.64217,101.0973,99.7,99.77974,3.544901,53.22377,100.4438,3.8858,53.62193,100.4459,53.38392
1986-02,99.59765,101.1591,99.7208,99.79389,3.559142,53.39888,100.3444,3.733392,53.72458,100.329,53.54839
1986-03,99.5517,101.1899,99.74625,99.81149,3.582874,53.57727,100.2419,3.555588,53.82538,100.2082,53.71357
1986-04,99.50346,101.2236,99.77536,99.83237,3.622173,53.75839,100.1416,3.364482,53.92785,100.0899,53.87943
1986-05,99.49969,101.2649,99.79855,99.84924,3.67272,53.93707,100.0468,3.172881,54.03444,99.97871,54.04594
1986-06,99.41418,101.3306,99.80901,99.8559,3.726079,54.10955,99.95815,2.991822,54.14572,99.87572,54.21309
1986-07,99.37337,101.3248,99.80288,99.84902,3.77459,54.27365,99.87181,2.828353,54.25933,99.77656,54.38084
1986-08,99.46502,101.2499,99.78548,99.83298,3.808007,54.43215,99.78252,2.687054,54.37175,99.67475,54.54917
1986-09,99.51538,101.1549,99.76317,99.81303,3.823258,54.58846,99.68578,2.570396,54.47984,99.56467,54.71804
1986-10,99.5033,101.0893,99.74709,99.79821,3.829649,54.74861,99.58052,2.477577,54.58258,99.44459,54.88743
1986-11,99.51219,100.9832,99.75933,99.80704,3.852432,54.9248,99.46995,2.409518,54.68174,99.31787,55.0573
1986-12,99.57507,100.8848,99.82567,99.86097,3.91781,55.13134,99.3631,2.372135,54.78294,99.19483,55.22762
1987-01,99.7066,100.8609,99.9574,99.96874,4.041373,55.37474,99.27694,2.378186,54.89716,99.09531,55.39834
1987-02,99.81089,100.9182,100.1351,100.1163,4.205152,55.64438,99.22969,2.441518,55.03628,99.04076,55.56932
1987-03,99.9707,101.0169,100.3428,100.2892,4.394492,55.93172,99.23277,2.568947,55.20812,99.04469,55.74062
1987-04,100.1356,101.1183,100.5584,100.4693,4.587221,56.22441,99.28067,2.74735,55.40943,99.10083,55.91218
1987-05,100.3093,101.1838,100.759,100.6383,4.769601,56.50965,99.36171,2.957996,55.63277,99.19553,56.08395
1987-06,100.4504,101.2599,100.9224,100.7776,4.925568,56.77475,99.46523,3.186802,55.87123,99.31628,56.25587
1987-07,100.6015,101.3312,101.0225,100.8653,5.032254,57.00484,99.58653,3.432225,56.12164,99.45731,56.42786
1987-08,100.8091,101.3391,101.044,100.8878,5.068019,57.19078,99.72323,3.697779,56.3823,99.61561,56.59986
1987-09,101.0019,101.2491,100.9913,100.8475,5.030583,57.33457,99.87048,3.983277,56.64992,99.78532,56.7718
1987-10,101.1468,101.0682,100.8841,100.7612,4.928794,57.44706,100.0149,4.274467,56.9157,99.951,56.9436
1987-11,101.2089,100.9299,100.7645,100.6638,4.782981,57.55184,100.1409,4.549206,57.16933,100.0948,57.11517
1987-12,101.2305,100.9782,100.675,100.591,4.61039,57.67311,100.2372,4.783177,57.40331,100.204,57.28644
1988-01,101.1522,101.114,100.6346,100.5584,4.41938,57.82196,100.3043,4.956424,57.6181,100.2798,57.45734
1988-02,101.072,101.2453,100.6431,100.5653,4.230377,57.99835,100.3492,5.054954,57.81834,100.3307,57.62774
1988-03,101.0451,101.3404,100.6898,100.6026,4.048809,58.19629,100.3808,5.075008,58.00994,100.3674,57.7976
1988-04,101.1355,101.3805,100.7637,100.6611,3.886408,58.40952,100.4091,5.034923,58.19926,100.4009,57.96684
1988-05,101.3143,101.4497,100.8533,100.7321,3.75472,58.63143,100.443,4.959518,58.39189,100.4412,58.13538
1988-06,101.5123,101.508,100.9356,100.7969,3.652789,58.84861,100.489,4.869513,58.59189,100.4953,58.30313
1988-07,101.5774,101.5606,100.9915,100.8395,3.587335,59.04979,100.5492,4.773731,58.80073,100.5656,58.47004
1988-08,101.5429,101.6388,101.0228,100.8614,3.575608,59.2357,100.6232,4.675008,59.01817,100.6518,58.63601
1988-09,101.5226,101.653,101.0335,100.8666,3.61754,59.40867,100.7085,4.576439,59.24247,100.7508,58.80097
1988-10,101.5631,101.5947,101.0359,100.8659,3.7053,59.57565,100.7998,4.487802,59.46996,100.8566,58.96486
1988-11,101.5934,101.5323,101.0386,100.8669,3.805066,59.74173,100.8898,4.418649,59.69544,100.9604,59.1276
1988-12,101.59,101.4763,101.0339,100.863,3.864912,59.90212,100.9692,4.370893,59.91235,101.0512,59.28913
1989-01,101.5074,101.4499,101.0079,100.8421,3.8508,60.04857,101.0271,4.330184,60.11307,101.1164,59.44938
1989-02,101.3765,101.3394,100.9521,100.796,3.754374,60.17583,101.0541,4.276984,60.29122,101.1456,59.60832
1989-03,101.1939,101.1581,100.8669,100.7247,3.587349,60.28399,101.0487,4.198596,60.44554,101.1372,59.76587
1989-04,101.0313,100.9864,100.7624,100.6354,3.371563,60.37883,101.0242,4.099286,60.58501,101.1065,59.92197
1989-05,100.8514,100.913,100.6534,100.5417,3.134317,60.46913,100.9992,3.990958,60.72228,101.0748,60.07659
1989-06,100.6814,100.936,100.5601,100.4619,2.920016,60.567,100.9895,3.885054,60.86822,101.0602,60.22968
1989-07,100.5299,101.0278,100.4915,100.4042,2.757277,60.67796,101.0004,3.785277,61.0265,101.0687,60.38121
1989-08,100.4088,101.1189,100.4479,100.3696,2.644584,60.80224,101.0309,3.691115,61.1966,101.0994,60.53114
1989-09,100.3501,101.2103,100.422,100.3519,2.570096,60.93553,101.0766,3.600858,61.37571,101.1474,60.67945
1989-10,100.3486,101.1681,100.4121,100.3483,2.519699,61.07677,101.131,3.514169,61.55983,101.2062,60.82612
1989-11,100.3675,101.1001,100.4238,100.3619,2.490338,61.2295,101.1877,3.433304,61.74496,101.2692,60.97113
1989-12,100.3934,101.0807,100.4534,100.3895,2.486446,61.39156,101.2419,3.364184,61.92791,101.331,61.11446
1990-01,100.4286,101.0849,100.4907,100.4223,2.511439,61.55665,101.2917,3.317051,62.10705,101.3892,61.2561
1990-02,100.4903,101.0387,100.5224,100.4499,2.560647,61.71672,101.336,3.300376,62.28106,101.4416,61.39599
1990-03,100.5372,101.0062,100.5374,100.462,2.622446,61.86491,101.3717,3.311535,62.44722,101.4838,61.5342
1990-04,100.532,101.0024,100.5115,100.4379,2.662082,61.98617,101.3926,3.327092,62.60073,101.508,61.67074
1990-05,100.4491,100.9178,100.4244,100.3619,2.643992,62.06792,101.3901,3.314955,62.7352,101.504,61.80563
1990-06,100.2981,100.7596,100.2569,100.219,2.527852,62.09805,101.3555,3.246279,62.84417,101.4616,61.9389
1990-07,100.0803,100.4812,100.0086,100.0091,2.303848,62.07589,101.2836,3.109293,62.924,101.3749,62.07057
1990-08,99.85123,100.0136,99.69251,99.74337,1.985435,62.00943,101.1731,2.904072,62.9738,101.2429,62.20069
1990-09,99.60003,99.52091,99.34623,99.45377,1.618559,61.92181,101.0292,2.642252,62.99741,101.0719,62.3293
1990-10,99.32906,99.18115,99.01307,99.17637,1.249715,61.84006,100.8686,2.351588,63.00747,100.8822,62.45646
1990-11,99.0612,99.09475,98.73932,98.94986,0.9207346,61.79326,100.7115,2.063324,63.01896,100.6979,62.58222
1990-12,98.81263,99.14958,98.56228,98.80516,0.6736177,61.8051,100.5739,1.801894,63.04378,100.5376,62.70665
1991-01,98.58912,99.28124,98.49178,98.74944,0.5288649,61.8822,100.4603,1.574839,63.08514,100.4064,62.82981
1991-02,98.47047,99.59289,98.52964,98.78291,0.5017615,62.02639,100.3694,1.381999,63.14178,100.3015,62.95201
1991-03,98.53197,100.0216,98.65357,98.88641,0.5801741,62.22383,100.2946,1.219325,63.20865,100.215,63.07306
1991-04,98.73203,100.1675,98.81904,99.02384,0.7430683,62.44677,100.2286,1.085745,63.28041,100.1382,63.19305
1991-05,98.9941,100.1454,98.99281,99.16817,0.9770622,62.67437,100.1657,0.9847131,63.35296,100.0646,63.31204
1991-06,99.31569,100.0916,99.14779,99.29672,1.274609,62.88955,100.1043,0.9246572,63.42526,99.99236,63.43011
1991-07,99.54594,100.0165,99.25954,99.38879,1.612392,63.07679,100.0491,0.91719,63.50113,99.92728,63.54734
1991-08,99.69965,99.95796,99.31065,99.42945,1.960169,63.22492,100.0081,0.9730014,63.58653,99.87865,63.66379
1991-09,99.72179,99.87339,99.30492,99.42255,2.284206,63.33623,99.98792,1.094061,63.68664,99.85432,63.77955
1991-10,99.54237,99.63018,99.25484,99.37897,2.552589,63.41858,99.98927,1.261238,63.80214,99.85514,63.8947
1991-11,99.25639,99.29358,99.18863,99.32222,2.745767,63.48996,100.0091,1.447178,63.93096,99.8776,64.00931
1991-12,99.03996,99.06995,99.14091,99.2814,2.859739,63.57257,100.0415,1.62595,64.06884,99.91484,64.12345
1992-01,99.05196,99.02543,99.1395,99.27953,2.912361,63.68444,100.077,1.781522,64.20901,99.95612,64.2372
1992-02,99.25289,99.16798,99.17431,99.30843,2.890585,63.81931,100.1056,1.904484,64.34431,99.99014,64.35065
1992-03,99.41656,99.39052,99.22328,99.35049,2.795225,63.96312,100.1205,1.995086,64.46972,100.0091,64.46383
1992-04,99.46747,99.53117,99.2514,99.37666,2.636859,64.0934,100.1209,2.061056,64.58466,100.0121,64.57682
1992-05,99.47878,99.56855,99.22942,99.36337,2.420196,64.19121,100.1086,2.111135,64.69043,100.0011,64.68969
1992-06,99.32517,99.48293,99.14686,99.30222,2.162721,64.24968,100.0855,2.149194,64.78839,99.97818,64.80254
1992-07,99.08035,99.29015,99.01815,99.2047,1.904434,64.27805,100.052,2.169465,64.87876,99.94353,64.91542
1992-08,98.78111,99.06939,98.87253,99.09425,1.692898,64.29526,100.0072,2.161294,64.96082,99.89604,65.02843
1992-09,98.49879,98.87296,98.74645,99.00029,1.56124,64.32507,99.94997,2.115126,65.03369,99.83428,65.14164
1992-10,98.38172,98.81684,98.66498,98.94331,1.522254,64.38397,99.88091,2.030526,65.09766,99.75867,65.25514
1992-11,98.41194,98.98721,98.63077,98.92511,1.549842,64.47395,99.80109,1.912143,65.15341,99.67019,65.369
1992-12,98.4936,99.17937,98.62579,98.92966,1.590086,64.58343,99.71189,1.768465,65.20188,99.57023,65.48331
1993-01,98.55824,99.2669,98.62556,98.93602,1.589226,64.69653,99.61546,1.612969,65.24468,99.46119,65.59813
1993-02,98.52205,99.25628,98.62117,98.93633,1.548807,64.80775,99.51421,1.460407,65.284,99.34589,65.71384
1993-03,98.39238,99.20606,98.60907,98.92735,1.487488,64.91457,99.41158,1.322437,65.32229,99.22842,65.83022
1993-04,98.23222,99.12708,98.58904,98.90916,1.44082,65.01687,99.31198,1.205382,65.36315,99.11412,65.94736
1993-05,98.13309,98.96805,98.56812,98.88833,1.445903,65.11935,99.22121,1.114262,65.41125,99.00995,66.06533
1993-06,98.05235,98.79042,98.56455,98.88107,1.532254,65.23415,99.14639,1.055626,65.47231,98.92441,66.18419
1993-07,98.05445,98.64406,98.59968,98.90514,1.707389,65.37553,99.09524,1.038496,65.55253,98.86664,66.30399
1993-08,98.16814,98.59536,98.68803,98.97321,1.956706,65.55332,99.07518,1.072971,65.65784,98.84537,66.4248
1993-09,98.34225,98.6227,98.82501,99.08215,2.238132,65.76474,99.09077,1.165897,65.79192,98.86585,66.54665
1993-10,98.55641,98.72461,99.00627,99.22908,2.520998,66.00709,99.13878,1.312835,65.95229,98.92406,66.66961
1993-11,98.77995,98.91252,99.22484,99.40833,2.794902,66.27593,99.21256,1.504603,66.13371,99.01191,66.79369
1993-12,98.99786,99.26154,99.47913,99.6181,3.076555,66.57037,99.30396,1.729864,66.32978,99.1196,66.91894
1994-01,99.20498,99.62149,99.75359,99.84495,3.375203,66.88017,99.40318,1.974498,66.53294,99.23569,67.04537
1994-02,99.39694,99.81849,100.0251,100.0688,3.67647,67.19039,99.50141,2.225392,66.73682,99.34992,67.17349
1994-03,99.5857,99.91402,100.2807,100.2785,3.970128,67.49176,99.59219,2.470377,66.936,99.4549,67.30286
1994-04,99.79333,100.0341,100.5111,100.4659,4.246995,67.77813,99.67333,2.701365,67.12885,99.54823,67.43349
1994-05,100.0003,100.1889,100.7084,100.6244,4.491262,68.04404,99.74487,2.911177,67.31549,99.63013,67.56539
1994-06,100.18,100.3454,100.8699,100.7518,4.680602,68.2875,99.80772,3.091977,67.4967,99.70181,67.69857
1994-07,100.3418,100.4789,100.995,100.8484,4.791524,68.50801,99.86285,3.235213,67.67329,99.7645,67.83304
1994-08,100.5348,100.6308,101.0897,100.9194,4.814563,68.70943,99.91048,3.331732,67.84538,99.81841,67.9688
1994-09,100.7394,100.7607,101.1438,100.9576,4.744398,68.88488,99.94959,3.37454,68.01209,99.8623,68.10587
1994-10,100.9034,100.8449,101.1532,100.9595,4.581509,69.03121,99.97796,3.3649,68.17152,99.89342,68.24425
1994-11,100.9753,100.8677,101.1041,100.9133,4.319878,69.13897,99.99295,3.30796,68.32139,99.90854,68.38393
1994-12,100.9522,100.8796,100.9875,100.8114,3.95258,69.20161,99.99303,3.212127,68.46038,99.9058,68.52493
1995-01,100.8897,100.8643,100.8027,100.6532,3.496215,69.21844,99.98004,3.091812,68.59001,99.88753,68.66724
1995-02,100.7205,100.7156,100.5593,100.446,2.984836,69.19592,99.95658,2.960773,68.71275,99.85712,68.81107
1995-03,100.4481,100.5114,100.2889,100.2162,2.465018,69.15544,99.92762,2.833408,68.83257,99.82069,68.95621
1995-04,100.1581,100.4033,100.0344,99.99989,1.989324,69.12646,99.89774,2.717965,68.95338,99.78394,69.10268
1995-05,99.87766,100.4018,99.832,99.82787,1.602067,69.13415,99.87043,2.618629,69.07823,99.75125,69.25049
1995-06,99.71207,100.5274,99.68512,99.70454,1.308582,69.18109,99.84673,2.535388,69.20801,99.7239,69.39962
1995-07,99.65752,100.6283,99.58755,99.62562,1.102365,69.26321,99.82348,2.462811,69.33996,99.69789,69.55007
1995-08,99.52155,100.6045,99.51743,99.57224,0.9548314,69.36549,99.79645,2.395041,69.47031,99.6678,69.70185
1995-09,99.36543,100.4498,99.45718,99.52903,0.8577701,69.47575,99.76331,2.330018,69.59679,99.63044,69.85494
1995-10,99.1829,100.332,99.40813,99.49644,0.8166845,69.59498,99.72668,2.273375,69.72131,99.58858,70.00934
1995-11,99.00286,100.2557,99.37485,99.47784,0.8496335,69.7264,99.69244,2.235268,69.84855,99.54894,70.16504
1995-12,98.86218,100.2329,99.36098,99.47599,0.9696866,69.87266,99.6681,2.226657,69.98476,99.5204,70.32202
1996-01,98.76881,100.2272,99.36985,99.49342,1.181348,70.03615,99.66096,2.254324,70.13625,99.51188,70.48029
1996-02,98.73304,100.2566,99.40723,99.53434,1.480818,70.22058,99.67639,2.320706,70.30737,99.53009,70.63931
1996-03,98.7771,100.3181,99.46972,99.59601,1.834537,70.42413,99.71469,2.421231,70.49916,99.57571,70.79956
1996-04,98.89005,100.2918,99.54779,99.67001,2.189708,70.64013,99.76631,2.538444,70.70373,99.63741,70.96102
1996-05,99.0098,100.2354,99.62687,99.74368,2.493888,70.85828,99.8186,2.652297,70.91039,99.70014,71.12366
1996-06,99.15288,100.259,99.6971,99.80827,2.732567,71.07152,99.86147,2.749066,71.11058,99.7519,71.28745
1996-07,99.19339,100.3297,99.75366,99.85978,2.906482,71.27634,99.89299,2.830499,71.30262,99.79045,71.45235
1996-08,99.26537,100.392,99.80038,99.90158,3.041711,71.47539,99.91518,2.904732,71.48823,99.81832,71.61835
1996-09,99.34775,100.4303,99.84106,99.9376,3.160156,71.6713,99.93056,2.978222,71.66953,99.8386,71.78539
1996-10,99.46431,100.4562,99.87557,99.96777,3.260225,71.86393,99.93932,3.048142,71.84651,99.85136,71.95346
1996-11,99.62828,100.4588,99.90813,99.99552,3.34143,72.05626,99.94132,3.107172,72.01887,99.85629,72.12251
1996-12,99.77391,100.4259,99.94917,100.0287,3.410636,72.25576,99.93884,3.148567,72.18828,99.85581,72.29251
1997-01,99.8661,100.4467,100.0083,100.0753,3.474308,72.46942,99.93938,3.172015,72.36098,99.85865,72.46341
1997-02,99.92725,100.5454,100.0884,100.1381,3.529534,72.69904,99.952,3.181668,72.54431,99.87538,72.63483
1997-03,100.0113,100.6632,100.1781,100.2084,3.567798,72.93671,99.98207,3.183027,72.74317,99.91225,72.80706
1997-04,100.1078,100.8007,100.275,100.2841,3.596607,73.18078,100.0266,3.184124,72.95502,99.9657,72.98006
1997-05,100.2473,100.9613,100.3719,100.3594,3.623521,73.42583,100.0786,3.192062,73.1739,100.0275,73.15379
1997-06,100.3826,101.1116,100.4618,100.4283,3.651726,73.66685,100.1305,3.210036,73.39326,100.0887,73.32819
1997-07,100.5239,101.2233,100.5333,100.4808,3.674253,73.89521,100.177,3.233889,73.60847,100.1432,73.50323
1997-08,100.5579,101.2452,100.5749,100.5074,3.675501,74.10246,100.2139,3.255955,73.81586,100.1859,73.67886
1997-09,100.5552,101.2444,100.5886,100.5102,3.653333,74.28969,100.2373,3.26845,74.01202,100.2126,73.85502
1997-10,100.5744,101.2179,100.5699,100.4866,3.603507,74.45355,100.2436,3.266989,74.19373,100.2189,74.03167
1997-11,100.5303,101.1989,100.5242,100.4414,3.527153,74.59779,100.23,3.248441,74.35836,100.2016,74.20877
1997-12,100.443,101.1808,100.4616,100.3825,3.423762,74.72962,100.1959,3.209767,74.50535,100.1601,74.38627
1998-01,100.3227,101.2561,100.3915,100.3182,3.293248,74.85602,100.1463,3.148057,74.63895,100.1004,74.56412
1998-02,100.2004,101.356,100.3124,100.2472,3.131971,74.97595,100.0896,3.063329,74.76658,100.0323,74.74242
1998-03,100.0699,101.3783,100.2095,100.1572,2.935743,75.07795,100.0336,2.957963,74.89488,99.96515,74.921
1998-04,99.87787,101.3489,100.075,100.0426,2.699254,75.15611,99.98637,2.845725,75.03112,99.90858,75.09978
1998-05,99.64369,101.2563,99.90995,99.90452,2.43118,75.21095,99.95499,2.743642,75.18153,99.87086,75.27874
1998-06,99.43021,101.1479,99.72311,99.75008,2.147541,75.24888,99.94351,2.665807,75.34978,99.85683,75.45782
1998-07,99.2576,101.0595,99.53596,99.59694,1.882074,75.28597,99.9503,2.616541,75.53446,99.86449,75.63696
1998-08,99.09026,100.9682,99.37199,99.46398,1.670024,75.34,99.97044,2.594781,75.73122,99.888,75.81612
1998-09,98.893,100.917,99.25951,99.37437,1.538333,75.43252,99.99677,2.596408,75.93367,99.91897,75.99525
1998-10,98.70077,100.9616,99.22537,99.35077,1.518609,75.58421,100.02,2.614589,76.13359,99.94659,76.17428
1998-11,98.59744,101.131,99.28346,99.40395,1.619701,75.80605,100.0319,2.642765,76.32347,99.96113,76.35316
1998-12,98.60115,101.3059,99.41448,99.5173,1.811982,76.08371,100.0282,2.67643,76.49944,99.95769,76.53181
1999-01,98.72663,101.5102,99.59869,99.67416,2.06575,76.40236,100.0132,2.714182,76.66479,99.94079,76.71021
1999-02,98.88306,101.6492,99.80405,99.84756,2.350367,76.73816,99.99632,2.757514,76.82828,99.92126,76.88882
