country,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN
2013-06,99.10332,99.62104,99.6846,2.414567,95.85235,100.2589,100.1606,96.21696
2013-07,98.73178,99.76157,99.80153,2.647331,96.15195,100.3504,100.261,96.38175
2013-08,98.67464,99.92076,99.934,2.869515,96.47021,100.446,100.3659,96.54671
2013-09,98.8657,100.0666,100.0554,3.044667,96.77622,100.5385,100.4673,96.71178
2013-10,99.22035,100.172,100.143,3.15268,97.0435,100.6172,100.5536,96.87691
2013-11,99.68715,100.2289,100.1904,3.177654,97.26412,100.6729,100.6148,97.04202
2013-12,100.1358,100.2478,100.2061,3.13447,97.44794,100.7044,100.6493,97.20708
2014-01,100.4058,100.2646,100.2201,3.070459,97.62964,100.7257,100.6727,97.37203
2014-02,100.3738,100.3067,100.2551,3.039269,97.83595,100.7562,100.7062,97.53683
2014-03,100.1987,100.3693,100.3073,3.054247,98.0623,100.812,100.7674,97.70145
2014-04,100.0807,100.4444,100.3697,3.088142,98.30077,100.8957,100.8591,97.86584
2014-05,100.1641,100.525,100.4368,3.095571,98.54465,101.0013,100.975,98.02999
2014-06,100.3815,100.5975,100.4971,3.054961,98.78059,101.1175,101.1025,98.19385
2014-07,100.6437,100.6489,100.5398,2.957475,98.99561,101.2286,101.2243,98.35742
2014-08,100.8954,100.6602,100.5493,2.799701,99.17109,101.316,101.3202,98.52068
2014-09,101.1257,100.6208,100.5165,2.603968,99.29624,101.3608,101.3694,98.68363
2014-10,101.329,100.53,100.441,2.397596,99.37021,101.3475,101.3548,98.84629
2014-11,101.4869,100.4007,100.3334,2.201513,99.4054,101.2647,101.264,99.00867
2014-12,101.577,100.2428,100.202,2.015085,99.4116,101.1112,101.0956,99.17079
2015-01,101.5368,100.0623,100.0517,1.807768,99.39455,100.9054,100.8699,99.33271
2015-02,101.294,99.88857,99.90721,1.581892,99.38361,100.6739,100.6159,99.49448
2015-03,100.9292,99.74734,99.7897,1.368574,99.40436,100.4426,100.3622,99.65614
2015-04,100.5233,99.63865,99.69925,1.176297,99.45708,100.2309,100.1299,99.81777
2015-05,100.1288,99.5516,99.62681,1.001047,99.53112,100.0513,99.93288,99.97944
2015-06,99.78115,99.45872,99.54953,0.8286583,99.59915,99.90865,99.77643,100.1412
2015-07,99.52912,99.33765,99.44879,0.6496727,99.63876,99.79628,99.65316,100.3031
2015-08,99.41885,99.18948,99.32549,0.4838874,99.65096,99.70341,99.5513,100.4653
2015-09,99.38176,99.0344,99.19645,0.3623292,99.65602,99.62048,99.46033,100.6277
2015-10,99.34486,98.89215,99.07808,0.3055521,99.67384,99.54283,99.37515,100.7904
2015-11,99.26786,98.77053,98.97688,0.3088413,99.71241,99.46777,99.29281,100.9536
2015-12,99.18002,98.67709,98.89912,0.3701004,99.77952,99.39124,99.20886,101.1172
2016-01,99.13589,98.63593,98.86488,0.5082746,99.89975,99.30434,99.11353,101.2813
2016-02,99.18182,98.66647,98.89029,0.7138979,100.0931,99.20017,98.99928,101.4459
2016-03,99.27873,98.77213,98.97822,0.9648542,100.3635,99.08138,98.86896,101.6111
2016-04,99.37758,98.9297,99.10933,1.237198,100.6876,98.96877,98.74544,101.7769
2016-05,99.4437,99.11633,99.26463,1.518416,101.0424,98.88866,98.65756,101.9433
2016-06,99.47929,99.31448,99.4295,1.818414,101.4103,98.85984,98.62595,102.1103
2016-07,99.48761,99.51188,99.59377,2.14763,101.7786,98.87821,98.6461,102.2779
2016-08,99.46774,99.70243,99.75233,2.498999,102.1412,98.93055,98.70351,102.4461
2016-09,99.43661,99.89803,99.91508,2.864063,102.5102,99.00454,98.78468,102.6149
2016-10,99.41844,100.1043,100.0867,3.228053,102.8914,99.09647,98.88551,102.7842
2016-11,99.44568,100.324,100.2696,3.585512,103.2876,99.20734,99.00713,102.954
2016-12,99.54675,100.5324,100.4429,3.902389,103.6733,99.33769,99.15012,103.1243
2017-01,99.7795,100.7004,100.5827,4.122732,104.0183,99.481,99.30731,103.2949
2017-02,100.1908,100.8176,100.6803,4.214799,104.3118,99.62696,99.46743,103.4659
2017-03,100.6444,100.8866,100.7377,4.17723,104.5559,99.76392,99.61768,103.637
2017-04,100.9557,100.9239,100.7687,4.052026,104.7674,99.88094,99.74604,103.8084
2017-05,100.9838,100.9431,100.7847,3.877522,104.9604,99.96942,99.84309,103.9798
2017-06,100.8661,100.9516,100.7917,3.680044,105.1422,100.0261,99.90524,104.1512
2017-07,100.7785,100.9635,100.8017,3.48697,105.3276,100.058,99.94022,104.3224
2017-08,100.84,100.9962,100.8289,3.322129,105.5345,100.0769,99.96095,104.4936
2017-09,100.9884,101.0467,100.8709,3.170132,105.7599,100.0953,99.98122,104.6644
2017-10,101.131,101.0976,100.9133,3.007225,105.9855,100.1239,100.0125,104.8348
2017-11,101.2087,101.1261,100.9369,2.807341,106.1872,100.1701,100.0633,105.0048
2017-12,101.2656,101.1042,100.9187,2.567986,106.3356,100.2375,100.1372,105.1743
2018-01,101.3711,101.0177,100.8467,2.304197,106.4151,100.3225,100.2304,105.3431
2018-02,101.5631,100.8907,100.7411,2.050745,106.451,100.4183,100.3355,105.5112
2018-03,101.7426,100.7531,100.6266,1.834836,106.4743,100.5173,100.4441,105.6785
2018-04,101.7544,100.6169,100.5132,1.65157,106.4978,100.6127,100.5487,105.8448
2018-05,101.4812,100.4916,100.409,1.496747,106.5313,100.698,100.6423,106.0102
2018-06,101.1038,100.3537,100.2942,1.338931,106.55,100.7673,100.7183,106.1745
2018-07,100.8598,100.1789,100.1488,1.139534,106.5279,100.8157,100.7714,106.3377
2018-08,100.9043,99.96134,99.96777,0.8754676,106.4584,100.8396,100.7977,106.4996
2018-09,101.0392,99.70101,99.75114,0.5497374,106.3413,100.838,100.7959,106.6602
2018-10,100.9717,99.41718,99.51496,0.1995017,106.197,100.8158,100.7715,106.8195
2018-11,100.4825,99.13425,99.27953,-0.1280296,106.0513,100.7815,100.7339,106.9775
2018-12,99.79671,98.88039,99.06829,-0.3772804,105.9344,100.7466,100.6957,107.1339
2019-01,99.22405,98.69405,98.91324,-0.4955792,105.8878,100.7257,100.6727,107.2889
2019-02,98.9951,98.56258,98.80385,-0.5194921,105.898,100.7311,100.6786,107.4424
2019-03,98.985,98.46712,98.72442,-0.4970721,105.9451,100.7672,100.7182,107.5943
2019-04,99.03326,98.37634,98.64888,-0.4717997,105.9953,100.8223,100.7786,107.7447
2019-05,99.04492,98.27863,98.56757,-0.4647604,106.0362,100.8786,100.8404,107.8935
2019-06,99.03321,98.15685,98.46624,-0.4698988,106.0493,100.9208,100.8867,108.0407
2019-07,99.04729,98.01573,98.34881,-0.4584074,106.0395,100.9444,100.9126,108.1862
2019-08,99.12329,97.87441,98.23122,-0.4047372,106.0275,100.9508,100.9196,108.3302
2019-09,99.20953,97.75845,98.13473,-0.28233,106.0411,100.9441,100.9122,108.4726
2019-10,99.2119,97.68839,98.07642,-0.08883332,106.1026,100.9289,100.8956,108.6134
2019-11,99.02885,97.68474,98.07339,0.1729274,106.2347,100.9089,100.8736,108.7526
2019-12,98.67043,97.75519,98.132,0.4828351,106.4459,100.8857,100.8482,108.8903
2020-01,98.10767,97.9109,98.26158,0.8132241,106.7489,100.8587,100.8186,109.0265
2020-02,97.2974,98.13151,98.44515,1.155514,107.1217,100.8256,100.7823,109.1613
2020-03,96.4114,96.30269,96.92338,-0.6524836,105.2538,93.97316,93.26556,109.2947
2020-04,95.67616,95.30444,96.09273,-1.610141,104.2886,90.25768,89.1899,109.4268
2020-05,95.28833,96.3709,96.98013,-0.4286602,105.5817,88.36646,87.11534,109.5577
2020-06,95.17953,97.54486,97.95699,0.891089,106.9943,90.65499,89.62572,109.6873
2020-07,95.31311,98.04379,98.37216,1.535344,107.6676,92.93209,92.12357,109.8158
2020-08,95.70201,98.40884,98.67592,2.043264,108.194,95.20708,94.6191,109.9433
2020-09,96.18417,98.82747,99.02426,2.582218,108.7793,95.73785,95.20132,110.0699
2020-10,96.57957,98.87354,99.0626,2.68769,108.9544,96.27257,95.78786,110.1957
2020-11,96.75396,99.17131,99.31038,2.985587,109.4064,96.80301,96.36973,110.3206
2020-12,96.76936,100.0148,100.0123,3.772231,110.4613,97.04418,96.63428,110.4449
2021-01,96.70971,100.2272,100.189,3.813697,110.82,97.28179,96.89492,110.5687
2021-02,96.66543,100.5236,100.4357,3.874037,111.2716,97.5167,97.15261,110.692
2021-03,96.79311,100.8363,100.6958,6.16395,111.7416,97.15921,96.76046,110.8149
2021-04,97.35977,100.9058,100.7537,7.338944,111.9423,96.8005,96.36697,110.9374
2021-05,98.61517,101.0875,100.9048,6.33241,112.2676,96.43917,95.97063,111.0598
2021-06,100.2252,101.2105,101.0072,5.17182,112.5279,96.73521,96.29535,111.1821
2021-07,101.8057,101.0891,100.9062,4.503527,112.5164,97.02661,96.61501,111.3042
2021-08,103.1021,100.9305,100.7742,3.945885,112.4632,97.32244,96.93951,111.4264
2021-09,104.1982,100.7629,100.6347,3.328099,112.3996,97.70549,97.3597,111.5486
2021-10,105.2204,100.6087,100.5064,3.11717,112.3506,98.09151,97.78314,111.6709
2021-11,,100.4623,100.3846,2.654069,112.3101,98.46964,98.19792,111.7933
2021-12,,100.3102,100.2581,,,,,
2022-01,,100.1641,100.1365,,,,,
2022-02,,100.0288,100.0239,,,,,
