country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
1990-09,98.7435,99.95921,99.02583,99.32496,-1.058017,52.0518,101.3356,101.4908,52.56387
1990-10,98.57297,99.84521,98.82696,99.1869,-1.182627,51.96218,101.2622,101.4036,52.57895
1990-11,98.51895,99.5408,98.68645,99.08937,-1.261624,51.90244,101.1616,101.284,52.59328
1990-12,98.53282,99.28379,98.61803,99.04186,-1.273052,51.87996,101.0321,101.1301,52.60698
1991-01,98.58635,99.23792,98.62056,99.04362,-1.215434,51.89432,100.886,100.9564,52.62018
1991-02,98.62515,99.3057,98.67319,99.08015,-1.098313,51.93469,100.7408,100.7839,52.63303
1991-03,98.58051,99.34081,98.74446,99.12963,-0.9531587,51.98469,100.6119,100.6308,52.64568
1991-04,98.39594,99.2469,98.79898,99.16748,-0.8139986,52.02581,100.5055,100.5043,52.65825
1991-05,98.13717,99.10918,98.82595,99.1862,-0.6836642,52.05252,100.4215,100.4044,52.6709
1991-06,97.88263,99.06609,98.82436,99.1851,-0.5340334,52.06441,100.3555,100.326,52.68378
1991-07,97.6881,99.22495,98.79975,99.16801,-0.3660724,52.06456,100.2986,100.2584,52.69705
1991-08,97.54716,99.48292,98.76792,99.14592,-0.1812884,52.06142,100.2402,100.189,52.71085
1991-09,97.45502,99.70129,98.74142,99.12753,0.01911583,52.06175,100.1692,100.1047,52.72534
1991-10,97.41873,99.78078,98.72504,99.11615,0.2041359,52.06825,100.0765,99.99448,52.74067
1991-11,97.41863,99.77628,98.72524,99.11629,0.3507252,52.08448,99.95444,99.8494,52.757
1991-12,97.44462,99.76191,98.74126,99.12742,0.4437725,52.1102,99.79848,99.66405,52.77448
1992-01,97.49626,99.77991,98.74796,99.13206,0.4585578,52.13229,99.6106,99.44077,52.79328
1992-02,97.55682,99.79953,98.72157,99.11375,0.3921422,52.13835,99.39432,99.18373,52.81353
1992-03,97.60691,99.75452,98.65276,99.06598,0.2671951,52.12359,99.15195,98.8957,52.83541
1992-04,97.62939,99.57908,98.55253,98.9964,0.1309281,52.09393,98.88376,98.57697,52.85905
1992-05,97.62455,99.30839,98.4304,98.91161,0.003855717,52.05452,98.59062,98.2286,52.8846
1992-06,97.58764,98.97637,98.29294,98.81618,-0.1065088,52.00896,98.27834,97.85748,52.91221
1992-07,97.51371,98.60876,98.1543,98.71995,-0.1914944,51.96486,97.96347,97.48328,52.94201
1992-08,97.43458,98.2774,98.04508,98.64413,-0.2360523,51.93852,97.66951,97.13393,52.97412
1992-09,97.39464,98.07921,97.98779,98.60436,-0.2299587,51.94203,97.42326,96.84128,53.00867
1992-10,97.43203,98.07875,97.97796,98.59753,-0.1826237,51.97316,97.2495,96.63477,53.04577
1992-11,97.5205,98.11771,98.00874,98.6189,-0.1076112,52.02843,97.16849,96.5385,53.0855
1992-12,97.63009,97.98197,98.07294,98.66347,-0.01160503,52.10415,97.18798,96.56167,53.12795
1993-01,97.73663,97.52922,98.1525,98.7187,0.1122718,52.19081,97.28815,96.68072,53.17319
1993-02,97.81026,96.99133,98.23547,98.7763,0.2758207,52.28216,97.44035,96.86158,53.22126
1993-03,97.80689,96.70512,98.30801,98.82665,0.47438,52.37085,97.61951,97.07451,53.27221
1993-04,97.69256,96.9284,98.36744,98.8679,0.6940378,52.45548,97.81278,97.3042,53.32606
1993-05,97.5449,97.40423,98.41624,98.90179,0.9275915,52.53738,98.01437,97.54377,53.38283
1993-06,97.47139,97.80402,98.46724,98.93719,1.181373,52.62338,98.21909,97.78707,53.44253
1993-07,97.56093,97.91809,98.5383,98.98652,1.459081,52.72306,98.41495,98.01982,53.50515
1993-08,97.7613,97.92229,98.62963,99.04992,1.729039,52.83656,98.58689,98.22417,53.57067
1993-09,98.01836,98.09729,98.75381,99.13612,1.980326,52.97065,98.72104,98.38359,53.6391
1993-10,98.30444,98.65785,98.92853,99.25741,2.235243,53.13489,98.81018,98.48952,53.71038
1993-11,98.58996,99.41115,99.15536,99.41488,2.502052,53.33021,98.85355,98.54107,53.7845
1993-12,98.85154,100.0848,99.42091,99.59922,2.773963,53.5495,98.85941,98.54803,53.8614
1994-01,99.08052,100.462,99.7144,99.80296,3.058376,53.78701,98.85052,98.53747,53.94106
1994-02,99.3155,100.5964,100.031,100.0227,3.362527,54.04016,98.85425,98.5419,54.02343
1994-03,99.60942,100.5463,100.3713,100.259,3.701499,54.30936,98.89346,98.58849,54.10844
1994-04,99.99066,100.3507,100.7303,100.5082,4.072739,54.59185,98.97626,98.6869,54.19604
1994-05,100.3652,100.191,101.1104,100.7721,4.476022,54.88896,99.10319,98.83775,54.28616
1994-06,100.5928,100.3086,101.4917,101.0367,4.877091,55.18987,99.2709,99.03705,54.37872
1994-07,100.57,100.8872,101.8519,101.2868,5.233701,55.48243,99.47231,99.27642,54.47366
1994-08,100.4602,101.6575,102.1915,101.5226,5.545864,55.7668,99.69672,99.54311,54.57087
1994-09,100.4871,102.2622,102.5015,101.7378,5.790431,56.03788,99.92707,99.81686,54.67029
1994-10,100.8167,102.4303,102.7504,101.9106,5.915857,56.27827,100.1354,100.0644,54.77181
1994-11,101.3006,102.3163,102.9178,102.0267,5.899652,56.47651,100.2922,100.2508,54.87535
1994-12,101.7355,102.1101,102.9875,102.0752,5.740287,56.62339,100.3781,100.3528,54.98081
1995-01,101.967,101.9282,102.9743,102.066,5.465262,56.72661,100.3974,100.3758,55.08811
1995-02,102.0429,101.7986,102.8884,102.0063,5.091228,56.79147,100.3664,100.3389,55.19715
1995-03,102.0146,101.7315,102.7506,101.9107,4.639686,56.82914,100.3043,100.2652,55.30786
1995-04,101.8939,101.7371,102.5794,101.7918,4.135743,56.84963,100.2291,100.1759,55.42014
1995-05,101.7138,101.7827,102.3802,101.6535,3.583181,56.85573,100.1552,100.088,55.53392
1995-06,101.4858,101.8417,102.1599,101.5006,3.009949,56.85106,100.0925,100.0134,55.6491
1995-07,101.2166,101.9041,101.954,101.3577,2.474303,56.85524,100.0449,99.95695,55.76559
1995-08,100.9731,101.9726,101.7951,101.2474,2.007779,56.88648,100.0162,99.92283,55.88332
1995-09,100.8569,102.0564,101.6887,101.1735,1.623955,56.94791,100.0136,99.91969,56.0022
1995-10,100.9543,102.1575,101.6167,101.1236,1.334811,57.02948,100.0505,99.96358,56.12214
1995-11,101.1578,102.2428,101.5567,101.0819,1.136861,57.11856,100.141,100.0711,56.24303
1995-12,101.3304,102.2541,101.4909,101.0362,1.027396,57.20514,100.2906,100.2488,56.36481
1996-01,101.3639,102.1339,101.4105,100.9804,0.9827701,57.2841,100.4837,100.4784,56.48737
1996-02,101.2669,101.9248,101.3166,100.9152,0.993984,57.35596,100.6971,100.732,56.61063
1996-03,101.0341,101.6681,101.2143,100.8442,1.045697,57.4234,100.9093,100.9842,56.73448
1996-04,100.6447,101.3904,101.1194,100.7783,1.135756,57.49531,101.1094,101.222,56.85884
1996-05,100.1976,101.1382,101.0235,100.7118,1.250795,57.56688,101.2928,101.4399,56.98363
1996-06,99.81017,100.9782,100.9436,100.6563,1.401177,57.64764,101.4574,101.6355,57.10877
1996-07,99.57549,100.9716,100.9159,100.637,1.58848,57.75837,101.6013,101.8066,57.23418
1996-08,99.45955,101.0565,100.956,100.6649,1.795992,57.90815,101.7219,101.9499,57.35979
1996-09,99.4379,101.1655,101.0589,100.7363,2.012945,58.09424,101.8161,102.0618,57.48555
1996-10,99.5135,101.2519,101.1799,100.8203,2.212327,58.29116,101.8825,102.1407,57.61139
1996-11,99.64041,101.2917,101.2449,100.8654,2.341573,58.45604,101.9204,102.1858,57.73728
1996-12,99.77887,101.2531,101.2357,100.8591,2.400249,58.5782,101.9307,102.1981,57.86318
1997-01,99.89906,101.1117,101.1813,100.8213,2.426442,58.67406,101.9192,102.1843,57.98906
1997-02,99.97343,100.945,101.0932,100.7601,2.430838,58.7502,101.8912,102.1511,58.1149
1997-03,99.95448,100.8514,100.9701,100.6747,2.407185,58.80569,101.8492,102.1011,58.2407
1997-04,99.79844,100.8952,100.8353,100.581,2.36308,58.85397,101.7906,102.0315,58.36646
1997-05,99.58226,100.9774,100.7125,100.4959,2.331357,58.90897,101.7104,101.9362,58.49219
1997-06,99.39825,100.9593,100.6123,100.4263,2.305695,58.97683,101.6051,101.8111,58.6179
1997-07,99.30878,100.7462,100.5179,100.3607,2.232508,59.04783,101.4778,101.6598,58.74363
1997-08,99.26894,100.4723,100.4046,100.2821,2.071226,59.10756,101.3346,101.4896,58.8694
1997-09,99.21592,100.3256,100.2607,100.1822,1.815755,59.14909,101.1827,101.3091,58.99527
1997-10,99.10895,100.432,100.0939,100.0664,1.519384,59.17682,101.0295,101.127,59.12129
1997-11,98.98226,100.6145,99.92252,99.94744,1.275433,59.2016,100.8805,100.95,59.24751
1997-12,98.88866,100.619,99.77397,99.84431,1.129406,59.23979,100.738,100.7806,59.37399
1998-01,98.86287,100.2654,99.66299,99.76727,1.067283,59.30029,100.5987,100.6151,59.5008
1998-02,98.8517,99.77643,99.57121,99.70356,1.058964,59.37234,100.4566,100.4461,59.62802
1998-03,98.77256,99.46455,99.45078,99.61996,1.05744,59.42752,100.3049,100.2659,59.75572
1998-04,98.55726,99.55476,99.24068,99.47411,0.9774752,59.42925,100.1393,100.0691,59.88396
1998-05,98.26385,99.83002,98.90851,99.24352,0.7619132,59.35781,99.95799,99.85361,60.01284
1998-06,97.96515,99.9853,98.46731,98.93724,0.4133974,59.22063,99.76377,99.6228,60.14243
1998-07,97.71535,99.79659,97.98379,98.60158,0.01652055,59.05758,99.56683,99.38875,60.27281
1998-08,97.52197,99.40987,97.5301,98.28663,-0.3306184,58.91214,99.38116,99.1681,60.40406
1998-09,97.39958,99.03004,97.18559,98.04747,-0.5351947,58.83253,99.22132,98.97813,60.53627
1998-10,97.36713,98.80784,96.99242,97.91338,-0.5610449,58.84481,99.09831,98.83195,60.66949
1998-11,97.37422,98.71989,96.92921,97.86949,-0.4475351,58.93666,99.02001,98.7389,60.80382
1998-12,97.36629,98.73533,96.95061,97.88435,-0.2680043,59.08102,98.98884,98.70185,60.9393
1999-01,97.31017,98.8483,97.03816,97.94513,-0.05608766,59.26702,98.99613,98.71052,61.076
1999-02,97.23466,99.00692,97.20039,98.05775,0.2153738,59.50021,99.03016,98.75096,61.21397
1999-03,97.18872,99.16695,97.44819,98.22977,0.6059742,59.78764,99.08124,98.81166,61.35326
1999-04,97.21881,99.29972,97.77241,98.45484,1.169169,60.12408,99.14473,98.88712,61.49391
1999-05,97.3169,99.39873,98.15421,98.71989,1.921376,60.49829,99.21967,98.97617,61.63596
1999-06,97.48839,99.45795,98.56979,99.00838,2.828817,60.89588,99.30627,99.07909,61.77945
1999-07,97.75201,99.48384,98.99955,99.30672,3.805254,61.30487,99.40254,99.19351,61.9244
1999-08,98.06641,99.54725,99.40759,99.58997,4.737518,61.70312,99.50587,99.31631,62.07083
1999-09,98.39331,99.75745,99.76636,99.83904,5.508654,62.07341,99.61375,99.44451,62.21878
1999-10,98.70986,100.1988,100.0678,100.0483,6.059559,62.41055,99.72381,99.5753,62.36824
1999-11,99.00855,100.7205,100.3075,100.2147,6.404945,62.71152,99.83378,99.70599,62.51926
1999-12,99.27472,101.1062,100.4855,100.3383,6.592757,62.97609,99.94107,99.8335,62.67182
2000-01,99.48198,101.1628,100.5999,100.4176,6.640802,63.20283,100.0422,99.95367,62.82596
2000-02,99.62019,100.9461,100.662,100.4608,6.551881,63.3986,100.1338,100.0625,62.98167
2000-03,99.65151,100.4816,100.6766,100.4709,6.319924,63.56617,100.2139,100.1577,63.13898
2000-04,99.53566,99.75965,100.6595,100.4591,5.97313,63.71537,100.2839,100.2409,63.29789
2000-05,99.36191,98.97729,100.6296,100.4383,5.553293,63.85794,100.346,100.3147,63.45842
2000-06,99.23624,98.37189,100.5894,100.4104,5.090122,63.99555,100.4016,100.3809,63.62058
2000-07,99.22633,98.11504,100.5352,100.3728,4.60145,64.12579,100.45,100.4383,63.78439
2000-08,99.25848,98.02932,100.4669,100.3253,4.125103,64.24844,100.4884,100.484,63.94987
2000-09,99.22556,97.90079,100.3757,100.262,3.680361,64.35793,100.5137,100.514,64.11703
2000-10,99.05289,97.62017,100.2648,100.1851,3.277664,64.45616,100.5229,100.525,64.28591
2000-11,98.82922,97.36691,100.1567,100.11,2.943651,64.55753,100.5134,100.5136,64.45652
2000-12,98.68524,97.44557,100.0751,100.0533,2.70154,64.67741,100.4829,100.4774,64.62891
2001-01,98.72318,98.09483,100.0191,100.0145,2.551519,64.81546,100.4315,100.4164,64.80308
2001-02,98.86671,98.96452,99.96441,99.97652,2.456459,64.95596,100.3602,100.3316,64.97909
2001-03,99.01905,99.57708,99.88072,99.91842,2.380302,65.07924,100.2702,100.2246,65.15696
2001-04,99.11549,99.56847,99.77248,99.84328,2.311405,65.18809,100.1641,100.0986,65.33674
2001-05,99.16716,99.18627,99.65608,99.76247,2.24749,65.29314,100.0463,99.95853,65.51847
2001-06,99.19722,98.74293,99.5463,99.68627,2.201016,65.40411,99.92316,99.81221,65.70219
2001-07,99.22189,98.44269,99.45759,99.62468,2.190646,65.53056,99.80541,99.67229,65.88794
2001-08,99.25311,98.26958,99.43335,99.60786,2.261405,65.70135,99.70505,99.55301,66.07577
2001-09,99.30642,98.17661,99.5149,99.66447,2.464846,65.94426,99.63219,99.46642,66.26571
2001-10,99.4026,98.14782,99.71634,99.80431,2.812966,66.26929,99.59054,99.41693,66.4578
2001-11,99.54688,98.18014,100.0066,100.0058,3.251258,66.65646,99.58079,99.40533,66.65209
2001-12,99.76357,98.31222,100.333,100.2324,3.701067,67.07117,99.60155,99.43001,66.84859
2002-01,100.0824,98.59211,100.6216,100.4327,4.086421,67.4641,99.64787,99.48505,67.04736
2002-02,100.4527,98.94518,100.8319,100.5788,4.390524,67.80786,99.71368,99.56327,67.2484
2002-03,100.8164,99.28292,100.9334,100.6492,4.61304,68.08138,99.79233,99.65673,67.45175
2002-04,101.1303,99.53866,100.9182,100.6386,4.740965,68.27863,99.87532,99.75537,67.65743
2002-05,101.3943,99.71848,100.7894,100.5492,4.760129,68.40118,99.95396,99.84882,67.86547
2002-06,101.5986,99.81214,100.5693,100.3964,4.677547,68.46341,100.0203,99.92769,68.07587
2002-07,101.7215,99.77982,100.2945,100.2057,4.515794,68.48978,100.0684,99.98477,68.28868
2002-08,101.7866,99.62504,99.99745,99.99945,4.262932,68.50215,100.0932,100.0143,68.5039
2002-09,101.805,99.31596,99.69427,99.78899,3.89298,68.51145,100.0915,100.0123,68.72156
2002-10,101.7756,98.82907,99.38311,99.57298,3.390851,68.51638,100.0634,99.97885,68.94167
2002-11,101.7322,98.34718,99.05697,99.34658,2.783795,68.51204,100.0098,99.91516,69.16428
2002-12,101.7073,98.13552,98.70377,99.10139,2.115304,68.48993,99.93223,99.823,69.38938
2003-01,101.7105,98.41268,98.32872,98.84103,1.466583,68.45351,99.83361,99.7058,69.61701
2003-02,101.6877,98.95152,97.94882,98.57731,0.8946375,68.4145,99.71695,99.56715,69.84718
2003-03,101.551,99.46833,97.61642,98.34656,0.4820006,68.40952,99.58543,99.41086,70.07993
2003-04,101.2335,99.75037,97.38268,98.18429,0.2874348,68.47489,99.44361,99.24231,70.31527
2003-05,100.8593,99.8055,97.28344,98.1154,0.3441556,68.63659,99.29655,99.06754,70.55321
2003-06,100.6034,99.63565,97.3372,98.15272,0.6503578,68.90867,99.14967,98.89299,70.79376
2003-07,100.6079,99.23718,97.51018,98.2728,1.13662,69.26825,99.00879,98.72556,71.03694
2003-08,100.7812,98.82633,97.75659,98.44386,1.724657,69.68358,98.88108,98.57378,71.28275
2003-09,101.0216,98.68231,98.03026,98.63384,2.35105,70.12219,98.77549,98.4483,71.53117
2003-10,101.273,99.00285,98.30038,98.82136,2.985847,70.56218,98.70209,98.36107,71.7822
2003-11,101.5134,99.49291,98.5467,98.99235,3.615252,70.98891,98.67037,98.32337,72.03581
2003-12,101.7319,99.76607,98.75747,99.13866,4.239749,71.39373,98.68518,98.34098,72.29198
2004-01,101.9173,99.57632,98.93586,99.2625,4.857472,71.77863,98.73942,98.40543,72.55066
2004-02,102.0685,99.26692,99.07922,99.36202,5.447482,72.14137,98.82175,98.50327,72.8118
2004-03,102.172,99.34923,99.19604,99.44312,5.961624,72.48784,98.92122,98.62149,73.07533
2004-04,102.2144,100.2013,99.30192,99.51662,6.359016,72.82922,99.02959,98.75028,73.34119
2004-05,102.2421,101.3745,99.42139,99.59955,6.624459,73.18339,99.14034,98.8819,73.60931
2004-06,102.3191,102.2414,99.57034,99.70296,6.753098,73.56213,99.24683,99.00845,73.87957
2004-07,102.4994,102.3211,99.75385,99.83035,6.786839,73.96938,99.34001,99.11919,74.1519
2004-08,102.7496,101.9125,99.97058,99.9808,6.774489,74.40429,99.41144,99.20408,74.42619
2004-09,103.0304,101.4031,100.1977,100.1385,6.742231,74.84999,99.45688,99.25808,74.70232
2004-10,103.3074,101.0671,100.402,100.2803,6.68837,75.28164,99.48134,99.28715,74.9802
2004-11,103.5322,100.964,100.5578,100.3884,6.60745,75.67947,99.49491,99.30328,75.25969
2004-12,103.6266,101.1633,100.6576,100.4578,6.504391,76.03746,99.50996,99.32117,75.54067
2005-01,103.5195,101.7367,100.7243,100.504,6.399618,76.37218,99.53905,99.35574,75.82301
2005-02,103.3132,102.4477,100.7804,100.543,6.319723,76.7005,99.59171,99.41831,76.10658
2005-03,103.1299,103.0112,100.8532,100.5935,6.283988,77.04297,99.67029,99.5117,76.39122
2005-04,103.056,103.2154,100.9631,100.6698,6.296965,77.41525,99.76386,99.6229,76.6768
2005-05,103.0645,103.1914,101.108,100.7704,6.329984,77.81589,99.85594,99.73233,76.96313
2005-06,103.121,103.0976,101.2759,100.887,6.353282,78.23575,99.93095,99.82148,77.25008
2005-07,103.2083,103.0334,101.447,101.0057,6.340544,78.65944,99.98073,99.88063,77.53748
2005-08,103.3024,103.021,101.6118,101.1201,6.283563,79.07953,100.004,99.90831,77.82514
2005-09,103.3833,103.0702,101.7551,101.2196,6.190897,79.48388,100.0078,99.91285,78.11292
2005-10,103.4391,103.1906,101.8726,101.3012,6.093328,79.8688,100.0105,99.91605,78.40063
2005-11,103.4828,103.3427,101.9761,101.373,6.030172,80.24308,100.0327,99.94236,78.68811
2005-12,103.529,103.4835,102.0763,101.4426,6.020024,80.61493,100.0881,100.0082,78.97517
2006-01,103.5837,103.5816,102.1838,101.5172,6.049836,80.99257,100.1737,100.1099,79.26163
2006-02,103.6299,103.6425,102.3041,101.6007,6.101188,81.38014,100.2785,100.2345,79.5473
2006-03,103.6386,103.6663,102.4363,101.6925,6.144571,81.77693,100.3909,100.3681,79.83201
2006-04,103.5883,103.6422,102.5781,101.7909,6.156099,82.18101,100.5043,100.5028,80.11555
2006-05,103.5211,103.5806,102.7134,101.8849,6.121381,82.57929,100.6157,100.6353,80.39775
2006-06,103.4951,103.4811,102.8435,101.9752,6.054451,82.9725,100.7251,100.7653,80.67841
2006-07,103.554,103.339,102.9619,102.0574,5.969808,83.35526,100.8341,100.8948,80.95736
2006-08,103.6544,103.1891,103.0616,102.1266,5.869968,83.72147,100.9451,101.0267,81.23441
2006-09,103.7383,103.0814,103.1451,102.1845,5.77351,84.07289,101.0602,101.1635,81.50937
2006-10,103.7628,103.064,103.2109,102.2302,5.683334,84.408,101.1801,101.306,81.78208
2006-11,103.7474,103.1247,103.2563,102.2617,5.584489,84.72424,101.3034,101.4525,82.05236
2006-12,103.7166,103.2636,103.2794,102.2777,5.463868,85.01962,101.4254,101.5975,82.32006
2007-01,103.6824,103.4879,103.2826,102.28,5.313342,85.29598,101.5371,101.7303,82.58501
2007-02,103.6429,103.7287,103.2753,102.2749,5.136874,85.56054,101.6295,101.84,82.84707
2007-03,103.5834,103.8942,103.2509,102.258,4.929059,85.80776,101.6984,101.922,83.10609
2007-04,103.4833,103.9066,103.2024,102.2243,4.685438,86.03155,101.7521,101.9858,83.36196
2007-05,103.343,103.8146,103.1189,102.1664,4.411707,86.22245,101.8033,102.0466,83.61456
2007-06,103.1534,103.6694,102.9972,102.0819,4.103618,86.37737,101.8631,102.1177,83.86378
2007-07,102.9052,103.5058,102.8445,101.9759,3.775184,86.50207,101.9358,102.2041,84.10954
2007-08,102.648,103.3766,102.6596,101.8475,3.432443,86.59516,102.0201,102.3043,84.35174
2007-09,102.4445,103.3493,102.4436,101.6976,3.074129,86.65739,102.1095,102.4106,84.59033
2007-10,102.3335,103.4691,102.1904,101.5218,2.69557,86.68328,102.1928,102.5095,84.82526
2007-11,102.2392,103.6189,101.8907,101.3137,2.290235,86.66463,102.2589,102.5881,85.05649
2007-12,102.0498,103.6225,101.565,101.0877,1.880849,86.61871,102.3031,102.6406,85.284
2008-01,101.6787,103.3161,101.2463,100.8664,1.497711,86.57347,102.3342,102.6775,85.50778
2008-02,101.2216,102.7674,100.9573,100.6658,1.154711,86.54852,102.3636,102.7125,85.72787
2008-03,100.8042,102.0266,100.6837,100.4759,0.8439233,86.53191,102.3954,102.7502,85.94428
2008-04,100.5174,101.1196,100.3749,100.2614,0.5213075,86.48003,102.4168,102.7758,86.15707
2008-05,100.3107,100.2332,99.99007,99.99433,0.1569129,86.35774,102.406,102.7628,86.36632
2008-06,100.1167,99.62339,99.519,99.66732,-0.2566258,86.1557,102.3394,102.6838,86.57211
2008-07,99.89368,99.50137,98.9678,99.28468,-0.7204596,85.87885,102.2036,102.5223,86.77454
2008-08,99.65639,99.6441,98.36924,98.86916,-1.200706,85.55541,101.9895,102.2679,86.97375
2008-09,99.4378,99.79398,97.7646,98.44942,-1.657236,85.22128,101.693,101.9156,87.16988
2008-10,99.26481,99.79375,97.19125,98.0514,-2.046537,84.90928,101.3211,101.4736,87.36309
2008-11,99.11552,99.71424,96.6917,97.70462,-2.316515,84.65703,100.887,100.9577,87.55357
2008-12,98.96146,99.68806,96.29403,97.42856,-2.457772,84.48982,100.4117,100.3929,87.7415
2009-01,98.78618,99.82246,96.02121,97.23917,-2.477453,84.42866,99.92942,99.81966,87.92709
2009-02,98.60859,100.059,95.88779,97.14655,-2.381624,84.48725,99.47691,99.28188,88.11054
2009-03,98.4622,100.3165,95.88444,97.14422,-2.165167,84.65836,99.08384,98.81475,88.29207
2009-04,98.37663,100.5329,95.99226,97.21907,-1.796818,84.92615,98.76154,98.43172,88.47187
2009-05,98.3279,100.6844,96.18864,97.3554,-1.258,85.27136,98.51246,98.13571,88.65014
2009-06,98.29139,100.7367,96.44636,97.5343,-0.5632165,85.67046,98.33459,97.92432,88.82706
2009-07,98.2578,100.659,96.73858,97.73716,0.2575548,86.10004,98.22056,97.78881,89.0028
2009-08,98.2371,100.5394,97.05026,97.95353,1.159034,86.54703,98.16324,97.72069,89.17753
2009-09,98.25932,100.4952,97.37308,98.17763,2.092113,87.0042,98.15671,97.71293,89.35139
2009-10,98.36266,100.6264,97.70217,98.40608,3.012788,87.46741,98.19331,97.75642,89.52454
2009-11,98.53855,100.8928,98.02897,98.63294,3.865087,87.9291,98.26569,97.84244,89.69706
2009-12,98.79172,101.2611,98.34499,98.85233,4.606365,88.38174,98.36581,97.96142,89.86907
2010-01,99.12768,101.7155,98.63953,99.05679,5.196154,88.8157,98.48135,98.09874,90.04067
2010-02,99.46296,102.1677,98.88827,99.22946,5.588718,89.20901,98.60017,98.23994,90.21193
2010-03,99.68129,102.5017,99.07907,99.36192,5.778744,89.55054,98.71353,98.37467,90.3829
2010-04,99.69041,102.6218,99.21007,99.45286,5.784081,89.83835,98.81926,98.50031,90.55366
2010-05,99.59595,102.618,99.28909,99.50771,5.638352,90.07926,98.91891,98.61874,90.72424
2010-06,99.52882,102.5908,99.33928,99.54256,5.397023,90.29411,99.01562,98.73367,90.89467
2010-07,99.57637,102.5992,99.39404,99.58057,5.125571,90.51316,99.11222,98.84848,91.06498
2010-08,99.68609,102.6321,99.47807,99.63891,4.866693,90.759,99.21083,98.96567,91.23518
2010-09,99.78143,102.6564,99.60557,99.72741,4.64409,91.04476,99.31232,99.08627,91.40529
2010-10,99.81552,102.6384,99.78217,99.85001,4.468422,91.37582,99.4157,99.20913,91.5753
2010-11,99.83918,102.5762,99.9802,99.98748,4.319333,91.72705,99.5182,99.33095,91.74521
2010-12,99.93417,102.4611,100.1624,100.114,4.16666,92.0643,99.6152,99.44624,91.91501
2011-01,100.1568,102.2852,100.2949,100.2059,3.986367,92.35622,99.70025,99.5473,92.08467
2011-02,100.4104,102.1003,100.3453,100.241,3.770651,92.57277,99.76659,99.62614,92.25419
2011-03,100.5493,101.9721,100.2953,100.2062,3.512961,92.69642,99.80971,99.67739,92.42352
2011-04,100.452,101.9427,100.1659,100.1164,3.236798,92.74623,99.83106,99.70277,92.59267
2011-05,100.2092,101.9371,99.99725,99.99932,2.974895,92.75903,99.8352,99.70769,92.76157
2011-06,99.92676,101.8474,99.83846,99.88909,2.753228,92.78011,99.82841,99.69962,92.93023
2011-07,99.67468,101.5945,99.72923,99.81326,2.577918,92.84651,99.81863,99.68799,93.09859
2011-08,99.47533,101.2732,99.69691,99.79082,2.451483,92.98395,99.81324,99.68159,93.26663
2011-09,99.35942,101.0164,99.75537,99.83141,2.373542,93.20574,99.81725,99.68635,93.43431
2011-10,99.36935,100.9276,99.87946,99.91754,2.31236,93.48876,99.83099,99.70268,93.60159
2011-11,99.47902,100.9487,100.0312,100.0229,2.257402,93.7977,99.85284,99.72865,93.76842
2011-12,99.68194,101.0051,100.1753,100.1229,2.210595,94.09947,99.88104,99.76217,93.93478
2012-01,99.97961,101.0392,100.2828,100.1975,2.176896,94.36671,99.91517,99.80272,94.10059
2012-02,100.2766,101.0104,100.3399,100.2372,2.17502,94.58624,99.95469,99.84969,94.26582
2012-03,100.4424,100.8603,100.34,100.2372,2.216952,94.75146,99.99734,99.90038,94.43041
2012-04,100.3738,100.5419,100.3017,100.2106,2.30031,94.87968,100.037,99.94748,94.59431
2012-05,100.1885,100.1696,100.2549,100.1781,2.414807,94.99898,100.0668,99.98287,94.75748
2012-06,100.0326,99.89325,100.222,100.1553,2.533322,95.13053,100.0826,100.0017,94.91985
2012-07,100.0038,99.82632,100.2132,100.1492,2.625319,95.28403,100.0872,100.0072,95.08136
2012-08,100.0468,99.87792,100.2316,100.162,2.665614,95.46254,100.0871,100.0071,95.24197
2012-09,100.0795,99.93077,100.2668,100.1864,2.62902,95.65614,100.0897,100.0101,95.40163
2012-10,100.0479,99.90073,100.3123,100.218,2.535045,95.85874,100.1016,100.0243,95.56027
2012-11,99.99217,99.79497,100.3615,100.2522,2.416014,96.06387,100.1279,100.0556,95.71784
2012-12,99.97947,99.63098,100.4102,100.286,2.304082,96.2676,100.1709,100.1066,95.8743
2013-01,100.0621,99.43124,100.4603,100.3208,2.230549,96.47161,100.2273,100.1737,96.02957
2013-02,100.1918,99.27616,100.5011,100.3491,2.198327,96.66556,100.2919,100.2504,96.18361
2013-03,100.3012,99.28165,100.5343,100.3721,2.215913,96.85107,100.3582,100.3292,96.33636
2013-04,100.3366,99.53216,100.5603,100.3902,2.264682,97.0284,100.4203,100.4031,96.48778
2013-05,100.3125,99.85293,100.5823,100.4054,2.317387,97.20047,100.4732,100.4659,96.6378
2013-06,100.2435,100.0039,100.5936,100.4133,2.344583,97.36095,100.513,100.5132,96.78638
2013-07,100.1355,99.80296,100.5895,100.4104,2.33076,97.50488,100.5388,100.5439,96.93348
2013-08,100.0223,99.41965,100.5686,100.3959,2.271538,97.631,100.55,100.5571,97.07905
2013-09,99.94283,99.07591,100.5278,100.3676,2.174547,97.73623,100.5445,100.5506,97.22306
2013-10,99.92352,98.92976,100.4779,100.3329,2.057191,97.83074,100.5188,100.52,97.36548
2013-11,99.92713,98.91922,100.4301,100.2998,1.938084,97.92566,100.4699,100.462,97.50627
