country,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK
2011-05,101.3161,100.683,100.6582,100.6122,-0.1478701,95.451,100.3257,100.3414,94.82681
2011-06,100.942,100.683,100.439,100.4082,-0.3658327,95.27748,100.2586,100.2672,94.86099
2011-07,100.5348,100.4805,100.1732,100.1607,-0.5959089,95.06249,100.1609,100.1592,94.89812
2011-08,100.2318,100.2369,99.89768,99.90428,-0.8112641,94.84106,100.0734,100.0626,94.93821
2011-09,99.98346,99.99507,99.64732,99.67125,-1.005746,94.64632,100.0266,100.0109,94.98131
2011-10,99.95173,99.57378,99.46054,99.49741,-1.134974,94.51482,100.0164,99.99959,95.02745
2011-11,100.1843,99.17917,99.35818,99.40212,-1.188727,94.46644,100.0227,100.0066,95.07666
2011-12,100.503,99.10786,99.33092,99.37675,-1.186736,94.4925,100.0246,100.0087,95.12898
2012-01,100.7495,99.30027,99.33331,99.37897,-1.154846,94.54986,100.014,99.99696,95.18444
2012-02,100.897,99.61719,99.33395,99.37958,-1.100861,94.60872,99.99033,99.97082,95.24308
2012-03,100.6762,99.89353,99.31145,99.35863,-1.03301,94.6487,99.95625,99.93316,95.30493
2012-04,100.4003,99.92918,99.28749,99.33633,-0.9218154,94.69051,99.91364,99.88608,95.37003
2012-05,100.0539,99.84869,99.26131,99.31196,-0.7517717,94.73343,99.86355,99.83072,95.43842
2012-06,99.91986,99.88099,99.24763,99.29923,-0.5100216,94.79155,99.8064,99.76759,95.51013
2012-07,99.87297,99.98849,99.24889,99.30041,-0.2053806,94.86726,99.74264,99.69713,95.5852
2012-08,99.75354,100.0604,99.25348,99.30467,0.1143399,94.94951,99.6739,99.62118,95.66366
2012-09,99.6214,100.0722,99.26848,99.31863,0.4213721,95.04514,99.60458,99.54459,95.74554
2012-10,99.55648,100.1159,99.28584,99.33479,0.6683415,95.1465,99.54346,99.47705,95.83088
2012-11,99.80692,100.2244,99.30013,99.34808,0.8277459,95.24838,99.4996,99.42859,95.9197
2012-12,100.0408,100.1841,99.28561,99.33458,0.8822241,95.32613,99.47757,99.40425,96.01203
2013-01,100.2439,100.1241,99.25243,99.30369,0.887947,95.38941,99.47112,99.39712,96.10789
2013-02,100.2461,100.1049,99.22452,99.27772,0.9010762,95.46122,99.47065,99.39661,96.20729
2013-03,100.045,100.0351,99.2177,99.27136,0.9594363,95.5568,99.46939,99.39522,96.31024
2013-04,99.62797,99.9979,99.24754,99.29914,1.056851,95.69125,99.46876,99.39452,96.41676
2013-05,99.38085,100.1163,99.31687,99.36367,1.19705,95.86743,99.47319,99.39942,96.52684
2013-06,99.45242,100.4257,99.43457,99.47323,1.374073,96.09406,99.48465,99.41208,96.64049
2013-07,99.49143,100.6531,99.58829,99.6163,1.572811,96.35934,99.49651,99.42518,96.7577
2013-08,99.81869,100.9128,99.77776,99.79267,1.804813,96.66317,99.49875,99.42765,96.87846
2013-09,100.3994,101.1101,99.97405,99.97537,2.033208,96.97761,99.48289,99.41014,97.00278
2013-10,100.8829,101.2765,100.1495,100.1386,2.237887,97.27577,99.44737,99.37089,97.13061
2013-11,101.1214,101.3106,100.2776,100.2579,2.397518,97.53197,99.39468,99.31266,97.26194
2013-12,101.1498,101.3246,100.3456,100.3212,2.525258,97.73336,99.32973,99.24091,97.39677
2014-01,101.281,101.262,100.3585,100.3332,2.615934,97.88474,99.25928,99.16306,97.53503
2014-02,101.3129,101.088,100.3328,100.3092,2.66133,98.00175,99.19302,99.08984,97.67673
2014-03,101.3854,100.9756,100.2795,100.2597,2.656425,98.09519,99.14493,99.03672,97.8218
2014-04,101.1196,100.9668,100.2047,100.1901,2.591151,98.17076,99.13415,99.0248,97.97021
2014-05,100.4699,101.1464,100.0993,100.0919,2.45329,98.21934,99.17731,99.0725,98.12191
2014-06,99.81436,101.3838,99.99023,99.99043,2.261502,98.26722,99.27814,99.1839,98.27682
2014-07,99.56827,101.5644,99.91915,99.92427,2.071382,98.35531,99.41271,99.3326,98.43489
2014-08,99.77136,101.6181,99.8811,99.88885,1.878296,98.47879,99.54779,99.48184,98.59603
2014-09,99.77594,101.5445,99.87387,99.88213,1.709659,98.63559,99.65637,99.60181,98.76015
2014-10,99.51054,101.5847,99.90952,99.91531,1.605649,98.83768,99.7331,99.68659,98.92719
2014-11,99.15653,101.6382,99.96102,99.96324,1.56505,99.0584,99.78359,99.74239,99.09702
2014-12,98.85543,101.7565,100.0226,100.0205,1.594795,99.29201,99.81569,99.77784,99.26959
2015-01,98.6963,101.843,100.1051,100.0973,1.70051,99.54927,99.83244,99.79635,99.44479
2015-02,98.66603,101.9249,100.185,100.1717,1.841868,99.80682,99.83328,99.79729,99.62254
2015-03,98.80853,102.0254,100.2628,100.2441,2.008048,100.065,99.81618,99.77839,99.80271
2015-04,99.27089,101.9997,100.3323,100.3088,2.186682,100.3174,99.78065,99.73913,99.98523
2015-05,99.74642,101.845,100.3763,100.3497,2.369735,100.5469,99.72739,99.68029,100.17
2015-06,99.90504,101.5824,100.3962,100.3683,2.53108,100.7544,99.65911,99.60484,100.3569
2015-07,99.89032,101.3503,100.3825,100.3555,2.618076,100.9303,99.58238,99.52006,100.5458
2015-08,99.96951,101.1538,100.3239,100.301,2.624031,101.0629,99.50698,99.43675,100.7366
2015-09,100.1497,100.9946,100.2353,100.2186,2.566156,101.1667,99.44573,99.36907,100.9292
2015-10,100.3378,100.985,100.1332,100.1235,2.449043,101.2583,99.41412,99.33415,101.1235
2015-11,100.3357,101.0561,100.0076,100.0066,2.290281,101.3271,99.4272,99.3486,101.3194
2015-12,100.3218,101.0287,99.86478,99.87366,2.102301,101.3794,99.49428,99.42271,101.5167
2016-01,100.2152,100.85,99.72323,99.74191,1.893018,101.4338,99.61029,99.5509,101.7153
2016-02,100.1044,100.703,99.59975,99.62698,1.703559,101.5071,99.76315,99.7198,101.915
2016-03,100.1305,100.5903,99.52291,99.55546,1.562508,101.6285,99.93737,99.91229,102.1157
2016-04,100.2634,100.5834,99.51299,99.54622,1.496749,101.8189,100.1149,100.1085,102.3172
2016-05,100.4667,100.5258,99.53748,99.56902,1.490254,102.0453,100.2791,100.2899,102.5194
2016-06,100.7404,100.4493,99.58064,99.60919,1.525461,102.2914,100.4183,100.4436,102.7222
2016-07,100.7264,100.3656,99.63369,99.65857,1.603028,102.5483,100.5301,100.5672,102.9253
2016-08,100.4227,100.3425,99.70175,99.72192,1.739635,102.821,100.6172,100.6635,103.1286
2016-09,100.1982,100.3209,99.80072,99.81403,1.936744,103.1261,100.6849,100.7383,103.332
2016-10,100.2351,100.2817,99.92349,99.92831,2.170524,103.4561,100.7401,100.7992,103.5353
2016-11,100.4503,100.2466,100.0488,100.045,2.429671,103.789,100.7892,100.8535,103.7384
2016-12,100.7616,100.2971,100.1753,100.1627,2.706579,104.1233,100.8373,100.9066,103.9411
2017-01,100.8247,100.5682,100.2754,100.2558,2.954071,104.4302,100.8871,100.9616,104.1434
2017-02,100.8539,100.8084,100.3296,100.3063,3.134693,104.689,100.937,101.0168,104.3451
2017-03,100.8895,100.9293,100.3483,100.3237,3.22903,104.9101,100.9793,101.0635,104.546
2017-04,100.9753,100.9702,100.3515,100.3267,3.236536,105.1143,100.9975,101.0837,104.7462
2017-05,101.108,100.9567,100.3576,100.3323,3.209672,105.3206,100.976,101.0599,104.9454
2017-06,101.5011,101.0039,100.3878,100.3604,3.18679,105.5512,100.9096,100.9865,105.1435
2017-07,101.7355,101.1243,100.4292,100.3991,3.163854,105.7927,100.8176,100.8849,105.3406
2017-08,101.5457,101.2015,100.4636,100.431,3.116755,106.0257,100.7278,100.7856,105.5364
2017-09,101.4626,101.3822,100.5156,100.4794,3.054637,106.2762,100.6622,100.7132,105.7311
2017-10,101.6322,101.548,100.5712,100.5311,2.970579,106.5293,100.6245,100.6715,105.9243
2017-11,101.7551,101.627,100.6111,100.5684,2.867109,106.7648,100.608,100.6533,106.1162
2017-12,101.7297,101.6125,100.6329,100.5887,2.743125,106.9796,100.6036,100.6484,106.3067
2018-01,101.4503,101.587,100.6219,100.5784,2.612071,107.158,100.6053,100.6503,106.4957
2018-02,101.2941,101.5105,100.5788,100.5383,2.494616,107.3006,100.6096,100.655,106.6831
2018-03,101.2374,101.349,100.5379,100.5002,2.415092,107.4438,100.6154,100.6614,106.869
2018-04,101.4258,101.233,100.5201,100.4836,2.374183,107.61,100.6229,100.6698,107.0532
2018-05,101.6731,101.3111,100.506,100.4705,2.333667,107.7784,100.6331,100.681,107.2358
2018-06,101.7193,101.3939,100.4599,100.4276,2.235369,107.9107,100.6465,100.6958,107.4167
2018-07,101.7485,101.3689,100.4041,100.3757,2.115436,108.0307,100.6625,100.7135,107.5959
2018-08,101.6413,101.2611,100.3587,100.3334,2.012938,108.1599,100.6804,100.7333,107.7734
2018-09,101.3761,101.2165,100.3325,100.309,1.91193,108.3081,100.7005,100.7555,107.9492
2018-10,101.2003,101.0978,100.3222,100.2994,1.823223,108.4716,100.7248,100.7824,108.1232
2018-11,101.0657,100.9797,100.3115,100.2894,1.749769,108.6329,100.7564,100.8172,108.2956
2018-12,100.837,100.8369,100.2621,100.2435,1.655383,108.7505,100.7972,100.8624,108.4662
2019-01,100.6971,100.7032,100.1945,100.1805,1.575658,108.8464,100.847,100.9174,108.6352
2019-02,100.6104,100.6301,100.1053,100.0975,1.506429,108.917,100.903,100.9792,108.8025
2019-03,100.5744,100.6556,99.9857,99.98621,1.404176,108.9525,100.9598,101.042,108.9681
2019-04,100.5311,100.7137,99.8296,99.84091,1.24172,108.9462,101.0087,101.096,109.1321
2019-05,100.4507,100.7934,99.66317,99.686,1.065196,108.9265,101.0395,101.13,109.2946
2019-06,100.2,100.6958,99.52225,99.55484,0.9470941,108.9327,101.0429,101.1338,109.4556
2019-07,100.0206,100.5499,99.41642,99.45634,0.8745571,108.9755,101.0147,101.1027,109.6152
2019-08,99.95111,100.6224,99.36697,99.41031,0.8492915,109.0785,100.954,101.0355,109.7734
2019-09,99.89468,100.6431,99.33964,99.38486,0.8275724,109.2045,100.8637,100.9358,109.9304
2019-10,99.8959,100.6558,99.2895,99.3382,0.767418,109.304,100.7543,100.8149,110.0862
2019-11,100.1175,100.7307,99.20298,99.25767,0.6714292,109.3623,100.6352,100.6834,110.2409
2019-12,100.2811,100.8083,99.06744,99.1315,0.5652826,109.3652,100.5096,100.5446,110.3948
2020-01,100.3064,100.727,98.8875,98.96402,0.4331436,109.3179,100.3682,100.3883,110.5477
2020-02,100.1639,100.4324,98.69898,98.78855,0.314694,109.2598,100.1957,100.1977,110.7
2020-03,99.51437,99.89499,96.64849,96.87998,-1.666802,107.1365,97.42886,97.14062,110.8517
2020-04,98.56901,99.46598,95.13982,95.47574,-3.064051,105.608,94.84454,94.28518,111.0029
2020-05,98.14906,99.55309,96.30597,96.56116,-1.724719,107.0478,93.59349,92.90289,111.1539
2020-06,98.44694,99.85951,97.77457,97.92812,-0.09648288,108.8276,95.35661,94.85098,111.3046
2020-07,98.9679,100.0149,98.62407,98.71883,0.8683021,109.9217,97.04496,96.71645,111.4553
2020-08,99.25253,100.0078,98.78997,98.87325,1.079075,110.2556,98.60637,98.44166,111.606
2020-09,99.50366,100.0091,99.05816,99.12287,1.373495,110.7044,98.43557,98.25294,111.757
2020-10,99.8075,100.0311,99.42483,99.46416,1.793552,111.2645,98.31667,98.12157,111.9081
2020-11,100.0739,100.0696,99.83871,99.8494,2.301141,111.8789,98.24411,98.0414,112.0596
2020-12,100.4816,100.2662,100.2862,100.2659,2.896179,112.5327,98.22151,98.01643,112.2115
2021-01,100.766,100.4189,97.00501,97.21183,-0.2920519,108.9986,98.26767,98.06742,112.3639
2021-02,100.9903,100.5853,98.32005,98.43584,1.250907,110.6265,98.4048,98.21894,112.5167
2021-03,101.3102,100.8687,101.4433,101.3429,6.682816,114.2962,98.64191,98.48093,112.6701
2021-04,101.6844,101.1897,101.6129,101.5008,8.555848,114.6437,98.95126,98.82272,112.8239
2021-05,102.0182,101.2701,101.6376,101.5238,7.268268,114.8283,99.29105,99.19816,112.9782
2021-06,102.1555,101.2552,101.5468,101.4392,5.564096,114.8829,99.62301,99.56496,113.1329
2021-07,102.1348,101.3053,101.3881,101.2915,4.493069,114.8606,99.92793,99.90187,113.2881
2021-08,102.1321,101.426,101.2088,101.1247,4.135263,114.8149,100.1984,100.2007,113.4436
2021-09,102.3215,101.4796,101.0428,100.9701,3.685175,114.784,100.4335,100.4605,113.5995
2021-10,102.5595,101.2083,100.8777,100.8164,3.136261,114.754,100.6354,100.6836,113.7556
2021-11,102.4824,100.775,100.6752,100.628,2.504742,114.6812,100.8081,100.8744,113.912
2021-12,102.2249,100.4605,100.4372,100.4065,,,,,
2022-01,101.748,100.2556,100.1976,100.1835,,,,,
2022-02,101.2717,100.0934,99.96696,99.96877,,,,,
