country,USA,USA,USA,USA,USA,USA,USA,USA,USA
1973-12,102.503,97.52718,100.6732,100.593,-0.3288759,32.35348,101.8009,102.1333,32.13714
1974-01,102.0521,97.23646,100.4511,100.3974,-0.5438784,32.35509,101.5514,101.8326,32.20979
1974-02,101.6941,97.33913,100.1949,100.1717,-0.6807062,32.34533,101.2894,101.517,32.28242
1974-03,101.5568,97.63451,99.88371,99.89753,-0.7567027,32.31748,101.0263,101.1999,32.35511
1974-04,101.2735,97.8499,99.50072,99.56015,-0.8055717,32.26602,100.7552,100.8733,32.42793
1974-05,100.8477,97.78493,99.05395,99.16656,-0.8573458,32.19346,100.4617,100.5197,32.50094
1974-06,100.5043,97.53606,98.55817,98.72982,-0.9471567,32.10456,100.1348,100.1258,32.57423
1974-07,100.161,97.2327,98.02849,98.26321,-1.104488,32.00421,99.77837,99.69638,32.64787
1974-08,99.54388,96.95735,97.4691,97.77042,-1.359143,31.89378,99.40292,99.24402,32.72194
1974-09,98.55373,96.72005,96.89165,97.26173,-1.703901,31.7771,99.01825,98.78056,32.79653
1974-10,97.45122,96.5246,96.35085,96.78531,-2.060387,31.67217,98.62844,98.3109,32.8717
1974-11,96.32397,96.3965,95.89513,96.38385,-2.330487,31.5951,98.23837,97.84092,32.94755
1974-12,95.39349,96.3693,95.5925,96.11725,-2.425959,31.5686,97.86057,97.38573,33.02414
1975-01,95.05119,96.53147,95.50394,96.03922,-2.292745,31.61327,97.52193,96.97771,33.10153
1975-02,95.19769,96.97248,95.61842,96.14008,-1.914739,31.726,97.25347,96.65427,33.1798
1975-03,95.53964,97.53955,95.90305,96.39082,-1.302976,31.89639,97.07779,96.4426,33.259
1975-04,96.28429,98.04563,96.32249,96.76032,-0.4738709,32.11312,97.00406,96.35377,33.33917
1975-05,97.16104,98.35146,96.81165,97.19125,0.501162,32.3548,97.02822,96.38288,33.42036
1975-06,98.01803,98.50852,97.32454,97.64307,1.562658,32.60624,97.13813,96.5153,33.50259
1975-07,98.78643,98.57704,97.83055,98.08884,2.66542,32.85726,97.31126,96.72389,33.58588
1975-08,99.51002,98.59277,98.30471,98.50654,3.780238,33.09944,97.52519,96.98165,33.67025
1975-09,100.0542,98.62231,98.74504,98.89444,4.893378,33.33207,97.76336,97.26862,33.75569
1975-10,100.337,98.74307,99.16325,99.26286,5.957478,33.55903,98.0177,97.57505,33.8422
1975-11,100.4671,99.00954,99.57227,99.62318,6.930016,33.78464,98.28284,97.89451,33.92977
1975-12,100.711,99.3282,99.97964,99.98205,7.738249,34.01146,98.54887,98.21503,34.01838
1976-01,101.1357,99.57534,100.3689,100.3249,8.289407,34.23382,98.79291,98.50906,34.10801
1976-02,101.4552,99.66277,100.6964,100.6134,8.544272,34.43676,98.98837,98.74456,34.19862
1976-03,101.4931,99.67499,100.9286,100.818,8.503155,34.60859,99.11556,98.8978,34.29018
1976-04,101.4762,99.72621,101.0671,100.94,8.209805,34.74955,99.17553,98.97005,34.38266
1976-05,101.2924,99.89265,101.1252,100.9912,7.755029,34.86393,99.17977,98.97517,34.47601
1976-06,101.0071,100.1058,101.1312,100.9965,7.222551,34.96125,99.14433,98.93246,34.5702
1976-07,100.6387,100.2593,101.1095,100.9774,6.672946,35.0498,99.08772,98.86427,34.66518
1976-08,100.3068,100.2689,101.0772,100.9489,6.150892,35.13535,99.0282,98.79255,34.76091
1976-09,100.0781,100.1926,101.0633,100.9367,5.687864,35.22795,98.98226,98.7372,34.85732
1976-10,99.97974,100.1055,101.0918,100.9617,5.295007,35.33598,98.96349,98.71458,34.95437
1976-11,100.0237,100.0607,101.1868,101.0455,4.982586,35.46799,98.98378,98.73903,35.05199
1976-12,100.2825,100.0615,101.342,101.1822,4.734806,35.62183,99.05251,98.82184,35.15012
1977-01,100.4356,100.11,101.5266,101.3448,4.536378,35.78679,99.17289,98.96687,35.2487
1977-02,100.625,100.2108,101.7168,101.5124,4.407356,35.95451,99.34367,99.17265,35.34764
1977-03,100.8926,100.3269,101.8842,101.6598,4.35203,36.11477,99.55704,99.42973,35.44688
1977-04,101.0367,100.4109,101.9953,101.7577,4.33398,36.25558,99.79267,99.71362,35.54633
1977-05,101.1167,100.4218,102.043,101.7998,4.331801,36.37416,100.0239,99.99216,35.64592
1977-06,100.9685,100.373,102.029,101.7874,4.317814,36.47081,100.222,100.2309,35.74554
1977-07,100.7607,100.2702,101.9669,101.7327,4.280712,36.55019,100.3613,100.3987,35.84513
1977-08,100.4837,100.1091,101.8806,101.6567,4.227125,36.62057,100.4239,100.4741,35.94459
1977-09,100.3623,99.92702,101.7999,101.5855,4.157576,36.69258,100.4092,100.4565,36.04385
1977-10,100.4957,99.76717,101.7427,101.5352,4.065781,36.77267,100.3482,100.383,36.14281
1977-11,100.752,99.6647,101.7103,101.5066,3.928145,36.86123,100.2878,100.3102,36.24139
1977-12,100.9755,99.60995,101.7048,101.5018,3.753902,36.95904,100.279,100.2995,36.33953
1978-01,100.8899,99.57406,101.7287,101.5229,3.577352,37.06701,100.3646,100.4027,36.43712
1978-02,100.7156,99.48692,101.7741,101.5629,3.41475,37.18227,100.5711,100.6515,36.5341
1978-03,100.7097,99.33706,101.872,101.6491,3.326444,37.31611,100.8923,101.0385,36.63038
1978-04,100.9993,99.33569,102.0103,101.771,3.333558,37.46418,101.2858,101.5126,36.72587
1978-05,101.383,99.36198,102.1515,101.8954,3.40499,37.6127,101.6887,101.9981,36.82049
1978-06,101.655,99.32307,102.2563,101.9876,3.499357,37.74705,102.0502,102.4335,36.91417
1978-07,101.7896,99.2944,102.3009,102.027,3.579012,37.85832,102.3446,102.7882,37.00682
1978-08,101.7376,99.18707,102.2749,102.004,3.60936,37.94234,102.5695,103.0593,37.09839
1978-09,101.678,99.08395,102.1791,101.9197,3.560981,37.9992,102.7299,103.2525,37.18881
1978-10,101.6382,98.83459,102.0196,101.7791,3.421689,38.03091,102.8269,103.3693,37.27804
1978-11,101.5988,98.41457,101.8174,101.601,3.211798,38.04514,102.859,103.408,37.36604
1978-12,101.443,98.03396,101.6095,101.4179,2.966875,38.05557,102.8278,103.3704,37.45276
1979-01,101.2682,98.00642,101.4264,101.2566,2.715693,38.07364,102.7482,103.2746,37.5382
1979-02,101.1101,97.98978,101.2492,101.1005,2.44752,38.09231,102.6403,103.1446,37.62233
1979-03,100.9129,97.7821,101.0459,100.9213,2.099338,38.0995,102.5243,103.0048,37.70515
1979-04,100.6196,97.56898,100.8021,100.7066,1.66977,38.08975,102.4184,102.8773,37.78667
1979-05,100.2547,97.42661,100.5361,100.4722,1.21555,38.0699,102.3358,102.7777,37.86691
1979-06,99.87722,97.2275,100.2597,100.2288,0.7878356,38.04444,102.2811,102.7117,37.94588
1979-07,99.53635,97.0518,99.98685,99.9884,0.423398,38.01861,102.2456,102.669,38.02361
1979-08,99.2622,97.09181,99.72963,99.7618,0.1444287,37.99714,102.2138,102.6307,38.10015
1979-09,99.08857,97.13593,99.47814,99.54025,-0.06025271,37.9763,102.1682,102.5758,38.17553
1979-10,98.91795,97.05383,99.21191,99.30573,-0.2170582,37.94836,102.0947,102.4873,38.24981
1979-11,98.71781,97.03422,98.9287,99.05624,-0.3486395,37.91249,101.9787,102.3474,38.32305
1979-12,98.55488,97.07761,98.63562,98.79805,-0.4837881,37.87146,101.8033,102.1362,38.39532
1980-01,98.56794,97.16972,98.33457,98.53284,-0.6502725,37.82606,101.5521,101.8335,38.46669
1980-02,98.40334,96.94333,98.00821,98.24534,-0.846983,37.76967,101.2158,101.4283,38.53725
1980-03,97.52016,96.35494,97.69792,97.97199,-1.000452,37.71833,100.8057,100.9342,38.6071
1980-04,96.26414,95.89824,97.52963,97.82375,-0.9684544,37.72087,100.3721,100.4118,38.67632
1980-05,95.2505,95.86026,97.59658,97.88272,-0.6727036,37.8138,99.98067,99.94012,38.74501
1980-06,95.21058,96.29127,97.93169,98.17794,-0.08918293,38.01051,99.69083,99.5909,38.81329
1980-07,96.18689,96.91462,98.46072,98.64398,0.6947643,38.28275,99.53259,99.40026,38.88124
1980-08,97.77768,97.59252,99.05237,99.16518,1.533675,38.57989,99.51531,99.37944,38.94898
1980-09,99.229,98.16382,99.56622,99.61784,2.293658,38.84735,99.62667,99.51361,39.0166
1980-10,100.2308,98.40665,99.90112,99.91288,2.89127,39.04555,99.8369,99.7669,39.0842
1980-11,100.5112,98.28699,100.0317,100.0279,3.301812,39.16429,100.101,100.0851,39.15187
1980-12,100.0625,97.88239,100.0056,100.0049,3.565866,39.2219,100.3693,100.4083,39.2197
1981-01,99.47401,97.71937,99.90221,99.91384,3.762813,39.24938,100.5947,100.6799,39.2878
1981-02,99.1993,97.61518,99.77432,99.80117,3.965528,39.26744,100.742,100.8574,39.35626
1981-03,99.28044,97.72472,99.64761,99.68954,4.156912,39.28625,100.8007,100.9281,39.42518
1981-04,99.532,98.06828,99.49017,99.55085,4.168637,39.29332,100.7884,100.9133,39.49467
1981-05,99.64164,98.37076,99.27168,99.35838,3.868649,39.27669,100.7359,100.8501,39.56484
1981-06,99.37328,98.47387,99.00797,99.12607,3.241481,39.24261,100.6618,100.7608,39.63581
1981-07,98.88934,98.53336,98.73375,98.8845,2.408746,39.20489,100.551,100.6273,39.70768
1981-08,98.38255,98.50589,98.45313,98.63729,1.517234,39.16523,100.3732,100.413,39.78059
1981-09,97.65073,98.21767,98.14318,98.36424,0.6879747,39.11461,100.1039,100.0886,39.85464
1981-10,96.96716,97.78909,97.81622,98.0762,0.03182478,39.05798,99.75031,99.66257,39.92996
1981-11,96.49399,97.39766,97.49364,97.79205,-0.4093413,39.00398,99.33664,99.16417,40.00669
1981-12,96.39753,97.34789,97.20095,97.53419,-0.6602554,38.96294,98.89668,98.63409,40.08493
1982-01,96.43486,97.46358,96.92537,97.29142,-0.8139281,38.92992,98.4698,98.11975,40.16484
1982-02,96.4367,97.36807,96.64943,97.04834,-0.9407513,38.89803,98.09036,97.6626,40.24652
1982-03,96.36105,97.22696,96.40247,96.83078,-1.036103,38.8792,97.77657,97.28453,40.33009
1982-04,96.31408,97.26707,96.23215,96.68074,-1.019123,38.89287,97.51578,96.97031,40.41567
1982-05,96.28475,97.34109,96.15526,96.61301,-0.8416803,38.9461,97.28419,96.69128,40.50335
1982-06,96.41915,97.33589,96.17787,96.63293,-0.5119523,39.04171,97.06212,96.42372,40.59323
1982-07,96.52697,97.35464,96.28734,96.72935,-0.07651772,39.17489,96.84659,96.16404,40.6854
1982-08,96.5836,97.49146,96.46909,96.88947,0.4462861,39.34002,96.64701,95.92358,40.77993
1982-09,96.64506,97.77422,96.72664,97.11636,1.084572,39.53884,96.48021,95.72261,40.87688
1982-10,96.76859,98.02775,97.05388,97.40463,1.820698,39.7691,96.36412,95.58274,40.97632
1982-11,97.06491,98.09064,97.46255,97.76465,2.645774,40.03593,96.31707,95.52605,41.07827
1982-12,97.71104,98.08698,97.96198,98.20462,3.543184,40.34347,96.35316,95.56954,41.18278
1983-01,98.60857,98.19695,98.53968,98.71353,4.51315,40.68689,96.47239,95.71319,41.28985
1983-02,99.55579,98.63478,99.16869,99.26765,5.546005,41.05532,96.66853,95.9495,41.39948
1983-03,100.0777,99.34673,99.81718,99.83894,6.575639,41.43576,96.93053,96.26519,41.51165
1983-04,100.3882,100.1112,100.4503,100.3967,7.510147,41.81378,97.23799,96.63563,41.62634
1983-05,100.7546,100.6211,101.0312,100.9084,8.288092,42.17399,97.56982,97.03542,41.74352
1983-06,101.2552,100.7827,101.5263,101.3446,8.863249,42.50207,97.90942,97.44459,41.86311
1983-07,101.8452,100.7435,101.9193,101.6908,9.230412,42.79089,98.2477,97.85217,41.98508
1983-08,102.1735,100.5901,102.2113,101.948,9.406392,43.0405,98.58072,98.2534,42.10934
1983-09,102.3804,100.4638,102.4239,102.1353,9.410342,43.25957,98.90691,98.6464,42.23584
1983-10,102.6548,100.4711,102.5662,102.2606,9.25969,43.4516,99.22425,99.02876,42.36446
1983-11,102.8912,100.6817,102.6444,102.3295,8.949336,43.61889,99.52991,99.39703,42.49515
1983-12,102.8474,101.0443,102.6604,102.3437,8.473241,43.76187,99.82005,99.74659,42.62779
1984-01,102.2712,101.4067,102.6176,102.306,7.852117,43.88167,100.09,100.0719,42.7623
1984-02,101.8317,101.5499,102.5043,102.2061,7.106408,43.97287,100.3338,100.3656,42.89858
1984-03,101.558,101.5822,102.3127,102.0373,6.265282,44.03183,100.5438,100.6186,43.03653
1984-04,101.4607,101.4494,102.0516,101.8073,5.376428,44.06187,100.7132,100.8227,43.17606
1984-05,101.2599,101.3644,101.7514,101.5429,4.509243,44.07572,100.8358,100.9704,43.31706
1984-06,100.9605,101.3116,101.4366,101.2655,3.721433,44.08376,100.9086,101.0582,43.45944
1984-07,100.5065,101.3888,101.1397,101.004,3.05944,44.10005,100.9381,101.0937,43.60311
1984-08,99.96745,101.5262,100.8802,100.7754,2.53839,44.13304,100.9339,101.0886,43.74797
1984-09,99.53739,101.5508,100.6749,100.5946,2.151268,44.1902,100.9066,101.0558,43.89395
1984-10,99.36951,101.3687,100.5303,100.4671,1.89378,44.27448,100.867,101.008,44.04094
1984-11,99.32408,101.1715,100.4323,100.3808,1.744694,44.3799,100.8243,100.9566,44.18888
1984-12,99.31822,101.0289,100.3593,100.3165,1.679811,44.49698,100.7855,100.9099,44.33767
1985-01,99.25768,101.0091,100.3028,100.2668,1.687011,44.62196,100.7545,100.8725,44.48723
1985-02,99.1109,100.9626,100.2495,100.2198,1.764696,44.74886,100.7339,100.8477,44.6375
1985-03,98.90135,100.9393,100.2053,100.1809,1.927044,44.88034,100.7268,100.8391,44.78838
1985-04,98.76337,100.9404,100.1689,100.1488,2.164773,45.01571,100.7367,100.8511,44.93982
1985-05,98.67435,100.9415,100.1361,100.1199,2.444397,45.15311,100.7658,100.8861,45.09172
1985-06,98.68364,101.0069,100.1075,100.0947,2.742332,45.29268,100.8113,100.941,45.24404
1985-07,98.75154,100.9296,100.0726,100.064,3.014964,45.42965,100.8606,101.0004,45.39668
1985-08,98.89911,100.7685,100.0408,100.0359,3.251889,45.5682,100.8983,101.0457,45.5496
1985-09,99.163,100.6048,100.0178,100.0156,3.441097,45.71083,100.9127,101.063,45.70271
1985-10,99.40246,100.4984,100.0102,100.009,3.582567,45.86064,100.9032,101.0516,45.85597
1985-11,99.53546,100.6135,100.0249,100.0219,3.69727,46.02074,100.874,101.0165,46.0093
1985-12,99.52666,100.8505,100.0574,100.0505,3.802873,46.18915,100.8296,100.9629,46.16267
1986-01,99.5044,101.0514,100.085,100.0749,3.884661,46.35537,100.7712,100.8926,46.31601
1986-02,99.474,101.1472,100.0954,100.084,3.943612,46.51358,100.6991,100.8057,46.46926
1986-03,99.45365,101.1743,100.0892,100.0786,3.97425,46.664,100.6151,100.7045,46.6224
1986-04,99.4594,101.2181,100.0756,100.0666,3.987525,46.81072,100.5267,100.5981,46.77537
1986-05,99.52549,101.2822,100.059,100.0519,3.992416,46.95581,100.4423,100.4963,46.92812
1986-06,99.40303,101.3866,100.0276,100.0243,3.97626,47.09364,100.3666,100.4051,47.08063
1986-07,99.33508,101.3234,99.97744,99.98011,3.945707,47.22218,100.2965,100.3207,47.23283
1986-08,99.51984,101.1294,99.92379,99.93285,3.907104,47.34859,100.226,100.2358,47.3847
1986-09,99.61028,100.9442,99.87638,99.89108,3.864739,47.47744,100.151,100.1454,47.5362
1986-10,99.57508,100.8453,99.84651,99.86477,3.823422,47.61409,100.0739,100.0525,47.68728
1986-11,99.56273,100.6494,99.85716,99.87415,3.800115,47.76959,100.0009,99.96453,47.83792
1986-12,99.66393,100.4849,99.93613,99.94372,3.828307,47.95741,99.93892,99.88982,47.98806
1987-01,99.92397,100.4501,100.0945,100.0832,3.943012,48.18316,99.89281,99.83426,48.13768
1987-02,100.0824,100.4828,100.3086,100.2719,4.132463,48.43574,99.86599,99.80195,48.28672
1987-03,100.313,100.5615,100.5328,100.4693,4.348554,48.69321,99.85989,99.79459,48.43517
1987-04,100.5432,100.6476,100.738,100.6501,4.551898,48.94149,99.87218,99.80941,48.58295
1987-05,100.7679,100.6832,100.908,100.7999,4.720839,49.17251,99.90032,99.84332,48.73005
1987-06,100.9342,100.7611,101.0266,100.9044,4.851051,49.37817,99.94383,99.89574,48.87641
1987-07,101.1021,100.872,101.0743,100.9464,4.926593,49.54862,100.0055,99.97,49.02198
1987-08,101.3243,100.8771,101.0294,100.9068,4.908782,49.67283,100.0874,100.0688,49.16672
1987-09,101.5007,100.6794,100.8968,100.79,4.792572,49.75283,100.1865,100.1881,49.31059
1987-10,101.5653,100.3083,100.7076,100.6233,4.598125,49.80344,100.2874,100.3097,49.45353
1987-11,101.4921,100.0149,100.5163,100.4548,4.358331,49.85154,100.3724,100.4121,49.5955
1987-12,101.3667,100.0918,100.3835,100.3378,4.107394,49.92721,100.4309,100.4826,49.73646
1988-01,101.0275,100.3731,100.3167,100.279,3.841879,50.0343,100.4695,100.529,49.87635
1988-02,100.691,100.6304,100.3063,100.2698,3.57711,50.16834,100.5015,100.5677,50.01514
1988-03,100.496,100.8047,100.3399,100.2994,3.347539,50.32323,100.5378,100.6114,50.15279
1988-04,100.5439,100.8515,100.4021,100.3542,3.166977,50.49146,100.5777,100.6594,50.28925
1988-05,100.7304,100.9506,100.4799,100.4227,3.038162,50.66645,100.6161,100.7057,50.42448
1988-06,100.9703,101.0236,100.5512,100.4856,2.954704,50.83715,100.6509,100.7476,50.55847
1988-07,100.9428,101.0963,100.5941,100.5233,2.913694,50.99231,100.6895,100.7942,50.69117
1988-08,100.7153,101.2128,100.6128,100.5399,2.941592,51.134,100.7427,100.8583,50.82254
1988-09,100.521,101.1964,100.6165,100.5431,3.042794,51.2667,100.8174,100.9482,50.95258
1988-10,100.4861,101.0452,100.6138,100.5407,3.195272,51.3948,100.909,101.0586,51.08125
1988-11,100.5061,100.9357,100.6058,100.5336,3.344284,51.51872,101.0076,101.1774,51.20852
1988-12,100.4851,100.9644,100.5846,100.515,3.419589,51.63452,101.1024,101.2916,51.3344
1989-01,100.3384,101.116,100.5279,100.465,3.390071,51.7305,101.1862,101.3926,51.45886
1989-02,100.1049,101.0943,100.4165,100.3669,3.245874,51.79674,101.2543,101.4746,51.58189
1989-03,99.79773,100.9385,100.2581,100.2273,3.007987,51.83694,101.3042,101.5348,51.70351
1989-04,99.50178,100.7255,100.0801,100.0706,2.720815,51.86524,101.3367,101.5739,51.8237
1989-05,99.08967,100.5841,99.91009,99.92078,2.426335,51.89579,101.3531,101.5937,51.94249
1989-06,98.67685,100.5495,99.77911,99.8054,2.179023,51.9449,101.3546,101.5954,52.0599
1989-07,98.3745,100.6023,99.69968,99.73542,2.013886,52.01924,101.3421,101.5804,52.17593
1989-08,98.2477,100.6903,99.66982,99.70911,1.924326,52.11799,101.3179,101.5513,52.29064
1989-09,98.29948,100.8552,99.67416,99.71294,1.885423,52.2333,101.2876,101.5147,52.40406
1989-10,98.41586,100.8366,99.69032,99.72717,1.865535,52.35359,101.2634,101.4856,52.51622
1989-11,98.51855,100.7019,99.71573,99.74956,1.861187,52.47758,101.2574,101.4784,52.62719
1989-12,98.63055,100.6215,99.74784,99.77785,1.87765,52.60403,101.2742,101.4986,52.73701
1990-01,98.77337,100.6187,99.784,99.80971,1.93526,52.73162,101.3024,101.5327,52.84576
1990-02,98.9914,100.5991,99.81565,99.83758,2.044813,52.85589,101.3233,101.5578,52.95351
1990-03,99.16373,100.6739,99.81483,99.83686,2.170512,52.96207,101.3176,101.5509,53.06032
1990-04,99.21796,100.7308,99.7368,99.76812,2.238717,53.02636,101.2739,101.4982,53.16629
1990-05,99.13969,100.59,99.55896,99.61146,2.198166,53.03655,101.1842,101.3902,53.2715
1990-06,98.94113,100.2803,99.26133,99.34926,1.996089,52.98177,101.0423,101.2192,53.37605
1990-07,98.62563,99.75719,98.85021,98.98709,1.626103,52.86513,100.8456,100.9822,53.48003
1990-08,98.31805,98.91788,98.35829,98.55374,1.124194,52.7039,100.5946,100.6798,53.58358
1990-09,97.98928,98.11156,97.86151,98.1161,0.584703,52.53871,100.2969,100.3212,53.68679
1990-10,97.65006,97.46712,97.43193,97.73767,0.1047637,52.40844,99.97461,99.93282,53.78979
1990-11,97.31615,97.23827,97.13766,97.47844,-0.2428982,52.35011,99.65542,99.54825,53.89271
1990-12,97.05191,97.30784,97.02472,97.37894,-0.408524,52.38913,99.36646,99.2001,53.99566
1991-01,96.87244,97.68566,97.09243,97.43859,-0.3903245,52.5258,99.12757,98.91227,54.09875
1991-02,96.89406,98.37493,97.32224,97.64104,-0.1989522,52.75073,98.95177,98.70045,54.20213
1991-03,97.15007,99.16093,97.65926,97.93793,0.1372011,53.03474,98.84211,98.56834,54.3059
1991-04,97.61464,99.38293,98.03913,98.27258,0.5976157,53.34325,98.784,98.49833,54.41016
1991-05,98.24229,99.36444,98.4177,98.60608,1.161255,53.65244,98.7571,98.46592,54.51503
1991-06,98.9807,99.43532,98.76171,98.90913,1.816589,53.94423,98.74335,98.44934,54.62059
1991-07,99.52951,99.50196,99.02332,99.13959,2.510751,54.19244,98.73267,98.43649,54.72695
1991-08,99.92036,99.46319,99.1635,99.26308,3.171691,54.3755,98.72254,98.42427,54.83419
1991-09,100.0363,99.2461,99.18933,99.28584,3.727317,54.49699,98.71709,98.4177,54.94239
1991-10,99.74375,98.72954,99.13455,99.23757,4.134362,54.57519,98.72625,98.42874,55.05164
1991-11,99.23124,98.0893,99.05572,99.16813,4.376283,54.6411,98.7614,98.47109,55.16199
1991-12,98.89273,97.71261,99.01917,99.13593,4.470866,54.73138,98.82987,98.55359,55.27352
1992-01,99.02181,97.65975,99.07066,99.1813,4.465935,54.87157,98.92747,98.67119,55.38629
1992-02,99.53644,97.92551,99.20131,99.29639,4.372146,55.05707,99.04505,98.81284,55.50034
1992-03,99.96349,98.40232,99.37749,99.45159,4.213819,55.26952,99.17278,98.96674,55.61573
1992-04,100.1517,98.78111,99.53761,99.59265,3.995926,55.47481,99.30287,99.12348,55.73251
1992-05,100.2764,98.99677,99.64015,99.68298,3.722618,55.64971,99.4294,99.27592,55.85069
1992-06,100.197,99.00312,99.67269,99.71164,3.416303,55.78713,99.54783,99.41862,55.97033
1992-07,100.0366,98.81349,99.66368,99.7037,3.156091,55.9028,99.65462,99.54728,56.09145
1992-08,99.78429,98.64806,99.65491,99.69598,3.024523,56.0201,99.74547,99.65674,56.21409
1992-09,99.52366,98.63668,99.68997,99.72687,3.058183,56.16361,99.81433,99.73971,56.33828
1992-10,99.57135,98.92029,99.7925,99.81719,3.246317,56.34687,99.85326,99.78662,56.46404
1992-11,99.89668,99.59818,99.93821,99.94555,3.50528,56.55643,99.85506,99.78879,56.59139
1992-12,100.2103,100.1498,100.0628,100.0553,3.699168,56.75599,99.81775,99.74383,56.72038
1993-01,100.3892,100.2942,100.1114,100.0982,3.722898,56.91438,99.75158,99.6641,56.85102
1993-02,100.299,100.1682,100.0717,100.0631,3.572881,57.02419,99.67141,99.56752,56.98335
1993-03,99.97948,99.96499,99.95489,99.96024,3.29673,57.09161,99.59109,99.47075,57.11738
1993-04,99.5976,99.71344,99.80214,99.82568,3.001457,57.13986,99.51868,99.38351,57.25314
1993-05,99.38118,99.39211,99.65009,99.69173,2.767526,57.18983,99.45983,99.31259,57.39065
1993-06,99.2504,99.14223,99.5329,99.58849,2.642334,57.26121,99.42035,99.26502,57.52993
1993-07,99.26152,98.91006,99.47816,99.54028,2.624655,57.37006,99.40772,99.24981,57.67101
1993-08,99.374,98.85055,99.50874,99.56721,2.695039,57.52986,99.42899,99.27544,57.81388
1993-09,99.57575,98.98296,99.6298,99.67386,2.81389,57.74399,99.4866,99.34484,57.95856
1993-10,99.88433,99.28887,99.83148,99.85153,2.946502,58.00713,99.57156,99.44721,58.10505
1993-11,100.1679,99.65664,100.0827,100.0728,3.085622,58.30154,99.6713,99.56738,58.25337
1993-12,100.4277,100.1903,100.3582,100.3156,3.271424,58.61271,99.77519,99.69256,58.4035
1994-01,100.6053,100.6499,100.6147,100.5415,3.515831,58.91539,99.87892,99.81753,58.55545
1994-02,100.7324,100.814,100.822,100.7241,3.801217,59.19181,99.9809,99.94039,58.70922
1994-03,100.8436,100.8023,100.9733,100.8574,4.109419,59.43774,100.0785,100.058,58.86481
1994-04,100.9632,100.7699,101.0666,100.9396,4.396038,59.65175,100.1644,100.1614,59.02221
1994-05,101.085,100.7017,101.1057,100.974,4.626578,59.83577,100.2302,100.2407,59.18141
1994-06,101.1661,100.5857,101.0976,100.9669,4.772108,59.99378,100.2716,100.2906,59.34241
1994-07,101.1874,100.5065,101.0581,100.9321,4.819184,60.13483,100.2941,100.3177,59.50523
1994-08,101.2083,100.5567,101.0026,100.8832,4.759684,60.2681,100.3053,100.3313,59.66985
1994-09,101.2777,100.6339,100.9322,100.8212,4.589322,60.39405,100.3088,100.3355,59.83628
1994-10,101.2993,100.7365,100.8387,100.7388,4.310912,60.50777,100.2982,100.3227,60.00452
1994-11,101.1893,100.8613,100.6985,100.6153,3.933576,60.59488,100.263,100.2803,60.17458
1994-12,100.9461,101.0539,100.5,100.4404,3.472706,60.64816,100.1955,100.1989,60.34645
1995-01,100.7146,101.1435,100.2374,100.2091,2.967758,60.66386,100.0989,100.0825,60.52017
1995-02,100.3245,100.9984,99.9129,99.92325,2.451422,60.64285,99.98203,99.94175,60.69572
1995-03,99.81796,100.7571,99.55865,99.61118,1.962909,60.60445,99.85637,99.79036,60.87312
1995-04,99.31637,100.6525,99.22905,99.32082,1.55897,60.5817,99.73395,99.64286,61.05238
1995-05,98.84503,100.6387,98.96852,99.09132,1.28041,60.60191,99.62499,99.51159,61.23352
1995-06,98.69841,100.7773,98.79452,98.93803,1.137431,60.67617,99.53519,99.4034,61.41653
1995-07,98.82028,100.9054,98.69302,98.84862,1.099995,60.79631,99.46187,99.31505,61.60143
1995-08,98.76849,100.8683,98.62831,98.79161,1.115947,60.94066,99.39953,99.23994,61.7882
1995-09,98.68425,100.6097,98.57126,98.74136,1.154637,61.09138,99.34406,99.17311,61.97687
1995-10,98.52558,100.4387,98.5229,98.69875,1.225243,61.24914,99.29594,99.11514,62.16741
1995-11,98.37883,100.3538,98.49868,98.67741,1.367647,61.4236,99.25955,99.07129,62.35982
1995-12,98.29912,100.38,98.51422,98.6911,1.610129,61.62468,99.24178,99.04988,62.55409
1996-01,98.27525,100.3978,98.58189,98.75072,1.972306,61.86034,99.24976,99.05949,62.7502
1996-02,98.37759,100.4754,98.70997,98.86355,2.462345,62.13609,99.28844,99.10609,62.94814
1996-03,98.62284,100.6335,98.88415,99.01698,3.034044,62.44322,99.35628,99.18783,63.14786
1996-04,98.96259,100.6647,99.06764,99.17863,3.593486,62.7587,99.43848,99.28687,63.34934
1996-05,99.26541,100.6422,99.23903,99.32962,4.070865,63.06893,99.51609,99.38038,63.55254
1996-06,99.52268,100.76,99.37843,99.45242,4.425073,63.36113,99.57386,99.44999,63.75743
1996-07,99.5003,100.9331,99.47626,99.5386,4.65924,63.62895,99.60822,99.49138,63.96395
1996-08,99.50432,101.0635,99.55371,99.60683,4.832595,63.88568,99.62178,99.50771,64.17207
1996-09,99.51685,101.162,99.62698,99.67138,4.992831,64.14157,99.61938,99.50482,64.38172
1996-10,99.62388,101.2947,99.70151,99.73703,5.144439,64.40006,99.6054,99.48798,64.59287
1996-11,99.88914,101.4074,99.78589,99.81136,5.279876,64.66669,99.58511,99.46353,64.80545
1996-12,100.1106,101.424,99.87648,99.89117,5.378391,64.93909,99.56666,99.4413,65.0194
1997-01,100.1237,101.479,99.98268,99.98473,5.436497,65.22337,99.56336,99.43733,65.23466
1997-02,100.0797,101.6069,100.113,100.0995,5.454197,65.52511,99.5883,99.46738,65.45118
