country,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA
2015-10,96.29616,96.51402,95.95382,97.20032,-2.778276,96.40402,98.40092,97.72373,100.4692
2015-11,96.40571,96.47622,96.01229,97.24071,-2.524997,96.40456,98.17175,97.42168,100.4086
2015-12,96.47883,96.47287,96.06729,97.27869,-2.191195,96.40231,97.96455,97.14858,100.3487
2016-01,96.47492,96.53189,96.14846,97.33477,-1.779632,96.42739,97.79172,96.92081,100.2901
2016-02,96.39793,96.61684,96.30996,97.44633,-1.267871,96.53435,97.66946,96.75967,100.233
2016-03,96.41978,96.64951,96.57504,97.62944,-0.6637494,96.74666,97.60503,96.67474,100.1777
2016-04,96.59883,96.81695,96.94466,97.88477,-0.00647943,97.06538,97.58032,96.64219,100.1245
2016-05,96.89221,97.24483,97.40678,98.20399,0.6834437,97.47858,97.56928,96.62763,100.0737
2016-06,97.33523,97.76466,97.89124,98.53864,1.336717,97.91618,97.55221,96.60513,100.0255
2016-07,97.79924,98.26991,98.40405,98.89288,1.95701,98.38444,97.52905,96.57462,99.98007
2016-08,98.11204,98.63712,98.86069,99.20831,2.467017,98.79905,97.51208,96.55225,99.93764
2016-09,98.29377,98.80869,99.21026,99.44978,2.814771,99.10942,97.51889,96.56122,99.89835
2016-10,98.2783,98.76859,99.43683,99.60629,3.003947,99.29995,97.56474,96.62165,99.86234
2016-11,98.2095,98.55047,99.56116,99.69218,3.098477,99.39162,97.66107,96.74861,99.82971
2016-12,98.20066,98.3921,99.63474,99.743,3.146903,99.436,97.81093,96.94612,99.80054
2017-01,98.35201,98.57785,99.7084,99.79388,3.169773,99.48392,98.00047,97.19594,99.77486
2017-02,98.52061,98.91106,99.79397,99.853,3.121023,99.54721,98.20918,97.47102,99.75273
2017-03,98.7153,99.21427,99.897,99.92417,2.981759,99.63141,98.41701,97.74493,99.73413
2017-04,98.82564,99.35535,100.0272,100.0141,2.761879,99.7462,98.61008,97.99939,99.71906
2017-05,98.83698,99.41793,100.2091,100.1398,2.500466,99.91599,98.78002,98.22337,99.70749
2017-06,98.78841,99.38061,100.4581,100.3117,2.287555,100.1561,98.92409,98.41326,99.69937
2017-07,98.88092,99.33211,100.8017,100.5491,2.144148,100.4939,99.04681,98.575,99.69466
2017-08,99.11623,99.36157,101.224,100.8408,2.140148,100.9135,99.15551,98.71827,99.69328
2017-09,99.46037,99.54173,101.6786,101.1549,2.279553,101.3687,99.25729,98.85242,99.69516
2017-10,99.84737,99.76878,102.1,101.4459,2.511544,101.7939,99.35667,98.98341,99.70022
2017-11,100.1937,99.95784,102.4456,101.6847,2.772043,102.1468,99.45584,99.11411,99.70836
2017-12,100.4209,100.0773,102.7125,101.8691,3.005365,102.4244,99.55486,99.24461,99.71948
2018-01,100.5362,100.1721,102.9013,101.9995,3.15947,102.6271,99.65173,99.37228,99.73347
2018-02,100.593,100.2767,102.9877,102.0592,3.197742,102.7305,99.74435,99.49437,99.75022
2018-03,100.6098,100.386,102.9542,102.036,3.096959,102.7169,99.83248,99.61051,99.76961
2018-04,100.5477,100.3015,102.8077,101.9348,2.854356,102.5933,99.91975,99.72554,99.7915
2018-05,100.4466,100.0775,102.5811,101.7783,2.478263,102.3922,100.0095,99.84376,99.8158
2018-06,100.3346,99.79488,102.3354,101.6086,2.014899,102.1741,100.1,99.96313,99.84236
2018-07,100.2769,99.65475,102.1351,101.4702,1.502083,102.0034,100.1804,100.0691,99.87106
2018-08,100.1471,99.60777,101.9985,101.3758,0.9758878,101.8983,100.2379,100.1448,99.90176
2018-09,99.92351,99.70643,101.938,101.3341,0.4956321,101.8711,100.2668,100.1829,99.93433
2018-10,99.76797,100.0869,101.9782,101.3618,0.1496032,101.9462,100.2786,100.1985,99.96866
2018-11,99.75421,100.6578,102.0967,101.4437,-0.04442289,102.1014,100.2913,100.2152,100.0046
2018-12,99.81851,101.0467,102.25,101.5496,-0.1282517,102.2931,100.3202,100.2533,100.0421
2019-01,99.96133,101.2213,102.3999,101.6531,-0.1406024,102.4828,100.3685,100.3169,100.0809
2019-02,100.0464,101.1006,102.4963,101.7197,-0.1072198,102.6203,100.4318,100.4004,100.121
2019-03,100.0334,100.756,102.539,101.7492,-0.01122141,102.7054,100.5018,100.4926,100.1623
2019-04,99.97849,100.401,102.5733,101.7729,0.1850718,102.7832,100.5683,100.5803,100.2046
2019-05,99.85935,100.1483,102.6408,101.8195,0.4911764,102.8951,100.6227,100.6521,100.2478
2019-06,99.73248,100.1685,102.7659,101.9059,0.8726414,103.0657,100.6615,100.7031,100.2918
2019-07,99.66465,100.3058,102.9311,102.0201,1.248952,103.2774,100.6903,100.7411,100.3365
2019-08,99.67188,100.4502,103.1098,102.1435,1.575224,103.5034,100.7189,100.7788,100.3818
2019-09,99.71907,100.5139,103.281,102.2617,1.817479,103.7226,100.7563,100.8281,100.4276
2019-10,99.84927,100.5653,103.3992,102.3434,1.905775,103.8891,100.8058,100.8934,100.4738
2019-11,100.1365,100.6501,103.4114,102.3519,1.810116,103.9496,100.8662,100.973,100.5204
2019-12,100.4704,100.6919,103.2428,102.2354,1.500944,103.8284,100.9313,101.0587,100.5672
2020-01,100.5245,100.4063,102.8292,101.9496,0.9543519,103.4608,100.9893,101.1352,100.6143
2020-02,99.84985,99.58667,102.1843,101.5042,0.2338149,102.8603,101.026,101.1836,100.6615
2020-03,98.07669,98.19324,100.5801,100.3961,-1.375186,101.293,94.62823,92.75134,100.7088
2020-04,95.6744,96.7483,93.27099,95.34708,-8.568499,93.97621,92.98981,90.59192,100.7561
2020-05,95.05891,96.48823,95.52387,96.90332,-6.417958,96.29134,92.17385,89.51649,100.8034
2020-06,96.28554,97.21531,100.023,100.0112,-2.126587,100.8739,93.92178,91.82024,100.8507
2020-07,98.21078,98.19476,101.5715,101.0809,-0.7686044,102.4836,95.66436,94.11696,100.898
2020-08,100.0314,98.89757,102.2403,101.5429,-0.2865841,103.2068,97.43259,96.44748,100.9453
2020-09,101.4421,99.27869,102.8878,101.9902,0.1797143,103.909,98.2057,97.46642,100.9925
2020-10,102.3342,99.30288,103.4245,102.3609,0.5878294,104.4998,99.00286,98.51708,101.0397
2020-11,102.7507,99.08626,103.8119,102.6285,0.9529372,104.9402,99.77852,99.53939,101.0868
2020-12,102.7629,98.70874,104.0278,102.7776,1.328139,105.2074,100.0402,99.8843,101.1339
2021-01,102.3775,98.31636,104.046,102.7902,1.753269,105.2748,100.2105,100.1087,101.181
2021-02,101.8324,97.97612,103.924,102.7059,2.27481,105.2001,100.2263,100.1296,101.228
2021-03,101.367,97.62741,103.7708,102.6001,3.75229,105.0938,100.2236,100.1259,101.275
2021-04,101.1872,97.78156,103.6673,102.5286,11.77053,105.0377,100.1967,100.0905,101.322
2021-05,101.2991,98.26992,103.5951,102.4787,9.057843,105.0133,100.1506,100.0298,101.3689
2021-06,101.5689,98.79206,103.469,102.3916,4.024845,104.934,100.0939,99.9551,101.4159
2021-07,101.731,99.03169,103.1618,102.1794,2.134248,104.6709,100.0327,99.87441,101.4628
2021-08,101.6983,98.90218,102.6098,101.7981,0.9225668,104.159,99.97082,99.79284,101.5098
2021-09,101.5368,98.51923,101.8409,101.2669,,,,,
2021-10,101.2593,98.26507,100.9343,100.6407,,,,,
2021-11,100.8845,98.10978,99.97176,99.97581,,,,,
2021-12,100.5095,98.02877,99.03066,99.32572,,,,,
2022-01,100.1557,97.92942,98.14449,98.71357,,,,,
