country,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP
1993-07,94.36546,95.98356,94.034,97.55103,-1.99566,60.46861,98.93026,98.25226,64.30505
1993-08,94.6139,95.69807,94.2316,97.63221,-1.180857,60.67627,98.97459,98.3111,64.39057
1993-09,95.17116,95.76244,94.52222,97.75159,-0.2633666,60.94545,99.02921,98.38358,64.47738
1993-10,95.72626,95.66832,94.88618,97.9011,0.706619,61.26384,99.08779,98.46133,64.56561
1993-11,96.18733,95.53292,95.32118,98.07979,1.70058,61.63027,99.14619,98.53884,64.65537
1993-12,96.65523,95.65592,95.8242,98.28642,2.708241,62.04311,99.2015,98.61224,64.74682
1994-01,97.2161,95.89653,96.37542,98.51285,3.70108,62.48986,99.25101,98.67796,64.84004
1994-02,97.85418,96.21406,96.96109,98.75343,4.656031,62.96184,99.29292,98.73357,64.93517
1994-03,98.58869,96.45887,97.56755,99.00255,5.534452,63.45041,99.32693,98.77872,65.03229
1994-04,99.27978,96.8133,98.19091,99.25861,6.326355,63.95323,99.35515,98.81617,65.13152
1994-05,99.80331,97.32558,98.81784,99.51614,7.052965,64.46178,99.38068,98.85004,65.23294
1994-06,100.2901,98.02941,99.41969,99.76337,7.696374,64.9575,99.40635,98.88412,65.33666
1994-07,100.6872,98.87408,99.96278,99.98647,8.185721,65.4184,99.4335,98.92017,65.44276
1994-08,100.7991,99.84219,100.4143,100.172,8.482127,65.82291,99.46272,98.95894,65.55131
1994-09,100.9276,100.4842,100.7299,100.3016,8.526008,66.14167,99.49452,99.00114,65.66239
1994-10,101.3153,100.7198,100.8902,100.3674,8.321068,66.36165,99.53002,99.04826,65.77608
1994-11,101.7847,100.8911,100.9052,100.3736,7.883568,66.48893,99.56995,99.10125,65.89245
1994-12,102.1752,100.8004,100.7828,100.3233,7.229083,66.52826,99.61365,99.15924,66.01154
1995-01,102.3598,100.3918,100.5537,100.2292,6.416654,66.49962,99.65787,99.21793,66.13343
1995-02,102.4469,99.8419,100.2657,100.1109,5.515066,66.43423,99.69834,99.27165,66.25817
1995-03,102.3419,99.40008,99.96066,99.9856,4.585116,66.35968,99.73121,99.31528,66.3858
1995-04,102.062,99.11623,99.66769,99.86525,3.662216,66.29533,99.75452,99.34621,66.51637
1995-05,101.5447,98.84056,99.40115,99.75576,2.775331,66.25081,99.76788,99.36394,66.64994
1995-06,101.1186,98.6969,99.18121,99.66541,1.973904,66.2397,99.77225,99.36974,66.78654
1995-07,100.836,98.82121,99.02402,99.60084,1.306414,66.27304,99.76979,99.36648,66.92622
1995-08,100.4131,99.25249,98.92919,99.56189,0.8020595,66.35085,99.76304,99.35752,67.06902
1995-09,99.87189,99.49241,98.85874,99.53295,0.4629641,66.44788,99.75414,99.3457,67.21497
1995-10,99.39232,99.62244,98.79652,99.50739,0.2889649,66.55341,99.74403,99.3323,67.36412
1995-11,99.04971,99.87431,98.73682,99.48286,0.2627307,66.66362,99.73306,99.31773,67.51648
1995-12,98.68123,100.2472,98.66192,99.4521,0.3582177,66.76658,99.72134,99.30217,67.67209
1996-01,98.29197,100.6665,98.56004,99.41025,0.5332447,66.85423,99.70929,99.28619,67.83096
1996-02,98.06391,100.7378,98.41888,99.35226,0.728334,66.91809,99.69743,99.27043,67.99314
1996-03,98.02624,100.6857,98.2523,99.28384,0.9158283,66.96742,99.68607,99.25536,68.15863
1996-04,98.11425,100.398,98.07215,99.20983,1.078299,67.01019,99.67512,99.24082,68.32745
1996-05,98.4185,100.1102,97.91119,99.14371,1.234638,67.06877,99.66418,99.22632,68.4996
1996-06,98.77955,99.93394,97.79157,99.09457,1.387025,67.15846,99.65279,99.2112,68.6751
1996-07,99.09702,99.73486,97.72536,99.06738,1.53116,67.28778,99.6404,99.19476,68.85397
1996-08,99.24333,99.75077,97.73344,99.07069,1.688875,67.47143,99.62693,99.17688,69.03617
1996-09,99.44412,99.81136,97.81712,99.10507,1.900483,67.71072,99.61319,99.15864,69.22173
1996-10,99.56097,100.2069,97.97652,99.17055,2.182799,68.00613,99.60127,99.14283,69.41064
1996-11,99.63065,100.6484,98.18217,99.25503,2.511126,68.33762,99.5938,99.13291,69.60288
1996-12,99.79066,101.1987,98.41348,99.35004,2.882434,68.69108,99.59303,99.13188,69.79845
1997-01,100.1037,101.6418,98.64463,99.445,3.282305,69.04858,99.59989,99.14098,69.99731
1997-02,100.3979,101.6593,98.85778,99.53255,3.705299,69.39761,99.61462,99.16055,70.19944
1997-03,100.6088,101.6511,99.06702,99.61851,4.152067,69.74796,99.63726,99.19058,70.40482
1997-04,100.8875,101.7065,99.28289,99.70718,4.621442,70.10703,99.6679,99.23125,70.61341
1997-05,101.4106,101.9608,99.51486,99.80247,5.088504,70.48157,99.7065,99.28248,70.82516
1997-06,101.8899,102.5074,99.763,99.9044,5.529053,70.87169,99.75248,99.3435,71.04005
1997-07,102.2761,102.8596,100.0091,100.0055,5.910069,71.26453,99.80416,99.41209,71.25802
1997-08,102.6173,103.0153,100.2503,100.1046,6.204867,71.65794,99.85912,99.48504,71.47901
1997-09,102.9484,102.8839,100.4885,100.2024,6.413313,72.05322,99.91437,99.55836,71.70297
1997-10,103.1397,102.8573,100.7408,100.3061,6.553211,72.46272,99.96646,99.6275,71.92984
1997-11,103.2211,102.8981,101.0056,100.4148,6.654533,72.88518,100.0123,99.68834,72.15955
1997-12,103.1705,102.946,101.2779,100.5267,6.734631,73.31717,100.0499,99.73823,72.39204
1998-01,103.1063,103.0663,101.5585,100.642,6.822086,73.75914,100.0792,99.7771,72.62724
1998-02,102.9582,103.2126,101.8416,100.7582,6.930106,74.20693,100.1012,99.8063,72.86509
1998-03,102.8057,103.2956,102.1159,100.8709,7.031599,74.65235,100.1172,99.82752,73.1055
1998-04,102.6459,103.2902,102.3703,100.9754,7.10339,75.08701,100.128,99.8419,73.3484
1998-05,102.7572,103.3102,102.6024,101.0708,7.132915,75.50896,100.1343,99.85027,73.59373
1998-06,102.9503,103.3607,102.8177,101.1592,7.126011,75.92201,100.1369,99.85366,73.84141
1998-07,102.795,103.4766,103.025,101.2444,7.111677,76.33264,100.1369,99.85369,74.09135
1998-08,102.336,103.6716,103.2309,101.3289,7.099639,76.7454,100.1358,99.85221,74.34347
1998-09,101.8046,103.9174,103.4386,101.4143,7.091456,77.16283,100.1348,99.85095,74.59769
1998-10,101.4222,104.1699,103.6401,101.497,7.060139,77.57869,100.135,99.85114,74.85392
1998-11,101.2759,104.2498,103.8005,101.5629,6.971943,77.96669,100.137,99.85387,75.11209
1998-12,101.3206,104.127,103.8903,101.5998,6.80214,78.30431,100.142,99.86044,75.37209
1999-01,101.2503,103.9357,103.9045,101.6056,6.545379,78.58695,100.1511,99.87252,75.63384
1999-02,101.2143,103.8131,103.8594,101.5871,6.225165,78.82644,100.1657,99.89192,75.89725
1999-03,101.296,103.7109,103.7732,101.5517,5.872019,79.03596,100.187,99.92018,76.16221
1999-04,101.2525,103.5816,103.6671,101.5081,5.519326,79.23131,100.2155,99.95799,76.42863
1999-05,101.1943,103.512,103.567,101.467,5.195654,79.43214,100.2513,100.0055,76.69641
1999-06,101.0578,103.6001,103.494,101.437,4.916408,79.65465,100.2942,100.0624,76.96545
1999-07,100.9383,103.7715,103.4617,101.4238,4.68564,79.90932,100.3435,100.1279,77.23565
1999-08,101.0362,103.9124,103.4821,101.4321,4.508885,80.20576,100.3985,100.2009,77.50689
1999-09,101.3539,104.0779,103.5588,101.4637,4.385878,80.5471,100.4587,100.2808,77.77908
1999-10,101.7665,104.256,103.6738,101.5109,4.30644,80.91957,100.5241,100.3676,78.0521
1999-11,101.9793,104.1703,103.7895,101.5584,4.267597,81.29399,100.5944,100.4609,78.32587
1999-12,102.0036,103.9239,103.8811,101.596,4.273657,81.65076,100.6684,100.5591,78.60025
2000-01,102.0704,103.9265,103.9422,101.6212,4.32344,81.98461,100.7435,100.6588,78.87516
2000-02,102.2675,104.1936,103.9519,101.6251,4.379258,82.27845,100.8161,100.7552,79.15049
2000-03,102.4523,104.4065,103.8801,101.5956,4.392913,82.50793,100.8831,100.844,79.42613
2000-04,102.5829,104.3722,103.7135,101.5272,4.329641,82.66174,100.9422,100.9225,79.702
2000-05,102.6813,104.095,103.4635,101.4245,4.174534,82.74806,100.9922,100.9889,79.97799
2000-06,102.7029,103.8419,103.1627,101.3009,3.938933,82.7922,101.0327,101.0426,80.25402
2000-07,102.586,103.7253,102.8432,101.1697,3.642058,82.81966,101.064,101.0842,80.53001
2000-08,102.5476,103.5451,102.531,101.0414,3.298122,82.85104,101.0869,101.1145,80.80587
2000-09,102.3755,103.2843,102.2466,100.9246,2.924991,82.9031,101.1021,101.1348,81.08154
2000-10,102.2277,103.1628,101.9988,100.8228,2.550146,82.98314,101.1106,101.1459,81.35696
2000-11,102.3185,103.2349,101.7839,100.7346,2.20718,83.0883,101.1126,101.1487,81.63205
2000-12,102.4952,103.2259,101.5832,100.6521,1.901735,83.20354,101.1084,101.1431,81.90676
2001-01,102.4645,103.1875,101.3889,100.5723,1.631801,83.32244,101.0978,101.129,82.18106
2001-02,102.1447,103.1586,101.1885,100.49,1.405501,83.43488,101.0802,101.1057,82.45489
2001-03,101.7172,103.0774,100.9651,100.3982,1.234672,83.52663,101.0557,101.0732,82.72822
2001-04,101.3964,102.8739,100.7067,100.2921,1.120094,83.58763,101.0248,101.0322,83.00102
2001-05,101.1599,102.7088,100.414,100.1718,1.051374,83.61806,100.9882,100.9835,83.27328
2001-06,100.8997,102.5134,100.0904,100.0389,1.000483,83.62051,100.9461,100.9277,83.54498
2001-07,100.6378,102.376,99.75804,99.90237,0.9582721,83.6133,100.8982,100.8641,83.81609
2001-08,100.3422,102.3898,99.44302,99.77296,0.9260679,83.6183,100.8437,100.7918,84.08664
2001-09,100.0408,102.474,99.14963,99.65244,0.8879899,83.63927,100.7821,100.7099,84.35661
2001-10,99.86327,102.4549,98.86464,99.53537,0.8219299,83.6652,100.7136,100.6191,84.62601
2001-11,99.87753,102.2664,98.57378,99.41589,0.7170426,83.68407,100.6395,100.5208,84.89486
2001-12,100.0343,102.0634,98.27338,99.2925,0.5879391,83.69273,100.5617,100.4174,85.16317
2002-01,100.0472,101.8418,97.96807,99.16708,0.4472162,83.69507,100.4827,100.3127,85.43096
2002-02,100.0611,101.7363,97.67682,99.04744,0.3265578,83.70734,100.4056,100.2103,85.69827
2002-03,100.1097,101.6734,97.41275,98.93896,0.2566057,83.74097,100.3324,100.1132,85.9651
2002-04,100.3774,101.6977,97.18832,98.84677,0.2623909,83.80695,100.264,100.0224,86.23151
2002-05,100.6638,101.6557,97.00156,98.77005,0.3418674,83.90392,100.2004,99.93793,86.4975
2002-06,100.7508,101.4247,96.84418,98.70541,0.4837329,84.02502,100.1413,99.85947,86.76311
2002-07,100.8134,101.1755,96.72283,98.65556,0.6733454,84.1763,100.0868,99.78718,87.02837
2002-08,100.7835,101.0979,96.64468,98.62345,0.8921977,84.36434,100.0371,99.72125,87.29331
2002-09,100.6253,101.2395,96.60477,98.60706,1.130917,84.58516,99.99213,99.66156,87.55795
2002-10,100.5345,101.0141,96.56499,98.59072,1.363086,84.80563,99.95114,99.60716,87.82233
2002-11,100.4411,100.5769,96.51812,98.57146,1.595666,85.01939,99.91293,99.55644,88.08646
2002-12,100.4593,100.0072,96.46922,98.55138,1.837895,85.23092,99.87583,99.50722,88.35036
2003-01,100.7062,99.68246,96.44937,98.54323,2.117975,85.46771,99.83781,99.45676,88.61407
2003-02,100.9244,99.6155,96.48495,98.55784,2.44441,85.75349,99.79704,99.40264,88.87758
2003-03,100.8689,99.74784,96.59466,98.60291,2.823452,86.10535,99.75262,99.34369,89.14091
2003-04,100.766,100.1429,96.78797,98.68232,3.252044,86.53239,99.7053,99.28088,89.40408
2003-05,100.5653,100.5694,97.04565,98.78816,3.71148,87.01799,99.65673,99.21642,89.66708
2003-06,100.4864,100.8962,97.34175,98.9098,4.182492,87.53936,99.60888,99.15292,89.92992
2003-07,100.7119,101.0447,97.65253,99.03746,4.632001,88.07535,99.56342,99.09258,90.1926
2003-08,101.0652,101.0736,97.96818,99.16712,5.041075,88.61721,99.52158,99.03706,90.45509
2003-09,101.2075,101.0296,98.28101,99.29562,5.406172,89.15798,99.48409,98.9873,90.71741
2003-10,101.3841,100.9187,98.57529,99.41651,5.751591,89.6833,99.45097,98.94334,90.9795
2003-11,101.4786,100.9718,98.84471,99.52718,6.078435,90.18725,99.42206,98.90497,91.24135
2003-12,101.4282,101.123,99.0723,99.62067,6.362852,90.65403,99.39747,98.87234,91.50291
2004-01,101.3835,101.1785,99.24675,99.69234,6.558288,91.07293,99.37804,98.84654,91.76414
2004-02,101.3984,101.2017,99.3754,99.74518,6.643115,91.4502,99.36471,98.82885,92.02499
2004-03,101.4337,101.237,99.46831,99.78335,6.60743,91.79471,99.35792,98.81984,92.28538
2004-04,101.5528,101.2866,99.54295,99.81401,6.459872,92.12228,99.35688,98.81847,92.54526
2004-05,101.6119,101.1801,99.61073,99.84185,6.234656,92.44327,99.36016,98.82282,92.80453
2004-06,101.627,100.9992,99.68774,99.87348,5.978045,92.7725,99.36613,98.83073,93.0631
2004-07,101.5249,100.9629,99.79177,99.91622,5.735099,93.12656,99.37338,98.84036,93.32088
2004-08,101.4449,100.8499,99.9256,99.97119,5.519159,93.50813,99.38107,98.85056,93.57775
2004-09,101.5449,100.7937,100.0927,100.0398,5.341776,93.9206,99.38911,98.86124,93.8336
2004-10,101.6799,100.921,100.2766,100.1154,5.201861,94.3485,99.39854,98.87376,94.0883
2004-11,101.6613,100.9975,100.4443,100.1843,5.07124,94.76086,99.41087,98.89013,94.34172
2004-12,101.5447,101.1222,100.5811,100.2405,4.952202,95.1434,99.42746,98.91214,94.5937
2005-01,101.3735,101.0819,100.6758,100.2794,4.844597,95.48505,99.44891,98.94061,94.84409
2005-02,101.0845,100.8903,100.7379,100.3049,4.750349,95.7944,99.47545,98.97583,95.09274
2005-03,100.9325,100.7336,100.7927,100.3274,4.684945,96.09524,99.50725,99.01803,95.33945
2005-04,100.7647,100.6561,100.8627,100.3561,4.652911,96.40865,99.54471,99.06775,95.58406
2005-05,100.616,100.6222,100.9584,100.3954,4.653086,96.74473,99.58838,99.12572,95.82637
2005-06,100.6451,100.7208,101.0862,100.4479,4.675037,97.10965,99.63881,99.19264,96.06618
2005-07,100.8384,100.8509,101.2392,100.5108,4.692683,97.49669,99.6963,99.26895,96.30329
2005-08,101.0025,100.8765,101.4058,100.5792,4.690994,97.89459,99.76102,99.35484,96.53748
2005-09,101.1419,100.6853,101.5715,100.6473,4.651375,98.2892,99.83289,99.45021,96.76852
2005-10,101.1675,100.4799,101.7276,100.7114,4.582374,98.67191,99.91154,99.5546,96.99619
2005-11,101.1596,100.305,101.869,100.7695,4.512902,99.03732,99.99632,99.66713,97.22026
2005-12,101.1514,100.3473,101.9984,100.8227,4.46096,99.38771,100.0863,99.78648,97.44048
2006-01,100.9891,100.2263,102.1061,100.8669,4.428225,99.71334,100.1799,99.91082,97.65661
2006-02,101.0381,100.0573,102.2017,100.9062,4.414376,100.0231,100.2759,100.0382,97.8684
2006-03,101.2245,99.97284,102.301,100.947,4.409242,100.3323,100.3731,100.1671,98.07561
2006-04,101.3877,99.84834,102.4138,100.9933,4.399598,100.6502,100.471,100.2971,98.27798
2006-05,101.6016,99.67168,102.5599,101.0533,4.394415,100.9961,100.5697,100.4281,98.47527
2006-06,101.6943,99.63576,102.7601,101.1356,4.408316,101.3905,100.6697,100.5608,98.66724
2006-07,101.6049,99.77811,103.0286,101.2458,4.462484,101.8475,100.7716,100.6961,98.85363
2006-08,101.5448,99.98518,103.3637,101.3835,4.566958,102.3654,100.8763,100.835,99.0342
2006-09,101.6429,100.1027,103.7444,101.5399,4.714912,102.9234,100.9842,100.9782,99.20872
2006-10,101.6885,100.3608,104.1423,101.7033,4.886447,103.4935,101.0957,101.1262,99.37696
2006-11,101.8788,100.561,104.5126,101.8554,5.041675,104.0305,101.211,101.2792,99.5387
2006-12,102.2242,100.5136,104.8162,101.9802,5.138903,104.4951,101.3299,101.437,99.6937
2007-01,102.442,100.3427,105.0508,102.0765,5.186092,104.8846,101.4522,101.5993,99.84179
2007-02,102.5201,100.2496,105.2339,102.1517,5.191412,105.2157,101.5773,101.7654,99.98275
2007-03,102.5636,100.2097,105.3826,102.2128,5.155841,105.5053,101.7045,101.9342,100.1164
2007-04,102.4193,100.0969,105.5094,102.2649,5.082111,105.7654,101.8326,102.1042,100.2426
2007-05,102.2043,100.0713,105.6239,102.312,4.959872,106.0054,101.9601,102.2735,100.3611
2007-06,102.0903,100.2179,105.7128,102.3485,4.755053,106.2117,102.0854,102.4397,100.4719
2007-07,101.9689,100.3196,105.7512,102.3643,4.429808,106.3591,102.2065,102.6005,100.5748
2007-08,101.798,100.1211,105.7169,102.3501,3.965708,106.4249,102.3212,102.7527,100.6697
2007-09,101.5542,99.70133,105.5953,102.3002,3.372224,106.3943,102.4269,102.893,100.7566
2007-10,101.2984,99.13488,105.3643,102.2053,2.658157,106.2445,102.5207,103.0175,100.8353
2007-11,101.3341,98.53239,105.004,102.0573,1.850225,105.9553,102.5994,103.122,100.9059
2007-12,101.2377,97.97512,104.5033,101.8516,0.9762002,105.5152,102.6596,103.2018,100.9683
2008-01,100.9218,97.67508,103.869,101.5911,0.04443045,104.9312,102.698,103.2528,101.0226
2008-02,100.457,97.48947,103.1039,101.2768,-0.9598072,104.2059,102.7111,103.2702,101.0688
2008-03,100.0281,97.126,102.2046,100.9074,-2.056137,103.336,102.6945,103.2482,101.1069
2008-04,99.61679,96.29681,101.1798,100.4864,-3.247797,102.3303,102.6431,103.18,101.1371
2008-05,99.11315,95.11363,100.0632,100.0277,-4.511048,101.2234,102.5514,103.0582,101.1595
2008-06,98.68469,93.90572,98.91505,99.55608,-5.7764,100.0765,102.4142,102.8761,101.1742
2008-07,98.32852,93.23399,97.81383,99.10371,-6.947898,98.96939,102.2282,102.6293,101.1814
2008-08,97.79224,93.07648,96.80779,98.69045,-7.961997,97.95136,101.9935,102.3177,101.1813
2008-09,96.97246,92.80502,95.90434,98.31934,-8.801145,97.03034,101.7146,101.9476,101.1741
2008-10,96.007,92.29063,95.11246,97.99405,-9.439213,96.21584,101.401,101.5314,101.1601
2008-11,95.0797,91.95387,94.46235,97.727,-9.83108,95.53871,101.0674,101.0886,101.1395
2008-12,94.37094,91.73077,93.97149,97.52536,-9.949514,95.01698,100.7326,100.6443,101.1126
2009-01,94.13908,91.59927,93.66424,97.39915,-9.773719,94.67548,100.4184,100.2273,101.0797
2009-02,93.92794,91.61272,93.57006,97.36046,-9.271752,94.54416,100.1452,99.86469,101.041
2009-03,93.89818,92.31576,93.72893,97.42572,-8.392579,94.6634,99.92699,99.57512,100.997
2009-04,94.19267,93.40368,94.13118,97.59096,-7.14057,95.02338,99.76929,99.36581,100.9478
2009-05,94.52217,94.631,94.73912,97.84069,-5.569378,95.58591,99.66998,99.23402,100.8938
2009-06,94.88583,95.63982,95.49089,98.1495,-3.785175,96.28844,99.62239,99.17085,100.8352
2009-07,95.36852,96.28095,96.32928,98.49389,-1.915926,97.07321,99.61715,99.16389,100.7723
2009-08,95.90412,96.58453,97.20879,98.85518,-0.05815211,97.8944,99.64428,99.1999,100.7053
2009-09,96.27907,96.78257,98.08783,99.21628,1.731281,98.71021,99.69465,99.26675,100.6345
2009-10,96.67528,96.97372,98.90731,99.5529,3.373153,99.46134,99.76105,99.35487,100.5602
2009-11,96.93564,97.24125,99.61589,99.84397,4.770621,100.0965,99.83812,99.45716,100.4825
2009-12,97.18282,97.68307,100.1817,100.0764,5.859053,100.5841,99.92213,99.56866,100.4017
2010-01,97.53774,97.8914,100.5757,100.2382,6.569885,100.8956,100.0106,99.68607,100.3181
2010-02,97.93586,97.61697,100.7859,100.3246,6.849081,101.0196,100.1019,99.80723,100.2318
2010-03,98.38544,97.12936,100.8352,100.3448,6.672195,100.9795,100.1947,99.9304,100.1431
2010-04,98.71745,96.7332,100.7632,100.3153,6.095868,100.8159,100.2876,100.0537,100.0523
2010-05,98.89725,96.24448,100.6091,100.252,5.212538,100.5684,100.3791,100.1752,99.95952
2010-06,99.03085,95.82918,100.4317,100.1791,4.162198,100.2962,100.4681,100.2933,99.865
2010-07,99.05827,95.76521,100.2977,100.1241,3.083065,100.066,100.5539,100.4071,99.76898
2010-08,99.08514,96.0993,100.2485,100.1038,2.068552,99.9194,100.6356,100.5155,99.67168
2010-09,99.20724,96.45822,100.2725,100.1137,1.149304,99.84469,100.7121,100.6171,99.57334
2010-10,99.54709,96.56786,100.3237,100.1347,0.3366436,99.79617,100.7817,100.7095,99.47418
2010-11,99.87804,96.46303,100.3706,100.154,-0.3534155,99.74274,100.8422,100.7898,99.37443
2010-12,100.1515,96.25146,100.3958,100.1643,-0.9115347,99.66721,100.8912,100.8548,99.27433
2011-01,100.2293,96.21868,100.3995,100.1659,-1.313477,99.57032,100.9266,100.9018,99.17413
2011-02,100.1601,96.34431,100.3717,100.1544,-1.561336,99.44231,100.9468,100.9286,99.07408
2011-03,99.91128,96.33491,100.3005,100.1252,-1.691149,99.27181,100.9501,100.9329,98.97443
2011-04,99.69182,96.38312,100.1956,100.0821,-1.73292,99.06882,100.9353,100.9134,98.87543
2011-05,99.54566,96.70305,100.0643,100.0282,-1.717739,98.84085,100.9019,100.869,98.77736
2011-06,99.44429,96.97653,99.89941,99.96043,-1.709855,98.58123,100.8495,100.7995,98.68049
2011-07,99.15799,96.82311,99.70412,99.88022,-1.771458,98.29341,100.779,100.7059,98.58511
2011-08,98.88586,96.28494,99.50398,99.798,-1.918005,98.00294,100.6913,100.5895,98.49148
2011-09,98.67516,95.98023,99.33804,99.72984,-2.099416,97.74854,100.5877,100.4521,98.3999
2011-10,98.56652,96.06145,99.19907,99.67275,-2.277541,97.52327,100.4695,100.2951,98.31067
2011-11,98.38182,96.39368,99.04939,99.61126,-2.458733,97.29034,100.3379,100.1204,98.22408
2011-12,98.31911,96.41015,98.832,99.52197,-2.68201,96.99413,100.1948,99.93051,98.14041
2012-01,98.50297,96.01236,98.51494,99.39172,-2.979397,96.60372,100.043,99.72905,98.05997
2012-02,98.62428,95.49047,98.09148,99.21777,-3.347937,96.11304,99.88583,99.52049,97.98306
2012-03,98.55997,94.78348,97.56609,99.00195,-3.772348,95.52693,99.7269,99.30956,97.90997
2012-04,98.39964,94.12753,96.97309,98.75836,-4.228762,94.87943,99.56963,99.10082,97.84099
2012-05,98.25613,93.72018,96.35871,98.50599,-4.679014,94.21608,99.41702,98.89828,97.7764
2012-06,97.98183,93.42828,95.7478,98.25504,-5.092115,93.56136,99.27116,98.7047,97.71647
2012-07,97.73514,92.65826,95.15942,98.01334,-5.452371,92.93409,99.13271,98.52095,97.66148
2012-08,97.53572,91.75391,94.6543,97.80584,-5.723609,92.39364,99.0018,98.34721,97.61167
2012-09,97.59586,91.5341,94.3039,97.66191,-5.870947,92.00977,98.87887,98.18405,97.5673
2012-10,97.75861,91.73239,94.11643,97.5849,-5.878422,91.79044,98.76521,98.03321,97.5286
2012-11,98.05091,91.84883,94.07039,97.56599,-5.73094,91.71468,98.66259,97.897,97.4958
2012-12,98.26701,92.02602,94.15096,97.59908,-5.387985,91.7681,98.57249,97.77742,97.46911
2013-01,98.37404,92.58506,94.34483,97.67873,-4.829935,91.93783,98.49529,97.67496,97.44872
2013-02,98.54964,93.05846,94.60685,97.78635,-4.092119,92.17998,98.43071,97.58926,97.43479
2013-03,98.52513,93.40055,94.92065,97.91526,-3.190846,92.47882,98.37801,97.51933,97.4275
2013-04,98.48836,93.60896,95.27869,98.06233,-2.163024,92.82717,98.33598,97.46353,97.42699
2013-05,98.6218,93.88804,95.68611,98.22969,-1.046369,93.23023,98.30339,97.42028,97.4334
2013-06,98.77996,94.50369,96.14945,98.42002,0.1423772,93.69457,98.2794,97.38844,97.44682
2013-07,98.92675,95.31469,96.66058,98.62998,1.375603,94.21249,98.26355,97.3674,97.46734
2013-08,99.0831,96.04177,97.2049,98.85358,2.571966,94.76997,98.25584,97.35718,97.49506
2013-09,99.18018,96.53102,97.76585,99.08401,3.631434,95.35104,98.25652,97.35809,97.53001
2013-10,99.22023,96.62714,98.31443,99.30936,4.507186,95.9276,98.26569,97.37024,97.57226
2013-11,99.45434,96.75859,98.84387,99.52684,5.210168,96.49318,98.28347,97.39384,97.6218
2013-12,99.75034,97.11465,99.34818,99.73399,5.746948,97.04197,98.3101,97.42918,97.67867
2014-01,99.9085,97.67204,99.81736,99.92673,6.119866,97.5643,98.34562,97.47633,97.74281
2014-02,99.97872,98.18633,100.2317,100.0969,6.358127,98.0409,98.39022,97.53552,97.81423
2014-03,99.95433,98.67745,100.5912,100.2446,6.480192,98.47163,98.44434,97.60735,97.89286
2014-04,99.99794,99.04172,100.9039,100.3731,6.503592,98.86427,98.50852,97.69253,97.97864
2014-05,100.1486,99.35065,101.1864,100.4891,6.440761,99.23496,98.5834,97.79191,98.07149
2014-06,100.3418,99.64481,101.4555,100.5996,6.303051,99.60019,98.66954,97.90623,98.1713
2014-07,100.5333,99.75111,101.7269,100.7111,6.116645,99.97514,98.76691,98.03546,98.27798
2014-08,100.6332,99.842,102.0253,100.8337,5.923936,100.3841,98.87523,98.17921,98.39137
2014-09,100.6739,99.76021,102.3537,100.9686,5.746076,100.83,98.994,98.33685,98.51135
2014-10,100.7098,99.62318,102.7,101.1109,5.601509,101.301,99.12231,98.50715,98.63776
2014-11,100.777,99.62035,103.0477,101.2537,5.47963,101.7806,99.25893,98.68846,98.77042
2014-12,100.7938,100.1819,103.3895,101.3941,5.378869,102.2617,99.40202,98.87838,98.90916
2015-01,100.9162,100.9703,103.6912,101.518,5.274204,102.71,99.54889,99.0733,99.05379
2015-02,101.1621,101.6144,103.9073,101.6068,5.140114,103.0803,99.69639,99.26906,99.20412
2015-03,101.5425,102.1217,104.0127,101.6501,4.950985,103.3469,99.8414,99.46152,99.35992
2015-04,101.8575,102.424,104.0012,101.6454,4.692057,103.503,99.98113,99.64697,99.52098
2015-05,102.0354,102.3123,103.8927,101.6008,4.366026,103.5676,100.1132,99.82224,99.6871
2015-06,102.0498,102.0191,103.7323,101.5349,4.000884,103.5851,100.2357,99.98483,99.85806
2015-07,101.9958,101.92,103.5755,101.4705,3.6361,103.6103,100.3474,100.133,100.0336
2015-08,102.0332,102.0994,103.4567,101.4217,3.280974,103.6777,100.4472,100.2656,100.2136
2015-09,101.9964,102.4183,103.3759,101.3885,2.93265,103.787,100.5344,100.3812,100.3977
2015-10,101.8854,102.8721,103.3043,101.3591,2.57483,103.9093,100.6078,100.4787,100.5857
2015-11,101.8609,103.3032,103.1913,101.3127,2.174243,103.9936,100.6667,100.5569,100.7775
2015-12,101.9109,103.5162,102.9931,101.2313,1.694968,103.995,100.711,100.6157,100.9728
2016-01,101.706,103.131,102.6886,101.1062,1.150262,103.8915,100.7417,100.6563,101.1713
2016-02,101.501,102.6019,102.3085,100.9501,0.6139964,103.7132,100.7606,100.6815,101.373
2016-03,101.4095,102.0552,101.8925,100.7792,0.1479734,103.4999,100.7706,100.6947,101.5775
2016-04,101.313,101.7543,101.4869,100.6125,-0.1979719,103.2981,100.775,100.7006,101.7847
2016-05,101.2054,101.5409,101.1135,100.4592,-0.4225008,103.13,100.7774,100.7037,101.9943
2016-06,101.1849,101.3569,100.7966,100.329,-0.5451223,103.0204,100.7802,100.7074,102.2063
2016-07,101.1164,101.2052,100.5639,100.2334,-0.5911998,102.9978,100.7844,100.7131,102.4203
2016-08,101.0972,101.3335,100.4429,100.1837,-0.5661122,103.0907,100.7904,100.7211,102.6362
2016-09,101.313,101.5331,100.4267,100.177,-0.4762897,103.2927,100.7988,100.7321,102.8538
