country,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPOR_GYSA,LORSGPOR_IXOBSA,LORSGPRT,LORSGPTD
measure,,,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,2010=100,,
time,,,,,,,,,,,
2001-11,97.81905,100.5717,98.75443,99.12964,-0.9578614,86.34397,100.6098,1.253368,87.91563,100.552,87.43301
2001-12,97.98019,100.6024,98.78784,99.16857,-0.7498115,86.51973,100.5117,1.05866,87.96726,100.4406,87.58135
2002-01,98.24786,100.6634,98.88232,99.25473,-0.4359375,86.74792,100.4319,0.8999667,88.03458,100.349,87.72845
2002-02,98.59756,100.7121,99.00531,99.36288,-0.05444657,87.00002,100.3736,0.7992747,88.12115,100.2812,87.87408
2002-03,98.91629,100.7122,99.11487,99.45921,0.3455984,87.23954,100.3371,0.7681646,88.22802,100.2379,88.01863
2002-04,99.15296,100.6514,99.17426,99.51497,0.7156227,87.43416,100.3167,0.7981919,88.35003,100.2131,88.16215
2002-05,99.27073,100.5741,99.16995,99.51987,1.028525,87.57175,100.3038,0.8709298,88.47887,100.1972,88.30473
2002-06,99.1979,100.4434,99.10152,99.47421,1.281256,87.65177,100.2885,0.9648005,88.605,100.1793,88.44644
2002-07,99.08537,100.285,98.98917,99.39336,1.48086,87.69193,100.2614,1.058973,88.71915,100.1488,88.58738
2002-08,99.08765,100.1184,98.85409,99.2931,1.627902,87.71089,100.214,1.134954,88.81263,100.0958,88.72763
2002-09,99.20437,99.94985,98.71052,99.1842,1.717698,87.72134,100.1395,1.178292,88.87842,100.0125,88.86727
2002-10,99.27802,99.60696,98.56244,99.07207,1.71501,87.72688,100.0357,1.181684,88.91393,99.89611,89.00639
2002-11,99.27333,99.13962,98.41911,98.96494,1.611955,87.73579,99.90426,1.142455,88.92003,99.74754,89.14509
2002-12,99.20351,98.66531,98.28003,98.86304,1.419381,87.74778,99.75069,1.062951,88.90231,99.57314,89.28342
2003-01,99.15589,98.30573,98.15682,98.77334,1.182026,87.77331,99.58792,0.9540258,88.87446,99.38823,89.42151
2003-02,99.06985,98.09723,98.05809,98.7003,0.9429409,87.82037,99.43198,0.8313879,88.85378,99.21197,89.55954
2003-03,98.90954,98.05188,97.99975,98.65388,0.7608339,87.90329,99.2965,0.7102707,88.85468,99.06041,89.69746
2003-04,98.77072,98.23331,98.00632,98.6516,0.697876,88.04434,99.19058,0.6068853,88.88622,98.94345,89.83537
2003-05,98.62426,98.47037,98.08106,98.69798,0.7708391,88.24679,99.11996,0.5366868,88.95373,98.86678,89.97332
2003-06,98.55912,98.70636,98.22395,98.79523,0.980207,88.51094,99.08668,0.5122105,89.05885,98.83197,90.11137
2003-07,98.65788,98.82837,98.42088,98.9337,1.291458,88.82442,99.0861,0.5384961,89.19691,98.8336,90.24957
2003-08,98.95757,98.8956,98.65582,99.10098,1.666957,89.17299,99.11111,0.6172531,89.36082,98.86363,90.38797
2003-09,99.30936,98.98423,98.90491,99.27884,2.067795,89.53525,99.15396,0.7473371,89.54264,98.91308,90.5266
2003-10,99.6207,99.0538,99.14222,99.44836,2.463195,89.88776,99.20624,0.9214052,89.73318,98.97173,90.66547
2003-11,99.79541,99.12399,99.34349,99.59216,2.818325,90.20847,99.2606,1.129369,89.92426,99.0305,90.80461
2003-12,99.79752,99.13862,99.49442,99.70008,3.118555,90.48424,99.31181,1.358668,90.1102,99.08314,90.94403
2004-01,99.81005,99.16093,99.60151,99.77696,3.358043,90.72078,99.35768,1.59209,90.28942,99.12792,91.08374
2004-02,99.85778,99.25938,99.68765,99.83884,3.551176,90.93903,99.39715,1.809999,90.46204,99.16477,91.22396
2004-03,100.0031,99.31944,99.7579,99.88901,3.685841,91.14326,99.42825,1.994407,90.6268,99.19262,91.36446
2004-04,100.2357,99.31013,99.81783,99.93129,3.741465,91.33849,99.44743,2.130878,90.78027,99.20778,91.5052
2004-05,100.4107,99.29018,99.86838,99.96635,3.715424,91.52553,99.45085,2.208548,90.91831,99.2058,91.64616
2004-06,100.5166,99.31787,99.91323,99.99664,3.611685,91.70767,99.4367,2.223087,91.0387,99.18439,91.78732
2004-07,100.5621,99.37149,99.95507,100.0237,3.448274,91.88734,99.40857,2.183822,91.14481,99.14735,91.92864
2004-08,100.596,99.48748,99.99521,100.0477,3.243893,92.06567,99.37196,2.105284,91.24213,99.10074,92.07008
2004-09,100.6612,99.60729,100.0329,100.0671,3.023082,92.24197,99.33172,2.002501,91.33573,99.05016,92.21159
2004-10,100.6777,99.66044,100.0549,100.0727,2.799166,92.40387,99.29005,1.889022,91.42826,98.99856,92.35312
2004-11,100.5859,99.67686,100.0501,100.0578,2.58564,92.54094,99.24833,1.776356,91.52164,98.94808,92.49461
2004-12,100.4546,99.73378,100.0139,100.0206,2.392231,92.64883,99.20892,1.674129,91.61876,98.90192,92.63597
2005-01,100.2817,99.80656,99.94436,99.9603,2.209805,92.72553,99.17699,1.590191,91.72519,98.86614,92.77715
2005-02,100.0417,99.84453,99.85341,99.88548,2.026353,92.78178,99.15885,1.531368,91.84734,98.84776,92.91798
2005-03,99.77557,99.79762,99.75697,99.80776,1.853134,92.83228,99.15939,1.504326,91.99012,98.85199,93.05844
2005-04,99.53839,99.64484,99.67306,99.74001,1.702699,92.89371,99.17926,1.512741,92.15354,98.87887,93.19842
2005-05,99.39498,99.40794,99.62309,99.69818,1.595695,92.986,99.21702,1.558493,92.33527,98.92592,93.33779
2005-06,99.42759,99.23785,99.62888,99.69759,1.550433,93.12954,99.27001,1.640149,92.53187,98.9895,93.47645
2005-07,99.5875,99.15413,99.69415,99.74111,1.567789,93.32793,99.33425,1.748953,92.73888,99.06492,93.61425
2005-08,99.76668,99.18181,99.81149,99.82328,1.638677,93.57433,99.40636,1.874858,92.95279,99.14852,93.75106
2005-09,99.9505,99.20296,99.97087,99.93728,1.75344,93.85938,99.48499,2.010839,93.17235,99.23911,93.88673
2005-10,100.1011,99.26072,100.1584,100.0731,1.911378,94.17005,99.57166,2.156213,93.39965,99.33904,94.0211
2005-11,100.2029,99.4054,100.368,100.226,2.11753,94.50052,99.66961,2.313032,93.63856,99.45255,94.154
2005-12,100.362,99.66998,100.5952,100.3925,2.372056,94.84651,99.78199,2.481941,93.89268,99.5836,94.28529
2006-01,100.6003,99.89222,100.8249,100.5614,2.661662,95.19357,99.90951,2.657276,94.16258,99.7329,94.41476
2006-02,100.9049,100.0139,101.0413,100.7196,2.95854,95.52676,100.0508,2.830026,94.44664,99.89879,94.54234
2006-03,101.2396,100.1241,101.2346,100.8589,3.236175,95.83649,100.2022,2.98982,94.74046,100.0768,94.66775
2006-04,101.5534,100.2377,101.4027,100.9773,3.473611,96.12048,100.3561,3.128022,95.03613,100.2588,94.79082
2006-05,101.7789,100.285,101.543,101.0716,3.645543,96.37585,100.5055,3.239018,95.32602,100.4369,94.91135
2006-06,101.9565,100.2965,101.6684,101.1513,3.742254,96.61469,100.6471,3.323127,95.60682,100.6078,95.0292
2006-07,102.0504,100.3554,101.7932,101.2268,3.774099,96.85023,100.7864,3.391202,95.88385,100.7775,95.14415
2006-08,102.1048,100.4208,101.9321,101.3097,3.764023,97.09649,100.9315,3.45555,96.16482,100.954,95.25603
2006-09,102.2121,100.5004,102.086,101.4022,3.723307,97.35405,101.0868,3.521789,96.45368,101.1419,95.3647
2006-10,102.3129,100.5853,102.2542,101.5052,3.66569,97.62203,101.2471,3.580826,96.74413,101.3346,95.46996
2006-11,102.4016,100.7034,102.4293,101.6147,3.590353,97.89342,101.4032,3.617034,97.0255,101.5212,95.57167
2006-12,102.4667,100.8006,102.6005,101.7239,3.490927,98.15754,101.547,3.616803,97.2886,101.6922,95.66968
2007-01,102.5068,100.8227,102.755,101.8248,3.370551,98.40211,101.6782,3.579114,97.53277,101.8472,95.76384
2007-02,102.5693,100.9157,102.8919,101.9161,3.244435,98.62606,101.7997,3.509846,97.76157,101.99,95.85405
2007-03,102.6485,101.0729,103.0099,101.996,3.121327,98.82786,101.9144,3.417169,97.9779,102.1239,95.94019
2007-04,102.6847,101.2735,103.1056,102.061,3.000096,99.00419,102.0233,3.311354,98.18311,102.2505,96.02213
2007-05,102.6733,101.4916,103.171,102.1044,2.875465,99.14709,102.1265,3.201367,98.37776,102.3704,96.09981
2007-06,102.6075,101.5617,103.1868,102.1121,2.715245,99.23801,102.2243,3.091883,98.56287,102.4848,96.17315
2007-07,102.4687,101.4581,103.1422,102.0766,2.494612,99.26626,102.3195,2.980611,98.74178,102.5973,96.2421
2007-08,102.2925,101.1587,103.0435,102.0039,2.205283,99.23774,102.4146,2.862781,98.91781,102.7113,96.30664
2007-09,102.0991,100.7815,102.9071,101.907,1.863429,99.16817,102.511,2.7356,99.09227,102.8283,96.36674
2007-10,101.9445,100.3867,102.7421,101.7939,1.479546,99.0664,102.6073,2.602953,99.26233,102.9453,96.42241
2007-11,101.8633,99.92254,102.546,101.6634,1.058728,98.92985,102.6988,2.469459,99.4215,103.0556,96.47368
2007-12,101.7528,99.48742,102.3245,101.5197,0.6180964,98.76424,102.7775,2.334888,99.56018,103.1492,96.52059
2008-01,101.621,99.09766,102.0834,101.3661,0.1757463,98.57506,102.8327,2.187654,99.66645,103.2137,96.56322
2008-02,101.4674,98.82397,101.8157,101.1971,-0.2740938,98.35574,102.8518,2.010846,99.72741,103.2356,96.60172
2008-03,101.3108,98.5843,101.5053,101.0011,-0.7458086,98.09079,102.8256,1.791966,99.73363,103.2053,96.63614
2008-04,101.0718,98.25157,101.1313,100.7624,-1.256499,97.7602,102.7467,1.521707,99.67717,103.1144,96.6666
2008-05,100.7922,97.7607,100.672,100.4641,-1.819559,97.34306,102.6089,1.192789,99.5512,102.9557,96.69328
2008-06,100.4357,97.17605,100.1146,100.0938,-2.429332,96.82719,102.4038,0.7949244,99.34637,102.7193,96.71636
2008-07,100.0017,96.78417,99.46331,99.65133,-3.071924,96.21688,102.1217,0.3137841,99.05161,102.3937,96.73605
2008-08,99.443,96.74979,98.72805,99.1425,-3.744351,95.52193,101.7522,-0.2653807,98.6553,101.9666,96.75257
2008-09,98.6005,96.77798,97.91775,98.574,-4.453965,94.75126,101.2908,-0.9487057,98.15218,101.4323,96.76617
2008-10,97.38607,96.61287,97.06985,97.97443,-5.173285,93.94141,100.7495,-1.719629,97.55539,100.8042,96.77712
2008-11,95.99995,96.40751,96.26924,97.40625,-5.817257,93.17484,100.1529,-2.54356,96.89265,100.1105,96.78569
2008-12,94.81109,96.1261,95.61095,96.93909,-6.298177,92.5439,99.53929,-3.36773,96.20726,99.39571,96.79216
2009-01,94.07573,95.91518,95.1683,96.62672,-6.548481,92.11989,98.96434,-4.117023,95.56316,98.72552,96.79682
2009-02,93.58379,95.75481,94.96621,96.48532,-6.535998,91.92721,98.48336,-4.716416,95.02385,98.16522,96.79991
2009-03,93.39419,95.80225,95.02254,96.52643,-6.226186,91.98347,98.13718,-5.111053,94.63619,97.7629,96.80174
2009-04,93.55558,96.15418,95.32575,96.74078,-5.608042,92.27776,97.92669,-5.292792,94.40146,97.5196,96.80255
2009-05,93.89988,96.66672,95.82778,97.09386,-4.704279,92.76377,97.83327,-5.27656,94.29832,97.41302,96.80258
2009-06,94.33948,97.26675,96.46054,97.53785,-3.564517,93.37577,97.83057,-5.083145,94.29646,97.41164,96.80204
2009-07,94.85641,97.83748,97.15941,98.02734,-2.250634,94.05138,97.89236,-4.730525,94.36595,97.48437,96.80111
2009-08,95.438,98.34812,97.87084,98.52418,-0.8196835,94.73895,97.99528,-4.231947,94.48026,97.6036,96.79997
2009-09,95.99765,98.84698,98.55258,98.9983,0.6822532,95.3977,98.12144,-3.599233,94.61945,97.74859,96.79878
2009-10,96.56449,99.28255,99.1605,99.4199,2.175453,95.98506,98.25848,-2.854657,94.77052,97.90578,96.79768
2009-11,97.09892,99.56847,99.66743,99.77117,3.541742,96.47486,98.40006,-2.028239,94.92744,98.06881,96.79678
2009-12,97.61363,99.67872,100.0616,100.0447,4.659265,96.85577,98.54549,-1.16103,95.09026,98.23763,96.79617
2010-01,98.09779,99.62698,100.3542,100.251,5.448325,97.13888,98.69891,-0.3135729,95.2635,98.41679,96.79598
2010-02,98.56506,99.42275,100.5655,100.4054,5.890801,97.34245,98.8659,0.4508674,95.45228,98.61272,96.7951
2010-03,99.04894,99.18948,100.7195,100.5248,5.98772,97.49119,99.04846,1.080429,95.65867,98.82631,96.79475
2010-04,99.4898,98.93752,100.8299,100.6168,5.765751,97.59827,99.24015,1.560628,95.87472,99.04929,96.79496
2010-05,99.83465,98.63159,100.9146,100.6917,5.300891,97.68108,99.4316,1.89934,96.08936,99.27019,96.79579
2010-06,100.1174,98.57543,101.0123,100.7755,4.713629,97.77715,99.6157,2.118735,96.29434,99.48042,96.79729
2010-07,100.3849,98.78896,101.1546,100.889,4.110252,97.91714,99.79274,2.251136,96.49026,99.68057,96.79946
2010-08,100.623,99.06447,101.3487,101.0361,3.556027,98.10789,99.96672,2.330453,96.68208,99.87576,96.80235
2010-09,100.8843,99.21746,101.5808,101.2079,3.080394,98.33633,100.1421,2.384155,96.87532,100.0716,96.80598
2010-10,101.2387,99.30864,101.8266,101.3891,2.702155,98.57873,100.3208,2.428993,97.07249,100.2708,96.81036
2010-11,101.6572,99.39144,102.0544,101.5578,2.414767,98.8045,100.501,2.469981,97.27213,100.4716,96.81551
2010-12,102.0954,99.35448,102.2329,101.6914,2.196668,98.98336,100.6766,2.500182,97.46769,100.6674,96.82146
2011-01,102.4089,99.30317,102.3344,101.7688,2.007107,99.08855,100.8352,2.500988,97.64603,100.8446,96.82823
2011-02,102.5608,99.26493,102.3375,101.7735,1.80532,99.0998,100.9639,2.452547,97.79329,100.9883,96.83627
2011-03,102.5375,99.10788,102.2337,101.699,1.556236,99.00838,101.0528,2.340971,97.89801,101.0871,96.84518
2011-04,102.3433,98.91073,102.0314,101.5509,1.254356,98.8225,101.1045,2.177617,97.9625,101.1435,96.855
2011-05,102.023,98.85448,101.7523,101.3454,0.9029954,98.56313,101.1263,1.981776,97.99364,101.1644,96.86577
2011-06,101.6272,98.82256,101.4089,101.093,0.4758367,98.24242,101.1242,1.768545,97.99735,101.1559,96.87756
2011-07,101.1154,98.55657,101.0201,100.8084,-0.03917934,97.87878,101.0998,1.539039,97.97528,101.1197,96.8904
2011-08,100.5646,98.01987,100.6131,100.512,-0.6211147,97.49854,101.0521,1.287323,97.92669,101.055,96.90438
2011-09,100.1183,97.53093,100.2391,100.2409,-1.205058,97.15131,100.981,1.008285,97.8521,100.9622,96.91957
2011-10,99.8905,97.23859,99.93551,100.0227,-1.729789,96.87353,100.8922,0.7068303,97.75862,100.8486,96.93604
2011-11,99.82919,97.1467,99.70657,99.86182,-2.160946,96.66939,100.7932,0.3940908,97.65547,100.7236,96.95389
2011-12,99.881,97.14101,99.53545,99.74805,-2.485917,96.52272,100.6907,0.08525612,97.55079,100.5956,96.9732
2012-01,99.94862,97.24702,99.39446,99.66151,-2.706483,96.40675,100.5884,-0.201636,97.44913,100.4692,96.99408
2012-02,99.94306,97.43658,99.26077,99.58436,-2.824804,96.30042,100.4883,-0.4490325,97.35417,100.3469,97.0176
2012-03,99.75776,97.55505,99.10091,99.49063,-2.866444,96.17036,100.39,-0.6471823,97.26443,100.2283,97.04287
2012-04,99.44091,97.49668,98.89823,99.36534,-2.855625,96.0005,100.2934,-0.7997712,97.17902,100.1123,97.06998
2012-05,99.06806,97.4177,98.66521,99.21593,-2.800372,95.80299,100.1973,-0.9160755,97.09595,99.9968,97.09906
2012-06,98.72551,97.29726,98.41759,99.05373,-2.696612,95.5932,100.099,-1.005508,97.01199,99.8783,97.1302
2012-07,98.40366,97.04952,98.17756,98.89549,-2.539905,95.39275,99.99436,-1.074514,96.92252,99.75199,97.16349
2012-08,98.15205,96.71046,97.96855,98.75736,-2.332367,95.22451,99.87926,-1.126452,96.82359,99.61371,97.19906
2012-09,97.98424,96.3871,97.81149,98.65266,-2.102242,95.10896,99.75265,-1.162598,96.71448,99.46262,97.237
2012-10,97.92104,96.23167,97.72528,98.59454,-1.867273,95.06463,99.61969,-1.184064,96.6011,99.30475,97.27742
2012-11,98.11659,96.16797,97.71726,98.58878,-1.624664,95.09884,99.48958,-1.189573,96.49379,99.15062,97.3204
2012-12,98.35883,96.24579,97.77515,98.62646,-1.370566,95.19981,99.3738,-1.17403,96.40552,99.01347,97.36606
2013-01,98.54087,96.47243,97.87745,98.69228,-1.099456,95.34679,99.28421,-1.128027,96.34988,98.90716,97.41447
2013-02,98.66895,96.66859,97.99887,98.76978,-0.8153992,95.51519,99.23042,-1.043844,96.33794,98.84302,97.4656
2013-03,98.63868,96.80553,98.12169,98.84618,-0.5016648,95.68791,99.21703,-0.9139607,96.37547,98.82674,97.51964
2013-04,98.56559,96.94158,98.25352,98.92879,-0.1333514,95.87248,99.23554,-0.7469265,96.45317,98.84863,97.57664
2013-05,98.62772,97.0853,98.41348,99.03217,0.2971075,96.08763,99.27275,-0.5558655,96.55622,98.89341,97.63667
2013-06,98.8261,97.2915,98.6076,99.16033,0.7805842,96.33939,99.31628,-0.3519984,96.6705,98.94653,97.69975
2013-07,99.11021,97.55077,98.83472,99.31203,1.293537,96.62669,99.35872,-0.1397206,96.7871,98.9988,97.76593
2013-08,99.47142,97.88173,99.09131,99.4841,1.808063,96.94623,99.39642,0.08030252,96.90134,99.04543,97.83525
2013-09,99.82562,98.2045,99.35526,99.65969,2.278965,97.27646,99.42831,0.3074427,97.01182,99.08495,97.90771
2013-10,100.1315,98.40775,99.60079,99.82028,2.658788,97.5922,99.45493,0.5368331,97.11968,99.11855,97.98336
2013-11,100.3697,98.58973,99.81866,99.95852,2.92907,97.88435,99.47731,0.7597064,97.22686,99.14818,98.06218
2013-12,100.508,98.82197,100.0006,100.0685,3.093444,98.14476,99.49604,0.9636112,97.33449,99.175,98.14418
2014-01,100.5762,99.0667,100.1452,100.1503,3.172873,98.37202,99.5107,1.133259,97.44178,99.19821,98.22937
2014-02,100.6102,99.30952,100.2408,100.1978,3.181431,98.55394,99.52056,1.254668,97.54666,99.21624,98.31723
2014-03,100.6267,99.58002,100.2891,100.2126,3.140219,98.69272,99.52654,1.322281,97.64983,99.22932,98.40824
2014-04,100.6089,99.80842,100.288,100.1934,3.039035,98.78608,99.53185,1.348969,97.7543,99.24052,98.50239
2014-05,100.5534,99.98634,100.242,100.1431,2.862586,98.83823,99.5405,1.354773,97.86434,99.25425,98.59964
2014-06,100.4668,100.0046,100.1685,100.0735,2.622889,98.86626,99.5555,1.358311,97.98359,99.27418,98.69997
2014-07,100.4004,99.87365,100.0865,99.99777,2.341089,98.8888,99.57661,1.369673,98.11276,99.30106,98.80334
2014-08,100.3073,99.67155,100.015,99.92927,2.040599,98.92451,99.60215,1.393114,98.25129,99.33432,98.90971
2014-09,100.255,99.54281,99.97729,99.88513,1.768231,98.99654,99.63025,1.429219,98.39833,99.37315,99.01903
2014-10,100.2682,99.53536,99.98283,99.87267,1.559571,99.11422,99.65972,1.476238,98.55341,99.41711,99.13123
2014-11,100.2978,99.5967,100.0307,99.89219,1.422494,99.27675,99.68982,1.531571,98.71596,99.46564,99.24628
2014-12,100.2909,99.81349,100.1162,99.94077,1.360021,99.47955,99.7196,1.592181,98.88423,99.51705,99.36411
2015-01,100.3285,100.1512,100.2277,100.011,1.361306,99.71117,99.74858,1.656579,99.05598,99.56913,99.48463
2015-02,100.423,100.536,100.3423,100.0882,1.41527,99.94875,99.77605,1.723792,99.22816,99.61889,99.60779
2015-03,100.5651,100.8151,100.4436,100.1609,1.502852,100.1759,99.80093,1.78967,99.39744,99.66305,99.73349
2015-04,100.6492,100.9033,100.5175,100.2185,1.61198,100.3785,99.82237,1.848999,99.56177,99.69968,99.86166
2015-05,100.6862,100.8352,100.5604,100.2563,1.734507,100.5526,99.84054,1.897606,99.72142,99.72917,99.99223
2015-06,100.6985,100.7102,100.585,100.2812,1.865745,100.7109,99.85612,1.933139,99.87775,99.75298,100.1251
2015-07,100.7035,100.6278,100.6047,100.3002,1.999865,100.8664,99.86971,1.95627,100.0321,99.77256,100.2601
2015-08,100.7018,100.7136,100.6285,100.3183,2.126699,101.0283,99.88197,1.968856,100.1857,99.78922,100.3973
2015-09,100.7343,100.8693,100.6595,100.3385,2.22539,101.1996,99.89371,1.972808,100.3395,99.80406,100.5365
2015-10,100.7381,101.0523,100.6854,100.3541,2.273585,101.3677,99.90598,1.969473,100.4944,99.81796,100.6777
2015-11,100.7019,101.2194,100.6868,100.3541,2.252604,101.5131,99.9192,1.959517,100.6503,99.83109,100.8206
2015-12,100.6618,101.2762,100.6537,100.3325,2.156972,101.6253,99.93212,1.943384,100.8059,99.84216,100.9653
2016-01,100.5709,101.1094,100.5859,100.2903,1.998575,101.704,99.9405,1.919622,100.9575,99.84758,101.1116
2016-02,100.4645,100.7952,100.4898,100.2323,1.810517,101.7583,99.93683,1.886551,101.1002,99.83984,101.2623
2016-03,100.426,100.5337,100.3895,100.1751,1.630727,101.8095,99.92257,1.848064,101.2344,99.82238,101.4145
2016-04,100.4428,100.4662,100.2988,100.1263,1.487313,101.8714,99.90182,1.810865,101.3647,99.79985,101.568
2016-05,100.4871,100.5044,100.2213,100.0872,1.387508,101.9478,99.88153,1.7821,101.4986,99.77968,101.7227
2016-06,100.5401,100.565,100.1685,100.0639,1.329774,102.0501,99.86903,1.768127,101.6437,99.76958,101.8785
2016-07,100.569,100.5969,100.1463,100.0594,1.306756,102.1845,99.86935,1.772937,101.8056,99.77499,102.0352
2016-08,100.6201,100.6535,100.1609,100.0779,1.315363,102.3572,99.88592,1.798782,101.9878,99.79942,102.1928
2016-09,100.7683,100.7618,100.2161,100.1233,1.35649,102.5724,99.92027,1.845497,102.1913,99.84381,102.3512
2016-10,100.9209,100.9314,100.3028,100.1893,1.433282,102.8205,99.97148,1.909873,102.4137,99.90596,102.5101
2016-11,101.0443,101.0798,100.4055,100.2657,1.549335,103.0858,100.0374,1.987904,102.6511,99.9821,102.6695
2016-12,101.1986,101.128,100.5191,100.3501,1.71003,103.3631,100.1155,2.077471,102.9001,100.0689,102.8293
2017-01,101.3315,101.051,100.636,100.4359,1.907796,103.6443,100.2022,2.178783,103.1571,100.163,102.9893
2017-02,101.4362,100.9294,100.7553,100.5225,2.130782,103.9266,100.294,2.29217,103.4175,100.2618,103.1475
2017-03,101.5229,100.9599,100.8792,100.6109,2.361662,104.2139,100.3882,2.417765,103.682,100.3642,103.3057
2017-04,101.6807,101.1126,101.0109,100.7031,2.589673,104.5096,100.4829,2.549153,103.9486,100.4687,103.4637
2017-05,101.8871,101.3326,101.1471,100.7971,2.80759,104.81,100.5766,2.676972,104.2156,100.5735,103.6214
2017-06,102.0997,101.5865,101.2869,100.8932,3.002486,105.1141,100.6677,2.791367,104.481,100.6768,103.7786
2017-07,102.2796,101.8081,101.4269,100.989,3.164704,105.4184,100.7554,2.885331,104.743,100.7772,103.9353
2017-08,102.4493,101.9761,101.5611,101.0806,3.281594,105.7162,100.8375,2.952175,104.9987,100.8718,104.0912
2017-09,102.6594,102.125,101.6827,101.1639,3.342262,106.0006,100.9092,2.985022,105.2417,100.9548,104.2464
2017-10,102.8598,102.276,101.7818,101.2319,3.345977,106.2609,100.9624,2.97657,105.4621,101.0167,104.4007
2017-11,103.0029,102.3884,101.8481,101.2769,3.298615,106.4862,100.9891,2.921186,105.6498,101.0481,104.554
2017-12,103.0723,102.4401,101.8713,101.2917,3.19494,106.6655,100.9856,2.818187,105.8001,101.0447,104.7062
2018-01,103.0437,102.3822,101.842,101.2697,3.033847,106.7887,100.9593,2.679761,105.9215,101.015,104.8572
2018-02,102.8993,102.2522,101.7694,101.2174,2.826854,106.8644,100.9215,2.522765,106.0265,100.9714,105.0065
2018-03,102.7393,102.1003,101.6654,101.1434,2.582961,106.9057,100.8814,2.357486,106.1263,100.9241,105.1545
2018-04,102.6766,101.9858,101.545,101.058,2.314126,106.9281,100.8419,2.188435,106.2235,100.8759,105.3011
2018-05,102.6212,101.8975,101.4155,100.9662,2.031115,106.9388,100.8032,2.017169,106.3178,100.8265,105.4463
2018-06,102.5515,101.8678,101.2729,100.8651,1.731423,106.9341,100.7668,1.847145,106.4109,100.7774,105.59
2018-07,102.424,101.8621,101.1135,100.7525,1.414463,106.9095,100.7394,1.688059,106.5112,100.7368,105.7321
2018-08,102.305,101.8084,100.9362,100.6267,1.085656,106.8639,100.7293,1.553374,106.6297,100.715,105.8727
2018-09,102.1653,101.7029,100.7512,100.493,0.7617841,106.8081,100.7422,1.456606,106.7747,100.7197,106.0117
2018-10,101.9988,101.5636,100.5735,100.3611,0.4677202,106.7579,100.7767,1.406179,106.9451,100.7499,106.1491
2018-11,101.8162,101.3372,100.4153,100.2409,0.2253912,106.7262,100.8269,1.405243,107.1344,100.7993,106.2849
2018-12,101.5409,101.1046,100.2737,100.1319,0.0419177,106.7102,100.884,1.448292,107.3324,100.8583,106.419
2019-01,101.2328,101.042,100.156,100.0406,-0.06648668,106.7177,100.9373,1.514277,107.5254,100.9141,106.5514
2019-02,100.9472,101.0896,100.0622,99.96794,-0.1083748,106.7486,100.9764,1.578607,107.7003,100.9543,106.6822
2019-03,100.6673,101.1468,99.9789,99.90416,-0.1093357,106.7888,100.9948,1.622696,107.8484,100.9709,106.8114
2019-04,100.4026,101.1575,99.89315,99.84043,-0.09671141,106.8246,100.9932,1.644654,107.9705,100.9647,106.9389
2019-05,100.2183,101.1854,99.79665,99.77035,-0.0857833,106.8471,100.9753,1.649178,108.0712,100.94,107.0648
2019-06,99.95845,101.1711,99.68524,99.69109,-0.07697769,106.8518,100.9444,1.638968,108.1549,100.901,107.1892
2019-07,99.7215,101.1696,99.57364,99.6144,-0.05149102,106.8544,100.9013,1.607316,108.2231,100.8491,107.312
2019-08,99.55781,101.1326,99.47948,99.55377,0.009507675,106.874,100.8456,1.543977,108.2761,100.7845,107.4333
2019-09,99.33121,101.1086,99.40672,99.51192,0.1001378,106.915,100.7782,1.44243,108.3148,100.7082,107.5531
2019-10,99.21623,101.048,99.34953,99.48559,0.1998551,106.9713,100.7037,1.309223,108.3453,100.6256,107.6716
2019-11,99.25771,101.0262,99.29197,99.4632,0.2805187,107.0256,100.6277,1.156917,108.3739,100.5428,107.7888
2019-12,99.38153,100.972,99.20948,99.42701,0.320053,107.0518,100.5542,0.9992774,108.4049,100.4635,107.9048
2020-01,99.43649,100.8228,99.08785,99.36642,0.2966366,107.0342,100.4823,0.8478405,108.4371,100.3865,108.0195
2020-02,98.96631,100.2799,98.91768,99.27449,0.1995359,106.9616,100.4094,0.7106088,108.4656,100.3085,108.132
2020-03,97.67574,99.02412,95.74273,97.09319,-2.953216,103.6351,89.96806,-10.87415,96.12077,88.80063,108.2433
2020-04,96.06753,97.6897,90.42937,93.31755,-8.276148,97.98368,87.76849,-13.54,93.35129,86.15414,108.3538
2020-05,95.71161,97.46186,92.8787,95.08282,-5.716278,100.7394,86.63491,-14.8781,91.99228,84.81409,108.4634
2020-06,96.35091,97.92847,96.44954,97.6078,-1.997422,104.7175,89.81803,-11.3366,95.89383,88.32255,108.5723
2020-07,97.32034,98.33604,97.22284,98.18409,-1.115657,105.6623,92.98619,-7.802688,99.77883,91.80931,108.6805
2020-08,98.13732,98.54946,97.62566,98.47684,-0.6258711,106.2052,96.12747,-4.294161,103.6265,95.25533,108.7882
2020-09,98.65796,98.54487,97.82073,98.60825,-0.367453,106.5222,95.9762,-4.37776,103.5731,95.11253,108.8953
