country,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN
1985-08,100.5546,101.6904,99.386,99.45575,5.018839,61.12988,101.1049,101.2433,61.50754
1985-09,100.4566,101.6855,99.12681,99.22573,4.897879,61.20551,101.1319,101.2744,61.74466
1985-10,100.3271,101.657,98.89436,99.01945,4.697437,61.29826,101.1074,101.2461,61.98357
1985-11,100.1791,101.591,98.69173,98.83963,4.387552,61.41023,101.0223,101.1481,62.22429
1985-12,100.0248,101.5032,98.54707,98.71125,3.996612,61.55923,100.87,100.9727,62.46684
1986-01,99.87038,101.408,98.47235,98.64495,3.592734,61.75323,100.6552,100.7253,62.71123
1986-02,99.71511,101.3107,98.45933,98.63339,3.295993,61.98755,100.3887,100.4183,62.95751
1986-03,99.5556,101.2062,98.49407,98.66422,3.122312,62.25388,100.0866,100.0704,63.20571
1986-04,99.38987,101.08,98.57346,98.73468,3.127745,62.55064,99.7728,99.70901,63.45586
1986-05,99.22608,100.9167,98.67143,98.82162,3.300866,62.86161,99.47108,99.3615,63.70802
1986-06,99.07863,100.7296,98.76916,98.90834,3.598854,63.17493,99.19769,99.04663,63.9622
1986-07,98.96231,100.5323,98.85672,98.98605,3.964652,63.48426,98.95374,98.76566,64.21846
1986-08,98.87026,100.3327,98.91933,99.04161,4.335278,63.78003,98.73238,98.51073,64.47681
1986-09,98.80029,100.1381,98.95506,99.07331,4.665124,64.06082,98.5238,98.27048,64.73729
1986-10,98.75698,99.96288,98.97147,99.08788,4.948106,64.33136,98.31827,98.03377,64.99991
1986-11,98.73178,99.82981,98.99953,99.11279,5.213284,64.61172,98.11255,97.79684,65.26467
1986-12,98.72185,99.75352,99.07262,99.17764,5.46566,64.92385,97.91573,97.57016,65.53158
1987-01,98.73083,99.77714,99.19195,99.28354,5.69314,65.26892,97.755,97.38504,65.80063
1987-02,98.75437,99.95234,99.37162,99.44299,5.919039,65.65661,97.66335,97.27948,66.07179
1987-03,98.79472,100.2196,99.64198,99.68291,6.190185,66.10751,97.66501,97.28139,66.34504
1987-04,98.86068,100.5217,100.0136,100.0127,6.520669,66.62936,97.75583,97.38599,66.62032
1987-05,98.95093,100.8247,100.4573,100.4064,6.906991,67.20346,97.92042,97.57555,66.89754
1987-06,99.07565,101.105,100.9166,100.814,7.308967,67.79237,98.14223,97.83102,67.17665
1987-07,99.25398,101.3345,101.3313,101.1821,7.673312,68.35561,98.40816,98.13731,67.45753
1987-08,99.47707,101.4893,101.6596,101.4734,7.971522,68.86427,98.7077,98.48229,67.74009
1987-09,99.74796,101.6087,101.8814,101.6703,8.184724,69.30402,99.02859,98.85187,68.02419
1987-10,100.077,101.7362,102.0053,101.7802,8.313455,69.67952,99.3498,99.22182,68.3097
1987-11,100.4291,101.8969,102.0616,101.8302,8.356024,70.01069,99.64518,99.56203,68.59649
1987-12,100.7637,102.0659,102.0667,101.8347,8.293045,70.30802,99.88679,99.84029,68.8844
1988-01,101.0507,102.1997,102.0631,101.8315,8.168438,70.60037,100.05,100.0282,69.17329
1988-02,101.3047,102.2604,102.0689,101.8367,7.986285,70.90014,100.1194,100.1082,69.46299
1988-03,101.5402,102.2737,102.063,101.8315,7.691865,71.19241,100.1008,100.0868,69.75336
1988-04,101.7607,102.2683,102.0535,101.823,7.283888,71.48257,100.0381,100.0146,70.04424
1988-05,101.9646,102.2629,102.0517,101.8214,6.807806,71.77854,99.98599,99.95454,70.33547
1988-06,102.1381,102.2714,102.0332,101.8049,6.299373,72.06286,99.98491,99.95331,70.62691
1988-07,102.2638,102.3081,101.9694,101.7483,5.792367,72.31502,100.0363,100.0125,70.91837
1988-08,102.3594,102.3796,101.8648,101.6555,5.334191,72.53762,100.123,100.1123,71.20968
1988-09,102.4403,102.4477,101.729,101.535,4.953373,72.73691,100.2257,100.2306,71.50069
1988-10,102.5123,102.4546,101.6181,101.4366,4.697708,72.95286,100.3366,100.3583,71.79121
1988-11,102.5783,102.3504,101.5762,101.3994,4.580075,73.21723,100.4485,100.4872,72.08106
1988-12,102.6375,102.183,101.602,101.4223,4.581869,73.52944,100.5434,100.5965,72.37009
1989-01,102.689,102.0093,101.6758,101.4878,4.639281,73.87572,100.5808,100.6396,72.65809
1989-02,102.7431,101.8706,101.7691,101.5706,4.704189,74.23541,100.5222,100.5721,72.9449
1989-03,102.8151,101.7737,101.8365,101.6304,4.751619,74.5752,100.3592,100.3844,73.23035
1989-04,102.9151,101.7335,101.8199,101.6156,4.713793,74.85211,100.1485,100.1417,73.51426
1989-05,103.0211,101.7737,101.7385,101.5434,4.598692,75.07941,99.97018,99.93633,73.79647
1989-06,103.1001,101.8706,101.6338,101.4505,4.474147,75.28706,99.89223,99.84656,74.07682
1989-07,103.1235,102.0092,101.5411,101.3682,4.405683,75.50098,99.93195,99.89231,74.35512
1989-08,103.1086,102.1829,101.4901,101.323,4.41927,75.74326,100.0748,100.0569,74.6312
1989-09,103.0731,102.3502,101.4859,101.3193,4.510737,76.01788,100.2841,100.2979,74.90488
1989-10,103.0255,102.4546,101.5313,101.3596,4.62529,76.32714,100.5027,100.5497,75.17596
1989-11,102.9785,102.4486,101.6146,101.4335,4.70536,76.66237,100.6795,100.7533,75.44427
1989-12,102.9441,102.3825,101.7203,101.5273,4.736321,77.01203,100.7944,100.8856,75.7096
1990-01,102.9293,102.3136,101.8189,101.6148,4.70776,77.35361,100.8875,100.9929,75.97179
1990-02,102.9193,102.2768,101.8915,101.6792,4.630131,77.67261,101.0188,101.1441,76.23068
1990-03,102.8932,102.2564,101.932,101.7151,4.543838,77.96378,101.2298,101.3871,76.48608
1990-04,102.8364,102.2237,101.9408,101.723,4.508996,78.2272,101.5023,101.701,76.73783
1990-05,102.7683,102.1569,101.9186,101.7032,4.506405,78.46279,101.7879,102.0299,76.98577
1990-06,102.7162,102.0741,101.8674,101.6579,4.495989,78.67196,102.0323,102.3114,77.22974
1990-07,102.7014,102.0037,101.7815,101.5816,4.435386,78.84975,102.2001,102.5046,77.4696
1990-08,102.708,101.9711,101.6497,101.4647,4.282767,78.98716,102.2724,102.5879,77.70522
1990-09,102.7158,101.9728,101.4664,101.302,4.027292,79.07935,102.2514,102.5637,77.93649
1990-10,102.7116,102.009,101.2263,101.0889,3.661407,79.12179,102.1702,102.4702,78.1633
1990-11,102.6984,102.0821,100.952,100.8455,3.221202,79.13182,102.0719,102.357,78.38558
1990-12,102.6814,102.16,100.6787,100.6029,2.75894,79.13675,101.9922,102.2652,78.60327
1991-01,102.6616,102.2,100.4176,100.3713,2.316465,79.14548,101.9443,102.2101,78.81631
1991-02,102.6341,102.1664,100.1824,100.1625,1.926261,79.16879,101.9257,102.1886,79.02467
1991-03,102.5863,102.0871,99.97121,99.97509,1.592697,79.20551,101.9228,102.1852,79.22831
1991-04,102.504,101.9906,99.77708,99.80281,1.307692,79.25017,101.9136,102.1746,79.42722
1991-05,102.3974,101.8898,99.59908,99.64484,1.069781,79.30218,101.8771,102.1326,79.6214
1991-06,102.2729,101.7816,99.41891,99.48495,0.8581613,79.34708,101.8025,102.0467,79.81086
1991-07,102.129,101.6517,99.24884,99.33403,0.6911807,79.39474,101.7018,101.9306,79.99564
1991-08,101.9696,101.4866,99.09457,99.19713,0.5857638,79.44984,101.5945,101.8071,80.17577
1991-09,101.7913,101.3076,98.9706,99.0871,0.5625316,79.52419,101.4962,101.6939,80.35133
1991-10,101.5844,101.1431,98.86179,98.99054,0.6117982,79.60585,101.4067,101.5908,80.52237
1991-11,101.3544,101.0153,98.75151,98.89268,0.6947488,79.68159,101.3186,101.4893,80.68897
1991-12,101.0999,100.9124,98.63533,98.78957,0.7722557,79.74789,101.2246,101.381,80.85124
1992-01,100.8143,100.8203,98.51808,98.68552,0.8380563,79.80877,101.1258,101.2673,81.00926
1992-02,100.5108,100.7288,98.39943,98.58023,0.8782482,79.86408,101.0263,101.1526,81.16316
1992-03,100.2028,100.6279,98.28933,98.48252,0.9046679,79.92205,100.9284,101.0399,81.31305
1992-04,99.90031,100.5031,98.18731,98.39199,0.9240317,79.98246,100.8287,100.9251,81.45907
1992-05,99.61207,100.3399,98.08864,98.30443,0.9324762,80.04165,100.7209,100.8009,81.60134
1992-06,99.35438,100.1526,97.99637,98.22254,0.9517369,80.10226,100.5986,100.6601,81.74003
1992-07,99.14581,99.95492,97.89882,98.13597,0.9574788,80.15493,100.4598,100.5003,81.87528
1992-08,98.97124,99.75475,97.79788,98.0464,0.9458951,80.20135,100.3075,100.3249,82.00725
1992-09,98.81966,99.55975,97.70306,97.96224,0.9120314,80.24947,100.1513,100.1449,82.13609
1992-10,98.68781,99.38487,97.62797,97.89561,0.8854405,80.31071,100.0108,99.98312,82.26199
1992-11,98.56102,99.25504,97.59232,97.86398,0.9035491,80.40155,99.90397,99.86008,82.38512
1992-12,98.42604,99.18762,97.61301,97.88233,0.9885395,80.53622,99.83408,99.77958,82.50563
1993-01,98.27898,99.22601,97.69573,97.95575,1.141554,80.71983,99.7751,99.71165,82.6237
1993-02,98.1414,99.41087,97.83185,98.07654,1.35417,80.94558,99.69095,99.61474,82.73949
1993-03,98.04987,99.64553,98.00813,98.23298,1.602573,81.20286,99.5541,99.45712,82.85319
1993-04,98.03621,99.79973,98.19132,98.39555,1.852787,81.46436,99.366,99.24049,82.96494
1993-05,98.06154,99.7636,98.35798,98.54345,2.085359,81.71081,99.14513,98.9861,83.07491
1993-06,98.0778,99.58207,98.48337,98.65472,2.271395,81.9217,98.9188,98.72543,83.18329
1993-07,98.05023,99.2986,98.56392,98.72621,2.419277,82.0941,98.71763,98.49373,83.29021
1993-08,97.98887,98.94428,98.61008,98.76717,2.537809,82.23671,98.56899,98.32254,83.39584
1993-09,97.90644,98.62891,98.61752,98.77378,2.612451,82.34595,98.48902,98.23043,83.50032
1993-10,97.80986,98.51047,98.61767,98.7739,2.661399,82.4481,98.47092,98.20959,83.60378
1993-11,97.7129,98.72566,98.6543,98.80641,2.709346,82.5799,98.49601,98.23848,83.70634
1993-12,97.63309,99.12356,98.76394,98.90371,2.776347,82.77219,98.54009,98.28926,83.80811
1994-01,97.58896,99.53141,98.97192,99.08828,2.882432,83.04652,98.57694,98.3317,83.90918
1994-02,97.58016,99.83781,99.24664,99.33207,3.003445,83.37673,98.586,98.34212,84.00964
1994-03,97.61837,100.0658,99.55991,99.61009,3.123722,83.73941,98.56072,98.31302,84.10956
1994-04,97.72275,100.2592,99.8884,99.9016,3.2538,84.11505,98.51893,98.26488,84.20902
1994-05,97.86855,100.4462,100.2036,100.1813,3.388731,84.47977,98.48547,98.22635,84.30809
1994-06,98.03605,100.6395,100.4849,100.431,3.533122,84.81609,98.47627,98.21574,84.40681
1994-07,98.21813,100.841,100.7077,100.6287,3.665506,85.10326,98.48167,98.22198,84.5052
1994-08,98.40609,101.0408,100.8698,100.7726,3.772647,85.33921,98.48391,98.22455,84.6033
1994-09,98.59403,101.2088,100.9576,100.8505,3.84514,85.51227,98.4733,98.21233,84.70113
1994-10,98.77727,101.2865,100.9903,100.8794,3.869493,85.63843,98.46471,98.20243,84.79868
1994-11,98.9508,101.212,100.9702,100.8616,3.80199,85.71958,98.4831,98.22362,84.89594
1994-12,99.10301,101.0345,100.8952,100.7951,3.60214,85.75376,98.5491,98.29964,84.9929
1995-01,99.21907,100.7966,100.7678,100.682,3.246735,85.74283,98.66257,98.43031,85.08953
1995-02,99.30559,100.5191,100.594,100.5277,2.776592,85.69176,98.81336,98.60399,85.18578
1995-03,99.3607,100.2466,100.4041,100.3593,2.253216,85.62624,98.98866,98.80589,85.28161
1995-04,99.37373,100.0362,100.2366,100.2106,1.740359,85.57896,99.17764,99.02354,85.37693
1995-05,99.35616,99.94173,100.1136,100.1014,1.289038,85.56874,99.3707,99.24589,85.47169
1995-06,99.31244,99.93539,100.0778,100.0697,0.9624064,85.63237,99.55794,99.46154,85.56579
1995-07,99.24134,100.0021,100.1557,100.1388,0.8099124,85.79253,99.72716,99.65643,85.65916
1995-08,99.16347,100.1461,100.329,100.2926,0.8139651,86.03384,99.86818,99.81886,85.75172
1995-09,99.105,100.3237,100.5741,100.5101,0.9634908,86.33617,99.97848,99.94589,85.84338
1995-10,99.08819,100.4925,100.8674,100.7704,1.21554,86.6794,100.0709,100.0523,85.93403
1995-11,99.10241,100.6255,101.1673,101.0366,1.526125,87.02777,100.1641,100.1597,86.02359
1995-12,99.14008,100.735,101.4419,101.2803,1.865705,87.35367,100.2749,100.2873,86.11198
1996-01,99.20144,100.8359,101.668,101.4809,2.208998,87.63689,100.4099,100.4428,86.1991
1996-02,99.27593,100.9324,101.8395,101.6331,2.544379,87.87209,100.568,100.6249,86.28488
1996-03,99.35635,101.0131,101.9708,101.7496,2.855613,88.0714,100.7414,100.8246,86.36921
1996-04,99.43971,101.0504,102.0959,101.8606,3.137406,88.26392,100.9146,101.0241,86.452
1996-05,99.52237,101.017,102.1962,101.9496,3.348097,88.43366,101.0723,101.2056,86.5332
1996-06,99.60036,100.9438,102.2736,102.0183,3.444499,88.58198,101.2068,101.3606,86.61272
1996-07,99.67056,100.8576,102.3391,102.0765,3.4103,88.71831,101.3276,101.4997,86.69051
1996-08,99.73641,100.7579,102.3672,102.1013,3.238898,88.82039,101.4484,101.6389,86.76649
1996-09,99.80299,100.6071,102.3606,102.0955,2.958671,88.89057,101.576,101.7858,86.84064
1996-10,99.87638,100.3335,102.3066,102.0476,2.582191,88.91763,101.6985,101.9269,86.91292
1996-11,99.96223,99.88661,102.1961,101.9495,2.143834,88.8935,101.7948,102.0379,86.9833
1996-12,100.0706,99.41424,102.0502,101.8201,1.697545,88.83654,101.844,102.0945,87.05177
1997-01,100.2085,99.132,101.8797,101.6687,1.276861,88.75588,101.8368,102.0861,87.11834
1997-02,100.3493,99.21861,101.7012,101.5103,0.9036632,88.66616,101.7728,102.0125,87.18301
1997-03,100.4531,99.52083,101.5182,101.3479,0.5665696,88.57038,101.6617,101.8845,87.24583
1997-04,100.4842,99.85174,101.3363,101.1865,0.237436,88.47349,101.5279,101.7304,87.30682
1997-05,100.4648,100.0733,101.1487,101.02,-0.07242882,88.36961,101.3982,101.581,87.36607
1997-06,100.4137,100.1502,100.9306,100.8265,-0.3891739,88.23724,101.2901,101.4565,87.42363
1997-07,100.3347,100.0246,100.6628,100.5888,-0.7426979,88.05939,101.2011,101.3541,87.47958
1997-08,100.2366,99.63566,100.3412,100.3035,-1.111978,87.83273,101.1168,101.2569,87.53402
1997-09,100.1156,99.14077,99.97631,99.97961,-1.489804,87.56628,101.0171,101.1421,87.58703
1997-10,99.95634,98.72772,99.57887,99.62691,-1.853368,87.26965,100.8833,100.988,87.63872
1997-11,99.75587,98.53221,99.18295,99.27556,-2.160743,86.97274,100.702,100.7792,87.6892
1997-12,99.49489,98.47363,98.81917,98.95272,-2.402148,86.70255,100.4721,100.5144,87.73859
1998-01,99.15005,98.45062,98.48872,98.65948,-2.586369,86.46033,100.2146,100.2178,87.78703
1998-02,98.76698,98.39963,98.18473,98.38969,-2.736058,86.2402,99.95984,99.92443,87.83464
1998-03,98.39961,98.31791,97.90926,98.14524,-2.852192,86.04418,99.73698,99.66776,87.88155
1998-04,98.088,98.21833,97.67461,97.937,-2.927702,85.88325,99.5631,99.46748,87.92791
1998-05,97.82014,98.11488,97.4872,97.77068,-2.949411,85.76323,99.44704,99.33382,87.97384
1998-06,97.58599,98.02605,97.34734,97.64658,-2.892918,85.68461,99.38954,99.26759,88.01946
1998-07,97.38742,97.98206,97.24905,97.55935,-2.744865,85.64229,99.37923,99.25572,88.0649
1998-08,97.21474,98.01748,97.19831,97.51432,-2.494537,85.64171,99.39729,99.27653,88.11028
1998-09,97.07132,98.11902,97.20559,97.52077,-2.140106,85.69227,99.41868,99.30116,88.1557
1998-10,96.97244,98.28633,97.2954,97.60048,-1.665954,85.81578,99.41138,99.29275,88.20127
1998-11,96.91481,98.52666,97.48176,97.76586,-1.089916,86.02481,99.34834,99.22015,88.24709
1998-12,96.9111,98.78374,97.76088,98.01356,-0.4455437,86.31625,99.22151,99.07407,88.29325
1999-01,96.98331,98.98607,98.11609,98.32878,0.2489907,86.67561,99.05955,98.88753,88.33985
1999-02,97.10206,99.0785,98.51302,98.68104,0.965329,87.0727,98.90502,98.70956,88.38699
1999-03,97.24347,99.10847,98.90611,99.02988,1.654037,87.46738,98.79417,98.58188,88.43476
1999-04,97.39944,99.13364,99.28027,99.36192,2.285814,87.84638,98.73629,98.51522,88.48322
1999-05,97.56521,99.19184,99.61536,99.65929,2.831832,88.1919,98.72633,98.50375,88.53244
1999-06,97.74352,99.27593,99.91766,99.92757,3.296877,88.50952,98.7534,98.53493,88.58247
1999-07,97.93887,99.37183,100.1858,100.1655,3.684762,88.798,98.80569,98.59516,88.63334
1999-08,98.13932,99.4706,100.4201,100.3734,3.988664,89.05767,98.87601,98.67615,88.6851
1999-09,98.32928,99.56878,100.6223,100.5529,4.198467,89.29003,98.96529,98.77897,88.73778
1999-10,98.49736,99.66582,100.8051,100.7151,4.300434,89.50623,99.08493,98.91676,88.79137
1999-11,98.6545,99.76207,100.9777,100.8683,4.28914,89.71453,99.24753,99.10403,88.8459
1999-12,98.81467,99.858,101.1363,101.009,4.165281,89.91157,99.45528,99.34331,88.90137
2000-01,98.98632,99.95415,101.2819,101.1383,3.948663,90.09814,99.68513,99.60805,88.95776
2000-02,99.16092,100.0513,101.3838,101.2287,3.645401,90.24685,99.90462,99.86084,89.01508
2000-03,99.32397,100.1508,101.4347,101.2738,3.297014,90.3512,100.0862,100.07,89.07328
2000-04,99.46314,100.2532,101.4369,101.2757,2.921798,90.41307,100.2224,100.2268,89.13236
2000-05,99.58786,100.3553,101.3947,101.2383,2.544856,90.43626,100.3187,100.3377,89.19232
2000-06,99.70811,100.4437,101.3278,101.179,2.179135,90.43827,100.3896,100.4194,89.25314
2000-07,99.82758,100.4892,101.2344,101.0961,1.823579,90.4173,100.4572,100.4973,89.31481
2000-08,99.94142,100.4542,101.1286,101.0022,1.491547,90.386,100.5427,100.5958,89.37733
2000-09,100.034,100.3439,101.015,100.9014,1.185496,90.34856,100.6573,100.7277,89.4407
2000-10,100.0825,100.1449,100.889,100.7896,0.887518,90.30061,100.7923,100.8832,89.50491
2000-11,100.0815,99.8391,100.7446,100.6614,0.582235,90.23689,100.9267,101.038,89.56997
2000-12,100.0055,99.50665,100.5765,100.5122,0.2680852,90.15261,101.0333,101.1608,89.63589
2001-01,99.82124,99.24698,100.3717,100.3305,-0.06883484,90.03612,101.0843,101.2195,89.70267
2001-02,99.57427,99.12634,100.1609,100.1434,-0.36797,89.91477,101.0551,101.1859,89.77036
2001-03,99.30773,99.05271,99.95038,99.9566,-0.6162573,89.7944,100.9315,101.0435,89.83897
2001-04,99.0432,98.89639,99.73287,99.76357,-0.8236396,89.6684,100.7227,100.8031,89.90857
2001-05,98.78136,98.56362,99.51447,99.56975,-0.9884965,89.5423,100.4495,100.4883,89.97918
2001-06,98.51552,98.15299,99.28842,99.36916,-1.136872,89.4101,100.1379,100.1295,90.05088
2001-07,98.24246,97.80708,99.07059,99.17584,-1.251082,89.28611,99.81839,99.76151,90.12373
2001-08,97.97724,97.64211,98.86794,98.99601,-1.337942,89.17669,99.52015,99.41802,90.19778
2001-09,97.74864,97.61278,98.69604,98.84345,-1.386387,89.09598,99.26627,99.12562,90.2731
2001-10,97.58685,97.67728,98.57979,98.74029,-1.36657,89.06659,99.06762,98.89683,90.34975
2001-11,97.4744,97.82661,98.5308,98.69682,-1.260761,89.09921,98.92903,98.73721,90.42778
2001-12,97.40472,98.02007,98.55437,98.71774,-1.057961,89.19883,98.85141,98.64781,90.50723
2002-01,97.3913,98.22839,98.65172,98.80412,-0.743457,89.36674,98.82938,98.62243,90.58812
2002-02,97.43404,98.43259,98.81002,98.9446,-0.3594968,89.59153,98.85489,98.65182,90.67049
2002-03,97.55706,98.60816,98.9885,99.103,0.04674585,89.83637,98.91676,98.72308,90.75435
2002-04,97.79044,98.71323,99.16015,99.25532,0.4554457,90.07678,98.99662,98.81505,90.83971
2002-05,98.07153,98.70542,99.29561,99.37553,0.8306298,90.28606,99.0753,98.90568,90.92654
2002-06,98.32513,98.62918,99.37004,99.44158,1.153561,90.4415,99.13791,98.97778,91.01486
2002-07,98.49594,98.5274,99.39557,99.46424,1.419997,90.55397,99.17881,99.02489,91.10463
2002-08,98.60849,98.42142,99.38565,99.45544,1.635944,90.63557,99.19769,99.04663,91.19583
2002-09,98.69105,98.31665,99.35034,99.42411,1.795132,90.69537,99.19695,99.04578,91.28843
2002-10,98.75771,98.21231,99.30731,99.38592,1.889374,90.74939,99.18064,99.027,91.38239
2002-11,98.82056,98.10999,99.27801,99.35991,1.928172,90.8172,99.154,98.99632,91.47766
2002-12,98.8863,98.02183,99.27528,99.35749,1.918982,90.91054,99.1239,98.96165,91.5742
2003-01,98.95655,97.97654,99.30144,99.38071,1.862906,91.03156,99.10008,98.93421,91.67194
2003-02,99.02544,98.01147,99.35066,99.42439,1.767344,91.17492,99.09208,98.925,91.77082
2003-03,99.08394,98.12159,99.41698,99.48324,1.668327,91.33514,99.10564,98.94062,91.87077
2003-04,99.1256,98.32085,99.5078,99.56384,1.601101,91.519,99.13799,98.97787,91.97169
2003-05,99.16268,98.6282,99.6255,99.6683,1.597853,91.7287,99.18417,99.03106,92.07352
2003-06,99.21452,98.96458,99.76401,99.79121,1.677437,91.9586,99.24213,99.09782,92.17612
2003-07,99.30049,99.23038,99.91239,99.92288,1.816167,92.19858,99.31659,99.18358,92.27943
2003-08,99.41819,99.35384,100.0725,100.0649,2.002166,92.45025,99.41411,99.29589,92.3833
2003-09,99.57282,99.41014,100.2347,100.209,2.215539,92.70476,99.53687,99.43728,92.48764
2003-10,99.77486,99.49795,100.3692,100.3283,2.407483,92.93417,99.67477,99.59611,92.59232
2003-11,100.0007,99.68306,100.4691,100.4169,2.548909,93.13205,99.81191,99.75406,92.6972
2003-12,100.2256,99.91061,100.5405,100.4803,2.632509,93.30376,99.93207,99.89244,92.80215
2004-01,100.4319,100.1086,100.5951,100.5287,2.667617,93.45993,100.0241,99.99848,92.90705
2004-02,100.6198,100.249,100.6397,100.5683,2.667204,93.60674,100.0818,100.0648,93.01175
2004-03,100.7867,100.4382,100.6903,100.6133,2.653729,93.75893,100.1049,100.0915,93.11611
2004-04,100.9262,100.7769,100.7415,100.6587,2.613957,93.91127,100.1039,100.0904,93.22001
2004-05,101.0475,101.084,100.7947,100.7059,2.546932,94.06497,100.0912,100.0757,93.32331
2004-06,101.1542,101.2507,100.8439,100.7495,2.452961,94.21431,100.0745,100.0565,93.42587
2004-07,101.2407,101.5685,100.8663,100.7694,2.320213,94.33778,100.0516,100.0301,93.52757
2004-08,101.3044,101.6964,100.8512,100.756,2.136253,94.42522,100.0171,99.99034,93.62825
2004-09,101.3299,101.6133,100.8182,100.7267,1.930739,94.49464,99.96987,99.93598,93.72779
2004-10,101.2975,101.6053,100.7711,100.685,1.738249,94.5496,99.92184,99.88066,93.82606
2004-11,101.2287,101.5121,100.7241,100.6432,1.579407,94.60298,99.89031,99.84435,93.9229
2004-12,101.1439,101.3409,100.6847,100.6082,1.455629,94.66193,99.89104,99.8452,94.0182
2005-01,101.0557,101.3595,100.6497,100.5772,1.35175,94.72327,99.93008,99.89015,94.11181
2005-02,100.9789,101.3151,100.6081,100.5403,1.249567,94.77642,100.008,99.97993,94.20359
2005-03,100.9335,101.1952,100.5719,100.5081,1.145184,94.83264,100.1218,100.111,94.29339
2005-04,100.9376,101.272,100.5542,100.4925,1.057242,94.90414,100.2635,100.2742,94.38107
2005-05,100.9676,101.3561,100.5664,100.5032,0.9956046,95.00149,100.4226,100.4574,94.46648
2005-06,100.9977,101.4126,100.6157,100.547,0.9736186,95.13159,100.5858,100.6453,94.54948
2005-07,101.0139,101.5348,100.701,100.6228,1.012887,95.29332,100.7365,100.8189,94.62993
2005-08,101.0269,101.5415,100.8105,100.7199,1.112097,95.47532,100.8584,100.9593,94.7077
2005-09,101.0562,101.4602,100.941,100.8357,1.248661,95.67457,100.9408,101.0542,94.78265
2005-10,101.1171,101.5791,101.0887,100.9668,1.414854,95.88734,100.9857,101.1059,94.85466
2005-11,101.1913,101.7194,101.2353,101.0969,1.578396,96.09619,101.0004,101.1229,94.92362
2005-12,101.2529,101.8386,101.3743,101.2203,1.725069,96.29491,100.9935,101.1149,94.98943
2006-01,101.282,102.0339,101.5,101.3318,1.852259,96.47779,100.9726,101.0909,95.05197
2006-02,101.2893,102.0773,101.5994,101.42,1.958221,96.63235,100.9436,101.0575,95.11118
2006-03,101.2875,101.9703,101.6612,101.4748,2.019558,96.74784,100.9116,101.0206,95.16695
2006-04,101.2843,101.9293,101.6835,101.4946,2.021034,96.82219,100.8818,100.9862,95.21922
2006-05,101.2832,101.8002,101.6483,101.4634,1.933355,96.8382,100.8619,100.9633,95.26791
2006-06,101.288,101.6189,101.5865,101.4086,1.780216,96.82514,100.8641,100.9659,95.31298
2006-07,101.3027,101.567,101.5285,101.3571,1.593564,96.81187,100.9069,101.0152,95.35437
2006-08,101.3277,101.4892,101.4931,101.3257,1.404577,96.81635,101.0077,101.1312,95.39203
2006-09,101.3658,101.4652,101.4806,101.3146,1.216878,96.83881,101.1727,101.3213,95.42593
2006-10,101.4203,101.627,101.4878,101.321,1.031354,96.87627,101.3833,101.5639,95.45604
2006-11,101.4773,101.7507,101.5096,101.3403,0.8611784,96.92375,101.6096,101.8245,95.48232
2006-12,101.5177,101.7583,101.5404,101.3676,0.7071894,96.97589,101.821,102.068,95.50478
2007-01,101.5247,101.8247,101.5616,101.3865,0.5569393,97.01511,101.9968,102.2705,95.5234
2007-02,101.509,101.7642,101.5631,101.3878,0.4131658,97.0316,102.1231,102.416,95.53822
2007-03,101.4804,101.5411,101.5111,101.3416,0.2535177,96.99311,102.1934,102.4969,95.54926
2007-04,101.441,101.3307,101.3979,101.2412,0.07248692,96.89237,102.2124,102.5188,95.55658
2007-05,101.3926,101.078,101.2231,101.086,-0.1127361,96.72903,102.1917,102.495,95.56025
2007-06,101.3323,100.795,100.999,100.8872,-0.320305,96.51501,102.1483,102.445,95.56037
2007-07,101.2572,100.6115,100.7632,100.6779,-0.542876,96.28631,102.1073,102.3978,95.55705
2007-08,101.1816,100.4803,100.5611,100.4985,-0.7538364,96.0865,102.093,102.3813,95.55042
2007-09,101.1248,100.3038,100.437,100.3885,-0.9094132,95.95815,102.1208,102.4133,95.54061
2007-10,101.0994,100.0066,100.4059,100.3609,-0.9916558,95.9156,102.1873,102.4898,95.5278
2007-11,101.0812,99.59705,100.4498,100.3998,-1.013182,95.94173,102.2773,102.5935,95.51216
2007-12,101.0346,99.23366,100.5372,100.4774,-0.9992152,96.0069,102.3695,102.6998,95.49388
2008-01,100.9309,98.94165,100.6329,100.5623,-0.966521,96.07745,102.4398,102.7806,95.47318
2008-02,100.7947,98.65902,100.7206,100.6401,-0.920856,96.13808,102.4629,102.8073,95.45027
2008-03,100.6552,98.32649,100.7761,100.6894,-0.8527173,96.16604,102.4173,102.7548,95.42543
2008-04,100.5303,97.88152,100.7872,100.6993,-0.7662489,96.14993,102.2918,102.6103,95.39891
2008-05,100.4132,97.41765,100.7112,100.6318,-0.7027326,96.04929,102.0793,102.3654,95.37101
2008-06,100.2886,97.02338,100.5156,100.4582,-0.7059514,95.83366,101.7746,102.0146,95.34204
2008-07,100.1413,96.72655,100.1873,100.1669,-0.8261207,95.49087,101.3596,101.5366,95.31232
2008-08,99.97134,96.54221,99.73244,99.76319,-1.102389,95.02726,100.8207,100.9159,95.2822
2008-09,99.76763,96.45203,99.16647,99.26093,-1.563269,94.45806,100.155,100.1492,95.25201
2008-10,99.50344,96.27116,98.51859,98.68598,-2.193694,93.8115,99.38345,99.26057,95.22212
