country,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC
2015-02,98.6658,99.07287,100.0671,100.0363,-0.297028,99.86196,100.4034,100.581,99.79497
2015-03,98.1036,99.30888,99.67665,99.81701,-1.082684,99.4054,100.395,100.5668,99.72787
2015-04,97.53124,98.96273,99.26487,99.58573,-1.849146,98.93603,100.3696,100.5239,99.66872
2015-05,97.00667,98.44717,98.97778,99.42448,-2.401811,98.59895,100.3294,100.4561,99.61726
2015-06,96.02553,97.82592,98.88023,99.3697,-2.684882,98.45825,100.2803,100.3733,99.57325
2015-07,94.5963,97.07848,99.02003,99.44822,-2.619498,98.56104,100.2324,100.2924,99.53647
2015-08,93.91863,96.39129,99.49681,99.716,-2.081001,99.00599,100.1954,100.2299,99.5067
2015-09,94.42647,96.15273,100.1718,100.0951,-1.26651,99.65458,100.1741,100.1939,99.48371
2015-10,95.41962,96.21469,100.947,100.5305,-0.3954908,100.4092,100.1634,100.1759,99.46728
2015-11,96.45538,96.2895,101.7342,100.9726,0.4937148,101.182,100.1542,100.1603,99.45717
2015-12,97.37405,96.37637,102.4088,101.3515,1.346667,101.8488,100.1384,100.1336,99.45316
2016-01,98.08903,96.15864,102.8049,101.574,2.010159,102.2447,100.1145,100.0933,99.45504
2016-02,98.49397,95.78805,102.8834,101.618,2.471925,102.3305,100.0855,100.0443,99.46259
2016-03,98.71137,95.4689,102.7172,101.5247,2.789769,102.1786,100.0562,99.99493,99.47561
2016-04,98.66016,95.39301,102.3962,101.3444,2.973581,101.878,100.0315,99.95319,99.49387
2016-05,98.49887,95.53082,102.0369,101.1426,2.987183,101.5443,100.0154,99.92594,99.5172
2016-06,98.67699,95.7733,101.7948,101.0066,2.91874,101.332,100.0103,99.91747,99.54536
2016-07,99.05002,95.89978,101.6702,100.9367,2.719382,101.2413,100.0165,99.92788,99.57816
2016-08,99.38964,96.00864,101.5121,100.8479,2.136919,101.1217,100.0323,99.95452,99.61537
2016-09,99.50623,96.19286,101.2756,100.715,1.2778,100.928,100.055,99.99293,99.65679
2016-10,99.51485,96.28591,100.9855,100.5521,0.2744457,100.6848,100.0814,100.0375,99.7022
2016-11,99.41585,96.21883,100.6211,100.3475,-0.8015088,100.371,100.1087,100.0835,99.7514
2016-12,99.49914,96.11192,100.2341,100.1301,-1.778092,100.0378,100.1357,100.1291,99.80415
2017-01,99.58987,95.81383,99.95128,99.97125,-2.37962,99.81161,100.1638,100.1766,99.86027
2017-02,99.54321,95.4045,99.84659,99.91245,-2.505822,99.76625,100.1957,100.2305,99.91954
2017-03,99.34631,95.1896,99.84953,99.9141,-2.297224,99.83131,100.2333,100.2938,99.98176
2017-04,99.13747,95.33105,99.93617,99.96277,-1.860178,99.98286,100.2757,100.3655,100.0467
2017-05,98.96254,95.52065,100.0574,100.0308,-1.351791,100.1716,100.3208,100.4416,100.1142
2017-06,99.2866,95.81554,100.1708,100.0946,-0.964011,100.3551,100.3647,100.5157,100.184
2017-07,99.84747,96.36935,100.2239,100.1244,-0.7515318,100.4804,100.403,100.5804,100.2559
2017-08,100.1851,97.01855,100.186,100.1031,-0.5985146,100.5164,100.4323,100.6298,100.3298
2017-09,100.3469,97.48102,100.0752,100.0408,-0.442999,100.4809,100.4522,100.6633,100.4054
2017-10,100.2751,97.6837,99.94911,99.97003,-0.2516969,100.4314,100.4672,100.6886,100.4825
2017-11,100.4706,97.77543,99.85619,99.91784,0.04523676,100.4164,100.4833,100.7159,100.561
2017-12,100.9634,97.81859,99.81766,99.8962,0.4192242,100.4572,100.5046,100.7518,100.6407
2018-01,101.3381,97.77659,99.75191,99.85928,0.6611773,100.4715,100.5292,100.7934,100.7214
2018-02,101.3688,97.65553,99.65562,99.8052,0.6912079,100.4558,100.553,100.8336,100.803
2018-03,100.9206,97.57262,99.52271,99.73055,0.5733671,100.4037,100.5717,100.8652,100.8852
2018-04,100.744,97.63958,99.4023,99.66292,0.3817075,100.3645,100.5843,100.8865,100.968
2018-05,100.8593,97.71558,99.28853,99.59901,0.1602799,100.3322,100.5923,100.8999,101.0511
2018-06,101.3102,97.81548,99.18665,99.5418,-0.04308897,100.3119,100.5992,100.9115,101.1345
2018-07,101.9669,98.02061,99.08413,99.48422,-0.1886254,100.2909,100.6101,100.93,101.2179
2018-08,102.047,98.3393,98.94878,99.4082,-0.278562,100.2364,100.6306,100.9646,101.3013
2018-09,101.3865,98.81854,98.86373,99.36044,-0.2470643,100.2326,100.6647,101.0222,101.3846
2018-10,100.6066,99.42333,98.89743,99.37936,-0.08218367,100.3488,100.7137,101.1048,101.4676
2018-11,100.1233,99.86105,99.06425,99.47305,0.1827804,100.5999,100.7764,101.2106,101.5502
2018-12,99.90819,100.1119,99.24298,99.57344,0.4038774,100.8629,100.8493,101.3338,101.6323
2019-01,100.0272,100.1761,99.37215,99.64598,0.6008187,101.0752,100.9273,101.4655,101.7138
2019-02,100.3597,100.0471,99.4775,99.70515,0.8032566,101.2628,101.0037,101.5943,101.7946
2019-03,100.5901,100.0045,99.56814,99.75606,1.026887,101.4347,101.071,101.708,101.8747
2019-04,100.8109,100.0823,99.67556,99.81639,1.254098,101.6232,101.122,101.7942,101.9539
2019-05,100.9897,100.3362,99.84376,99.91086,1.535611,101.8729,101.1502,101.8417,102.0323
2019-06,101.1336,100.858,100.0643,100.0347,1.857693,102.1754,101.1502,101.8417,102.1097
2019-07,101.3035,101.707,100.3031,100.1688,2.198567,102.4959,101.1196,101.79,102.1862
2019-08,101.3595,102.6123,100.4945,100.2764,2.524976,102.7674,101.0578,101.6857,102.2617
2019-09,101.4248,103.127,100.5795,100.3241,2.690459,102.9293,100.9663,101.5313,102.3363
2019-10,101.5268,103.3069,100.5648,100.3158,2.630243,102.9883,100.8489,101.333,102.4099
2019-11,101.6413,103.381,100.5522,100.3088,2.433996,103.0485,100.7114,101.1009,102.4826
2019-12,101.8391,103.3601,100.5433,100.3038,2.229525,103.1117,100.5624,100.8494,102.5545
2020-01,102.0332,103.1739,100.4635,100.2589,2.004539,103.1013,100.4137,100.5984,102.6256
2020-02,101.9467,102.7714,100.2485,100.1382,1.667321,102.9511,100.2773,100.3681,102.696
2020-03,101.1108,101.805,99.85677,99.91817,1.167017,102.6185,100.1622,100.1738,102.7657
2020-04,99.4475,100.7197,95.55589,97.50259,-3.304773,98.26476,94.51923,90.6479,102.8348
2020-05,97.71948,100.1751,95.24195,97.32628,-3.794536,98.00727,91.50378,85.55751,102.9035
2020-06,96.79874,100.0051,96.08517,97.79987,-3.166041,98.94047,92.26871,86.84878,102.9716
2020-07,96.69656,99.71002,98.08344,98.92218,-1.396443,101.0646,93.03327,88.13945,103.0394
2020-08,96.74102,99.32613,98.15941,98.96485,-1.516405,101.209,93.82596,89.47758,103.1068
2020-09,97.00057,98.79657,98.1982,98.98664,-1.56845,101.3149,94.42982,90.49697,103.1739
2020-10,97.63393,98.31579,98.27007,99.027,-1.488982,101.4548,95.10031,91.62883,103.2408
2020-11,97.91476,98.06696,98.36704,99.08147,-1.385771,101.6205,95.83167,92.86344,103.3075
2020-12,98.1035,98.1088,98.51627,99.16528,-1.233028,101.8403,96.75523,94.42251,103.3741
2021-01,98.23051,98.25469,98.70925,99.27367,-0.9658807,102.1055,97.72956,96.06728,103.4406
2021-02,98.48549,98.50616,98.89651,99.37885,-0.5693808,102.365,98.71179,97.7254,103.5071
2021-03,99.17299,99.10493,99.12306,99.50608,0.04572899,102.6654,99.21303,98.57154,103.5737
2021-04,100.2923,99.88548,99.38383,99.65255,4.820653,103.0018,99.53442,99.11407,103.6404
2021-05,101.7035,100.5606,99.61371,99.78165,5.406925,103.3064,99.65243,99.3133,103.7071
2021-06,102.4756,100.588,99.73534,99.84997,4.607552,103.4992,99.80898,99.57758,103.7739
2021-07,103.0276,100.1315,99.74928,99.8578,2.489296,103.5804,99.98955,99.88239,103.8407
2021-08,103.2266,99.5854,99.67724,99.81734,2.335003,103.5723,100.18,100.2039,103.9076
2021-09,103.0479,99.0669,99.57246,99.75849,,,,,
2021-10,103.2291,98.67205,99.42301,99.67455,,,,,
2021-11,103.4666,98.57174,99.18706,99.54203,,,,,
2021-12,103.6938,98.56168,98.90395,99.38302,,,,,
2022-01,104.0358,98.67759,98.62994,99.22913,,,,,
2022-02,104.087,98.88842,98.36413,99.07983,,,,,
