country,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL
2003-11,8.5,-2.0,-9.9,30.1,4.6,5.2,8.5,1.3,19.0,12.5,6.4,2.7,-10.3,50.7,39.3,41.6,-29.9,-12.8,1.2,27.9,-11.5,16.5,14.7,-2.5,-6.4,26.1
2003-12,30.3,2.9,9.6,35.3,9.8,9.2,12.3,5.3,17.5,7.8,-16.7,4.2,-22.5,50.2,21.7,23.4,-22.2,3.4,18.5,38.7,13.4,26.5,20.5,-3.5,-9.9,26.6
2004-01,33.7,7.9,33.2,34.6,-0.4,7.2,7.0,2.2,12.6,13.9,-9.1,4.5,-5.1,51.3,29.1,22.0,-6.8,-0.8,12.5,33.0,5.3,27.0,16.9,-2.9,-9.3,33.1
2004-02,6.9,-4.6,23.3,29.7,10.3,7.4,11.6,12.2,17.8,7.0,-2.7,11.2,-11.2,43.4,33.8,14.7,-1.5,-0.8,11.3,29.9,4.9,19.1,13.5,-2.0,-7.5,26.1
2004-03,19.5,-4.2,47.4,14.8,4.5,1.3,6.7,1.4,15.3,1.0,-3.1,7.7,-23.7,34.4,19.0,3.6,-32.0,-6.5,7.5,28.6,0.4,21.2,11.4,0.9,-2.7,26.3
2004-04,37.6,12.4,43.7,28.9,7.7,7.7,8.4,10.5,13.4,14.0,16.0,5.9,-12.8,60.7,44.9,8.9,16.8,-0.8,15.7,44.2,3.5,24.3,16.8,-0.4,-4.3,27.1
2004-05,22.4,9.6,63.8,28.6,17.1,11.0,13.4,10.0,12.7,16.2,3.8,3.2,-5.9,57.7,41.1,19.4,11.6,-1.5,10.1,29.5,2.2,22.9,16.7,-0.2,-5.2,32.4
2004-06,29.7,28.1,45.3,29.1,13.7,10.5,8.0,14.6,11.4,17.7,5.0,-0.9,-1.4,53.6,38.0,14.0,12.4,0.3,13.3,30.6,9.1,22.8,15.5,-0.8,-3.9,38.7
2004-07,50.9,19.4,86.1,45.7,22.2,15.5,13.7,16.4,21.4,13.9,-8.5,-10.8,-18.8,49.8,37.1,17.3,-39.2,-9.4,4.3,22.2,0.0,22.5,21.6,4.1,7.2,33.6
2004-08,47.4,27.9,65.9,35.0,21.0,14.3,11.7,12.1,13.0,-0.5,-5.2,8.0,-29.7,36.2,13.5,18.2,-47.0,2.6,18.9,36.4,17.6,31.6,18.7,3.6,4.9,35.0
2004-09,46.1,24.3,47.6,39.1,5.6,10.7,4.6,16.0,12.4,8.2,-3.0,-2.3,-5.5,27.8,50.4,24.4,-25.0,2.8,15.1,28.9,13.7,26.5,19.3,5.0,11.0,32.9
2004-10,47.1,17.6,39.7,45.7,14.2,15.2,15.1,32.9,14.3,9.1,5.6,7.8,-3.8,39.0,26.6,10.9,-8.2,-10.2,-0.2,17.3,-7.6,27.3,9.0,7.6,16.4,31.9
2004-11,20.5,33.4,39.6,34.6,4.0,7.4,9.2,9.3,16.6,4.1,-7.9,12.9,-8.8,34.0,35.0,13.6,-3.2,0.0,7.3,19.6,2.4,14.1,9.3,4.0,7.6,34.6
2004-12,27.2,23.7,37.0,44.7,6.9,12.8,11.1,23.4,13.2,6.1,-0.3,14.3,-7.5,40.2,11.5,9.4,-13.0,-13.7,1.8,24.0,-5.0,11.7,12.4,6.7,12.5,24.1
2005-01,11.4,11.9,41.6,29.1,13.9,10.1,5.6,2.1,12.6,1.3,3.1,13.8,-10.5,28.2,24.7,8.5,-7.1,11.9,15.8,32.7,2.9,31.9,18.4,6.9,11.3,33.3
2005-02,21.9,-1.1,22.2,21.0,12.8,6.3,8.5,5.4,14.9,14.0,6.9,8.9,-10.9,61.9,37.9,14.6,-25.0,-3.2,9.8,24.3,8.3,22.7,13.8,5.2,5.4,33.2
2005-03,15.3,36.6,31.5,30.3,15.2,10.5,15.3,9.8,14.0,13.0,7.9,3.9,4.3,38.8,26.1,12.1,-5.9,-9.3,2.3,18.7,-2.6,16.7,12.3,7.6,10.9,28.0
2005-04,23.8,32.8,40.1,15.9,6.5,3.4,11.4,11.9,12.2,10.6,12.7,6.4,-6.5,44.7,38.9,4.7,-32.1,-6.1,7.6,26.5,2.5,27.7,11.0,1.8,1.8,34.3
2005-05,-1.6,28.8,37.1,24.2,9.4,6.4,13.0,16.4,14.4,4.7,17.2,16.3,-4.6,34.9,35.0,25.2,-10.1,4.8,20.0,39.5,15.8,15.0,12.2,3.4,2.7,37.2
2005-06,43.6,44.7,42.8,36.6,14.1,13.1,14.4,24.5,11.2,11.1,9.4,7.0,-1.3,41.5,32.5,11.7,-6.8,-0.6,9.0,19.6,8.1,20.1,-10.3,2.7,0.3,35.8
2005-07,33.8,31.4,43.0,28.1,9.0,8.8,8.1,10.2,10.6,15.4,13.6,8.3,0.1,54.5,34.9,17.5,-10.4,-18.8,-0.7,27.7,-11.1,25.0,4.6,3.5,4.1,39.6
2005-08,11.1,26.8,31.1,34.4,22.6,15.8,10.5,24.0,9.6,8.6,-1.6,8.5,-5.3,39.4,42.0,8.8,1.4,16.2,17.9,27.3,10.2,31.7,14.7,1.0,-1.3,43.4
2005-09,12.8,41.0,42.1,13.6,12.1,4.0,14.1,4.8,13.7,8.9,1.7,9.4,1.3,34.7,22.4,13.6,-9.9,-8.9,5.5,27.0,-1.4,28.7,5.3,-2.6,-9.9,48.7
2005-10,24.6,21.8,22.6,17.6,15.4,6.6,2.5,4.0,13.2,2.3,0.9,6.5,-14.5,27.9,32.1,17.7,-28.2,5.7,9.3,25.2,-3.0,30.3,15.8,-0.6,-5.1,41.1
2005-11,30.7,28.9,41.9,35.6,19.0,14.3,8.9,16.0,11.8,9.9,-0.5,3.6,-11.2,44.6,34.8,7.5,-15.7,13.0,21.3,34.2,16.6,31.0,29.9,2.8,1.6,31.0
2005-12,3.2,20.3,49.8,41.1,12.1,13.6,10.7,12.9,12.5,8.1,0.4,5.8,-8.5,38.6,28.4,16.3,-28.0,18.4,27.3,42.3,21.3,29.6,28.6,4.9,3.8,32.7
2006-01,18.8,5.5,36.9,38.0,20.0,12.4,16.3,10.2,20.9,6.9,6.1,3.4,-3.9,28.1,31.5,8.7,-2.9,16.3,30.3,45.6,29.2,24.7,25.1,5.4,3.9,37.1
2006-02,-18.2,16.7,38.8,35.9,15.0,11.3,17.5,12.0,16.9,12.6,4.3,7.9,-10.1,55.8,36.1,12.9,-26.9,23.1,29.6,37.8,27.8,30.5,29.9,3.9,4.6,41.8
2006-03,3.0,-9.8,38.3,34.0,17.7,12.1,14.9,14.0,15.6,17.4,13.6,5.2,2.0,55.4,34.0,21.1,-2.2,20.3,26.5,38.4,20.8,27.2,31.7,2.5,-0.3,41.8
2006-04,-6.9,13.4,22.3,25.9,14.5,8.6,10.3,11.5,14.7,14.6,15.8,0.1,-0.7,44.6,41.7,20.5,-15.3,17.0,25.0,41.2,16.7,25.6,22.7,3.4,-2.8,38.7
2006-05,-9.2,5.1,24.8,31.9,21.0,14.1,13.2,20.4,10.5,10.8,-0.8,-8.6,-19.2,42.9,34.6,15.6,-45.2,9.6,20.0,28.5,22.0,30.0,24.5,-0.1,-5.2,42.8
2006-06,17.7,3.6,35.9,28.5,25.3,12.6,10.2,13.6,16.0,22.5,13.1,-7.7,7.3,52.5,44.3,19.6,-1.6,15.9,20.2,30.0,14.6,27.0,27.6,-3.7,-10.0,44.1
2006-07,-24.0,-17.4,27.7,25.0,22.1,12.0,6.8,19.3,11.0,27.8,3.8,-14.6,5.0,63.8,45.9,19.0,12.7,29.7,29.4,29.3,29.2,28.6,24.7,-0.1,-4.9,41.7
2006-08,1.4,1.6,40.0,27.7,16.8,9.6,3.6,17.1,15.8,17.2,6.4,-0.3,0.5,50.8,34.9,13.0,-7.5,25.9,31.8,40.1,29.3,31.9,35.9,-2.2,-9.7,47.6
2006-09,16.4,17.6,59.9,26.1,16.0,8.0,6.8,10.3,18.1,16.5,1.6,-3.4,-6.8,53.0,55.5,19.0,-10.6,23.2,32.0,45.4,27.3,38.2,17.7,-0.4,-3.4,44.1
2006-10,-18.8,10.0,28.2,30.3,12.9,8.1,8.9,16.0,18.9,15.7,-6.5,-0.6,-0.8,47.1,40.2,22.6,-5.3,23.1,29.2,32.7,31.9,24.8,37.9,-0.5,-5.2,51.4
2006-11,-23.9,-9.2,40.1,24.8,16.7,7.4,3.6,13.3,19.4,15.4,2.4,0.4,7.5,39.2,44.4,12.9,-4.9,22.0,28.3,35.9,27.0,36.0,34.6,-4.2,-3.1,48.9
2006-12,-6.0,-17.0,15.3,31.7,6.1,8.0,11.0,15.7,13.7,19.1,20.6,-6.3,4.6,46.3,57.8,14.8,1.5,24.3,32.7,42.8,31.0,32.2,31.0,-3.4,-5.1,43.9
2007-01,16.7,8.5,21.1,38.9,-1.2,6.0,4.0,15.1,19.8,18.6,18.7,8.8,7.1,57.4,32.5,22.0,-2.2,23.6,34.2,45.5,33.5,34.4,32.4,-2.9,-7.9,45.9
2007-02,-11.6,-4.2,15.0,23.6,10.9,3.7,4.5,5.9,23.4,19.9,17.9,-2.1,15.9,41.9,44.5,26.6,-1.0,9.2,22.6,41.4,17.4,30.6,26.7,-3.1,-12.0,51.1
2007-03,-23.5,-4.2,1.4,17.4,10.7,3.0,-0.5,6.8,19.1,17.3,20.0,1.8,3.0,50.6,39.6,25.5,-1.0,9.3,17.3,30.5,12.3,33.2,20.6,-6.6,-15.2,49.7
2007-04,-17.8,-10.5,-6.4,29.3,10.7,8.8,5.0,15.5,13.6,17.0,16.0,4.0,7.9,47.0,31.2,32.3,-9.9,18.7,27.9,38.9,26.2,28.1,26.0,-11.7,-25.7,47.7
2007-05,-25.1,-5.1,19.8,25.7,-0.2,4.2,14.9,9.1,13.0,20.2,28.1,5.9,10.9,55.6,39.1,22.1,9.8,9.6,18.1,24.6,20.0,32.9,19.9,-2.7,-13.5,30.8
2007-06,-13.8,-5.4,3.8,23.4,18.6,9.5,13.4,12.1,13.5,10.3,7.9,3.2,-3.3,37.5,49.2,30.9,-16.9,13.7,24.7,46.9,13.6,28.2,32.4,-2.2,-8.9,33.2
2007-07,-32.5,-17.3,-14.9,33.3,16.7,12.7,12.5,24.4,11.9,12.4,4.8,11.1,6.8,41.5,35.7,20.0,7.9,21.3,31.1,43.2,28.8,28.1,15.8,-6.5,-18.1,36.3
2007-08,-13.0,-12.6,3.4,32.0,-1.6,6.6,10.9,20.8,10.5,14.9,10.7,10.2,6.5,48.4,47.9,21.4,3.6,-2.8,10.8,22.6,12.5,25.6,11.0,-3.8,-12.6,26.6
2007-09,-36.8,-34.8,0.8,31.9,10.7,9.8,14.5,18.3,13.3,15.3,9.5,14.7,7.8,52.6,33.1,25.9,-4.7,21.8,24.5,33.8,18.0,29.2,31.8,-3.2,-9.9,22.1
2007-10,-51.7,-23.0,-21.2,29.7,12.3,10.2,12.9,8.4,11.5,17.3,14.1,7.3,10.6,48.7,35.6,22.1,6.3,17.2,30.5,43.9,30.5,29.8,25.2,-4.2,-18.5,27.2
2007-11,-16.4,-33.5,-12.3,18.5,1.4,3.2,10.2,0.7,10.3,16.8,13.1,3.2,10.6,43.2,39.8,21.2,8.9,16.0,29.9,46.2,27.3,26.0,22.5,-10.7,-26.2,41.1
2007-12,-33.4,-19.8,-16.6,14.3,5.3,2.9,7.6,4.9,11.0,9.3,3.7,9.9,3.4,34.4,34.4,17.8,0.4,10.2,20.8,34.9,17.2,23.1,20.9,-12.4,-29.7,44.5
2008-01,-46.2,-7.5,-16.1,-0.8,-1.4,-5.7,9.9,-6.5,14.9,17.1,17.6,4.8,7.5,48.4,37.3,25.5,4.1,4.5,12.0,24.8,6.8,22.7,17.9,-13.4,-31.6,39.9
2008-02,-39.6,-20.3,-3.4,23.1,8.9,7.2,6.9,6.3,10.5,4.7,4.1,7.0,-0.6,21.7,22.6,15.9,1.2,5.3,10.9,23.1,4.2,19.9,19.4,-12.2,-28.2,36.5
2008-03,-65.7,-29.1,-37.5,16.6,7.6,4.2,9.4,6.0,11.5,15.8,12.8,2.1,8.5,41.1,35.4,19.2,2.0,-3.0,7.5,19.8,5.7,29.0,19.8,-13.0,-27.9,38.4
2008-04,-81.8,-57.2,-49.5,11.4,-8.1,-6.0,2.0,-4.3,21.4,10.8,-13.7,10.0,4.9,37.6,17.3,11.9,-5.6,-13.9,0.7,20.9,-4.9,19.3,24.4,-15.0,-30.6,43.4
2008-05,-56.4,-34.6,-31.2,17.7,2.7,2.1,9.9,0.6,14.2,8.0,-5.1,14.6,5.9,32.5,27.5,24.6,0.9,-6.7,5.5,23.0,0.2,22.1,16.6,-12.1,-27.6,23.3
2008-06,-69.4,-42.0,-40.4,7.8,-5.1,-4.8,6.9,-7.0,16.9,5.4,-10.5,12.5,-3.1,31.8,26.6,27.0,-6.4,-17.5,-3.0,16.1,-7.8,20.4,14.5,-17.9,-41.4,15.9
2008-07,-76.0,-43.6,-30.7,7.0,-3.1,-4.5,7.7,-7.2,17.5,2.9,-15.3,12.9,-5.8,27.3,26.2,30.5,-10.8,-21.7,-7.9,9.8,-11.8,16.9,11.5,-20.3,-42.7,9.3
2008-08,-82.4,-39.5,-40.0,8.7,-5.5,-4.5,7.6,-11.6,16.7,3.6,-19.4,13.4,-3.7,27.9,24.7,30.1,-13.6,-23.6,-6.6,16.9,-13.3,12.2,5.5,-17.6,-30.0,8.3
2008-09,-74.6,-42.4,-47.4,6.5,-7.8,-6.0,5.5,-11.3,16.6,1.8,-18.3,13.9,-7.7,27.0,23.8,24.7,-17.6,-20.6,-5.6,14.0,-10.1,10.9,5.2,-15.4,-30.4,2.2
2008-10,-75.5,-40.4,-63.8,-7.6,-18.9,-16.6,2.2,-20.1,23.3,-6.6,-22.7,16.9,-23.7,20.7,18.7,18.7,-42.2,-37.9,-20.3,2.8,-25.8,9.2,0.0,-25.6,-42.2,-1.4
2008-11,-76.7,-39.6,-71.4,-14.9,-27.3,-22.0,-1.2,-27.5,23.9,-9.2,-27.9,22.3,-22.3,17.0,12.8,12.8,-42.9,-43.9,-25.7,-1.6,-31.6,5.5,-4.6,-25.1,-44.9,-5.2
2008-12,-75.3,-45.8,-72.8,-15.1,-26.3,-22.7,-2.7,-28.8,26.7,-13.3,-44.0,21.7,-32.8,14.6,12.9,5.5,-57.6,-43.0,-25.3,-2.0,-30.8,-1.5,-14.6,-27.0,-50.4,-5.8
2009-01,-88.2,-48.5,-80.6,-22.7,-35.6,-28.2,-7.9,-35.3,26.5,-13.8,-56.7,22.0,-33.1,13.7,13.9,2.8,-61.6,-43.9,-26.9,-5.2,-31.7,-8.3,-23.7,-27.9,-56.0,-10.3
2009-02,-88.5,-45.5,-90.7,-28.3,-41.5,-33.2,-11.1,-39.9,29.7,-24.2,-73.7,31.1,-44.5,2.9,3.7,-3.4,-81.6,-50.8,-30.9,-5.1,-36.8,-12.7,-29.6,-31.6,-57.2,-12.3
2009-03,-92.2,-44.0,-95.6,-32.4,-47.4,-36.6,-12.9,-45.4,30.1,-23.8,-71.5,29.3,-44.4,2.2,5.6,-5.9,-83.4,-47.7,-27.4,-0.6,-34.0,-15.7,-32.5,-32.7,-58.5,-12.5
2009-04,-87.2,-41.3,-90.3,-31.4,-46.7,-36.7,-11.6,-44.4,32.1,-25.6,-65.9,25.0,-57.3,5.3,9.6,-8.4,-95.3,-49.9,-28.7,-0.4,-35.9,-13.2,-31.1,-31.0,-44.0,-12.3
2009-05,-82.7,-39.0,-98.7,-35.4,-49.0,-38.7,-14.1,-47.4,31.8,-22.9,-51.6,22.8,-53.2,7.4,10.3,-10.6,-92.5,-40.1,-22.3,3.2,-29.9,-12.1,-27.2,-35.5,-52.5,-8.2
2009-06,-69.0,-37.1,-85.4,-23.4,-46.2,-32.3,-11.7,-38.6,27.3,-17.2,-43.6,22.5,-43.3,14.0,12.3,-10.7,-80.1,-28.7,-10.7,13.6,-17.0,-7.4,-23.3,-28.1,-28.8,-6.9
2009-07,-64.3,-30.1,-89.9,-31.0,-50.2,-35.9,-12.9,-45.2,26.4,-15.2,-38.1,20.8,-39.5,14.6,16.4,-9.8,-76.3,-33.0,-14.6,10.9,-21.6,-8.0,-21.2,-31.0,-36.8,-6.3
2009-08,-64.7,-31.4,-92.9,-32.0,-46.0,-34.9,-12.6,-43.5,26.7,-13.2,-32.5,18.0,-38.3,16.6,15.1,-11.4,-72.4,-27.2,-10.9,11.6,-17.1,-7.4,-21.0,-31.2,-40.2,-6.7
2009-09,-69.1,-35.3,-89.6,-23.3,-42.8,-30.1,-10.8,-39.3,24.3,-10.5,-34.1,13.9,-37.6,20.0,20.7,-8.5,-68.2,-26.5,-7.5,19.0,-15.0,-10.0,-22.3,-29.0,-28.9,-2.0
2009-10,-62.1,-34.9,-62.8,-20.9,-41.4,-27.6,-10.0,-34.7,20.4,-3.7,-33.0,14.5,-23.4,26.8,25.1,-7.9,-50.4,-16.5,-0.2,23.9,-8.0,-6.2,-22.0,-25.5,-20.5,-3.0
2009-11,-71.2,-34.0,-74.7,-19.4,-38.6,-27.1,-8.5,-33.5,23.2,-5.6,-27.6,11.0,-34.9,29.1,26.4,-0.7,-65.2,-18.8,-2.9,20.2,-10.1,-6.3,-20.5,-27.6,-29.7,1.6
2009-12,-71.8,-35.9,-63.7,-18.1,-34.7,-24.7,-7.3,-31.4,21.2,0.7,-11.8,9.6,-22.4,34.2,27.5,6.4,-44.2,-16.8,-0.5,23.1,-7.7,1.5,-10.9,-30.4,-30.0,1.4
2010-01,-71.9,-30.4,-52.3,-5.7,-29.0,-18.1,-3.1,-24.8,19.6,1.9,4.7,8.3,-19.6,33.5,31.0,6.2,-37.2,-13.1,5.3,33.6,-4.7,8.3,-2.2,-24.4,-9.4,2.7
2010-02,-62.8,-29.6,-56.0,-7.1,-29.1,-18.4,-2.6,-22.3,19.0,6.0,23.0,5.5,-15.5,39.2,34.2,9.5,-26.1,-5.0,10.6,33.3,3.6,11.8,2.2,-23.5,-10.7,4.1
2010-03,-54.1,-24.3,-47.7,-4.3,-26.4,-16.0,-2.3,-19.2,17.3,8.3,19.1,-0.1,-17.4,42.2,39.5,10.4,-28.6,-5.2,10.0,31.8,3.3,11.9,4.4,-23.4,-17.2,2.8
2010-04,-51.5,-21.7,-27.4,2.2,-18.1,-10.9,-0.2,-13.0,16.8,11.1,12.6,-1.4,-14.0,46.0,44.0,15.3,-20.3,0.1,13.7,33.6,7.5,9.9,-1.6,-21.2,-12.2,6.0
2010-05,-49.7,-21.3,-16.0,4.6,-16.4,-9.9,-2.2,-12.3,17.9,14.4,3.8,-3.4,-8.9,48.8,44.1,18.9,-12.2,4.8,18.9,42.3,9.6,5.9,-3.2,-20.9,-9.5,14.4
2010-06,-57.8,-19.9,-16.8,1.3,-21.9,-12.1,-2.4,-13.3,15.5,14.2,-3.1,0.1,-5.3,48.1,38.8,11.8,-5.5,8.5,21.0,38.2,16.2,5.1,-6.7,-19.1,-9.6,19.8
2010-07,-45.4,-13.1,-10.5,0.1,-22.2,-13.2,-1.4,-17.3,17.6,12.2,1.9,-1.0,-10.3,45.9,40.6,11.1,-17.9,9.6,21.9,40.1,15.9,7.0,-1.2,-16.5,-4.2,22.8
2010-08,-47.4,-18.0,-17.7,1.3,-16.3,-11.4,-0.1,-15.4,19.1,11.0,2.6,-4.1,-17.0,46.0,39.7,15.1,-21.8,5.4,18.2,38.3,11.0,7.0,-1.7,-20.2,-11.8,25.6
2010-09,-48.6,-16.8,-23.8,-7.0,-23.4,-16.3,-4.3,-18.6,18.5,10.2,3.2,-0.5,-11.7,41.6,36.8,13.3,-15.2,-8.1,7.3,28.4,1.7,7.9,0.2,-23.8,-25.1,25.7
2010-10,-37.4,-18.0,-24.4,-8.8,-22.2,-15.6,-4.6,-17.8,15.9,13.0,14.7,-0.7,-6.0,44.2,39.6,17.7,-7.6,-8.6,3.8,21.7,-1.6,6.2,-4.9,-29.3,-35.5,25.3
2010-11,-48.8,-16.5,-29.3,-9.1,-19.8,-13.7,-4.8,-13.6,12.1,15.3,13.4,0.1,0.0,46.0,39.1,24.5,3.1,-9.2,1.5,15.8,-2.1,7.1,-2.4,-30.0,-36.7,22.7
2010-12,-45.9,-14.7,-24.7,-5.6,-18.5,-12.3,-3.3,-15.4,12.9,17.8,14.6,-1.5,1.8,50.0,38.9,23.2,3.5,-14.8,0.3,22.0,-6.3,8.0,-1.7,-32.8,-34.5,22.0
2011-01,-38.7,-18.2,-25.2,-2.7,-13.2,-8.1,-2.1,-9.9,8.3,19.8,11.0,-3.6,6.3,49.6,43.7,27.3,9.9,-4.7,7.6,25.4,2.3,10.9,1.9,-33.6,-32.6,25.1
2011-02,-40.7,-18.5,-22.6,-2.7,-14.2,-8.3,1.0,-11.4,7.9,26.6,17.0,-6.9,12.4,60.4,49.7,32.2,20.8,-2.1,11.3,29.9,6.3,13.1,4.2,-33.5,-29.3,25.0
2011-03,-36.3,-16.1,-3.6,8.5,-8.8,-3.6,5.0,-6.3,10.5,23.1,17.8,-5.8,9.1,54.3,48.2,38.6,18.1,0.2,14.0,34.0,7.8,11.3,4.6,-24.8,-13.3,26.0
2011-04,-35.0,-12.7,-10.2,-0.5,-13.1,-6.7,3.2,-11.6,6.5,24.8,25.8,-3.2,16.5,54.7,48.8,34.1,27.6,-3.6,10.2,30.1,4.2,17.0,8.0,-25.8,-22.5,22.2
2011-05,-29.1,-8.7,-24.9,-1.5,-15.0,-8.3,0.5,-13.1,8.4,16.9,13.4,-3.4,8.8,38.5,32.6,23.9,23.1,-4.9,8.7,28.7,2.3,14.0,7.4,-27.7,-19.7,24.9
2011-06,-30.5,-28.8,-32.6,-4.0,-19.5,-10.9,-0.5,-14.3,9.2,13.9,16.1,2.4,-2.1,46.2,33.9,18.9,-0.7,-3.1,8.4,22.8,5.5,16.6,10.2,-27.9,-23.0,26.4
2011-07,-20.8,-10.7,-31.8,-6.7,-21.3,-13.7,-1.2,-17.8,13.0,7.3,9.7,11.9,-2.7,36.4,24.4,25.0,0.0,-6.2,4.5,24.0,-4.3,14.2,6.4,-28.9,-26.8,30.4
2011-08,-25.4,-16.1,-31.1,-8.4,-19.9,-15.1,-0.6,-17.8,17.0,6.6,6.6,12.1,1.9,29.9,35.9,24.8,-6.9,-10.0,5.8,30.0,-2.5,11.3,1.8,-27.5,-25.3,28.5
2011-09,-35.0,-17.0,-48.6,-6.3,-19.2,-12.2,0.0,-16.4,11.0,7.7,8.4,-0.8,-4.6,27.0,28.1,15.0,-2.1,0.5,8.8,21.9,4.0,13.7,12.1,-29.0,-25.1,30.5
2011-10,-28.9,-8.2,-22.4,3.3,-15.6,-8.8,2.4,-11.9,14.2,19.1,30.5,3.3,1.1,59.5,41.7,23.0,4.2,1.2,14.0,33.5,7.3,21.4,11.0,-20.3,-11.1,30.2
2011-11,-8.5,1.2,-31.0,5.5,-10.8,-7.5,3.8,-7.8,17.2,8.4,20.6,12.3,-6.2,43.6,22.1,9.9,-9.7,-6.9,7.9,30.0,0.5,17.6,10.9,-20.9,-15.7,29.0
2011-12,-23.1,-7.9,-11.2,-6.7,-19.3,-14.0,-0.5,-15.8,15.9,10.3,18.4,10.9,5.2,36.6,43.2,27.6,-3.7,-7.9,4.0,16.3,3.6,16.0,6.5,-28.2,-28.4,32.2
2012-01,-11.5,-3.4,-6.7,0.5,-14.1,-10.2,2.4,-14.5,16.9,13.0,16.0,2.7,0.9,40.7,41.7,27.0,-14.5,-10.7,4.4,19.5,4.5,12.1,17.2,-28.2,-31.3,31.8
2012-02,-4.7,-3.5,-11.4,0.8,-14.1,-10.2,2.4,-12.0,17.4,8.4,10.0,4.4,-6.6,36.3,32.9,20.3,-23.1,-2.5,13.4,38.8,3.8,25.5,0.5,-27.2,-26.2,27.4
2012-03,-22.5,-26.9,-21.1,4.5,-13.4,-8.7,3.5,-10.6,17.3,5.3,16.4,12.1,-11.5,39.6,27.0,21.0,-30.0,-11.5,4.2,27.7,-3.5,12.7,7.2,-24.6,-16.1,24.1
2012-04,-23.9,-3.7,-23.1,-1.6,-17.3,-12.1,1.1,-13.8,17.3,6.4,16.5,12.9,-7.9,40.1,27.3,18.8,-23.3,1.2,11.1,22.6,9.5,16.0,17.3,-24.8,-15.7,23.7
2012-05,-12.4,-14.4,-19.5,1.2,-15.0,-9.3,0.1,-11.8,14.2,10.5,15.4,11.4,2.8,40.1,33.6,15.5,-10.6,-7.4,7.2,28.3,0.8,17.3,11.3,-25.8,-19.4,24.6
2012-06,-20.4,-9.5,-25.8,-1.5,-16.8,-11.2,0.0,-13.3,15.2,12.4,22.2,8.3,2.6,42.9,31.7,11.2,-10.2,-10.7,3.4,22.2,-1.4,16.7,9.1,-26.2,-26.8,22.0
2012-07,-22.9,-16.6,-19.2,8.2,-11.9,-5.8,2.0,-8.0,13.7,14.7,19.8,4.2,1.2,47.1,36.8,7.1,-13.3,-5.1,10.2,31.1,4.6,17.3,11.3,-19.2,-8.4,17.2
2012-08,-23.6,-21.5,-11.3,8.6,-8.6,-4.4,3.1,-5.5,13.3,8.7,14.6,10.0,-2.1,38.1,29.3,13.3,-18.0,2.7,14.5,31.1,9.7,20.1,15.3,-18.5,-6.1,16.6
2012-09,-21.6,-15.5,-14.4,3.6,-10.3,-6.6,1.8,-7.0,13.0,12.2,14.7,9.8,4.0,42.4,34.2,17.1,-8.5,-3.3,10.6,29.3,5.8,20.9,13.8,-24.7,-19.7,16.5
2012-10,-21.6,-17.4,-16.4,3.4,-9.4,-6.8,1.5,-4.4,14.5,9.0,-0.8,7.2,-1.6,35.7,31.6,16.3,-12.7,1.4,12.9,29.5,7.8,21.7,18.0,-24.8,-21.4,18.9
2012-11,-28.6,-18.1,-6.1,8.6,-9.7,-4.3,3.2,-4.9,11.9,15.4,1.7,4.8,7.3,43.5,37.9,19.0,-0.1,9.0,20.8,39.0,14.3,23.8,19.2,-21.0,-8.9,18.0
2012-12,-19.2,-12.1,-26.3,-0.5,-14.7,-9.6,0.4,-9.0,13.7,11.1,4.4,4.5,-3.9,41.8,31.0,13.5,-11.2,3.5,15.2,33.3,8.7,24.1,20.2,-25.8,-17.9,12.3
2013-01,-11.8,-14.4,-18.7,9.8,-6.9,-3.9,3.4,-0.5,14.7,7.5,3.0,8.4,-7.1,37.9,30.3,8.2,-15.4,10.7,21.1,37.8,14.9,26.4,19.1,-21.7,-4.6,11.5
2013-02,-7.1,-10.5,-20.6,10.5,-6.7,-3.4,4.5,-3.1,13.9,12.6,17.9,7.1,0.7,44.2,35.6,11.2,-7.2,0.3,13.9,33.0,8.4,20.1,19.4,-24.2,-10.4,10.8
2013-03,1.1,-6.7,-14.4,5.9,-11.2,-6.4,2.9,-6.3,14.0,8.1,11.2,12.2,1.2,35.3,29.3,8.8,-8.4,2.2,16.1,36.9,9.2,23.3,18.5,-25.9,-8.7,13.7
2013-04,4.6,-10.8,-22.6,0.4,-13.6,-8.8,2.2,-8.8,13.3,7.0,17.1,12.1,-0.6,33.8,29.6,8.0,-9.5,2.5,15.6,35.3,8.9,24.0,16.8,-28.0,-14.3,12.0
2013-05,-2.4,-13.4,-26.2,3.1,-12.1,-7.5,2.7,-7.7,13.5,9.3,22.3,12.9,1.0,39.6,31.7,7.0,-11.6,-1.1,12.2,31.7,5.9,23.2,18.9,-27.6,-14.6,13.4
2013-06,-6.3,-0.5,-16.6,11.7,-6.5,-3.7,4.9,-1.6,16.5,9.1,30.2,10.5,-1.0,38.8,31.2,9.4,-14.9,4.1,18.1,39.5,10.7,25.4,21.3,-23.4,-6.1,11.8
2013-07,3.8,0.0,-21.6,7.6,-6.2,-4.8,3.9,-0.4,15.8,8.8,34.5,7.4,-6.1,39.9,32.6,10.5,-22.7,6.7,18.3,33.9,14.4,28.6,26.2,-25.3,-14.4,12.1
